"('date', '')","('open', 'CINF')","('high', 'CINF')","('low', 'CINF')","('close', 'CINF')","('volume', 'CINF')"
1980-03-17 00:00:00+00:00,0.4147772192955017,0.4290799900831284,0.4147772192955017,0.4147772192955017,45946
1980-03-18 00:00:00+00:00,0.4147772192955017,0.4290799900831284,0.4147772192955017,0.4147772192955017,32819
1980-03-19 00:00:00+00:00,0.4147772192955017,0.4290799900831284,0.4147772192955017,0.4147772192955017,13127
1980-03-20 00:00:00+00:00,0.4147772192955017,0.4290799900831284,0.4147772192955017,0.4147772192955017,17503
1980-03-21 00:00:00+00:00,0.4147772192955017,0.4290799900831284,0.4147772192955017,0.4147772192955017,6564
1980-03-24 00:00:00+00:00,0.40762561026345095,0.40762561026345095,0.3933231830596924,0.3933231830596924,131275
1980-03-25 00:00:00+00:00,0.39332322990388746,0.4004743137931185,0.3861718475818634,0.3861718475818634,35007
1980-03-26 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,6564
1980-03-27 00:00:00+00:00,0.3861719061347914,0.3861719061347914,0.37186917662620544,0.37186917662620544,61262
1980-03-28 00:00:00+00:00,0.3504150815761815,0.3504150815761815,0.3361126482486725,0.3361126482486725,124711
1980-03-31 00:00:00+00:00,0.3361126482486725,0.3504150815761815,0.3361126482486725,0.3361126482486725,10940
1980-04-01 00:00:00+00:00,0.33968815207481384,0.35399092027314427,0.33968815207481384,0.33968815207481384,45946
1980-04-02 00:00:00+00:00,0.3432639539241791,0.35756642282446266,0.3432639539241791,0.3432639539241791,26255
1980-04-03 00:00:00+00:00,0.3432639539241791,0.35756642282446266,0.3432639539241791,0.3432639539241791,37194
1980-04-07 00:00:00+00:00,0.3432639539241791,0.35756642282446266,0.3432639539241791,0.3432639539241791,13127
1980-04-08 00:00:00+00:00,0.34683942794799805,0.3611421543792713,0.34683942794799805,0.34683942794799805,41570
1980-04-09 00:00:00+00:00,0.34683942794799805,0.3611421543792713,0.34683942794799805,0.34683942794799805,39382
1980-04-10 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,41570
1980-04-11 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,10940
1980-04-14 00:00:00+00:00,0.35399085059297625,0.3647177567617336,0.3504149913787842,0.3504149913787842,102832
1980-04-15 00:00:00+00:00,0.3504149913787842,0.3647177567617336,0.3504149913787842,0.3504149913787842,15315
1980-04-16 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,56886
1980-04-17 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,19691
1980-04-18 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,8752
1980-04-21 00:00:00+00:00,0.35399082303047186,0.35399082303047186,0.35399082303047186,0.3539908230304718,0
1980-04-22 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,28443
1980-04-23 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,37194
1980-04-24 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,37194
1980-04-25 00:00:00+00:00,0.35399082303047186,0.3682935499956784,0.35399082303047186,0.3539908230304718,15315
1980-04-28 00:00:00+00:00,0.35756638646125793,0.3718691523398512,0.35756638646125793,0.35756638646125793,26255
1980-04-29 00:00:00+00:00,0.35756634622935635,0.3682935499956784,0.35399082303047186,0.3539908230304718,65637
1980-04-30 00:00:00+00:00,0.3611423075199127,0.37544477888740224,0.3611423075199127,0.3611423075199127,78765
1980-05-01 00:00:00+00:00,0.36471784114837646,0.3790205725365214,0.36471784114837646,0.36471784114837646,59074
1980-05-02 00:00:00+00:00,0.36471784114837646,0.3790205725365214,0.36471784114837646,0.36471784114837646,8752
1980-05-05 00:00:00+00:00,0.37544459104537964,0.3897473163857334,0.37544459104537964,0.37544459104537964,65637
1980-05-06 00:00:00+00:00,0.3933231830596924,0.40762561026345095,0.3933231830596924,0.3933231830596924,74389
1980-05-07 00:00:00+00:00,0.3933231830596924,0.40762561026345095,0.3933231830596924,0.3933231830596924,13127
1980-05-08 00:00:00+00:00,0.3933231801831089,0.4040500844416893,0.3897473216056824,0.3897473216056824,45946
1980-05-09 00:00:00+00:00,0.3897473708744294,0.4004743137931185,0.3861718475818634,0.3861718475818634,21879
1980-05-12 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,135650
1980-05-13 00:00:00+00:00,0.38617189530991775,0.393323278515801,0.3790205121040344,0.3790205121040344,26255
1980-05-14 00:00:00+00:00,0.38259622454643244,0.39689895931407976,0.38259622454643244,0.3825962245464325,24067
1980-05-15 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,85329
1980-05-16 00:00:00+00:00,0.3897473216056824,0.4040500844416893,0.3897473216056824,0.3897473216056824,212227
1980-05-19 00:00:00+00:00,0.3897473708744294,0.4004743137931185,0.3861718475818634,0.3861718475818634,13127
1980-05-20 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,26255
1980-05-21 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,135650
1980-05-22 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,17503
1980-05-23 00:00:00+00:00,0.3861718475818634,0.4004743137931185,0.3861718475818634,0.3861718475818634,30631
1980-05-27 00:00:00+00:00,0.3933231830596924,0.40762561026345095,0.3933231830596924,0.3933231830596924,54698
1980-05-28 00:00:00+00:00,0.3933231830596924,0.40762561026345095,0.3933231830596924,0.3933231830596924,87516
1980-05-29 00:00:00+00:00,0.3933231801831089,0.4040500844416893,0.3897473216056824,0.3897473216056824,45946
1980-05-30 00:00:00+00:00,0.3897473216056824,0.3897473216056824,0.3897473216056824,0.3897473216056824,0
1980-06-02 00:00:00+00:00,0.3897473216056824,0.4040500844416893,0.3897473216056824,0.3897473216056824,30631
1980-06-03 00:00:00+00:00,0.3897473216056824,0.4040500844416893,0.3897473216056824,0.3897473216056824,52510
1980-06-04 00:00:00+00:00,0.400474488735199,0.41477722232311137,0.400474488735199,0.400474488735199,231919
1980-06-05 00:00:00+00:00,0.400474488735199,0.41477722232311137,0.400474488735199,0.400474488735199,19691
1980-06-06 00:00:00+00:00,0.4040502905845642,0.41835306071771755,0.4040502905845642,0.4040502905845642,83141
1980-06-09 00:00:00+00:00,0.4040502905845642,0.41835306071771755,0.4040502905845642,0.4040502905845642,4376
1980-06-10 00:00:00+00:00,0.4040502905845642,0.41835306071771755,0.4040502905845642,0.4040502905845642,133463
1980-06-11 00:00:00+00:00,0.4398070573806763,0.4541098332764827,0.4398070573806763,0.43980705738067627,177221
1980-06-12 00:00:00+00:00,0.4505334794521332,0.4648362397293488,0.4505334794521332,0.4505334794521332,94080
1980-06-13 00:00:00+00:00,0.46841207146644587,0.48271484119522157,0.46841207146644587,0.4684120714664459,115959
1980-06-16 00:00:00+00:00,0.4719876646995545,0.4862904263353134,0.4719876646995545,0.47198766469955444,19691
1980-06-17 00:00:00+00:00,0.47198793176714554,0.48271484119522157,0.46841207146644587,0.4684120714664459,59074
1980-06-18 00:00:00+00:00,0.46841207146644587,0.48271484119522157,0.46841207146644587,0.4684120714664459,41570
1980-06-19 00:00:00+00:00,0.46841207146644587,0.48271484119522157,0.46841207146644587,0.4684120714664459,8752
1980-06-20 00:00:00+00:00,0.46841207146644587,0.48271484119522157,0.46841207146644587,0.4684120714664459,48134
1980-06-23 00:00:00+00:00,0.4719876646995545,0.4862904263353134,0.4719876646995545,0.47198766469955444,236294
1980-06-24 00:00:00+00:00,0.4719876646995545,0.4862904263353134,0.4719876646995545,0.47198766469955444,21879
1980-06-25 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,89704
1980-06-26 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,19691
1980-06-27 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,32819
1980-06-30 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,41570
1980-07-01 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,19691
1980-07-02 00:00:00+00:00,0.47913920879364014,0.493441639566415,0.47913920879364014,0.47913920879364014,21879
1980-07-03 00:00:00+00:00,0.4827145040035248,0.49701726374136007,0.4827145040035248,0.4827145040035248,39382
1980-07-07 00:00:00+00:00,0.48629072308540344,0.497017632989714,0.48629072308540344,0.48629072308540344,41570
1980-07-08 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,24067
1980-07-09 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,56886
1980-07-10 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,0
1980-07-11 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,15315
1980-07-14 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,48134
1980-07-15 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,74389
1980-07-16 00:00:00+00:00,0.48629072308540344,0.4934417725302596,0.48629072308540344,0.48629072308540344,52510
1980-07-17 00:00:00+00:00,0.48629036180637203,0.4898658838724424,0.4827145040035248,0.4827145040035248,107208
1980-07-18 00:00:00+00:00,0.4827145040035248,0.4898658838724424,0.4827145040035248,0.4827145040035248,56886
1980-07-21 00:00:00+00:00,0.4827145040035248,0.4898658838724424,0.4827145040035248,0.4827145040035248,41570
1980-07-22 00:00:00+00:00,0.4827147325525999,0.48986611580745526,0.47913920879364014,0.47913920879364014,21879
1980-07-23 00:00:00+00:00,0.47913920879364014,0.4827147325525999,0.47913920879364014,0.47913920879364014,65637
1980-07-24 00:00:00+00:00,0.4791389365830922,0.48629031577507414,0.47556307911872864,0.47556307911872864,61262
1980-07-25 00:00:00+00:00,0.47913920879364014,0.4862905920484955,0.47913920879364014,0.47913920879364014,32819
1980-07-28 00:00:00+00:00,0.47913920879364014,0.4862905920484955,0.47913920879364014,0.47913920879364014,17503
1980-07-29 00:00:00+00:00,0.4827145040035248,0.48629036180637203,0.4827145040035248,0.4827145040035248,52510
1980-07-30 00:00:00+00:00,0.4827147325525999,0.4862905920484955,0.47913920879364014,0.47913920879364014,32819
1980-07-31 00:00:00+00:00,0.4791389365830922,0.4827144583107106,0.47556307911872864,0.47556307911872864,70013
1980-08-01 00:00:00+00:00,0.47556318724008345,0.4791390455174339,0.4719876646995545,0.47198766469955444,179409
1980-08-04 00:00:00+00:00,0.46841196226276116,0.46841196226276116,0.46126091480255127,0.46126091480255127,74389
1980-08-05 00:00:00+00:00,0.4612607513717801,0.4612607513717801,0.4541093707084655,0.4541093707084656,76577
1980-08-06 00:00:00+00:00,0.45589736104011536,0.46126098316716135,0.45589736104011536,0.45589736104011536,236294
