"('date', '')","('open', 'BHE')","('high', 'BHE')","('low', 'BHE')","('close', 'BHE')","('volume', 'BHE')"
2024-02-22 00:00:00+00:00,28.94307131992384,29.18661787168939,28.67030037113857,28.855396270751953,182900
2024-02-23 00:00:00+00:00,28.787201120452053,28.991781186209618,28.436495356187603,28.962554931640625,147200
2024-02-26 00:00:00+00:00,28.8164313774924,29.293782453078354,28.757980718348573,29.19636344909668,197200
2024-02-27 00:00:00+00:00,29.400941332293872,29.673712293194413,29.118426427803673,29.53732681274414,239800
2024-02-28 00:00:00+00:00,29.137912789952857,29.556813206394988,28.962558954408433,29.19636344909668,206900
2024-02-29 00:00:00+00:00,29.576297396684776,29.98545572716467,29.29378247077851,29.917261123657227,360500
2024-03-01 00:00:00+00:00,30.08286960235226,30.52125414381514,29.67371131635783,30.44331932067871,314600
2024-03-04 00:00:00+00:00,30.521256269807488,30.521256269807488,29.849067212113248,30.014678955078125,253000
2024-03-05 00:00:00+00:00,29.810101856644827,30.375129849683475,29.673714507902428,29.829586029052734,156800
2024-03-06 00:00:00+00:00,30.06338667799531,30.248480717854928,29.771129703600145,29.858806610107422,263800
2024-03-07 00:00:00+00:00,30.014677924140035,30.277708658304935,29.76138927547526,30.258224487304688,201200
2024-03-08 00:00:00+00:00,30.42383631811102,30.930413616997907,30.05364635853234,30.31667709350586,276300
2024-03-11 00:00:00+00:00,30.07313146987212,30.190032783662442,29.167137926489143,29.323007583618164,374600
2024-03-12 00:00:00+00:00,29.488620232396816,29.663974066581602,29.01126916051208,29.6250057220459,314200
2024-03-13 00:00:00+00:00,29.488617730233194,30.05364567126666,29.44964938900403,29.6737117767334,366900
2024-03-14 00:00:00+00:00,29.556811758860015,29.615262415141235,28.709268881274415,29.00152587890625,386800
2024-03-15 00:00:00+00:00,28.611849167376175,29.245069818136145,28.55339665823819,28.962554931640625,2419100
2024-03-18 00:00:00+00:00,29.021007468086083,29.118424600515674,28.309850137806297,28.35856056213379,217900
2024-03-19 00:00:00+00:00,28.290369168808265,28.51443155701031,28.25140082749689,28.465721130371094,179300
2024-03-20 00:00:00+00:00,28.00785432484961,28.105273320210777,26.731670874145436,27.861726760864258,558500
2024-03-21 00:00:00+00:00,28.300111337125095,28.748238002378933,27.94940553183178,28.494949340820312,448100
2024-03-22 00:00:00+00:00,28.553399125435103,28.553399125435103,28.115016417697287,28.251401901245117,238000
2024-03-25 00:00:00+00:00,28.455977040088158,28.553396028389844,28.202690271861478,28.378042221069336,254700
2024-03-26 00:00:00+00:00,28.63133295930699,28.71900986943445,28.300109489517205,28.524173736572266,279300
2024-03-27 00:00:00+00:00,28.774000568226786,29.596952876540538,28.734811384255913,29.577360153198242,470300
2024-03-28 00:00:00+00:00,29.557765418494625,29.59695273363314,29.11689644416674,29.401012420654297,276900
2024-04-01 00:00:00+00:00,29.440199936183436,29.518576435637087,28.940550920068382,28.979738235473633,207000
2024-04-02 00:00:00+00:00,28.764200764097104,29.23445971888379,28.568258598614495,29.195270538330078,701300
2024-04-03 00:00:00+00:00,28.969939752798464,29.645938200798,28.91115784777683,29.587156295776367,157900
2024-04-04 00:00:00+00:00,29.95944465358234,29.95944465358234,28.999332092450356,29.244258880615234,352700
2024-04-05 00:00:00+00:00,29.342229088682515,29.46959019250159,29.185476098454558,29.33243179321289,146100
2024-04-08 00:00:00+00:00,29.547968251908063,29.58715743586128,29.283446866153277,29.303041458129883,99900
2024-04-09 00:00:00+00:00,29.391213062863667,29.48918414680181,29.0091278910122,29.22466278076172,108300
2024-04-10 00:00:00+00:00,28.587856371051995,28.666232872240656,28.058813586546126,28.26455307006836,184000
2024-04-11 00:00:00+00:00,28.38211599353272,28.93075335321524,28.254754883854037,28.9013614654541,194500
2024-04-12 00:00:00+00:00,28.59765276649483,28.999332556014775,28.53886899097255,28.9013614654541,344400
2024-04-15 00:00:00+00:00,28.950346076412874,29.12669366569346,28.489884380013773,28.9013614654541,405200
2024-04-16 00:00:00+00:00,28.803389441220958,29.401011392490116,28.499680752106517,29.312837600708008,290400
2024-04-17 00:00:00+00:00,29.56756115445031,29.645937649235318,29.273647897524256,29.430402755737305,304400
2024-04-18 00:00:00+00:00,29.508781021037368,29.861474334409845,29.224665042492976,29.254056930541992,272300
2024-04-19 00:00:00+00:00,29.107097349790433,29.50877898416123,29.01892542901584,29.02872085571289,369500
2024-04-22 00:00:00+00:00,29.19527435429386,29.783099058930247,29.146289740842175,29.469593048095703,201900
2024-04-23 00:00:00+00:00,29.391213634415138,30.096602088929608,29.391213634415138,29.930051803588867,255600
2024-04-24 00:00:00+00:00,29.91045828611267,30.20436966718546,29.76350072693329,29.969240188598633,262100
2024-04-25 00:00:00+00:00,29.66553262848166,29.832082915660703,29.430403141048256,29.68512535095215,185700
2024-04-26 00:00:00+00:00,29.724313943125082,30.753005663806153,29.714516647762796,30.723615646362305,311200
2024-04-29 00:00:00+00:00,30.263154170021192,30.97834183106504,30.263154170021192,30.85097885131836,423000
2024-04-30 00:00:00+00:00,30.527674988808695,30.85097827720928,29.57735971530227,29.596952438354492,471400
2024-05-01 00:00:00+00:00,29.391215139096026,29.77330033793847,28.920956145344842,29.675331115722656,280700
2024-05-02 00:00:00+00:00,36.65084686481974,36.65084686481974,34.0742158358177,35.03432846069336,750900
2024-05-03 00:00:00+00:00,35.55356884829804,35.80829103049334,34.270151299616224,35.69072723388672,523400
2024-05-06 00:00:00+00:00,36.023832467722784,37.346435629484546,35.79850027098562,37.29745101928711,657500
2024-05-07 00:00:00+00:00,37.34643571047846,38.600463410512404,37.24846648987112,38.34573745727539,424800
2024-05-08 00:00:00+00:00,38.29675169571092,39.227474212646484,38.17918788705902,39.227474212646484,382100
2024-05-09 00:00:00+00:00,39.188287595604535,39.345040596495494,38.47310179545911,39.011940002441406,274000
2024-05-10 00:00:00+00:00,38.95315500904449,39.35483479486276,38.62985358986696,39.34503936767578,234300
2024-05-13 00:00:00+00:00,39.66833850785666,39.76630771401292,38.90416449815241,39.266658782958984,284000
2024-05-14 00:00:00+00:00,39.62915261000703,40.265959977293235,39.49199421512342,40.25616455078125,231800
2024-05-15 00:00:00+00:00,40.021034789360044,40.55987670100903,39.73692256182871,40.17778778076172,352400
2024-05-16 00:00:00+00:00,40.17778659155062,40.73622307775658,39.77610682939265,39.96225357055664,251900
2024-05-17 00:00:00+00:00,40.11900599773662,40.373728196189724,39.84468547176488,40.35413360595703,251900
2024-05-20 00:00:00+00:00,40.31494870372144,41.45140879146491,40.31494870372144,41.1085090637207,319500
2024-05-21 00:00:00+00:00,40.77541210945493,41.59836629669151,40.53048531250698,41.255470275878906,226400
2024-05-22 00:00:00+00:00,41.25546598385482,41.91186793748893,40.9615546055517,41.59836196899414,251700
2024-05-23 00:00:00+00:00,41.84329331364739,42.46050989164167,41.65715029241131,42.15679931640625,280200
2024-05-24 00:00:00+00:00,42.60746383666992,42.79360684205243,42.06862193661472,42.60746383666992,231600
2024-05-28 00:00:00+00:00,42.87198611133781,43.62636111584332,42.2645686840906,42.56827926635742,360000
2024-05-29 00:00:00+00:00,41.980451631496464,42.67604657731254,41.79430861066475,42.2547721862793,302900
2024-05-30 00:00:00+00:00,42.558477088446146,43.69493722862524,42.54868166138939,43.67534637451172,264800
2024-05-31 00:00:00+00:00,43.6459499252386,43.939861303523465,42.02943547602884,42.19598388671875,516900
2024-06-03 00:00:00+00:00,42.40172597848882,42.519293532110645,41.09871735944751,41.206485748291016,506300
2024-06-04 00:00:00+00:00,41.06932376206586,41.40242435738336,39.97205275166733,40.51089096069336,427800
2024-06-05 00:00:00+00:00,40.77541404522573,41.22608221334258,40.56967642297099,40.932167053222656,306500
2024-06-06 00:00:00+00:00,40.70683349642236,41.01054407447128,40.25616908044246,40.26596450805664,244600
2024-06-07 00:00:00+00:00,40.040625474729396,40.17778386166614,39.41361357028385,39.67813491821289,229300
2024-06-10 00:00:00+00:00,39.52138533528263,40.44230868184387,39.26666312871414,39.972049713134766,305800
2024-06-11 00:00:00+00:00,39.64874942995078,39.981850009379635,39.48219727159328,39.68793487548828,231700
2024-06-12 00:00:00+00:00,40.74602250223027,41.19668691622792,40.344342700660825,40.41292190551758,262400
2024-06-13 00:00:00+00:00,40.12880609773983,40.638254291263955,39.8250992569773,40.26596450805664,292200
2024-06-14 00:00:00+00:00,39.687934999644426,40.050429335968104,38.943359210096304,39.04132843017578,302700
2024-06-17 00:00:00+00:00,39.06092489108954,39.423419244762066,38.44371204793413,39.3646354675293,411400
2024-06-18 00:00:00+00:00,39.217678957068834,39.501794948805745,38.815999144963236,39.1295051574707,372200
2024-06-20 00:00:00+00:00,38.95315130042462,39.37442563779474,38.247764754246866,38.698429107666016,805200
2024-06-21 00:00:00+00:00,38.60046006048505,39.5801671306772,38.306544949598695,39.14909362792969,4452700
2024-06-24 00:00:00+00:00,39.178490481251764,39.3156488839651,37.93426195518817,37.9930419921875,497500
2024-06-25 00:00:00+00:00,38.208580387460934,38.708229409660206,38.00284277463102,38.46330261230469,358500
2024-06-26 00:00:00+00:00,38.296750544672065,38.66904028771405,37.77750697955354,38.36532974243164,519600
2024-06-27 00:00:00+00:00,38.649445216875904,38.82579279100441,37.77750650995489,38.15959167480469,305200
2024-06-28 00:00:00+00:00,38.59741677522878,38.882741433205275,37.948059408942655,38.823707580566406,667500
2024-07-01 00:00:00+00:00,38.91225812651777,39.23693869996745,37.889027156670025,38.54822540283203,274000
2024-07-02 00:00:00+00:00,38.59741865146365,39.66984263082921,38.47935469363214,38.69580841064453,448900
2024-07-03 00:00:00+00:00,38.85322615385632,39.25661476154118,38.53838269482843,39.14838790893555,138300
2024-07-05 00:00:00+00:00,38.87290430879968,38.87290430879968,38.17435387492131,38.20387268066406,213200
2024-07-08 00:00:00+00:00,38.47935536726522,39.30581059292511,38.47935536726522,38.666290283203125,172600
2024-07-09 00:00:00+00:00,38.73516214970605,38.774518054992434,37.8496767998766,38.05628967285156,347900
2024-07-10 00:00:00+00:00,38.28258024548708,38.912259713165334,38.26290229297393,38.74500274658203,189300
2024-07-11 00:00:00+00:00,39.423870822811466,39.748551373295015,38.93193332439537,39.39435577392578,262500
2024-07-12 00:00:00+00:00,39.758390341161665,40.191294008974744,39.11887006187863,39.63048553466797,247900
2024-07-15 00:00:00+00:00,39.79774523660428,41.244038961184145,39.69935548287362,40.456939697265625,303700
2024-07-16 00:00:00+00:00,40.97839603788753,42.62146551789864,40.97839603788753,42.60178756713867,329900
2024-07-17 00:00:00+00:00,41.98194536810422,42.483723730879646,41.04726710017789,41.18500900268555,309000
2024-07-18 00:00:00+00:00,41.096459729433,41.79501008766125,40.11258471676719,40.781620025634766,251800
2024-07-19 00:00:00+00:00,40.90952604343511,40.94887819268989,40.024037004457334,40.102745056152344,213800
2024-07-22 00:00:00+00:00,40.54548617057215,41.194843493560064,40.04371159274813,40.9783935546875,249200
2024-07-23 00:00:00+00:00,40.80130195289912,41.84420716593123,40.56517027544361,41.401466369628906,229200
2024-07-24 00:00:00+00:00,41.13581611898862,41.82452563348145,40.40774694957216,40.604522705078125,210900
2024-07-25 00:00:00+00:00,40.998073733297254,42.18856546013976,40.48646198263029,41.253883361816406,263300
2024-07-26 00:00:00+00:00,42.1295251733166,42.690333596086916,41.352263059938416,41.77532958984375,237000
2024-07-29 00:00:00+00:00,42.021308600961035,42.17872848174617,40.97840329820427,41.617919921875,275800
2024-07-30 00:00:00+00:00,41.53920589333152,42.53291804437509,39.65016384197732,40.03387451171875,417000
2024-07-31 00:00:00+00:00,43.605342991826575,47.7966529100425,40.74226667579973,47.09809875488281,828400
2024-08-01 00:00:00+00:00,46.74390359557203,46.842293355896295,42.31646571699106,42.95598602294922,531700
2024-08-02 00:00:00+00:00,41.11614078115337,41.54904446823031,40.33887856175979,40.81113815307617,351100
2024-08-05 00:00:00+00:00,37.87918693964437,39.50258216690322,37.15111779901334,39.09919357299805,358800
2024-08-06 00:00:00+00:00,38.98112952771237,39.994523409912944,37.93822434738564,39.679683685302734,316000
2024-08-07 00:00:00+00:00,40.417591950037824,40.58484891981457,38.912260456118396,39.44355392456055,286200
2024-08-08 00:00:00+00:00,40.09290938657004,41.1653333705959,39.11887140896706,40.880008697509766,250800
2024-08-09 00:00:00+00:00,40.771782745851034,40.95872141667435,40.14210328308664,40.63404083251953,184900
2024-08-12 00:00:00+00:00,40.643881430643695,40.8013012953485,39.55177947723539,40.1224250793457,208600
2024-08-13 00:00:00+00:00,40.545492664636235,41.05710817578068,40.2109749747797,40.96855926513672,134200
2024-08-14 00:00:00+00:00,41.27355503200228,41.27355503200228,40.102741435808284,40.358551025390625,134500
2024-08-15 00:00:00+00:00,41.66710433547207,42.76904702683641,41.332586688662396,41.97210693359375,186200
2024-08-16 00:00:00+00:00,41.79501143507991,42.03114309713383,41.21452500876551,41.66710662841797,221600
2024-08-19 00:00:00+00:00,41.6867834605665,42.296788674002364,41.39162170581208,42.237754821777344,141000
2024-08-20 00:00:00+00:00,42.30662443742649,42.30662443742649,40.69307005939242,40.77177810668945,137200
2024-08-21 00:00:00+00:00,41.106298636550704,41.6572700190292,40.89968577556582,41.49000930786133,212700
2024-08-22 00:00:00+00:00,41.34243168601319,41.55888540659086,40.50613560853575,40.702911376953125,143800
2024-08-23 00:00:00+00:00,41.066948116670666,42.5329199064356,41.037429311654456,42.05082321166992,213900
2024-08-26 00:00:00+00:00,42.56243207858646,42.56243207858646,41.5982350011049,41.696624755859375,169000
2024-08-27 00:00:00+00:00,41.42113852050095,41.942594854413905,41.13581760555103,41.745819091796875,120900
2024-08-28 00:00:00+00:00,41.47033402699629,41.83436673730289,41.07678251361563,41.58839797973633,205500
2024-08-29 00:00:00+00:00,41.55888369534161,42.798564604909814,41.55888369534161,41.922916412353516,159400
2024-08-30 00:00:00+00:00,42.090174460816264,42.11969326519972,41.283397200465565,41.824527740478516,292900
2024-09-03 00:00:00+00:00,41.21452703275401,41.32275389346087,39.73871439370184,40.1224250793457,333600
2024-09-04 00:00:00+00:00,39.69935521896297,40.525810378879704,39.591132120356704,40.41758728027344,171600
2024-09-05 00:00:00+00:00,40.28968303751764,40.57500769562512,39.96500247763285,40.13226318359375,194000
2024-09-06 00:00:00+00:00,40.03387648460609,40.03387648460609,38.558063833988506,38.59741973876953,218400
2024-09-09 00:00:00+00:00,38.77451746149823,39.15822814920304,38.0267740384306,38.34161376953125,241200
2024-09-10 00:00:00+00:00,38.36128745519636,39.39435544254302,38.23338265579223,39.35499954223633,234500
2024-09-11 00:00:00+00:00,39.000803995421116,39.768225286450935,38.02676985729639,39.719032287597656,223300
2024-09-12 00:00:00+00:00,40.240491887455846,40.781622425630474,39.61080868961725,40.36839294433594,267600
2024-09-13 00:00:00+00:00,40.9587198741696,41.86388312950857,40.722588207932844,41.63759231567383,251000
2024-09-16 00:00:00+00:00,41.5490445579844,41.83436923455824,41.05710701348563,41.539207458496094,183000
2024-09-17 00:00:00+00:00,42.119695176565536,42.680503693888085,41.854048444172896,42.4246940612793,425600
2024-09-18 00:00:00+00:00,42.64114744043578,44.1759939640072,42.62146948784292,42.857601165771484,196700
2024-09-19 00:00:00+00:00,44.274380824845,44.274380824845,43.05437401293642,43.81195831298828,286300
2024-09-20 00:00:00+00:00,43.39872924030814,43.73324690885614,42.69033800028052,43.27082443237305,1110100
2024-09-23 00:00:00+00:00,43.723406056530486,43.90050386653739,42.83792075968143,43.27082443237305,285400
2024-09-24 00:00:00+00:00,43.48727915164508,43.94969788564346,42.818243799067034,43.752925872802734,166200
2024-09-25 00:00:00+00:00,43.58566514361601,43.821796813406394,42.65098307019018,42.916629791259766,208300
2024-09-26 00:00:00+00:00,44.02840708442802,44.707279496147336,43.66437437842073,44.38260269165039,186900
2024-09-27 00:00:00+00:00,44.71712445263481,44.71712445263481,43.900506310673165,44.057926177978516,143200
2024-09-30 00:00:00+00:00,43.712256069864516,43.92953465232616,43.1591887944905,43.771514892578125,182700
2024-10-01 00:00:00+00:00,43.36658470983453,43.65299667323351,41.84564231884121,42.51722717285156,179000
2024-10-02 00:00:00+00:00,41.99378774824707,43.08017302454832,41.82588964991665,42.67524719238281,165400
2024-10-03 00:00:00+00:00,42.39871398739323,43.0406713270438,42.092549080138845,42.23081588745117,147000
2024-10-04 00:00:00+00:00,43.119686470128535,43.415973073164224,42.50736032152296,43.188819885253906,154900
2024-10-07 00:00:00+00:00,42.902404952020994,43.36658965128458,42.39871813786406,43.14931106567383,250500
2024-10-08 00:00:00+00:00,43.19869247803684,43.19869247803684,42.14193091460521,42.59624099731445,183800
2024-10-09 00:00:00+00:00,42.59624213887155,43.41596844547906,41.84564547253237,43.139434814453125,222200
2024-10-10 00:00:00+00:00,42.45797833258761,42.99129269200964,41.75676208387714,42.66537857055664,155600
2024-10-11 00:00:00+00:00,42.665375209729575,43.949286187553746,42.665375209729575,43.91965866088867,147400
2024-10-14 00:00:00+00:00,43.96903886173403,44.294952955541824,43.692505234565225,43.76163864135742,163400
2024-10-15 00:00:00+00:00,43.4455998278653,44.01842003150614,42.803642448839774,43.0505485534668,319500
2024-10-16 00:00:00+00:00,43.514732360839844,44.02829750023671,43.22832038103404,43.514732360839844,280700
2024-10-17 00:00:00+00:00,43.741885886033884,44.551737598297194,43.38634049674987,44.433223724365234,246900
2024-10-18 00:00:00+00:00,44.43322513616447,44.99617076458821,43.732008921690614,43.86040115356445,262600
2024-10-21 00:00:00+00:00,43.771514834031635,43.771514834031635,42.112305475152354,42.161685943603516,308600
2024-10-22 00:00:00+00:00,41.98391063100326,42.38883647509006,41.69750242481115,42.28020095825195,335000
2024-10-23 00:00:00+00:00,42.151809436866095,42.61599410763729,41.84564451843368,42.4184684753418,148500
2024-10-24 00:00:00+00:00,42.79377009422747,43.73201032675285,42.665377858228524,43.712257385253906,202500
2024-10-25 00:00:00+00:00,44.01841867064842,44.43322287269172,43.87027350545694,43.95915985107422,268800
2024-10-28 00:00:00+00:00,44.44309809168853,44.70975713233724,44.206066577504764,44.610992431640625,181700
2024-10-29 00:00:00+00:00,44.44310014419134,44.690006256103516,43.5838679296337,44.690006256103516,159200
2024-10-30 00:00:00+00:00,44.39371780322979,45.63812289709592,44.13693334787625,44.8578987121582,258300
2024-10-31 00:00:00+00:00,43.949287343177836,44.28507980166794,41.90490506479312,42.764137268066406,380100
2024-11-01 00:00:00+00:00,43.50485467428845,45.865276420466714,43.33696033233717,45.35171127319336,346700
2024-11-04 00:00:00+00:00,45.430720797863025,45.9344075664055,44.492476897453045,44.60111618041992,253500
2024-11-05 00:00:00+00:00,44.33446284808875,45.993672296235204,43.9492898989634,45.954166412353516,405900
2024-11-06 00:00:00+00:00,49.70714073868976,51.425605184404226,49.0849362757643,50.773773193359375,433200
2024-11-07 00:00:00+00:00,50.68488469534117,51.850281806875714,50.45773153190486,50.78364562988281,382500
2024-11-08 00:00:00+00:00,50.991050106175706,51.2577091529643,50.18119837925695,51.188575744628906,349900
2024-11-11 00:00:00+00:00,51.91941278804962,51.91941278804962,50.52686257816092,50.635501861572266,171100
2024-11-12 00:00:00+00:00,50.50711055174437,50.94166769324565,49.14418784269698,49.23307418823242,228400
2024-11-13 00:00:00+00:00,49.440476494718155,49.58861788725704,47.741761401026004,47.86027526855469,191600
2024-11-14 00:00:00+00:00,47.860278823806226,48.36396939132314,46.83314851562384,47.27758026123047,230000
2024-11-15 00:00:00+00:00,47.35659288009566,47.81089922049149,46.033175973407786,46.47760772705078,203900
2024-11-18 00:00:00+00:00,46.81339522301197,47.21832105171261,46.1319320172195,46.270198822021484,210700
2024-11-19 00:00:00+00:00,45.7368911881283,46.852904141914756,45.608498950373885,46.73439025878906,138200
2024-11-20 00:00:00+00:00,46.744263382277964,46.912157717292985,45.44059574383476,46.45785140991211,239300
2024-11-21 00:00:00+00:00,46.6158747930786,47.67263265317004,46.408474562777656,47.060306549072266,275900
2024-11-22 00:00:00+00:00,47.08005179931011,47.92940935832018,46.7245101916322,47.5738639831543,217600
2024-11-25 00:00:00+00:00,48.2849557694068,49.14418793283328,47.81089651484432,47.870155334472656,431600
2024-11-26 00:00:00+00:00,47.79114585203011,48.126938310947075,47.63312609298026,47.6825065612793,202200
2024-11-27 00:00:00+00:00,47.77139229724099,48.136816046431434,47.12943868262765,47.455352783203125,134000
2024-11-29 00:00:00+00:00,47.959041242104945,48.156563104085734,47.57386456927115,47.88990783691406,97200
2024-12-02 00:00:00+00:00,47.9985461480028,49.420727748973,47.326961229208706,48.86765670776367,243600
2024-12-03 00:00:00+00:00,48.78864712895026,49.1540671040156,48.23557610568501,48.344215393066406,223800
2024-12-04 00:00:00+00:00,48.88740779324107,49.18369435970248,47.850402926882055,48.186195373535156,175100
2024-12-05 00:00:00+00:00,47.929413857886125,48.43310444248643,47.563993862432795,47.801025390625,219000
2024-12-06 00:00:00+00:00,48.11706310679107,48.11706310679107,46.78376787489806,47.03067398071289,239100
2024-12-09 00:00:00+00:00,47.25782591270234,48.11706185110645,46.76401371395942,47.00104522705078,142900
2024-12-10 00:00:00+00:00,46.70475752378559,47.662750604122564,46.28995332785048,46.882530212402344,178400
2024-12-11 00:00:00+00:00,47.39609967573035,48.33433990235509,46.86278156107807,48.04793167114258,291500
2024-12-12 00:00:00+00:00,47.75163926837239,48.39359664928677,47.07017977389246,47.96891784667969,201600
2024-12-13 00:00:00+00:00,47.96891555741691,48.43310021892503,46.90228319228746,47.73188781738281,234000
2024-12-16 00:00:00+00:00,47.52448901245098,48.32446619905752,47.52448901245098,48.008426666259766,184100
2024-12-17 00:00:00+00:00,47.5639887397069,48.29483241938873,46.576364385670225,46.92203140258789,226000
2024-12-18 00:00:00+00:00,47.85040448322091,48.45285598953051,44.90728412800112,45.40109634399414,284200
2024-12-19 00:00:00+00:00,45.993666517146785,46.507231640614116,45.00604214912991,45.36158752441406,211500
2024-12-20 00:00:00+00:00,44.6603796056847,46.24057724597245,44.275206666332586,44.6505012512207,1611200
2024-12-23 00:00:00+00:00,44.759140237596085,46.201071045378875,44.73938729629228,45.766517639160156,306200
2024-12-24 00:00:00+00:00,45.68750031072176,46.59611666261578,45.53935892021443,46.270198822021484,90100
2024-12-26 00:00:00+00:00,46.062800853287534,46.744264092196424,45.86527522219093,46.59611892700195,142200
2024-12-27 00:00:00+00:00,46.18131281936261,46.5467365404336,45.14430800825561,45.4899787902832,107100
2024-12-30 00:00:00+00:00,44.798645972548485,45.529485960938786,44.27520621593205,45.094932556152344,137500
2024-12-31 00:00:00+00:00,45.20397061218795,45.61040968397732,44.88675005769709,45.00571060180664,134500
2025-01-02 00:00:00+00:00,45.39232623829414,46.106070647350506,44.81736157772095,44.92640686035156,125500
2025-01-03 00:00:00+00:00,45.08501310912098,45.828499480540984,44.9065760774548,45.778934478759766,151400
2025-01-06 00:00:00+00:00,46.234945204341116,46.5620810700318,45.7293760628538,45.917724609375,205000
2025-01-07 00:00:00+00:00,45.96728591996125,46.22502999611409,44.876840685193805,45.788848876953125,201400
2025-01-08 00:00:00+00:00,45.16432453708444,45.75911217953712,44.69840515550369,45.729373931884766,152400
2025-01-10 00:00:00+00:00,44.7876218203428,45.01562386653474,44.232483937287995,44.98588562011719,225600
2025-01-13 00:00:00+00:00,44.21265779779647,45.46171710675529,43.796307215855194,45.23371505737305,194500
2025-01-14 00:00:00+00:00,45.72937275466176,47.14695384030068,45.650065720873634,46.59181594848633,171500
2025-01-15 00:00:00+00:00,47.7020894638312,47.7020894638312,46.66120919253035,47.424522399902344,167300
2025-01-16 00:00:00+00:00,47.493914291896225,47.63269782422888,46.83964636692255,47.295650482177734,233800
2025-01-17 00:00:00+00:00,47.84087069894705,47.84087069894705,46.998254277292816,47.662437438964844,200500
2025-01-21 00:00:00+00:00,48.247310656297735,48.99079708230118,48.03913536459298,48.544708251953125,198200
2025-01-22 00:00:00+00:00,48.68349395033261,49.823504252091944,48.14818279216683,48.435665130615234,236200
2025-01-23 00:00:00+00:00,47.71200217265928,47.89043921319606,46.63146844121657,46.73059844970703,251100
2025-01-24 00:00:00+00:00,46.730599860503276,46.85947190068546,46.33407603300295,46.50259780883789,215700
