"('date', '')","('open', 'ACA')","('high', 'ACA')","('low', 'ACA')","('close', 'ACA')","('volume', 'ACA')"
2024-02-12 00:00:00+00:00,83.54280072404374,84.60913460603076,82.89502609967639,84.09091186523438,193300
2024-02-13 00:00:00+00:00,81.26064345276426,81.90841806209886,79.15787174123926,79.61629486083984,335900
2024-02-14 00:00:00+00:00,80.95170892882912,81.44002805728368,80.08468681633306,81.06132507324219,302700
2024-02-15 00:00:00+00:00,81.46993608266894,83.69229976405752,81.34038418142265,83.57270812988281,286100
2024-02-16 00:00:00+00:00,83.12423299701064,83.59461600143452,82.26717883115752,82.62594604492188,198400
2024-02-20 00:00:00+00:00,81.18091974963552,81.67920676572948,80.11458583932473,80.64276885986328,201200
2024-02-21 00:00:00+00:00,80.64276597545822,81.08126096697902,80.3238626006948,81.04139709472656,182400
2024-02-22 00:00:00+00:00,80.80221987269644,82.31700897216797,80.80221987269644,82.31700897216797,225100
2024-02-23 00:00:00+00:00,88.76484981781245,88.76484981781245,80.21923042961402,81.03143310546875,361000
2024-02-26 00:00:00+00:00,81.12113350551103,81.67921257015333,80.49328695453144,80.90188598632812,308400
2024-02-27 00:00:00+00:00,81.51975809758886,82.31701275378941,81.1061789657805,81.79879760742188,220600
2024-02-28 00:00:00+00:00,81.74896832516923,82.2073914770132,81.29054517332527,81.4599609375,148800
2024-02-29 00:00:00+00:00,82.65585282741743,82.81530071919187,80.70256863282755,82.71564483642578,278600
2024-03-01 00:00:00+00:00,82.59604617067706,83.46306824363377,82.10772706449161,83.16409301757812,222800
2024-03-04 00:00:00+00:00,83.16409814811875,84.78851865157556,83.16409814811875,84.5593032836914,252200
2024-03-05 00:00:00+00:00,84.20052909931078,84.92803141262827,82.19742097714965,82.87509155273438,223700
2024-03-06 00:00:00+00:00,83.26375592710052,83.66237942144764,82.6957090840745,83.24382019042969,184500
2024-03-07 00:00:00+00:00,83.75208214732903,85.42632681693641,83.71719840681851,85.4163589477539,172300
2024-03-08 00:00:00+00:00,85.84488175750018,86.3949925391543,84.25036491519322,84.42974853515625,214100
2024-03-11 00:00:00+00:00,84.47958664512147,84.47958664512147,83.31359672413292,83.57270812988281,161500
2024-03-12 00:00:00+00:00,83.19399690187109,83.32354877852669,82.17748721247656,82.5960464477539,152300
2024-03-13 00:00:00+00:00,82.12766395196817,83.27371792697495,81.77885698226426,81.94828033447266,169100
2024-03-14 00:00:00+00:00,81.61941111925773,81.96323036156039,79.86344671875892,80.61286926269531,173100
2024-03-15 00:00:00+00:00,80.09465284294119,82.35687241327433,80.09465284294119,81.3204345703125,462000
2024-03-18 00:00:00+00:00,81.14104167722036,81.90342007017624,80.24412368455015,80.48330688476562,155900
2024-03-19 00:00:00+00:00,80.48330503790386,82.1824576479867,80.48330503790386,81.81871032714844,115100
2024-03-20 00:00:00+00:00,81.91837517475325,83.41323609110462,81.56957581492242,83.22389221191406,206700
2024-03-21 00:00:00+00:00,83.5527592762574,85.02769211990352,83.4879871374284,84.8582763671875,187200
2024-03-22 00:00:00+00:00,85.37649179559075,85.37649179559075,83.74709879824954,84.29022979736328,110000
2024-03-25 00:00:00+00:00,84.58918551610049,84.58918551610049,83.76203500039178,83.81185913085938,143800
2024-03-26 00:00:00+00:00,84.69882029336621,84.87820391360434,84.22046904156855,84.4098129272461,128900
2024-03-27 00:00:00+00:00,85.20708101849223,85.91464767947137,85.00776925039489,85.70536804199219,138300
2024-03-28 00:00:00+00:00,86.19368053874973,86.53251964225213,85.01772294998727,85.56584167480469,219900
2024-04-01 00:00:00+00:00,85.51601052831938,85.51601052831938,83.82183780882103,83.90156555175781,162800
2024-04-02 00:00:00+00:00,83.23385896537629,83.23385896537629,81.69914166248417,82.85516357421875,241900
2024-04-03 00:00:00+00:00,82.4365934579558,83.8317984256331,82.4365934579558,83.3135757446289,235800
2024-04-04 00:00:00+00:00,84.6290683598804,84.6290683598804,81.72904176438213,81.76890563964844,471800
2024-04-05 00:00:00+00:00,82.00808127120774,83.38335075295822,82.00808127120774,83.33352661132812,317700
2024-04-08 00:00:00+00:00,84.10087860746575,84.33009397114253,83.46506391372814,83.72218322753906,148800
2024-04-09 00:00:00+00:00,83.921501664058,83.921501664058,82.31701680038738,83.33352661132812,143100
2024-04-10 00:00:00+00:00,81.03142447079894,81.89844653408515,80.28399401725225,81.17094421386719,171300
2024-04-11 00:00:00+00:00,81.22078997950447,82.35688385684679,81.0214781987717,81.85859680175781,162900
2024-04-12 00:00:00+00:00,81.11069629638585,81.54945835688949,80.04870373868434,80.35284423828125,190500
2024-04-15 00:00:00+00:00,81.32011754868734,81.70901754897304,79.5949909873042,80.06366729736328,118300
2024-04-16 00:00:00+00:00,79.83430265958901,79.83430265958901,78.56788622852403,78.79723358154297,237200
2024-04-17 00:00:00+00:00,79.25595592156002,79.45538909524956,76.2444647867876,76.65331268310547,262400
2024-04-18 00:00:00+00:00,76.88264659922365,77.19177785452489,74.93814686889499,75.56636810302734,325200
2024-04-19 00:00:00+00:00,75.37690851455501,76.59347055789101,74.84840379917826,75.66609191894531,464700
2024-04-22 00:00:00+00:00,76.23448868728715,76.68820789365569,75.69601761199367,75.84558868408203,484800
2024-04-23 00:00:00+00:00,76.45387273573861,77.70034910461874,76.01511822725664,77.40119934082031,485300
2024-04-24 00:00:00+00:00,76.86270682442667,77.66044699242467,75.38687572140608,76.64332580566406,226300
2024-04-25 00:00:00+00:00,75.97522307324056,76.50372778770873,75.0877325889662,76.48377990722656,258700
2024-04-26 00:00:00+00:00,76.7330711679516,77.70033790808256,76.18462620940748,77.1219711303711,169100
2024-04-29 00:00:00+00:00,77.50091355706134,78.04935857785222,76.89263249903148,77.99950408935547,229200
2024-04-30 00:00:00+00:00,77.39122407974877,77.6704335643539,75.77578799439179,75.80570220947266,169300
2024-05-01 00:00:00+00:00,75.91538821219949,77.49093604758467,75.61623847133215,76.18463134765625,278100
2024-05-02 00:00:00+00:00,76.75302714727394,77.61060346462017,75.32705793195522,77.3812484741211,270200
2024-05-03 00:00:00+00:00,80.20326633869523,86.23621429678228,78.96676405658694,85.0894546508789,560700
2024-05-06 00:00:00+00:00,86.3259550469361,87.17355733786378,85.04956464066098,86.76471710205078,392600
2024-05-07 00:00:00+00:00,87.12371330123065,88.91863467231464,87.01402277429972,87.60235595703125,310600
2024-05-08 00:00:00+00:00,87.13367617403492,87.70206906015589,86.04176933040092,87.3231430053711,174300
2024-05-09 00:00:00+00:00,87.56245902881216,88.61947603626187,87.42285430086567,87.90150451660156,173500
2024-05-10 00:00:00+00:00,87.90150541342405,88.19068881223137,86.89435048763124,88.06105041503906,126800
2024-05-13 00:00:00+00:00,88.89869217447628,88.89869217447628,87.26331586027214,87.38297271728516,108500
2024-05-14 00:00:00+00:00,88.65936088514266,88.65936088514266,86.34589380447777,87.16358947753906,156500
2024-05-15 00:00:00+00:00,88.18071963039134,89.18787461053016,87.90151015658356,88.98843383789062,156600
2024-05-16 00:00:00+00:00,88.74911128801527,88.74911128801527,86.35587530473849,86.57525634765625,175900
2024-05-17 00:00:00+00:00,86.93425463256705,86.95419490847948,85.84732320206956,86.32597351074219,202000
2024-05-20 00:00:00+00:00,86.12652431657833,87.07384320810972,85.79745276600492,85.93705749511719,128500
2024-05-21 00:00:00+00:00,85.4583993096135,86.22623285604661,85.14927566794861,86.0367660522461,199300
2024-05-22 00:00:00+00:00,85.99688970050667,86.30602099246387,84.90996603207607,85.16923522949219,169800
2024-05-23 00:00:00+00:00,85.31880486594528,86.85446453581932,84.66066935479202,85.33875274658203,377900
2024-05-24 00:00:00+00:00,85.62794631175248,87.16360616381967,85.37865102942772,86.99407958984375,219600
2024-05-28 00:00:00+00:00,87.31316830000081,87.31316830000081,85.79247331995458,86.93424224853516,164900
2024-05-29 00:00:00+00:00,85.74759478687739,86.7248355454276,85.56810189685336,86.24618530273438,182100
2024-05-30 00:00:00+00:00,86.55531287385892,88.27045778402645,86.1364910765548,88.19068908691406,402500
2024-05-31 00:00:00+00:00,88.35023538799283,89.17789744678582,86.724833091137,87.66218566894531,428400
2024-06-03 00:00:00+00:00,88.140829596975,88.55964379875884,85.63790311088836,85.95700073242188,152400
2024-06-04 00:00:00+00:00,85.36867632375964,85.6279455452653,82.99538799611176,83.76321411132812,171600
2024-06-05 00:00:00+00:00,84.09227469321496,85.7675390603444,83.06018871701694,85.60798645019531,204700
2024-06-06 00:00:00+00:00,85.2190884239668,85.38860737021606,83.76320505851528,84.52106475830078,110900
2024-06-07 00:00:00+00:00,84.07233238469998,84.83817279155036,82.90064920880172,83.39424896240234,112600
2024-06-10 00:00:00+00:00,82.0979134591343,84.28173467319716,82.03807742584148,84.23188018798828,230400
2024-06-11 00:00:00+00:00,83.73328630156273,83.73328630156273,82.68624325199475,83.13497924804688,141700
2024-06-12 00:00:00+00:00,85.5581254254331,86.86442998765514,84.70054923115231,84.72048950195312,151400
2024-06-13 00:00:00+00:00,84.39142273217064,84.67063979432928,83.11503230813642,84.47119903564453,110500
2024-06-14 00:00:00+00:00,83.07514308659714,83.39424068849651,81.93835740433771,83.36432647705078,199500
2024-06-17 00:00:00+00:00,83.09509725726177,84.60083513853353,82.66630910900665,84.4811782836914,128800
2024-06-18 00:00:00+00:00,84.28173299470859,84.96480713866332,84.03243774996717,84.27176666259766,173400
2024-06-20 00:00:00+00:00,83.5837189295696,84.25182843613537,82.67628809083915,83.18484497070312,113300
2024-06-21 00:00:00+00:00,82.9255748623356,83.75322930286123,82.32726018143312,83.6136245727539,610900
2024-06-24 00:00:00+00:00,83.763204803214,84.91494765199621,83.65351428353118,83.80309295654297,166500
2024-06-25 00:00:00+00:00,84.09227636881526,84.09227636881526,82.06800013650849,82.62641906738281,146000
2024-06-26 00:00:00+00:00,82.06800386958054,82.82585599370071,82.06800386958054,82.44692993164062,309800
2024-06-27 00:00:00+00:00,82.91560039708193,83.11503355086154,82.10787862613408,82.17768859863281,139200
2024-06-28 00:00:00+00:00,82.69621552476023,84.01249405911577,82.61643922379643,83.17486572265625,521000
2024-07-01 00:00:00+00:00,83.07514803015017,83.6136266918774,80.30298602220756,80.53234100341797,309500
2024-07-02 00:00:00+00:00,80.79159385152835,81.664127146383,80.31295127591028,81.4198226928711,294700
2024-07-03 00:00:00+00:00,81.84862091292615,82.78596590941902,81.43977303811769,81.76884460449219,88400
2024-07-05 00:00:00+00:00,81.23035560122504,81.33007217013898,80.04370788985548,81.2901840209961,185400
2024-07-08 00:00:00+00:00,81.76885424654908,82.06801163450889,81.0957539275837,81.270263671875,175000
2024-07-09 00:00:00+00:00,80.98107290925864,81.73893264450201,80.72180370364345,80.81155395507812,154000
2024-07-10 00:00:00+00:00,81.12067974520542,82.23752529927306,80.67195130009934,82.20761108398438,159100
2024-07-11 00:00:00+00:00,84.4512657109192,85.45841309555156,83.80309650567587,85.02962493896484,224600
2024-07-12 00:00:00+00:00,86.24618980917299,87.84167802170352,85.86726373616196,86.45559692382812,224500
2024-07-15 00:00:00+00:00,87.50322493879277,88.7105167671318,86.03652956416497,87.72273254394531,278200
2024-07-16 00:00:00+00:00,88.58081144369069,92.85620124598644,88.58081144369069,92.60176849365234,338300
2024-07-17 00:00:00+00:00,91.35457634918238,92.79134804516534,89.43888582939007,89.49874877929688,336000
2024-07-18 00:00:00+00:00,89.02980316866234,91.70877655381088,88.26152651017111,88.8003158569336,160300
2024-07-19 00:00:00+00:00,88.95996341472537,88.95996341472537,87.46332882924702,88.23159790039062,278400
2024-07-22 00:00:00+00:00,89.09964386274086,90.27200299034627,87.63792687190319,89.34908294677734,516500
2024-07-23 00:00:00+00:00,88.64068067031754,92.35233593697698,88.64068067031754,91.95323944091797,314700
2024-07-24 00:00:00+00:00,91.105135080316,92.05799427587512,87.70278969108881,87.8624267578125,174100
2024-07-25 00:00:00+00:00,88.70054687152215,91.4743084889954,87.32363814610208,89.5286865234375,209600
2024-07-26 00:00:00+00:00,91.66388334834969,92.59179710625729,90.81578431723324,91.91332244873047,129900
2024-07-29 00:00:00+00:00,92.20267921197389,93.34012098083186,90.6012767253493,91.43440246582031,135100
2024-07-30 00:00:00+00:00,92.33238070975939,93.02083508062914,91.04527400487473,91.52420043945312,140000
2024-07-31 00:00:00+00:00,92.13283245578062,95.28574668046215,91.71377654863527,92.7015609741211,309100
2024-08-01 00:00:00+00:00,92.77138662780264,93.92878000866318,89.00984101238339,90.71600341796875,361200
2024-08-02 00:00:00+00:00,85.96670394762319,86.22611515754869,78.633187561156,78.94249725341797,599900
2024-08-05 00:00:00+00:00,75.14103926005943,77.9247807967144,72.58678506683248,76.09888458251953,512800
2024-08-06 00:00:00+00:00,75.46030994497612,77.82499523285561,74.20314242590007,77.52566528320312,436800
2024-08-07 00:00:00+00:00,81.39696993200788,81.72623137497148,77.80005471672273,78.93251037597656,499200
2024-08-08 00:00:00+00:00,80.36927660573136,82.67409132592314,79.93026137816081,81.9157943725586,340800
2024-08-09 00:00:00+00:00,81.90581898299749,81.97566923857971,80.71849404681218,81.14752960205078,301700
2024-08-12 00:00:00+00:00,83.07319512626107,83.11310629339502,78.54338042229423,81.24729919433594,435700
2024-08-13 00:00:00+00:00,81.69628594263008,83.38249658415651,80.93300295558716,83.28272247314453,234200
2024-08-14 00:00:00+00:00,83.56210249853297,84.14080306517091,82.51445518349107,83.2428207397461,400400
2024-08-15 00:00:00+00:00,85.83697432828355,85.83697432828355,83.5421393773841,85.34807586669922,198900
2024-08-16 00:00:00+00:00,85.07867834581575,86.18618847375755,83.11310478305555,83.47229766845703,165100
2024-08-19 00:00:00+00:00,83.56209347526982,86.55536249527948,83.56209347526982,86.47554016113281,377900
2024-08-20 00:00:00+00:00,86.21613548419488,86.97442487884449,84.93900087853153,85.8270034790039,298500
2024-08-21 00:00:00+00:00,86.43562792022726,87.18394516593297,85.32811778760069,87.1739730834961,181100
2024-08-22 00:00:00+00:00,86.9544659190511,87.53316641897544,86.31590247509209,87.16399383544922,141400
2024-08-23 00:00:00+00:00,88.2914707648074,91.65391291827243,87.68783234373882,91.20492553710938,270400
2024-08-26 00:00:00+00:00,91.79359544248882,93.48977840031935,91.77364366244701,92.442138671875,339200
2024-08-27 00:00:00+00:00,92.67161258695484,92.68159228248888,90.93551856561866,91.05525207519531,246500
2024-08-28 00:00:00+00:00,90.90558465527498,92.01309484927948,90.25704148393261,90.26702117919922,185500
2024-08-29 00:00:00+00:00,91.3046887308916,91.6090047321681,89.5636011023061,90.26702117919922,341700
2024-08-30 00:00:00+00:00,90.61623405677165,91.81353866693145,89.71825179301325,91.28472900390625,275400
2024-09-03 00:00:00+00:00,90.33686479094146,91.11511355999308,85.54763105670159,86.03653717041016,224000
2024-09-04 00:00:00+00:00,85.93675247984166,86.17621948689563,83.70676640798612,83.91130828857422,206100
2024-09-05 00:00:00+00:00,83.97118006872041,84.02604936149075,82.20514702430721,82.87364196777344,211400
2024-09-06 00:00:00+00:00,82.7539128430647,84.25054734524343,81.45682656293243,81.59651184082031,334000
2024-09-09 00:00:00+00:00,81.28720882610726,82.51444484011974,80.60873422219878,81.95570373535156,248100
2024-09-10 00:00:00+00:00,82.12532485907725,83.10312945679776,81.14752787363376,82.36479187011719,267600
2024-09-11 00:00:00+00:00,81.73620008945787,85.17846413694608,80.3094081743655,85.06871032714844,242900
2024-09-12 00:00:00+00:00,85.6174802036557,87.91232312819675,84.60975165039733,87.57308197021484,214500
2024-09-13 00:00:00+00:00,89.76814933146416,91.23485253594458,88.58081671597475,91.13507080078125,213000
2024-09-16 00:00:00+00:00,91.12509170922851,91.2947084663178,89.19942159774297,90.6162338256836,224200
2024-09-17 00:00:00+00:00,91.69381533170898,92.69157173877376,90.91556655216282,91.73372650146484,174000
2024-09-18 00:00:00+00:00,91.7436974520904,93.80905288472593,90.49650195865645,91.0851821899414,457600
2024-09-19 00:00:00+00:00,94.35782507133888,95.28573885367202,92.0829416339486,95.0562515258789,357300
2024-09-20 00:00:00+00:00,94.11835875161007,94.95647043553883,92.48203893913087,92.85120391845703,961500
2024-09-23 00:00:00+00:00,93.64942156645895,94.72700036585472,92.7314874539119,92.8113021850586,146400
2024-09-24 00:00:00+00:00,93.41992804230416,93.97867679697501,92.66163866684903,93.78910064697266,214900
2024-09-25 00:00:00+00:00,94.28797580969764,94.28797580969764,92.82127274580472,93.35008239746094,211000
2024-09-26 00:00:00+00:00,95.05625243377548,96.25356472592222,93.84896805809538,93.85894775390625,184600
2024-09-27 00:00:00+00:00,95.1061390636368,96.16875205796937,93.86892326791875,94.28797912597656,151800
2024-09-30 00:00:00+00:00,93.56959677752415,94.80681261915542,92.73148503030612,94.54740142822266,158600
2024-10-01 00:00:00+00:00,94.10838353466917,94.3278911610794,91.71675827230379,93.0906753540039,165000
2024-10-02 00:00:00+00:00,92.5618572678921,93.43988776595644,91.4144435052843,91.4244155883789,170200
2024-10-03 00:00:00+00:00,90.87565974568805,92.03305327506982,90.24706830719875,90.79583740234375,154900
2024-10-04 00:00:00+00:00,93.28024389404045,93.28024389404045,91.8833834087476,93.0906753540039,168000
2024-10-07 00:00:00+00:00,92.23260506292245,93.5695949996846,92.21264567182843,93.2403335571289,139100
2024-10-08 00:00:00+00:00,93.66936160477904,94.04851388237937,92.6915646633688,92.73147583007812,166600
2024-10-09 00:00:00+00:00,92.9709469255042,94.23809427591621,92.46208900122768,93.81903839111328,134000
2024-10-10 00:00:00+00:00,92.50199691452993,93.05076599121094,91.04527345275906,93.05076599121094,210900
2024-10-11 00:00:00+00:00,92.82128344815304,94.8766593462261,92.82128344815304,94.45760345458984,115000
2024-10-14 00:00:00+00:00,94.20815606151616,95.42043402789096,94.20815606151616,95.14604949951172,130600
2024-10-15 00:00:00+00:00,95.01627510744517,96.23417772612633,94.3074973377458,94.3973388671875,171900
2024-10-16 00:00:00+00:00,95.54536153486508,97.48202684064036,95.31576143927006,96.35396575927734,162200
2024-10-17 00:00:00+00:00,96.6334952390051,96.6334952390051,95.05621120382582,96.0644760131836,158000
2024-10-18 00:00:00+00:00,96.21421113917195,96.21421113917195,94.53710065273933,94.76670837402344,352500
2024-10-21 00:00:00+00:00,94.8365792944728,95.3247365237096,93.47891818158715,93.50886535644531,238200
2024-10-22 00:00:00+00:00,92.88994706260965,93.40904925565638,92.09132010193804,92.11128234863281,162400
2024-10-23 00:00:00+00:00,91.78185881506523,93.03968603785518,91.23779046713912,92.98977661132812,187100
2024-10-24 00:00:00+00:00,93.08959396834578,93.88822087731707,91.93158571196449,93.64862823486328,218700
2024-10-25 00:00:00+00:00,94.17771365821085,95.05620476578424,93.10955456572364,93.718505859375,182900
2024-10-28 00:00:00+00:00,95.35568583456174,96.66842624579706,94.89647802756122,95.255859375,259200
2024-10-29 00:00:00+00:00,94.71678907066703,94.71678907066703,93.37909773249744,94.1278076171875,215600
2024-10-30 00:00:00+00:00,93.97806528153353,96.58357632184307,93.95810303552025,94.9963150024414,281600
2024-10-31 00:00:00+00:00,93.82831639010539,96.14432522443289,93.44897280747492,93.47891998291016,358100
2024-11-01 00:00:00+00:00,93.68855992264517,94.63693032483808,93.41902772142926,93.52883911132812,229700
2024-11-04 00:00:00+00:00,92.91989649664457,96.10440425261744,92.91989649664457,95.4954605102539,345400
2024-11-05 00:00:00+00:00,94.87651767197727,98.78977284840158,94.87651767197727,98.48030853271484,296500
2024-11-06 00:00:00+00:00,105.01903573856318,106.7061310992182,100.36705566158638,102.98255157470703,686500
2024-11-07 00:00:00+00:00,102.72299536200019,105.63797061873215,102.46344047533292,103.68134307861328,330800
2024-11-08 00:00:00+00:00,103.88099125605837,106.14709061711159,103.88099125605837,105.53813934326172,285000
2024-11-11 00:00:00+00:00,107.21525156582113,107.59959141966539,104.90922005902607,106.05724334716797,277500
2024-11-12 00:00:00+00:00,105.81766027289338,106.38169080495076,102.7030245116829,103.40182495117188,231500
2024-11-13 00:00:00+00:00,104.27032978896959,105.06596354014138,102.30372483492933,103.00251770019531,227700
2024-11-14 00:00:00+00:00,103.49166870117188,104.64967696596928,102.15397737763425,103.49166870117188,251300
2024-11-15 00:00:00+00:00,103.9009666125941,103.9009666125941,100.88615725861088,101.21559143066406,309000
2024-11-18 00:00:00+00:00,101.67480338985499,103.69632165291327,100.87618406241103,103.47171020507812,263800
2024-11-19 00:00:00+00:00,101.8944269062707,104.999077938086,101.8035800252267,104.76947021484375,238900
2024-11-20 00:00:00+00:00,104.9691262551656,105.71783613199807,103.57652161914561,105.64795684814453,186700
2024-11-21 00:00:00+00:00,106.77600969424422,109.32162630704738,106.0322884790967,108.15363311767578,361600
2024-11-22 00:00:00+00:00,108.59287151539833,110.90888026335722,108.59287151539833,110.38977813720703,273100
2024-11-25 00:00:00+00:00,111.26827088286942,113.23488340095004,110.60441387036241,111.37808227539062,322400
2024-11-26 00:00:00+00:00,111.05863481931381,111.05863481931381,108.11770319433437,108.6427993774414,210000
2024-11-27 00:00:00+00:00,109.05208881107525,109.98248484028906,106.95570264683742,107.18531036376953,178500
2024-11-29 00:00:00+00:00,108.43315512567098,109.39150282420665,107.70440751709911,108.45311737060547,125100
2024-12-02 00:00:00+00:00,108.8823796560631,109.31164028328756,107.7942583081398,108.38323974609375,213900
2024-12-03 00:00:00+00:00,108.75261257782181,109.77584336193118,108.18359335080247,108.61285400390625,497600
2024-12-04 00:00:00+00:00,108.61285372005932,109.43144291497016,107.88410605831466,108.53298950195312,181400
2024-12-05 00:00:00+00:00,108.00390063627366,108.64279913823367,106.79598291799702,106.95570373535156,151600
2024-12-06 00:00:00+00:00,108.2934012497556,108.2934012497556,106.6462379774907,108.16361999511719,195300
2024-12-09 00:00:00+00:00,108.75261461955672,109.58118114724853,106.91577564518414,107.0156021118164,213100
2024-12-10 00:00:00+00:00,106.5464050625207,107.7742849359362,105.49820823922131,106.8758316040039,265700
2024-12-11 00:00:00+00:00,108.33332822881013,108.90234745051924,106.56338301414318,107.7842788696289,214400
2024-12-12 00:00:00+00:00,107.25518237223797,108.85242850252124,106.77101606795785,107.81421661376953,190700
2024-12-13 00:00:00+00:00,108.0238547432709,110.9987318570999,107.67445834137915,108.95225524902344,230600
2024-12-16 00:00:00+00:00,108.4431372337658,109.47137187570182,107.21525728484802,107.65449523925781,186100
2024-12-17 00:00:00+00:00,106.57636080597142,106.89081378522607,104.81938610630043,106.60630798339844,267800
2024-12-18 00:00:00+00:00,107.76430640316754,107.76430640316754,99.91782619891958,100.5966567993164,354900
2024-12-19 00:00:00+00:00,102.17394052584348,102.76292959435477,98.26068536466725,98.9095687866211,394900
2024-12-20 00:00:00+00:00,97.34226130881292,101.80457304446948,96.66343076890568,99.17909240722656,612600
2024-12-23 00:00:00+00:00,98.63005507877743,99.09924022417825,97.78151108872184,98.26068878173828,173600
2024-12-24 00:00:00+00:00,98.71989269053822,99.87790095983603,97.96119788018001,99.84794616699219,58500
2024-12-26 00:00:00+00:00,99.0792763974571,100.52179049476419,98.88461212883333,99.97772979736328,90500
2024-12-27 00:00:00+00:00,98.88959120790194,99.52848964900281,97.70164346512357,98.36050415039062,137300
2024-12-30 00:00:00+00:00,97.6417464731965,98.13090906728958,96.22419096082159,97.09269714355469,125100
2024-12-31 00:00:00+00:00,97.50198602689369,98.08597879467624,96.56360819599024,96.5735855102539,125400
2025-01-02 00:00:00+00:00,97.06275549056264,98.01111832426027,95.51541863950753,96.49373626708984,163300
2025-01-03 00:00:00+00:00,96.68339383843332,98.71489681856964,96.08442750193504,98.36050415039062,211600
2025-01-06 00:00:00+00:00,98.83969558013882,99.63831493480862,97.3422757218278,97.37222290039062,175100
2025-01-07 00:00:00+00:00,97.75155377736498,97.75155377736498,94.43726522775215,94.91644287109375,225800
2025-01-08 00:00:00+00:00,94.33745172594675,95.49046380621603,93.23934534551275,94.82660675048828,221200
2025-01-10 00:00:00+00:00,92.92986778612405,93.05964904132428,91.45241786996961,92.1312484741211,225500
2025-01-13 00:00:00+00:00,90.85345192960459,93.12952878524882,90.83348206735037,92.80009460449219,244000
2025-01-14 00:00:00+00:00,93.61868166833807,96.39389838986801,93.59871942280559,95.96463775634766,396500
2025-01-15 00:00:00+00:00,98.54154430078734,98.79623538341008,97.21813063324781,97.97222137451172,232900
2025-01-16 00:00:00+00:00,97.82240455287564,98.47161799287768,96.36415850909434,96.90350341796875,180000
2025-01-17 00:00:00+00:00,98.38173250274836,98.88113216012273,96.98341193805337,97.83238983154297,550300
2025-01-21 00:00:00+00:00,99.4804151567553,101.58788242497339,99.11186251963463,100.62903594970703,195700
2025-01-22 00:00:00+00:00,100.67897899957771,101.83758229998955,99.51037795161983,100.01976776123047,220100
2025-01-23 00:00:00+00:00,99.39052515307267,100.39930700696829,98.81121970295973,100.25947570800781,159100
2025-01-24 00:00:00+00:00,99.91988734422075,100.19954994146009,98.73131368571926,100.11964416503906,182500
