"('date', '')","('open', 'ACCO')","('high', 'ACCO')","('low', 'ACCO')","('close', 'ACCO')","('volume', 'ACCO')"
2024-06-05 00:00:00+00:00,4.690503430359695,4.800868113768096,4.653715202556895,4.791671276092529,589000
2024-06-06 00:00:00+00:00,4.764080249642659,4.8100657571817065,4.727292019031542,4.736489295959473,393800
2024-06-07 00:00:00+00:00,4.6629125369359485,4.6629125369359485,4.515759185339267,4.561744689941406,590000
2024-06-10 00:00:00+00:00,4.515759779300424,4.561745289951071,4.460577429649847,4.543351173400879,669100
2024-06-11 00:00:00+00:00,4.48816847296097,4.524956703186035,4.451380242735905,4.524956703186035,443300
2024-06-12 00:00:00+00:00,4.672109381154603,4.690503495310712,4.460576849084204,4.488168239593506,491600
2024-06-13 00:00:00+00:00,4.469774614590008,4.478971453399388,4.3410153628561154,4.414592266082764,582100
2024-06-14 00:00:00+00:00,4.359409703490914,4.396198376273645,4.304227352142334,4.304227352142334,541700
2024-06-17 00:00:00+00:00,4.313423750449004,4.377803366503557,4.249044134394449,4.368606090545654,567600
2024-06-18 00:00:00+00:00,4.359409578699313,4.368606856269303,4.276636273321068,4.3226213455200195,960900
2024-06-20 00:00:00+00:00,4.313424506500362,4.368606856269303,4.276636273321068,4.3226213455200195,820300
2024-06-21 00:00:00+00:00,4.341015462109667,4.396198250428939,4.3042272289303725,4.3226213455200195,2351800
2024-06-24 00:00:00+00:00,4.3594094126745295,4.423789037561612,4.331818458116006,4.350212574005127,1025900
2024-06-25 00:00:00+00:00,4.322621082499114,4.331818359509472,4.212256389676654,4.221453666687012,911800
2024-06-26 00:00:00+00:00,4.212256766561367,4.322621469258527,4.193862649445174,4.304227352142334,448700
2024-06-27 00:00:00+00:00,4.3042273095075885,4.322621426441582,4.258242236447774,4.313424587249756,438400
2024-06-28 00:00:00+00:00,4.359409578699313,4.387000972858949,4.285833112340725,4.3226213455200195,1237700
2024-07-01 00:00:00+00:00,4.313424244039062,4.331818359509472,4.203059551216602,4.221453666687012,516900
2024-07-02 00:00:00+00:00,4.230649788796342,4.276635288961069,4.20305883953769,4.258241176605225,433200
2024-07-03 00:00:00+00:00,4.267438736087884,4.313424244039062,4.221453666687012,4.221453666687012,215100
2024-07-05 00:00:00+00:00,4.203059730272268,4.23065068537814,4.11108871045183,4.120285987854004,936600
2024-07-08 00:00:00+00:00,4.138679266090891,4.212255716208913,4.12948199055102,4.175467491149902,355000
2024-07-09 00:00:00+00:00,4.184665614018246,4.1938624528700945,4.101891871599982,4.120285987854004,628600
2024-07-10 00:00:00+00:00,4.147876821608465,4.166270935379556,4.111088155516018,4.129482269287109,331000
2024-07-11 00:00:00+00:00,4.221452718013553,4.368605608707639,4.221452718013553,4.295029163360596,447600
2024-07-12 00:00:00+00:00,4.35021286420799,4.423789332672763,4.304227352142334,4.304227352142334,458900
2024-07-15 00:00:00+00:00,4.36860613148232,4.44218258563398,4.331817904406489,4.359408855438232,481100
2024-07-16 00:00:00+00:00,4.405394506615875,4.506562353749615,4.368606278303655,4.488168239593506,444200
2024-07-17 00:00:00+00:00,4.469773884543337,4.616926789861554,4.469773884543337,4.598532676696777,650000
2024-07-18 00:00:00+00:00,4.589336150413876,4.626124821302361,4.414592266082764,4.414592266082764,370000
2024-07-19 00:00:00+00:00,4.396198149913682,4.423789104892143,4.350212640215817,4.414592266082764,448700
2024-07-22 00:00:00+00:00,4.432986168582569,4.5341535833611015,4.3502124305362235,4.515759468078613,368400
2024-07-23 00:00:00+00:00,4.469774707200108,4.561745289951071,4.442183313099655,4.543351173400879,335200
2024-07-24 00:00:00+00:00,4.506562640650833,4.580139101959368,4.442183017730713,4.442183017730713,349400
2024-07-25 00:00:00+00:00,4.478970911359053,4.7088975549222525,4.478970911359053,4.6445183753967285,530100
2024-07-26 00:00:00+00:00,4.708897670288651,4.7640800134697345,4.662912603579554,4.699700832366943,479000
2024-07-29 00:00:00+00:00,4.708897470402004,4.754882973709355,4.6721092431762274,4.727291584014893,550600
2024-07-30 00:00:00+00:00,4.736489649495803,4.78247472191692,4.699701416138775,4.754883766174316,343100
2024-07-31 00:00:00+00:00,4.754883175548027,4.8468537475165006,4.699700832366943,4.699700832366943,564300
2024-08-01 00:00:00+00:00,4.727292084643099,4.7364893616986805,4.488168582351969,4.58013916015625,640200
2024-08-02 00:00:00+00:00,4.460576785770284,4.543350517573016,4.23065014280738,4.276635646820068,986300
2024-08-05 00:00:00+00:00,4.138679697699926,4.230650269938757,4.019117734514305,4.184665203094482,836700
2024-08-06 00:00:00+00:00,4.1846650773449605,4.331817988505133,4.138679573332272,4.276635646820068,591700
2024-08-07 00:00:00+00:00,4.341014868001615,4.396197648768615,4.249044297640404,4.2674384117126465,1053100
2024-08-08 00:00:00+00:00,4.313424288398062,4.460577213674655,4.313424288398062,4.432986259460449,541000
2024-08-09 00:00:00+00:00,4.414591634602238,4.4697739752159835,4.350212017944405,4.359408855438232,407100
2024-08-12 00:00:00+00:00,4.350212017944405,4.414591634602238,4.331817904406489,4.359408855438232,867400
2024-08-13 00:00:00+00:00,4.368606201048008,4.515759111694592,4.368606201048008,4.4973649978637695,620800
2024-08-14 00:00:00+00:00,4.515759355581149,4.552547585229648,4.4329860581471685,4.460577011108398,460600
2024-08-15 00:00:00+00:00,4.570941641168264,4.6629126526549785,4.515759297406406,4.616927146911621,640600
2024-08-16 00:00:00+00:00,4.6122591199920775,4.789653752899664,4.602922349480337,4.761643886566162,738900
2024-08-19 00:00:00+00:00,4.742970416432143,4.929701805114746,4.742970416432143,4.929701805114746,629600
2024-08-20 00:00:00+00:00,4.901692238077284,4.948375199377753,4.87368237225666,4.920365333557129,446000
2024-08-21 00:00:00+00:00,4.985721563417749,4.995057888880926,4.901692408240501,4.957711696624756,356700
2024-08-22 00:00:00+00:00,4.976384444597947,4.995057539419636,4.864345875667813,4.883018970489502,494100
2024-08-23 00:00:00+00:00,4.9297021612803515,5.1351062139495784,4.9297021612803515,5.088423252105713,614400
2024-08-26 00:00:00+00:00,5.144442984399039,5.163116080096242,5.079086926857971,5.088423252105713,422900
2024-08-27 00:00:00+00:00,5.088423621662876,5.163116455078125,5.041741101630317,5.163116455078125,654800
2024-08-28 00:00:00+00:00,5.107096334720675,5.1351062007955885,4.957711569525717,5.00439453125,537500
2024-08-29 00:00:00+00:00,5.079086926857971,5.144442984399039,5.004394544069162,5.088423252105713,530800
2024-08-30 00:00:00+00:00,5.097760047825954,5.144443009901237,5.05107708575067,5.116433143615723,501100
2024-09-03 00:00:00+00:00,5.051076894387876,5.107096179634863,4.995057609140889,5.023067474365234,438700
2024-09-04 00:00:00+00:00,4.99505804362927,5.060414104703183,4.9297024277571015,4.9390387535095215,495300
2024-09-05 00:00:00+00:00,4.976384970816779,5.032404261205505,4.948375548223289,4.967048645019531,325700
2024-09-06 00:00:00+00:00,4.948375334809897,4.9950578521863065,4.845673084259033,4.845673084259033,465100
2024-09-09 00:00:00+00:00,4.855008955394494,4.9390381020922565,4.808326442385935,4.901691913604736,447000
2024-09-10 00:00:00+00:00,4.8830192509799675,4.901692346874277,4.770980675614112,4.817663192749023,561000
2024-09-11 00:00:00+00:00,4.780317000960404,4.8363362886433325,4.733634483825494,4.817663192749023,403900
2024-09-12 00:00:00+00:00,4.845673077584962,4.901692365480533,4.761643923140744,4.873682498931885,517500
2024-09-13 00:00:00+00:00,4.939038624982254,5.0137310098648875,4.929702299472791,4.985721588134766,339500
2024-09-16 00:00:00+00:00,5.023067755673918,5.041740851802004,4.957711696624756,4.957711696624756,480600
2024-09-17 00:00:00+00:00,5.0043946843554235,5.08842339474752,4.976384817423571,4.985721588134766,438800
2024-09-18 00:00:00+00:00,4.995057609140889,5.1444428150012245,4.967048189118247,5.023067474365234,401700
2024-09-19 00:00:00+00:00,5.14444268277008,5.14444268277008,5.032403669954218,5.09775972366333,329700
2024-09-20 00:00:00+00:00,5.0324039064361985,5.079086867736668,4.911029008418064,4.920365333557129,2084400
2024-09-23 00:00:00+00:00,4.976384946922687,5.05107733374902,4.9390387535095215,4.9390387535095215,375400
2024-09-24 00:00:00+00:00,4.976384039001911,5.069749505500682,4.967047714952865,5.051076412200928,651300
2024-09-25 00:00:00+00:00,5.0510771772651815,5.060413947930089,4.939038600496671,4.957711696624756,554400
2024-09-26 00:00:00+00:00,5.0230677735056695,5.079087062088792,4.9857215811169215,5.013731002807617,426400
2024-09-27 00:00:00+00:00,5.0604131814516355,5.097759368051144,5.013730225601419,5.051076412200928,432900
2024-09-30 00:00:00+00:00,5.032404284526994,5.144443311025408,5.032404284526994,5.1070966720581055,507000
2024-10-01 00:00:00+00:00,5.107096334720675,5.107096334720675,4.995057760824456,5.00439453125,467400
2024-10-02 00:00:00+00:00,4.976384471629585,5.041740526461358,4.901692091937101,4.911028861999512,612400
2024-10-03 00:00:00+00:00,4.873682226951569,4.929701956922632,4.845672807167738,4.911028861999512,401900
2024-10-04 00:00:00+00:00,5.00439415454626,5.013730479067298,4.883018819360976,4.901691913604736,359300
2024-10-07 00:00:00+00:00,4.883019592884264,4.920365787287827,4.864346495682483,4.892355918884277,1073400
2024-10-08 00:00:00+00:00,4.873682505644534,4.8830192762408515,4.808326892277215,4.845673084259033,715900
2024-10-09 00:00:00+00:00,4.8550091320284485,4.939038281783343,4.8550091320284485,4.911028861999512,569700
2024-10-10 00:00:00+00:00,4.873682200477808,4.92036516013288,4.855009105656119,4.883018970489502,462800
2024-10-11 00:00:00+00:00,4.892355143882014,4.96704796605874,4.883018819360976,4.901691913604736,626800
2024-10-14 00:00:00+00:00,4.901692346874277,4.911029117422293,4.817663192749023,4.817663192749023,323500
2024-10-15 00:00:00+00:00,4.827000124514863,4.873682643208932,4.7709808349609375,4.7709808349609375,499700
2024-10-16 00:00:00+00:00,4.817663362710502,4.892355748922799,4.808327037034835,4.85500955581665,375000
2024-10-17 00:00:00+00:00,4.88301916794753,4.957711550254674,4.836336206404707,4.948375225067139,395300
2024-10-18 00:00:00+00:00,4.967048430800806,4.967048430800806,4.8363363136627155,4.845673084259033,560500
2024-10-21 00:00:00+00:00,4.873682311513934,4.892355406761048,4.752307415008545,4.752307415008545,550800
2024-10-22 00:00:00+00:00,4.73363431976143,4.780316835278362,4.724297549537019,4.752307415008545,367200
2024-10-23 00:00:00+00:00,4.71496144362808,4.7523076358578615,4.518893711820862,4.546903133392334,574600
2024-10-24 00:00:00+00:00,4.565576229507225,4.584249325622116,4.4722107489327705,4.546903133392334,446700
2024-10-25 00:00:00+00:00,4.593585590292323,4.602921914720498,4.4908833503723145,4.4908833503723145,345500
2024-10-28 00:00:00+00:00,4.51889390343652,4.696288546650951,4.51889390343652,4.612259387969971,784700
2024-10-29 00:00:00+00:00,4.556239904050644,4.593586096280426,4.518893711820862,4.546903133392334,406100
2024-10-30 00:00:00+00:00,4.537566992435872,4.714961635341169,4.537566992435872,4.640268802642822,407400
2024-10-31 00:00:00+00:00,4.668278019413111,4.668278019413111,4.56557577832955,4.5749125480651855,606700
2024-11-01 00:00:00+00:00,4.901692091937101,4.957711376706464,4.67761495285965,4.911028861999512,1769400
2024-11-04 00:00:00+00:00,4.911028963289986,5.2378083537853115,4.864346002418493,5.191125392913818,900800
2024-11-05 00:00:00+00:00,5.181788859936153,5.44321218376186,5.153778995496838,5.424539089202881,1104300
2024-11-06 00:00:00+00:00,5.55525101477941,5.685963128097822,5.443212442107954,5.657953262329102,983700
2024-11-07 00:00:00+00:00,5.620607720952418,5.6766270137617,5.527242232936949,5.667290687561035,1383000
2024-11-08 00:00:00+00:00,5.6112710504708,5.695299761928238,5.527241893811627,5.620607376098633,586600
2024-11-11 00:00:00+00:00,5.6952998735898035,6.012742964791125,5.667290450955419,5.900704383850098,972300
2024-11-12 00:00:00+00:00,5.86335782360164,5.919377110569595,5.769991900119997,5.798001766204834,618200
2024-11-13 00:00:00+00:00,5.854021046932664,5.882030912987644,5.704636281844022,5.8260111808776855,660900
2024-11-14 00:00:00+00:00,5.835348392003149,5.8446851631271945,5.583261359276682,5.629944324493408,542400
2024-11-15 00:00:00+00:00,5.691395876825877,5.700850239218854,5.502313137054443,5.502313137054443,509600
2024-11-18 00:00:00+00:00,5.54958324934608,5.587399794934122,5.436133612581956,5.455041885375977,444800
2024-11-19 00:00:00+00:00,5.398317337036133,5.4172256107760095,5.332138153542161,5.398317337036133,428500
2024-11-20 00:00:00+00:00,5.351046222963689,5.398317130912845,5.27541313089207,5.341592311859131,550400
2024-11-21 00:00:00+00:00,5.360500812530518,5.45504218163509,5.3415925387096035,5.360500812530518,376300
2024-11-22 00:00:00+00:00,5.398317404775749,5.549583596592896,5.379409130798606,5.502313137054443,523900
2024-11-25 00:00:00+00:00,5.615762461503839,5.748120371815586,5.615762461503839,5.634670734405518,536200
2024-11-26 00:00:00+00:00,5.606308394795552,5.634671031045627,5.492858751412869,5.540129661560059,763700
2024-11-27 00:00:00+00:00,5.596854135253945,5.65357895341829,5.473950137160144,5.492858409881592,438300
2024-11-29 00:00:00+00:00,5.549583596592896,5.577946232963017,5.502313137054443,5.502313137054443,262200
2024-12-02 00:00:00+00:00,5.568491823004457,5.918295564806832,5.492858727741935,5.79539155960083,1043400
2024-12-03 00:00:00+00:00,5.81429983341646,5.823753744919872,5.596854459132307,5.79539155960083,600100
2024-12-04 00:00:00+00:00,5.8332079069723966,5.975020181125475,5.776483087472924,5.956111907958984,709700
2024-12-05 00:00:00+00:00,5.927749404832307,5.927749404832307,5.634670938819627,5.6913957595825195,610900
2024-12-06 00:00:00+00:00,5.767028946636598,5.823753768311328,5.653579303287138,5.757575035095215,511500
2024-12-09 00:00:00+00:00,5.823753699040975,5.899386793707668,5.7575749666120215,5.8710246086120605,666400
2024-12-10 00:00:00+00:00,5.880478291936107,5.946657472606762,5.7670286543368015,5.852116107940674,752200
2024-12-11 00:00:00+00:00,5.908840894699097,5.908840894699097,5.663032897091398,5.672487258911133,1375600
2024-12-12 00:00:00+00:00,5.710304260253906,5.785937357612159,5.663033349000589,5.710304260253906,640000
2024-12-13 00:00:00+00:00,5.672487669225585,5.691395943423984,5.455042290539584,5.5684919357299805,451000
2024-12-16 00:00:00+00:00,5.55903758981105,5.615762407975394,5.483404498925259,5.492858409881592,538000
2024-12-17 00:00:00+00:00,5.464496749441827,5.511767210367311,5.369954925973212,5.4172258377075195,503300
2024-12-18 00:00:00+00:00,5.426679283544099,5.483404553077423,5.124146917013231,5.16196346282959,737700
2024-12-19 00:00:00+00:00,5.209234252551439,5.247050797511514,5.086330256026803,5.13360071182251,397700
2024-12-20 00:00:00+00:00,5.02960563803698,5.171417461856462,4.963426456328106,5.010697364807129,1877500
2024-12-23 00:00:00+00:00,5.010697476701885,5.095784482731908,4.972880929397696,5.0012431144714355,669000
2024-12-24 00:00:00+00:00,5.0201511593811325,5.039059432171674,4.972880702809169,4.982334613800049,189000
2024-12-26 00:00:00+00:00,4.944518271144318,5.067422274731271,4.935063908956645,5.039059638977051,462300
2024-12-27 00:00:00+00:00,5.020150928895938,5.105238377951234,4.916155207918218,4.963426113128662,479000
2024-12-30 00:00:00+00:00,4.925610153785248,5.0012432504500115,4.840522694632982,4.953972339630127,491200
2024-12-31 00:00:00+00:00,4.991788746416682,5.029605290261532,4.916155207918218,4.963426113128662,407900
2025-01-02 00:00:00+00:00,5.001242929553684,5.048513837340511,4.859430657001992,4.906701564788818,366000
2025-01-03 00:00:00+00:00,4.91615556955274,5.020151298180431,4.868885111673822,4.972880840301514,379800
2025-01-06 00:00:00+00:00,4.991788996876667,5.076875999392389,4.925609816423297,4.944518089294434,704100
2025-01-07 00:00:00+00:00,4.963426660494739,5.0390597565252495,4.821614380033127,4.849977016448975,1003200
2025-01-08 00:00:00+00:00,4.821614629716939,4.878339454677275,4.764889804756603,4.831068992614746,548900
2025-01-10 00:00:00+00:00,4.7648894901690815,4.793252126181109,4.689256395215414,4.745981216430664,673200
2025-01-13 00:00:00+00:00,4.689256754882136,4.7648898556368735,4.6608941166946884,4.717618942260742,790400
2025-01-14 00:00:00+00:00,4.764889198945055,4.859430561858891,4.755435288058061,4.840522289276123,636400
2025-01-15 00:00:00+00:00,4.982334770083946,5.020151316851244,4.859430767685827,4.897247314453125,504000
2025-01-16 00:00:00+00:00,4.897246955223668,4.935063499216997,4.868884772633054,4.925609588623047,577500
2025-01-17 00:00:00+00:00,4.991789362964658,5.001243274689165,4.89724754086668,4.916155815124512,511200
