"('date', '')","('open', 'DAL')","('high', 'DAL')","('low', 'DAL')","('close', 'DAL')","('volume', 'DAL')"
2007-08-22 00:00:00+00:00,15.731741553877823,16.16512287301065,15.289692409976118,15.688404083251953,4715900
2007-08-23 00:00:00+00:00,15.601724624633789,15.731738665862093,15.211680847730653,15.601724624633789,2271300
2007-08-24 00:00:00+00:00,15.419699054437727,15.84441229887555,15.272349426512967,15.809741020202637,983600
2007-08-27 00:00:00+00:00,15.263689880464588,15.801081765445302,15.168345465650592,15.34169864654541,1321100
2007-08-28 00:00:00+00:00,15.211679661152512,15.324359700454202,14.9343159539762,15.038328170776367,1240500
2007-08-29 00:00:00+00:00,15.133671035927796,15.28968853579808,15.003657003775263,15.046996116638184,1092700
2007-08-30 00:00:00+00:00,14.778300638585392,14.994991273480888,14.57894565125394,14.71762752532959,1210500
2007-08-31 00:00:00+00:00,14.778298698903464,14.968987490642947,14.57894373773776,14.630949020385742,1239900
2007-09-04 00:00:00+00:00,14.769632096431303,15.32435950366017,14.708957339699825,15.194345474243164,1992800
2007-09-05 00:00:00+00:00,15.16834664706637,15.584392329756302,15.16834664706637,15.272358894348145,1847900
2007-09-06 00:00:00+00:00,15.385036472369727,15.86175525107125,14.960322987856726,15.662400245666504,2205500
2007-09-07 00:00:00+00:00,15.23768759418136,15.376369488411335,15.073002224826292,15.272358894348145,1533800
2007-09-10 00:00:00+00:00,15.367695121494453,15.593053516989983,14.960317437262853,15.116334915161133,2483400
2007-09-11 00:00:00+00:00,15.08166312745811,15.515044261311607,15.003654391107055,15.333024978637695,2066700
2007-09-12 00:00:00+00:00,15.29835617984919,15.29835617984919,14.786966226561105,14.864974975585938,2217800
2007-09-13 00:00:00+00:00,15.003656228552838,15.272353754765295,14.873642203117987,15.246350288391113,1365600
2007-09-14 00:00:00+00:00,15.029659237718475,15.341694211844304,14.968986137909113,15.298355102539062,873900
2007-09-17 00:00:00+00:00,15.229015253295794,15.315691824792063,14.830305338918286,14.864974975585938,939100
2007-09-18 00:00:00+00:00,15.038328196426619,15.220347509614749,14.622282634952517,15.125004768371582,1800800
2007-09-19 00:00:00+00:00,15.168341497355158,15.896422021485648,15.168341497355158,15.853084564208984,3484000
2007-09-20 00:00:00+00:00,15.749072549469828,15.757740371677315,15.289687891781295,15.359028816223145,1631700
2007-09-21 00:00:00+00:00,15.766409634597995,15.766409634597995,15.133671781377085,15.220348358154297,1767300
2007-09-24 00:00:00+00:00,15.185678043920483,15.229015503772354,13.876866587132842,13.89420223236084,5237600
2007-09-25 00:00:00+00:00,13.868204218970325,14.80430793762207,13.781527611958007,14.80430793762207,3470300
2007-09-26 00:00:00+00:00,14.864976059113799,15.558387028409507,14.691624556703534,15.489046096801758,4915600
2007-09-27 00:00:00+00:00,15.541053643304979,15.636398058094333,15.229018579062334,15.445709228515625,1443000
2007-09-28 00:00:00+00:00,15.255015871018248,15.567049155610546,14.968984395764934,15.558382987976074,1505000
2007-10-01 00:00:00+00:00,15.601721827114437,15.887753327816151,15.437036522704986,15.79240894317627,2277700
2007-10-02 00:00:00+00:00,15.948428739601264,16.468486539926797,15.922426924176799,16.45115089416504,2982300
2007-10-03 00:00:00+00:00,16.494492897651863,16.71985137237272,16.043775948210147,16.711183547973633,3078200
2007-10-04 00:00:00+00:00,16.572494411949986,16.945200778704706,15.948424554054618,16.13044548034668,4998500
2007-10-05 00:00:00+00:00,16.147782942479747,17.075220108251568,16.147782942479747,16.63317108154297,3334700
2007-10-08 00:00:00+00:00,16.572495811684842,17.040546591420814,16.563827990346674,16.88452911376953,1546800
2007-10-09 00:00:00+00:00,16.83252778110172,17.14456280948225,16.65050679680699,16.979877471923828,1839200
2007-10-10 00:00:00+00:00,16.685178321558393,17.06655428895228,16.659174851093486,17.01454734802246,2415800
2007-10-11 00:00:00+00:00,17.02321683278126,17.05788813011799,16.676512125506186,16.80652618408203,2948600
2007-10-12 00:00:00+00:00,16.68517479761654,17.31791089966294,16.53782513587251,17.300575256347656,2331600
2007-10-15 00:00:00+00:00,17.144559917515654,17.335247039794922,16.61583435377215,17.335247039794922,3955300
2007-10-16 00:00:00+00:00,17.551938371551703,17.768628968731356,16.728513440981807,17.40458869934082,7945800
2007-10-17 00:00:00+00:00,17.64728188867016,17.820633365891048,17.361250380698618,17.68195152282715,5631600
2007-10-18 00:00:00+00:00,17.638613688123932,17.6819511431942,17.153227247821565,17.300575256347656,2480600
2007-10-19 00:00:00+00:00,17.369921365678938,17.369921365678938,16.893200996768243,16.90186882019043,2029600
2007-10-22 00:00:00+00:00,16.65050398817839,17.55193762779236,16.64183781949032,17.335247039794922,3344200
2007-10-23 00:00:00+00:00,17.491268218968695,18.20201323307874,17.421927282304747,18.045995712280273,5704400
2007-10-24 00:00:00+00:00,17.96799437368155,18.24535823490434,17.742635823133273,17.837980270385742,3971300
2007-10-25 00:00:00+00:00,17.681952147849515,17.985319310231976,17.20523350211853,17.387252807617188,2479300
2007-10-26 00:00:00+00:00,17.55194293027307,17.586614228371573,16.823862202389453,17.109893798828125,2171200
2007-10-29 00:00:00+00:00,16.97987609790673,17.647283564283466,16.90186734712409,17.20523452758789,1893500
2007-10-30 00:00:00+00:00,17.257240780997286,18.150006727268472,17.248572957843017,17.92464828491211,3845600
2007-10-31 00:00:00+00:00,17.352586110547215,18.07199893864591,17.2832451748227,18.02865982055664,4577700
2007-11-01 00:00:00+00:00,17.725292754723178,18.080665226783996,17.465263027925243,17.508602142333984,2519000
2007-11-02 00:00:00+00:00,17.525934507137794,17.5866092616748,17.057883687521354,17.274574279785156,1623200
2007-11-05 00:00:00+00:00,17.16189606639271,17.413257973625687,16.70251302012557,16.91053581237793,1633800
2007-11-06 00:00:00+00:00,16.901864286427497,17.205231411955662,15.705733079726937,16.04376983642578,3132100
2007-11-07 00:00:00+00:00,16.00910117319952,16.026436818232135,14.700289731163071,15.125004768371582,6915500
2007-11-08 00:00:00+00:00,15.125009185452868,15.194350132615428,14.041555852776261,14.734965324401855,7390600
2007-11-09 00:00:00+00:00,14.301579475402832,14.856306877540192,14.214902905514354,14.301579475402832,3750000
2007-11-12 00:00:00+00:00,14.630950571293212,15.56705402427621,14.535607818535093,15.497713088989258,4727700
2007-11-13 00:00:00+00:00,15.887756409701348,16.572499571817072,15.671065786735854,16.25179672241211,3435700
2007-11-14 00:00:00+00:00,16.20845605874168,18.288685297824877,15.48904339867322,16.919200897216797,17352700
2007-11-15 00:00:00+00:00,16.919207562711982,17.73396327485276,16.607172475293808,17.196571350097656,8292100
2007-11-16 00:00:00+00:00,17.257238875917412,17.759960990840494,16.693843658830552,17.30924415588379,6111800
2007-11-19 00:00:00+00:00,16.90187107788273,17.118561732727382,16.373145351031866,16.477157592773438,3604800
2007-11-20 00:00:00+00:00,16.234459598969185,16.33847181594676,14.760964488777217,15.125004768371582,5969900
2007-11-21 00:00:00+00:00,14.821640644092104,15.688403235521836,14.102227759334165,15.523717880249023,4742900
2007-11-23 00:00:00+00:00,15.818416583760929,16.087112512145588,15.636397241273428,15.73173999786377,1118600
2007-11-26 00:00:00+00:00,15.905092733394524,16.017771134717297,14.968989268462172,15.151008605957031,2520600
2007-11-27 00:00:00+00:00,15.775077457597536,15.939761134934223,14.951652458041316,15.220348358154297,2609200
2007-11-28 00:00:00+00:00,15.31569532364925,16.48582517311879,15.125008145369614,16.269134521484375,5421900
2007-11-29 00:00:00+00:00,16.199790215329667,16.61583578330669,15.705735896704693,16.147783279418945,3546800
2007-11-30 00:00:00+00:00,16.62450373080247,17.222570272522027,16.537827156851815,17.127225875854492,6946400
2007-12-03 00:00:00+00:00,17.118558253866155,17.33524886467459,16.41648113774792,16.971208572387695,2688900
2007-12-04 00:00:00+00:00,16.165115109553234,16.4511465766827,15.48037381385083,16.13044548034668,6339900
2007-12-05 00:00:00+00:00,16.16511581699148,16.269128015598536,15.792407780708102,15.861748695373535,2176400
2007-12-06 00:00:00+00:00,15.8790917337213,16.277803418678186,15.775081139884604,15.931097030639648,2877000
2007-12-07 00:00:00+00:00,16.035108575051513,16.858533730733456,16.035108575051513,16.20846176147461,4594500
2007-12-10 00:00:00+00:00,16.347134267109865,16.347134267109865,15.688394851282562,15.809741020202637,2739700
2007-12-11 00:00:00+00:00,15.896421657408288,15.896421657408288,14.700288686638485,14.760963439941406,3213700
2007-12-12 00:00:00+00:00,14.90831230266974,14.916978470885308,12.854084913040104,13.642838478088379,7499400
2007-12-13 00:00:00+00:00,13.47815617177375,14.258242867469535,12.949430551815597,13.304803848266602,6570400
2007-12-14 00:00:00+00:00,13.486825350903732,13.720850804520877,12.524718412118904,13.521495819091797,4805000
2007-12-17 00:00:00+00:00,13.530162431554423,13.54749807846023,12.568056346728946,12.594058990478516,4956000
2007-12-18 00:00:00+00:00,12.74140727624528,12.767409917124475,12.230017321503167,12.282023429870605,5104100
2007-12-19 00:00:00+00:00,12.37736931476478,12.89742718936709,12.169346495567536,12.776080131530762,2949400
2007-12-20 00:00:00+00:00,12.784748545994857,12.93209825638252,12.195349704444205,12.464046478271484,3701100
2007-12-21 00:00:00+00:00,12.455372875371532,13.157450630130043,12.238682322578132,13.07077407836914,3425500
2007-12-24 00:00:00+00:00,13.088113780399304,13.391480152474529,12.732740469199978,13.096780776977539,1342700
2007-12-26 00:00:00+00:00,13.01010291453196,13.01010291453196,12.542051284257296,12.810747146606445,1801100
2007-12-27 00:00:00+00:00,12.767410340436404,12.767410340436404,12.308026478830554,12.498714447021484,3084600
2007-12-28 00:00:00+00:00,12.533384713266672,12.87142235699247,12.377367212068755,12.654731750488281,2671400
2007-12-31 00:00:00+00:00,12.689405790858569,13.218130722165856,12.568058719436388,12.906096458435059,2783600
2008-01-02 00:00:00+00:00,12.767415299351303,12.819421429642428,11.770638437154439,11.952658653259277,6351800
2008-01-03 00:00:00+00:00,11.865979789944591,12.108673916368602,11.701295257436879,11.83130931854248,7725900
2008-01-04 00:00:00+00:00,11.605951065586726,11.805306059153496,10.9732139620647,11.588615417480469,7777400
2008-01-07 00:00:00+00:00,11.640620823011949,11.909316739346423,11.103228163733851,11.605950355529785,4133200
2008-01-08 00:00:00+00:00,11.527939888569906,11.74463048487156,9.967767429876178,10.201793670654297,9311200
2008-01-09 00:00:00+00:00,10.921208240948625,12.004661406653481,10.193127581337494,11.718629837036133,8358000
2008-01-10 00:00:00+00:00,12.186682003101694,14.674290460456229,11.961323538268664,13.850865364074707,17947800
2008-01-11 00:00:00+00:00,14.041552400338315,14.301580474959396,12.802081827993591,13.417482376098633,7343700
2008-01-14 00:00:00+00:00,13.608170685492164,13.73818555264375,12.95809882956156,13.261466026306152,3313800
2008-01-15 00:00:00+00:00,13.304805676638878,14.249577002846497,13.261467383154189,13.850865364074707,6826300
2008-01-16 00:00:00+00:00,13.86820125579834,14.058888427906936,12.85408897283935,13.86820125579834,6175000
2008-01-17 00:00:00+00:00,13.954876020542898,14.275577206868824,12.724073253814359,13.166121482849121,4649600
2008-01-18 00:00:00+00:00,13.50415779002154,13.556163896436122,12.88875646826227,13.122782707214355,2418300
2008-01-22 00:00:00+00:00,11.874647209594944,13.33947643626321,11.874647209594944,12.871424674987793,4542900
2008-01-23 00:00:00+00:00,12.316696056946569,14.076223828907738,12.134675885598227,13.850865364074707,3333000
2008-01-24 00:00:00+00:00,13.850865485841545,14.05022048037083,13.521496436324394,13.859533309936523,3163200
2008-01-25 00:00:00+00:00,13.868200201724779,14.301581458028679,13.486825059885373,14.050219535827637,3093400
2008-01-28 00:00:00+00:00,14.050220133728784,14.466267413931146,13.790192030168377,14.006882667541504,3912900
2008-01-29 00:00:00+00:00,14.006881333710904,14.344918166792938,13.720849785744981,13.876867294311523,4795200
2008-01-30 00:00:00+00:00,13.824862378613616,14.440263816455047,13.798859733806,13.998214721679688,4750800
2008-01-31 00:00:00+00:00,13.781521781220004,14.734960748533428,13.781521781220004,14.578943252563477,3900100
2008-02-01 00:00:00+00:00,14.561607448680636,16.15645037393456,14.249574113369603,16.061107635498047,6948200
2008-02-04 00:00:00+00:00,15.983099304029208,16.28646647818665,14.821637542318848,14.951651573181152,5381900
2008-02-05 00:00:00+00:00,14.648283408453969,15.402367381610407,14.578942486468616,14.760963439941406,3938800
2008-02-06 00:00:00+00:00,14.301577069101272,16.087106834221423,14.301577069101272,15.558382987976074,7828300
2008-02-07 00:00:00+00:00,16.24313417479079,16.45982486813627,15.549724617372776,16.026443481445312,5527600
2008-02-08 00:00:00+00:00,15.627728010300684,16.035105778154705,15.593056717776145,15.766409873962402,5579200
2008-02-11 00:00:00+00:00,16.113114619587577,16.113114619587577,15.341696542177186,15.601724624633789,2770500
2008-02-12 00:00:00+00:00,15.601723207274604,15.714401591911187,14.786966087993646,15.194345474243164,3576100
2008-02-13 00:00:00+00:00,15.098998765125174,15.549715540971974,15.038325670918457,15.350358963012695,5251800
2008-02-14 00:00:00+00:00,15.515050759453633,15.515050759453633,14.570279359698604,14.778302192687988,4152400
2008-02-15 00:00:00+00:00,14.78696591336113,15.220347108445015,14.760964099715656,15.012324333190918,3059700
2008-02-19 00:00:00+00:00,15.281022956917164,15.281022956917164,14.292914183613522,14.535608291625977,4181100
2008-02-20 00:00:00+00:00,14.518270976495586,14.734961588085072,13.937540071307035,14.570276260375977,3164400
2008-02-21 00:00:00+00:00,14.726294890820304,14.864976760580088,13.703515688037323,14.050219535827637,2810000
2008-02-22 00:00:00+00:00,14.180234078439984,14.318915936885809,13.538829243214423,14.188901901245117,3048700
2008-02-25 00:00:00+00:00,14.214905357164568,14.33625323722458,13.348142815225042,13.998214721679688,3352300
2008-02-26 00:00:00+00:00,13.824858294063196,14.050215860162671,13.434815430750296,13.79018783569336,2247100
2008-02-27 00:00:00+00:00,13.313474311795654,13.452157033328453,12.784749380747478,13.001440048217773,5586300
2008-02-28 00:00:00+00:00,13.12278343732145,13.20079136136989,12.056665222684018,12.212682723999023,3728200
2008-02-29 00:00:00+00:00,12.41203854252784,12.41203854252784,11.475935123209211,11.571279525756836,4857100
2008-03-03 00:00:00+00:00,11.501938894181304,11.571279828790532,10.834531365306061,11.250576972961426,4713200
2008-03-04 00:00:00+00:00,11.137895453180187,11.727293232200905,10.843196150365372,11.389256477355957,3849400
2008-03-05 00:00:00+00:00,11.432597186260717,12.654733024316412,11.155233446530762,12.420706748962402,7429900
2008-03-06 00:00:00+00:00,12.264687249888892,12.524716127165448,11.562610190512109,11.701292037963867,2223100
2008-03-07 00:00:00+00:00,11.380594997368602,11.917987802735173,11.016554576538123,11.172572135925293,3572300
2008-03-10 00:00:00+00:00,11.19857000357469,11.493269344712289,10.357810264436656,10.38381290435791,2178400
2008-03-11 00:00:00+00:00,10.539828756042585,10.955875063048945,10.089112818945326,10.496490478515625,3518000
2008-03-12 00:00:00+00:00,10.037109376235405,10.227797351841405,8.710963023332145,8.780303955078125,8642300
2008-03-13 00:00:00+00:00,8.511606174418235,9.29169280022476,8.286248587353645,9.118340492248535,6963100
2008-03-14 00:00:00+00:00,9.473712916494303,9.543053839584095,8.1302310850638,8.320919036865234,6092600
2008-03-17 00:00:00+00:00,8.156235923742116,8.164903748117704,7.462825679270464,8.000218391418457,6345200
2008-03-18 00:00:00+00:00,7.809532313864575,9.40437585261265,7.714187885533526,8.745635986328125,7490500
2008-03-19 00:00:00+00:00,8.780303888800292,9.586393247523961,8.684960315021545,9.040332794189453,6991300
2008-03-20 00:00:00+00:00,9.24835436185931,9.24835436185931,8.598282597867,8.667623519897461,8116500
2008-03-24 00:00:00+00:00,8.788972604440255,9.005663243169568,8.554946317840187,8.67629337310791,8519100
2008-03-25 00:00:00+00:00,8.762966832797613,8.918984316250942,8.580946710971716,8.641620635986328,4329900
2008-03-26 00:00:00+00:00,8.702295755688692,8.702295755688692,7.523499014154031,7.575504302978516,8665200
2008-03-27 00:00:00+00:00,7.662181225293822,7.662181225293822,7.228799941751042,7.2374677658081055,10543800
2008-03-28 00:00:00+00:00,7.3241443577684135,7.835534462644038,6.88209561330505,7.462826251983643,17147800
2008-03-31 00:00:00+00:00,7.514831420477058,7.618842827918534,7.064114494954806,7.454158306121826,17690900
2008-04-01 00:00:00+00:00,7.74885424217888,8.130230099553044,7.592837597443001,7.922207355499268,9635000
2008-04-02 00:00:00+00:00,7.809530714825758,7.965547410551621,7.540833962649767,7.6275105476379395,5335200
2008-04-03 00:00:00+00:00,7.601508973616578,7.757525691320656,7.384818307229916,7.636179447174072,3448100
2008-04-04 00:00:00+00:00,7.662181491684792,7.722854608975259,7.445490842379721,7.58417272567749,5451000
2008-04-07 00:00:00+00:00,7.887540570515905,8.147568708345139,7.618843781053929,8.052225112915039,5758800
2008-04-08 00:00:00+00:00,8.112894890143497,8.234241910616008,7.887537318707335,8.095560073852539,5180100
2008-04-09 00:00:00+00:00,8.130233266680584,8.303585620921371,7.306808964079924,7.7228546142578125,8312300
2008-04-10 00:00:00+00:00,7.852868646319575,8.667625035995092,7.592839729917894,8.450934410095215,7788800
2008-04-11 00:00:00+00:00,8.910318833098792,9.14434511969886,8.580948963037132,8.67629337310791,10824400
2008-04-14 00:00:00+00:00,9.26569272004162,9.317698844743635,8.797640904160732,9.083672523498535,9120600
2008-04-15 00:00:00+00:00,9.31769723880047,9.439044291117636,7.6621809314199,7.939544677734375,32262700
2008-04-16 00:00:00+00:00,7.930875149581769,8.147565736473172,7.445488697846058,7.47149133682251,20470700
2008-04-17 00:00:00+00:00,7.488828769497504,7.610174998114447,7.2808051281656825,7.410820007324219,6431600
2008-04-18 00:00:00+00:00,7.62751102086035,7.852869494523839,7.506163959670189,7.58417272567749,8146500
2008-04-21 00:00:00+00:00,7.462825388894668,7.566836797526986,7.038111930327072,7.107452869415283,6377300
2008-04-22 00:00:00+00:00,6.934100124861208,7.020776707065633,5.8073086892494326,5.893985271453857,20105200
2008-04-23 00:00:00+00:00,6.006663232594986,6.232021653082164,5.633955552525249,5.6859612464904785,21487200
2008-04-24 00:00:00+00:00,6.006663114336994,6.405373840191866,5.6946289566888835,6.292695045471191,19369000
2008-04-25 00:00:00+00:00,6.162681628103049,6.327366556370733,5.815976537713426,6.076005458831787,11496500
2008-04-28 00:00:00+00:00,6.0239999970282705,6.266693710602884,5.911321171412371,6.232023239135742,8425400
2008-04-29 00:00:00+00:00,6.370704667632649,7.142123222351074,6.370704667632649,7.142123222351074,18722700
2008-04-30 00:00:00+00:00,7.124787621478228,7.514830561449896,6.968770114845924,7.376148700714111,15215200
2008-05-01 00:00:00+00:00,7.488827040551372,7.818196834458503,7.428153113641508,7.6535115242004395,15114600
2008-05-02 00:00:00+00:00,7.722855223061368,7.748857871595004,7.06411539840776,7.367482662200928,8266300
2008-05-05 00:00:00+00:00,7.263468047209235,7.280802863071914,6.899427821394746,7.029441833496094,7458600
2008-05-06 00:00:00+00:00,6.864757519602556,6.890760157293997,6.630731713857218,6.8214192390441895,9182300
2008-05-07 00:00:00+00:00,6.847424310315286,7.020777070390559,6.526722262137235,6.648068904876709,7083500
2008-05-08 00:00:00+00:00,6.587393993509958,6.786749357084151,6.466047376253126,6.561391353607178,9057400
2008-05-09 00:00:00+00:00,6.336033639540411,6.873426274583284,6.30136317362181,6.630733013153076,11068700
2008-05-12 00:00:00+00:00,6.9167655493582885,6.9167655493582885,6.396708073160106,6.448713779449463,7737600
2008-05-13 00:00:00+00:00,6.578726289189259,6.604728927924246,6.284026961496141,6.405373573303223,7796800
2008-05-14 00:00:00+00:00,6.466047521967851,6.916763952383366,6.440044468174572,6.890760898590088,8243200
