"('date', '')","('open', 'CIG')","('high', 'CIG')","('low', 'CIG')","('close', 'CIG')","('volume', 'CIG')"
1997-01-03 00:00:00+00:00,0.4289776682853698,0.4289776682853698,0.4210040616520579,0.4289776682853699,140784
1997-01-06 00:00:00+00:00,0.4401403367519378,0.4433297640880919,0.4337614486250341,0.44014033675193787,1679510
1997-01-07 00:00:00+00:00,0.47841334342956543,0.47841334342956543,0.45449264113076565,0.47841334342956543,3113748
1997-01-08 00:00:00+00:00,0.4873838424682618,0.4945600229270934,0.48160298675513274,0.4873838424682617,2794784
1997-01-09 00:00:00+00:00,0.4911711812019348,0.5007393629843657,0.4847922929831924,0.4911711812019348,2172254
1997-01-10 00:00:00+00:00,0.4959551990032196,0.4959551990032196,0.4847922705907686,0.4959551990032196,913997
1997-01-13 00:00:00+00:00,0.4911711812019348,0.49535715409522296,0.48638700667422896,0.4911711812019348,252971
1997-01-14 00:00:00+00:00,0.5230653882026672,0.5230653882026672,0.49774935691585803,0.5230653882026672,1776299
1997-01-15 00:00:00+00:00,0.5485808253288269,0.5485808253288269,0.5278495788494432,0.5485808253288269,1089977
1997-01-16 00:00:00+00:00,0.5262549519538879,0.5455907446096039,0.5262549519538879,0.5262549519538879,4218023
1997-01-17 00:00:00+00:00,0.5294442772865295,0.5296435328743684,0.510307745204992,0.5294442772865295,3636189
1997-01-20 00:00:00+00:00,0.5240620970726013,0.533231634990655,0.5164872730375484,0.5240620970726013,2751889
1997-01-21 00:00:00+00:00,0.5262549519538879,0.5326338422321949,0.5214708093361131,0.5262549519538879,2448323
1997-01-22 00:00:00+00:00,0.5230653882026672,0.5302415668179385,0.5230653882026672,0.5230653882026672,1372645
1997-01-23 00:00:00+00:00,0.5453914403915405,0.5519695857231451,0.5264541607010431,0.5453914403915405,1766400
1997-01-24 00:00:00+00:00,0.5501754879951477,0.5501754879951477,0.5422018860768375,0.5501754879951477,1171368
1997-01-27 00:00:00+00:00,0.5437965393066406,0.5503746823759084,0.5406071122757768,0.5437965393066406,1501330
1997-01-28 00:00:00+00:00,0.5342285633087158,0.5453915984455269,0.5342285633087158,0.5342285633087158,349760
1997-01-29 00:00:00+00:00,0.5228659510612488,0.5262547677445341,0.5180819104818926,0.5228659510612488,3285329
1997-01-30 00:00:00+00:00,0.5294442772865295,0.5310389910812076,0.5232647780594515,0.5294442772865295,622530
1997-01-31 00:00:00+00:00,0.535822868347168,0.5374175816544813,0.5310388287889923,0.535822868347168,1571722
1997-02-03 00:00:00+00:00,0.5374178886413574,0.5374178886413574,0.5294444179139043,0.5374178886413574,856803
1997-02-04 00:00:00+00:00,0.535822868347168,0.539211684307091,0.529444115481679,0.535822868347168,862303
1997-02-05 00:00:00+00:00,0.5392116904258728,0.5447931536102179,0.5358228744274947,0.5392116904258728,3256732
1997-02-06 00:00:00+00:00,0.5551590323448181,0.5565543569312065,0.5390125361558408,0.5551590323448181,4971438
1997-02-07 00:00:00+00:00,0.5836647152900696,0.5934322581534802,0.5725017804850742,0.5836647152900696,6389178
1997-02-10 00:00:00+00:00,0.5884485244750977,0.5884485244750977,0.5788801758198044,0.5884485244750977,804009
1997-02-11 00:00:00+00:00,0.5918374061584473,0.5964222260963352,0.5836645797239196,0.5918374061584473,387156
1997-02-12 00:00:00+00:00,0.5980169773101807,0.60918004403249,0.5946282931462976,0.5980169773101807,818308
1997-02-13 00:00:00+00:00,0.5916381478309631,0.6075852893603838,0.5485809326107393,0.5916381478309631,3648288
1997-02-14 00:00:00+00:00,0.5740962028503418,0.6059904846653452,0.5677174133965504,0.5740962028503418,697321
1997-02-18 00:00:00+00:00,0.5804751515388489,0.5836646471368527,0.5740962941612807,0.5804751515388489,1061380
1997-02-19 00:00:00+00:00,0.5772857069969177,0.5932327830936874,0.5740962783957203,0.5772857069969177,2511016
1997-02-20 00:00:00+00:00,0.5629332065582275,0.5740961370039284,0.5613384926503843,0.5629332065582275,2525315
1997-02-21 00:00:00+00:00,0.5677172541618347,0.5693120347144861,0.5581489388464735,0.5677172541618347,2607805
1997-02-24 00:00:00+00:00,0.5645279884338379,0.5693121976425758,0.558149098579862,0.5645279884338379,879901
1997-02-25 00:00:00+00:00,0.5661227107048035,0.5804750709013337,0.5661227107048035,0.5661227107048035,735817
1997-02-26 00:00:00+00:00,0.5645279884338379,0.5725016258422614,0.5645279884338379,0.5645279884338379,865602
1997-02-27 00:00:00+00:00,0.5443947911262512,0.5597438646634292,0.5324344349815082,0.5443947911262512,2604506
1997-02-28 00:00:00+00:00,0.5158894062042236,0.5342285214528699,0.5103079392550366,0.5158894062042236,1715806
1997-03-03 00:00:00+00:00,0.5262549519538879,0.5358231702802239,0.5119025910097772,0.5262549519538879,1285755
1997-03-04 00:00:00+00:00,0.5422017574310303,0.551770070771852,0.5388130418198717,0.5422017574310303,2142558
1997-03-05 00:00:00+00:00,0.5475841760635376,0.5525675734548602,0.5390125050591749,0.5475841760635376,3449210
1997-03-06 00:00:00+00:00,0.5645279884338379,0.5645279884338379,0.551770342544305,0.5645279884338379,1095476
1997-03-07 00:00:00+00:00,0.5563552975654602,0.5581492678352822,0.5501757952819747,0.5563552975654602,1418840
1997-03-10 00:00:00+00:00,0.5852590799331665,0.5852590799331665,0.5613383762747162,0.5852590799331665,1001987
1997-03-11 00:00:00+00:00,0.6028009057044983,0.6028009057044983,0.5723020899841198,0.6028009057044983,730317
1997-03-12 00:00:00+00:00,0.5772857069969177,0.5996117072053004,0.5772857069969177,0.5772857069969177,2294341
1997-03-13 00:00:00+00:00,0.5804751515388489,0.5804751515388489,0.5404079703633036,0.5804751515388489,2959765
1997-03-14 00:00:00+00:00,0.5812724828720093,0.5900433424478634,0.5778835987298626,0.5812724828720093,1482632
1997-03-17 00:00:00+00:00,0.5782821774482727,0.5782821774482727,0.5707073876252955,0.5782821774482727,2398829
1997-03-18 00:00:00+00:00,0.5635313391685486,0.5709069424590599,0.545391482034156,0.5635313391685486,2222849
1997-03-19 00:00:00+00:00,0.5356239080429077,0.5549597004604353,0.5294444072983743,0.5356239080429077,753415
1997-03-20 00:00:00+00:00,0.543597400188446,0.5437967896515556,0.5356239293043586,0.543597400188446,408054
1997-03-21 00:00:00+00:00,0.5469860434532166,0.5597436856858177,0.5453912963558974,0.5469860434532166,1072379
1997-03-24 00:00:00+00:00,0.5437965393066406,0.5485807133075288,0.5358229382748888,0.5437965393066406,1247259
1997-03-25 00:00:00+00:00,0.5453914403915405,0.5523682307845115,0.5422020122637777,0.5453914403915405,4637076
1997-03-26 00:00:00+00:00,0.5390126705169678,0.5563552399992566,0.5388134148511933,0.5390126705169678,5894234
1997-03-27 00:00:00+00:00,0.535822868347168,0.5390122949617946,0.535822868347168,0.535822868347168,721518
1997-03-31 00:00:00+00:00,0.5246602296829224,0.5262549438643335,0.5198760536840824,0.5246602296829224,2046869
1997-04-01 00:00:00+00:00,0.5262549519538879,0.5262549519538879,0.5198760616755811,0.5262549519538879,115487
1997-04-02 00:00:00+00:00,0.5390126705169678,0.5390126705169678,0.5246603076603659,0.5390126705169678,2901472
1997-04-03 00:00:00+00:00,0.5517703294754028,0.5900434000559075,0.539012550069624,0.5517703294754028,1628916
1997-04-04 00:00:00+00:00,0.5613385438919067,0.5613385438919067,0.5517703264806189,0.5613385438919067,3110448
1997-04-07 00:00:00+00:00,0.5820698142051697,0.5836645282246645,0.5627338565368892,0.5820698142051697,3682384
1997-04-08 00:00:00+00:00,0.5804751515388489,0.590043504514421,0.5709069992909361,0.5804751515388489,2079865
1997-04-09 00:00:00+00:00,0.5820698142051697,0.5900433843026442,0.5772856052374787,0.5820698142051697,2403228
1997-04-10 00:00:00+00:00,0.5804751515388489,0.5820699327924607,0.5772857228500647,0.5804751515388489,223275
1997-04-11 00:00:00+00:00,0.5756909847259521,0.5772856990044722,0.5740962704474319,0.5756909847259521,752315
1997-04-14 00:00:00+00:00,0.5677172541618347,0.5677172541618347,0.5677172541618347,0.5677172541618347,982189
1997-04-15 00:00:00+00:00,0.5701094269752502,0.5740961448904233,0.5643285387980042,0.5701094269752502,1782898
1997-04-16 00:00:00+00:00,0.5677172541618347,0.5709067483579472,0.5645278268749128,0.5677172541618347,362959
1997-04-17 00:00:00+00:00,0.5597438216209412,0.5677173917709614,0.5565543601063297,0.5597438216209412,1159269
1997-04-18 00:00:00+00:00,0.5453914403915405,0.5565543719295022,0.5420026228238866,0.5453914403915405,793010
1997-04-21 00:00:00+00:00,0.5453914403915405,0.5453914403915405,0.5406072981998964,0.5453914403915405,5499
1997-04-22 00:00:00+00:00,0.5581492185592651,0.5581492185592651,0.5437968554847146,0.5581492185592651,677523
1997-04-23 00:00:00+00:00,0.5565540194511414,0.5613381920674637,0.5517699806531501,0.5565540194511414,521341
1997-04-24 00:00:00+00:00,0.5651259422302246,0.5677173355450316,0.5611390906408601,0.5651259422302246,4699769
1997-04-25 00:00:00+00:00,0.5645279884338379,0.5677174166335235,0.5627338848896075,0.5645279884338379,643427
1997-04-28 00:00:00+00:00,0.5705079436302185,0.5732987258339145,0.565723869826659,0.5705079436302185,979989
1997-04-29 00:00:00+00:00,0.5756909847259521,0.5756909847259521,0.5734983696841167,0.5756909847259521,474046
1997-04-30 00:00:00+00:00,0.5802757143974304,0.5804749699916362,0.5725015345818578,0.5802757143974304,1126273
1997-05-01 00:00:00+00:00,0.5836647152900696,0.5836647152900696,0.5725017804850742,0.5836647152900696,18698
1997-05-02 00:00:00+00:00,0.5691125988960266,0.5772854220154953,0.5661224943311877,0.5691125988960266,1066879
1997-05-05 00:00:00+00:00,0.5597438216209412,0.5772856090417791,0.5595445660036988,0.5597438216209412,1458435
1997-05-06 00:00:00+00:00,0.5597438216209412,0.5597438216209412,0.5597438216209412,0.5597438216209412,0
1997-05-07 00:00:00+00:00,0.5597438216209412,0.5613385356509452,0.5531656764290793,0.5597438216209412,1069079
1997-05-08 00:00:00+00:00,0.5740962028503418,0.5740962028503418,0.5565543813066945,0.5740962028503418,2007273
1997-05-09 00:00:00+00:00,0.576288640499115,0.5804747460012969,0.5709066004379856,0.576288640499115,1660812
1997-05-12 00:00:00+00:00,0.5740962028503418,0.5804750592133425,0.5740962028503418,0.5740962028503418,315664
1997-05-13 00:00:00+00:00,0.5772857069969177,0.5788804212975165,0.5677174881025432,0.5772857069969177,136385
1997-05-14 00:00:00+00:00,0.5525676012039185,0.5677173842893056,0.5525676012039185,0.5525676012039185,468547
1997-05-15 00:00:00+00:00,0.5563552975654602,0.5629334450401884,0.5549598386684212,0.5563552975654602,2858577
1997-05-16 00:00:00+00:00,0.5549595355987549,0.5549595355987549,0.5485807811123877,0.5549595355987549,985489
1997-05-19 00:00:00+00:00,0.5485808253288269,0.5549595803293313,0.5485808253288269,0.5485808253288269,590633
1997-05-20 00:00:00+00:00,0.5390126705169678,0.5485810239367406,0.5374179560985428,0.5390126705169678,1513429
1997-05-21 00:00:00+00:00,0.5627340078353882,0.5709070364738374,0.551571073606827,0.5627340078353882,6405676
1997-05-22 00:00:00+00:00,0.5677172541618347,0.5725014620014082,0.5623350788878563,0.5677172541618347,4864750
1997-05-23 00:00:00+00:00,0.5691125988960266,0.5709067017804408,0.5643283914467734,0.5691125988960266,1426539
1997-05-27 00:00:00+00:00,0.5900434255599976,0.5900434255599976,0.5900434255599976,0.5900434255599976,2834380
1997-05-28 00:00:00+00:00,0.5645279884338379,0.5804750625230564,0.5643285989894504,0.5645279884338379,6962213
1997-05-29 00:00:00+00:00,0.5677172541618347,0.5740960418264884,0.5677172541618347,0.5677172541618347,606032
1997-05-30 00:00:00+00:00,0.5804751515388489,0.5884487901700289,0.5661227893485402,0.5804751515388489,24144471
1997-06-02 00:00:00+00:00,0.6041963696479797,0.6043957590874408,0.5900433994526796,0.6041963696479797,3158843
1997-06-03 00:00:00+00:00,0.6283165216445923,0.6315059500276601,0.6147614510165539,0.6283165216445923,7682632
1997-06-04 00:00:00+00:00,0.6203426718711853,0.6522369413668443,0.6201434163233165,0.6203426718711853,2284442
1997-06-05 00:00:00+00:00,0.6538317203521729,0.6602106431051836,0.6426687895347142,0.6538317203521729,2711194
1997-06-06 00:00:00+00:00,0.6456587314605713,0.6570210500056277,0.6408745902932641,0.6456587314605713,2899272
1997-06-09 00:00:00+00:00,0.6474531292915344,0.6522372721421109,0.6378847766811641,0.6474531292915344,3429412
1997-06-10 00:00:00+00:00,0.6474531292915344,0.6586160623669958,0.6297118827054001,0.6474531292915344,5683058
1997-06-11 00:00:00+00:00,0.6568217873573303,0.6602105372537342,0.6474528945207545,0.6568217873573303,783111
1997-06-12 00:00:00+00:00,0.6697790026664734,0.6697790026664734,0.6522372140200899,0.6697790026664734,4328011
1997-06-13 00:00:00+00:00,0.6825365424156189,0.6873207510027657,0.6602106148277384,0.6825365424156189,3098350
1997-06-16 00:00:00+00:00,0.6697790026664734,0.681739358727106,0.6600114621868041,0.6697790026664734,2064467
1997-06-17 00:00:00+00:00,0.6602107286453247,0.6793472317469617,0.6506425105491125,0.6602107286453247,2939968
1997-06-18 00:00:00+00:00,0.653632402420044,0.6634000077722365,0.6506423642102608,0.653632402420044,876601
1997-06-19 00:00:00+00:00,0.6522371172904968,0.6618053338107837,0.6522371172904968,0.6522371172904968,1155969
1997-06-20 00:00:00+00:00,0.6362900137901306,0.6474530798312568,0.6315059382142367,0.6362900137901306,1456235
1997-06-23 00:00:00+00:00,0.6410741806030273,0.650642532845556,0.6378847521585894,0.6410741806030273,2423026
1997-06-24 00:00:00+00:00,0.6378846168518066,0.6506423948326194,0.6378846168518066,0.6378846168518066,3152244
1997-06-25 00:00:00+00:00,0.6727689504623413,0.6727689504623413,0.6426687113824407,0.6727689504623413,5608266
1997-06-26 00:00:00+00:00,0.6729682683944702,0.6921047646572416,0.6633999198993018,0.6729682683944702,2899272
1997-06-27 00:00:00+00:00,0.6490477323532104,0.6713737284967495,0.6490477323532104,0.6490477323532104,1392443
1997-06-30 00:00:00+00:00,0.6586159467697144,0.6586159467697144,0.6378846647225432,0.6586159467697144,1151570
1997-07-01 00:00:00+00:00,0.6649949550628661,0.6697790981692832,0.6586160975876435,0.6649949550628662,3245733
1997-07-02 00:00:00+00:00,0.6538317203521729,0.6671875334116486,0.6538317203521729,0.6538317203521729,1315451
1997-07-03 00:00:00+00:00,0.650642454624176,0.6697789560809654,0.650642454624176,0.650642454624176,557637
1997-07-07 00:00:00+00:00,0.6600112915039062,0.6697788294576313,0.6570210527163164,0.6600112915039062,1813695
1997-07-08 00:00:00+00:00,0.6697790026664734,0.6697790026664734,0.6458583574544192,0.6697790026664734,1397942
1997-07-09 00:00:00+00:00,0.6729682683944702,0.6777522753690832,0.6697787742899551,0.6729682683944702,1663012
1997-07-10 00:00:00+00:00,0.7016730308532715,0.7080518857122822,0.6841312469001856,0.7016730308532715,3960652
1997-07-11 00:00:00+00:00,0.7399461269378662,0.7431355545132327,0.7032677767303488,0.7399461269378662,1017385
1997-07-14 00:00:00+00:00,0.6952941417694092,0.768650976096385,0.6889154204289347,0.6952941417694092,1759801
1997-07-15 00:00:00+00:00,0.655426561832428,0.7080521327826284,0.6442636288431173,0.655426561832428,3710981
1997-07-16 00:00:00+00:00,0.6857258081436157,0.7048623015564498,0.6570209007514185,0.6857258081436157,952492
1997-07-17 00:00:00+00:00,0.650642454624176,0.6857260963859619,0.650642454624176,0.650642454624176,1191165
1997-07-18 00:00:00+00:00,0.6123692989349365,0.6378845860267631,0.6123692989349365,0.6123692989349365,401455
1997-07-21 00:00:00+00:00,0.6107746958732605,0.6251270558284218,0.601206344387804,0.6107746958732605,2251446
1997-07-22 00:00:00+00:00,0.6634001135826111,0.6649948276458599,0.6634001135826111,0.6634001135826111,3261131
1997-07-23 00:00:00+00:00,0.6889153122901917,0.7080518078537499,0.6633998956598658,0.6889153122901917,2343835
1997-07-24 00:00:00+00:00,0.679347038269043,0.7112413794461679,0.679347038269043,0.679347038269043,972290
1997-07-25 00:00:00+00:00,0.7271884679794312,0.7271884679794312,0.7080519029368691,0.7271884679794312,855703
1997-07-28 00:00:00+00:00,0.730577290058136,0.7463251080976584,0.7224044641528603,0.730577290058136,2216250
1997-07-29 00:00:00+00:00,0.7335674166679382,0.7383514916302955,0.7239991329248165,0.7335674166679382,1001987
1997-07-30 00:00:00+00:00,0.7144307494163512,0.730377955164024,0.7144307494163512,0.7144307494163513,1438637
1997-07-31 00:00:00+00:00,0.7208095788955688,0.7335673564143729,0.7206103233037914,0.7208095788955688,2544012
1997-08-01 00:00:00+00:00,0.6921049952507019,0.7176202874960464,0.6761577870516374,0.6921049952507019,1312152
1997-08-04 00:00:00+00:00,0.6634001135826111,0.6761577591793939,0.6472536504195184,0.6634001135826111,654426
1997-08-05 00:00:00+00:00,0.6699780821800232,0.6857259638233801,0.6665893991568101,0.6699780821800232,425652
1997-08-06 00:00:00+00:00,0.6887159943580627,0.6921048111626976,0.6665893918855953,0.6887159943580627,1164768
1997-08-07 00:00:00+00:00,0.6745631098747253,0.6952943277779653,0.6745631098747253,0.6745631098747253,952492
1997-08-08 00:00:00+00:00,0.6602107286453247,0.6634001569804663,0.6458583680464002,0.6602107286453247,1710307
1997-08-11 00:00:00+00:00,0.6456587314605713,0.6618052580821286,0.6456587314605713,0.6456587314605713,1849991
1997-08-12 00:00:00+00:00,0.6570211052894592,0.6681841691949987,0.6538316775762192,0.6570211052894592,2933368
1997-08-13 00:00:00+00:00,0.650642454624176,0.6681842420504657,0.6474530265631767,0.650642454624176,2810182
1997-08-14 00:00:00+00:00,0.6538317203521729,0.6665894989489908,0.6474529983267732,0.6538317203521729,1229661
1997-08-15 00:00:00+00:00,0.6378846168518066,0.6538316887821215,0.631505828225201,0.6378846168518066,3617491
1997-08-18 00:00:00+00:00,0.6217381358146667,0.6251269528926459,0.6043956730578016,0.6217381358146667,432251
1997-08-19 00:00:00+00:00,0.6315060257911683,0.6474531696197301,0.6233330643971143,0.6315060257911682,1383644
1997-08-20 00:00:00+00:00,0.5964221358299255,0.6187480637846106,0.5964221358299255,0.5964221358299255,854603
1997-08-21 00:00:00+00:00,0.6059905290603638,0.6203429569285778,0.5914387786435059,0.6059905290603638,1206564
1997-08-22 00:00:00+00:00,0.6073858141899109,0.607585203612798,0.5834651052716737,0.6073858141899109,1773000
1997-08-25 00:00:00+00:00,0.6131666302680969,0.6171533481449012,0.6089805229700911,0.6131666302680969,755615
1997-08-26 00:00:00+00:00,0.6378846168518066,0.6410740446197097,0.6185487946453949,0.6378846168518066,2148057
1997-08-27 00:00:00+00:00,0.6418713331222534,0.6538315509114896,0.6376852267868869,0.6418713331222534,3388717
1997-08-28 00:00:00+00:00,0.6187479496002197,0.6362897994703682,0.6153592667845189,0.6187479496002197,1820294
1997-08-29 00:00:00+00:00,0.5709066987037659,0.5786808768575922,0.5709066987037659,0.5709066987037659,2121660
1997-09-02 00:00:00+00:00,0.5485808253288269,0.5597437553071576,0.5390124753731745,0.5485808253288269,2952066
1997-09-03 00:00:00+00:00,0.5677172541618347,0.5788801827568715,0.5645278268749128,0.5677172541618347,2023771
1997-09-04 00:00:00+00:00,0.5930333137512207,0.596422063691599,0.559743714903585,0.5930333137512207,5329998
1997-09-05 00:00:00+00:00,0.6315060257911683,0.6394795307962278,0.6153595593920548,0.6315060257911682,5768848
1997-09-08 00:00:00+00:00,0.6472533345222472,0.6697786429446747,0.6440638410431999,0.6472533345222473,5626964
1997-09-09 00:00:00+00:00,0.6602107286453247,0.6602107286453247,0.6424694833491907,0.6602107286453247,4444598
1997-09-10 00:00:00+00:00,0.642669141292572,0.6679851890972379,0.6360910262396919,0.642669141292572,2219549
1997-09-11 00:00:00+00:00,0.6201435327529907,0.6346951453967347,0.6123692863765418,0.6201435327529907,1507930
1997-09-12 00:00:00+00:00,0.6520377993583679,0.6520377993583679,0.6185488705927132,0.6520377993583679,3977151
1997-09-15 00:00:00+00:00,0.6346952319145203,0.6522371527309546,0.6329012623105144,0.6346952319145203,3681284
1997-09-16 00:00:00+00:00,0.6346952319145203,0.6346952319145203,0.6346952319145203,0.6346952319145203,0
1997-09-17 00:00:00+00:00,0.6697790026664734,0.6697790026664734,0.6490477857372546,0.6697790026664734,5865637
1997-09-18 00:00:00+00:00,0.6697790026664734,0.6697790026664734,0.6697790026664734,0.6697790026664734,0
1997-09-19 00:00:00+00:00,0.6857258081436157,0.6934999855925494,0.6809416011539342,0.6857258081436157,2686996
1997-09-22 00:00:00+00:00,0.6921049952507019,0.7112415647985264,0.6921049952507019,0.6921049952507019,2504417
1997-09-23 00:00:00+00:00,0.6921049952507019,0.6952942896902512,0.6807426738089839,0.6921049952507019,1577222
1997-09-24 00:00:00+00:00,0.6825365424156189,0.6905101787880631,0.6793471146303215,0.6825365424156189,1258258
1997-09-25 00:00:00+00:00,0.6634001135826111,0.6665895417091088,0.6554264763571588,0.6634001135826111,852404
1997-09-26 00:00:00+00:00,0.6697790026664734,0.6761577923229328,0.6632007566512169,0.6697790026664734,1210963
1997-09-29 00:00:00+00:00,0.6968889236450195,0.6984837044997426,0.6809418510990219,0.6968889236450195,1292354
1997-09-30 00:00:00+00:00,0.704663097858429,0.708051914823503,0.6984836321415916,0.704663097858429,483945
1997-10-01 00:00:00+00:00,0.7080520987510681,0.720809745398418,0.7080520987510681,0.7080520987510681,2366932
1997-10-02 00:00:00+00:00,0.7078525424003601,0.7335673529067892,0.7046631147632091,0.7078525424003601,1018485
1997-10-03 00:00:00+00:00,0.7144307494163512,0.7341652835470603,0.703865853572364,0.7144307494163513,2756288
1997-10-06 00:00:00+00:00,0.7160254716873169,0.7271885359142058,0.7000783995712501,0.7160254716873169,1788398
1997-10-07 00:00:00+00:00,0.7080520987510681,0.7144308886201364,0.6927029244464177,0.7080520987510681,2491218
1997-10-08 00:00:00+00:00,0.6984838843345642,0.6984838843345642,0.6717725192336788,0.6984838843345642,2456022
1997-10-09 00:00:00+00:00,0.7016730308532715,0.7048624582827768,0.6809417525614869,0.7016730308532715,600532
1997-10-10 00:00:00+00:00,0.6952941417694092,0.6984836362580394,0.685725992849501,0.6952941417694092,508143
1997-10-13 00:00:00+00:00,0.6952941417694092,0.7016730638374732,0.685725992849501,0.6952941417694092,823807
1997-10-14 00:00:00+00:00,0.7032679319381714,0.7048626460778002,0.6952942943308158,0.7032679319381714,1379244
1997-10-15 00:00:00+00:00,0.7090486884117126,0.7214076883965758,0.7048625809095174,0.7090486884117126,1858790
1997-10-16 00:00:00+00:00,0.6889153122901917,0.6889153122901917,0.6889153122901917,0.6889153122901917,1742203
1997-10-17 00:00:00+00:00,0.6952941417694092,0.6984836362580394,0.6887160310233227,0.6952941417694092,1223062
1997-10-20 00:00:00+00:00,0.704663097858429,0.7064572010431844,0.6952941376717584,0.704663097858429,1261557
1997-10-21 00:00:00+00:00,0.7016730308532715,0.7142314180842471,0.6998790615606665,0.7016730308532715,2240447
1997-10-22 00:00:00+00:00,0.7016730308532715,0.7096466663362282,0.6982843478459139,0.7016730308532715,2707894
1997-10-23 00:00:00+00:00,0.6980850454678017,0.6980850454678017,0.6504430174827576,0.6504430174827576,3053255
1997-10-24 00:00:00+00:00,0.6241304278373718,0.676157828975667,0.6035983985171177,0.6241304278373718,3128046
1997-10-27 00:00:00+00:00,0.5390126705169678,0.605990609181594,0.5358232416801179,0.5390126705169678,1837892
1997-10-28 00:00:00+00:00,0.5390126705169678,0.5390126705169678,0.5390126705169678,0.5390126705169678,0
1997-10-29 00:00:00+00:00,0.5804751515388489,0.5804751515388489,0.5677175036929323,0.5804751515388489,1265957
1997-10-30 00:00:00+00:00,0.5071184039115906,0.5597438711991071,0.4847924389686606,0.5071184039115906,3363420
1997-10-31 00:00:00+00:00,0.5166865587234497,0.5422019823372423,0.46725055929013526,0.5166865587234497,2541813
1997-11-03 00:00:00+00:00,0.5483816266059875,0.5581492020971637,0.5294444767946822,0.5483816266059875,2949867
1997-11-04 00:00:00+00:00,0.5900434255599976,0.5964222151747924,0.5422020350845602,0.5900434255599976,2991662
1997-11-05 00:00:00+00:00,0.5964221358299255,0.6028009915053218,0.5738968853626849,0.5964221358299255,2485719
1997-11-06 00:00:00+00:00,0.5453914403915405,0.5485809019739073,0.5453914403915405,0.5453914403915405,3188540
