"('date', '')","('open', 'BMA')","('high', 'BMA')","('low', 'BMA')","('close', 'BMA')","('volume', 'BMA')"
2024-03-07 00:00:00+00:00,37.729433713963964,37.729433713963964,35.92415272952236,36.35960006713867,274500
2024-03-08 00:00:00+00:00,36.577320230179716,36.84947222040361,35.75179056549373,36.19630813598633,220200
2024-03-11 00:00:00+00:00,35.96044153921815,36.09651926841132,34.9716199608023,35.280059814453125,195700
2024-03-12 00:00:00+00:00,35.407062887466694,37.31213374141344,35.280058855990305,36.2779541015625,321100
2024-03-13 00:00:00+00:00,36.55917628941232,38.591251172836564,36.55917628941232,38.2918815612793,352600
2024-03-14 00:00:00+00:00,38.6638197134793,39.20812710212151,37.402846293721474,37.720359802246094,317000
2024-03-15 00:00:00+00:00,37.629647615326874,39.72522472784233,37.303063809677646,39.46214294433594,266100
2024-03-18 00:00:00+00:00,39.67986673000935,41.57586408570249,38.81804912094871,41.39442825317383,260700
2024-03-19 00:00:00+00:00,41.11320106276173,42.55561051561602,39.60728958989378,41.303707122802734,468500
2024-03-20 00:00:00+00:00,41.376279478815675,43.72586441040039,40.74125586962516,43.72586441040039,303600
2024-03-21 00:00:00+00:00,44.4516079412231,46.38389309212606,43.063630270042395,45.98473358154297,523400
2024-03-22 00:00:00+00:00,46.71954743270661,47.80815893879271,45.367854149367936,46.93727111816406,420900
2024-03-25 00:00:00+00:00,46.91912579365362,49.595291196566734,45.79422646335283,47.25477981567383,681800
2024-03-26 00:00:00+00:00,47.63579062147806,47.63579062147806,45.449497500191875,46.0754508972168,323400
2024-03-27 00:00:00+00:00,46.28410194366117,46.96448367918238,44.968696562866754,46.87376403808594,354600
2024-03-28 00:00:00+00:00,46.88283638469137,47.98051805589826,43.37206769929891,43.70772171020508,651800
2024-04-01 00:00:00+00:00,44.06151963938078,44.86890538845277,43.26320412385552,44.578609466552734,204000
2024-04-02 00:00:00+00:00,44.19760119041607,44.53325523028859,42.30160383989189,42.782405853271484,200600
2024-04-03 00:00:00+00:00,41.72101210159238,45.81237299925784,41.43071269289396,45.80330276489258,493100
2024-04-04 00:00:00+00:00,46.129880354777164,46.71954591070587,44.923338541449816,45.131988525390625,476100
2024-04-05 00:00:00+00:00,44.86890549826417,47.826299968184095,44.75097515886641,46.37481689453125,485100
2024-04-08 00:00:00+00:00,46.26595431595613,47.66300553172709,45.47671253482846,46.3294563293457,776100
2024-04-09 00:00:00+00:00,47.29106249008115,48.08030425127557,45.44949376649404,46.864688873291016,432900
2024-04-10 00:00:00+00:00,45.54021827894154,47.05519995191689,44.71468857664827,45.7307243347168,319000
2024-04-11 00:00:00+00:00,45.87587377503493,47.145921108902144,45.068487975039595,46.93727111816406,271600
2024-04-12 00:00:00+00:00,46.71047949623424,47.263853780315785,45.331571982111385,46.68326187133789,320700
2024-04-15 00:00:00+00:00,46.71954845107695,47.59950998560595,42.655401738954374,43.05455780029297,636800
2024-04-16 00:00:00+00:00,42.619110122474005,44.31552755932935,41.7572925931709,43.5716438293457,386000
2024-04-17 00:00:00+00:00,43.94358582768283,43.94358582768283,41.875226519559305,43.626075744628906,278200
2024-04-18 00:00:00+00:00,43.75308117779159,44.76004670283953,43.45371501284787,43.82565689086914,182200
2024-04-19 00:00:00+00:00,44.17945227616889,46.138951427715014,43.635144841483694,45.19548797607422,211200
2024-04-22 00:00:00+00:00,45.35878383986263,49.10542035400345,45.041273737223825,48.32524871826172,673100
2024-04-23 00:00:00+00:00,48.688112879172344,49.99444796032461,46.7921191939116,47.23663330078125,408600
2024-04-24 00:00:00+00:00,47.13684309389627,47.39085461374885,44.197596103518585,44.4334602355957,332300
2024-04-25 00:00:00+00:00,44.270169837588085,45.81236909324307,43.32670635641087,44.5241813659668,321300
2024-04-26 00:00:00+00:00,44.896122105554014,46.61068344116211,44.52418024682739,46.61068344116211,386600
2024-04-29 00:00:00+00:00,46.80119339794386,48.76976295944054,46.34760555863857,48.21638870239258,615700
2024-04-30 00:00:00+00:00,48.27988559306191,51.40056835007756,48.116593711414566,49.13262939453125,731500
2024-05-01 00:00:00+00:00,48.72440334400617,50.302890498093156,46.79212170062097,49.59529113769531,261200
2024-05-02 00:00:00+00:00,50.36638903712682,51.79065443276281,49.25963371290004,50.9016227722168,346500
2024-05-03 00:00:00+00:00,51.70901259268156,54.965773348785,51.04677477650349,54.63011932373047,640400
2024-05-06 00:00:00+00:00,55.95459350769712,58.39489818342471,55.51007592337412,58.24067306518555,799300
2024-05-07 00:00:00+00:00,58.8847715235384,58.95734031143258,56.27210136573213,57.54214859008789,847700
2024-05-08 00:00:00+00:00,57.932233302412875,60.93498226830917,57.70543940659109,58.48561096191406,622500
2024-05-09 00:00:00+00:00,58.18624230051865,58.73961996898038,56.33560325010246,57.48771667480469,318500
2024-05-10 00:00:00+00:00,58.37674718063294,58.830334970569794,56.51703793401188,56.607757568359375,332900
2024-05-13 00:00:00+00:00,56.49889506105677,57.12484843763012,54.48496758937805,55.58264923095703,267000
2024-05-14 00:00:00+00:00,55.55543412140494,57.76894129395804,54.92041052237572,57.28813934326172,332600
2024-05-15 00:00:00+00:00,58.195319008813996,61.17085401691058,57.995739259529316,60.6900520324707,463000
2024-05-16 00:00:00+00:00,60.69004945821979,60.69004945821979,58.73962052003264,59.011775970458984,286200
2024-05-17 00:00:00+00:00,58.96641698736617,59.81916430935238,58.15903121615831,58.94827651977539,252000
2024-05-20 00:00:00+00:00,58.91199063907922,60.71726829714454,57.63286961320301,60.05502700805664,258400
2024-05-21 00:00:00+00:00,60.14574399098884,60.99848433357945,58.19531510104145,58.648902893066406,381800
2024-05-22 00:00:00+00:00,58.11366777920203,58.71240700827863,54.08580928768911,55.04741668701172,571300
2024-05-23 00:00:00+00:00,54.51218248818917,55.79129995857142,51.273565840612804,51.67272186279297,713100
2024-05-24 00:00:00+00:00,52.49825418782541,53.650367684990115,50.674832643872115,52.88833999633789,305100
2024-05-28 00:00:00+00:00,53.496144669799534,54.82969040946472,52.54360754926702,53.80458450317383,548300
2024-05-29 00:00:00+00:00,53.33285667298227,56.44446939309553,53.33285667298227,56.19953155517578,249100
2024-05-30 00:00:00+00:00,57.23371045546721,60.916844747521985,57.21556652765212,59.91895294189453,752800
2024-05-31 00:00:00+00:00,60.5086113806224,61.0529222922376,57.705442023327585,60.13667297363281,619200
2024-06-03 00:00:00+00:00,60.281818716675666,61.90566394840005,58.36767755600173,59.16599655151367,291500
2024-06-04 00:00:00+00:00,58.85754598121394,58.85754598121394,54.040446124622925,55.36492156982422,476300
2024-06-05 00:00:00+00:00,55.48286177716436,55.628009740546986,52.616186904907224,54.430538177490234,470400
2024-06-06 00:00:00+00:00,54.385179739080854,54.385179739080854,52.03559471772726,52.090023040771484,341200
2024-06-07 00:00:00+00:00,51.64550649994478,53.35099757429528,50.83812078034807,51.77251052856445,299800
2024-06-10 00:00:00+00:00,50.9651310152377,54.20374798182239,49.43200533068942,53.94066619873047,407200
2024-06-11 00:00:00+00:00,53.80459072665813,54.140244758666384,51.39150356076518,51.72715759277344,293600
2024-06-12 00:00:00+00:00,53.559651663021256,56.01809686492993,50.99234289055242,54.14024353027344,581500
2024-06-13 00:00:00+00:00,58.51282873607817,59.32928819570548,54.775266071051846,57.15206527709961,899500
2024-06-14 00:00:00+00:00,55.346783146183824,58.34046200507503,55.346783146183824,57.57843780517578,432800
2024-06-17 00:00:00+00:00,57.6736139988664,59.894343005008785,56.572580499315954,57.888221740722656,337800
2024-06-18 00:00:00+00:00,57.7202652709767,59.717053684030255,57.412347504399804,58.942596435546875,428600
2024-06-20 00:00:00+00:00,58.895940478122284,59.12921020829797,53.605384706256174,54.86503982543945,642200
2024-06-21 00:00:00+00:00,54.12790880286342,54.58511905855577,52.261750886331605,53.66136932373047,347700
2024-06-24 00:00:00+00:00,53.931968181853655,55.088987765785355,52.21510259372492,53.88531494140625,308700
2024-06-25 00:00:00+00:00,54.482481386714895,55.499537623153465,53.670703666071915,54.53846740722656,233100
2024-06-26 00:00:00+00:00,54.32386247433208,55.060992205709574,52.952235155949616,53.12018966674805,222300
2024-06-27 00:00:00+00:00,53.362787380830284,54.585122167159106,52.26175386261994,54.02527618408203,238200
2024-06-28 00:00:00+00:00,54.28653535667808,54.58512034561036,52.39238616574881,53.4934196472168,318300
2024-07-01 00:00:00+00:00,53.717355039492205,53.717355039492205,49.24790600035997,49.44385528564453,447400
2024-07-02 00:00:00+00:00,48.874680803232664,51.28202286033697,48.58542502127001,51.14206314086914,281500
2024-07-03 00:00:00+00:00,51.244694562669615,52.37372280475301,50.8994563455338,51.879188537597656,153400
2024-07-05 00:00:00+00:00,51.91651271835586,52.625654720591896,50.38626379483378,50.55421829223633,286500
2024-07-08 00:00:00+00:00,50.76882357886177,51.79520896070858,49.99436993097668,51.49662399291992,286700
2024-07-09 00:00:00+00:00,51.58994140094281,53.13885247772875,51.58994140094281,51.77655792236328,75000
2024-07-10 00:00:00+00:00,51.776552619029786,53.577391721952026,49.779760671595135,52.28974533081055,214100
2024-07-11 00:00:00+00:00,52.439039556030906,52.6536472949894,50.98343506117447,51.03942108154297,248000
2024-07-12 00:00:00+00:00,51.08607454017803,51.08607454017803,49.47184831973677,50.10634231567383,134000
2024-07-15 00:00:00+00:00,50.38626472334023,51.0394207186737,48.58542201421589,48.73471450805664,199600
2024-07-16 00:00:00+00:00,48.18419518355326,50.852801482218034,47.38174673744694,50.544883728027344,435600
2024-07-17 00:00:00+00:00,50.190317956702295,51.62726040489657,48.56675900520515,48.90266799926758,231000
2024-07-18 00:00:00+00:00,49.322554768338634,50.07834645363304,48.07222881010065,49.145267486572266,168200
2024-07-19 00:00:00+00:00,49.219919049216834,53.02688321689775,49.219919049216834,51.14206314086914,187200
2024-07-22 00:00:00+00:00,51.14687342396233,51.62875465364087,50.52042635479543,51.1854248046875,196400
2024-07-23 00:00:00+00:00,51.2143400986642,52.99730297956531,50.39514342126523,52.968387603759766,103600
2024-07-24 00:00:00+00:00,52.62143085316767,53.334616718422325,50.26985168457031,50.26985168457031,166000
2024-07-25 00:00:00+00:00,50.34695341717273,51.060135591348825,48.882034010926745,48.997684478759766,202400
2024-07-26 00:00:00+00:00,49.69159629121433,50.35659109894676,49.412104281232885,50.0,87800
2024-07-29 00:00:00+00:00,50.13492851112266,50.433696226453876,48.59290621851098,48.96877670288086,177300
2024-07-30 00:00:00+00:00,48.91094607655072,50.115649181884486,48.20739990421126,48.8242073059082,198400
2024-07-31 00:00:00+00:00,49.662678911260066,52.245562625425755,49.29645181964912,50.90593338012695,195000
2024-08-01 00:00:00+00:00,51.031226137496226,52.09136343825078,48.80493339415696,49.75905990600586,148900
2024-08-02 00:00:00+00:00,48.2074035699539,48.43870452494757,45.335391589622795,45.52814483642578,252000
2024-08-05 00:00:00+00:00,41.779103242771036,45.52814248636156,40.69969026343861,44.85350799560547,432700
2024-08-06 00:00:00+00:00,45.04626188394741,47.46530419588089,44.67039141223904,46.26060104370117,206400
2024-08-07 00:00:00+00:00,47.04124775789897,47.609867765565525,45.306472360636896,45.51850128173828,332700
2024-08-08 00:00:00+00:00,47.156900699614766,50.36622800000046,46.646107737212596,49.6048583984375,434300
2024-08-09 00:00:00+00:00,50.05782130243243,51.349263157592276,49.65304283026663,50.96376037597656,251000
2024-08-12 00:00:00+00:00,51.378182189983775,53.19969279735296,51.12760187145227,52.70817184448242,329800
2024-08-13 00:00:00+00:00,53.29606690466458,54.770626068115234,52.708171176098354,54.770626068115234,323600
2024-08-14 00:00:00+00:00,55.040478789986814,58.30763318518731,54.770626457498516,56.254817962646484,547000
2024-08-15 00:00:00+00:00,57.016189281751075,58.317267184541684,56.51503234120136,57.131839752197266,356900
2024-08-16 00:00:00+00:00,57.44790567801707,58.39211943136946,56.16576291161625,56.245277404785156,305500
2024-08-19 00:00:00+00:00,56.21546262662744,57.88522910603438,56.21546262662744,57.40814971923828,228900
2024-08-20 00:00:00+00:00,57.54729722823718,58.52132699428828,56.344665196277084,57.328636169433594,209600
2024-08-21 00:00:00+00:00,56.811804055090576,57.52741931714807,55.31100403767518,55.678749084472656,221200
2024-08-22 00:00:00+00:00,55.61911305883804,55.947104650177195,52.18019091067528,52.190128326416016,440200
2024-08-23 00:00:00+00:00,50.86823122906438,54.138190711615486,50.40109307685434,53.223793029785156,495800
2024-08-26 00:00:00+00:00,53.23373639777292,54.24752344224593,51.3950035439059,52.408790588378906,314200
2024-08-27 00:00:00+00:00,52.200070494986456,53.80026365235151,51.69317507930128,52.42866897583008,230400
2024-08-28 00:00:00+00:00,52.26964258242159,52.528057096571416,51.08689295870648,52.21000671386719,191000
2024-08-29 00:00:00+00:00,52.140433368751296,56.155824185029374,52.01122800755703,55.400455474853516,238600
2024-08-30 00:00:00+00:00,57.318697203473214,60.79737670029667,57.010588017431665,58.4119987487793,726100
2024-09-03 00:00:00+00:00,58.123761697763065,61.383779975962845,57.31869454378635,60.2308464050293,527200
2024-09-04 00:00:00+00:00,59.783593751282034,64.24624049146928,59.28663953486725,64.09715270996094,514800
2024-09-05 00:00:00+00:00,64.6040458654158,65.58801305614857,62.23854281673495,63.0137939453125,325100
2024-09-06 00:00:00+00:00,62.119275449660435,63.192698349331216,60.24078916669625,61.69189453125,257000
2024-09-09 00:00:00+00:00,61.552745994408866,63.808914670176655,61.552745994408866,63.45111083984375,247600
2024-09-10 00:00:00+00:00,63.41135462396327,63.41135462396327,59.64444090995736,61.13530349731445,273200
2024-09-11 00:00:00+00:00,60.91664707102973,65.00161122346253,60.847073785975226,63.610137939453125,249600
2024-09-12 00:00:00+00:00,63.808914016793615,65.57807727661589,63.33184224790147,65.10099792480469,249000
2024-09-13 00:00:00+00:00,65.30972134001388,67.34723663330078,65.1705747679076,67.34723663330078,251100
2024-09-16 00:00:00+00:00,67.48638174206401,70.05066722885329,66.60180387446078,66.83039855957031,325600
2024-09-17 00:00:00+00:00,67.24784879611789,69.50401762198676,65.27990674533372,69.12633514404297,308000
2024-09-18 00:00:00+00:00,69.62328894962435,71.56140736595103,68.20199958334493,70.42835235595703,367200
2024-09-19 00:00:00+00:00,71.98878668720816,75.61655391276904,71.85958132331476,74.3741683959961,445700
2024-09-20 00:00:00+00:00,73.36037909265275,74.82142570401234,72.25714012419427,73.60885620117188,398100
2024-09-23 00:00:00+00:00,73.00256848217147,74.35428450420136,70.38859213666036,71.31292724609375,233500
2024-09-24 00:00:00+00:00,71.35268431806715,71.61110262301055,68.68900952618995,68.77845764160156,352600
2024-09-25 00:00:00+00:00,68.76852275148643,68.8679120721984,66.27381061214493,66.33344268798828,436600
2024-09-26 00:00:00+00:00,66.84033831187061,67.77461461220635,64.4947139369692,65.04136657714844,259700
2024-09-27 00:00:00+00:00,64.88234090512307,66.39308596068719,64.31581340501641,66.0352783203125,156600
2024-09-30 00:00:00+00:00,65.91600339339521,65.91600339339521,62.318056122945734,63.113182067871094,254200
2024-10-01 00:00:00+00:00,62.78519213595452,65.05130208652072,61.741589068796905,64.88233947753906,268100
2024-10-02 00:00:00+00:00,64.64380693083379,64.84258558899703,63.023735084876314,64.60404968261719,175800
2024-10-03 00:00:00+00:00,64.17666510332154,66.99936890325935,64.1070918186181,66.82046508789062,178000
2024-10-04 00:00:00+00:00,67.89387940284092,68.49023050061568,66.6813099589804,67.53607177734375,245500
2024-10-07 00:00:00+00:00,67.15838718754799,67.15838718754799,64.46489645771369,65.16062927246094,122000
2024-10-08 00:00:00+00:00,64.95191447136126,68.5697405547984,64.86246635234222,68.54986572265625,254900
2024-10-09 00:00:00+00:00,68.81821934773713,70.97500645957142,67.39692995280471,70.30908203125,215200
2024-10-10 00:00:00+00:00,70.2693184405563,73.39019010305282,69.17602075457864,72.75408935546875,241100
2024-10-11 00:00:00+00:00,72.70440195813647,75.30843714822414,71.53158972698604,74.3741683959961,208500
2024-10-14 00:00:00+00:00,74.43380059055812,76.16319910939053,72.86342347500299,73.7281265258789,141300
2024-10-15 00:00:00+00:00,73.74799958588119,75.42770719336133,72.72427515632319,74.51331329345703,246700
2024-10-16 00:00:00+00:00,74.18532416362984,75.27862191348873,69.83200799619048,69.86182403564453,294100
2024-10-17 00:00:00+00:00,69.86182081744174,71.80988032886978,68.88778727026815,70.76627349853516,146500
2024-10-18 00:00:00+00:00,70.7662778745319,72.63483059426443,69.6332228598905,72.30683898925781,147200
2024-10-21 00:00:00+00:00,72.05836068028857,72.93299736283278,70.43829268036207,72.4062271118164,133700
2024-10-22 00:00:00+00:00,71.790006251499,72.72427498048168,70.74639941020773,71.97884368896484,122500
2024-10-23 00:00:00+00:00,71.561406251781,72.13787495537657,69.4642588786022,70.5177993774414,99100
2024-10-24 00:00:00+00:00,70.9750023986842,77.00802607613228,70.82591462227913,76.37191772460938,323800
2024-10-25 00:00:00+00:00,76.57070389795196,79.71145049276338,76.53094665207848,78.92626953125,311600
2024-10-28 00:00:00+00:00,78.92627310025443,81.65952131856757,78.27028988805786,78.62809753417969,307200
2024-10-29 00:00:00+00:00,78.01186575955319,80.7451137743018,77.68388176080185,78.47900390625,252800
2024-10-30 00:00:00+00:00,78.41937529023912,80.00962723421098,76.13338290752246,77.55467224121094,236900
2024-10-31 00:00:00+00:00,76.99808362164728,79.13498816105309,75.77557297443214,77.75345611572266,234500
2024-11-01 00:00:00+00:00,78.31998376655166,80.34755019886326,74.76178992856076,75.18917083740234,294000
2024-11-04 00:00:00+00:00,74.67233323358656,76.97820035254018,74.39404010278649,74.63257598876953,244100
2024-11-05 00:00:00+00:00,74.5928299205579,76.73966816367246,72.62488791336006,74.97051239013672,286200
2024-11-06 00:00:00+00:00,75.74575588385068,83.18019381970039,75.74575588385068,81.66944885253906,487200
2024-11-07 00:00:00+00:00,81.54024935658676,82.99135476955314,80.68548749124881,81.18244171142578,246600
2024-11-08 00:00:00+00:00,81.16256563524954,82.46458324562488,77.12729227286967,78.74736785888672,293100
2024-11-11 00:00:00+00:00,79.42322721412827,79.42322721412827,75.95448129297701,78.6380386352539,163300
2024-11-12 00:00:00+00:00,78.52870781621095,79.86054148344171,76.35204591027336,79.29401397705078,222100
2024-11-13 00:00:00+00:00,79.58224344830046,80.50657854228794,78.02180759962474,79.06541442871094,257900
2024-11-14 00:00:00+00:00,79.81084410923268,80.0891372359569,76.1333786381682,78.55851745605469,238600
2024-11-15 00:00:00+00:00,78.34980094587553,80.79481469848893,77.68388413816734,79.55242919921875,419900
2024-11-18 00:00:00+00:00,80.50658150519769,85.5953953129081,80.2481631944327,83.90574645996094,386300
2024-11-19 00:00:00+00:00,83.48830343494504,83.48830343494504,79.65181650380094,80.35749053955078,316300
2024-11-20 00:00:00+00:00,80.70536091598575,81.40110136185083,78.25041348078086,81.30171203613281,354200
2024-11-21 00:00:00+00:00,81.89805400426131,82.25586163632646,78.36967613697641,79.52261352539062,359900
2024-11-22 00:00:00+00:00,79.5126692639233,82.89195922422384,77.22667698941788,80.41712951660156,427600
2024-11-25 00:00:00+00:00,81.20231224616819,82.32543357739621,78.25041070419698,80.2680435180664,319100
2024-11-26 00:00:00+00:00,79.69157671461359,85.40655007910544,79.61206222181566,83.2895278930664,358100
2024-11-27 00:00:00+00:00,83.1304969602648,84.17410380076441,80.10901455099153,81.54024505615234,289100
2024-11-29 00:00:00+00:00,81.30171312283075,85.04874459121201,78.87657411171485,84.38282775878906,462700
2024-12-02 00:00:00+00:00,84.41264116758238,88.90510382316758,84.41264116758238,87.14588928222656,398400
2024-12-03 00:00:00+00:00,87.1657629974695,88.52742022517646,84.03495762712865,84.0548324584961,267400
2024-12-04 00:00:00+00:00,85.71466209924618,85.71466209924618,81.23214047588583,82.4248275756836,313000
2024-12-05 00:00:00+00:00,82.59378510863974,85.3966064453125,81.44085532750668,85.3966064453125,291900
2024-12-06 00:00:00+00:00,84.81020347742218,86.28118362631305,83.10067985877673,86.09234619140625,227800
2024-12-09 00:00:00+00:00,85.79417120863248,88.45784597501718,83.73678116174378,85.40654754638672,255000
2024-12-10 00:00:00+00:00,85.56556709345836,87.44406087060179,82.6136656331907,83.64733123779297,251600
2024-12-11 00:00:00+00:00,83.89581445168106,90.22700631549056,82.74287702984223,90.11767578125,479000
2024-12-12 00:00:00+00:00,89.84932160791857,91.1712216105789,88.07022464748718,89.03431701660156,422200
2024-12-13 00:00:00+00:00,89.49151166540229,93.07952153266645,89.02437351238552,92.41360473632812,255100
2024-12-16 00:00:00+00:00,95.65374335024424,107.32223355494246,95.65374335024424,106.17923736572266,956400
2024-12-17 00:00:00+00:00,106.15935411740902,108.24656783042815,103.36647393099986,105.61270904541016,501900
2024-12-18 00:00:00+00:00,106.35813832901327,108.69382151557512,95.51459421631016,96.85636901855469,494600
2024-12-19 00:00:00+00:00,98.34723514437458,101.36871765169458,94.15294798083613,94.65983581542969,423200
2024-12-20 00:00:00+00:00,94.63001763650087,97.61174282964606,92.05579852622012,96.1109390258789,264900
2024-12-23 00:00:00+00:00,97.10485029690999,97.62168692544974,93.42739214971661,97.14460754394531,301100
2024-12-24 00:00:00+00:00,97.54216795646337,99.43059539794922,97.54216795646337,99.43059539794922,81600
2024-12-26 00:00:00+00:00,99.29144767278164,102.3825033099034,98.79449348781569,100.80218505859375,167900
2024-12-27 00:00:00+00:00,101.12024207829444,101.53768938411493,98.49632441588936,99.61944580078125,137300
2024-12-30 00:00:00+00:00,98.75473926890403,99.25169346909661,94.97788431427266,96.72716522216797,205900
2024-12-31 00:00:00+00:00,97.19430243203655,98.37705584344936,95.63386656202604,96.17057800292969,121600
2025-01-02 00:00:00+00:00,96.60789681818581,109.3299278153179,95.91216394707435,108.5049819946289,432900
2025-01-03 00:00:00+00:00,111.22829280872699,111.31774092502619,106.18916993546478,110.08529663085938,360200
2025-01-06 00:00:00+00:00,114.44855532941816,117.6986325050306,112.86823700885842,113.14653015136719,488100
2025-01-07 00:00:00+00:00,114.84611913786819,117.65887415872056,111.09908020761924,115.144287109375,418500
2025-01-08 00:00:00+00:00,114.29946974288832,116.20777211347757,111.54634672121813,112.33152770996094,267300
2025-01-10 00:00:00+00:00,115.47227978204093,115.7008820536271,110.4033483898497,113.14653015136719,421800
2025-01-13 00:00:00+00:00,111.8146940926525,111.8146940926525,104.49952772137965,106.34819793701172,369000
2025-01-14 00:00:00+00:00,108.63419137049364,115.92947540128681,107.41168069956348,113.89196014404297,380900
2025-01-15 00:00:00+00:00,117.14204635807953,117.45015554008891,112.97756767413348,114.40879821777344,314800
2025-01-16 00:00:00+00:00,114.30940448388044,114.30940448388044,109.90639007346223,110.94998931884766,361300
2025-01-17 00:00:00+00:00,111.52645956437964,111.52645956437964,101.4780451319242,103.81372833251953,564200
2025-01-21 00:00:00+00:00,102.76019111462527,108.6441271512857,99.78840705691069,108.62425231933594,685800
2025-01-22 00:00:00+00:00,108.3658327080894,109.64797546669192,104.60886013228259,108.09748077392578,308600
2025-01-23 00:00:00+00:00,107.7694921249347,107.7694921249347,104.36038588278043,104.67843627929688,251900
2025-01-24 00:00:00+00:00,104.6188003883124,107.01411569105107,99.98718360092094,103.72428131103516,314900
