"('date', '')","('open', 'ASBA')","('high', 'ASBA')","('low', 'ASBA')","('close', 'ASBA')","('volume', 'ASBA')"
2024-02-01 00:00:00+00:00,20.33416168220648,20.573075218838433,19.759000777077897,20.236827850341797,70700
2024-02-02 00:00:00+00:00,20.042156876314166,20.258949164943047,19.89173002176883,20.183734893798828,21800
2024-02-05 00:00:00+00:00,20.015611635342932,20.236827494015962,19.794395776669898,19.865184783935547,32200
2024-02-06 00:00:00+00:00,19.927125970045157,20.157190677321076,19.75811705890623,20.051006317138672,25500
2024-02-07 00:00:00+00:00,20.042156458228135,20.19258330963552,19.458146726350773,19.865184783935547,42900
2024-02-08 00:00:00+00:00,19.74130471698107,20.17488764053342,19.73245587922573,20.112947463989258,34100
2024-02-09 00:00:00+00:00,20.112944317160395,20.33062096620352,20.086399495790747,20.2545223236084,25900
2024-02-12 00:00:00+00:00,20.360710108721417,20.453620374682167,20.236829754107085,20.387256622314453,17100
2024-02-13 00:00:00+00:00,20.166039800642057,20.31646497410713,19.75015287908463,19.847488403320312,54100
2024-02-14 00:00:00+00:00,19.932231185944875,20.292832029488157,19.932231185944875,20.21169662475586,14300
2024-02-15 00:00:00+00:00,19.92772062179113,20.35142807313836,19.92772062179113,20.07646942138672,30500
2024-02-16 00:00:00+00:00,20.06024308128884,20.112529038509255,19.824048388194083,19.860109329223633,13400
2024-02-20 00:00:00+00:00,20.02237800548481,20.04942371071676,19.589657038655307,19.724882125854492,80100
2024-02-21 00:00:00+00:00,19.66177729493713,19.787988867150016,19.445416810475407,19.571626663208008,37000
2024-02-22 00:00:00+00:00,19.67980706538336,19.98631817067496,19.66177659578263,19.760942459106445,30700
2024-02-23 00:00:00+00:00,19.778973658942373,20.419039878077545,19.778973658942373,20.410024642944336,44200
2024-02-26 00:00:00+00:00,20.301846875569257,20.301846875569257,19.932230803101646,20.031394958496094,27300
2024-02-27 00:00:00+00:00,20.094504017180768,20.256773123491307,20.004353367354494,20.058443069458008,19800
2024-02-28 00:00:00+00:00,20.10351451457317,20.256770080410774,19.887154019181324,20.067455291748047,35700
2024-02-29 00:00:00+00:00,20.06745479419331,20.157605428241467,19.85109430416593,20.040409088134766,63600
2024-03-01 00:00:00+00:00,20.04942472110878,20.05843995664042,19.715869603839945,19.778974533081055,36300
2024-03-04 00:00:00+00:00,19.824048088153493,20.06745427797804,19.571626663208008,19.571626663208008,33400
2024-03-05 00:00:00+00:00,19.625715569570396,19.77897110810946,19.490490498972413,19.652759552001953,49700
2024-03-06 00:00:00+00:00,19.77897292870718,19.959272466273855,19.382311194892136,19.760942459106445,58200
2024-03-07 00:00:00+00:00,19.815033854050707,20.094500998477166,19.806018618474333,20.067455291748047,24200
2024-03-08 00:00:00+00:00,20.148588901679457,20.373964612616632,19.986318114687858,20.355934143066406,20400
2024-03-11 00:00:00+00:00,20.256768721155986,20.446085216595705,20.23873997069336,20.41813850402832,17100
2024-03-12 00:00:00+00:00,20.328889246225753,20.42805511321075,20.148589702002457,20.410024642944336,10400
2024-03-13 00:00:00+00:00,20.373963809338118,20.47312794899421,20.229723497583663,20.3469181060791,22300
2024-03-14 00:00:00+00:00,20.283815686490314,20.305451907870175,19.58064279034572,19.778974533081055,53700
2024-03-15 00:00:00+00:00,19.670795208666103,20.085487483297353,19.670795208666103,20.022380828857422,34600
2024-03-18 00:00:00+00:00,20.11253277156152,20.184652947526413,20.013368604285183,20.058443069458008,32700
2024-03-19 00:00:00+00:00,20.148588893252054,20.31085968017578,20.103512719395344,20.31085968017578,24700
2024-03-20 00:00:00+00:00,20.31176031716861,20.63810390032723,20.283813605731474,20.572294235229492,54500
2024-03-21 00:00:00+00:00,20.581308275102028,20.806683968749436,20.581308275102028,20.689489364624023,41500
2024-03-22 00:00:00+00:00,20.806685079934535,20.806685079934535,20.60835507794579,20.68047523498535,17900
2024-03-25 00:00:00+00:00,20.734567655926174,20.734567655926174,20.247755242132094,20.292831420898438,35800
2024-03-26 00:00:00+00:00,20.373963437326257,20.58130866675231,20.2747975800007,20.563278198242188,19200
2024-03-27 00:00:00+00:00,20.373965729239632,20.833732411087237,20.373965729239632,20.78865623474121,28900
2024-03-28 00:00:00+00:00,20.833731992867204,20.97797231531836,20.437070246386384,20.518205642700195,112800
2024-04-01 00:00:00+00:00,20.590324919099732,20.81570062817965,20.20267842436544,20.70751953125,27500
2024-04-02 00:00:00+00:00,20.590323297503318,20.779638052870414,20.328886670209624,20.59933853149414,28200
2024-04-03 00:00:00+00:00,20.581311173534445,20.91486800367811,20.428055611492272,20.83373260498047,56200
2024-04-04 00:00:00+00:00,20.91487030026383,21.320545618817427,20.91487030026383,21.149259567260742,28700
2024-04-05 00:00:00+00:00,20.96895714919109,21.44675429355706,20.96895714919109,21.238506317138672,13800
2024-04-08 00:00:00+00:00,21.194333830442748,21.392663853594986,21.032063029918024,21.081645965576172,21300
2024-04-09 00:00:00+00:00,21.086151198319047,21.12221213781843,20.752596105350914,20.84274673461914,31500
2024-04-10 00:00:00+00:00,20.662446577779413,20.878807067871094,20.50017578034057,20.878807067871094,100200
2024-04-11 00:00:00+00:00,20.842748661131104,20.869792648775103,20.482146110727417,20.491161346435547,29600
2024-04-12 00:00:00+00:00,20.509187611291537,20.80668345072008,20.49115714357343,20.617368698120117,14800
2024-04-15 00:00:00+00:00,20.6534302834563,20.6534302834563,19.7970018828766,19.851093292236328,35400
2024-04-16 00:00:00+00:00,19.742911114874083,20.175632049240384,19.71586713115128,19.95025634765625,13000
2024-04-17 00:00:00+00:00,20.00434905078353,20.17653608419947,19.94124412536621,19.94124412536621,30900
2024-04-18 00:00:00+00:00,19.95025539510954,19.972794339775923,19.589654633688234,19.652759552001953,36700
2024-04-19 00:00:00+00:00,19.75192621289649,19.941242695049688,19.661775588989258,19.661775588989258,18800
2024-04-22 00:00:00+00:00,19.815030959757024,19.9232120513916,19.815030959757024,19.9232120513916,11000
2024-04-23 00:00:00+00:00,19.923214565426555,20.32888984141658,19.878138388440775,20.283815383911133,18400
2024-04-24 00:00:00+00:00,20.256770080410774,20.256770080410774,20.01336559777018,20.067455291748047,15200
2024-04-25 00:00:00+00:00,19.878137480468634,20.058438741215483,19.83306302502205,19.94124412536621,16900
2024-04-26 00:00:00+00:00,20.040407474176977,20.15760380484525,19.842077470827835,19.97730255126953,19400
2024-04-29 00:00:00+00:00,19.959274082454993,20.22071075439453,19.916001639701378,20.22071075439453,17900
2024-04-30 00:00:00+00:00,20.108020495311713,20.193662643432617,19.878136315359576,20.193662643432617,27900
2024-05-01 00:00:00+00:00,20.067455189339025,20.373966319450037,20.022379011687196,20.22071075439453,24600
2024-05-02 00:00:00+00:00,20.283814286464327,20.482144296030203,20.11252826214638,20.33790397644043,22800
2024-05-03 00:00:00+00:00,20.509192012695607,20.58131217956543,20.310861983673696,20.58131217956543,8200
2024-05-06 00:00:00+00:00,20.59934133772639,20.59934133772639,20.283814982983913,20.455101013183594,90400
2024-05-07 00:00:00+00:00,20.473129666075685,20.57229553352897,20.193664253547684,20.25676918029785,19900
2024-05-08 00:00:00+00:00,20.22071085758565,20.256770080410774,19.96828941988831,20.067455291748047,36400
2024-05-09 00:00:00+00:00,20.067453890807528,20.229724680893124,20.00434896565874,20.13957405090332,29600
2024-05-10 00:00:00+00:00,20.147688581861782,20.14858958952599,20.00434926716044,20.121543884277344,20200
2024-05-13 00:00:00+00:00,20.121543588621286,20.229724688546025,20.067453898399037,20.184648513793945,19000
2024-05-14 00:00:00+00:00,20.29854155638973,20.372020368508526,20.234247814769915,20.316911697387695,17200
2024-05-15 00:00:00+00:00,20.39957370065544,20.53734800540617,20.3077264999857,20.491422653198242,127000
2024-05-16 00:00:00+00:00,20.40876007080078,20.55571770347883,20.31874882736328,20.40876007080078,31000
2024-05-17 00:00:00+00:00,20.372020129333762,20.56490135192871,20.353649988551467,20.56490135192871,53600
2024-05-20 00:00:00+00:00,20.49142242894817,20.67512033202345,20.49142242894817,20.63838005065918,19300
2024-05-21 00:00:00+00:00,20.665935261682385,20.730229002196822,20.528162710312444,20.63838005065918,20800
2024-05-22 00:00:00+00:00,20.620014664362134,20.78534069895562,20.537350771128743,20.77615737915039,32000
2024-05-23 00:00:00+00:00,20.776154609935475,20.776154609935475,20.362835198859102,20.665935516357422,60800
2024-05-24 00:00:00+00:00,20.69348850202533,20.886369705200195,20.57408435083557,20.886369705200195,34900
2024-05-28 00:00:00+00:00,20.886372679564285,20.886372679564285,20.564902209953683,20.675121307373047,10200
2024-05-29 00:00:00+00:00,20.564900751946997,20.564900751946997,20.28017058562064,20.38120460510254,30500
2024-05-30 00:00:00+00:00,20.381205677792938,20.537348374358878,20.29854179420667,20.445499420166016,62400
2024-05-31 00:00:00+00:00,20.647564655207937,20.675119865609517,20.47305357828359,20.656749725341797,39700
2024-06-03 00:00:00+00:00,20.766968849330897,20.831262588500977,20.629194548968734,20.831262588500977,22500
2024-06-04 00:00:00+00:00,20.766968948667138,21.03332897677056,20.766968948667138,20.858816146850586,28200
2024-06-05 00:00:00+00:00,20.83126269948106,20.895556438993665,20.65032049551486,20.757783889770508,20000
2024-06-06 00:00:00+00:00,20.629195234540386,20.711859116755658,20.592456704596408,20.665935516357422,39000
2024-06-07 00:00:00+00:00,20.592457869343498,20.63838147233926,20.427130095561708,20.48223876953125,13400
2024-06-10 00:00:00+00:00,20.6154213708975,20.62001478269977,20.445501923552946,20.528165817260742,12800
2024-06-11 00:00:00+00:00,20.574085094027318,20.59245523362361,20.307725077372826,20.372018814086914,36200
2024-06-12 00:00:00+00:00,20.528163891174735,20.65675137960048,20.518978820305307,20.629196166992188,28200
2024-06-13 00:00:00+00:00,20.73023070198651,20.785339376678554,20.445500505558908,20.684307098388672,25000
2024-06-14 00:00:00+00:00,20.59245730148448,20.702676398257317,20.390391001252908,20.473054885864258,21700
2024-06-17 00:00:00+00:00,20.436315050029553,20.564902539183137,20.3903914472956,20.55571746826172,12300
2024-06-18 00:00:00+00:00,20.555716886931304,20.665935982998125,20.555716886931304,20.647565841674805,30000
2024-06-20 00:00:00+00:00,20.638380672687905,20.67512095515951,20.518978258401383,20.620012283325195,29000
2024-06-21 00:00:00+00:00,20.528163426819425,20.665935982998125,20.500608214834443,20.647565841674805,12300
2024-06-24 00:00:00+00:00,20.656750748927514,20.831263586372337,20.5832719360886,20.70726776123047,23900
2024-06-25 00:00:00+00:00,20.785338907306095,20.785338907306095,20.58327260341619,20.70267677307129,23200
2024-06-26 00:00:00+00:00,20.665936355475417,20.886372799709047,20.500608584331914,20.877187728881836,29700
2024-06-27 00:00:00+00:00,20.785339954940426,20.950667735489265,20.76697156411418,20.868003845214844,26300
2024-06-28 00:00:00+00:00,20.895556438993665,20.895556438993665,20.67512000986201,20.757783889770508,35700
2024-07-01 00:00:00+00:00,20.711858891791955,20.858816513717795,20.445498859003767,20.81289291381836,40700
2024-07-02 00:00:00+00:00,20.72104421532229,20.907497817237907,20.574086591600885,20.8404483795166,31600
2024-07-03 00:00:00+00:00,20.757784911429745,21.014959882137838,20.69349116875272,21.014041900634766,25800
2024-07-05 00:00:00+00:00,21.03332947614919,21.079254828204295,20.950665594323052,21.01495933532715,23700
2024-07-08 00:00:00+00:00,20.923112148664107,21.014959349088357,20.81289305553273,20.91392707824707,11600
2024-07-09 00:00:00+00:00,21.014958836384665,21.03332897677056,20.858816146850586,20.858816146850586,26600
2024-07-10 00:00:00+00:00,20.94148197945458,21.03333093807572,20.766970885134896,20.93229866027832,28100
2024-07-11 00:00:00+00:00,21.00577818588466,21.299693461895366,21.00577818588466,21.217029571533203,17800
2024-07-12 00:00:00+00:00,21.27213881961654,21.4466516763913,21.25376867640377,21.400726318359375,13900
2024-07-15 00:00:00+00:00,21.428278323896716,21.492572063638953,21.428278323896716,21.483386993408203,13000
2024-07-16 00:00:00+00:00,21.538497447134365,21.70198749299198,21.538497447134365,21.657899856567383,19900
2024-07-17 00:00:00+00:00,21.602791329554343,21.795672550343724,21.602791329554343,21.758934020996094,25900
2024-07-18 00:00:00+00:00,21.65789748462521,21.79567001945866,21.65789748462521,21.777299880981445,18300
2024-07-19 00:00:00+00:00,21.676267983474215,21.777300243032915,21.644121116541054,21.73137664794922,2900
2024-07-22 00:00:00+00:00,21.735973038941196,21.795673370361328,21.735973038941196,21.795673370361328,15600
2024-07-23 00:00:00+00:00,21.814042579210334,21.84159778998468,21.75893390953467,21.832412719726562,27700
2024-07-24 00:00:00+00:00,21.786488201357166,21.841598625012786,21.61197711540031,21.76811981201172,40100
2024-07-25 00:00:00+00:00,21.795671718846663,21.970184544241143,21.629425981973355,21.823226928710938,17100
2024-07-26 00:00:00+00:00,21.924262368015242,21.924262368015242,21.785570080139767,21.872825622558594,10500
2024-07-29 00:00:00+00:00,21.924260580552243,21.924260580552243,21.722192548664825,21.869150161743164,17000
2024-07-30 00:00:00+00:00,21.924263581756897,22.107959747314453,21.859968084344917,22.107959747314453,13900
2024-07-31 00:00:00+00:00,22.080406873022653,22.089590192452473,21.905894022011317,22.016111373901367,70000
2024-08-01 00:00:00+00:00,21.90589485978822,22.017031949370196,21.85996950151663,21.951818466186523,33900
2024-08-02 00:00:00+00:00,21.88751983642578,21.91966670411177,21.409906728129858,21.88751983642578,54100
2024-08-05 00:00:00+00:00,21.538498879514208,21.841599210249196,21.171103052791565,21.676271438598633,26400
2024-08-06 00:00:00+00:00,21.676271770562735,21.869153005860205,21.547682528491258,21.556867599487305,27600
2024-08-07 00:00:00+00:00,21.556866552855,21.832413413738486,21.556866552855,21.667085647583008,14500
2024-08-08 00:00:00+00:00,21.639529957539256,21.8415980014279,21.630344887192223,21.786487579345703,21300
2024-08-09 00:00:00+00:00,21.814043413184976,21.919669097381945,21.70382431774683,21.76811981201172,25700
2024-08-12 00:00:00+00:00,21.768120395279293,21.896707883508338,21.671678027234375,21.676271438598633,11000
2024-08-13 00:00:00+00:00,21.83241174993848,21.997739503494692,21.694639205932617,21.694639205932617,11600
2024-08-14 00:00:00+00:00,21.7130085582441,21.951815129336005,21.7130085582441,21.832412719726562,18800
2024-08-15 00:00:00+00:00,21.88289063388759,22.06049682501376,21.789413597351388,21.864194869995117,12700
2024-08-16 00:00:00+00:00,22.013755867061064,22.20070992698504,22.013755867061064,22.032451629638672,9800
2024-08-19 00:00:00+00:00,22.060497072374385,22.387665812456497,21.920282407460967,21.96702003479004,30200
2024-08-20 00:00:00+00:00,21.967018079712368,22.051147227758115,21.789411902401785,21.92028045654297,35500
2024-08-21 00:00:00+00:00,22.069845242544172,22.397012203971205,22.013757949505635,22.1165828704834,23000
2024-08-22 00:00:00+00:00,22.06049757834755,22.43440395433455,22.06049757834755,22.24744987487793,28700
2024-08-23 00:00:00+00:00,22.340923823383417,22.546573638916016,22.340923823383417,22.546573638916016,11000
2024-08-26 00:00:00+00:00,22.527878980758555,22.527878980758555,22.172666618121365,22.191362380981445,45500
2024-08-27 00:00:00+00:00,22.21940590967217,22.247447770890318,22.013756085133377,22.12592887878418,36100
2024-08-28 00:00:00+00:00,22.060493899653768,22.312881329955506,22.060493899653768,22.275489807128906,23900
2024-08-29 00:00:00+00:00,22.191362970366683,22.490488052368164,22.191362970366683,22.490488052368164,30300
2024-08-30 00:00:00+00:00,22.43440206541589,22.48113968988174,22.25679588317871,22.25679588317871,76500
2024-09-03 00:00:00+00:00,22.425054367743762,22.54657504503275,22.278296371474973,22.340925216674805,16700
2024-09-04 00:00:00+00:00,22.434400829913862,22.612007002369957,22.350271684167605,22.574615478515625,15700
2024-09-05 00:00:00+00:00,22.537226041196774,22.724178314208984,22.4811387546597,22.724178314208984,17200
2024-09-06 00:00:00+00:00,22.685854362460997,22.827005060469148,22.537227855075976,22.668094635009766,12800
2024-09-09 00:00:00+00:00,22.808307668703247,22.86439317282483,22.668093016936268,22.78026580810547,11200
2024-09-10 00:00:00+00:00,22.86439556271133,23.08874116849931,22.78026818919861,23.051349639892578,16400
2024-09-11 00:00:00+00:00,23.079393396231307,23.135478906482227,22.901787200356143,23.116783142089844,16000
2024-09-12 00:00:00+00:00,23.116781003132004,23.116781003132004,22.948522705021695,22.98591423034668,32500
2024-09-13 00:00:00+00:00,22.957870504766852,23.177541257955337,22.85504737634067,22.929828643798828,51400
2024-09-16 00:00:00+00:00,22.798958992220467,23.3504714818011,22.798958992220467,23.313081741333008,34900
2024-09-17 00:00:00+00:00,23.266343874900116,23.490687681314785,23.079391594350934,23.144824981689453,57000
2024-09-18 00:00:00+00:00,23.098088171363585,23.54677761756687,23.05135054170292,23.146696090698242,36400
2024-09-19 00:00:00+00:00,23.266343874900116,23.322431163698347,23.088739475817306,23.144824981689453,23400
2024-09-20 00:00:00+00:00,23.247648054693947,23.32242931757942,23.088737648196567,23.214929580688477,23600
2024-09-23 00:00:00+00:00,23.200912608899273,23.303737531504908,23.1635228625412,23.238304138183594,13900
2024-09-24 00:00:00+00:00,23.294387634574303,23.294387634574303,23.126129333199135,23.21025848388672,37300
2024-09-25 00:00:00+00:00,23.135477123436587,23.182214747889255,23.126129241960836,23.168193817138672,16700
2024-09-26 00:00:00+00:00,23.17567319529224,23.238303827714095,23.116783142089844,23.116783142089844,26600
2024-09-27 00:00:00+00:00,23.08873957799413,23.27569185937065,23.08873957799413,23.172868728637695,19300
2024-09-30 00:00:00+00:00,23.141086117277823,23.18221465609697,23.088739407561757,23.126129150390625,75200
2024-10-01 00:00:00+00:00,23.135477509199582,23.369169201211697,23.135477509199582,23.359821319580078,20700
2024-10-02 00:00:00+00:00,23.341123391391868,23.37851491445022,23.18221298424577,23.256994247436523,21000
2024-10-03 00:00:00+00:00,23.19156261840981,23.369168800513016,23.088739488077294,23.182214736938477,18700
2024-10-04 00:00:00+00:00,23.135475263466954,23.16351890563965,23.07004188132328,23.16351890563965,11900
2024-10-07 00:00:00+00:00,23.088737452790866,23.303733358901304,23.00928135875166,23.079389572143555,51300
2024-10-08 00:00:00+00:00,23.116783142089844,23.238303827714095,23.00461212158801,23.116783142089844,23700
2024-10-09 00:00:00+00:00,23.10276033825682,23.29438745043574,23.0046102575392,23.126129150390625,23600
2024-10-10 00:00:00+00:00,22.929828055984512,23.247648880265743,22.929828055984512,23.007413864135742,10800
2024-10-11 00:00:00+00:00,23.041999932140467,23.18221458745419,23.041999932140467,23.107433319091797,12100
2024-10-14 00:00:00+00:00,22.995262363730593,23.238301932228786,22.979371143585894,23.0887393951416,14400
2024-10-15 00:00:00+00:00,23.088739326654736,23.256995843184168,23.060695682436794,23.070043563842773,28500
2024-10-16 00:00:00+00:00,23.182214736938477,23.245779617773124,23.131738316504567,23.182214736938477,23900
2024-10-17 00:00:00+00:00,23.16352071039772,23.275691721976276,23.08873944170332,23.13547706604004,20600
2024-10-18 00:00:00+00:00,23.19156265258789,23.266343921542695,23.14482502808842,23.19156265258789,13900
2024-10-21 00:00:00+00:00,23.10743143115957,23.172866595690767,23.07004169149624,23.079389572143555,85000
2024-10-22 00:00:00+00:00,23.13547710022308,23.154172863155825,22.911133293808412,23.144824981689453,32200
2024-10-23 00:00:00+00:00,23.023305993437525,23.18221642416372,23.004612012060374,23.051349639892578,19700
2024-10-24 00:00:00+00:00,23.116781303134918,23.25699595907116,23.09341249096656,23.13547706604004,24300
2024-10-25 00:00:00+00:00,23.23830202576649,23.23830202576649,23.098085586622542,23.182214736938477,7800
2024-10-28 00:00:00+00:00,23.228956255862514,23.266346002220587,23.191564726578193,23.238304138183594,13400
2024-10-29 00:00:00+00:00,23.18221642416372,23.18221642416372,23.004612012060374,23.051349639892578,27400
2024-10-30 00:00:00+00:00,23.12612921875671,23.182214724628857,23.12612921875671,23.144824981689453,5100
2024-10-31 00:00:00+00:00,23.079391109507817,23.098085089121756,22.9111328125,22.9111328125,40600
2024-11-01 00:00:00+00:00,22.995262124512372,23.135476778707204,22.98591424317591,23.023303985595703,25500
2024-11-04 00:00:00+00:00,23.135475263466954,23.17286678636388,23.03452064774158,23.16351890563965,19400
2024-11-05 00:00:00+00:00,23.042000068485446,23.182214724628857,23.042000068485446,23.144824981689453,28600
2024-11-06 00:00:00+00:00,23.135478906482227,23.182216534536952,23.023306103054168,23.116783142089844,10400
2024-11-07 00:00:00+00:00,23.17286874076229,23.23830212842461,23.09808568866124,23.21025848388672,10900
2024-11-08 00:00:00+00:00,23.256994456241916,23.322429622181524,23.210256834925307,23.313081741333008,23900
2024-11-11 00:00:00+00:00,23.285039889828415,23.34112539630753,23.20091073864669,23.247650146484375,15400
2024-11-12 00:00:00+00:00,23.186889419622755,23.22895399450948,23.09808543768074,23.107433319091797,16200
2024-11-13 00:00:00+00:00,23.275691584137075,23.331777089594212,23.088739304971252,23.098085403442383,11200
2024-11-14 00:00:00+00:00,23.08967359245904,23.18221458745419,22.99526230801125,23.107433319091797,30900
2024-11-15 00:00:00+00:00,23.035180341766786,23.263345348540838,23.035180341766786,23.2063045501709,20000
2024-11-18 00:00:00+00:00,23.20630578346415,23.367922898513324,23.082717078212138,23.111236572265625,19100
2024-11-19 00:00:00+00:00,23.120742643381483,23.26334554717107,23.063701844524505,23.101728439331055,25400
2024-11-20 00:00:00+00:00,23.101730707694326,23.21581412990445,22.978141995819964,23.01616859436035,16300
2024-11-21 00:00:00+00:00,23.23292421885101,23.23292421885101,23.11789064009271,23.13975715637207,12700
2024-11-22 00:00:00+00:00,23.12074486091208,23.348909891517785,23.12074486091208,23.28236198425293,14700
2024-11-25 00:00:00+00:00,23.434470976890772,23.501018881237037,23.30137516819825,23.415456771850586,16600
2024-11-26 00:00:00+00:00,23.41545635653776,23.482006072998047,23.339401351020367,23.482006072998047,23000
2024-11-27 00:00:00+00:00,23.5010191888198,23.57707419668157,23.415457078313505,23.4534854888916,28400
2024-11-29 00:00:00+00:00,23.43446956805455,23.767210883076476,23.43446956805455,23.75770378112793,42100
2024-12-02 00:00:00+00:00,23.74819925181755,23.757706354795996,23.691158447241346,23.710172653198242,24000
2024-12-03 00:00:00+00:00,23.672142028808594,23.719677539258008,23.5666155528935,23.672142028808594,13200
2024-12-04 00:00:00+00:00,23.710170084679493,23.767210883076476,23.691155880782404,23.75770378112793,32600
2024-12-05 00:00:00+00:00,23.76721222116834,23.81474592029292,23.681650112108585,23.805240631103516,36500
2024-12-06 00:00:00+00:00,23.814746797891402,23.862282312062106,23.786227302683436,23.795734405517578,22400
2024-12-09 00:00:00+00:00,23.767213097015155,23.900308910104215,23.767213097015155,23.795734405517578,19700
2024-12-10 00:00:00+00:00,23.814746856689453,23.86228237097752,23.77672025855346,23.814746856689453,22000
2024-12-11 00:00:00+00:00,23.78622817993164,23.795735283116407,23.767213973562104,23.78622817993164,32200
2024-12-12 00:00:00+00:00,23.795734252543117,23.814746644794717,23.729184533131956,23.77672004699707,40600
2024-12-13 00:00:00+00:00,23.776720563189578,23.871789779689315,23.45919093951371,23.85277557373047,36700
2024-12-16 00:00:00+00:00,23.795734405517578,23.909816012938354,23.786227302683436,23.795734405517578,31700
2024-12-17 00:00:00+00:00,23.852775209227968,23.852775209227968,23.786227302683436,23.795734405517578,14100
2024-12-18 00:00:00+00:00,23.79573528377083,23.852776089586484,23.518134398628266,23.643625259399414,53800
2024-12-19 00:00:00+00:00,23.501018476193543,23.710171101442047,23.32038897130812,23.624608993530273,27300
2024-12-20 00:00:00+00:00,23.767212637907537,23.77671974055803,23.681650527347514,23.738691329956055,4900
2024-12-23 00:00:00+00:00,23.843269350979178,23.843269350979178,23.65408289059954,23.700666427612305,20400
2024-12-24 00:00:00+00:00,23.64362613735153,23.662638531133048,23.529542708189474,23.634119033813477,4100
2024-12-26 00:00:00+00:00,23.58658264028924,23.70161623154521,23.57707553710421,23.643625259399414,19500
2024-12-27 00:00:00+00:00,23.67214164079569,23.67214164079569,23.472497940063477,23.472497940063477,15800
2024-12-30 00:00:00+00:00,23.482006296707002,23.767212116790738,23.43447078449679,23.662635803222656,24000
2024-12-31 00:00:00+00:00,23.805241248806723,23.805241248806723,23.40595200059848,23.491512298583984,115200
2025-01-02 00:00:00+00:00,23.6531288046572,23.90030802935268,23.61034775012732,23.805240631103516,26100
2025-01-03 00:00:00+00:00,23.795733528619724,23.862281432711892,23.795733528619724,23.805240631103516,38700
2025-01-06 00:00:00+00:00,23.843266907840647,23.852774010196885,23.577073481749082,23.624608993530273,46400
2025-01-07 00:00:00+00:00,23.662637558521244,23.691158867963086,23.29186960224988,23.358417510986328,51600
2025-01-08 00:00:00+00:00,23.358417665144962,23.43162036523817,23.044690512392258,23.092226028442383,57400
2025-01-10 00:00:00+00:00,22.959129269721636,23.244336936982627,22.959129269721636,23.082719802856445,35100
2025-01-13 00:00:00+00:00,23.08271831507137,23.08271831507137,22.92490366988673,23.01616859436035,27200
2025-01-14 00:00:00+00:00,23.054194896524766,23.18729069917836,22.987646995197974,23.120742797851562,15200
2025-01-15 00:00:00+00:00,23.291867360466988,23.65312817882064,23.291867360466988,23.586580276489258,22400
2025-01-16 00:00:00+00:00,23.558061804686943,23.662636307187864,23.34890917309626,23.4534854888916,8800
2025-01-17 00:00:00+00:00,23.539046885618497,23.710171101442047,23.38693687450742,23.624608993530273,32100
2025-01-21 00:00:00+00:00,23.75770465784137,23.75770465784137,23.60654481388165,23.748197555541992,19900
2025-01-22 00:00:00+00:00,23.74820064968094,23.767214856757047,23.62461193027542,23.634119033813477,15500
2025-01-23 00:00:00+00:00,23.60559535866054,23.681650366052057,23.48961160838556,23.57707405090332,16600
