"('date', '')","('open', 'CTRN')","('high', 'CTRN')","('low', 'CTRN')","('close', 'CTRN')","('volume', 'CTRN')"
2005-07-01 00:00:00+00:00,17.12705831277072,17.50039981954105,16.38037351899733,17.220394134521484,28600
2005-07-05 00:00:00+00:00,17.397727447665353,19.012432098388672,17.220391373032793,19.012432098388672,114700
2005-07-06 00:00:00+00:00,18.779097861513627,19.889788703159052,18.57375868254201,19.83378791809082,85600
2005-07-07 00:00:00+00:00,19.647115033688028,21.7938318365211,19.647115033688028,21.579160690307617,188600
2005-07-08 00:00:00+00:00,21.373821502282098,22.036504241077946,20.487135637434314,22.008502960205078,175000
2005-07-11 00:00:00+00:00,22.064504435208317,22.4005126953125,21.261820607517926,22.4005126953125,61200
2005-07-12 00:00:00+00:00,22.09250104141451,22.624512820498616,21.933830705526933,22.61517906188965,43100
2005-07-13 00:00:00+00:00,22.587183465596226,23.47386932373047,22.55918218493537,23.47386932373047,75200
2005-07-14 00:00:00+00:00,23.567205145700584,24.72456470952488,23.01652575433292,23.47386932373047,272800
2005-07-15 00:00:00+00:00,23.399199409805707,23.800542170458503,23.343198632575643,23.567203521728516,19400
2005-07-18 00:00:00+00:00,23.333865172811592,23.66987340097452,22.727185034365018,23.007190704345703,43700
2005-07-19 00:00:00+00:00,22.92318798502619,23.01652379906738,22.63384856370783,22.77385139465332,46000
2005-07-20 00:00:00+00:00,22.549849873748137,24.0898848044017,22.213841605157235,23.76321029663086,136300
2005-07-21 00:00:00+00:00,24.0618776932216,24.509887389515978,23.529864176110706,23.651201248168945,76000
2005-07-22 00:00:00+00:00,23.9032165206291,24.79923625623506,23.259201223016714,24.640565872192383,54700
2005-07-25 00:00:00+00:00,25.396575756013334,25.648581904873016,24.043212763687507,24.155214309692383,53400
2005-07-26 00:00:00+00:00,24.1552159191056,25.312577173151777,24.052548125132663,24.827232360839844,67700
2005-07-27 00:00:00+00:00,25.39657686923953,25.405910628521152,24.659227688317188,25.18190574645996,73000
2005-07-28 00:00:00+00:00,24.92990335504045,26.507273307423397,24.92990335504045,25.881925582885742,62200
2005-07-29 00:00:00+00:00,26.161934130977468,26.329936489603128,25.321913436684685,25.71392250061035,98800
2005-08-01 00:00:00+00:00,25.993928663113927,27.757968470472008,25.9005928373831,27.571298599243164,120200
2005-08-02 00:00:00+00:00,27.897967909754005,28.000637483534728,26.6192731282695,27.21661949157715,78100
2005-08-03 00:00:00+00:00,27.216624712083007,27.216624712083007,26.432606569740457,27.188623428344727,217300
2005-08-04 00:00:00+00:00,25.87258889515316,25.881922654789747,24.817898979475654,25.396577835083008,271900
2005-08-05 00:00:00+00:00,25.153911654624665,26.460607970917376,24.780568324055658,26.05926513671875,89000
2005-08-08 00:00:00+00:00,26.647276347987848,26.88994878703159,24.500561219864302,24.957904815673828,98800
2005-08-09 00:00:00+00:00,25.088565817822232,25.293904927864606,23.800537512227415,24.32321548461914,223200
2005-08-10 00:00:00+00:00,24.220551826706814,25.73258523461952,24.220551826706814,25.611249923706055,38000
2005-08-11 00:00:00+00:00,26.115263977316875,26.115263977316875,25.527251301903053,25.788589477539062,16800
2005-08-12 00:00:00+00:00,25.723256978401164,25.92859616727531,24.640565586960403,25.405916213989258,37200
2005-08-15 00:00:00+00:00,25.14457299568443,25.461913696716792,24.948567607290283,25.20990753173828,30900
2005-08-16 00:00:00+00:00,25.191240617556357,25.844589554244777,23.800542467402703,24.089881896972656,33600
2005-08-17 00:00:00+00:00,24.089882482120416,24.50989277736976,23.511203608924287,24.16455078125,34700
2005-08-18 00:00:00+00:00,24.108553140786086,25.471252002609145,23.072528797773774,23.772544860839844,31200
2005-08-19 00:00:00+00:00,23.772542172863307,25.98459346533651,23.23119654984516,24.575227737426758,39700
2005-08-22 00:00:00+00:00,24.575230494573884,26.031263406006953,24.341891807090185,24.743234634399414,50200
2005-08-23 00:00:00+00:00,25.051239207967345,25.08857246863313,23.893879643604198,24.285888671875,19700
2005-08-24 00:00:00+00:00,24.285885823598427,25.023234992539724,24.015212149527272,24.612560272216797,30000
2005-08-25 00:00:00+00:00,25.527250569977443,26.115263228531575,24.183219347268743,24.80856704711914,65000
2005-08-26 00:00:00+00:00,25.15390992396295,25.7512563634015,24.873902445301518,25.67658805847168,111300
2005-08-29 00:00:00+00:00,25.760587922415795,26.04992735676132,25.032570676395515,25.583250045776367,40100
2005-08-30 00:00:00+00:00,25.919265115614046,25.975265909237407,24.603234893949697,25.097911834716797,102600
2005-08-31 00:00:00+00:00,25.200576539780634,25.81659049055665,25.041906171839372,25.377914428710938,109300
2005-09-01 00:00:00+00:00,25.013905109704986,27.067286150453175,23.35253489223306,23.912548065185547,150900
2005-09-02 00:00:00+00:00,24.313885159290148,24.733895416186318,23.800540872179287,24.29521942138672,53800
2005-09-06 00:00:00+00:00,24.72456247617305,25.72325158650711,23.137860766937674,24.304553985595703,134300
2005-09-07 00:00:00+00:00,24.29522022621853,24.761897513681742,23.94987825019342,24.304553985595703,31800
2005-09-08 00:00:00+00:00,24.416552716657115,24.724559619587538,23.98721051630723,24.136547088623047,22300
2005-09-09 00:00:00+00:00,24.967238566866047,25.256578029362664,23.58587401920747,24.369892120361328,57300
2005-09-12 00:00:00+00:00,24.369892668543145,25.396581451509487,24.369892668543145,25.144577026367188,33200
2005-09-13 00:00:00+00:00,25.275242066015842,25.275242066015842,24.127216354837877,24.55655860900879,29500
2005-09-14 00:00:00+00:00,24.83656612035066,24.83656612035066,24.17388343811035,24.17388343811035,11200
2005-09-15 00:00:00+00:00,24.379225320566103,24.379225320566103,24.127219126653987,24.18321990966797,17400
2005-09-16 00:00:00+00:00,24.50989233243642,24.61256190946307,23.51120318212036,23.865877151489258,54700
2005-09-19 00:00:00+00:00,24.03388603210449,24.407227595003203,23.13786628114758,23.33386993408203,125600
2005-09-20 00:00:00+00:00,23.128527337570965,23.2591964102507,21.775162472524073,22.2791748046875,112900
2005-09-21 00:00:00+00:00,21.271153545562743,21.560492991556806,18.85376483492025,19.861787796020508,307800
2005-09-22 00:00:00+00:00,19.600447543223666,20.608470488523004,19.152437740920117,20.309797286987305,94100
2005-09-23 00:00:00+00:00,20.459139433891323,20.655143107945232,20.02979525512108,20.5338077545166,65200
2005-09-26 00:00:00+00:00,20.58047206700083,22.316512517360856,20.58047206700083,21.653831481933594,83000
2005-09-27 00:00:00+00:00,21.653829820122915,21.877834735198732,21.215151970395723,21.476491928100586,14800
2005-09-28 00:00:00+00:00,21.448489114004136,21.616493233368207,21.075147615546584,21.187150955200195,17400
2005-09-29 00:00:00+00:00,21.08447775307284,21.495154220935333,20.627134273508137,21.280481338500977,62200
2005-09-30 00:00:00+00:00,21.028478595017695,21.495155868744593,20.225793114533026,20.37512969970703,50000
2005-10-03 00:00:00+00:00,20.225797742857477,20.617806813701876,19.684452052665968,20.54313850402832,37800
2005-10-04 00:00:00+00:00,20.701807414121667,21.784498717598893,20.207128785026825,21.112483978271484,44200
2005-10-05 00:00:00+00:00,20.953818170679533,21.140488082126137,19.880458613870523,20.5338077545166,30600
2005-10-06 00:00:00+00:00,24.015208903879092,25.349906015126003,23.55786544971621,23.651201248168945,163600
2005-10-07 00:00:00+00:00,24.173884694556204,24.313887533783426,23.613871557414623,23.9405460357666,35700
2005-10-10 00:00:00+00:00,23.940544181445524,24.267218634494853,23.669872283935547,23.669872283935547,24000
2005-10-11 00:00:00+00:00,23.576534988278453,23.744539083861373,23.41786465136486,23.42719841003418,7200
2005-10-12 00:00:00+00:00,23.595205098165803,23.595205098165803,21.663159566909084,22.577848434448242,52400
2005-10-13 00:00:00+00:00,22.577847698626485,22.577847698626485,21.94316630192033,22.073835372924805,12200
2005-10-14 00:00:00+00:00,22.260505047165,22.829850078182734,21.47648712946173,22.45650863647461,48900
2005-10-17 00:00:00+00:00,22.41917417673304,23.28719409466821,22.41917417673304,23.184524536132812,37100
2005-10-18 00:00:00+00:00,23.520540040578872,23.520540040578872,22.8858585357666,22.8858585357666,11500
2005-10-19 00:00:00+00:00,22.86719124083127,23.193865757461154,22.073839351939526,22.820524215698242,20500
2005-10-20 00:00:00+00:00,23.007194664911765,23.968550716407673,22.727188946729584,23.75387954711914,21300
2005-10-21 00:00:00+00:00,23.688541900258347,24.41655921936035,23.688541900258347,24.41655921936035,10400
2005-10-24 00:00:00+00:00,25.620588768525455,26.13393317231709,25.12591010687989,25.96592903137207,154000
2005-10-25 00:00:00+00:00,25.704581600724016,25.900585174560547,25.228570632536652,25.900585174560547,11700
2005-10-26 00:00:00+00:00,25.499248866906413,26.012594994835908,25.107239840948484,25.639251708984375,48100
2005-10-27 00:00:00+00:00,26.077929301162488,26.768611525401276,23.82854474728545,24.463224411010742,67100
2005-10-28 00:00:00+00:00,24.659232086321087,26.189933276857897,23.352535817797012,25.57391929626465,43300
2005-10-31 00:00:00+00:00,25.704587968815723,27.020617885626177,25.704587968815723,26.721942901611328,45200
2005-11-01 00:00:00+00:00,26.852616507846353,27.627300876918234,26.693946129591488,27.001953125,52500
2005-11-02 00:00:00+00:00,26.8712836771543,27.46863013792407,25.94726092283085,27.449962615966797,83700
2005-11-03 00:00:00+00:00,29.76467732734735,31.03404014035667,29.400669606653686,30.62336540222168,257000
2005-11-04 00:00:00+00:00,31.267383723821354,31.724729112058306,30.334028985796838,31.3607177734375,51700
2005-11-07 00:00:00+00:00,31.73406213993649,32.57408285606234,31.73406213993649,32.434078216552734,32500
2005-11-08 00:00:00+00:00,32.57407836235467,32.87275156233732,32.43407374215919,32.63007736206055,37200
2005-11-09 00:00:00+00:00,32.76073981329926,32.90074440516669,30.87536695506316,31.69671630859375,27300
2005-11-10 00:00:00+00:00,31.696714899400327,31.95805655523632,30.716693481292776,31.612712860107422,20800
2005-11-11 00:00:00+00:00,31.612718018526916,32.14472983403841,30.399357800000086,30.838035583496094,16100
2005-11-14 00:00:00+00:00,30.847368888651758,31.883393066702194,30.69803229472788,31.73405647277832,114900
2005-11-15 00:00:00+00:00,31.52871452897235,31.79005621554528,29.456668136591595,29.942014694213867,26200
2005-11-16 00:00:00+00:00,29.736677917332084,29.830011952492065,28.233976452185935,29.36333465576172,44300
2005-11-17 00:00:00+00:00,29.40067575287796,31.416721947799523,29.40067575287796,31.37938690185547,47200
2005-11-18 00:00:00+00:00,31.379384823460477,32.32207508854658,31.267383253512623,31.986066818237305,14000
2005-11-21 00:00:00+00:00,32.39673753650381,33.83410448499887,31.594052005254216,32.48073959350586,219200
2005-11-22 00:00:00+00:00,35.25280169747622,35.80348102309392,32.602074639319575,32.81674575805664,248800
2005-11-23 00:00:00+00:00,33.096754052824416,33.64743342240965,32.13539993118753,32.89141845703125,64300
2005-11-25 00:00:00+00:00,32.74208828722742,33.69410705566406,32.21940831435948,33.69410705566406,26300
2005-11-28 00:00:00+00:00,33.787443343437324,34.478123878504455,32.154072497999415,32.434078216552734,60200
2005-11-29 00:00:00+00:00,32.30340902628411,32.742086905725834,31.53805840287463,31.640727996826172,28900
2005-11-30 00:00:00+00:00,31.640723611390623,33.40476330525057,31.640723611390623,33.236759185791016,58100
2005-12-01 00:00:00+00:00,34.048781051894494,34.64612752571383,32.67674842202045,33.80611038208008,150400
2005-12-02 00:00:00+00:00,33.75009783693131,33.88076689438939,32.75140882868486,33.124752044677734,42300
2005-12-05 00:00:00+00:00,33.4980977892852,33.4980977892852,32.92875088361281,33.1060905456543,19300
2005-12-06 00:00:00+00:00,33.432772423358,33.49810698189237,32.86342536144443,32.966094970703125,28200
2005-12-07 00:00:00+00:00,33.134091963904275,33.134091963904275,32.21006924112291,32.611412048339844,46300
2005-12-08 00:00:00+00:00,33.068758411476246,33.60077032342657,32.91008625572899,33.367431640625,17900
2005-12-09 00:00:00+00:00,31.967396510462816,32.406074331853134,30.679366106687578,32.24740219116211,255700
2005-12-12 00:00:00+00:00,32.48073712804994,33.367424648997414,32.21939899742057,33.17142105102539,120500
2005-12-13 00:00:00+00:00,33.134082581729466,33.60075980119044,32.91007594978376,33.58209228515625,35500
2005-12-14 00:00:00+00:00,33.162084915443316,34.20744454009169,32.462069026304725,32.7607421875,38700
2005-12-15 00:00:00+00:00,32.45273927016215,32.872749544501595,31.920727442820567,32.80741500854492,38100
2005-12-16 00:00:00+00:00,33.38610145127,33.731441728560526,32.583415757730414,33.666107177734375,63500
2005-12-19 00:00:00+00:00,33.81543895060619,34.534122467041016,33.134090475133945,34.534122467041016,65200
2005-12-20 00:00:00+00:00,34.31012173743388,36.867515519846,33.68477571485516,36.07416534423828,172400
2005-12-21 00:00:00+00:00,36.559499846486666,36.6715049677614,35.52347917818607,35.74748229980469,125900
2005-12-22 00:00:00+00:00,35.74748549025944,36.046158719384394,35.30881118774414,35.30881118774414,39600
2005-12-23 00:00:00+00:00,35.30881467398003,36.40083810820238,35.30881467398003,36.07416534423828,33900
2005-12-27 00:00:00+00:00,36.699501252315706,36.87683733809809,36.335493541229965,36.6341667175293,54400
2005-12-28 00:00:00+00:00,36.93284311638012,38.500879209002164,36.16749259027476,38.4542121887207,167200
2005-12-29 00:00:00+00:00,38.64088249622487,40.75026236012273,38.48221036018759,39.92890930175781,270400
2005-12-30 00:00:00+00:00,40.302251165394296,40.58225682810828,39.38756410161385,39.844905853271484,111800
2006-01-03 00:00:00+00:00,40.24625363813455,40.600929420809926,38.27687465287593,38.594215393066406,202700
2006-01-04 00:00:00+00:00,39.00488738891234,39.26622552282584,38.3982055089388,39.06088638305664,76400
2006-01-05 00:00:00+00:00,38.26753916304931,38.51954533601303,37.567523202749626,38.370208740234375,152900
2006-01-06 00:00:00+00:00,38.57554813683511,38.57554813683511,37.567523438650454,38.080867767333984,109100
2006-01-09 00:00:00+00:00,41.907619065778306,41.907619065778306,39.43422818167654,39.80757141113281,706200
2006-01-10 00:00:00+00:00,40.031584862866005,40.274259092969835,39.80758171557952,40.134254455566406,208700
2006-01-11 00:00:00+00:00,40.64758911425613,40.64758911425613,39.82623613001968,40.08757781982422,103700
2006-01-12 00:00:00+00:00,40.134240405804455,40.283576971872584,38.967547370751994,39.13555145263672,88400
2006-01-13 00:00:00+00:00,39.107555145662474,39.798235484830606,38.743543898275895,39.555564880371094,96200
2006-01-17 00:00:00+00:00,39.788910298310654,40.2742551505423,38.68755151064375,38.892887115478516,74600
2006-01-18 00:00:00+00:00,38.64089381784768,38.64089381784768,36.16750193851134,37.41819763183594,366800
2006-01-19 00:00:00+00:00,37.436863043000564,38.976896386177074,37.436863043000564,38.54755401611328,97300
2006-01-20 00:00:00+00:00,38.73421671314271,38.74354869273391,37.96886620991302,38.080867767333984,80000
2006-01-23 00:00:00+00:00,37.97820023570923,38.454213111209455,37.903533713560776,37.968868255615234,83800
2006-01-24 00:00:00+00:00,38.267537890292736,40.2275810897558,38.267537890292736,39.844905853271484,226400
2006-01-25 00:00:00+00:00,40.600931739363354,40.69426579043993,39.48090532411534,39.81691360473633,212600
2006-01-26 00:00:00+00:00,40.339593543427725,41.076941091967505,39.49957284196998,41.05827713012695,787700
2006-01-27 00:00:00+00:00,41.1609400195971,44.40901744360873,41.12360853830032,43.59699630737305,477400
2006-01-30 00:00:00+00:00,44.80102730384243,45.4077093061016,43.45699776649483,43.83033752441406,647000
2006-01-31 00:00:00+00:00,44.14766723907625,44.14766723907625,41.935618065937255,42.93430709838867,223700
2006-02-01 00:00:00+00:00,42.83164804724216,44.24101568528568,42.78498102277297,43.195655822753906,160600
2006-02-02 00:00:00+00:00,44.52101594550588,45.31436594581454,42.980979403182836,43.49432373046875,250800
2006-02-03 00:00:00+00:00,43.98900260575554,44.22234125209983,40.18091418839346,42.710304260253906,377800
2006-02-06 00:00:00+00:00,44.8476875586703,44.8476875586703,43.428988147615094,43.88633346557617,260700
2006-02-07 00:00:00+00:00,44.110339858505206,44.110339858505206,41.33827892726082,42.14096450805664,195600
2006-02-08 00:00:00+00:00,42.28095984611392,42.31829488213387,38.14619895922691,40.88092803955078,490600
2006-02-09 00:00:00+00:00,40.8062723978071,40.8062723978071,38.65955354086953,39.676910400390625,277300
2006-02-10 00:00:00+00:00,39.28489361817547,40.71292495727539,39.20089156525988,40.71292495727539,161300
2006-02-13 00:00:00+00:00,40.26492231640794,40.43292645195208,39.91024652354079,40.143585205078125,97900
2006-02-14 00:00:00+00:00,40.12492008256859,41.254278414014415,39.90091338817048,40.69426345825195,130700
2006-02-15 00:00:00+00:00,40.974272716365995,41.03027171961631,40.37692271812624,40.69426345825195,110600
2006-02-16 00:00:00+00:00,40.68492876215618,40.880932381380326,40.13424938400357,40.36758804321289,113900
2006-02-17 00:00:00+00:00,40.20892399374563,40.58226375426024,39.872915716956435,39.94758224487305,94800
2006-02-21 00:00:00+00:00,41.440953471960405,43.793004373894334,40.98360806518853,43.55966567993164,416200
2006-02-22 00:00:00+00:00,43.867666879344,45.967714761865786,42.41163239902805,44.32501220703125,404000
2006-02-23 00:00:00+00:00,44.623684160763666,44.80102025082237,44.23167338212707,44.33434295654297,112000
2006-02-24 00:00:00+00:00,44.84769205271472,44.84769205271472,41.06760627786774,41.74895477294922,402100
2006-02-27 00:00:00+00:00,42.17829941916442,42.840983990523625,39.742246538536484,40.871604919433594,298900
2006-02-28 00:00:00+00:00,40.66626066403085,40.95560187910453,39.45290036548521,40.18091583251953,211800
2006-03-01 00:00:00+00:00,40.16224770443146,41.76761877200024,40.14358018498702,41.300941467285156,202900
2006-03-02 00:00:00+00:00,40.143581645722165,40.143581645722165,36.988845514589386,37.43685531616211,972300
2006-03-03 00:00:00+00:00,37.16618296276726,38.41687837268438,35.700816404341346,36.120826721191406,422600
2006-03-06 00:00:00+00:00,36.02748134308288,36.09281587155422,34.02077135631439,35.42080307006836,390700
2006-03-07 00:00:00+00:00,35.15947396818362,35.4114801940285,34.30078925238569,34.32878875732422,98400
2006-03-08 00:00:00+00:00,34.30078393586936,36.8675092644038,34.07677724968336,36.475502014160156,245100
2006-03-09 00:00:00+00:00,36.690175636727886,39.15423154879072,36.63417307128438,38.80889129638672,552200
2006-03-10 00:00:00+00:00,38.82755494722791,38.958227598884434,37.334188818667485,37.856868743896484,165200
2006-03-13 00:00:00+00:00,37.875540360608525,39.58357783229086,37.875540360608525,38.58488845825195,194600
2006-03-14 00:00:00+00:00,38.584879148502104,39.85424196898142,38.05286731351669,38.94888687133789,503200
2006-03-15 00:00:00+00:00,36.39149990126943,38.28620872907536,34.982132365337876,38.258209228515625,1178800
2006-03-16 00:00:00+00:00,38.45421432444643,39.29423141756313,38.314209695360844,38.594215393066406,157000
2006-03-17 00:00:00+00:00,38.57554300500812,38.92088317138584,38.41687088934387,38.696876525878906,100400
2006-03-20 00:00:00+00:00,38.81822442741654,39.014228071578685,38.351547049621416,38.958229064941406,90900
2006-03-21 00:00:00+00:00,38.79021669501448,39.06088681076077,37.33418230341391,37.68885803222656,133500
2006-03-22 00:00:00+00:00,37.43685489865731,38.88355386768922,37.40885539901671,38.491546630859375,102000
2006-03-23 00:00:00+00:00,38.342205254423426,38.342205254423426,37.567519296552106,37.828857421875,73200
2006-03-24 00:00:00+00:00,37.38084413098774,39.53689414153193,37.38084413098774,39.13555145263672,157600
2006-03-27 00:00:00+00:00,38.874220702038315,38.920887720170775,38.267538784920546,38.34220886230469,82600
2006-03-28 00:00:00+00:00,38.04353201004973,38.04353201004973,36.2608248626889,36.494163513183594,224700
2006-03-29 00:00:00+00:00,36.50350151475885,37.26885205515733,35.738150974360366,36.475502014160156,103800
2006-03-30 00:00:00+00:00,36.363496670271154,37.14751472646846,35.95282190196417,36.540836334228516,116700
2006-03-31 00:00:00+00:00,36.400831922570084,37.22218502441995,36.2608272986817,37.11017990112305,75900
2006-04-03 00:00:00+00:00,37.01684628740444,37.01684628740444,36.270163259107775,36.27949523925781,139300
2006-04-04 00:00:00+00:00,36.186154012425035,36.45682766909545,35.6914772719662,36.372825622558594,93500
2006-04-05 00:00:00+00:00,36.59682703453676,37.41817994532462,35.9061467371984,37.278175354003906,126600
2006-04-06 00:00:00+00:00,40.21825044250813,43.699662723985966,40.14358036439667,43.4009895324707,731100
2006-04-07 00:00:00+00:00,43.41032610876544,44.04500759805876,42.15029867116392,43.52233123779297,146900
2006-04-10 00:00:00+00:00,43.961001791426135,45.63170743905769,42.47696778249322,42.915645599365234,190200
2006-04-11 00:00:00+00:00,43.42899804353113,43.86767594230329,41.36628477394744,41.92629623413086,93300
2006-04-12 00:00:00+00:00,41.87028841316674,42.45830281494321,40.53559103478975,42.00095748901367,51500
2006-04-13 00:00:00+00:00,41.83294732514615,43.40098312950077,41.57160921124196,42.56096267700195,75500
2006-04-17 00:00:00+00:00,42.25296370372483,43.48499150647186,41.786286397821705,42.92498016357422,127100
2006-04-18 00:00:00+00:00,43.02764716580168,44.72635231336744,42.92498114694186,44.6983528137207,119900
2006-04-19 00:00:00+00:00,44.9036879200989,45.17436159380866,44.59567920991916,44.98768997192383,91500
2006-04-20 00:00:00+00:00,44.80102377529292,46.17305626776022,44.754356754286746,45.70637893676758,117400
2006-04-21 00:00:00+00:00,45.641041691634385,45.69704068933839,44.474348433264026,45.155696868896484,91500
2006-04-24 00:00:00+00:00,46.10772376989824,46.10772376989824,44.93169484981083,45.5290412902832,117900
2006-04-25 00:00:00+00:00,45.781044536980694,46.76106620025005,44.80102287371134,45.2677001953125,195400
2006-04-26 00:00:00+00:00,45.02503193514631,46.42506397396911,44.922362349291475,46.107723236083984,100100
2006-04-27 00:00:00+00:00,45.687709071792106,45.95838276438984,44.80102147631367,45.4077033996582,143800
2006-04-28 00:00:00+00:00,45.47303752134694,45.603706596448355,44.73568652845723,45.31436538696289,102500
2006-05-01 00:00:00+00:00,45.781053193117415,49.40247089039893,45.781053193117415,48.37578201293945,610300
2006-05-02 00:00:00+00:00,47.862419981687495,48.48776937897748,45.417032067987535,47.60108184814453,328900
2006-05-03 00:00:00+00:00,47.573088577352785,48.53444274624679,45.734378741655625,48.44110870361328,274100
2006-05-04 00:00:00+00:00,50.63448047381919,53.99455517324155,49.897129581071376,51.83850860595703,568800
2006-05-05 00:00:00+00:00,52.26785594216635,53.611885241768896,51.37183640909799,52.6878662109375,199100
2006-05-08 00:00:00+00:00,52.69720187308861,53.44388486949855,52.015853416335446,52.37052917480469,98200
2006-05-09 00:00:00+00:00,51.46516583166076,52.0811796505204,50.13980416944891,51.325164794921875,143900
2006-05-10 00:00:00+00:00,51.12916980127361,51.33450897652874,47.6010901418721,48.1051025390625,332300
2006-05-11 00:00:00+00:00,48.04910130455691,49.74780663650092,47.59175947851509,47.64775848388672,124900
2006-05-12 00:00:00+00:00,47.134407027545244,47.23707660262622,43.02764538709779,43.88633346557617,658100
2006-05-15 00:00:00+00:00,43.80232767517751,44.04499828248065,40.619588921345084,42.89697265625,503800
2006-05-16 00:00:00+00:00,42.93431593031155,45.26770266565456,42.878313366895696,44.25967788696289,204000
2006-05-17 00:00:00+00:00,44.24101095263664,45.36103366194664,43.67166405780702,45.08102798461914,163700
2006-05-18 00:00:00+00:00,45.02503509192591,46.481066235688395,44.698358790350746,45.37970733642578,229300
2006-05-19 00:00:00+00:00,47.59175727698292,50.139815157029105,46.72373712921859,48.36643981933594,896600
2006-05-22 00:00:00+00:00,47.57308950212907,48.431774104538945,44.44634916660874,44.93169403076172,274500
2006-05-23 00:00:00+00:00,45.239696558084866,47.713084000094454,44.82901827393551,44.85702133178711,245100
2006-05-24 00:00:00+00:00,44.63302121752439,44.63302121752439,41.48761689318837,42.22496795654297,323600
2006-05-25 00:00:00+00:00,42.69164512528739,44.119676662912255,42.000961087466415,43.46632766723633,190100
2006-05-26 00:00:00+00:00,43.57832941688918,44.84769237144638,42.934315959267785,43.625,73300
2006-05-30 00:00:00+00:00,43.942333590554036,44.054335138776416,42.094288462327164,42.28096008300781,85400
2006-05-31 00:00:00+00:00,42.280965761539086,43.54099670001272,41.4782801771334,42.010292053222656,169600
2006-06-01 00:00:00+00:00,40.33025643895619,40.974273471935476,39.4342367657723,40.33959197998047,454500
2006-06-02 00:00:00+00:00,40.899601566430164,41.25427733979779,39.50890509478678,40.16225051879883,225200
2006-06-05 00:00:00+00:00,40.15291633812865,41.31027407763585,38.87422150061227,39.32223129272461,192100
2006-06-06 00:00:00+00:00,39.051558264897494,39.55557062481403,37.11951444568283,37.97819900512695,321400
2006-06-07 00:00:00+00:00,38.14620563589992,40.7595980868096,38.1088741538109,38.435546875,253600
2006-06-08 00:00:00+00:00,38.062202043201005,38.70621903979885,35.70081588358352,38.258209228515625,374400
