"('date', '')","('open', 'CMU')","('high', 'CMU')","('low', 'CMU')","('close', 'CMU')","('volume', 'CMU')"
1987-07-06 00:00:00+00:00,0.6661206091705122,0.6750022172927856,0.6572390010482387,0.6750022172927856,22400
1987-07-07 00:00:00+00:00,0.6661202907562256,0.6661202907562256,0.657238686879476,0.6661202907562256,17500
1987-07-08 00:00:00+00:00,0.6661202907562256,0.6661202907562256,0.657238686879476,0.6661202907562256,32000
1987-07-09 00:00:00+00:00,0.6661202907562256,0.6661202907562256,0.657238686879476,0.6661202907562256,34100
1987-07-10 00:00:00+00:00,0.6661206282473899,0.6661206282473899,0.6572390198707581,0.6572390198707581,25300
1987-07-13 00:00:00+00:00,0.657238686879476,0.6661202907562256,0.657238686879476,0.6661202907562256,27000
1987-07-14 00:00:00+00:00,0.6661202907562256,0.6661202907562256,0.657238686879476,0.6661202907562256,34900
1987-07-15 00:00:00+00:00,0.6661207912719413,0.6661207912719413,0.6483575701713562,0.6483575701713562,48100
1987-07-16 00:00:00+00:00,0.6483574114941262,0.6661206282473899,0.6483574114941262,0.6572390198707581,59700
1987-07-17 00:00:00+00:00,0.657238686879476,0.6661202907562256,0.6483570830027262,0.6661202907562256,25200
1987-07-20 00:00:00+00:00,0.6572390198707581,0.6661206282473899,0.6572390198707581,0.6572390198707581,16000
1987-07-21 00:00:00+00:00,0.657238686879476,0.6661202907562256,0.657238686879476,0.6661202907562256,12600
1987-07-22 00:00:00+00:00,0.6661206282473899,0.6661206282473899,0.6483574114941262,0.6572390198707581,33000
1987-07-23 00:00:00+00:00,0.6483570830027262,0.6661202907562256,0.6483570830027262,0.6661202907562256,53300
1987-07-24 00:00:00+00:00,0.6483572497963905,0.6572388559579849,0.6394756436347961,0.6394756436347961,15100
1987-07-27 00:00:00+00:00,0.6524901986122131,0.6524901986122131,0.6435519767134157,0.6524901986122131,19200
1987-07-28 00:00:00+00:00,0.6435517072677612,0.6614281435807545,0.6435517072677612,0.6435517072677612,24700
1987-07-29 00:00:00+00:00,0.6435517072677612,0.6524899254242579,0.6435517072677612,0.6435517072677612,10500
1987-07-30 00:00:00+00:00,0.6524901986122131,0.6614284205110106,0.6524901986122131,0.6524901986122131,22400
1987-07-31 00:00:00+00:00,0.661428153514862,0.661428153514862,0.6524899352241206,0.6614281535148621,10100
1987-08-03 00:00:00+00:00,0.6524899254242579,0.6614281435807545,0.6435517072677612,0.6435517072677612,27300
1987-08-04 00:00:00+00:00,0.6524901986122131,0.6524901986122131,0.6435519767134157,0.6524901986122131,16700
1987-08-05 00:00:00+00:00,0.6614281435807545,0.6614281435807545,0.6435517072677612,0.6435517072677612,16000
1987-08-06 00:00:00+00:00,0.6524901986122131,0.6614284205110106,0.6524901986122131,0.6524901986122131,16500
1987-08-07 00:00:00+00:00,0.6524899254242579,0.6614281435807545,0.6435517072677612,0.6435517072677612,7900
1987-08-10 00:00:00+00:00,0.6524901986122131,0.6524901986122131,0.6435519767134157,0.6524901986122131,27300
1987-08-11 00:00:00+00:00,0.6524901986122131,0.6614284205110106,0.6435519767134157,0.6524901986122131,57300
1987-08-12 00:00:00+00:00,0.6435515785217285,0.6703662276268005,0.6435515785217285,0.6703662276268005,47200
1987-08-13 00:00:00+00:00,0.661428153514862,0.6703663718056034,0.661428153514862,0.6614281535148621,25500
1987-08-14 00:00:00+00:00,0.6614281435807545,0.6703663617372513,0.6435517072677612,0.6435517072677612,35200
1987-08-17 00:00:00+00:00,0.6435519767134157,0.6524901986122131,0.6346137548146182,0.6524901986122131,33800
1987-08-18 00:00:00+00:00,0.6524899352241206,0.661428153514862,0.6524899352241206,0.6614281535148621,12500
1987-08-19 00:00:00+00:00,0.661428153514862,0.661428153514862,0.6524899352241206,0.6614281535148621,56600
1987-08-20 00:00:00+00:00,0.6524901986122131,0.6614284205110106,0.6435519767134157,0.6524901986122131,29300
1987-08-21 00:00:00+00:00,0.661428153514862,0.661428153514862,0.6435517169333792,0.6614281535148621,23800
1987-08-24 00:00:00+00:00,0.6524899352241206,0.661428153514862,0.6435517169333792,0.6614281535148621,27100
1987-08-25 00:00:00+00:00,0.6475417613983154,0.6475417613983154,0.6475417613983154,0.6475417613983154,13700
1987-08-26 00:00:00+00:00,0.6475417613983154,0.656535396973292,0.6385481258233388,0.6475417613983154,25800
1987-08-27 00:00:00+00:00,0.6475417613983154,0.656535396973292,0.6475417613983154,0.6475417613983154,13300
1987-08-28 00:00:00+00:00,0.6565354684708823,0.6565354684708823,0.6385481953620911,0.6385481953620911,11300
1987-08-31 00:00:00+00:00,0.6475417613983154,0.656535396973292,0.6385481258233388,0.6475417613983154,16700
1987-09-01 00:00:00+00:00,0.6475417613983154,0.6475417613983154,0.6385481258233388,0.6475417613983154,21200
1987-09-02 00:00:00+00:00,0.6475418319164867,0.6475418319164867,0.6385481953620911,0.6385481953620911,13200
1987-09-03 00:00:00+00:00,0.638548025063106,0.6475416592189245,0.6295543909072876,0.6295543909072876,17400
1987-09-04 00:00:00+00:00,0.638548025063106,0.638548025063106,0.6205607567514693,0.6295543909072876,16500
1987-09-08 00:00:00+00:00,0.6295548379421234,0.6295548379421234,0.6115675568580627,0.6115675568580627,24200
1987-09-09 00:00:00+00:00,0.6115672090160312,0.6295544798694439,0.602573573589325,0.602573573589325,39800
1987-09-10 00:00:00+00:00,0.6115675568580627,0.6205611974000931,0.6025739163160324,0.6115675568580627,32900
1987-09-11 00:00:00+00:00,0.6025739163160324,0.6115675568580627,0.5845866352319717,0.6115675568580627,56000
1987-09-14 00:00:00+00:00,0.6115672090160312,0.6115672090160312,0.602573573589325,0.602573573589325,43300
1987-09-15 00:00:00+00:00,0.5935799381626186,0.6115672090160312,0.5935799381626186,0.602573573589325,25200
1987-09-16 00:00:00+00:00,0.6115672090160312,0.6115672090160312,0.5935799381626186,0.602573573589325,50500
1987-09-17 00:00:00+00:00,0.5935799381626186,0.602573573589325,0.5935799381626186,0.602573573589325,40600
1987-09-18 00:00:00+00:00,0.602573573589325,0.6115672090160312,0.602573573589325,0.602573573589325,82200
1987-09-21 00:00:00+00:00,0.602573573589325,0.6115672090160312,0.602573573589325,0.602573573589325,25100
1987-09-22 00:00:00+00:00,0.602573573589325,0.6115672090160312,0.602573573589325,0.602573573589325,53900
1987-09-23 00:00:00+00:00,0.6025739163160324,0.6115675568580627,0.6025739163160324,0.6115675568580627,72100
1987-09-24 00:00:00+00:00,0.597658097743988,0.6067135234673818,0.597658097743988,0.597658097743988,32600
1987-09-25 00:00:00+00:00,0.597658097743988,0.6067135234673818,0.597658097743988,0.597658097743988,50400
1987-09-28 00:00:00+00:00,0.6067135234673818,0.6067135234673818,0.597658097743988,0.597658097743988,23900
1987-09-29 00:00:00+00:00,0.6067131445958064,0.6067131445958064,0.5886023044586182,0.5886023044586182,29700
1987-09-30 00:00:00+00:00,0.5886023044586182,0.5976577245272122,0.5886023044586182,0.5886023044586182,38200
1987-10-01 00:00:00+00:00,0.5795472462972006,0.597658097743988,0.5795472462972006,0.597658097743988,50200
1987-10-02 00:00:00+00:00,0.597658097743988,0.6067135234673818,0.5886026720205944,0.597658097743988,35700
1987-10-05 00:00:00+00:00,0.6067135234673818,0.6067135234673818,0.597658097743988,0.597658097743988,23200
1987-10-06 00:00:00+00:00,0.5886026720205944,0.597658097743988,0.5886026720205944,0.597658097743988,55700
1987-10-07 00:00:00+00:00,0.5886028334498405,0.5976582616567612,0.5795474052429199,0.5795474052429199,59700
1987-10-08 00:00:00+00:00,0.5886028334498405,0.5976582616567612,0.5795474052429199,0.5795474052429199,71800
1987-10-09 00:00:00+00:00,0.5886028334498405,0.5886028334498405,0.5795474052429199,0.5795474052429199,61600
1987-10-12 00:00:00+00:00,0.5886023044586182,0.5886023044586182,0.579546884390024,0.5886023044586182,55500
1987-10-13 00:00:00+00:00,0.5886026816581612,0.6067135334014893,0.5795472557864972,0.6067135334014893,80000
1987-10-14 00:00:00+00:00,0.597658097743988,0.6067135234673818,0.5886026720205944,0.597658097743988,57700
1987-10-15 00:00:00+00:00,0.5976582616567612,0.5976582616567612,0.5795474052429199,0.5795474052429199,56300
1987-10-16 00:00:00+00:00,0.5795474052429199,0.5886028334498405,0.5795474052429199,0.5795474052429199,36600
1987-10-19 00:00:00+00:00,0.5614368854942968,0.5795477527683064,0.5161597173092729,0.5342705845832825,117100
1987-10-20 00:00:00+00:00,0.5342703130510118,0.5886028872595892,0.5342703130510118,0.5704920291900635,167200
1987-10-21 00:00:00+00:00,0.5704919770359993,0.5795474052429199,0.5614365488290787,0.5795474052429199,57500
1987-10-22 00:00:00+00:00,0.5795474052429199,0.5976582616567612,0.5614365488290787,0.5795474052429199,82900
1987-10-23 00:00:00+00:00,0.5886026816581612,0.6067135334014893,0.5886026816581612,0.6067135334014893,54000
1987-10-26 00:00:00+00:00,0.6018983982503414,0.6110180709511042,0.5836590528488159,0.5836590528488159,58200
1987-10-27 00:00:00+00:00,0.592778742313385,0.6018984152720525,0.5745393963960501,0.592778742313385,41200
1987-10-28 00:00:00+00:00,0.5836592780219184,0.5836592780219184,0.5745396018028259,0.5745396018028259,37100
1987-10-29 00:00:00+00:00,0.5745396018028259,0.5836592780219184,0.5654199255837334,0.5745396018028259,50600
1987-10-30 00:00:00+00:00,0.5836592780219184,0.5927789542410109,0.5745396018028259,0.5745396018028259,65400
1987-11-02 00:00:00+00:00,0.5836590528488159,0.5836590528488159,0.5654197074472904,0.5836590528488159,65300
1987-11-03 00:00:00+00:00,0.5745393963960501,0.592778742313385,0.5745393963960501,0.592778742313385,44400
1987-11-04 00:00:00+00:00,0.5836590528488159,0.6018983982503414,0.5745393801480532,0.5836590528488159,45000
1987-11-05 00:00:00+00:00,0.5927786008635564,0.6292572839936214,0.5927786008635564,0.6110179424285889,53900
1987-11-06 00:00:00+00:00,0.6110179424285889,0.620137613211105,0.6110179424285889,0.6110179424285889,32900
1987-11-09 00:00:00+00:00,0.620137613211105,0.620137613211105,0.6110179424285889,0.6110179424285889,29600
1987-11-10 00:00:00+00:00,0.6110179424285889,0.620137613211105,0.6110179424285889,0.6110179424285889,61500
1987-11-11 00:00:00+00:00,0.6201375722885132,0.6201375722885132,0.6110179021077997,0.6201375722885132,45900
1987-11-12 00:00:00+00:00,0.6110179424285889,0.620137613211105,0.6110179424285889,0.6110179424285889,46400
1987-11-13 00:00:00+00:00,0.620137613211105,0.620137613211105,0.6110179424285889,0.6110179424285889,20100
1987-11-16 00:00:00+00:00,0.6110179021077997,0.6292572424692265,0.6110179021077997,0.6201375722885132,52100
1987-11-17 00:00:00+00:00,0.620137650033702,0.629257321357727,0.620137650033702,0.629257321357727,88900
1987-11-18 00:00:00+00:00,0.6292572424692265,0.6292572424692265,0.6201375722885132,0.6201375722885132,69100
1987-11-19 00:00:00+00:00,0.629257321357727,0.629257321357727,0.620137650033702,0.629257321357727,110000
1987-11-20 00:00:00+00:00,0.629257321357727,0.6383769926817521,0.620137650033702,0.629257321357727,54100
1987-11-23 00:00:00+00:00,0.6336655616760254,0.6428491205408954,0.6152984439462856,0.6336655616760254,51000
1987-11-24 00:00:00+00:00,0.6244820028111555,0.6428491205408954,0.6152984439462856,0.6336655616760254,80500
1987-11-25 00:00:00+00:00,0.6244817972183228,0.6336653530597687,0.6152982413768768,0.6244817972183228,34500
1987-11-27 00:00:00+00:00,0.6244820028111555,0.6336655616760254,0.6244820028111555,0.6336655616760254,18900
1987-11-30 00:00:00+00:00,0.6244817972183228,0.6336653530597687,0.6244817972183228,0.6244817972183228,42200
1987-12-01 00:00:00+00:00,0.6244820028111555,0.6428491205408954,0.6244820028111555,0.6336655616760254,37800
1987-12-02 00:00:00+00:00,0.6428490281105043,0.6428490281105043,0.6244819130216327,0.6428490281105042,70900
1987-12-03 00:00:00+00:00,0.6428491205408954,0.6520326794057654,0.6244820028111555,0.6336655616760254,86200
1987-12-04 00:00:00+00:00,0.6336653530597687,0.6336653530597687,0.6152982413768768,0.6244817972183228,56600
1987-12-07 00:00:00+00:00,0.6244817972183228,0.6336653530597687,0.6152982413768768,0.6244817972183228,42700
1987-12-08 00:00:00+00:00,0.6152982711791992,0.6336653837517127,0.6152982711791992,0.6152982711791992,52600
1987-12-09 00:00:00+00:00,0.6152982711791992,0.6244818274654559,0.6061147148929426,0.6152982711791992,56200
1987-12-10 00:00:00+00:00,0.6152988464543314,0.6152988464543314,0.596931716709426,0.6061152815818787,71600
1987-12-11 00:00:00+00:00,0.5969310402870178,0.606114594752972,0.5969310402870178,0.5969310402870178,56100
1987-12-14 00:00:00+00:00,0.6061147148929426,0.6244818274654559,0.6061147148929426,0.6152982711791992,65100
1987-12-15 00:00:00+00:00,0.6244817972183228,0.6244817972183228,0.6244817972183228,0.6244817972183228,57900
1987-12-16 00:00:00+00:00,0.6152988464543314,0.6152988464543314,0.596931716709426,0.6061152815818787,94700
1987-12-17 00:00:00+00:00,0.6061152815818787,0.6152988464543314,0.6061152815818787,0.6061152815818787,103300
1987-12-18 00:00:00+00:00,0.6061147148929426,0.6152982711791992,0.6061147148929426,0.6152982711791992,58400
1987-12-21 00:00:00+00:00,0.6061147148929426,0.6244818274654559,0.6061147148929426,0.6152982711791992,97300
1987-12-22 00:00:00+00:00,0.6152988464543314,0.6244824113267841,0.6061152815818787,0.6061152815818787,158700
1987-12-23 00:00:00+00:00,0.6152982711791992,0.6244818274654559,0.6061147148929426,0.6152982711791992,144500
1987-12-24 00:00:00+00:00,0.6105626225471497,0.6198135713736216,0.6105626225471497,0.6105626225471497,58200
1987-12-28 00:00:00+00:00,0.619812352840717,0.619812352840717,0.6013104915618896,0.6013104915618896,78300
1987-12-29 00:00:00+00:00,0.6013104915618896,0.6105614222013033,0.6013104915618896,0.6013104915618896,101100
1987-12-30 00:00:00+00:00,0.6105626225471497,0.6198135713736216,0.6013116737206776,0.6105626225471497,118200
1987-12-31 00:00:00+00:00,0.6105626225471497,0.6198135713736216,0.6105626225471497,0.6105626225471497,168900
1988-01-04 00:00:00+00:00,0.6198129628385816,0.6475657820701599,0.6105620230947222,0.6475657820701599,67300
1988-01-05 00:00:00+00:00,0.647565954261356,0.6660678386688232,0.6383150120576223,0.6660678386688232,46000
1988-01-06 00:00:00+00:00,0.6660678386688232,0.6660678386688232,0.6568168964650896,0.6660678386688232,37600
1988-01-07 00:00:00+00:00,0.6660673063095301,0.6753182411193847,0.6475654366898209,0.6753182411193848,111400
1988-01-08 00:00:00+00:00,0.6753188455608529,0.6753188455608529,0.6568169593811035,0.6568169593811035,42800
1988-01-11 00:00:00+00:00,0.6568168964650896,0.6660678386688232,0.6568168964650896,0.6660678386688232,16400
1988-01-12 00:00:00+00:00,0.6660678386688232,0.6660678386688232,0.6568168964650896,0.6660678386688232,52800
1988-01-13 00:00:00+00:00,0.6660678386688232,0.6660678386688232,0.6568168964650896,0.6660678386688232,26100
1988-01-14 00:00:00+00:00,0.6660678386688232,0.6753187808725569,0.6568168964650896,0.6660678386688232,26600
1988-01-15 00:00:00+00:00,0.6753182411193847,0.6753182411193847,0.6660673063095301,0.6753182411193848,49400
1988-01-18 00:00:00+00:00,0.6753182411193847,0.6753182411193847,0.6660673063095301,0.6753182411193848,32500
1988-01-19 00:00:00+00:00,0.6660673063095301,0.6753182411193847,0.6660673063095301,0.6753182411193848,31600
1988-01-20 00:00:00+00:00,0.6753187808725569,0.6845697230762906,0.6660678386688232,0.6660678386688232,46400
1988-01-21 00:00:00+00:00,0.6753182411193847,0.6845691759292393,0.6660673063095301,0.6753182411193848,37400
1988-01-22 00:00:00+00:00,0.6753179589907329,0.6938198208808899,0.6753179589907329,0.6938198208808899,95200
1988-01-25 00:00:00+00:00,0.6798141598701477,0.6984392053460422,0.6798141598701477,0.6798141598701477,15300
1988-01-26 00:00:00+00:00,0.6891271471977234,0.6891271471977234,0.6798146181815379,0.6891271471977234,32400
1988-01-27 00:00:00+00:00,0.6891271471977234,0.6891271471977234,0.6798146181815379,0.6891271471977234,24400
1988-01-28 00:00:00+00:00,0.6798141598701477,0.689126682608095,0.6705016371322006,0.6798141598701477,62800
1988-01-29 00:00:00+00:00,0.6798141598701477,0.689126682608095,0.6798141598701477,0.6798141598701477,58100
1988-02-01 00:00:00+00:00,0.6891271471977234,0.6891271471977234,0.6798146181815379,0.6891271471977234,27400
1988-02-02 00:00:00+00:00,0.6798139039675395,0.6984389424324036,0.6798139039675395,0.6984389424324036,43500
1988-02-03 00:00:00+00:00,0.6984396762139088,0.6984396762139088,0.6798146181815379,0.6891271471977234,29400
1988-02-04 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,25200
1988-02-05 00:00:00+00:00,0.6891264231999715,0.6984389424324036,0.6891264231999715,0.6984389424324036,28900
1988-02-08 00:00:00+00:00,0.6891271471977234,0.6984396762139088,0.6891271471977234,0.6891271471977234,44500
1988-02-09 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,40200
1988-02-10 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,31200
1988-02-11 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,23500
1988-02-12 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,32700
1988-02-16 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,15100
1988-02-17 00:00:00+00:00,0.6891264231999715,0.6984389424324036,0.6798139039675395,0.6984389424324036,30100
1988-02-18 00:00:00+00:00,0.6984396762139088,0.6984396762139088,0.6891271471977234,0.6891271471977234,21600
1988-02-19 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,24900
1988-02-22 00:00:00+00:00,0.6984389424324036,0.6984389424324036,0.6891264231999715,0.6984389424324036,20000
1988-02-23 00:00:00+00:00,0.6937149492899577,0.7030894756317139,0.6937149492899577,0.7030894756317139,14200
1988-02-24 00:00:00+00:00,0.7030894756317139,0.7030894756317139,0.6937149492899577,0.7030894756317139,25400
1988-02-25 00:00:00+00:00,0.7030894756317139,0.7030894756317139,0.6937149492899577,0.7030894756317139,29700
1988-02-26 00:00:00+00:00,0.7030894756317139,0.7030894756317139,0.6937149492899577,0.7030894756317139,16400
1988-02-29 00:00:00+00:00,0.7030894756317139,0.7030894756317139,0.6937149492899577,0.7030894756317139,31700
1988-03-01 00:00:00+00:00,0.6937139944026344,0.7124630212783813,0.6937139944026344,0.7124630212783813,22400
1988-03-02 00:00:00+00:00,0.7030885078405079,0.7124630212783813,0.7030885078405079,0.7124630212783813,38700
1988-03-03 00:00:00+00:00,0.71246400197347,0.71246400197347,0.7030894756317139,0.7030894756317139,26600
1988-03-04 00:00:00+00:00,0.7030894756317139,0.7218385283152262,0.7030894756317139,0.7030894756317139,45800
1988-03-07 00:00:00+00:00,0.71246400197347,0.71246400197347,0.7030894756317139,0.7030894756317139,12700
1988-03-08 00:00:00+00:00,0.7030894756317139,0.71246400197347,0.6937149492899577,0.7030894756317139,34300
1988-03-09 00:00:00+00:00,0.7030893821974058,0.7124639072933712,0.6937148571014404,0.6937148571014404,17600
1988-03-10 00:00:00+00:00,0.6937143587403827,0.7030888771017392,0.6749653220176697,0.6749653220176697,55000
1988-03-11 00:00:00+00:00,0.684340332005475,0.6937148571014404,0.684340332005475,0.6937148571014404,16700
1988-03-14 00:00:00+00:00,0.684340332005475,0.7030893821974058,0.684340332005475,0.6937148571014404,27800
