"('date', '')","('open', 'BFK')","('high', 'BFK')","('low', 'BFK')","('close', 'BFK')","('volume', 'BFK')"
2024-02-02 00:00:00+00:00,9.280266476481941,9.280266476481941,9.20783519744873,9.20783519744873,133400
2024-02-05 00:00:00+00:00,9.180675336827184,9.216890982865099,9.135405563417512,9.153512954711914,151600
2024-02-06 00:00:00+00:00,9.153511587850428,9.280266761779785,9.153511587850428,9.280266761779785,80600
2024-02-07 00:00:00+00:00,9.27121263576005,9.316482402409747,9.262158509740313,9.280266761779785,55600
2024-02-08 00:00:00+00:00,9.280265574868865,9.307427086005235,9.207834302872627,9.216888427734375,161300
2024-02-09 00:00:00+00:00,9.262157471455788,9.289319846470104,9.2168885733297,9.253104209899902,139000
2024-02-12 00:00:00+00:00,9.280264943348683,9.316480576882334,9.253103434060646,9.307426452636719,93100
2024-02-13 00:00:00+00:00,9.234995959890359,9.262157471455788,9.207834448324927,9.253104209899902,124300
2024-02-14 00:00:00+00:00,9.253103106270917,9.316791836728825,9.253103106270917,9.298595428466797,73700
2024-02-15 00:00:00+00:00,9.407774554693928,9.43506959534471,9.33498720116271,9.398675918579102,130200
2024-02-16 00:00:00+00:00,9.371383666992188,9.371383666992188,9.316792701749836,9.371383666992188,65500
2024-02-20 00:00:00+00:00,9.380479514043145,9.398675918579102,9.353183605698664,9.398675918579102,62600
2024-02-21 00:00:00+00:00,9.435073204404075,9.444171843999271,9.38958087412213,9.416876792907715,73900
2024-02-22 00:00:00+00:00,9.453269221952194,9.453269221952194,9.407776897741696,9.43507194519043,72100
2024-02-23 00:00:00+00:00,9.444171170103825,9.489663497139635,9.407777482013971,9.425973892211914,66900
2024-02-26 00:00:00+00:00,9.45327058124471,9.45327058124471,9.325892228678276,9.34408950805664,122700
2024-02-27 00:00:00+00:00,9.344088034462498,9.380481719785783,9.27129979612203,9.307693481445312,120000
2024-02-28 00:00:00+00:00,9.316792701749836,9.371383666992188,9.316792701749836,9.371383666992188,63700
2024-02-29 00:00:00+00:00,9.38048156800776,9.407776614635107,9.334989245166254,9.353185653686523,98600
2024-03-01 00:00:00+00:00,9.407777482013971,9.45326980904978,9.353186516032205,9.425973892211914,86800
2024-03-04 00:00:00+00:00,9.416876792907715,9.462368255495631,9.416876792907715,9.416876792907715,50300
2024-03-05 00:00:00+00:00,9.416876425495081,9.444171475521683,9.407777786254883,9.407777786254883,71100
2024-03-06 00:00:00+00:00,9.462368684484035,9.462368684484035,9.42597499214733,9.45327091217041,46000
2024-03-07 00:00:00+00:00,9.46236684096157,9.489662755666675,9.4441704321854,9.48056411743164,79200
2024-03-08 00:00:00+00:00,9.516957499278615,9.516957499278615,9.462366539302657,9.498760223388672,100000
2024-03-11 00:00:00+00:00,9.526056506637124,9.526056506637124,9.498760591743693,9.507859230041504,75300
2024-03-12 00:00:00+00:00,9.516958172155356,9.516958172155356,9.471465846907929,9.489663124084473,115700
2024-03-13 00:00:00+00:00,9.516957432490539,9.535153840558912,9.435071426948197,9.471465110778809,113900
2024-03-14 00:00:00+00:00,9.471465557487214,9.49889320996602,9.3891852156957,9.42575454711914,110500
2024-03-15 00:00:00+00:00,9.425755437271674,9.46232477214866,9.389186102394687,9.453182220458984,42600
2024-03-18 00:00:00+00:00,9.49889272458847,9.535462054143279,9.462323395033664,9.52631950378418,108300
2024-03-19 00:00:00+00:00,9.526319868112324,9.544604097648202,9.471465435741445,9.480607986450195,40300
2024-03-20 00:00:00+00:00,9.480608372736922,9.489750923818185,9.425754810012661,9.462324142456055,86200
2024-03-21 00:00:00+00:00,9.480609310838352,9.480609310838352,9.434897422790527,9.434897422790527,46500
2024-03-22 00:00:00+00:00,9.46232387854258,9.480608108313483,9.398326894640334,9.42575454711914,126200
2024-03-25 00:00:00+00:00,9.40747044308955,9.444039778391016,9.35261600419649,9.370901107788086,128200
2024-03-26 00:00:00+00:00,9.334331772486621,9.398327891293752,9.334331772486621,9.370901107788086,72700
2024-03-27 00:00:00+00:00,9.370900114043163,9.42575454711914,9.370900114043163,9.42575454711914,118000
2024-03-28 00:00:00+00:00,9.389181987754291,9.453178077773451,9.380039440071172,9.444035530090332,126400
2024-04-01 00:00:00+00:00,9.416612994885348,9.444039778391016,9.334331772486621,9.370901107788086,95700
2024-04-02 00:00:00+00:00,9.32518762396155,9.370899503231678,9.279475744691421,9.352614402770996,109900
2024-04-03 00:00:00+00:00,9.306901931762695,9.380040578340358,9.297759382970128,9.306901931762695,116900
2024-04-04 00:00:00+00:00,9.334331818464378,9.398327937586732,9.306905034823615,9.316046714782715,92500
2024-04-05 00:00:00+00:00,9.30690381770711,9.30690381770711,9.261191936362685,9.279476165771484,31100
2024-04-08 00:00:00+00:00,9.316046714782715,9.361758602105139,9.279477379301122,9.316046714782715,98100
2024-04-09 00:00:00+00:00,9.343473109383881,9.35261478810929,9.316045457562806,9.334330558776855,56500
2024-04-10 00:00:00+00:00,9.297759522003998,9.297759522003998,9.188051550496988,9.19719409942627,51700
2024-04-11 00:00:00+00:00,9.197196249586964,9.224623030905306,9.169768596386964,9.206337928771973,56800
2024-04-12 00:00:00+00:00,9.215527133672472,9.252278952577381,9.197151662336259,9.206339836120605,59600
2024-04-15 00:00:00+00:00,9.178774422733882,9.178774422733882,9.123647137850272,9.132834434509277,62100
2024-04-16 00:00:00+00:00,9.077707149625667,9.151210780292077,9.068518976734268,9.132834434509277,79200
2024-04-17 00:00:00+00:00,9.142022066844765,9.197150224701113,9.142022066844765,9.178773880004883,84300
2024-04-18 00:00:00+00:00,9.178774903807275,9.18796307718024,9.123647616034361,9.142023086547852,71500
2024-04-19 00:00:00+00:00,9.14202070658249,9.18796068525521,9.132832535601503,9.151208877563477,58100
2024-04-22 00:00:00+00:00,9.142022204886372,9.169585846114575,9.114458563658166,9.12364673614502,98700
2024-04-23 00:00:00+00:00,9.169587140983218,9.215527133672472,9.142023495862656,9.206339836120605,101800
2024-04-24 00:00:00+00:00,9.178773880004883,9.233902037861231,9.160398411540996,9.178773880004883,69200
2024-04-25 00:00:00+00:00,9.142022607400678,9.142022607400678,9.114458964958873,9.132834434509277,40700
2024-04-26 00:00:00+00:00,9.160399433293783,9.16958673043431,9.123647616034361,9.142023086547852,66200
2024-04-29 00:00:00+00:00,9.16958673043431,9.18796307718024,9.132834913174886,9.142023086547852,51900
2024-04-30 00:00:00+00:00,9.123646256109868,9.17877353566579,9.096081740099597,9.114458084106445,50700
2024-05-01 00:00:00+00:00,9.151211259920817,9.197151250553206,9.123647616034361,9.142023086547852,117500
2024-05-02 00:00:00+00:00,9.151210712226893,9.169586181640625,9.132834366580774,9.169586181640625,40200
2024-05-03 00:00:00+00:00,9.215524673461914,9.270652825218301,9.197149207031282,9.215524673461914,226300
2024-05-06 00:00:00+00:00,9.243088722229004,9.27065235860373,9.224712380491052,9.243088722229004,89700
2024-05-07 00:00:00+00:00,9.289026809319132,9.325778612547841,9.252275006090425,9.279839515686035,125300
2024-05-08 00:00:00+00:00,9.26146405935461,9.298215866088867,9.26146405935461,9.298215866088867,45600
2024-05-09 00:00:00+00:00,9.298218252376417,9.307406425476074,9.27065460930986,9.307406425476074,84400
2024-05-10 00:00:00+00:00,9.307405531337084,9.307405531337084,9.233901906065963,9.252277374267578,98300
2024-05-13 00:00:00+00:00,9.261465618171002,9.270653790459093,9.21552563296288,9.233901977539062,112800
2024-05-14 00:00:00+00:00,9.270840092800034,9.270840092800034,9.233904509984646,9.252372741699219,99700
2024-05-15 00:00:00+00:00,9.28930377960205,9.317005233006856,9.261601445583919,9.28930377960205,136200
2024-05-16 00:00:00+00:00,9.298538603775013,9.317006829618581,9.270837145623139,9.280071258544922,80900
2024-05-17 00:00:00+00:00,9.280070863563735,9.31700643306533,9.280070863563735,9.298538208007812,70300
2024-05-20 00:00:00+00:00,9.28007022766461,9.326239906531276,9.28007022766461,9.307771682739258,105800
2024-05-21 00:00:00+00:00,9.335473137813905,9.344707249709915,9.298537570843248,9.307771682739258,67900
2024-05-22 00:00:00+00:00,9.270840092800034,9.317009791472708,9.243138625841933,9.252372741699219,183800
2024-05-23 00:00:00+00:00,9.261603752610391,9.280071979889504,9.215434065026155,9.243136405944824,72100
2024-05-24 00:00:00+00:00,9.261605976942748,9.280074208657322,9.233904509984646,9.252372741699219,77500
2024-05-28 00:00:00+00:00,9.252370294835927,9.289305867883408,9.169265035325715,9.178498268127441,119600
2024-05-29 00:00:00+00:00,9.169262643184421,9.178495873577319,9.113858857760565,9.13232707977295,203700
2024-05-30 00:00:00+00:00,9.150795620395044,9.160029732611378,9.141561508178711,9.141561508178711,46300
2024-05-31 00:00:00+00:00,9.160030921910463,9.206200608373196,9.150796808495212,9.178498268127441,90100
2024-06-03 00:00:00+00:00,9.206200832000146,9.243136405944824,9.196966718360589,9.243136405944824,113900
2024-06-04 00:00:00+00:00,9.261603355407715,9.307773041011869,9.243136009534158,9.261603355407715,68700
2024-06-05 00:00:00+00:00,9.261601445583919,9.307771121667479,9.24313410351849,9.28930377960205,87800
2024-06-06 00:00:00+00:00,9.280071258544922,9.326240942540364,9.270837145623139,9.280071258544922,57900
2024-06-07 00:00:00+00:00,9.233902292305268,9.261603752610391,9.206200832000146,9.243136405944824,59000
2024-06-10 00:00:00+00:00,9.261602638506217,9.307772320536571,9.261602638506217,9.298538208007812,92600
2024-06-11 00:00:00+00:00,9.29853780896467,9.344707489013672,9.29853780896467,9.344707489013672,73100
2024-06-12 00:00:00+00:00,9.400112159542592,9.446280963292208,9.37240982055664,9.37240982055664,70700
2024-06-13 00:00:00+00:00,9.409345384474133,9.427813610450142,9.335474241797055,9.40011215209961,97200
2024-06-14 00:00:00+00:00,9.446510162025277,9.446510162025277,9.353715015518269,9.372274398803711,48400
2024-06-17 00:00:00+00:00,9.372272930545414,9.390831425963382,9.335155054749508,9.362993240356445,58700
2024-06-18 00:00:00+00:00,9.36299470716099,9.409392280414494,9.36299470716099,9.372274398803711,54100
2024-06-20 00:00:00+00:00,9.381552170234084,9.381552170234084,9.325875796441837,9.335155487060547,67700
2024-06-21 00:00:00+00:00,9.362993157756048,9.381551653010293,9.29803709692625,9.325875282287598,36200
2024-06-24 00:00:00+00:00,9.344433777541845,9.344433777541845,9.307315902073395,9.325875282287598,64900
2024-06-25 00:00:00+00:00,9.353714429220243,9.353714429220243,9.316596549936037,9.34443473815918,53300
2024-06-26 00:00:00+00:00,9.344435327728343,9.390832901000977,9.307317446102257,9.390832901000977,80100
2024-06-27 00:00:00+00:00,9.381552769676322,9.409391843311253,9.362994272213097,9.40011215209961,101500
2024-06-28 00:00:00+00:00,9.427948598365397,9.474346160888672,9.372272231305388,9.474346160888672,77100
2024-07-01 00:00:00+00:00,9.455786619336772,9.455786619336772,9.36299238084539,9.418668746948242,183800
2024-07-02 00:00:00+00:00,9.427948436285345,9.474345998010978,9.418668746948242,9.418668746948242,70800
2024-07-03 00:00:00+00:00,9.427950423446745,9.48362768624477,9.427950423446745,9.455788612365723,37800
2024-07-05 00:00:00+00:00,9.455788087166185,9.511465346871747,9.390832021643048,9.409391403198242,162900
2024-07-08 00:00:00+00:00,9.390832021643048,9.44650928134861,9.381552330865452,9.409391403198242,49800
2024-07-09 00:00:00+00:00,9.40011215209961,9.418670649562834,9.381552769676322,9.40011215209961,77400
2024-07-10 00:00:00+00:00,9.400110253233919,9.446507814959551,9.400110253233919,9.418668746948242,51300
2024-07-11 00:00:00+00:00,9.437231649189314,9.511467421683687,9.437231649189314,9.502187728881836,110100
2024-07-12 00:00:00+00:00,9.502187728881836,9.530026807287387,9.48362922823835,9.502187728881836,278800
2024-07-15 00:00:00+00:00,9.48353842852362,9.558138462452213,9.446238411559323,9.492863655090332,107500
2024-07-16 00:00:00+00:00,9.492861289814943,9.530161297485437,9.492861289814943,9.511510848999023,88900
2024-07-17 00:00:00+00:00,9.474211197764127,9.520836431431945,9.436911188690345,9.455561637878418,39300
2024-07-18 00:00:00+00:00,9.455559708958381,9.474209265039608,9.343659704564471,9.371634483337402,124000
2024-07-19 00:00:00+00:00,9.390286148275685,9.418261822633536,9.352986138434265,9.362311363220215,54900
2024-07-22 00:00:00+00:00,9.37163554119997,9.427585105061373,9.343660759269266,9.408935546875,142500
2024-07-23 00:00:00+00:00,9.427585209043917,9.455560880585463,9.408935650651845,9.446235656738281,63900
2024-07-24 00:00:00+00:00,9.455560880585463,9.464885215130352,9.39028520295748,9.446235656738281,96500
2024-07-25 00:00:00+00:00,9.436911188690345,9.483536422358164,9.436911188690345,9.455561637878418,52100
2024-07-26 00:00:00+00:00,9.464885813090277,9.520836270405841,9.464885813090277,9.502185821533203,97700
2024-07-29 00:00:00+00:00,9.511510848999023,9.558136080912723,9.492861289814943,9.511510848999023,94900
2024-07-30 00:00:00+00:00,9.502185522261282,9.520835970546521,9.464885514993123,9.474210739135742,59100
2024-07-31 00:00:00+00:00,9.502185922556999,9.539485931396484,9.483536362788435,9.539485931396484,122200
2024-08-01 00:00:00+00:00,9.586113069685902,9.6234130859375,9.502187810794174,9.6234130859375,116800
2024-08-02 00:00:00+00:00,9.651385503082942,9.68868550672771,9.614085499438174,9.642060279846191,222200
2024-08-05 00:00:00+00:00,9.586109994247161,9.614085664437539,9.464884757995605,9.464884757995605,193100
2024-08-06 00:00:00+00:00,9.50218761456742,9.642063339599282,9.50218761456742,9.63273811340332,104700
2024-08-07 00:00:00+00:00,9.688686110125891,9.781935680394152,9.660710438673352,9.698010444641113,210700
2024-08-08 00:00:00+00:00,9.716662308462277,9.725987533638927,9.66071184670481,9.679362297058105,89200
2024-08-09 00:00:00+00:00,9.670037366913373,9.79126263000111,9.670037366913373,9.707337379455566,194200
2024-08-12 00:00:00+00:00,9.735312360251022,9.781937599182129,9.707337572613344,9.781937599182129,109000
2024-08-13 00:00:00+00:00,9.772610831205307,9.819236062777941,9.744636047982658,9.809911727905273,159200
2024-08-14 00:00:00+00:00,9.847212034761311,9.847212034761311,9.772611128395054,9.837886810302734,69300
2024-08-15 00:00:00+00:00,9.847255396436875,9.847255396436875,9.791038513183594,9.791038513183594,62800
2024-08-16 00:00:00+00:00,9.819148282659928,9.847257176135223,9.800409913880273,9.82851791381836,91000
2024-08-19 00:00:00+00:00,9.837886370064234,9.856625630143117,9.809778373483011,9.819147109985352,36900
2024-08-20 00:00:00+00:00,9.856624160238425,9.86599289534362,9.819145645669778,9.837884902954102,47400
2024-08-21 00:00:00+00:00,9.819149595650535,9.847258492884476,9.79104159195392,9.800411224365234,108200
2024-08-22 00:00:00+00:00,9.819147083210106,9.828516713224,9.76293109020095,9.772300720214844,59900
2024-08-23 00:00:00+00:00,9.800409913880273,9.856626807293654,9.800409913880273,9.82851791381836,86100
2024-08-26 00:00:00+00:00,9.875364083552036,9.912841710502367,9.809778459773232,9.865994453430176,78400
2024-08-27 00:00:00+00:00,9.847256086723563,9.875364083552036,9.791039199529513,9.865994453430176,66100
2024-08-28 00:00:00+00:00,9.856626807293654,9.865995544914878,9.809779545038705,9.82851791381836,71000
2024-08-29 00:00:00+00:00,9.828517399125886,9.865995028259805,9.828517399125886,9.847256660461426,59000
2024-08-30 00:00:00+00:00,9.86599289534362,9.86599289534362,9.819145645669778,9.837884902954102,34700
2024-09-03 00:00:00+00:00,9.828517399125886,9.865995028259805,9.828517399125886,9.847256660461426,82900
2024-09-04 00:00:00+00:00,9.828517399125886,9.894103920263113,9.828517399125886,9.847256660461426,95800
2024-09-05 00:00:00+00:00,9.856624984600007,9.894102608766138,9.847255355174212,9.87536334991455,65700
2024-09-06 00:00:00+00:00,9.884732152627944,9.894101781270106,9.82851527431194,9.837884902954102,141100
2024-09-09 00:00:00+00:00,9.847255005557209,9.903470993041992,9.847255005557209,9.903470993041992,70900
2024-09-10 00:00:00+00:00,9.875362838676145,9.912840460902094,9.865993209735407,9.894102096557617,95200
2024-09-11 00:00:00+00:00,9.903472628910631,9.97842788696289,9.884734261166146,9.97842788696289,94500
2024-09-12 00:00:00+00:00,9.97842788696289,10.025275146629841,9.950319888577583,9.97842788696289,188900
2024-09-13 00:00:00+00:00,10.015905599688594,10.044014491845957,9.997167231787518,10.025275230407715,80700
2024-09-16 00:00:00+00:00,10.03468809603024,10.072341674528714,10.006448136589418,10.04410171508789,67700
2024-09-17 00:00:00+00:00,10.044101122245802,10.044101122245802,9.95938035119176,9.9782075881958,154300
2024-09-18 00:00:00+00:00,10.006447792053223,10.015861410786748,9.978207833584742,10.006447792053223,100400
2024-09-19 00:00:00+00:00,10.025276282506253,10.034689903259277,9.95938273269965,10.034689903259277,44600
2024-09-20 00:00:00+00:00,10.044103524012302,10.044103524012302,10.006449938732489,10.034689903259277,24300
2024-09-23 00:00:00+00:00,9.99703372535607,10.02527368255913,9.949966531529604,9.959380149841309,71900
2024-09-24 00:00:00+00:00,9.949966732689738,9.98762030896575,9.931140393417769,9.9782075881958,55100
2024-09-25 00:00:00+00:00,9.968797821849126,10.025277759222156,9.968797821849126,9.987624168395996,45200
2024-09-26 00:00:00+00:00,10.025273885241761,10.034687503743783,9.949966732689738,9.9782075881958,83700
2024-09-27 00:00:00+00:00,9.987619002375519,9.987619002375519,9.931139094216295,9.940552711486816,61300
2024-09-30 00:00:00+00:00,9.95938004888034,9.98762000579712,9.940553710179831,9.949966430664062,75000
2024-10-01 00:00:00+00:00,10.006447631844377,10.091168403625488,10.006447631844377,10.091168403625488,113600
2024-10-02 00:00:00+00:00,10.081754583665772,10.09116820206055,10.03468738942395,10.072340965270996,51500
2024-10-03 00:00:00+00:00,10.081757010313389,10.081757010313389,10.006449840493097,10.025276184082031,65500
2024-10-04 00:00:00+00:00,10.006448402190783,10.006448402190783,9.949967584077841,9.968794822692871,69000
2024-10-07 00:00:00+00:00,9.940553710179831,9.97820728531289,9.931140091963556,9.949966430664062,56200
2024-10-08 00:00:00+00:00,9.968793667096614,9.97820728531289,9.931140091963556,9.949966430664062,59200
2024-10-09 00:00:00+00:00,9.93114019263825,10.044100919182538,9.93114019263825,9.959380149841309,138000
2024-10-10 00:00:00+00:00,9.98762030896575,10.006447545969792,9.95938035119176,9.9782075881958,45600
2024-10-11 00:00:00+00:00,9.997037790535641,10.006451412675284,9.987624168395996,9.987624168395996,39500
2024-10-14 00:00:00+00:00,9.978208442000385,9.997034782883269,9.959381203385355,9.968794822692871,59200
2024-10-15 00:00:00+00:00,10.006627501718755,10.016085778285303,9.94987964630127,9.94987964630127,43500
2024-10-16 00:00:00+00:00,9.94987985971857,9.97825378803591,9.94987985971857,9.95933723449707,69900
2024-10-17 00:00:00+00:00,9.95933422367992,9.99716641732959,9.95933422367992,9.987709045410156,38400
2024-10-18 00:00:00+00:00,10.006625862297238,10.016084137314202,9.968793664220133,9.997167587280273,45600
2024-10-21 00:00:00+00:00,9.997168749050344,9.997168749050344,9.930962620219288,9.968794822692871,36500
2024-10-22 00:00:00+00:00,9.9687956123832,9.9687956123832,9.85529899597168,9.85529899597168,80300
2024-10-23 00:00:00+00:00,9.845839529647556,9.855297805370276,9.666136800869955,9.70396900177002,197600
2024-10-24 00:00:00+00:00,9.694511567001145,9.722885494639796,9.61884715863748,9.628305435180664,80900
2024-10-25 00:00:00+00:00,9.628303805430097,9.722883848879983,9.628303805430097,9.675593376159668,102000
2024-10-28 00:00:00+00:00,9.675595013914782,9.675595013914782,9.61884715863748,9.628305435180664,215500
2024-10-29 00:00:00+00:00,9.581015798730256,9.64722193638479,9.552641868591309,9.552641868591309,166500
2024-10-30 00:00:00+00:00,9.571555670279562,9.60938787047866,9.562097394732087,9.590472221374512,194500
2024-10-31 00:00:00+00:00,9.590471128785525,9.65667724609375,9.543180658426493,9.65667724609375,260100
2024-11-01 00:00:00+00:00,9.656678346225231,9.685052270876852,9.581013945827037,9.590472221374512,200500
2024-11-04 00:00:00+00:00,9.599929594931185,9.694510546424327,9.590472221374512,9.590472221374512,152400
2024-11-05 00:00:00+00:00,9.609387989640421,9.666136741638184,9.609387989640421,9.666136741638184,72600
2024-11-06 00:00:00+00:00,9.66613801006013,9.66613801006013,9.552641393162025,9.57155704498291,192400
2024-11-07 00:00:00+00:00,9.628304540969946,9.694510666641659,9.628304540969946,9.666136741638184,141200
2024-11-08 00:00:00+00:00,9.713426119158505,9.855296630117865,9.713426119158505,9.732341766357422,66400
2024-11-11 00:00:00+00:00,9.817466089756733,9.826924365946985,9.703969481446297,9.722885131835938,65400
2024-11-12 00:00:00+00:00,9.713425990922728,9.73234163787192,9.647218971623804,9.65667724609375,108100
2024-11-13 00:00:00+00:00,9.722883848879983,9.732342123822194,9.618845530487885,9.675593376159668,242300
2024-11-14 00:00:00+00:00,9.713428921896394,9.713428921896394,9.666138437267719,9.694512367248535,113000
2024-11-15 00:00:00+00:00,9.685007481441355,9.694512122807891,9.62798144606711,9.646989822387695,58100
2024-11-18 00:00:00+00:00,9.685005244377491,9.685005244377491,9.627979222175243,9.656492233276367,122700
2024-11-19 00:00:00+00:00,9.63748550415039,9.704016176864577,9.63748550415039,9.63748550415039,134500
2024-11-20 00:00:00+00:00,9.64698923852925,9.64698923852925,9.608971581776508,9.63748550415039,82800
2024-11-21 00:00:00+00:00,9.637486087433649,9.66599910512077,9.637486087433649,9.646989822387695,67300
2024-11-22 00:00:00+00:00,9.685006141662598,9.685006141662598,9.646988487868125,9.685006141662598,98900
2024-11-25 00:00:00+00:00,9.742032362523258,9.799059292247243,9.723023083811162,9.761041641235352,122000
2024-11-26 00:00:00+00:00,9.761042284726013,9.77054601829629,9.723023724795473,9.742033004760742,75100
2024-11-27 00:00:00+00:00,9.789555798552996,9.865591109475115,9.78005115808463,9.837078094482422,38400
2024-11-29 00:00:00+00:00,9.87509619795724,9.932122230529785,9.87509619795724,9.932122230529785,21100
2024-12-02 00:00:00+00:00,9.903607424891959,9.951129714391206,9.86558977457502,9.875094413757324,127200
2024-12-03 00:00:00+00:00,9.913112271974509,9.922616004943848,9.865589981478614,9.922616004943848,131900
2024-12-04 00:00:00+00:00,9.894102353992787,9.989146928844127,9.884597715225205,9.941624641418457,126800
2024-12-05 00:00:00+00:00,9.970138095619172,9.970138095619172,9.82757213340108,9.846580505371094,142600
2024-12-06 00:00:00+00:00,9.865591109475115,9.903608764936175,9.78005115808463,9.837078094482422,161300
2024-12-09 00:00:00+00:00,9.808564173077324,9.846581828538383,9.799060439021362,9.837078094482422,118000
2024-12-10 00:00:00+00:00,9.85608697743699,9.951131574198753,9.818069320014773,9.903609275817871,179600
2024-12-11 00:00:00+00:00,9.941625283707126,10.017660585935639,9.884598353829592,9.922616004943848,241900
2024-12-12 00:00:00+00:00,9.951129723649158,9.951129723649158,9.837076772592228,9.846580505371094,103900
2024-12-13 00:00:00+00:00,9.84658100045142,9.856085640120456,9.732528043659975,9.751537322998047,90700
2024-12-16 00:00:00+00:00,9.789741526928719,9.81839417392041,9.627375009223755,9.665578842163086,142600
2024-12-17 00:00:00+00:00,9.617824874692275,9.656028711808032,9.589172224568287,9.598723411560059,162000
2024-12-18 00:00:00+00:00,9.617823834178163,9.713333872060367,9.484110874164548,9.54141616821289,205000
2024-12-19 00:00:00+00:00,9.55096772900852,9.579620377157191,9.426805039229258,9.45545768737793,229800
2024-12-20 00:00:00+00:00,9.484112168710514,9.589172496040302,9.379050930529377,9.398153305053711,221900
2024-12-23 00:00:00+00:00,9.359947840792891,9.445906689516434,9.35039665519001,9.379049301147461,224800
2024-12-24 00:00:00+00:00,9.417253132707792,9.417253132707792,9.359947840792891,9.379049301147461,97200
2024-12-26 00:00:00+00:00,9.321742926003202,9.417252038379834,9.321742926003202,9.388599395751953,256500
2024-12-27 00:00:00+00:00,9.350397109985352,9.369499482120236,9.331295648701703,9.350397109985352,188500
2024-12-30 00:00:00+00:00,9.398150580244943,9.484109418979672,9.350395568631082,9.388599395751953,401600
2024-12-31 00:00:00+00:00,9.398151081434834,9.445906095595399,9.350396067274268,9.417252540588379,384600
2025-01-02 00:00:00+00:00,9.503211701013178,9.522314071655273,9.426804040147134,9.522314071655273,128900
2025-01-03 00:00:00+00:00,9.541416030670916,9.617823695534753,9.503212198238998,9.5509672164917,71200
2025-01-06 00:00:00+00:00,9.503211701013178,9.560517902088295,9.503211701013178,9.522314071655273,86700
2025-01-07 00:00:00+00:00,9.522313254203265,9.522313254203265,9.474558242548769,9.512762069702148,44700
2025-01-08 00:00:00+00:00,9.522313254203265,9.550965896855526,9.484109427049885,9.512762069702148,62400
2025-01-10 00:00:00+00:00,9.484111246377864,9.484111246377864,9.436356225562568,9.45545768737793,90000
2025-01-13 00:00:00+00:00,9.493662662147553,9.503213849628061,9.388602332416076,9.445908546447754,96000
2025-01-14 00:00:00+00:00,9.426803679656372,9.522313707512108,9.426803679656372,9.484109878540039,42600
2025-01-15 00:00:00+00:00,9.580101674157113,9.618499755859375,9.551304028341072,9.618499755859375,59100
2025-01-16 00:00:00+00:00,9.637698007224506,9.695294215070085,9.55130415318647,9.685694694519043,54800
2025-01-17 00:00:00+00:00,9.66649565341696,9.733691381813582,9.66649565341696,9.685694694519043,70000
2025-01-21 00:00:00+00:00,9.724093273471038,9.724093273471038,9.64729892883137,9.714493751525879,57300
2025-01-22 00:00:00+00:00,9.676095962524414,9.724092653730457,9.637698792651728,9.676095962524414,61600
2025-01-23 00:00:00+00:00,9.656898672908092,9.685696323945182,9.570504804336002,9.608901977539062,88600
2025-01-24 00:00:00+00:00,9.60890098075596,9.685695319195789,9.58970193841564,9.666496276855469,52400
