"('date', '')","('open', 'BAM')","('high', 'BAM')","('low', 'BAM')","('close', 'BAM')","('volume', 'BAM')"
2024-04-19 00:00:00+00:00,36.58902543143493,36.97958765230036,36.31277312954683,36.503292083740234,1847600
2024-04-22 00:00:00+00:00,36.684284585269985,37.369199326851806,36.35087912724146,37.19868469238281,1553800
2024-04-23 00:00:00+00:00,37.33204724686963,37.95123297090563,37.11295171029379,37.71308517456055,1397500
2024-04-24 00:00:00+00:00,37.617829616607445,37.85597742629164,37.02722043222068,37.32252502441406,947300
2024-04-25 00:00:00+00:00,36.70333605111076,37.30823346968435,36.22228013405096,37.12247848510742,1216400
2024-04-26 00:00:00+00:00,37.227265571490946,37.97504951273857,37.036746606096955,37.81787109375,846600
2024-04-29 00:00:00+00:00,38.07507108923842,38.31321888712689,37.77024219864895,38.0560188293457,814200
2024-04-30 00:00:00+00:00,37.56067021909553,37.7035603484968,36.36040330689628,36.37945556640625,3359600
2024-05-01 00:00:00+00:00,36.46518891727762,37.12247915190714,35.95079244589632,36.37945556640625,4618400
2024-05-02 00:00:00+00:00,36.87480199694057,36.87480199694057,36.26514425140693,36.74143981933594,6077800
2024-05-03 00:00:00+00:00,37.246314507308135,37.713085794712725,37.036746914094294,37.27489471435547,8492800
2024-05-06 00:00:00+00:00,37.398726464687606,38.21795542446985,37.34157332209141,38.036964416503906,4216000
2024-05-07 00:00:00+00:00,38.19890619856383,38.76093515974666,37.875025040698354,37.89407730102539,3030700
2024-05-08 00:00:00+00:00,37.198680211379205,37.39872346209884,36.0746224685072,37.293941497802734,4754500
2024-05-09 00:00:00+00:00,37.10342907626437,38.217959069345305,37.10342907626437,38.1036491394043,2649500
2024-05-10 00:00:00+00:00,38.44658263569768,38.484687157032376,37.52256797949063,37.865501403808594,2089100
2024-05-13 00:00:00+00:00,37.98933314836891,38.23700522936688,37.52256192199053,37.67497634887695,2031200
2024-05-14 00:00:00+00:00,37.913125879751874,38.17032591842054,37.64640152876811,38.0655403137207,1739600
2024-05-15 00:00:00+00:00,38.37990363451892,38.56089466996393,38.036970191488486,38.122703552246094,1317100
2024-05-16 00:00:00+00:00,38.046489221975,38.2465361251942,37.72260808562828,38.075069427490234,1294600
2024-05-17 00:00:00+00:00,38.19890471670811,38.53231380872667,37.78929022018474,38.49420928955078,2657200
2024-05-20 00:00:00+00:00,38.37037123662772,38.579942457251214,38.29416583248541,38.560890197753906,831300
2024-05-21 00:00:00+00:00,38.4370544733139,38.637101392277856,38.15127783259744,38.5799446105957,1134800
2024-05-22 00:00:00+00:00,38.322743760468015,38.36084828081058,37.68450939704186,37.85597610473633,1124400
2024-05-23 00:00:00+00:00,38.09412192204029,38.227484102446255,37.5797218257485,37.770240783691406,988200
2024-05-24 00:00:00+00:00,37.80834138326513,38.408474824416054,37.76071255260007,38.31321716308594,971000
2024-05-28 00:00:00+00:00,38.77046077058307,38.78951302976205,37.67497948779651,37.770240783691406,734500
2024-05-29 00:00:00+00:00,37.16057984832361,37.16057984832361,36.49376893809657,36.512821197509766,860700
2024-05-30 00:00:00+00:00,36.6842807571919,37.73213312165183,36.6842807571919,37.67497634887695,967300
2024-05-31 00:00:00+00:00,37.915439879944905,38.17513512599798,36.9536072660151,37.742313385009766,1488100
2024-06-03 00:00:00+00:00,37.8384924929572,38.194369507502735,37.35276603005182,37.800018310546875,1040200
2024-06-04 00:00:00+00:00,37.5018519787134,37.76154353314126,37.14597130067536,37.588417053222656,1082300
2024-06-05 00:00:00+00:00,37.82887470295722,38.184751707352504,37.58841657340097,38.10780334472656,1217900
2024-06-06 00:00:00+00:00,38.030859972186406,38.16551594235914,37.35757645222271,37.453758239746094,1031200
2024-06-07 00:00:00+00:00,37.078646873098265,37.078646873098265,36.48231167434286,36.501548767089844,1581900
2024-06-10 00:00:00+00:00,36.29956142829256,36.92475037360069,36.24185015540722,36.520782470703125,3105600
2024-06-11 00:00:00+00:00,36.28994237505476,36.34765365005007,35.866737365722656,35.866737365722656,1173200
2024-06-12 00:00:00+00:00,36.71314424951706,37.72691651219346,36.636199558526876,36.79970932006836,1533500
2024-06-13 00:00:00+00:00,36.588108527451276,36.89589462842902,36.17452026630624,36.79009246826172,1816500
2024-06-14 00:00:00+00:00,36.27070466080346,36.74681441586723,36.04948361410211,36.55925369262695,1053500
2024-06-17 00:00:00+00:00,36.55925286978999,36.71314592790552,35.87635265372104,36.693912506103516,1256300
2024-06-18 00:00:00+00:00,36.64581819962561,36.86704291198924,36.25243197942495,36.530399322509766,1235400
2024-06-20 00:00:00+00:00,36.40535850388775,36.89589513151571,36.280322921166714,36.453453063964844,1188900
2024-06-21 00:00:00+00:00,36.395746731072336,36.71314958986381,35.90521370599451,36.511165618896484,1612800
2024-06-24 00:00:00+00:00,36.65544087269196,37.222922251902176,36.46307361939863,36.81895065307617,889400
2024-06-25 00:00:00+00:00,36.79009445926888,36.97284132002064,36.35726908475161,36.88627624511719,556100
2024-06-26 00:00:00+00:00,36.57849021554971,36.80933163888134,36.29956156827808,36.530399322509766,637900
2024-06-27 00:00:00+00:00,36.53039977330708,36.94398806293428,36.42459760585361,36.732383728027344,870700
2024-06-28 00:00:00+00:00,36.86704050235182,37.18444331094987,36.43421515508203,36.59772491455078,1020300
2024-07-01 00:00:00+00:00,36.953602075908954,37.17482677485018,36.039864156289646,36.06871795654297,661700
2024-07-02 00:00:00+00:00,35.972536325495795,36.85742044853186,35.972536325495795,36.79009246826172,964900
2024-07-03 00:00:00+00:00,36.8766647684215,37.71345816519548,36.8766647684215,37.49223709106445,403500
2024-07-05 00:00:00+00:00,37.800016316270415,37.86734429738635,36.97283978358906,36.9920768737793,770800
2024-07-08 00:00:00+00:00,37.04979307838628,37.203686151302826,36.520785869554416,36.684295654296875,725500
2024-07-09 00:00:00+00:00,36.530404976013955,36.684298059018474,36.36016238110357,36.43422317504883,955100
2024-07-10 00:00:00+00:00,36.40535981189611,37.62688756592683,36.40535981189611,37.588417053222656,696200
2024-07-11 00:00:00+00:00,38.16551513103945,38.92536371126138,38.00200169280565,38.66566848754883,983400
2024-07-12 00:00:00+00:00,38.85803538923005,39.56978940141472,38.85803538923005,39.18505859375,606700
2024-07-15 00:00:00+00:00,39.39666340482028,39.81025172673512,39.21391652710686,39.742923736572266,593400
2024-07-16 00:00:00+00:00,39.781399772053604,40.772086246890865,39.73330887242955,40.550865173339844,986000
2024-07-17 00:00:00+00:00,40.1180395895106,40.44506284248014,39.781399624292156,40.002620697021484,1012000
2024-07-18 00:00:00+00:00,39.65635767753299,40.35849503559198,39.65635767753299,39.87757873535156,1270100
2024-07-19 00:00:00+00:00,39.82948809347988,39.964144071351015,39.41589977910412,39.53131866455078,573100
2024-07-22 00:00:00+00:00,39.88719752498589,40.76246500974577,39.66116628583306,40.69513702392578,604500
2024-07-23 00:00:00+00:00,40.560481035334654,41.079871546227295,40.271931974538866,40.51239013671875,1112600
2024-07-24 00:00:00+00:00,40.30078797636166,40.310404688093286,39.4832280533642,39.54093933105469,727200
2024-07-25 00:00:00+00:00,39.44475333131514,40.39696922019526,39.24084675729811,39.87757873535156,942000
2024-07-26 00:00:00+00:00,40.41620030035327,40.781697661514194,40.175742186002594,40.49314498901367,633600
2024-07-29 00:00:00+00:00,40.55086235079363,40.714375801054594,40.1565111307645,40.59895324707031,666100
2024-07-30 00:00:00+00:00,40.79131892174778,41.76276819768087,40.77208183016197,41.59925842285156,1226100
2024-07-31 00:00:00+00:00,41.98399310363451,42.68613043869819,41.71948767952487,41.96475601196289,841300
2024-08-01 00:00:00+00:00,41.94551975515952,42.09941282249542,40.118036370083175,40.387351989746094,887300
2024-08-02 00:00:00+00:00,39.483224611568765,39.55055259512182,38.52620227183606,39.20429229736328,1042900
2024-08-05 00:00:00+00:00,37.232538641199405,38.531014837865065,36.895898702675055,37.87696838378906,999300
2024-08-06 00:00:00+00:00,37.93467273106969,39.15620045447452,37.45375647787565,38.617576599121094,1622200
2024-08-07 00:00:00+00:00,38.93498565158737,38.93498565158737,36.72277126655067,37.107505798339844,2612800
2024-08-08 00:00:00+00:00,37.13635067845753,38.37711539270907,36.85741839340572,38.1174201965332,940300
2024-08-09 00:00:00+00:00,38.223222350801095,38.37711539270907,37.79039702384131,38.1174201965332,977600
2024-08-12 00:00:00+00:00,38.11742492964494,38.48291865637321,37.463378503047,37.626888275146484,963100
2024-08-13 00:00:00+00:00,38.03086152018128,38.62719669911928,37.790403372485294,38.59834289550781,1257000
2024-08-14 00:00:00+00:00,38.6752862644101,39.348569788617965,38.43482812498586,39.25238800048828,1038300
2024-08-15 00:00:00+00:00,39.819865526715944,39.819865526715944,39.17543586710342,39.43513107299805,924200
2024-08-16 00:00:00+00:00,39.4639905221597,39.47361090288464,39.00712150343056,39.33895492553711,590000
2024-08-19 00:00:00+00:00,39.37742284968112,39.46398792500764,38.848415686730064,39.0407829284668,825400
2024-08-20 00:00:00+00:00,39.04078426634459,39.098495541573286,38.290556033871916,38.38673782348633,960700
2024-08-21 00:00:00+00:00,38.607956219361306,38.68490458104027,38.242458839585886,38.617576599121094,658900
2024-08-22 00:00:00+00:00,38.67529042598011,38.76666570290556,38.27132246944732,38.550254821777344,636000
2024-08-23 00:00:00+00:00,38.87727457067615,40.031474502868654,38.75223896593812,40.002620697021484,614700
2024-08-26 00:00:00+00:00,40.11803422194858,40.26231057008196,39.92759325827646,40.10841751098633,1195600
2024-08-27 00:00:00+00:00,39.77177771301863,40.425824193798114,39.77177771301863,40.291168212890625,1455900
2024-08-28 00:00:00+00:00,40.387353058347266,40.901933359844975,39.5024651459277,39.54093933105469,802300
2024-08-29 00:00:00+00:00,39.71406336848854,39.89681021599972,39.3485660043665,39.43513107299805,1273500
2024-08-30 00:00:00+00:00,39.78463262727497,39.78463262727497,39.04680309195785,39.571048736572266,707200
2024-09-03 00:00:00+00:00,39.240965237364534,39.75550789715654,39.02738505546292,39.503089904785156,1650700
2024-09-04 00:00:00+00:00,39.60017860295115,39.68755349966062,38.046847517385565,39.25067901611328,1637900
2024-09-05 00:00:00+00:00,39.425424375602105,40.464212639975,39.26038127663465,40.01763153076172,1529100
2024-09-06 00:00:00+00:00,40.14383812359884,40.69721119068238,39.45454938437889,39.62929916381836,1113300
2024-09-09 00:00:00+00:00,40.19238365222338,41.37679432830158,39.99821681409476,40.98846435546875,2463000
2024-09-10 00:00:00+00:00,41.0272921428931,41.57095851428349,40.46421242201035,41.473876953125,969300
2024-09-11 00:00:00+00:00,41.38650305524987,43.04662223331235,41.20689808905012,42.97866439819336,1524200
2024-09-12 00:00:00+00:00,42.920417200284476,43.51262442106935,42.76508446232653,43.39612579345703,2537000
2024-09-13 00:00:00+00:00,43.68737410860686,43.92037506669291,43.14370767535579,43.541748046875,1606500
2024-09-16 00:00:00+00:00,43.687375107051096,44.09512216373973,43.42525041199783,43.90095901489258,1300800
2024-09-17 00:00:00+00:00,44.08541305728158,44.41549557691916,43.8621224856774,44.22132873535156,644000
2024-09-18 00:00:00+00:00,44.31841242476521,44.93003295423263,43.85241054027907,44.337825775146484,745500
2024-09-19 00:00:00+00:00,45.24070084197272,46.34745074788389,45.07566143088327,46.308616638183594,1224000
2024-09-20 00:00:00+00:00,46.03677913887055,46.23094597367821,45.269825881688014,45.48340606689453,1351300
2024-09-23 00:00:00+00:00,45.65815645145768,45.764948397184845,45.095076696838596,45.444576263427734,870500
2024-09-24 00:00:00+00:00,45.6290331414944,45.98823938671329,45.38632551840135,45.84261703491211,693500
2024-09-25 00:00:00+00:00,45.9105710276275,45.99794591275944,45.62902931959967,45.69698715209961,785600
2024-09-26 00:00:00+00:00,45.94941045986264,46.633844053223314,45.638741285158495,45.72611618041992,1019000
2024-09-27 00:00:00+00:00,45.92028154852119,46.21152995554797,45.667867250011156,45.84261703491211,554800
2024-09-30 00:00:00+00:00,45.67757111864326,46.09502850098544,45.59116652870141,45.91057205200195,978400
2024-10-01 00:00:00+00:00,45.97853385948291,46.44453206304766,45.50282527683427,46.18240737915039,1209900
2024-10-02 00:00:00+00:00,45.97853327111006,46.7454902582441,45.97853327111006,46.36686325073242,872200
2024-10-03 00:00:00+00:00,46.13386842838006,46.25425195052027,45.54166119714901,46.04649353027344,532300
2024-10-04 00:00:00+00:00,46.405693297912435,46.47365113098373,45.79406909684664,46.38627624511719,646000
2024-10-07 00:00:00+00:00,46.40569854469943,46.44453265468064,45.44457839492408,45.852325439453125,572100
2024-10-08 00:00:00+00:00,45.71640851201709,45.98338838158112,45.328074829637494,45.65815734863281,1319200
2024-10-09 00:00:00+00:00,45.64844961185988,46.08532406852417,45.43486572117415,46.02707290649414,510400
2024-10-10 00:00:00+00:00,45.74553535399283,46.527054257964515,45.454286924107194,46.42511749267578,589300
2024-10-11 00:00:00+00:00,46.59986100686975,47.54156771647933,46.502779444475124,47.18235778808594,655200
2024-10-14 00:00:00+00:00,47.26002876557721,47.949317527807224,47.26002876557721,47.696903228759766,801600
2024-10-15 00:00:00+00:00,47.72602517386675,47.861940845458015,46.968778601615846,47.25031661987305,809000
2024-10-16 00:00:00+00:00,47.463900741230546,48.96868721812303,47.39594290509777,48.8133544921875,987200
2024-10-17 00:00:00+00:00,48.88131571530812,49.90069073478088,48.79394081945116,49.56089782714844,1751800
2024-10-18 00:00:00+00:00,49.64827007676609,50.153102369985056,49.30653659287378,50.04631042480469,1253000
2024-10-21 00:00:00+00:00,49.97835549951995,50.2171819443127,49.43468906666392,49.541481018066406,769800
2024-10-22 00:00:00+00:00,49.25994292778173,49.61914918842557,48.648318654364175,48.97840118408203,884100
2024-10-23 00:00:00+00:00,48.59006494817411,49.20168918960809,48.5512308400205,49.17256546020508,1270500
2024-10-24 00:00:00+00:00,49.415275584921396,51.094811961711706,49.35702441973937,50.978309631347656,1915800
2024-10-25 00:00:00+00:00,51.172475235870294,51.47343402686548,50.6676429268257,50.92976760864258,867000
2024-10-28 00:00:00+00:00,51.07539326659991,51.93943182022014,50.9880183733448,51.822933197021484,974400
2024-10-29 00:00:00+00:00,51.638474760785115,52.16272413787116,51.34819663856397,51.978267669677734,1374600
2024-10-30 00:00:00+00:00,51.87147610978121,52.619016070875695,51.64818552972826,52.230682373046875,1238600
2024-10-31 00:00:00+00:00,52.104471813561375,52.104471813561375,50.76472837315422,51.49285125732422,1164500
2024-11-01 00:00:00+00:00,52.007390141623034,52.17243325415834,51.49285115624873,51.63847351074219,1216900
2024-11-04 00:00:00+00:00,52.42484625070703,55.686837276632254,51.842349440402266,53.172386169433594,3618600
2024-11-05 00:00:00+00:00,53.133553130427906,55.201423144445165,53.12384645487806,53.94905090332031,2071400
2024-11-06 00:00:00+00:00,55.512087768837404,55.628586390792655,54.036424978181344,55.29850387573242,1729200
2024-11-07 00:00:00+00:00,55.46354510162529,55.803334280550224,53.96846530750701,54.28883743286133,1603200
2024-11-08 00:00:00+00:00,54.36650534761167,54.88589949163492,54.14321478791632,54.7451286315918,729900
2024-11-11 00:00:00+00:00,55.463547569633285,56.30816906870501,55.04609015784996,56.1140022277832,648300
2024-11-12 00:00:00+00:00,56.12371251305731,56.82270795441514,55.01696263267723,55.25967025756836,687600
2024-11-13 00:00:00+00:00,55.37616943344137,55.715958607587396,54.77425189149092,54.929588317871094,662500
2024-11-14 00:00:00+00:00,54.832507683336715,55.58004763303034,54.39563320579829,54.43446731567383,709300
2024-11-15 00:00:00+00:00,54.08496401863123,54.550962194855344,53.97817207552115,54.14321517944336,735900
2024-11-18 00:00:00+00:00,53.91992851341883,54.14321909085983,53.24034640188015,53.85197067260742,997100
2024-11-19 00:00:00+00:00,53.4636366329852,54.09273365674609,53.240346056990674,54.01700973510742,968400
2024-11-20 00:00:00+00:00,54.16263261656065,54.31602474872171,52.968511587139005,53.39567565917969,987600
2024-11-21 00:00:00+00:00,53.512174719789286,54.18205011741477,53.09180642791803,53.9393424987793,699000
2024-11-22 00:00:00+00:00,54.01701008502811,54.29855182748942,53.68692755676216,53.85197067260742,1036200
2024-11-25 00:00:00+00:00,54.84221372694428,55.17229622794245,54.366505177137654,54.473297119140625,990600
2024-11-26 00:00:00+00:00,54.123802215770915,56.3372946459568,53.96846947862497,56.123714447021484,1247600
2024-11-27 00:00:00+00:00,56.29846557691919,56.61883773464666,55.22084306711607,55.58975601196289,666500
2024-11-29 00:00:00+00:00,55.95136194236163,56.26410288116609,55.60930270559616,55.8634033203125,330700
2024-12-02 00:00:00+00:00,56.19569246079857,56.44979308196733,55.003365271225846,55.76567459106445,1547100
2024-12-03 00:00:00+00:00,55.726575963935446,56.586615353219436,55.726575963935446,55.99045181274414,1431500
2024-12-04 00:00:00+00:00,56.273879339267246,56.655032133597786,55.83408621959118,56.18592071533203,523400
2024-12-05 00:00:00+00:00,56.176141318095496,56.79185164020479,55.863400395664144,56.47911071777344,1162200
2024-12-06 00:00:00+00:00,56.48888551984572,56.81140171191922,55.90738481403049,56.24455642700195,591500
2024-12-09 00:00:00+00:00,56.35205821095499,57.17300405939603,55.9513586735115,56.097957611083984,1424700
2024-12-10 00:00:00+00:00,56.1370475520845,56.498657271371975,55.765670038247535,55.951358795166016,624900
2024-12-11 00:00:00+00:00,56.61593580642688,58.2285092567557,56.21523625663498,57.73007583618164,914000
2024-12-12 00:00:00+00:00,57.475971955501805,57.90598977795794,56.33250996554404,56.46933364868164,565900
2024-12-13 00:00:00+00:00,56.46933659998892,56.498658625169284,55.883925070183274,56.12727737426758,392500
2024-12-16 00:00:00+00:00,56.303197512095984,57.63234839162985,56.14682703969001,57.40756607055664,719900
2024-12-17 00:00:00+00:00,56.96776981904686,57.505293055372114,56.20546054584386,56.547523498535156,630100
2024-12-18 00:00:00+00:00,56.46933499931064,56.645252232742486,52.51120470342579,52.57961654663086,1378100
2024-12-19 00:00:00+00:00,53.59602831906823,54.18241663272462,52.87281258593711,52.99009323120117,914700
2024-12-20 00:00:00+00:00,52.58939465664777,53.732853007956436,51.543666450040924,53.18555450439453,1115100
2024-12-23 00:00:00+00:00,53.11714178733225,53.5960284361248,52.5112066981418,53.51784133911133,739100
2024-12-24 00:00:00+00:00,53.45920276405239,54.201961517333984,53.229532835291224,54.201961517333984,267800
2024-12-26 00:00:00+00:00,54.065140969903126,54.29969853770685,53.68887581007493,54.11400604248047,288300
2024-12-27 00:00:00+00:00,53.60579781558138,53.83058384642337,52.946110055615236,53.40056228637695,446600
2024-12-30 00:00:00+00:00,53.26374120825487,53.605800440344225,52.21801300939195,53.35169982910156,522900
2024-12-31 00:00:00+00:00,53.449427809764856,53.5569332006892,52.86303951329775,52.96076965332031,462800
2025-01-02 00:00:00+00:00,53.13669058234757,53.74262942274756,52.6236017193066,53.10737228393555,562600
2025-01-03 00:00:00+00:00,53.52761391962365,53.93808497396645,52.892356836665556,53.43965530395508,829900
2025-01-06 00:00:00+00:00,54.00650080846712,54.06514113263607,52.68712520407736,53.56671142578125,1009300
2025-01-07 00:00:00+00:00,53.89899717220645,54.50493225383554,52.28642373400352,52.75553512573242,946200
2025-01-08 00:00:00+00:00,52.75553234552772,54.52447615441734,52.13005052285193,54.4462890625,1039400
2025-01-10 00:00:00+00:00,54.03581843413278,54.03581843413278,50.85954049955216,50.888858795166016,1972500
2025-01-13 00:00:00+00:00,50.10700987003474,50.78135681152344,49.16878706583322,50.78135681152344,3339200
2025-01-14 00:00:00+00:00,51.064776600531815,51.91504073640544,50.791129229943934,51.79776382446289,1207900
2025-01-15 00:00:00+00:00,53.37124918079445,53.59603150533149,52.403704304758676,52.902137756347656,812000
2025-01-16 00:00:00+00:00,52.775082569758574,53.95763445109888,52.56007178109088,53.7914924621582,762200
2025-01-17 00:00:00+00:00,53.986954870433166,54.63198348908037,53.94786132308101,54.30946731567383,550000
2025-01-21 00:00:00+00:00,54.75903333358798,55.687484602160154,54.43652088005548,55.56043243408203,559000
