"('date', '')","('open', 'DB')","('high', 'DB')","('low', 'DB')","('close', 'DB')","('volume', 'DB')"
1997-01-27 00:00:00+00:00,26.865461349487305,27.32191435596767,26.865461349487305,26.865461349487305,10796
1997-01-28 00:00:00+00:00,26.539413452148434,26.816544597338332,26.47420627431821,26.539413452148438,8354
1997-01-29 00:00:00+00:00,26.082963943481445,26.343795245386193,26.082963943481445,26.082963943481445,6298
1997-01-30 00:00:00+00:00,26.213380813598633,26.343797755802033,25.95255204448442,26.213380813598633,9125
1997-01-31 00:00:00+00:00,26.148164749145508,26.278579089452517,26.0177504088385,26.148164749145508,9768
1997-02-03 00:00:00+00:00,26.66982841491699,26.800242773546177,26.539414056287804,26.669828414916992,31618
1997-02-04 00:00:00+00:00,26.539413452148434,26.735034985639114,26.08296064969112,26.539413452148438,14266
1997-02-05 00:00:00+00:00,26.66982841491699,26.735035594231583,26.40899969765862,26.669828414916992,10282
1997-02-06 00:00:00+00:00,26.6046257019043,26.6046257019043,26.148172812428466,26.604625701904297,21464
1997-02-07 00:00:00+00:00,26.343801498413086,26.539423103040313,26.082970134596792,26.343801498413086,28147
1997-02-10 00:00:00+00:00,26.6046257019043,26.669832892165672,26.47421132138155,26.604625701904297,2185
1997-02-11 00:00:00+00:00,26.278587341308594,26.539418661472844,26.278587341308594,26.278587341308594,16966
1997-02-12 00:00:00+00:00,26.082963943481445,26.343795245386193,26.082963943481445,26.082963943481445,5527
1997-02-13 00:00:00+00:00,26.474210739135742,26.604625116790295,26.21337942618048,26.474210739135742,5655
1997-02-14 00:00:00+00:00,26.6046257019043,26.995868843472543,26.6046257019043,26.604625701904297,16194
1997-02-18 00:00:00+00:00,27.32190895080566,27.32190895080566,26.800248840550417,27.321908950805664,14909
1997-02-19 00:00:00+00:00,27.061071395874023,27.321902669863185,26.66982832135895,27.061071395874023,21078
1997-02-20 00:00:00+00:00,26.99587059020996,26.99587059020996,26.6698346178073,26.99587059020996,2442
1997-02-21 00:00:00+00:00,26.800245285034176,26.865452470459427,26.60462372875843,26.80024528503418,2828
1997-02-24 00:00:00+00:00,26.73503875732422,26.9306603184125,26.604624383265367,26.73503875732422,57194
1997-02-25 00:00:00+00:00,27.32190895080566,27.452323338957882,27.061077616854856,27.321908950805664,20950
1997-02-26 00:00:00+00:00,27.256696701049805,27.452318246993478,27.061072597460242,27.256696701049805,6683
1997-02-27 00:00:00+00:00,27.256696701049805,27.387111065012256,26.93065823349779,27.256696701049805,53853
1997-02-28 00:00:00+00:00,27.12628555297852,27.38711689406444,26.9306639653989,27.126285552978516,4627
1997-03-03 00:00:00+00:00,27.387113571166996,27.387113571166996,27.126282261727912,27.387113571166992,1285
1997-03-04 00:00:00+00:00,27.51753044128418,27.51753044128418,27.126284720485657,27.51753044128418,23135
1997-03-05 00:00:00+00:00,27.647947311401367,27.973985867614907,27.126287156047656,27.647947311401367,3599
1997-03-06 00:00:00+00:00,27.973979949951172,28.039187135870524,27.713148648627723,27.973979949951172,2699
1997-03-07 00:00:00+00:00,27.973979949951172,28.039187135870524,27.778355834547074,27.973979949951172,7840
1997-03-10 00:00:00+00:00,28.560842514038086,28.560842514038086,28.3000137896226,28.560842514038086,6298
1997-03-11 00:00:00+00:00,28.82167625427246,28.95209062760312,28.691261880941802,28.82167625427246,4884
1997-03-12 00:00:00+00:00,28.430429458618168,28.691260752668462,28.430429458618168,28.430429458618164,2185
1997-03-13 00:00:00+00:00,27.973979949951172,28.300015879547924,27.778355834547074,27.973979949951172,8483
1997-03-14 00:00:00+00:00,28.691261291503903,28.821675662155307,28.30001562190367,28.691261291503906,8997
1997-03-17 00:00:00+00:00,28.495637893676758,28.626052267604106,28.234809145822062,28.495637893676758,45370
1997-03-18 00:00:00+00:00,28.234806060791016,28.430427600307763,27.843562981757525,28.234806060791016,6169
1997-03-19 00:00:00+00:00,28.169603347778317,28.234810537957074,27.973981777242052,28.16960334777832,9897
1997-03-20 00:00:00+00:00,27.387113571166996,27.51752794706347,26.995867885831437,27.387113571166992,11439
1997-03-21 00:00:00+00:00,27.256696701049805,27.517525428974704,26.995865415479017,27.256696701049805,27376
1997-03-24 00:00:00+00:00,27.256696701049805,27.517525428974704,27.256696701049805,27.256696701049805,15680
1997-03-25 00:00:00+00:00,28.30001640319824,28.560845151701898,28.16960202894641,28.300016403198242,9768
1997-03-26 00:00:00+00:00,28.82167625427246,28.95209062760312,28.56084494996507,28.82167625427246,10282
1997-03-27 00:00:00+00:00,28.88688850402832,29.212924494500264,28.626057154004247,28.88688850402832,900
1997-03-31 00:00:00+00:00,28.62605857849121,28.821682740155527,28.62605857849121,28.62605857849121,6812
1997-04-01 00:00:00+00:00,27.973979949951172,28.047338353816198,27.973979949951172,27.973979949951172,4498
1997-04-02 00:00:00+00:00,27.778356552124023,27.778356552124023,27.51752780170883,27.778356552124023,9382
1997-04-03 00:00:00+00:00,27.84356307983398,27.84356307983398,27.58273180191376,27.843563079833984,14009
1997-04-04 00:00:00+00:00,27.713150024414062,27.713150024414062,27.387114078631644,27.713150024414062,11953
1997-04-07 00:00:00+00:00,27.90877532958984,27.973982521503466,27.517529620461815,27.908775329589844,20693
1997-04-08 00:00:00+00:00,27.778356552124023,27.778356552124023,27.387113426501234,27.778356552124023,14266
1997-04-09 00:00:00+00:00,27.713150024414062,27.778357213570548,27.51752845694461,27.713150024414062,6555
1997-04-10 00:00:00+00:00,27.256696701049805,27.256696701049805,26.995865415479017,27.256696701049805,7969
1997-04-11 00:00:00+00:00,26.66982841491699,26.995864311489957,26.66982841491699,26.669828414916992,3599
1997-04-14 00:00:00+00:00,26.474210739135742,26.604625116790295,26.409003550308466,26.474210739135742,14781
1997-04-15 00:00:00+00:00,26.6046257019043,26.865454462949796,26.6046257019043,26.604625701904297,15295
1997-04-16 00:00:00+00:00,26.6046257019043,26.6046257019043,26.6046257019043,26.604625701904297,0
1997-04-17 00:00:00+00:00,27.061071395874023,27.25669549077734,26.80024267953064,27.061071395874023,25448
1997-04-18 00:00:00+00:00,27.256696701049805,27.256696701049805,26.86545105151657,27.256696701049805,1542
1997-04-21 00:00:00+00:00,27.061071395874023,27.191488311691494,27.061071395874023,27.061071395874023,9640
1997-04-22 00:00:00+00:00,27.32190895080566,27.32190895080566,26.995870422778747,27.321908950805664,2185
1997-04-23 00:00:00+00:00,27.45232391357422,27.45232391357422,27.19149513181026,27.45232391357422,5141
1997-04-24 00:00:00+00:00,27.51753044128418,27.51753044128418,27.3219088597081,27.51753044128418,1928
1997-04-25 00:00:00+00:00,27.061071395874023,27.321902669863185,26.995864216788178,27.061071395874023,771
1997-04-28 00:00:00+00:00,26.73503875732422,26.865453131383074,26.73503875732422,26.73503875732422,22107
1997-04-29 00:00:00+00:00,27.45232391357422,27.51753110901521,26.800249401517902,27.45232391357422,11567
1997-04-30 00:00:00+00:00,27.58273696899414,27.58273696899414,27.321908199858623,27.58273696899414,25063
1997-05-01 00:00:00+00:00,27.58273696899414,27.647944161278023,27.12628406536069,27.58273696899414,4627
1997-05-02 00:00:00+00:00,27.713150024414062,27.973981338686173,27.32190688947516,27.713150024414062,6940
1997-05-05 00:00:00+00:00,28.30001640319824,28.430430777450066,27.97398046756867,28.300016403198242,32260
1997-05-06 00:00:00+00:00,28.30001640319824,28.30001640319824,28.30001640319824,28.300016403198242,0
1997-05-07 00:00:00+00:00,28.169603347778317,28.169603347778317,27.9087745870633,28.16960334777832,18636
1997-05-08 00:00:00+00:00,27.90877532958984,28.234811289157964,27.84356813767622,27.908775329589844,3470
1997-05-09 00:00:00+00:00,28.691261291503903,28.691261291503903,27.517526840349216,28.691261291503906,11953
1997-05-12 00:00:00+00:00,29.408546447753906,29.408546447753906,29.14771511723041,29.408546447753906,514
1997-05-13 00:00:00+00:00,29.53896141052246,29.930204577471695,29.473754216030922,29.53896141052246,17608
1997-05-14 00:00:00+00:00,29.734580993652344,29.995409754071677,29.60416661344268,29.734580993652344,14009
1997-05-15 00:00:00+00:00,29.8649959564209,30.125824721928065,29.669374382290524,29.8649959564209,19150
1997-05-16 00:00:00+00:00,29.473756790161133,29.86499999128012,29.408549589974637,29.473756790161133,16966
1997-05-19 00:00:00+00:00,29.27812385559082,29.60416231643714,29.27812385559082,29.27812385559082,78787
1997-05-20 00:00:00+00:00,29.343338012695312,29.538959584074288,29.082506693210455,29.343338012695312,198959
1997-05-21 00:00:00+00:00,30.48446655273438,30.51707142831483,30.125825709581118,30.484466552734375,21850
1997-05-22 00:00:00+00:00,29.995410919189453,30.125825304464833,29.734582148638697,29.995410919189453,25063
1997-05-23 00:00:00+00:00,30.64748191833496,30.64748191833496,30.25623880699647,30.64748191833496,19408
1997-05-27 00:00:00+00:00,30.256231307983395,30.56596472161404,30.12581441221507,30.2562313079834,15423
1997-05-28 00:00:00+00:00,29.799781799316406,30.256234589903926,29.604160270912754,29.799781799316406,31103
1997-05-29 00:00:00+00:00,30.06062126159668,30.191038218183532,29.79979246371613,30.06062126159668,20564
1997-05-30 00:00:00+00:00,29.082504272460938,29.3433355702349,29.082504272460938,29.082504272460938,19922
1997-06-02 00:00:00+00:00,29.1477108001709,29.408542092062746,28.952089249486477,29.1477108001709,18636
1997-06-03 00:00:00+00:00,29.8649959564209,29.8649959564209,29.343338425406568,29.8649959564209,15423
1997-06-04 00:00:00+00:00,29.8649959564209,30.125824721928065,29.734581573667317,29.8649959564209,10796
1997-06-05 00:00:00+00:00,30.191038131713864,30.191038131713864,29.8649995776504,30.191038131713867,7326
1997-06-06 00:00:00+00:00,29.930204391479492,30.64748608407547,29.734582809220505,29.930204391479492,2571
1997-06-09 00:00:00+00:00,30.191038131713864,30.64748852669752,30.191038131713864,30.191038131713867,16580
1997-06-10 00:00:00+00:00,30.517065048217773,30.77789632539127,30.321443508572006,30.517065048217773,71975
1997-06-11 00:00:00+00:00,30.582281112670902,30.647488311496407,30.256245118543372,30.5822811126709,4498
1997-06-12 00:00:00+00:00,30.256231307983395,30.582267153290754,30.256231307983395,30.2562313079834,16066
1997-06-13 00:00:00+00:00,30.451866149902344,30.58228054513316,30.19103735944071,30.451866149902344,34702
1997-06-16 00:00:00+00:00,30.125825881958008,30.321450021267378,29.905753201116095,30.125825881958008,23006
1997-06-17 00:00:00+00:00,29.995410919189453,30.060618111827143,29.734582148638697,29.995410919189453,15937
1997-06-18 00:00:00+00:00,29.734580993652344,29.995409754071677,29.734580993652344,29.734580993652344,1414
1997-06-19 00:00:00+00:00,29.930204391479492,30.06061877965215,29.669375615134175,29.930204391479492,2828
1997-06-20 00:00:00+00:00,29.930204391479492,29.930204391479492,29.60416842104785,29.930204391479492,23392
1997-06-23 00:00:00+00:00,29.734580993652344,29.79978818375718,29.47375223323301,29.734580993652344,3599
1997-06-24 00:00:00+00:00,30.908315658569336,30.908315658569336,30.060617068410725,30.908315658569336,12724
1997-06-25 00:00:00+00:00,31.36476707458496,31.756012787991438,30.9083167261981,31.36476707458496,16708
1997-06-26 00:00:00+00:00,31.10392951965332,31.169136693864093,30.777893648599456,31.10392951965332,25191
1997-06-27 00:00:00+00:00,30.908315658569336,30.973522848943656,30.647484339425834,30.908315658569336,14524
1997-06-30 00:00:00+00:00,30.256231307983395,30.84309838718202,30.256231307983395,30.2562313079834,25834
1997-07-01 00:00:00+00:00,30.86756134033203,31.169146211677333,30.386657324561593,30.86756134033203,47169
1997-07-02 00:00:00+00:00,31.234346389770508,31.49517510767153,31.193592861715643,31.234346389770508,50768
1997-07-03 00:00:00+00:00,31.299560546875,31.4951821289108,31.1039389648392,31.299560546875,3342
1997-07-07 00:00:00+00:00,31.169143676757812,31.364765243215672,30.843107732661377,31.169143676757812,10668
1997-07-08 00:00:00+00:00,30.67193412780762,30.908311761640864,30.64748047538304,30.671934127807617,4498
1997-07-09 00:00:00+00:00,31.169143676757812,31.169143676757812,30.64748360855736,31.169143676757812,198959
1997-07-10 00:00:00+00:00,30.64748191833496,30.908313216873303,30.517067547888796,30.64748191833496,4498
1997-07-11 00:00:00+00:00,31.169143676757812,31.495179620854245,31.169143676757812,31.169143676757812,9254
1997-07-14 00:00:00+00:00,30.908315658569336,31.299558800815262,30.908315658569336,30.908315658569336,2056
1997-07-15 00:00:00+00:00,30.908315658569336,31.364765991189582,30.908315658569336,30.908315658569336,15166
1997-07-16 00:00:00+00:00,31.495182037353516,31.690806176466992,31.23435326206402,31.495182037353516,6812
1997-07-17 00:00:00+00:00,31.234346389770508,31.49517510767153,31.169139210295253,31.234346389770508,9125
1997-07-18 00:00:00+00:00,31.36476707458496,31.429974267211655,31.103938304078184,31.36476707458496,15552
1997-07-21 00:00:00+00:00,31.69080924987793,31.69080924987793,31.364770691500116,31.69080924987793,15809
1997-07-22 00:00:00+00:00,35.016380310058594,35.081587498328034,33.38619548803028,35.016380310058594,46013
1997-07-23 00:00:00+00:00,35.7336540222168,36.38572831809648,35.7336540222168,35.7336540222168,22878
1997-07-24 00:00:00+00:00,34.951171875,34.951171875,34.5599287593399,34.951171875,7197
1997-07-25 00:00:00+00:00,34.5599250793457,34.951168153345634,34.42950816369995,34.5599250793457,12210
1997-07-28 00:00:00+00:00,34.038272857666016,34.29910163319041,33.907858469903815,34.038272857666016,3085
1997-07-29 00:00:00+00:00,34.038272857666016,34.29910163319041,33.516612748970864,34.038272857666016,2185
1997-07-30 00:00:00+00:00,35.603248596191406,35.73366297651805,34.690345376258705,35.603248596191406,9640
1997-07-31 00:00:00+00:00,34.6251335144043,35.86407251799352,34.6251335144043,34.6251335144043,9768
1997-08-01 00:00:00+00:00,33.64702224731445,34.559927944283615,33.64702224731445,33.64702224731445,2699
1997-08-04 00:00:00+00:00,33.125362396240234,33.64701983406982,32.734116760222236,33.125362396240234,8226
1997-08-05 00:00:00+00:00,32.60370635986328,32.73412073515702,32.21246067633596,32.60370635986328,3085
1997-08-06 00:00:00+00:00,32.86453628540039,32.86453628540039,32.342878765575506,32.86453628540039,10925
1997-08-07 00:00:00+00:00,33.64702224731445,33.64702224731445,33.12536477207034,33.64702224731445,36373
1997-08-08 00:00:00+00:00,33.125362396240234,33.77743419352722,33.125362396240234,33.125362396240234,7326
1997-08-11 00:00:00+00:00,33.125362396240234,33.516605474612426,33.06015265886573,33.125362396240234,29304
1997-08-12 00:00:00+00:00,33.77743911743164,33.77743911743164,33.25578160355745,33.77743911743164,6940
1997-08-13 00:00:00+00:00,33.51660919189453,33.777437939737496,32.99494913856252,33.51660919189453,6041
1997-08-14 00:00:00+00:00,33.06015396118164,33.06015396118164,32.66891086739748,33.06015396118164,10925
1997-08-15 00:00:00+00:00,32.99495315551758,32.99495315551758,32.603709986121416,32.99495315551758,53853
1997-08-18 00:00:00+00:00,31.821218490600586,32.08204724889415,31.560387174660836,31.821218490600586,46141
1997-08-19 00:00:00+00:00,32.7341194152832,32.7341194152832,32.40808349019497,32.7341194152832,58608
1997-08-20 00:00:00+00:00,32.86453628540039,32.9297434753785,32.53850033550984,32.86453628540039,5013
1997-08-21 00:00:00+00:00,33.51660919189453,33.58181637885527,32.99494913856252,33.51660919189453,8611
1997-08-22 00:00:00+00:00,32.473289489746094,32.538496672383296,32.08204383627697,32.473289489746094,28404
1997-08-25 00:00:00+00:00,32.0820426940918,32.53849551394748,32.0168355137761,32.0820426940918,8226
1997-08-26 00:00:00+00:00,31.821218490600586,32.147254438467534,31.821218490600586,31.821218490600586,10411
1997-08-27 00:00:00+00:00,31.821218490600586,31.821218490600586,31.495179985087447,31.821218490600586,7969
1997-08-28 00:00:00+00:00,31.169143676757812,31.56038680967353,30.87571004824794,31.169143676757812,7197
1997-08-29 00:00:00+00:00,31.169143676757812,31.169143676757812,30.64748360855736,31.169143676757812,900
1997-09-02 00:00:00+00:00,32.14725112915039,32.14725112915039,31.429969560035637,32.14725112915039,14652
1997-09-03 00:00:00+00:00,31.951631546020508,32.34287722489809,31.821217172276675,31.951631546020508,48840
1997-09-04 00:00:00+00:00,32.277671813964844,32.277671813964844,31.690807053325415,32.277671813964844,46013
1997-09-05 00:00:00+00:00,31.951631546020508,32.929741906745335,31.690802798532843,31.951631546020508,34188
1997-09-08 00:00:00+00:00,31.951631546020508,31.951631546020508,31.690802798532843,31.951631546020508,1542
1997-09-09 00:00:00+00:00,32.01683807373047,32.0820452592599,31.49517803184898,32.01683807373047,8226
1997-09-10 00:00:00+00:00,31.69080924987793,31.69080924987793,31.429977891646356,31.69080924987793,2056
1997-09-11 00:00:00+00:00,30.64748191833496,31.16914195776563,30.64748191833496,30.64748191833496,3085
1997-09-12 00:00:00+00:00,30.908315658569336,30.973522848943656,30.51706995867719,30.908315658569336,3342
1997-09-15 00:00:00+00:00,31.234346389770508,31.234346389770508,30.64747921684742,31.234346389770508,5013
1997-09-16 00:00:00+00:00,31.234346389770508,31.234346389770508,31.234346389770508,31.234346389770508,0
1997-09-17 00:00:00+00:00,32.277671813964844,32.734124740997494,31.886428640205224,32.277671813964844,24806
1997-09-18 00:00:00+00:00,32.473289489746094,32.473289489746094,32.147251018914176,32.473289489746094,386
1997-09-19 00:00:00+00:00,32.40808868408203,32.603710270486296,32.082050149095174,32.40808868408203,5013
1997-09-22 00:00:00+00:00,33.8426399230957,33.8426399230957,33.38618968455374,33.8426399230957,30075
1997-09-23 00:00:00+00:00,33.51660919189453,33.90785487130506,33.125366070130084,33.51660919189453,112718
1997-09-24 00:00:00+00:00,34.16868591308594,34.36430748710135,33.64702582473193,34.16868591308594,5398
1997-09-25 00:00:00+00:00,34.6251335144043,34.690340695769734,34.23388786856579,34.6251335144043,6426
1997-09-26 00:00:00+00:00,36.646568298339844,36.646568298339844,35.08159052936734,36.646568298339844,7069
1997-09-29 00:00:00+00:00,36.45094680786133,36.77698277819397,35.8640795036162,36.45094680786133,2056
1997-09-30 00:00:00+00:00,36.58135986328125,36.972605571073125,36.38573828820845,36.58135986328125,4627
1997-10-01 00:00:00+00:00,37.82029342651367,38.08112213676596,37.42904780348952,37.82029342651367,5527
1997-10-02 00:00:00+00:00,37.1682243347168,37.42905308175128,36.90739558768232,37.1682243347168,19022
1997-10-03 00:00:00+00:00,37.494266510009766,37.494266510009766,36.907401731489486,37.494266510009766,10925
1997-10-06 00:00:00+00:00,38.08113098144531,38.08113098144531,37.6898878251972,38.08113098144531,2956
1997-10-07 00:00:00+00:00,38.211544036865234,38.60278973714191,38.14633684642683,38.211544036865234,1928
1997-10-08 00:00:00+00:00,38.211544036865234,38.4723753562651,37.68988651335796,38.211544036865234,5527
1997-10-09 00:00:00+00:00,39.385276794433594,39.385276794433594,36.25532156470825,39.385276794433594,6555
1997-10-10 00:00:00+00:00,36.90739822387695,36.90739822387695,36.51615251773355,36.90739822387695,2571
1997-10-13 00:00:00+00:00,38.73320007324219,38.73320007324219,37.68988257753152,38.73320007324219,12339
1997-10-14 00:00:00+00:00,38.47237777709961,38.60279216618262,38.0811320522042,38.47237777709961,45241
1997-10-15 00:00:00+00:00,37.68988800048828,37.68988800048828,37.559473614465695,37.68988800048828,2313
1997-10-16 00:00:00+00:00,37.68988800048828,37.68988800048828,37.10302070574034,37.68988800048828,6298
1997-10-17 00:00:00+00:00,35.99448776245117,36.51614778379923,35.60324466467458,35.99448776245117,31103
1997-10-20 00:00:00+00:00,35.864070892333984,36.30422126483381,35.864070892333984,35.864070892333984,34445
1997-10-21 00:00:00+00:00,36.38573455810547,36.90739459580095,36.190113003086914,36.38573455810547,45884
1997-10-22 00:00:00+00:00,35.864070892333984,36.45093805566708,35.864070892333984,35.864070892333984,3213
1997-10-23 00:00:00+00:00,35.08158874511719,35.08158874511719,34.168685519254566,35.08158874511719,6812
1997-10-24 00:00:00+00:00,34.951171875,35.3424149906601,34.951171875,34.951171875,2956
1997-10-27 00:00:00+00:00,32.34287643432617,34.299097107959014,32.34287643432617,32.34287643432617,20436
1997-10-28 00:00:00+00:00,32.34287643432617,32.34287643432617,32.34287643432617,32.34287643432617,0
1997-10-29 00:00:00+00:00,34.951171875,34.951171875,33.6470230408409,34.951171875,13752
1997-10-30 00:00:00+00:00,34.16868591308594,34.16868591308594,32.99495135370097,34.16868591308594,5141
1997-10-31 00:00:00+00:00,34.5599250793457,34.82075379534566,33.90785073170004,34.5599250793457,10025
1997-11-03 00:00:00+00:00,34.69034194946289,34.69034194946289,34.16868192204095,34.69034194946289,23520
1997-11-04 00:00:00+00:00,33.90785598754883,34.29909912219296,33.386195917043814,33.90785598754883,11696
1997-11-05 00:00:00+00:00,33.97305679321289,34.429507031198646,33.97305679321289,33.97305679321289,8997
1997-11-06 00:00:00+00:00,33.90785598754883,34.23389193308561,33.64702467347324,33.90785598754883,8226
1997-11-07 00:00:00+00:00,33.51660919189453,33.58181637885527,32.99494913856252,33.51660919189453,12467
1997-11-10 00:00:00+00:00,33.97305679321289,34.103471146923106,33.386189643871234,33.97305679321289,4241
1997-11-11 00:00:00+00:00,34.29909896850586,34.36430615732104,34.038270213245156,34.29909896850586,7840
1997-11-12 00:00:00+00:00,33.386192321777344,33.5166066859481,32.994946671619196,33.386192321777344,5527
1997-11-13 00:00:00+00:00,32.60370635986328,32.86453511045076,32.14725348868909,32.60370635986328,23906
1997-11-14 00:00:00+00:00,31.951631546020508,32.823781187195756,31.56038586714293,31.951631546020508,6812
1997-11-17 00:00:00+00:00,32.7341194152832,32.7341194152832,32.08204500746072,32.7341194152832,5141
1997-11-18 00:00:00+00:00,33.95676040649414,33.95676040649414,33.516609966107374,33.95676040649414,5270
1997-11-19 00:00:00+00:00,34.29909896850586,34.29909896850586,33.777438900338296,34.29909896850586,4755
1997-11-20 00:00:00+00:00,34.429508209228516,34.55992512504673,33.973057955624995,34.429508209228516,4498
1997-11-21 00:00:00+00:00,34.5599250793457,34.625132258345694,34.16867944769999,34.5599250793457,4627
1997-11-24 00:00:00+00:00,33.51660919189453,33.777437939737496,33.125366070130084,33.51660919189453,19536
1997-11-25 00:00:00+00:00,33.77743911743164,33.77743911743164,33.25578160355745,33.77743911743164,4884
1997-11-26 00:00:00+00:00,33.64702224731445,33.64702224731445,33.22317426985562,33.64702224731445,11567
1997-11-28 00:00:00+00:00,33.77743911743164,33.90785605354636,33.386195982025995,33.77743911743164,5527
1997-12-01 00:00:00+00:00,33.97305679321289,34.103471146923106,33.58181117443656,33.97305679321289,1542
1997-12-02 00:00:00+00:00,33.581817626953125,33.97306332090464,33.581817626953125,33.581817626953125,2956
1997-12-03 00:00:00+00:00,33.581817626953125,33.84264638449002,33.5166104375689,33.581817626953125,1414
1997-12-04 00:00:00+00:00,34.038272857666016,34.29910163319041,33.907858469903815,34.038272857666016,2442
1997-12-05 00:00:00+00:00,34.951171875,34.951171875,34.6903431312266,34.951171875,1028
1997-12-08 00:00:00+00:00,35.864070892333984,36.05969498520885,35.472827821875754,35.864070892333984,2699
