"('date', '')","('open', 'ALG')","('high', 'ALG')","('low', 'ALG')","('close', 'ALG')","('volume', 'ALG')"
2024-02-06 00:00:00+00:00,213.07519741050103,214.43299066873428,211.65792583893096,212.09400939941406,42700
2024-02-07 00:00:00+00:00,211.9750703959815,213.90769958496094,210.40914094153294,213.90769958496094,62500
2024-02-08 00:00:00+00:00,214.4825365405067,215.7511349431064,212.39132876197525,214.08609008789062,67500
2024-02-09 00:00:00+00:00,213.87795180731902,217.07917915107748,212.71837438167682,216.40524291992188,60600
2024-02-12 00:00:00+00:00,216.4548182952292,229.33903403001395,216.4548182952292,223.2041778564453,155400
2024-02-13 00:00:00+00:00,216.77198029598014,216.77198029598014,208.41705388921008,210.35960388183594,114400
2024-02-14 00:00:00+00:00,214.06627618829714,216.7917831309619,208.13952656631577,215.80068969726562,64400
2024-02-15 00:00:00+00:00,216.5737353291508,220.02273614787174,215.68174218995532,219.2298583984375,60100
2024-02-16 00:00:00+00:00,217.7135032616989,220.02275288829082,215.3646165499178,215.39434814453125,91600
2024-02-20 00:00:00+00:00,212.53997868494582,215.22584847929423,211.6579061552309,213.99688720703125,64700
2024-02-21 00:00:00+00:00,213.9176183464062,213.9176183464062,211.23176341847199,212.6391143798828,47600
2024-02-22 00:00:00+00:00,211.19210745294998,213.28331531481768,210.87496540110462,212.41116333007812,64400
2024-02-23 00:00:00+00:00,205.552776533982,208.1296255663387,186.68236380337046,201.73707580566406,166500
2024-02-26 00:00:00+00:00,200.6865263638967,202.49030865296018,196.5635738133423,197.57449340820312,117900
2024-02-27 00:00:00+00:00,200.13149353442194,201.3208177753152,198.4763692840715,200.28016662597656,88400
2024-02-28 00:00:00+00:00,198.18895232465127,201.65777929320592,198.18895232465127,200.91445922851562,80200
2024-02-29 00:00:00+00:00,203.6895393870644,204.1157023310549,200.04230746048444,200.48829650878906,84700
2024-03-01 00:00:00+00:00,201.76681008972616,201.76681008972616,199.7152393513754,200.87481689453125,68000
2024-03-04 00:00:00+00:00,202.61915641775255,204.00668126077815,200.48829633102952,203.1642608642578,47200
2024-03-05 00:00:00+00:00,202.2722733567609,203.88776063759386,198.337630863009,200.10177612304688,52500
2024-03-06 00:00:00+00:00,201.19196050185164,201.81635418411167,198.5853800166177,201.17213439941406,62300
2024-03-07 00:00:00+00:00,201.82628294328202,205.72128832409746,201.82628294328202,204.42294311523438,64100
2024-03-08 00:00:00+00:00,206.23662664113084,207.85211375899289,201.12258095196984,201.45956420898438,100800
2024-03-11 00:00:00+00:00,201.97493751463912,201.97493751463912,199.21969879714774,200.60723876953125,61600
2024-03-12 00:00:00+00:00,201.09283865667973,201.09283865667973,198.87279918726745,200.0422821044922,42300
2024-03-13 00:00:00+00:00,199.63594162603155,205.6320598804868,199.63594162603155,204.31390380859375,58600
2024-03-14 00:00:00+00:00,203.49131377889086,203.49131377889086,200.05221830827648,202.35154724121094,79000
2024-03-15 00:00:00+00:00,201.56859231921274,204.9482095174627,201.56859231921274,203.19398498535156,118000
2024-03-18 00:00:00+00:00,203.27327841326132,205.40412334208256,200.02249301483153,200.31980895996094,59400
2024-03-19 00:00:00+00:00,200.31982380424523,203.2237357742503,200.31982380424523,202.08396911621094,29900
2024-03-20 00:00:00+00:00,202.71824540237827,207.82238568805215,202.3218140758477,206.1276092529297,44400
2024-03-21 00:00:00+00:00,207.59445133983277,212.0147198847587,207.47550983616912,211.60836791992188,69300
2024-03-22 00:00:00+00:00,211.9453255020557,213.80857077412392,211.3110263433524,212.4408721923828,76600
2024-03-25 00:00:00+00:00,213.61038237771336,215.13667484748026,213.61038237771336,214.58164978027344,60400
2024-03-26 00:00:00+00:00,216.99992440102847,219.646142299579,214.37353260739792,218.94247436523438,105600
2024-03-27 00:00:00+00:00,220.02272964464092,224.52228692114218,220.02272964464092,223.87808227539062,76000
2024-03-28 00:00:00+00:00,223.729427943217,226.84146059180912,223.0753026744523,226.29635620117188,100300
2024-04-01 00:00:00+00:00,225.19624713964924,225.19624713964924,211.91560141757037,211.98497009277344,78900
2024-04-02 00:00:00+00:00,210.5677211603699,213.85814355233344,209.62617028402772,213.29322814941406,83700
2024-04-03 00:00:00+00:00,211.62819380844402,219.00193186682628,211.62819380844402,217.93154907226562,89600
2024-04-04 00:00:00+00:00,220.75617257942076,222.02477105502143,213.68967105484137,214.4627227783203,84800
2024-04-05 00:00:00+00:00,214.01673330865734,217.16840338702008,214.01673330865734,216.65304565429688,33100
2024-04-08 00:00:00+00:00,218.02073870256737,218.6946901304156,216.64311937529627,218.37753295898438,49500
2024-04-09 00:00:00+00:00,218.4865421350142,220.89490701745765,217.1386544744533,220.79579162597656,42900
2024-04-10 00:00:00+00:00,215.4439137723947,216.49447048176515,211.8264133581266,213.17430114746094,55800
2024-04-11 00:00:00+00:00,214.9186314868586,217.93154907226562,212.7778658977373,217.93154907226562,51200
2024-04-12 00:00:00+00:00,215.54299182587246,215.54299182587246,209.73518380458202,211.98497009277344,48700
2024-04-15 00:00:00+00:00,213.8504840814569,218.91121816272758,210.87358524336602,213.49325561523438,69600
2024-04-16 00:00:00+00:00,212.10406970484922,213.99936584466005,210.51638406223748,211.1018524169922,46000
2024-04-17 00:00:00+00:00,211.82620379567433,211.84605402788898,204.69156701422756,205.01902770996094,86800
2024-04-18 00:00:00+00:00,206.0708755287532,207.0036396632343,202.64744461449365,203.27259826660156,58400
2024-04-19 00:00:00+00:00,202.2703555924091,205.8029398988336,200.56359899516946,200.7819061279297,69500
2024-04-22 00:00:00+00:00,202.8955329850599,204.8702149568319,200.6231580572545,203.03445434570312,67200
2024-04-23 00:00:00+00:00,203.40159685316954,207.05326777679895,202.270375753066,203.41152954101562,63900
2024-04-24 00:00:00+00:00,202.54820820185853,204.3343506749764,199.40261999647757,202.62759399414062,58000
2024-04-25 00:00:00+00:00,200.50405419091624,200.50405419091624,195.31433153703634,198.0927734375,117000
2024-04-26 00:00:00+00:00,198.10268843841973,199.65067336759026,196.37608171057332,196.99131774902344,51100
2024-04-29 00:00:00+00:00,197.98362586687188,200.9505920618992,197.04094424925017,197.96377563476562,77500
2024-04-30 00:00:00+00:00,197.74545577363932,199.6010511118963,192.3969617328194,192.88319396972656,148800
2024-05-01 00:00:00+00:00,194.42126003473356,196.06848106119293,192.03974696949146,192.43666076660156,88300
2024-05-02 00:00:00+00:00,194.18311933498552,194.5601980440992,191.20622040945463,193.73658752441406,121800
2024-05-03 00:00:00+00:00,188.5369482642331,193.9945967666188,175.85535895544754,192.47637939453125,114400
2024-05-06 00:00:00+00:00,193.37935508373175,194.00449354920107,191.63289805946036,191.76190185546875,94400
2024-05-07 00:00:00+00:00,191.79166687218915,193.9052698807808,191.73213131836243,192.57559204101562,58100
2024-05-08 00:00:00+00:00,191.85119675113512,193.91518169005585,191.85119675113512,192.49620056152344,35400
2024-05-09 00:00:00+00:00,193.07175202221677,196.92186440510807,192.74429131761752,196.7730255126953,33800
2024-05-10 00:00:00+00:00,197.95385838175494,197.95385838175494,194.76856991143546,196.90200805664062,32200
2024-05-13 00:00:00+00:00,197.94393120047874,197.94393120047874,195.0464180210184,195.0563507080078,56400
2024-05-14 00:00:00+00:00,197.69585473620438,197.9637798808678,195.80057391490158,197.16993713378906,47400
2024-05-15 00:00:00+00:00,198.5095537324873,199.98807056317696,197.33863223826594,199.1743927001953,49800
2024-05-16 00:00:00+00:00,197.68593007352553,198.28131589772235,194.08387763384482,194.5105743408203,52200
2024-05-17 00:00:00+00:00,195.32424780522337,195.32424780522337,192.26796324882267,192.74427795410156,48000
2024-05-20 00:00:00+00:00,192.43667310736575,194.7884336869959,192.43667310736575,193.6770477294922,24600
2024-05-21 00:00:00+00:00,192.16874370609395,193.9449533236392,192.16874370609395,192.7641143798828,59200
2024-05-22 00:00:00+00:00,192.6946883228966,194.69913803090992,191.41461318322715,192.287841796875,55500
2024-05-23 00:00:00+00:00,192.67482291493644,192.67482291493644,188.2888602403893,189.30101013183594,94200
2024-05-24 00:00:00+00:00,190.2635317138027,190.9283706321987,187.03855799754865,190.65052795410156,51900
2024-05-28 00:00:00+00:00,191.50392518654317,192.97252450783333,189.06286125431015,189.84678649902344,62700
2024-05-29 00:00:00+00:00,186.87979763749806,187.34617969112946,185.18295854898716,186.11572265625,38000
2024-05-30 00:00:00+00:00,187.9117956332406,188.98348116206517,187.45534623508652,188.2194061279297,39100
2024-05-31 00:00:00+00:00,188.41786974401612,189.83685103110076,185.62951004125077,188.5270233154297,50800
2024-06-03 00:00:00+00:00,190.85892924684887,191.76192564836586,184.3891458136385,185.4707489013672,42200
2024-06-04 00:00:00+00:00,183.57543938039916,186.46303506077916,183.416667798917,184.0021209716797,40200
2024-06-05 00:00:00+00:00,185.3714933241119,186.30425740830998,183.22812246782152,185.83787536621094,53100
2024-06-06 00:00:00+00:00,185.4310436923032,188.01102901888768,184.6769013565332,186.47296142578125,40500
2024-06-07 00:00:00+00:00,185.81803058739303,186.55233779340216,183.29759609001206,183.56552124023438,47700
2024-06-10 00:00:00+00:00,181.62061013646957,181.99768886198748,180.05277481719537,181.47177124023438,93200
2024-06-11 00:00:00+00:00,180.42985186954755,180.44970210262537,175.81564929225465,177.82009887695312,140200
2024-06-12 00:00:00+00:00,182.96023016005833,186.17527161411596,178.68342072071164,180.32070922851562,148200
2024-06-13 00:00:00+00:00,179.4573992170743,179.55662009810584,175.54773614170247,176.2820281982422,95400
2024-06-14 00:00:00+00:00,173.78144267377724,173.78144267377724,169.56416915826648,173.70205688476562,125300
2024-06-17 00:00:00+00:00,173.2356733827974,176.8277932429821,173.2356733827974,176.24234008789062,76200
2024-06-18 00:00:00+00:00,175.99426988602187,178.20709390816094,173.83104873429593,174.38674926757812,56000
2024-06-20 00:00:00+00:00,173.37460498694668,176.92703973382845,172.2830692592234,174.03944396972656,57500
2024-06-21 00:00:00+00:00,173.14637815053246,174.24783141075818,171.856385526827,173.58297729492188,194600
2024-06-24 00:00:00+00:00,174.74397563064335,176.53010289996948,173.07690433363683,174.3569793701172,75500
2024-06-25 00:00:00+00:00,173.42422146492441,173.6524461545945,169.90155452895857,169.96109008789062,44200
2024-06-26 00:00:00+00:00,168.81996433339853,170.55648892697005,167.7085782974336,169.28634643554688,76600
2024-06-27 00:00:00+00:00,169.96108616103785,171.5388390014508,169.13747561849294,169.6931610107422,73600
2024-06-28 00:00:00+00:00,171.6678466796875,172.50137478688117,169.17717990415935,171.6678466796875,216300
2024-07-01 00:00:00+00:00,171.7968537252438,172.01516087285864,165.65451609460044,166.16058349609375,119100
2024-07-02 00:00:00+00:00,165.48579350756125,167.07346363864687,165.13848262257653,166.7559356689453,97000
2024-07-03 00:00:00+00:00,166.6864901287432,168.20470737430088,166.4483479043677,167.50018310546875,43100
2024-07-05 00:00:00+00:00,166.54757922549416,167.69865051977666,163.90805837038525,164.44390869140625,56000
2024-07-08 00:00:00+00:00,166.0811913778653,166.845266365421,165.17821018307194,165.2178955078125,47000
2024-07-09 00:00:00+00:00,165.6346394670023,165.6346394670023,162.4791341582398,163.2332763671875,120600
2024-07-10 00:00:00+00:00,164.92019512408564,164.92019512408564,162.83637499032864,163.6202850341797,64500
2024-07-11 00:00:00+00:00,167.55972000439758,172.8685292042475,165.8033453790977,171.3602294921875,100700
2024-07-12 00:00:00+00:00,173.6127549834763,174.49590107424646,171.51900209754365,171.5884552001953,51300
2024-07-15 00:00:00+00:00,173.12654944703695,176.23245270445838,172.53116350319542,174.0989990234375,63700
2024-07-16 00:00:00+00:00,174.7250534119055,184.00688307305205,174.7250534119055,183.5298614501953,77800
2024-07-17 00:00:00+00:00,181.11500852491352,185.79568290699558,181.11500852491352,184.31495666503906,114200
2024-07-18 00:00:00+00:00,182.6056540028491,186.94843395584653,181.71126502833968,183.59942626953125,119500
2024-07-19 00:00:00+00:00,183.65905243751865,183.83793933287686,180.96593805340302,182.39695739746094,52400
2024-07-22 00:00:00+00:00,183.0528690424477,186.09381009371634,181.01563263426533,184.74227905273438,217000
2024-07-23 00:00:00+00:00,183.21186135846392,188.0912869780873,183.21186135846392,185.96461486816406,67200
2024-07-24 00:00:00+00:00,184.3149427960102,186.60062203321974,181.9100157396674,182.12864685058594,68100
2024-07-25 00:00:00+00:00,183.63917436490047,193.2887099501481,183.60936240937156,190.83409118652344,77700
2024-07-26 00:00:00+00:00,193.58685765217155,197.29362428789105,192.79183673597169,193.74586486816406,61700
2024-07-29 00:00:00+00:00,193.19927554235966,194.77936985236943,189.77076415679227,192.06637573242188,53600
2024-07-30 00:00:00+00:00,192.2154293643743,192.90113465231212,189.08505280021447,189.8204345703125,95400
2024-07-31 00:00:00+00:00,189.5024492781583,194.4613635326102,186.45156092642054,191.51980590820312,107100
2024-08-01 00:00:00+00:00,183.84788833651453,187.57453472171414,178.08400556131986,183.62925720214844,160400
2024-08-02 00:00:00+00:00,175.39086294731646,177.66659463804922,172.72754553715214,173.99957275390625,167200
2024-08-05 00:00:00+00:00,165.8208596766121,172.13132034534692,163.3563084238816,171.91268920898438,154400
2024-08-06 00:00:00+00:00,171.2965328245232,173.641836145685,169.19967258753636,170.51145935058594,94800
2024-08-07 00:00:00+00:00,173.37351729867316,173.37351729867316,167.50031953003813,168.22576904296875,87800
2024-08-08 00:00:00+00:00,171.01827553876768,174.09897580760816,169.64688004347985,173.79090881347656,74200
2024-08-09 00:00:00+00:00,174.4567370977143,174.4567370977143,168.5139827579314,171.24685668945312,58400
2024-08-12 00:00:00+00:00,170.9189032717507,171.12758696296567,168.4245250948801,169.2394256591797,46400
2024-08-13 00:00:00+00:00,169.97481259352344,171.27666708294248,167.69908063065034,170.50152587890625,66100
2024-08-14 00:00:00+00:00,171.61454764515796,171.61454764515796,168.68292227791093,170.3922119140625,46500
2024-08-15 00:00:00+00:00,174.67537040040014,176.3548480999775,173.1747644454164,173.4629669189453,52400
2024-08-16 00:00:00+00:00,173.4629576219876,176.8914690168082,173.44307793017734,176.5635223388672,85200
2024-08-19 00:00:00+00:00,177.25916268781268,178.38213025435257,175.85795525038532,178.17343139648438,79100
2024-08-20 00:00:00+00:00,177.26909492436906,178.04423604928888,175.80824853576763,176.46414184570312,96200
2024-08-21 00:00:00+00:00,177.3386723163401,179.75354700507356,177.0306053149253,178.7100830078125,33000
2024-08-22 00:00:00+00:00,177.80575034519924,179.67404725030806,176.94117323704324,179.1075897216797,40500
2024-08-23 00:00:00+00:00,180.7870715626039,185.09010783556008,180.43926032398969,183.17213439941406,48400
2024-08-26 00:00:00+00:00,184.29507113294883,185.5273542514635,182.43672177295113,184.14601135253906,68600
2024-08-27 00:00:00+00:00,182.3075419710679,183.38081797226283,179.91254687109856,180.72744750976562,58100
2024-08-28 00:00:00+00:00,180.1510357492066,180.89636495111378,178.62063312667894,180.42929077148438,54100
2024-08-29 00:00:00+00:00,182.30752442251136,184.8317145426528,180.89636958374646,183.15223693847656,54000
2024-08-30 00:00:00+00:00,182.79449267316895,184.64290989306818,180.6280610153777,184.24539184570312,69100
2024-09-03 00:00:00+00:00,181.87026290809936,182.4367203969079,176.5038985611562,177.78585815429688,60200
2024-09-04 00:00:00+00:00,176.69271974889526,177.78586019162654,174.85423490990976,174.9933624267578,64800
2024-09-05 00:00:00+00:00,175.81819315277238,175.81819315277238,171.04808308934153,172.29029846191406,51600
2024-09-06 00:00:00+00:00,171.5251058121317,173.13501209292332,169.3686065673828,169.3686065673828,45200
2024-09-09 00:00:00+00:00,169.07050783593522,170.96860164679794,168.29536655607708,170.02452087402344,48500
2024-09-10 00:00:00+00:00,169.17982061003465,170.7897270625219,168.38479964894037,170.1239013671875,59400
2024-09-11 00:00:00+00:00,168.77235156886866,173.4430783472293,167.0034380875481,173.02569580078125,81100
2024-09-12 00:00:00+00:00,174.03935004355915,175.28156543491954,171.62447543759828,174.3871612548828,49500
2024-09-13 00:00:00+00:00,177.19954393708858,178.09394814345535,176.18589190204457,177.7262420654297,39300
2024-09-16 00:00:00+00:00,178.72995543321264,178.76969965342707,175.91757798547883,177.30885314941406,44700
2024-09-17 00:00:00+00:00,179.40571185342105,179.8032147073569,177.18960387339314,177.78585815429688,69600
2024-09-18 00:00:00+00:00,177.17966669451286,188.35960570048007,177.17966669451286,180.67774963378906,70400
2024-09-19 00:00:00+00:00,185.18947507068088,185.57704566301433,182.21809042028318,183.77830505371094,56900
2024-09-20 00:00:00+00:00,183.02304725291904,183.02304725291904,179.48522020255942,180.0218505859375,230500
2024-09-23 00:00:00+00:00,180.7373625449342,181.8901420471111,177.98462420408302,179.2467041015625,49800
2024-09-24 00:00:00+00:00,180.53862944280468,182.24791917779393,179.25666972344442,181.59202575683594,63000
2024-09-25 00:00:00+00:00,182.0789614708765,182.0789614708765,176.50389827811208,177.05047607421875,118300
2024-09-26 00:00:00+00:00,179.59454122044886,181.36345479936355,178.11381495244743,179.0877227783203,111700
2024-09-27 00:00:00+00:00,181.25414160833242,183.64913665471852,179.7237388335384,179.9622344970703,60200
2024-09-30 00:00:00+00:00,178.0541963260494,180.1609889289607,177.45794199355763,179.0082244873047,69500
2024-10-01 00:00:00+00:00,177.75604592674227,177.76599335452067,174.26791062293697,175.3411865234375,56800
2024-10-02 00:00:00+00:00,174.0691786319111,177.33868318231276,173.54248046875,173.54248046875,40100
2024-10-03 00:00:00+00:00,172.53875851651696,172.58845016906255,170.4120861959307,171.32635498046875,46100
2024-10-04 00:00:00+00:00,174.76480383145434,174.76480383145434,172.5387483371093,174.66542053222656,93700
2024-10-07 00:00:00+00:00,173.41327233005308,175.37100504166526,172.82695029213696,174.41697692871094,133600
2024-10-08 00:00:00+00:00,174.01949443698692,174.24805785477864,169.96490101875042,171.1574249267578,60700
2024-10-09 00:00:00+00:00,170.44188792780898,173.64183606356974,169.8754455813145,172.2207489013672,115800
2024-10-10 00:00:00+00:00,170.30275228987085,170.69032287597656,168.81209385657792,170.69032287597656,61600
2024-10-11 00:00:00+00:00,171.40585100882583,176.31508885338428,171.40585100882583,175.9076385498047,69000
2024-10-14 00:00:00+00:00,175.14245573264375,177.84551791229293,174.25799889058115,177.70639038085938,63500
2024-10-15 00:00:00+00:00,178.54234228608746,181.1896293567694,178.54234228608746,180.63230895996094,95800
2024-10-16 00:00:00+00:00,181.05032064728078,183.75731876802593,180.6621856689453,180.6621856689453,124100
2024-10-17 00:00:00+00:00,180.42331821537465,180.42331821537465,177.76608424157354,178.97030639648438,83700
2024-10-18 00:00:00+00:00,179.18926418911022,179.18926418911022,176.601687556622,176.69125366210938,47500
2024-10-21 00:00:00+00:00,176.29315205822024,176.29315205822024,170.99859310275642,171.0583038330078,63300
2024-10-22 00:00:00+00:00,169.8142923780323,172.6506585781827,167.98307712681003,169.77447509765625,81800
2024-10-23 00:00:00+00:00,168.83896939200716,170.7597507790674,167.3461402543737,167.9930419921875,57700
2024-10-24 00:00:00+00:00,168.5005871237427,169.47589784283917,166.69924251495763,168.16221618652344,104900
2024-10-25 00:00:00+00:00,168.62001436427687,171.51610644074853,167.5551375110525,170.9587860107422,63800
2024-10-28 00:00:00+00:00,171.6753249370277,175.20835640043617,171.6753249370277,173.327392578125,42100
2024-10-29 00:00:00+00:00,172.01370624928754,172.65064601637414,171.18767237878046,172.63075256347656,45400
2024-10-30 00:00:00+00:00,170.91897520726658,174.6410858262161,170.18250742751923,172.26251220703125,110000
2024-10-31 00:00:00+00:00,170.91898703944446,171.5061628470827,168.67974336564558,168.7294921875,99900
2024-11-01 00:00:00+00:00,174.3823551134646,189.61916262658727,173.29756954593682,186.583740234375,264700
2024-11-04 00:00:00+00:00,186.64342006401318,187.4395985378703,181.54790212867377,182.3938446044922,107500
2024-11-05 00:00:00+00:00,181.65739143550988,186.73301632602463,181.5976807027014,185.906982421875,122400
2024-11-06 00:00:00+00:00,196.36673605039863,199.13344474873767,193.99810903501833,195.94874572753906,122200
2024-11-07 00:00:00+00:00,196.22739346065163,197.78989509785103,192.87350917824574,196.48614501953125,98300
2024-11-08 00:00:00+00:00,195.05306314548466,197.33210897702517,193.25170320636562,194.64501953125,137800
2024-11-11 00:00:00+00:00,195.7297935077161,197.32215058895824,193.89859349437742,195.2620391845703,61600
2024-11-12 00:00:00+00:00,194.7246251309263,194.9833766996279,191.241357343938,191.36077880859375,118500
2024-11-13 00:00:00+00:00,193.57016861539057,195.11276168522673,191.67925787548984,194.58529663085938,103600
2024-11-14 00:00:00+00:00,194.54548872402708,196.34683345147795,190.6939944131605,192.08729553222656,84900
2024-11-15 00:00:00+00:00,193.51045637537766,196.41649510811297,192.74413320985616,193.38107299804688,98700
2024-11-18 00:00:00+00:00,193.3512190663173,196.63544604278945,192.56500244140625,192.56500244140625,63300
2024-11-19 00:00:00+00:00,190.15657156995485,192.3062338594909,189.6888172530204,189.788330078125,64700
2024-11-20 00:00:00+00:00,188.93243837514456,191.06220718365196,187.10123840977863,190.8233642578125,51400
2024-11-21 00:00:00+00:00,192.1669082518991,196.40655256962188,192.1669082518991,195.42127990722656,76000
2024-11-22 00:00:00+00:00,195.34166276180548,198.4069403383768,195.34166276180548,197.15296936035156,67100
2024-11-25 00:00:00+00:00,198.944351943049,204.63700812469708,197.32215464776965,201.6414031982422,93900
2024-11-26 00:00:00+00:00,201.4921319073928,202.63662817430543,196.65536488389407,196.8046417236328,117900
2024-11-27 00:00:00+00:00,199.25288606208017,200.11872209497773,196.5259793939277,196.9439697265625,46000
2024-11-29 00:00:00+00:00,198.605975160335,199.51162843215187,196.1079800071186,198.99411010742188,44100
2024-12-02 00:00:00+00:00,200.2381283410452,201.07410894275375,197.58089452328744,200.9845428466797,65800
2024-12-03 00:00:00+00:00,202.03946668397433,202.16885005376142,196.93400194934466,198.7851104736328,60200
2024-12-04 00:00:00+00:00,200.2182254597214,200.2182254597214,197.1927652583191,199.44195556640625,50300
2024-12-05 00:00:00+00:00,200.6760310657998,200.6760310657998,194.79428100585938,194.79428100585938,63100
2024-12-06 00:00:00+00:00,196.6852036657215,196.75486112311106,193.63983490511504,195.15255737304688,41400
2024-12-09 00:00:00+00:00,196.2672105530004,197.87946100650396,194.51561481502932,194.61514282226562,43800
2024-12-10 00:00:00+00:00,195.66011893511615,197.15294787352494,191.082104116326,194.80422973632812,100000
2024-12-11 00:00:00+00:00,196.8046426433596,198.01881156505337,194.96348062014633,195.01324462890625,76800
2024-12-12 00:00:00+00:00,195.55066270439895,195.56060943135975,191.9181028324635,192.42567443847656,58400
2024-12-13 00:00:00+00:00,192.42566946419652,193.46069091754592,190.68403558298496,192.17686462402344,57900
2024-12-16 00:00:00+00:00,191.1020154066776,197.491321529449,191.1020154066776,195.6402130126953,90600
2024-12-17 00:00:00+00:00,194.75448463838694,195.6203206472372,192.7540839478119,195.570556640625,83900
2024-12-18 00:00:00+00:00,196.65536305104737,200.06895836523393,193.06262034500065,196.34683227539062,263100
2024-12-19 00:00:00+00:00,198.2079033154923,199.73058781309953,192.9332373527577,193.5801239013672,128300
2024-12-20 00:00:00+00:00,191.5797217867545,194.69476316150983,187.43960571289062,187.43960571289062,387100
2024-12-23 00:00:00+00:00,186.77281132950935,188.27558706290057,183.2497415549607,185.64820861816406,144300
2024-12-24 00:00:00+00:00,185.0311908361672,187.61876737582296,184.92171609366233,187.36000061035156,124200
2024-12-26 00:00:00+00:00,187.10123986883713,187.5490855441207,185.18047379130286,187.3898468017578,63400
2024-12-27 00:00:00+00:00,185.53874664874,187.8675716009917,182.06544063929124,184.513671875,50400
2024-12-30 00:00:00+00:00,184.09568154660687,185.43923381960428,181.40859218645502,184.513671875,74200
2024-12-31 00:00:00+00:00,186.26527983188012,186.69321691519335,184.00612738073545,185.02125549316406,114000
2025-01-02 00:00:00+00:00,185.85721524683083,186.61357649257872,179.09968248267919,179.3086700439453,162000
2025-01-03 00:00:00+00:00,181.37872625568798,181.6374778193828,179.55747302571666,181.1697235107422,87900
2025-01-06 00:00:00+00:00,180.4929815023435,183.17012397733245,176.7111449439981,176.83056640625,70000
2025-01-07 00:00:00+00:00,176.04434733776824,176.95994730250766,173.7254844678539,175.54673767089844,101600
2025-01-08 00:00:00+00:00,175.46713059485953,175.78560809317239,171.51610834824325,175.30789184570312,101900
2025-01-10 00:00:00+00:00,172.44166679115148,173.77525712013045,170.5407941245044,172.07342529296875,114600
2025-01-13 00:00:00+00:00,170.92893737754693,175.58655702823683,170.5507491340685,175.55670166015625,191000
2025-01-14 00:00:00+00:00,175.72589156352356,177.1789033405896,174.17333658921385,176.85047912597656,124100
2025-01-15 00:00:00+00:00,181.57776449457313,181.57776449457313,179.0300054286583,180.18446350097656,67600
2025-01-16 00:00:00+00:00,180.4934939202081,181.3308620630912,179.29725154308264,180.8125,183500
2025-01-17 00:00:00+00:00,183.09532676203773,183.09532676203773,180.26421627762005,181.7794647216797,172300
2025-01-21 00:00:00+00:00,183.60372620357845,186.09590414777546,183.60372620357845,184.55076599121094,65400
2025-01-22 00:00:00+00:00,184.59063383684008,185.3482504546324,183.0853638370387,183.1651153564453,64000
2025-01-23 00:00:00+00:00,183.0255611898685,185.16882821806774,182.5071838988861,183.65357971191406,85500
2025-01-24 00:00:00+00:00,183.99253603294605,184.99937053106498,182.56700221928236,184.94952392578125,53700
