"('date', '')","('open', 'CDRE')","('high', 'CDRE')","('low', 'CDRE')","('close', 'CDRE')","('volume', 'CDRE')"
2022-01-25 00:00:00+00:00,20.10141654062535,20.617571777929637,19.594818146843835,20.206558227539062,38300
2022-01-26 00:00:00+00:00,20.703596925779024,20.99034961857209,19.231596973976583,19.6043758392334,43500
2022-01-27 00:00:00+00:00,19.757312731836095,20.292585326777882,19.260272982111193,19.642610549926758,40700
2022-01-28 00:00:00+00:00,19.843338958771234,21.12417118128797,19.451442722954997,20.59845542907715,64100
2022-01-31 00:00:00+00:00,20.64624692006166,21.296221640359384,20.64624692006166,20.866090774536133,54500
2022-02-01 00:00:00+00:00,21.028590228713,21.057266235351562,20.30692804804104,21.057266235351562,59800
2022-02-02 00:00:00+00:00,21.124176008214217,22.261632130268378,20.888082528378582,21.20064353942871,117600
2022-02-03 00:00:00+00:00,21.152672686161775,21.440465259074685,20.903255017924412,21.1910457611084,79500
2022-02-04 00:00:00+00:00,20.960813453719588,21.565174765128425,20.615463087355124,21.440465927124023,59200
2022-02-07 00:00:00+00:00,21.4596547030697,21.68988769474571,20.71139610782579,21.25819969177246,50900
2022-02-08 00:00:00+00:00,21.11430182974646,22.255875214224723,21.11430182974646,21.757036209106445,52100
2022-02-09 00:00:00+00:00,22.044828364147477,22.48514900590767,21.450060291405194,21.77622413635254,33900
2022-02-10 00:00:00+00:00,21.651515172301554,21.968085772726443,21.210235717655017,21.613143920898438,69700
2022-02-11 00:00:00+00:00,21.70907100441612,22.150352248953823,21.367559395869627,21.852968215942383,33900
2022-02-14 00:00:00+00:00,21.82418368951469,23.359071699558157,21.82418368951469,22.39976692199707,85100
2022-02-15 00:00:00+00:00,22.725934664741597,22.917794555949527,21.82514628188779,22.054420471191406,90300
2022-02-16 00:00:00+00:00,21.99686378823172,22.2750612848183,20.318080050024946,21.4020938873291,49200
2022-02-17 00:00:00+00:00,21.18145321842378,21.795407800783344,20.692207474457632,21.334941864013672,58600
2022-02-18 00:00:00+00:00,21.06633296968346,22.08319739632451,20.870636162352476,21.26778793334961,55500
2022-02-22 00:00:00+00:00,20.874476913725783,21.104709892990922,20.43319566450413,20.653837203979492,23000
2022-02-23 00:00:00+00:00,20.74976419049424,21.58436025891985,20.068658589482638,20.145402908325195,38900
2022-02-24 00:00:00+00:00,19.982318611257934,20.653832693082812,19.761678949700407,20.64423942565918,58600
2022-02-25 00:00:00+00:00,20.788138881119668,21.200640313119976,20.442788504611688,21.075929641723633,107300
2022-02-28 00:00:00+00:00,21.07592739631657,21.593952905888653,20.768950129782965,21.12389373779297,76500
2022-03-01 00:00:00+00:00,21.191047717434486,21.440467238426812,20.65383742668976,20.951221466064453,40400
2022-03-02 00:00:00+00:00,21.05674780964317,21.622737968589774,20.989594915247217,21.517213821411133,48300
2022-03-03 00:00:00+00:00,21.54599166673157,21.555584937298637,20.442791167728544,20.605873107910156,72500
2022-03-04 00:00:00+00:00,20.50034889755926,20.50034889755926,19.96313677380017,20.097440719604492,124200
2022-03-07 00:00:00+00:00,19.991917569971378,20.049475361170025,19.2436589654722,19.550636291503906,66400
2022-03-08 00:00:00+00:00,19.675345256515094,21.58436193716827,19.617787470340108,21.075929641723633,46500
2022-03-09 00:00:00+00:00,21.191049168571414,22.783495440338868,21.191049168571414,22.495704650878906,29900
2022-03-10 00:00:00+00:00,22.016049568966356,23.119249907274845,21.73785025223231,22.486108779907227,117500
2022-03-11 00:00:00+00:00,21.478833695666495,22.529273613360637,20.337262311213003,21.872148513793945,291200
2022-03-14 00:00:00+00:00,21.862562417263415,23.685241600421914,21.852969147437477,23.55093765258789,148900
2022-03-15 00:00:00+00:00,23.43582074621127,24.327974662451858,23.407040938364176,24.28000831604004,46000
2022-03-16 00:00:00+00:00,24.548612705223224,25.50791761178223,23.608494335930338,23.963436126708984,72600
2022-03-17 00:00:00+00:00,24.030587218811696,25.037858470271335,23.732244431643874,24.817218780517578,37700
2022-03-18 00:00:00+00:00,24.462276107339644,24.750066859063814,24.030588150024414,24.030588150024414,167300
2022-03-21 00:00:00+00:00,24.049775020130248,24.23204347459432,22.1791314486366,22.725934982299805,48200
2022-03-22 00:00:00+00:00,22.78349449805908,24.001812327195548,22.625208289592052,23.953845977783203,73600
2022-03-23 00:00:00+00:00,23.76198709957791,24.778849964729286,22.965763962102262,24.020999908447266,61600
2022-03-24 00:00:00+00:00,24.020992306053298,24.227241148141186,23.119245310417917,23.435815811157227,25500
2022-03-25 00:00:00+00:00,23.41663225667345,24.201344419139158,22.725933393450514,22.91779327392578,15500
2022-03-28 00:00:00+00:00,22.59163229612792,23.061693362074223,22.466923449674006,22.984947204589844,16900
2022-03-29 00:00:00+00:00,23.301515836526526,24.0785522577631,23.042503086204732,23.838726043701172,30600
2022-03-30 00:00:00+00:00,23.848318864603595,24.22244716601095,22.956165072267183,23.272735595703125,41800
2022-03-31 00:00:00+00:00,23.10965328694516,24.078551375834838,23.10965328694516,23.56052589416504,37200
2022-04-01 00:00:00+00:00,23.742797948332736,24.941929157844488,23.37826286572193,24.251230239868164,55700
2022-04-04 00:00:00+00:00,24.25122580646976,24.25122580646976,22.582035687543716,22.831453323364258,31900
2022-04-05 00:00:00+00:00,23.061691469439637,23.061691469439637,21.40209254462252,21.62273406982422,37800
2022-04-06 00:00:00+00:00,21.6323257829676,22.09279354727038,21.002062829175202,22.054420471191406,35500
2022-04-07 00:00:00+00:00,22.198316555200535,23.33029671943697,22.198316555200535,23.052099227905273,15800
2022-04-08 00:00:00+00:00,23.025236643730075,23.550934213427997,22.543664815275324,23.368667602539062,39500
2022-04-11 00:00:00+00:00,23.426227991246588,24.01140462221505,22.841051360278126,23.378263473510742,29600
2022-04-12 00:00:00+00:00,23.3590727600015,25.00907639361028,23.3590727600015,23.56052589416504,79800
2022-04-13 00:00:00+00:00,24.46227507837099,24.46227507837099,23.666052080381796,23.829133987426758,29500
2022-04-14 00:00:00+00:00,23.973031428898352,24.18407786754133,22.27506116112054,22.73552894592285,29800
2022-04-18 00:00:00+00:00,22.418955397247515,22.841048218505733,21.84337211494317,22.773897171020508,32500
2022-04-19 00:00:00+00:00,22.76430646961641,24.826811786511545,22.59163128248239,24.38553237915039,41700
2022-04-20 00:00:00+00:00,24.71169649180872,25.805303582939644,24.366346113670936,24.443090438842773,47400
2022-04-21 00:00:00+00:00,24.778847107810083,24.98989354085444,23.39744744950691,23.608495712280273,27600
2022-04-22 00:00:00+00:00,23.69483023686064,23.69483023686064,22.679885176384108,23.272735595703125,25600
2022-04-25 00:00:00+00:00,23.18640016025803,23.627679548436287,22.458286974089184,23.57012176513672,19800
2022-04-26 00:00:00+00:00,23.627676837769595,24.21285336165626,22.77389613614772,23.291921615600586,32000
2022-04-27 00:00:00+00:00,23.253553412801292,23.867508038703654,22.65878532639066,23.387855529785156,30000
2022-04-28 00:00:00+00:00,23.69483003287959,24.260820028957607,22.97535141037995,24.20326042175293,23800
2022-04-29 00:00:00+00:00,24.174395257121713,25.406210360050675,24.174395257121713,24.424606323242188,54000
2022-05-02 00:00:00+00:00,24.520841267242215,24.81917308057273,23.904933742648755,24.568960189819336,60200
2022-05-03 00:00:00+00:00,24.886539748179192,25.743036448240172,24.395737711516915,24.94428062438965,99500
2022-05-04 00:00:00+00:00,25.329217807592897,25.329217807592897,23.876059557960225,24.74217987060547,56000
2022-05-05 00:00:00+00:00,24.713312697695226,25.257044578793234,23.84719230298237,24.588205337524414,83700
2022-05-06 00:00:00+00:00,24.5497104154258,24.559334199076694,23.741330944241053,24.058908462524414,91800
2022-05-09 00:00:00+00:00,24.020414675186878,24.67481731575977,22.22080924916057,22.557634353637695,109500
2022-05-10 00:00:00+00:00,23.03880928208985,23.88568197970982,22.96182085503349,23.577728271484375,76700
2022-05-11 00:00:00+00:00,23.82794445133423,23.82794445133423,22.268926290932885,22.317045211791992,96600
2022-05-12 00:00:00+00:00,22.182314222279054,23.556560508509186,21.893608037325198,22.586503982543945,123900
2022-05-13 00:00:00+00:00,23.57773151710559,24.107026796535244,22.769352003960897,23.00994110107422,209100
2022-05-16 00:00:00+00:00,23.16392228321638,23.22455048264237,22.451778643619036,22.855968475341797,73600
2022-05-17 00:00:00+00:00,23.346770832414673,23.548864832989462,22.894463900973836,23.154298782348633,84200
2022-05-18 00:00:00+00:00,23.03881483451808,23.337144831816353,22.69429140274345,23.096555709838867,75800
2022-05-19 00:00:00+00:00,23.06768364488781,23.539238089193695,22.634624339977975,23.433380126953125,86300
2022-05-20 00:00:00+00:00,23.837568147833668,23.837568147833668,22.94257641418655,23.115800857543945,102900
2022-05-23 00:00:00+00:00,23.481497158380304,24.078158968718864,22.884837183591014,24.020416259765625,126500
2022-05-24 00:00:00+00:00,23.70283617990487,23.895308184831332,23.39488244046179,23.664342880249023,95400
2022-05-25 00:00:00+00:00,23.65472098385737,25.771905864782287,23.577732542853695,25.53131675720215,209400
2022-05-26 00:00:00+00:00,25.83927158180192,26.272330891891762,24.857667542052738,25.146373748779297,140700
2022-05-27 00:00:00+00:00,25.155993434772657,26.801623684509615,25.093441596022117,26.23383331298828,187500
2022-05-31 00:00:00+00:00,26.224212026139536,26.49367248023335,23.72208500699437,24.241758346557617,301400
2022-06-01 00:00:00+00:00,23.943427008769543,25.290727470093785,23.500743935028133,25.155996322631836,141600
2022-06-02 00:00:00+00:00,25.146372320126673,25.781529242828377,24.674817896970975,25.57943344116211,154400
2022-06-03 00:00:00+00:00,25.454326838527155,26.666894255055936,25.43507927050629,25.964374542236328,136700
2022-06-06 00:00:00+00:00,26.47442281399678,27.417531575277312,26.118350164854647,26.77275276184082,206200
2022-06-07 00:00:00+00:00,26.76312774732056,27.302048588020927,25.242604891838766,26.888235092163086,306800
2022-06-08 00:00:00+00:00,24.828793302714296,24.92502930562618,21.961933624064287,23.106176376342773,597600
2022-06-09 00:00:00+00:00,22.49027136850055,24.14552382557518,22.49027136850055,23.702838897705078,491600
2022-06-10 00:00:00+00:00,21.71075913820145,21.758878057908912,20.103623930954168,20.604049682617188,3206400
2022-06-13 00:00:00+00:00,20.199860057343347,20.199860057343347,17.726604471400154,18.66008949279785,1418400
2022-06-14 00:00:00+00:00,18.794819070169716,19.097959980983692,17.072200423987116,17.466766357421875,651400
2022-06-15 00:00:00+00:00,17.409025952761244,18.53498291910323,17.072200874094168,18.352134704589844,408700
2022-06-16 00:00:00+00:00,17.822840982347362,18.10673619398939,17.081826113241156,17.70735740661621,349600
2022-06-17 00:00:00+00:00,17.890203523545356,18.669711602121406,17.6399906686403,18.236652374267578,402700
2022-06-21 00:00:00+00:00,18.48686322576751,18.631218135957027,17.885390551807625,18.10192108154297,279100
2022-06-22 00:00:00+00:00,18.130792296459774,18.72745215670322,18.015308736272925,18.419498443603516,257300
2022-06-23 00:00:00+00:00,18.448374942310817,18.88143611946225,17.91907957961411,18.063432693481445,200500
2022-06-24 00:00:00+00:00,18.217408968787737,19.309683824354153,18.217408968787737,18.429126739501953,1531600
2022-06-27 00:00:00+00:00,19.61282585352094,19.709061876475594,18.891058434685217,19.218259811401367,447000
2022-06-28 00:00:00+00:00,19.247126474657655,19.2856216086705,18.544606798864418,18.939172744750977,384000
2022-06-29 00:00:00+00:00,19.045031802253465,19.059466559183907,18.044180382633247,18.236652374267578,287200
2022-06-30 00:00:00+00:00,18.10192674013804,18.948801557710883,17.81322050060837,18.929553985595703,219200
2022-07-01 00:00:00+00:00,19.0065388354332,19.431899819465663,18.814066821867378,19.199010848999023,176000
2022-07-05 00:00:00+00:00,19.093153432992107,19.54546033492062,18.27515002690915,19.526214599609375,271400
2022-07-06 00:00:00+00:00,19.863036583055358,20.584803922097187,19.468470584556435,20.22873306274414,854600
2022-07-07 00:00:00+00:00,20.161370382690947,21.325820922851562,20.161370382690947,21.325820922851562,252000
2022-07-08 00:00:00+00:00,21.460547879117684,21.903232796030874,21.123724593536085,21.826244354248047,501200
2022-07-11 00:00:00+00:00,21.64340137840023,21.67227273941866,19.61282820884622,19.786052703857422,180500
2022-07-12 00:00:00+00:00,19.834166706528993,20.565557817166393,19.834166706528993,20.170989990234375,125500
2022-07-13 00:00:00+00:00,19.88228343087533,20.43082629494641,19.62244675772086,19.978519439697266,85100
2022-07-14 00:00:00+00:00,19.372232352230206,19.458844569833616,18.708207798002796,19.237503051757812,167200
2022-07-15 00:00:00+00:00,19.77642650221803,20.59442994236793,19.36261472477699,20.52706527709961,203000
2022-07-18 00:00:00+00:00,21.11410264835929,21.205525857332177,20.305723021437824,20.517440795898438,81900
2022-07-19 00:00:00+00:00,20.62330158489937,21.24883298817153,20.62330158489937,21.06598472595215,92400
2022-07-20 00:00:00+00:00,21.142971928306295,21.758881344756002,20.99284418012943,21.422056198120117,123500
2022-07-21 00:00:00+00:00,21.373933945816173,21.537534600983726,20.94087468370142,21.508665084838867,57500
2022-07-22 00:00:00+00:00,21.720383779522138,21.720383779522138,20.75802737397451,20.98899269104004,77400
2022-07-25 00:00:00+00:00,20.89275882337536,21.441303572585063,20.89179699550946,21.15259552001953,65400
2022-07-26 00:00:00+00:00,21.191090230909193,21.614525762527396,20.863888879309194,21.547161102294922,76200
2022-07-27 00:00:00+00:00,21.604902088378548,22.12168627522414,21.210336108041854,21.9224796295166,152100
2022-07-28 00:00:00+00:00,22.095704696592286,22.240059642237732,21.489420899969062,22.143823623657227,182000
2022-07-29 00:00:00+00:00,22.14382084554351,22.959848458299604,22.003791882765178,22.839134216308594,105300
2022-08-01 00:00:00+00:00,22.713592667057164,22.964678516429004,22.42387737534203,22.829477310180664,98000
2022-08-02 00:00:00+00:00,22.82947619863147,23.45719171247469,22.626677162062872,23.331647872924805,105300
2022-08-03 00:00:00+00:00,23.34130312048922,23.785530593883177,23.293018166234376,23.495817184448242,96100
2022-08-04 00:00:00+00:00,23.447536586121878,23.94970646630204,23.0728390825336,23.88210678100586,168700
2022-08-05 00:00:00+00:00,23.50547606618717,24.789875457260287,23.428219029203564,24.74159049987793,86600
2022-08-08 00:00:00+00:00,24.741590899343404,25.7652471163919,24.741590899343404,25.33067512512207,164100
2022-08-09 00:00:00+00:00,25.06027612822927,25.253417800640843,24.422905109560244,24.81884765625,128800
2022-08-10 00:00:00+00:00,25.311361409129894,25.92941958144786,25.273698992913335,25.668676376342773,119300
2022-08-11 00:00:00+00:00,25.78456419627395,26.23844910717683,25.69764979006547,25.919763565063477,115500
2022-08-12 00:00:00+00:00,25.39827614202445,25.39827614202445,23.293021278778564,24.62570571899414,251600
2022-08-15 00:00:00+00:00,24.693302441264287,25.176159358275957,24.393931668463882,25.166501998901367,113800
2022-08-16 00:00:00+00:00,25.176162493454015,26.28673317248921,24.896106404527508,25.977705001831055,95400
2022-08-17 00:00:00+00:00,25.784563427686383,26.499191535913038,25.436905813215446,26.373647689819336,133300
2022-08-18 00:00:00+00:00,26.132219201204823,26.528161776832686,25.36930613180719,26.054962158203125,129800
2022-08-19 00:00:00+00:00,25.774904925636164,26.151532763332067,25.446562046943743,25.601076126098633,116900
2022-08-22 00:00:00+00:00,25.446562257013348,25.890789777762617,25.06993257425513,25.11821937561035,80800
2022-08-23 00:00:00+00:00,25.282391273599035,25.504505037991084,24.731934621865197,25.108562469482422,148800
2022-08-24 00:00:00+00:00,25.156847660106227,25.78456320115349,25.01199093600039,25.581762313842773,90500
2022-08-25 00:00:00+00:00,25.784563997119758,26.286733866725033,25.543135502172767,25.803876876831055,116700
2022-08-26 00:00:00+00:00,25.823190797605726,25.823190797605726,24.896106289899777,24.94439125061035,92100
2022-08-29 00:00:00+00:00,24.577419066043635,25.002331848476942,24.307018515624485,24.74159049987793,74200
2022-08-30 00:00:00+00:00,24.91541723658069,25.01198899246495,24.413247421498014,24.90576171875,150000
2022-08-31 00:00:00+00:00,25.36930590238155,25.36930590238155,24.62570571899414,24.62570571899414,77300
2022-09-01 00:00:00+00:00,24.29736182790768,24.307019188041917,23.524791436699605,24.287704467773438,98800
2022-09-02 00:00:00+00:00,24.61604754236997,24.905762822866333,23.824162424528858,24.08490562438965,127100
2022-09-06 00:00:00+00:00,24.98302298338688,26.644050466299724,24.683650305282228,25.533479690551758,230400
2022-09-07 00:00:00+00:00,25.659024299289985,26.866166969312687,25.523824909672573,26.788909912109375,146500
2022-09-08 00:00:00+00:00,26.721305073200764,26.953076200192598,25.98736225008336,26.219133377075195,96700
2022-09-09 00:00:00+00:00,26.470220871583756,26.895135551808377,26.267421813584257,26.66336441040039,111500
2022-09-12 00:00:00+00:00,27.068962189870962,27.542161795740483,25.71696121086874,26.190162658691406,129300
2022-09-13 00:00:00+00:00,25.66868049904419,26.45090839804158,25.031309345497654,25.90045166015625,174100
2022-09-14 00:00:00+00:00,26.074276542305444,26.479876473308323,25.67833397179706,26.460561752319336,144300
2022-09-15 00:00:00+00:00,26.50884854840541,26.803389754627233,25.42724811867392,25.823190689086914,213200
2022-09-16 00:00:00+00:00,25.485190778409624,25.639704864431675,24.896106516183,25.098905563354492,750700
2022-09-19 00:00:00+00:00,24.625704421020423,25.63970327804591,24.625704421020423,25.33067512512207,134900
2022-09-20 00:00:00+00:00,24.963705156005997,24.963705156005997,23.775877478586665,23.804847717285156,108200
2022-09-21 00:00:00+00:00,24.036616673218877,24.934730831099643,23.87244524820892,23.930389404296875,137300
2022-09-22 00:00:00+00:00,23.727589412350625,23.85796100540182,22.96467641540104,23.592390060424805,148900
2022-09-23 00:00:00+00:00,23.157818931705247,23.582733564402094,22.694276700737646,23.215763092041016,126100
2022-09-26 00:00:00+00:00,23.254391509935093,23.872447839675882,22.839134222658064,23.157819747924805,97400
2022-09-27 00:00:00+00:00,23.45719421579128,23.87244969335953,22.92122264487176,23.080564498901367,105700
2022-09-28 00:00:00+00:00,23.07090599534356,23.969020275984693,23.017791432646018,23.90142059326172,131800
2022-09-29 00:00:00+00:00,23.46684980394847,23.46684980394847,23.012964880461414,23.43787956237793,85700
2022-09-30 00:00:00+00:00,23.43787971371528,24.051108337613112,23.051594474002993,23.235078811645508,253500
2022-10-03 00:00:00+00:00,23.698623821957685,24.983023442953577,23.568252203343583,24.529136657714844,142300
2022-10-04 00:00:00+00:00,25.166506574503728,25.784564793177804,25.011992480323535,25.349992752075195,141600
2022-10-05 00:00:00+00:00,24.80919132912543,25.407932933065485,24.664334608298198,25.195476531982422,66800
2022-10-06 00:00:00+00:00,24.91541992696299,25.958390950836947,24.886449686436617,25.446563720703125,62700
2022-10-07 00:00:00+00:00,25.021648861606735,25.12304838657544,24.616048919778684,25.011991500854492,51600
2022-10-10 00:00:00+00:00,24.954051136512916,25.591422260551518,24.66433765902387,25.369308471679688,66900
2022-10-11 00:00:00+00:00,25.282393031336102,26.267421761844773,25.011992445916086,25.987363815307617,137800
2022-10-12 00:00:00+00:00,26.006676083255364,26.248104562540018,25.398275283964292,25.958389282226562,98600
2022-10-13 00:00:00+00:00,25.417592119520087,27.48421948474769,25.079591852003997,27.42627716064453,107700
2022-10-14 00:00:00+00:00,28.111936187904966,28.202713174702293,26.074278981757374,26.17085075378418,104000
2022-10-17 00:00:00+00:00,26.875819498528696,27.783591138884805,26.827534537192467,27.40696144104004,63900
2022-10-18 00:00:00+00:00,27.957422117218307,28.266450314448424,26.489536338421896,27.204164505004883,120900
2022-10-19 00:00:00+00:00,26.904791893751725,27.387648880548685,26.547476913062553,27.28141975402832,54100
2022-10-20 00:00:00+00:00,27.204159930382403,27.962245174844153,27.03033113818299,27.339359283447266,69000
2022-10-21 00:00:00+00:00,27.65804949196877,28.27127812786648,27.39730810128152,27.918792724609375,119900
2022-10-24 00:00:00+00:00,28.1215925720578,28.667219657434647,27.687020534015524,28.498220443725586,114900
2022-10-25 00:00:00+00:00,28.33404464694198,28.69618734248883,27.493872782813963,27.551816940307617,129500
2022-10-26 00:00:00+00:00,27.696679209319043,27.74013641518537,27.271764512176464,27.435935974121094,102200
2022-10-27 00:00:00+00:00,27.725646630591164,28.02018968016234,27.300733818640694,27.49387550354004,124800
2022-10-28 00:00:00+00:00,27.638732533824907,29.19353065497321,27.638732533824907,28.923131942749023,152500
2022-10-31 00:00:00+00:00,28.86503670474354,29.18457578830577,28.32278895470479,28.43898582458496,113100
2022-11-01 00:00:00+00:00,28.90376890413353,30.375586036593315,28.777888810931724,29.504114151000977,106000
2022-11-02 00:00:00+00:00,29.49443200099323,29.843020767949,28.7972563139683,29.039331436157227,87900
2022-11-03 00:00:00+00:00,28.45835093977894,29.891437075143234,28.45835093977894,29.33950424194336,191500
2022-11-04 00:00:00+00:00,29.533161417643228,30.501461791992188,28.614244938614622,29.04901123046875,266500
2022-11-07 00:00:00+00:00,29.494427430829276,29.494427430829276,28.787568626818228,28.87471580505371,94200
2022-11-08 00:00:00+00:00,28.826304917129722,28.990916067947044,28.03423437859881,28.32278823852539,86500
2022-11-09 00:00:00+00:00,28.31310384741751,28.400251032316646,27.61592821511088,27.654659271240234,62500
2022-11-10 00:00:00+00:00,28.8359858604189,28.91344981661877,27.26733843876355,27.528779983520508,203600
2022-11-11 00:00:00+00:00,29.04901097174411,29.06837742231134,28.32278569745051,28.797252655029297,338300
2022-11-14 00:00:00+00:00,28.76820656289437,29.029648137461123,28.390569964222355,28.54549789428711,199000
2022-11-15 00:00:00+00:00,25.679326852131307,26.066646639750683,23.92670181196319,24.49799919128418,739500
2022-11-16 00:00:00+00:00,24.449589646949704,25.916564434762915,24.449589646949704,25.359792709350586,252600
2022-11-17 00:00:00+00:00,25.127394988954748,25.969815264820706,25.127394988954748,25.55344581604004,193500
2022-11-18 00:00:00+00:00,26.124743695575205,26.124743695575205,24.381803757906848,24.585145950317383,122200
2022-11-21 00:00:00+00:00,24.585148343086786,24.81754023426787,24.246244656085153,24.449586868286133,158500
2022-11-22 00:00:00+00:00,24.44958458792975,24.83206368117188,23.975117623493322,24.488317489624023,145100
2022-11-23 00:00:00+00:00,24.352756273208886,24.575464936429068,24.013850741807513,24.1494140625,87300
