"('date', '')","('open', 'CHH')","('high', 'CHH')","('low', 'CHH')","('close', 'CHH')","('volume', 'CHH')"
1996-11-21 00:00:00+00:00,3.6977073574854322,3.7270542412749994,3.521626054748031,3.5509729385375977,279000
1996-11-22 00:00:00+00:00,3.5509737880290055,3.6390144604594767,3.4629331155985343,3.4922800064086914,709000
1996-11-25 00:00:00+00:00,3.5509730670763098,3.5509730670763098,3.3455448731132176,3.374891757965088,1209000
1996-11-26 00:00:00+00:00,3.3748913343463625,3.3748913343463625,3.228156928505216,3.286850690841675,1263000
1996-11-27 00:00:00+00:00,3.3161978682210624,3.5803198223271644,3.2868509844314953,3.5509729385375977,2561000
1996-11-29 00:00:00+00:00,3.521626402692097,3.6096670627593994,3.521626402692097,3.6096670627593994,309000
1996-12-02 00:00:00+00:00,3.5803199968030377,3.668360652462129,3.5216262263636438,3.6390137672424316,679000
1996-12-03 00:00:00+00:00,3.6390152344336877,3.815096616744995,3.6390152344336877,3.815096616744995,1158600
1996-12-04 00:00:00+00:00,3.815095369205918,3.815095369205918,3.6977078193841977,3.7857484817504883,474600
1996-12-05 00:00:00+00:00,3.815096898843314,3.8444437980651855,3.785749999621442,3.8444437980651855,547600
1996-12-06 00:00:00+00:00,3.7270547068396276,3.7857484817504883,3.6977078193841977,3.7857484817504883,340200
1996-12-09 00:00:00+00:00,3.7857497196931105,3.8444435137968798,3.756402822641226,3.815096616744995,548600
1996-12-10 00:00:00+00:00,3.785748666152358,3.844442443922162,3.756401777267456,3.756401777267456,861400
1996-12-11 00:00:00+00:00,3.727054888382554,3.756401777267456,3.66836111061275,3.756401777267456,722400
1996-12-12 00:00:00+00:00,3.756401777267456,3.785748666152358,3.756401777267456,3.756401777267456,192800
1996-12-13 00:00:00+00:00,3.727053997039795,3.75640087890625,3.6683602333068848,3.6683602333068848,783200
1996-12-16 00:00:00+00:00,3.697707537681826,3.697707537681826,3.6096668820227347,3.6390137672424316,652600
1996-12-17 00:00:00+00:00,3.639014221727848,3.756401777267456,3.639014221727848,3.756401777267456,343000
1996-12-18 00:00:00+00:00,3.7564031003995706,3.8444437980651855,3.727056201177699,3.8444437980651855,479200
1996-12-19 00:00:00+00:00,3.8444435137968798,3.873790410848764,3.815096616744995,3.815096616744995,416800
1996-12-20 00:00:00+00:00,3.873790697287057,3.873790697287057,3.727056201177699,3.8444437980651855,556600
1996-12-23 00:00:00+00:00,3.873790697287057,3.903137596508929,3.785749999621442,3.8444437980651855,314600
1996-12-24 00:00:00+00:00,3.815096898843314,3.8444437980651855,3.785749999621442,3.8444437980651855,203200
1996-12-26 00:00:00+00:00,3.844443131576885,3.8737900257110596,3.756402449174361,3.8737900257110596,386400
1996-12-27 00:00:00+00:00,3.8444422402776275,3.961829789599082,3.8444422402776275,3.9031360149383545,307800
1996-12-30 00:00:00+00:00,3.9324847926264224,4.049872398376465,3.903137891188912,4.049872398376465,391200
1996-12-31 00:00:00+00:00,4.079217072074295,4.137910842895508,4.049870186663688,4.137910842895508,284200
1997-01-02 00:00:00+00:00,4.10856453340445,4.10856453340445,3.9031363067342277,3.932483196258545,550400
1997-01-03 00:00:00+00:00,3.961829423904419,4.020523193147447,3.932482539282905,3.961829423904419,479200
1997-01-06 00:00:00+00:00,3.991176308525933,3.991176308525933,3.932482539282905,3.961829423904419,294600
1997-01-07 00:00:00+00:00,3.991176308525933,4.020523193147447,3.932482539282905,3.961829423904419,472400
1997-01-08 00:00:00+00:00,3.9618300857828626,4.020523864831498,3.932483196258545,3.932483196258545,359400
1997-01-09 00:00:00+00:00,3.961829423904419,3.961829423904419,3.9031356546613907,3.961829423904419,248200
1997-01-10 00:00:00+00:00,3.932482902268718,3.961829789599082,3.873789127607991,3.9031360149383545,268000
1997-01-13 00:00:00+00:00,3.9031360149383545,3.961829789599082,3.873789127607991,3.9031360149383545,341800
1997-01-14 00:00:00+00:00,3.903136919845234,3.932483813979409,3.844443131576885,3.8737900257110596,469400
1997-01-15 00:00:00+00:00,3.8444422566613485,3.8737891441167784,3.756401594295058,3.7857484817504883,429600
1997-01-16 00:00:00+00:00,3.8150962318961077,3.8150962318961077,3.668361761438565,3.727055549621582,273000
1997-01-17 00:00:00+00:00,3.727054888382554,3.756401777267456,3.697707999497652,3.756401777267456,310600
1997-01-20 00:00:00+00:00,3.756402822641226,3.8444435137968798,3.727055925589341,3.815096616744995,126200
1997-01-21 00:00:00+00:00,3.8444437980651855,3.873790697287057,3.785749999621442,3.8444437980651855,404000
1997-01-22 00:00:00+00:00,3.844443131576885,3.903136919845234,3.844443131576885,3.8737900257110596,287600
1997-01-23 00:00:00+00:00,3.903136919845234,3.9618307081135837,3.844443131576885,3.8737900257110596,228400
1997-01-24 00:00:00+00:00,3.8737891441167784,3.8737891441167784,3.7857484817504883,3.7857484817504883,381600
1997-01-27 00:00:00+00:00,3.7564014962049033,3.7564014962049033,3.6096670627593994,3.6096670627593994,204200
1997-01-28 00:00:00+00:00,3.6977077228267015,3.7270546095158026,3.5803201760702983,3.6096670627593994,252200
1997-01-29 00:00:00+00:00,3.639014867347057,3.727055549621582,3.609667973255548,3.727055549621582,319600
1997-01-30 00:00:00+00:00,3.668361761438565,3.727055549621582,3.639014867347057,3.727055549621582,181800
1997-01-31 00:00:00+00:00,3.697707999497652,3.756401777267456,3.697707999497652,3.756401777267456,339200
1997-02-03 00:00:00+00:00,3.756401777267456,3.785748666152358,3.66836111061275,3.756401777267456,330000
1997-02-04 00:00:00+00:00,3.727055549621582,3.727055549621582,3.668361761438565,3.727055549621582,162200
1997-02-05 00:00:00+00:00,3.75640130812122,3.785748193340917,3.6390137672424316,3.6390137672424316,295400
1997-02-06 00:00:00+00:00,3.697707537681826,3.697707537681826,3.6390137672424316,3.6390137672424316,155000
1997-02-07 00:00:00+00:00,3.6977086555300738,3.7564024437130907,3.6977086555300738,3.727055549621582,87200
1997-02-10 00:00:00+00:00,3.7270535779377774,3.7270535779377774,3.668359820804899,3.697706699371338,187200
1997-02-11 00:00:00+00:00,3.6683602333068848,3.69770711517334,3.63901335144043,3.6683602333068848,206600
1997-02-12 00:00:00+00:00,3.63901219602491,3.63901219602491,3.5216247058305585,3.5803184509277344,319800
1997-02-13 00:00:00+00:00,3.5509732893811976,3.6390139494485,3.5509732893811976,3.6096670627593994,238800
1997-02-14 00:00:00+00:00,3.609666645526886,3.6390135288238525,3.5216259956359863,3.5216259956359863,324600
1997-02-18 00:00:00+00:00,3.5509732893811976,3.6096670627593994,3.521626402692097,3.6096670627593994,228200
1997-02-19 00:00:00+00:00,3.6096668820227347,3.668360652462129,3.5803199968030377,3.6390137672424316,195800
1997-02-20 00:00:00+00:00,3.6096653234763223,3.63901219602491,3.5216247058305585,3.5803184509277344,1030400
1997-02-21 00:00:00+00:00,3.5509729385375977,3.5803198223271644,3.521626054748031,3.5509729385375977,678000
1997-02-24 00:00:00+00:00,3.5509731115833407,3.6390137672424316,3.5509731115833407,3.6390137672424316,301200
1997-02-25 00:00:00+00:00,3.609667973255548,3.727055549621582,3.609667973255548,3.727055549621582,313000
1997-02-26 00:00:00+00:00,3.69770711517334,3.727053997039795,3.63901335144043,3.6683602333068848,109600
1997-02-27 00:00:00+00:00,3.668360652462129,3.697707537681826,3.5803199968030377,3.6390137672424316,149200
1997-02-28 00:00:00+00:00,3.6390139494485,3.6390139494485,3.5803201760702983,3.6096670627593994,79200
1997-03-03 00:00:00+00:00,3.5803198223271644,3.6096667061167316,3.5509729385375977,3.5509729385375977,347400
1997-03-04 00:00:00+00:00,3.5509732893811976,3.6096670627593994,3.521626402692097,3.6096670627593994,160800
1997-03-05 00:00:00+00:00,3.5803201760702983,3.6390139494485,3.5803201760702983,3.6096670627593994,56800
1997-03-06 00:00:00+00:00,3.5803184509277344,3.6096653234763223,3.5216247058305585,3.5803184509277344,327600
1997-03-07 00:00:00+00:00,3.5509729385375977,3.5803198223271644,3.5509729385375977,3.5509729385375977,76200
1997-03-10 00:00:00+00:00,3.5509732893811976,3.6096670627593994,3.5509732893811976,3.6096670627593994,821400
1997-03-11 00:00:00+00:00,3.6096653234763223,3.6096653234763223,3.5509715783791465,3.5803184509277344,199800
1997-03-12 00:00:00+00:00,3.5509737880290055,3.5803206788391626,3.4922800064086914,3.4922800064086914,391000
1997-03-13 00:00:00+00:00,3.492279232558557,3.550973001172987,3.4629323482513428,3.4629323482513428,114200
1997-03-14 00:00:00+00:00,3.4629323482513428,3.492279232558557,3.4629323482513428,3.4629323482513428,44800
1997-03-17 00:00:00+00:00,3.4629323482513428,3.492279232558557,3.433585463944128,3.4629323482513428,94600
1997-03-18 00:00:00+00:00,3.433586597442627,3.5803210674188075,3.404239703447391,3.433586597442627,63800
1997-03-19 00:00:00+00:00,3.433584913743281,3.433584913743281,3.25750363611542,3.316197395324707,114200
1997-03-20 00:00:00+00:00,3.316198509314965,3.4042391777038574,3.316198509314965,3.4042391777038574,175800
1997-03-21 00:00:00+00:00,3.374892420936049,3.4042393115528844,3.3161986397023786,3.345545530319214,445400
1997-03-24 00:00:00+00:00,3.3455448731132176,3.374891757965088,3.3455448731132176,3.374891757965088,62000
1997-03-25 00:00:00+00:00,3.374891757965088,3.374891757965088,3.3455448731132176,3.374891757965088,37400
1997-03-26 00:00:00+00:00,3.374891154533994,3.374891154533994,3.316197395324707,3.316197395324707,125800
1997-03-27 00:00:00+00:00,3.3455448193983597,3.3455448193983597,3.1694635131142355,3.2281572818756104,249600
1997-03-31 00:00:00+00:00,3.169463872909546,3.2575045360459223,3.1401169851974204,3.169463872909546,433800
1997-04-01 00:00:00+00:00,3.1694642659780143,3.257504940032959,3.1694642659780143,3.257504940032959,168000
1997-04-02 00:00:00+00:00,3.228157463423703,3.228157463423703,3.198810577392578,3.198810577392578,74000
1997-04-03 00:00:00+00:00,3.198810577392578,3.286851235485952,3.169463691361454,3.198810577392578,1677200
1997-04-04 00:00:00+00:00,3.1107704832747176,3.257504940032959,3.1107704832747176,3.257504940032959,3134000
1997-04-07 00:00:00+00:00,3.228156756510777,3.3455442749293502,3.228156756510777,3.316197395324707,989200
1997-04-08 00:00:00+00:00,3.286850690841675,3.345544453178133,3.286850690841675,3.286850690841675,43200
1997-04-09 00:00:00+00:00,3.286850690841675,3.345544453178133,3.286850690841675,3.286850690841675,144400
1997-04-10 00:00:00+00:00,3.286851103409477,3.404238642816958,3.286851103409477,3.374891757965088,74600
1997-04-11 00:00:00+00:00,3.345544453178133,3.3748913343463625,3.286850690841675,3.286850690841675,186600
1997-04-14 00:00:00+00:00,3.2868518313846073,3.2868518313846073,3.1988111573296627,3.257504940032959,56400
1997-04-15 00:00:00+00:00,3.2575041662562976,3.2575041662562976,3.1694635131142355,3.2281572818756104,974400
1997-04-16 00:00:00+00:00,3.1988111573296627,3.257504940032959,3.1988111573296627,3.257504940032959,117200
1997-04-17 00:00:00+00:00,3.2868510506369852,3.2868510506369852,3.198810397494923,3.2281572818756104,51600
1997-04-18 00:00:00+00:00,3.2281572818756104,3.2575041662562976,3.198810397494923,3.2281572818756104,20400
1997-04-21 00:00:00+00:00,3.1988111374513157,3.228158028620594,3.052076681604925,3.1107704639434814,172200
1997-04-22 00:00:00+00:00,3.081423227603619,3.169463891249437,3.0520763397216797,3.0520763397216797,178000
1997-04-23 00:00:00+00:00,3.052076866513207,3.140117545354934,3.0227299735659647,3.081423759460449,1146400
1997-04-24 00:00:00+00:00,3.140117545354934,3.140117545354934,3.052076866513207,3.081423759460449,165600
1997-04-25 00:00:00+00:00,3.1107695681377523,3.169463333574314,3.02272891998291,3.02272891998291,192600
1997-04-28 00:00:00+00:00,3.022729340721579,3.022729340721579,2.993382453918457,2.993382453918457,53400
1997-04-29 00:00:00+00:00,3.16946299730149,3.404238034138637,3.16946299730149,3.316197395324707,1531800
1997-04-30 00:00:00+00:00,3.3161975720099037,3.3748913343463625,3.286850690841675,3.286850690841675,651200
1997-05-01 00:00:00+00:00,3.286850690841675,3.3161975720099037,3.2575038096734454,3.286850690841675,338000
1997-05-02 00:00:00+00:00,3.2868518313846073,3.3161987227362557,3.257504940032959,3.257504940032959,3449200
1997-05-05 00:00:00+00:00,3.2575038096734454,3.345544453178133,3.228156928505216,3.286850690841675,404200
1997-05-06 00:00:00+00:00,3.2575043494548273,3.286851235485952,3.169463691361454,3.198810577392578,1095400
1997-05-07 00:00:00+00:00,3.2281580486813106,3.2868518313846073,3.2281580486813106,3.257504940032959,275400
1997-05-08 00:00:00+00:00,3.2281580486813106,3.257504940032959,3.2281580486813106,3.257504940032959,143800
1997-05-09 00:00:00+00:00,3.257504940032959,3.257504940032959,3.1988111573296627,3.257504940032959,286800
1997-05-12 00:00:00+00:00,3.2575038096734454,3.3161975720099037,3.2575038096734454,3.286850690841675,164400
1997-05-13 00:00:00+00:00,3.286850690841675,3.3161975720099037,3.286850690841675,3.286850690841675,315200
1997-05-14 00:00:00+00:00,3.2868517490855433,3.374892420936049,3.2868517490855433,3.345545530319214,216000
1997-05-15 00:00:00+00:00,3.345545530319214,3.374892420936049,3.345545530319214,3.345545530319214,270200
1997-05-16 00:00:00+00:00,3.345545530319214,3.374892420936049,3.345545530319214,3.345545530319214,68200
1997-05-19 00:00:00+00:00,3.3455459154569187,3.433586597442627,3.3455459154569187,3.433586597442627,110000
1997-05-20 00:00:00+00:00,3.374891695329698,3.492279232558557,3.3455448110224837,3.4629323482513428,90000
1997-05-21 00:00:00+00:00,3.4922791123390198,3.550972878932953,3.4629322290420532,3.5216259956359863,304400
1997-05-22 00:00:00+00:00,3.5216259956359863,3.5216259956359863,3.4629322290420532,3.5216259956359863,99000
1997-05-23 00:00:00+00:00,3.4922791123390198,3.5216259956359863,3.4922791123390198,3.5216259956359863,322000
1997-05-27 00:00:00+00:00,3.5216262263636438,3.6390137672424316,3.5216262263636438,3.6390137672424316,129600
1997-05-28 00:00:00+00:00,3.609667973255548,3.727055549621582,3.609667973255548,3.727055549621582,267800
1997-05-29 00:00:00+00:00,3.7270535779377774,3.7270535779377774,3.63901294223846,3.697706699371338,153200
1997-05-30 00:00:00+00:00,3.668359820804899,3.697706699371338,3.63901294223846,3.697706699371338,73400
1997-06-02 00:00:00+00:00,3.69770711517334,3.727053997039795,3.63901335144043,3.6683602333068848,61600
1997-06-03 00:00:00+00:00,3.639014221727848,3.756401777267456,3.639014221727848,3.756401777267456,579000
1997-06-04 00:00:00+00:00,3.7564024437130907,3.7564024437130907,3.727055549621582,3.727055549621582,143600
1997-06-05 00:00:00+00:00,3.756401777267456,3.81509555503726,3.727054888382554,3.756401777267456,389200
1997-06-06 00:00:00+00:00,3.756401594295058,3.7857484817504883,3.756401594295058,3.7857484817504883,238800
1997-06-09 00:00:00+00:00,3.727054888382554,3.785748666152358,3.727054888382554,3.756401777267456,119000
1997-06-10 00:00:00+00:00,3.756401594295058,3.7857484817504883,3.756401594295058,3.7857484817504883,156000
1997-06-11 00:00:00+00:00,3.7857497196931105,3.815096616744995,3.756402822641226,3.815096616744995,117600
1997-06-12 00:00:00+00:00,3.815096616744995,3.815096616744995,3.7857497196931105,3.815096616744995,55200
1997-06-13 00:00:00+00:00,3.7564031003995706,3.8444437980651855,3.7564031003995706,3.8444437980651855,58000
1997-06-16 00:00:00+00:00,3.7857484817504883,3.7857484817504883,3.7270547068396276,3.7857484817504883,123200
1997-06-17 00:00:00+00:00,3.756401594295058,3.815095369205918,3.7270547068396276,3.7857484817504883,112200
1997-06-18 00:00:00+00:00,3.756401777267456,3.756401777267456,3.697707999497652,3.756401777267456,101600
1997-06-19 00:00:00+00:00,3.727054888382554,3.81509555503726,3.697707999497652,3.756401777267456,161400
1997-06-20 00:00:00+00:00,3.727054888382554,3.756401777267456,3.727054888382554,3.756401777267456,287800
1997-06-23 00:00:00+00:00,3.727055549621582,3.7564024437130907,3.6977086555300738,3.727055549621582,298200
1997-06-24 00:00:00+00:00,3.727055549621582,3.7564024437130907,3.668361761438565,3.727055549621582,294200
1997-06-25 00:00:00+00:00,3.7270548614801142,3.771075194489722,3.6977079728070428,3.7417283058166504,554000
1997-06-26 00:00:00+00:00,3.756401750153186,3.771075194489722,3.7270548614801142,3.7417283058166504,1309800
1997-06-27 00:00:00+00:00,3.741729650788635,3.873790697287057,3.741729650788635,3.8444437980651855,138600
1997-06-30 00:00:00+00:00,3.8444426050925165,4.0205239457837765,3.7564019347468864,3.976503610610962,522600
1997-07-01 00:00:00+00:00,3.976501985765853,3.976501985765853,3.8737879123327867,3.8884613513946533,98800
1997-07-02 00:00:00+00:00,3.873789127607991,3.932482902268718,3.8444422402776275,3.9031360149383545,61800
1997-07-03 00:00:00+00:00,3.932483275438147,3.991177055668567,3.932483275438147,3.976503610610962,56000
1997-07-07 00:00:00+00:00,3.9765022116548874,4.005849091445699,3.9618287717594822,3.991175651550293,165200
1997-07-08 00:00:00+00:00,3.991177055668567,4.0205239457837765,3.976503610610962,3.976503610610962,203000
1997-07-09 00:00:00+00:00,3.9911757337020135,4.005849173899447,3.9178085327148438,3.9178085327148438,361000
1997-07-10 00:00:00+00:00,4.005848679229291,4.0498689943856565,3.97650180245838,4.020522117614746,497600
1997-07-11 00:00:00+00:00,4.020522117614746,4.0498689943856565,3.9911752408438357,4.020522117614746,145800
1997-07-14 00:00:00+00:00,4.020522575785681,4.123236656188965,4.020522575785681,4.123236656188965,322600
1997-07-15 00:00:00+00:00,4.123237400190204,4.137910842895508,4.093890514779598,4.137910842895508,323600
1997-07-16 00:00:00+00:00,4.1379118469399465,4.196605632002925,4.1379118469399465,4.1672587394714355,275200
1997-07-17 00:00:00+00:00,4.137911109115547,4.167257996414238,4.123237665466201,4.152584552764893,160600
1997-07-18 00:00:00+00:00,4.123237665466201,4.152584552764893,4.108564221816855,4.152584552764893,61200
1997-07-21 00:00:00+00:00,4.137910096246577,4.152583536304189,4.123236656188965,4.123236656188965,775000
1997-07-22 00:00:00+00:00,4.1085649544084575,4.1672587394714355,4.093891508142713,4.1672587394714355,993200
1997-07-23 00:00:00+00:00,4.1672587394714355,4.225952524534414,4.1672587394714355,4.1672587394714355,77000
1997-07-24 00:00:00+00:00,4.152584869508709,4.167258314277291,4.005850421822888,4.064544200897217,171400
1997-07-25 00:00:00+00:00,4.0645428959585175,4.123236656188965,4.049869455900906,4.123236656188965,57600
1997-07-28 00:00:00+00:00,4.108563957484901,4.181931171011417,4.108563957484901,4.137910842895508,58800
1997-07-29 00:00:00+00:00,4.1379118469399465,4.1672587394714355,4.123238400674202,4.1672587394714355,64000
1997-07-30 00:00:00+00:00,4.167256895478789,4.225950654570039,4.167256895478789,4.196603775024414,57400
1997-07-31 00:00:00+00:00,4.196604840508822,4.343339275491648,4.196604840508822,4.255298614501953,2082800
1997-08-01 00:00:00+00:00,4.2259521484375,4.2259521484375,4.211278703477648,4.2259521484375,93600
1997-08-04 00:00:00+00:00,4.2259521484375,4.255299038357205,4.211278703477648,4.2259521484375,228400
1997-08-05 00:00:00+00:00,4.211277214797227,4.211277214797227,4.181930335251601,4.196603775024414,45200
1997-08-06 00:00:00+00:00,4.1966052585177955,4.240625593397352,4.1966052585177955,4.2259521484375,283400
1997-08-07 00:00:00+00:00,4.225951727505388,4.2846455014985185,4.225951727505388,4.255298614501953,81000
1997-08-08 00:00:00+00:00,4.225951727505388,4.255298614501953,4.211278284007105,4.255298614501953,138200
1997-08-11 00:00:00+00:00,4.2259521484375,4.28464592827691,4.2259521484375,4.2259521484375,42800
1997-08-12 00:00:00+00:00,4.240625381469727,4.240625381469727,4.211278493016649,4.240625381469727,34600
1997-08-13 00:00:00+00:00,4.2259521484375,4.255299038357205,4.2259521484375,4.2259521484375,43200
1997-08-14 00:00:00+00:00,4.2259521484375,4.255299038357205,4.2259521484375,4.2259521484375,26000
1997-08-15 00:00:00+00:00,4.225950925607715,4.225950925607715,4.1966040441798835,4.211277484893799,35000
1997-08-18 00:00:00+00:00,4.196605102303102,4.269972324371338,4.196605102303102,4.269972324371338,41000
1997-08-19 00:00:00+00:00,4.2259521484375,4.255299038357205,4.211278703477648,4.2259521484375,261600
1997-08-20 00:00:00+00:00,4.19660504879011,4.240625381469727,4.19660504879011,4.240625381469727,31200
1997-08-21 00:00:00+00:00,4.225950925607715,4.225950925607715,4.152583722038136,4.211277484893799,226800
1997-08-22 00:00:00+00:00,4.1672587394714355,4.1672587394714355,4.1085649544084575,4.1672587394714355,98400
1997-08-25 00:00:00+00:00,4.167257996414238,4.211278327362276,4.137911109115547,4.152584552764893,80600
1997-08-26 00:00:00+00:00,4.152583363872247,4.534092789528354,4.137909924423934,4.372684955596924,2626000
1997-08-27 00:00:00+00:00,4.372687948377509,4.504748993798306,4.32866759990391,4.460728645324707,726000
1997-08-28 00:00:00+00:00,4.460726893225381,4.5047472244085265,4.402033118314521,4.416706562042236,225200
1997-08-29 00:00:00+00:00,4.446054980793937,4.490075327138432,4.446054980793937,4.475401878356934,21800
1997-09-02 00:00:00+00:00,4.4313815320124395,4.519422224701428,4.4313815320124395,4.475401878356934,120200
1997-09-03 00:00:00+00:00,4.504748993798306,4.504748993798306,4.431381746342307,4.460728645324707,103400
1997-09-04 00:00:00+00:00,4.460728429575435,4.475401878356934,4.446054980793937,4.475401878356934,70400
1997-09-05 00:00:00+00:00,4.4754009759387285,4.5047478675842285,4.446054084293229,4.5047478675842285,114800
1997-09-08 00:00:00+00:00,4.50474908135154,4.534095980904319,4.49007563157515,4.51942253112793,81800
1997-09-09 00:00:00+00:00,4.475399762197258,4.519420087727067,4.475399762197258,4.490073204040527,85600
1997-09-10 00:00:00+00:00,4.490075544307106,4.504748993798306,4.460728645324707,4.460728645324707,63400
1997-09-11 00:00:00+00:00,4.460726948854553,4.460726948854553,4.402033173211731,4.446053504943848,188200
1997-09-12 00:00:00+00:00,4.460726320353988,4.490073204040527,4.431379436667449,4.490073204040527,62600
1997-09-15 00:00:00+00:00,4.490073545923773,4.666154861450195,4.490073545923773,4.666154861450195,72000
1997-09-16 00:00:00+00:00,4.6661531586752325,4.6661531586752325,4.607459408251645,4.651479721069336,71200
1997-09-17 00:00:00+00:00,4.66615420121413,4.66615420121413,4.578113555908203,4.578113555908203,52600
1997-09-18 00:00:00+00:00,4.578113555908203,4.651480760329809,4.578113555908203,4.578113555908203,53800
1997-09-19 00:00:00+00:00,4.519419792370918,4.592786996792524,4.504746351486597,4.578113555908203,75200
1997-09-22 00:00:00+00:00,4.578113205825226,4.636806964874268,4.578113205825226,4.636806964874268,82800
1997-09-23 00:00:00+00:00,4.666153844398788,4.666153844398788,4.592786645587486,4.636806964874268,68600
1997-09-24 00:00:00+00:00,4.636807650611514,4.636807650611514,4.607460766746884,4.622134208679199,47200
1997-09-25 00:00:00+00:00,4.666154861450195,4.68082830441073,4.666154861450195,4.666154861450195,44000
1997-09-26 00:00:00+00:00,4.6368088205908515,4.666155711860414,4.5194212555126025,4.607461929321289,221600
1997-09-29 00:00:00+00:00,4.636807650611514,4.651481092543829,4.607460766746884,4.622134208679199,54200
1997-09-30 00:00:00+00:00,4.622136679562655,4.636810129339045,4.51942253112793,4.51942253112793,133200
1997-10-01 00:00:00+00:00,4.519420431844844,4.666154861450195,4.519420431844844,4.666154861450195,87600
1997-10-02 00:00:00+00:00,4.607461821696601,4.680829048156738,4.578114931112546,4.680829048156738,55400
1997-10-03 00:00:00+00:00,4.695500235070385,4.7835408644779545,4.695500235070385,4.73952054977417,147600
1997-10-06 00:00:00+00:00,4.7248510897159575,4.7248510897159575,4.622136935591698,4.695504188537598,98200
1997-10-07 00:00:00+00:00,4.5781138828822545,4.636807650611514,4.47539978935605,4.622134208679199,280800
1997-10-08 00:00:00+00:00,4.578114242799029,4.578114242799029,4.519420470455452,4.563440799713135,102400
1997-10-09 00:00:00+00:00,4.578115038051727,4.607461929321289,4.548768146782164,4.607461929321289,69600
1997-10-10 00:00:00+00:00,4.5781165838241575,4.695504188537598,4.5781165838241575,4.695504188537598,113600
1997-10-13 00:00:00+00:00,4.666154958950445,4.680828402217585,4.592787742614746,4.592787742614746,463800
1997-10-14 00:00:00+00:00,4.592787646647519,4.666154861450195,4.592787646647519,4.666154861450195,611000
1997-10-15 00:00:00+00:00,4.666155524875807,4.769847869873047,4.666155524875807,4.769847869873047,20400
1997-10-16 00:00:00+00:00,4.769849667446219,4.9772344355960545,4.769849667446219,4.804413795471191,145000
1997-10-17 00:00:00+00:00,4.75256547823057,4.75256547823057,4.666155196808196,4.718001365661621,1055800
1997-10-20 00:00:00+00:00,4.718001745397395,4.752565860748292,4.66615557237105,4.752565860748291,1623200
1997-10-21 00:00:00+00:00,4.752564599328007,4.9081030771241965,4.752564599328007,4.873538970947266,105400
1997-10-22 00:00:00+00:00,4.873539059502738,4.873539059502738,4.838974952697754,4.838974952697754,14800
1997-10-23 00:00:00+00:00,4.804413795471191,4.838977923496164,4.7352855394212465,4.804413795471191,88600
