"('date', '')","('open', 'AKO-B')","('high', 'AKO-B')","('low', 'AKO-B')","('close', 'AKO-B')","('volume', 'AKO-B')"
2024-02-29 00:00:00+00:00,13.594372310875059,13.603435433182636,13.358736316719567,13.512805938720703,1800
2024-03-01 00:00:00+00:00,13.585306353822494,14.899429427777646,13.494677742578276,14.87224006652832,88300
2024-03-04 00:00:00+00:00,14.22877469364626,14.22877469364626,13.603434012929144,13.730314254760742,32800
2024-03-05 00:00:00+00:00,13.55811966438738,13.82094414135564,13.53093116382014,13.67593765258789,7400
2024-03-06 00:00:00+00:00,13.666875404008524,13.929699897766113,13.594372154993112,13.929699897766113,7000
2024-03-07 00:00:00+00:00,13.848132798783128,14.246901511718214,13.694063186645508,13.694063186645508,15600
2024-03-08 00:00:00+00:00,14.156271331050815,14.428158919432683,14.05657958984375,14.05657958984375,14600
2024-03-11 00:00:00+00:00,13.530930881654063,14.49159928186062,13.530930881654063,14.464410781860352,7700
2024-03-12 00:00:00+00:00,14.346593784499026,14.63660677596668,13.694063689389914,14.509726524353027,2800
2024-03-13 00:00:00+00:00,14.709109286471774,14.881305139753751,14.700046164866018,14.82692813873291,5100
2024-03-14 00:00:00+00:00,14.881305538310698,14.953808784484863,14.808802292136534,14.953808784484863,3200
2024-03-15 00:00:00+00:00,14.808801254506752,14.9900602215485,14.808801254506752,14.863178253173828,3300
2024-03-18 00:00:00+00:00,14.690984775566436,14.790677396371441,14.591293883375329,14.645670890808105,5100
2024-03-19 00:00:00+00:00,14.64566837039046,14.772548608769698,14.509725010896478,14.754424095153809,2400
2024-03-20 00:00:00+00:00,14.482535106981672,14.58222770690918,14.482535106981672,14.58222770690918,1100
2024-03-21 00:00:00+00:00,14.283153270861002,14.283153270861002,13.89344767592787,13.920636177062988,7400
2024-03-22 00:00:00+00:00,14.228774838641556,14.446284567689489,13.956887245178223,13.956887245178223,3500
2024-03-25 00:00:00+00:00,13.766565624977687,14.265026054777824,13.6034337649809,13.621559143066406,16500
2024-03-26 00:00:00+00:00,13.694062893421416,13.703126014954709,13.40404991881079,13.44936466217041,14200
2024-03-27 00:00:00+00:00,13.549055450680079,13.74843978881836,13.549055450680079,13.74843978881836,10200
2024-03-28 00:00:00+00:00,13.77562982504822,13.920636318316063,13.494679960418495,13.503742218017578,9900
2024-04-01 00:00:00+00:00,13.639685786237868,13.757503772329368,13.603434164694853,13.657811164855957,18300
2024-04-02 00:00:00+00:00,13.657812397503335,14.038454890212206,13.657812397503335,13.811882019042969,14400
2024-04-03 00:00:00+00:00,14.13814662145458,14.219712123950655,13.993139266967773,13.993139266967773,10400
2024-04-04 00:00:00+00:00,14.310343130616154,14.74536351161311,14.092833372271151,14.645670890808105,17200
2024-04-05 00:00:00+00:00,14.45534725931664,14.464410380500855,14.346592398026475,14.4281587600708,6300
2024-04-08 00:00:00+00:00,14.400970069631374,14.971933732054483,14.382843827503596,14.545975685119629,17500
2024-04-09 00:00:00+00:00,14.46441046845733,14.85411517437347,14.46441046845733,14.817864418029785,4600
2024-04-10 00:00:00+00:00,14.817864570170412,15.03537429630665,14.745361328125,14.745361328125,23700
2024-04-11 00:00:00+00:00,14.999122265050962,15.09881487411155,14.91755589920388,15.008185386657715,3100
2024-04-12 00:00:00+00:00,14.736298849044518,14.872242217727779,14.337530136108398,14.337530136108398,5100
2024-04-15 00:00:00+00:00,14.64566968336829,14.64566968336829,13.956887974421049,14.101895332336426,7500
2024-04-16 00:00:00+00:00,14.038453351283714,14.147208213806152,13.875321489653464,14.147208213806152,5500
2024-04-17 00:00:00+00:00,14.192523800208964,14.337530292198261,14.192523800208964,14.265027046203613,2500
2024-04-18 00:00:00+00:00,14.382843962717201,14.672857789340528,14.210648982418467,14.591291427612305,5800
2024-04-19 00:00:00+00:00,14.555041451008467,14.917557716369629,14.555041451008467,14.917557716369629,2600
2024-04-22 00:00:00+00:00,14.763488036043423,14.881305159849967,14.66379542685917,14.70910930633545,1900
2024-04-23 00:00:00+00:00,14.672860016033095,14.944746777311844,14.672860016033095,14.881306648254395,24000
2024-04-24 00:00:00+00:00,14.808802874598314,15.162255997522715,14.64567013213665,15.144129753112793,18600
2024-04-25 00:00:00+00:00,15.017248153686523,15.017248153686523,15.017248153686523,15.017248153686523,200
2024-04-26 00:00:00+00:00,15.234757864064438,15.234757864064438,15.116940743318937,15.135066986083984,3900
2024-04-29 00:00:00+00:00,15.080688064301464,15.289136396197781,15.080688064301464,15.252883911132812,40500
2024-04-30 00:00:00+00:00,15.044437458103939,15.470393790189723,14.93568173043648,15.180380821228027,14300
2024-05-01 00:00:00+00:00,15.189445495605469,15.49758473878589,15.035375874015259,15.189445495605469,2100
2024-05-02 00:00:00+00:00,15.488519843484198,16.440125102328675,15.488519843484198,16.26793098449707,14800
2024-05-03 00:00:00+00:00,16.69388878929728,16.95671241424245,16.503566683510837,16.920461654663086,5300
2024-05-06 00:00:00+00:00,17.02015163858905,17.255787589592156,16.793578808233775,16.93858528137207,15000
2024-05-07 00:00:00+00:00,17.210476391808903,17.301105892872624,16.857023239135742,16.857023239135742,18300
2024-05-08 00:00:00+00:00,16.684823987167633,17.0926557952049,16.684823987167633,16.98390007019043,6400
2024-05-09 00:00:00+00:00,17.092655181884766,17.228598536814722,16.983899460772676,17.092655181884766,7100
2024-05-10 00:00:00+00:00,17.545803668505517,17.77237653931323,16.684826067990688,17.554866790771484,5600
2024-05-13 00:00:00+00:00,17.41891890569737,17.473297630615455,16.947648723368793,17.27391242980957,79800
2024-05-14 00:00:00+00:00,17.101720409162333,17.255790024690416,16.866084424906806,17.156097412109375,5100
2024-05-15 00:00:00+00:00,17.312063300105205,17.679038308480212,17.220319110542736,17.568944931030273,8300
2024-05-16 00:00:00+00:00,17.559768622747228,17.559768622747228,17.42215322677619,17.43132781982422,28100
2024-05-17 00:00:00+00:00,17.28453826904297,17.28453826904297,17.17444489954997,17.28453826904297,58700
2024-05-20 00:00:00+00:00,17.20197101081922,17.422156029772708,16.679031372070312,16.679031372070312,28800
2024-05-21 00:00:00+00:00,17.073528805381137,17.119400024414062,16.779948803870795,17.119400024414062,3300
2024-05-22 00:00:00+00:00,17.064353940545846,17.211143938969375,16.798295974731445,16.798295974731445,155400
2024-05-23 00:00:00+00:00,17.10189525357072,17.213309030683096,16.897638728203592,17.07404136657715,59200
2024-05-24 00:00:00+00:00,17.083327386403415,17.30615318790748,17.083327386403415,17.166887283325195,92600
2024-05-28 00:00:00+00:00,17.881788416276628,17.97463294596189,17.32472300902716,17.723953247070312,19500
2024-05-29 00:00:00+00:00,17.705380437690764,17.705380437690764,17.278298165959615,17.408279418945312,33000
2024-05-30 00:00:00+00:00,17.185455557272682,17.798226918982856,17.185455557272682,17.463987350463867,8500
2024-05-31 00:00:00+00:00,17.881788094135143,18.039623260498047,17.07404300254567,18.039623260498047,40600
2024-06-03 00:00:00+00:00,18.011768787155038,18.011768787155038,17.06475781966599,17.48255729675293,31200
2024-06-04 00:00:00+00:00,17.09261239442289,17.863218972418185,17.09261239442289,17.556833267211914,8500
2024-06-05 00:00:00+00:00,17.70538259405472,17.70538259405472,17.436135427097813,17.631107330322266,6700
2024-06-06 00:00:00+00:00,17.68681472340484,17.68681472340484,17.36186152586291,17.45470428466797,4800
2024-06-07 00:00:00+00:00,17.38971297460256,17.74252181956088,17.343291596990063,17.70538330078125,13000
2024-06-10 00:00:00+00:00,17.408280927052367,17.408280927052367,17.046189250445487,17.07404136657715,5400
2024-06-11 00:00:00+00:00,17.185455322265625,17.241161325969706,17.036904798480126,17.185455322265625,19200
2024-06-12 00:00:00+00:00,17.018336906450994,17.129750693664906,16.860501740900823,17.009052276611328,5600
2024-06-13 00:00:00+00:00,16.906921837158546,16.906921837158546,16.461270263821497,16.64695930480957,5700
2024-06-14 00:00:00+00:00,16.869784720928926,16.869784720928926,16.13631497308502,16.581968307495117,11300
2024-06-17 00:00:00+00:00,16.851216720753897,16.851216720753897,16.36842660544609,16.61910629272461,13400
2024-06-18 00:00:00+00:00,16.41484832763672,16.451985072047137,16.23844392181707,16.41484832763672,11200
2024-06-20 00:00:00+00:00,16.563398750482555,16.693380011454398,16.31271908644097,16.68409538269043,5700
2024-06-21 00:00:00+00:00,16.684096581781287,16.684096581781287,15.987765312194824,15.987765312194824,5700
2024-06-24 00:00:00+00:00,16.18273898852727,16.20130824738979,15.987765312194824,15.987765312194824,16300
2024-06-25 00:00:00+00:00,16.08989510645173,16.303436279296875,15.922775311751336,16.303436279296875,7700
2024-06-26 00:00:00+00:00,16.219877745517937,16.24773163726364,15.857786007134827,16.015621185302734,22900
2024-06-27 00:00:00+00:00,16.015618161953533,16.08989342172522,15.60710334777832,15.60710334777832,7100
2024-06-28 00:00:00+00:00,15.560682446682808,15.969197273254396,15.560682446682808,15.969197273254395,50700
2024-07-01 00:00:00+00:00,16.108464834097717,16.108464834097717,15.709234595349528,15.774225234985352,27100
2024-07-02 00:00:00+00:00,15.894921755792076,15.894921755792076,15.47712230682373,15.47712230682373,6400
2024-07-03 00:00:00+00:00,15.310004529762868,16.015620485390787,15.310004529762868,15.94134521484375,46000
2024-07-05 00:00:00+00:00,16.08060916881798,16.108463055956715,15.077892253028416,15.672094345092773,11200
2024-07-08 00:00:00+00:00,15.829930708866673,15.839215338623617,15.616389537043148,15.811363220214844,9200
2024-07-09 00:00:00+00:00,15.99705141543663,16.312721761734203,15.848500872574496,16.16417121887207,2100
2024-07-10 00:00:00+00:00,16.303436179978082,17.157602637017227,16.303436179978082,17.111181259155273,19300
2024-07-11 00:00:00+00:00,17.194740213227263,17.73323631286621,16.823363898107637,17.73323631286621,15000
2024-07-12 00:00:00+00:00,17.733237375482403,17.87250328063965,17.57540221074097,17.87250328063965,7800
2024-07-15 00:00:00+00:00,17.640392002548392,18.1138974740676,17.640392002548392,17.95606231689453,8000
2024-07-16 00:00:00+00:00,17.398996305551773,17.99319839477539,17.398996305551773,17.99319839477539,2800
2024-07-17 00:00:00+00:00,17.686814210361277,17.826081886253334,17.19474122786448,17.816797256469727,9300
2024-07-18 00:00:00+00:00,17.501125827603556,17.501125827603556,17.20402477664449,17.352575302124023,4300
2024-07-19 00:00:00+00:00,17.39899876609977,17.733238373986822,17.361862015702407,17.519697189331055,5800
2024-07-22 00:00:00+00:00,17.41756464831598,17.696096420288086,17.371141505746085,17.696096420288086,6800
2024-07-23 00:00:00+00:00,17.788943901302652,17.900357691189527,17.64967799209064,17.779659271240234,1800
2024-07-24 00:00:00+00:00,17.445420736104634,18.12318276542698,17.445420736104634,17.649677276611328,14700
2024-07-25 00:00:00+00:00,17.631106274772897,17.826079937186524,17.54754638671875,17.54754638671875,8300
2024-07-26 00:00:00+00:00,17.72395102026437,17.72395102026437,16.90692138671875,16.90692138671875,5000
2024-07-29 00:00:00+00:00,16.832647025544137,17.77965797238322,16.832647025544137,17.361860275268555,6900
2024-07-30 00:00:00+00:00,17.575403387635085,17.965349010704372,17.575403387635085,17.742523193359375,1400
2024-07-31 00:00:00+00:00,17.751808372461248,18.039624840736842,17.723954480358874,17.761091232299805,5700
2024-08-01 00:00:00+00:00,17.82608127585974,17.82608127585974,17.176171380157626,17.204025268554688,18300
2024-08-02 00:00:00+00:00,17.51969387998334,17.51969387998334,16.442699988101914,17.426849365234375,23400
2024-08-05 00:00:00+00:00,16.526261335343715,17.501126170100957,16.526261335343715,17.148317337036133,3200
2024-08-06 00:00:00+00:00,17.28758552518968,17.491842065129525,17.092611844048072,17.26901626586914,8500
2024-08-07 00:00:00+00:00,17.241162910587324,17.31543817930664,17.101897003096372,17.23187828063965,3700
2024-08-08 00:00:00+00:00,17.111179397057214,17.222591400146484,17.083325510853967,17.222591400146484,1900
2024-08-09 00:00:00+00:00,17.34329228347937,17.779659271240234,17.34329228347937,17.779659271240234,10200
2024-08-12 00:00:00+00:00,17.816798315676753,17.891073587499214,17.593972500209368,17.68681526184082,3900
2024-08-13 00:00:00+00:00,17.482554673631675,17.547545300124522,17.408279418945312,17.408279418945312,1500
2024-08-14 00:00:00+00:00,17.222593181818304,17.70538330078125,17.222593181818304,17.70538330078125,3100
2024-08-15 00:00:00+00:00,17.53826136624367,18.076757426753467,17.02761919141711,17.426849365234375,1700
2024-08-16 00:00:00+00:00,17.5754011769646,17.798226966282108,17.5754011769646,17.788942337036133,1600
2024-08-19 00:00:00+00:00,18.160993134205576,18.160993134205576,17.973087676527594,18.1328067779541,1500
2024-08-20 00:00:00+00:00,17.98248469978383,18.001275605593285,17.70062828063965,17.70062828063965,1200
2024-08-21 00:00:00+00:00,17.850951561792666,18.020066126466393,17.77578973215983,17.813369750976562,9500
2024-08-22 00:00:00+00:00,17.84155589844895,18.02946136631229,17.66304588317871,17.66304588317871,4400
2024-08-23 00:00:00+00:00,17.90732342245125,18.02006706879593,17.43756151468076,18.010671615600586,4000
2024-08-26 00:00:00+00:00,18.114019014853813,18.32071360009407,18.114019014853813,18.226760864257812,3000
2024-08-27 00:00:00+00:00,18.198576532593737,18.198576532593737,17.606675543591788,17.70062828063965,7100
2024-08-28 00:00:00+00:00,17.85095171291217,18.236156317041377,17.85095171291217,18.226760864257812,7900
2024-08-29 00:00:00+00:00,18.02006662580732,18.395875784385275,18.010671172842944,18.3864803314209,9400
2024-08-30 00:00:00+00:00,18.15159797668457,18.32071253293928,18.15159797668457,18.15159797668457,3400
2024-09-03 00:00:00+00:00,18.142203147647614,18.189180410442784,16.949009344639748,17.522117614746094,131100
2024-09-04 00:00:00+00:00,17.22147051940831,17.22147051940831,16.99598503112793,16.99598503112793,4000
2024-09-05 00:00:00+00:00,16.81747392792573,16.864451188282615,14.092855547200207,16.516826629638672,93600
2024-09-06 00:00:00+00:00,16.66715228222579,17.052356903458783,16.554410427815846,16.789291381835938,5000
2024-09-09 00:00:00+00:00,16.949009413373503,17.230865823290177,16.638964853666067,16.986589431762695,5600
2024-09-10 00:00:00+00:00,17.005380895678154,17.315423673572862,16.601385380724565,16.892637252807617,11300
2024-09-11 00:00:00+00:00,17.108725732915246,17.108725732915246,16.70473204681503,17.05235481262207,2900
2024-09-12 00:00:00+00:00,17.02417259001984,17.324819928934183,16.770500725811054,17.080543518066406,1900
2024-09-13 00:00:00+00:00,17.343607734732213,17.343607734732213,17.127517700195312,17.127517700195312,1600
2024-09-16 00:00:00+00:00,17.362398937161156,17.569095314603157,16.432270614670315,17.14630889892578,6400
2024-09-17 00:00:00+00:00,17.31542311684809,17.39058494567871,17.193284024998736,17.39058494567871,2400
2024-09-18 00:00:00+00:00,16.770498842486198,17.353002548217773,16.770498842486198,17.353002548217773,500
2024-09-19 00:00:00+00:00,17.81336934372913,17.81336934372913,16.779894657904666,17.24026107788086,900
2024-09-20 00:00:00+00:00,17.841557403935344,17.841557403935344,17.14630998137435,17.766395568847656,1000
2024-09-23 00:00:00+00:00,18.029460759894274,18.151598055497832,17.888532559736543,18.020065307617188,9700
2024-09-24 00:00:00+00:00,18.170388139289702,18.170388139289702,17.33421263639142,17.5596981048584,11500
2024-09-25 00:00:00+00:00,17.475141950304078,17.99187929132947,17.418771027573875,17.775789260864258,10600
2024-09-26 00:00:00+00:00,18.19857615147602,18.41466618776112,18.123414321811662,18.217365264892578,3300
2024-09-27 00:00:00+00:00,18.57438460937482,18.931402839010055,18.46164097306936,18.705917358398438,15100
2024-09-30 00:00:00+00:00,18.76228820091431,19.147492785990718,18.687126374362798,18.83745002746582,17500
2024-10-01 00:00:00+00:00,18.809267147229985,18.809267147229985,18.05764702239394,18.273738861083984,48400
2024-10-02 00:00:00+00:00,18.621361070848515,18.621361070848515,17.99188006528505,18.236156463623047,64400
2024-10-03 00:00:00+00:00,17.90732388811691,18.7810813460113,17.446957421570303,18.04825210571289,133100
2024-10-04 00:00:00+00:00,18.01067085153901,18.05764632352345,17.84155628519602,17.954299926757812,32400
2024-10-07 00:00:00+00:00,17.625465559410706,18.23615563138616,17.625465559410706,18.038856506347656,14700
2024-10-08 00:00:00+00:00,18.010671330044115,18.010671330044115,17.428165785164477,17.5878849029541,12900
2024-10-09 00:00:00+00:00,17.475141739598833,17.634860845408042,17.315422633789623,17.625465393066406,19800
2024-10-10 00:00:00+00:00,17.50332790845607,17.634862461292197,17.32481967360616,17.60667610168457,51700
2024-10-11 00:00:00+00:00,17.691233374956695,18.085833449163886,17.58788518180736,18.010671615600586,17300
2024-10-14 00:00:00+00:00,17.70062839651555,17.982484817504883,17.6536529236838,17.982484817504883,27000
2024-10-15 00:00:00+00:00,17.80397652932879,17.91671838055864,17.616071054613148,17.841556549072266,21500
2024-10-16 00:00:00+00:00,17.75699879552245,17.935508812586253,17.700627871396804,17.80397605895996,7100
2024-10-17 00:00:00+00:00,17.51272272051317,17.954300044869072,17.51272272051317,17.83216094970703,19700
2024-10-18 00:00:00+00:00,17.916755601941734,18.059328888477754,17.802695884962297,18.049823760986328,7300
2024-10-21 00:00:00+00:00,17.58408313125353,18.163883209228516,17.58408313125353,18.163883209228516,18100
2024-10-22 00:00:00+00:00,18.258931127044647,18.363485716532654,18.0403186334949,18.049823760986328,8700
2024-10-23 00:00:00+00:00,17.8787351464905,18.154378405829284,17.7836856842041,17.7836856842041,5300
2024-10-24 00:00:00+00:00,18.068832657623616,18.192395679887788,17.95477294921875,17.95477294921875,4000
2024-10-25 00:00:00+00:00,18.249426680353885,18.33497100955223,17.289430618286133,17.289430618286133,10100
2024-10-28 00:00:00+00:00,17.91675555178857,18.002299886054264,17.412994673659224,17.432004928588867,7800
2024-10-29 00:00:00+00:00,17.9357644100515,17.9452677238586,17.23239953576767,17.33695411682129,6100
2024-10-30 00:00:00+00:00,17.146857293267164,17.22289649535386,15.90171286633583,16.205869674682617,7200
2024-10-31 00:00:00+00:00,16.08230765105598,17.279926518071793,15.968247934375462,16.54804801940918,5600
2024-11-01 00:00:00+00:00,16.85220441257119,16.899730048679565,15.778150417368957,16.044286727905273,74200
2024-11-04 00:00:00+00:00,16.633591434807276,17.004282320935065,16.595570927041557,16.956758499145508,73400
2024-11-05 00:00:00+00:00,16.77616558644637,16.928243999591132,16.681116125001473,16.814186096191406,5600
2024-11-06 00:00:00+00:00,16.500523642440108,17.241905430824843,16.42448443817199,16.643096923828125,11500
2024-11-07 00:00:00+00:00,17.0327982474126,17.06131362915039,16.719136299967495,17.06131362915039,4700
2024-11-08 00:00:00+00:00,16.42448460701425,17.06131362915039,16.41497947976832,17.06131362915039,9200
2024-11-11 00:00:00+00:00,16.671612014918264,16.671612014918264,16.24389036528583,16.624086380004883,4800
2024-11-12 00:00:00+00:00,16.395968093791765,16.405473220381747,15.996761841600135,16.167850494384766,5000
2024-11-13 00:00:00+00:00,16.338940403888895,16.576563148162773,16.281909639962446,16.46250343322754,3800
2024-11-14 00:00:00+00:00,16.63359098885176,17.013786991727724,16.4529972076416,16.4529972076416,10700
2024-11-15 00:00:00+00:00,16.491017810361477,16.6240859589131,16.253395080566406,16.253395080566406,9100
2024-11-18 00:00:00+00:00,16.34844469586796,16.67161175660127,16.32943444219716,16.538541793823242,6600
2024-11-19 00:00:00+00:00,16.56705761698219,16.880719559260786,16.186861597995655,16.84269905090332,5600
2024-11-20 00:00:00+00:00,16.766659168341217,16.97576833000666,16.58606719970703,16.58606719970703,3300
2024-11-21 00:00:00+00:00,17.08982754017215,17.194382129053306,16.662107683046646,16.814186096191406,2500
2024-11-22 00:00:00+00:00,17.137352882515767,17.137352882515767,16.75715504327725,16.795175552368164,4800
2024-11-25 00:00:00+00:00,16.92824421450372,17.03279880471225,16.92824421450372,16.966264724731445,2300
2024-11-26 00:00:00+00:00,16.95675850472216,17.042302834305566,16.74765115069472,16.75715446472168,4200
2024-11-27 00:00:00+00:00,17.023292541503906,17.06131304919522,16.88071926349666,17.023292541503906,4300
2024-11-29 00:00:00+00:00,16.852204503086877,16.956759090169236,16.776165297822708,16.795175552368164,5700
2024-12-02 00:00:00+00:00,16.452997084837534,17.565071518022734,16.452997084837534,16.918737411499023,12100
2024-12-03 00:00:00+00:00,17.01378709249928,17.156360367807522,17.01378709249928,17.070816040039062,2500
2024-12-04 00:00:00+00:00,17.175371459453704,17.298936300223705,16.804680562978994,17.194381713867188,5400
2024-12-05 00:00:00+00:00,17.089827092688136,17.546062320176244,17.089827092688136,17.260915756225586,3300
2024-12-06 00:00:00+00:00,17.374975852543244,17.83121109008789,17.20388718523458,17.83121109008789,2500
2024-12-09 00:00:00+00:00,17.973784677835873,18.05932901293054,16.966264724731445,16.966264724731445,8300
2024-12-10 00:00:00+00:00,17.089826004577606,17.973782834627745,17.089826004577606,17.25140953063965,14800
2024-12-11 00:00:00+00:00,17.66012139924716,17.774181108481574,17.33695433815349,17.688636779785156,20300
2024-12-12 00:00:00+00:00,17.641111698167325,17.92626007372692,17.546062239647462,17.59358787536621,9800
2024-12-13 00:00:00+00:00,17.859726170741233,18.011804580688477,17.679132379084763,18.011804580688477,3800
2024-12-16 00:00:00+00:00,17.62210351078104,17.802695490362222,17.60309325621955,17.67913246154785,25100
2024-12-17 00:00:00+00:00,17.859725961515547,17.869229275722976,17.66012191772461,17.66012191772461,4400
2024-12-18 00:00:00+00:00,17.47952752462162,17.98328836734917,16.71913551004943,16.871213912963867,15600
2024-12-19 00:00:00+00:00,17.01378793386924,17.365470389077448,16.899730033149247,16.99477767944336,7800
2024-12-20 00:00:00+00:00,17.213392272298236,17.660122381399244,16.918738762438092,17.0137882232666,9000
2024-12-23 00:00:00+00:00,17.451014930084156,17.92626041891723,16.823691029857912,17.346460342407227,53200
2024-12-24 00:00:00+00:00,17.374974332389712,17.565071424942694,17.317943572998047,17.317943572998047,1300
2024-12-26 00:00:00+00:00,17.032797566096182,18.021307192202848,17.032797566096182,17.42249870300293,8400
2024-12-27 00:00:00+00:00,17.821704701298877,18.059327430649528,17.393983063300684,17.536558151245117,5900
2024-12-30 00:00:00+00:00,17.251410783953194,17.688637573910427,16.795175552368164,16.795175552368164,13300
2024-12-31 00:00:00+00:00,16.92824295175795,17.650616275940564,16.79517480172243,17.489032745361328,2300
2025-01-02 00:00:00+00:00,17.536558847923438,18.068833275197754,17.194381523931135,17.926259994506836,7800
2025-01-03 00:00:00+00:00,17.77418098267408,17.77418098267408,16.937747955322266,16.937747955322266,8600
2025-01-06 00:00:00+00:00,16.947253372204077,17.574577246997688,16.633591434807276,16.956758499145508,4400
2025-01-07 00:00:00+00:00,17.232399727162452,17.555566787719727,17.137352084695372,17.555566787719727,3900
2025-01-08 00:00:00+00:00,17.023292755571088,17.688637145195038,17.023292755571088,17.374975204467773,7300
2025-01-10 00:00:00+00:00,17.26091476223544,18.068832397460938,17.26091476223544,18.068832397460938,4600
2025-01-13 00:00:00+00:00,17.26091546645796,17.71715068628702,17.184876263153114,17.241905212402344,7900
2025-01-14 00:00:00+00:00,17.612598939871926,18.05932905867293,17.53655973214159,17.584083557128906,7900
2025-01-15 00:00:00+00:00,17.98328945135019,18.11635760869204,17.470023450887012,18.097349166870117,10000
2025-01-16 00:00:00+00:00,18.049823136526495,18.049823136526495,17.508043578682646,17.527053833007812,5300
2025-01-17 00:00:00+00:00,17.72665515177139,18.030811953639894,17.641110824631177,17.93576431274414,6600
2025-01-21 00:00:00+00:00,18.021307348224582,18.097348363808702,17.774181299246575,17.907249450683594,68600
2025-01-22 00:00:00+00:00,17.89774383776753,18.230416020244796,17.669626235961914,17.669626235961914,10400
2025-01-23 00:00:00+00:00,18.334971249126053,18.905264367343307,18.249426918809945,18.392000198364258,16900
