"('date', '')","('open', 'AEIS')","('high', 'AEIS')","('low', 'AEIS')","('close', 'AEIS')","('volume', 'AEIS')"
2024-02-21 00:00:00+00:00,97.76086182072474,98.70612920380071,95.79071592167378,98.4175796508789,390000
2024-02-22 00:00:00+00:00,99.22353880558273,100.24840966996504,98.80563162443073,99.2931900024414,263900
2024-02-23 00:00:00+00:00,99.3329992720522,99.48225401699503,97.16385207426325,98.89518737792969,219300
2024-02-26 00:00:00+00:00,99.26334287298215,99.41259761011072,98.14891610602163,98.23847198486328,162300
2024-02-27 00:00:00+00:00,99.21358301923954,99.40263951475055,97.05438840021381,98.33796691894531,427600
2024-02-28 00:00:00+00:00,96.86534105227094,98.45737392651954,96.57678390765531,97.6414566040039,134700
2024-02-29 00:00:00+00:00,99.41260354333849,100.94493000117231,97.88026949409294,100.69617462158203,261100
2024-03-01 00:00:00+00:00,100.84542542424403,103.72103689254928,99.9101103957183,103.03447723388672,230300
2024-03-04 00:00:00+00:00,103.10411993588819,103.10411993588819,101.03447360726942,102.40760040283203,267400
2024-03-05 00:00:00+00:00,100.80562031943064,101.75089524848768,99.3727945985767,100.1290054321289,110100
2024-03-06 00:00:00+00:00,100.82552908601608,103.62153703485635,100.82552908601608,101.90015411376953,149200
2024-03-07 00:00:00+00:00,102.7260230176326,106.16879668042884,102.7260230176326,105.19367980957031,199400
2024-03-08 00:00:00+00:00,106.21854703570463,106.63645425128334,102.85537703811465,103.04442596435547,142800
2024-03-11 00:00:00+00:00,101.85039192619686,102.71606328403082,99.81059500331254,99.93000030517578,230500
2024-03-12 00:00:00+00:00,99.93001363627602,100.30811908883418,98.93499209557484,99.83051300048828,185000
2024-03-13 00:00:00+00:00,99.00463878551668,99.74095256646699,97.43250300095362,97.6414566040039,231900
2024-03-14 00:00:00+00:00,96.94495358287381,98.83549611758357,95.04445870669268,96.3379898071289,237500
2024-03-15 00:00:00+00:00,95.38276077165844,96.62653763589203,95.08425128767777,95.27330780029297,1138700
2024-03-18 00:00:00+00:00,95.82057293000028,96.91509505536055,94.79569441416746,94.89520263671875,164000
2024-03-19 00:00:00+00:00,94.15888484867985,95.29320878794844,93.7111281958045,94.29818725585938,146200
2024-03-20 00:00:00+00:00,93.82058242259438,96.51708989953994,93.30316696781854,95.34296417236328,172100
2024-03-21 00:00:00+00:00,96.47726832361103,98.9051228251847,96.47726832361103,97.452392578125,169300
2024-03-22 00:00:00+00:00,97.46234945840992,97.46234945840992,96.10911965872167,96.70613861083984,103400
2024-03-25 00:00:00+00:00,96.24843463487895,97.50215627989958,95.83051982846035,96.96484375,110100
2024-03-26 00:00:00+00:00,97.78075669295526,98.50712570758573,97.16384823894639,98.10911560058594,219300
2024-03-27 00:00:00+00:00,98.82553008323882,102.15885042154235,98.20861405149998,101.5120849609375,277900
2024-03-28 00:00:00+00:00,101.51208421631782,102.16880201219787,100.55686454255596,101.4722900390625,210100
2024-04-01 00:00:00+00:00,101.40264163248169,101.97974831550037,99.96980828669987,100.8354721069336,194800
2024-04-02 00:00:00+00:00,98.68622935225355,99.06433477661979,96.44743105260298,97.69120788574219,244100
2024-04-03 00:00:00+00:00,96.18872852962144,99.76085973444428,96.07927555509353,98.74593353271484,133700
2024-04-04 00:00:00+00:00,100.31807234616181,101.45239630560935,96.53698742039539,96.93499755859375,263600
2024-04-05 00:00:00+00:00,96.89518342128292,97.8504030762206,95.80066137446336,97.47229766845703,185300
2024-04-08 00:00:00+00:00,98.08921943539421,99.54194988692885,97.82055938428867,98.54692840576172,170700
2024-04-09 00:00:00+00:00,99.18374796523759,100.36782603370773,97.54196089677855,100.24842071533203,124600
2024-04-10 00:00:00+00:00,96.60662877983322,98.29816979693463,95.44245550716133,96.03946685791016,192700
2024-04-11 00:00:00+00:00,96.38773826998954,99.26334988216833,95.7210680759285,99.18374633789062,156500
2024-04-12 00:00:00+00:00,97.61160256829731,99.4822477497645,95.24345425404879,96.03946685791016,125400
2024-04-15 00:00:00+00:00,95.97976214102665,96.91508467466205,93.66136048588105,94.37777709960938,117800
2024-04-16 00:00:00+00:00,93.43251928444694,95.00465505814863,93.02455683030182,94.47728729248047,123600
2024-04-17 00:00:00+00:00,94.9946916273666,95.3130981628437,91.90017455222487,91.9698257446289,197300
2024-04-18 00:00:00+00:00,91.30316982407702,92.8952026161432,90.25839427134639,90.35789489746094,198100
2024-04-19 00:00:00+00:00,89.36288620931192,91.06437221040062,88.67632647713299,89.25343322753906,188000
2024-04-22 00:00:00+00:00,90.30816025915196,90.8852670030928,88.9151285360769,90.57681274414062,121700
2024-04-23 00:00:00+00:00,90.64644708864857,94.37777730024013,90.64644708864857,92.63648986816406,171800
2024-04-24 00:00:00+00:00,92.4673482408765,94.15888175325489,91.69123268598733,92.37779235839844,140300
2024-04-25 00:00:00+00:00,91.49222675692909,93.38276918448429,91.42257555340181,93.31311798095703,143400
2024-04-26 00:00:00+00:00,93.83052242771707,96.05936827069233,93.83052242771707,95.48225402832031,148200
2024-04-29 00:00:00+00:00,96.1290212828777,97.27329744950791,95.77081295956023,97.13399505615234,141200
2024-04-30 00:00:00+00:00,95.99967472855751,97.1339985966043,95.06435211786894,95.36285400390625,302700
2024-05-01 00:00:00+00:00,94.51709190891391,97.16385279178296,92.3678493766655,95.60166931152344,428100
2024-05-02 00:00:00+00:00,92.7857517881768,95.38275842409176,89.94994212580164,95.15390014648438,432200
2024-05-03 00:00:00+00:00,97.75091450502914,98.47728357347063,95.46236950520981,97.50215911865234,259400
2024-05-06 00:00:00+00:00,98.58672828216721,101.44243501975659,94.38773649767701,99.62155151367188,319600
2024-05-07 00:00:00+00:00,100.36782035458285,102.38771276315518,100.03946144118822,100.93498229980469,197300
2024-05-08 00:00:00+00:00,99.63149769941424,101.12402991402008,99.58175118044089,101.0643310546875,142200
2024-05-09 00:00:00+00:00,101.04444416171113,101.78075800295578,100.3479245030962,101.3927001953125,160900
2024-05-10 00:00:00+00:00,101.75090153882735,102.15885640959395,99.47230137442259,101.62154388427734,227600
2024-05-13 00:00:00+00:00,102.48721416772663,102.59666713968471,101.24343729675908,101.56184387207031,145600
2024-05-14 00:00:00+00:00,102.18869236323258,104.08918683684301,102.13894584923779,104.04938507080078,167100
2024-05-15 00:00:00+00:00,105.25336317581638,107.00460297703232,104.47724769329196,106.93495178222656,165000
2024-05-16 00:00:00+00:00,106.63644515105598,106.83545399249962,104.76580758995232,104.9349594116211,181000
2024-05-17 00:00:00+00:00,105.46231903920395,105.60162143182569,104.18869282585591,105.10411071777344,111200
2024-05-20 00:00:00+00:00,105.07426308635452,107.56181669915368,105.02451656894523,107.34291076660156,225400
2024-05-21 00:00:00+00:00,106.44740408135625,107.91007931879247,105.8404403552165,107.09416198730469,139500
2024-05-22 00:00:00+00:00,107.1936665161417,108.61654752472313,107.1936665161417,108.46729278564453,160100
2024-05-23 00:00:00+00:00,108.3776683273522,110.00103997044025,106.81405036487396,107.64067840576172,258800
2024-05-24 00:00:00+00:00,109.09473706028311,110.53883998601415,108.24819370387587,109.01506042480469,122200
2024-05-28 00:00:00+00:00,110.38944870191824,110.38944870191824,106.88376030694424,107.07299041748047,127800
2024-05-29 00:00:00+00:00,105.1109975458319,105.97746386919344,103.87604007676919,103.88599395751953,98300
2024-05-30 00:00:00+00:00,104.5333503943228,107.202456848224,104.4835581968228,106.42562866210938,214700
2024-05-31 00:00:00+00:00,106.60490253820986,108.19839730592356,105.22055324641022,106.99331665039062,202100
2024-06-03 00:00:00+00:00,108.03905599541783,108.03905599541783,105.86791691215322,107.77014923095703,145300
2024-06-04 00:00:00+00:00,106.55509420198445,106.55509420198445,105.05123767209412,105.98741149902344,178400
2024-06-05 00:00:00+00:00,107.45144193793747,109.28396655166256,106.64473690383346,109.1644515991211,145800
2024-06-06 00:00:00+00:00,108.0589639602985,109.05489911200631,106.46546923724242,107.10286712646484,143700
2024-06-07 00:00:00+00:00,105.82807523595457,106.96344074274221,104.09514253748293,104.96160888671875,111800
2024-06-10 00:00:00+00:00,103.57725736305031,105.55916621773855,102.99961314260615,104.89189147949219,118400
2024-06-11 00:00:00+00:00,103.93578385755583,106.06708428604335,102.91992583746908,105.06118774414062,137000
2024-06-12 00:00:00+00:00,108.81587331635629,111.18619616605106,107.71038472551321,109.15448760986328,172000
2024-06-13 00:00:00+00:00,108.4174927376289,109.51301979909105,106.4953377413325,108.52704620361328,112400
2024-06-14 00:00:00+00:00,106.63476696200175,106.63476696200175,105.40976349041367,106.30610656738281,114300
2024-06-17 00:00:00+00:00,106.1467691939022,108.90550619228891,105.36994099935224,108.58680725097656,192300
2024-06-18 00:00:00+00:00,108.82583256434707,109.38356142584095,107.76018223754043,108.47725677490234,154600
2024-06-20 00:00:00+00:00,108.36769941404746,109.58274149231545,107.35184892145247,108.18843078613281,291300
2024-06-21 00:00:00+00:00,107.770144585466,109.03498651528092,106.65469445186939,108.8756332397461,423400
2024-06-24 00:00:00+00:00,108.85571261162967,109.04493511919222,107.76017789130003,108.30794525146484,120500
2024-06-25 00:00:00+00:00,108.2880337728404,108.2880337728404,106.71445438941358,107.38172912597656,97600
2024-06-26 00:00:00+00:00,106.565057996078,107.38172449173882,105.98741380202028,107.27217102050781,152400
2024-06-27 00:00:00+00:00,108.08883511556809,108.45733383774112,104.94168415281399,107.23233032226562,258600
2024-06-28 00:00:00+00:00,108.9453456509588,111.27583785740286,107.16262081737486,108.31790924072266,470300
2024-07-01 00:00:00+00:00,108.03904025894501,108.03904025894501,105.07115039271592,105.39981079101562,220900
2024-07-02 00:00:00+00:00,105.54921443784743,106.92360226018111,104.93173188662838,106.20652770996094,133900
2024-07-03 00:00:00+00:00,106.48538957824935,107.00328013645776,105.61893081869624,106.51526641845703,91300
2024-07-05 00:00:00+00:00,106.7343626947503,106.7343626947503,105.22054468814643,106.01728820800781,109000
2024-07-08 00:00:00+00:00,107.22237699572797,108.65651837928203,106.97339321960753,108.3278579711914,133000
2024-07-09 00:00:00+00:00,108.5170897656122,108.80591186222394,106.36587385752685,106.69452667236328,140700
2024-07-10 00:00:00+00:00,107.202444847935,110.72805572735084,107.202444847935,110.62846374511719,186600
2024-07-11 00:00:00+00:00,113.48681204177016,114.74169251071451,111.54474145753221,113.3175048828125,184900
2024-07-12 00:00:00+00:00,114.54250814607191,116.0065340887693,113.29758916056494,113.40714263916016,143700
2024-07-15 00:00:00+00:00,112.77969389206639,116.30530522341863,112.75977853241926,114.5425033569336,146400
2024-07-16 00:00:00+00:00,115.79738229712092,119.26324013450595,115.79738229712092,119.12380981445312,206800
2024-07-17 00:00:00+00:00,117.0721729885568,118.10793879663993,114.07440623704476,114.24371337890625,398200
2024-07-18 00:00:00+00:00,113.66607515058723,115.85713702451365,110.42928593539827,111.59453582763672,145300
2024-07-19 00:00:00+00:00,111.92318237275758,111.93314385117723,108.06891844796037,108.16851043701172,147100
2024-07-22 00:00:00+00:00,109.6225744436123,112.75977147936726,108.42745538160167,112.57054138183594,262500
2024-07-23 00:00:00+00:00,111.71404269278533,114.10428854552187,111.71404269278533,112.92908477783203,120800
2024-07-24 00:00:00+00:00,111.86342879312872,113.50672320819463,109.12460730081278,109.38355255126953,141600
2024-07-25 00:00:00+00:00,109.77196666522258,110.70814807985218,106.95346854128405,108.13863372802734,214400
2024-07-26 00:00:00+00:00,110.94717731566722,112.21201161385939,108.41750112090071,109.56282806396484,210100
2024-07-29 00:00:00+00:00,110.56870372162582,112.1124060579574,108.70631007791187,109.6922836303711,157100
2024-07-30 00:00:00+00:00,110.16039194133435,110.18030730184019,106.47543477877237,107.939453125,340800
2024-07-31 00:00:00+00:00,113.95489461311303,118.33701066103264,111.21607303296102,115.89697265625,637500
2024-08-01 00:00:00+00:00,114.02460753224192,115.47867186721129,105.90773494323828,107.20245361328125,327900
2024-08-02 00:00:00+00:00,101.60529739702744,103.94575100307804,100.55957008213649,101.22684478759766,275100
2024-08-05 00:00:00+00:00,94.77318981988529,99.71302711127831,93.43863280576569,97.46221160888672,303800
2024-08-06 00:00:00+00:00,97.27298327935031,100.06160471010578,96.19737150476902,98.25896453857422,201200
2024-08-07 00:00:00+00:00,100.13132215819441,100.64920509945088,95.131723386919,95.29107666015625,202400
2024-08-08 00:00:00+00:00,97.20327242959387,99.08558931930648,96.24717556484957,99.03579711914062,278200
2024-08-09 00:00:00+00:00,98.52786305279805,99.50388282683402,97.08376014869741,99.015869140625,120900
2024-08-12 00:00:00+00:00,99.05571361785616,99.44412773617265,97.28295018587166,98.15937042236328,146600
2024-08-13 00:00:00+00:00,99.47400394779498,101.94392655994959,98.52786855754194,101.92400360107422,261000
2024-08-14 00:00:00+00:00,102.83029886583645,103.02948284607858,99.68314030901472,100.48985290527344,116900
2024-08-15 00:00:00+00:00,105.40976827950034,108.37765824733141,104.12501867558628,107.600830078125,265300
2024-08-16 00:00:00+00:00,106.91364184419557,108.88559687691533,106.42563572536822,107.76018524169922,145500
2024-08-19 00:00:00+00:00,107.60083001595268,108.96526384978446,107.05306266701756,108.84574890136719,155700
2024-08-20 00:00:00+00:00,108.21830973178476,108.4872088608218,105.88781768714318,106.43558502197266,135000
2024-08-21 00:00:00+00:00,106.73435912763345,108.56688359899611,106.73435912763345,108.12866973876953,185000
2024-08-22 00:00:00+00:00,108.28803479429297,109.33376216778957,106.69453243745218,107.14270782470703,179500
2024-08-23 00:00:00+00:00,107.34188651843891,111.23599650302211,106.93355706849331,110.25001525878906,276400
2024-08-26 00:00:00+00:00,110.96774565261094,111.76521722476457,108.79464360400746,109.30303192138672,163000
2024-08-27 00:00:00+00:00,108.89431871044825,110.24004524811158,107.23957557076092,108.29621887207031,181800
2024-08-28 00:00:00+00:00,107.48879442486236,108.89432879495182,105.70445762469343,106.22280883789062,164100
2024-08-29 00:00:00+00:00,106.9704285886175,108.9341959886088,106.16299416526662,106.70128631591797,205800
2024-08-30 00:00:00+00:00,107.56853585679335,107.83767812901347,104.30887910675291,105.75428771972656,522600
2024-09-03 00:00:00+00:00,104.30888704063625,104.30888704063625,98.40762152183717,98.52723693847656,282100
2024-09-04 00:00:00+00:00,97.46061369015709,99.42438104755017,97.11172274968798,97.43070983886719,242200
2024-09-05 00:00:00+00:00,97.09178780049419,97.96900038011796,96.06504836160734,96.40396881103516,207600
2024-09-06 00:00:00+00:00,95.95540943403454,96.27439656320755,93.1443329815558,93.4832534790039,203700
2024-09-09 00:00:00+00:00,93.72249412555287,94.44021708436044,92.15746229797374,92.55619812011719,299000
2024-09-10 00:00:00+00:00,92.46647795525566,93.60286999928688,91.83846662206561,93.49321746826172,183600
2024-09-11 00:00:00+00:00,93.30381070835128,96.2843470250977,91.86837261485498,96.14479064941406,168800
2024-09-12 00:00:00+00:00,96.63325401559865,96.91236679136122,94.67945698000781,95.7460708618164,130300
2024-09-13 00:00:00+00:00,97.04194561141335,98.48736181649659,96.97216742256467,98.3178939819336,121800
2024-09-16 00:00:00+00:00,97.7796048402247,98.57707639891856,96.1846693280894,98.54717254638672,305000
2024-09-17 00:00:00+00:00,100.02248213214828,100.82992415327092,97.91916597768041,98.65682220458984,160500
2024-09-18 00:00:00+00:00,98.9259658022733,100.91963706248579,97.41077899082282,97.52043151855469,355300
2024-09-19 00:00:00+00:00,101.48783312902872,102.04606625379857,98.8262838202903,101.43799591064453,278100
2024-09-20 00:00:00+00:00,102.29527892513711,102.29527892513711,100.1620512053493,101.2685317993164,605700
2024-09-23 00:00:00+00:00,101.8566661638926,101.93641484048194,100.70033316910416,100.83989715576172,166100
2024-09-24 00:00:00+00:00,101.68719901232444,103.25223055897291,100.41125069470682,101.04922485351562,155900
2024-09-25 00:00:00+00:00,100.51093595217756,101.9065073212661,99.09543121728512,99.25492095947266,158600
2024-09-26 00:00:00+00:00,102.96316274737154,104.348763794003,100.62060031923401,103.48151397705078,161700
2024-09-27 00:00:00+00:00,104.62786224328093,104.98672366283036,103.1425793489109,104.36868286132812,147300
2024-09-30 00:00:00+00:00,103.28213552749413,105.1761246592601,103.28213552749413,104.90697479248047,193100
2024-10-01 00:00:00+00:00,104.887049533571,104.887049533571,101.06916712426668,102.61426544189453,167200
2024-10-02 00:00:00+00:00,102.17566184116772,103.6310410874457,101.25857479917114,101.3881607055664,160400
2024-10-03 00:00:00+00:00,100.28166603894852,102.65413978099004,100.28166603894852,102.61426544189453,211800
2024-10-04 00:00:00+00:00,104.91694742809949,105.61472930951093,103.03292874303644,105.19606018066406,183700
2024-10-07 00:00:00+00:00,105.10635361362729,105.10635361362729,103.55128482444638,104.76742553710938,168500
2024-10-08 00:00:00+00:00,105.00666486048746,105.76426209218303,103.85033944866504,105.31568908691406,177500
2024-10-09 00:00:00+00:00,105.64463913821481,107.78782957177688,104.72754461573837,106.53182220458984,191300
2024-10-10 00:00:00+00:00,104.76742841411416,107.32929580670114,103.8004965879768,107.09005737304688,281000
2024-10-11 00:00:00+00:00,106.46206022473447,109.50240467288437,105.88389366945567,108.97408294677734,263900
2024-10-14 00:00:00+00:00,108.92423246612215,111.43626266308266,108.92423246612215,110.74844360351562,197800
2024-10-15 00:00:00+00:00,111.10730550605679,112.61252953299947,105.55493099641362,106.29258728027344,384800
2024-10-16 00:00:00+00:00,108.40587143030068,113.30033787367479,107.96726133290203,110.38957214355469,425500
2024-10-17 00:00:00+00:00,111.08736605988895,111.51600568893096,110.18024197774676,110.69860076904297,218400
2024-10-18 00:00:00+00:00,111.47613474095591,111.545912933608,109.84132485146196,110.12043762207031,273200
2024-10-21 00:00:00+00:00,109.5123652222938,110.69860208061057,107.55856825905306,108.3460693359375,134700
2024-10-22 00:00:00+00:00,107.42897305146934,107.70809341771724,106.18292850755893,106.37232971191406,160300
2024-10-23 00:00:00+00:00,106.11314664762752,106.97042587261102,104.36868434648122,105.6645736694336,140400
2024-10-24 00:00:00+00:00,106.84084707391304,107.2794572009944,105.39543839912595,107.01030731201172,133600
2024-10-25 00:00:00+00:00,108.13673457689976,108.83451648927345,106.6016067644252,106.79100036621094,246700
2024-10-28 00:00:00+00:00,107.50872554298155,109.08372772764106,107.49875505680576,108.02708435058594,118800
2024-10-29 00:00:00+00:00,107.03024095354853,110.8281821503201,107.03024095354853,110.65872192382812,198400
2024-10-30 00:00:00+00:00,109.40271596047157,110.7285092411074,107.19971001868146,107.4289779663086,240500
2024-10-31 00:00:00+00:00,111.56584137574184,113.46980107088332,105.71442112167831,108.18656921386719,529700
2024-11-01 00:00:00+00:00,108.02707457667923,110.90792879537081,101.43799078237376,109.22327423095703,206100
2024-11-04 00:00:00+00:00,108.6052363286803,109.98087433355133,108.21647105041296,109.72169494628906,251700
2024-11-05 00:00:00+00:00,109.13356924410222,111.37644943473093,109.13356924410222,111.03752136230469,175700
2024-11-06 00:00:00+00:00,117.5169451417076,120.42770319082473,115.02485620816515,117.58672332763672,599400
2024-11-07 00:00:00+00:00,117.63658003516812,118.05524919304784,116.14132652395259,116.94876098632812,219800
2024-11-08 00:00:00+00:00,116.72945280432083,117.74622942373938,116.04164137909909,116.98863220214844,214400
2024-11-11 00:00:00+00:00,117.49702579118251,117.6266116932926,115.33388655886459,116.62977600097656,225000
2024-11-12 00:00:00+00:00,116.53008632154636,116.75935425682334,113.81869219916837,113.9283447265625,176900
2024-11-13 00:00:00+00:00,114.32708168348557,115.13451611607339,112.24369124665397,112.4530258178711,209000
2024-11-14 00:00:00+00:00,112.74211106949116,113.45983395799549,111.42628830898407,111.79512023925781,163700
2024-11-15 00:00:00+00:00,111.6256612064698,111.86489963679938,108.2164774493235,109.1036605834961,192000
2024-11-18 00:00:00+00:00,109.16347402712566,110.06062763207616,108.2962242747981,109.49242401123047,223000
2024-11-19 00:00:00+00:00,107.69812724380787,112.51284537950526,107.66822339039715,111.20698547363281,310700
2024-11-20 00:00:00+00:00,110.60888821594703,112.23372766694914,108.44575657501257,110.41948699951172,232300
2024-11-21 00:00:00+00:00,111.17707641992804,113.66916549095755,110.48925740264316,112.17391204833984,155500
2024-11-22 00:00:00+00:00,112.38324859260291,115.73261697134569,112.37328571192538,114.82550048828125,304500
2024-11-25 00:00:00+00:00,116.78099341818398,119.10563272133857,116.55151866541233,117.0802993774414,322300
2024-11-26 00:00:00+00:00,116.73110396968707,118.06802065205724,115.23455135469109,116.94062042236328,383500
2024-11-27 00:00:00+00:00,116.99051428764278,117.75874131843749,113.76793414953687,114.30669403076172,143000
2024-11-29 00:00:00+00:00,115.04498800458136,116.48168098095549,114.6259550904257,114.7756118774414,104300
2024-12-02 00:00:00+00:00,114.99511131008059,118.81630340945527,114.62595890473926,118.42720031738281,223800
2024-12-03 00:00:00+00:00,117.7288136469539,118.30748252392956,116.6912028505405,117.77870178222656,321400
2024-12-04 00:00:00+00:00,118.61676497691053,119.30518164648709,117.57915420387508,118.30747985839844,140200
2024-12-05 00:00:00+00:00,117.89842021144835,118.02812631740474,114.0871996291809,114.43639373779297,177100
2024-12-06 00:00:00+00:00,114.97515629767209,117.66895579500626,114.73570999075156,117.16012573242188,145900
2024-12-09 00:00:00+00:00,117.85850770018841,119.17547373602895,117.61906140599753,118.11791229248047,126900
2024-12-10 00:00:00+00:00,117.7587369745427,118.67662076268432,115.10485426328796,116.28214263916016,145500
2024-12-11 00:00:00+00:00,117.92834897490883,119.36504199368477,116.69120088199655,117.56917572021484,257700
2024-12-12 00:00:00+00:00,117.07031824761945,117.9283423509873,116.15243447578509,116.87078094482422,135500
2024-12-13 00:00:00+00:00,117.12020714007392,117.72880581297113,115.80324114223373,116.95059967041016,103600
2024-12-16 00:00:00+00:00,119.72421529514541,123.7349731583141,118.02812528987509,122.4379653930664,352000
2024-12-17 00:00:00+00:00,121.32053243785529,122.8470149120559,119.26526924899544,120.37271881103516,223000
2024-12-18 00:00:00+00:00,120.76182491045195,124.19392148495996,114.67584554731616,115.83317565917969,291900
2024-12-19 00:00:00+00:00,116.16242163040333,118.78637464111856,113.10945653843665,113.66816711425781,247000
2024-12-20 00:00:00+00:00,111.89225046262887,115.2345497333898,110.91449941870287,112.74029541015625,475500
2024-12-23 00:00:00+00:00,112.4509658677269,114.17699328341156,111.53308206385157,113.25910186767578,136100
2024-12-24 00:00:00+00:00,113.31897097775307,116.01276276226969,112.14168256271279,115.88306427001953,69500
2024-12-26 00:00:00+00:00,115.10486129632613,117.58913668779769,114.86540737985455,117.04039764404297,90900
2024-12-27 00:00:00+00:00,116.57147143812941,116.63133872054088,113.62825425417728,114.87538146972656,182100
2024-12-30 00:00:00+00:00,113.3888069361316,116.02273898263657,111.64282885013002,114.76563262939453,165900
2024-12-31 00:00:00+00:00,115.51390696742084,116.74108346457459,114.68581269115467,115.36425018310547,277100
2025-01-02 00:00:00+00:00,116.02274192067271,117.71883191670864,113.44866947899513,115.07492065429688,187100
2025-01-03 00:00:00+00:00,115.50393256129333,118.6466947135187,114.41644126687844,118.29750061035156,169300
2025-01-06 00:00:00+00:00,121.7196125722406,123.89460267513701,120.25298979302171,120.96135711669922,282100
2025-01-07 00:00:00+00:00,124.71271732853373,128.40421071671426,122.91685115425877,124.94219207763672,361900
2025-01-08 00:00:00+00:00,123.25607274275622,123.25607274275622,117.4793788077057,118.39726257324219,266400
2025-01-10 00:00:00+00:00,115.75336355491137,118.56688242531753,114.68582289586728,118.0879898071289,167700
2025-01-13 00:00:00+00:00,115.6236557291797,117.68889805668326,114.39648683368965,117.0802993774414,149300
2025-01-14 00:00:00+00:00,118.07800029092573,119.57455291213357,116.57146852092231,117.79864501953125,353700
2025-01-15 00:00:00+00:00,120.86160268507518,122.03889118409272,118.5868436626694,120.85162353515625,253200
2025-01-16 00:00:00+00:00,121.52008339885631,122.51778520800337,119.245316880038,119.38500213623047,242800
2025-01-17 00:00:00+00:00,121.4502357057089,121.9690372593523,119.93372480393252,120.88154602050781,173900
2025-01-21 00:00:00+00:00,122.41800668044563,127.36661426100962,121.28062724793796,127.25686645507812,337600
2025-01-22 00:00:00+00:00,128.02510132006498,130.20008392031315,125.061918166603,125.66053771972656,361800
2025-01-23 00:00:00+00:00,124.28371341974608,125.70044815457882,123.2361234808023,125.00205993652344,248400
2025-01-24 00:00:00+00:00,124.9122634708925,125.27143673116427,123.04656595922266,125.0718994140625,232100
