"('date', '')","('open', 'ASC')","('high', 'ASC')","('low', 'ASC')","('close', 'ASC')","('volume', 'ASC')"
2024-02-29 00:00:00+00:00,15.025803734063716,15.249651612425968,15.007149299453996,15.137726783752441,460500
2024-03-01 00:00:00+00:00,15.147054389511602,15.37090227361455,15.13772717196754,15.156381607055664,408600
2024-03-04 00:00:00+00:00,15.203016151720325,15.258979457853167,14.52214527130127,14.52214527130127,610100
2024-03-05 00:00:00+00:00,14.578107299851634,14.96051520948055,14.503491339312435,14.773974418640137,630400
2024-03-06 00:00:00+00:00,14.913879449176056,15.00714984664066,14.662050799209515,14.792628288269043,505400
2024-03-07 00:00:00+00:00,14.79262867579368,14.876571857812408,14.745994365332123,14.811283111572266,457600
2024-03-08 00:00:00+00:00,14.58743531640289,14.792628774380136,14.438202497656992,14.718012809753418,644700
2024-03-11 00:00:00+00:00,14.718011294913381,14.783300924361221,14.522144185554602,14.587433815002441,612200
2024-03-12 00:00:00+00:00,14.624742818122161,14.979168193705819,14.568780401744911,14.792628288269043,745300
2024-03-13 00:00:00+00:00,14.829935638815279,15.258978737316403,14.829935638815279,15.230997085571289,772800
2024-03-14 00:00:00+00:00,15.277631668786718,15.697347557620757,15.063111005153685,15.641386032104492,783900
2024-03-15 00:00:00+00:00,15.585424163499251,15.874562593105589,15.408212353206963,15.44551944732666,823400
2024-03-18 00:00:00+00:00,15.44551765944415,15.520133618031425,15.109746735293802,15.17503547668457,414800
2024-03-19 00:00:00+00:00,15.230995938760223,15.4734982320044,15.156379985376219,15.296284675598145,428600
2024-03-20 00:00:00+00:00,15.12839955833006,15.352247436572199,14.932533331987488,15.286958694458008,417200
2024-03-21 00:00:00+00:00,15.342921982264853,15.604076950449407,15.314940330394451,15.58542251586914,415300
2024-03-22 00:00:00+00:00,15.604078254264302,15.613405472333781,15.212343990270911,15.249652862548828,263600
2024-03-25 00:00:00+00:00,15.342922579835566,15.454845633706716,15.053784169534554,15.119072914123535,414400
2024-03-26 00:00:00+00:00,15.119072349142721,15.184362870276743,15.007149299453996,15.137726783752441,309800
2024-03-27 00:00:00+00:00,15.240325644479348,15.324268828119713,15.137728024700026,15.249652862548828,258800
2024-03-28 00:00:00+00:00,15.296286017846594,15.408210847236326,15.221670057915041,15.314940452575684,571200
2024-04-01 00:00:00+00:00,15.314939880995825,15.678692449713166,15.29628544696295,15.632058143615723,707000
2024-04-02 00:00:00+00:00,15.594750239732141,15.613404674918371,15.361575136858836,15.482827186584473,448300
2024-04-03 00:00:00+00:00,15.454844955531284,15.902540709340236,15.436190521043049,15.799944877624512,686500
2024-04-04 00:00:00+00:00,15.818598315699232,15.874561621932536,15.417538628269808,15.566770553588867,687300
2024-04-05 00:00:00+00:00,15.650712491464873,15.743981103146158,15.501480577993135,15.576096534729004,317400
2024-04-08 00:00:00+00:00,15.557441601279518,15.566768817945114,15.16570739624785,15.380228042602539,503600
2024-04-09 00:00:00+00:00,15.380230714550612,15.38955793283659,14.40089503183524,14.671378135681152,1065700
2024-04-10 00:00:00+00:00,14.764646490378304,14.85791688130815,14.522144185554602,14.587433815002441,658800
2024-04-11 00:00:00+00:00,14.708685017231977,15.286958240783074,14.708685017231977,15.184362411499023,602900
2024-04-12 00:00:00+00:00,15.268307003730628,15.314941314192184,14.745994365332123,14.811283111572266,426700
2024-04-15 00:00:00+00:00,14.829936471584045,15.025804486829143,14.61541579977956,14.727339744567871,423500
2024-04-16 00:00:00+00:00,14.662051223100443,14.89522633401079,14.466184094356056,14.839263916015625,357600
2024-04-17 00:00:00+00:00,14.885898685733647,15.081765808815371,14.67137712736203,14.792628288269043,384800
2024-04-18 00:00:00+00:00,14.792628752473618,14.867244716989838,14.466184130088273,14.540800094604492,491900
2024-04-19 00:00:00+00:00,14.652723965424101,14.932534275655712,14.596761547580796,14.811283111572266,471000
2024-04-22 00:00:00+00:00,14.829936038947794,15.04445670449403,14.643396136409237,14.951188087463379,504900
2024-04-23 00:00:00+00:00,14.969840617332556,15.324267763407798,14.913879091788768,15.221670150756836,429400
2024-04-24 00:00:00+00:00,15.2030162081139,15.37090256916543,15.147054680758348,15.268306732177734,334500
2024-04-25 00:00:00+00:00,15.18436371972139,15.501482009887695,15.091093320439848,15.501482009887695,353500
2024-04-26 00:00:00+00:00,15.510805992433886,15.846578686728083,15.501480554467697,15.753308296203613,401200
2024-04-29 00:00:00+00:00,15.725331558173247,15.893217938777745,15.650715586680704,15.865236282348633,392700
2024-04-30 00:00:00+00:00,15.92119601467336,16.014466413231386,15.622732162475586,15.622732162475586,440300
2024-05-01 00:00:00+00:00,15.510807529398646,15.753309857197912,15.44551878325748,15.557443618774414,354600
2024-05-02 00:00:00+00:00,15.60407750971436,16.163698114286134,15.60407750971436,16.107736587524414,497000
2024-05-03 00:00:00+00:00,16.09841058183408,16.303604048064507,15.92119699159849,16.247642517089844,437700
2024-05-06 00:00:00+00:00,16.368891620248412,16.6393755953141,16.312930093298046,16.462162017822266,539000
2024-05-07 00:00:00+00:00,16.43418368816334,16.62072272185529,16.340913281824847,16.415529251098633,478600
2024-05-08 00:00:00+00:00,16.723317020412,19.139010991267075,16.66735549933382,18.97112464904785,2296100
2024-05-09 00:00:00+00:00,18.793912223965318,19.083048842461306,18.654007523337246,19.055068969726562,1291000
2024-05-10 00:00:00+00:00,19.241607892058937,19.334878285058085,18.896509750642302,18.999107360839844,814800
2024-05-13 00:00:00+00:00,19.232284857034152,19.866519694913272,19.16699432848696,19.69863510131836,1195800
2024-05-14 00:00:00+00:00,19.810556843642075,20.482100510228545,19.55872730155282,20.454120635986328,1209100
2024-05-15 00:00:00+00:00,20.500755680580763,20.873835508724394,20.099694198207004,20.789894104003906,1065600
2024-05-16 00:00:00+00:00,20.724604931948797,21.11633922184812,20.622009084369612,21.041723251342773,710300
2024-05-17 00:00:00+00:00,21.088357760388774,21.097684978374314,20.388832422337682,20.855182647705078,865200
2024-05-20 00:00:00+00:00,20.892488098097157,21.27489511051483,20.85518100807301,21.144317626953125,833300
2024-05-21 00:00:00+00:00,21.181626348665045,21.862499028649633,21.144319255767012,21.806535720825195,1254400
2024-05-22 00:00:00+00:00,21.73191613397836,21.778552216059204,21.20027725114911,21.442779541015625,798500
2024-05-23 00:00:00+00:00,21.18162579900844,21.18162579900844,20.603352531707998,20.75258445739746,1270600
2024-05-24 00:00:00+00:00,20.939126309258956,21.442783639097197,20.85518312445509,21.433456420898438,727100
2024-05-28 00:00:00+00:00,21.480090716537326,21.582686550178554,21.069702045017962,21.312204360961914,611100
2024-05-29 00:00:00+00:00,21.25624101553152,21.284220886408647,21.00441150372934,21.069700241088867,564800
2024-05-30 00:00:00+00:00,21.190951640688105,21.62932195054679,21.10700846556558,21.45210838317871,709700
2024-05-31 00:00:00+00:00,21.461564999135625,21.669561889207593,21.026660115706843,21.18738555908203,597800
2024-06-03 00:00:00+00:00,21.69792651994733,21.88701411595695,21.12120547504415,21.281930923461914,1214500
2024-06-04 00:00:00+00:00,21.05502308440017,21.187384571614338,20.761934358011633,20.77138900756836,870700
2024-06-05 00:00:00+00:00,20.90375221319117,21.631742193203042,20.90375221319117,21.584470748901367,839000
2024-06-06 00:00:00+00:00,21.452110711647446,21.58447220726722,21.0361151211837,21.244112014770508,393800
2024-06-07 00:00:00+00:00,21.253565999809847,21.31974674554865,20.80920827607071,20.865934371948242,370100
2024-06-10 00:00:00+00:00,20.979389478651733,21.4142925755743,20.865935477594878,21.300840377807617,616700
2024-06-11 00:00:00+00:00,20.724116050706233,20.90375077259497,20.355393761351873,20.818660736083984,751300
2024-06-12 00:00:00+00:00,20.94157102212087,21.376475925343197,20.620120120740506,21.045570373535156,722000
2024-06-13 00:00:00+00:00,20.809210368244624,20.856481819013595,20.10958243778035,20.32703399658203,903200
2024-06-14 00:00:00+00:00,20.11903640238256,20.137943900071107,19.617950746187045,19.65576934814453,872400
2024-06-17 00:00:00+00:00,19.61794999200877,19.99612698059429,19.57067854466938,19.83540153503418,863400
2024-06-18 00:00:00+00:00,19.816490650655638,20.22303155712006,19.674674516684092,20.156850814819336,582400
2024-06-20 00:00:00+00:00,20.279760052740652,20.97938789719686,20.279760052740652,20.52557373046875,471600
2024-06-21 00:00:00+00:00,20.657937631631356,21.300839400444353,20.572847585565512,21.168476104736328,972100
2024-06-24 00:00:00+00:00,21.1306587934945,21.234656333593378,20.733572522625032,21.09284019470215,621800
2024-06-25 00:00:00+00:00,21.121204094121296,21.442654969940083,21.111749444445444,21.35756492614746,408500
2024-06-26 00:00:00+00:00,21.244111674152652,21.57501721118664,21.121204830660652,21.461565017700195,560900
2024-06-27 00:00:00+00:00,21.62229074447868,21.896468385071223,21.32920200033718,21.50883674621582,333000
2024-06-28 00:00:00+00:00,21.61283662660125,21.745198125092436,21.02666092717282,21.300840377807617,1007400
2024-07-01 00:00:00+00:00,21.28193158380316,21.31974838286241,20.743029123354795,21.102296829223633,527200
2024-07-02 00:00:00+00:00,21.149567091788008,21.26301927621478,20.856478374890607,21.215747833251953,625600
2024-07-03 00:00:00+00:00,21.348111611546834,21.48047310870634,20.98884391784668,20.98884391784668,304800
2024-07-05 00:00:00+00:00,20.87538712275142,20.90375106975492,20.26084936399482,20.317575454711914,518200
2024-07-08 00:00:00+00:00,19.57067854196578,19.6746760867561,18.615780518862934,19.277589797973633,1653900
2024-07-09 00:00:00+00:00,19.173593601912764,19.438316610862422,18.871050186514186,18.90886878967285,1164200
2024-07-10 00:00:00+00:00,18.975047497754193,19.34376982237798,18.823776707996227,19.16413688659668,571100
2024-07-11 00:00:00+00:00,19.183047892243827,19.19250073956562,18.653598277712618,18.852142333984375,589700
2024-07-12 00:00:00+00:00,18.93723217893055,19.003412929200035,18.521236573006384,18.540145874023438,594000
2024-07-15 00:00:00+00:00,18.681961050710584,19.10740948166375,18.644142450648914,18.965593338012695,713000
2024-07-16 00:00:00+00:00,19.003412233436002,19.343770622830554,18.899412884940094,19.287044525146484,444700
2024-07-17 00:00:00+00:00,19.19249968451797,19.239772934979317,18.74814194992202,18.9845027923584,619400
2024-07-18 00:00:00+00:00,19.06013913461756,19.164138487497652,18.54014597679751,19.126319885253906,589200
2024-07-19 00:00:00+00:00,19.154681797771826,19.20195324225389,18.908866319227073,19.09795570373535,360300
2024-07-22 00:00:00+00:00,19.249229493497754,20.12849220306024,19.192501587319967,20.109582901000977,640900
2024-07-23 00:00:00+00:00,20.11903386516951,20.213576751560023,19.882673042613295,20.137941360473633,436900
2024-07-24 00:00:00+00:00,20.25139774448677,20.327033144520822,19.608495942552242,19.636859893798828,505500
2024-07-25 00:00:00+00:00,19.617948893504042,19.788128979660843,19.296498020383424,19.67467498779297,1252500
2024-07-26 00:00:00+00:00,19.835400579117803,19.835400579117803,19.220862776871147,19.40995216369629,540400
2024-07-29 00:00:00+00:00,19.665222827704905,19.929947640049296,19.495044523294496,19.759767532348633,538300
2024-07-30 00:00:00+00:00,19.646311691976173,19.911034652017964,19.646311691976173,19.77867317199707,585700
2024-07-31 00:00:00+00:00,20.884843073049772,21.461564075026068,20.20412453216056,20.497211456298828,1175800
2024-08-01 00:00:00+00:00,20.241943252164,20.345942604256887,19.42886134298001,19.65576934814453,866700
2024-08-02 00:00:00+00:00,19.097957166472,19.107410013460406,18.55905292033506,18.757596969604492,727400
2024-08-05 00:00:00+00:00,17.490702912357037,18.294330163582828,17.216523460584046,18.2281494140625,999500
2024-08-06 00:00:00+00:00,18.275419545050827,18.653596517391936,17.783788579362362,18.59687042236328,690600
2024-08-07 00:00:00+00:00,18.90886724087445,18.90886724087445,17.963423878830728,18.124149322509766,546200
2024-08-08 00:00:00+00:00,18.209237705361517,18.606323953264972,18.105238367987532,18.43614387512207,441500
2024-08-09 00:00:00+00:00,18.436148443062482,18.436148443062482,18.19033291409347,18.265968322753906,345300
2024-08-12 00:00:00+00:00,18.351053472541647,18.634685728301495,18.265963435155715,18.379417419433594,454600
2024-08-13 00:00:00+00:00,18.407781523750344,18.455054773605593,18.143058537721352,18.398326873779297,423100
2024-08-14 00:00:00+00:00,18.502326607366854,18.625235256272493,18.21869431546022,18.445600509643555,398400
2024-08-15 00:00:00+00:00,18.833229665145726,19.05068118046826,18.691413537904502,18.918319702148438,575700
2024-08-16 00:00:00+00:00,18.918321822028897,19.069592615142074,18.644142382454955,18.67250633239746,466100
2024-08-19 00:00:00+00:00,18.663051741370786,18.842686484993912,18.369964804199444,18.40778160095215,391600
2024-08-20 00:00:00+00:00,18.228148514024625,18.341600706660433,18.02014982204216,18.105239868164062,510100
2024-08-21 00:00:00+00:00,18.07687854955619,18.17142144665266,17.613609697990697,17.6608829498291,856500
2024-08-22 00:00:00+00:00,17.6703372149341,17.831062661100066,17.56633786644726,17.613609313964844,452800
2024-08-23 00:00:00+00:00,17.68924560666455,18.152514471560988,17.65142880739579,17.73651885986328,445900
2024-08-26 00:00:00+00:00,17.897244009250862,18.190330960928897,17.859425407336175,17.97287940979004,389800
2024-08-27 00:00:00+00:00,17.897244665890415,18.07687942499548,17.812154611750664,18.067424774169922,297500
2024-08-28 00:00:00+00:00,17.963422176846624,18.048512215631725,17.632516670825673,17.878332138061523,697200
2024-08-29 00:00:00+00:00,17.97287897538964,17.97287897538964,17.69869952800561,17.90669822692871,391500
2024-08-30 00:00:00+00:00,18.003177667488842,18.29261708919715,17.916345472934154,18.21543312072754,427500
2024-09-03 00:00:00+00:00,17.790921427770993,17.848808941511443,16.932247746268395,16.990137100219727,849200
2024-09-04 00:00:00+00:00,16.99013532255318,17.1734460702534,16.88400669162412,17.009429931640625,508500
2024-09-05 00:00:00+00:00,16.91295322942101,17.057672934684124,16.75858529844557,16.797176361083984,424400
2024-09-06 00:00:00+00:00,16.768230915231673,16.893656003531092,16.50773619378443,16.613862991333008,396700
2024-09-09 00:00:00+00:00,16.642808005392627,16.77787948149646,16.372663212974118,16.546327590942383,505700
2024-09-10 00:00:00+00:00,16.56562502154734,16.642808989629938,16.025337244969144,16.237592697143555,372100
2024-09-11 00:00:00+00:00,16.227944835031185,16.459496744471714,16.227944835031185,16.382312774658203,333500
2024-09-12 00:00:00+00:00,16.57527249799073,17.057672736743843,16.536679595589263,16.77787971496582,423000
2024-09-13 00:00:00+00:00,16.88400980228429,17.134858168743552,16.72964185988029,16.826122283935547,288400
2024-09-16 00:00:00+00:00,16.99978584168003,17.221689517927082,16.92260187428058,17.048025131225586,291300
2024-09-17 00:00:00+00:00,17.22168778929933,17.22168778929933,16.884007275742334,17.067319869995117,368600
2024-09-18 00:00:00+00:00,17.13485959342253,17.279579321432635,16.941898729268267,16.980491638183594,342200
2024-09-19 00:00:00+00:00,17.318169623955622,17.347112461075024,16.95154440528202,17.327816009521484,590000
2024-09-20 00:00:00+00:00,17.086614560857523,17.1348556860008,16.75858411093703,16.874359130859375,724600
2024-09-23 00:00:00+00:00,16.89365605896855,17.1252079455764,16.7006952333566,16.71999168395996,336400
2024-09-24 00:00:00+00:00,16.98048908261233,17.385705364182098,16.8068246990523,17.327816009521484,742800
2024-09-25 00:00:00+00:00,17.154152335142182,17.308520256970684,16.835768266344544,16.89365577697754,396300
2024-09-26 00:00:00+00:00,17.04802570896625,17.462890237876742,17.019081030131446,17.424297332763672,363400
2024-09-27 00:00:00+00:00,17.134857014618824,17.453241104408576,17.125208788842052,17.327816009521484,723000
2024-09-30 00:00:00+00:00,17.289224340182844,17.462888717651367,16.903304523703262,17.462888717651367,717900
2024-10-01 00:00:00+00:00,17.31816797333885,17.694439541715386,17.09626248204507,17.45323944091797,485600
2024-10-02 00:00:00+00:00,17.694439789933938,17.819863034415317,17.44359146076042,17.684791564941406,331000
2024-10-03 00:00:00+00:00,17.66549742790296,17.945290468687414,17.617258136835087,17.93564224243164,403900
2024-10-04 00:00:00+00:00,18.041769402177135,18.12860159110247,17.59796023209088,17.67514419555664,374300
2024-10-07 00:00:00+00:00,17.742681696577506,18.061065807536593,17.675145951860582,17.761978149414062,254200
2024-10-08 00:00:00+00:00,17.62690534092675,17.62690534092675,17.154153323074155,17.414648056030273,278200
2024-10-09 00:00:00+00:00,17.318171159364013,17.36641045231379,16.961194134818026,16.970842361450195,279500
2024-10-10 00:00:00+00:00,16.980488288493007,17.09626331197802,16.86471142479717,16.932247161865234,210600
2024-10-11 00:00:00+00:00,16.88400897047539,17.086616194819843,16.719992809725188,17.048025131225586,267300
2024-10-14 00:00:00+00:00,16.990138084537648,16.990138084537648,16.6814022064209,16.6814022064209,386800
2024-10-15 00:00:00+00:00,16.411257584626956,16.517386234048164,16.044632344923333,16.08322525024414,474400
2024-10-16 00:00:00+00:00,16.13146368268373,16.28583161532484,16.034985104941217,16.092872619628906,399400
2024-10-17 00:00:00+00:00,16.208647844654145,16.25688897431862,15.880615523779468,16.11216926574707,300400
2024-10-18 00:00:00+00:00,16.218294674705962,16.266535800218403,15.938503507576907,16.170055389404297,304200
2024-10-21 00:00:00+00:00,16.16040907904906,16.23759304880324,15.890264264803923,15.967448234558105,428100
2024-10-22 00:00:00+00:00,15.91920790700699,16.00604009735299,15.591175596857855,15.649063110351562,370300
2024-10-23 00:00:00+00:00,15.195607092002033,15.243847298537407,14.404471017201374,14.568487167358398,1049300
2024-10-24 00:00:00+00:00,14.616727348521195,14.713207767497792,14.298343254046072,14.356231689453125,526700
2024-10-25 00:00:00+00:00,14.365879201069463,14.597431090973481,14.259750561451057,14.279047012329102,388500
2024-10-28 00:00:00+00:00,14.08608848199319,14.08608848199319,13.815943663907204,13.912424087524414,688800
2024-10-29 00:00:00+00:00,13.893126253237861,13.902774478661273,13.526502888202408,13.661574363708496,557300
2024-10-30 00:00:00+00:00,13.555448187056113,13.671224144996772,13.362488257155011,13.622983932495117,614100
2024-10-31 00:00:00+00:00,13.632630152289831,13.893125789284912,13.468614005990734,13.613333702087402,457600
2024-11-01 00:00:00+00:00,13.70016719125593,13.854535127140768,13.478263513447846,13.545799255371094,553000
2024-11-04 00:00:00+00:00,13.449318627805596,13.487910611181153,13.188822970046946,13.420374870300293,938600
2024-11-05 00:00:00+00:00,13.507207459704484,13.507207459704484,13.140583146814132,13.256359100341797,706500
2024-11-06 00:00:00+00:00,13.024807263576305,13.22741541336949,12.590647205478193,12.745015144348145,1384200
2024-11-07 00:00:00+00:00,12.716071119066166,13.217766909868441,12.388038795796557,12.407334327697754,1380000
2024-11-08 00:00:00+00:00,12.301205974192866,12.34944618164216,11.64514136113551,11.722325325012207,2146400
2024-11-11 00:00:00+00:00,11.674085992892696,11.915286109108616,11.500421614783498,11.818805694580078,1775400
2024-11-12 00:00:00+00:00,11.722325713757284,11.73197393958819,11.432886299673763,11.558309555053711,1102000
2024-11-13 00:00:00+00:00,11.577606608052703,11.789862986829876,11.490774411275426,11.519718170166016,872000
2024-11-14 00:00:00+00:00,11.5872530146721,11.799508440010253,11.500420831531327,11.529364585876465,1023500
2024-11-15 00:00:00+00:00,11.645141815998006,11.712678477107188,11.182038014648857,11.35570240020752,975800
2024-11-18 00:00:00+00:00,11.336406470384938,11.625846819607355,11.336406470384938,11.519718170166016,880100
2024-11-19 00:00:00+00:00,11.519717164034015,12.021413848215424,11.452181425819374,11.924933433532715,936100
2024-11-20 00:00:00+00:00,12.079301918545353,12.195077860626904,11.703029416701263,11.886341094970703,1070500
2024-11-21 00:00:00+00:00,11.731973147657222,11.857397314676254,11.210980949327226,11.471477508544922,1278200
2024-11-22 00:00:00+00:00,11.394294141033209,11.616197811094954,11.307461950102805,11.432886123657227,1117800
2024-11-25 00:00:00+00:00,11.355703009644241,11.452182513383768,11.182038614765375,11.423238754272461,964600
2024-11-26 00:00:00+00:00,11.346054623052307,11.606550291587354,11.037317823170309,11.095206260681152,1039700
2024-11-27 00:00:00+00:00,11.008373162918197,11.307461712036439,10.718932839279187,10.998724937438965,1018000
2024-11-29 00:00:00+00:00,10.998725149620414,11.086950365144428,10.8614858215979,10.939908027648926,658700
2024-12-02 00:00:00+00:00,10.84188054822636,11.028133050629092,10.645824101655371,10.949710845947266,1052200
2024-12-03 00:00:00+00:00,11.096752088919304,11.312413616174553,10.890893570827114,11.292808532714844,1197000
2024-12-04 00:00:00+00:00,11.233991746298207,11.341822045695626,10.988922119140625,10.988922119140625,1084700
2024-12-05 00:00:00+00:00,11.00852729055564,11.224188825928586,10.959514112628263,11.175174713134766,1384300
2024-12-06 00:00:00+00:00,11.15557005337939,11.20458416803808,10.92030342485746,11.106555938720703,1366400
2024-12-09 00:00:00+00:00,11.273203756412745,11.645709731852103,11.253597735926535,11.420245170593262,1132100
2024-12-10 00:00:00+00:00,11.430048271945399,11.861371377414953,11.283006856592813,11.606498718261719,993700
2024-12-11 00:00:00+00:00,11.62610343668078,11.645709456703765,11.037936858988562,11.243795394897461,1168500
2024-12-12 00:00:00+00:00,11.19478064334765,11.243794755752456,10.900696903785265,10.988922119140625,999300
2024-12-13 00:00:00+00:00,11.008527330241561,11.126161575317383,10.841880841928116,11.126161575317383,651400
2024-12-16 00:00:00+00:00,11.008527651720307,11.028133671427643,10.743852929736612,10.871289253234863,932100
2024-12-17 00:00:00+00:00,10.783064342500648,11.02813398664839,10.655628015359841,10.998725891113281,757700
2024-12-18 00:00:00+00:00,11.028133517079603,11.341822349074821,11.008527497646671,11.165372848510742,767900
2024-12-19 00:00:00+00:00,11.17517496824215,11.400639518294064,11.067344665527344,11.067344665527344,1080200
2024-12-20 00:00:00+00:00,10.949710974881604,11.332019928357065,10.841880675890982,11.086950302124023,795600
2024-12-23 00:00:00+00:00,11.077147565697508,11.655512047439617,11.077147565697508,11.645709037780762,728200
2024-12-24 00:00:00+00:00,11.684920203384273,12.028018064328194,11.586891976009879,11.880975723266602,650100
2024-12-26 00:00:00+00:00,11.8025536012074,11.8025536012074,11.518272861592541,11.73393440246582,799700
2024-12-27 00:00:00+00:00,11.724131943201861,11.763343049304883,11.469259286098959,11.7535400390625,627500
2024-12-30 00:00:00+00:00,11.694723466010256,11.890778990132567,11.547681121768662,11.77314567565918,757200
2024-12-31 00:00:00+00:00,11.714328652343015,12.008412408504169,11.694723567194398,11.910384178161621,525200
2025-01-02 00:00:00+00:00,12.077030902794588,12.42012875406934,11.939792510177837,12.18486213684082,660600
2025-01-03 00:00:00+00:00,12.184862946872464,12.22407405235058,11.68492065087661,12.096637725830078,965300
2025-01-06 00:00:00+00:00,12.331903312488356,12.488747721094501,11.812355975263896,11.861370086669922,695300
2025-01-07 00:00:00+00:00,12.077031848553048,12.518157958984375,11.998609636668926,12.518157958984375,790600
2025-01-08 00:00:00+00:00,12.361311953431874,12.469143190279178,12.145651349470187,12.312298774719238,594600
2025-01-10 00:00:00+00:00,12.74362048057221,13.302378925563119,12.74362048057221,13.14553451538086,956000
2025-01-13 00:00:00+00:00,13.469027419143542,13.576858660892329,13.057310342150814,13.331789016723633,1006900
2025-01-14 00:00:00+00:00,13.223957674448872,13.223957674448872,12.576973968340402,12.812240600585938,986400
2025-01-15 00:00:00+00:00,12.929873635164613,13.027901863898965,12.77302921708283,12.969084739685059,440400
2025-01-16 00:00:00+00:00,12.743621513218589,12.743621513218589,12.233876203953923,12.282890319824219,681800
2025-01-17 00:00:00+00:00,12.175059017940507,12.361311521188549,11.900581300308392,11.998608589172363,678500
2025-01-21 00:00:00+00:00,11.94959551826637,11.998609634401312,11.175175474907132,11.184978485107422,1072300
2025-01-22 00:00:00+00:00,11.14576737917277,11.400640035181256,11.077148177503759,11.184978485107422,778900
2025-01-23 00:00:00+00:00,11.263400055966022,11.420244470778464,11.126161660438363,11.312414169311523,636700
