"('date', '')","('open', 'ABBV')","('high', 'ABBV')","('low', 'ABBV')","('close', 'ABBV')","('volume', 'ABBV')"
2024-05-03 00:00:00+00:00,154.17904757975765,157.13519477245546,153.77724244075432,156.6951141357422,5849900
2024-05-06 00:00:00+00:00,157.28824998885983,157.49872140926635,154.02595757038216,155.68101501464844,5834600
2024-05-07 00:00:00+00:00,156.2837304495633,156.88644539152898,154.8774053168592,155.50881958007812,5301700
2024-05-08 00:00:00+00:00,155.11656758359922,155.84364134532706,152.94489327454696,153.49977111816406,5906700
2024-05-09 00:00:00+00:00,153.8441783158606,154.3320959485753,153.08840523069614,153.45193481445312,3570000
2024-05-10 00:00:00+00:00,153.74852804429568,154.44690253187557,153.40412158779452,153.7867889404297,3509500
2024-05-13 00:00:00+00:00,154.29383850097656,155.52796778918068,153.8346347322103,154.29383850097656,3505900
2024-05-14 00:00:00+00:00,154.6477917072642,155.2218073114899,152.8014006364925,154.59039306640625,4025000
2024-05-15 00:00:00+00:00,155.27922727480305,157.2978291431598,154.85828438694475,156.6951141357422,5261300
2024-05-16 00:00:00+00:00,156.3698267975549,157.78571349010522,155.15483535170156,157.23085021972656,4642000
2024-05-17 00:00:00+00:00,158.22579932753436,159.2781564569632,157.3647904746009,159.211181640625,5152200
2024-05-20 00:00:00+00:00,158.818950218716,159.21119377848166,157.2882660748251,157.4317626953125,3058700
2024-05-21 00:00:00+00:00,158.20665368839306,158.53193698351453,155.46097831197122,155.87234497070312,3645200
2024-05-22 00:00:00+00:00,154.5713028988807,154.92527099157957,152.28481616613536,152.69619750976562,6904900
2024-05-23 00:00:00+00:00,152.14129783184885,153.10754241622007,150.92630632240193,151.40464782714844,5672900
2024-05-24 00:00:00+00:00,151.5003130733476,151.90211816200764,149.58694716668637,150.25662231445312,3691700
2024-05-28 00:00:00+00:00,149.5773889076294,149.5773889076294,147.2813410100519,148.6111297607422,5533500
2024-05-29 00:00:00+00:00,148.18063508037076,149.6060980613271,147.023042182063,148.0849609375,4254500
2024-05-30 00:00:00+00:00,147.95101108972187,149.65390555806383,146.9273679330059,149.5391082763672,4311100
2024-05-31 00:00:00+00:00,149.86438347101216,154.63823681213748,149.4338790481603,154.2555694580078,15664400
2024-06-03 00:00:00+00:00,153.06929599059345,156.121117415058,151.9499785154013,153.25106811523438,4467800
2024-06-04 00:00:00+00:00,153.25104826475763,155.75755299063397,152.84924316656685,155.1165771484375,4215500
2024-06-05 00:00:00+00:00,155.8436529000503,158.79023825471535,155.13571683156493,158.2736358642578,5100500
2024-06-06 00:00:00+00:00,158.32146592326112,161.56462052494652,157.2308479491852,161.26805114746094,5186700
2024-06-07 00:00:00+00:00,161.67941744965304,162.96136909045083,160.52182466498905,162.0812225341797,3781700
2024-06-10 00:00:00+00:00,161.67943868855698,163.35363405959234,160.4261862036054,163.07620239257812,4247500
2024-06-11 00:00:00+00:00,162.87528994656876,163.2483957537228,160.16787515195875,160.4357452392578,3790200
2024-06-12 00:00:00+00:00,160.60796347725824,161.2393632288241,157.88141080350223,158.89549255371094,4725600
2024-06-13 00:00:00+00:00,158.8093983368506,159.67040730798024,157.85271521433944,159.3451385498047,3690800
2024-06-14 00:00:00+00:00,159.25902235255387,161.90903838613136,158.80938016858795,161.2871856689453,4377600
2024-06-17 00:00:00+00:00,161.10540304571646,163.01876894696164,160.11045920011122,162.3299560546875,4076000
2024-06-18 00:00:00+00:00,163.05706341773487,165.51573129612748,162.51174706545623,163.9372100830078,4250900
2024-06-20 00:00:00+00:00,163.7649828890725,165.3243807928245,162.65524174437536,164.67384338378906,5847500
2024-06-21 00:00:00+00:00,165.21918264133416,165.4392156858419,162.24389736086985,163.00924682617188,12228100
2024-06-24 00:00:00+00:00,163.71717077576974,165.8984069054263,163.30578948406003,165.25743103027344,6249900
2024-06-25 00:00:00+00:00,164.6451503271278,165.89840272290695,163.2292489750777,163.35362243652344,4844600
2024-06-26 00:00:00+00:00,162.9135344212114,164.88431357597318,162.77959939106483,163.7362823486328,5576100
2024-06-27 00:00:00+00:00,163.87023546564086,164.12854398008508,160.48358384509734,161.6698760986328,5382000
2024-06-28 00:00:00+00:00,162.62654718508153,164.37727881346993,161.7272628362873,164.09027099609375,24463400
2024-07-01 00:00:00+00:00,163.85110526560547,166.34804853694263,162.1960331271091,162.99008178710938,5194500
2024-07-02 00:00:00+00:00,161.3254600393935,161.3254600393935,158.28320048819447,158.7711181640625,5965500
2024-07-03 00:00:00+00:00,158.89547187524,159.86173102296792,156.43680421941494,156.74293518066406,3527600
2024-07-05 00:00:00+00:00,157.58482691199868,160.0626324097193,156.54204593234667,160.00523376464844,5978300
2024-07-08 00:00:00+00:00,159.3259773972535,160.45487090686782,158.4458308055633,159.30685424804688,3500200
2024-07-09 00:00:00+00:00,159.78520176565783,161.2297878677287,157.71876294314598,160.7705841064453,4224600
2024-07-10 00:00:00+00:00,160.19656060855337,161.1532435797574,158.91460893061762,160.85667419433594,3887800
2024-07-11 00:00:00+00:00,160.26353139201004,162.9709458841504,160.1008970427353,162.5500030517578,3689500
2024-07-12 00:00:00+00:00,163.23882132209437,164.1955043007663,162.54043223723076,162.9039764404297,4133500
2024-07-15 00:00:00+00:00,163.07778425315837,164.48736430384008,161.63922650594344,162.22816467285156,2395100
2024-07-16 00:00:00+00:00,162.77846836412854,163.98530749870267,161.48472561560357,163.3577423095703,3829500
2024-07-17 00:00:00+00:00,163.65704567855195,169.67194288584474,163.65704567855195,169.21817016601562,6983200
2024-07-18 00:00:00+00:00,168.42646633172774,170.57946321848428,164.82526248643197,165.2307586669922,5957800
2024-07-19 00:00:00+00:00,167.67338770477423,167.84718018776707,165.30798612413676,166.37001037597656,4293600
2024-07-22 00:00:00+00:00,167.33551354472954,168.69681705033324,166.0610841993179,167.61549377441406,4066900
2024-07-23 00:00:00+00:00,167.33549929264527,168.56163728432801,166.8044871106171,167.17135620117188,2933800
2024-07-24 00:00:00+00:00,167.21962390302158,170.50223511681713,166.97825608135673,170.12570190429688,6117700
2024-07-25 00:00:00+00:00,170.88841341342808,179.6838572015543,165.86796579625423,175.87989807128906,9442200
2024-07-26 00:00:00+00:00,177.11571537370472,180.3983267873386,175.82198730648318,178.7666778564453,6948800
2024-07-29 00:00:00+00:00,177.68534851584823,179.70319492155215,174.29654923314988,175.65786743164062,5458500
2024-07-30 00:00:00+00:00,177.25087834604986,181.22863025249163,176.29507115558604,180.3307342529297,6032200
2024-07-31 00:00:00+00:00,179.95420452187375,181.02587831075033,177.1157163928534,178.92115783691406,6473900
2024-08-01 00:00:00+00:00,181.28655963862477,184.3760650143564,180.3210882879634,183.15957641601562,6595500
2024-08-02 00:00:00+00:00,184.3857231132944,187.2145619646377,180.02180300964633,182.7540740966797,6303900
2024-08-05 00:00:00+00:00,180.97758054263917,182.75404408417077,176.71984884914065,177.99427795410156,6459300
2024-08-06 00:00:00+00:00,179.0273381952686,181.33482877207945,176.75848945271244,179.2976837158203,4273200
2024-08-07 00:00:00+00:00,181.41207097813268,183.04372000853397,179.55836764967765,181.03553771972656,6351000
2024-08-08 00:00:00+00:00,180.4659083556547,184.1250531311475,180.4659083556547,183.82574462890625,5744600
2024-08-09 00:00:00+00:00,184.19260470104118,184.41465896457296,181.6051488110612,183.3719482421875,3206500
2024-08-12 00:00:00+00:00,183.51678873433076,183.9898749806555,181.2189622977865,183.6133270263672,4808300
2024-08-13 00:00:00+00:00,183.98021118295935,185.31256631009086,182.84096210410783,184.6270751953125,3477300
2024-08-14 00:00:00+00:00,184.40502534382085,186.67388887825504,183.89332671382905,186.33596801757812,4153400
2024-08-15 00:00:00+00:00,187.77452767497667,188.25726334871692,184.68500757750013,186.72215270996094,4719900
2024-08-16 00:00:00+00:00,187.1855961988826,187.54281589589712,185.63118668506306,187.20489501953125,3674900
2024-08-19 00:00:00+00:00,186.72215512136836,190.3716356834217,186.67389333890998,190.0723419189453,4309300
2024-08-20 00:00:00+00:00,190.31370564307585,190.66127591441767,187.42695576769043,189.377197265625,3631800
2024-08-21 00:00:00+00:00,189.6572059574772,190.52612433288255,188.913788847544,189.7440948486328,4250400
2024-08-22 00:00:00+00:00,190.20750066885856,190.71919929318446,188.60482946364775,189.589599609375,3676700
2024-08-23 00:00:00+00:00,190.43922222813538,191.14401218292576,189.4544373342604,190.72886657714844,4720300
2024-08-26 00:00:00+00:00,190.73851725287807,191.1343640414254,189.29997437204176,190.62266540527344,4182300
2024-08-27 00:00:00+00:00,191.153668778965,191.45296252609188,188.4406820399592,189.15513610839844,2504500
2024-08-28 00:00:00+00:00,188.7689580076289,189.45443440002222,187.33040042669577,188.65309143066406,3910200
2024-08-29 00:00:00+00:00,189.2323673342133,189.65717704656095,187.15661001387735,188.440673828125,4538300
2024-08-30 00:00:00+00:00,188.50827997822373,189.7151191586221,187.4655691585287,189.53167724609375,3820800
2024-09-03 00:00:00+00:00,189.36756056705963,193.04600425872118,189.32894819295137,190.86404418945312,4872400
2024-09-04 00:00:00+00:00,191.81983964991127,192.97841704882583,189.65719326670776,190.20750427246094,4214300
2024-09-05 00:00:00+00:00,190.15922851957924,190.3233568682513,185.52496346017605,186.20079040527344,5902800
2024-09-06 00:00:00+00:00,186.78974277560792,188.0158955118468,186.17184170249735,186.72215270996094,4312600
2024-09-09 00:00:00+00:00,188.2379630705786,189.82133560282244,187.24352869110422,189.6378936767578,3606900
2024-09-10 00:00:00+00:00,189.34820747319048,192.58254189353303,186.24905316380904,192.46669006347656,6333300
2024-09-11 00:00:00+00:00,190.85438161808582,190.85438161808582,186.74147870720756,187.87107849121094,4909300
2024-09-12 00:00:00+00:00,188.05450792563914,188.33450286634817,184.6657087987193,187.3207550048828,4165200
2024-09-13 00:00:00+00:00,187.16626007259316,187.87104997129475,185.18704103242555,187.50418090820312,2718100
2024-09-16 00:00:00+00:00,189.05861382605673,189.386870561545,187.74557215217942,188.97171020507812,3235700
2024-09-17 00:00:00+00:00,188.0738237464375,189.3096259078429,185.1967232205335,186.7704315185547,3534100
2024-09-18 00:00:00+00:00,186.46147229510166,188.82687397551348,185.15808017940407,186.2780303955078,3236800
2024-09-19 00:00:00+00:00,186.7511131430658,187.45591782416795,185.33188383485674,186.93455505371094,3929300
2024-09-20 00:00:00+00:00,186.335961196443,187.12765473502552,185.49600587832205,186.78973388671875,11661200
2024-09-23 00:00:00+00:00,187.01178260429893,187.5910712607768,185.5635756950267,187.13729858398438,3178000
2024-09-24 00:00:00+00:00,186.28770750264894,188.46968233981266,184.97466578245366,186.828369140625,4286500
2024-09-25 00:00:00+00:00,187.30144853190197,187.85177429221108,184.36642200602603,184.6560516357422,5589300
2024-09-26 00:00:00+00:00,183.53610444371705,186.21044940215114,183.07266760156946,185.27394104003906,6215700
2024-09-27 00:00:00+00:00,185.9497781781103,189.35789068682158,183.70022828242472,188.06414794921875,4891900
2024-09-30 00:00:00+00:00,188.1220755588626,190.7964202660953,187.65863876024565,190.6612548828125,4550200
2024-10-01 00:00:00+00:00,190.82540356933742,192.09983280352424,189.63787795160766,190.15924072265625,3924600
2024-10-02 00:00:00+00:00,188.9041280663543,190.19785614099175,187.7359012496348,190.02407836914062,2946900
2024-10-03 00:00:00+00:00,190.07233777264784,190.2461302742479,188.01589383852456,188.7013702392578,3453800
2024-10-04 00:00:00+00:00,188.3634803841089,188.88482847010567,186.38426102200256,187.58143615722656,4749700
2024-10-07 00:00:00+00:00,187.70694094728154,188.3538049937657,186.18149442330483,186.92491149902344,5033800
2024-10-08 00:00:00+00:00,187.62969017779784,188.26690477577736,185.61185868278565,186.34561157226562,4419000
2024-10-09 00:00:00+00:00,186.19115356211964,188.16070861103245,185.3222205181306,188.02554321289062,4478900
2024-10-10 00:00:00+00:00,187.82277042433714,188.09311592760673,186.6062819532735,187.63934326171875,3562500
2024-10-11 00:00:00+00:00,188.26690795443437,188.49862637540912,186.89594044382775,187.48487854003906,2973000
2024-10-14 00:00:00+00:00,187.53315161208187,189.56063251370256,186.97317648727528,188.8944549560547,3623900
2024-10-15 00:00:00+00:00,189.5075482738293,190.98678767895336,186.09168801583505,186.7145233154297,6553500
2024-10-16 00:00:00+00:00,185.34235524196433,185.91652858195394,183.6684824019936,185.3520965576172,5576000
2024-10-17 00:00:00+00:00,185.42992475835172,186.4809621537956,183.40572108886587,183.5127716064453,4419000
2024-10-18 00:00:00+00:00,183.90204869268146,184.6027403299424,183.1137743131545,183.7949981689453,5607900
2024-10-21 00:00:00+00:00,183.64901704130224,184.3010466145556,180.9046391349027,181.53720092773438,4496500
2024-10-22 00:00:00+00:00,181.32311290096686,184.02855521906338,181.2355153147412,183.69766235351562,4210400
2024-10-23 00:00:00+00:00,183.63927889243223,184.19399927227224,182.47146448961186,182.84127807617188,4266700
2024-10-24 00:00:00+00:00,183.37651482000402,185.36181265851994,183.12349306980974,184.5637969970703,6741800
2024-10-25 00:00:00+00:00,184.59298107180825,184.78762916845682,182.15030189434398,182.81207275390625,4017400
2024-10-28 00:00:00+00:00,183.04563264911855,185.0406569079714,182.49092713445563,184.59298706054688,5383700
2024-10-29 00:00:00+00:00,185.381287883128,186.03331749022925,183.46411977512255,184.36917114257812,6131500
2024-10-30 00:00:00+00:00,186.4809589538788,196.92320292269022,183.4933006774447,196.0959930419922,10396400
2024-10-31 00:00:00+00:00,196.5533970668422,201.75992213303377,196.01814446711577,198.40243530273438,8829300
2024-11-01 00:00:00+00:00,198.88903478852944,199.23938061045428,196.89402523128973,198.09103393554688,4493900
2024-11-04 00:00:00+00:00,198.32459716392165,198.76254059892148,194.85034787995096,195.09364318847656,3531800
2024-11-05 00:00:00+00:00,195.11309086482254,196.99132332529794,193.03048383243672,196.2711639404297,5109300
2024-11-06 00:00:00+00:00,200.27094459612627,200.62129040808247,195.46344213423583,195.80404663085938,7194800
2024-11-07 00:00:00+00:00,196.533921007664,196.8940081138937,193.8771407512873,195.13253784179688,4520200
2024-11-08 00:00:00+00:00,195.7651272465155,196.47554534101477,194.1301751631046,194.14964294433594,4596900
2024-11-11 00:00:00+00:00,173.78096792504536,173.78096792504536,168.06838438342552,169.75198364257812,20760300
2024-11-12 00:00:00+00:00,171.28960578646397,171.89298818632204,166.44316790446453,166.50155639648438,10557000
2024-11-13 00:00:00+00:00,167.06600926618526,168.00999618675783,165.1001791496813,165.7814178466797,8483500
2024-11-14 00:00:00+00:00,165.44079125854827,167.0173399292688,164.06860230833166,165.08071899414062,8442500
2024-11-15 00:00:00+00:00,165.08073042706894,165.08073042706894,160.30240720824594,160.56517028808594,11265400
2024-11-18 00:00:00+00:00,161.1782535327861,162.26822649293968,160.38025273026716,161.820556640625,8336900
2024-11-19 00:00:00+00:00,160.837659940975,162.61858330629,159.4168088652445,162.10279846191406,5246000
2024-11-20 00:00:00+00:00,162.43366919066176,163.4068503399444,161.2074514388435,163.2608642578125,7135600
2024-11-21 00:00:00+00:00,164.0686165041532,167.8348378816697,162.44340566664786,167.12440490722656,6847700
2024-11-22 00:00:00+00:00,169.66440326586746,174.06318635497541,168.84693463900393,172.20440673828125,11328600
2024-11-25 00:00:00+00:00,172.27252643247036,175.35750880830386,172.00976337156334,172.3114471435547,12465000
2024-11-26 00:00:00+00:00,172.34064167633335,176.7783452256129,171.93190738622238,176.2820281982422,6947500
2024-11-27 00:00:00+00:00,176.28203954976735,179.2989071681057,176.03874425311315,178.17001342773438,5271500
2024-11-29 00:00:00+00:00,178.22840718180245,178.61767372810826,177.60557179797306,178.02403259277344,2710700
2024-12-02 00:00:00+00:00,177.39147394328145,177.8002082791473,174.06319590874463,176.89515686035156,3936600
2024-12-03 00:00:00+00:00,177.39145006663512,178.5884586640957,176.6129022152009,176.6323699951172,4107600
2024-12-04 00:00:00+00:00,175.2699487293144,175.61055325642195,171.19231692368928,171.72756958007812,6125500
2024-12-05 00:00:00+00:00,170.2872246157792,171.98056507458506,168.87611499155688,171.4453125,5444200
2024-12-06 00:00:00+00:00,171.27987592740078,172.00003529702994,169.48922624296452,171.46478271484375,4839600
2024-12-09 00:00:00+00:00,170.88086655259207,173.3527548734507,169.70332573205977,171.8345947265625,4394500
2024-12-10 00:00:00+00:00,170.82248021324105,172.17520137136734,169.16807528489142,170.95872497558594,4089600
2024-12-11 00:00:00+00:00,171.2409575334665,171.2798782447133,169.17780344781426,169.69358825683594,9492200
2024-12-12 00:00:00+00:00,170.2191304517516,171.19231167002303,167.37744307634705,168.54525756835938,4999500
2024-12-13 00:00:00+00:00,168.6036514687234,170.22886237337136,167.7667150002062,168.72042846679688,5471600
2024-12-16 00:00:00+00:00,167.06600506250297,168.69121578961452,165.95657915329534,167.02708435058594,8157900
2024-12-17 00:00:00+00:00,166.0052560550701,171.7664871567947,165.64518375170204,170.67652893066406,7664700
2024-12-18 00:00:00+00:00,171.3090919547604,171.76648832409873,168.18518849986447,168.37982177734375,5471600
2024-12-19 00:00:00+00:00,168.2922027704048,169.21673670755595,165.7716672512245,166.92002868652344,6110500
2024-12-20 00:00:00+00:00,167.1827897665732,172.05843702258002,166.0831051217472,170.87115478515625,18950900
2024-12-23 00:00:00+00:00,170.58890660913332,173.8587956631552,169.94661837586642,173.60577392578125,6945600
2024-12-24 00:00:00+00:00,173.62525295354428,175.33804643582553,173.0705325689167,175.172607421875,2692800
2024-12-26 00:00:00+00:00,174.21889274921713,175.5132254541149,173.8393526966205,174.39405822753906,2759300
2024-12-27 00:00:00+00:00,173.14839443021032,174.84173503577296,172.53528553258886,173.23597717285156,2745400
2024-12-30 00:00:00+00:00,172.2725335031197,172.5839437532721,170.80302044436795,171.47451782226562,3405700
2024-12-31 00:00:00+00:00,171.62050994871504,173.07054042782906,171.2020343124305,172.93429565429688,3326400
2025-01-02 00:00:00+00:00,173.86854441755116,174.95850253234246,173.12891725431516,174.62762451171875,4092000
2025-01-03 00:00:00+00:00,174.84173354109276,176.70051315005406,174.00479713624298,176.35989379882812,4380200
2025-01-06 00:00:00+00:00,175.93168402110896,177.0994984106985,174.4524445411939,175.26992797851562,6302100
2025-01-07 00:00:00+00:00,174.81253401536802,177.2844075925055,173.60578404843235,174.7152099609375,5905200
2025-01-08 00:00:00+00:00,174.39406872126312,174.43300428516582,171.4550573284104,173.7128448486328,4488500
2025-01-10 00:00:00+00:00,172.11683134947174,172.77858745199586,168.68150282711892,170.47215270996094,5372200
2025-01-13 00:00:00+00:00,170.4624026194634,173.20676556072175,169.66438700100335,172.00003051757812,4734100
2025-01-14 00:00:00+00:00,171.87353443037944,172.03897345445705,169.42111361847364,170.8419647216797,4779100
2025-01-15 00:00:00+00:00,170.45883385023475,171.38225314503197,165.74351052995945,168.32711791992188,8048700
2025-01-16 00:00:00+00:00,168.4253593016962,170.89108869306958,167.51177310540314,170.6356658935547,5236000
