"('date', '')","('open', 'CR')","('high', 'CR')","('low', 'CR')","('close', 'CR')","('volume', 'CR')"
2023-05-03 00:00:00+00:00,70.3554255606724,71.44826863812017,69.4594955444336,69.4594955444336,319500
2023-05-04 00:00:00+00:00,69.09520338029589,69.42010425709044,66.24002819701802,67.41163635253906,562500
2023-05-05 00:00:00+00:00,68.1106596203012,70.93629967984822,68.0368219274456,70.62124633789062,417700
2023-05-08 00:00:00+00:00,70.87723681558256,74.27883412416057,70.65079616922769,73.76194763183594,441600
2023-05-09 00:00:00+00:00,73.61425985610921,76.44974785060926,72.71340982861062,75.3273696899414,522800
2023-05-10 00:00:00+00:00,75.71134073350987,76.24102672832336,74.38712950220877,74.83509826660156,317000
2023-05-11 00:00:00+00:00,74.50034864021231,78.02009350434784,73.25983017430129,73.46658325195312,716900
2023-05-12 00:00:00+00:00,74.5298689372396,74.5298689372396,71.91098962833603,74.03759765625,392100
2023-05-15 00:00:00+00:00,74.52988537206802,75.75072382638712,73.3041344194463,75.63257598876953,368200
2023-05-16 00:00:00+00:00,74.81540390186018,75.89347944999747,74.0671567957863,74.19514465332031,379100
2023-05-17 00:00:00+00:00,74.52988618266403,74.52988618266403,70.22743899861106,73.28936767578125,467400
2023-05-18 00:00:00+00:00,73.09244292401415,73.62409684687019,71.76331187260611,73.49610900878906,318500
2023-05-19 00:00:00+00:00,74.31328726917354,74.93354647412679,71.92084817654704,73.29920196533203,594300
2023-05-22 00:00:00+00:00,73.59457110627136,74.73664431021308,72.02915172770813,73.46658325195312,504800
2023-05-23 00:00:00+00:00,73.38782544938533,73.95886210909777,71.58611021863705,71.72394561767578,361100
2023-05-24 00:00:00+00:00,71.43841880551545,73.41243180640893,70.91070834370126,73.30905151367188,397600
2023-05-25 00:00:00+00:00,73.24012769538827,74.71202167257601,72.6198685252491,74.45111846923828,322400
2023-05-26 00:00:00+00:00,74.58895658004623,75.23875085194511,74.19513800026209,74.31328582763672,164900
2023-05-30 00:00:00+00:00,74.3823696710702,74.88568131436725,73.75075670231189,74.71791076660156,149800
2023-05-31 00:00:00+00:00,74.15538424629536,74.5639607428803,71.34273141602503,71.7078857421875,464400
2023-06-01 00:00:00+00:00,71.95461671100759,72.69972074692723,71.54998559215714,72.37897491455078,187600
2023-06-02 00:00:00+00:00,73.12901320653239,76.11930774512626,72.94643980323734,76.00088500976562,206100
2023-06-05 00:00:00+00:00,75.41860710095105,75.8824495276783,73.42508005542733,74.10603332519531,191100
2023-06-06 00:00:00+00:00,74.12576591189534,77.0568485034929,74.12576591189534,76.95816040039062,234000
2023-06-07 00:00:00+00:00,77.41214848501124,80.03728873800753,76.92856387493143,79.27738189697266,333400
2023-06-08 00:00:00+00:00,79.05037666352185,79.91885005649627,78.14243405215745,78.82339477539062,345700
2023-06-09 00:00:00+00:00,78.91221478452391,80.1557060344192,78.49772021103216,79.63265228271484,281400
2023-06-12 00:00:00+00:00,79.90899916532277,80.2938881418827,78.05362919685777,78.18193054199219,236600
2023-06-13 00:00:00+00:00,78.33981074450422,79.95831976757714,77.98452754144725,78.15230560302734,347000
2023-06-14 00:00:00+00:00,78.29048098787364,79.18855265626999,76.85454514314614,76.87921905517578,391100
2023-06-15 00:00:00+00:00,76.71145636136366,80.0372922317551,76.71145636136366,78.45825958251953,310700
2023-06-16 00:00:00+00:00,78.8431339220753,80.34322030749705,78.73457474170581,79.8695068359375,349800
2023-06-20 00:00:00+00:00,79.24777001726748,79.64252248441836,77.79900406750077,79.11946868896484,215900
2023-06-21 00:00:00+00:00,78.55692701328898,80.2247838096053,78.28552908350089,79.71159362792969,290800
2023-06-22 00:00:00+00:00,79.66226332906972,80.56033496547036,78.22139576503862,79.67213439941406,366500
2023-06-23 00:00:00+00:00,79.03065349288521,83.16574365963731,78.76418728895733,81.66566467285156,671800
2023-06-26 00:00:00+00:00,81.51762612767763,82.469984893659,79.78068667518964,81.0833969116211,455000
2023-06-27 00:00:00+00:00,80.55046401407694,82.84006271098991,80.47151051742688,82.31700897216797,569300
2023-06-28 00:00:00+00:00,82.40582248713928,84.93227403661216,81.64591582026235,83.47167205810547,290500
2023-06-29 00:00:00+00:00,83.35325246361768,86.18564727891798,82.60320924054413,85.8007583618164,422300
2023-06-30 00:00:00+00:00,86.6198782876217,88.10022262396498,86.4718498775239,87.95219421386719,739800
2023-07-03 00:00:00+00:00,87.64625115634277,87.83376384812978,85.68726155130892,86.99490356445312,367700
2023-07-05 00:00:00+00:00,86.99489956741664,87.54953172561565,85.51455530091296,86.40276336669922,488200
2023-07-06 00:00:00+00:00,86.04748104241449,87.02450616031132,85.05071378428197,85.79088592529297,481600
2023-07-07 00:00:00+00:00,85.55404969083158,86.92089575753296,85.31718913817315,86.02775573730469,456300
2023-07-10 00:00:00+00:00,86.63962059704126,89.56083252290811,86.63962059704126,88.74170684814453,508200
2023-07-11 00:00:00+00:00,88.82066111657085,90.58720628008646,88.16930598759403,89.98519897460938,322900
2023-07-12 00:00:00+00:00,91.50501562180557,92.14649964894842,90.64641322891403,91.02143859863281,380700
2023-07-13 00:00:00+00:00,91.26816854743089,91.45567371499556,87.89297764879572,89.8272933959961,398500
2023-07-14 00:00:00+00:00,89.79768076867855,91.79121525673727,88.82065566460557,90.67601776123047,629100
2023-07-17 00:00:00+00:00,90.68589906471311,93.15313977825829,90.32074472851683,91.82083129882812,275900
2023-07-18 00:00:00+00:00,92.15635692839618,92.9853535840752,91.39645022932528,91.42605590820312,310800
2023-07-19 00:00:00+00:00,91.97872367816566,92.13169891529243,90.5378561163817,91.71226501464844,249800
2023-07-20 00:00:00+00:00,92.43271271893889,92.45244733234514,91.00170854079083,91.5050277709961,231300
2023-07-21 00:00:00+00:00,92.48203049266876,92.62019534112585,90.06413811524985,90.66614532470703,162500
2023-07-24 00:00:00+00:00,90.54772465855882,91.33724461557868,88.70222608844156,89.837158203125,245000
2023-07-25 00:00:00+00:00,89.53122482991681,90.40956184910678,89.00323174666482,90.13323211669922,393900
2023-07-26 00:00:00+00:00,88.05088347422058,92.41296303491626,88.05088347422058,92.2945327758789,434500
2023-07-27 00:00:00+00:00,93.18274365263771,93.45907340248147,91.94419154908054,92.31427764892578,350300
2023-07-28 00:00:00+00:00,92.94588643774533,93.96238834113599,92.05767833255231,93.01496887207031,214900
2023-07-31 00:00:00+00:00,93.43933595674287,93.83409595715834,92.44256864981344,92.46231079101562,300600
2023-08-01 00:00:00+00:00,92.4425722233334,92.9014829062648,91.3816617400375,91.47541809082031,193400
2023-08-02 00:00:00+00:00,90.66615918622884,91.86030271870055,90.3444270403338,91.21881866455078,221500
2023-08-03 00:00:00+00:00,90.518117239599,91.47540772204113,89.85689861770894,90.89313507080078,188600
2023-08-04 00:00:00+00:00,90.83392832702164,91.32737643340741,88.46537591048588,88.5640640258789,169400
2023-08-07 00:00:00+00:00,88.43577016259516,90.43916826831405,88.2186517912407,90.25165557861328,258300
2023-08-08 00:00:00+00:00,89.32397202720401,89.91610820722632,88.83052395561542,89.13645935058594,167500
2023-08-09 00:00:00+00:00,89.15619812917059,89.15619812917059,87.18240575052785,88.4357681274414,161000
2023-08-10 00:00:00+00:00,89.08711241519285,89.62003724132428,88.00152815281552,88.52458190917969,176000
2023-08-11 00:00:00+00:00,88.406168127526,90.0937598161812,87.99167350843614,89.09699249267578,233100
2023-08-14 00:00:00+00:00,88.9292156972752,88.9292156972752,87.63638410630854,87.98179626464844,159600
2023-08-15 00:00:00+00:00,87.72520694644338,87.72520694644338,86.64949364945964,86.95542907714844,387500
2023-08-16 00:00:00+00:00,86.70869338483843,87.88310217270893,86.10668615151152,86.36328125,181300
2023-08-17 00:00:00+00:00,86.35341225331919,86.66428694684554,85.27275977527044,85.36651611328125,153600
2023-08-18 00:00:00+00:00,84.70529003849309,85.27769155631024,83.00782762257705,83.17559814453125,485600
2023-08-21 00:00:00+00:00,83.59998032815895,85.42573688246397,82.91901950710616,84.87307739257812,266300
2023-08-22 00:00:00+00:00,84.74478329455108,85.04084765048876,83.92565760389061,84.64608764648438,187200
2023-08-23 00:00:00+00:00,84.76451349714121,86.29420560955226,84.52766051882777,86.24485778808594,230600
2023-08-24 00:00:00+00:00,85.85009691755883,86.98502903477369,85.57869896113914,85.73167419433594,125400
2023-08-25 00:00:00+00:00,85.99813872311776,86.78765873580849,85.31717790040753,86.22512817382812,167900
2023-08-28 00:00:00+00:00,86.37314094135776,88.24824498475509,85.8698293656283,87.29095458984375,105000
2023-08-29 00:00:00+00:00,86.856731139926,89.03777069952514,86.84686007031677,88.68248748779297,140700
2023-08-30 00:00:00+00:00,88.56383155527317,90.23503628538474,88.50450134292531,89.44393157958984,126500
2023-08-31 00:00:00+00:00,89.41425739664383,90.51191148085387,89.41425739664383,90.10647583007812,178400
2023-09-01 00:00:00+00:00,90.41302726443044,91.14479415504947,89.53292731022476,89.88892364501953,116300
2023-09-05 00:00:00+00:00,89.16704048481581,89.16704048481581,85.9334158981633,86.08174896240234,115800
2023-09-06 00:00:00+00:00,85.7554163949025,86.9519566839452,84.64292974722896,85.1225357055664,139400
2023-09-07 00:00:00+00:00,84.5687543150923,86.11140750325688,83.50077293194141,85.53785705566406,218000
2023-09-08 00:00:00+00:00,85.29063594068872,85.6861882249723,83.97048613321151,84.13365173339844,101700
2023-09-11 00:00:00+00:00,84.71709922796542,85.18187267144151,84.06444426603458,84.60832214355469,133600
2023-09-12 00:00:00+00:00,84.07432687171115,85.98285995718128,84.07432687171115,85.22142791748047,92000
2023-09-13 00:00:00+00:00,85.1423159395929,86.03230682949436,84.59843806681617,85.22142791748047,210500
2023-09-14 00:00:00+00:00,85.5971997594482,87.91117610735677,85.06320521762315,86.1806411743164,158800
2023-09-15 00:00:00+00:00,86.14108794423828,86.36852546064196,84.0743308062717,85.91364288330078,560500
2023-09-18 00:00:00+00:00,86.07184932924248,87.56505561358752,86.06195844742327,86.43773651123047,145700
2023-09-19 00:00:00+00:00,86.26963684138758,86.9025175873259,84.83576805173777,85.4983139038086,164300
2023-09-20 00:00:00+00:00,86.21029891882951,87.27828791128401,84.96926097456776,85.1225357055664,78300
2023-09-21 00:00:00+00:00,84.36110330389248,85.44887415360861,84.06444469949736,84.86543273925781,127300
2023-09-22 00:00:00+00:00,84.75665645415941,85.79498044067522,84.6083233782952,85.00387573242188,131000
2023-09-25 00:00:00+00:00,84.80609898218174,85.97297421757152,84.80609898218174,85.36975860595703,75900
2023-09-26 00:00:00+00:00,85.0730992509151,85.55764693763707,84.43032760022376,84.47977447509766,144200
2023-09-27 00:00:00+00:00,84.91487646412475,85.66147593371998,84.44021215234325,85.43898010253906,120000
2023-09-28 00:00:00+00:00,88.01005515101605,89.51314490815801,86.54157216656287,88.31660461425781,256600
2023-09-29 00:00:00+00:00,88.80115809307826,88.99893047632364,87.32772592312882,87.8518295288086,297000
2023-10-02 00:00:00+00:00,87.69362433898881,88.34627932273875,85.68620496880783,85.84442138671875,153200
2023-10-03 00:00:00+00:00,85.0631991228042,85.80485689810993,84.25726947058777,85.1423110961914,192200
2023-10-04 00:00:00+00:00,84.98409724280638,86.9707463743185,84.2622136669301,86.87284851074219,132300
2023-10-05 00:00:00+00:00,86.85308149775321,87.33762918656645,85.32031890445349,85.4884262084961,120600
2023-10-06 00:00:00+00:00,85.20164802375271,88.56382387029998,84.96926131951042,88.31660461425781,161000
2023-10-09 00:00:00+00:00,87.81228732976442,91.14479824598463,87.04095687340006,90.20536804199219,177300
2023-10-10 00:00:00+00:00,90.30425248157265,90.333917586137,87.92106269899313,88.61327362060547,140200
2023-10-11 00:00:00+00:00,88.66272651243337,89.44393280079149,88.0377524283064,89.27582550048828,94300
2023-10-12 00:00:00+00:00,89.621926787009,89.95814891640086,86.52674425152917,87.08051300048828,192700
2023-10-13 00:00:00+00:00,87.17941644132921,87.88053000488742,85.5873235664402,85.73564910888672,166400
2023-10-16 00:00:00+00:00,86.40808150776387,87.16952112812879,85.32031816606207,85.72576141357422,154900
2023-10-17 00:00:00+00:00,85.17197511445339,87.258506232614,85.17197511445339,86.06196594238281,321800
2023-10-18 00:00:00+00:00,85.23131822334292,85.23131822334292,82.94700703065155,83.08544921875,183800
2023-10-19 00:00:00+00:00,82.38333866927617,84.14848769737485,81.67134603759041,83.06566619873047,210800
2023-10-20 00:00:00+00:00,83.28322318086984,83.90621298257084,81.93340817158457,83.17444610595703,176300
2023-10-23 00:00:00+00:00,82.9667842713103,83.76777225083265,81.65157601158785,81.7603530883789,287900
2023-10-24 00:00:00+00:00,82.76900265272003,93.7257617254092,82.76900265272003,92.85555267333984,1010100
2023-10-25 00:00:00+00:00,92.85556592856153,93.13245032353944,89.77026650337785,91.19425201416016,393700
2023-10-26 00:00:00+00:00,91.90623194922836,93.89386931214322,91.3425723539262,92.54899597167969,190400
2023-10-27 00:00:00+00:00,92.12378538623604,92.5786679030887,89.89881212549177,90.22513580322266,211200
2023-10-30 00:00:00+00:00,91.52056624593361,93.21154495290831,90.33390935969227,92.91487884521484,207900
2023-10-31 00:00:00+00:00,92.62810500443939,96.48472673944815,92.48966283065474,96.24739837646484,314800
2023-11-01 00:00:00+00:00,96.41551329756395,97.89882888675724,94.90747427297747,96.62317657470703,245000
2023-11-02 00:00:00+00:00,97.89882906679048,99.03603919616995,97.57744703968756,98.50204467773438,157200
2023-11-03 00:00:00+00:00,100.08423756096846,101.28077779330106,98.71464084049774,98.8580322265625,210700
2023-11-06 00:00:00+00:00,98.47237558989693,98.96681410053766,96.96927829261064,98.74925994873047,132900
2023-11-07 00:00:00+00:00,98.25484018546092,100.81602853788793,98.07684198588626,98.80860900878906,226500
2023-11-08 00:00:00+00:00,98.88770385851518,100.14357437792378,97.84937995018755,99.77769470214844,157800
2023-11-09 00:00:00+00:00,100.61823384089968,101.32033559921216,99.8172458923872,99.88646697998047,167900
2023-11-10 00:00:00+00:00,100.1831268793842,101.78511034219015,99.70847014231542,101.03356170654297,84600
2023-11-13 00:00:00+00:00,100.79623246702214,101.55766443406793,98.86792534334381,100.70722961425781,103800
2023-11-14 00:00:00+00:00,102.08178510241774,103.44643276767307,101.29068041429284,103.42665100097656,95300
2023-11-15 00:00:00+00:00,103.93097884576562,105.02863300017212,103.00143952758594,103.71342468261719,190200
2023-11-16 00:00:00+00:00,103.51564720664614,104.82096457695519,102.63554725857206,104.50452423095703,113900
2023-11-17 00:00:00+00:00,104.43530838221929,105.39946202040277,103.17943027337857,105.02863311767578,233600
2023-11-20 00:00:00+00:00,103.83209240195205,106.4130621595061,103.69365021564545,105.89884185791016,238100
2023-11-21 00:00:00+00:00,105.51318561426689,106.71961690696995,103.61454335584912,105.4835205078125,235500
2023-11-22 00:00:00+00:00,105.56262691429805,106.77894902644151,105.30551676437938,106.39328002929688,143700
2023-11-24 00:00:00+00:00,106.54162037414966,107.7579425693575,106.24496176047653,107.63927459716797,68100
2023-11-27 00:00:00+00:00,107.16461780339425,108.96437388676561,106.29440109635725,108.76659393310547,233000
2023-11-28 00:00:00+00:00,108.91492015781158,108.93470192419956,102.84321553643473,103.14976501464844,331200
2023-11-29 00:00:00+00:00,103.79363465435274,103.79363465435274,102.15916569509142,103.07051086425781,240400
2023-11-30 00:00:00+00:00,103.60542235759989,104.72478976604415,102.57521920785733,104.68516540527344,240800
2023-12-01 00:00:00+00:00,104.83376135182037,106.41869809279346,104.40780889416125,105.03187561035156,231900
2023-12-04 00:00:00+00:00,104.57620734437891,106.31468377890381,104.57620734437891,105.79463195800781,340800
2023-12-05 00:00:00+00:00,105.89369758703393,106.66140363043415,103.79365150166608,104.1007308959961,188300
2023-12-06 00:00:00+00:00,104.62574242017165,105.39641854888279,103.3776013907644,103.96204376220703,171100
2023-12-07 00:00:00+00:00,103.92242574105443,104.54649246967892,101.83228777433509,103.02098846435547,269300
2023-12-08 00:00:00+00:00,102.95165063542295,105.73519615730561,102.52074794564999,105.66585540771484,288500
2023-12-11 00:00:00+00:00,105.88379107513444,107.82533972096459,105.88379107513444,106.38899230957031,214600
2023-12-12 00:00:00+00:00,106.46823654875082,108.11755636177105,105.329060602858,106.54747772216797,201700
2023-12-13 00:00:00+00:00,106.43850351201868,107.89466669988595,106.26019766130892,106.80502319335938,250800
2023-12-14 00:00:00+00:00,107.78570188791677,109.93528008222707,105.88377784686674,108.12250518798828,327100
2023-12-15 00:00:00+00:00,108.31071124579837,111.18341326154734,108.2215620991647,109.32111358642578,917400
2023-12-18 00:00:00+00:00,109.241859802843,111.68860925924176,109.16261108223377,111.17350769042969,208000
2023-12-19 00:00:00+00:00,112.92686028646179,113.45186991893243,111.61928641702681,112.47119140625,93900
2023-12-20 00:00:00+00:00,111.92635953940892,113.35280642888306,110.79214139296926,111.54003143310547,193000
2023-12-21 00:00:00+00:00,112.34240712646553,113.91743587307492,111.44096987583416,112.9565658569336,190200
2023-12-22 00:00:00+00:00,113.49148376583663,115.21510198905908,113.49148376583663,114.91793060302734,134400
2023-12-26 00:00:00+00:00,114.99718057390731,116.41371953938722,114.84859864830544,115.85899353027344,136300
2023-12-27 00:00:00+00:00,116.07691471813001,116.94367781860663,115.69553683779947,116.76042175292969,123100
2023-12-28 00:00:00+00:00,115.81936446610275,117.21609497070312,115.81936446610275,117.21609497070312,145900
2023-12-29 00:00:00+00:00,116.87928071497748,117.58755388149736,116.13535091412616,117.02787017822266,243300
2024-01-02 00:00:00+00:00,115.76983404076213,116.47314947027166,113.91248456078381,115.8193588256836,210800
2024-01-03 00:00:00+00:00,115.31415713790186,115.31415713790186,112.05512723821937,112.6296615600586,297400
2024-01-04 00:00:00+00:00,113.89762795673624,115.5271392645454,113.4221431579031,114.33348083496094,312500
2024-01-05 00:00:00+00:00,113.65989050825071,114.16509172876802,112.0056129017907,113.34290313720703,237000
2024-01-08 00:00:00+00:00,113.2834659530525,113.6549358682822,112.17202633424911,113.50139617919922,164600
2024-01-09 00:00:00+00:00,112.66930881710498,113.29338316237535,111.82236157363145,113.27356719970703,193100
2024-01-10 00:00:00+00:00,113.47168097923291,113.61036247775978,111.59947319154537,111.89664459228516,361200
2024-01-11 00:00:00+00:00,111.65889729021222,111.98579260746095,111.0051066557148,111.62918090820312,132700
2024-01-12 00:00:00+00:00,111.93627412625807,114.2740588630585,111.93627412625807,113.2042236328125,208000
2024-01-16 00:00:00+00:00,112.26316854747769,113.4716852725731,111.2329576926025,112.32260131835938,179000
2024-01-17 00:00:00+00:00,111.02493801656182,113.10516817908103,111.02493801656182,112.97639465332031,508700
2024-01-18 00:00:00+00:00,113.91743972853898,115.82927184541659,113.43205449277308,115.16558074951172,137800
2024-01-19 00:00:00+00:00,115.69059013294076,117.91940960171866,115.11109797796746,117.00807189941406,246800
2024-01-22 00:00:00+00:00,117.55288973500413,118.47413541642908,116.73070118498057,118.23639678955078,271600
2024-01-23 00:00:00+00:00,118.5930089590738,118.5930089590738,115.59153327652096,115.80946350097656,166500
2024-01-24 00:00:00+00:00,116.24532263594456,116.24532263594456,110.69308961342301,110.97540283203125,309600
2024-01-25 00:00:00+00:00,112.22352988702674,113.65987708927001,111.27256788616874,112.5603256225586,250500
2024-01-26 00:00:00+00:00,113.27356189712563,113.64008161357802,111.35182927490575,111.93627166748047,335900
2024-01-29 00:00:00+00:00,109.91548663899923,112.54054260253906,109.44990973452232,112.54054260253906,461400
2024-01-30 00:00:00+00:00,117.45382686055001,121.88669940279046,113.91743378365601,121.81240844726562,668100
2024-01-31 00:00:00+00:00,121.60438320938574,126.42853392747641,120.56426451229348,122.9416732788086,526700
2024-02-01 00:00:00+00:00,124.35821866147268,125.20021559739587,121.59448167414926,125.1903076171875,335300
2024-02-02 00:00:00+00:00,125.14078377254394,125.14078377254394,122.7237504985886,124.78417205810547,372300
2024-02-05 00:00:00+00:00,123.43697528402932,124.00655945657499,121.22796422629044,122.59497833251953,220800
2024-02-06 00:00:00+00:00,123.15960640729635,124.06004604068967,122.12939566545445,123.65489959716797,182700
2024-02-07 00:00:00+00:00,124.57615223692522,125.84410166507514,123.96198592622616,124.76435852050781,241800
2024-02-08 00:00:00+00:00,124.76435462228453,126.09174433423773,124.44736727515122,125.68560028076172,215900
2024-02-09 00:00:00+00:00,126.07193026106125,126.62666379502916,125.1605925691081,125.51720428466797,199900
2024-02-12 00:00:00+00:00,125.1308865206448,125.80448564371731,123.42707652948634,123.62519836425781,196100
2024-02-13 00:00:00+00:00,121.98081318207355,122.90205887029185,120.69800556066532,120.99022674560547,194600
2024-02-14 00:00:00+00:00,122.31760681431987,124.2690555912678,121.8619304389629,123.00110626220703,205900
2024-02-15 00:00:00+00:00,123.1001663182865,123.42706163803814,120.36615334647543,121.84212493896484,278300
2024-02-16 00:00:00+00:00,121.6935365320232,122.50581706973408,120.81191524929704,120.8515396118164,248900
2024-02-20 00:00:00+00:00,120.38596402702971,120.38596402702971,117.43402078618658,118.01846313476562,378900
2024-02-21 00:00:00+00:00,118.34535861884629,119.33594502053403,117.36468019729628,119.30622863769531,271500
2024-02-22 00:00:00+00:00,120.34634207115141,122.13930863082206,120.0392626993205,121.12890625,198200
2024-02-23 00:00:00+00:00,121.77280031316728,121.77280031316728,119.8956421968622,120.76240539550781,180200
2024-02-26 00:00:00+00:00,120.79211458081177,124.09571949694332,120.79211458081177,123.42707061767578,174500
2024-02-27 00:00:00+00:00,123.59547378397805,123.8708567089524,120.96051763448486,122.1888427734375,205500
2024-02-28 00:00:00+00:00,122.11442714518658,122.49147392371056,120.14483900009031,122.46170806884766,197800
2024-02-29 00:00:00+00:00,122.9280449776986,123.06695733020759,120.36807578976644,120.61613464355469,172500
2024-03-01 00:00:00+00:00,120.12994637862512,121.64806541537733,120.12994637862512,121.54884338378906,144700
2024-03-04 00:00:00+00:00,122.17394458981045,125.85513709111237,121.5488390002082,124.93236541748047,267400
2024-03-05 00:00:00+00:00,125.07127315278586,126.67868962960056,122.85858491610136,123.27532196044922,172700
2024-03-06 00:00:00+00:00,124.24772496324019,125.26972627129794,123.33487016091247,124.85298919677734,170700
2024-03-07 00:00:00+00:00,125.97422117125497,132.969477070731,125.05144183147569,132.92979431152344,378100
2024-03-08 00:00:00+00:00,132.92977722610235,132.9496261733112,126.96644037592654,127.54193115234375,270200
2024-03-11 00:00:00+00:00,128.4349581778505,130.54842451656194,126.82753403476573,128.59371948242188,374900
2024-03-12 00:00:00+00:00,128.33575809303974,130.86596208293295,127.25422484499178,130.27061462402344,206300
2024-03-13 00:00:00+00:00,130.55834113250916,132.66684144445475,130.50872633240112,130.6079559326172,241700
2024-03-14 00:00:00+00:00,130.52859123024757,131.4910609367681,127.70071382196551,128.147216796875,222800
2024-03-15 00:00:00+00:00,127.60148688045604,130.15152415305022,127.60148688045604,128.16705322265625,886000
2024-03-18 00:00:00+00:00,128.8715519063926,130.0671975037128,127.58164272511225,128.7624053955078,168000
2024-03-19 00:00:00+00:00,128.911223429733,130.62778646012396,128.81200897231966,130.35989379882812,98300
2024-03-20 00:00:00+00:00,130.310288020882,132.5626668104106,129.63556001833211,132.44358825683594,126600
2024-03-21 00:00:00+00:00,133.267145797439,134.61658666497576,132.6063165999233,133.9021759033203,150000
2024-03-22 00:00:00+00:00,133.7037533071679,133.80298292790008,130.846109801602,132.2650146484375,173200
2024-03-25 00:00:00+00:00,132.41381838341428,133.95178636604973,131.72917349731574,133.19769287109375,131700
2024-03-26 00:00:00+00:00,133.19770790297292,133.47553265037934,131.21323676989095,132.86033630371094,114500
2024-03-27 00:00:00+00:00,133.7533385536658,134.84478843890173,131.86808215865832,133.84263610839844,106900
2024-03-28 00:00:00+00:00,133.6640277494203,134.55703348884927,132.68170932380082,134.0807647705078,124800
2024-04-01 00:00:00+00:00,134.39828239292072,135.01347863857941,133.25721773487646,133.9319305419922,223800
2024-04-02 00:00:00+00:00,133.2770659235125,134.30898407567108,131.85816143144498,134.1502227783203,187700
2024-04-03 00:00:00+00:00,133.9418766222032,137.34523714594079,133.9418766222032,136.94834899902344,138900
2024-04-04 00:00:00+00:00,137.84133434858745,138.25807138281183,134.35859368665564,134.44789123535156,177200
2024-04-05 00:00:00+00:00,134.59675286097817,137.93563109996182,134.59675286097817,136.9285125732422,207400
2024-04-08 00:00:00+00:00,137.4543789475192,137.9504966843226,136.06525534059446,136.6903533935547,131500
2024-04-09 00:00:00+00:00,136.70027663865002,137.21622815068906,134.502463699448,136.06524658203125,141500
2024-04-10 00:00:00+00:00,133.5648155817885,135.78742845780124,132.91986859033483,134.2097625732422,181600
2024-04-11 00:00:00+00:00,134.2891542453298,135.85688821414624,133.06870877136797,135.74774169921875,121500
2024-04-12 00:00:00+00:00,134.34866534866876,136.13469207339725,132.90497618400335,133.80294799804688,129000
2024-04-15 00:00:00+00:00,135.25161213279935,135.68819815442978,130.01261015385688,130.17137145996094,232200
2024-04-16 00:00:00+00:00,129.51649310268715,131.98716484326013,128.06783781279222,130.7369384765625,150800
2024-04-17 00:00:00+00:00,131.52082179990182,131.52082179990182,129.06999884317366,129.11961364746094,152500
2024-04-18 00:00:00+00:00,129.48671203460782,130.51863012778333,128.35556435118227,128.3853302001953,160800
2024-04-19 00:00:00+00:00,128.42502509276278,129.93322719334458,127.50225340550422,128.47463989257812,314800
