"('date', '')","('open', 'CWH')","('high', 'CWH')","('low', 'CWH')","('close', 'CWH')","('volume', 'CWH')"
2016-12-07 00:00:00+00:00,18.10475326654,18.728140746947908,17.958854607257834,18.602136611938477,161200
2016-12-08 00:00:00+00:00,18.83424981249166,19.325001246915356,18.60213732278701,19.072994232177734,311100
2016-12-09 00:00:00+00:00,19.212264146706048,20.120818465947185,19.168494413513745,20.067764282226562,420400
2016-12-12 00:00:00+00:00,20.226927614549684,20.777365266250804,20.134745919340876,20.525358200073242,374200
2016-12-13 00:00:00+00:00,20.850318808464973,20.91663686823578,20.014714291141047,20.293249130249023,493700
2016-12-14 00:00:00+00:00,20.233559672865372,20.319772250940133,19.72954427243561,19.941761016845703,542700
2016-12-15 00:00:00+00:00,20.087654813003123,21.905423259087183,19.948386826651497,20.936521530151367,647700
2016-12-16 00:00:00+00:00,21.195159503861515,21.68591213394682,20.697776209641734,21.069156646728516,1814100
2016-12-19 00:00:00+00:00,21.221695611360946,21.453806895180904,20.89673854910138,21.11558723449707,316900
2016-12-20 00:00:00+00:00,21.201792965695397,21.42064158037736,20.923258250199144,21.2614803314209,246300
2016-12-21 00:00:00+00:00,21.354323715496964,21.626226487468927,20.936521031308036,21.460432052612305,228400
2016-12-22 00:00:00+00:00,21.888188897830997,22.0904583745023,21.294644330365387,21.42728042602539,252400
2016-12-23 00:00:00+00:00,21.55327788526521,21.619594651444732,21.0558945494514,21.400747299194336,167700
2016-12-27 00:00:00+00:00,21.506857526621886,22.216457612146417,21.433907559541712,22.037399291992188,309500
2016-12-28 00:00:00+00:00,22.256247090522713,22.27614161427493,21.314533332366143,21.785388946533203,304000
2016-12-29 00:00:00+00:00,21.911391378728265,22.063921943111517,21.221685977308436,21.2813720703125,259300
2016-12-30 00:00:00+00:00,21.254849886268026,21.712444228307497,21.254849886268026,21.612966537475586,179300
2017-01-03 00:00:00+00:00,22.594464504003803,22.64088674157832,21.35432288770041,21.79865074157715,279200
2017-01-04 00:00:00+00:00,21.838440754436366,22.740362785408582,21.59306572624664,22.687307357788086,346700
2017-01-05 00:00:00+00:00,22.594468778086675,22.594468778086675,21.957818659642314,22.037399291992188,343600
2017-01-06 00:00:00+00:00,22.143508547497298,22.186616727886598,21.719075117903802,21.752233505249023,364500
2017-01-09 00:00:00+00:00,21.7190737777285,21.7190737777285,21.294640374324665,21.493593215942383,326700
2017-01-10 00:00:00+00:00,21.533384562629497,21.672651297269056,21.341062388228615,21.354326248168945,205500
2017-01-11 00:00:00+00:00,21.44054007286979,21.639492912329533,20.790624849817934,21.354326248168945,370600
2017-01-12 00:00:00+00:00,21.274744895628768,21.38748390655783,20.916628278873183,21.042631149291992,173300
2017-01-13 00:00:00+00:00,21.05589802682302,21.154048830239795,20.399352066909877,20.425878524780273,332200
2017-01-17 00:00:00+00:00,20.35955867082554,20.750833668346388,19.50472152756569,20.73756980895996,315100
2017-01-18 00:00:00+00:00,20.83041429484245,20.956418429191007,20.518721188728914,20.73756980895996,161900
2017-01-19 00:00:00+00:00,20.737577086478968,20.869549118427003,20.333038087605242,20.352933883666992,276600
2017-01-20 00:00:00+00:00,20.47229933387226,20.790624375713364,20.230238322670694,20.704410552978516,160500
2017-01-23 00:00:00+00:00,20.737569970495393,21.122213041319206,20.691147727192543,21.042631149291992,175000
2017-01-24 00:00:00+00:00,21.155366206491333,21.16199813460023,20.843673174838816,20.94314956665039,95700
2017-01-25 00:00:00+00:00,20.98957454664973,21.131495043957596,20.485559328581715,20.65798568725586,140300
2017-01-26 00:00:00+00:00,20.61819393788241,21.42727150782306,20.611562009368516,21.374216079711914,177800
2017-01-27 00:00:00+00:00,21.234953718712433,21.46706493961591,21.05589540694865,21.43390655517578,78200
2017-01-30 00:00:00+00:00,21.30126892450373,22.077188218543103,21.055893861865332,21.7257022857666,220900
2017-01-31 00:00:00+00:00,21.719074868039705,21.760192077418044,20.558513615549035,20.87683868408203,221600
2017-02-01 00:00:00+00:00,20.976315629479565,21.520122549499725,20.92657804780191,21.254850387573242,114700
2017-02-02 00:00:00+00:00,21.22169009799431,21.540015145885512,20.93984003234484,21.095685958862305,107300
2017-02-03 00:00:00+00:00,21.19516492606518,21.553281596675124,21.069162036697787,21.14874267578125,176000
2017-02-06 00:00:00+00:00,21.228321887087535,21.26811346886441,20.916630017548236,21.055896759033203,142600
2017-02-07 00:00:00+00:00,21.05589533052247,21.215057852097697,20.74420221721823,20.80388832092285,82500
2017-02-08 00:00:00+00:00,20.8038849453198,21.095682221738876,20.39271421594954,21.08905029296875,183900
2017-02-09 00:00:00+00:00,21.18852457780958,21.977705001831055,20.94978023983421,21.977705001831055,221000
2017-02-10 00:00:00+00:00,22.163404585200674,22.309304535255496,21.772132046095404,21.944557189941406,125700
2017-02-13 00:00:00+00:00,22.037400040955756,22.150141592953844,21.55991117098319,21.712444305419922,115200
2017-02-14 00:00:00+00:00,21.65276152421359,22.063268339640153,21.374225463983972,22.010875701904297,87200
2017-02-15 00:00:00+00:00,22.063926359639108,22.951921925489106,22.063926359639108,22.7801570892334,221100
2017-02-16 00:00:00+00:00,23.53618261772792,23.774924514701603,22.11764526067473,22.302671432495117,218200
2017-02-17 00:00:00+00:00,22.30266779753476,22.48835675263545,21.831809685951573,21.85833740234375,97400
2017-02-21 00:00:00+00:00,21.964449078420465,22.521518558263356,21.87823778176838,22.48172950744629,118300
2017-02-22 00:00:00+00:00,22.52152432389452,22.730427013454978,22.26951850479605,22.634265899658203,99500
2017-02-23 00:00:00+00:00,22.83321481160259,22.83321481160259,22.382253646850586,22.382253646850586,151400
2017-02-24 00:00:00+00:00,22.249623535332237,23.489765806332624,22.249623535332237,23.078596115112305,200700
2017-02-27 00:00:00+00:00,23.131646873977164,23.536185815475694,23.07925423897182,23.51628875732422,199000
2017-02-28 00:00:00+00:00,23.5958646461931,23.721867503080947,23.118375875127988,23.323959350585938,267500
2017-03-01 00:00:00+00:00,23.781559812995646,24.1728348737773,23.43670700266072,24.13304328918457,154200
2017-03-02 00:00:00+00:00,23.80808157374,23.814712237933467,23.11837612579481,23.357120513916016,149600
2017-03-03 00:00:00+00:00,23.449970023937905,23.75503123874922,22.912795035387077,23.31070327758789,115000
2017-03-06 00:00:00+00:00,23.144908826061872,24.020303417792242,23.058694994048523,23.834611892700195,233500
2017-03-07 00:00:00+00:00,23.874398652327763,24.2723042846043,23.29080153247617,23.38364601135254,267800
2017-03-08 00:00:00+00:00,23.53618049621582,23.748397183167583,23.31069995010176,23.53618049621582,265400
2017-03-09 00:00:00+00:00,22.32256620547124,23.071957880147522,21.168636904687947,22.123613357543945,1208100
2017-03-10 00:00:00+00:00,22.4220440421665,22.42867470755128,20.989578720983108,21.055896759033203,587800
2017-03-13 00:00:00+00:00,21.05589426802533,22.256246946481905,21.05589426802533,22.11697769165039,404300
2017-03-14 00:00:00+00:00,21.911400525254777,22.16340632995876,21.646128327876394,22.010875701904297,195500
2017-03-15 00:00:00+00:00,21.946244142498802,22.146120903028876,21.353282858157336,21.832983016967773,415300
2017-03-16 00:00:00+00:00,21.72638348289586,22.672455981702328,21.48653340107489,22.50589370727539,276200
2017-03-17 00:00:00+00:00,22.48590626849775,22.852342751232232,22.345994572796343,22.679119110107422,690600
2017-03-20 00:00:00+00:00,22.619160209132506,22.619160209132506,22.17610389368309,22.499235153198242,535300
2017-03-21 00:00:00+00:00,22.53921063729872,22.68911568390829,21.299985503888678,21.3399600982666,396200
2017-03-22 00:00:00+00:00,21.35328409171264,21.35328409171264,20.00746181593601,20.247310638427734,435300
2017-03-23 00:00:00+00:00,20.300609934299388,21.38659542499992,20.254638583028097,20.846935272216797,358100
2017-03-24 00:00:00+00:00,20.946873722287624,21.0801227904015,20.480498806965528,20.70702362060547,121300
2017-03-27 00:00:00+00:00,20.17401771974564,20.866915934532287,20.17401771974564,20.80695343017578,147100
2017-03-28 00:00:00+00:00,20.773651188314297,21.146750401183716,20.64040083404758,20.98685073852539,147800
2017-03-29 00:00:00+00:00,20.893566475803095,21.273328155752363,20.56710465846479,21.13341522216797,108300
2017-03-30 00:00:00+00:00,20.90023515021248,20.986846975416967,19.787599085129443,20.846935272216797,419500
2017-03-31 00:00:00+00:00,20.853597831305112,21.66642260543867,20.850267144702496,21.479873657226562,339100
2017-04-03 00:00:00+00:00,21.399919757252732,21.399919757252732,19.99413506130908,20.06742286682129,376800
2017-04-04 00:00:00+00:00,19.987479082565955,20.060766912515,18.874842696138995,19.141342163085938,584000
2017-04-05 00:00:00+00:00,19.621035299855865,19.72696789380922,18.52838597875014,18.848186492919922,430900
2017-04-06 00:00:00+00:00,18.95478446324595,19.25459574928087,18.65497190644192,19.061384201049805,331900
2017-04-07 00:00:00+00:00,19.061386829960995,19.247935761461665,18.861511340935476,19.074710845947266,196900
2017-04-10 00:00:00+00:00,19.00142825210216,19.434489995340474,19.00142825210216,19.14800262451172,271900
2017-04-11 00:00:00+00:00,19.054728139411957,19.41450206106072,18.88816583272264,19.14800262451172,229100
2017-04-12 00:00:00+00:00,19.048061487739265,19.101361363837007,18.794886123198026,18.968111038208008,600000
2017-04-13 00:00:00+00:00,18.97477801427249,19.554415411113133,18.881503527495443,19.50777816772461,241500
2017-04-17 00:00:00+00:00,19.567739310689703,19.76761355980327,19.207964137361902,19.740962982177734,324700
2017-04-18 00:00:00+00:00,19.754289556091205,20.094076818304462,19.537759317260207,20.047439575195312,310500
2017-04-19 00:00:00+00:00,20.10740220228941,20.68703832760678,20.05410231409046,20.367238998413086,328800
2017-04-20 00:00:00+00:00,20.5671083918035,20.800294538823806,20.32725833113211,20.70035743713379,171900
2017-04-21 00:00:00+00:00,20.547117544672723,20.88690465877122,20.100730701143597,20.213993072509766,137200
2017-04-24 00:00:00+00:00,20.433860060174442,20.75365932494804,20.140710098747324,20.66704750061035,219000
2017-04-25 00:00:00+00:00,20.800298564151753,20.993511432810138,20.260637093973624,20.8802490234375,324000
2017-04-26 00:00:00+00:00,20.840273444119084,21.35994822798931,20.840273444119084,21.07345962524414,196100
2017-04-27 00:00:00+00:00,21.10676861354824,21.339954747929745,20.986843589712535,21.29998016357422,264000
2017-04-28 00:00:00+00:00,21.260006383447173,21.39991806936869,20.567108055074062,20.600419998168945,165600
2017-05-01 00:00:00+00:00,20.820285512550058,21.346622940276628,20.727011040100034,21.07345962524414,206000
2017-05-02 00:00:00+00:00,21.04680592205039,21.15340565993499,20.520468604322204,20.840269088745117,124400
2017-05-03 00:00:00+00:00,20.846933651946546,20.906894898108206,20.58709565498962,20.79363250732422,149700
2017-05-04 00:00:00+00:00,20.833611315467653,21.033485553023173,20.353911112103347,20.70702362060547,282600
2017-05-05 00:00:00+00:00,21.80633591902545,21.80633591902545,20.253975340404853,21.226699829101562,674900
2017-05-08 00:00:00+00:00,21.306646904592693,21.447892919972286,20.98684762669438,21.046810150146484,189400
2017-05-09 00:00:00+00:00,21.113432876484055,21.133419534811193,20.30727086036664,20.333921432495117,182300
2017-05-10 00:00:00+00:00,20.1740270412272,20.373901300922185,19.74096402727214,20.160701751708984,242700
2017-05-11 00:00:00+00:00,20.160694032701056,20.160694032701056,19.47778909097866,19.57439422607422,264800
2017-05-12 00:00:00+00:00,19.481123846741582,19.641023480836683,19.167987222151513,19.321224212646484,273200
2017-05-15 00:00:00+00:00,19.427821772762815,20.32725822480667,19.427821772762815,20.054096221923828,217300
2017-05-16 00:00:00+00:00,20.00746014548594,20.213997002567076,19.82757259055918,20.13404655456543,148800
2017-05-17 00:00:00+00:00,19.874209409211947,19.9874718002441,19.18797241992664,19.387847900390625,185000
2017-05-18 00:00:00+00:00,19.327887879323473,19.860886687853526,19.101363068005853,19.481124877929688,193500
2017-05-19 00:00:00+00:00,19.534420552058414,19.707645445219168,19.245268474776452,19.567733764648438,135800
2017-05-22 00:00:00+00:00,19.73429671266961,19.73429671266961,19.154659500810986,19.33454704284668,156100
2017-05-23 00:00:00+00:00,19.061390146461292,19.061390146461292,18.408464960298318,18.4417781829834,857500
2017-05-24 00:00:00+00:00,18.488407040230957,18.731587737096678,18.348495380706407,18.568357467651367,533100
2017-05-25 00:00:00+00:00,18.43511088687894,18.674960946614256,18.155286240777478,18.168611526489258,5460800
2017-05-26 00:00:00+00:00,18.00871166284155,18.108648762768542,17.522348907196964,17.695573806762695,1393300
2017-05-30 00:00:00+00:00,17.91544178922865,18.135303989221175,17.848817881352407,17.90877914428711,756800
2017-05-31 00:00:00+00:00,18.01537623614476,18.08200012938943,17.655601112930864,17.988725662231445,545200
2017-06-01 00:00:00+00:00,18.022037272430374,18.2951992960961,17.788851108888377,18.18193817138672,475100
2017-06-02 00:00:00+00:00,18.30852191524439,18.341835127160415,17.98872270546515,18.261884689331055,294900
2017-06-05 00:00:00+00:00,18.335175049492264,18.618330401156054,18.02869981084073,18.508399963378906,482200
2017-06-06 00:00:00+00:00,18.78156373826343,19.787600098896817,18.628325469251905,19.37452507019043,1908100
2017-06-07 00:00:00+00:00,19.25460387656857,19.534428624108816,18.634991844817332,18.97477912902832,692300
2017-06-08 00:00:00+00:00,19.18131135970439,19.18131135970439,18.42178655481374,18.65497398376465,442600
2017-06-09 00:00:00+00:00,19.547744928010673,19.94083192290826,19.38784532732219,19.57439422607422,1201900
2017-06-12 00:00:00+00:00,19.681001415903417,19.850894397912896,19.094701425016524,19.241275787353516,360300
2017-06-13 00:00:00+00:00,19.347878079475556,19.834239708125146,19.068053354499025,19.79426383972168,350800
2017-06-14 00:00:00+00:00,19.829752916665086,19.977085977648898,19.50829699134561,19.715904235839844,238900
2017-06-15 00:00:00+00:00,19.508300618429537,19.69581650328422,19.240421695313895,19.461421966552734,245300
2017-06-16 00:00:00+00:00,19.260510536700494,19.28729778678229,18.918964476063337,19.27390480041504,776700
2017-06-19 00:00:00+00:00,19.300691604614258,19.70920769703935,19.21363144717555,19.300691604614258,342600
2017-06-20 00:00:00+00:00,19.240420070975834,19.56187475157637,18.918965390375302,19.40784454345703,346800
2017-06-21 00:00:00+00:00,19.70251637260338,20.419093070471643,19.648940580538863,20.030668258666992,836000
2017-06-22 00:00:00+00:00,20.2516591100704,20.2516591100704,19.896718854935234,20.05744743347168,443100
2017-06-23 00:00:00+00:00,20.050751368948017,20.35881172660276,19.829751158394405,20.31863021850586,443300
2017-06-26 00:00:00+00:00,20.378907868609275,20.93475708998708,20.267068438821642,20.660181045532227,446900
2017-06-27 00:00:00+00:00,20.660178780794055,20.834300373835354,20.191389778194623,20.358814239501953,411700
2017-06-28 00:00:00+00:00,20.392297719020767,21.033197701571794,20.392297719020767,20.94814682006836,363900
2017-06-29 00:00:00+00:00,20.760635311913152,21.182544435251433,20.325331923745743,20.61330223083496,352100
2017-06-30 00:00:00+00:00,20.840999790128567,20.840999790128567,19.923513079558074,20.660181045532227,267100
2017-07-03 00:00:00+00:00,20.70706119451166,20.89457708515097,20.439182263132288,20.459272384643555,85500
2017-07-05 00:00:00+00:00,20.499456232847535,20.499456232847535,19.82975823140695,20.097637176513672,252800
2017-07-06 00:00:00+00:00,20.057455363339177,20.137818407032494,19.31409018376445,19.421241760253906,376400
2017-07-07 00:00:00+00:00,19.468113805307357,19.615448130966726,19.280599248791237,19.45471954345703,216800
2017-07-10 00:00:00+00:00,19.421239421562507,19.501603732925965,19.263190673670536,19.427936553955078,285800
2017-07-11 00:00:00+00:00,19.287299388566886,20.01727021611792,19.287299388566886,19.78287696838379,201800
2017-07-12 00:00:00+00:00,19.910118384995506,20.352118899572897,19.756088173595252,19.83645248413086,303300
2017-07-13 00:00:00+00:00,20.820907715033716,21.899121737701954,20.713756153726642,21.550878524780273,1008600
2017-07-14 00:00:00+00:00,21.631239026176775,21.75848324669366,20.840996673334306,21.282997131347656,369700
2017-07-17 00:00:00+00:00,21.12227005628306,21.57096637368586,20.87448129849987,21.001724243164062,285400
2017-07-18 00:00:00+00:00,21.363360053678598,21.691511829910493,20.89457234935327,21.403541564941406,329000
2017-07-19 00:00:00+00:00,21.45042602353838,22.23397400836504,21.403547368130262,21.885730743408203,375400
2017-07-20 00:00:00+00:00,21.845547651271755,22.06654921354543,21.570971578404365,21.584365844726562,173200
2017-07-21 00:00:00+00:00,21.63123920038255,21.892420942944604,21.26960303970795,21.329875946044922,290300
2017-07-24 00:00:00+00:00,21.29638919951826,21.29638919951826,20.847691629367574,20.861085891723633,257400
2017-07-25 00:00:00+00:00,21.082090455888842,21.5227523258475,20.74054435950516,21.209333419799805,332600
2017-07-26 00:00:00+00:00,21.29639648932835,21.45712513792456,21.021820403776864,21.095487594604492,224200
2017-07-27 00:00:00+00:00,21.249516484896844,21.50266377104626,20.86778884271927,21.34327507019043,272900
2017-07-28 00:00:00+00:00,21.202630491253014,21.43032782659839,20.820902981217266,21.309782028198242,335700
2017-07-31 00:00:00+00:00,21.336572805285797,21.765178998348315,20.867783823613255,21.403541564941406,418300
2017-08-01 00:00:00+00:00,21.62454815989646,21.832152896508198,21.122274680178982,21.443729400634766,376800
2017-08-02 00:00:00+00:00,21.376757901712544,21.550879516183485,21.102181853563444,21.209333419799805,390400
2017-08-03 00:00:00+00:00,21.115576519067304,21.53078980411692,21.115576519067304,21.430334091186523,278200
2017-08-04 00:00:00+00:00,21.457125397744967,21.56427697987485,21.18924516507264,21.416942596435547,149500
2017-08-07 00:00:00+00:00,21.684818750017943,22.381302625500318,21.349968522165575,22.260759353637695,724200
2017-08-08 00:00:00+00:00,22.267457825659626,22.401397932542455,21.93260883580008,22.012971878051758,402800
2017-08-09 00:00:00+00:00,21.73839360161742,21.96609099379329,21.396848790701014,21.711605072021484,455700
2017-08-10 00:00:00+00:00,21.725002183766662,22.066549594135854,20.907971084233935,21.075395584106445,755100
2017-08-11 00:00:00+00:00,23.171546239847842,23.700608192187396,21.932606150910924,23.23181915283203,1794800
2017-08-14 00:00:00+00:00,23.606853305330716,24.202884086416237,22.997428258359626,23.58006477355957,1007200
2017-08-15 00:00:00+00:00,23.63363526518484,23.941695630804222,23.158150454594796,23.821149826049805,650400
2017-08-16 00:00:00+00:00,23.84124881760246,23.94840040008647,23.332279439477208,23.673824310302734,597000
2017-08-17 00:00:00+00:00,23.49301064774547,24.028768618482346,23.11128037923146,23.31888771057129,803900
2017-08-18 00:00:00+00:00,23.20503713249384,23.680522107780767,22.863489715820844,23.466218948364258,397900
2017-08-21 00:00:00+00:00,23.466216712097356,23.466216712097356,22.66257866352239,23.1849422454834,487200
2017-08-22 00:00:00+00:00,23.245214110839846,23.539882829640128,22.937153681816657,23.379154205322266,443100
2017-08-23 00:00:00+00:00,23.298793010465484,24.531037378565994,23.231821680588002,23.81446075439453,952400
2017-08-24 00:00:00+00:00,24.10912803743691,24.67167446049824,24.095733770852696,24.3502197265625,612100
2017-08-25 00:00:00+00:00,24.377002196232727,24.725242822020924,24.350213669727633,24.484153747558594,380700
2017-08-28 00:00:00+00:00,24.591308993743688,24.86588504493985,24.076310607225547,24.20958137512207,791200
2017-08-29 00:00:00+00:00,24.14930363155245,24.832395695356475,24.066930066250855,24.671667098999023,772300
2017-08-30 00:00:00+00:00,24.671673037944913,24.825703262739392,24.41049124135015,24.47076416015625,418600
2017-08-31 00:00:00+00:00,25.026612633821433,25.394946009476612,24.45067196603204,24.611400604248047,561000
2017-09-01 00:00:00+00:00,24.664976512002465,25.334674456225894,24.497552025946607,25.30118751525879,553900
2017-09-05 00:00:00+00:00,25.29448378624354,25.29448378624354,24.363604342287275,24.77881622314453,581500
2017-09-06 00:00:00+00:00,24.8993606758285,26.41957476050362,24.865876301786862,25.783361434936523,920000
2017-09-07 00:00:00+00:00,25.937403737779093,26.225374087754172,25.294494258404804,25.428434371948242,327800
2017-09-08 00:00:00+00:00,25.65612583694442,26.299035166928242,25.48870137259272,25.85703468322754,694300
2017-09-11 00:00:00+00:00,25.917306196724574,26.432973825718268,25.729789069557672,25.997669219970703,391000
2017-09-12 00:00:00+00:00,26.03115328290198,26.47985214617212,25.857032975541326,26.11151885986328,702200
2017-09-13 00:00:00+00:00,26.044554071790586,26.473160370870357,26.03785821604655,26.325828552246094,605200
2017-09-14 00:00:00+00:00,26.220272250466465,26.536260967514863,26.065640183417255,26.39507293701172,247200
2017-09-15 00:00:00+00:00,26.29422392140073,26.44213395131309,25.857218413756005,25.897558212280273,1628300
2017-09-18 00:00:00+00:00,25.850496708495992,26.233715822735892,25.340210689683698,25.877389907836914,480200
2017-09-19 00:00:00+00:00,25.944628471482165,26.26733927066748,25.62863969190016,25.78327178955078,270800
2017-09-20 00:00:00+00:00,25.709314810604475,25.75637663361416,24.761351202631232,25.124399185180664,367000
2017-09-21 00:00:00+00:00,25.07733499630804,25.53450914642281,24.936149540598798,25.3798770904541,247700
2017-09-22 00:00:00+00:00,25.373158967189266,26.01118396173392,25.252142110955962,25.837055206298828,271100
2017-09-25 00:00:00+00:00,25.810164067033558,25.884119103391626,25.299205961242826,25.393329620361328,245200
2017-09-26 00:00:00+00:00,25.33953641911928,25.736202136777127,25.218519585618466,25.68914031982422,443200
2017-09-27 00:00:00+00:00,25.984959032357217,27.24890857135789,25.984959032357217,26.979984283447266,804200
2017-09-28 00:00:00+00:00,26.91947876035095,26.97998718044638,26.032023642069213,26.717784881591797,516000
2017-09-29 00:00:00+00:00,26.623663317488543,27.746430293883602,26.556432867744903,27.390104293823242,496100
2017-10-02 00:00:00+00:00,27.39682173728943,27.39682173728943,26.5564284324646,26.89258575439453,408000
2017-10-03 00:00:00+00:00,26.93964542173829,27.329589115064312,26.93964542173829,27.161510467529297,262400
2017-10-04 00:00:00+00:00,27.168245190636302,27.25228455370616,26.321129539350387,26.616947174072266,226600
2017-10-05 00:00:00+00:00,26.643827209921486,27.23546218679102,26.482470584162893,27.15478515625,320900
2017-10-06 00:00:00+00:00,27.060662253137636,27.34303314995168,26.966538620866285,27.161510467529297,354100
2017-10-09 00:00:00+00:00,26.966535158311938,27.383369432567008,26.798456532358536,27.02031898498535,235300
2017-10-10 00:00:00+00:00,27.060667826371,27.383378588340378,26.93628867829521,27.275808334350586,160700
2017-10-11 00:00:00+00:00,27.289251534718904,27.49901388855093,26.926201011008455,27.302698135375977,207100
2017-10-12 00:00:00+00:00,27.369938333946983,28.50615213020696,26.75140987121898,28.35824203491211,392900
2017-10-13 00:00:00+00:00,28.33806808030206,28.88936597677992,27.995186117445545,28.46580696105957,557800
2017-10-16 00:00:00+00:00,28.40530002594535,28.63388715832704,27.88089530770159,28.438915252685547,320700
2017-10-17 00:00:00+00:00,28.512858420593155,29.649069025349633,28.479243207846768,29.218788146972656,489700
2017-10-18 00:00:00+00:00,29.481004261402816,30.03499256341731,29.400327199935038,29.783546447753906,503200
2017-10-19 00:00:00+00:00,29.635631590133688,29.743201833677606,28.822128898363598,29.023822784423828,298400
2017-10-20 00:00:00+00:00,29.29274744652911,30.818901923887893,29.14551192113333,29.81715202331543,540900
2017-10-23 00:00:00+00:00,29.8911016386671,29.97984713091516,28.640596275714483,28.795230865478516,307000
2017-10-24 00:00:00+00:00,29.043993303342738,30.012125473072654,28.9028078428007,29.104501724243164,445100
2017-10-25 00:00:00+00:00,28.613716633473427,28.66413818789386,27.101008448606727,27.3295955657959,1080500
2017-10-26 00:00:00+00:00,26.663998205947905,27.813655611292717,26.42196452804862,27.228742599487305,5249400
