"('date', '')","('open', 'ALCO')","('high', 'ALCO')","('low', 'ALCO')","('close', 'ALCO')","('volume', 'ALCO')"
2024-04-03 00:00:00+00:00,28.255123298841035,29.076550647669148,28.255123298841035,28.72027015686035,18000
2024-04-04 00:00:00+00:00,28.809340505119696,29.42293583205099,28.710372968877916,29.10624122619629,22100
2024-04-05 00:00:00+00:00,29.036965449978805,29.036965449978805,28.641097179942555,28.809341430664062,6500
2024-04-08 00:00:00+00:00,28.611408902790572,29.027071095300926,28.611408902790572,28.70047950744629,9800
2024-04-09 00:00:00+00:00,28.403575460148392,28.918203253641476,28.403575460148392,28.848926544189453,9800
2024-04-10 00:00:00+00:00,28.363988971284837,28.423368740975462,27.82956726877151,28.235332489013672,17600
2024-04-11 00:00:00+00:00,28.12646827292421,28.205641929149202,27.849359532312313,28.04729461669922,12100
2024-04-12 00:00:00+00:00,28.126469305590923,28.314507453897445,27.17638350835966,27.225868225097656,15600
2024-04-15 00:00:00+00:00,27.45349174266685,27.522768457147816,26.58258150860069,26.681547164916992,19600
2024-04-16 00:00:00+00:00,26.721134185791016,26.899275382386772,26.5133040481952,26.721134185791016,10000
2024-04-17 00:00:00+00:00,26.740927559036706,26.879480981445052,26.37474822998047,26.37474822998047,13600
2024-04-18 00:00:00+00:00,26.58258056640625,26.65185727843177,26.345059601897823,26.58258056640625,17300
2024-04-19 00:00:00+00:00,26.463819401243978,27.750393664577132,26.463819401243978,27.710805892944336,22300
2024-04-22 00:00:00+00:00,27.611840067352077,28.17595263463228,27.334733199298064,27.572254180908203,11200
2024-04-23 00:00:00+00:00,28.01760398057066,28.20564212326746,27.700909353491124,27.9879150390625,9200
2024-04-24 00:00:00+00:00,27.77018624186514,27.98791521508835,27.592045041100288,27.730600357055664,11400
2024-04-25 00:00:00+00:00,27.542560900721554,27.948326110839844,27.48318113251246,27.948326110839844,14100
2024-04-26 00:00:00+00:00,27.750392883777785,28.87861791648428,27.68111428536965,28.47285270690918,23700
2024-04-29 00:00:00+00:00,28.086882684610583,28.52233877152713,28.017605965983886,28.255126953125,17200
2024-04-30 00:00:00+00:00,27.98791587983069,28.304610516423857,27.19617740069884,27.621736526489258,24700
2024-05-01 00:00:00+00:00,27.76028967753116,28.195745742270358,27.542562588986016,28.007707595825195,16800
2024-05-02 00:00:00+00:00,28.522335433062356,28.6707857966937,28.166053050228104,28.403575897216797,13700
2024-05-03 00:00:00+00:00,28.433266632075117,28.571821949505665,27.89884491173957,28.334299087524414,16700
2024-05-06 00:00:00+00:00,28.472853457597825,28.581716054097473,28.23533249116835,28.433265686035156,12700
2024-05-07 00:00:00+00:00,27.93843246583653,28.01760612867665,25.424667254926042,25.751258850097656,86900
2024-05-08 00:00:00+00:00,25.74135914275002,27.10710515203077,25.74135914275002,26.839895248413086,30900
2024-05-09 00:00:00+00:00,26.721133029815324,27.52276649216813,26.602371608006244,27.404006958007812,41100
2024-05-10 00:00:00+00:00,27.463386250664588,27.592042725057215,26.60237114845669,26.731029510498047,28800
2024-05-13 00:00:00+00:00,26.711237242908048,26.839895612737802,26.55288993207823,26.721134185791016,20700
2024-05-14 00:00:00+00:00,26.849791628937556,27.324835466077875,26.721135142151972,27.018035888671875,18100
2024-05-15 00:00:00+00:00,27.018036190095938,27.42380142910284,26.691444610220895,27.225868225097656,25200
2024-05-16 00:00:00+00:00,26.90917054233582,27.394109385577412,26.73102935754325,26.988344192504883,18000
2024-05-17 00:00:00+00:00,26.968550597560146,27.196174608283673,26.721132702169687,26.998241424560547,13200
2024-05-20 00:00:00+00:00,27.206073061163437,27.206073061163437,26.711237242908048,26.721134185791016,18300
2024-05-21 00:00:00+00:00,26.721133924706592,27.107105255126953,26.56278661542394,27.107105255126953,25100
2024-05-22 00:00:00+00:00,26.928963010477883,26.93885995287833,25.43456057333648,26.216400146484375,80600
2024-05-23 00:00:00+00:00,25.820533541242256,26.028363682006688,25.266317944888232,25.484045028686523,112100
2024-05-24 00:00:00+00:00,25.424667260954696,25.424667260954696,23.890674947546284,24.95952033996582,83100
2024-05-28 00:00:00+00:00,25.0188988964403,26.701339495208128,25.0188988964403,26.364850997924805,66700
2024-05-29 00:00:00+00:00,26.23619464819109,26.23619464819109,25.503837882176388,25.711668014526367,20000
2024-05-30 00:00:00+00:00,25.998674795110972,26.533096506518735,25.919501138322826,26.473716735839844,32000
2024-05-31 00:00:00+00:00,26.622167687170446,26.919070322340097,26.47371731341008,26.493511199951172,15700
2024-06-03 00:00:00+00:00,26.582579386609556,26.691441977397158,25.622596740722656,25.622596740722656,9600
2024-06-04 00:00:00+00:00,25.57311374798907,25.998672828909935,25.23662526017484,25.681978225708008,31100
2024-06-05 00:00:00+00:00,25.642394535418067,25.929400245004256,25.19704149904261,25.889812469482422,23700
2024-06-06 00:00:00+00:00,25.899707178412754,26.07784837759069,25.246524039859572,25.286109924316406,16400
2024-06-07 00:00:00+00:00,25.37517989337945,26.44402517423938,25.315800124345238,25.59290885925293,21800
2024-06-10 00:00:00+00:00,25.345492290597566,26.444026570138448,25.345492290597566,26.166919708251953,46700
2024-06-11 00:00:00+00:00,25.92939667547992,25.92939667547992,25.414766990435872,25.50383758544922,15600
2024-06-12 00:00:00+00:00,26.117434577752814,26.424234152333987,25.42466554636866,25.493942260742188,28000
2024-06-13 00:00:00+00:00,25.444453947538175,25.632492065429688,25.008999836571746,25.632492065429688,11700
2024-06-14 00:00:00+00:00,25.35539015578596,25.35539015578596,24.81106958022735,24.880346298217773,14300
2024-06-17 00:00:00+00:00,25.058486349331453,25.058486349331453,24.44489097182399,24.642824172973633,24900
2024-06-18 00:00:00+00:00,24.72199783513822,24.82096537955421,24.42509708953917,24.44489097595215,15100
2024-06-20 00:00:00+00:00,24.246956153982243,24.721998107228604,24.227162267351414,24.45478630065918,17500
2024-06-21 00:00:00+00:00,24.454786981644585,24.593342304269775,23.950056072045808,24.345924377441406,30200
2024-06-24 00:00:00+00:00,24.26674903015291,24.7813787352319,24.26674903015291,24.682411193847656,15100
2024-06-25 00:00:00+00:00,24.811069107589024,25.226731295262407,24.583445070628326,25.127763748168945,16400
2024-06-26 00:00:00+00:00,25.068382783924132,25.87001629076099,25.068382783924132,25.810636520385742,27000
2024-06-27 00:00:00+00:00,25.83043278357998,26.325268653427685,25.771053007739987,25.959089279174805,20900
2024-06-28 00:00:00+00:00,26.028497360409094,26.10782222909542,25.274910162262003,25.69136619567871,62000
2024-07-01 00:00:00+00:00,25.70128220739895,25.98883414903199,25.08651305265132,25.85993194580078,26600
2024-07-02 00:00:00+00:00,26.02849524418842,26.02849524418842,25.33440128117517,25.522798538208008,24200
2024-07-03 00:00:00+00:00,25.502969226137775,25.62195747620709,24.709720529855915,24.74938201904297,17400
2024-07-05 00:00:00+00:00,24.580816168716453,25.07659703319638,24.372587222182855,24.908031463623047,25500
2024-07-08 00:00:00+00:00,25.155922921588573,25.403813363936194,24.789044234762336,25.136091232299805,39600
2024-07-09 00:00:00+00:00,25.01710394902475,25.15592388812585,24.80887687725419,24.868370056152344,10300
2024-07-10 00:00:00+00:00,24.808875957691033,24.91794646641917,24.511406291718135,24.84853744506836,11400
2024-07-11 00:00:00+00:00,25.314573478135802,25.998749759602738,25.007187957907306,25.731029510498047,31900
2024-07-12 00:00:00+00:00,25.780605953665415,26.345795858510517,25.374065780311778,25.423643112182617,17900
2024-07-15 00:00:00+00:00,25.493054140049594,25.969005263243602,25.3839836230972,25.631874084472656,21200
2024-07-16 00:00:00+00:00,25.959087213505672,26.603601980101644,25.78060579387055,26.573854446411133,63700
2024-07-17 00:00:00+00:00,26.464783453484163,27.20845476082586,26.464783453484163,26.851491928100586,20300
2024-07-18 00:00:00+00:00,26.98039508510112,26.98039508510112,26.573854907217676,26.583770751953125,9800
2024-07-19 00:00:00+00:00,26.71267568193661,26.881241265229885,26.395376205444336,26.395376205444336,12500
2024-07-22 00:00:00+00:00,26.38546120970547,26.801917258820186,26.187148084887365,26.702760696411133,15700
2024-07-23 00:00:00+00:00,26.74242124049685,27.644742333112987,26.74242124049685,27.218372344970703,20300
2024-07-24 00:00:00+00:00,27.069636902359317,27.496008787132507,26.474701323959042,26.77216911315918,21800
2024-07-25 00:00:00+00:00,26.841577009100483,27.823222941683955,26.841577009100483,27.6546573638916,23200
2024-07-26 00:00:00+00:00,27.96204363714753,28.358667980608008,27.79347805477007,28.28925895690918,12900
2024-07-29 00:00:00+00:00,28.06119633476837,28.5668930464025,27.803391948056618,28.32891845703125,26700
2024-07-30 00:00:00+00:00,28.35866697305586,29.013097589327966,28.31900359449198,28.844532012939453,22400
2024-07-31 00:00:00+00:00,28.973437362572827,29.697278970073164,28.88419664235024,29.20149803161621,36400
2024-08-01 00:00:00+00:00,29.08250684893287,29.796430647648418,28.60655764978917,28.973434448242188,64500
2024-08-02 00:00:00+00:00,28.160354717923294,28.547065105648855,27.78356206639387,28.36858367919922,26300
2024-08-05 00:00:00+00:00,27.4860916645824,27.644741396949808,26.524277425698237,27.19853973388672,41700
2024-08-06 00:00:00+00:00,26.11773653708361,29.042844443853244,25.919423431411314,28.41815948486328,55700
2024-08-07 00:00:00+00:00,28.75529071067226,28.75529071067226,27.3076114654541,27.3076114654541,13200
2024-08-08 00:00:00+00:00,27.575333183329466,27.96204357215185,27.396851756373604,27.54558753967285,10000
2024-08-09 00:00:00+00:00,27.515840495398287,27.515840495398287,26.881241536021037,27.02005958557129,10400
2024-08-12 00:00:00+00:00,26.782084726112483,27.218372452243823,26.335881154926557,26.643266677856445,10600
2024-08-13 00:00:00+00:00,26.80191666609888,27.02005958557129,26.345797245605922,27.02005958557129,8000
2024-08-14 00:00:00+00:00,26.821744606213706,27.525754432827604,26.65317903290508,27.267948150634766,24200
2024-08-15 00:00:00+00:00,27.496008674262963,27.60508107910718,26.940734587450173,27.347274780273438,14100
2024-08-16 00:00:00+00:00,27.327443108570748,27.91246473107905,27.049807010603466,27.595165252685547,14100
2024-08-19 00:00:00+00:00,27.8926323171463,28.99326650911335,27.51583966914403,28.775123596191406,44600
2024-08-20 00:00:00+00:00,28.983348946400685,28.983348946400685,28.120691299438477,28.120691299438477,9500
2024-08-21 00:00:00+00:00,28.467737199732653,29.10233801169347,28.467737199732653,29.00318145751953,58600
2024-08-22 00:00:00+00:00,28.73546005761478,28.993266348505706,28.07111358642578,28.07111358642578,8900
2024-08-23 00:00:00+00:00,28.507401547073144,29.151916334234425,28.507401547073144,28.98335075378418,27000
2024-08-26 00:00:00+00:00,28.804870511142667,29.19158091232046,28.29917564028282,28.348752975463867,29200
2024-08-27 00:00:00+00:00,28.55697916850618,29.042846116256058,28.348752097688276,28.8247013092041,22700
2024-08-28 00:00:00+00:00,29.1915780136384,29.1915780136384,28.725542787695094,28.864362716674805,16700
2024-08-29 00:00:00+00:00,28.864364333386842,29.10233893621185,28.75529193120512,29.023014068603516,47900
2024-08-30 00:00:00+00:00,29.191579104700462,29.191579104700462,28.646218995208525,29.052759170532227,37000
2024-09-03 00:00:00+00:00,28.755293077433183,28.755293077433183,28.14052391052246,28.14052391052246,17100
2024-09-04 00:00:00+00:00,27.971958127656812,28.65613631528901,27.971958127656812,28.507402420043945,19500
2024-09-05 00:00:00+00:00,28.566893651207156,28.566893651207156,27.72406578063965,27.72406578063965,12700
2024-09-06 00:00:00+00:00,28.14052252743668,28.25951077337106,27.307612370912064,27.327442169189453,11300
2024-09-09 00:00:00+00:00,27.31752337453098,27.51583646592203,27.168789501614594,27.386934280395508,17100
2024-09-10 00:00:00+00:00,27.317525481679795,27.34727301505918,26.940732848477307,27.267948150634766,16000
2024-09-11 00:00:00+00:00,27.04980642538297,27.04980642538297,26.35571241297329,26.881240844726562,18600
2024-09-12 00:00:00+00:00,27.119214471175177,27.297695890292314,26.87132403156892,27.14896011352539,16000
2024-09-13 00:00:00+00:00,27.277866569562978,28.527234720602596,27.277866569562978,28.4379940032959,23000
2024-09-16 00:00:00+00:00,28.16035378490602,28.884193420410156,28.081028919251516,28.884193420410156,25200
2024-09-17 00:00:00+00:00,29.023012906620874,29.489046248754704,28.45782301113301,28.874279022216797,26800
2024-09-18 00:00:00+00:00,28.299173041006256,29.439468666721307,28.299173041006256,29.280818939208984,24500
2024-09-19 00:00:00+00:00,29.58820222642949,29.895585833717874,29.270902774873235,29.727020263671875,29100
2024-09-20 00:00:00+00:00,29.399807665513528,29.449386891402177,28.160355387108623,28.259511947631836,70800
2024-09-23 00:00:00+00:00,28.259513079296173,28.26942892487099,27.277867062439544,27.912466049194336,18700
2024-09-24 00:00:00+00:00,27.793477990166206,27.793477990166206,27.28778124420928,27.54558753967285,17400
2024-09-25 00:00:00+00:00,27.48609301192807,27.862887563211316,27.148961841307937,27.763731002807617,18500
2024-09-26 00:00:00+00:00,28.04136899368716,28.11077801859353,27.714153668232807,27.763731002807617,21100
2024-09-27 00:00:00+00:00,28.508732237441617,28.508732237441617,27.78359581563232,27.803462982177734,15600
2024-09-30 00:00:00+00:00,27.80346129681085,28.081595927675043,27.326660696446943,27.783594131469727,12000
2024-10-01 00:00:00+00:00,27.52532691785178,28.04186185362513,27.25712776184082,27.25712776184082,15200
2024-10-02 00:00:00+00:00,27.03859441767323,27.614728991331187,26.680994889130663,27.108129501342773,9900
2024-10-03 00:00:00+00:00,27.197527854100173,27.34652970958945,26.829994743641105,26.949193954467773,14000
2024-10-04 00:00:00+00:00,27.33659505801005,27.942528461081565,27.33659505801005,27.714061737060547,12800
2024-10-07 00:00:00+00:00,27.525327491099105,27.704128195254935,25.051922171096958,25.3598575592041,100100
2024-10-08 00:00:00+00:00,25.32012198846103,25.816789744754036,25.002254927575446,25.13138771057129,72400
2024-10-09 00:00:00+00:00,25.002257282425873,25.091657638549805,24.704257358437648,25.091657638549805,38900
2024-10-10 00:00:00+00:00,25.09165778766708,27.37632893752056,25.07179062071318,26.75052833557129,108500
2024-10-11 00:00:00+00:00,26.899528627579702,26.899528627579702,25.60819307397324,25.88632583618164,22400
2024-10-14 00:00:00+00:00,25.935992390280273,26.233992304014762,25.777058850336914,26.174392700195312,13100
2024-10-15 00:00:00+00:00,26.293593872959892,26.392927816507807,25.796926049857714,25.836660385131836,16600
2024-10-16 00:00:00+00:00,25.955859442077067,26.2339941033735,25.876392666654855,26.184328079223633,13100
2024-10-17 00:00:00+00:00,26.750526546690477,26.750526546690477,26.233991608255113,26.571725845336914,22100
2024-10-18 00:00:00+00:00,25.826724993489723,26.343259948072458,25.71745747377181,25.99559211730957,45200
2024-10-21 00:00:00+00:00,26.392923578167164,26.392923578167164,25.697589874267578,25.697589874267578,19600
2024-10-22 00:00:00+00:00,25.548589922114754,25.93599207888299,25.548589922114754,25.866458892822266,11700
2024-10-23 00:00:00+00:00,25.568457308187874,26.124724696100667,25.449258100953752,25.84659194946289,13500
2024-10-24 00:00:00+00:00,25.767125971706022,26.12472549903634,25.727391638315265,25.77705955505371,11500
2024-10-25 00:00:00+00:00,25.94592554657813,26.11479266681995,25.707523345947266,25.707523345947266,13100
2024-10-28 00:00:00+00:00,25.76712441055556,25.95585679881505,25.409523010253906,25.409523010253906,20000
2024-10-29 00:00:00+00:00,25.568456564006834,25.568456564006834,24.83338849200009,24.902921676635742,30400
2024-10-30 00:00:00+00:00,24.93272439357336,24.93272439357336,24.316855476702635,24.39632225036621,86500
2024-10-31 00:00:00+00:00,24.396322823533996,24.714189925656285,24.306922464232432,24.346656799316406,27100
2024-11-01 00:00:00+00:00,24.406255853707624,24.54532223407239,24.08838875879539,24.227455139160156,25100
2024-11-04 00:00:00+00:00,24.068521037180155,24.654589190410938,24.068521037180155,24.277122497558594,16500
2024-11-05 00:00:00+00:00,24.277121509985356,25.94592554657813,24.157920409669924,25.707523345947266,56400
2024-11-06 00:00:00+00:00,25.975726310987714,26.829995557934268,25.935993871052037,26.71079444885254,55500
2024-11-07 00:00:00+00:00,26.72072966629848,26.899530393534928,26.293595016708636,26.402862548828125,25900
2024-11-08 00:00:00+00:00,26.313457267806744,26.432658361900817,26.14459015637846,26.164457321166992,15300
2024-11-11 00:00:00+00:00,26.462458772401714,26.63132589377191,25.94592571994926,26.531991958618164,18500
2024-11-12 00:00:00+00:00,26.462461033790788,26.61146289657319,25.628058938613837,25.66779327392578,31800
2024-11-13 00:00:00+00:00,25.81679404663054,26.065127966157156,25.5982608795166,25.5982608795166,31300
2024-11-14 00:00:00+00:00,25.618123327937838,25.72738894404511,25.02212165195314,25.17112159729004,17200
2024-11-15 00:00:00+00:00,25.349924098319093,25.399590118762802,24.66452202729997,25.18105697631836,35000
2024-11-18 00:00:00+00:00,25.31018784505702,25.31018784505702,24.833387264295446,24.843320846557617,19200
2024-11-19 00:00:00+00:00,24.734054224530492,25.290321588728332,24.7241206419116,25.10158920288086,18100
2024-11-20 00:00:00+00:00,25.210853456036393,25.210853456036393,24.674453286148157,24.883052825927734,24400
2024-11-21 00:00:00+00:00,25.230722071443584,26.134657251755982,25.012188937013686,26.1048583984375,51600
2024-11-22 00:00:00+00:00,26.273727528726017,26.8200613540083,26.253860361898983,26.2637939453125,32300
2024-11-25 00:00:00+00:00,26.44259430759681,26.482326746087836,25.71745788510342,26.29359245300293,27500
2024-11-26 00:00:00+00:00,26.144591250406968,26.82005972438529,26.005524880342204,26.74059295654297,32800
2024-11-27 00:00:00+00:00,26.829996273149455,26.899529465868465,26.343262029478968,26.482328414916992,25200
2024-11-29 00:00:00+00:00,26.760459558157663,26.790258411322245,26.48232492925293,26.62139129638672,22200
2024-12-02 00:00:00+00:00,26.52206143015202,26.571727452582298,25.995592877059465,26.2637939453125,72300
2024-12-03 00:00:00+00:00,26.472391346652348,26.790258411322245,26.114791846217294,26.62139129638672,36500
2024-12-04 00:00:00+00:00,26.720727920532227,26.78032752750468,26.3233940496536,26.720727920532227,48900
2024-12-05 00:00:00+00:00,26.690926908747468,27.863061259515955,26.452524710836826,27.416061401367188,74600
2024-12-06 00:00:00+00:00,27.52532857202362,28.071664288914167,27.465728966510266,27.614728927612305,64700
2024-12-09 00:00:00+00:00,27.58493097875631,27.654464169913325,26.70086097717285,26.70086097717285,32200
2024-12-10 00:00:00+00:00,26.6313277397568,26.720728098128344,26.194261426204076,26.204193115234375,30100
2024-12-11 00:00:00+00:00,26.303525234010614,26.6511930597301,25.995591740207516,26.531991958618164,59700
2024-12-12 00:00:00+00:00,26.720727283867642,26.720727283867642,26.37305944464359,26.442594528198242,29800
2024-12-13 00:00:00+00:00,26.392923578167164,26.402857160390496,25.608189528894663,25.697589874267578,21600
2024-12-16 00:00:00+00:00,25.737327268167522,25.876393656818443,25.131391898238597,25.5982608795166,45700
2024-12-17 00:00:00+00:00,25.687657837704826,26.164458445292055,25.469122804916115,26.06512451171875,47500
2024-12-18 00:00:00+00:00,26.164460983226633,26.38299414257571,25.528726778111217,25.67772674560547,42000
2024-12-19 00:00:00+00:00,25.54859110795006,25.628057880656076,25.022124449261707,25.091657638549805,27700
2024-12-20 00:00:00+00:00,24.99232295751369,26.174392824252614,24.99232295751369,25.99559211730957,102200
2024-12-23 00:00:00+00:00,25.826725215098236,26.065125528188823,25.53865698596548,25.975725173950195,39400
2024-12-24 00:00:00+00:00,25.92605923475163,26.333326674402407,25.81679171374967,26.303525924682617,9200
2024-12-26 00:00:00+00:00,26.15452568372214,26.32339280770802,25.339990813191626,25.65785789489746,32200
2024-12-27 00:00:00+00:00,25.677761599407347,25.77728818976247,24.991032112411812,25.34932518005371,31300
2024-12-30 00:00:00+00:00,24.981080843276867,25.827054067324607,24.642691553657773,25.35927963256836,55700
2024-12-31 00:00:00+00:00,25.32942072894836,25.807146072387695,25.020888116954325,25.807146072387695,21900
2025-01-02 00:00:00+00:00,25.807146983775986,26.046009663931173,25.717573241428813,25.77728843688965,28500
2025-01-03 00:00:00+00:00,25.757382977836237,26.3246839840667,25.468757948505655,26.205251693725586,19000
2025-01-06 00:00:00+00:00,30.474927296302102,33.91853525779447,30.474927296302102,31.24127769470215,845000
2025-01-07 00:00:00+00:00,32.246494553725974,32.346019248147705,29.95739051410071,29.99720001220703,215700
2025-01-08 00:00:00+00:00,30.007153704412776,30.007153704412776,28.61378706192905,29.658811569213867,120900
2025-01-10 00:00:00+00:00,29.3801379140089,29.997199358549693,28.544117590563065,28.773027420043945,79900
2025-01-13 00:00:00+00:00,28.444590007850156,29.87776792638399,28.444590007850156,29.678714752197266,51100
2025-01-14 00:00:00+00:00,29.72848036573938,29.818052210110807,29.001937575273733,29.509521484375,39400
2025-01-15 00:00:00+00:00,29.887721797100337,30.405256650724617,29.519473981754157,30.206205368041992,39600
2025-01-16 00:00:00+00:00,29.609047456114407,32.92327206937982,29.609047456114407,32.644596099853516,129900
2025-01-17 00:00:00+00:00,32.77398416819366,33.00289401593394,31.937963778061178,32.42564392089844,63300
2025-01-21 00:00:00+00:00,32.55502396019317,32.68440910252878,31.65928840637207,31.65928840637207,33700
2025-01-22 00:00:00+00:00,31.569713879658543,31.569713879658543,30.275873878202514,30.81331443786621,99300
2025-01-23 00:00:00+00:00,30.85312538695105,31.151703260403266,30.534641815718867,30.952651977539062,39300
