"('date', '')","('open', 'CODI')","('high', 'CODI')","('low', 'CODI')","('close', 'CODI')","('volume', 'CODI')"
2006-06-15 00:00:00+00:00,3.206129789352417,3.2168886554660094,3.173853396219942,3.206129789352417,117700
2006-06-16 00:00:00+00:00,3.2061293212097666,3.2061293212097666,3.0920858495576584,3.1846117973327637,81800
2006-06-19 00:00:00+00:00,3.1953711188123033,3.227647511847457,3.158791097261368,3.1630945205688477,191400
2006-06-20 00:00:00+00:00,3.186764076597914,3.206129789352417,3.1630945301063496,3.206129789352417,53300
2006-06-21 00:00:00+00:00,3.1738536419929533,3.227647771518258,3.1738536419929533,3.216888904571533,22400
2006-06-22 00:00:00+00:00,3.1846131152750785,3.216889517052209,3.1846131152750785,3.197523593902588,33300
2006-06-23 00:00:00+00:00,3.2168886554660094,3.2254957073152233,3.1910674999183692,3.206129789352417,43600
2006-06-26 00:00:00+00:00,3.2147367000579834,3.2297991940390127,3.18246030834261,3.2147367000579834,33500
2006-06-27 00:00:00+00:00,3.214737702211505,3.214737702211505,3.1846131152750785,3.197523593902588,27400
2006-06-28 00:00:00+00:00,3.206130321817302,3.206130321817302,3.1609432408023155,3.1996750831604004,43000
2006-06-29 00:00:00+00:00,3.203977984827542,3.2147366450764654,3.1673979653979885,3.188915491104126,94600
2006-06-30 00:00:00+00:00,3.184611300145662,3.19321834939437,3.0705678462982178,3.0705678462982178,1137400
2006-07-03 00:00:00+00:00,3.1673964759626267,3.2061280861038526,3.1630928497201607,3.20182466506958,27000
2006-07-05 00:00:00+00:00,3.173852937428229,3.1996740892433304,3.1286658704497334,3.1351211071014404,43200
2006-07-06 00:00:00+00:00,3.130817998982668,3.20612964804184,3.120059133343274,3.150183916091919,42600
2006-07-07 00:00:00+00:00,3.166035201178382,3.200779038746328,3.111747903206065,3.148663282394409,19600
2006-07-10 00:00:00+00:00,3.122604503480102,3.2246646522131446,3.1074041307011875,3.1291189193725586,17800
2006-07-11 00:00:00+00:00,3.1269469261169434,3.1790628669875223,3.1139180962164366,3.1269469261169434,15300
2006-07-12 00:00:00+00:00,3.116090478114147,3.224665056346841,3.0770035636817137,3.1030614376068115,39400
2006-07-13 00:00:00+00:00,3.1291192484747943,3.1551771218747815,3.0487740870524425,3.059631586074829,25000
2006-07-14 00:00:00+00:00,3.059632193412383,3.1204339100815046,3.020545272008857,3.0813469886779785,54500
2006-07-17 00:00:00+00:00,3.081346510610465,3.1855782158185635,2.901112723130006,2.93802809715271,218800
2006-07-18 00:00:00+00:00,2.9467162438738357,3.0835203420768367,2.892428913178505,2.9206583499908447,112200
2006-07-19 00:00:00+00:00,2.920656156067047,3.018373236498071,2.920656156067047,2.940199613571167,319500
2006-07-20 00:00:00+00:00,2.961914960073927,3.1378056840797446,2.9097989982484993,2.933685541152954,1808100
2006-07-21 00:00:00+00:00,2.9141435283746535,3.0422616443679042,2.7773394489457437,2.9315154552459717,134400
2006-07-24 00:00:00+00:00,2.9640853768555973,3.0835174331328656,2.9336846328832453,3.044430732727051,83600
2006-07-25 00:00:00+00:00,3.053116798400879,3.061802755145125,3.029230262037044,3.053116798400879,33300
2006-07-26 00:00:00+00:00,3.040088415145874,3.0704893738495844,3.040088415145874,3.040088415145874,43400
2006-07-27 00:00:00+00:00,3.0400892104029267,3.068318635064568,3.01837420463562,3.01837420463562,28000
2006-07-28 00:00:00+00:00,3.040089018348392,3.161692670201765,3.033574599865599,3.1573495864868164,125800
2006-07-31 00:00:00+00:00,3.213809180268236,3.213809180268236,3.14866435900874,3.187751293182373,36200
2006-08-01 00:00:00+00:00,3.15300607827749,3.20295028845721,3.1486629954325114,3.1834068298339844,40600
2006-08-02 00:00:00+00:00,3.2029517076648633,3.2029517076648633,3.1551788106501752,3.170379400253296,29300
2006-08-03 00:00:00+00:00,3.1595218954195468,3.1747222779329873,3.146492848201112,3.170379400253296,30100
2006-08-04 00:00:00+00:00,3.170377369900395,3.1920921585717665,3.0835175939462673,3.1291189193725586,21000
2006-08-07 00:00:00+00:00,3.1269477702657578,3.1616918092554616,3.085689521656746,3.1030614376068115,69700
2006-08-08 00:00:00+00:00,3.122606221295143,3.166036029619135,3.116091801818959,3.1421496868133545,85500
2006-08-09 00:00:00+00:00,3.146491898548229,3.166035359932566,3.1269484371638914,3.137805938720703,30800
2006-08-10 00:00:00+00:00,3.137806602436125,3.170379113996365,3.137806602436125,3.1421496868133545,55600
2006-08-11 00:00:00+00:00,3.137805938720703,3.159520941834326,3.135634396991417,3.137805938720703,342400
2006-08-14 00:00:00+00:00,3.159520915071564,3.159520915071564,3.137805912141878,3.1551778316497803,23200
2006-08-15 00:00:00+00:00,3.1595209702548646,3.202950769783153,3.1464919268515685,3.1682069301605225,71000
2006-08-16 00:00:00+00:00,3.192093239415143,3.192093239415143,3.1291199788931774,3.137805938720703,32200
2006-08-17 00:00:00+00:00,3.131292434284832,3.1899226284556033,3.131292434284832,3.187751293182373,51000
2006-08-18 00:00:00+00:00,3.192093295362921,3.192093295362921,3.148663495464099,3.1508350372314453,16600
2006-08-21 00:00:00+00:00,3.15083370119658,3.2029494389767477,3.146490619503466,3.192091941833496,25000
2006-08-22 00:00:00+00:00,3.1986074971259297,3.1986074971259297,3.1464917407740107,3.148663282394409,27800
2006-08-23 00:00:00+00:00,3.159519415047245,3.21380668950823,3.11608963689636,3.1269469261169434,46800
2006-08-24 00:00:00+00:00,3.1312913078098688,3.1899214808885685,3.11609093091717,3.135634183883667,36800
2006-08-25 00:00:00+00:00,3.137805993716988,3.192093295362921,3.100890612030584,3.1508350372314453,38600
2006-08-28 00:00:00+00:00,3.157349954917806,3.1877509232010444,3.1486639935639746,3.1638643741607666,42400
2006-08-29 00:00:00+00:00,3.172549751157683,3.1855787943334173,3.1226055343448675,3.1551778316497803,31400
2006-08-30 00:00:00+00:00,3.148663495464099,3.1725498336360456,3.1312915755045703,3.1508350372314453,24500
2006-08-31 00:00:00+00:00,3.161692118110414,3.2116363295733383,3.131291158683247,3.1942644119262695,51500
2006-09-01 00:00:00+00:00,3.2094645002881244,3.246379873750178,3.1942641254824227,3.2138075828552246,28200
2006-09-05 00:00:00+00:00,3.222492892416694,3.2463792204602204,3.170377154636526,3.192091941833496,64200
2006-09-06 00:00:00+00:00,3.1747204984753985,3.2116358699649608,3.148662625733866,3.161691665649414,24800
2006-09-07 00:00:00+00:00,3.194264045024884,3.233350958785962,3.174720588144345,3.2181503772735596,35900
2006-09-08 00:00:00+00:00,3.2268364663767377,3.237693965873149,3.2094645500183105,3.2094645500183105,17000
2006-09-11 00:00:00+00:00,3.205122683691783,3.229009024433477,3.185579219862378,3.207294225692749,34100
2006-09-12 00:00:00+00:00,3.215979731484356,3.244208945143365,3.194264728727073,3.235522985458374,42100
2006-09-13 00:00:00+00:00,3.2355224339061666,3.2442083921104814,3.213807641940169,3.242037057876587,44900
2006-09-14 00:00:00+00:00,3.2528943503147962,3.2550658916382695,3.2072932250593276,3.242037057876587,93600
2006-09-15 00:00:00+00:00,3.2507240772247314,3.2528954121674216,3.222494652073296,3.2507240772247314,87600
2006-09-18 00:00:00+00:00,3.2290083858968304,3.2637522226831135,3.224665509843346,3.233351469039917,89900
2006-09-19 00:00:00+00:00,3.2463800416772988,3.2876384998406505,3.23117966608532,3.265923500061035,95300
2006-09-20 00:00:00+00:00,3.265923500061035,3.3158679167183154,3.2572375415671067,3.265923500061035,126300
2006-09-21 00:00:00+00:00,3.2963244079816896,3.311524783341476,3.2572374918112876,3.270266532897949,79200
2006-09-22 00:00:00+00:00,3.2594105937517517,3.278954061194197,3.2572390513493286,3.261582136154175,27500
2006-09-25 00:00:00+00:00,3.2572383850439564,3.294153769974959,3.2572383850439564,3.2724387645721436,62800
2006-09-26 00:00:00+00:00,3.2789531007568358,3.2789531007568358,3.257238097272504,3.2767815589904785,38900
2006-09-27 00:00:00+00:00,3.2789540231327168,3.309354788055028,3.257239013539912,3.294154405593872,66000
2006-09-28 00:00:00+00:00,3.3071818921148806,3.3571263109012146,3.287638639987631,3.335411310195923,85800
2006-09-29 00:00:00+00:00,3.3484398459205496,3.4200990474912976,3.320210432106382,3.3223819732666016,100400
2006-10-02 00:00:00+00:00,3.3267252056090015,3.4635292070447994,3.3245538713052603,3.4092419147491455,112000
2006-10-03 00:00:00+00:00,3.4135854244232178,3.4287858018982234,3.3658125432437,3.4135854244232178,72000
2006-10-04 00:00:00+00:00,3.417929600078757,3.5330188669967737,3.409243637206613,3.5004465579986572,71700
2006-10-05 00:00:00+00:00,3.5091310366269957,3.5829617977142334,3.4635296963725026,3.5829617977142334,57900
2006-10-06 00:00:00+00:00,3.565589878292485,3.593819092035615,3.528674497748866,3.5829617977142334,33100
2006-10-09 00:00:00+00:00,3.5829616690354587,3.671992804646851,3.5438747481954884,3.654620885848999,118200
2006-10-10 00:00:00+00:00,3.6871937722799473,3.6871937722799473,3.5959910804414656,3.615534543991089,46300
2006-10-11 00:00:00+00:00,3.647085240507748,3.653704000378416,3.532355300048682,3.5676567554473877,43300
2006-10-12 00:00:00+00:00,3.58530809364339,3.6294351308188775,3.5411810564679023,3.6272287368774414,41500
2006-10-13 00:00:00+00:00,3.6360542088172547,3.63826060295105,3.6184034765735458,3.63826060295105,51100
2006-10-16 00:00:00+00:00,3.640466017271,3.640466017271,3.5853074412517425,3.611783742904663,26700
2006-10-17 00:00:00+00:00,3.6007528541074554,3.6117848251127667,3.563244994342725,3.5941340923309326,25500
2006-10-18 00:00:00+00:00,3.602959382254005,3.6184037214089435,3.532356448501898,3.5610387325286865,35100
2006-10-19 00:00:00+00:00,3.569862945160917,3.6228151252352134,3.5301487048985654,3.5742757320404053,101500
2006-10-20 00:00:00+00:00,3.587513954474673,3.5919267417017977,3.530148983001709,3.530148983001709,52700
2006-10-23 00:00:00+00:00,3.5654516539250127,3.572070837020874,3.5301501857338105,3.572070837020874,30800
2006-10-24 00:00:00+00:00,3.55441983836514,3.5963400657053306,3.5478006557619532,3.5941340923309326,103300
2006-10-25 00:00:00+00:00,3.6139902611302097,3.6184030488762056,3.580895194688443,3.6095778942108154,65700
2006-10-26 00:00:00+00:00,3.620608023438917,3.625020809455062,3.5301480142401287,3.587512969970703,45000
2006-10-27 00:00:00+00:00,3.594133184838679,3.6272282478450237,3.5301490316433943,3.598545551300049,51200
2006-10-30 00:00:00+00:00,3.583101161415006,3.629434585571289,3.512498249202147,3.629434585571289,50700
2006-10-31 00:00:00+00:00,3.6206087533074873,3.7551958081458867,3.5301487258731106,3.7353386878967285,89700
2006-11-01 00:00:00+00:00,3.7529893034070874,3.7927035427277724,3.662529278655087,3.6823863983154297,82500
2006-11-02 00:00:00+00:00,3.6757674769783537,3.7397516272396123,3.399974596527838,3.660323143005371,25800
2006-11-03 00:00:00+00:00,3.69121198021375,3.7000375547896067,3.543386972680621,3.598545551300049,26900
2006-11-06 00:00:00+00:00,3.6161967444578673,3.6956252425442293,3.5919272529077326,3.63384747505188,19300
2006-11-07 00:00:00+00:00,3.6404668696298987,3.7287205277586293,3.613990561777961,3.6559112071990967,41100
2006-11-08 00:00:00+00:00,3.7044510936001878,3.7397525574121113,3.647086109699151,3.717689037322998,48100
2006-11-09 00:00:00+00:00,3.735337957211089,3.8037344575641185,3.735337957211089,3.7927029132843018,180200
2006-11-10 00:00:00+00:00,3.7904976073834655,3.7904976073834655,3.7066563318358736,3.724307060241699,28300
2006-11-13 00:00:00+00:00,3.7132761165685695,3.8588947548005423,3.6956253852927734,3.783879041671753,73200
2006-11-14 00:00:00+00:00,3.786085435684556,3.794911011735768,3.7176889045941754,3.783879041671753,39500
2006-11-15 00:00:00+00:00,3.7728469720594986,3.8324183397088363,3.713275604410161,3.82800555229187,59600
2006-11-16 00:00:00+00:00,3.823593444867958,3.830212627170572,3.7596096992492676,3.7596096992492676,37400
2006-11-17 00:00:00+00:00,3.764020827344026,3.823592185974121,3.7507828879239518,3.823592185974121,29900
2006-11-20 00:00:00+00:00,3.8081478668426696,3.8809571651540677,3.7904971406104067,3.8368301391601562,59000
2006-11-21 00:00:00+00:00,3.8412428580345126,3.8500684314079145,3.790497073616954,3.839036464691162,26800
2006-11-22 00:00:00+00:00,3.856687201656024,3.9471472248599437,3.7882906911222927,3.9030206203460693,66700
2006-11-24 00:00:00+00:00,3.889781785746522,3.8941945719075584,3.8213852835562516,3.8677186965942383,7400
2006-11-27 00:00:00+00:00,3.865512541652798,3.949353379745352,3.7772589171273525,3.8169727325439453,63600
2006-11-28 00:00:00+00:00,3.8081469871357934,3.9008133836552568,3.7618135784628564,3.834622859954834,52500
2006-11-29 00:00:00+00:00,3.839037705965364,3.8434504940788496,3.7860855110834475,3.8103554248809814,38100
2006-11-30 00:00:00+00:00,3.801530174395965,3.872133106954945,3.772847890853882,3.772847890853882,49300
2006-12-01 00:00:00+00:00,3.77284586532731,3.841242366920479,3.662528737223157,3.6845922470092773,95600
2006-12-04 00:00:00+00:00,3.6890062763940414,3.691212670450589,3.607371800434954,3.6559112071990967,61600
2006-12-05 00:00:00+00:00,3.6713545536235426,3.7243067342054372,3.6404658868240682,3.664735794067383,59400
2006-12-06 00:00:00+00:00,3.6603232941715067,3.792703966420195,3.651497719635868,3.7331326007843018,28600
2006-12-07 00:00:00+00:00,3.73313210027945,3.8346236688728803,3.7000370418610053,3.790497064590454,37100
2006-12-08 00:00:00+00:00,3.8037365686417672,3.81918090753571,3.759609946205741,3.772847890853882,24500
2006-12-11 00:00:00+00:00,3.766226120436754,3.78387684144913,3.7353374638716916,3.764019727706909,27000
2006-12-12 00:00:00+00:00,3.7728471194817605,3.810354972338438,3.713275749504699,3.7397520542144775,35100
2006-12-13 00:00:00+00:00,3.7596089061836557,3.8147674845901536,3.750783331641869,3.7816720008850098,15300
2006-12-14 00:00:00+00:00,3.805942433797953,3.8434502891090263,3.7949108849291844,3.8015296459198,21700
2006-12-15 00:00:00+00:00,3.8015291201292776,3.8302118165435477,3.7221010534413095,3.7331326007843018,49300
2006-12-18 00:00:00+00:00,3.7485768795013428,3.7750531818869235,3.6978310891577415,3.7485768795013428,24600
2006-12-19 00:00:00+00:00,3.7265142116998837,3.764022069792982,3.684593986227973,3.7441649436950684,19700
2006-12-20 00:00:00+00:00,3.7596087375589193,3.805941739345518,3.7463703763400016,3.794910192489624,14900
2006-12-21 00:00:00+00:00,3.7860842968282635,3.834623688029369,3.755195631593606,3.7684335708618164,9200
2006-12-22 00:00:00+00:00,3.7772604312295934,3.8037363187867603,3.7551969110475247,3.7596096992492676,5600
2006-12-26 00:00:00+00:00,3.7706400551998898,3.8633064739664897,3.7706400551998898,3.843449354171753,22300
2006-12-27 00:00:00+00:00,3.8368312354991403,3.8611011488133453,3.7463711851073582,3.783879041671753,46000
2006-12-28 00:00:00+00:00,3.7551970893607862,3.8125620762274495,3.7551970893607862,3.7750542163848877,27500
2006-12-29 00:00:00+00:00,3.78167264765895,3.8611011488133453,3.750783973132964,3.783879041671753,31700
2007-01-03 00:00:00+00:00,3.7860842977726232,3.9912742502003202,3.7838779044229542,3.9030206203460693,60700
2007-01-04 00:00:00+00:00,3.885371200757954,4.072910069444704,3.8831648066664264,3.933910608291626,85200
2007-01-05 00:00:00+00:00,3.8986073215571695,3.9714166092265994,3.8941945354374594,3.8964009284973145,50300
2007-01-08 00:00:00+00:00,3.9603854372423397,4.004512040110367,3.894194901700569,3.9625914096832275,87100
2007-01-09 00:00:00+00:00,3.9714188862682085,3.995688803015499,3.889783979553397,3.949355363845825,37200
2007-01-10 00:00:00+00:00,3.938322540714202,3.9471476943360453,3.8257989914564763,3.874338388442993,105900
2007-01-11 00:00:00+00:00,3.8809578841461465,4.037608055875412,3.8743387027728278,4.013338565826416,74400
2007-01-12 00:00:00+00:00,4.017751341383556,4.039814860712968,3.9162597416255345,4.01554536819458,22300
2007-01-16 00:00:00+00:00,4.060410821495856,4.060410821495856,3.9482447790671285,3.959461212158203,50300
2007-01-17 00:00:00+00:00,3.948246113246956,3.997599034556173,3.9392726214382034,3.9617059230804443,28900
2007-01-18 00:00:00+00:00,3.9684339302072873,4.015543453495844,3.928054094314575,3.928054094314575,45200
2007-01-19 00:00:00+00:00,3.925812594468369,4.035735295767929,3.925812594468369,4.01554536819458,26900
2007-01-22 00:00:00+00:00,3.9953548581983775,4.013301410327461,3.851782441165709,3.90337872505188,132200
2007-01-23 00:00:00+00:00,3.9056215089705484,3.970678018059094,3.878701898773522,3.954974412918091,47100
2007-01-24 00:00:00+00:00,3.959461053204085,3.959461053204085,3.858511875798571,3.919081211090088,49400
2007-01-25 00:00:00+00:00,3.9325419317042067,3.9325419317042067,3.8719721610170983,3.8921620845794678,44400
2007-01-26 00:00:00+00:00,3.9145950192404864,3.934784940939498,3.7642925065253396,3.8450517654418945,62200
2007-01-29 00:00:00+00:00,3.8517828573159334,3.8697294113839793,3.782240013787205,3.8607559204101562,38700
2007-01-30 00:00:00+00:00,3.831592469082895,3.9527320153636123,3.8248623516630054,3.937028408050537,24000
2007-01-31 00:00:00+00:00,3.9280567258192858,4.004329705185074,3.9280567258192858,3.98189640045166,47400
2007-02-01 00:00:00+00:00,3.9998414195877765,4.037977894596368,3.9460017656720354,4.0110578536987305,36200
2007-02-02 00:00:00+00:00,4.026760993480095,4.082844013289681,4.002084327842442,4.049193859100342,42700
2007-02-05 00:00:00+00:00,4.0716281811400385,4.0716281811400385,4.008815456928958,4.064898490905762,56700
2007-02-06 00:00:00+00:00,4.071628755777578,4.1030355501952185,4.024519205970598,4.067142009735107,71200
2007-02-07 00:00:00+00:00,4.0693856681774525,4.132198833538709,3.99759943798155,4.109765529632568,51900
2007-02-08 00:00:00+00:00,4.0940616860374,4.123224676903787,4.046952140511787,4.076115131378174,16300
2007-02-09 00:00:00+00:00,4.06714229499887,4.129955460360127,4.051439110628477,4.109765529632568,29300
2007-02-12 00:00:00+00:00,4.123225119271944,4.123225119271944,4.015545779764002,4.082845687866211,39600
2007-02-13 00:00:00+00:00,4.096302994187036,4.1344394571008465,4.053679787899979,4.073869705200195,14800
2007-02-14 00:00:00+00:00,4.089573353529256,4.138926680601311,4.0020839869989,4.01330041885376,24000
2007-02-15 00:00:00+00:00,3.995353441307858,4.004326928129868,3.937027060603,3.95721697807312,34700
2007-02-16 00:00:00+00:00,3.95721765670906,4.008814359025297,3.925811303204853,3.9639477729797363,36100
2007-02-20 00:00:00+00:00,3.970679195193095,4.058168596089476,3.925812594391065,4.05368185043335,13300
2007-02-21 00:00:00+00:00,4.035735537763772,4.071628649406525,3.957219195590386,3.9774091243743896,26200
2007-02-22 00:00:00+00:00,3.993110135721797,4.071626435196879,3.9258106949599614,4.022273540496826,86200
2007-02-23 00:00:00+00:00,4.015545143097259,4.035735069538832,3.9796520356188156,3.9886255264282227,21800
2007-02-26 00:00:00+00:00,3.9863810782179567,4.011057315527101,3.92581131523469,3.941514492034912,51600
2007-02-27 00:00:00+00:00,3.925811115316299,3.9863808752151053,3.824861515484955,3.847294807434082,62300
2007-02-28 00:00:00+00:00,3.836077480661977,3.9258101996495234,3.833834109202369,3.851780652999878,57900
2007-03-01 00:00:00+00:00,3.8517824682424275,4.00881512138546,3.7934560664430026,3.8540258407592773,44300
2007-03-02 00:00:00+00:00,3.851782727010884,3.9123525053963255,3.847295981675758,3.8697292804718018,39200
2007-03-05 00:00:00+00:00,3.847295723208728,3.8921623177866103,3.840566033537735,3.8540258407592773,36000
2007-03-06 00:00:00+00:00,3.8629992223740794,3.9975985893580375,3.8629992223740794,3.9886255264282227,22000
2007-03-07 00:00:00+00:00,3.9774087357922556,3.9796521085357113,3.824862812274064,3.8607559204101562,63400
2007-03-08 00:00:00+00:00,3.887676259319527,3.9975989647802614,3.8562698942963554,3.8652429580688477,29200
2007-03-09 00:00:00+00:00,3.889919808797255,3.9953557732176987,3.827106648020169,3.975165843963623,28200
2007-03-12 00:00:00+00:00,3.8899179610852013,4.008814107119096,3.8899179610852013,3.9863808155059814,18700
2007-03-13 00:00:00+00:00,3.981894924338556,4.008814965615167,3.847295573714584,3.9168384075164795,135100
2007-03-14 00:00:00+00:00,3.907864176368219,3.961703814932031,3.880944143146607,3.928054094314575,35200
2007-03-15 00:00:00+00:00,3.9347859539426695,3.9415156443218913,3.883189236384223,3.910109281539917,29100
2007-03-16 00:00:00+00:00,3.907865216612949,3.925811767578125,3.8472954466506573,3.925811767578125,129400
2007-03-19 00:00:00+00:00,3.9258125364840293,3.966192391034317,3.8921628003186597,3.9302992820739746,56000
2007-03-20 00:00:00+00:00,3.9325419317042067,3.981894840479148,3.860755299104931,3.8921620845794678,50000
2007-03-21 00:00:00+00:00,3.9033780342411952,3.921324583194141,3.847295015278306,3.919081211090088,53700
2007-03-22 00:00:00+00:00,3.9258120385566686,3.9258120385566686,3.847295712209624,3.8809454441070557,40000
2007-03-23 00:00:00+00:00,3.9011352384665337,3.9033786109020085,3.869728880128969,3.889918804168701,25200
2007-03-26 00:00:00+00:00,3.8899188644718814,3.932542085647583,3.8472956432961793,3.932542085647583,67200
2007-03-27 00:00:00+00:00,3.91908192102536,3.91908192102536,3.8742157544553026,3.8809454441070557,70900
2007-03-28 00:00:00+00:00,3.869729707006847,3.8809461437013906,3.7530768827132097,3.7889699935913086,68300
2007-03-29 00:00:00+00:00,3.8069157863477296,3.865242186809359,3.7508327583514958,3.7575628757476807,52700
2007-03-30 00:00:00+00:00,3.788969049077453,3.8585123084627106,3.7351293961814487,3.762049436569214,41700
2007-04-02 00:00:00+00:00,3.766536181280429,3.8046722276871803,3.712696100504899,3.762049436569214,36700
2007-04-03 00:00:00+00:00,3.7575628757476807,3.7575628757476807,3.7126962821988747,3.7575628757476807,43600
2007-04-04 00:00:00+00:00,3.946001969724065,3.946001969724065,3.645396898906915,3.679046630859375,64800
2007-04-05 00:00:00+00:00,3.6700734889950106,3.824862338191343,3.6610999991334308,3.7575628757476807,32900
2007-04-09 00:00:00+00:00,3.7687785397560325,3.7687785397560325,3.6566125066932997,3.665585994720459,143700
2007-04-10 00:00:00+00:00,3.67231695232014,3.741859788949812,3.6453969099488965,3.6521270275115967,447900
2007-04-11 00:00:00+00:00,3.663343062105032,3.6902631015359133,3.636423022674151,3.672316551208496,43300
2007-04-12 00:00:00+00:00,3.656612545042674,3.732885482555615,3.656612545042674,3.719425678253174,33400
2007-04-13 00:00:00+00:00,3.7306430076534323,3.7306430076534323,3.6633435420778913,3.710453510284424,22100
2007-04-16 00:00:00+00:00,3.7284000478830603,3.8787025864147746,3.7284000478830603,3.874215841293335,65500
2007-04-17 00:00:00+00:00,3.8787025105650685,3.883188827719211,3.8203761087656436,3.8540258407592773,47100
2007-04-18 00:00:00+00:00,3.8905561248648155,3.8905561248648155,3.767263650894165,3.767263650894165,27800
2007-04-19 00:00:00+00:00,3.7672644247726663,3.785529931837051,3.7238836821882377,3.7558486461639404,21600
2007-04-20 00:00:00+00:00,3.806078550436949,3.835759835086263,3.714751018265186,3.746715545654297,41200
2007-04-23 00:00:00+00:00,3.744431534630131,3.851741743962511,3.7421482923588103,3.751281261444092,15200
2007-04-24 00:00:00+00:00,3.7969453181887207,3.7992285607713954,3.6668035393642384,3.7649807929992676,52800
2007-04-25 00:00:00+00:00,3.7718305207472906,3.7718305207472906,3.7124675200497386,3.7649807929992676,83500
2007-04-26 00:00:00+00:00,3.7604154714239666,4.016133058518589,3.6553888930264034,3.6827869415283203,55600
2007-04-27 00:00:00+00:00,3.6782189476549236,3.717033192101655,3.543510713132969,3.5572097301483154,75700
2007-04-30 00:00:00+00:00,3.536661104642343,3.6576703261781542,3.536661104642343,3.6097233295440674,149800
2007-05-01 00:00:00+00:00,3.582326912611723,3.623424424068366,3.5640614003514557,3.6142916679382324,160600
2007-05-02 00:00:00+00:00,3.792380131416956,3.831194393186142,3.6302733550336166,3.655388593673706,395000
2007-05-03 00:00:00+00:00,3.653104286105117,3.737582514334243,3.6439715340995336,3.721599817276001,2930000
2007-05-04 00:00:00+00:00,3.7216002533375696,3.76726423645794,3.7033347471862252,3.758131265640259,379200
2007-05-07 00:00:00+00:00,3.7786793866878163,3.7786793866878163,3.703334131896246,3.71018385887146,199400
2007-05-08 00:00:00+00:00,3.6964861506357694,3.801512721912364,3.6873531780982742,3.7261674404144287,255600
2007-05-09 00:00:00+00:00,3.726167114578161,3.7558488372453893,3.7101848495192202,3.7170345783233643,184200
2007-05-10 00:00:00+00:00,3.7124682620353306,3.737583499980366,3.6805037304573456,3.696485996246338,166200
2007-05-11 00:00:00+00:00,3.7124676503855647,3.742148934034382,3.6987686298925726,3.7307331562042236,113800
2007-05-14 00:00:00+00:00,3.753565463954036,3.760414757036251,3.6896359704544035,3.7079014778137207,185900
2007-05-15 00:00:00+00:00,3.719318033182175,3.755849051250997,3.666804313659668,3.666804313659668,204400
2007-05-16 00:00:00+00:00,3.710185350126791,3.710185350126791,3.664521356239275,3.6987695693969727,261100
2007-05-17 00:00:00+00:00,3.6964862772781335,3.755849294353341,3.6553887704195964,3.7353005409240723,186900
2007-05-18 00:00:00+00:00,3.7307325825980655,3.7307325825980655,3.653104085933268,3.6850686073303223,140700
2007-05-21 00:00:00+00:00,3.7193176920908226,3.73758319945014,3.687352727598983,3.7079014778137207,145700
2007-05-22 00:00:00+00:00,3.728451222568226,3.753566465193129,3.664521712015818,3.714752197265625,172200
2007-05-23 00:00:00+00:00,3.689635659241238,3.7535651473485503,3.689635659241238,3.7307331562042236,174500
2007-05-24 00:00:00+00:00,3.730734195838759,3.771831704254286,3.721601222642361,3.7398667335510254,203100
2007-05-25 00:00:00+00:00,3.7649809943265535,3.8129282201586414,3.753565216286732,3.7946627140045166,265400
