"('date', '')","('open', 'BKT')","('high', 'BKT')","('low', 'BKT')","('close', 'BKT')","('volume', 'BKT')"
2024-03-15 00:00:00+00:00,10.463362720146312,10.463362720146312,10.384690688367874,10.410914421081543,58100
2024-03-18 00:00:00+00:00,10.402172638000607,10.445879413851852,10.367207384047093,10.375948905944824,33500
2024-03-19 00:00:00+00:00,10.39343168723239,10.39343168723239,10.33224186913116,10.340983390808105,49800
2024-03-20 00:00:00+00:00,10.340982153440219,10.393430443588715,10.314758425184618,10.358465194702148,110200
2024-03-21 00:00:00+00:00,10.393430604366355,10.40217129149524,10.288534856084006,10.29727554321289,79700
2024-03-22 00:00:00+00:00,10.349724912485051,10.375948643878498,10.314759659414658,10.340983390808105,62400
2024-03-25 00:00:00+00:00,10.340982842028493,10.375948093243336,10.297276069600604,10.323500633239746,85700
2024-03-26 00:00:00+00:00,10.349724912485051,10.375948643878498,10.288535928021211,10.340983390808105,79000
2024-03-27 00:00:00+00:00,10.375947140222157,10.375947140222157,10.34098189221884,10.367205619812012,111900
2024-03-28 00:00:00+00:00,10.402172088623047,10.445878862165975,10.358466148717488,10.402172088623047,150500
2024-04-01 00:00:00+00:00,10.393430871649212,10.393430871649212,10.323500370995944,10.33224105834961,66500
2024-04-02 00:00:00+00:00,10.29727554321289,10.306017063979079,10.279793335317818,10.29727554321289,68300
2024-04-03 00:00:00+00:00,10.297276903197151,10.306018425117852,10.271053171072463,10.279794692993164,118800
2024-04-04 00:00:00+00:00,10.306017733121815,10.35846602748697,10.306017733121815,10.314759254455566,30600
2024-04-05 00:00:00+00:00,10.288535545807097,10.29727623352194,10.262310981750488,10.262310981750488,35800
2024-04-08 00:00:00+00:00,10.262311530894765,10.306018306357203,10.21860475543233,10.236087799072266,98000
2024-04-09 00:00:00+00:00,10.28853609635467,10.28853609635467,10.227346277252297,10.236087799072266,33600
2024-04-10 00:00:00+00:00,10.201121650234189,10.209863171287049,9.982588625736692,9.99133014678955,134900
2024-04-11 00:00:00+00:00,10.017554569657586,10.035036779335973,9.947624063669261,9.956365585327148,85800
2024-04-12 00:00:00+00:00,9.998651275771422,10.025079192799065,9.928176270278817,9.93698501586914,59900
2024-04-15 00:00:00+00:00,9.875318217904818,9.91936530022261,9.804843222247637,9.84889030456543,84400
2024-04-16 00:00:00+00:00,9.796032851648329,9.892935752868652,9.796032851648329,9.892935752868652,48500
2024-04-17 00:00:00+00:00,9.90174524908657,10.016267316858643,9.90174524908657,10.007457733154297,64900
2024-04-18 00:00:00+00:00,10.016268421406568,10.025078006082396,9.989840507507324,9.989840507507324,23400
2024-04-19 00:00:00+00:00,10.051506229824861,10.051506229824861,9.99865040039706,10.016268730163574,33000
2024-04-22 00:00:00+00:00,10.016268835007924,10.016268835007924,9.857699664808198,9.90174674987793,135900
2024-04-23 00:00:00+00:00,9.901747513122839,9.981032104334103,9.866510010376535,9.93698501586914,67400
2024-04-24 00:00:00+00:00,9.910556403408858,9.96341307388348,9.80484390258789,9.80484390258789,69600
2024-04-25 00:00:00+00:00,9.796034812927246,9.796034812927246,9.743178979907688,9.796034812927246,71300
2024-04-26 00:00:00+00:00,9.84007993043144,9.892935752868652,9.804842435430581,9.892935752868652,61800
2024-04-29 00:00:00+00:00,9.88412743268865,9.928174513358908,9.88412743268865,9.919364929199219,59200
2024-04-30 00:00:00+00:00,9.875318834887398,9.92817550499673,9.875318834887398,9.90174674987793,56400
2024-05-01 00:00:00+00:00,9.928175131228477,10.0162684579232,9.910555961812587,9.972221374511719,31900
2024-05-02 00:00:00+00:00,9.972220238465054,10.042695227843538,9.94579232748016,10.007457733154297,47400
2024-05-03 00:00:00+00:00,10.113171232253283,10.113171232253283,10.077933734027349,10.104362487792969,50700
2024-05-06 00:00:00+00:00,10.166026609227128,10.18364577616771,10.130789115474082,10.157217025756836,60200
2024-05-07 00:00:00+00:00,10.227694702113629,10.236504287899953,10.183648453438698,10.19245719909668,47700
2024-05-08 00:00:00+00:00,10.19245719909668,10.21888595645565,10.174838867652376,10.19245719909668,31300
2024-05-09 00:00:00+00:00,10.236502024863547,10.236502024863547,10.174836618248658,10.183646202087402,50900
2024-05-10 00:00:00+00:00,10.183646202087402,10.201264529636731,10.148408706860586,10.183646202087402,30300
2024-05-13 00:00:00+00:00,10.218884841791393,10.218884841791393,10.104362759446158,10.148409843444824,41200
2024-05-14 00:00:00+00:00,10.191019173371304,10.22652876512623,10.146633876868172,10.2176513671875,71200
2024-05-15 00:00:00+00:00,10.29754509789055,10.359685183285931,9.960211633496032,10.341930389404297,135000
2024-05-16 00:00:00+00:00,10.359688407113007,10.42182851184574,10.350811007409636,10.377442359924316,81400
2024-05-17 00:00:00+00:00,10.3951946414444,10.457334731125783,10.359685897827148,10.359685897827148,103900
2024-05-20 00:00:00+00:00,10.359685667677036,10.41294835862202,10.350808270321135,10.404071807861328,56200
2024-05-21 00:00:00+00:00,10.404072776204606,10.483967666653385,10.404072776204606,10.457335472106934,92200
2024-05-22 00:00:00+00:00,10.457332359491641,10.475087150571245,10.42182362392747,10.448455810546875,63500
2024-05-23 00:00:00+00:00,10.475089760948645,10.475089760948645,10.288668641132105,10.315299987792969,70500
2024-05-24 00:00:00+00:00,10.341931317069976,10.341931317069976,10.226528532868466,10.26203727722168,65100
2024-05-28 00:00:00+00:00,10.297544573274141,10.341929862526644,10.173263562219805,10.199894905090332,48100
2024-05-29 00:00:00+00:00,10.182142481711265,10.182142481711265,10.057861452067485,10.111124992370605,67000
2024-05-30 00:00:00+00:00,10.137757904300692,10.262038953131091,10.128880505113795,10.155511856079102,40100
2024-05-31 00:00:00+00:00,10.199894628633375,10.448456644005047,10.137754548088008,10.42182445526123,157300
2024-06-03 00:00:00+00:00,10.412949412283389,10.439581607045938,10.235405680176205,10.25316047668457,100200
2024-06-04 00:00:00+00:00,10.341929582219986,10.42182445526123,10.315298240071272,10.42182445526123,83100
2024-06-05 00:00:00+00:00,10.421826839708972,10.492844332750629,10.359686744946348,10.483967781066895,110900
2024-06-06 00:00:00+00:00,10.475087150571245,10.510595886135418,10.439578415007073,10.448455810546875,38100
2024-06-07 00:00:00+00:00,10.386317740272139,10.483967424832857,10.37744034229475,10.475090026855469,55000
2024-06-10 00:00:00+00:00,10.46621189616221,10.483966690874011,10.368563065032935,10.404071807861328,31200
2024-06-11 00:00:00+00:00,10.34193182825278,10.475090261105542,10.34193182825278,10.430704116821289,23200
2024-06-12 00:00:00+00:00,10.492845296436121,10.563862796000178,10.483968743937144,10.5372314453125,81300
2024-06-13 00:00:00+00:00,10.563862552355284,10.572739951244886,10.53723120228183,10.554986000061035,63700
2024-06-14 00:00:00+00:00,10.562139610923206,10.606855860161941,10.535308837890625,10.535308837890625,24100
2024-06-17 00:00:00+00:00,10.508477147468671,10.61579766279603,10.508477147468671,10.52636432647705,37600
2024-06-18 00:00:00+00:00,10.571081161499023,10.633685438634462,10.517421327277432,10.571081161499023,54600
2024-06-20 00:00:00+00:00,10.544253045768757,10.59791374206543,10.445876097617328,10.59791374206543,58000
2024-06-21 00:00:00+00:00,10.624742941777235,10.624742941777235,10.51742240938447,10.562139511108398,35200
2024-06-24 00:00:00+00:00,10.606855392456055,10.615798983072551,10.580025473514315,10.606855392456055,34200
2024-06-25 00:00:00+00:00,10.633686885098163,10.642629623413086,10.580026190669605,10.642629623413086,60300
2024-06-26 00:00:00+00:00,10.615798193924821,10.624741783876477,10.562138360030257,10.588968276977539,60900
2024-06-27 00:00:00+00:00,10.633685111999512,10.642627848823292,10.606854342805189,10.633685111999512,44700
2024-06-28 00:00:00+00:00,10.66051765836724,10.669461250305176,10.571083444803634,10.669461250305176,104400
2024-07-01 00:00:00+00:00,10.68734467301427,10.68734467301427,10.481647231863741,10.52636432647705,77000
2024-07-02 00:00:00+00:00,10.597914970664343,10.624744895469114,10.499537158200303,10.553197860717773,58100
2024-07-03 00:00:00+00:00,10.571082599446878,10.67840313539619,10.571082599446878,10.642629623413086,34700
2024-07-05 00:00:00+00:00,10.669459177267992,10.705232685161198,10.64262840666731,10.687345504760742,41000
2024-07-08 00:00:00+00:00,10.723119012653948,10.723119012653948,10.660515587067765,10.687345504760742,94000
2024-07-09 00:00:00+00:00,10.723120858158971,10.723120858158971,10.67840375236949,10.70523452758789,129200
2024-07-10 00:00:00+00:00,10.732065270173237,10.732065270173237,10.687348160965932,10.714178085327148,56400
2024-07-11 00:00:00+00:00,10.732063061318328,10.767836570739746,10.7052331424792,10.767836570739746,102200
2024-07-12 00:00:00+00:00,10.7678373232434,10.812554426372134,10.7678373232434,10.79466724395752,116700
2024-07-15 00:00:00+00:00,10.792864550744094,10.81989237710191,10.747819891824658,10.756828308105469,60600
2024-07-16 00:00:00+00:00,10.783855970701484,10.81989221279287,10.702774211202922,10.729801177978516,118500
2024-07-17 00:00:00+00:00,10.7298008116292,10.82890111837575,10.693764570768206,10.810882568359375,71700
2024-07-18 00:00:00+00:00,10.810882818060088,10.882955301446747,10.73881033467343,10.846919059753418,71300
2024-07-19 00:00:00+00:00,10.846919059753418,10.855928334969693,10.702774092980102,10.846919059753418,33000
2024-07-22 00:00:00+00:00,10.864937895193142,10.864937895193142,10.729801340919447,10.756828308105469,47100
2024-07-23 00:00:00+00:00,10.774846499155027,10.837909706873504,10.774846499155027,10.828901290893555,33200
2024-07-24 00:00:00+00:00,10.85592959178297,10.85592959178297,10.747820854187012,10.747820854187012,37500
2024-07-25 00:00:00+00:00,10.819893667495043,10.828902944022106,10.765838867504568,10.801875114440918,46800
2024-07-26 00:00:00+00:00,10.86493753232865,10.873945948308599,10.810882740590122,10.828901290893555,46200
2024-07-29 00:00:00+00:00,10.864937359236745,10.873945775073178,10.810882568359375,10.810882568359375,27500
2024-07-30 00:00:00+00:00,10.855929374694824,10.855929374694824,10.81989312955013,10.855929374694824,30300
2024-07-31 00:00:00+00:00,10.891965245400405,10.946019181673279,10.864938277263969,10.937010765075684,64700
2024-08-01 00:00:00+00:00,10.9910651955148,11.027101441040873,10.982055919340315,11.00908374786377,88100
2024-08-02 00:00:00+00:00,11.08115291595459,11.09917060372864,10.991061899569521,11.08115291595459,71200
2024-08-05 00:00:00+00:00,11.07214625320311,11.081155528800252,11.009083042366738,11.045119285583496,74100
2024-08-06 00:00:00+00:00,11.045119609015323,11.117192097559318,11.045119609015323,11.099173545837402,37800
2024-08-07 00:00:00+00:00,11.108180920362072,11.108180920362072,11.045117718473273,11.090163230895996,29700
2024-08-08 00:00:00+00:00,11.08115291595459,11.108179877201467,11.054125954707713,11.08115291595459,37900
2024-08-09 00:00:00+00:00,11.081153956577113,11.09917164604319,11.054126992792154,11.090163230895996,41300
2024-08-12 00:00:00+00:00,11.09917164604319,11.108180920362072,11.072144682258232,11.090163230895996,28600
2024-08-13 00:00:00+00:00,11.108183481935457,11.189265251159668,11.108183481935457,11.189265251159668,45300
2024-08-14 00:00:00+00:00,11.135209824588514,11.270346385405821,11.135209824588514,11.243318557739258,46000
2024-08-15 00:00:00+00:00,11.241505542808905,11.341308748295557,11.241505542808905,11.26872444152832,35000
2024-08-16 00:00:00+00:00,11.187066074750772,11.241504733543808,11.159847177990818,11.177992820739746,36500
2024-08-19 00:00:00+00:00,11.177992827599136,11.223358232408982,11.114481780029227,11.196139335632324,32600
2024-08-20 00:00:00+00:00,11.250577129185638,11.250577129185638,11.159847184839073,11.196139335632324,81500
2024-08-21 00:00:00+00:00,11.250577932199917,11.26872444152832,11.168921236041669,11.26872444152832,50600
2024-08-22 00:00:00+00:00,11.268722538494043,11.286868179484866,11.241503644371287,11.277795791625977,40600
2024-08-23 00:00:00+00:00,11.286869197909311,11.295942451859933,11.159847103693101,11.214284896850586,69300
2024-08-26 00:00:00+00:00,11.277796664123908,11.295942306518555,11.21428475255987,11.295942306518555,53300
2024-08-27 00:00:00+00:00,11.286869049072266,11.305015556734213,11.259650152852453,11.286869049072266,45800
2024-08-28 00:00:00+00:00,11.305015556734213,11.305015556734213,11.250576899021478,11.286869049072266,62600
2024-08-29 00:00:00+00:00,11.277796664123908,11.305015560352432,11.268723410290029,11.295942306518555,50600
2024-08-30 00:00:00+00:00,11.295942533995486,11.295942533995486,11.196139335632324,11.196139335632324,74500
2024-09-03 00:00:00+00:00,11.259648396368249,11.268721648783812,11.205210612420816,11.232429504394531,77200
2024-09-04 00:00:00+00:00,11.232430391239355,11.277795791625977,11.196138243984665,11.277795791625977,76400
2024-09-05 00:00:00+00:00,11.295941432616798,11.295941432616798,11.214283884975487,11.277795791625977,69100
2024-09-06 00:00:00+00:00,11.277797545399562,11.395747258637538,11.259651036313791,11.350381851196289,144200
2024-09-09 00:00:00+00:00,11.350381851196289,11.359455105739174,11.323162087567633,11.350381851196289,44700
2024-09-10 00:00:00+00:00,11.35038089385329,11.359454147630895,11.31408874401597,11.341307640075684,72900
2024-09-11 00:00:00+00:00,11.341308596653404,11.368527495008882,11.314089698297925,11.350381851196289,41100
2024-09-12 00:00:00+00:00,11.332234309149987,11.395746219887743,11.32316105543415,11.368526458740234,64000
2024-09-13 00:00:00+00:00,11.386672819912336,11.49554926728458,11.377599566313044,11.441110610961914,153500
2024-09-16 00:00:00+00:00,11.484967504548905,11.53978873655266,11.466694341450268,11.503241539001465,62700
2024-09-17 00:00:00+00:00,11.503241539001465,11.5215147021001,11.466694341450268,11.503241539001465,81100
2024-09-18 00:00:00+00:00,11.484966085340115,11.484966085340115,11.439282747561698,11.466692924499512,60900
2024-09-19 00:00:00+00:00,11.512378583544299,11.512378583544299,11.42101015377255,11.430147171020508,84200
2024-09-20 00:00:00+00:00,11.457556120071425,11.494103313781629,11.393598748917029,11.411871910095215,37100
2024-09-23 00:00:00+00:00,11.393600191461905,11.421010372376506,11.338778958278764,11.375326156616211,65100
2024-09-24 00:00:00+00:00,11.393599534673253,11.393599534673253,11.293094091523495,11.320505142211914,116800
2024-09-25 00:00:00+00:00,11.357051555206827,11.466693136337433,11.347914538940818,11.411871910095215,89500
2024-09-26 00:00:00+00:00,11.457556910238452,11.46669392713459,11.274820929085106,11.320505142211914,64700
2024-09-27 00:00:00+00:00,11.375326513029078,11.375326513029078,11.311369131773112,11.329642295837402,55300
2024-09-30 00:00:00+00:00,11.338777816359903,11.411872205673523,11.338777816359903,11.357051849365234,66200
2024-10-01 00:00:00+00:00,11.430147361151214,11.484967722843013,11.402736308951374,11.448420524597168,74800
2024-10-02 00:00:00+00:00,11.430146569047281,11.466693764760423,11.375325339800627,11.384462356567383,38100
2024-10-03 00:00:00+00:00,11.393599837332367,11.466694231735383,11.347915622992005,11.42101001739502,49000
2024-10-04 00:00:00+00:00,11.421010372376506,11.421010372376506,11.366189139193365,11.375326156616211,49100
2024-10-07 00:00:00+00:00,11.384463667202178,11.421010867122812,11.311369267360911,11.33877944946289,33700
2024-10-08 00:00:00+00:00,11.283958927314346,11.31136910903266,11.229137692523754,11.247411727905273,45000
2024-10-09 00:00:00+00:00,11.32050664300647,11.33877980786739,11.256548387608238,11.293095588684082,72600
2024-10-10 00:00:00+00:00,11.311368615581154,11.311368615581154,11.283958435058594,11.283958435058594,21300
2024-10-11 00:00:00+00:00,11.33877980786739,11.375327008943234,11.283959441930625,11.293095588684082,45800
2024-10-14 00:00:00+00:00,11.311369162908148,11.320506180642427,11.229137746007579,11.256547927856445,41900
2024-10-15 00:00:00+00:00,11.309922217841628,11.36513784689037,11.254706588792887,11.263909339904785,54600
2024-10-16 00:00:00+00:00,11.328326557998743,11.328326557998743,11.263908184446178,11.300718307495117,35200
2024-10-17 00:00:00+00:00,11.300719673275736,11.300719673275736,11.245504920840473,11.273112297058105,88400
2024-10-18 00:00:00+00:00,11.273112712235633,11.300720089470019,11.181086951290753,11.199492454528809,70300
2024-10-21 00:00:00+00:00,11.199490541374493,11.199490541374493,11.14427491871524,11.153477668762207,44200
2024-10-22 00:00:00+00:00,11.153478285292937,11.208693911004344,11.116668160692866,11.1350736618042,35700
2024-10-23 00:00:00+00:00,11.135075161370553,11.135075161370553,11.043049398665918,11.070656776428223,50700
2024-10-24 00:00:00+00:00,11.089061323722975,11.089061323722975,10.997035568954429,11.024642944335938,88900
2024-10-25 00:00:00+00:00,11.04304865266258,11.171884536221134,11.024643150315935,11.033845901489258,72300
2024-10-28 00:00:00+00:00,11.070657282506057,11.070657282506057,10.886606626305912,10.905012130737305,61700
2024-10-29 00:00:00+00:00,10.886606626305912,10.914214005330246,10.849796495065885,10.905012130737305,75000
2024-10-30 00:00:00+00:00,10.93261603554798,10.969426155090332,10.923413286256773,10.969426155090332,38100
2024-10-31 00:00:00+00:00,10.987834816665814,11.043050455095322,10.849797037026242,10.88660717010498,64700
2024-11-01 00:00:00+00:00,10.905009814339913,10.951021810399203,10.895807064079026,10.9326171875,87000
2024-11-04 00:00:00+00:00,10.941822261977334,11.024644399050333,10.886606626305912,10.905012130737305,47100
2024-11-05 00:00:00+00:00,10.923414437239115,10.960224560660087,10.886604313818141,10.9326171875,23600
2024-11-06 00:00:00+00:00,10.932616974797192,10.932616974797192,10.831389356764621,10.877401351928711,36600
2024-11-07 00:00:00+00:00,10.905011305091742,10.969428810478894,10.905011305091742,10.960226058959961,65600
2024-11-08 00:00:00+00:00,11.006238525591945,11.04304865266258,10.997035774418622,11.033845901489258,40100
2024-11-11 00:00:00+00:00,11.03384569533732,11.043048446338702,10.997035568954429,11.024642944335938,27400
2024-11-12 00:00:00+00:00,10.997037569341199,11.015443074691968,10.877404417429597,10.88660717010498,38700
2024-11-13 00:00:00+00:00,10.969429438897642,10.969429438897642,10.82218891665033,10.849796295166016,55600
2024-11-14 00:00:00+00:00,10.895806852092388,10.978629847583834,10.822186606682783,10.877401351928711,33100
2024-11-15 00:00:00+00:00,10.903364976010906,10.931179434463417,10.866278736672324,10.912636756896973,56000
2024-11-18 00:00:00+00:00,10.912634525016736,10.921905419801005,10.857004735283569,10.875547409057617,56600
2024-11-19 00:00:00+00:00,10.921906949174794,10.968264966409608,10.884820712228072,10.949722290039062,55400
2024-11-20 00:00:00+00:00,10.912636418535985,10.921907314928905,10.782834142772803,10.829192161560059,83700
2024-11-21 00:00:00+00:00,10.847732230614461,10.894090238256645,10.782831550438678,10.866275787353516,39000
2024-11-22 00:00:00+00:00,10.894090967037178,10.940448977780566,10.829190282519741,10.875547409057617,53900
2024-11-25 00:00:00+00:00,10.949722290039062,10.986808526985786,10.89409249251616,10.949722290039062,70500
2024-11-26 00:00:00+00:00,10.94045082718797,10.96826528465364,10.88482102805097,10.93117904663086,118800
2024-11-27 00:00:00+00:00,10.931177108920464,11.070250255801731,10.931177108920464,11.033164024353027,85200
2024-11-29 00:00:00+00:00,11.079521635559733,11.20932388305664,11.060978962606159,11.20932388305664,40000
2024-12-02 00:00:00+00:00,11.107337700342844,11.172239275620457,11.033165229344657,11.07025146484375,57000
2024-12-03 00:00:00+00:00,11.098067055729818,11.144425072203992,11.079523495457899,11.107337951660156,54800
2024-12-04 00:00:00+00:00,11.079522865421097,11.190781568109019,11.070251085812377,11.144424438476562,66500
2024-12-05 00:00:00+00:00,11.144425188747638,11.26495479495307,11.107338067815961,11.255683898925781,176100
2024-12-06 00:00:00+00:00,11.255684057585293,11.348399208604505,11.227868716494452,11.24641227722168,56300
2024-12-09 00:00:00+00:00,11.237140087956222,11.283498103881753,11.218597412109375,11.218597412109375,50100
2024-12-10 00:00:00+00:00,11.227868784470411,11.246412345309906,11.172239870363224,11.19078254699707,27800
2024-12-11 00:00:00+00:00,11.218597319130186,11.25568355472212,11.153695743690099,11.172239303588867,61900
2024-12-12 00:00:00+00:00,11.200052738275483,11.200052738275483,10.958991786799345,11.023893356323242,133000
2024-12-13 00:00:00+00:00,11.05170851262903,11.088794747200044,10.958992484098708,10.986807823181152,97200
2024-12-16 00:00:00+00:00,11.031642975362233,11.115710629486449,10.928892135620117,10.928892135620117,86500
2024-12-17 00:00:00+00:00,10.994279276588967,11.040983231939915,10.844823590675055,10.928892135620117,92400
2024-12-18 00:00:00+00:00,10.919552196771775,11.022303047886114,10.79812083043456,10.84482479095459,46800
2024-12-19 00:00:00+00:00,10.835484809888511,10.919552475462726,10.639325141906738,10.639325141906738,60000
2024-12-20 00:00:00+00:00,10.74207601057576,10.854167131613677,10.648666297633639,10.75141716003418,70900
2024-12-23 00:00:00+00:00,10.770097429564183,10.816802281097818,10.648665171905112,10.732733726501465,94600
2024-12-24 00:00:00+00:00,10.71405232038058,10.760757171914216,10.68602887496783,10.732733726501465,53000
2024-12-26 00:00:00+00:00,10.732734470597093,10.742075619715628,10.676689357527907,10.7047119140625,64200
2024-12-27 00:00:00+00:00,10.742075710763807,10.742075710763807,10.676689448021884,10.7140531539917,51700
2024-12-30 00:00:00+00:00,10.74207592010498,10.798121925562436,10.695371064027274,10.74207592010498,70900
2024-12-31 00:00:00+00:00,10.732734000161777,10.788780001595375,10.667347740840057,10.760757446289062,126600
2025-01-02 00:00:00+00:00,10.779438231221894,10.80746078491211,10.732733381190922,10.80746078491211,34900
2025-01-03 00:00:00+00:00,10.835485576715408,10.854166984558105,10.779439571545257,10.854166984558105,35500
2025-01-06 00:00:00+00:00,10.80746078491211,10.835484229423244,10.770097083051516,10.80746078491211,40800
2025-01-07 00:00:00+00:00,10.826142003193656,10.854164554093407,10.68602746705324,10.788778305053711,53100
2025-01-08 00:00:00+00:00,10.71405259356456,10.788780001595375,10.676688889549151,10.760757446289062,35300
2025-01-10 00:00:00+00:00,10.75141519662375,10.760756344376302,10.629982948303223,10.629982948303223,62100
2025-01-13 00:00:00+00:00,10.57393741607666,10.639324562389634,10.564597158735594,10.57393741607666,56400
2025-01-14 00:00:00+00:00,10.62998325308509,10.704710655606318,10.592619551824475,10.667346954345703,81900
2025-01-15 00:00:00+00:00,10.731358791264979,10.957282824080325,10.731358791264979,10.863147735595703,89500
2025-01-16 00:00:00+00:00,10.844321292792218,10.919629004736157,10.7595998924206,10.891387939453125,74300
2025-01-17 00:00:00+00:00,10.938456565158347,11.00435059518847,10.919630084180667,10.947870254516602,31400
2025-01-21 00:00:00+00:00,10.966695718690813,10.985523095661698,10.910215383255654,10.929041862487793,81300
2025-01-22 00:00:00+00:00,10.957281996312087,10.994935849313626,10.834906749622416,10.919628143310547,37800
2025-01-23 00:00:00+00:00,10.881975112388123,10.966695614737796,10.806666502957182,10.863147735595703,53400
2025-01-24 00:00:00+00:00,10.83490760436454,10.919629004736157,10.79725374839257,10.891387939453125,44800
