"('date', '')","('open', 'ARCT')","('high', 'ARCT')","('low', 'ARCT')","('close', 'ARCT')","('volume', 'ARCT')"
2024-02-13 00:00:00+00:00,39.41999816894531,40.209999084472656,37.20000076293945,38.77000045776367,566400
2024-02-14 00:00:00+00:00,39.599998474121094,39.83000183105469,38.15999984741211,38.459999084472656,588000
2024-02-15 00:00:00+00:00,38.91999816894531,39.099998474121094,37.689998626708984,38.189998626708984,382600
2024-02-16 00:00:00+00:00,37.5,37.9900016784668,36.61000061035156,36.91999816894531,340300
2024-02-20 00:00:00+00:00,36.279998779296875,36.97999954223633,35.689998626708984,36.209999084472656,396700
2024-02-21 00:00:00+00:00,34.86000061035156,35.70000076293945,34.5,35.279998779296875,364100
2024-02-22 00:00:00+00:00,35.52000045776367,37.810001373291016,34.7599983215332,37.439998626708984,417300
2024-02-23 00:00:00+00:00,37.599998474121094,38.029998779296875,37.0099983215332,37.41999816894531,339600
2024-02-26 00:00:00+00:00,37.40999984741211,41.13999938964844,37.40999984741211,40.939998626708984,620400
2024-02-27 00:00:00+00:00,41.63999938964844,43.810001373291016,41.540000915527344,42.9900016784668,515000
2024-02-28 00:00:00+00:00,42.36000061035156,42.91999816894531,40.18000030517578,40.18000030517578,408900
2024-02-29 00:00:00+00:00,41.2400016784668,41.5,38.400001525878906,38.7599983215332,499800
2024-03-01 00:00:00+00:00,38.81999969482422,40.47999954223633,38.77000045776367,39.72999954223633,589800
2024-03-04 00:00:00+00:00,40.400001525878906,40.400001525878906,37.470001220703125,37.650001525878906,344200
2024-03-05 00:00:00+00:00,37.369998931884766,38.189998626708984,37.099998474121094,37.560001373291016,316900
2024-03-06 00:00:00+00:00,38.029998779296875,38.63999938964844,37.02000045776367,37.779998779296875,840800
2024-03-07 00:00:00+00:00,38.16999816894531,38.720001220703125,37.029998779296875,37.189998626708984,523900
2024-03-08 00:00:00+00:00,35.9900016784668,39.70000076293945,35.060001373291016,36.86000061035156,456700
2024-03-11 00:00:00+00:00,37.81999969482422,38.97999954223633,37.0099983215332,37.88999938964844,480800
2024-03-12 00:00:00+00:00,38.0099983215332,39.54999923706055,37.65999984741211,38.689998626708984,740900
2024-03-13 00:00:00+00:00,38.75,39.58000183105469,37.630001068115234,37.900001525878906,629800
2024-03-14 00:00:00+00:00,37.5,37.81999969482422,36.0,36.369998931884766,490900
2024-03-15 00:00:00+00:00,36.040000915527344,37.310001373291016,36.040000915527344,36.310001373291016,722500
2024-03-18 00:00:00+00:00,36.08000183105469,36.959999084472656,33.02000045776367,33.130001068115234,586800
2024-03-19 00:00:00+00:00,32.66999816894531,35.02000045776367,32.52000045776367,33.7599983215332,700500
2024-03-20 00:00:00+00:00,33.33000183105469,33.7599983215332,32.52000045776367,33.150001525878906,620800
2024-03-21 00:00:00+00:00,33.41999816894531,34.130001068115234,32.91999816894531,33.130001068115234,328200
2024-03-22 00:00:00+00:00,33.040000915527344,34.33000183105469,32.599998474121094,33.900001525878906,327400
2024-03-25 00:00:00+00:00,33.72999954223633,35.66999816894531,33.709999084472656,34.790000915527344,800800
2024-03-26 00:00:00+00:00,35.119998931884766,35.47999954223633,31.760000228881836,32.130001068115234,554600
2024-03-27 00:00:00+00:00,32.369998931884766,33.0,31.760000228881836,32.86000061035156,867800
2024-03-28 00:00:00+00:00,33.040000915527344,33.84000015258789,32.0,33.77000045776367,527800
2024-04-01 00:00:00+00:00,33.77000045776367,33.9900016784668,32.209999084472656,33.08000183105469,426200
2024-04-02 00:00:00+00:00,32.45000076293945,33.27000045776367,31.540000915527344,32.220001220703125,379900
2024-04-03 00:00:00+00:00,32.09000015258789,33.33000183105469,32.09000015258789,32.7400016784668,546200
2024-04-04 00:00:00+00:00,32.869998931884766,33.43000030517578,30.229999542236328,30.600000381469727,509900
2024-04-05 00:00:00+00:00,30.329999923706055,32.29999923706055,29.690000534057617,31.969999313354492,309500
2024-04-08 00:00:00+00:00,32.0099983215332,32.0099983215332,30.479999542236328,30.93000030517578,392600
2024-04-09 00:00:00+00:00,30.829999923706055,31.709999084472656,30.299999237060547,31.65999984741211,822000
2024-04-10 00:00:00+00:00,30.459999084472656,31.940000534057617,30.139999389648438,31.84000015258789,689600
2024-04-11 00:00:00+00:00,32.31999969482422,33.11000061035156,31.860000610351562,32.540000915527344,547600
2024-04-12 00:00:00+00:00,32.279998779296875,32.29999923706055,30.020000457763672,30.43000030517578,405000
2024-04-15 00:00:00+00:00,30.56999969482422,30.68000030517578,29.079999923706055,29.309999465942383,609600
2024-04-16 00:00:00+00:00,29.059999465942383,30.760000228881836,28.790000915527344,30.1299991607666,385100
2024-04-17 00:00:00+00:00,30.25,30.889999389648438,27.469999313354492,27.639999389648438,621100
2024-04-18 00:00:00+00:00,27.139999389648438,27.450000762939453,26.260000228881836,26.31999969482422,607500
2024-04-19 00:00:00+00:00,26.059999465942383,26.8799991607666,25.56999969482422,25.979999542236328,626300
2024-04-22 00:00:00+00:00,26.170000076293945,27.739999771118164,25.959999084472656,27.059999465942383,328000
2024-04-23 00:00:00+00:00,27.030000686645508,28.799999237060547,27.030000686645508,27.93000030517578,314100
2024-04-24 00:00:00+00:00,28.200000762939453,28.3799991607666,26.59000015258789,26.979999542236328,266400
2024-04-25 00:00:00+00:00,26.09000015258789,26.799999237060547,25.40999984741211,26.170000076293945,526900
2024-04-26 00:00:00+00:00,26.280000686645508,26.860000610351562,25.84000015258789,26.549999237060547,275700
2024-04-29 00:00:00+00:00,26.850000381469727,27.520000457763672,26.43000030517578,26.6299991607666,296500
2024-04-30 00:00:00+00:00,26.43000030517578,26.43000030517578,25.440000534057617,25.56999969482422,600000
2024-05-01 00:00:00+00:00,25.559999465942383,28.43000030517578,25.549999237060547,27.90999984741211,948100
2024-05-02 00:00:00+00:00,28.0,28.139999389648438,26.0,26.520000457763672,692600
2024-05-03 00:00:00+00:00,27.639999389648438,28.350000381469727,26.770000457763672,27.270000457763672,671600
2024-05-06 00:00:00+00:00,27.059999465942383,27.899999618530273,26.719999313354492,27.31999969482422,274800
2024-05-07 00:00:00+00:00,27.34000015258789,27.850000381469727,27.049999237060547,27.559999465942383,474300
2024-05-08 00:00:00+00:00,27.110000610351562,27.459999084472656,26.670000076293945,27.209999084472656,317900
2024-05-09 00:00:00+00:00,29.079999923706055,29.079999923706055,26.280000686645508,26.790000915527344,548700
2024-05-10 00:00:00+00:00,26.899999618530273,27.790000915527344,26.31999969482422,27.260000228881836,530900
2024-05-13 00:00:00+00:00,27.799999237060547,28.889999389648438,27.760000228881836,28.719999313354492,277400
2024-05-14 00:00:00+00:00,29.25,30.420000076293945,28.540000915527344,29.739999771118164,836200
2024-05-15 00:00:00+00:00,30.110000610351562,30.649999618530273,28.8700008392334,29.020000457763672,293100
2024-05-16 00:00:00+00:00,29.270000457763672,30.989999771118164,28.860000610351562,30.5,347700
2024-05-17 00:00:00+00:00,30.5,30.59000015258789,29.579999923706055,29.780000686645508,354600
2024-05-20 00:00:00+00:00,29.829999923706055,30.829999923706055,29.739999771118164,30.5,311900
2024-05-21 00:00:00+00:00,30.360000610351562,30.59000015258789,29.559999465942383,29.850000381469727,244500
2024-05-22 00:00:00+00:00,29.700000762939453,32.540000915527344,29.219999313354492,32.380001068115234,659500
2024-05-23 00:00:00+00:00,32.47999954223633,32.54999923706055,30.600000381469727,31.209999084472656,600600
2024-05-24 00:00:00+00:00,31.3799991607666,31.639999389648438,30.270000457763672,30.40999984741211,190000
2024-05-28 00:00:00+00:00,34.959999084472656,38.689998626708984,34.900001525878906,38.40999984741211,1072200
2024-05-29 00:00:00+00:00,37.369998931884766,38.38999938964844,36.689998626708984,36.720001220703125,662100
2024-05-30 00:00:00+00:00,36.9900016784668,38.5099983215332,36.02000045776367,38.47999954223633,520200
2024-05-31 00:00:00+00:00,38.52000045776367,39.81999969482422,38.04999923706055,38.810001373291016,480600
2024-06-03 00:00:00+00:00,39.720001220703125,41.47999954223633,38.779998779296875,40.65999984741211,727000
2024-06-04 00:00:00+00:00,40.68000030517578,42.0,39.9900016784668,41.41999816894531,473300
2024-06-05 00:00:00+00:00,41.439998626708984,45.0,40.689998626708984,44.38999938964844,599300
2024-06-06 00:00:00+00:00,44.15999984741211,44.220001220703125,42.369998931884766,42.599998474121094,402900
2024-06-07 00:00:00+00:00,41.97999954223633,42.41999816894531,29.729999542236328,31.81999969482422,2306900
2024-06-10 00:00:00+00:00,31.530000686645508,32.66999816894531,30.670000076293945,31.889999389648438,890000
2024-06-11 00:00:00+00:00,31.950000762939453,32.84000015258789,30.760000228881836,32.36000061035156,559400
2024-06-12 00:00:00+00:00,33.400001525878906,34.16999816894531,30.889999389648438,31.059999465942383,589400
2024-06-13 00:00:00+00:00,30.8799991607666,33.650001525878906,30.6200008392334,31.600000381469727,605700
2024-06-14 00:00:00+00:00,31.149999618530273,31.59000015258789,30.0,31.0,360600
2024-06-17 00:00:00+00:00,30.040000915527344,30.389999389648438,27.6200008392334,28.1299991607666,828100
2024-06-18 00:00:00+00:00,28.139999389648438,28.170000076293945,25.93000030517578,25.959999084472656,762500
2024-06-20 00:00:00+00:00,25.809999465942383,26.649999618530273,25.200000762939453,26.59000015258789,1819600
2024-06-21 00:00:00+00:00,26.809999465942383,27.75,26.1200008392334,27.450000762939453,1409100
2024-06-24 00:00:00+00:00,27.729999542236328,28.049999237060547,26.709999084472656,27.329999923706055,441400
2024-06-25 00:00:00+00:00,27.229999542236328,27.540000915527344,25.979999542236328,26.270000457763672,970100
2024-06-26 00:00:00+00:00,26.09000015258789,26.559999465942383,24.450000762939453,24.479999542236328,366000
2024-06-27 00:00:00+00:00,24.600000381469727,24.729999542236328,24.030000686645508,24.450000762939453,379500
2024-06-28 00:00:00+00:00,24.75,24.75,23.56999969482422,24.350000381469727,1179800
2024-07-01 00:00:00+00:00,23.8799991607666,24.700000762939453,23.260000228881836,23.65999984741211,455700
2024-07-02 00:00:00+00:00,23.84000015258789,24.239999771118164,20.520000457763672,21.479999542236328,1331200
2024-07-03 00:00:00+00:00,21.56999969482422,22.219999313354492,21.059999465942383,21.93000030517578,495700
2024-07-05 00:00:00+00:00,21.8700008392334,22.18000030517578,20.850000381469727,21.450000762939453,433500
2024-07-08 00:00:00+00:00,21.489999771118164,22.290000915527344,21.239999771118164,21.56999969482422,769800
2024-07-09 00:00:00+00:00,21.6299991607666,22.75,21.09000015258789,22.479999542236328,897400
2024-07-10 00:00:00+00:00,22.549999237060547,22.68000030517578,21.530000686645508,21.729999542236328,476700
2024-07-11 00:00:00+00:00,22.3700008392334,24.34000015258789,22.200000762939453,23.760000228881836,536500
2024-07-12 00:00:00+00:00,24.100000381469727,24.690000534057617,22.610000610351562,23.15999984741211,618100
2024-07-15 00:00:00+00:00,23.459999084472656,23.719999313354492,22.8799991607666,23.3799991607666,458700
2024-07-16 00:00:00+00:00,23.75,25.530000686645508,23.75,25.3799991607666,427900
2024-07-17 00:00:00+00:00,24.700000762939453,25.540000915527344,23.8700008392334,24.280000686645508,352500
2024-07-18 00:00:00+00:00,24.3799991607666,25.010000228881836,23.34000015258789,23.420000076293945,400100
2024-07-19 00:00:00+00:00,23.479999542236328,24.049999237060547,22.8799991607666,23.790000915527344,440800
2024-07-22 00:00:00+00:00,24.100000381469727,24.68000030517578,23.43000030517578,23.8799991607666,414300
2024-07-23 00:00:00+00:00,23.68000030517578,24.1299991607666,23.209999084472656,23.6200008392334,274400
2024-07-24 00:00:00+00:00,23.350000381469727,24.139999389648438,22.309999465942383,22.3799991607666,375900
2024-07-25 00:00:00+00:00,22.299999237060547,23.25,21.920000076293945,22.979999542236328,459800
2024-07-26 00:00:00+00:00,23.260000228881836,25.170000076293945,23.260000228881836,24.06999969482422,398700
2024-07-29 00:00:00+00:00,24.190000534057617,24.40999984741211,23.1200008392334,23.940000534057617,308600
2024-07-30 00:00:00+00:00,23.979999542236328,24.649999618530273,22.8799991607666,23.350000381469727,254300
2024-07-31 00:00:00+00:00,23.59000015258789,24.530000686645508,23.15999984741211,23.459999084472656,289400
2024-08-01 00:00:00+00:00,23.34000015258789,23.420000076293945,21.299999237060547,21.579999923706055,434200
2024-08-02 00:00:00+00:00,20.530000686645508,20.81999969482422,20.049999237060547,20.549999237060547,379800
2024-08-05 00:00:00+00:00,19.0,20.079999923706055,18.690000534057617,19.790000915527344,515900
2024-08-06 00:00:00+00:00,22.329999923706055,23.030000686645508,19.700000762939453,19.829999923706055,594300
2024-08-07 00:00:00+00:00,20.440000534057617,20.93000030517578,18.6200008392334,18.729999542236328,618900
2024-08-08 00:00:00+00:00,18.959999084472656,19.469999313354492,18.360000610351562,18.790000915527344,400900
2024-08-09 00:00:00+00:00,19.020000457763672,19.479999542236328,17.75,18.079999923706055,466200
2024-08-12 00:00:00+00:00,19.190000534057617,19.469999313354492,18.09000015258789,18.950000762939453,472000
2024-08-13 00:00:00+00:00,19.15999984741211,19.93000030517578,18.65999984741211,19.670000076293945,538800
2024-08-14 00:00:00+00:00,19.81999969482422,19.889999389648438,19.040000915527344,19.209999084472656,256600
2024-08-15 00:00:00+00:00,19.700000762939453,20.579999923706055,19.469999313354492,20.260000228881836,503400
2024-08-16 00:00:00+00:00,20.170000076293945,20.299999237060547,19.68000030517578,20.200000762939453,320100
2024-08-19 00:00:00+00:00,20.6299991607666,21.8799991607666,20.290000915527344,21.420000076293945,453200
2024-08-20 00:00:00+00:00,21.420000076293945,21.729999542236328,21.1200008392334,21.270000457763672,320100
2024-08-21 00:00:00+00:00,21.43000030517578,22.530000686645508,21.329999923706055,21.8799991607666,265100
2024-08-22 00:00:00+00:00,21.889999389648438,22.0,21.299999237060547,21.469999313354492,289100
2024-08-23 00:00:00+00:00,21.829999923706055,22.25,21.350000381469727,21.989999771118164,248000
2024-08-26 00:00:00+00:00,22.229999542236328,22.229999542236328,21.3799991607666,21.440000534057617,324300
2024-08-27 00:00:00+00:00,21.579999923706055,21.68000030517578,19.950000762939453,20.6200008392334,317400
2024-08-28 00:00:00+00:00,20.469999313354492,21.059999465942383,20.280000686645508,20.84000015258789,286500
2024-08-29 00:00:00+00:00,20.8799991607666,22.049999237060547,20.690000534057617,20.93000030517578,253700
2024-08-30 00:00:00+00:00,21.06999969482422,21.350000381469727,20.59000015258789,21.100000381469727,261800
2024-09-03 00:00:00+00:00,21.020000457763672,21.959999084472656,19.200000762939453,19.389999389648438,455400
2024-09-04 00:00:00+00:00,19.469999313354492,19.979999542236328,18.940000534057617,19.059999465942383,389800
2024-09-05 00:00:00+00:00,19.059999465942383,19.309999465942383,18.690000534057617,18.81999969482422,392500
2024-09-06 00:00:00+00:00,18.639999389648438,18.90999984741211,18.110000610351562,18.690000534057617,292000
2024-09-09 00:00:00+00:00,18.75,19.25,18.549999237060547,19.0,358100
2024-09-10 00:00:00+00:00,19.049999237060547,19.850000381469727,18.920000076293945,19.760000228881836,242900
2024-09-11 00:00:00+00:00,19.579999923706055,21.020000457763672,19.25,20.979999542236328,546500
2024-09-12 00:00:00+00:00,20.950000762939453,21.0,19.530000686645508,19.90999984741211,382900
2024-09-13 00:00:00+00:00,20.219999313354492,20.8700008392334,19.969999313354492,20.75,586200
2024-09-16 00:00:00+00:00,20.959999084472656,21.40999984741211,20.100000381469727,20.610000610351562,331400
2024-09-17 00:00:00+00:00,21.020000457763672,21.989999771118164,20.6200008392334,21.010000228881836,418200
2024-09-18 00:00:00+00:00,20.799999237060547,21.549999237060547,20.049999237060547,20.549999237060547,429100
2024-09-19 00:00:00+00:00,21.229999542236328,21.700000762939453,20.940000534057617,21.020000457763672,300500
2024-09-20 00:00:00+00:00,20.8799991607666,21.5,20.389999389648438,20.610000610351562,572800
2024-09-23 00:00:00+00:00,20.610000610351562,21.65999984741211,20.5,21.149999618530273,499900
2024-09-24 00:00:00+00:00,21.15999984741211,21.959999084472656,21.1200008392334,21.739999771118164,339200
2024-09-25 00:00:00+00:00,21.729999542236328,21.959999084472656,20.889999389648438,21.309999465942383,335000
2024-09-26 00:00:00+00:00,21.719999313354492,21.790000915527344,21.100000381469727,21.770000457763672,274100
2024-09-27 00:00:00+00:00,22.170000076293945,22.3700008392334,21.739999771118164,22.030000686645508,371300
2024-09-30 00:00:00+00:00,21.690000534057617,23.549999237060547,21.549999237060547,23.209999084472656,421700
2024-10-01 00:00:00+00:00,22.959999084472656,25.309999465942383,21.989999771118164,25.25,646300
2024-10-02 00:00:00+00:00,25.309999465942383,25.8799991607666,24.56999969482422,25.479999542236328,400800
2024-10-03 00:00:00+00:00,25.100000381469727,25.420000076293945,24.1200008392334,24.760000228881836,352600
2024-10-04 00:00:00+00:00,24.90999984741211,25.3799991607666,23.510000228881836,23.8799991607666,214000
2024-10-07 00:00:00+00:00,23.709999084472656,24.1299991607666,22.93000030517578,23.8700008392334,267400
2024-10-08 00:00:00+00:00,23.68000030517578,23.850000381469727,22.450000762939453,22.469999313354492,212400
2024-10-09 00:00:00+00:00,22.329999923706055,22.360000610351562,21.440000534057617,21.889999389648438,293600
2024-10-10 00:00:00+00:00,21.56999969482422,21.719999313354492,20.440000534057617,20.610000610351562,377300
2024-10-11 00:00:00+00:00,20.3700008392334,21.8700008392334,20.149999618530273,21.459999084472656,366400
2024-10-14 00:00:00+00:00,21.34000015258789,21.450000762939453,20.459999084472656,20.920000076293945,295300
2024-10-15 00:00:00+00:00,20.6299991607666,21.100000381469727,20.0,20.969999313354492,259700
2024-10-16 00:00:00+00:00,21.049999237060547,21.860000610351562,20.610000610351562,20.6299991607666,258400
2024-10-17 00:00:00+00:00,20.43000030517578,20.670000076293945,19.440000534057617,20.600000381469727,388700
2024-10-18 00:00:00+00:00,20.780000686645508,21.170000076293945,20.469999313354492,21.149999618530273,248700
2024-10-21 00:00:00+00:00,20.979999542236328,21.200000762939453,20.440000534057617,20.8799991607666,411500
2024-10-22 00:00:00+00:00,20.690000534057617,20.709999084472656,19.670000076293945,19.790000915527344,215500
2024-10-23 00:00:00+00:00,19.709999084472656,20.360000610351562,19.350000381469727,20.0,267300
2024-10-24 00:00:00+00:00,20.100000381469727,20.100000381469727,18.670000076293945,19.0,323800
2024-10-25 00:00:00+00:00,19.040000915527344,19.56999969482422,18.6200008392334,18.950000762939453,172800
2024-10-28 00:00:00+00:00,19.09000015258789,20.1299991607666,18.780000686645508,19.56999969482422,219000
2024-10-29 00:00:00+00:00,19.260000228881836,19.360000610351562,18.90999984741211,19.1200008392334,273000
2024-10-30 00:00:00+00:00,18.8799991607666,19.010000228881836,18.139999389648438,18.389999389648438,197900
2024-10-31 00:00:00+00:00,18.309999465942383,18.350000381469727,17.65999984741211,17.729999542236328,331000
2024-11-01 00:00:00+00:00,18.09000015258789,18.360000610351562,17.5,18.0,317900
2024-11-04 00:00:00+00:00,18.15999984741211,18.299999237060547,17.530000686645508,17.81999969482422,220900
2024-11-05 00:00:00+00:00,17.709999084472656,18.399999618530273,17.260000228881836,18.350000381469727,330000
2024-11-06 00:00:00+00:00,19.139999389648438,19.299999237060547,17.729999542236328,18.329999923706055,860500
2024-11-07 00:00:00+00:00,18.8700008392334,19.280000686645508,18.540000915527344,18.739999771118164,370800
2024-11-08 00:00:00+00:00,19.5,19.93000030517578,18.809999465942383,19.6299991607666,386600
2024-11-11 00:00:00+00:00,20.25,21.610000610351562,20.1200008392334,20.3700008392334,672300
2024-11-12 00:00:00+00:00,20.0,20.06999969482422,18.899999618530273,19.579999923706055,534700
2024-11-13 00:00:00+00:00,19.43000030517578,20.010000228881836,19.1299991607666,19.18000030517578,286100
2024-11-14 00:00:00+00:00,19.200000762939453,19.56999969482422,18.299999237060547,18.34000015258789,403000
2024-11-15 00:00:00+00:00,18.0,18.0,14.930000305175781,16.020000457763672,1208600
2024-11-18 00:00:00+00:00,16.079999923706055,17.3700008392334,15.710000038146973,16.270000457763672,939600
2024-11-19 00:00:00+00:00,16.270000457763672,18.09000015258789,16.18000030517578,18.059999465942383,646400
2024-11-20 00:00:00+00:00,17.940000534057617,17.940000534057617,15.9399995803833,16.170000076293945,448600
2024-11-21 00:00:00+00:00,16.219999313354492,17.299999237060547,15.5,17.06999969482422,407700
2024-11-22 00:00:00+00:00,17.010000228881836,17.5,16.200000762939453,16.90999984741211,523200
2024-11-25 00:00:00+00:00,17.40999984741211,18.309999465942383,17.31999969482422,17.579999923706055,599000
2024-11-26 00:00:00+00:00,17.530000686645508,17.829999923706055,16.829999923706055,16.93000030517578,281100
2024-11-27 00:00:00+00:00,17.1299991607666,17.719999313354492,16.920000076293945,17.510000228881836,231500
2024-11-29 00:00:00+00:00,17.670000076293945,18.610000610351562,17.549999237060547,18.34000015258789,201900
2024-12-02 00:00:00+00:00,18.299999237060547,18.969999313354492,18.229999542236328,18.639999389648438,288800
2024-12-03 00:00:00+00:00,18.549999237060547,18.610000610351562,17.709999084472656,17.899999618530273,424000
2024-12-04 00:00:00+00:00,17.829999923706055,18.309999465942383,17.170000076293945,17.219999313354492,409500
2024-12-05 00:00:00+00:00,17.309999465942383,17.920000076293945,16.940000534057617,17.850000381469727,376200
2024-12-06 00:00:00+00:00,18.049999237060547,20.920000076293945,18.049999237060547,19.09000015258789,506300
2024-12-09 00:00:00+00:00,19.3700008392334,19.90999984741211,18.690000534057617,18.829999923706055,349600
2024-12-10 00:00:00+00:00,18.760000228881836,19.149999618530273,18.18000030517578,18.360000610351562,264500
2024-12-11 00:00:00+00:00,18.469999313354492,18.860000610351562,17.700000762939453,17.950000762939453,277600
2024-12-12 00:00:00+00:00,17.75,18.170000076293945,17.420000076293945,17.549999237060547,316600
2024-12-13 00:00:00+00:00,17.34000015258789,17.510000228881836,16.670000076293945,17.209999084472656,385200
2024-12-16 00:00:00+00:00,17.170000076293945,17.479999542236328,16.100000381469727,16.239999771118164,392400
2024-12-17 00:00:00+00:00,16.850000381469727,16.850000381469727,15.550000190734863,15.729999542236328,463000
2024-12-18 00:00:00+00:00,15.75,16.1299991607666,14.350000381469727,14.819999694824219,654800
2024-12-19 00:00:00+00:00,15.239999771118164,15.710000038146973,14.300000190734863,14.84000015258789,482100
2024-12-20 00:00:00+00:00,14.699999809265137,15.800000190734863,14.609999656677246,15.479999542236328,812400
2024-12-23 00:00:00+00:00,15.489999771118164,16.829999923706055,15.130000114440918,16.510000228881836,440600
2024-12-24 00:00:00+00:00,16.770000457763672,17.200000762939453,16.270000457763672,16.530000686645508,169700
2024-12-26 00:00:00+00:00,16.329999923706055,17.020000457763672,15.979999542236328,16.93000030517578,217400
2024-12-27 00:00:00+00:00,16.90999984741211,17.25,16.270000457763672,17.020000457763672,391500
2024-12-30 00:00:00+00:00,16.90999984741211,16.90999984741211,16.010000228881836,16.579999923706055,264700
2024-12-31 00:00:00+00:00,16.709999084472656,17.049999237060547,16.360000610351562,16.969999313354492,252400
2025-01-02 00:00:00+00:00,17.170000076293945,18.219999313354492,16.950000762939453,17.06999969482422,276800
2025-01-03 00:00:00+00:00,17.190000534057617,18.709999084472656,17.190000534057617,17.940000534057617,324100
2025-01-06 00:00:00+00:00,18.149999618530273,19.15999984741211,17.850000381469727,19.06999969482422,898300
2025-01-07 00:00:00+00:00,19.280000686645508,21.260000228881836,19.260000228881836,20.829999923706055,663300
2025-01-08 00:00:00+00:00,20.59000015258789,20.940000534057617,18.709999084472656,18.950000762939453,326500
2025-01-10 00:00:00+00:00,18.90999984741211,19.290000915527344,17.3799991607666,17.979999542236328,443600
2025-01-13 00:00:00+00:00,17.729999542236328,17.729999542236328,16.190000534057617,17.309999465942383,393900
2025-01-14 00:00:00+00:00,17.670000076293945,17.670000076293945,16.170000076293945,16.59000015258789,270000
2025-01-15 00:00:00+00:00,17.1200008392334,17.950000762939453,16.600000381469727,16.760000228881836,280100
2025-01-16 00:00:00+00:00,16.670000076293945,17.059999465942383,16.06999969482422,17.010000228881836,230600
2025-01-17 00:00:00+00:00,17.31999969482422,17.510000228881836,16.690000534057617,16.790000915527344,225200
2025-01-21 00:00:00+00:00,16.899999618530273,17.3700008392334,16.31999969482422,16.40999984741211,397300
2025-01-22 00:00:00+00:00,16.399999618530273,17.93000030517578,15.920000076293945,16.739999771118164,424700
2025-01-23 00:00:00+00:00,16.549999237060547,17.549999237060547,15.819999694824219,17.420000076293945,403500
2025-01-24 00:00:00+00:00,17.399999618530273,17.889999389648438,16.709999084472656,17.1200008392334,280600
2025-01-27 00:00:00+00:00,17.1200008392334,17.739999771118164,16.260000228881836,16.489999771118164,303300
2025-01-28 00:00:00+00:00,17.540000915527344,17.540000915527344,16.25,16.3700008392334,335600
2025-01-29 00:00:00+00:00,16.270000457763672,17.09000015258789,16.030000686645508,16.84000015258789,507400
2025-01-30 00:00:00+00:00,17.149999618530273,17.719999313354492,16.43000030517578,17.420000076293945,814100
