"('date', '')","('open', 'BXC')","('high', 'BXC')","('low', 'BXC')","('close', 'BXC')","('volume', 'BXC')"
2005-03-10 00:00:00+00:00,126.42987663760107,126.50317209494825,104.44207457816977,108.76634216308594,111473
2005-03-11 00:00:00+00:00,108.47316648608026,111.77133033502712,107.96011804558383,110.5986557006836,43242
2005-03-14 00:00:00+00:00,112.1378118666841,117.26831022054876,112.06452955456673,115.43598937988281,36738
2005-03-15 00:00:00+00:00,115.80246140429007,117.26831817626953,114.33660463231061,117.26831817626953,34116
2005-03-16 00:00:00+00:00,119.07810148729772,119.07810148729772,117.08362120288152,118.56101989746094,22497
2005-03-17 00:00:00+00:00,118.1916830879983,118.1916830879983,114.27658142341392,116.19718933105469,11172
2005-03-18 00:00:00+00:00,116.19717668395653,120.038405336597,116.19717668395653,118.56101989746094,19475
2005-03-21 00:00:00+00:00,117.45297976808622,117.45297976808622,112.28208394560521,113.24240112304688,21192
2005-03-22 00:00:00+00:00,113.16853196586035,113.39013649137092,108.58860348023225,110.80469512939453,21509
2005-03-23 00:00:00+00:00,110.06599734829351,111.17403980884727,107.99763772463419,108.0715103149414,9467
2005-03-24 00:00:00+00:00,108.21924751188914,108.81020834377615,106.37250568229042,108.73633575439453,12360
2005-03-28 00:00:00+00:00,108.81020783814625,108.88407379946264,106.00315549824047,106.37250518798828,5257
2005-03-29 00:00:00+00:00,102.67900937506107,103.41770871467767,97.50812062546638,99.2071304321289,24908
2005-03-30 00:00:00+00:00,99.79808341423607,103.78705052189436,99.79808341423607,101.4970932006836,18840
2005-03-31 00:00:00+00:00,102.23579067709838,107.11119588383418,99.79808807373047,99.79808807373047,69114
2005-04-01 00:00:00+00:00,100.0935698285174,101.57096862792969,94.0362493319158,101.57096862792969,51321
2005-04-04 00:00:00+00:00,100.8322662953137,102.16192650165334,97.43425975985878,101.71870422363281,11254
2005-04-05 00:00:00+00:00,101.20162055415346,101.20162055415346,98.02521838655731,100.46292114257812,11572
2005-04-06 00:00:00+00:00,99.72423113492823,100.46292393934564,97.95135514888159,99.13327026367188,8514
2005-04-07 00:00:00+00:00,98.39456507984369,101.57096715018938,97.87747683311686,100.83226776123047,5574
2005-04-08 00:00:00+00:00,100.83227365541556,102.30967251969525,97.87748255457862,99.13327026367188,9537
2005-04-11 00:00:00+00:00,98.98553013012364,100.61066752946691,96.9910430205786,98.61618041992188,5715
2005-04-12 00:00:00+00:00,98.98553312461499,100.7584091361272,98.98553312461499,99.8719711303711,12148
2005-04-13 00:00:00+00:00,99.72422506497766,100.0935681308442,97.95134918684128,98.02521514892578,12489
2005-04-14 00:00:00+00:00,98.61617233284115,98.8377834663333,94.92268216143286,96.03073120117188,8726
2005-04-15 00:00:00+00:00,96.03073265846837,97.43425881234803,94.55333391639635,95.14429473876953,7032
2005-04-18 00:00:00+00:00,94.99655105746204,95.29202813882313,89.38244674527233,92.18949890136719,18287
2005-04-19 00:00:00+00:00,92.18951016399947,98.39456939697266,91.30307218390011,98.39456939697266,18992
2005-04-20 00:00:00+00:00,98.2468292123224,103.34384585661084,96.91717557803942,99.50261688232422,10219
2005-04-21 00:00:00+00:00,100.24130003983782,104.00865581133812,99.50260075045465,101.3493423461914,12560
2005-04-22 00:00:00+00:00,101.20161864404358,101.64484093371217,94.84881442875603,95.7352523803711,8949
2005-04-25 00:00:00+00:00,96.47395746665917,96.47395746665917,93.88851605021377,94.47947692871094,3775
2005-04-26 00:00:00+00:00,95.29203638557962,96.40008547815867,93.14981079101562,93.14981079101562,10655
2005-04-27 00:00:00+00:00,92.41110199919204,94.11011176059482,91.00757594239751,93.07593536376953,7444
2005-04-28 00:00:00+00:00,92.85434102584563,92.85434102584563,89.30858895141652,89.38246154785156,14935
2005-04-29 00:00:00+00:00,89.01310274081001,90.85984455834908,88.0527922237299,88.64375305175781,18181
2005-05-02 00:00:00+00:00,89.01310134742762,90.49049345278786,85.31961114244426,87.68344116210938,11619
2005-05-03 00:00:00+00:00,88.27440336270561,88.86536419073353,86.42766154516656,88.64375305175781,4892
2005-05-04 00:00:00+00:00,89.01310755583309,89.38245726486467,88.27440813776991,88.56988525390625,20874
2005-05-05 00:00:00+00:00,87.53570398460121,88.93923015191079,87.53570398460121,88.64375305175781,4951
2005-05-06 00:00:00+00:00,88.6437578446998,92.33724830720583,88.49601928663513,91.59854888916016,12066
2005-05-09 00:00:00+00:00,95.29203579088177,95.29203579088177,85.17187535052832,87.75731658935547,18534
2005-05-10 00:00:00+00:00,87.24022822500527,88.56988182384745,85.09800264667325,86.35379028320312,8891
2005-05-11 00:00:00+00:00,85.61509719560897,87.5357117729304,84.2115709034232,86.79701232910156,30000
2005-05-12 00:00:00+00:00,86.79699585521868,86.94474101812077,77.4894084893366,81.40450286865234,30835
2005-05-13 00:00:00+00:00,81.25676804084824,82.29094446201991,75.34718659766114,76.15975189208984,22944
2005-05-16 00:00:00+00:00,76.8984635129522,77.19394064399373,72.46627340871612,73.72206115722656,34433
2005-05-17 00:00:00+00:00,73.64817726215087,75.86426846100466,73.2788276243884,75.49491882324219,8479
2005-05-18 00:00:00+00:00,75.5688051989081,79.70551129275599,75.5688051989081,79.4100341796875,14359
2005-05-19 00:00:00+00:00,79.33615286327164,81.62611680703966,79.11454173897884,79.63162994384766,11548
2005-05-20 00:00:00+00:00,79.7055026558516,81.47837839759788,77.93262691410533,81.25676727294922,9937
2005-05-23 00:00:00+00:00,81.33064577358577,82.29094967071946,79.85324700541456,80.96129608154297,6139
2005-05-24 00:00:00+00:00,81.40451186135333,83.91608712004282,81.40451186135333,82.36482238769531,12630
2005-05-25 00:00:00+00:00,83.62061315192761,83.62061315192761,81.25677635612065,81.99547576904297,7914
2005-05-26 00:00:00+00:00,82.3648301424437,85.31962133383449,82.3648301424437,84.95027160644531,11278
2005-05-27 00:00:00+00:00,85.17187101886582,87.31408986338981,84.9502598874593,87.16635131835938,9631
2005-05-31 00:00:00+00:00,88.20052353270195,90.12113778146126,86.87087006345374,89.8256607055664,30035
2005-06-01 00:00:00+00:00,89.89953064368895,91.96788336954778,89.38244246222423,91.37692260742188,11995
2005-06-02 00:00:00+00:00,91.3769297570786,92.04175652416289,88.05278929393539,88.79148864746094,5268
2005-06-03 00:00:00+00:00,88.93923470712193,89.53019556541715,87.75731961825376,89.01310729980469,17758
2005-06-06 00:00:00+00:00,88.27439485208383,91.59853510534805,88.27439485208383,90.49048614501953,5633
2005-06-07 00:00:00+00:00,89.75179181545585,90.56435706145545,88.79148140861886,89.97339630126953,2564
2005-06-08 00:00:00+00:00,89.60407067168816,89.7518158721265,86.79701790692737,88.3482894897461,4939
2005-06-09 00:00:00+00:00,87.6095726532075,87.90504974013867,82.80803353810678,83.62060546875,14488
2005-06-10 00:00:00+00:00,83.54674095403132,87.01862025789276,83.17739124582619,84.35930633544922,4528
2005-06-13 00:00:00+00:00,84.69540476646718,85.6663362552966,83.7244665765674,84.77008819580078,4833
2005-06-14 00:00:00+00:00,84.47132924883456,87.60819366731782,84.39663912888854,87.23475646972656,3669
2005-06-15 00:00:00+00:00,87.75756072195232,89.62474657194689,87.38413025302235,89.55005645751953,5845
2005-06-16 00:00:00+00:00,89.25131342416205,90.52099851916441,88.13100186367717,89.77412414550781,6750
2005-06-17 00:00:00+00:00,89.99818252892977,90.37161969389543,87.45881248759095,88.13099670410156,7162
2005-06-20 00:00:00+00:00,88.05631329174975,88.50443386906721,86.11444405456972,88.13099670410156,14629
2005-06-21 00:00:00+00:00,88.13100009570893,88.50443727504582,85.21819947837795,85.59163665771484,5774
2005-06-22 00:00:00+00:00,86.33851494957513,86.33851494957513,80.36353274638867,82.1560287475586,15312
2005-06-23 00:00:00+00:00,82.15603063707239,82.23072076428474,76.55448553038839,78.19760131835938,25402
2005-06-24 00:00:00+00:00,78.1976000339897,86.26383209228516,77.74947938128605,86.26383209228516,16817
2005-06-27 00:00:00+00:00,86.26383152515051,86.26383152515051,82.1560287475586,82.1560287475586,3081
2005-06-28 00:00:00+00:00,82.3800922872642,84.02320803473825,82.30540216189269,83.05227661132812,5998
2005-06-29 00:00:00+00:00,83.05227758598969,83.649778492764,79.91541290283203,79.91541290283203,5316
2005-06-30 00:00:00+00:00,79.9154130503433,81.0357180386418,77.6001062462904,79.0191650390625,10796
2005-07-01 00:00:00+00:00,79.16853923160053,82.90290485865368,79.16853923160053,82.23072052001953,4104
2005-07-05 00:00:00+00:00,82.45476177357067,84.47132110595703,81.40914040153886,84.47132110595703,5069
2005-07-06 00:00:00+00:00,85.1435181889501,87.75757201423936,81.78258992755825,85.21820831298828,4728
2005-07-07 00:00:00+00:00,84.77007346108539,84.77007346108539,80.43821417737709,83.42570495605469,4810
2005-07-08 00:00:00+00:00,83.72445927347731,83.72445927347731,80.66228481328749,82.97758483886719,5856
2005-07-11 00:00:00+00:00,83.12696395183328,83.50039446297065,79.840719164839,82.45477294921875,8079
2005-07-12 00:00:00+00:00,83.64977535031933,83.64977535031933,80.0647834464897,81.11040496826172,9255
2005-07-13 00:00:00+00:00,80.96103833231314,80.96103833231314,78.04823048658167,78.79510498046875,10137
2005-07-14 00:00:00+00:00,79.39260499699449,80.06478935328563,77.00260798442898,77.37604522705078,3504
2005-07-15 00:00:00+00:00,77.37602996671372,79.7660265079168,77.00259279774232,78.27227783203125,7550
2005-07-18 00:00:00+00:00,77.89885212021944,77.89885212021944,76.10635612594872,76.25572967529297,7526
2005-07-19 00:00:00+00:00,77.30133985249186,78.7950885283774,76.03166151927185,78.27227783203125,10396
2005-07-20 00:00:00+00:00,77.6747833765684,79.69134291378863,76.9279156785882,78.64572143554688,7515
2005-07-21 00:00:00+00:00,78.6457243240512,79.91540950885482,78.04822344265253,78.34697723388672,3516
2005-07-22 00:00:00+00:00,75.4341674267991,75.4341674267991,69.45918559326856,72.37198638916016,30411
2005-07-25 00:00:00+00:00,72.67074656629981,73.49230446285624,72.14793577738752,72.74542999267578,11572
2005-07-26 00:00:00+00:00,73.49228915431861,76.70384334626763,72.82010495160107,76.33040618896484,13865
2005-07-27 00:00:00+00:00,76.7038638365748,77.4507383506969,74.76199412049962,74.83667755126953,8585
2005-07-28 00:00:00+00:00,74.76198994779226,75.88230165644721,74.01511547535563,74.08980560302734,5739
2005-07-29 00:00:00+00:00,74.2391724003069,74.31385582011106,72.37198638916016,72.37198638916016,7820
2005-08-01 00:00:00+00:00,72.59605572289989,73.41761361135399,69.8326282517697,72.67074584960938,8808
2005-08-02 00:00:00+00:00,72.67074433501581,72.82011788425152,71.17699544051901,71.6998062133789,5010
2005-08-03 00:00:00+00:00,71.32635175724151,71.32635175724151,68.48823490424518,70.20604705810547,10560
2005-08-04 00:00:00+00:00,69.83262346023416,71.69980278808505,69.16043246918103,70.1313705444336,6139
2005-08-05 00:00:00+00:00,70.20606212400975,70.20606212400975,67.59200162923405,67.96543884277344,4528
2005-08-08 00:00:00+00:00,70.95292062532617,72.073232120291,66.47168804760459,66.54637145996094,15394
2005-08-09 00:00:00+00:00,66.69575368473743,66.69575368473743,61.99045685410656,63.63357925415039,64986
2005-08-10 00:00:00+00:00,63.48420654762079,63.48420654762079,61.61702045447734,62.812015533447266,33963
2005-08-11 00:00:00+00:00,62.66264876859242,66.24764109459885,61.99046438273385,65.27670288085938,34469
2005-08-12 00:00:00+00:00,64.9779532454716,65.35139049010267,63.26014728102488,63.48421096801758,25931
2005-08-15 00:00:00+00:00,63.55888861988994,66.47169618286001,62.43857698781381,66.09825897216797,46887
2005-08-16 00:00:00+00:00,66.09825622701987,66.09825622701987,63.558885980205254,64.60450744628906,11337
2005-08-17 00:00:00+00:00,64.23107750691784,67.44263238742425,64.15639408008639,66.39701080322266,10372
2005-08-18 00:00:00+00:00,67.21856728530723,68.71231620323407,66.47169952741382,67.66669464111328,8032
2005-08-19 00:00:00+00:00,67.66668652789973,69.08574514935755,67.5919964105307,68.11480712890625,9067
2005-08-22 00:00:00+00:00,68.41356134085102,68.86168194476281,67.2932497794677,68.56293487548828,13453
2005-08-23 00:00:00+00:00,69.8326288638927,70.95293386686475,67.96544269048908,69.08575439453125,13277
2005-08-24 00:00:00+00:00,69.0857439282106,70.5048025245854,67.9654323938929,68.48824310302734,12054
2005-08-25 00:00:00+00:00,68.71231748506732,69.98200274877719,66.02357340328231,67.29325866699219,14959
2005-08-26 00:00:00+00:00,67.29326394694475,68.11482191094967,66.99451681477399,67.14389038085938,11442
2005-08-29 00:00:00+00:00,67.2185651762788,72.07324230615217,66.99450820647571,71.17699432373047,13348
2005-08-30 00:00:00+00:00,71.69981214854944,76.03167894031775,71.69981214854944,73.8657455444336,29400
2005-08-31 00:00:00+00:00,74.9113584981311,85.89039106614698,74.9113584981311,84.24726867675781,107040
2005-09-01 00:00:00+00:00,85.51695735952444,89.02725924807005,85.14352013294682,88.05632781982422,65915
2005-09-02 00:00:00+00:00,89.62475471501244,91.11849682965656,86.03976291815525,89.10194396972656,36832
2005-09-06 00:00:00+00:00,91.49193175296459,98.5125416303187,89.69943589921756,97.0934829711914,104840
2005-09-07 00:00:00+00:00,97.4669356288865,105.30909785684773,97.4669356288865,104.86097717285156,93492
2005-09-08 00:00:00+00:00,106.80282771601371,106.80282771601371,99.70753456733385,104.18877410888672,86001
2005-09-09 00:00:00+00:00,107.17626621221154,107.40032986729376,101.94815223301937,102.9190902709961,31952
2005-09-12 00:00:00+00:00,102.91908795919491,103.81533585832264,98.2884749305465,100.97721862792969,33939
2005-09-13 00:00:00+00:00,101.16569564311251,101.46723062214299,94.75803337529089,97.54724884033203,44394
2005-09-14 00:00:00+00:00,97.09493610607848,98.75339184260734,96.11493738243776,97.32109069824219,18840
2005-09-15 00:00:00+00:00,97.69799925173623,100.18567930288768,97.62261890195732,99.28107452392578,32975
2005-09-16 00:00:00+00:00,100.18569636524144,103.8795302779672,99.50723928367259,103.57799530029297,43830
2005-09-19 00:00:00+00:00,104.03029330863957,106.51797367685286,102.22106999292022,104.18106079101562,27283
2005-09-20 00:00:00+00:00,104.33181838897863,104.33181838897863,99.80876729179816,99.88414764404297,20004
2005-09-21 00:00:00+00:00,98.67799879151437,102.52259280914613,97.2456977332589,101.2410659790039,25507
2005-09-22 00:00:00+00:00,102.14568298022598,102.8995271565236,98.37647562594464,99.80877685546875,30694
2005-09-23 00:00:00+00:00,100.56260411800878,100.93952616811346,99.88414713326144,100.33645629882812,21203
2005-09-26 00:00:00+00:00,101.09029413241926,102.14567317245978,96.26570133640428,97.09493255615234,15864
2005-09-27 00:00:00+00:00,94.75803579607083,97.99956057607248,91.96881349616986,93.85342407226562,39020
2005-09-28 00:00:00+00:00,94.60726233980178,99.05493355001481,94.23034024833926,95.73802185058594,31764
2005-09-29 00:00:00+00:00,95.73801742157012,97.99954986572266,94.60725796309697,97.99954986572266,20545
2005-09-30 00:00:00+00:00,98.30108227579473,102.59798569217115,97.99954732981836,101.31645202636719,17910
2005-10-03 00:00:00+00:00,102.3718449508735,104.48260338548047,101.39185286206475,102.5979995727539,10243
2005-10-04 00:00:00+00:00,103.35182932396246,103.65336426848953,97.09493526160706,98.15031433105469,20204
2005-10-05 00:00:00+00:00,98.45184877083388,98.82877083136172,93.09956633310291,94.98417663574219,13395
2005-10-06 00:00:00+00:00,94.98418034122072,96.8687839537784,88.95343390110922,91.59188842773438,17193
2005-10-07 00:00:00+00:00,90.08419238819434,93.47648401026855,89.70727034534137,92.79802703857422,9314
2005-10-10 00:00:00+00:00,90.91342966940311,90.91342966940311,88.50113637063593,89.70728302001953,16370
2005-10-11 00:00:00+00:00,91.21496411197646,96.64262698207229,91.21496411197646,92.8734130859375,20357
2005-10-12 00:00:00+00:00,92.11958720640378,93.32573390978419,89.55651954356706,90.31036376953125,7491
2005-10-13 00:00:00+00:00,90.3103480055248,92.94879557224483,90.15958053936976,92.72264099121094,11537
2005-10-14 00:00:00+00:00,94.45649481245718,96.79340095668364,93.47649602238505,96.56725311279297,14477
2005-10-17 00:00:00+00:00,99.13030029716298,99.50722233686501,96.11493074314919,99.28107452392578,11878
2005-10-18 00:00:00+00:00,99.28109084930746,99.28109084930746,95.73802444622129,96.79340362548828,17875
2005-10-19 00:00:00+00:00,96.03955701536762,96.49185943603516,91.66726646423339,96.49185943603516,15182
2005-10-20 00:00:00+00:00,97.24570004342058,101.01491380013944,97.24570004342058,99.88414764404297,18863
2005-10-21 00:00:00+00:00,99.88414527120251,101.76875548659264,99.7333778066918,101.2410659790039,6738
2005-10-24 00:00:00+00:00,100.8641610994934,101.01492858965948,95.73802585222462,98.75340270996094,19098
2005-10-25 00:00:00+00:00,98.37647031465299,98.37647031465299,92.42111111247311,96.86878204345703,15994
2005-10-26 00:00:00+00:00,96.86878742658173,97.62263160407181,94.2303395689698,94.60726165771484,67820
2005-10-27 00:00:00+00:00,94.83340554694401,94.9841797870397,90.00881248116556,91.2149658203125,12219
2005-10-28 00:00:00+00:00,90.76265662723162,92.11957744287115,90.31035419775384,91.2149658203125,5092
2005-10-31 00:00:00+00:00,91.59189713742205,94.23034515134025,90.00882156546734,91.51651000976562,25143
2005-11-01 00:00:00+00:00,90.76265715678237,92.72264788982774,89.78266517206124,91.59188842773438,71077
2005-11-02 00:00:00+00:00,91.81802454160807,91.89341165247274,87.52112154877604,88.95342254638672,25025
2005-11-03 00:00:00+00:00,89.25496901767902,89.85803888256169,83.37499725345725,84.27960205078125,21580
2005-11-04 00:00:00+00:00,84.4303849094731,84.4303849094731,77.26887880505875,79.0781021118164,29082
2005-11-07 00:00:00+00:00,79.83192518755405,80.35961466032079,79.00270080566406,79.00270080566406,11619
2005-11-08 00:00:00+00:00,82.54578037884619,82.7719349992528,74.02735956743626,77.57041931152344,38926
2005-11-09 00:00:00+00:00,76.89194772402979,76.89194772402979,71.38889808851451,73.12273406982422,83590
2005-11-10 00:00:00+00:00,73.80119272617519,76.13810538046042,73.57503814321787,74.25350189208984,36832
2005-11-11 00:00:00+00:00,74.63041656289039,75.00733861017396,69.73044347540915,73.04734802246094,37997
2005-11-14 00:00:00+00:00,73.42427577753372,75.0073444410263,72.36889666853865,73.95196533203125,14947
2005-11-15 00:00:00+00:00,75.30888506847866,75.30888506847866,73.4996618325485,74.02735137939453,17534
2005-11-16 00:00:00+00:00,74.02734700286294,75.3088806161822,73.49965748721415,74.63041687011719,15923
2005-11-17 00:00:00+00:00,75.15811453392263,77.64579469118077,74.0273483665861,76.96733093261719,10266
2005-11-18 00:00:00+00:00,77.9473288395591,80.28424150351745,77.72117425566566,78.62578582763672,22015
2005-11-21 00:00:00+00:00,79.53040347072842,83.67653959513291,79.0027139104299,82.69654083251953,23943
2005-11-22 00:00:00+00:00,81.56577816113611,81.64115851616909,80.35962484457885,81.26423645019531,15182
2005-11-23 00:00:00+00:00,81.41500877969098,82.922690244654,81.03808672254951,82.1688461303711,9961
2005-11-25 00:00:00+00:00,81.41500799913617,84.05345561022783,81.41500799913617,83.82730102539062,12066
2005-11-28 00:00:00+00:00,82.62115668736729,83.67653575958812,80.51039854292564,80.88731384277344,10478
2005-11-29 00:00:00+00:00,81.64117223891293,83.073473624922,81.18886974188042,82.54578399658203,6574
2005-11-30 00:00:00+00:00,82.3950089888195,84.12884521484375,80.66117276279525,84.12884521484375,14300
2005-12-01 00:00:00+00:00,84.80729989129098,89.70728022438927,84.80729989129098,87.06883239746094,16476
2005-12-02 00:00:00+00:00,87.29498259940888,88.95343157065767,86.31498387675919,88.50112915039062,7585
2005-12-05 00:00:00+00:00,88.35036575969164,89.0288228032456,86.69190994820167,88.27497863769531,7468
2005-12-06 00:00:00+00:00,88.04881365962588,88.19958788585129,86.39036480717098,87.21958923339844,8103
2005-12-07 00:00:00+00:00,87.21960104682049,90.00881639213529,86.69191147436625,89.40574645996094,7056
2005-12-08 00:00:00+00:00,89.70728194362437,90.08420403520972,88.57651566886832,89.78266906738281,4375
2005-12-09 00:00:00+00:00,89.25496917760509,89.78265869212424,88.27497050001087,88.72727966308594,5080
2005-12-12 00:00:00+00:00,89.70727259804669,90.15958176626954,84.80729268151357,85.033447265625,11772
2005-12-13 00:00:00+00:00,84.61419429857153,87.5871216417235,84.61419429857153,86.90106201171875,8808
2005-12-14 00:00:00+00:00,87.43466788412128,88.95925097456349,86.51991939773484,88.1207275390625,11972
2005-12-15 00:00:00+00:00,88.88302239080353,88.88302239080353,86.90106840313503,88.42565155029297,4422
2005-12-16 00:00:00+00:00,88.6543317139691,89.18793439537369,85.8338545356357,88.34941101074219,11219
2005-12-19 00:00:00+00:00,88.34940773287313,88.34940773287313,86.21499708644397,87.12974548339844,5586
2005-12-20 00:00:00+00:00,87.28221871001232,90.1026894710447,87.12976175528016,87.20599365234375,8832
2005-12-21 00:00:00+00:00,87.66335678242866,90.86497306752591,87.66335678242866,89.79776763916016,12489
2005-12-22 00:00:00+00:00,89.56908005188178,90.86497432987042,89.56908005188178,89.95022583007812,18087
2005-12-23 00:00:00+00:00,90.33136480444409,90.71251055393222,87.35843753358824,88.34941101074219,11254
2005-12-27 00:00:00+00:00,86.7486168326415,86.7486168326415,83.08962252420791,86.51992797851562,12783
2005-12-28 00:00:00+00:00,86.44369593910372,87.66335833028647,84.6904239849218,87.4346694946289,5762
2005-12-29 00:00:00+00:00,87.05352188422182,89.87399922629702,86.51991917183912,88.04450225830078,5257
2005-12-30 00:00:00+00:00,87.66335049291416,87.66335049291416,84.84288018307628,85.75762176513672,13030
2006-01-03 00:00:00+00:00,86.51991602113203,87.28220753660328,85.07156487749434,86.82483673095703,9420
2006-01-04 00:00:00+00:00,87.58712176972143,88.5781021118164,86.29123439532721,88.5781021118164,12489
