"('date', '')","('open', 'APGE')","('high', 'APGE')","('low', 'APGE')","('close', 'APGE')","('volume', 'APGE')"
2024-02-27 00:00:00+00:00,35.34000015258789,35.43000030517578,34.4900016784668,34.79999923706055,445900
2024-02-28 00:00:00+00:00,34.470001220703125,35.81999969482422,34.09000015258789,35.529998779296875,586100
2024-02-29 00:00:00+00:00,36.08000183105469,36.869998931884766,34.459999084472656,34.81999969482422,291800
2024-03-01 00:00:00+00:00,34.849998474121094,38.400001525878906,34.540000915527344,37.2400016784668,563700
2024-03-04 00:00:00+00:00,37.900001525878906,43.25,37.779998779296875,41.7400016784668,1372600
2024-03-05 00:00:00+00:00,59.90999984741211,65.41000366210938,52.88999938964844,59.29999923706055,6358100
2024-03-06 00:00:00+00:00,61.08000183105469,67.19999694824219,59.41999816894531,66.69000244140625,1497600
2024-03-07 00:00:00+00:00,66.33999633789062,67.25,62.38999938964844,65.23999786376953,709000
2024-03-08 00:00:00+00:00,66.01000213623047,68.5,64.56999969482422,67.54000091552734,2759600
2024-03-11 00:00:00+00:00,67.5999984741211,71.80000305175781,65.4000015258789,66.22000122070312,1065300
2024-03-12 00:00:00+00:00,66.4000015258789,69.88999938964844,66.08999633789062,69.33999633789062,690200
2024-03-13 00:00:00+00:00,69.33999633789062,72.29000091552734,68.0780029296875,69.80000305175781,575700
2024-03-14 00:00:00+00:00,69.70999908447266,70.76000213623047,64.19999694824219,65.19000244140625,699900
2024-03-15 00:00:00+00:00,65.3499984741211,69.2300033569336,64.41000366210938,68.30999755859375,4235500
2024-03-18 00:00:00+00:00,68.23999786376953,68.80999755859375,64.83999633789062,65.44000244140625,787300
2024-03-19 00:00:00+00:00,64.45999908447266,66.63200378417969,64.45999908447266,66.22000122070312,642600
2024-03-20 00:00:00+00:00,65.9000015258789,68.19999694824219,65.06999969482422,66.9800033569336,533000
2024-03-21 00:00:00+00:00,66.94000244140625,69.83000183105469,65.9000015258789,66.54000091552734,522000
2024-03-22 00:00:00+00:00,67.62999725341797,71.75,66.33999633789062,68.43000030517578,1096000
2024-03-25 00:00:00+00:00,68.83999633789062,70.55999755859375,63.599998474121094,65.0,712600
2024-03-26 00:00:00+00:00,64.19999694824219,67.98799896240234,64.12999725341797,65.7300033569336,659100
2024-03-27 00:00:00+00:00,66.76000213623047,69.12000274658203,66.1500015258789,68.11000061035156,404400
2024-03-28 00:00:00+00:00,68.5,69.4000015258789,66.19000244140625,66.44999694824219,425800
2024-04-01 00:00:00+00:00,66.22000122070312,68.20999908447266,63.685001373291016,65.05000305175781,532000
2024-04-02 00:00:00+00:00,63.59000015258789,66.80000305175781,59.02000045776367,59.900001525878906,1480600
2024-04-03 00:00:00+00:00,59.0099983215332,62.58000183105469,59.0099983215332,60.0,829600
2024-04-04 00:00:00+00:00,60.939998626708984,62.744998931884766,58.970001220703125,59.0,510900
2024-04-05 00:00:00+00:00,58.369998931884766,60.02000045776367,56.349998474121094,56.810001373291016,434500
2024-04-08 00:00:00+00:00,56.209999084472656,56.29499816894531,53.540000915527344,54.619998931884766,512500
2024-04-09 00:00:00+00:00,54.88999938964844,56.540000915527344,54.2400016784668,56.369998931884766,455900
2024-04-10 00:00:00+00:00,52.54999923706055,55.71500015258789,52.04999923706055,52.77000045776367,406000
2024-04-11 00:00:00+00:00,53.709999084472656,58.18000030517578,52.790000915527344,58.040000915527344,372300
2024-04-12 00:00:00+00:00,57.540000915527344,58.13999938964844,53.76499938964844,55.04999923706055,583600
2024-04-15 00:00:00+00:00,55.79999923706055,58.0,51.56999969482422,53.06999969482422,381600
2024-04-16 00:00:00+00:00,52.349998474121094,54.06999969482422,50.59000015258789,50.65999984741211,345400
2024-04-17 00:00:00+00:00,51.41999816894531,52.619998931884766,50.03300094604492,51.5,445000
2024-04-18 00:00:00+00:00,51.560001373291016,52.310001373291016,48.0,48.349998474121094,387400
2024-04-19 00:00:00+00:00,48.0099983215332,49.70500183105469,45.7400016784668,46.90999984741211,473700
2024-04-22 00:00:00+00:00,47.650001525878906,49.63999938964844,46.709999084472656,48.63999938964844,208700
2024-04-23 00:00:00+00:00,49.040000915527344,51.0,49.040000915527344,49.77000045776367,277500
2024-04-24 00:00:00+00:00,49.369998931884766,50.47999954223633,45.72999954223633,46.540000915527344,283400
2024-04-25 00:00:00+00:00,45.31999969482422,46.720001220703125,43.60499954223633,45.86000061035156,317700
2024-04-26 00:00:00+00:00,46.16999816894531,47.46500015258789,44.52000045776367,47.130001068115234,238500
2024-04-29 00:00:00+00:00,47.209999084472656,49.77000045776367,47.209999084472656,49.0,207000
2024-04-30 00:00:00+00:00,48.13999938964844,51.0099983215332,48.13999938964844,50.29999923706055,397400
2024-05-01 00:00:00+00:00,50.41999816894531,51.55500030517578,48.25,50.90999984741211,404200
2024-05-02 00:00:00+00:00,51.65999984741211,52.54499816894531,50.13999938964844,52.20000076293945,356100
2024-05-03 00:00:00+00:00,53.790000915527344,54.88999938964844,52.2599983215332,54.189998626708984,346100
2024-05-06 00:00:00+00:00,54.540000915527344,55.310001373291016,53.439998626708984,54.310001373291016,227300
2024-05-07 00:00:00+00:00,54.20000076293945,54.310001373291016,51.04999923706055,52.220001220703125,188500
2024-05-08 00:00:00+00:00,51.33000183105469,52.22999954223633,49.56999969482422,51.2599983215332,181900
2024-05-09 00:00:00+00:00,51.59000015258789,53.04999923706055,50.810001373291016,52.91999816894531,185100
2024-05-10 00:00:00+00:00,56.099998474121094,56.099998474121094,51.29999923706055,53.220001220703125,211200
2024-05-13 00:00:00+00:00,54.06999969482422,54.95600128173828,52.58000183105469,52.72999954223633,296300
2024-05-14 00:00:00+00:00,53.720001220703125,54.720001220703125,52.849998474121094,54.0,1776500
2024-05-15 00:00:00+00:00,55.540000915527344,55.540000915527344,51.98500061035156,53.29999923706055,656800
2024-05-16 00:00:00+00:00,52.88999938964844,54.220001220703125,52.88999938964844,53.75,484900
2024-05-17 00:00:00+00:00,54.59000015258789,54.59000015258789,50.189998626708984,50.310001373291016,442900
2024-05-20 00:00:00+00:00,50.189998626708984,53.099998474121094,50.0,52.41999816894531,450700
2024-05-21 00:00:00+00:00,51.939998626708984,52.06999969482422,48.13999938964844,49.209999084472656,571800
2024-05-22 00:00:00+00:00,49.290000915527344,50.209999084472656,47.709999084472656,47.869998931884766,290800
2024-05-23 00:00:00+00:00,48.38999938964844,48.44499969482422,45.845001220703125,46.040000915527344,429300
2024-05-24 00:00:00+00:00,46.31999969482422,49.45000076293945,45.60599899291992,48.029998779296875,315800
2024-05-28 00:00:00+00:00,48.189998626708984,49.388999938964844,46.709999084472656,47.86000061035156,333800
2024-05-29 00:00:00+00:00,46.58000183105469,47.4900016784668,45.0099983215332,45.18000030517578,424600
2024-05-30 00:00:00+00:00,45.47999954223633,46.56999969482422,45.08000183105469,46.36000061035156,372500
2024-05-31 00:00:00+00:00,46.7400016784668,47.33000183105469,45.380001068115234,45.63999938964844,416000
2024-06-03 00:00:00+00:00,46.4900016784668,47.43000030517578,44.935001373291016,45.93000030517578,270700
2024-06-04 00:00:00+00:00,45.5099983215332,45.86000061035156,43.650001525878906,43.97999954223633,302600
2024-06-05 00:00:00+00:00,44.279998779296875,45.16999816894531,43.560001373291016,43.849998474121094,434100
2024-06-06 00:00:00+00:00,43.650001525878906,43.7400016784668,41.95000076293945,42.1150016784668,336200
2024-06-07 00:00:00+00:00,41.380001068115234,41.959999084472656,40.400001525878906,41.689998626708984,533000
2024-06-10 00:00:00+00:00,41.09000015258789,43.93000030517578,40.970001220703125,43.900001525878906,350000
2024-06-11 00:00:00+00:00,43.38999938964844,43.650001525878906,42.540000915527344,43.209999084472656,276000
2024-06-12 00:00:00+00:00,45.970001220703125,45.970001220703125,43.619998931884766,44.310001373291016,335500
2024-06-13 00:00:00+00:00,44.13999938964844,45.040000915527344,42.150001525878906,43.119998931884766,222800
2024-06-14 00:00:00+00:00,42.22999954223633,42.93000030517578,40.220001220703125,41.13999938964844,396500
2024-06-17 00:00:00+00:00,40.849998474121094,41.63999938964844,38.6150016784668,38.9900016784668,514200
2024-06-18 00:00:00+00:00,39.130001068115234,39.33000183105469,36.2599983215332,36.369998931884766,945600
2024-06-20 00:00:00+00:00,36.70000076293945,38.4900016784668,36.70000076293945,38.04999923706055,781200
2024-06-21 00:00:00+00:00,38.09000015258789,38.939998626708984,37.41999816894531,38.0,1031500
2024-06-24 00:00:00+00:00,38.029998779296875,41.05799865722656,37.61000061035156,39.0,461900
2024-06-25 00:00:00+00:00,38.90999984741211,38.90999984741211,37.349998474121094,37.470001220703125,338000
2024-06-26 00:00:00+00:00,37.150001525878906,38.29999923706055,36.42900085449219,38.25,468500
2024-06-27 00:00:00+00:00,38.400001525878906,40.18000030517578,36.9900016784668,39.95000076293945,436900
2024-06-28 00:00:00+00:00,40.130001068115234,40.83000183105469,38.16999816894531,39.349998474121094,1943300
2024-07-01 00:00:00+00:00,39.29999923706055,40.20000076293945,38.58000183105469,38.58000183105469,398400
2024-07-02 00:00:00+00:00,38.2599983215332,38.595001220703125,37.380001068115234,38.209999084472656,390000
2024-07-03 00:00:00+00:00,38.56999969482422,38.56999969482422,36.599998474121094,37.5,184400
2024-07-05 00:00:00+00:00,37.5,38.060001373291016,36.66999816894531,38.02000045776367,204500
2024-07-08 00:00:00+00:00,38.540000915527344,39.61000061035156,38.04999923706055,39.599998474121094,307800
2024-07-09 00:00:00+00:00,39.619998931884766,40.709999084472656,39.36000061035156,40.119998931884766,932700
2024-07-10 00:00:00+00:00,40.349998474121094,44.130001068115234,40.349998474121094,42.189998626708984,1152300
2024-07-11 00:00:00+00:00,43.52000045776367,47.45000076293945,42.8650016784668,45.93000030517578,659400
2024-07-12 00:00:00+00:00,47.5,48.33000183105469,45.27000045776367,48.02000045776367,469800
2024-07-15 00:00:00+00:00,47.869998931884766,49.56999969482422,46.564998626708984,49.380001068115234,421000
2024-07-16 00:00:00+00:00,50.25,52.400001525878906,49.939998626708984,50.08000183105469,431400
2024-07-17 00:00:00+00:00,48.9900016784668,50.61000061035156,47.685001373291016,49.209999084472656,490000
2024-07-18 00:00:00+00:00,48.790000915527344,49.939998626708984,46.02000045776367,47.52000045776367,450900
2024-07-19 00:00:00+00:00,47.599998474121094,47.849998474121094,45.70000076293945,47.5,268700
2024-07-22 00:00:00+00:00,47.810001373291016,50.380001068115234,47.0,50.19499969482422,392400
2024-07-23 00:00:00+00:00,49.7400016784668,50.98500061035156,48.4900016784668,50.5,259800
2024-07-24 00:00:00+00:00,49.81999969482422,52.08000183105469,47.5,47.810001373291016,318600
2024-07-25 00:00:00+00:00,48.209999084472656,50.05500030517578,47.060001373291016,48.65999984741211,364800
2024-07-26 00:00:00+00:00,50.0,50.880001068115234,48.880001068115234,49.95000076293945,341100
2024-07-29 00:00:00+00:00,50.060001373291016,50.72999954223633,48.650001525878906,49.52000045776367,170800
2024-07-30 00:00:00+00:00,50.13999938964844,51.0,46.810001373291016,47.900001525878906,497100
2024-07-31 00:00:00+00:00,48.52000045776367,49.619998931884766,47.474998474121094,48.70000076293945,284700
2024-08-01 00:00:00+00:00,48.79999923706055,49.650001525878906,44.47999954223633,45.75,303800
2024-08-02 00:00:00+00:00,42.869998931884766,44.45000076293945,42.25,44.06999969482422,502500
2024-08-05 00:00:00+00:00,40.29999923706055,42.72999954223633,40.130001068115234,40.91999816894531,464900
2024-08-06 00:00:00+00:00,41.0099983215332,43.43000030517578,40.584999084472656,41.75,403600
2024-08-07 00:00:00+00:00,42.560001373291016,42.560001373291016,39.900001525878906,40.869998931884766,566800
2024-08-08 00:00:00+00:00,41.869998931884766,41.869998931884766,40.029998779296875,40.36000061035156,398800
2024-08-09 00:00:00+00:00,40.369998931884766,41.22999954223633,39.849998474121094,40.5,277500
2024-08-12 00:00:00+00:00,39.97999954223633,44.9900016784668,39.150001525878906,44.459999084472656,567200
2024-08-13 00:00:00+00:00,44.13999938964844,44.93000030517578,42.75,44.40999984741211,437400
2024-08-14 00:00:00+00:00,44.939998626708984,44.939998626708984,43.560001373291016,44.22999954223633,299700
2024-08-15 00:00:00+00:00,45.5,46.4900016784668,44.119998931884766,45.29999923706055,223000
2024-08-16 00:00:00+00:00,45.2400016784668,45.68000030517578,43.880001068115234,45.25,250900
2024-08-19 00:00:00+00:00,45.439998626708984,50.2400016784668,45.279998779296875,50.040000915527344,313000
2024-08-20 00:00:00+00:00,50.0,51.650001525878906,48.3650016784668,48.9900016784668,433900
2024-08-21 00:00:00+00:00,49.099998474121094,50.25,47.05699920654297,48.349998474121094,293100
2024-08-22 00:00:00+00:00,48.33000183105469,48.5,46.630001068115234,47.81999969482422,266200
2024-08-23 00:00:00+00:00,48.13999938964844,48.97999954223633,46.7400016784668,48.36000061035156,384300
2024-08-26 00:00:00+00:00,48.38999938964844,48.77000045776367,46.24100112915039,47.40999984741211,137600
2024-08-27 00:00:00+00:00,47.209999084472656,48.0,46.20000076293945,47.529998779296875,157200
2024-08-28 00:00:00+00:00,47.36000061035156,48.51499938964844,47.36000061035156,48.43000030517578,242100
2024-08-29 00:00:00+00:00,48.27000045776367,49.970001220703125,47.625,49.43000030517578,283300
2024-08-30 00:00:00+00:00,50.119998931884766,51.650001525878906,49.63999938964844,51.16999816894531,454900
2024-09-03 00:00:00+00:00,50.959999084472656,51.66999816894531,47.88999938964844,48.400001525878906,574500
2024-09-04 00:00:00+00:00,47.77000045776367,48.61000061035156,46.63999938964844,46.95000076293945,555300
2024-09-05 00:00:00+00:00,47.2599983215332,48.584999084472656,46.09000015258789,48.2400016784668,295500
2024-09-06 00:00:00+00:00,48.25,49.0,46.5,47.25,225500
2024-09-09 00:00:00+00:00,47.439998626708984,49.650001525878906,47.13999938964844,47.5099983215332,745100
2024-09-10 00:00:00+00:00,47.560001373291016,50.255001068115234,47.47999954223633,49.5099983215332,339900
2024-09-11 00:00:00+00:00,48.9900016784668,51.0,48.9900016784668,50.619998931884766,498900
2024-09-12 00:00:00+00:00,50.47999954223633,51.70000076293945,48.93000030517578,49.189998626708984,269300
2024-09-13 00:00:00+00:00,49.54999923706055,53.349998474121094,49.54999923706055,51.380001068115234,539200
2024-09-16 00:00:00+00:00,51.93000030517578,52.459999084472656,50.59000015258789,51.5,345400
2024-09-17 00:00:00+00:00,51.779998779296875,52.845001220703125,50.29999923706055,50.63999938964844,289100
2024-09-18 00:00:00+00:00,50.63999938964844,53.7599983215332,49.7400016784668,53.34000015258789,549100
2024-09-19 00:00:00+00:00,55.0,55.0,52.6349983215332,52.95000076293945,347400
2024-09-20 00:00:00+00:00,53.45000076293945,59.900001525878906,52.959999084472656,58.43000030517578,1807000
2024-09-23 00:00:00+00:00,59.0,60.81999969482422,57.40999984741211,57.70000076293945,760000
2024-09-24 00:00:00+00:00,58.0,60.349998474121094,57.308998107910156,59.91999816894531,377700
2024-09-25 00:00:00+00:00,57.0,59.38999938964844,55.91999816894531,57.709999084472656,412900
2024-09-26 00:00:00+00:00,58.63999938964844,59.13999938964844,56.68000030517578,58.040000915527344,261400
2024-09-27 00:00:00+00:00,58.130001068115234,59.060001373291016,57.400001525878906,57.9900016784668,266300
2024-09-30 00:00:00+00:00,57.81999969482422,60.084999084472656,57.43000030517578,58.7400016784668,420900
2024-10-01 00:00:00+00:00,58.369998931884766,58.93000030517578,56.130001068115234,57.310001373291016,325400
2024-10-02 00:00:00+00:00,56.5,57.150001525878906,55.29999923706055,56.22999954223633,508000
2024-10-03 00:00:00+00:00,55.18000030517578,57.88999938964844,55.18000030517578,56.849998474121094,224100
2024-10-04 00:00:00+00:00,57.779998779296875,58.0,54.0,54.47999954223633,325600
2024-10-07 00:00:00+00:00,54.16999816894531,55.733001708984375,54.0,55.22999954223633,1140400
2024-10-08 00:00:00+00:00,55.41999816894531,57.380001068115234,55.40999984741211,56.11000061035156,183700
2024-10-09 00:00:00+00:00,56.20000076293945,56.650001525878906,53.5099983215332,54.25,308400
2024-10-10 00:00:00+00:00,53.209999084472656,55.8849983215332,52.720001220703125,53.90999984741211,425400
2024-10-11 00:00:00+00:00,54.08000183105469,57.099998474121094,53.43000030517578,56.939998626708984,252500
2024-10-14 00:00:00+00:00,56.34000015258789,56.66999816894531,54.9900016784668,55.810001373291016,276900
2024-10-15 00:00:00+00:00,55.52000045776367,55.67499923706055,52.81999969482422,54.880001068115234,450300
2024-10-16 00:00:00+00:00,55.11000061035156,57.06999969482422,54.470001220703125,56.79999923706055,258800
2024-10-17 00:00:00+00:00,56.939998626708984,57.45000076293945,55.845001220703125,56.22999954223633,265100
2024-10-18 00:00:00+00:00,56.11000061035156,56.150001525878906,52.11000061035156,53.529998779296875,481500
2024-10-21 00:00:00+00:00,53.2400016784668,53.29999923706055,51.47999954223633,52.970001220703125,347800
2024-10-22 00:00:00+00:00,52.439998626708984,53.63999938964844,51.40999984741211,51.790000915527344,213200
2024-10-23 00:00:00+00:00,51.560001373291016,52.22999954223633,50.93000030517578,51.43000030517578,198000
2024-10-24 00:00:00+00:00,51.81999969482422,53.7400016784668,51.0099983215332,51.95000076293945,256200
2024-10-25 00:00:00+00:00,52.45000076293945,54.439998626708984,52.45000076293945,53.22999954223633,207400
2024-10-28 00:00:00+00:00,54.22999954223633,55.97999954223633,53.540000915527344,54.90999984741211,176600
2024-10-29 00:00:00+00:00,54.68000030517578,56.470001220703125,54.56999969482422,56.33000183105469,154500
2024-10-30 00:00:00+00:00,55.880001068115234,56.540000915527344,54.81999969482422,54.900001525878906,112600
2024-10-31 00:00:00+00:00,54.720001220703125,54.720001220703125,50.47999954223633,52.040000915527344,469800
2024-11-01 00:00:00+00:00,52.0,54.96799850463867,51.72800064086914,54.4900016784668,466700
2024-11-04 00:00:00+00:00,54.4900016784668,57.01300048828125,52.369998931884766,56.29999923706055,327700
2024-11-05 00:00:00+00:00,56.47999954223633,58.38999938964844,55.529998779296875,58.290000915527344,326000
2024-11-06 00:00:00+00:00,59.939998626708984,60.04999923706055,57.95000076293945,58.810001373291016,789300
2024-11-07 00:00:00+00:00,58.93000030517578,60.369998931884766,57.849998474121094,58.04999923706055,772400
2024-11-08 00:00:00+00:00,58.08000183105469,62.22999954223633,57.92399978637695,61.119998931884766,407400
2024-11-11 00:00:00+00:00,63.5,63.5,59.31999969482422,60.459999084472656,281900
2024-11-12 00:00:00+00:00,60.2400016784668,61.04999923706055,56.209999084472656,57.349998474121094,288000
2024-11-13 00:00:00+00:00,57.31999969482422,59.29999923706055,51.525001525878906,52.790000915527344,558600
2024-11-14 00:00:00+00:00,53.52000045776367,53.52000045776367,48.4900016784668,51.005001068115234,448000
2024-11-15 00:00:00+00:00,51.130001068115234,51.130001068115234,46.400001525878906,47.25,526900
2024-11-18 00:00:00+00:00,47.599998474121094,48.3650016784668,45.11000061035156,45.33000183105469,596100
2024-11-19 00:00:00+00:00,44.900001525878906,46.65999984741211,44.70000076293945,46.52000045776367,341100
2024-11-20 00:00:00+00:00,46.400001525878906,46.70000076293945,44.369998931884766,45.040000915527344,348100
2024-11-21 00:00:00+00:00,45.2599983215332,46.3650016784668,42.849998474121094,42.86000061035156,472500
2024-11-22 00:00:00+00:00,42.63999938964844,44.41999816894531,42.34000015258789,43.459999084472656,517400
2024-11-25 00:00:00+00:00,45.5099983215332,45.9900016784668,42.52000045776367,43.849998474121094,713700
2024-11-26 00:00:00+00:00,44.11000061035156,44.43000030517578,43.125,43.959999084472656,448600
2024-11-27 00:00:00+00:00,45.08000183105469,45.400001525878906,43.900001525878906,44.70000076293945,549700
2024-11-29 00:00:00+00:00,44.7400016784668,45.72999954223633,44.09000015258789,45.150001525878906,208000
2024-12-02 00:00:00+00:00,45.75,48.13999938964844,45.150001525878906,46.13999938964844,1141500
2024-12-03 00:00:00+00:00,46.41999816894531,47.5,45.15999984741211,46.2599983215332,511500
2024-12-04 00:00:00+00:00,46.06999969482422,53.6150016784668,45.685001373291016,52.02000045776367,963700
2024-12-05 00:00:00+00:00,51.47999954223633,52.91999816894531,46.619998931884766,47.15999984741211,791900
2024-12-06 00:00:00+00:00,47.310001373291016,50.474998474121094,47.310001373291016,49.970001220703125,438600
2024-12-09 00:00:00+00:00,49.84000015258789,51.38999938964844,48.3849983215332,49.06999969482422,347200
2024-12-10 00:00:00+00:00,49.34000015258789,49.630001068115234,47.94499969482422,48.380001068115234,1205400
2024-12-11 00:00:00+00:00,48.619998931884766,50.900001525878906,47.7400016784668,48.77000045776367,513200
2024-12-12 00:00:00+00:00,48.77000045776367,50.36000061035156,43.81999969482422,44.31999969482422,904200
2024-12-13 00:00:00+00:00,44.13999938964844,45.31999969482422,41.849998474121094,44.5,692100
2024-12-16 00:00:00+00:00,45.849998474121094,47.70500183105469,43.87799835205078,47.209999084472656,448000
2024-12-17 00:00:00+00:00,46.869998931884766,48.27000045776367,45.34000015258789,48.09000015258789,365200
2024-12-18 00:00:00+00:00,48.2400016784668,48.849998474121094,43.689998626708984,44.689998626708984,511000
2024-12-19 00:00:00+00:00,45.310001373291016,48.33000183105469,44.349998474121094,47.02000045776367,584100
2024-12-20 00:00:00+00:00,46.47999954223633,48.41999816894531,45.5099983215332,47.709999084472656,606200
2024-12-23 00:00:00+00:00,47.20000076293945,48.209999084472656,46.33000183105469,47.5,232600
2024-12-24 00:00:00+00:00,47.099998474121094,47.560001373291016,46.119998931884766,47.31999969482422,168100
2024-12-26 00:00:00+00:00,46.54999923706055,47.93000030517578,46.220001220703125,47.18000030517578,244600
2024-12-27 00:00:00+00:00,46.65999984741211,46.810001373291016,44.939998626708984,45.810001373291016,367600
2024-12-30 00:00:00+00:00,44.959999084472656,46.31999969482422,43.2599983215332,44.63999938964844,244600
2024-12-31 00:00:00+00:00,44.720001220703125,46.33000183105469,43.83000183105469,45.29999923706055,429700
2025-01-02 00:00:00+00:00,45.869998931884766,48.19499969482422,45.81999969482422,47.150001525878906,285200
2025-01-03 00:00:00+00:00,47.38999938964844,48.900001525878906,46.720001220703125,47.77000045776367,248600
2025-01-06 00:00:00+00:00,47.630001068115234,50.099998474121094,47.525001525878906,48.290000915527344,396000
2025-01-07 00:00:00+00:00,48.38999938964844,50.560001373291016,48.38999938964844,49.56999969482422,307700
2025-01-08 00:00:00+00:00,49.400001525878906,49.56999969482422,47.79999923706055,49.209999084472656,453100
2025-01-10 00:00:00+00:00,47.61000061035156,48.34000015258789,39.06999969482422,41.04999923706055,1366000
2025-01-13 00:00:00+00:00,41.0,41.029998779296875,38.790000915527344,40.90999984741211,552600
2025-01-14 00:00:00+00:00,41.2400016784668,41.2400016784668,38.7599983215332,39.34000015258789,770600
2025-01-15 00:00:00+00:00,40.529998779296875,42.97999954223633,39.83000183105469,40.459999084472656,511100
2025-01-16 00:00:00+00:00,40.459999084472656,40.459999084472656,36.47999954223633,36.70000076293945,1032500
2025-01-17 00:00:00+00:00,37.25,37.959999084472656,36.595001220703125,37.060001373291016,452000
2025-01-21 00:00:00+00:00,37.689998626708984,39.66999816894531,37.63999938964844,39.459999084472656,601500
2025-01-22 00:00:00+00:00,39.470001220703125,40.27000045776367,38.31999969482422,38.91999816894531,601300
2025-01-23 00:00:00+00:00,38.630001068115234,40.744998931884766,37.595001220703125,40.209999084472656,446800
2025-01-24 00:00:00+00:00,40.310001373291016,41.68000030517578,39.0,40.279998779296875,437800
2025-01-27 00:00:00+00:00,39.77000045776367,41.939998626708984,39.72999954223633,40.220001220703125,414800
2025-01-28 00:00:00+00:00,40.2400016784668,40.66999816894531,39.369998931884766,40.130001068115234,517400
2025-01-29 00:00:00+00:00,40.02000045776367,41.189998626708984,39.86000061035156,40.31999969482422,296400
2025-01-30 00:00:00+00:00,40.84000015258789,43.02000045776367,40.16999816894531,42.5,491700
2025-01-31 00:00:00+00:00,42.68000030517578,44.0099983215332,40.959999084472656,41.36000061035156,347100
2025-02-03 00:00:00+00:00,40.150001525878906,42.4900016784668,39.93000030517578,40.369998931884766,685900
