"('date', '')","('open', 'BRT')","('high', 'BRT')","('low', 'BRT')","('close', 'BRT')","('volume', 'BRT')"
1973-07-24 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.8109946250915527,3.8109946250915527,100
1973-07-25 00:00:00+00:00,3.8109946250915527,3.8767014289724413,3.8109946250915527,3.8109946250915527,200
1973-07-26 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.8109946250915527,3.8109946250915527,400
1973-07-27 00:00:00+00:00,3.8109944577802692,3.8109944577802692,3.7452876567840576,3.7452876567840576,200
1973-07-30 00:00:00+00:00,3.8109946250915527,3.8767014289724413,3.8109946250915527,3.8109946250915527,100
1973-07-31 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.7452878212106637,3.8109946250915527,100
1973-08-01 00:00:00+00:00,3.8109944577802692,3.9424080597726925,3.7452876567840576,3.7452876567840576,200
1973-08-02 00:00:00+00:00,3.7452876567840576,3.7452876567840576,3.6795808557878464,3.7452876567840576,200
1973-08-03 00:00:00+00:00,3.6795814037323,3.6795814037323,3.6795814037323,3.6795814037323,0
1973-08-06 00:00:00+00:00,3.6795814037323,3.810995025294168,3.6795814037323,3.6795814037323,200
1973-08-07 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.8109946250915527,3.8109946250915527,100
1973-08-08 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.8109946250915527,3.8109946250915527,0
1973-08-09 00:00:00+00:00,3.810993099212647,3.810993099212647,3.613872766494751,3.613872766494751,500
1973-08-10 00:00:00+00:00,3.7452876567840576,3.7452876567840576,3.7452876567840576,3.7452876567840576,300
1973-08-13 00:00:00+00:00,3.679579544067383,3.679579544067383,3.613872766494751,3.613872766494751,200
1973-08-14 00:00:00+00:00,3.548168210422291,3.548168210422291,3.219634116864672,3.3510477542877197,1600
1973-08-15 00:00:00+00:00,3.416756036146632,3.6138765766935528,3.416756036146632,3.4824628829956055,800
1973-08-16 00:00:00+00:00,3.5481677055358887,3.5481677055358887,3.5481677055358887,3.5481677055358887,100
1973-08-17 00:00:00+00:00,3.548168210422291,3.548168210422291,3.3510477542877197,3.3510477542877197,300
1973-08-20 00:00:00+00:00,3.3510477542877197,3.4167545729992437,3.3510477542877197,3.3510477542877197,100
1973-08-21 00:00:00+00:00,3.351049189297658,3.4824628829956055,3.219635495599711,3.4824628829956055,700
1973-08-22 00:00:00+00:00,3.4824608961741133,3.5481677055358887,3.4824608961741133,3.5481677055358887,100
1973-08-23 00:00:00+00:00,3.5481677055358887,3.6138745148976645,3.4824608961741133,3.5481677055358887,100
1973-08-24 00:00:00+00:00,3.548169729844579,3.6138765766935528,3.4824628829956055,3.4824628829956055,200
1973-08-27 00:00:00+00:00,3.4824628829956055,3.4824628829956055,3.4824628829956055,3.4824628829956055,0
1973-08-28 00:00:00+00:00,3.4824592113494877,3.613872766494751,3.4824592113494877,3.613872766494751,100
1973-08-29 00:00:00+00:00,3.613874592951366,3.6795814037323,3.613874592951366,3.6795814037323,100
1973-08-30 00:00:00+00:00,3.679579544067383,3.679579544067383,3.613872766494751,3.613872766494751,100
1973-08-31 00:00:00+00:00,3.613872766494751,3.613872766494751,3.613872766494751,3.613872766494751,0
1973-09-04 00:00:00+00:00,3.613872766494751,3.613872766494751,3.613872766494751,3.613872766494751,100
1973-09-05 00:00:00+00:00,3.613872766494751,3.679579544067383,3.613872766494751,3.613872766494751,200
1973-09-06 00:00:00+00:00,3.613874592951366,3.6795814037323,3.613874592951366,3.6795814037323,200
1973-09-07 00:00:00+00:00,3.6795814037323,3.745288214513234,3.6795814037323,3.6795814037323,700
1973-09-10 00:00:00+00:00,3.7452875193903,3.876701116561889,3.7452875193903,3.8767011165618896,300
1973-09-11 00:00:00+00:00,3.876701517899831,4.0081151286760965,3.876701517899831,3.942408323287964,800
1973-09-12 00:00:00+00:00,3.942408323287964,3.942408323287964,3.876701517899831,3.942408323287964,100
1973-09-13 00:00:00+00:00,3.9424087887718566,4.139529228210449,3.9424087887718566,4.139529228210449,300
1973-09-14 00:00:00+00:00,4.139529228210449,4.139529228210449,4.008115601918054,4.139529228210449,100
1973-09-17 00:00:00+00:00,4.139529228210449,4.139529228210449,4.008115601918054,4.139529228210449,600
1973-09-18 00:00:00+00:00,4.139529228210449,4.205236041356647,4.073822415064252,4.139529228210449,200
1973-09-19 00:00:00+00:00,4.139528676867485,4.205235481262207,4.008115068078041,4.205235481262207,800
1973-09-20 00:00:00+00:00,4.205236041356647,4.205236041356647,4.073822415064252,4.139529228210449,800
1973-09-21 00:00:00+00:00,4.13952834375443,4.2052351428616435,4.073821544647217,4.073821544647217,300
1973-09-24 00:00:00+00:00,4.073819191729436,4.073819191729436,3.9424056694155833,4.00811243057251,600
1973-09-25 00:00:00+00:00,4.00811243057251,4.00811243057251,3.9424056694155833,4.00811243057251,200
1973-09-26 00:00:00+00:00,4.073821544647217,4.2052351428616435,4.073821544647217,4.073821544647217,600
1973-09-27 00:00:00+00:00,4.073821544647217,4.13952834375443,4.073821544647217,4.073821544647217,100
1973-09-28 00:00:00+00:00,4.139529228210449,4.139529228210449,4.139529228210449,4.139529228210449,0
1973-10-01 00:00:00+00:00,4.139528676867485,4.205235481262207,4.139528676867485,4.205235481262207,500
1973-10-02 00:00:00+00:00,4.205236041356647,4.205236041356647,4.139529228210449,4.139529228210449,100
1973-10-03 00:00:00+00:00,4.139529228210449,4.205236041356647,4.139529228210449,4.139529228210449,200
1973-10-04 00:00:00+00:00,4.139528676867485,4.205235481262207,4.139528676867485,4.205235481262207,200
1973-10-05 00:00:00+00:00,4.139525952886363,4.139525952886363,4.00811243057251,4.00811243057251,400
1973-10-08 00:00:00+00:00,4.00811243057251,4.00811243057251,4.00811243057251,4.00811243057251,100
1973-10-09 00:00:00+00:00,4.073821544647217,4.073821544647217,4.073821544647217,4.073821544647217,200
1973-10-10 00:00:00+00:00,4.073821544647217,4.13952834375443,4.073821544647217,4.073821544647217,200
1973-10-11 00:00:00+00:00,4.073819191729436,4.073819191729436,4.00811243057251,4.00811243057251,100
1973-10-12 00:00:00+00:00,4.073821544647217,4.13952834375443,4.073821544647217,4.073821544647217,300
1973-10-15 00:00:00+00:00,4.0081151286760965,4.0081151286760965,3.8109947125116985,3.942408323287964,1200
1973-10-16 00:00:00+00:00,3.9424056694155833,4.139525952886363,3.9424056694155833,4.00811243057251,800
1973-10-17 00:00:00+00:00,4.008115601918054,4.205236041356647,4.008115601918054,4.139529228210449,300
1973-10-18 00:00:00+00:00,4.139525952886363,4.139525952886363,4.00811243057251,4.00811243057251,500
1973-10-19 00:00:00+00:00,4.008114745540004,4.073821544647217,4.008114745540004,4.073821544647217,200
1973-10-22 00:00:00+00:00,4.00811243057251,4.00811243057251,4.00811243057251,4.00811243057251,200
1973-10-23 00:00:00+00:00,3.9424082328533303,3.9424082328533303,3.8109946250915527,3.8109946250915527,900
1973-10-24 00:00:00+00:00,3.8109947125116985,4.0081151286760965,3.8109947125116985,3.942408323287964,600
1973-10-25 00:00:00+00:00,3.9424080597726925,3.9424080597726925,3.7452876567840576,3.7452876567840576,300
1973-10-26 00:00:00+00:00,3.7452875193903,3.876701116561889,3.7452875193903,3.8767011165618896,100
1973-10-29 00:00:00+00:00,3.8109946250915527,3.8109946250915527,3.7452878212106637,3.8109946250915527,100
1973-10-30 00:00:00+00:00,3.7452876567840576,3.7452876567840576,3.7452876567840576,3.7452876567840576,0
1973-10-31 00:00:00+00:00,3.6795814037323,3.6795814037323,3.6795814037323,3.6795814037323,100
1973-11-01 00:00:00+00:00,3.6795814037323,3.6795814037323,3.6795814037323,3.6795814037323,100
1973-11-02 00:00:00+00:00,3.6795814037323,3.6795814037323,3.6795814037323,3.6795814037323,300
1973-11-05 00:00:00+00:00,3.6795814037323,3.810995025294168,3.6795814037323,3.6795814037323,300
1973-11-06 00:00:00+00:00,3.679579544067383,3.7452863216400147,3.613872766494751,3.613872766494751,300
1973-11-07 00:00:00+00:00,3.613872766494751,3.679579544067383,3.5481659889221193,3.613872766494751,200
1973-11-08 00:00:00+00:00,3.7452876567840576,3.7452876567840576,3.7452876567840576,3.7452876567840576,100
1973-11-09 00:00:00+00:00,3.613872766494751,3.613872766494751,3.613872766494751,3.613872766494751,400
1973-11-12 00:00:00+00:00,3.5481677055358887,3.5481677055358887,3.4824608961741133,3.5481677055358887,500
1973-11-13 00:00:00+00:00,3.5481688609490027,3.5481688609490027,3.416755199432373,3.416755199432373,400
1973-11-14 00:00:00+00:00,3.4167545729992437,3.4167545729992437,3.3510477542877197,3.3510477542877197,200
1973-11-15 00:00:00+00:00,3.416756036146632,3.4824628829956055,3.416756036146632,3.4824628829956055,300
1973-11-16 00:00:00+00:00,3.4167545729992437,3.4167545729992437,3.153927298153148,3.3510477542877197,1200
1973-11-19 00:00:00+00:00,3.285341567181526,3.285341567181526,3.0882210731506348,3.0882210731506348,1200
1973-11-20 00:00:00+00:00,3.0882193396488824,3.285339723030726,3.0882193396488824,3.153926134109497,900
1973-11-21 00:00:00+00:00,3.153926134109497,3.153926134109497,3.0225125451882677,3.153926134109497,1000
1973-11-23 00:00:00+00:00,3.153926134109497,3.153926134109497,3.0882193396488824,3.153926134109497,300
1973-11-26 00:00:00+00:00,3.153927904494265,3.153927904494265,3.0882210731506348,3.0882210731506348,300
1973-11-27 00:00:00+00:00,3.0882193396488824,3.2196329285701113,3.0882193396488824,3.153926134109497,900
1973-11-28 00:00:00+00:00,3.153926134109497,3.2196329285701113,3.153926134109497,3.153926134109497,200
1973-11-29 00:00:00+00:00,3.153927904494265,3.2196347358378956,3.0882210731506348,3.0882210731506348,200
1973-11-30 00:00:00+00:00,3.0882210731506348,3.153927904494265,3.0882210731506348,3.0882210731506348,500
1973-12-03 00:00:00+00:00,3.08821961554614,3.1539264158769087,2.891099214553833,2.891099214553833,1000
1973-12-04 00:00:00+00:00,2.8910992866338683,2.8910992866338683,2.825392484664917,2.825392484664917,200
1973-12-05 00:00:00+00:00,2.759687105814616,2.759687105814616,2.365446090698242,2.365446090698242,1400
1973-12-06 00:00:00+00:00,2.4311519463857016,2.628272374471029,2.4311519463857016,2.562565565109253,700
1973-12-07 00:00:00+00:00,2.5625652128999885,2.891099214553833,2.5625652128999885,2.891099214553833,500
1973-12-10 00:00:00+00:00,2.9568074104633735,3.0882210731506348,2.9568074104633735,3.0882210731506348,300
1973-12-11 00:00:00+00:00,2.8910991123744423,2.8910991123744423,2.693978718348912,2.759685516357422,1000
1973-12-12 00:00:00+00:00,2.759685516357422,2.759685516357422,2.693978718348912,2.759685516357422,400
1973-12-13 00:00:00+00:00,2.6939788579940793,2.6939788579940793,2.62827205657959,2.62827205657959,100
1973-12-14 00:00:00+00:00,2.62827205657959,2.6939788579940793,2.4968584537506104,2.62827205657959,1200
1973-12-17 00:00:00+00:00,2.562565565109253,2.562565565109253,2.4968587557474775,2.562565565109253,200
1973-12-18 00:00:00+00:00,2.562565122331892,2.759685516357422,2.562565122331892,2.759685516357422,600
1973-12-19 00:00:00+00:00,2.7596856826959653,2.825392484664917,2.6939788807270135,2.825392484664917,400
1973-12-20 00:00:00+00:00,2.891099214553833,3.022512815215371,2.891099214553833,2.891099214553833,800
1973-12-21 00:00:00+00:00,2.891099079795506,3.0882194715997446,2.891099079795506,3.022512674331665,1000
1973-12-24 00:00:00+00:00,2.956806014884602,2.956806014884602,2.825392414223064,2.891099214553833,600
1973-12-26 00:00:00+00:00,2.8253928859059405,2.8253928859059405,2.693979263305664,2.693979263305664,700
1973-12-27 00:00:00+00:00,2.628270952325118,2.628270952325118,2.4968574047088623,2.4968574047088623,300
1973-12-28 00:00:00+00:00,2.3654440431033863,2.3654440431033863,2.10261692720301,2.2340304851531982,2500
1973-12-31 00:00:00+00:00,2.2340306690761023,2.365444237845285,2.1026171003069196,2.2997374534606934,2300
1974-01-02 00:00:00+00:00,2.365443857092606,2.4968574047088623,2.365443857092606,2.4968574047088623,800
1974-01-03 00:00:00+00:00,2.562565122331892,2.759685516357422,2.562565122331892,2.759685516357422,900
1974-01-04 00:00:00+00:00,2.759685613892295,2.891099214553833,2.693978813561526,2.891099214553833,600
1974-01-07 00:00:00+00:00,2.891099214553833,3.022512815215371,2.891099214553833,2.891099214553833,300
1974-01-08 00:00:00+00:00,3.022512674331665,3.022512674331665,3.022512674331665,3.022512674331665,100
1974-01-09 00:00:00+00:00,3.022512815215371,3.022512815215371,2.891099214553833,2.891099214553833,100
1974-01-10 00:00:00+00:00,2.891099214553833,2.891099214553833,2.825392414223064,2.891099214553833,300
1974-01-11 00:00:00+00:00,2.759685516357422,2.759685516357422,2.759685516357422,2.759685516357422,100
1974-01-14 00:00:00+00:00,2.759685516357422,2.759685516357422,2.759685516357422,2.759685516357422,0
1974-01-15 00:00:00+00:00,2.759685516357422,2.759685516357422,2.759685516357422,2.759685516357422,100
1974-01-16 00:00:00+00:00,2.759685613892295,2.891099214553833,2.693978813561526,2.891099214553833,400
1974-01-17 00:00:00+00:00,2.9568058770635854,3.022512674331665,2.9568058770635854,3.022512674331665,100
1974-01-18 00:00:00+00:00,2.956805467605591,2.956805467605591,2.956805467605591,2.956805467605591,500
1974-01-21 00:00:00+00:00,2.825392314365932,2.825392314365932,2.693978718348912,2.759685516357422,700
1974-01-22 00:00:00+00:00,2.759685902982145,2.759685902982145,2.431151866912842,2.431151866912842,1300
1974-01-23 00:00:00+00:00,2.431151022229876,2.431151022229876,2.168323884691511,2.2997374534606934,1100
1974-01-24 00:00:00+00:00,2.2997392548455133,2.4968597624037003,2.2997392548455133,2.365446090698242,500
1974-01-25 00:00:00+00:00,2.4968574047088623,2.4968574047088623,2.4968574047088623,2.4968574047088623,100
1974-01-28 00:00:00+00:00,2.4968587557474775,2.562565565109253,2.365445137023926,2.562565565109253,500
1974-01-29 00:00:00+00:00,2.5625652551651,2.62827205657959,2.4968584537506104,2.62827205657959,200
1974-01-30 00:00:00+00:00,2.628272452005526,2.7596860746058023,2.5625656407053876,2.693979263305664,500
1974-01-31 00:00:00+00:00,2.628272374471029,2.628272374471029,2.562565565109253,2.562565565109253,100
1974-02-01 00:00:00+00:00,2.562565565109253,2.562565565109253,2.4968587557474775,2.562565565109253,100
1974-02-04 00:00:00+00:00,2.562565565109253,2.562565565109253,2.562565565109253,2.562565565109253,0
1974-02-05 00:00:00+00:00,2.562565565109253,2.562565565109253,2.562565565109253,2.562565565109253,0
1974-02-06 00:00:00+00:00,2.4968586741267025,2.4968586741267025,2.365445059698981,2.431151866912842,800
1974-02-07 00:00:00+00:00,2.431151866912842,2.431151866912842,2.431151866912842,2.431151866912842,100
1974-02-08 00:00:00+00:00,2.431151866912842,2.431151866912842,2.365445059698981,2.431151866912842,300
1974-02-11 00:00:00+00:00,2.431152926550971,2.431152926550971,2.365446090698242,2.365446090698242,400
1974-02-12 00:00:00+00:00,2.3654440431033863,2.3654440431033863,2.2340304851531982,2.2340304851531982,900
1974-02-13 00:00:00+00:00,2.2340306690761023,2.2997374534606934,2.168323884691511,2.2997374534606934,500
1974-02-14 00:00:00+00:00,2.2340304851531982,2.2340304851531982,2.2340304851531982,2.2340304851531982,0
1974-02-15 00:00:00+00:00,2.2340304851531982,2.3654440431033863,2.2340304851531982,2.2340304851531982,300
1974-02-19 00:00:00+00:00,2.2340306690761023,2.2997374534606934,2.2340306690761023,2.2997374534606934,200
1974-02-20 00:00:00+00:00,2.2997374534606934,2.365444237845285,2.2997374534606934,2.2997374534606934,400
1974-02-21 00:00:00+00:00,2.2997392548455133,2.365446090698242,2.2997392548455133,2.365446090698242,100
1974-02-22 00:00:00+00:00,2.365446090698242,2.365446090698242,2.2997392548455133,2.365446090698242,700
1974-02-25 00:00:00+00:00,2.365446090698242,2.365446090698242,2.2997392548455133,2.365446090698242,200
1974-02-26 00:00:00+00:00,2.431151866912842,2.4968586741267025,2.431151866912842,2.431151866912842,200
1974-02-27 00:00:00+00:00,2.431151866912842,2.4968586741267025,2.431151866912842,2.431151866912842,200
1974-02-28 00:00:00+00:00,2.431151866912842,2.4968586741267025,2.365445059698981,2.431151866912842,700
1974-03-01 00:00:00+00:00,2.4968574047088623,2.4968574047088623,2.4968574047088623,2.4968574047088623,0
1974-03-04 00:00:00+00:00,2.4968574047088623,2.4968574047088623,2.4311506309007345,2.4968574047088623,300
1974-03-05 00:00:00+00:00,2.431152926550971,2.431152926550971,2.365446090698242,2.365446090698242,400
1974-03-06 00:00:00+00:00,2.2997374534606934,2.2997374534606934,2.2340306690761023,2.2997374534606934,500
1974-03-07 00:00:00+00:00,2.2997374534606934,2.365444237845285,2.2340306690761023,2.2997374534606934,600
1974-03-08 00:00:00+00:00,2.365446090698242,2.365446090698242,2.365446090698242,2.365446090698242,100
1974-03-11 00:00:00+00:00,2.2340307813702207,2.2340307813702207,2.1683239936828613,2.1683239936828613,700
1974-03-12 00:00:00+00:00,2.1683239936828613,2.1683239936828613,2.1683239936828613,2.1683239936828613,400
1974-03-13 00:00:00+00:00,2.1683237061781044,2.2340304851531982,2.1683237061781044,2.2340304851531982,500
1974-03-14 00:00:00+00:00,2.2997374534606934,2.2997374534606934,2.2997374534606934,2.2997374534606934,0
1974-03-15 00:00:00+00:00,2.2997374534606934,2.2997374534606934,2.2997374534606934,2.2997374534606934,100
1974-03-18 00:00:00+00:00,2.2997374534606934,2.2997374534606934,2.2340306690761023,2.2997374534606934,600
1974-03-19 00:00:00+00:00,2.2340307813702207,2.2340307813702207,2.1683239936828613,2.1683239936828613,400
1974-03-20 00:00:00+00:00,2.2340304851531982,2.2340304851531982,2.2340304851531982,2.2340304851531982,100
1974-03-21 00:00:00+00:00,2.2340307813702207,2.2340307813702207,2.1683239936828613,2.1683239936828613,300
1974-03-22 00:00:00+00:00,2.1683239936828613,2.1683239936828613,2.1683239936828613,2.1683239936828613,0
1974-03-25 00:00:00+00:00,2.1683237061781044,2.2340304851531982,2.1683237061781044,2.2340304851531982,300
1974-03-26 00:00:00+00:00,2.2340304851531982,2.2340304851531982,2.1683237061781044,2.2340304851531982,200
1974-03-27 00:00:00+00:00,2.2340307813702207,2.2340307813702207,2.1683239936828613,2.1683239936828613,200
1974-03-28 00:00:00+00:00,2.1026177406311035,2.1026177406311035,2.1026177406311035,2.1026177406311035,0
1974-03-29 00:00:00+00:00,2.1026177406311035,2.1026177406311035,2.1026177406311035,2.1026177406311035,400
1974-04-01 00:00:00+00:00,2.1026177406311035,2.1026177406311035,2.1026177406311035,2.1026177406311035,0
1974-04-02 00:00:00+00:00,2.1026177406311035,2.1026177406311035,2.1026177406311035,2.1026177406311035,200
1974-04-03 00:00:00+00:00,2.102617724188443,2.102617724188443,1.9054973125457764,1.9054973125457764,1300
1974-04-04 00:00:00+00:00,1.905497512647084,1.9712043234280179,1.83979070186615,1.83979070186615,800
1974-04-05 00:00:00+00:00,1.8397905731201172,1.8397905731201172,1.6426701545715332,1.6426701545715332,200
1974-04-08 00:00:00+00:00,1.642669950212751,1.642669950212751,1.379842758178711,1.379842758178711,1200
1974-04-09 00:00:00+00:00,1.379842683672905,1.5769630670547485,1.379842683672905,1.5769630670547485,1000
1974-04-10 00:00:00+00:00,1.5769630670547485,1.7083766559759774,1.5769630670547485,1.5769630670547485,600
1974-04-11 00:00:00+00:00,1.576963152204241,1.576963152204241,1.379842758178711,1.379842758178711,1100
1974-04-15 00:00:00+00:00,1.445549539897753,1.5769631344339121,1.445549539897753,1.5112563371658325,100
1974-04-16 00:00:00+00:00,1.5769630670547485,1.642669861515363,1.5769630670547485,1.5769630670547485,300
1974-04-17 00:00:00+00:00,1.5769639381995568,1.7083775997161865,1.5769639381995568,1.7083775997161865,400
1974-04-18 00:00:00+00:00,1.7083775997161865,1.7740844304745014,1.7083775997161865,1.7083775997161865,300
1974-04-19 00:00:00+00:00,1.7083775997161865,1.7083775997161865,1.7083775997161865,1.7083775997161865,100
1974-04-22 00:00:00+00:00,1.7083766559759774,1.7083766559759774,1.5769630670547485,1.5769630670547485,400
1974-04-23 00:00:00+00:00,1.5112564076076855,1.5112564076076855,1.4455496072769165,1.4455496072769165,600
1974-04-24 00:00:00+00:00,1.4455496072769165,1.5112564076076855,1.4455496072769165,1.4455496072769165,600
1974-04-25 00:00:00+00:00,1.4455496072769165,1.5112564076076855,1.4455496072769165,1.4455496072769165,400
1974-04-26 00:00:00+00:00,1.4455496072769165,1.4455496072769165,1.4455496072769165,1.4455496072769165,200
1974-04-29 00:00:00+00:00,1.445549539897753,1.5112563371658325,1.445549539897753,1.5112563371658325,300
1974-04-30 00:00:00+00:00,1.5112563371658325,1.5112563371658325,1.379842742629673,1.5112563371658325,600
1974-05-01 00:00:00+00:00,1.5112563371658325,1.5112563371658325,1.5112563371658325,1.5112563371658325,200
1974-05-02 00:00:00+00:00,1.4455496072769165,1.4455496072769165,1.4455496072769165,1.4455496072769165,100
1974-05-03 00:00:00+00:00,1.4455496072769165,1.5112564076076855,1.4455496072769165,1.4455496072769165,700
1974-05-06 00:00:00+00:00,1.4455495561872211,1.5112563541957311,1.314135960170201,1.379842758178711,800
1974-05-07 00:00:00+00:00,1.4455496072769165,1.4455496072769165,1.4455496072769165,1.4455496072769165,200
1974-05-08 00:00:00+00:00,1.3798428297042846,1.3798428297042846,1.314136028289795,1.314136028289795,200
1974-05-09 00:00:00+00:00,1.314136028289795,1.3798428297042846,1.314136028289795,1.314136028289795,300
1974-05-10 00:00:00+00:00,1.379842758178711,1.379842758178711,1.379842758178711,1.379842758178711,100
1974-05-13 00:00:00+00:00,1.379842758178711,1.379842758178711,1.314135960170201,1.379842758178711,300
1974-05-14 00:00:00+00:00,1.3798428297042846,1.4455496311187743,1.314136028289795,1.314136028289795,800
