"('date', '')","('open', 'CIMO')","('high', 'CIMO')","('low', 'CIMO')","('close', 'CIMO')","('volume', 'CIMO')"
2024-10-14 00:00:00+00:00,23.596248765106644,23.596248765106644,23.29478688685523,23.322193145751953,45800
2024-10-15 00:00:00+00:00,23.36786912427201,23.49576151772549,23.36786912427201,23.422679901123047,15800
2024-10-16 00:00:00+00:00,23.43181664338274,23.6053861460102,23.43181664338274,23.52134132385254,7700
2024-10-17 00:00:00+00:00,23.45008702549507,23.52316864479247,23.43181618506991,23.477493286132812,6000
2024-10-18 00:00:00+00:00,23.52316657955455,23.66019438590629,23.52316657955455,23.5688419342041,8500
2024-10-21 00:00:00+00:00,23.5688419342041,23.61451903125674,23.5688419342041,23.5688419342041,4800
2024-10-22 00:00:00+00:00,23.59624940039218,23.61452024014857,23.504896944013407,23.5140323638916,7900
2024-10-23 00:00:00+00:00,23.45922322452318,23.477494065554907,23.39527702331543,23.39527702331543,8500
2024-10-24 00:00:00+00:00,23.546008156360976,23.546008156360976,23.43181800842285,23.43181800842285,2700
2024-10-25 00:00:00+00:00,23.59625209616305,23.59625209616305,23.523170471191406,23.523170471191406,4100
2024-10-28 00:00:00+00:00,23.587112773025158,23.587112773025158,23.431814127852363,23.5688419342041,9600
2024-10-29 00:00:00+00:00,23.559709242668784,23.57341150115618,23.440950527767487,23.454652786254883,4200
2024-10-30 00:00:00+00:00,23.45922193368833,23.577978909053407,23.45922193368833,23.49576187133789,9000
2024-10-31 00:00:00+00:00,23.43181532739103,23.523167783769797,23.29478751402446,23.5140323638916,14100
2024-11-01 00:00:00+00:00,23.609254202452952,23.635393238109284,23.478557243583033,23.581247329711914,19300
2024-11-04 00:00:00+00:00,23.71194280413829,23.814632891549696,23.487893161176544,23.6279239654541,38700
2024-11-05 00:00:00+00:00,23.70260866353959,23.74928678827964,23.665267944335938,23.665267944335938,8200
2024-11-06 00:00:00+00:00,23.758621509186924,23.94999736186811,23.637260170069105,23.8052978515625,38100
2024-11-07 00:00:00+00:00,23.74928623216755,23.805298199955647,23.66526739019123,23.702608108520508,12900
2024-11-08 00:00:00+00:00,23.721279776928466,23.870646214060304,23.711944152034178,23.749286651611328,8800
2024-11-11 00:00:00+00:00,23.77729034423828,23.889316055778398,23.74928525179446,23.77729034423828,5000
2024-11-12 00:00:00+00:00,23.77729174570581,23.77729174570581,23.711944152034178,23.749286651611328,3000
2024-11-13 00:00:00+00:00,23.800630345298426,23.800630345298426,23.6279239654541,23.6279239654541,21700
2024-11-14 00:00:00+00:00,23.669932535760452,23.683002053283047,23.58124677836974,23.618587493896484,5600
2024-11-15 00:00:00+00:00,23.581249313929906,23.674603783666985,23.515901719290476,23.646596908569336,32600
2024-11-18 00:00:00+00:00,23.646597046488516,23.655932671575513,23.52523748153437,23.562578201293945,23400
2024-11-19 00:00:00+00:00,23.64659576817515,23.702607735080765,23.543905678357913,23.59058380126953,15300
2024-11-20 00:00:00+00:00,23.5532423535207,23.61858994792344,23.413211539716492,23.473892211914062,50900
2024-11-21 00:00:00+00:00,23.47855729167014,23.618588094485613,23.347862113120797,23.431880950927734,52800
2024-11-22 00:00:00+00:00,23.431881877500118,23.56257706121757,23.385203754323648,23.50656509399414,19700
2024-11-25 00:00:00+00:00,23.571913826380943,23.571913826380943,23.46082291484597,23.562578201293945,10900
2024-11-26 00:00:00+00:00,23.571913457095857,23.665267925914904,23.43188264416148,23.45055389404297,21000
2024-11-27 00:00:00+00:00,23.534570957332882,23.665267925914904,23.403875769339248,23.45055389404297,38900
2024-11-29 00:00:00+00:00,23.478558220088257,23.613922106417522,23.450553126770707,23.50656509399414,9600
2024-12-02 00:00:00+00:00,23.54390610498484,23.618589322408397,23.385204045386228,23.553241729736328,82900
2024-12-03 00:00:00+00:00,23.515899593286505,23.61858789818397,23.41320950780079,23.55790901184082,22800
2024-12-04 00:00:00+00:00,23.487894272071237,23.525236771291837,23.366534710781018,23.469223022460938,38800
2024-12-05 00:00:00+00:00,23.478558647266087,23.515901146486687,23.469223022460938,23.469223022460938,23800
2024-12-06 00:00:00+00:00,23.515900798090232,23.57191276550293,23.487893924089715,23.57191276550293,16700
2024-12-09 00:00:00+00:00,23.57191276550293,23.650329875998374,23.57191276550293,23.57191276550293,55700
2024-12-10 00:00:00+00:00,23.571912339044367,23.618588680945766,23.488826527424504,23.609254837036133,36900
2024-12-11 00:00:00+00:00,23.618590323721758,23.711944794606072,23.58591652600051,23.693273544311523,12700
2024-12-12 00:00:00+00:00,23.68393813307465,23.68393813307465,23.637260010426008,23.674602508544922,2700
2024-12-13 00:00:00+00:00,23.674602508544922,23.702607601545793,23.646595634955737,23.674602508544922,6100
2024-12-16 00:00:00+00:00,23.702606329566937,23.702606329566937,23.618587493896484,23.618587493896484,46800
2024-12-17 00:00:00+00:00,23.655930838544926,23.693271555411073,23.618588341090494,23.6279239654541,5800
2024-12-18 00:00:00+00:00,23.646596694439914,23.693273038591578,23.609255975236266,23.665267944335938,25400
2024-12-19 00:00:00+00:00,23.63725958981771,23.63725958981771,23.562576375497127,23.6279239654541,4000
2024-12-20 00:00:00+00:00,23.721278903557728,23.721278903557728,23.506564880659607,23.525236129760742,26900
2024-12-23 00:00:00+00:00,23.571912471925266,23.68393818594377,23.525236129760742,23.525236129760742,25300
2024-12-24 00:00:00+00:00,23.602722274184522,23.683940256226823,23.602722274184522,23.655933380126953,1800
2024-12-26 00:00:00+00:00,23.609254333433924,23.609254333433924,23.44121665723196,23.497228622436523,48600
2024-12-27 00:00:00+00:00,23.57191204991596,23.57191204991596,23.46922196228649,23.478557586669922,17400
2024-12-30 00:00:00+00:00,23.525237147227532,23.647529738776004,23.51216762840914,23.56351089477539,10500
2024-12-31 00:00:00+00:00,23.68393776192886,23.68393776192886,23.478557586669922,23.478557586669922,32700
2025-01-02 00:00:00+00:00,23.53456997372299,23.59991934557697,23.478558007007898,23.525236129760742,42300
2025-01-03 00:00:00+00:00,23.553242378890193,23.795963287353516,23.553242378890193,23.795963287353516,13100
2025-01-06 00:00:00+00:00,23.758621509186924,23.8052978515625,23.711943386223023,23.8052978515625,13000
2025-01-07 00:00:00+00:00,23.76795669557516,23.80529919605534,23.627925879951345,23.73528289794922,14100
2025-01-08 00:00:00+00:00,23.79596206625477,23.79596206625477,23.65966515317969,23.674602508544922,27500
2025-01-10 00:00:00+00:00,23.63725924680302,23.795961297504768,23.63725924680302,23.730613708496094,7500
2025-01-13 00:00:00+00:00,23.758621429176394,23.819300317942634,23.732482392639966,23.73995018005371,6900
2025-01-14 00:00:00+00:00,23.758621429176394,23.79596214683344,23.73995018005371,23.73995018005371,7000
2025-01-15 00:00:00+00:00,23.79596222696972,23.83330472534084,23.79596222696972,23.8052978515625,7100
2025-01-16 00:00:00+00:00,23.8052978515625,23.8052978515625,23.8052978515625,23.8052978515625,0
2025-01-17 00:00:00+00:00,23.823969106134225,23.898652322305026,23.772624061156485,23.787561416625977,7000
2025-01-21 00:00:00+00:00,23.805298065148982,23.805298065148982,23.777291191119357,23.7866268157959,3600
2025-01-22 00:00:00+00:00,23.80529779837258,24.13203753603654,23.77729092465682,23.95466423034668,15300
2025-01-23 00:00:00+00:00,23.945329374164604,23.957465864556386,23.674603375244757,23.898653030395508,10400
2025-01-24 00:00:00+00:00,23.89865281658616,23.92665791036172,23.788494936911775,23.91732406616211,3300
2025-01-27 00:00:00+00:00,23.917324280138498,23.97333624877909,23.85197490603803,23.898653030395508,2100
2025-01-28 00:00:00+00:00,23.907987727323146,23.907987727323146,23.79596201380165,23.8239688873291,25400
2025-01-29 00:00:00+00:00,23.80716441631067,23.898651039606637,23.786625331068958,23.833303451538086,10100
2025-01-30 00:00:00+00:00,23.805297167977884,23.92665672302246,23.805297167977884,23.92665672302246,6300
2025-01-31 00:00:00+00:00,23.972502301087747,24.02025556034154,23.972502301087747,24.005929946899414,21900
2025-02-03 00:00:00+00:00,23.991604878699036,24.039358139038086,23.991604878699036,24.039358139038086,17200
2025-02-04 00:00:00+00:00,24.037447143290095,24.0536836889631,23.99160481502113,24.02025604248047,40800
2025-02-05 00:00:00+00:00,24.02980613708496,24.03935715309507,24.02025512107485,24.02980613708496,9800
2025-02-06 00:00:00+00:00,24.025032525270394,24.04890915543992,23.991604878699036,24.039358139038086,19700
2025-02-07 00:00:00+00:00,24.039358075233434,24.039358075233434,24.001154009727504,24.02025604248047,3500
2025-02-10 00:00:00+00:00,24.020255352424495,24.039357384628694,24.020255352424495,24.03171730041504,7900
2025-02-11 00:00:00+00:00,24.02025604248047,24.039358075233434,24.010705026103984,24.02025604248047,18100
2025-02-12 00:00:00+00:00,24.039358075233434,24.039358075233434,24.00783953902403,24.02025604248047,10500
2025-02-13 00:00:00+00:00,24.02980705885695,24.039358075233434,23.9534007495152,24.02025604248047,46300
2025-02-14 00:00:00+00:00,24.02980705885695,24.02980705885695,24.001154009727504,24.02025604248047,9900
2025-02-18 00:00:00+00:00,24.03935715309507,24.08711041147558,24.02025512107485,24.02980613708496,17400
2025-02-19 00:00:00+00:00,24.022168022638205,24.085203276137463,23.982054845108692,24.04891014099121,6300
2025-02-20 00:00:00+00:00,24.087111335445737,24.087111335445737,23.972502782268165,24.02025604248047,91100
2025-02-21 00:00:00+00:00,24.08711144122311,24.122450019804276,24.04890919721953,24.077560424804688,3900
2025-02-24 00:00:00+00:00,24.077560319069253,24.115764384575183,23.92474770038575,24.02025604248047,28000
2025-02-25 00:00:00+00:00,23.99160481502113,24.057503731179672,23.9534007495152,24.02025604248047,11300
2025-02-26 00:00:00+00:00,24.058461198000376,24.087112426757812,23.953401834769267,24.087112426757812,21600
2025-02-27 00:00:00+00:00,24.06801177487865,24.06801177487865,24.064189910888672,24.064189910888672,2100
2025-02-28 00:00:00+00:00,24.04222368983657,24.068011252022846,24.021210725028812,24.058460235595703,3600
2025-03-03 00:00:00+00:00,24.029808147572748,24.087112426757812,23.924748784341638,24.087112426757812,18300
2025-03-04 00:00:00+00:00,24.087111271412574,24.087111271412574,23.838790311294495,24.00115394592285,66600
2025-03-05 00:00:00+00:00,24.07755952459148,24.08711054065281,24.02980626595487,24.068010330200195,10500
2025-03-06 00:00:00+00:00,24.087110894738778,24.09666191094051,24.02025560299672,24.044132232666016,15500
2025-03-07 00:00:00+00:00,24.087112156037502,24.10621418944123,23.943850548849895,23.953401565551758,55100
2025-03-10 00:00:00+00:00,23.982054511500817,24.033627815462683,23.89609718322754,23.89609718322754,21700
2025-03-11 00:00:00+00:00,23.915198272427777,23.96295153217433,23.915198272427777,23.924747467041016,10900
2025-03-12 00:00:00+00:00,24.00115396776333,24.00115396776333,23.943849691274735,23.982053756713867,1400
2025-03-13 00:00:00+00:00,23.982053756713867,24.00115396776333,23.982053756713867,23.982053756713867,5600
2025-03-14 00:00:00+00:00,24.010703996959144,24.02025501292625,23.9228375647338,23.972501754760742,8800
2025-03-17 00:00:00+00:00,23.984919243788813,24.125315358770404,23.92474765855517,23.982053756713867,11900
2025-03-18 00:00:00+00:00,23.991603894714558,24.048908169105182,23.991603894714558,24.02980613708496,5500
2025-03-19 00:00:00+00:00,24.01548138128454,24.029806994976127,24.00115394592285,24.00115394592285,2700
2025-03-20 00:00:00+00:00,24.05845918511529,24.05845918511529,24.001153089054633,24.02980613708496,7900
2025-03-21 00:00:00+00:00,24.04890959603632,24.04890959603632,23.972503285091946,24.01548194885254,9900
2025-03-24 00:00:00+00:00,24.03935715309507,24.048908169105182,23.98205287870445,24.02980613708496,6700
2025-03-25 00:00:00+00:00,24.010705089832587,24.05846017184175,24.001154073430758,24.039358139038086,3300
2025-03-26 00:00:00+00:00,24.03935830783886,24.115764617919922,24.020256274901065,24.115764617919922,5800
2025-03-27 00:00:00+00:00,24.10621278734793,24.182619094848633,24.020255463700877,24.182619094848633,6900
2025-03-28 00:00:00+00:00,24.08233663420387,24.114809725409803,23.98205369518858,24.056549072265625,7100
2025-03-31 00:00:00+00:00,24.106214420080487,24.113854504847005,24.026942620199733,24.04891014099121,6600
2025-04-01 00:00:00+00:00,24.022166181773823,24.211271927780068,24.020255249893538,24.068010330200195,4500
2025-04-02 00:00:00+00:00,24.115764384575183,24.192170693916935,23.9534007495152,24.02025604248047,19100
2025-04-03 00:00:00+00:00,23.915198336342165,24.259025815110437,23.87699427110675,23.943849563598633,23200
2025-04-04 00:00:00+00:00,23.90564807316106,24.04890967896702,23.685978334477092,23.857892990112305,56200
2025-04-07 00:00:00+00:00,23.756655171752556,23.756655171752556,23.036525288482302,23.294395446777344,43700
2025-04-08 00:00:00+00:00,23.542714658831287,23.85598178241063,23.294393713820217,23.370800018310547,16600
2025-04-09 00:00:00+00:00,23.265743975556838,23.733732848187337,23.093829324045615,23.60957145690918,54200
2025-04-10 00:00:00+00:00,23.4472080252709,23.572323972771937,23.168324902548374,23.256193161010742,14300
2025-04-11 00:00:00+00:00,23.2848442191222,23.33259930109198,23.065176307071546,23.179786682128906,15300
2025-04-14 00:00:00+00:00,23.303946114813307,23.685977659973506,23.2323162247852,23.55226707458496,20000
2025-04-15 00:00:00+00:00,23.590471414641392,23.685977935791016,23.590471414641392,23.685977935791016,15500
2025-04-16 00:00:00+00:00,23.685978606484255,23.953401609617885,23.676429411434995,23.757610321044922,12500
2025-04-17 00:00:00+00:00,23.68597752496807,23.97250254845766,23.68597752496807,23.924747467041016,8800
2025-04-21 00:00:00+00:00,23.90564824063432,23.972503535700785,23.829241928891193,23.93429946899414,8700
2025-04-22 00:00:00+00:00,23.934298674914952,24.020256000482895,23.88654541478614,23.982053756713867,14800
2025-04-23 00:00:00+00:00,23.97250314051041,24.30678143200227,23.97250314051041,24.153968811035156,25200
2025-04-24 00:00:00+00:00,24.144417369519125,24.259025922392023,23.97250271853968,24.00115394592285,9700
2025-04-25 00:00:00+00:00,24.029807459037848,24.21127312987284,24.029807459037848,24.192171096801758,6100
2025-04-28 00:00:00+00:00,24.192170800155672,24.260937025366264,24.068011230056378,24.077560424804688,11500
2025-04-29 00:00:00+00:00,24.10621370634108,24.2399242941472,24.096662689830627,24.17306900024414,10900
2025-04-30 00:00:00+00:00,24.211274596613986,24.239925826286186,24.163519511043237,24.216049194335938,2800
2025-05-01 00:00:00+00:00,24.336261742645295,24.502413004345726,24.267846846209725,24.433998107910156,17200
2025-05-02 00:00:00+00:00,24.375357959111206,24.49264011054532,24.375357959111206,24.482866287231445,13000
2025-05-05 00:00:00+00:00,24.520984757405408,24.520984757405408,24.433999034828265,24.482866287231445,2100
2025-05-06 00:00:00+00:00,24.482866608213936,24.507302098902073,24.45159149169922,24.45159149169922,4300
2025-05-07 00:00:00+00:00,24.453547105159984,24.473094752126432,24.346036911010742,24.346036911010742,11400
2025-05-08 00:00:00+00:00,24.34603536437012,24.53173427042196,24.34603536437012,24.40467643737793,8700
2025-05-09 00:00:00+00:00,24.56105522176336,24.56105522176336,24.38513199309236,24.414451599121094,4500
2025-05-12 00:00:00+00:00,24.443772139846985,24.688112123015188,24.29716852277929,24.365583419799805,16000
2025-05-13 00:00:00+00:00,24.316714096759096,24.46331957673945,24.14079087628168,24.433998107910156,8200
2025-05-14 00:00:00+00:00,24.4144519860811,24.550304964388307,24.375358556034442,24.495573043823242,11200
2025-05-15 00:00:00+00:00,24.531735816792846,24.545418796829384,24.4339994461749,24.44377326965332,6900
2025-05-16 00:00:00+00:00,24.50730226879396,24.551283542504805,24.43399952455381,24.458433151245117,3600
2025-05-19 00:00:00+00:00,24.53173503532527,24.53173503532527,24.45354631415489,24.521961212158203,2900
2025-05-20 00:00:00+00:00,24.529780306430677,24.531735816792846,24.375358369470625,24.44377326965332,12700
2025-05-21 00:00:00+00:00,24.482866438396442,24.497528105540873,24.42422536231732,24.44474983215332,6400
2025-05-22 00:00:00+00:00,24.477979580894843,24.492639383347303,24.463319778442383,24.463319778442383,1500
2025-05-23 00:00:00+00:00,24.482866487582104,24.522938604247052,24.482866487582104,24.512187957763672,3300
2025-05-27 00:00:00+00:00,24.48286535185044,24.551282112433654,24.385130850778072,24.531734466552734,7500
2025-05-28 00:00:00+00:00,24.502414134369815,24.56105521056675,24.45354688156674,24.512187957763672,5300
2025-05-29 00:00:00+00:00,24.561054150519503,24.561054150519503,24.53173454576956,24.54639434814453,6100
2025-05-30 00:00:00+00:00,24.600149122636807,24.600149122636807,24.53075740385342,24.577669143676758,5600
2025-06-02 00:00:00+00:00,24.668564252780566,24.668564252780566,24.492639168231637,24.629470825195312,4300
2025-06-03 00:00:00+00:00,24.62947099076114,24.62947099076114,24.52196080188828,24.561054229736328,3700
2025-06-04 00:00:00+00:00,24.649016765378228,24.668564411379585,24.63435696296027,24.658790588378906,3500
2025-06-05 00:00:00+00:00,24.72720511770581,24.72720511770581,24.629470617483857,24.697885513305664,2500
2025-06-06 00:00:00+00:00,24.57082825410127,24.697886090022475,24.57082825410127,24.590375900268555,3500
2025-06-09 00:00:00+00:00,24.707661056818246,24.707661056818246,24.502414490893226,24.570829391479492,4800
2025-06-10 00:00:00+00:00,24.649016606904883,24.717433367469777,24.572783397822274,24.629470825195312,5900
2025-06-11 00:00:00+00:00,24.673453315101195,24.717434588410924,24.443773125131923,24.624584197998047,1700
2025-06-12 00:00:00+00:00,24.50730083472146,24.629470825195312,24.482865345293796,24.629470825195312,3600
2025-06-13 00:00:00+00:00,24.629471402829786,24.629471402829786,24.433998667820756,24.521961212158203,3900
2025-06-16 00:00:00+00:00,24.531736017369287,24.551283664485943,24.43399964595223,24.473094940185547,5800
2025-06-17 00:00:00+00:00,24.512187746871845,24.629471762422856,24.512187746871845,24.580602645874023,1500
2025-06-18 00:00:00+00:00,24.649017144765818,24.649017144765818,24.58060224687417,24.597217559814453,3500
2025-06-20 00:00:00+00:00,24.62947099076114,24.62947099076114,24.541508447895367,24.561054229736328,2700
2025-06-23 00:00:00+00:00,24.57082788756826,24.629470825195312,24.56398639792838,24.629470825195312,5100
2025-06-24 00:00:00+00:00,24.629470617483857,24.697885513305664,24.561053857495953,24.697885513305664,2800
2025-06-25 00:00:00+00:00,24.69788567190084,24.727205276489258,24.69788567190084,24.727205276489258,2800
2025-06-26 00:00:00+00:00,24.727205470894948,24.865013951708747,24.708636512120698,24.854263305664062,4600
2025-06-27 00:00:00+00:00,24.869900701149756,24.873811721801758,24.82494260531357,24.873811721801758,5000
2025-06-30 00:00:00+00:00,24.864037918992366,24.87381174229806,24.6783390045166,24.6783390045166,7700
2025-07-01 00:00:00+00:00,24.741868070728113,24.815168949706457,24.67833915094726,24.805395126342773,4500
2025-07-02 00:00:00+00:00,24.75261792122156,24.838624954223633,24.75261792122156,24.838624954223633,500
2025-07-03 00:00:00+00:00,24.85426367329566,24.85426367329566,24.67833858511538,24.815168380737305,2700
2025-07-07 00:00:00+00:00,24.854263874488236,24.87381152092565,24.829830248524555,24.84449005126953,2000
2025-07-08 00:00:00+00:00,24.84449069881318,24.86403834576008,24.795623445612147,24.849376678466797,5100
2025-07-09 00:00:00+00:00,24.84449005126953,24.84449005126953,24.78584897612346,24.84449005126953,2400
2025-07-10 00:00:00+00:00,24.844490202059383,24.85426402533741,24.776075303279377,24.806373596191406,5000
2025-07-11 00:00:00+00:00,24.72720526384307,24.922677993774414,24.72720526384307,24.922677993774414,8900
2025-07-14 00:00:00+00:00,24.776074177566993,24.922677791744032,24.776074177566993,24.893356323242188,5800
2025-07-15 00:00:00+00:00,24.922678353331268,24.99109325054442,24.776074735850784,24.981319427490234,14100
2025-07-16 00:00:00+00:00,24.981320396992672,25.030189514160156,24.935385477438064,25.030189514160156,14400
2025-07-17 00:00:00+00:00,24.98327533959512,25.045825571148583,24.981319829286377,25.039962768554688,13100
2025-07-18 00:00:00+00:00,25.020415690726658,25.030189514160156,25.010641867293163,25.030189514160156,20900
2025-07-21 00:00:00+00:00,25.020414352416992,25.0301881753277,24.99988988355434,25.020414352416992,4900
2025-07-22 00:00:00+00:00,25.06928217265357,25.06928217265357,24.981319628623833,25.01064109802246,8200
2025-07-23 00:00:00+00:00,25.069282374022674,25.069282374022674,24.991093652497764,25.039962768554688,3600
2025-07-24 00:00:00+00:00,24.951999814799873,25.167018329427208,24.951999814799873,25.079055786132812,19000
2025-07-25 00:00:00+00:00,24.985229710116624,25.0692831008385,24.973502240422658,25.05950927734375,3200
2025-07-28 00:00:00+00:00,25.06928176154578,25.06928176154578,25.049734115600586,25.049734115600586,3500
2025-07-29 00:00:00+00:00,25.049733945672482,25.090784747545364,25.012594164295006,25.042892456054688,14800
2025-07-30 00:00:00+00:00,25.167018238408776,25.21588548932176,25.039962267535344,25.08687400817871,46700
2025-07-31 00:00:00+00:00,25.196339646613797,25.20611346960602,24.92267819532998,24.95199966430664,26100
2025-08-01 00:00:00+00:00,25.049999237060547,25.26099967956543,25.049999237060547,25.25,35200
2025-08-04 00:00:00+00:00,25.270000457763672,25.280000686645508,25.219999313354492,25.264999389648438,3500
2025-08-05 00:00:00+00:00,25.2810001373291,25.34000015258789,25.280000686645508,25.31999969482422,5400
2025-08-06 00:00:00+00:00,25.299999237060547,25.350000381469727,25.299999237060547,25.332000732421875,6400
2025-08-07 00:00:00+00:00,25.329999923706055,25.350000381469727,25.29800033569336,25.30699920654297,5600
2025-08-08 00:00:00+00:00,25.34000015258789,25.350000381469727,25.31999969482422,25.334999084472656,4200
2025-08-11 00:00:00+00:00,25.290000915527344,25.350000381469727,25.290000915527344,25.329999923706055,7500
2025-08-12 00:00:00+00:00,25.350000381469727,25.489999771118164,25.344999313354492,25.360000610351562,12100
2025-08-13 00:00:00+00:00,25.488000869750977,25.488000869750977,25.059999465942383,25.239999771118164,52200
2025-08-14 00:00:00+00:00,25.190000534057617,25.288000106811523,25.18000030517578,25.190000534057617,17000
2025-08-15 00:00:00+00:00,25.229999542236328,25.40999984741211,25.229999542236328,25.34000015258789,7200
2025-08-18 00:00:00+00:00,25.3799991607666,25.389999389648438,25.350000381469727,25.389999389648438,55400
2025-08-19 00:00:00+00:00,25.450000762939453,25.450000762939453,25.31999969482422,25.364999771118164,1400
2025-08-20 00:00:00+00:00,25.31999969482422,25.399999618530273,25.31999969482422,25.3799991607666,5500
2025-08-21 00:00:00+00:00,25.389999389648438,25.440000534057617,25.350000381469727,25.350000381469727,8600
2025-08-22 00:00:00+00:00,25.368999481201172,25.389999389648438,25.35700035095215,25.3799991607666,4700
2025-08-25 00:00:00+00:00,25.389999389648438,25.399999618530273,25.299999237060547,25.34000015258789,39600
2025-08-26 00:00:00+00:00,25.31999969482422,25.389999389648438,25.299999237060547,25.309999465942383,24300
2025-08-27 00:00:00+00:00,25.31999969482422,25.447999954223633,25.309999465942383,25.309999465942383,15200
2025-08-28 00:00:00+00:00,25.309999465942383,25.3700008392334,25.290000915527344,25.31999969482422,12300
2025-08-29 00:00:00+00:00,25.440000534057617,25.450000762939453,25.30900001525879,25.350000381469727,7100
2025-09-02 00:00:00+00:00,25.399999618530273,25.399999618530273,25.270000457763672,25.3700008392334,5300
2025-09-03 00:00:00+00:00,25.350000381469727,25.350000381469727,25.270000457763672,25.31999969482422,11800
2025-09-04 00:00:00+00:00,25.399999618530273,25.399999618530273,25.360000610351562,25.3700008392334,1800
2025-09-05 00:00:00+00:00,25.350000381469727,25.350000381469727,25.299999237060547,25.329999923706055,9700
2025-09-08 00:00:00+00:00,25.43000030517578,25.43000030517578,25.200000762939453,25.280000686645508,19500
2025-09-09 00:00:00+00:00,25.290000915527344,25.344999313354492,25.18000030517578,25.290000915527344,69900
2025-09-10 00:00:00+00:00,25.299999237060547,25.399999618530273,25.290000915527344,25.3700008392334,16400
2025-09-11 00:00:00+00:00,25.450000762939453,25.450000762939453,25.219999313354492,25.239999771118164,23100
2025-09-12 00:00:00+00:00,25.288000106811523,25.389999389648438,25.288000106811523,25.3799991607666,16700
2025-09-15 00:00:00+00:00,25.399999618530273,25.43000030517578,25.389999389648438,25.420000076293945,21800
