"('date', '')","('open', 'CWEN-A')","('high', 'CWEN-A')","('low', 'CWEN-A')","('close', 'CWEN-A')","('volume', 'CWEN-A')"
2013-11-18 00:00:00+00:00,8.895656668178548,8.91335687416581,8.698450329580641,8.76922607421875,248068
2013-11-19 00:00:00+00:00,8.784399020049532,8.824856775803937,8.706011696267694,8.802099227905273,254464
2013-11-20 00:00:00+00:00,8.812212003909591,8.83749870142833,8.738882992577455,8.779340744018555,101496
2013-11-21 00:00:00+00:00,8.78692340555366,8.81979561931391,8.728765467109255,8.791980743408203,416202
2013-11-22 00:00:00+00:00,8.819797473413308,8.913355831918805,8.751524844907532,8.900712966918945,207792
2013-11-25 00:00:00+00:00,8.968986440603663,9.231961336983641,8.920942198652536,9.085302352905273,316126
2013-11-26 00:00:00+00:00,9.095414231532253,9.095414231532253,8.837495789361798,8.890596389770508,396968
2013-11-27 00:00:00+00:00,8.982839099697514,9.159625933695212,8.970027652155004,9.093010902404785,405482
2013-11-29 00:00:00+00:00,9.144250913853744,9.346659624184994,9.041766196096573,9.262109756469727,202614
2013-12-02 00:00:00+00:00,9.236485567548796,9.303075157033676,9.105817266966062,9.251858711242676,257970
2013-12-03 00:00:00+00:00,9.272357429279984,9.479890519536001,9.168335300324843,9.400464057922363,586358
2013-12-04 00:00:00+00:00,9.40815021908941,9.766566674239805,9.287729686939826,9.620806694030762,750966
2013-12-05 00:00:00+00:00,9.718166828757454,9.951320803451411,9.677172755537939,9.79503059387207,485650
2013-12-06 00:00:00+00:00,9.8642088879118,10.105048960852258,9.70535696649898,9.971817970275879,333104
2013-12-09 00:00:00+00:00,10.010254623727286,10.28952718969948,9.95132567570809,9.997444152832031,627558
2013-12-10 00:00:00+00:00,9.971818768016467,9.984630211835457,9.679735832660777,9.736103057861328,602506
2013-12-11 00:00:00+00:00,9.759159126148827,9.944913272822994,9.561874879248855,9.587495803833008,548920
2013-12-12 00:00:00+00:00,9.597746112366908,9.93594745376993,9.538817194419872,9.81552791595459,514668
2013-12-13 00:00:00+00:00,9.830901474694162,10.06661815724527,9.687422689761759,9.756600379943848,502538
2013-12-16 00:00:00+00:00,9.769411051640084,10.00128371957916,9.76684837192614,9.974381446838379,433494
2013-12-17 00:00:00+00:00,9.933384956959568,10.105047315845589,9.92313619534305,10.069177627563477,394972
2013-12-18 00:00:00+00:00,10.05637251353757,10.402260094390284,10.002567952494031,10.397136688232422,512480
2013-12-19 00:00:00+00:00,10.40738259885068,10.55060630724674,10.110175249168801,10.210098266601562,247864
2013-12-20 00:00:00+00:00,10.184478546210538,10.335388357839399,10.097365986217087,10.256217956542969,633856
2013-12-23 00:00:00+00:00,10.266467151616432,10.317018026231105,10.14092317829312,10.163981437683105,247372
2013-12-24 00:00:00+00:00,10.204974653537588,10.299773286430849,10.084554108121809,10.230595588684082,100364
2013-12-26 00:00:00+00:00,10.253652252187143,10.27414879969367,9.925699673076464,9.969255447387695,294392
2013-12-27 00:00:00+00:00,10.01025202787054,10.24340605625733,10.01025202787054,10.230595588684082,152264
2013-12-30 00:00:00+00:00,10.23571933187279,10.281837794156774,10.01025140263731,10.07174301147461,378618
2013-12-31 00:00:00+00:00,10.08199218492948,10.310022825303628,10.012840871144963,10.251092910766602,258016
2014-01-02 00:00:00+00:00,10.235721006293437,10.345636725296803,10.153732832682229,10.245969772338867,315636
2014-01-03 00:00:00+00:00,10.179351936066528,10.394571097356769,9.687422983046522,10.040996551513672,751174
2014-01-06 00:00:00+00:00,10.061493757648314,10.187037694243902,9.705357520850338,9.910327911376953,446498
2014-01-07 00:00:00+00:00,9.966698481807203,10.076870286965642,9.966698481807203,10.020503044128418,374688
2014-01-08 00:00:00+00:00,10.040998109468005,10.11658153544,9.86421129780431,9.928264617919922,305640
2014-01-09 00:00:00+00:00,9.989753595548589,9.994876999713043,9.782220541357876,9.838587760925293,275532
2014-01-10 00:00:00+00:00,9.88983270891881,10.030750801828228,9.812968916571222,9.953886032104492,299504
2014-01-13 00:00:00+00:00,9.89751612119185,9.961569420748715,9.618269107799346,9.695107460021973,473912
2014-01-14 00:00:00+00:00,9.713042074954533,9.966693565219048,9.713042074954533,9.784781455993652,240424
2014-01-15 00:00:00+00:00,9.833464557046039,10.051245423023056,9.787346095036042,9.902642250061035,455338
2014-01-16 00:00:00+00:00,9.91801518959149,10.056370586369109,9.910329104451412,9.923139572143555,213006
2014-01-17 00:00:00+00:00,9.923135384049973,10.030745417474057,9.86420647563644,10.015372276306152,263976
2014-01-21 00:00:00+00:00,10.143479640153831,10.15885278251334,9.905201309147795,10.035869598388672,418828
2014-01-22 00:00:00+00:00,10.064054056528917,10.093775076657952,9.953882303725965,9.969255447387695,353538
2014-01-23 00:00:00+00:00,9.971818297095856,9.976942678906266,9.754037445720911,9.897517204284668,283560
2014-01-24 00:00:00+00:00,9.812968107315506,9.853962191678596,9.438896965330292,9.628495216369629,435616
2014-01-27 00:00:00+00:00,9.620807712974123,9.700234175391923,9.333849135575141,9.500388145446777,376384
2014-01-28 00:00:00+00:00,9.508074313664734,9.78478412851913,9.410713000393729,9.75403881072998,304332
2014-01-29 00:00:00+00:00,9.695109877727434,9.894955909420943,9.659240177410757,9.75403881072998,165314
2014-01-30 00:00:00+00:00,9.816809508958281,10.00000200663303,9.802717703185152,9.861647605895996,240884
2014-01-31 00:00:00+00:00,9.718167149886687,10.263901561772691,9.62849291718572,9.97694206237793,374002
2014-02-03 00:00:00+00:00,9.982070434991948,10.194727953817768,9.736105889203419,9.787348747253418,285892
2014-02-04 00:00:00+00:00,9.802719289415728,9.802719289415728,9.282606663584687,9.646430015563965,435956
2014-02-05 00:00:00+00:00,9.223677934634413,9.810406571157806,8.9367193392222,9.35434627532959,2420194
2014-02-06 00:00:00+00:00,9.356905693960188,9.374840538836045,9.292852397296203,9.344095230102539,2017880
2014-02-07 00:00:00+00:00,9.40558742677316,9.431209336166134,9.303102721328985,9.367156028747559,907518
2014-02-10 00:00:00+00:00,9.390216365508808,9.515760315518852,9.34153522061118,9.500388145446777,612738
2014-02-11 00:00:00+00:00,9.533692938291331,9.58493577377112,9.429157710292687,9.523444175720215,872324
2014-02-12 00:00:00+00:00,9.533694559521074,9.907765660596459,9.482451715327304,9.664363861083984,1040058
2014-02-13 00:00:00+00:00,9.63874100994987,9.67204900203271,9.494236965774409,9.613120079040527,689308
2014-02-14 00:00:00+00:00,9.643864296798235,9.713554120145988,9.481425423951748,9.666923522949219,646654
2014-02-18 00:00:00+00:00,9.684859271695283,9.777096184905613,9.528569055130651,9.582374572753906,366944
2014-02-19 00:00:00+00:00,9.62337076071336,9.710483311496679,9.364594811014648,9.42608642578125,352630
2014-02-20 00:00:00+00:00,9.4645179015412,9.689985854226233,9.35434611655738,9.628495216369629,386718
2014-02-21 00:00:00+00:00,9.646432484860068,9.656680275487174,9.518325816946263,9.602875709533691,273998
2014-02-24 00:00:00+00:00,9.61568618084981,9.71048581881697,9.505514368253833,9.602875709533691,251240
2014-02-25 00:00:00+00:00,9.615681648254395,9.641303556185406,9.495262101794117,9.615681648254395,607350
2014-02-26 00:00:00+00:00,9.656675518871397,9.736101965710121,9.597746597942988,9.636178970336914,436014
2014-02-27 00:00:00+00:00,9.73788635181888,9.790044484968925,9.602275603562214,9.758749008178711,314776
2014-02-28 00:00:00+00:00,9.88914526010015,10.311625303778817,9.654435119556902,9.956951141357422,1381162
2014-03-03 00:00:00+00:00,9.88653553063897,9.975178185212096,9.74570888174878,9.831769943237305,441460
2014-03-04 00:00:00+00:00,9.92044104550219,10.063614544021291,9.805692933651699,9.818733215332031,680932
2014-03-05 00:00:00+00:00,9.808304061364987,9.818735891619124,9.490140202452439,9.672693252563477,623830
2014-03-06 00:00:00+00:00,9.677909082451391,9.693555832860698,9.544905734967811,9.617927551269531,882060
2014-03-07 00:00:00+00:00,9.667474735980834,9.677906563427833,9.432763592592469,9.573590278625488,501608
2014-03-10 00:00:00+00:00,9.534474829765408,9.777009407673013,9.46406146893732,9.750929832458496,825942
2014-03-11 00:00:00+00:00,9.771790470277827,9.8135167828813,9.628355338046736,9.753535270690918,548044
2014-03-12 00:00:00+00:00,9.75874992954816,10.006500339276931,9.690945046434871,9.910008430480957,287950
2014-03-13 00:00:00+00:00,9.956950435438417,10.04040305658175,9.808300391849748,9.857850074768066,386382
2014-03-14 00:00:00+00:00,9.79786941263779,10.009109437764964,9.784830125988067,9.95434284210205,176778
2014-03-17 00:00:00+00:00,9.967381792296399,10.04040258364889,9.889144093180251,9.904791831970215,384682
2014-03-18 00:00:00+00:00,9.923047716291158,9.9752058543657,9.857876158083617,9.910008430480957,370012
2014-03-19 00:00:00+00:00,9.910008717428692,10.035187655531951,9.758750212116151,9.829163551330566,416740
2014-03-20 00:00:00+00:00,9.787435295229768,10.058656771349792,9.732669707215216,10.019537925720215,371906
2014-03-21 00:00:00+00:00,10.082128170009188,10.259465217590332,10.061265514617428,10.259465217590332,754682
2014-03-24 00:00:00+00:00,10.319449155792448,10.395078413462347,10.209917950753697,10.324665069580078,493836
2014-03-25 00:00:00+00:00,10.395075840112243,10.457404154002173,10.290759579851274,10.337701797485352,576560
2014-03-26 00:00:00+00:00,10.397683265640369,10.397683265640369,10.189051740620254,10.243817329406738,442966
2014-03-27 00:00:00+00:00,10.272510313314541,10.272510313314541,10.07952641371588,10.126468658447266,670276
2014-03-28 00:00:00+00:00,10.10299496251416,10.2490365801798,10.10299496251416,10.196878433227539,715076
2014-03-31 00:00:00+00:00,10.280327300328445,10.402898751490724,10.249032821567228,10.309014320373535,487740
2014-04-01 00:00:00+00:00,10.335092942409243,10.582843280933417,10.285542277804335,10.535901069641113,507790
2014-04-02 00:00:00+00:00,10.449845662831086,10.632398694832386,10.449845662831086,10.517651557922363,481526
2014-04-03 00:00:00+00:00,10.874930218878134,11.130503994450443,10.658474299714632,10.934911727905273,1499452
2014-04-04 00:00:00+00:00,11.036620488958281,11.292194286335647,11.020972748159497,11.161799430847168,1333760
2014-04-07 00:00:00+00:00,11.153978877164516,11.313060800243703,11.107036637736753,11.237431526184082,1552434
2014-04-08 00:00:00+00:00,11.276550052559651,11.362610159040937,11.086172645680463,11.300021171569824,1105658
2014-04-09 00:00:00+00:00,11.349568101445787,11.51647335377335,11.268722934609846,11.506041526794434,893694
2014-04-10 00:00:00+00:00,11.542551732241726,11.607097541400117,11.028796697593615,11.169623374938965,1187322
2014-04-11 00:00:00+00:00,11.109635816950876,11.232207239076772,10.98046666033096,11.138322830200195,520682
2014-04-14 00:00:00+00:00,11.245253119997066,11.32348984170666,11.187880054654773,11.310450553894043,408270
2014-04-15 00:00:00+00:00,11.391296449971534,11.555594272328667,11.224391167820647,11.333922386169434,319056
2014-04-16 00:00:00+00:00,11.362610051159411,11.362610051159411,11.177449555633833,11.208744049072266,291464
2014-04-17 00:00:00+00:00,11.161797915362296,11.208740136551308,10.854066018604849,11.07834529876709,651052
2014-04-21 00:00:00+00:00,11.096603808005892,11.120074925604833,10.997503423162145,11.107035636901855,455076
2014-04-22 00:00:00+00:00,11.13572085768299,11.195702371827636,10.99228671561242,11.161799430847168,852478
2014-04-23 00:00:00+00:00,11.15136772691307,11.21656515537799,10.968815723078341,10.989678382873535,310692
2014-04-24 00:00:00+00:00,11.010541155866994,11.206133425600298,10.989677502908584,11.195701599121094,804756
2014-04-25 00:00:00+00:00,11.180050878667359,11.32348497259713,11.013145678833919,11.065303802490234,331422
2014-04-28 00:00:00+00:00,11.114855837947216,11.253075044273283,11.052266872108035,11.151366233825684,303330
2014-04-29 00:00:00+00:00,11.146155146548201,11.36261013715032,11.093996993866744,11.187881469726562,488176
2014-04-30 00:00:00+00:00,11.153976473332675,11.302626534539819,11.093994956953813,11.172231674194336,784958
2014-05-01 00:00:00+00:00,11.187879122513825,11.292194411157412,10.890578013053391,10.989678382873535,556676
2014-05-02 00:00:00+00:00,11.015759798413956,11.153978051590855,10.867108721339246,11.047054290771484,662352
2014-05-05 00:00:00+00:00,11.04705313836028,11.3417458122509,10.9975024528931,11.182663917541504,567432
2014-05-06 00:00:00+00:00,11.190486875055996,11.286978793158179,11.120073531089375,11.172231674194336,371988
2014-05-07 00:00:00+00:00,11.198309691734279,11.602534534580938,11.198309691734279,11.409549713134766,902864
2014-05-08 00:00:00+00:00,11.435629350707101,11.50604269772988,11.26872408139409,11.313058853149414,499334
2014-05-09 00:00:00+00:00,11.315663899256153,11.485177586841132,11.29740870149576,11.399116516113281,507698
2014-05-12 00:00:00+00:00,11.409550289806608,11.466924346753606,11.1826635111685,11.26611614227295,408732
2014-05-13 00:00:00+00:00,11.271334137798055,11.396487241889808,11.24655879138898,11.300021171569824,431544
2014-05-14 00:00:00+00:00,11.292196543609524,11.386367529692757,11.216567273548046,11.286980628967285,353750
2014-05-15 00:00:00+00:00,11.276549288193639,11.365217843462453,11.180056363895787,11.221782684326172,444152
2014-05-16 00:00:00+00:00,11.226996871511894,11.307842040147959,11.129200729782985,11.255683898925781,361642
2014-05-19 00:00:00+00:00,11.263506289322807,11.470834609014966,11.247859544704788,11.406941413879395,487334
2014-05-20 00:00:00+00:00,11.44605716538402,11.539941595162095,11.380859755241863,11.448665618896484,922640
2014-05-21 00:00:00+00:00,11.469529569701342,11.526903615460519,11.37825358311505,11.479961395263672,747958
2014-05-22 00:00:00+00:00,11.487786475415666,11.824205438578803,11.487786475415666,11.67294692993164,374632
2014-05-23 00:00:00+00:00,11.672949103215243,11.801492595885676,11.654693899784402,11.761617660522461,260354
2014-05-27 00:00:00+00:00,11.855500078784496,11.959816361606224,11.854118254633365,11.951992988586426,452092
2014-05-28 00:00:00+00:00,11.96763845550066,12.098033297674053,11.96763845550066,12.071954727172852,525364
2014-05-29 00:00:00+00:00,12.169929551640632,12.543288976197859,12.042828578398677,12.379117012023926,1179850
2014-05-30 00:00:00+00:00,12.440019488981974,12.458554984433675,12.31556601085591,12.421483993530273,710078
2014-06-02 00:00:00+00:00,12.466497480412047,12.57506294060625,12.360579514809057,12.424129486083984,623672
2014-06-03 00:00:00+00:00,12.434721484666001,12.569766941315242,12.326156024471798,12.424129486083984,902842
2014-06-04 00:00:00+00:00,12.44531716560917,13.104654625852117,12.405597664228567,12.993440628051758,2620502
2014-06-05 00:00:00+00:00,13.21056933339635,13.90432916435497,13.120539354561362,13.822243690490723,3485738
2014-06-06 00:00:00+00:00,13.798413954549197,13.95464243743733,13.52088352194348,13.594522476196289,763070
2014-06-09 00:00:00+00:00,13.628948387806515,13.769288893680296,13.47007137142941,13.52038288116455,636428
2014-06-10 00:00:00+00:00,13.554796035010742,13.568036534832745,13.258227222969266,13.38797664642334,919658
2014-06-11 00:00:00+00:00,13.353557429980873,13.697789323020096,13.260879962277148,13.631590843200684,1029374
2014-06-12 00:00:00+00:00,13.66071980920371,13.816948278830617,13.521040961316483,13.809004783630371,875244
2014-06-13 00:00:00+00:00,13.822247524879913,13.867262021730394,13.734865016722175,13.77988052368164,614444
2014-06-16 00:00:00+00:00,13.816948924765029,13.86723315073779,13.71632693705332,13.795764923095703,563162
2014-06-17 00:00:00+00:00,13.97582798752665,13.97582798752665,13.263532440670472,13.414464950561523,1376720
2014-06-18 00:00:00+00:00,13.403867380738928,14.084387645551995,13.403867380738928,13.875201225280762,2690168
2014-06-19 00:00:00+00:00,13.8752047043743,14.049968687600066,13.816949706596093,13.946698188781738,734666
2014-06-20 00:00:00+00:00,13.904333063356034,13.966824466069706,13.53626954994305,13.549509048461914,1540428
2014-06-23 00:00:00+00:00,13.467421600078294,13.605643883995356,13.229106620835882,13.255586624145508,738532
2014-06-24 00:00:00+00:00,13.255586624145506,13.55215559045141,13.1152451318766,13.255586624145508,644358
2014-06-25 00:00:00+00:00,13.136426294738918,13.438291196450676,13.117890801483538,13.297950744628906,525504
2014-06-26 00:00:00+00:00,13.25028774128976,13.507137151815932,13.244991741779817,13.467418670654297,312686
2014-06-27 00:00:00+00:00,13.472717128892706,13.687199592590332,13.427701629897317,13.687199592590332,979462
2014-06-30 00:00:00+00:00,13.597172856687095,13.79312088074444,13.521680336703934,13.7825288772583,371812
2014-07-01 00:00:00+00:00,13.83548664725226,14.590149151240619,13.83548664725226,14.290932655334473,2320758
2014-07-02 00:00:00+00:00,14.269747827648635,14.444511819029687,13.631594358048702,13.700441360473633,1559678
2014-07-03 00:00:00+00:00,13.716323952222789,13.806353919508274,13.443586555788192,13.628942489624023,851110
2014-07-07 00:00:00+00:00,13.639534221660124,13.684549712811357,13.45285503541193,13.570688247680664,574738
2014-07-08 00:00:00+00:00,13.525674404164388,13.570688887328728,13.239696475442662,13.409164428710938,927652
2014-07-09 00:00:00+00:00,13.398569301865207,13.509783251557993,13.173494918358736,13.478008270263672,616094
2014-07-10 00:00:00+00:00,13.287359661332566,13.525674605481095,13.268824166799757,13.509786605834961,423372
2014-07-11 00:00:00+00:00,13.499195107893229,13.59981708917523,13.390629631547213,13.456828117370605,349054
2014-07-14 00:00:00+00:00,13.528323983618417,13.628945975167257,13.459477995785317,13.594522476196289,352134
2014-07-15 00:00:00+00:00,13.552153126106768,13.607759607782148,13.358853682586169,13.541561126708984,526992
2014-07-16 00:00:00+00:00,13.5945182918889,13.867255674128053,13.55744730907292,13.793113708496094,583978
2014-07-17 00:00:00+00:00,13.711028806618783,13.95728723216992,13.586576351526045,13.716324806213379,939398
2014-07-18 00:00:00+00:00,13.655423308087537,13.703086297758,13.264852653402654,13.546857833862305,1220436
2014-07-21 00:00:00+00:00,13.50449093891965,13.56274592894978,13.391556743723912,13.544210433959961,899664
2014-07-22 00:00:00+00:00,13.644828278138515,14.118809564547826,13.581278312762405,13.676604270935059,1504070
2014-07-23 00:00:00+00:00,13.724266217023116,14.603381749388435,13.689842732472092,14.399490356445312,2543550
2014-07-24 00:00:00+00:00,14.470989694619615,14.497468685435356,14.063206771361177,14.166476249694824,10747916
2014-07-25 00:00:00+00:00,14.087035660467597,14.325349564037822,13.978470202038052,14.288278579711914,2068272
2014-07-28 00:00:00+00:00,14.285624074140244,14.44449993188147,14.23266511819048,14.423316955566406,1535460
2014-07-29 00:00:00+00:00,14.425974881499616,14.484229876184447,14.203547913740664,14.298873901367188,1435546
2014-07-30 00:00:00+00:00,14.298877183326022,14.388907191180955,13.875207152308123,13.954645156860352,1537944
2014-07-31 00:00:00+00:00,13.830190410868932,13.957291408847881,13.756048414575114,13.83548641204834,1267636
2014-08-01 00:00:00+00:00,13.835488349570745,13.901686858420367,13.536270806739918,13.562750816345215,2047610
2014-08-04 00:00:00+00:00,13.644832033988326,14.185011938916567,13.58128205111957,13.994359970092773,1236714
