"('date', '')","('open', 'AIO')","('high', 'AIO')","('low', 'AIO')","('close', 'AIO')","('volume', 'AIO')"
2024-03-06 00:00:00+00:00,17.44153821707376,17.54703045197191,17.344835604443084,17.476701736450195,202700
2024-03-07 00:00:00+00:00,17.60856792607622,17.67889663513104,17.51186532233758,17.564611434936523,139500
2024-03-08 00:00:00+00:00,17.670903536630565,17.688617443484798,17.440605853003017,17.53803825378418,176000
2024-03-11 00:00:00+00:00,17.484892818700295,17.530067081579052,17.387458730337094,17.396316528320312,72500
2024-03-12 00:00:00+00:00,17.476035597367453,17.484008122651083,17.34317200213954,17.35202980041504,163700
2024-03-13 00:00:00+00:00,17.360885192229887,17.422888082111633,17.316596206991473,17.3874568939209,92200
2024-03-14 00:00:00+00:00,17.45831980837637,17.45831980837637,17.15273337377537,17.19259262084961,165500
2024-03-15 00:00:00+00:00,17.112873791965697,17.121731589970295,17.025184463788968,17.050870895385742,81700
2024-03-18 00:00:00+00:00,17.13944519843262,17.18373249386768,17.050868918110474,17.05972671508789,84000
2024-03-19 00:00:00+00:00,17.0597258717922,17.174873847902585,16.944576206229872,17.13944435119629,113400
2024-03-20 00:00:00+00:00,17.236885066940747,17.431753306111027,17.174882150642116,17.414037704467773,95700
2024-03-21 00:00:00+00:00,17.52032328333199,17.662044666275953,17.44946259186001,17.644329071044922,157300
2024-03-22 00:00:00+00:00,17.64433295825838,17.66204855739233,17.582330050742087,17.635475158691406,75500
2024-03-25 00:00:00+00:00,17.573470925639807,17.635473828479334,17.546897528943273,17.5911865234375,59500
2024-03-26 00:00:00+00:00,17.62661136208206,17.786048321137837,17.546892882554168,17.670900344848633,153200
2024-03-27 00:00:00+00:00,17.68861728017474,17.741764068603516,17.53803809186434,17.741764068603516,130900
2024-03-28 00:00:00+00:00,17.82148014646424,17.856909644496127,17.71518827346457,17.777191162109375,166200
2024-04-01 00:00:00+00:00,17.715190887451172,17.830338884860613,17.556639172133874,17.715190887451172,105500
2024-04-02 00:00:00+00:00,17.635469506322675,17.635469506322675,17.414029656479897,17.626611709594727,137700
2024-04-03 00:00:00+00:00,17.573470925639807,17.64433162737818,17.50261022390144,17.5911865234375,108700
2024-04-04 00:00:00+00:00,17.688619805694646,17.750624401047688,17.502611087992953,17.5114688873291,89900
2024-04-05 00:00:00+00:00,17.50260768810096,17.715189762516903,17.50260768810096,17.644329071044922,80500
2024-04-08 00:00:00+00:00,17.732907600893817,17.839197806821026,17.65318910172223,17.786052703857422,133300
2024-04-09 00:00:00+00:00,17.848051917758596,17.856909714664376,17.68861495235859,17.768333435058594,124700
2024-04-10 00:00:00+00:00,17.580926642065624,17.741563114417527,17.500607554799437,17.5898494720459,97400
2024-04-11 00:00:00+00:00,17.634474707144538,17.75316776806639,17.623764586115993,17.741565704345703,53100
2024-04-12 00:00:00+00:00,17.69693884994497,17.705863380438576,17.451520219001328,17.527376174926758,83200
2024-04-15 00:00:00+00:00,17.670167067445195,17.705865193074207,17.259648835793467,17.304269790649414,108500
2024-04-16 00:00:00+00:00,17.339967706063007,17.384588660378007,17.045464981915238,17.099010467529297,174300
2024-04-17 00:00:00+00:00,17.232873597139637,17.268571719362185,16.982993550302414,17.04546356201172,74200
2024-04-18 00:00:00+00:00,17.08116464527343,17.12221783747306,16.92945098876953,16.92945098876953,76000
2024-04-19 00:00:00+00:00,16.982997914537425,17.01869434375297,16.69295655457588,16.742040634155273,134400
2024-04-22 00:00:00+00:00,16.76880974359959,17.00084072683614,16.688490671640732,16.831279754638672,131600
2024-04-23 00:00:00+00:00,16.95622137110494,17.134708592725534,16.902675885490883,17.099010467529297,81400
2024-04-24 00:00:00+00:00,17.170404921354873,17.206103046354876,17.045464888215438,17.116859436035156,86700
2024-04-25 00:00:00+00:00,16.947296839805883,17.134708592725534,16.9035678279667,17.099010467529297,62700
2024-04-26 00:00:00+00:00,17.17933334779633,17.3399715423584,17.116863317062343,17.3399715423584,66000
2024-04-29 00:00:00+00:00,17.482757568359375,17.538980586044158,17.384589421949542,17.482757568359375,155900
2024-04-30 00:00:00+00:00,17.545227079939895,17.589848034917498,17.286422477145223,17.295345306396484,124100
2024-05-01 00:00:00+00:00,17.339973599945807,17.50061181356945,17.20610898931973,17.313199996948242,118700
2024-05-02 00:00:00+00:00,17.455987380875182,17.54523101301626,17.299812301263824,17.518457412719727,58800
2024-05-03 00:00:00+00:00,17.812959573297256,17.830808639526367,17.670170447825665,17.830808639526367,121500
2024-05-06 00:00:00+00:00,17.920053482055664,17.973598982188506,17.75941527947638,17.920053482055664,116000
2024-05-07 00:00:00+00:00,17.937899175544135,17.937899175544135,17.857580089361754,17.875429153442383,108000
2024-05-08 00:00:00+00:00,17.821881913580043,17.92897459559721,17.68801733769391,17.884353637695312,60900
2024-05-09 00:00:00+00:00,17.92897670344282,17.92897670344282,17.786187578753015,17.848657608032227,87800
2024-05-10 00:00:00+00:00,17.902603878714388,17.980832137739018,17.848653769225034,17.893611907958984,78500
2024-05-13 00:00:00+00:00,17.94756628945451,17.94756628945451,17.84865801768836,17.91160011291504,72700
2024-05-14 00:00:00+00:00,17.94756625466076,17.974542173295667,17.80639588206268,17.956558227539062,98600
2024-05-15 00:00:00+00:00,18.028489783366204,18.064457669867515,17.9565557254068,18.055465698242188,84900
2024-05-16 00:00:00+00:00,18.06445639812409,18.06445639812409,17.614868138768173,17.659826278686523,207800
2024-05-17 00:00:00+00:00,17.713776471185085,17.884618759155273,17.704784501021976,17.884618759155273,63800
2024-05-20 00:00:00+00:00,17.84865538949129,18.046473618938514,17.84415854618385,17.920589447021484,95200
2024-05-21 00:00:00+00:00,17.893613949136125,18.019499839028867,17.87563000557384,17.983531951904297,89700
2024-05-22 00:00:00+00:00,18.019499839028867,18.028490095766756,17.893613949136125,17.983531951904297,80500
2024-05-23 00:00:00+00:00,18.055466192498326,18.055466192498326,17.767729952784133,17.821680068969727,127500
2024-05-24 00:00:00+00:00,17.821679002803485,18.010506970721504,17.821679002803485,17.94756317138672,77700
2024-05-28 00:00:00+00:00,17.98353105672088,18.019498942055044,17.857646888137648,17.94756317138672,81300
2024-05-29 00:00:00+00:00,17.902606964111328,17.916994462808177,17.8225796111262,17.902606964111328,104300
2024-05-30 00:00:00+00:00,17.96554800834201,18.019499839028867,17.914295655737078,17.983531951904297,179500
2024-05-31 00:00:00+00:00,17.99252012684187,18.010504066609126,17.812684159255134,17.938570022583008,90800
2024-06-03 00:00:00+00:00,17.911594669644593,17.929578609970807,17.77851591229074,17.884618759155273,55500
2024-06-04 00:00:00+00:00,17.848655253431065,17.929581281916033,17.758737253442966,17.830671310424805,96100
2024-06-05 00:00:00+00:00,17.893614836287806,18.037482961832453,17.79470657187795,18.019500732421875,121500
2024-06-06 00:00:00+00:00,18.055464239354794,18.091432122949893,17.99252215810646,18.073448181152344,86300
2024-06-07 00:00:00+00:00,18.073448181152344,18.082440152051117,17.983530187207688,18.073448181152344,51400
2024-06-10 00:00:00+00:00,18.055464635401247,18.20832471394722,18.028488722113206,18.18134880065918,111500
2024-06-11 00:00:00+00:00,18.181347912655102,18.352191925048828,18.133692011712633,18.352191925048828,123200
2024-06-12 00:00:00+00:00,18.469086514057228,18.81077283648392,18.469086514057228,18.639928817749023,269900
2024-06-13 00:00:00+00:00,18.775787108982335,18.792089935129066,18.449725403417844,18.549354553222656,124100
2024-06-14 00:00:00+00:00,18.549353547498637,18.63992691040039,18.49501022077487,18.63992691040039,108200
2024-06-17 00:00:00+00:00,18.648990390003004,18.775792102135668,18.56837974297937,18.75767707824707,98100
2024-06-18 00:00:00+00:00,18.775795609944147,19.01128578186035,18.76673809630767,19.01128578186035,160300
2024-06-20 00:00:00+00:00,19.174311082478926,19.255826950073242,18.86636263324341,19.255826950073242,317900
2024-06-21 00:00:00+00:00,19.22865161540891,19.246766633910028,19.06561990398534,19.165250778198242,98900
2024-06-24 00:00:00+00:00,19.19242534363669,19.25492095482052,18.938820240325164,18.984106063842773,115600
2024-06-25 00:00:00+00:00,19.092798233032227,19.09732612526167,18.984109816544084,19.092798233032227,76800
2024-06-26 00:00:00+00:00,19.002224840549403,19.132650940335175,18.984109816544084,19.092798233032227,167100
2024-06-27 00:00:00+00:00,19.228654064941033,19.68333141299812,19.147138198844967,19.5456600189209,221600
2024-06-28 00:00:00+00:00,19.69058081627066,19.8626700945772,19.563779099383645,19.663408279418945,142700
2024-07-01 00:00:00+00:00,19.67246456874968,19.67246456874968,19.48226200524324,19.52754783630371,158000
2024-07-02 00:00:00+00:00,19.563777923583984,19.69963714458965,19.509434580690463,19.563777923583984,106700
2024-07-03 00:00:00+00:00,19.636230340244257,19.67245864868164,19.56377199582629,19.67245864868164,68600
2024-07-05 00:00:00+00:00,19.699632918188602,19.83549211004675,19.67699000746947,19.8173770904541,99000
2024-07-08 00:00:00+00:00,19.89889303534503,19.92606556484907,19.681517981942786,19.744918823242188,91200
2024-07-09 00:00:00+00:00,19.88078387512994,19.898897171020508,19.74492292691652,19.898897171020508,155600
2024-07-10 00:00:00+00:00,19.944182283413017,20.08909899802554,19.935124772806795,19.998525619506836,162300
2024-07-11 00:00:00+00:00,20.03500131340975,20.03500131340975,19.697589874267578,19.697589874267578,145100
2024-07-12 00:00:00+00:00,19.779669060507384,19.952933692398638,19.643791977178605,19.734071731567383,113200
2024-07-15 00:00:00+00:00,19.797899035075197,20.00764319301304,19.642873391277078,19.879972457885742,97200
2024-07-16 00:00:00+00:00,20.007647438858676,20.03318124343077,19.83438109400519,20.0258846282959,96000
2024-07-17 00:00:00+00:00,19.852616643979335,19.934690070238258,19.305461048706395,19.36017608642578,161100
2024-07-18 00:00:00+00:00,19.45137005511048,19.524324022571943,18.794784347957307,18.913333892822266,169400
2024-07-19 00:00:00+00:00,18.91333326954918,19.287222557887947,18.91333326954918,19.04100227355957,139000
2024-07-22 00:00:00+00:00,19.086601646833675,19.396656466598916,19.04100432665648,19.387537002563477,112700
2024-07-23 00:00:00+00:00,19.40577594908908,19.515206038898576,19.241629075014917,19.424013137817383,119900
2024-07-24 00:00:00+00:00,19.305462334119436,19.323701261026862,18.94069249276995,18.98628807067871,108400
2024-07-25 00:00:00+00:00,19.050120425235214,19.13128242326033,18.803901897215813,19.031883239746094,70500
2024-07-26 00:00:00+00:00,19.104839802934716,19.250747742886194,18.785665532030922,18.822141647338867,80900
2024-07-29 00:00:00+00:00,18.8221405662333,19.07748031616211,18.64887598459279,19.07748031616211,73200
2024-07-30 00:00:00+00:00,19.3145835066553,19.351059624337992,18.849501265521223,19.068363189697266,148900
2024-07-31 00:00:00+00:00,19.296344714486168,19.588160615449592,19.159556228329556,19.41489601135254,87500
2024-08-01 00:00:00+00:00,19.4787292633075,19.65929047081048,19.086601019472177,19.323701858520508,92100
2024-08-02 00:00:00+00:00,19.07748165425361,19.241628523623955,18.36617913343541,18.585041046142578,163800
2024-08-05 00:00:00+00:00,17.91933355773008,18.165553830367873,17.417775289195003,18.092599868774414,187400
2024-08-06 00:00:00+00:00,18.28410693611571,18.566805114433777,18.11996179499681,18.484731674194336,103900
2024-08-07 00:00:00+00:00,18.849500715102163,18.87685910708527,18.28137184919629,18.384418487548828,109600
2024-08-08 00:00:00+00:00,18.466491495686146,18.676233944610534,18.402656988566537,18.585041046142578,71300
2024-08-09 00:00:00+00:00,18.56680026909624,19.022762933941554,18.56680026909624,18.931570053100586,56300
2024-08-12 00:00:00+00:00,18.79379093318305,19.14284572048086,18.738677664879948,19.0601749420166,47300
2024-08-13 00:00:00+00:00,19.234701201779465,19.53782678760609,19.032616309882314,19.225515365600586,97100
2024-08-14 00:00:00+00:00,19.262257477905983,19.289814987186002,19.014246902462435,19.15203094482422,53900
2024-08-15 00:00:00+00:00,19.31737103421573,19.553441581252216,19.22827035484265,19.35411262512207,98800
2024-08-16 00:00:00+00:00,19.26225375123983,19.730720806250943,19.26225375123983,19.70316505432129,68500
2024-08-19 00:00:00+00:00,19.638870239257812,19.840955159532058,19.52864369367127,19.638870239257812,65700
2024-08-20 00:00:00+00:00,19.62967980112085,19.87769032443743,19.52863737368375,19.739906311035156,58700
2024-08-21 00:00:00+00:00,19.840948825959536,19.9052479156962,19.657235639267242,19.721534729003906,70900
2024-08-22 00:00:00+00:00,19.69397989047572,19.868505498704174,19.289811912225705,19.326555252075195,75500
2024-08-23 00:00:00+00:00,19.44596849482497,19.75184998023371,19.2907308552699,19.473526000976562,80700
2024-08-26 00:00:00+00:00,19.45515553850176,19.594777441777598,19.234700731654204,19.289813995361328,103200
2024-08-27 00:00:00+00:00,19.289810094501775,19.409222433722363,19.15110802928358,19.308181762695312,73600
2024-08-28 00:00:00+00:00,19.381670042842256,19.464340812023657,19.234700175857324,19.37248420715332,78400
2024-08-29 00:00:00+00:00,19.574570331184542,19.840954350863676,19.445972115901807,19.76746940612793,176200
2024-08-30 00:00:00+00:00,19.785838233068766,20.04303462662282,19.762872767627986,19.89606475830078,63800
2024-09-03 00:00:00+00:00,19.886875841913778,19.886875841913778,19.40922296784936,19.501079559326172,46600
2024-09-04 00:00:00+00:00,19.491895919725337,19.6407036497136,19.326556138872654,19.473526000976562,59200
2024-09-05 00:00:00+00:00,19.381670783841532,19.60212559274735,19.197957567077143,19.253070831298828,53600
2024-09-06 00:00:00+00:00,19.25306823041129,19.363296495983057,18.674374654211338,18.793787002563477,78800
2024-09-09 00:00:00+00:00,18.79378911005537,19.062010961021304,18.674376748312607,18.784605026245117,116300
2024-09-10 00:00:00+00:00,18.92239089524924,19.087732452177757,18.83972011678498,19.0601749420166,45000
2024-09-11 00:00:00+00:00,19.060172390114413,19.262255514849034,18.85808926537979,19.16121482849121,70000
2024-09-12 00:00:00+00:00,19.188770161370186,19.30818426810453,18.959129535209147,19.216327667236328,61200
2024-09-13 00:00:00+00:00,19.244083404541016,19.447627731252734,19.11455648003137,19.244083404541016,87900
2024-09-16 00:00:00+00:00,19.22558377464705,19.4476307213776,19.216331597949242,19.41987419128418,53500
2024-09-17 00:00:00+00:00,19.521647665169894,19.544777226112473,19.42912765672719,19.503143310546875,43400
2024-09-18 00:00:00+00:00,19.614163564839593,19.89172176735245,19.465205835402056,19.743690490722656,81100
2024-09-19 00:00:00+00:00,19.993491596739233,20.24329324395756,19.817703814519678,19.88246726989746,49000
2024-09-20 00:00:00+00:00,19.965739832137444,20.11377112675773,19.734440713709223,19.95648765563965,33000
2024-09-23 00:00:00+00:00,20.08601459726434,20.104518950259934,19.864894108254255,19.95648765563965,49300
2024-09-24 00:00:00+00:00,19.93798361175957,20.115622579795783,19.85471578666066,20.113771438598633,72200
2024-09-25 00:00:00+00:00,20.123021334217167,20.123021334217167,19.914851795066717,20.104516983032227,72100
2024-09-26 00:00:00+00:00,20.169280680444764,20.252548497066613,19.49388773644272,20.01199722290039,150200
2024-09-27 00:00:00+00:00,20.002746903906495,20.354320758738073,19.984242552422707,20.26180076599121,108900
2024-09-30 00:00:00+00:00,20.26180132152152,20.335816964813926,20.169281326237982,20.32656478881836,67000
2024-10-01 00:00:00+00:00,20.18778596667857,20.250700058478515,19.90097556540648,20.086013793945312,81800
2024-10-02 00:00:00+00:00,20.030499962498297,20.294180772359105,19.937979977621957,20.215539932250977,53400
2024-10-03 00:00:00+00:00,20.076760837272435,20.35431902722952,20.030499962498297,20.215539932250977,74200
2024-10-04 00:00:00+00:00,20.215542341858505,20.42833709716797,20.207214854004977,20.42833709716797,58700
2024-10-07 00:00:00+00:00,20.38207473960945,20.530106003641894,20.271050409249188,20.49309730529785,95800
2024-10-08 00:00:00+00:00,20.51160695890884,20.761410443316393,20.385780528408894,20.53011131286621,61200
2024-10-09 00:00:00+00:00,20.557861369813672,21.081522467077217,20.525479640142315,21.001956939697266,91900
2024-10-10 00:00:00+00:00,20.974206631357568,20.978831837822025,20.72440313013843,20.816923141479492,70600
2024-10-11 00:00:00+00:00,20.81691863523024,21.231393905107122,20.72377770596774,21.07771110534668,93100
2024-10-14 00:00:00+00:00,21.1335935462502,21.189477384785818,20.97525452330328,21.170848846435547,48900
2024-10-15 00:00:00+00:00,21.180165804876246,21.282621002296377,20.93800010512029,20.98457145690918,59800
2024-10-16 00:00:00+00:00,21.059086071607844,21.06746767225594,20.812262322297812,20.928688049316406,53500
2024-10-17 00:00:00+00:00,21.11496625827421,21.366446211349295,20.826231002807617,20.826231002807617,60600
2024-10-18 00:00:00+00:00,20.975256652933318,21.02182622702204,20.854172917878046,20.9659423828125,54500
2024-10-21 00:00:00+00:00,21.03114196852637,21.155951065058808,20.87280291842546,21.021827697753906,53900
2024-10-22 00:00:00+00:00,21.040455017726334,21.059083558189723,20.882115976818316,21.01251220703125,40000
2024-10-23 00:00:00+00:00,20.928687626430303,20.97339541736882,20.6120095132173,20.73309326171875,92200
2024-10-24 00:00:00+00:00,20.900744686524913,21.04976945840796,20.45366859436035,20.45366859436035,92000
2024-10-25 00:00:00+00:00,20.59338159644768,20.86162655057087,20.462983584079087,20.621322631835938,80100
2024-10-28 00:00:00+00:00,20.779662684844233,20.826234040270084,20.686521750508092,20.761035919189453,45500
2024-10-29 00:00:00+00:00,20.779661803987135,20.872802734375,20.751720768431618,20.872802734375,93700
2024-10-30 00:00:00+00:00,20.83555026658168,21.18948371845377,20.83555026658168,21.08702850341797,121400
2024-10-31 00:00:00+00:00,20.965941648609885,21.178302736291027,20.651127146218286,20.798288345336914,47000
2024-11-01 00:00:00+00:00,20.80760172262354,20.95662647991505,20.63063415714666,20.65857696533203,53200
2024-11-04 00:00:00+00:00,20.695834926593303,20.80294637363224,20.49092630310779,20.546810150146484,41800
2024-11-05 00:00:00+00:00,20.58406604052862,21.049768884085758,20.58406604052862,20.993885040283203,56400
2024-11-06 00:00:00+00:00,21.403702273416872,21.62723942524579,21.208107931759827,21.245363235473633,133300
2024-11-07 00:00:00+00:00,21.42233689220577,21.608618793179126,21.42233689220577,21.543418884277344,85900
2024-11-08 00:00:00+00:00,21.60861503716007,22.29785510853208,21.43164743964756,22.074317932128906,132200
2024-11-11 00:00:00+00:00,22.20471177398627,22.20471177398627,21.739939823411056,21.953231811523438,73900
2024-11-12 00:00:00+00:00,22.00947321382903,22.225068139839887,21.512667670229533,21.606403350830078,75200
2024-11-13 00:00:00+00:00,21.606406182771924,21.878244698245062,21.193964127969128,21.381437301635742,92300
2024-11-14 00:00:00+00:00,21.456426542346755,21.615779720435693,21.090852340569533,21.297073364257812,55700
2024-11-15 00:00:00+00:00,21.29707429462819,21.29707429462819,20.79089474604661,21.072105407714844,85200
2024-11-18 00:00:00+00:00,21.072106475684933,21.231459668811564,20.903379354975105,21.165843963623047,57500
2024-11-19 00:00:00+00:00,21.128346710933258,21.550162658327313,21.050544733360347,21.409557342529297,71300
2024-11-20 00:00:00+00:00,21.48454904529634,21.540790819486556,21.278328014669693,21.437681198120117,35500
2024-11-21 00:00:00+00:00,21.559536162888552,22.028221731647,21.41893084983973,21.87824249267578,75200
2024-11-22 00:00:00+00:00,21.878243487877132,22.14820648788416,21.83606171325436,22.103212356567383,102700
2024-11-25 00:00:00+00:00,22.337555623624016,22.421919174652263,22.061967904405506,22.3469295501709,88700
2024-11-26 00:00:00+00:00,22.431294085476935,22.576585483594723,22.262566976016753,22.5718994140625,89800
2024-11-27 00:00:00+00:00,22.815617658552068,22.9093551464329,22.450043422500087,22.778121948242188,155200
2024-11-29 00:00:00+00:00,22.7781192942574,23.199937046626253,22.71250359675417,23.03120994567871,66500
2024-12-02 00:00:00+00:00,23.124949049364655,23.368665791444975,22.881232307284336,23.23743438720703,101900
2024-12-03 00:00:00+00:00,23.218685150146484,23.43428009795317,23.114636889298975,23.218685150146484,86300
2024-12-04 00:00:00+00:00,23.41553046579123,23.434278317539718,23.237431237861287,23.406156539916992,88600
2024-12-05 00:00:00+00:00,23.56551147775025,23.88421782988906,23.303985541380175,23.799854278564453,117400
2024-12-06 00:00:00+00:00,23.846726154935762,24.04357326794987,23.724866885827534,23.85610008239746,89000
2024-12-09 00:00:00+00:00,23.91233824848562,24.01544964710052,23.574884062395824,23.621753692626953,87600
2024-12-10 00:00:00+00:00,23.574884718119364,23.698617684741382,23.13432090905419,23.20931053161621,84100
2024-12-11 00:00:00+00:00,23.33117145456137,23.401475018332896,22.993718996982196,23.124950408935547,83300
2024-12-12 00:00:00+00:00,23.002342114124215,23.20039520059657,22.785428285136692,22.87030792236328,95700
2024-12-13 00:00:00+00:00,22.926896888627702,23.096656186338436,22.77600013484732,23.021207809448242,80200
2024-12-16 00:00:00+00:00,23.087224484626198,23.558777281120186,22.936327733654615,23.37015724182129,95100
2024-12-17 00:00:00+00:00,23.4644653311991,23.56820751749608,22.794861253034075,22.898603439331055,63100
2024-12-18 00:00:00+00:00,22.917467287135985,23.12966642474177,22.30444895536585,22.46477699279785,117500
2024-12-19 00:00:00+00:00,22.653394524812253,23.087222191049594,22.295013427734375,22.295013427734375,85500
2024-12-20 00:00:00+00:00,22.398757572681166,22.577948136935337,21.936636053357166,22.361032485961914,73700
2024-12-23 00:00:00+00:00,22.625101657037412,23.030637326482136,22.26672234382525,22.926895141601562,84900
2024-12-24 00:00:00+00:00,23.13438062603802,23.860570558698598,23.106086810935214,23.690813064575195,87500
2024-12-26 00:00:00+00:00,23.57763980774169,23.794553662253435,23.17210411523555,23.662519454956055,73500
2024-12-27 00:00:00+00:00,23.643658250998236,23.813417555045223,23.294710169418327,23.65308952331543,82500
2024-12-30 00:00:00+00:00,23.54934398897958,23.577637801921046,22.870308667863416,23.53048324584961,179000
2024-12-31 00:00:00+00:00,23.57764076905906,23.57764076905906,23.10608795367788,23.25698471069336,73100
2025-01-02 00:00:00+00:00,23.464464321165558,23.568206502996933,22.67225734688482,22.785429000854492,99900
2025-01-03 00:00:00+00:00,23.040070260864912,23.09571350605417,22.766568771466666,22.88917350769043,76900
2025-01-06 00:00:00+00:00,23.04949899710081,23.426740838536382,22.99291137176223,23.1060848236084,109800
2025-01-07 00:00:00+00:00,23.19096720081487,23.313570139194862,22.40913220040717,22.502500534057617,110000
2025-01-08 00:00:00+00:00,22.45534324645996,22.75713674277308,22.304446498303403,22.45534324645996,120000
2025-01-10 00:00:00+00:00,22.351602661315432,22.538337520441925,22.035661360923367,22.191274642944336,103800
2025-01-13 00:00:00+00:00,22.143815181340127,22.30517181582694,21.83059369208594,22.15330696105957,79500
2025-01-14 00:00:00+00:00,22.16280078571683,22.466530523276386,22.124833663335867,22.305173873901367,69400
2025-01-15 00:00:00+00:00,22.4760202360272,23.383413015060004,22.4760202360272,22.855682373046875,58800
2025-01-16 00:00:00+00:00,22.922127743089124,23.111959755893622,22.665855068914727,22.779754638671875,72900
2025-01-17 00:00:00+00:00,23.09297300835798,23.396702738667525,22.82720858915113,22.903141021728516,55700
2025-01-21 00:00:00+00:00,22.89365027818272,23.4156855082168,22.684834737871537,23.26382064819336,75800
2025-01-22 00:00:00+00:00,23.529586020635712,23.814332192231046,23.31127869134915,23.690940856933594,132900
2025-01-23 00:00:00+00:00,23.57704240645156,24.06111233196621,23.558058846147784,23.985179901123047,126100
2025-01-24 00:00:00+00:00,24.12755365971344,24.22246965352387,24.04212944632125,24.108570098876953,127400
