"('date', '')","('open', 'ASTH')","('high', 'ASTH')","('low', 'ASTH')","('close', 'ASTH')","('volume', 'ASTH')"
2024-02-26 00:00:00+00:00,42.209999084472656,43.869998931884766,42.0099983215332,42.790000915527344,273900
2024-02-27 00:00:00+00:00,42.459999084472656,43.86000061035156,41.11000061035156,43.540000915527344,378200
2024-02-28 00:00:00+00:00,44.349998474121094,45.31999969482422,41.29999923706055,43.77000045776367,262400
2024-02-29 00:00:00+00:00,44.15999984741211,45.47999954223633,44.15999984741211,45.040000915527344,292500
2024-03-01 00:00:00+00:00,45.0,45.2400016784668,43.02000045776367,43.56999969482422,185000
2024-03-04 00:00:00+00:00,44.33000183105469,44.900001525878906,43.349998474121094,43.970001220703125,162800
2024-03-05 00:00:00+00:00,43.68000030517578,44.2599983215332,42.70000076293945,43.220001220703125,147500
2024-03-06 00:00:00+00:00,43.5,44.2400016784668,43.099998474121094,43.81999969482422,118800
2024-03-07 00:00:00+00:00,43.61000061035156,45.38999938964844,43.61000061035156,44.709999084472656,185500
2024-03-08 00:00:00+00:00,45.04999923706055,45.709999084472656,44.470001220703125,44.720001220703125,227800
2024-03-11 00:00:00+00:00,44.72999954223633,44.970001220703125,42.0,42.209999084472656,244800
2024-03-12 00:00:00+00:00,42.11000061035156,42.58000183105469,41.599998474121094,42.040000915527344,107500
2024-03-13 00:00:00+00:00,41.86000061035156,42.7400016784668,40.619998931884766,41.0,123900
2024-03-14 00:00:00+00:00,40.5099983215332,40.91999816894531,39.5,40.09000015258789,180400
2024-03-15 00:00:00+00:00,39.650001525878906,40.63999938964844,39.4900016784668,39.880001068115234,360900
2024-03-18 00:00:00+00:00,39.90999984741211,40.40999984741211,39.41999816894531,39.56999969482422,113700
2024-03-19 00:00:00+00:00,39.540000915527344,40.66999816894531,39.369998931884766,39.970001220703125,101500
2024-03-20 00:00:00+00:00,39.75,42.15999984741211,39.56999969482422,41.54999923706055,124800
2024-03-21 00:00:00+00:00,41.81999969482422,42.439998626708984,40.56999969482422,40.91999816894531,141300
2024-03-22 00:00:00+00:00,41.02000045776367,41.11000061035156,39.5099983215332,39.66999816894531,106800
2024-03-25 00:00:00+00:00,39.79999923706055,40.20000076293945,39.150001525878906,39.290000915527344,76900
2024-03-26 00:00:00+00:00,39.77000045776367,40.119998931884766,39.4900016784668,39.5,92300
2024-03-27 00:00:00+00:00,40.220001220703125,41.189998626708984,39.77000045776367,41.119998931884766,145100
2024-03-28 00:00:00+00:00,41.189998626708984,42.90999984741211,40.86000061035156,41.9900016784668,135300
2024-04-01 00:00:00+00:00,42.220001220703125,43.189998626708984,41.40999984741211,42.040000915527344,114100
2024-04-02 00:00:00+00:00,41.09000015258789,42.58000183105469,40.380001068115234,42.060001373291016,234600
2024-04-03 00:00:00+00:00,41.630001068115234,42.349998474121094,41.59000015258789,42.099998474121094,161500
2024-04-04 00:00:00+00:00,42.58000183105469,43.0,41.31999969482422,41.38999938964844,123500
2024-04-05 00:00:00+00:00,41.150001525878906,42.70000076293945,40.91999816894531,41.75,76900
2024-04-08 00:00:00+00:00,42.08000183105469,42.68000030517578,41.63999938964844,42.20000076293945,85700
2024-04-09 00:00:00+00:00,42.31999969482422,42.560001373291016,41.61000061035156,42.560001373291016,58500
2024-04-10 00:00:00+00:00,41.04999923706055,41.91999816894531,40.65999984741211,41.150001525878906,129800
2024-04-11 00:00:00+00:00,41.400001525878906,41.400001525878906,40.36000061035156,41.220001220703125,82300
2024-04-12 00:00:00+00:00,40.77000045776367,41.5099983215332,40.16999816894531,40.720001220703125,107700
2024-04-15 00:00:00+00:00,40.9900016784668,41.119998931884766,38.59000015258789,39.150001525878906,154100
2024-04-16 00:00:00+00:00,39.040000915527344,39.45000076293945,37.81999969482422,37.88999938964844,115700
2024-04-17 00:00:00+00:00,37.939998626708984,39.47999954223633,37.34000015258789,37.40999984741211,105500
2024-04-18 00:00:00+00:00,37.0099983215332,38.400001525878906,36.90999984741211,37.09000015258789,195000
2024-04-19 00:00:00+00:00,36.959999084472656,37.810001373291016,36.959999084472656,37.220001220703125,117000
2024-04-22 00:00:00+00:00,36.939998626708984,37.83000183105469,36.90999984741211,37.43000030517578,84400
2024-04-23 00:00:00+00:00,37.380001068115234,38.31999969482422,37.380001068115234,37.47999954223633,99100
2024-04-24 00:00:00+00:00,37.209999084472656,38.310001373291016,36.95000076293945,37.0099983215332,79800
2024-04-25 00:00:00+00:00,36.33000183105469,37.380001068115234,35.959999084472656,36.560001373291016,112500
2024-04-26 00:00:00+00:00,36.59000015258789,37.36000061035156,36.279998779296875,36.720001220703125,86800
2024-04-29 00:00:00+00:00,36.83000183105469,38.02000045776367,36.83000183105469,37.93000030517578,85900
2024-04-30 00:00:00+00:00,37.93000030517578,37.93000030517578,36.790000915527344,37.150001525878906,108800
2024-05-01 00:00:00+00:00,37.29999923706055,38.130001068115234,36.93000030517578,37.25,121600
2024-05-02 00:00:00+00:00,37.5,37.95000076293945,36.4900016784668,37.06999969482422,114700
2024-05-03 00:00:00+00:00,37.75,38.18000030517578,36.779998779296875,37.459999084472656,107000
2024-05-06 00:00:00+00:00,37.72999954223633,38.63999938964844,37.72999954223633,38.31999969482422,106300
2024-05-07 00:00:00+00:00,38.22999954223633,39.16999816894531,37.869998931884766,37.93000030517578,125500
2024-05-08 00:00:00+00:00,37.0,38.4900016784668,34.90999984741211,38.09000015258789,158700
2024-05-09 00:00:00+00:00,37.84000015258789,39.31999969482422,37.84000015258789,39.04999923706055,147600
2024-05-10 00:00:00+00:00,39.13999938964844,39.2400016784668,38.529998779296875,38.88999938964844,145600
2024-05-13 00:00:00+00:00,39.29999923706055,39.70000076293945,38.43000030517578,39.150001525878906,114300
2024-05-14 00:00:00+00:00,39.720001220703125,40.220001220703125,39.380001068115234,40.02000045776367,120000
2024-05-15 00:00:00+00:00,40.02000045776367,41.369998931884766,39.95000076293945,41.18000030517578,186700
2024-05-16 00:00:00+00:00,41.029998779296875,41.90999984741211,40.619998931884766,41.130001068115234,166100
2024-05-17 00:00:00+00:00,41.15999984741211,41.599998474121094,40.52000045776367,40.900001525878906,170700
2024-05-20 00:00:00+00:00,40.099998474121094,40.40999984741211,38.97999954223633,39.060001373291016,154600
2024-05-21 00:00:00+00:00,38.560001373291016,39.029998779296875,38.33000183105469,38.90999984741211,83800
2024-05-22 00:00:00+00:00,38.459999084472656,38.95000076293945,38.029998779296875,38.099998474121094,110400
2024-05-23 00:00:00+00:00,38.060001373291016,38.41999816894531,37.119998931884766,37.689998626708984,153200
2024-05-24 00:00:00+00:00,38.040000915527344,40.15999984741211,36.61000061035156,39.970001220703125,187300
2024-05-28 00:00:00+00:00,40.33000183105469,40.63999938964844,39.470001220703125,39.959999084472656,111500
2024-05-29 00:00:00+00:00,39.2599983215332,39.88999938964844,39.2400016784668,39.540000915527344,105800
2024-05-30 00:00:00+00:00,39.5,40.83000183105469,39.02000045776367,40.060001373291016,232700
2024-05-31 00:00:00+00:00,40.060001373291016,42.349998474121094,40.040000915527344,41.43000030517578,371200
2024-06-03 00:00:00+00:00,41.97999954223633,42.25,41.209999084472656,42.2400016784668,141000
2024-06-04 00:00:00+00:00,41.77000045776367,42.79999923706055,41.77000045776367,42.439998626708984,163500
2024-06-05 00:00:00+00:00,42.439998626708984,42.939998626708984,41.58000183105469,41.75,123200
2024-06-06 00:00:00+00:00,41.38999938964844,41.70000076293945,41.209999084472656,41.38999938964844,89500
2024-06-07 00:00:00+00:00,40.81999969482422,41.43000030517578,40.38999938964844,40.56999969482422,121000
2024-06-10 00:00:00+00:00,39.939998626708984,40.02000045776367,37.689998626708984,39.380001068115234,227800
2024-06-11 00:00:00+00:00,38.939998626708984,39.93000030517578,38.540000915527344,39.7400016784668,149900
2024-06-12 00:00:00+00:00,40.27000045776367,41.630001068115234,39.77000045776367,40.040000915527344,152000
2024-06-13 00:00:00+00:00,40.220001220703125,40.220001220703125,38.029998779296875,38.880001068115234,180000
2024-06-14 00:00:00+00:00,38.38999938964844,39.56999969482422,38.0,39.4900016784668,159400
2024-06-17 00:00:00+00:00,39.130001068115234,40.119998931884766,38.88999938964844,40.0,133100
2024-06-18 00:00:00+00:00,40.11000061035156,41.810001373291016,39.79999923706055,41.75,235500
2024-06-20 00:00:00+00:00,41.279998779296875,42.45000076293945,40.5,40.54999923706055,236800
2024-06-21 00:00:00+00:00,40.52000045776367,41.5,39.83000183105469,41.27000045776367,551600
2024-06-24 00:00:00+00:00,41.36000061035156,41.779998779296875,40.630001068115234,40.66999816894531,155300
2024-06-25 00:00:00+00:00,40.5099983215332,40.7400016784668,39.45000076293945,39.540000915527344,205900
2024-06-26 00:00:00+00:00,39.06999969482422,40.27000045776367,39.06999969482422,40.029998779296875,187500
2024-06-27 00:00:00+00:00,40.63999938964844,40.79999923706055,39.66999816894531,40.77000045776367,162200
2024-06-28 00:00:00+00:00,41.099998474121094,41.54999923706055,39.9900016784668,40.560001373291016,383600
2024-07-01 00:00:00+00:00,40.4900016784668,40.529998779296875,39.150001525878906,39.72999954223633,146700
2024-07-02 00:00:00+00:00,40.0,40.810001373291016,39.7400016784668,39.900001525878906,137400
2024-07-03 00:00:00+00:00,40.20000076293945,40.380001068115234,39.63999938964844,39.91999816894531,98300
2024-07-05 00:00:00+00:00,39.81999969482422,40.20000076293945,39.380001068115234,39.7599983215332,100600
2024-07-08 00:00:00+00:00,40.310001373291016,40.84000015258789,39.630001068115234,39.68000030517578,169500
2024-07-09 00:00:00+00:00,39.5,39.650001525878906,38.31999969482422,38.34000015258789,174300
2024-07-10 00:00:00+00:00,38.29999923706055,38.849998474121094,37.790000915527344,38.20000076293945,164000
2024-07-11 00:00:00+00:00,40.029998779296875,45.439998626708984,39.7599983215332,45.0,738600
2024-07-12 00:00:00+00:00,45.4900016784668,48.34000015258789,45.209999084472656,47.189998626708984,433500
2024-07-15 00:00:00+00:00,48.459999084472656,49.79999923706055,46.81999969482422,47.59000015258789,301200
2024-07-16 00:00:00+00:00,48.45000076293945,51.16999816894531,47.72999954223633,50.95000076293945,334100
2024-07-17 00:00:00+00:00,50.18000030517578,53.119998931884766,50.18000030517578,50.810001373291016,391000
2024-07-18 00:00:00+00:00,50.45000076293945,52.130001068115234,48.459999084472656,48.869998931884766,347800
2024-07-19 00:00:00+00:00,48.66999816894531,50.13999938964844,48.02000045776367,49.33000183105469,230100
2024-07-22 00:00:00+00:00,49.77000045776367,49.880001068115234,48.630001068115234,49.709999084472656,156200
2024-07-23 00:00:00+00:00,49.349998474121094,51.709999084472656,49.11000061035156,51.22999954223633,161200
2024-07-24 00:00:00+00:00,50.959999084472656,52.25,50.06999969482422,50.47999954223633,173800
2024-07-25 00:00:00+00:00,50.779998779296875,53.0,50.25,52.47999954223633,197000
2024-07-26 00:00:00+00:00,53.0,54.27000045776367,51.470001220703125,52.20000076293945,237400
2024-07-29 00:00:00+00:00,52.369998931884766,53.95000076293945,51.959999084472656,52.22999954223633,145900
2024-07-30 00:00:00+00:00,52.810001373291016,54.150001525878906,52.04999923706055,52.40999984741211,127400
2024-07-31 00:00:00+00:00,52.959999084472656,54.20000076293945,52.08000183105469,52.459999084472656,207000
2024-08-01 00:00:00+00:00,53.0,53.540000915527344,50.31999969482422,51.56999969482422,191400
2024-08-02 00:00:00+00:00,48.84000015258789,50.099998474121094,47.90999984741211,49.279998779296875,202500
2024-08-05 00:00:00+00:00,46.0099983215332,47.630001068115234,45.779998779296875,47.18000030517578,193400
2024-08-06 00:00:00+00:00,47.349998474121094,48.38999938964844,46.810001373291016,47.58000183105469,150300
2024-08-07 00:00:00+00:00,48.41999816894531,49.060001373291016,46.0,46.36000061035156,231700
2024-08-08 00:00:00+00:00,51.849998474121094,51.849998474121094,45.63999938964844,46.849998474121094,256800
2024-08-09 00:00:00+00:00,47.08000183105469,48.5,46.790000915527344,47.90999984741211,145000
2024-08-12 00:00:00+00:00,47.869998931884766,47.91999816894531,46.52000045776367,46.7400016784668,150700
2024-08-13 00:00:00+00:00,47.439998626708984,48.16999816894531,46.959999084472656,47.689998626708984,136600
2024-08-14 00:00:00+00:00,47.5,47.939998626708984,46.18000030517578,46.58000183105469,486100
2024-08-15 00:00:00+00:00,47.900001525878906,47.900001525878906,46.529998779296875,47.70000076293945,454400
2024-08-16 00:00:00+00:00,47.75,48.79999923706055,47.04999923706055,48.22999954223633,341500
2024-08-19 00:00:00+00:00,47.5,48.209999084472656,47.29999923706055,47.86000061035156,179600
2024-08-20 00:00:00+00:00,47.72999954223633,48.04999923706055,46.630001068115234,47.2599983215332,244000
2024-08-21 00:00:00+00:00,47.939998626708984,48.59000015258789,46.88999938964844,48.31999969482422,210000
2024-08-22 00:00:00+00:00,48.31999969482422,48.83000183105469,47.630001068115234,47.93000030517578,178000
2024-08-23 00:00:00+00:00,48.43000030517578,48.75,47.650001525878906,48.119998931884766,300700
2024-08-26 00:00:00+00:00,48.7400016784668,48.84000015258789,48.06999969482422,48.5,314800
2024-08-27 00:00:00+00:00,48.34000015258789,50.04999923706055,48.119998931884766,48.709999084472656,175200
2024-08-28 00:00:00+00:00,48.5,49.150001525878906,47.84000015258789,48.279998779296875,128200
2024-08-29 00:00:00+00:00,48.79999923706055,49.099998474121094,47.47999954223633,47.54999923706055,117800
2024-08-30 00:00:00+00:00,47.84000015258789,48.47999954223633,47.029998779296875,47.790000915527344,136900
2024-09-03 00:00:00+00:00,47.27000045776367,48.65999984741211,46.66999816894531,47.400001525878906,198900
2024-09-04 00:00:00+00:00,47.36000061035156,47.83000183105469,46.97999954223633,47.08000183105469,117000
2024-09-05 00:00:00+00:00,47.439998626708984,48.02000045776367,47.060001373291016,47.86000061035156,122000
2024-09-06 00:00:00+00:00,48.02000045776367,48.79999923706055,46.63999938964844,47.63999938964844,200100
2024-09-09 00:00:00+00:00,47.220001220703125,47.72999954223633,46.5,47.349998474121094,276600
2024-09-10 00:00:00+00:00,47.56999969482422,48.189998626708984,47.27000045776367,47.93000030517578,174600
2024-09-11 00:00:00+00:00,47.54999923706055,49.15999984741211,47.36000061035156,49.08000183105469,232300
2024-09-12 00:00:00+00:00,49.630001068115234,52.5,49.439998626708984,51.66999816894531,303600
2024-09-13 00:00:00+00:00,52.13999938964844,55.22999954223633,52.13999938964844,54.470001220703125,418300
2024-09-16 00:00:00+00:00,54.599998474121094,56.25,54.599998474121094,55.11000061035156,290600
2024-09-17 00:00:00+00:00,55.75,57.470001220703125,55.290000915527344,55.47999954223633,334000
2024-09-18 00:00:00+00:00,55.34000015258789,58.779998779296875,55.25,57.15999984741211,437900
2024-09-19 00:00:00+00:00,58.36000061035156,58.459999084472656,57.36000061035156,57.84000015258789,307900
2024-09-20 00:00:00+00:00,58.25,58.459999084472656,56.369998931884766,57.0,878000
2024-09-23 00:00:00+00:00,57.31999969482422,57.75,56.619998931884766,57.029998779296875,164200
2024-09-24 00:00:00+00:00,57.06999969482422,57.119998931884766,55.459999084472656,55.58000183105469,190100
2024-09-25 00:00:00+00:00,55.709999084472656,56.61000061035156,55.34000015258789,55.720001220703125,216200
2024-09-26 00:00:00+00:00,56.06999969482422,57.09000015258789,55.83000183105469,56.189998626708984,268000
2024-09-27 00:00:00+00:00,56.81999969482422,57.70000076293945,55.81999969482422,56.529998779296875,162800
2024-09-30 00:00:00+00:00,56.36000061035156,57.939998626708984,56.36000061035156,57.939998626708984,244400
2024-10-01 00:00:00+00:00,57.66999816894531,58.5,56.84000015258789,57.84000015258789,331500
2024-10-02 00:00:00+00:00,57.310001373291016,58.400001525878906,57.0,57.869998931884766,161000
2024-10-03 00:00:00+00:00,58.060001373291016,59.88999938964844,57.77000045776367,59.47999954223633,353800
2024-10-04 00:00:00+00:00,59.2400016784668,61.5099983215332,59.220001220703125,59.88999938964844,506200
2024-10-07 00:00:00+00:00,59.459999084472656,60.560001373291016,58.5,59.31999969482422,414800
2024-10-08 00:00:00+00:00,59.540000915527344,59.83000183105469,58.4900016784668,58.93000030517578,255200
2024-10-09 00:00:00+00:00,58.93000030517578,59.459999084472656,57.540000915527344,58.33000183105469,195400
2024-10-10 00:00:00+00:00,57.5099983215332,57.790000915527344,56.630001068115234,56.9900016784668,258500
2024-10-11 00:00:00+00:00,56.54999923706055,57.27000045776367,56.119998931884766,56.22999954223633,168500
2024-10-14 00:00:00+00:00,56.849998474121094,59.7599983215332,56.58000183105469,59.63999938964844,509800
2024-10-15 00:00:00+00:00,59.52000045776367,61.54999923706055,59.45000076293945,61.06999969482422,348300
2024-10-16 00:00:00+00:00,61.4900016784668,63.20000076293945,61.380001068115234,62.540000915527344,367000
2024-10-17 00:00:00+00:00,62.36000061035156,62.5,60.869998931884766,61.369998931884766,256700
2024-10-18 00:00:00+00:00,61.4900016784668,61.4900016784668,60.5099983215332,60.59000015258789,122600
2024-10-21 00:00:00+00:00,60.43000030517578,60.43000030517578,59.380001068115234,60.11000061035156,222000
2024-10-22 00:00:00+00:00,59.97999954223633,60.2400016784668,57.810001373291016,57.900001525878906,214400
2024-10-23 00:00:00+00:00,57.369998931884766,57.869998931884766,54.31999969482422,54.65999984741211,240300
2024-10-24 00:00:00+00:00,54.86000061035156,56.970001220703125,54.689998626708984,55.63999938964844,206400
2024-10-25 00:00:00+00:00,55.91999816894531,56.279998779296875,55.0,55.68000030517578,117400
2024-10-28 00:00:00+00:00,56.310001373291016,57.09000015258789,55.77000045776367,56.08000183105469,131400
2024-10-29 00:00:00+00:00,55.47999954223633,55.939998626708984,54.810001373291016,55.84000015258789,162500
2024-10-30 00:00:00+00:00,55.650001525878906,56.34000015258789,55.349998474121094,55.61000061035156,123000
2024-10-31 00:00:00+00:00,55.43000030517578,55.54999923706055,53.68000030517578,53.779998779296875,173700
2024-11-01 00:00:00+00:00,54.540000915527344,55.5,54.099998474121094,54.529998779296875,161700
2024-11-04 00:00:00+00:00,54.0,54.869998931884766,53.689998626708984,54.29999923706055,144300
2024-11-05 00:00:00+00:00,54.09000015258789,56.189998626708984,54.0,56.0,196500
2024-11-06 00:00:00+00:00,59.83000183105469,60.9900016784668,58.029998779296875,59.4900016784668,353600
2024-11-07 00:00:00+00:00,59.349998474121094,60.90999984741211,58.709999084472656,59.08000183105469,279300
2024-11-08 00:00:00+00:00,57.40999984741211,57.41999816894531,46.540000915527344,46.959999084472656,796400
2024-11-11 00:00:00+00:00,48.5,48.630001068115234,45.54999923706055,46.810001373291016,674000
2024-11-12 00:00:00+00:00,46.52000045776367,46.7400016784668,42.47999954223633,42.90999984741211,591200
2024-11-13 00:00:00+00:00,44.86000061035156,45.400001525878906,41.689998626708984,41.90999984741211,585800
2024-11-14 00:00:00+00:00,41.95000076293945,42.810001373291016,40.970001220703125,41.900001525878906,432600
2024-11-15 00:00:00+00:00,42.349998474121094,42.400001525878906,39.41999816894531,40.810001373291016,392600
2024-11-18 00:00:00+00:00,40.63999938964844,41.31999969482422,40.08000183105469,40.5099983215332,256300
2024-11-19 00:00:00+00:00,40.150001525878906,41.54999923706055,39.900001525878906,40.93000030517578,377800
2024-11-20 00:00:00+00:00,40.599998474121094,41.290000915527344,40.279998779296875,41.040000915527344,190100
2024-11-21 00:00:00+00:00,41.61000061035156,42.380001068115234,40.84000015258789,42.11000061035156,269600
2024-11-22 00:00:00+00:00,42.220001220703125,42.849998474121094,41.9900016784668,42.11000061035156,280100
2024-11-25 00:00:00+00:00,42.11000061035156,43.41999816894531,41.86000061035156,42.400001525878906,403700
2024-11-26 00:00:00+00:00,42.2400016784668,43.16999816894531,42.029998779296875,42.459999084472656,309100
2024-11-27 00:00:00+00:00,42.9900016784668,44.220001220703125,42.22999954223633,42.86000061035156,376000
2024-11-29 00:00:00+00:00,43.150001525878906,43.54999923706055,42.689998626708984,43.25,226600
2024-12-02 00:00:00+00:00,43.72999954223633,45.15999984741211,43.400001525878906,44.810001373291016,298300
2024-12-03 00:00:00+00:00,44.810001373291016,44.810001373291016,42.91999816894531,43.209999084472656,228300
2024-12-04 00:00:00+00:00,43.70000076293945,44.15999984741211,42.959999084472656,43.41999816894531,184800
2024-12-05 00:00:00+00:00,43.70000076293945,43.70000076293945,42.65999984741211,42.900001525878906,226900
2024-12-06 00:00:00+00:00,43.09000015258789,43.29999923706055,41.33000183105469,41.40999984741211,238000
2024-12-09 00:00:00+00:00,41.7400016784668,41.7400016784668,39.939998626708984,40.0099983215332,207400
2024-12-10 00:00:00+00:00,40.060001373291016,40.41999816894531,39.31999969482422,39.470001220703125,311100
2024-12-11 00:00:00+00:00,39.70000076293945,39.720001220703125,38.470001220703125,38.5,307500
2024-12-12 00:00:00+00:00,38.599998474121094,39.310001373291016,37.709999084472656,37.7400016784668,214900
2024-12-13 00:00:00+00:00,37.56999969482422,37.91999816894531,37.2599983215332,37.630001068115234,214200
2024-12-16 00:00:00+00:00,37.060001373291016,38.11000061035156,36.72999954223633,36.79999923706055,299400
2024-12-17 00:00:00+00:00,36.439998626708984,37.290000915527344,35.470001220703125,35.52000045776367,295700
2024-12-18 00:00:00+00:00,35.540000915527344,36.65999984741211,34.31999969482422,35.040000915527344,339800
2024-12-19 00:00:00+00:00,35.25,35.459999084472656,34.630001068115234,35.09000015258789,296900
2024-12-20 00:00:00+00:00,34.900001525878906,35.93000030517578,33.439998626708984,33.70000076293945,1050500
2024-12-23 00:00:00+00:00,33.970001220703125,34.41999816894531,33.18000030517578,33.470001220703125,382600
2024-12-24 00:00:00+00:00,33.41999816894531,33.5099983215332,32.58000183105469,33.47999954223633,138200
2024-12-26 00:00:00+00:00,33.18000030517578,33.58000183105469,32.75,33.529998779296875,236400
2024-12-27 00:00:00+00:00,33.220001220703125,33.5099983215332,32.209999084472656,32.720001220703125,235100
2024-12-30 00:00:00+00:00,32.65999984741211,32.93000030517578,31.649999618530273,31.979999542236328,210900
2024-12-31 00:00:00+00:00,32.08000183105469,32.400001525878906,31.34000015258789,31.530000686645508,271700
2025-01-02 00:00:00+00:00,31.809999465942383,32.86000061035156,31.75,32.20000076293945,420600
2025-01-03 00:00:00+00:00,32.40999984741211,32.83000183105469,31.889999389648438,32.18000030517578,259500
2025-01-06 00:00:00+00:00,32.130001068115234,32.63999938964844,31.1200008392334,31.440000534057617,408500
2025-01-07 00:00:00+00:00,31.639999389648438,32.18000030517578,30.860000610351562,31.0,264700
2025-01-08 00:00:00+00:00,30.850000381469727,31.850000381469727,30.049999237060547,31.65999984741211,455400
2025-01-10 00:00:00+00:00,30.889999389648438,30.93000030517578,29.350000381469727,29.479999542236328,364800
2025-01-13 00:00:00+00:00,29.079999923706055,30.889999389648438,29.079999923706055,30.280000686645508,408300
2025-01-14 00:00:00+00:00,30.100000381469727,31.350000381469727,29.489999771118164,31.190000534057617,338400
2025-01-15 00:00:00+00:00,31.989999771118164,32.4900016784668,31.010000228881836,31.34000015258789,616500
2025-01-16 00:00:00+00:00,31.15999984741211,33.40999984741211,30.860000610351562,33.36000061035156,339500
2025-01-17 00:00:00+00:00,33.61000061035156,35.369998931884766,33.040000915527344,35.16999816894531,719500
2025-01-21 00:00:00+00:00,35.5,37.540000915527344,35.5,37.13999938964844,642300
2025-01-22 00:00:00+00:00,36.709999084472656,38.41999816894531,36.709999084472656,38.02000045776367,513000
2025-01-23 00:00:00+00:00,37.84000015258789,38.310001373291016,37.0,37.959999084472656,425700
2025-01-24 00:00:00+00:00,37.9900016784668,38.0099983215332,36.709999084472656,37.099998474121094,331200
2025-01-27 00:00:00+00:00,37.099998474121094,38.88999938964844,37.099998474121094,37.720001220703125,296600
2025-01-28 00:00:00+00:00,37.58000183105469,38.599998474121094,37.58000183105469,37.93000030517578,249600
2025-01-29 00:00:00+00:00,37.66999816894531,38.709999084472656,36.59000015258789,36.90999984741211,292600
2025-01-30 00:00:00+00:00,37.11000061035156,37.4900016784668,36.2400016784668,36.81999969482422,204100
2025-01-31 00:00:00+00:00,36.779998779296875,37.56999969482422,36.63999938964844,36.869998931884766,315700
