"('date', '')","('open', 'BATRA')","('high', 'BATRA')","('low', 'BATRA')","('close', 'BATRA')","('volume', 'BATRA')"
2024-02-06 00:00:00+00:00,42.54999923706055,43.2400016784668,42.54999923706055,43.2400016784668,13800
2024-02-07 00:00:00+00:00,43.470001220703125,43.529998779296875,42.79999923706055,42.95000076293945,35200
2024-02-08 00:00:00+00:00,42.849998474121094,43.75,42.75,43.529998779296875,20000
2024-02-09 00:00:00+00:00,43.68000030517578,43.933998107910156,43.349998474121094,43.59000015258789,25600
2024-02-12 00:00:00+00:00,43.439998626708984,44.06999969482422,43.439998626708984,43.619998931884766,47900
2024-02-13 00:00:00+00:00,43.36000061035156,43.36000061035156,41.98500061035156,42.220001220703125,43500
2024-02-14 00:00:00+00:00,42.7599983215332,43.25,42.45000076293945,43.18000030517578,24300
2024-02-15 00:00:00+00:00,43.45000076293945,44.14799880981445,43.349998474121094,43.869998931884766,56300
2024-02-16 00:00:00+00:00,43.70000076293945,43.70500183105469,42.810001373291016,43.0099983215332,37800
2024-02-20 00:00:00+00:00,42.77000045776367,43.165000915527344,42.637001037597656,42.849998474121094,26400
2024-02-21 00:00:00+00:00,42.79999923706055,42.79999923706055,42.08000183105469,42.540000915527344,27500
2024-02-22 00:00:00+00:00,42.540000915527344,42.540000915527344,41.84000015258789,41.84000015258789,43700
2024-02-23 00:00:00+00:00,41.810001373291016,42.29999923706055,41.810001373291016,41.97999954223633,27400
2024-02-26 00:00:00+00:00,41.81999969482422,42.52000045776367,41.81999969482422,42.310001373291016,29100
2024-02-27 00:00:00+00:00,42.38999938964844,42.47999954223633,42.099998474121094,42.220001220703125,17500
2024-02-28 00:00:00+00:00,41.95000076293945,42.75,41.54999923706055,41.54999923706055,18400
2024-02-29 00:00:00+00:00,42.040000915527344,42.279998779296875,41.79999923706055,41.95000076293945,27400
2024-03-01 00:00:00+00:00,41.93000030517578,41.970001220703125,41.6150016784668,41.810001373291016,18900
2024-03-04 00:00:00+00:00,41.95000076293945,42.16999816894531,41.400001525878906,41.65999984741211,22700
2024-03-05 00:00:00+00:00,41.47999954223633,41.757999420166016,41.349998474121094,41.349998474121094,23800
2024-03-06 00:00:00+00:00,41.7599983215332,41.7599983215332,40.439998626708984,41.02000045776367,43200
2024-03-07 00:00:00+00:00,41.34000015258789,41.83300018310547,41.202999114990234,41.709999084472656,19000
2024-03-08 00:00:00+00:00,41.88999938964844,42.19499969482422,41.16999816894531,41.279998779296875,25300
2024-03-11 00:00:00+00:00,41.040000915527344,41.630001068115234,41.0,41.38999938964844,21000
2024-03-12 00:00:00+00:00,41.25,41.630001068115234,41.0099983215332,41.27000045776367,26800
2024-03-13 00:00:00+00:00,41.18000030517578,41.3650016784668,40.779998779296875,41.08000183105469,26900
2024-03-14 00:00:00+00:00,41.099998474121094,41.099998474121094,40.310001373291016,40.77000045776367,37800
2024-03-15 00:00:00+00:00,40.560001373291016,41.130001068115234,40.560001373291016,40.959999084472656,64300
2024-03-18 00:00:00+00:00,41.130001068115234,41.290000915527344,40.56999969482422,40.619998931884766,18400
2024-03-19 00:00:00+00:00,40.61000061035156,41.06999969482422,40.46500015258789,40.83000183105469,22000
2024-03-20 00:00:00+00:00,40.68000030517578,41.119998931884766,40.2599983215332,40.779998779296875,23300
2024-03-21 00:00:00+00:00,40.75,41.32500076293945,40.7400016784668,41.119998931884766,31100
2024-03-22 00:00:00+00:00,41.11000061035156,41.11000061035156,40.38999938964844,40.689998626708984,36900
2024-03-25 00:00:00+00:00,40.650001525878906,41.0,40.470001220703125,40.470001220703125,35200
2024-03-26 00:00:00+00:00,40.630001068115234,40.88999938964844,40.47999954223633,40.650001525878906,31100
2024-03-27 00:00:00+00:00,40.810001373291016,41.400001525878906,40.810001373291016,41.400001525878906,22800
2024-03-28 00:00:00+00:00,41.400001525878906,42.025001525878906,41.400001525878906,41.900001525878906,27000
2024-04-01 00:00:00+00:00,42.099998474121094,42.119998931884766,41.650001525878906,41.71500015258789,24100
2024-04-02 00:00:00+00:00,41.90999984741211,42.13999938964844,41.25,42.13999938964844,39900
2024-04-03 00:00:00+00:00,42.189998626708984,42.72999954223633,42.189998626708984,42.439998626708984,31200
2024-04-04 00:00:00+00:00,42.79999923706055,43.31999969482422,42.459999084472656,42.4900016784668,41500
2024-04-05 00:00:00+00:00,42.599998474121094,42.68000030517578,42.165000915527344,42.619998931884766,15300
2024-04-08 00:00:00+00:00,42.79999923706055,42.79999923706055,41.709999084472656,41.709999084472656,16200
2024-04-09 00:00:00+00:00,41.95000076293945,42.61000061035156,41.65999984741211,42.560001373291016,18500
2024-04-10 00:00:00+00:00,41.790000915527344,42.13999938964844,41.630001068115234,42.0099983215332,23500
2024-04-11 00:00:00+00:00,42.5099983215332,42.5099983215332,41.95500183105469,42.2400016784668,18300
2024-04-12 00:00:00+00:00,41.779998779296875,42.029998779296875,41.20199966430664,41.369998931884766,14000
2024-04-15 00:00:00+00:00,41.310001373291016,41.7859992980957,40.54999923706055,40.81999969482422,23700
2024-04-16 00:00:00+00:00,40.779998779296875,40.95000076293945,40.400001525878906,40.540000915527344,13800
2024-04-17 00:00:00+00:00,40.959999084472656,40.959999084472656,40.18000030517578,40.459999084472656,17800
2024-04-18 00:00:00+00:00,40.7599983215332,40.939998626708984,40.11000061035156,40.130001068115234,26800
2024-04-19 00:00:00+00:00,40.02000045776367,40.349998474121094,39.66999816894531,40.290000915527344,48000
2024-04-22 00:00:00+00:00,40.310001373291016,40.7599983215332,40.13999938964844,40.529998779296875,18800
2024-04-23 00:00:00+00:00,41.09000015258789,41.32500076293945,40.95000076293945,41.189998626708984,15000
2024-04-24 00:00:00+00:00,41.040000915527344,41.21500015258789,40.720001220703125,40.9900016784668,17400
2024-04-25 00:00:00+00:00,40.91999816894531,41.255001068115234,40.70000076293945,41.25,19600
2024-04-26 00:00:00+00:00,41.25,41.404998779296875,41.0099983215332,41.15999984741211,15600
2024-04-29 00:00:00+00:00,41.40999984741211,41.41699981689453,41.0,41.130001068115234,13700
2024-04-30 00:00:00+00:00,41.130001068115234,41.130001068115234,40.34000015258789,40.34000015258789,22600
2024-05-01 00:00:00+00:00,40.4900016784668,41.38999938964844,40.4900016784668,40.90999984741211,20700
2024-05-02 00:00:00+00:00,41.13999938964844,41.597999572753906,40.77399826049805,41.34000015258789,15600
2024-05-03 00:00:00+00:00,41.939998626708984,42.0,41.25,41.77000045776367,35800
2024-05-06 00:00:00+00:00,41.77000045776367,41.880001068115234,41.43000030517578,41.459999084472656,16700
2024-05-07 00:00:00+00:00,41.31999969482422,41.86000061035156,41.31999969482422,41.75,36300
2024-05-08 00:00:00+00:00,41.58000183105469,42.84000015258789,41.58000183105469,42.290000915527344,31000
2024-05-09 00:00:00+00:00,42.400001525878906,42.459999084472656,42.0,42.459999084472656,28300
2024-05-10 00:00:00+00:00,42.2599983215332,42.31999969482422,41.435001373291016,41.619998931884766,39300
2024-05-13 00:00:00+00:00,41.720001220703125,42.0,40.790000915527344,40.81999969482422,16700
2024-05-14 00:00:00+00:00,40.900001525878906,41.36000061035156,40.43000030517578,40.68000030517578,27000
2024-05-15 00:00:00+00:00,41.08000183105469,41.5,40.77000045776367,41.4900016784668,27500
2024-05-16 00:00:00+00:00,41.45000076293945,41.88999938964844,41.369998931884766,41.7400016784668,16600
2024-05-17 00:00:00+00:00,41.63999938964844,42.119998931884766,41.47999954223633,42.02000045776367,22000
2024-05-20 00:00:00+00:00,42.0,42.349998474121094,41.529998779296875,41.529998779296875,46700
2024-05-21 00:00:00+00:00,41.34000015258789,42.209999084472656,41.31999969482422,42.0099983215332,28000
2024-05-22 00:00:00+00:00,42.060001373291016,42.20000076293945,41.25,41.36000061035156,36200
2024-05-23 00:00:00+00:00,41.29999923706055,41.40999984741211,40.22999954223633,40.22999954223633,46800
2024-05-24 00:00:00+00:00,40.459999084472656,41.20000076293945,40.29999923706055,41.20000076293945,29000
2024-05-28 00:00:00+00:00,41.13999938964844,41.65999984741211,41.13999938964844,41.45000076293945,33100
2024-05-29 00:00:00+00:00,40.9900016784668,41.54999923706055,40.880001068115234,40.880001068115234,26900
2024-05-30 00:00:00+00:00,40.880001068115234,41.41999816894531,40.79999923706055,41.130001068115234,47300
2024-05-31 00:00:00+00:00,41.400001525878906,42.029998779296875,41.119998931884766,42.029998779296875,51900
2024-06-03 00:00:00+00:00,42.02000045776367,42.43000030517578,41.810001373291016,42.27000045776367,26200
2024-06-04 00:00:00+00:00,41.95000076293945,42.41999816894531,41.880001068115234,42.29999923706055,20400
2024-06-05 00:00:00+00:00,42.47999954223633,42.560001373291016,42.06999969482422,42.52000045776367,19100
2024-06-06 00:00:00+00:00,42.29999923706055,42.59000015258789,42.13999938964844,42.34000015258789,19500
2024-06-07 00:00:00+00:00,41.970001220703125,42.119998931884766,41.4900016784668,41.81999969482422,37600
2024-06-10 00:00:00+00:00,41.619998931884766,42.34000015258789,41.619998931884766,42.20000076293945,33600
2024-06-11 00:00:00+00:00,42.0,42.43000030517578,41.97800064086914,42.06999969482422,28800
2024-06-12 00:00:00+00:00,42.470001220703125,42.650001525878906,42.11000061035156,42.16999816894531,22200
2024-06-13 00:00:00+00:00,42.04999923706055,42.05500030517578,41.21500015258789,41.7400016784668,18500
2024-06-14 00:00:00+00:00,41.349998474121094,41.75,41.349998474121094,41.5099983215332,23800
2024-06-17 00:00:00+00:00,41.45000076293945,41.54999923706055,41.15999984741211,41.15999984741211,20100
2024-06-18 00:00:00+00:00,41.099998474121094,41.220001220703125,40.68000030517578,40.689998626708984,23900
2024-06-20 00:00:00+00:00,40.630001068115234,40.880001068115234,40.209999084472656,40.279998779296875,28400
2024-06-21 00:00:00+00:00,40.45000076293945,40.81999969482422,40.15999984741211,40.18000030517578,98000
2024-06-24 00:00:00+00:00,40.40999984741211,41.040000915527344,39.880001068115234,39.97999954223633,43300
2024-06-25 00:00:00+00:00,39.88999938964844,40.61000061035156,39.880001068115234,40.599998474121094,29000
2024-06-26 00:00:00+00:00,40.650001525878906,40.72999954223633,40.35499954223633,40.54999923706055,26400
2024-06-27 00:00:00+00:00,40.63999938964844,41.20000076293945,40.63999938964844,40.90999984741211,35400
2024-06-28 00:00:00+00:00,41.2400016784668,41.709999084472656,40.630001068115234,41.33000183105469,120700
2024-07-01 00:00:00+00:00,41.47999954223633,41.47999954223633,40.810001373291016,41.0099983215332,26700
2024-07-02 00:00:00+00:00,41.04999923706055,42.15999984741211,41.04999923706055,42.13999938964844,17600
2024-07-03 00:00:00+00:00,42.150001525878906,42.59000015258789,41.79499816894531,41.83000183105469,10900
2024-07-05 00:00:00+00:00,41.599998474121094,41.9900016784668,41.47999954223633,41.84000015258789,20500
2024-07-08 00:00:00+00:00,42.130001068115234,42.79999923706055,41.685001373291016,42.599998474121094,39200
2024-07-09 00:00:00+00:00,42.5099983215332,43.099998474121094,42.5,42.54999923706055,24400
2024-07-10 00:00:00+00:00,42.7400016784668,42.91600036621094,42.349998474121094,42.68000030517578,38700
2024-07-11 00:00:00+00:00,43.279998779296875,44.02000045776367,43.22999954223633,43.880001068115234,45200
2024-07-12 00:00:00+00:00,44.099998474121094,44.4900016784668,43.939998626708984,43.939998626708984,38900
2024-07-15 00:00:00+00:00,44.130001068115234,45.11000061035156,44.0,44.88999938964844,47400
2024-07-16 00:00:00+00:00,45.29999923706055,46.220001220703125,45.119998931884766,46.15999984741211,37200
2024-07-17 00:00:00+00:00,45.869998931884766,46.5,45.400001525878906,46.0099983215332,51900
2024-07-18 00:00:00+00:00,45.84000015258789,46.4900016784668,45.28499984741211,45.5,29700
2024-07-19 00:00:00+00:00,45.61000061035156,45.67499923706055,44.79999923706055,44.81999969482422,25300
2024-07-22 00:00:00+00:00,44.84000015258789,45.3849983215332,44.220001220703125,45.150001525878906,31600
2024-07-23 00:00:00+00:00,44.90999984741211,45.900001525878906,44.90999984741211,45.70000076293945,24700
2024-07-24 00:00:00+00:00,45.439998626708984,45.939998626708984,45.04999923706055,45.04999923706055,14900
2024-07-25 00:00:00+00:00,45.0,46.20000076293945,45.0,45.20000076293945,26200
2024-07-26 00:00:00+00:00,45.720001220703125,46.0,45.20000076293945,45.43000030517578,19800
2024-07-29 00:00:00+00:00,45.290000915527344,45.959999084472656,44.97999954223633,45.630001068115234,25000
2024-07-30 00:00:00+00:00,45.58000183105469,46.15999984741211,45.58000183105469,46.02000045776367,24600
2024-07-31 00:00:00+00:00,45.9900016784668,46.400001525878906,45.4900016784668,45.91999816894531,41800
2024-08-01 00:00:00+00:00,45.77000045776367,46.321998596191406,44.36000061035156,44.720001220703125,32200
2024-08-02 00:00:00+00:00,43.70000076293945,44.599998474121094,43.70000076293945,44.27000045776367,25000
2024-08-05 00:00:00+00:00,42.959999084472656,43.029998779296875,42.369998931884766,42.95000076293945,45300
2024-08-06 00:00:00+00:00,42.93000030517578,43.88999938964844,42.737998962402344,43.5,22700
2024-08-07 00:00:00+00:00,43.810001373291016,44.40999984741211,43.58000183105469,43.91999816894531,31800
2024-08-08 00:00:00+00:00,44.66999816894531,45.06999969482422,43.525001525878906,45.06999969482422,61900
2024-08-09 00:00:00+00:00,45.02000045776367,45.02000045776367,44.11800003051758,44.529998779296875,20500
2024-08-12 00:00:00+00:00,44.45000076293945,44.525001525878906,43.95000076293945,44.349998474121094,23400
2024-08-13 00:00:00+00:00,44.68000030517578,44.83000183105469,44.029998779296875,44.22999954223633,23500
2024-08-14 00:00:00+00:00,44.16999816894531,44.5,43.959999084472656,44.439998626708984,17900
2024-08-15 00:00:00+00:00,44.54999923706055,45.15999984741211,44.54999923706055,45.029998779296875,19300
2024-08-16 00:00:00+00:00,44.970001220703125,45.369998931884766,44.8120002746582,44.81999969482422,13700
2024-08-19 00:00:00+00:00,45.0,45.880001068115234,44.91999816894531,45.86000061035156,15700
2024-08-20 00:00:00+00:00,45.65999984741211,45.83000183105469,45.36000061035156,45.7599983215332,19600
2024-08-21 00:00:00+00:00,45.9900016784668,46.29999923706055,45.814998626708984,46.11000061035156,21200
2024-08-22 00:00:00+00:00,46.04999923706055,46.369998931884766,45.939998626708984,45.939998626708984,26700
2024-08-23 00:00:00+00:00,46.029998779296875,46.650001525878906,46.029998779296875,46.2400016784668,60200
2024-08-26 00:00:00+00:00,46.22999954223633,46.5,45.5,45.52000045776367,21400
2024-08-27 00:00:00+00:00,45.5,45.91999816894531,45.349998474121094,45.689998626708984,17600
2024-08-28 00:00:00+00:00,46.0,46.54999923706055,46.0,46.189998626708984,28800
2024-08-29 00:00:00+00:00,46.5,46.619998931884766,45.880001068115234,45.91999816894531,22900
2024-08-30 00:00:00+00:00,45.720001220703125,45.970001220703125,45.25,45.599998474121094,53100
2024-09-03 00:00:00+00:00,45.20000076293945,45.50899887084961,44.915000915527344,45.11000061035156,41100
2024-09-04 00:00:00+00:00,44.97999954223633,45.099998474121094,44.755001068115234,44.81999969482422,13400
2024-09-05 00:00:00+00:00,44.84000015258789,44.84000015258789,44.099998474121094,44.25,16500
2024-09-06 00:00:00+00:00,44.31999969482422,44.400001525878906,43.52000045776367,43.68000030517578,12600
2024-09-09 00:00:00+00:00,43.61000061035156,44.05500030517578,43.61000061035156,43.650001525878906,17700
2024-09-10 00:00:00+00:00,43.5,43.900001525878906,43.439998626708984,43.83000183105469,21400
2024-09-11 00:00:00+00:00,43.619998931884766,43.650001525878906,43.185001373291016,43.279998779296875,14700
2024-09-12 00:00:00+00:00,43.52000045776367,43.52000045776367,42.88999938964844,43.04999923706055,18000
2024-09-13 00:00:00+00:00,43.15999984741211,43.720001220703125,42.70000076293945,43.63999938964844,17900
2024-09-16 00:00:00+00:00,43.88999938964844,43.88999938964844,43.54999923706055,43.599998474121094,33700
2024-09-17 00:00:00+00:00,43.880001068115234,44.13999938964844,43.56999969482422,43.7400016784668,29800
2024-09-18 00:00:00+00:00,43.374000549316406,44.599998474121094,43.374000549316406,43.939998626708984,45400
2024-09-19 00:00:00+00:00,44.34000015258789,44.77000045776367,44.130001068115234,44.20000076293945,56400
2024-09-20 00:00:00+00:00,44.0,44.150001525878906,43.290000915527344,43.52000045776367,122300
2024-09-23 00:00:00+00:00,43.79999923706055,43.86000061035156,43.130001068115234,43.20000076293945,30200
2024-09-24 00:00:00+00:00,43.29999923706055,43.29999923706055,42.590999603271484,42.709999084472656,25200
2024-09-25 00:00:00+00:00,42.540000915527344,42.63999938964844,42.2400016784668,42.459999084472656,128200
2024-09-26 00:00:00+00:00,42.77000045776367,42.79999923706055,42.310001373291016,42.5,51100
2024-09-27 00:00:00+00:00,42.52000045776367,43.20000076293945,42.47999954223633,42.650001525878906,71800
2024-09-30 00:00:00+00:00,42.599998474121094,42.68000030517578,41.90999984741211,42.150001525878906,65800
2024-10-01 00:00:00+00:00,41.95000076293945,41.95000076293945,41.400001525878906,41.779998779296875,37300
2024-10-02 00:00:00+00:00,41.810001373291016,42.220001220703125,41.6349983215332,42.189998626708984,40100
2024-10-03 00:00:00+00:00,42.0,42.52000045776367,41.86000061035156,42.16999816894531,36200
2024-10-04 00:00:00+00:00,42.59000015258789,42.59000015258789,42.040000915527344,42.040000915527344,28300
2024-10-07 00:00:00+00:00,41.79999923706055,41.79999923706055,41.439998626708984,41.63999938964844,39700
2024-10-08 00:00:00+00:00,41.75,42.08000183105469,41.65999984741211,41.959999084472656,35400
2024-10-09 00:00:00+00:00,41.88999938964844,42.279998779296875,41.88999938964844,41.93000030517578,22300
2024-10-10 00:00:00+00:00,41.66999816894531,42.31999969482422,41.529998779296875,41.56999969482422,78200
2024-10-11 00:00:00+00:00,41.5,42.04899978637695,41.5,41.689998626708984,50000
2024-10-14 00:00:00+00:00,41.75,42.21500015258789,41.650001525878906,42.15999984741211,36700
2024-10-15 00:00:00+00:00,42.33000183105469,43.13999938964844,42.224998474121094,43.13999938964844,67200
2024-10-16 00:00:00+00:00,43.29999923706055,43.41999816894531,42.97999954223633,43.380001068115234,49700
2024-10-17 00:00:00+00:00,43.439998626708984,43.970001220703125,43.388999938964844,43.970001220703125,38200
2024-10-18 00:00:00+00:00,43.970001220703125,43.970001220703125,42.540000915527344,42.88999938964844,57600
2024-10-21 00:00:00+00:00,42.779998779296875,43.310001373291016,42.66999816894531,42.849998474121094,29200
2024-10-22 00:00:00+00:00,42.709999084472656,43.119998931884766,42.30400085449219,43.11000061035156,22900
2024-10-23 00:00:00+00:00,43.09000015258789,43.849998474121094,42.849998474121094,43.560001373291016,49500
2024-10-24 00:00:00+00:00,43.5099983215332,43.52000045776367,42.92499923706055,43.029998779296875,16200
2024-10-25 00:00:00+00:00,43.040000915527344,43.21500015258789,42.619998931884766,42.66999816894531,20100
2024-10-28 00:00:00+00:00,43.060001373291016,43.209999084472656,42.72999954223633,42.77000045776367,26400
2024-10-29 00:00:00+00:00,42.529998779296875,42.720001220703125,42.150001525878906,42.36000061035156,27600
2024-10-30 00:00:00+00:00,42.220001220703125,42.900001525878906,42.220001220703125,42.72999954223633,21000
2024-10-31 00:00:00+00:00,42.58000183105469,42.68000030517578,42.060001373291016,42.060001373291016,28900
2024-11-01 00:00:00+00:00,42.15999984741211,42.8650016784668,42.15999984741211,42.66999816894531,31400
2024-11-04 00:00:00+00:00,42.529998779296875,43.11000061035156,42.516998291015625,42.959999084472656,23900
2024-11-05 00:00:00+00:00,42.90999984741211,43.43000030517578,42.900001525878906,43.150001525878906,26900
2024-11-06 00:00:00+00:00,44.22999954223633,46.040000915527344,42.44599914550781,44.209999084472656,82900
2024-11-07 00:00:00+00:00,43.939998626708984,44.04999923706055,43.02000045776367,43.02000045776367,37800
2024-11-08 00:00:00+00:00,43.06999969482422,43.40999984741211,42.810001373291016,42.88999938964844,45900
2024-11-11 00:00:00+00:00,42.97999954223633,44.560001373291016,42.97999954223633,43.279998779296875,54300
2024-11-12 00:00:00+00:00,43.099998474121094,43.2599983215332,42.4900016784668,42.66999816894531,52300
2024-11-13 00:00:00+00:00,42.93000030517578,42.93000030517578,42.22999954223633,42.290000915527344,36800
2024-11-14 00:00:00+00:00,42.31999969482422,42.97999954223633,42.314998626708984,42.97999954223633,35900
2024-11-15 00:00:00+00:00,43.099998474121094,43.099998474121094,41.939998626708984,42.130001068115234,40500
2024-11-18 00:00:00+00:00,42.130001068115234,42.29100036621094,41.69499969482422,41.970001220703125,43200
2024-11-19 00:00:00+00:00,41.689998626708984,42.279998779296875,41.689998626708984,42.22999954223633,35100
2024-11-20 00:00:00+00:00,42.0099983215332,42.189998626708984,41.13999938964844,41.2400016784668,64800
2024-11-21 00:00:00+00:00,41.47999954223633,41.86000061035156,41.209999084472656,41.369998931884766,65600
2024-11-22 00:00:00+00:00,41.5,42.220001220703125,41.5,41.970001220703125,34300
2024-11-25 00:00:00+00:00,42.189998626708984,42.51499938964844,41.939998626708984,42.06999969482422,53100
2024-11-26 00:00:00+00:00,42.029998779296875,42.40999984741211,41.69499969482422,41.790000915527344,29000
2024-11-27 00:00:00+00:00,41.810001373291016,42.150001525878906,41.76499938964844,41.95000076293945,18700
2024-11-29 00:00:00+00:00,42.209999084472656,42.209999084472656,42.0,42.09000015258789,12900
2024-12-02 00:00:00+00:00,42.04999923706055,42.540000915527344,41.81999969482422,42.345001220703125,27600
2024-12-03 00:00:00+00:00,42.310001373291016,42.310001373291016,41.619998931884766,42.1150016784668,21100
2024-12-04 00:00:00+00:00,42.02000045776367,42.22999954223633,41.5620002746582,41.59000015258789,55800
2024-12-05 00:00:00+00:00,41.529998779296875,42.400001525878906,41.33000183105469,42.20000076293945,66100
2024-12-06 00:00:00+00:00,42.18000030517578,42.7400016784668,42.18000030517578,42.45000076293945,27400
2024-12-09 00:00:00+00:00,42.47999954223633,42.529998779296875,41.439998626708984,41.779998779296875,43700
2024-12-10 00:00:00+00:00,41.720001220703125,42.029998779296875,41.400001525878906,41.41999816894531,24800
2024-12-11 00:00:00+00:00,41.720001220703125,42.13999938964844,41.189998626708984,41.869998931884766,36800
2024-12-12 00:00:00+00:00,41.790000915527344,41.959999084472656,41.41999816894531,41.95000076293945,33300
2024-12-13 00:00:00+00:00,41.79999923706055,41.810001373291016,40.95000076293945,41.119998931884766,40500
2024-12-16 00:00:00+00:00,41.02000045776367,41.834999084472656,40.915000915527344,41.52000045776367,38400
2024-12-17 00:00:00+00:00,41.369998931884766,41.59000015258789,41.2859992980957,41.41999816894531,29900
2024-12-18 00:00:00+00:00,41.41999816894531,41.6619987487793,40.0,40.27000045776367,74300
2024-12-19 00:00:00+00:00,40.86000061035156,40.86000061035156,39.97999954223633,40.06999969482422,49100
2024-12-20 00:00:00+00:00,39.58000183105469,41.47999954223633,39.58000183105469,40.52000045776367,200100
2024-12-23 00:00:00+00:00,40.91999816894531,40.91999816894531,40.11000061035156,40.470001220703125,43900
2024-12-24 00:00:00+00:00,40.77000045776367,40.77000045776367,40.415000915527344,40.61000061035156,17200
2024-12-26 00:00:00+00:00,40.619998931884766,40.709999084472656,40.400001525878906,40.56999969482422,21000
2024-12-27 00:00:00+00:00,40.630001068115234,40.75,39.91999816894531,40.27000045776367,41400
2024-12-30 00:00:00+00:00,40.290000915527344,40.43000030517578,39.959999084472656,40.29999923706055,49800
2024-12-31 00:00:00+00:00,40.54999923706055,41.060001373291016,40.5,40.79999923706055,23700
2025-01-02 00:00:00+00:00,41.09000015258789,41.369998931884766,40.22999954223633,40.40999984741211,33400
2025-01-03 00:00:00+00:00,40.369998931884766,40.78200149536133,40.11000061035156,40.400001525878906,26800
2025-01-06 00:00:00+00:00,40.400001525878906,40.54999923706055,40.029998779296875,40.11000061035156,28900
2025-01-07 00:00:00+00:00,40.0,40.22999954223633,39.689998626708984,39.91999816894531,54900
2025-01-08 00:00:00+00:00,39.900001525878906,39.9900016784668,39.58000183105469,39.7599983215332,45100
2025-01-10 00:00:00+00:00,39.5,39.560001373291016,38.900001525878906,39.16999816894531,83800
2025-01-13 00:00:00+00:00,38.959999084472656,39.63999938964844,38.900001525878906,39.5,48500
2025-01-14 00:00:00+00:00,39.720001220703125,39.89500045776367,39.349998474121094,39.36000061035156,37500
2025-01-15 00:00:00+00:00,39.91999816894531,40.0,39.31999969482422,39.849998474121094,30300
2025-01-16 00:00:00+00:00,39.95000076293945,40.689998626708984,39.91999816894531,39.95000076293945,34400
2025-01-17 00:00:00+00:00,40.20000076293945,40.380001068115234,39.90299987792969,40.279998779296875,22000
2025-01-21 00:00:00+00:00,40.45000076293945,40.869998931884766,40.45000076293945,40.619998931884766,32300
2025-01-22 00:00:00+00:00,40.540000915527344,40.83000183105469,40.310001373291016,40.70000076293945,49500
2025-01-23 00:00:00+00:00,40.52000045776367,41.5,40.459999084472656,41.209999084472656,65700
2025-01-24 00:00:00+00:00,41.36000061035156,41.5099983215332,41.08000183105469,41.15999984741211,89400
2025-01-27 00:00:00+00:00,41.439998626708984,42.20000076293945,41.349998474121094,41.939998626708984,96900
2025-01-28 00:00:00+00:00,41.849998474121094,42.308998107910156,41.72200012207031,42.04999923706055,74100
2025-01-29 00:00:00+00:00,41.790000915527344,42.15999984741211,41.43000030517578,41.790000915527344,97300
2025-01-30 00:00:00+00:00,42.290000915527344,43.29999923706055,42.150001525878906,42.93000030517578,179000
