"('date', '')","('open', 'ASPI')","('high', 'ASPI')","('low', 'ASPI')","('close', 'ASPI')","('volume', 'ASPI')"
2024-02-15 00:00:00+00:00,2.890000104904175,2.9000000953674316,2.75,2.869999885559082,275300
2024-02-16 00:00:00+00:00,2.759999990463257,2.9700000286102295,2.759999990463257,2.8399999141693115,363100
2024-02-20 00:00:00+00:00,3.0199999809265137,3.0799999237060547,2.8499999046325684,2.930000066757202,683400
2024-02-21 00:00:00+00:00,2.890000104904175,3.0999999046325684,2.75,3.0999999046325684,809300
2024-02-22 00:00:00+00:00,3.140000104904175,4.0,3.140000104904175,4.0,1532400
2024-02-23 00:00:00+00:00,3.9000000953674316,4.0,3.569999933242798,3.799999952316284,829100
2024-02-26 00:00:00+00:00,3.9000000953674316,4.184999942779541,3.7699999809265137,4.079999923706055,707500
2024-02-27 00:00:00+00:00,3.930000066757202,4.150000095367432,3.4200000762939453,3.440000057220459,698100
2024-02-28 00:00:00+00:00,3.450000047683716,3.4800000190734863,3.049999952316284,3.190000057220459,851600
2024-02-29 00:00:00+00:00,3.369999885559082,3.9200000762939453,3.3499999046325684,3.809999942779541,711400
2024-03-01 00:00:00+00:00,3.9200000762939453,4.0,3.6500000953674316,3.8399999141693115,484800
2024-03-04 00:00:00+00:00,3.9000000953674316,3.9200000762939453,3.4200000762939453,3.450000047683716,370600
2024-03-05 00:00:00+00:00,3.4200000762939453,3.5,3.3299999237060547,3.359999895095825,276600
2024-03-06 00:00:00+00:00,3.450000047683716,3.75,3.4100000858306885,3.5799999237060547,214200
2024-03-07 00:00:00+00:00,3.6500000953674316,3.7100000381469727,3.559999942779541,3.5799999237060547,163700
2024-03-08 00:00:00+00:00,3.5799999237060547,3.6500000953674316,3.3399999141693115,3.4600000381469727,228700
2024-03-11 00:00:00+00:00,3.569999933242798,3.630000114440918,3.4200000762939453,3.630000114440918,204300
2024-03-12 00:00:00+00:00,3.630000114440918,3.9700000286102295,3.559999942779541,3.9700000286102295,541700
2024-03-13 00:00:00+00:00,3.990000009536743,4.050000190734863,3.809999942779541,4.0,582300
2024-03-14 00:00:00+00:00,4.0,4.0,3.6080000400543213,3.799999952316284,338300
2024-03-15 00:00:00+00:00,3.7799999713897705,4.070000171661377,3.7200000286102295,4.03000020980835,973000
2024-03-18 00:00:00+00:00,4.150000095367432,4.71999979019165,3.940000057220459,4.670000076293945,1676700
2024-03-19 00:00:00+00:00,4.590000152587891,4.909999847412109,4.260000228881836,4.460000038146973,1188900
2024-03-20 00:00:00+00:00,4.46999979019165,4.690000057220459,4.260000228881836,4.570000171661377,697300
2024-03-21 00:00:00+00:00,4.699999809265137,4.940000057220459,4.541999816894531,4.809999942779541,802400
2024-03-22 00:00:00+00:00,4.920000076293945,4.9670000076293945,4.550000190734863,4.639999866485596,748000
2024-03-25 00:00:00+00:00,4.650000095367432,4.75,4.340000152587891,4.5,571000
2024-03-26 00:00:00+00:00,4.400000095367432,4.5329999923706055,4.159999847412109,4.380000114440918,560000
2024-03-27 00:00:00+00:00,4.369999885559082,4.438000202178955,4.25,4.300000190734863,456900
2024-03-28 00:00:00+00:00,4.28000020980835,4.40500020980835,4.050000190734863,4.130000114440918,515400
2024-04-01 00:00:00+00:00,4.300000190734863,4.340000152587891,3.950000047683716,4.010000228881836,1194800
2024-04-02 00:00:00+00:00,3.950000047683716,3.9700000286102295,3.5999999046325684,3.690000057220459,772000
2024-04-03 00:00:00+00:00,3.7300000190734863,3.9600000381469727,3.700000047683716,3.7200000286102295,492800
2024-04-04 00:00:00+00:00,3.7300000190734863,4.099999904632568,3.6600000858306885,3.680000066757202,589800
2024-04-05 00:00:00+00:00,3.6700000762939453,3.9600000381469727,3.6500000953674316,3.6600000858306885,424300
2024-04-08 00:00:00+00:00,3.630000114440918,4.159999847412109,3.630000114440918,3.8499999046325684,789700
2024-04-09 00:00:00+00:00,3.740000009536743,3.8399999141693115,3.5,3.549999952316284,980300
2024-04-10 00:00:00+00:00,3.7799999713897705,4.28000020980835,3.7100000381469727,3.9200000762939453,1577600
2024-04-11 00:00:00+00:00,4.059999942779541,4.079999923706055,3.4100000858306885,3.6500000953674316,1870400
2024-04-12 00:00:00+00:00,3.740000009536743,3.9700000286102295,3.2200000286102295,3.2699999809265137,1371600
2024-04-15 00:00:00+00:00,3.319999933242798,3.369999885559082,3.2119998931884766,3.259999990463257,531300
2024-04-16 00:00:00+00:00,3.2100000381469727,3.2899999618530273,3.0299999713897705,3.1600000858306885,615800
2024-04-17 00:00:00+00:00,3.4000000953674316,3.4570000171661377,2.994999885559082,3.0399999618530273,777700
2024-04-18 00:00:00+00:00,3.0,3.2200000286102295,2.9100000858306885,3.0899999141693115,875300
2024-04-19 00:00:00+00:00,3.0899999141693115,3.180000066757202,3.0299999713897705,3.0999999046325684,519400
2024-04-22 00:00:00+00:00,3.140000104904175,3.190000057220459,3.0399999618530273,3.130000114440918,365600
2024-04-23 00:00:00+00:00,3.1500000953674316,3.3299999237060547,3.0899999141693115,3.200000047683716,622400
2024-04-24 00:00:00+00:00,3.2200000286102295,3.440000057220459,3.190000057220459,3.3399999141693115,455700
2024-04-25 00:00:00+00:00,3.3499999046325684,3.450000047683716,3.190000057220459,3.380000114440918,435400
2024-04-26 00:00:00+00:00,3.450000047683716,3.5299999713897705,3.3359999656677246,3.440000057220459,719000
2024-04-29 00:00:00+00:00,3.450000047683716,3.509999990463257,3.119999885559082,3.2100000381469727,506800
2024-04-30 00:00:00+00:00,3.2699999809265137,3.390000104904175,3.1649999618530273,3.1700000762939453,424100
2024-05-01 00:00:00+00:00,3.259999990463257,3.309999942779541,3.0799999237060547,3.1600000858306885,624900
2024-05-02 00:00:00+00:00,3.240000009536743,3.4200000762939453,3.109999895095825,3.4100000858306885,828900
2024-05-03 00:00:00+00:00,3.4600000381469727,3.8299999237060547,3.444999933242798,3.7200000286102295,817900
2024-05-06 00:00:00+00:00,3.7200000286102295,3.7780001163482666,3.4000000953674316,3.5,451200
2024-05-07 00:00:00+00:00,3.509999990463257,3.619999885559082,3.4820001125335693,3.5899999141693115,308500
2024-05-08 00:00:00+00:00,3.559999942779541,3.6500000953674316,3.5299999713897705,3.619999885559082,293500
2024-05-09 00:00:00+00:00,3.5999999046325684,3.680000066757202,3.559999942779541,3.630000114440918,269100
2024-05-10 00:00:00+00:00,3.6500000953674316,3.680000066757202,3.5,3.5999999046325684,489300
2024-05-13 00:00:00+00:00,3.6500000953674316,3.7799999713897705,3.5799999237060547,3.759999990463257,353000
2024-05-14 00:00:00+00:00,3.759999990463257,4.050000190734863,3.759999990463257,3.859999895095825,505700
2024-05-15 00:00:00+00:00,3.9000000953674316,4.429999828338623,3.9000000953674316,4.309999942779541,1293800
2024-05-16 00:00:00+00:00,4.400000095367432,4.880000114440918,4.289999961853027,4.420000076293945,1754400
2024-05-17 00:00:00+00:00,4.320000171661377,5.079999923706055,4.320000171661377,4.519999980926514,1740400
2024-05-20 00:00:00+00:00,5.190000057220459,5.550000190734863,4.889999866485596,5.230000019073486,1684100
2024-05-21 00:00:00+00:00,5.420000076293945,5.420000076293945,5.010000228881836,5.349999904632568,955200
2024-05-22 00:00:00+00:00,5.360000133514404,5.388999938964844,4.860000133514404,5.090000152587891,832200
2024-05-23 00:00:00+00:00,5.170000076293945,5.420000076293945,4.96999979019165,5.03000020980835,921400
2024-05-24 00:00:00+00:00,5.210000038146973,5.570000171661377,5.119999885559082,5.429999828338623,1161300
2024-05-28 00:00:00+00:00,5.590000152587891,5.670000076293945,5.070000171661377,5.210000038146973,1454500
2024-05-29 00:00:00+00:00,5.070000171661377,5.21999979019165,4.960000038146973,5.139999866485596,397600
2024-05-30 00:00:00+00:00,5.210000038146973,5.489999771118164,5.119999885559082,5.429999828338623,753100
2024-05-31 00:00:00+00:00,5.420000076293945,5.539999961853027,4.989999771118164,5.110000133514404,927900
2024-06-03 00:00:00+00:00,5.050000190734863,5.199999809265137,4.630000114440918,4.75,1002600
2024-06-04 00:00:00+00:00,4.730000019073486,4.829999923706055,4.460000038146973,4.579999923706055,635200
2024-06-05 00:00:00+00:00,4.590000152587891,4.599999904632568,4.375,4.420000076293945,554200
2024-06-06 00:00:00+00:00,4.510000228881836,4.53000020980835,4.21999979019165,4.309999942779541,763400
2024-06-07 00:00:00+00:00,4.21999979019165,4.369999885559082,3.9200000762939453,4.010000228881836,1140400
2024-06-10 00:00:00+00:00,3.9200000762939453,4.059999942779541,3.813999891281128,3.990000009536743,700700
2024-06-11 00:00:00+00:00,3.9200000762939453,4.059999942779541,3.619999885559082,3.7100000381469727,930100
2024-06-12 00:00:00+00:00,3.8299999237060547,4.289999961853027,3.8299999237060547,4.170000076293945,666400
2024-06-13 00:00:00+00:00,4.139999866485596,4.27400016784668,3.9800000190734863,4.110000133514404,490300
2024-06-14 00:00:00+00:00,3.990000009536743,4.072999954223633,3.880000114440918,3.9000000953674316,565200
2024-06-17 00:00:00+00:00,3.9100000858306885,3.984999895095825,3.6500000953674316,3.7699999809265137,512700
2024-06-18 00:00:00+00:00,3.680000066757202,3.765000104904175,3.4600000381469727,3.5899999141693115,938100
2024-06-20 00:00:00+00:00,3.5,3.619999885559082,3.3399999141693115,3.4000000953674316,784900
2024-06-21 00:00:00+00:00,3.430000066757202,3.4800000190734863,3.109999895095825,3.1500000953674316,1332600
2024-06-24 00:00:00+00:00,3.140000104904175,3.2200000286102295,3.0399999618530273,3.1500000953674316,976000
2024-06-25 00:00:00+00:00,3.1700000762939453,3.2799999713897705,3.0399999618530273,3.059999942779541,953300
2024-06-26 00:00:00+00:00,3.049999952316284,3.244999885559082,2.9100000858306885,3.2100000381469727,1199700
2024-06-27 00:00:00+00:00,3.25,3.359999895095825,2.9700000286102295,3.0399999618530273,1523600
2024-06-28 00:00:00+00:00,3.049999952316284,3.140000104904175,2.944999933242798,3.059999942779541,6471900
2024-07-01 00:00:00+00:00,3.130000114440918,3.390000104904175,2.9600000381469727,3.2799999713897705,1646000
2024-07-02 00:00:00+00:00,3.259999990463257,3.2799999713897705,3.049999952316284,3.069999933242798,1147800
2024-07-03 00:00:00+00:00,3.109999895095825,3.25,3.0,3.200000047683716,802000
2024-07-05 00:00:00+00:00,3.259999990463257,3.2790000438690186,3.009999990463257,3.0899999141693115,1007700
2024-07-08 00:00:00+00:00,3.109999895095825,3.180999994277954,2.9800000190734863,3.0299999713897705,948500
2024-07-09 00:00:00+00:00,3.0,3.0899999141693115,2.9800000190734863,3.0799999237060547,429000
2024-07-10 00:00:00+00:00,3.0899999141693115,3.5799999237060547,3.0899999141693115,3.5399999618530273,1217700
2024-07-11 00:00:00+00:00,3.7300000190734863,3.740000009536743,3.5199999809265137,3.559999942779541,1264700
2024-07-12 00:00:00+00:00,2.819999933242798,3.700000047683716,2.809999942779541,3.4700000286102295,4886500
2024-07-15 00:00:00+00:00,3.4000000953674316,3.9100000858306885,3.4000000953674316,3.8299999237060547,1947900
2024-07-16 00:00:00+00:00,3.759999990463257,3.9700000286102295,3.4800000190734863,3.490000009536743,1530400
2024-07-17 00:00:00+00:00,3.4200000762939453,3.4200000762939453,3.049999952316284,3.2200000286102295,1446100
2024-07-18 00:00:00+00:00,3.2100000381469727,3.25,3.0199999809265137,3.0250000953674316,892200
2024-07-19 00:00:00+00:00,3.0199999809265137,3.0399999618530273,2.809999942779541,2.8299999237060547,1545500
2024-07-22 00:00:00+00:00,2.890000104904175,2.930000066757202,2.759999990463257,2.859999895095825,1042000
2024-07-23 00:00:00+00:00,2.809999942779541,3.130000114440918,2.7699999809265137,3.059999942779541,1214900
2024-07-24 00:00:00+00:00,3.0899999141693115,3.1500000953674316,2.890000104904175,2.9100000858306885,893700
2024-07-25 00:00:00+00:00,2.859999895095825,2.9000000953674316,2.680000066757202,2.700000047683716,840400
2024-07-26 00:00:00+00:00,2.759999990463257,2.805000066757202,2.6700000762939453,2.75,734800
2024-07-29 00:00:00+00:00,2.799999952316284,2.799999952316284,2.5899999141693115,2.640000104904175,718000
2024-07-30 00:00:00+00:00,2.630000114440918,2.6600000858306885,2.4200000762939453,2.5199999809265137,1091000
2024-07-31 00:00:00+00:00,2.630000114440918,2.7699999809265137,2.5799999237060547,2.6500000953674316,753300
2024-08-01 00:00:00+00:00,2.690000057220459,2.759999990463257,2.390000104904175,2.4000000953674316,977300
2024-08-02 00:00:00+00:00,2.309999942779541,2.3440001010894775,2.1500000953674316,2.1600000858306885,1680800
2024-08-05 00:00:00+00:00,2.0199999809265137,2.309999942779541,1.8600000143051147,2.240000009536743,1117900
2024-08-06 00:00:00+00:00,2.2799999713897705,2.3299999237060547,2.071000099182129,2.259999990463257,1119700
2024-08-07 00:00:00+00:00,2.319999933242798,2.3399999141693115,2.059999942779541,2.0999999046325684,925300
2024-08-08 00:00:00+00:00,2.109999895095825,2.2899999618530273,2.065000057220459,2.1600000858306885,714500
2024-08-09 00:00:00+00:00,2.140000104904175,2.190000057220459,2.0299999713897705,2.0399999618530273,464600
2024-08-12 00:00:00+00:00,2.0299999713897705,2.0999999046325684,2.0,2.0299999713897705,699900
2024-08-13 00:00:00+00:00,2.180000066757202,2.180000066757202,2.0199999809265137,2.109999895095825,453700
2024-08-14 00:00:00+00:00,2.1500000953674316,2.1500000953674316,2.049999952316284,2.1500000953674316,372800
2024-08-15 00:00:00+00:00,2.130000114440918,2.2990000247955322,2.130000114440918,2.2100000381469727,645900
2024-08-16 00:00:00+00:00,2.2100000381469727,2.2799999713897705,2.0850000381469727,2.109999895095825,523100
2024-08-19 00:00:00+00:00,2.1500000953674316,2.1500000953674316,1.9500000476837158,2.049999952316284,1735100
2024-08-20 00:00:00+00:00,2.119999885559082,2.140000104904175,1.9700000286102295,2.0299999713897705,1335400
2024-08-21 00:00:00+00:00,2.0899999141693115,2.4100000858306885,2.049999952316284,2.359999895095825,908400
2024-08-22 00:00:00+00:00,2.3499999046325684,2.4800000190734863,2.311000108718872,2.4000000953674316,709900
2024-08-23 00:00:00+00:00,2.4700000286102295,2.6700000762939453,2.4000000953674316,2.569999933242798,961400
2024-08-26 00:00:00+00:00,2.6500000953674316,2.6500000953674316,2.509999990463257,2.549999952316284,568800
2024-08-27 00:00:00+00:00,2.549999952316284,2.5799999237060547,2.4700000286102295,2.549999952316284,526900
2024-08-28 00:00:00+00:00,2.5,2.5399999618530273,2.115000009536743,2.319999933242798,1343300
2024-08-29 00:00:00+00:00,2.359999895095825,2.4600000381469727,2.319999933242798,2.325000047683716,342300
2024-08-30 00:00:00+00:00,2.3299999237060547,2.3949999809265137,2.2899999618530273,2.369999885559082,385200
2024-09-03 00:00:00+00:00,2.380000114440918,2.5999999046325684,2.2799999713897705,2.309999942779541,621800
2024-09-04 00:00:00+00:00,2.2899999618530273,2.5199999809265137,2.2899999618530273,2.440000057220459,581300
2024-09-05 00:00:00+00:00,2.575000047683716,2.575000047683716,2.3350000381469727,2.359999895095825,350000
2024-09-06 00:00:00+00:00,2.359999895095825,2.3980000019073486,2.109999895095825,2.194999933242798,591000
2024-09-09 00:00:00+00:00,2.200000047683716,2.2300000190734863,2.115000009536743,2.2300000190734863,490100
2024-09-10 00:00:00+00:00,2.2300000190734863,2.3299999237060547,2.115000009536743,2.319999933242798,611900
2024-09-11 00:00:00+00:00,2.3399999141693115,2.5199999809265137,2.315000057220459,2.5199999809265137,747000
2024-09-12 00:00:00+00:00,2.5199999809265137,2.755000114440918,2.5,2.700000047683716,899900
2024-09-13 00:00:00+00:00,2.75,2.950000047683716,2.6500000953674316,2.700000047683716,1063200
2024-09-16 00:00:00+00:00,2.7100000381469727,2.8399999141693115,2.7100000381469727,2.819999933242798,906200
2024-09-17 00:00:00+00:00,2.819999933242798,2.819999933242798,2.5450000762939453,2.6500000953674316,788900
2024-09-18 00:00:00+00:00,2.6500000953674316,2.8299999237060547,2.549999952316284,2.6600000858306885,818900
2024-09-19 00:00:00+00:00,2.75,2.859999895095825,2.7200000286102295,2.799999952316284,566500
2024-09-20 00:00:00+00:00,2.809999942779541,2.9000000953674316,2.6549999713897705,2.859999895095825,2980300
2024-09-23 00:00:00+00:00,2.950000047683716,3.2899999618530273,2.890000104904175,3.0,1605400
2024-09-24 00:00:00+00:00,3.0999999046325684,3.119999885559082,2.9000000953674316,2.9800000190734863,860400
2024-09-25 00:00:00+00:00,2.9600000381469727,2.990000009536743,2.819999933242798,2.8299999237060547,722200
2024-09-26 00:00:00+00:00,2.950000047683716,2.9600000381469727,2.7899999618530273,2.9200000762939453,678000
2024-09-27 00:00:00+00:00,2.9100000858306885,3.0199999809265137,2.694999933242798,2.7200000286102295,1011800
2024-09-30 00:00:00+00:00,2.7100000381469727,2.809999942779541,2.690000057220459,2.7799999713897705,544700
2024-10-01 00:00:00+00:00,2.7699999809265137,2.8350000381469727,2.6449999809265137,2.6500000953674316,592800
2024-10-02 00:00:00+00:00,2.6500000953674316,2.859999895095825,2.609999895095825,2.7100000381469727,732800
2024-10-03 00:00:00+00:00,2.7100000381469727,3.1449999809265137,2.6700000762939453,3.009999990463257,1562400
2024-10-04 00:00:00+00:00,3.1500000953674316,3.2899999618530273,3.059999942779541,3.0999999046325684,1660400
2024-10-07 00:00:00+00:00,3.119999885559082,3.240000009536743,2.8499999046325684,2.9600000381469727,926700
2024-10-08 00:00:00+00:00,2.9700000286102295,2.9700000286102295,2.859999895095825,2.880000114440918,548100
2024-10-09 00:00:00+00:00,2.869999885559082,2.930000066757202,2.815000057220459,2.8499999046325684,521100
2024-10-10 00:00:00+00:00,2.8499999046325684,2.875,2.7799999713897705,2.8299999237060547,436900
2024-10-11 00:00:00+00:00,2.8299999237060547,3.075000047683716,2.805000066757202,3.049999952316284,586900
2024-10-14 00:00:00+00:00,3.0399999618530273,3.130000114440918,2.9800000190734863,3.0299999713897705,376400
2024-10-15 00:00:00+00:00,3.0299999713897705,3.065000057220459,2.7899999618530273,2.9000000953674316,1347000
2024-10-16 00:00:00+00:00,3.0,3.630000114440918,2.9100000858306885,3.5,2561600
2024-10-17 00:00:00+00:00,3.690000057220459,4.445000171661377,3.640000104904175,4.039999961853027,4761800
2024-10-18 00:00:00+00:00,4.210000038146973,4.769999980926514,4.03000020980835,4.28000020980835,4329700
2024-10-21 00:00:00+00:00,4.840000152587891,4.940000057220459,4.409999847412109,4.840000152587891,4472800
2024-10-22 00:00:00+00:00,4.840000152587891,5.21999979019165,4.559999942779541,4.75,3273200
2024-10-23 00:00:00+00:00,4.670000076293945,4.949999809265137,4.420000076293945,4.940000057220459,2541900
2024-10-24 00:00:00+00:00,4.989999771118164,5.489999771118164,4.639999866485596,5.230000019073486,3540200
2024-10-25 00:00:00+00:00,5.21999979019165,5.25,4.809999942779541,4.880000114440918,2506200
2024-10-28 00:00:00+00:00,4.949999809265137,5.300000190734863,4.610000133514404,5.090000152587891,3596100
2024-10-29 00:00:00+00:00,5.03000020980835,6.0,4.96999979019165,5.760000228881836,4414900
2024-10-30 00:00:00+00:00,8.550000190734863,9.229999542236328,6.836999893188477,6.900000095367432,51265700
2024-10-31 00:00:00+00:00,7.28000020980835,7.869999885559082,6.71999979019165,6.989999771118164,9876600
2024-11-01 00:00:00+00:00,7.480000019073486,8.859999656677246,7.119999885559082,7.789999961853027,23032500
2024-11-04 00:00:00+00:00,7.599999904632568,7.800000190734863,6.400000095367432,6.519999980926514,7933100
2024-11-05 00:00:00+00:00,6.679999828338623,7.090000152587891,6.505000114440918,6.909999847412109,3408700
2024-11-06 00:00:00+00:00,7.199999809265137,7.699999809265137,6.570000171661377,7.650000095367432,4120100
2024-11-07 00:00:00+00:00,7.599999904632568,8.760000228881836,7.460000038146973,8.40999984741211,6021300
2024-11-08 00:00:00+00:00,8.319999694824219,8.899999618530273,7.889999866485596,8.770000457763672,3683500
2024-11-11 00:00:00+00:00,8.979999542236328,9.329999923706055,8.125,8.270000457763672,4611600
2024-11-12 00:00:00+00:00,8.069999694824219,9.119999885559082,7.610000133514404,7.96999979019165,7189400
2024-11-13 00:00:00+00:00,8.0600004196167,8.6899995803833,7.409999847412109,8.329999923706055,8475000
2024-11-14 00:00:00+00:00,8.3100004196167,8.59000015258789,7.449999809265137,7.480000019073486,4559800
2024-11-15 00:00:00+00:00,7.329999923706055,7.570000171661377,6.650000095367432,7.269999980926514,4699400
2024-11-18 00:00:00+00:00,7.579999923706055,8.149999618530273,7.28000020980835,7.900000095367432,4358900
2024-11-19 00:00:00+00:00,7.739999771118164,8.017999649047852,7.110000133514404,7.25,4265300
2024-11-20 00:00:00+00:00,7.159999847412109,7.585000038146973,6.75,7.150000095367432,4020100
2024-11-21 00:00:00+00:00,7.150000095367432,7.764999866485596,6.869999885559082,7.710000038146973,4475800
2024-11-22 00:00:00+00:00,7.880000114440918,8.350000381469727,7.349999904632568,8.34000015258789,5906500
2024-11-25 00:00:00+00:00,8.399999618530273,8.479999542236328,7.110000133514404,7.650000095367432,6922300
2024-11-26 00:00:00+00:00,7.940000057220459,8.350000381469727,5.269999980926514,5.849999904632568,28926000
2024-11-27 00:00:00+00:00,5.690000057220459,5.829999923706055,4.940000057220459,5.019999980926514,14496600
2024-11-29 00:00:00+00:00,5.050000190734863,5.579999923706055,5.0,5.550000190734863,3833700
2024-12-02 00:00:00+00:00,5.65500020980835,5.949999809265137,4.900000095367432,5.099999904632568,5557100
2024-12-03 00:00:00+00:00,4.960000038146973,5.099999904632568,4.800000190734863,4.889999866485596,2670800
2024-12-04 00:00:00+00:00,4.920000076293945,5.389999866485596,4.829999923706055,4.869999885559082,4559400
2024-12-05 00:00:00+00:00,4.71999979019165,4.869999885559082,4.449999809265137,4.570000171661377,4241700
2024-12-06 00:00:00+00:00,4.5,4.739999771118164,4.329999923706055,4.599999904632568,2475600
2024-12-09 00:00:00+00:00,4.71999979019165,4.949999809265137,4.400000095367432,4.449999809265137,2660400
2024-12-10 00:00:00+00:00,4.400000095367432,4.559999942779541,4.329999923706055,4.5,2227900
2024-12-11 00:00:00+00:00,4.420000076293945,4.449999809265137,4.050000190734863,4.184999942779541,3625200
2024-12-12 00:00:00+00:00,4.199999809265137,4.710000038146973,4.099999904632568,4.369999885559082,2977100
2024-12-13 00:00:00+00:00,4.710000038146973,5.21999979019165,4.630000114440918,5.0,5364100
2024-12-16 00:00:00+00:00,5.269999980926514,6.010000228881836,5.070000171661377,5.900000095367432,6245600
2024-12-17 00:00:00+00:00,5.900000095367432,5.949999809265137,5.260000228881836,5.449999809265137,3227900
2024-12-18 00:00:00+00:00,5.360000133514404,5.570000171661377,4.414999961853027,4.510000228881836,3090200
2024-12-19 00:00:00+00:00,4.610000133514404,4.809999942779541,4.300000190734863,4.349999904632568,2272900
2024-12-20 00:00:00+00:00,4.309999942779541,4.900000095367432,4.309999942779541,4.889999866485596,3500700
2024-12-23 00:00:00+00:00,4.840000152587891,4.940000057220459,4.320000171661377,4.559999942779541,2175300
2024-12-24 00:00:00+00:00,4.489999771118164,4.519999980926514,4.335000038146973,4.519999980926514,678200
2024-12-26 00:00:00+00:00,4.5,5.039999961853027,4.394999980926514,5.039999961853027,1881500
2024-12-27 00:00:00+00:00,5.070000171661377,5.209000110626221,4.760000228881836,4.820000171661377,1505900
2024-12-30 00:00:00+00:00,4.730000019073486,4.769999980926514,4.505000114440918,4.579999923706055,1114600
2024-12-31 00:00:00+00:00,4.590000152587891,4.639999866485596,4.210000038146973,4.53000020980835,1949900
2025-01-02 00:00:00+00:00,4.699999809265137,5.179999828338623,4.610000133514404,4.940000057220459,1972100
2025-01-03 00:00:00+00:00,4.980000019073486,5.5,4.900000095367432,5.369999885559082,2497300
2025-01-06 00:00:00+00:00,5.53000020980835,5.599999904632568,4.96999979019165,5.03000020980835,2186000
2025-01-07 00:00:00+00:00,5.010000228881836,5.119999885559082,4.679999828338623,4.724999904632568,1179100
2025-01-08 00:00:00+00:00,4.590000152587891,4.789999961853027,4.400000095367432,4.730000019073486,1389000
2025-01-10 00:00:00+00:00,4.690000057220459,4.78000020980835,4.309999942779541,4.494999885559082,1851400
2025-01-13 00:00:00+00:00,4.420000076293945,5.050000190734863,4.324999809265137,4.949999809265137,2606100
2025-01-14 00:00:00+00:00,4.860000133514404,5.269999980926514,4.710000038146973,4.909999847412109,1579300
2025-01-15 00:00:00+00:00,5.150000095367432,5.400000095367432,5.050000190734863,5.210000038146973,2437900
2025-01-16 00:00:00+00:00,5.25,5.284999847412109,4.980000019073486,5.139999866485596,983300
