"('date', '')","('open', 'CATO')","('high', 'CATO')","('low', 'CATO')","('close', 'CATO')","('volume', 'CATO')"
1987-06-26 00:00:00+00:00,1.4393002622938922,1.4393002622938922,1.3805532819413373,1.4099267721176147,103725
1987-06-29 00:00:00+00:00,1.4099271001832847,1.4393005971942674,1.3805536031723022,1.3805536031723022,82350
1987-06-30 00:00:00+00:00,1.3805536031723022,1.4099271001832847,1.3805536031723022,1.3805536031723022,43425
1987-07-01 00:00:00+00:00,1.3805541749744858,1.409927684151479,1.3511807918548584,1.3511807918548584,43425
1987-07-02 00:00:00+00:00,1.3511807918548584,1.409927684151479,1.3511807918548584,1.3511807918548584,40950
1987-07-06 00:00:00+00:00,1.3511807918548584,1.409927684151479,1.3511807918548584,1.3511807918548584,43200
1987-07-07 00:00:00+00:00,1.3511807918548584,1.409927684151479,1.3511807918548584,1.3511807918548584,25425
1987-07-08 00:00:00+00:00,1.3511807918548584,1.3511807918548584,1.3511807918548584,1.3511807918548584,12600
1987-07-09 00:00:00+00:00,1.3511807918548584,1.409927684151479,1.3511807918548584,1.3511807918548584,57150
1987-07-10 00:00:00+00:00,1.3511807918548584,1.3805541749744858,1.3511807918548584,1.3511807918548584,29250
1987-07-13 00:00:00+00:00,1.3511799178223438,1.4099267721176147,1.3511799178223438,1.4099267721176147,125100
1987-07-14 00:00:00+00:00,1.409927684151479,1.409927684151479,1.3511807918548584,1.3511807918548584,69525
1987-07-15 00:00:00+00:00,1.3511807918548584,1.3805541749744858,1.3511807918548584,1.3511807918548584,102825
1987-07-16 00:00:00+00:00,1.351180232218633,1.4099271001832847,1.351180232218633,1.3805536031723022,340875
1987-07-17 00:00:00+00:00,1.3805532819413373,1.4099267721176147,1.3511799178223438,1.4099267721176147,150300
1987-07-20 00:00:00+00:00,1.4099267721176147,1.4099267721176147,1.3511799178223438,1.4099267721176147,140625
1987-07-21 00:00:00+00:00,1.3805536031723022,1.3805536031723022,1.3218067352076504,1.3805536031723022,16650
1987-07-22 00:00:00+00:00,1.3511800077136324,1.3511800077136324,1.2924330234527588,1.2924330234527588,12375
1987-07-23 00:00:00+00:00,1.2924330234527588,1.2924330234527588,1.2924330234527588,1.2924330234527588,4500
1987-07-24 00:00:00+00:00,1.2924335911097045,1.3511806011731793,1.263060212135315,1.263060212135315,50400
1987-07-27 00:00:00+00:00,1.263060212135315,1.263060212135315,1.263060212135315,1.263060212135315,15975
1987-07-28 00:00:00+00:00,1.2630599459857652,1.3218068176128648,1.2336864471435547,1.2336864471435547,262350
1987-07-29 00:00:00+00:00,1.1749395358929604,1.1749395358929604,1.0280722042065165,1.0574456453323364,205425
1987-07-30 00:00:00+00:00,1.0574458222420828,1.0574458222420828,1.0280723762021113,1.0427589416503906,574200
1987-07-31 00:00:00+00:00,1.0427579245502703,1.1161916255950928,1.0427579245502703,1.1161916255950928,83925
1987-08-03 00:00:00+00:00,1.1161925275839764,1.1161925275839764,1.0574456453323364,1.0574456453323364,38475
1987-08-04 00:00:00+00:00,1.086819179288113,1.1455660631506304,1.086819179288113,1.101505994796753,55350
1987-08-05 00:00:00+00:00,1.101505161013101,1.174938678741455,1.0868183566216285,1.174938678741455,42750
1987-08-06 00:00:00+00:00,1.174938678741455,1.174938678741455,1.1161917132900694,1.174938678741455,6525
1987-08-07 00:00:00+00:00,1.174938678741455,1.174938678741455,1.1161917132900694,1.174938678741455,11025
1987-08-10 00:00:00+00:00,1.1749390637437456,1.2043126821517944,1.116192079042235,1.2043126821517944,117675
1987-08-11 00:00:00+00:00,1.2043123667509195,1.2043123667509195,1.1455652713775633,1.1455652713775635,17100
1987-08-12 00:00:00+00:00,1.1455651960157622,1.2043122875244001,1.1455651960157622,1.174938678741455,13950
1987-08-13 00:00:00+00:00,1.174938678741455,1.2043122875244001,1.1455651960157622,1.174938678741455,69075
1987-08-14 00:00:00+00:00,1.1749390637437456,1.2043126821517944,1.1455655713929904,1.2043126821517944,25200
1987-08-17 00:00:00+00:00,1.2043126821517944,1.2043126821517944,1.1455655713929904,1.2043126821517944,56700
1987-08-18 00:00:00+00:00,1.2043126821517944,1.2043126821517944,1.1455655713929904,1.2043126821517944,9000
1987-08-19 00:00:00+00:00,1.204313513062718,1.204313513062718,1.14556636177157,1.189626693725586,60075
1987-08-20 00:00:00+00:00,1.1896261358515783,1.2336864471435547,1.1455658245596019,1.2336864471435547,102825
1987-08-21 00:00:00+00:00,1.2336867985129423,1.2924336868718884,1.1749396580392817,1.218999981880188,71325
1987-08-24 00:00:00+00:00,1.218999356155313,1.2924330234527588,1.2043126731187408,1.2924330234527588,23625
1987-08-25 00:00:00+00:00,1.2924335911097045,1.2924335911097045,1.2336867071035778,1.263060212135315,20925
1987-08-26 00:00:00+00:00,1.2630596573796145,1.2924330234527588,1.2336861652491777,1.2924330234527588,73125
1987-08-27 00:00:00+00:00,1.2924335911097045,1.3218070961414419,1.2336867071035778,1.263060212135315,54675
1987-08-28 00:00:00+00:00,1.2630592346471416,1.3218060731887817,1.1896254658699037,1.3218060731887817,546750
1987-08-31 00:00:00+00:00,1.3218070961414419,1.3218070961414419,1.263060212135315,1.263060212135315,8325
1987-09-01 00:00:00+00:00,1.2630599459857652,1.3218068176128648,1.2336864471435547,1.2336864471435547,61200
1987-09-02 00:00:00+00:00,1.2336858514089672,1.3218061793258504,1.1455652713775633,1.1455652713775635,27900
1987-09-03 00:00:00+00:00,1.1455655713929904,1.2336861745025498,1.0721320296020422,1.2043126821517944,977850
1987-09-04 00:00:00+00:00,1.2336864471435547,1.2336864471435547,1.2336864471435547,1.2336864471435547,8325
1987-09-08 00:00:00+00:00,1.2336856733240513,1.2336856733240513,1.057444790816477,1.1161916255950928,97875
1987-09-09 00:00:00+00:00,1.1161916255950928,1.1161916255950928,1.057444790816477,1.1161916255950928,82575
1987-09-10 00:00:00+00:00,1.1161916255950928,1.1161916255950928,1.057444790816477,1.1161916255950928,57600
1987-09-11 00:00:00+00:00,1.1161916255950928,1.1161916255950928,1.057444790816477,1.1161916255950928,13500
1987-09-14 00:00:00+00:00,1.116191938452824,1.116191938452824,1.0574450872080379,1.0868185758590698,14625
1987-09-15 00:00:00+00:00,1.0868191494868285,1.1161925275839764,1.0427587671977463,1.0574456453323364,34650
1987-09-16 00:00:00+00:00,1.0574456453323364,1.1161925275839764,0.9986987000520244,1.0574456453323364,114075
1987-09-17 00:00:00+00:00,1.0574450872080379,1.0868185758590698,0.9986981729346128,1.0868185758590698,71100
1987-09-18 00:00:00+00:00,1.0574456453323364,1.0574456453323364,0.9399518178003845,1.0574456453323364,83700
1987-09-21 00:00:00+00:00,1.0574453417888339,1.0574453417888339,0.9986984133720398,0.9986984133720398,6750
1987-09-22 00:00:00+00:00,0.9986990535782276,1.0280725681305538,0.9693256020545958,0.969325602054596,37800
1987-09-23 00:00:00+00:00,0.9693252589262045,1.0574456453323364,0.9693252589262045,1.0574456453323364,13950
1987-09-24 00:00:00+00:00,1.0574456453323364,1.0574456453323364,0.9693252589262045,1.0574456453323364,14400
1987-09-25 00:00:00+00:00,0.9693256020545958,0.9693256020545958,0.9693256020545958,0.969325602054596,9450
1987-09-28 00:00:00+00:00,0.9693256020545958,1.0574460196541855,0.9693256020545958,0.969325602054596,15525
1987-09-29 00:00:00+00:00,0.9693256020545958,0.9986990535782276,0.851831480816597,0.969325602054596,414225
1987-09-30 00:00:00+00:00,0.9693249714541734,0.9693249714541734,0.8518309266526602,0.9399515390396118,235125
1987-10-01 00:00:00+00:00,0.9399515390396118,0.9399515390396118,0.8518309266526602,0.9399515390396118,37350
1987-10-02 00:00:00+00:00,0.9399515390396118,0.9399515390396118,0.8518309266526602,0.9399515390396118,46350
1987-10-05 00:00:00+00:00,0.9399518902076477,0.9399518902076477,0.9105781316757203,0.9105781316757202,31500
1987-10-06 00:00:00+00:00,0.9105780457182651,0.9399518014773458,0.8224576608424163,0.8812046051025391,74025
1987-10-07 00:00:00+00:00,0.8812046051025392,0.9105780457182651,0.8224576608424163,0.8812046051025391,103500
1987-10-08 00:00:00+00:00,0.8812046800250665,0.8812046800250665,0.822457730770111,0.8224577307701111,57600
1987-10-09 00:00:00+00:00,0.822457730770111,0.822457730770111,0.822457730770111,0.8224577307701111,16875
1987-10-12 00:00:00+00:00,0.822457730770111,0.8812046800250665,0.822457730770111,0.8224577307701111,33525
1987-10-13 00:00:00+00:00,0.8224571174545237,0.8812040229012464,0.793083696245477,0.8518306016921997,112275
1987-10-14 00:00:00+00:00,0.8518306016921997,0.8518306016921997,0.7637102750364303,0.8518306016921997,85275
1987-10-15 00:00:00+00:00,0.8518306016921997,0.8518306016921997,0.7343367907987542,0.8518306016921997,160650
1987-10-16 00:00:00+00:00,0.822457730770111,0.822457730770111,0.734337338402016,0.8224577307701111,56025
1987-10-19 00:00:00+00:00,0.7930835931123578,0.7930835931123578,0.5287223954082385,0.5580958127975464,122400
1987-10-20 00:00:00+00:00,0.5580958566450347,0.5874693393707275,0.4406021148281413,0.5874693393707275,168975
1987-10-21 00:00:00+00:00,0.5874693393707275,0.5874693393707275,0.499348985736588,0.5874693393707275,236475
1987-10-22 00:00:00+00:00,0.5874692932154755,0.5874692932154755,0.4406020802116936,0.5580958127975464,252900
1987-10-23 00:00:00+00:00,0.5580958127975464,0.5874692932154755,0.4406020802116936,0.5580958127975464,281250
1987-10-26 00:00:00+00:00,0.5580962637919882,0.5580962637919882,0.38185523886503603,0.5287228226661682,379575
1987-10-27 00:00:00+00:00,0.5287223954082385,0.5580958127975464,0.4406020802116936,0.5580958127975464,159975
1987-10-28 00:00:00+00:00,0.558096103588487,0.558096103588487,0.44060230978355275,0.4993492066860199,182925
1987-10-29 00:00:00+00:00,0.49934894650462003,0.5580958127975464,0.4699755291153121,0.5580958127975464,85275
1987-10-30 00:00:00+00:00,0.5580961690545343,0.6168431043624878,0.4993492652609115,0.6168431043624878,76725
1987-11-02 00:00:00+00:00,0.6168432090723002,0.6168432090723002,0.5287228226661682,0.5287228226661682,19575
1987-11-03 00:00:00+00:00,0.5287227329148882,0.6168431043624878,0.4993492652609115,0.6168431043624878,207000
1987-11-04 00:00:00+00:00,0.6168427590677944,0.6168427590677944,0.5287224369479678,0.5874693393707275,15975
1987-11-05 00:00:00+00:00,0.5874693393707275,0.5874693393707275,0.499348985736588,0.5874693393707275,97200
1987-11-06 00:00:00+00:00,0.5874692932154755,0.5874692932154755,0.49934894650462003,0.5580958127975464,50850
1987-11-09 00:00:00+00:00,0.5580962637919882,0.5580962637919882,0.4552890307656021,0.5287228226661682,128025
1987-11-10 00:00:00+00:00,0.5287226708944169,0.5287226708944169,0.44060230978355275,0.4993492066860199,57600
1987-11-11 00:00:00+00:00,0.4993492019343675,0.4993492019343675,0.4699757695198059,0.4699757695198059,22950
1987-11-12 00:00:00+00:00,0.46997590890019225,0.5287228226661682,0.44060243626003626,0.5287228226661682,124425
1987-11-13 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.46997590890019225,0.5287228226661682,19800
1987-11-16 00:00:00+00:00,0.5287226658632558,0.5287226658632558,0.4699757695198059,0.4699757695198059,11700
1987-11-17 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4552888957408917,0.4699757695198059,18675
1987-11-18 00:00:00+00:00,0.4699757739919498,0.5287226708944169,0.42591546737920977,0.4993492066860199,227025
1987-11-19 00:00:00+00:00,0.4993492019343675,0.4993492019343675,0.4406023055909176,0.4699757695198059,194850
1987-11-20 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4406023055909176,0.4699757695198059,27225
1987-11-23 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4406023055909176,0.4699757695198059,22050
1987-11-24 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4259154633263301,0.4699757695198059,55575
1987-11-25 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.41122887317635604,0.4699757695198059,124875
1987-11-27 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4699757695198059,0.4699757695198059,11925
1987-11-30 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4699757695198059,0.4699757695198059,51075
1987-12-01 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4406023055909176,0.4699757695198059,143550
1987-12-02 00:00:00+00:00,0.46997590890019225,0.5287228226661682,0.4552890307656021,0.5287228226661682,108450
1987-12-03 00:00:00+00:00,0.4993492019343675,0.4993492019343675,0.41122887317635604,0.4699757695198059,55350
1987-12-04 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.41122887317635604,0.4699757695198059,121275
1987-12-07 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.41122887317635604,0.4699757695198059,97875
1987-12-08 00:00:00+00:00,0.4406024515628815,0.4406024515628815,0.41122900941687374,0.44060245156288147,47700
1987-12-09 00:00:00+00:00,0.4406024515628815,0.4406024515628815,0.352481809981487,0.44060245156288147,34425
1987-12-10 00:00:00+00:00,0.4406025846225959,0.4699760671535814,0.41122913360595703,0.41122913360595703,38025
1987-12-11 00:00:00+00:00,0.41122887317635604,0.4699757695198059,0.39654199939744184,0.4699757695198059,33300
1987-12-14 00:00:00+00:00,0.46997594510382384,0.46997594510382384,0.396542147546436,0.4552890658378601,47700
1987-12-15 00:00:00+00:00,0.45528918407352875,0.4699760671535814,0.39654225052590436,0.41122913360595703,54450
1987-12-16 00:00:00+00:00,0.41122913360595703,0.41122913360595703,0.3818553674458517,0.41122913360595703,23400
1987-12-17 00:00:00+00:00,0.4112288560566668,0.4406022872483959,0.381855109721684,0.3965419828891754,38475
1987-12-18 00:00:00+00:00,0.39654225052590436,0.4406025846225959,0.3818553674458517,0.41122913360595703,63900
1987-12-21 00:00:00+00:00,0.41122891020036356,0.4406023452594919,0.3818551599979401,0.38185515999794006,277425
1987-12-22 00:00:00+00:00,0.38185525212749477,0.4406024515628815,0.3671686571118394,0.44060245156288147,196650
1987-12-23 00:00:00+00:00,0.44060213750788185,0.44060213750788185,0.3818549799466418,0.42591530084609985,221850
1987-12-24 00:00:00+00:00,0.41122891020036356,0.41122891020036356,0.3818551599979401,0.38185515999794006,23175
1987-12-28 00:00:00+00:00,0.38185525212749477,0.4406024515628815,0.38185525212749477,0.44060245156288147,89100
1987-12-29 00:00:00+00:00,0.4406023055909176,0.4699757695198059,0.38185512561852764,0.4699757695198059,98325
1987-12-30 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.38185512561852764,0.4699757695198059,121500
1987-12-31 00:00:00+00:00,0.4699757739919498,0.4993492066860199,0.41122887708948264,0.4993492066860199,39825
1988-01-04 00:00:00+00:00,0.4993492066860199,0.4993492066860199,0.41122887708948264,0.4993492066860199,23850
1988-01-05 00:00:00+00:00,0.49934936736923413,0.528722841029579,0.4406024515628815,0.44060245156288147,37800
1988-01-06 00:00:00+00:00,0.44060243626003626,0.5287228226661682,0.44060243626003626,0.5287228226661682,13950
1988-01-07 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.44060243626003626,0.5287228226661682,36225
1988-01-08 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.44060243626003626,0.5287228226661682,22950
1988-01-11 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.46997590890019225,0.5287228226661682,4275
1988-01-12 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.4552890307656021,0.5287228226661682,119925
1988-01-13 00:00:00+00:00,0.5287226658632558,0.5287226658632558,0.4699757695198059,0.4699757695198059,61875
1988-01-14 00:00:00+00:00,0.46997590890019225,0.5287228226661682,0.46997590890019225,0.5287228226661682,25875
1988-01-15 00:00:00+00:00,0.5287223954082385,0.5580958127975464,0.4699755291153121,0.5580958127975464,69525
1988-01-18 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.4699757695198059,0.4699757695198059,7200
1988-01-19 00:00:00+00:00,0.4699755291153121,0.5580958127975464,0.4699755291153121,0.5580958127975464,65925
1988-01-20 00:00:00+00:00,0.5580962256353376,0.5580962256353376,0.4699758767682686,0.5507528185844421,90225
1988-01-21 00:00:00+00:00,0.5287226658632558,0.5287226658632558,0.4699757695198059,0.4699757695198059,26775
1988-01-22 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4699757695198059,0.4699757695198059,56250
1988-01-25 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4699757695198059,0.4699757695198059,34425
1988-01-26 00:00:00+00:00,0.4699756869299373,0.514035701751709,0.4699756869299373,0.514035701751709,13725
1988-01-27 00:00:00+00:00,0.5140357920843416,0.5140357920843416,0.4552888957408917,0.4699757695198059,58950
1988-01-28 00:00:00+00:00,0.46997594510382384,0.4993493884923667,0.45528906583786016,0.4552890658378601,14400
1988-01-29 00:00:00+00:00,0.4552890307656021,0.5580962637919882,0.4552890307656021,0.5287228226661682,243450
1988-02-01 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.46997590890019225,0.5287228226661682,36900
1988-02-02 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.4699757695198059,0.4699757695198059,3375
1988-02-03 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.4699757695198059,0.4699757695198059,4725
1988-02-04 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.4699757695198059,0.4699757695198059,4275
1988-02-05 00:00:00+00:00,0.4699757695198059,0.4993492019343675,0.4699757695198059,0.4699757695198059,900
1988-02-08 00:00:00+00:00,0.4993492066860199,0.4993492066860199,0.4993492066860199,0.4993492066860199,450
1988-02-09 00:00:00+00:00,0.4993492066860199,0.4993492066860199,0.4699757739919498,0.4993492066860199,11025
1988-02-10 00:00:00+00:00,0.4993492066860199,0.4993492066860199,0.4846623642816769,0.4993492066860199,11025
1988-02-11 00:00:00+00:00,0.4993495952555916,0.4993495952555916,0.4846627414226532,0.4846627414226532,25875
1988-02-12 00:00:00+00:00,0.4846627414226532,0.5287230823210078,0.4846627414226532,0.4846627414226532,7875
1988-02-16 00:00:00+00:00,0.4846621117527238,0.5580958127975464,0.4846621117527238,0.5580958127975464,57375
1988-02-17 00:00:00+00:00,0.5580958127975464,0.5580958127975464,0.4846621117527238,0.5580958127975464,57825
1988-02-18 00:00:00+00:00,0.5434094071388244,0.5434094071388244,0.5140356667434022,0.5434094071388245,14625
1988-02-19 00:00:00+00:00,0.5434094071388244,0.5434094071388244,0.4846622414911698,0.5434094071388245,73350
1988-02-22 00:00:00+00:00,0.5434094441476245,0.5434094441476245,0.4699756869299373,0.514035701751709,29025
1988-02-23 00:00:00+00:00,0.514035796975747,0.514035796975747,0.4699757739919498,0.4993492066860199,1800
1988-02-24 00:00:00+00:00,0.4993492066860199,0.514035796975747,0.4699757739919498,0.4993492066860199,32625
1988-02-25 00:00:00+00:00,0.4993492019343675,0.5287226658632558,0.4699757695198059,0.4699757695198059,23400
1988-02-26 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.5287228226661682,0.5287228226661682,18675
1988-02-29 00:00:00+00:00,0.5287228226661682,0.5287228226661682,0.46997590890019225,0.5287228226661682,349650
1988-03-01 00:00:00+00:00,0.4699757695198059,0.4699757695198059,0.4552888957408917,0.4699757695198059,9000
1988-03-02 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4699757695198059,0.4699757695198059,37575
1988-03-03 00:00:00+00:00,0.4699757695198059,0.5287226658632558,0.4699757695198059,0.4699757695198059,12600
1988-03-04 00:00:00+00:00,0.4699757695198059,0.5580960982778174,0.4699757695198059,0.4699757695198059,31950
1988-03-07 00:00:00+00:00,0.4699755291153121,0.5580958127975464,0.4699755291153121,0.5580958127975464,24075
1988-03-08 00:00:00+00:00,0.5580958127975464,0.5580958127975464,0.4699755291153121,0.5580958127975464,22275
1988-03-09 00:00:00+00:00,0.5604557394981384,0.5604557394981384,0.5604557394981384,0.5604557394981384,2925
1988-03-10 00:00:00+00:00,0.5604557394981384,0.5604557394981384,0.47196283626643454,0.5604557394981384,14625
1988-03-11 00:00:00+00:00,0.5604560601854341,0.5604560601854341,0.4719631063189561,0.4867118000984192,46575
1988-03-14 00:00:00+00:00,0.5014605522155762,0.5604558424197439,0.5014605522155762,0.5014605522155762,22050
1988-03-15 00:00:00+00:00,0.5014605522155762,0.5604558424197439,0.5014605522155762,0.5014605522155762,45225
1988-03-16 00:00:00+00:00,0.5014605522155762,0.5604558424197439,0.5014605522155762,0.5014605522155762,22500
1988-03-17 00:00:00+00:00,0.5014605522155762,0.5604558424197439,0.5014605522155762,0.5014605522155762,40500
1988-03-18 00:00:00+00:00,0.5014606113463207,0.5604559085070385,0.4867116683777184,0.5530814528465271,58725
1988-03-21 00:00:00+00:00,0.5530813876288063,0.5604558424197439,0.5014605522155762,0.5014605522155762,20700
1988-03-22 00:00:00+00:00,0.5014605522155762,0.5604558424197439,0.5014605522155762,0.5014605522155762,10575
1988-03-23 00:00:00+00:00,0.49408597873562843,0.49408597873562843,0.4719628095626831,0.4719628095626831,47475
1988-03-24 00:00:00+00:00,0.4719628095626831,0.4719628095626831,0.4719628095626831,0.4719628095626831,3375
1988-03-25 00:00:00+00:00,0.4719628095626831,0.4719628095626831,0.4572138402286444,0.4719628095626831,6750
1988-03-28 00:00:00+00:00,0.47196310154735954,0.5309584140777588,0.45721412308871834,0.5309584140777588,102600
1988-03-29 00:00:00+00:00,0.5309582790402998,0.5309582790402998,0.47196298151404564,0.5162093043327332,11250
1988-03-30 00:00:00+00:00,0.5162094356191176,0.5309584140777588,0.47196310154735954,0.5309584140777588,25200
1988-03-31 00:00:00+00:00,0.5309580855950443,0.5309580855950443,0.4719628095626831,0.4719628095626831,13275
1988-04-04 00:00:00+00:00,0.47196310154735954,0.5309584140777588,0.47196310154735954,0.5309584140777588,35325
1988-04-05 00:00:00+00:00,0.5309580855950443,0.5309580855950443,0.4719628095626831,0.4719628095626831,23625
1988-04-06 00:00:00+00:00,0.47196310154735954,0.5309584140777588,0.47196310154735954,0.5309584140777588,25425
1988-04-07 00:00:00+00:00,0.5309580855950443,0.5309580855950443,0.4719628095626831,0.4719628095626831,23400
1988-04-08 00:00:00+00:00,0.4719628095626831,0.5309580855950443,0.4719628095626831,0.4719628095626831,35325
1988-04-11 00:00:00+00:00,0.4719628095626831,0.5309580855950443,0.4719628095626831,0.4719628095626831,48600
1988-04-12 00:00:00+00:00,0.47196310154735954,0.5309584140777588,0.47196310154735954,0.5309584140777588,6300
1988-04-13 00:00:00+00:00,0.5309580855950443,0.5309580855950443,0.4719628095626831,0.4719628095626831,5175
1988-04-14 00:00:00+00:00,0.47196310154735954,0.5309584140777588,0.47196310154735954,0.5309584140777588,1575
