"('date', '')","('open', 'CCOI')","('high', 'CCOI')","('low', 'CCOI')","('close', 'CCOI')","('volume', 'CCOI')"
2002-03-27 00:00:00+00:00,36.10415073909125,36.10415073909125,32.93136215209961,32.93136215209961,320
2002-03-28 00:00:00+00:00,34.02541285865284,34.353631436564754,32.93134814992936,34.244224548339844,100
2002-04-01 00:00:00+00:00,35.01007176959325,35.01007176959325,33.916007026793466,34.46303939819336,385
2002-04-02 00:00:00+00:00,35.010066986083984,35.010066986083984,34.46303468942642,35.010066986083984,1610
2002-04-03 00:00:00+00:00,34.572460950678646,35.01008661602622,30.74323272705078,30.74323272705078,1375
2002-04-04 00:00:00+00:00,31.180839365178887,31.180839365178887,29.539742556485262,30.086774826049805,1135
2002-04-05 00:00:00+00:00,30.63381661844339,30.63381661844339,28.55509376525879,28.55509376525879,150
2002-04-08 00:00:00+00:00,28.555091712523982,28.992717215403893,26.804587614241335,28.883310317993164,765
2002-04-09 00:00:00+00:00,28.883301699041567,28.992708563804626,26.25754737854004,26.25754737854004,385
2002-04-10 00:00:00+00:00,26.804583052433472,27.242208480834957,26.257550745240952,27.24220848083496,190
2002-04-11 00:00:00+00:00,26.25756101541927,27.132812214561195,26.25756101541927,26.695186614990234,265
2002-04-12 00:00:00+00:00,25.710522468273457,28.4456844329834,25.710522468273457,28.4456844329834,660
2002-04-15 00:00:00+00:00,28.445669668692133,30.086765995732062,28.445669668692133,29.53973388671875,140
2002-04-16 00:00:00+00:00,30.633816635399533,32.05610014448068,30.086784195481684,31.180849075317383,400
2002-04-17 00:00:00+00:00,31.290249314510408,32.056093315180426,31.18084243248249,31.727874755859375,200
2002-04-18 00:00:00+00:00,31.727874755859375,31.727874755859375,31.727874755859375,31.727874755859375,5
2002-04-19 00:00:00+00:00,31.50907711971809,31.50907711971809,30.74323272705078,30.74323272705078,145
2002-04-22 00:00:00+00:00,30.633799917334407,30.633799917334407,30.086767775953437,30.19617462158203,80
2002-04-23 00:00:00+00:00,31.727876663208008,31.727876663208008,30.633811950683594,30.633811950683594,15
2002-04-24 00:00:00+00:00,30.633807095614344,30.633807095614344,30.086774826049805,30.086774826049805,350
2002-04-25 00:00:00+00:00,27.898652040041412,29.539749218867378,27.898652040041412,28.4456844329834,875
2002-04-26 00:00:00+00:00,29.539751755563834,32.274913955153075,29.539751755563834,31.180849075317383,640
2002-04-29 00:00:00+00:00,31.180837059021,33.36896597544352,31.180837059021,32.82193374633789,305
2002-04-30 00:00:00+00:00,32.82193374633789,32.82193374633789,32.82193374633789,32.82193374633789,50
2002-05-01 00:00:00+00:00,32.27491341543753,32.82194584620766,30.633816123127147,31.071441650390625,515
2002-05-02 00:00:00+00:00,30.08678417882833,30.08678417882833,28.55509376525879,28.55509376525879,185
2002-05-03 00:00:00+00:00,28.99271682592539,28.99271682592539,27.351619647099422,28.4456844329834,110
2002-05-06 00:00:00+00:00,27.89865493774414,27.89865493774414,27.89865493774414,27.89865493774414,5
2002-05-07 00:00:00+00:00,28.445678017356176,30.633807095614344,28.445678017356176,30.086774826049805,250
2002-05-08 00:00:00+00:00,30.086779594421387,30.633811950683594,30.086779594421387,30.633811950683594,40
2002-05-09 00:00:00+00:00,30.633807095614344,31.72787163474343,30.086774826049805,30.086774826049805,125
2002-05-10 00:00:00+00:00,28.992719837263518,28.992719837263518,27.89865493774414,27.89865493774414,370
2002-05-13 00:00:00+00:00,28.008058935982405,28.4456844329834,27.351619647099422,28.4456844329834,390
2002-05-14 00:00:00+00:00,27.461032831339182,29.53975598317272,27.461032831339182,28.99272346496582,70
2002-05-15 00:00:00+00:00,29.539752832952843,29.539752832952843,28.0080623626709,28.0080623626709,15
2002-05-16 00:00:00+00:00,27.898658428552014,28.99272346496582,27.898658428552014,28.99272346496582,150
2002-05-17 00:00:00+00:00,28.99270177770544,30.633798104745374,28.99270177770544,29.53973388671875,80
2002-05-20 00:00:00+00:00,29.539751755563834,31.18084907531738,29.539751755563834,31.180849075317383,70
2002-05-21 00:00:00+00:00,30.086774826049805,30.086774826049805,29.539742556485262,30.086774826049805,35
2002-05-22 00:00:00+00:00,29.64914894104004,30.633806592739898,29.64914894104004,29.64914894104004,40
2002-05-23 00:00:00+00:00,29.75855581050946,30.633806592739898,29.64914894104004,29.64914894104004,35
2002-05-24 00:00:00+00:00,28.555084419870756,29.75855581050946,28.555084419870756,29.64914894104004,50
2002-05-28 00:00:00+00:00,29.758569825160862,29.758569825160862,28.99272346496582,28.99272346496582,45
2002-05-29 00:00:00+00:00,28.99272346496582,28.99272346496582,28.99272346496582,28.99272346496582,15
2002-05-30 00:00:00+00:00,29.43034906217865,29.43034906217865,28.88331654397175,28.99272346496582,50
2002-05-31 00:00:00+00:00,28.664498224865387,28.664498224865387,28.4456844329834,28.4456844329834,55
2002-06-03 00:00:00+00:00,27.35162248798445,27.89865493774414,27.35162248798445,27.89865493774414,110
2002-06-04 00:00:00+00:00,27.351610711280333,27.351610711280333,25.710514068603512,25.710514068603516,360
2002-06-05 00:00:00+00:00,25.163488388061523,25.163488388061523,25.163488388061523,25.163488388061523,15
2002-06-06 00:00:00+00:00,24.069430409012856,24.288244247436523,22.975365390421363,24.288244247436523,105
2002-06-07 00:00:00+00:00,24.288244247436523,24.288244247436523,24.288244247436523,24.288244247436523,0
2002-06-10 00:00:00+00:00,21.881292433965776,24.069421677362353,21.881292433965776,22.975357055664062,110
2002-06-11 00:00:00+00:00,22.865952501989486,22.865952501989486,22.318920135498047,22.318920135498047,50
2002-06-12 00:00:00+00:00,21.88129528148754,21.88129528148754,20.240198135375977,20.240198135375977,370
2002-06-13 00:00:00+00:00,19.146123404553887,19.146123404553887,18.380277633666992,18.380277633666992,340
2002-06-14 00:00:00+00:00,18.380284897088163,19.036724090576172,18.270880103809056,19.036724090576172,75
2002-06-17 00:00:00+00:00,18.380286455386585,18.380286455386585,17.50503551437307,18.27088165283203,330
2002-06-18 00:00:00+00:00,18.599098086357117,18.599098086357117,17.505033493041992,17.505033493041992,90
2002-06-19 00:00:00+00:00,17.94265891301552,17.94265891301552,17.505033493041992,17.505033493041992,105
2002-06-20 00:00:00+00:00,17.505033493041992,17.614440369726026,17.505033493041992,17.505033493041992,675
2002-06-21 00:00:00+00:00,17.505033493041992,17.505033493041992,17.505033493041992,17.505033493041992,200
2002-06-24 00:00:00+00:00,17.614443279586396,17.614443279586396,15.31690683672505,16.958003997802734,865
2002-06-25 00:00:00+00:00,16.41097161077684,17.176816743936797,16.41097161077684,16.958003997802734,225
2002-06-26 00:00:00+00:00,15.316907002375677,16.95800418120164,13.128777430607723,14.2228422164917,410
2002-06-27 00:00:00+00:00,14.441653576107536,14.441653576107536,14.332247734069824,14.332247734069824,10
2002-06-28 00:00:00+00:00,15.316905529316166,15.316905529316166,14.332247734069824,14.332247734069824,165
2002-07-01 00:00:00+00:00,14.76987252175561,15.645124435424805,14.76987252175561,15.645124435424805,45
2002-07-02 00:00:00+00:00,15.535711687301822,15.535711687301822,14.769866943359377,14.769866943359375,625
2002-07-03 00:00:00+00:00,15.316905975341797,15.316905975341797,15.316905975341797,15.316905975341797,15
2002-07-05 00:00:00+00:00,15.316905975341797,15.316905975341797,15.316905975341797,15.316905975341797,0
2002-07-08 00:00:00+00:00,15.316899052372687,15.316899052372687,14.769866943359377,14.769866943359375,95
2002-07-09 00:00:00+00:00,14.2228422164917,14.2228422164917,13.675809823549711,14.2228422164917,75
2002-07-10 00:00:00+00:00,14.222842254638673,14.769874649047853,13.675809860229492,13.675809860229492,840
2002-07-11 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,125
2002-07-12 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,30
2002-07-15 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,5
2002-07-16 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,0
2002-07-17 00:00:00+00:00,13.238182067871096,13.238182067871096,13.238182067871096,13.238182067871094,5
2002-07-18 00:00:00+00:00,13.675807490205136,14.22283978981334,13.238182067871096,13.238182067871094,35
2002-07-19 00:00:00+00:00,13.238182067871096,13.238182067871096,13.238182067871096,13.238182067871094,0
2002-07-22 00:00:00+00:00,13.89462089538574,13.89462089538574,13.89462089538574,13.894620895385742,25
2002-07-23 00:00:00+00:00,14.551061899960478,14.551061899960478,13.128777465820313,13.675809860229492,70
2002-07-24 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,0
2002-07-25 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,65
2002-07-26 00:00:00+00:00,13.566404805161788,13.566404805161788,12.909966468811035,12.909966468811035,25
2002-07-29 00:00:00+00:00,13.128777465820313,14.222842254638673,13.128777465820313,13.675809860229492,60
2002-07-30 00:00:00+00:00,14.113431930541992,14.66046419208829,14.113431930541992,14.113431930541992,80
2002-07-31 00:00:00+00:00,14.004028528988783,14.113434374212375,12.581744194030762,12.581744194030762,405
2002-08-01 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,15
2002-08-02 00:00:00+00:00,14.22283978981334,14.22283978981334,13.238182067871096,13.238182067871094,20
2002-08-05 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,70
2002-08-06 00:00:00+00:00,12.800556927859361,12.800556927859361,12.581744194030762,12.581744194030762,280
2002-08-07 00:00:00+00:00,12.581744194030762,12.581744194030762,12.581744194030762,12.581744194030762,65
2002-08-08 00:00:00+00:00,12.691151967645565,13.675809860229492,12.691151967645565,13.675809860229492,385
2002-08-09 00:00:00+00:00,13.675814134099843,13.675814134099843,13.347594386205083,13.566407203674316,305
2002-08-12 00:00:00+00:00,12.909966468811035,12.909966468811035,12.909966468811035,12.909966468811035,10
2002-08-13 00:00:00+00:00,12.909966468811035,12.909966468811035,12.909966468811035,12.909966468811035,0
2002-08-14 00:00:00+00:00,12.909966468811035,12.909966468811035,12.909966468811035,12.909966468811035,15
2002-08-15 00:00:00+00:00,13.347586375414949,14.222838163375854,13.12877368927002,13.12877368927002,355
2002-08-16 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,0
2002-08-19 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,70
2002-08-20 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,185
2002-08-21 00:00:00+00:00,13.12878156873585,13.566407203674318,13.12878156873585,13.566407203674316,95
2002-08-22 00:00:00+00:00,13.675809860229492,13.675809860229492,13.238184362054746,13.675809860229492,260
2002-08-23 00:00:00+00:00,13.675813028864203,13.675813028864203,13.347593307495115,13.347593307495117,20
2002-08-26 00:00:00+00:00,13.347593307495115,13.347593307495115,13.347593307495115,13.347593307495117,0
2002-08-27 00:00:00+00:00,13.128777465820313,13.675809860229492,13.128777465820313,13.675809860229492,335
2002-08-28 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,25
2002-08-29 00:00:00+00:00,14.332249150873105,14.332249150873105,13.675809860229492,13.675809860229492,115
2002-08-30 00:00:00+00:00,13.675809860229492,13.675809860229492,13.675809860229492,13.675809860229492,55
2002-09-03 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,85
2002-09-04 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,100
2002-09-05 00:00:00+00:00,13.12877368927002,13.12877368927002,13.12877368927002,13.12877368927002,0
2002-09-06 00:00:00+00:00,10.393613906133744,11.487678527832031,10.393613906133744,11.487678527832031,1045
2002-09-09 00:00:00+00:00,11.487678527832031,12.581743149530322,11.487678527832031,11.487678527832031,105
2002-09-10 00:00:00+00:00,11.48768039183183,12.034712791442871,11.48768039183183,12.034712791442871,30
2002-09-11 00:00:00+00:00,12.034712791442871,12.034712791442871,12.034712791442871,12.034712791442871,10
2002-09-12 00:00:00+00:00,12.034709215164185,13.12877368927002,12.034709215164185,13.12877368927002,145
2002-09-13 00:00:00+00:00,13.566399061559878,13.675805926322937,13.12877368927002,13.12877368927002,145
2002-09-16 00:00:00+00:00,13.675805926322937,13.675805926322937,12.034709215164185,13.12877368927002,135
2002-09-17 00:00:00+00:00,13.347590341833065,13.347590341833065,12.034712791442871,12.034712791442871,295
2002-09-18 00:00:00+00:00,12.034710838681177,12.034710838681177,11.487678527832031,11.487678527832031,70
2002-09-19 00:00:00+00:00,10.940645217895508,10.940645217895508,10.940645217895508,10.940645217895508,175
2002-09-20 00:00:00+00:00,10.940645217895508,10.940645217895508,10.940645217895508,10.940645217895508,25
2002-09-23 00:00:00+00:00,10.940645217895508,10.940645217895508,10.940645217895508,10.940645217895508,5
2002-09-24 00:00:00+00:00,10.393619537353516,10.940652144582648,10.393619537353516,10.393619537353516,80
2002-09-25 00:00:00+00:00,9.408956527709961,9.408956527709961,9.408956527709961,9.408956527709961,110
2002-09-26 00:00:00+00:00,9.29955432289525,10.393619537353516,9.29955432289525,10.393619537353516,30
2002-09-27 00:00:00+00:00,10.393619537353516,10.393619537353516,10.393619537353516,10.393619537353516,0
2002-09-30 00:00:00+00:00,10.831245205784063,10.831245205784063,9.29955432289525,10.393619537353516,455
2002-10-01 00:00:00+00:00,9.29955005645752,9.846582412719727,8.205485343933105,9.846582412719727,135
2002-10-02 00:00:00+00:00,9.846582412719727,9.846582412719727,9.29955005645752,9.29955005645752,20
2002-10-03 00:00:00+00:00,9.29955432289525,10.393619537353516,9.29955432289525,10.393619537353516,115
2002-10-04 00:00:00+00:00,9.846582412719727,9.846582412719727,9.846582412719727,9.846582412719727,45
2002-10-07 00:00:00+00:00,8.752515665690105,9.299547894795737,8.205483436584473,8.205483436584473,390
2002-10-08 00:00:00+00:00,8.205485894129827,8.205485894129827,7.11142110824585,7.11142110824585,20
2002-10-09 00:00:00+00:00,7.11142110824585,7.11142110824585,7.11142110824585,7.11142110824585,10
2002-10-10 00:00:00+00:00,7.11142110824585,7.11142110824585,7.11142110824585,7.11142110824585,0
2002-10-11 00:00:00+00:00,7.6584535011878385,7.6584535011878385,7.11142110824585,7.11142110824585,110
2002-10-14 00:00:00+00:00,7.111423349731918,7.111423349731918,6.783203601837159,6.783203601837158,20
2002-10-15 00:00:00+00:00,7.111421194943514,7.111421194943514,5.4703239961103955,6.0173563957214355,315
2002-10-16 00:00:00+00:00,6.017356444203391,6.017356444203391,3.9386332045949777,4.266852855682373,910
2002-10-17 00:00:00+00:00,4.485664239495804,4.485664239495804,2.844567528337052,3.282193422317505,3235
2002-10-18 00:00:00+00:00,3.3915997653899694,3.3915997653899694,3.0633804753272784,3.282193422317505,1640
2002-10-21 00:00:00+00:00,3.282193422317505,3.8292256593704224,3.282193422317505,3.282193422317505,410
2002-10-22 00:00:00+00:00,3.5010073529873535,3.829226735269993,2.9539749622344975,2.953974962234497,905
2002-10-23 00:00:00+00:00,2.9539749622344975,2.9539749622344975,2.9539749622344975,2.953974962234497,0
2002-10-24 00:00:00+00:00,3.282193422317505,3.8292256593704224,3.282193422317505,3.282193422317505,1055
2002-10-25 00:00:00+00:00,3.2821947592169827,3.82922721908648,2.953975335464365,3.5010077953338623,775
2002-10-28 00:00:00+00:00,3.063380718231201,3.61041299865982,3.063380718231201,3.063380718231201,105
2002-10-29 00:00:00+00:00,3.063381389458506,3.6104137897491455,3.063381389458506,3.6104137897491455,300
2002-10-30 00:00:00+00:00,4.376257901144754,5.470322376430943,3.71981932031116,4.157444953918457,1055
2002-10-31 00:00:00+00:00,4.157444953918457,4.157444953918457,4.157444953918457,4.157444953918457,45
2002-11-01 00:00:00+00:00,4.266852855682373,4.266852855682373,3.8292268281294306,4.266852855682373,425
2002-11-04 00:00:00+00:00,4.923288875456714,4.923288875456714,3.5010054747160426,4.595069408416748,420
2002-11-05 00:00:00+00:00,4.595069408416748,4.595069408416748,4.376256778183746,4.595069408416748,75
2002-11-06 00:00:00+00:00,4.5950704421581525,4.5950704421581525,3.2821933220245603,4.048038482666016,400
2002-11-07 00:00:00+00:00,4.376258850097656,4.376258850097656,3.829226493835449,3.829226493835449,1230
2002-11-08 00:00:00+00:00,4.9232910996504025,4.9232910996504025,4.813884735107421,4.813884735107422,435
2002-11-11 00:00:00+00:00,5.907948083982324,5.907948083982324,4.048038482666016,4.048038482666016,425
2002-11-12 00:00:00+00:00,4.157446218371449,4.376259232147921,4.157446218371449,4.266852855682373,180
2002-11-13 00:00:00+00:00,3.829225542361987,4.376257762699414,3.829225542361987,4.048038482666016,205
2002-11-14 00:00:00+00:00,3.391600504487542,3.829226493835449,3.282194137573242,3.829226493835449,1075
2002-11-15 00:00:00+00:00,3.2821938351408497,3.8292261409976582,3.2821938351408497,3.7198197841644287,795
2002-11-18 00:00:00+00:00,3.719820831450742,3.719820831450742,3.5010077953338623,3.5010077953338623,125
2002-11-19 00:00:00+00:00,3.6104131664858685,3.7198197841644283,3.501006809652639,3.7198197841644287,355
2002-11-20 00:00:00+00:00,3.71982036145757,3.71982036145757,2.9539749622344975,2.953974962234497,3245
2002-11-21 00:00:00+00:00,2.953975335464365,3.5010077953338623,2.953975335464365,3.5010077953338623,160
2002-11-22 00:00:00+00:00,3.2821937799453735,4.595071083247262,3.2821937799453735,4.376258373260498,260
2002-11-25 00:00:00+00:00,5.470322608947754,6.01735486984253,4.485664434999035,5.470322608947754,1240
2002-11-26 00:00:00+00:00,6.564388275146484,10.721834391415541,6.564388275146484,9.846582412719727,830
2002-11-27 00:00:00+00:00,9.955987565637406,12.581742000579835,9.846580696105958,10.940645217895508,1310
2002-11-29 00:00:00+00:00,12.034713677460202,15.31690831676753,11.487681237575647,15.207501411437988,2610
2002-12-02 00:00:00+00:00,14.222838163375854,15.31690263748169,10.94064474105835,13.12877368927002,1705
2002-12-03 00:00:00+00:00,12.034712644723747,14.660467713492697,11.050054754780762,14.2228422164917,690
2002-12-04 00:00:00+00:00,14.222838800203746,14.222838800203746,13.12877427711115,14.113431930541992,165
2002-12-05 00:00:00+00:00,14.44165334715541,14.44165334715541,11.487678964866113,11.925304412841797,665
2002-12-06 00:00:00+00:00,12.03470973968506,13.019367391943161,10.940645217895508,10.940645217895508,295
2002-12-09 00:00:00+00:00,10.940647992220791,12.034712791442871,10.940647992220791,12.034712791442871,385
2002-12-10 00:00:00+00:00,10.940645217895508,11.050052087426957,10.940645217895508,10.940645217895508,305
2002-12-11 00:00:00+00:00,11.487677478790284,12.03470973968506,10.393612957000732,10.940645217895508,735
2002-12-12 00:00:00+00:00,10.393616324472267,10.940648762602388,9.846583886342149,9.9559907913208,530
2002-12-13 00:00:00+00:00,9.955990791320803,10.831241857623734,9.846583886342149,9.9559907913208,180
2002-12-16 00:00:00+00:00,10.39361725040467,10.39361725040467,8.752519789814459,9.737177848815918,160
2002-12-17 00:00:00+00:00,9.518360726313603,9.518360726313603,8.205483564646414,8.314889907836914,275
2002-12-18 00:00:00+00:00,8.752520051334171,8.752520051334171,6.564390038500628,7.877267837524414,310
2002-12-19 00:00:00+00:00,7.658452987670898,8.205485343933105,7.111420631408691,7.658452987670898,150
2002-12-20 00:00:00+00:00,6.56438684463501,7.111419081687927,6.126760950654557,6.56438684463501,440
2002-12-23 00:00:00+00:00,5.689136402834656,6.454982028937098,5.579730033874512,5.579730033874512,485
2002-12-24 00:00:00+00:00,5.5797289567885855,5.5797289567885855,5.470322608947754,5.470322608947754,1285
2002-12-26 00:00:00+00:00,6.564388275146484,6.564388275146484,4.485665217011956,4.923291206359863,535
2002-12-27 00:00:00+00:00,4.376258087158203,5.470322608947754,4.376258087158203,5.470322608947754,610
2002-12-30 00:00:00+00:00,5.032697573274163,5.47032356262207,3.829226493835449,3.829226493835449,1235
2002-12-31 00:00:00+00:00,3.82922566350166,4.376257901144754,3.82922566350166,4.157444953918457,225
2003-01-02 00:00:00+00:00,4.923290994653902,6.236168384552002,4.923290994653902,6.236168384552002,340
2003-01-03 00:00:00+00:00,6.454982787425662,8.752518892322042,4.923291876931149,7.767860412597656,1475
2003-01-06 00:00:00+00:00,8.752515525398827,8.752515525398827,7.658451084723974,8.096076965332031,955
2003-01-07 00:00:00+00:00,9.190143167852511,9.846582412719727,9.190143167852511,9.846582412719727,930
2003-01-08 00:00:00+00:00,10.065395146548326,10.284207880376925,8.752517700195312,9.29955005645752,365
2003-01-09 00:00:00+00:00,8.971326909971733,9.408953249105114,7.549043655395508,7.549043655395508,440
2003-01-10 00:00:00+00:00,7.11142110824585,7.11142110824585,6.673795089554111,7.11142110824585,315
2003-01-13 00:00:00+00:00,6.564388795332475,7.33023394611163,6.0173563957214355,6.0173563957214355,2680
2003-01-14 00:00:00+00:00,5.579730214457283,5.689136586958262,5.251511096954346,5.251511096954346,2135
2003-01-15 00:00:00+00:00,5.360918297105966,6.454983234405518,4.923292217847982,6.454983234405518,620
2003-01-16 00:00:00+00:00,6.564390784367925,7.002016940997301,6.564390784367925,6.783203601837158,505
2003-01-17 00:00:00+00:00,6.783203053640299,6.783203053640299,5.142105490176594,6.673796653747559,530
2003-01-21 00:00:00+00:00,6.564387130737305,6.673793478578137,5.360916261106922,5.470322608947754,105
2003-01-22 00:00:00+00:00,6.454980501562545,6.783199530779939,6.126760950654557,6.56438684463501,680
2003-01-23 00:00:00+00:00,6.564387130737305,6.564387130737305,5.470322608947754,5.470322608947754,405
2003-01-24 00:00:00+00:00,6.783198533625347,6.783198533625347,5.579727893361563,5.798541069030762,155
2003-01-27 00:00:00+00:00,5.689137465281343,6.454983234405518,5.689137465281343,6.454983234405518,230
2003-01-28 00:00:00+00:00,6.454980501562545,6.56438684463501,6.454980501562545,6.56438684463501,260
2003-01-29 00:00:00+00:00,6.017357155147534,6.454983234405518,5.470324686497758,6.454983234405518,205
2003-01-30 00:00:00+00:00,5.579727893361563,5.798541069030762,5.579727893361563,5.798541069030762,65
2003-01-31 00:00:00+00:00,5.579731069534095,6.454983227053128,5.579731069534095,5.6891374588012695,25
2003-02-03 00:00:00+00:00,5.579730033874512,5.579730033874512,5.579730033874512,5.579730033874512,5
2003-02-04 00:00:00+00:00,5.579730033874512,5.579730033874512,5.579730033874512,5.579730033874512,0
2003-02-05 00:00:00+00:00,5.47032356262207,5.47032356262207,4.923291206359863,4.923291206359863,615
2003-02-06 00:00:00+00:00,5.032695910743746,5.470321755523752,5.032695910743746,5.142102241516113,260
2003-02-07 00:00:00+00:00,5.142102241516113,5.142102241516113,5.142102241516113,5.142102241516113,5
2003-02-10 00:00:00+00:00,5.142102241516113,5.142102241516113,5.142102241516113,5.142102241516113,0
2003-02-11 00:00:00+00:00,5.4703239961103955,6.0173563957214355,5.4703239961103955,6.0173563957214355,550
2003-02-12 00:00:00+00:00,6.0173563957214355,6.0173563957214355,6.0173563957214355,6.0173563957214355,10
2003-02-13 00:00:00+00:00,5.579728086296121,6.017353931076128,5.142102241516113,5.142102241516113,280
2003-02-14 00:00:00+00:00,5.142103840109026,6.017355801770039,4.923291110539123,5.360917091369629,465
2003-02-18 00:00:00+00:00,5.470323907528561,5.907949924468995,5.470323907528561,5.907949924468994,10
2003-02-19 00:00:00+00:00,6.017357148293611,6.017357148293611,5.470324680266919,5.6891374588012695,445
2003-02-20 00:00:00+00:00,5.5797289567885855,5.5797289567885855,5.470322608947754,5.470322608947754,265
2003-02-21 00:00:00+00:00,5.470322608947754,5.470322608947754,5.470322608947754,5.470322608947754,65
2003-02-24 00:00:00+00:00,5.47032356262207,5.47032356262207,4.923291206359863,4.923291206359863,790
2003-02-25 00:00:00+00:00,4.923290348052979,5.470322608947754,4.923290348052979,5.470322608947754,15
2003-02-26 00:00:00+00:00,4.813884745754171,5.360917091369629,4.813884745754171,5.360917091369629,600
2003-02-27 00:00:00+00:00,4.485665129708617,5.360917091369629,4.485665129708617,5.360917091369629,685
2003-02-28 00:00:00+00:00,5.47032356262207,5.47032356262207,4.376258850097656,4.923291206359863,950
2003-03-03 00:00:00+00:00,4.923290348052979,5.470322608947754,4.923290348052979,5.470322608947754,280
