"('date', '')","('open', 'AES')","('high', 'AES')","('low', 'AES')","('close', 'AES')","('volume', 'AES')"
2024-02-26 00:00:00+00:00,14.702785626077977,14.758337217959125,14.267627369118022,14.397249221801758,10295600
2024-02-27 00:00:00+00:00,14.619456556016598,14.832406667856453,13.601001342124935,13.980607986450195,14453800
2024-02-28 00:00:00+00:00,13.906539263100784,14.239851460684454,13.758399625642527,13.943573951721191,11942400
2024-02-29 00:00:00+00:00,14.128746976558539,14.397248681851979,14.01764291398642,14.07319450378418,8748100
2024-03-01 00:00:00+00:00,14.073195380083838,14.360214888499522,13.739883171613032,14.323180198669434,7914100
2024-03-04 00:00:00+00:00,14.332438848420937,15.036098869567244,14.286146146300194,14.878701210021973,7255000
2024-03-05 00:00:00+00:00,14.90647658142576,15.906414046594707,14.832407204967069,14.95276927947998,16423200
2024-03-06 00:00:00+00:00,15.378669794266877,15.480514085002511,14.89721795567806,15.017580032348633,13567000
2024-03-07 00:00:00+00:00,15.276823801822697,15.304600480841918,14.952769610411561,14.962028503417969,6692600
2024-03-08 00:00:00+00:00,15.128685021459555,15.18423661345598,14.88795910153735,15.045356750488281,17778700
2024-03-11 00:00:00+00:00,15.07313396162868,15.434221971283769,14.97128790107844,15.174978256225586,10349400
2024-03-12 00:00:00+00:00,15.110167978746574,15.14720355253482,14.628716998196191,14.75833797454834,6213800
2024-03-13 00:00:00+00:00,14.823150107960885,14.999065560594548,14.545389471102334,14.58242416381836,12248400
2024-03-14 00:00:00+00:00,14.489836340073333,14.637975987263987,13.758400529534345,13.91579818725586,14105300
2024-03-15 00:00:00+00:00,13.943574275649327,14.128747723053197,13.823211314092651,13.8972806930542,16883900
2024-03-18 00:00:00+00:00,13.888021523813881,13.943573998418854,13.647295605486716,13.776917457580566,9107000
2024-03-19 00:00:00+00:00,13.86024639094335,14.517612809831824,13.758400329792316,14.387990951538086,8790800
2024-03-20 00:00:00+00:00,14.304662677133301,14.45280143919662,14.138007011300406,14.387990951538086,9195200
2024-03-21 00:00:00+00:00,14.397249143922178,14.721302449413654,14.350955562287217,14.591681480407715,34627800
2024-03-22 00:00:00+00:00,14.786113602115284,15.128684688475328,14.647232859227731,15.036097526550293,11787400
2024-03-25 00:00:00+00:00,15.036097522248301,15.304600115158756,14.971287038705288,15.230530738830566,10622700
2024-03-26 00:00:00+00:00,15.360153752767687,15.628654615504585,15.267566578531234,15.40644645690918,14859300
2024-03-27 00:00:00+00:00,15.628654675985171,16.008262268418996,15.415705410584675,15.971226692199707,10702700
2024-03-28 00:00:00+00:00,16.045295466272517,16.647109429238323,15.952708295211607,16.60081672668457,11908100
2024-04-01 00:00:00+00:00,16.73043441772461,16.767469985249875,16.2952770950211,16.73043441772461,8752600
2024-04-02 00:00:00+00:00,16.619333879306147,16.767472640964026,16.360090163428186,16.49897003173828,7593100
2024-04-03 00:00:00+00:00,16.424899351260148,16.65636636877952,16.360088868907237,16.57303810119629,6434400
2024-04-04 00:00:00+00:00,16.869317414546856,17.2674410100316,16.73043754229607,16.79524803161621,9475600
2024-04-05 00:00:00+00:00,16.665625220550375,16.924868915279863,16.45267598878322,16.739694595336914,7587100
2024-04-08 00:00:00+00:00,16.934125138003818,17.01745162629221,16.71191528272506,16.943382263183594,7052000
2024-04-09 00:00:00+00:00,17.00819718240261,17.16559482456579,16.74895348767703,16.934127807617188,7804200
2024-04-10 00:00:00+00:00,16.480451710665207,16.49896949676034,16.063812119244425,16.369348526000977,6844500
2024-04-11 00:00:00+00:00,16.582298305915007,16.59155719926279,16.174915828379163,16.49897003173828,8324800
2024-04-12 00:00:00+00:00,16.406383018879318,16.637850056896,15.582360928644997,15.600878715515137,7682500
2024-04-15 00:00:00+00:00,15.647170692312594,15.92493218464497,14.73982036912403,14.962028503417969,10443200
2024-04-16 00:00:00+00:00,14.906477654063353,15.026839737237257,14.647233934826707,14.730562210083008,12295200
2024-04-17 00:00:00+00:00,14.823148929689184,15.119426447866694,14.563905218307209,14.943511009216309,7886800
2024-04-18 00:00:00+00:00,15.128685686200013,15.286083342066853,14.952770243536289,15.063875198364258,5497500
2024-04-19 00:00:00+00:00,15.026839822228474,15.267565755891178,14.99906490762152,15.184237480163574,7100700
2024-04-22 00:00:00+00:00,15.202756157307142,15.517551491608236,14.980547997674632,15.461999893188477,6514900
2024-04-23 00:00:00+00:00,15.415702627295065,16.045293181723263,15.378668823715664,15.860118865966797,5742400
2024-04-24 00:00:00+00:00,15.684207112691862,16.1471411923325,15.61939662409471,16.08233070373535,5290100
2024-04-25 00:00:00+00:00,15.90641332788249,16.073069858872678,15.786049492854842,15.860118865966797,4465600
2024-04-26 00:00:00+00:00,15.961965520975221,16.174914755995903,15.869378359589161,15.934188842773438,4772200
2024-04-29 00:00:00+00:00,16.110104770977095,16.628590418437415,15.98974269362057,16.5360050201416,8094100
2024-04-30 00:00:00+00:00,16.22093603903658,16.772541487320684,16.18353821321492,16.735143661499023,8122400
2024-05-01 00:00:00+00:00,16.735143649225602,17.34284405257003,16.585555912501633,16.987573623657227,8971500
2024-05-02 00:00:00+00:00,17.230654178423304,17.772910171011883,17.10911302755907,17.698116302490234,11059100
2024-05-03 00:00:00+00:00,17.50177975100546,18.399307877922485,17.15585880808455,17.455034255981445,11127600
2024-05-06 00:00:00+00:00,17.632671965058957,17.772910246227234,17.38024198902017,17.651369094848633,9578100
2024-05-07 00:00:00+00:00,17.81965438803448,18.044035977455557,17.52047893547304,17.613971710205078,8983200
2024-05-08 00:00:00+00:00,17.389589778452788,18.26841899047116,17.249351510728637,18.109481811523438,11959500
2024-05-09 00:00:00+00:00,18.100133134703476,18.745229550636303,18.006640357789234,18.68913459777832,7898300
2024-05-10 00:00:00+00:00,18.74522974827153,19.11920085987136,18.474102653910712,18.64238929748535,8197900
2024-05-13 00:00:00+00:00,18.69848486180513,18.894818096905375,18.63304045010505,18.661087036132812,7010100
2024-05-14 00:00:00+00:00,18.87612032041061,19.11920082927088,18.745229718269595,18.99765968322754,9218400
2024-05-15 00:00:00+00:00,19.43707694995496,19.904539097477958,19.399679122204365,19.75494956970215,10406800
2024-05-16 00:00:00+00:00,19.829740524291992,20.194362158304738,19.642756762730933,19.829740524291992,12829200
2024-05-17 00:00:00+00:00,19.72690262985883,20.10087198455406,19.61471093183699,19.89518928527832,9083200
2024-05-20 00:00:00+00:00,19.960633699446667,20.072823614241965,19.773648130485782,19.89518928527832,5920300
2024-05-21 00:00:00+00:00,19.642756610947725,19.913883687245423,19.493168889564245,19.670804977416992,8788700
2024-05-22 00:00:00+00:00,19.483819330749103,19.913883581639343,19.465120419868757,19.567962646484375,6937800
2024-05-23 00:00:00+00:00,19.567964840914662,19.633409253108788,19.13789875856879,19.222042083740234,6524600
2024-05-24 00:00:00+00:00,19.36228124337896,19.661458514914813,19.250091326876262,19.549266815185547,7006000
2024-05-28 00:00:00+00:00,19.661458566778812,20.119571257364157,19.624060739028213,19.75494956970215,6978500
2024-05-29 00:00:00+00:00,19.446422577980325,19.782995859423227,19.352931584891863,19.6988525390625,5329200
2024-05-30 00:00:00+00:00,19.7923470773525,20.409396959445225,19.708203749501077,20.353302001953125,7466400
2024-05-31 00:00:00+00:00,20.484190199779423,20.76466676183028,19.941934205448337,20.185014724731445,11403100
2024-06-03 00:00:00+00:00,20.40004627751019,20.40004627751019,19.278138278912976,19.409027099609375,7078200
2024-06-04 00:00:00+00:00,19.31553625004755,19.49317236961306,18.857423548622073,19.156599044799805,7232900
2024-06-05 00:00:00+00:00,19.212691818278522,19.745600116334423,19.19399468931496,19.502519607543945,6247500
2024-06-06 00:00:00+00:00,19.259438659352362,19.53991520289735,18.922865380517273,19.035057067871094,6630900
2024-06-07 00:00:00+00:00,18.717182622381237,19.05375411657984,18.548895983668753,18.57694435119629,5768500
2024-06-10 00:00:00+00:00,18.56759556768861,19.16594649746481,18.46475333292341,19.053754806518555,5453900
2024-06-11 00:00:00+00:00,18.791976930595055,18.960263573289936,18.371260323857854,18.539546966552734,6538600
2024-06-12 00:00:00+00:00,19.203343801698274,19.287485338594337,18.268419607650095,18.3806095123291,6665400
2024-06-13 00:00:00+00:00,18.27776710983596,18.633039298866667,18.156227750363158,18.324514389038086,5093500
2024-06-14 00:00:00+00:00,18.17492510972196,18.343211734023512,17.950543538395298,18.081432342529297,3960500
2024-06-17 00:00:00+00:00,17.931846074358198,17.959892658519358,17.268048978664442,17.613971710205078,8519300
2024-06-18 00:00:00+00:00,17.52048116018916,17.866403935654386,17.370893414914082,17.726163864135742,5872000
2024-06-20 00:00:00+00:00,17.71681659509248,17.7635620978488,17.483085514857628,17.632673263549805,4682100
2024-06-21 00:00:00+00:00,17.268051147460938,17.604624465477965,17.202606731896868,17.268051147460938,17808600
2024-06-24 00:00:00+00:00,17.361543166526822,17.894449707680725,17.324147123525997,17.75421142578125,4883000
2024-06-25 00:00:00+00:00,17.903797880984737,17.98794120073876,17.604622425515494,17.670066833496094,3922600
2024-06-26 00:00:00+00:00,17.529830816863665,18.053387931290544,17.520481359774145,17.679418563842773,8909500
2024-06-27 00:00:00+00:00,17.56722737422918,17.922497801794023,17.51113063575067,17.84770393371582,4599700
2024-06-28 00:00:00+00:00,17.959893755709896,17.959893755709896,16.220935885655013,16.426618576049805,28445300
2024-07-01 00:00:00+00:00,16.66970032292557,16.72579528204362,16.03395150883236,16.30508041381836,9712200
2024-07-02 00:00:00+00:00,16.379871735805033,16.594903864954063,16.118092328649915,16.38922119140625,8387000
2024-07-03 00:00:00+00:00,16.566856648694966,16.866033899032384,16.47336565264262,16.725793838500977,3243100
2024-07-05 00:00:00+00:00,16.837984888423954,16.87538092877408,16.40791883342603,16.557506561279297,6928000
2024-07-08 00:00:00+00:00,16.58555612219813,16.76319223051368,16.529461166024035,16.688398361206055,3802800
2024-07-09 00:00:00+00:00,16.622953687958407,16.837985835944643,16.50141253772168,16.529460906982422,4176200
2024-07-10 00:00:00+00:00,16.744493850630604,16.81928772232014,16.473366734465998,16.753843307495117,3388200
2024-07-11 00:00:00+00:00,17.146510505595376,17.501780928059496,17.08106609486986,17.436336517333984,5480700
2024-07-12 00:00:00+00:00,17.548527108642347,17.885098597435785,17.464383790637406,17.660717010498047,6349800
2024-07-15 00:00:00+00:00,17.062366317300235,17.12781072470791,15.856313266868442,15.89371109008789,13899300
2024-07-16 00:00:00+00:00,16.080696626474516,16.54815871697405,16.01525043589444,16.50141143798828,7590000
2024-07-17 00:00:00+00:00,16.33312470980827,16.426617484036655,15.678678856662293,15.790868759155273,8844200
2024-07-18 00:00:00+00:00,15.940456538369705,16.09939372012587,15.67867890951933,15.968504905700684,9984100
2024-07-19 00:00:00+00:00,16.08069924903811,16.155493124386936,15.94980862975767,15.98720645904541,4641800
2024-07-22 00:00:00+00:00,16.267683475505372,16.426620687723272,16.04330184353188,16.37987518310547,8080300
2024-07-23 00:00:00+00:00,16.20223661109206,16.71644421720897,16.18353769877563,16.417268753051758,4993000
2024-07-24 00:00:00+00:00,16.52945924949695,16.744491375920916,16.155489946319115,16.183536529541016,10045500
2024-07-25 00:00:00+00:00,16.202236444999862,16.370523087669763,16.02460034626759,16.10874366760254,11284600
2024-07-26 00:00:00+00:00,16.37987518310547,16.520113480185568,16.239636886025373,16.37987518310547,5224700
2024-07-29 00:00:00+00:00,16.464015226096304,16.56685567233834,16.202235816188775,16.445316314697266,5334500
2024-07-30 00:00:00+00:00,16.46401757961846,16.557508583525465,16.248983634243206,16.407920837402344,7028800
2024-07-31 00:00:00+00:00,16.72579423619032,16.894080886248208,16.51076208699479,16.63230323791504,18534600
2024-08-01 00:00:00+00:00,16.635136405772126,16.95613055548207,16.61625386733684,16.908926010131836,9614600
2024-08-02 00:00:00+00:00,16.33301955026781,16.672898004966488,15.908173282632262,16.172521591186523,10660600
2024-08-05 00:00:00+00:00,15.813763150049903,16.002584922882964,15.105684203032743,15.379475593566895,8794300
2024-08-06 00:00:00+00:00,15.370033615839066,15.993142916411399,15.360592347559146,15.59661865234375,6182900
2024-08-07 00:00:00+00:00,15.86096759374359,16.059230634052767,15.38891496534958,15.473884582519531,7055500
2024-08-08 00:00:00+00:00,15.473884191837742,15.879849730124906,15.388914576813088,15.719351768493652,11742500
2024-08-09 00:00:00+00:00,15.634382260139219,15.832645296795397,15.29450559845952,15.728793144226074,7689200
2024-08-12 00:00:00+00:00,15.719351353589875,15.804320966371803,15.521090124257231,15.775997161865234,6237000
2024-08-13 00:00:00+00:00,15.955377471062592,16.002583811360896,15.709909903724673,15.94593620300293,6322000
2024-08-14 00:00:00+00:00,15.993142127990723,16.14419881154714,15.700468227954666,15.993142127990723,5670200
2024-08-15 00:00:00+00:00,15.993144267486004,16.4840776543505,15.955379191175991,16.304698944091797,7799600
2024-08-16 00:00:00+00:00,16.295257568359375,16.408549195072,16.20084667894023,16.295257568359375,6108300
2024-08-19 00:00:00+00:00,16.2763741965398,16.512400507627795,16.229169654617337,16.39910888671875,5804400
2024-08-20 00:00:00+00:00,16.323580539786626,16.493517971156297,16.27637419712462,16.40854835510254,7780300
2024-08-21 00:00:00+00:00,16.45575368596732,16.767308325428935,16.3613428071861,16.68233871459961,5766400
2024-08-22 00:00:00+00:00,16.67289841183015,16.84283764332646,16.5596067913245,16.776750564575195,6082900
2024-08-23 00:00:00+00:00,16.8711624277791,17.211039109755394,16.757868999961705,17.06942367553711,6788500
2024-08-26 00:00:00+00:00,17.15439156333642,17.19215483496887,16.890041458958226,16.89948272705078,4255700
2024-08-27 00:00:00+00:00,16.805072629170315,16.899483513753083,16.370785081122566,16.39910888671875,5240900
2024-08-28 00:00:00+00:00,16.408548655797336,16.474637536735255,16.163082872408022,16.238611221313477,4646100
2024-08-29 00:00:00+00:00,16.285816299343665,16.417990464087705,16.030907438133355,16.295257568359375,5947700
2024-08-30 00:00:00+00:00,16.436871700478584,16.474636773550788,16.049788705177445,16.172521591186523,5713800
2024-09-03 00:00:00+00:00,16.1725228365934,16.181964105588502,15.719352729256164,15.813763618469238,7982100
2024-09-04 00:00:00+00:00,15.823202908805325,16.14419881154714,15.785437837547365,15.993142127990723,8667000
2024-09-05 00:00:00+00:00,16.15364007936163,16.21972715332535,15.889289982769045,15.993142127990723,7326600
2024-09-06 00:00:00+00:00,16.049789455343006,16.087554530180352,15.275623428556289,15.285064697265625,8732000
2024-09-09 00:00:00+00:00,15.303944586772648,15.407796736088562,15.209535506381215,15.29450511932373,7817700
2024-09-10 00:00:00+00:00,15.332269683015724,15.766559052502158,15.313387145051546,15.52109146118164,6992100
2024-09-11 00:00:00+00:00,15.8420856066542,16.88059986655433,15.8137618029207,16.861719131469727,13642600
2024-09-12 00:00:00+00:00,16.946689312698204,17.399859383270634,16.70122174095369,17.107187271118164,9276000
2024-09-13 00:00:00+00:00,17.314889935526367,17.607562050477625,17.19215524811152,17.503711700439453,7082900
2024-09-16 00:00:00+00:00,17.54147555359036,18.155143608763183,17.54147555359036,17.94744110107422,10000500
2024-09-17 00:00:00+00:00,18.126821839244617,18.495022316987153,18.013528414926512,18.16458511352539,12312200
2024-09-18 00:00:00+00:00,18.22123113971535,18.551668347065196,17.99464608915092,18.183467864990234,10658500
2024-09-19 00:00:00+00:00,18.466697161753704,18.551666773600882,17.796383335779,17.84358787536621,13604000
2024-09-20 00:00:00+00:00,18.08905544284276,18.08905544284276,17.692531187801833,17.84358787536621,19704200
2024-09-23 00:00:00+00:00,17.871911850323475,18.258994840997904,17.862470582168275,18.2401123046875,10068500
2024-09-24 00:00:00+00:00,18.26843607681157,18.54222564987664,18.032409775562684,18.041851043701172,9284400
2024-09-25 00:00:00+00:00,18.08905575160618,18.53278455380835,18.08905575160618,18.43837547302246,8380700
2024-09-26 00:00:00+00:00,18.598874403700133,18.900987799779514,18.42893516822101,18.542226791381836,6737500
2024-09-27 00:00:00+00:00,18.740488197592402,19.052042835203032,18.740488197592402,18.948190689086914,6670300
2024-09-30 00:00:00+00:00,18.967075027081794,19.07092718306568,18.740489978266137,18.938751220703125,7123800
2024-10-01 00:00:00+00:00,18.863222677952788,19.16533607328025,18.523346008578333,19.10869026184082,6086000
2024-10-02 00:00:00+00:00,18.89154698190027,19.118132034367182,18.664961929433357,18.77825355529785,6538500
2024-10-03 00:00:00+00:00,18.806575868601847,18.89154548162129,18.032409883969425,18.060731887817383,8837100
2024-10-04 00:00:00+00:00,18.01352913219154,18.21179218245822,17.720856992094788,17.853031158447266,10667600
2024-10-07 00:00:00+00:00,17.78694181627559,17.93799850170461,17.447063373691428,17.62644386291504,7919000
2024-10-08 00:00:00+00:00,17.428181606806792,17.541475026246232,17.107187486660294,17.135509490966797,4914400
2024-10-09 00:00:00+00:00,16.993895514172763,17.13551094997661,16.616253751783184,16.701223373413086,7439000
2024-10-10 00:00:00+00:00,16.691780570799665,16.691780570799665,16.361343383789062,16.361343383789062,7463400
2024-10-11 00:00:00+00:00,16.266932394791166,16.436871621322112,16.125316972927973,16.35190200805664,7075000
2024-10-14 00:00:00+00:00,16.351905181668663,16.540726981291712,16.33302264155873,16.484079360961914,5815300
2024-10-15 00:00:00+00:00,17.059981811727095,17.286566858724484,16.399109208169182,16.436872482299805,10491900
2024-10-16 00:00:00+00:00,16.606810513297845,16.946688959512663,16.54072343780891,16.89004135131836,10226900
2024-10-17 00:00:00+00:00,16.890042999769438,16.97501261961609,16.219729110687986,16.285816192626953,8137500
2024-10-18 00:00:00+00:00,16.40854731134826,16.49351692199707,16.229168622856537,16.49351692199707,4422400
2024-10-21 00:00:00+00:00,16.540726559064485,16.682342004797754,16.134760960754523,16.2480525970459,7460900
2024-10-22 00:00:00+00:00,16.068671966098275,16.18196358894655,15.794880576195496,16.049789428710938,11199300
2024-10-23 00:00:00+00:00,15.97425993309457,16.361342918056632,15.88929032168946,16.125316619873047,9463600
2024-10-24 00:00:00+00:00,16.10643694138392,16.21028910724583,15.908175680089068,16.030908584594727,6478700
2024-10-25 00:00:00+00:00,16.134760536747958,16.257493439627993,15.955380016472793,16.012025833129883,6809000
2024-10-28 00:00:00+00:00,16.115875028328457,16.399107660905468,16.078111757760816,16.09699249267578,5239100
2024-10-29 00:00:00+00:00,15.908173302629917,15.917614570909837,15.455003229620548,15.59661865234375,11215700
2024-10-30 00:00:00+00:00,15.672146983449343,15.719351524067783,15.455003215424039,15.50220775604248,11624000
2024-10-31 00:00:00+00:00,15.502207449293245,15.68158794142187,15.436120373440003,15.568294525146484,14759600
2024-11-01 00:00:00+00:00,15.351711136498098,15.456664373225324,14.006409075920082,14.035032272338867,30895200
2024-11-04 00:00:00+00:00,14.216312971469648,14.950981949724497,14.178148408308031,14.531170845031738,15466000
2024-11-05 00:00:00+00:00,14.37851345507998,14.807865953802553,14.130444234603068,14.798324584960938,14503200
2024-11-06 00:00:00+00:00,14.006408993410759,14.03503218966093,13.214493587807672,13.548433303833008,30290800
2024-11-07 00:00:00+00:00,13.510269095195198,13.577056858178796,12.995046999528094,13.023670196533203,25879800
2024-11-08 00:00:00+00:00,12.937799982064218,13.19541056252638,12.689729860200668,12.975964546203613,19844700
2024-11-11 00:00:00+00:00,13.224034736336028,13.300363870260894,12.718353996605035,13.25265884399414,21883800
2024-11-12 00:00:00+00:00,13.32898688114226,13.472103767996236,12.661106559298753,12.832846641540527,14508400
2024-11-13 00:00:00+00:00,13.004587984292073,13.023669811760048,12.766059226494892,12.995046615600586,11706100
2024-11-14 00:00:00+00:00,13.061834636596359,13.701091793009905,12.956882308646007,13.357610702514648,13488300
2024-11-15 00:00:00+00:00,13.481645379624046,13.51980994413455,13.119081561816765,13.328987121582031,11948600
2024-11-18 00:00:00+00:00,13.224033677375555,13.290822346647765,13.099998617201425,13.109539985656738,8499600
2024-11-19 00:00:00+00:00,12.975965551732356,13.195411585060356,12.84238911193593,13.1190824508667,11811200
2024-11-20 00:00:00+00:00,13.119081949853246,13.18586971224333,12.556153924236778,12.670647621154785,17947500
2024-11-21 00:00:00+00:00,12.651565408820803,12.76605910225943,12.441659849225822,12.642024040222168,21346600
2024-11-22 00:00:00+00:00,12.680189656300131,12.90917706216786,12.374873115143158,12.44166088104248,29753100
2024-11-25 00:00:00+00:00,12.527531053602766,12.766059822536752,12.451201920337093,12.556154251098633,17646800
2024-11-26 00:00:00+00:00,12.403495966897646,12.451201902599491,11.955061627164365,12.002767562866211,20868700
2024-11-27 00:00:00+00:00,12.06955501455901,12.584777104992725,12.06955501455901,12.393954277038574,16716300
2024-11-29 00:00:00+00:00,12.403496313397858,12.556154583976344,12.365331745753236,12.44166088104248,7963500
2024-12-02 00:00:00+00:00,12.460743235673693,12.67064789629049,12.289002231609917,12.413037300109863,11820600
2024-12-03 00:00:00+00:00,12.508447831682075,12.766059328929295,12.432118701367715,12.451201438903809,13176900
2024-12-04 00:00:00+00:00,12.413037128486254,13.309904883042954,12.413037128486254,12.813765525817871,24649700
2024-12-05 00:00:00+00:00,12.880554300773381,13.023671206815935,12.594319578773176,12.680190086364746,13809100
2024-12-06 00:00:00+00:00,12.775600697697342,12.871011655632788,12.413036873746629,12.451201438903809,8687500
2024-12-09 00:00:00+00:00,12.699271228714263,13.309904254944561,12.613400731921882,12.975964546203613,18021600
2024-12-10 00:00:00+00:00,12.832848209604037,13.138165667402642,12.794683641118597,13.014130592346191,13348900
2024-12-11 00:00:00+00:00,13.042752162104831,13.157245853260125,12.890093907231105,12.966423034667969,14140300
2024-12-12 00:00:00+00:00,12.995047230298772,13.157246866066503,12.890094899472905,12.899636268615723,12058100
2024-12-13 00:00:00+00:00,12.880553188236732,12.985505516275179,12.48936616292113,12.737436294555664,10761000
2024-12-16 00:00:00+00:00,12.575236846649025,12.699271914276759,12.508448173363304,12.546612739562988,11369200
2024-12-17 00:00:00+00:00,12.479825109144072,12.642024744699455,12.212673142900218,12.279460906982422,10465700
2024-12-18 00:00:00+00:00,12.30808399424932,12.508448194616868,11.916896962559113,11.926438331604004,12404900
2024-12-19 00:00:00+00:00,11.878732538898204,12.002767608225726,11.678368336125294,11.86919116973877,15220600
2024-12-20 00:00:00+00:00,11.792861822182694,12.50844811767736,11.792861822182694,12.403495788574219,25105700
2024-12-23 00:00:00+00:00,12.298543319184303,12.489366147156534,12.193590081363311,12.460742950439453,10108300
2024-12-24 00:00:00+00:00,12.403496073235152,12.45120200934599,12.289002372518173,12.422578811645508,3967400
2024-12-26 00:00:00+00:00,12.365331022284893,12.393954218864913,12.17450819522641,12.250837326049805,7272100
2024-12-27 00:00:00+00:00,12.164966583251953,12.241295712549746,12.002766956015394,12.164966583251953,9280700
2024-12-30 00:00:00+00:00,12.088638975951612,12.126803545405547,11.77378105047787,12.06955623626709,10800300
2024-12-31 00:00:00+00:00,12.117261271427036,12.498907847404723,12.079096704820772,12.279460906982422,9508000
2025-01-02 00:00:00+00:00,12.451201438903809,12.60385969953253,12.365330939821403,12.451201438903809,8670100
2025-01-03 00:00:00+00:00,12.546612837828016,12.766059777631185,12.42257867914388,12.622941970825195,8762900
2025-01-06 00:00:00+00:00,12.689730634482038,12.823306162162718,12.403495931014088,12.413037300109863,12320300
2025-01-07 00:00:00+00:00,12.613400673759571,12.651565237722982,12.250836861149677,12.355789184570312,12871800
2025-01-08 00:00:00+00:00,12.222214006188382,12.222214006188382,11.535250925791997,11.831026077270508,17785700
2025-01-10 00:00:00+00:00,11.735615869972523,11.745157239317983,11.41121659154738,11.468463897705078,16108800
2025-01-13 00:00:00+00:00,11.44937959363683,11.525708718134547,11.039109867025397,11.153603553771973,14181400
2025-01-14 00:00:00+00:00,11.239475250119883,11.449380819928107,11.17268748650978,11.30626392364502,11151300
2025-01-15 00:00:00+00:00,11.621122708271233,11.764239615451723,11.21085290647834,11.229935646057129,9278300
2025-01-16 00:00:00+00:00,11.20131073730378,11.563874574190322,11.172687539893406,11.449380874633789,14563000
