"('date', '')","('open', 'BUI')","('high', 'BUI')","('low', 'BUI')","('close', 'BUI')","('volume', 'BUI')"
2011-12-27 00:00:00+00:00,7.815039790986612,7.818943496523253,7.768196069102624,7.80723237991333,87200
2011-12-28 00:00:00+00:00,7.807233446353653,7.826751232147216,7.807233446353653,7.826751232147217,20200
2011-12-29 00:00:00+00:00,7.811135136719479,7.854075147851387,7.807231431656977,7.818942546844482,71300
2011-12-30 00:00:00+00:00,7.80723237991333,7.811136085449971,7.80723237991333,7.80723237991333,24500
2012-01-03 00:00:00+00:00,7.787714596785827,7.80723237991333,7.709641975164414,7.80723237991333,276000
2012-01-04 00:00:00+00:00,7.807233446353653,7.865787548290145,7.783811954490217,7.826751232147217,112100
2012-01-05 00:00:00+00:00,7.807232067973181,7.850172082604848,7.803328362592514,7.82284688949585,69300
2012-01-06 00:00:00+00:00,7.807233652869797,7.865787756355156,7.783812160386818,7.8150410652160645,108600
2012-01-09 00:00:00+00:00,7.818943496523253,7.830653868577474,7.701834564091132,7.80723237991333,41200
2012-01-10 00:00:00+00:00,7.80723237991333,7.877497590461462,7.799424968840049,7.80723237991333,58900
2012-01-11 00:00:00+00:00,7.787712820439919,7.87749579363642,7.752580223179457,7.838459491729736,43700
2012-01-12 00:00:00+00:00,7.842366056426709,7.842366056426709,7.807233446353653,7.826751232147217,24300
2012-01-13 00:00:00+00:00,7.8228526156505644,7.8657919171571775,7.7721051531115455,7.811141490936279,31200
2012-01-17 00:00:00+00:00,7.783810580244849,7.826749850320846,7.779906874864182,7.82284688949585,21200
2012-01-18 00:00:00+00:00,7.779910195466818,7.834560605010573,7.736970162507589,7.7994279861450195,63000
2012-01-19 00:00:00+00:00,7.8228526156505644,7.8228526156505644,7.7760088613496405,7.811141490936279,38000
2012-01-20 00:00:00+00:00,7.811141490936279,7.834562995808634,7.807237782698184,7.811141490936279,24600
2012-01-23 00:00:00+00:00,7.834556585063825,7.978990693463076,7.815038804400286,7.8462677001953125,60800
2012-01-24 00:00:00+00:00,7.881398634773783,7.893109002873895,7.7135430761546555,7.75648307800293,82700
2012-01-25 00:00:00+00:00,7.772095932236897,7.791613705715119,7.643276691436768,7.643276691436768,51300
2012-01-26 00:00:00+00:00,7.682312588700373,7.77209553338116,7.666697775074866,7.729155540466309,33100
2012-01-27 00:00:00+00:00,7.787713629142265,7.787713629142265,7.615954329650112,7.682315826416016,44700
2012-01-30 00:00:00+00:00,7.643281102839911,7.690124828601477,7.643281102839911,7.686221122741699,40100
2012-01-31 00:00:00+00:00,7.670601562272825,7.674505265721845,7.451999381014825,7.596432685852051,119700
2012-02-01 00:00:00+00:00,7.592534254452588,7.725257272641946,7.592534254452588,7.6706061363220215,68900
2012-02-02 00:00:00+00:00,7.690126116700333,7.768198013305664,7.690126116700333,7.768198013305664,30100
2012-02-03 00:00:00+00:00,7.729161851964191,7.803330788139816,7.6940292371734165,7.783812999725342,56000
2012-02-06 00:00:00+00:00,7.764291292080207,7.803327597503835,7.764291292080207,7.776002407073975,16400
2012-02-07 00:00:00+00:00,7.787716545873912,7.803330627372623,7.690126116700333,7.768198013305664,45000
2012-02-08 00:00:00+00:00,7.717450299112276,7.795522185412884,7.701835475118681,7.7096428871154785,62300
2012-02-09 00:00:00+00:00,7.740874820106824,7.803332651413858,7.697934781874708,7.7252607345581055,50100
2012-02-10 00:00:00+00:00,7.697932785171746,7.803330627372623,7.697932785171746,7.768198013305664,33600
2012-02-13 00:00:00+00:00,7.813126780094354,7.912530430625808,7.805174306038317,7.821079254150391,24600
2012-02-14 00:00:00+00:00,7.805175778500577,7.833009442947582,7.7057721092164195,7.737581253051758,41300
2012-02-15 00:00:00+00:00,7.833006594292662,7.848910781231499,7.773363807700805,7.78131628036499,26600
2012-02-16 00:00:00+00:00,7.737582001348766,7.856866871059611,7.737582001348766,7.765415668487549,34100
2012-02-17 00:00:00+00:00,7.765410955949157,7.777338904808696,7.701792700733541,7.725649356842041,31600
2012-02-21 00:00:00+00:00,7.781322425761997,7.781322425761997,7.638180838316929,7.642157077789307,43800
2012-02-22 00:00:00+00:00,7.658063075152567,7.673967276810715,7.594444751739502,7.594444751739502,43500
2012-02-23 00:00:00+00:00,7.594439137683127,7.669986125285691,7.594439137683127,7.598415374755859,55700
2012-02-24 00:00:00+00:00,7.650105107444688,7.68191424633343,7.622272205715749,7.654081344604492,45900
2012-02-27 00:00:00+00:00,7.6620350361574205,7.685891704516557,7.6143209410493355,7.646130084991455,93900
2012-02-28 00:00:00+00:00,7.713721572695962,7.713721572695962,7.606365469776245,7.658055782318115,52600
2012-02-29 00:00:00+00:00,7.71372706957927,7.71372706957927,7.614323368274408,7.666013717651367,65600
2012-03-01 00:00:00+00:00,7.693844473870227,7.7256536190269,7.654082852826924,7.681915760040283,51000
2012-03-02 00:00:00+00:00,7.685893395472325,7.785297086959753,7.685893395472325,7.705773830413818,50300
2012-03-05 00:00:00+00:00,7.725652243023903,7.725652243023903,7.574558261648416,7.70179557800293,71100
2012-03-06 00:00:00+00:00,7.7057688214044715,7.745530423831058,7.677935927222707,7.689864635467529,38900
2012-03-07 00:00:00+00:00,7.749509154909601,7.8250561480039345,7.737580442824266,7.785294532775879,52000
2012-03-08 00:00:00+00:00,7.753485094936346,7.809150899087082,7.725652192860979,7.749508857727051,35200
2012-03-09 00:00:00+00:00,7.761439295730265,7.797224680183961,7.713725196995382,7.717701435089111,50600
2012-03-12 00:00:00+00:00,7.721674252162668,7.789268753029176,7.721674252162668,7.78131628036499,45400
2012-03-13 00:00:00+00:00,7.745534714749209,7.825057963657152,7.713725566864014,7.713725566864014,41300
2012-03-14 00:00:00+00:00,7.7057691002449795,7.745530704110377,7.626246650903701,7.658055782318115,36900
2012-03-15 00:00:00+00:00,7.66998702659619,7.697819930986323,7.562630888185878,7.578535079956055,69000
2012-03-16 00:00:00+00:00,7.5745581163537015,7.5745581163537015,7.395631994543984,7.495035648345947,76500
2012-03-19 00:00:00+00:00,7.483106936869422,7.566606400425711,7.483106936869422,7.495035648345947,72400
2012-03-20 00:00:00+00:00,7.574557873808454,7.574557873808454,7.403584231791173,7.510939598083496,57800
2012-03-21 00:00:00+00:00,7.49901064436716,7.546723965596993,7.367797873400768,7.375749588012695,106200
2012-03-22 00:00:00+00:00,7.2723736141824,7.403586441832109,7.236588228606125,7.32008695602417,131600
2012-03-23 00:00:00+00:00,7.332008146545012,7.355864792984116,7.296222797691797,7.300199031829834,52800
2012-03-26 00:00:00+00:00,7.276343637583539,7.347914355066217,7.220677861047823,7.304177284240723,106000
2012-03-27 00:00:00+00:00,7.276348283687878,7.39960937956371,7.276348283687878,7.367800235748291,81800
2012-03-28 00:00:00+00:00,7.379728083167124,7.3837043208848465,7.339966464379701,7.363823890686035,59000
2012-03-29 00:00:00+00:00,7.33201250328361,7.419487431131349,7.320083793781368,7.375749588012695,40000
2012-03-30 00:00:00+00:00,7.355869901357515,7.419488174968355,7.335989475250244,7.335989475250244,56500
2012-04-02 00:00:00+00:00,7.375750214575625,7.423464298248291,7.2882752792969745,7.423464298248291,129500
2012-04-03 00:00:00+00:00,7.157063254848185,7.34394185570448,7.017897984325972,7.2405619621276855,266000
2012-04-04 00:00:00+00:00,7.244538801863636,7.45129860621196,7.244538801863636,7.447322368621826,165700
2012-04-05 00:00:00+00:00,7.4711785760021305,7.4711785760021305,7.395631590886914,7.455273628234863,36700
2012-04-09 00:00:00+00:00,7.463226913357377,7.4751548670897225,7.355870779427867,7.407560348510742,59000
2012-04-10 00:00:00+00:00,7.48310852367649,7.491060999680511,7.280324935913086,7.280324935913086,75300
2012-04-11 00:00:00+00:00,7.343940865289956,7.347917102013174,7.296227541390561,7.324060440063477,45800
2012-04-12 00:00:00+00:00,7.371776473523944,7.383704428461095,7.304181948117454,7.367800235748291,35000
2012-04-13 00:00:00+00:00,7.3956326018716885,7.3956326018716885,7.3161093689438115,7.347918510437012,52200
2012-04-16 00:00:00+00:00,7.419491035844045,7.419491035844045,7.355872737702676,7.359848976135254,34300
2012-04-17 00:00:00+00:00,7.427439970386971,7.4314162069231875,7.3677979391228785,7.395630836486816,34300
2012-04-18 00:00:00+00:00,7.415515759455995,7.471182346343994,7.3797303673101515,7.471182346343994,68200
2012-04-19 00:00:00+00:00,7.721679332974868,7.725655571923299,7.427444476301288,7.471182346343994,49200
2012-04-20 00:00:00+00:00,7.554678514363093,7.562630989549652,7.415513232157396,7.514916896820068,42000
2012-04-23 00:00:00+00:00,7.530821603493052,7.530821603493052,7.411536754724081,7.431417942047119,65800
2012-04-24 00:00:00+00:00,7.4194897019545465,7.463227558459692,7.339966464379701,7.363823890686035,72500
2012-04-25 00:00:00+00:00,7.483107667672577,7.483107667672577,7.395632716804302,7.41948938369751,46500
2012-04-26 00:00:00+00:00,7.455273520056728,7.47515394608769,7.320084499555195,7.451297283172607,82400
2012-04-27 00:00:00+00:00,7.495037204806017,7.506965160369874,7.407561485925204,7.506965160369873,58700
2012-04-30 00:00:00+00:00,7.534798004114481,7.534798004114481,7.415513152762543,7.487083911895752,89000
2012-05-01 00:00:00+00:00,7.522870112308149,7.546726781825711,7.443346869396473,7.506965160369873,53900
2012-05-02 00:00:00+00:00,7.51889155114621,7.526844024658203,7.475153705219867,7.526844024658203,38000
2012-05-03 00:00:00+00:00,7.499011125755845,7.5427482132925725,7.48310617873186,7.526844024658203,32000
2012-05-04 00:00:00+00:00,7.550701033233594,7.566605980987304,7.514915659177396,7.546724796295166,34900
2012-05-07 00:00:00+00:00,7.586490561599654,7.586490561599654,7.447325226107315,7.558657646179199,77000
2012-05-08 00:00:00+00:00,7.570587252365308,7.570587252365308,7.4910639774930905,7.530825614929199,29600
2012-05-09 00:00:00+00:00,7.534797212194159,7.550701402335665,7.491059362123062,7.542748928070068,46700
2012-05-10 00:00:00+00:00,7.626250485547735,7.626250485547735,7.510941852197355,7.566608428955078,32300
2012-05-11 00:00:00+00:00,7.596195798528427,7.6164635940311785,7.5718752170624715,7.608356475830078,7800
2012-05-14 00:00:00+00:00,7.620516073510648,7.620516073510648,7.312453325632024,7.340827465057373,121900
2012-05-15 00:00:00+00:00,7.3732546057462205,7.450269900322189,7.31245277255673,7.352986812591553,49000
2012-05-16 00:00:00+00:00,7.344883423488835,7.438112990097018,7.344883423488835,7.365150451660156,54400
2012-05-17 00:00:00+00:00,7.397577835705059,7.397577835705059,7.271920565659263,7.280026912689209,48200
2012-05-18 00:00:00+00:00,7.292185458205614,7.292185458205614,7.113832732420213,7.166528224945068,74100
2012-05-21 00:00:00+00:00,7.211118237929463,7.401630910550336,7.130048587844527,7.235438823699951,70700
2012-05-22 00:00:00+00:00,7.284083218576738,7.284083218576738,7.13410530463045,7.170586585998535,132400
2012-05-23 00:00:00+00:00,7.203013928224714,7.2111210510233335,7.097623651256024,7.207067489624023,80000
2012-05-24 00:00:00+00:00,7.247597083474937,7.267864877960384,7.0854585932778935,7.166528224945068,115500
2012-05-25 00:00:00+00:00,7.174636382629895,7.215170431201175,7.150315025722225,7.1989569664001465,47700
2012-05-29 00:00:00+00:00,7.239496800894381,7.275978088378906,7.1949083888270815,7.275978088378906,51300
2012-05-30 00:00:00+00:00,7.247600881452883,7.328670555603197,7.247600881452883,7.312457084655762,67000
2012-05-31 00:00:00+00:00,7.357043331136602,7.3692040119219335,7.3165085016563935,7.365150451660156,47000
2012-06-01 00:00:00+00:00,7.324612675312275,7.357040371222486,7.3043456552948625,7.352986812591553,59600
2012-06-04 00:00:00+00:00,7.296243972316934,7.35299228914196,7.198960812129248,7.203014373779297,93800
2012-06-05 00:00:00+00:00,7.239492023531441,7.344882254146296,7.239492023531441,7.2719197273254395,26400
2012-06-06 00:00:00+00:00,7.2759697294407095,7.434054611500498,7.2759697294407095,7.385412693023682,58500
2012-06-07 00:00:00+00:00,7.430007832966339,7.430007832966339,7.312457646862212,7.393526554107666,50200
2012-06-08 00:00:00+00:00,7.409734410699971,7.470536231994629,7.401627295024122,7.470536231994629,33800
2012-06-11 00:00:00+00:00,7.5191784075168115,7.53944619947669,7.316505126741294,7.336772918701172,59500
2012-06-12 00:00:00+00:00,7.405686420517594,7.446221256234154,7.405686420517594,7.434060573577881,44600
2012-06-13 00:00:00+00:00,7.478642764721595,7.502963336716285,7.304343656962718,7.458374977111816,99900
2012-06-14 00:00:00+00:00,7.486755392848497,7.53945091174243,7.4340606470922586,7.466488361358643,83000
2012-06-15 00:00:00+00:00,7.425951909772017,7.482700204108531,7.37731073552287,7.39757776260376,42400
2012-06-18 00:00:00+00:00,7.421895946884417,7.49080489904266,7.40973604382767,7.417842388153076,39100
2012-06-19 00:00:00+00:00,7.478643347670477,7.531338053289286,7.430001426752489,7.470536231994629,64200
2012-06-20 00:00:00+00:00,7.4948606167883085,7.539449002540178,7.413791738220133,7.446219444274902,79500
2012-06-21 00:00:00+00:00,7.482699309781516,7.482699309781516,7.357042055995906,7.4502716064453125,88200
2012-06-22 00:00:00+00:00,7.47459651369407,7.527291266715067,7.442168794957043,7.523237705230713,28900
2012-06-25 00:00:00+00:00,7.498911606540603,7.507018723560069,7.27597130046591,7.2840776443481445,142300
2012-06-26 00:00:00+00:00,7.336773906119849,7.369201604482721,7.292185530944408,7.340827465057373,73800
2012-06-27 00:00:00+00:00,7.385410965652447,7.417838646006803,7.352983285298091,7.405678749084473,42700
2012-06-28 00:00:00+00:00,7.4381137875232595,7.5191826820373535,7.397578953697388,7.5191826820373535,56100
2012-06-29 00:00:00+00:00,7.600247348464762,7.632675039559393,7.56376609934116,7.596193790435791,36500
2012-07-02 00:00:00+00:00,7.640788086809453,7.6894292746407436,7.6002532481915495,7.665108680725098,35300
2012-07-03 00:00:00+00:00,7.742123539491592,7.746177100008873,7.705642267973684,7.734016418457031,24500
2012-07-05 00:00:00+00:00,7.790761716804466,7.867777790674978,7.774548254121753,7.863724231719971,63600
2012-07-06 00:00:00+00:00,7.859671592712402,7.888045735581234,7.827243890414107,7.859671592712402,25700
2012-07-09 00:00:00+00:00,7.859668457876139,7.908310378491408,7.815080868210666,7.904256820678711,47100
2012-07-10 00:00:00+00:00,7.944796230020641,8.025865113846205,7.920475642186726,7.985331058502197,78900
2012-07-11 00:00:00+00:00,8.017761989182393,8.017761989182393,7.867783295462023,7.944799423217773,59600
2012-07-12 00:00:00+00:00,7.928584263211362,7.989386136802289,7.883996634918159,7.973172664642334,42800
2012-07-13 00:00:00+00:00,7.985335224627082,8.02586930111861,7.920479774475098,7.920479774475098,46400
2012-07-16 00:00:00+00:00,7.883994356202642,8.009651628390133,7.839405967659078,8.005598068237305,53800
2012-07-17 00:00:00+00:00,8.013697992227906,8.025857888629236,7.9812703132629395,7.9812703132629395,28400
2012-07-18 00:00:00+00:00,8.001542906007835,8.001542906007835,7.932633943481866,7.940741062164307,46500
2012-07-19 00:00:00+00:00,7.997493363077019,8.01776116996179,7.819141301317708,7.831301212310791,69200
2012-07-20 00:00:00+00:00,7.863727505501434,7.900208778146858,7.823192672213448,7.855620384216309,30100
2012-07-23 00:00:00+00:00,7.701587981604286,8.017758713915452,7.701587981604286,7.806978225708008,68600
2012-07-24 00:00:00+00:00,7.843457531016943,7.867778112604809,7.713746731698524,7.823189735412598,51600
2012-07-25 00:00:00+00:00,7.77455092822346,7.827245666488586,7.750230339265524,7.7988715171813965,57500
2012-07-26 00:00:00+00:00,7.883994322002563,7.908314909676485,7.806978225708008,7.806978225708008,36900
2012-07-27 00:00:00+00:00,7.790759521334481,7.93668451004319,7.786705963521784,7.904256820678711,32600
2012-07-30 00:00:00+00:00,7.8718311319383005,7.940740085993153,7.863724014252484,7.916419506072998,41600
2012-07-31 00:00:00+00:00,7.944794759555571,8.013703723278914,7.932634081320604,8.001543045043945,58400
2012-08-01 00:00:00+00:00,8.046131046882635,8.058290951408102,7.989381990926771,8.013703346252441,45200
2012-08-02 00:00:00+00:00,7.9326370436365625,8.033973747358313,7.9326370436365625,8.017760276794434,45200
2012-08-03 00:00:00+00:00,8.074510307982495,8.090723782009155,7.888050331279813,7.944799423217773,80100
2012-08-06 00:00:00+00:00,8.0339703692198,8.0339703692198,7.916420244361861,8.013703346252441,39000
2012-08-07 00:00:00+00:00,8.021809339736091,8.021809339736091,7.977220967696023,7.993434429168701,53600
2012-08-08 00:00:00+00:00,7.993435926220633,8.021810842102225,7.948848318967228,8.001543045043945,32400
2012-08-09 00:00:00+00:00,8.00154452601229,8.050186474817668,7.969116817854555,7.985331058502197,30000
2012-08-10 00:00:00+00:00,8.025866466161727,8.058294179783358,7.985332403987947,7.99749231338501,22300
2012-08-13 00:00:00+00:00,8.060670248546396,8.060670248546396,7.986340173206535,8.023505210876465,39100
2012-08-14 00:00:00+00:00,8.110227428460439,8.110227428460439,7.998733043670654,7.998733043670654,29800
2012-08-15 00:00:00+00:00,8.05242092845231,8.05242092845231,7.95331430384843,7.978090763092041,37100
2012-08-16 00:00:00+00:00,8.035895632287128,8.056543319690551,7.928530808304287,7.965695858001709,48700
2012-08-17 00:00:00+00:00,7.998728459902242,8.015245816186445,7.965692959705384,8.002857208251953,18600
2012-08-20 00:00:00+00:00,8.015245532286642,8.06892871047286,7.9120094993745225,7.986339569091797,57700
2012-08-21 00:00:00+00:00,8.027637167027283,8.06067267851181,7.862459609604648,7.899623870849609,66100
2012-08-22 00:00:00+00:00,7.907879242528476,7.994597911834717,7.874843746513801,7.994597911834717,41200
2012-08-23 00:00:00+00:00,7.998734023483386,7.998734023483386,7.870720682004999,7.957439422607422,55700
2012-08-24 00:00:00+00:00,7.961568961457918,7.986345406931896,7.924403899432451,7.957439422607422,45800
2012-08-27 00:00:00+00:00,7.961563484471865,7.973951304872419,7.845938839086451,7.866585731506348,77500
2012-08-28 00:00:00+00:00,7.940913768020015,7.949172837921364,7.779865843084988,7.792254447937012,66900
2012-08-29 00:00:00+00:00,7.829420986085222,7.878974632414838,7.763349982731392,7.862457275390625,43500
2012-08-30 00:00:00+00:00,7.87071558824596,7.87071558824596,7.804644584655762,7.804644584655762,35400
2012-08-31 00:00:00+00:00,7.8748456016833535,7.895493283824462,7.833551025029675,7.887234210968018,36200
2012-09-04 00:00:00+00:00,7.928528690038359,7.936786975164622,7.850069074124896,7.874845504760742,33100
2012-09-05 00:00:00+00:00,7.920271801087808,7.949177776071104,7.841812163541188,7.93265962600708,52000
2012-09-06 00:00:00+00:00,7.949179739951623,8.044156763398021,7.924403296363201,7.961568355560303,51000
2012-09-07 00:00:00+00:00,8.023506191027202,8.068930306534675,7.998729758763391,8.048282623291016,31700
2012-09-10 00:00:00+00:00,8.048284065322537,8.060672677488434,7.97808350497324,8.006989479064941,36500
2012-09-11 00:00:00+00:00,8.03176405648128,8.03176405648128,7.874844837941816,7.97395133972168,49100
2012-09-12 00:00:00+00:00,8.015246591078084,8.015246591078084,7.845939537747499,7.874845504760742,49000
2012-09-13 00:00:00+00:00,7.895493634206695,7.94091696167583,7.8789754877607745,7.891364097595215,35400
2012-09-14 00:00:00+00:00,7.928528562654851,7.978081423130403,7.866586305617635,7.878974914550781,29100
2012-09-17 00:00:00+00:00,7.912012589136035,7.93678902617456,7.84594156528081,7.870718002319336,47500
2012-09-18 00:00:00+00:00,7.86658652882691,7.924399251193474,7.84593963431434,7.887234210968018,50200
2012-09-19 00:00:00+00:00,7.920266078164002,7.920266078164002,7.812900543212891,7.812900543212891,42200
2012-09-20 00:00:00+00:00,7.833547055966093,7.858324261981429,7.763346547512255,7.7674760818481445,65700
2012-09-21 00:00:00+00:00,7.821163689552849,7.845940122033793,7.672503519410008,7.763350963592529,87300
2012-09-24 00:00:00+00:00,7.79638319525943,7.800512730210104,7.713794859130707,7.792254447937012,52800
2012-09-25 00:00:00+00:00,7.850073322860426,7.854202861472873,7.7427076818236635,7.825296878814697,91200
2012-09-26 00:00:00+00:00,7.850070739108191,7.8583298136147155,7.676634112614671,7.693151473999023,67900
2012-09-27 00:00:00+00:00,7.684888139906168,7.8707124684866665,7.668370001741762,7.8541951179504395,58000
2012-09-28 00:00:00+00:00,7.8541995428723865,7.8541995428723865,7.746833947200338,7.808775424957275,43300
2012-10-01 00:00:00+00:00,7.8541992875088935,7.870716646813691,7.8170342445373535,7.8170342445373535,31100
2012-10-02 00:00:00+00:00,7.850065231323242,7.866582581118644,7.7922533255971205,7.850065231323242,33700
2012-10-03 00:00:00+00:00,7.821162410656884,7.87484480352569,7.821162410656884,7.866585731506348,26500
2012-10-04 00:00:00+00:00,7.8913642507159585,7.9615647992161165,7.866587030566311,7.91201114654541,31300
2012-10-05 00:00:00+00:00,7.936786975164622,7.9987292331970306,7.86658643200595,7.874845504760742,36700
2012-10-08 00:00:00+00:00,7.895494866290713,7.9078826904296875,7.841811669592836,7.9078826904296875,37700
2012-10-09 00:00:00+00:00,7.912012483017078,7.936788919723293,7.883106508921707,7.899623870849609,39600
2012-10-10 00:00:00+00:00,7.928530632573702,7.9904721181536,7.870717896754239,7.899623870849609,36400
2012-10-11 00:00:00+00:00,7.928526233848302,8.031762248415971,7.928526233848302,8.027632713317871,59200
2012-10-12 00:00:00+00:00,7.986339569091796,8.011115996454746,7.792256110763246,7.986339569091797,48700
2012-10-15 00:00:00+00:00,8.00698548629222,8.019374092280398,7.870713970935568,7.903749465942383,36800
2012-10-16 00:00:00+00:00,7.9574326375961615,7.9574326375961615,7.89961993061299,7.903749465942383,26100
2012-10-17 00:00:00+00:00,7.887236221126181,7.969824607853654,7.870718071203443,7.965695858001709,40700
2012-10-18 00:00:00+00:00,7.907879959514542,7.978080493364161,7.907879959514542,7.945044994354248,42400
2012-10-19 00:00:00+00:00,7.928532834899428,7.990474337684951,7.928532834899428,7.961568355560303,43000
2012-10-22 00:00:00+00:00,7.94917770807897,7.965695858001709,7.945048170598286,7.965695858001709,29700
2012-10-23 00:00:00+00:00,7.96569159344716,7.96569159344716,7.7757369091745066,7.788125514984131,81700
2012-10-24 00:00:00+00:00,7.796383797895563,7.874843392766549,7.767477838634757,7.788125514984131,49900
2012-10-25 00:00:00+00:00,7.77986677949071,7.8087727399963756,7.680760291630565,7.7096662521362305,61700
2012-10-26 00:00:00+00:00,7.717930097212767,7.775742053985596,7.705541483206229,7.775742053985596,21000
2012-10-31 00:00:00+00:00,7.738570513684131,7.8707124684866665,7.738570513684131,7.8541951179504395,86300
2012-11-01 00:00:00+00:00,7.899622536470586,7.91201114654541,7.858328744811684,7.91201114654541,29500
2012-11-02 00:00:00+00:00,7.9037520731621935,7.916140683237018,7.883105177332743,7.91201114654541,18500
2012-11-05 00:00:00+00:00,7.912011124693699,7.912011124693699,7.829421966346815,7.845940113067627,41400
2012-11-06 00:00:00+00:00,7.829419292426244,7.837678362965994,7.783995979714256,7.788125514984131,29100
2012-11-07 00:00:00+00:00,7.726183639945065,7.783996348836512,7.701407214779219,7.734442710876465,63200
2012-11-08 00:00:00+00:00,7.775739573647295,7.783998647017139,7.680762592779852,7.763350963592529,67300
2012-11-09 00:00:00+00:00,7.693155029952308,7.726190555619487,7.643602135266069,7.701414108276367,43700
2012-11-12 00:00:00+00:00,7.668373108360979,7.912010231591243,7.6642435721469155,7.750962257385254,31700
2012-11-13 00:00:00+00:00,7.581657163216109,7.581657163216109,7.432996971740122,7.441256046295166,145400
2012-11-14 00:00:00+00:00,7.441250513230993,7.441250513230993,7.230648994445801,7.230648994445801,93500
2012-11-15 00:00:00+00:00,7.230654707270367,7.383443655502632,6.949852460366083,7.164583683013916,150200
2012-11-16 00:00:00+00:00,7.185230108510937,7.408220391380741,7.08199404147018,7.27194881439209,101600
2012-11-19 00:00:00+00:00,7.30911367742662,7.478420760098463,7.30911367742662,7.354537010192871,60100
2012-11-20 00:00:00+00:00,7.437123047514121,7.474288078085181,7.317368885089965,7.445382118225098,76800
2012-11-21 00:00:00+00:00,7.432996639703546,7.453643537540145,7.304984140333567,7.354537010192871,50100
2012-11-23 00:00:00+00:00,7.338020346165189,7.408220908155022,7.321502196224644,7.362796783447266,18900
2012-11-26 00:00:00+00:00,7.3338883080631945,7.44538341925945,7.3338883080631945,7.366923809051514,78300
2012-11-27 00:00:00+00:00,7.346279421135461,7.408220908155022,7.317372658739508,7.362796783447266,104300
2012-11-28 00:00:00+00:00,7.329759751213149,7.449513950562292,7.329759751213149,7.350406646728516,99900
2012-11-29 00:00:00+00:00,7.36692381220621,7.457771243055873,7.358664740048475,7.449512958526611,91700
2012-11-30 00:00:00+00:00,7.507323355567139,7.536229314588868,7.4660287908382506,7.47841739654541,83200
2012-12-03 00:00:00+00:00,7.432994522686249,7.511454129850567,7.387570415228732,7.453641414642334,51200
2012-12-04 00:00:00+00:00,7.490805976886784,7.523841474505916,7.3462761670708225,7.494935512542725,72400
2012-12-05 00:00:00+00:00,7.532105007226337,7.532105007226337,7.383444786071777,7.383444786071777,96200
2012-12-06 00:00:00+00:00,7.371058694245833,7.474294808205497,7.371058694245833,7.404094219207764,74800
2012-12-07 00:00:00+00:00,7.3958339371981126,7.441258071987714,7.346281051635742,7.346281051635742,106300
2012-12-10 00:00:00+00:00,7.354533546974331,7.387569040533815,7.350404011825858,7.358663082122803,127200
2012-12-11 00:00:00+00:00,7.358666991001172,7.445385699926946,7.358666991001172,7.371055603027344,113800
2012-12-12 00:00:00+00:00,7.375183866501248,7.395830762016615,7.338018824470726,7.350406646728516,246000
