"('date', '')","('open', 'DBD')","('high', 'DBD')","('low', 'DBD')","('close', 'DBD')","('volume', 'DBD')"
2023-10-11 00:00:00+00:00,18.549999237060547,19.100000381469727,18.420000076293945,19.0,64000
2023-10-12 00:00:00+00:00,18.969999313354492,19.079999923706055,18.0,18.8700008392334,74900
2023-10-13 00:00:00+00:00,18.8799991607666,19.079999923706055,18.53499984741211,18.790000915527344,62400
2023-10-16 00:00:00+00:00,18.75,18.889999389648438,18.389999389648438,18.420000076293945,20100
2023-10-17 00:00:00+00:00,18.3799991607666,19.209999084472656,18.360000610351562,18.559999465942383,54000
2023-10-18 00:00:00+00:00,18.469999313354492,18.8700008392334,17.889999389648438,17.969999313354492,51600
2023-10-19 00:00:00+00:00,18.0,18.889999389648438,17.68000030517578,17.75,24500
2023-10-20 00:00:00+00:00,17.65999984741211,17.670000076293945,17.3799991607666,17.6299991607666,31400
2023-10-23 00:00:00+00:00,17.530000686645508,18.25,17.44499969482422,18.149999618530273,19700
2023-10-24 00:00:00+00:00,18.219999313354492,19.079999923706055,18.219999313354492,18.950000762939453,29300
2023-10-25 00:00:00+00:00,18.770000457763672,18.989999771118164,18.270000457763672,18.43000030517578,37500
2023-10-26 00:00:00+00:00,18.40999984741211,18.780000686645508,18.030000686645508,18.540000915527344,32900
2023-10-27 00:00:00+00:00,18.50200080871582,18.545000076293945,18.065000534057617,18.3799991607666,45300
2023-10-30 00:00:00+00:00,18.469999313354492,19.625,18.209999084472656,18.93000030517578,51700
2023-10-31 00:00:00+00:00,19.0,19.31999969482422,18.670000076293945,18.979999542236328,26900
2023-11-01 00:00:00+00:00,18.53499984741211,19.059999465942383,17.968000411987305,18.34000015258789,175400
2023-11-02 00:00:00+00:00,18.540000915527344,19.760000228881836,18.44499969482422,19.09000015258789,78200
2023-11-03 00:00:00+00:00,19.190000534057617,19.579999923706055,18.690000534057617,19.299999237060547,48900
2023-11-06 00:00:00+00:00,19.100000381469727,19.8799991607666,18.96500015258789,19.149999618530273,96300
2023-11-07 00:00:00+00:00,19.152999877929688,19.68600082397461,18.812999725341797,19.219999313354492,73400
2023-11-08 00:00:00+00:00,19.594999313354492,19.594999313354492,19.1299991607666,19.489999771118164,36000
2023-11-09 00:00:00+00:00,19.5,21.989999771118164,19.270000457763672,21.399999618530273,93700
2023-11-10 00:00:00+00:00,21.65999984741211,22.08799934387207,19.90999984741211,21.270000457763672,101400
2023-11-13 00:00:00+00:00,21.010000228881836,21.875,21.010000228881836,21.739999771118164,69600
2023-11-14 00:00:00+00:00,22.0,23.469999313354492,21.450000762939453,23.280000686645508,189300
2023-11-15 00:00:00+00:00,23.520000457763672,23.549999237060547,22.399999618530273,22.989999771118164,73200
2023-11-16 00:00:00+00:00,22.850000381469727,23.31999969482422,22.655000686645508,23.049999237060547,59100
2023-11-17 00:00:00+00:00,23.459999084472656,24.049999237060547,22.739999771118164,24.049999237060547,103300
2023-11-20 00:00:00+00:00,23.790000915527344,24.530000686645508,23.739999771118164,24.530000686645508,84600
2023-11-21 00:00:00+00:00,24.290000915527344,24.950000762939453,24.15999984741211,24.309999465942383,97000
2023-11-22 00:00:00+00:00,24.1200008392334,24.540000915527344,24.06999969482422,24.299999237060547,63100
2023-11-24 00:00:00+00:00,24.600000381469727,24.84000015258789,24.290000915527344,24.84000015258789,20400
2023-11-27 00:00:00+00:00,24.770000457763672,25.459999084472656,24.56999969482422,25.440000534057617,121400
2023-11-28 00:00:00+00:00,25.200000762939453,25.47800064086914,24.625,25.0,125100
2023-11-29 00:00:00+00:00,24.8799991607666,26.165000915527344,24.8799991607666,25.989999771118164,92400
2023-11-30 00:00:00+00:00,26.170000076293945,26.395000457763672,25.219999313354492,25.68000030517578,143600
2023-12-01 00:00:00+00:00,25.309999465942383,25.575000762939453,24.75,25.040000915527344,130300
2023-12-04 00:00:00+00:00,25.90999984741211,27.209999084472656,25.187000274658203,26.5,623500
2023-12-05 00:00:00+00:00,26.25,27.010000228881836,25.634000778198242,26.5,257400
2023-12-06 00:00:00+00:00,26.489999771118164,27.850000381469727,26.479999542236328,27.31999969482422,315400
2023-12-07 00:00:00+00:00,27.540000915527344,28.0,27.18000030517578,27.700000762939453,209200
2023-12-08 00:00:00+00:00,27.65999984741211,29.31999969482422,27.65999984741211,28.31999969482422,186600
2023-12-11 00:00:00+00:00,28.510000228881836,28.90999984741211,27.575000762939453,27.690000534057617,252500
2023-12-12 00:00:00+00:00,27.799999237060547,28.59000015258789,27.649999618530273,27.68000030517578,245300
2023-12-13 00:00:00+00:00,27.8700008392334,29.270000457763672,27.520000457763672,27.56999969482422,362200
2023-12-14 00:00:00+00:00,27.600000381469727,29.05500030517578,27.600000381469727,28.600000381469727,754800
2023-12-15 00:00:00+00:00,29.010000228881836,29.145000457763672,28.155000686645508,28.530000686645508,2494400
2023-12-18 00:00:00+00:00,28.6200008392334,28.68000030517578,27.434999465942383,27.700000762939453,296800
2023-12-19 00:00:00+00:00,27.520000457763672,28.079999923706055,27.469999313354492,27.809999465942383,265900
2023-12-20 00:00:00+00:00,27.5,29.0049991607666,27.479999542236328,28.469999313354492,231200
2023-12-21 00:00:00+00:00,28.110000610351562,28.729999542236328,27.780000686645508,28.729999542236328,89600
2023-12-22 00:00:00+00:00,28.450000762939453,29.0,28.450000762939453,29.0,80400
2023-12-26 00:00:00+00:00,29.0,29.0,28.739999771118164,29.0,54700
2023-12-27 00:00:00+00:00,29.0,29.030000686645508,27.93400001525879,29.0,130900
2023-12-28 00:00:00+00:00,28.979999542236328,29.0,28.600000381469727,28.850000381469727,86700
2023-12-29 00:00:00+00:00,28.75,29.0,28.709999084472656,28.950000762939453,93100
2024-01-02 00:00:00+00:00,28.8799991607666,28.8799991607666,27.989999771118164,28.360000610351562,83700
2024-01-03 00:00:00+00:00,28.0,28.312000274658203,27.510000228881836,27.739999771118164,100300
2024-01-04 00:00:00+00:00,27.75,28.329999923706055,27.65999984741211,27.93000030517578,84500
2024-01-05 00:00:00+00:00,27.950000762939453,28.84000015258789,27.860000610351562,28.84000015258789,106100
2024-01-08 00:00:00+00:00,29.1299991607666,29.29599952697754,28.40999984741211,28.489999771118164,168700
2024-01-09 00:00:00+00:00,28.049999237060547,28.59000015258789,27.875,28.1200008392334,53200
2024-01-10 00:00:00+00:00,27.959999084472656,28.549999237060547,27.65999984741211,28.540000915527344,59500
2024-01-11 00:00:00+00:00,28.40999984741211,29.03499984741211,28.051000595092773,29.0,105400
2024-01-12 00:00:00+00:00,29.049999237060547,29.260000228881836,28.510000228881836,28.56999969482422,47300
2024-01-16 00:00:00+00:00,28.68000030517578,28.93000030517578,28.219999313354492,28.829999923706055,71500
2024-01-17 00:00:00+00:00,28.389999389648438,29.219999313354492,28.156999588012695,29.200000762939453,80700
2024-01-18 00:00:00+00:00,29.290000915527344,30.219999313354492,29.290000915527344,29.75,179900
2024-01-19 00:00:00+00:00,30.059999465942383,30.899999618530273,29.6299991607666,30.899999618530273,162000
2024-01-22 00:00:00+00:00,31.270000457763672,31.270000457763672,30.649999618530273,31.0,135000
2024-01-23 00:00:00+00:00,31.06999969482422,31.59000015258789,31.010000228881836,31.200000762939453,94100
2024-01-24 00:00:00+00:00,31.65999984741211,31.770000457763672,31.040000915527344,31.25,66100
2024-01-25 00:00:00+00:00,31.40999984741211,31.735000610351562,30.850000381469727,31.030000686645508,56400
2024-01-26 00:00:00+00:00,31.0,31.174999237060547,30.600000381469727,31.09000015258789,68800
2024-01-29 00:00:00+00:00,31.229999542236328,31.56999969482422,30.829999923706055,31.010000228881836,61700
2024-01-30 00:00:00+00:00,30.850000381469727,31.299999237060547,30.100000381469727,30.260000228881836,101000
2024-01-31 00:00:00+00:00,30.010000228881836,31.25,30.010000228881836,30.399999618530273,61900
2024-02-01 00:00:00+00:00,30.860000610351562,31.25,30.6200008392334,31.139999389648438,98000
2024-02-02 00:00:00+00:00,30.979999542236328,31.15999984741211,30.469999313354492,30.559999465942383,56800
2024-02-05 00:00:00+00:00,30.209999084472656,30.719999313354492,30.049999237060547,30.1200008392334,63100
2024-02-06 00:00:00+00:00,30.209999084472656,30.579999923706055,30.014999389648438,30.290000915527344,92700
2024-02-07 00:00:00+00:00,30.459999084472656,31.170000076293945,30.3799991607666,30.780000686645508,53800
2024-02-08 00:00:00+00:00,30.760000228881836,31.010000228881836,30.530000686645508,30.940000534057617,94600
2024-02-09 00:00:00+00:00,31.0,32.56999969482422,30.969999313354492,32.56999969482422,170900
2024-02-12 00:00:00+00:00,32.7599983215332,33.4900016784668,31.93000030517578,32.43000030517578,140000
2024-02-13 00:00:00+00:00,32.25,32.400001525878906,31.43000030517578,31.940000534057617,114500
2024-02-14 00:00:00+00:00,33.04999923706055,34.5,32.59000015258789,33.560001373291016,318700
2024-02-15 00:00:00+00:00,33.869998931884766,34.18000030517578,32.7400016784668,34.0,284800
2024-02-16 00:00:00+00:00,33.77000045776367,34.220001220703125,33.599998474121094,33.630001068115234,167100
2024-02-20 00:00:00+00:00,33.779998779296875,34.66999816894531,33.42499923706055,34.66999816894531,198600
2024-02-21 00:00:00+00:00,34.619998931884766,34.619998931884766,33.540000915527344,33.93000030517578,88200
2024-02-22 00:00:00+00:00,34.220001220703125,34.810001373291016,33.650001525878906,34.2599983215332,219100
2024-02-23 00:00:00+00:00,34.290000915527344,34.68000030517578,33.29999923706055,34.5,262700
2024-02-26 00:00:00+00:00,34.5099983215332,35.18000030517578,33.93000030517578,34.18000030517578,227100
2024-02-27 00:00:00+00:00,34.43000030517578,34.540000915527344,33.54999923706055,33.70000076293945,141300
2024-02-28 00:00:00+00:00,33.4900016784668,33.91999816894531,32.43000030517578,32.61000061035156,130200
2024-02-29 00:00:00+00:00,33.18000030517578,33.51499938964844,32.75,32.959999084472656,333100
2024-03-01 00:00:00+00:00,33.43000030517578,33.43000030517578,31.90999984741211,32.97999954223633,313300
2024-03-04 00:00:00+00:00,33.130001068115234,33.52000045776367,32.75,32.88999938964844,186500
2024-03-05 00:00:00+00:00,32.7599983215332,33.189998626708984,32.38999938964844,32.63999938964844,152300
2024-03-06 00:00:00+00:00,33.02000045776367,33.290000915527344,32.63999938964844,32.83000183105469,50700
2024-03-07 00:00:00+00:00,33.11000061035156,33.45000076293945,32.98500061035156,33.220001220703125,143700
2024-03-08 00:00:00+00:00,33.439998626708984,34.720001220703125,33.34000015258789,34.720001220703125,128300
2024-03-11 00:00:00+00:00,34.91999816894531,35.0,33.83000183105469,34.060001373291016,78000
2024-03-12 00:00:00+00:00,34.0099983215332,34.43000030517578,33.709999084472656,34.279998779296875,106800
2024-03-13 00:00:00+00:00,34.380001068115234,34.435001373291016,33.744998931884766,33.91999816894531,94600
2024-03-14 00:00:00+00:00,33.89500045776367,35.20000076293945,33.630001068115234,33.88999938964844,185500
2024-03-15 00:00:00+00:00,33.720001220703125,34.959999084472656,33.44900131225586,34.959999084472656,354400
2024-03-18 00:00:00+00:00,35.54999923706055,35.54999923706055,34.82500076293945,35.0,205800
2024-03-19 00:00:00+00:00,35.0,35.1150016784668,34.72999954223633,35.0099983215332,166600
2024-03-20 00:00:00+00:00,35.0099983215332,35.939998626708984,35.0099983215332,35.59000015258789,349900
2024-03-21 00:00:00+00:00,35.59000015258789,35.91999816894531,35.284000396728516,35.310001373291016,149500
2024-03-22 00:00:00+00:00,35.220001220703125,35.220001220703125,34.56999969482422,34.79999923706055,103700
2024-03-25 00:00:00+00:00,34.599998474121094,35.051998138427734,34.36000061035156,34.529998779296875,93500
2024-03-26 00:00:00+00:00,34.83000183105469,35.1150016784668,34.56999969482422,34.599998474121094,165200
2024-03-27 00:00:00+00:00,34.869998931884766,34.88999938964844,34.400001525878906,34.47999954223633,176300
2024-03-28 00:00:00+00:00,34.47999954223633,34.71500015258789,34.349998474121094,34.439998626708984,268600
2024-04-01 00:00:00+00:00,34.54999923706055,35.01499938964844,34.09000015258789,34.22999954223633,153300
2024-04-02 00:00:00+00:00,34.02000045776367,34.38999938964844,33.4900016784668,33.560001373291016,145600
2024-04-03 00:00:00+00:00,33.70000076293945,33.90999984741211,33.04999923706055,33.09000015258789,110400
2024-04-04 00:00:00+00:00,33.45000076293945,34.0,33.13999938964844,33.470001220703125,149800
2024-04-05 00:00:00+00:00,33.4900016784668,33.880001068115234,33.22999954223633,33.439998626708984,227800
2024-04-08 00:00:00+00:00,33.58000183105469,34.38999938964844,33.3390007019043,34.380001068115234,109200
2024-04-09 00:00:00+00:00,34.380001068115234,34.83000183105469,33.77000045776367,34.83000183105469,84300
2024-04-10 00:00:00+00:00,34.439998626708984,34.439998626708984,32.970001220703125,33.060001373291016,81100
2024-04-11 00:00:00+00:00,33.279998779296875,33.6349983215332,32.459999084472656,33.38999938964844,81600
2024-04-12 00:00:00+00:00,33.43000030517578,33.439998626708984,32.849998474121094,33.09000015258789,62900
2024-04-15 00:00:00+00:00,33.29999923706055,33.849998474121094,32.4900016784668,33.099998474121094,105700
2024-04-16 00:00:00+00:00,33.09000015258789,33.36000061035156,32.72999954223633,33.18000030517578,79300
2024-04-17 00:00:00+00:00,33.310001373291016,33.34000015258789,32.7400016784668,32.900001525878906,79600
2024-04-18 00:00:00+00:00,32.79999923706055,33.04999923706055,31.770000457763672,32.060001373291016,90900
2024-04-19 00:00:00+00:00,31.889999389648438,32.369998931884766,31.68899917602539,31.93000030517578,163500
2024-04-22 00:00:00+00:00,32.09000015258789,32.2599983215332,31.309999465942383,31.360000610351562,63700
2024-04-23 00:00:00+00:00,31.299999237060547,32.849998474121094,31.299999237060547,32.52000045776367,92300
2024-04-24 00:00:00+00:00,32.59000015258789,33.189998626708984,32.540000915527344,32.93000030517578,94100
2024-04-25 00:00:00+00:00,32.59000015258789,32.63999938964844,31.540000915527344,32.31999969482422,105200
2024-04-26 00:00:00+00:00,32.279998779296875,32.36000061035156,31.600000381469727,32.029998779296875,59600
2024-04-29 00:00:00+00:00,32.11000061035156,32.97999954223633,32.11000061035156,32.599998474121094,85700
2024-04-30 00:00:00+00:00,32.29999923706055,32.66999816894531,31.190000534057617,31.65999984741211,103300
2024-05-01 00:00:00+00:00,31.450000762939453,31.709999084472656,30.3700008392334,31.15999984741211,166700
2024-05-02 00:00:00+00:00,32.0,34.915000915527344,32.0,34.52000045776367,272200
2024-05-03 00:00:00+00:00,37.27000045776367,38.9900016784668,37.27000045776367,38.0,317100
2024-05-06 00:00:00+00:00,38.56999969482422,39.7599983215332,38.189998626708984,38.5,224000
2024-05-07 00:00:00+00:00,39.459999084472656,40.185001373291016,38.619998931884766,39.93000030517578,395700
2024-05-08 00:00:00+00:00,40.2400016784668,41.09000015258789,40.029998779296875,40.63999938964844,269500
2024-05-09 00:00:00+00:00,40.5,41.52000045776367,40.29999923706055,41.0,224700
2024-05-10 00:00:00+00:00,41.04999923706055,41.33000183105469,40.52000045776367,41.0,159500
2024-05-13 00:00:00+00:00,41.540000915527344,42.61000061035156,41.540000915527344,42.25,129800
2024-05-14 00:00:00+00:00,42.70000076293945,42.72999954223633,42.06999969482422,42.52000045776367,151000
2024-05-15 00:00:00+00:00,42.70000076293945,43.54899978637695,42.060001373291016,42.849998474121094,292100
2024-05-16 00:00:00+00:00,43.02000045776367,43.400001525878906,42.86000061035156,43.29999923706055,202700
2024-05-17 00:00:00+00:00,43.41999816894531,44.810001373291016,43.150001525878906,44.540000915527344,222500
2024-05-20 00:00:00+00:00,43.91999816894531,44.599998474121094,43.83000183105469,44.13999938964844,122800
2024-05-21 00:00:00+00:00,44.150001525878906,44.619998931884766,43.4900016784668,44.38999938964844,143400
2024-05-22 00:00:00+00:00,44.790000915527344,45.150001525878906,44.111000061035156,44.20000076293945,210900
2024-05-23 00:00:00+00:00,44.470001220703125,44.86000061035156,43.75,44.38999938964844,195400
2024-05-24 00:00:00+00:00,44.400001525878906,44.77000045776367,44.130001068115234,44.599998474121094,298700
2024-05-28 00:00:00+00:00,44.7400016784668,44.939998626708984,43.380001068115234,43.5,271800
2024-05-29 00:00:00+00:00,43.09000015258789,43.654998779296875,42.595001220703125,42.900001525878906,149500
2024-05-30 00:00:00+00:00,42.59000015258789,44.29999923706055,42.59000015258789,43.95000076293945,191200
2024-05-31 00:00:00+00:00,44.209999084472656,44.209999084472656,43.22999954223633,43.75,680700
2024-06-03 00:00:00+00:00,44.0,44.11000061035156,42.59000015258789,43.45000076293945,160800
2024-06-04 00:00:00+00:00,43.20000076293945,43.20000076293945,41.810001373291016,42.29999923706055,124300
2024-06-05 00:00:00+00:00,42.29999923706055,43.02000045776367,42.29999923706055,42.7400016784668,139300
2024-06-06 00:00:00+00:00,43.040000915527344,43.119998931884766,41.939998626708984,42.619998931884766,182300
2024-06-07 00:00:00+00:00,42.13999938964844,42.72999954223633,41.61000061035156,41.91999816894531,150800
2024-06-10 00:00:00+00:00,41.470001220703125,42.02000045776367,40.900001525878906,41.689998626708984,193000
2024-06-11 00:00:00+00:00,41.5,41.5,40.02000045776367,40.59000015258789,197600
2024-06-12 00:00:00+00:00,41.20000076293945,41.349998474121094,40.529998779296875,40.84000015258789,153500
2024-06-13 00:00:00+00:00,40.81999969482422,40.849998474121094,39.880001068115234,40.33000183105469,209100
2024-06-14 00:00:00+00:00,39.84000015258789,40.2599983215332,39.2599983215332,39.81999969482422,106700
2024-06-17 00:00:00+00:00,39.63999938964844,40.970001220703125,39.63999938964844,40.900001525878906,115000
2024-06-18 00:00:00+00:00,40.790000915527344,40.91999816894531,39.95000076293945,40.040000915527344,93400
2024-06-20 00:00:00+00:00,39.900001525878906,40.1349983215332,38.45000076293945,39.029998779296875,194600
2024-06-21 00:00:00+00:00,38.9900016784668,38.9900016784668,38.06999969482422,38.29999923706055,232100
2024-06-24 00:00:00+00:00,38.439998626708984,38.439998626708984,36.8849983215332,37.040000915527344,305100
2024-06-25 00:00:00+00:00,37.13999938964844,37.13999938964844,35.16999816894531,35.38999938964844,284400
2024-06-26 00:00:00+00:00,35.0,37.08000183105469,34.689998626708984,37.08000183105469,325100
2024-06-27 00:00:00+00:00,37.119998931884766,38.349998474121094,36.81999969482422,37.2599983215332,304600
2024-06-28 00:00:00+00:00,37.189998626708984,38.599998474121094,37.08000183105469,38.47999954223633,4263000
2024-07-01 00:00:00+00:00,38.7599983215332,40.279998779296875,38.185001373291016,40.279998779296875,281400
2024-07-02 00:00:00+00:00,40.27000045776367,40.470001220703125,38.4900016784668,39.16999816894531,367700
2024-07-03 00:00:00+00:00,39.11000061035156,40.34000015258789,38.939998626708984,40.34000015258789,94000
2024-07-05 00:00:00+00:00,39.900001525878906,40.400001525878906,38.68000030517578,39.540000915527344,170900
2024-07-08 00:00:00+00:00,39.95000076293945,40.689998626708984,39.74599838256836,40.58000183105469,178600
2024-07-09 00:00:00+00:00,40.540000915527344,41.20000076293945,38.89500045776367,39.22999954223633,297300
2024-07-10 00:00:00+00:00,39.349998474121094,39.7599983215332,39.08000183105469,39.41999816894531,213300
2024-07-11 00:00:00+00:00,40.7400016784668,40.7400016784668,39.349998474121094,39.9900016784668,303100
2024-07-12 00:00:00+00:00,40.41999816894531,41.29499816894531,40.11000061035156,40.7599983215332,255900
2024-07-15 00:00:00+00:00,41.27000045776367,42.275001525878906,40.689998626708984,41.709999084472656,183500
2024-07-16 00:00:00+00:00,42.279998779296875,44.790000915527344,42.10499954223633,44.599998474121094,265500
2024-07-17 00:00:00+00:00,44.58000183105469,44.630001068115234,42.47999954223633,42.9900016784668,226700
2024-07-18 00:00:00+00:00,42.720001220703125,43.7599983215332,42.0099983215332,42.45000076293945,203700
2024-07-19 00:00:00+00:00,42.5,42.93000030517578,42.150001525878906,42.31999969482422,167200
2024-07-22 00:00:00+00:00,42.869998931884766,43.52000045776367,42.119998931884766,43.16999816894531,170400
2024-07-23 00:00:00+00:00,43.150001525878906,44.560001373291016,42.540000915527344,44.09000015258789,162400
2024-07-24 00:00:00+00:00,44.08000183105469,45.119998931884766,43.470001220703125,43.5,160900
2024-07-25 00:00:00+00:00,43.79999923706055,44.810001373291016,43.220001220703125,43.25,212200
2024-07-26 00:00:00+00:00,44.220001220703125,44.38999938964844,43.44499969482422,43.68000030517578,123200
2024-07-29 00:00:00+00:00,43.88999938964844,44.6150016784668,43.220001220703125,43.2400016784668,101700
2024-07-30 00:00:00+00:00,43.5099983215332,43.65999984741211,42.54999923706055,43.18000030517578,135700
2024-07-31 00:00:00+00:00,43.7599983215332,44.72999954223633,43.34000015258789,43.54999923706055,149900
2024-08-01 00:00:00+00:00,43.33000183105469,43.7400016784668,40.880001068115234,41.41999816894531,200600
2024-08-02 00:00:00+00:00,39.959999084472656,40.470001220703125,38.29999923706055,38.540000915527344,158700
2024-08-05 00:00:00+00:00,36.2400016784668,36.505001068115234,35.060001373291016,35.709999084472656,193200
2024-08-06 00:00:00+00:00,35.630001068115234,37.27000045776367,35.540000915527344,37.029998779296875,262100
2024-08-07 00:00:00+00:00,40.0099983215332,42.47999954223633,39.959999084472656,40.900001525878906,331900
2024-08-08 00:00:00+00:00,40.86000061035156,41.48400115966797,34.375,35.93000030517578,340100
2024-08-09 00:00:00+00:00,36.540000915527344,40.68000030517578,36.529998779296875,37.84000015258789,206600
2024-08-12 00:00:00+00:00,37.959999084472656,39.790000915527344,37.959999084472656,39.060001373291016,167800
2024-08-13 00:00:00+00:00,39.38999938964844,39.65999984741211,38.2400016784668,38.56999969482422,100200
2024-08-14 00:00:00+00:00,38.810001373291016,39.400001525878906,37.97999954223633,38.95000076293945,119700
2024-08-15 00:00:00+00:00,40.0099983215332,41.43000030517578,39.97999954223633,40.45000076293945,101400
2024-08-16 00:00:00+00:00,40.400001525878906,40.904998779296875,38.72999954223633,38.7599983215332,111200
2024-08-19 00:00:00+00:00,39.220001220703125,39.220001220703125,37.939998626708984,38.16999816894531,80700
2024-08-20 00:00:00+00:00,38.0,38.439998626708984,36.93000030517578,38.189998626708984,158800
2024-08-21 00:00:00+00:00,38.689998626708984,39.349998474121094,38.185001373291016,39.279998779296875,189500
2024-08-22 00:00:00+00:00,39.15999984741211,39.28499984741211,37.779998779296875,38.70000076293945,94700
2024-08-23 00:00:00+00:00,38.869998931884766,40.189998626708984,38.869998931884766,39.68000030517578,145500
2024-08-26 00:00:00+00:00,40.0,40.43000030517578,39.41999816894531,40.25,128600
2024-08-27 00:00:00+00:00,40.29999923706055,41.0,39.89500045776367,40.90999984741211,84400
2024-08-28 00:00:00+00:00,41.63999938964844,43.74300003051758,41.29999923706055,43.119998931884766,148800
2024-08-29 00:00:00+00:00,43.08000183105469,43.869998931884766,42.45000076293945,43.63999938964844,131600
2024-08-30 00:00:00+00:00,44.130001068115234,44.90999984741211,43.7599983215332,44.81999969482422,197100
2024-09-03 00:00:00+00:00,44.09000015258789,44.58000183105469,41.89500045776367,42.5,202400
2024-09-04 00:00:00+00:00,42.470001220703125,43.560001373291016,42.349998474121094,43.25,98300
2024-09-05 00:00:00+00:00,43.5099983215332,44.1349983215332,41.900001525878906,42.66999816894531,124700
2024-09-06 00:00:00+00:00,42.290000915527344,42.349998474121094,40.06999969482422,40.970001220703125,128000
2024-09-09 00:00:00+00:00,40.59000015258789,42.15999984741211,40.36000061035156,40.810001373291016,124600
2024-09-10 00:00:00+00:00,40.630001068115234,41.29999923706055,40.064998626708984,40.790000915527344,106600
2024-09-11 00:00:00+00:00,40.439998626708984,41.77000045776367,39.540000915527344,41.7400016784668,100200
2024-09-12 00:00:00+00:00,42.34000015258789,42.720001220703125,41.59000015258789,41.880001068115234,119000
2024-09-13 00:00:00+00:00,42.529998779296875,43.310001373291016,42.119998931884766,42.970001220703125,88100
