"('date', '')","('open', 'ATUS')","('high', 'ATUS')","('low', 'ATUS')","('close', 'ATUS')","('volume', 'ATUS')"
2024-02-06 00:00:00+00:00,2.119999885559082,2.190000057220459,2.049999952316284,2.0799999237060547,3013200
2024-02-07 00:00:00+00:00,2.0799999237060547,2.109999895095825,2.0,2.049999952316284,4219800
2024-02-08 00:00:00+00:00,2.0299999713897705,2.049999952316284,1.9500000476837158,2.0199999809265137,3555100
2024-02-09 00:00:00+00:00,2.049999952316284,2.119999885559082,2.0,2.0399999618530273,2980600
2024-02-12 00:00:00+00:00,2.0399999618530273,2.240000009536743,2.0399999618530273,2.2100000381469727,3700900
2024-02-13 00:00:00+00:00,2.0950000286102295,2.125,2.015000104904175,2.0399999618530273,3966000
2024-02-14 00:00:00+00:00,2.069999933242798,2.190000057220459,2.0199999809265137,2.1600000858306885,7274400
2024-02-15 00:00:00+00:00,2.2200000286102295,2.380000114440918,2.0399999618530273,2.180000066757202,7283700
2024-02-16 00:00:00+00:00,2.0999999046325684,2.109999895095825,1.9700000286102295,2.0,4765900
2024-02-20 00:00:00+00:00,2.0299999713897705,2.049999952316284,1.9220000505447388,2.009999990463257,3291900
2024-02-21 00:00:00+00:00,2.0,2.0299999713897705,1.8899999856948853,1.9199999570846558,2449300
2024-02-22 00:00:00+00:00,1.899999976158142,1.9249999523162842,1.815000057220459,1.8700000047683716,4824300
2024-02-23 00:00:00+00:00,1.8700000047683716,1.909999966621399,1.809999942779541,1.8300000429153442,3613400
2024-02-26 00:00:00+00:00,1.8300000429153442,2.990000009536743,1.7799999713897705,2.490000009536743,42147500
2024-02-27 00:00:00+00:00,2.450000047683716,2.994999885559082,2.309999942779541,2.9600000381469727,21654500
2024-02-28 00:00:00+00:00,2.869999885559082,3.0199999809265137,2.8499999046325684,2.990000009536743,13678600
2024-02-29 00:00:00+00:00,3.0299999713897705,3.180000066757202,2.940000057220459,2.9700000286102295,5029900
2024-03-01 00:00:00+00:00,2.9700000286102295,3.049999952316284,2.825000047683716,2.9800000190734863,4364700
2024-03-04 00:00:00+00:00,3.0,3.0799999237060547,2.799999952316284,2.819999933242798,7146100
2024-03-05 00:00:00+00:00,2.759999990463257,2.7699999809265137,2.4749999046325684,2.509999990463257,4020300
2024-03-06 00:00:00+00:00,2.5299999713897705,2.615000009536743,2.440000057220459,2.549999952316284,3392100
2024-03-07 00:00:00+00:00,2.569999933242798,2.6600000858306885,2.5399999618530273,2.5999999046325684,1795000
2024-03-08 00:00:00+00:00,2.630000114440918,2.799999952316284,2.630000114440918,2.75,2035400
2024-03-11 00:00:00+00:00,2.7200000286102295,2.8499999046325684,2.630000114440918,2.630000114440918,1301500
2024-03-12 00:00:00+00:00,2.630000114440918,2.690000057220459,2.5799999237060547,2.6600000858306885,1168600
2024-03-13 00:00:00+00:00,2.6600000858306885,2.8499999046325684,2.6440000534057617,2.7899999618530273,2124400
2024-03-14 00:00:00+00:00,2.7300000190734863,2.755000114440918,2.5999999046325684,2.619999885559082,2126900
2024-03-15 00:00:00+00:00,2.609999895095825,2.7100000381469727,2.5999999046325684,2.6700000762939453,2014600
2024-03-18 00:00:00+00:00,2.690000057220459,2.690000057220459,2.5199999809265137,2.5799999237060547,5120200
2024-03-19 00:00:00+00:00,2.6500000953674316,2.7200000286102295,2.559999942779541,2.609999895095825,2000700
2024-03-20 00:00:00+00:00,2.5899999141693115,2.759999990463257,2.569999933242798,2.75,2607700
2024-03-21 00:00:00+00:00,2.7699999809265137,2.8389999866485596,2.5899999141693115,2.5999999046325684,2526400
2024-03-22 00:00:00+00:00,2.5999999046325684,2.630000114440918,2.5,2.5199999809265137,2690100
2024-03-25 00:00:00+00:00,2.5199999809265137,2.569999933242798,2.4600000381469727,2.509999990463257,1679400
2024-03-26 00:00:00+00:00,2.5,2.549999952316284,2.4700000286102295,2.490000009536743,1998500
2024-03-27 00:00:00+00:00,2.5199999809265137,2.6600000858306885,2.450000047683716,2.619999885559082,2326200
2024-03-28 00:00:00+00:00,2.609999895095825,2.6649999618530273,2.5799999237060547,2.609999895095825,930400
2024-04-01 00:00:00+00:00,2.5899999141693115,2.619999885559082,2.5199999809265137,2.5899999141693115,1194600
2024-04-02 00:00:00+00:00,2.5199999809265137,2.5850000381469727,2.369999885559082,2.5,2513600
2024-04-03 00:00:00+00:00,2.509999990463257,2.619999885559082,2.4839999675750732,2.5999999046325684,1027500
2024-04-04 00:00:00+00:00,2.619999885559082,2.7200000286102295,2.5299999713897705,2.569999933242798,2059500
2024-04-05 00:00:00+00:00,2.380000114440918,2.450000047683716,2.140000104904175,2.440000057220459,8497800
2024-04-08 00:00:00+00:00,2.430000066757202,2.509999990463257,2.365000009536743,2.490000009536743,1742200
2024-04-09 00:00:00+00:00,2.440000057220459,2.549999952316284,2.390000104904175,2.430000066757202,1697000
2024-04-10 00:00:00+00:00,2.319999933242798,2.3499999046325684,2.2300000190734863,2.3399999141693115,1828800
2024-04-11 00:00:00+00:00,2.240000009536743,2.328000068664551,2.200000047683716,2.299999952316284,1667600
2024-04-12 00:00:00+00:00,2.2899999618530273,2.2899999618530273,2.1549999713897705,2.180000066757202,2435100
2024-04-15 00:00:00+00:00,2.200000047683716,2.2300000190734863,2.005000114440918,2.049999952316284,1875300
2024-04-16 00:00:00+00:00,2.0299999713897705,2.055000066757202,1.940000057220459,1.940000057220459,1730700
2024-04-17 00:00:00+00:00,2.0,2.0399999618530273,1.909999966621399,1.9500000476837158,1063000
2024-04-18 00:00:00+00:00,1.9500000476837158,2.0,1.8849999904632568,1.909999966621399,1609100
2024-04-19 00:00:00+00:00,1.899999976158142,1.9850000143051147,1.8600000143051147,1.9700000286102295,3040000
2024-04-22 00:00:00+00:00,1.9800000190734863,2.009999990463257,1.899999976158142,1.9199999570846558,1027300
2024-04-23 00:00:00+00:00,1.899999976158142,1.9800000190734863,1.840000033378601,1.909999966621399,1242000
2024-04-24 00:00:00+00:00,1.8799999952316284,1.9900000095367432,1.8450000286102295,1.9600000381469727,2328100
2024-04-25 00:00:00+00:00,1.8899999856948853,1.9600000381469727,1.8450000286102295,1.9500000476837158,1737900
2024-04-26 00:00:00+00:00,1.9199999570846558,2.069999933242798,1.8799999952316284,2.049999952316284,1429800
2024-04-29 00:00:00+00:00,2.069999933242798,2.2200000286102295,2.059999942779541,2.130000114440918,1929000
2024-04-30 00:00:00+00:00,2.0899999141693115,2.0899999141693115,1.9299999475479126,1.9299999475479126,1938200
2024-05-01 00:00:00+00:00,1.9500000476837158,2.069999933242798,1.9500000476837158,2.0299999713897705,2195900
2024-05-02 00:00:00+00:00,2.0799999237060547,2.315000057220459,2.009999990463257,2.049999952316284,4269500
2024-05-03 00:00:00+00:00,2.1500000953674316,2.1700000762939453,1.8350000381469727,1.9800000190734863,8792900
2024-05-06 00:00:00+00:00,2.009999990463257,2.059999942779541,1.899999976158142,1.9500000476837158,3030500
2024-05-07 00:00:00+00:00,1.9500000476837158,2.059000015258789,1.9500000476837158,2.0,4063400
2024-05-08 00:00:00+00:00,1.9700000286102295,2.049999952316284,1.9199999570846558,2.0399999618530273,3078600
2024-05-09 00:00:00+00:00,2.059999942779541,2.1549999713897705,2.0309998989105225,2.0999999046325684,2567500
2024-05-10 00:00:00+00:00,2.0899999141693115,2.190000057220459,2.059999942779541,2.1600000858306885,2759100
2024-05-13 00:00:00+00:00,2.1700000762939453,2.180000066757202,2.0999999046325684,2.0999999046325684,854400
2024-05-14 00:00:00+00:00,2.0999999046325684,2.2100000381469727,2.0999999046325684,2.180000066757202,3699000
2024-05-15 00:00:00+00:00,2.2100000381469727,2.2179999351501465,2.0299999713897705,2.0299999713897705,1177100
2024-05-16 00:00:00+00:00,2.0399999618530273,2.0999999046325684,1.975000023841858,2.0999999046325684,2689700
2024-05-17 00:00:00+00:00,2.119999885559082,2.3499999046325684,2.068000078201294,2.259999990463257,4656800
2024-05-20 00:00:00+00:00,2.25,2.3299999237060547,2.2149999141693115,2.319999933242798,1384300
2024-05-21 00:00:00+00:00,2.319999933242798,2.3299999237060547,2.2249999046325684,2.309999942779541,1471300
2024-05-22 00:00:00+00:00,2.2899999618530273,2.3489999771118164,2.2200000286102295,2.299999952316284,1725100
2024-05-23 00:00:00+00:00,2.299999952316284,2.325000047683716,2.200000047683716,2.259999990463257,1496700
2024-05-24 00:00:00+00:00,2.259999990463257,2.359999895095825,2.240000009536743,2.3299999237060547,1717100
2024-05-28 00:00:00+00:00,2.369999885559082,2.450000047683716,2.3499999046325684,2.430000066757202,2111800
2024-05-29 00:00:00+00:00,2.4000000953674316,2.619999885559082,2.3499999046325684,2.609999895095825,2360800
2024-05-30 00:00:00+00:00,2.569999933242798,2.7899999618530273,2.559999942779541,2.609999895095825,7159300
2024-05-31 00:00:00+00:00,2.5799999237060547,2.690000057220459,2.4800000190734863,2.4800000190734863,5936500
2024-06-03 00:00:00+00:00,2.630000114440918,2.75,2.5999999046325684,2.6500000953674316,3119500
2024-06-04 00:00:00+00:00,2.5899999141693115,2.609999895095825,2.5299999713897705,2.549999952316284,1040200
2024-06-05 00:00:00+00:00,2.5799999237060547,2.5899999141693115,2.5,2.5799999237060547,625900
2024-06-06 00:00:00+00:00,2.559999942779541,2.690000057220459,2.515000104904175,2.5899999141693115,3125300
2024-06-07 00:00:00+00:00,2.5399999618530273,2.5799999237060547,2.450000047683716,2.4600000381469727,1351700
2024-06-10 00:00:00+00:00,2.430000066757202,2.505000114440918,2.380000114440918,2.4700000286102295,941600
2024-06-11 00:00:00+00:00,2.440000057220459,2.4749999046325684,2.390000104904175,2.450000047683716,646300
2024-06-12 00:00:00+00:00,2.4800000190734863,2.509999990463257,2.369999885559082,2.369999885559082,991900
2024-06-13 00:00:00+00:00,2.380000114440918,2.380000114440918,2.2200000286102295,2.2300000190734863,2642900
2024-06-14 00:00:00+00:00,2.2200000286102295,2.240000009536743,2.0999999046325684,2.0999999046325684,906300
2024-06-17 00:00:00+00:00,2.0899999141693115,2.1600000858306885,2.0350000858306885,2.1500000953674316,1259400
2024-06-18 00:00:00+00:00,2.119999885559082,2.1530001163482666,2.015000104904175,2.059999942779541,1085000
2024-06-20 00:00:00+00:00,2.049999952316284,2.0899999141693115,2.0269999504089355,2.069999933242798,1103800
2024-06-21 00:00:00+00:00,2.0399999618530273,2.200000047683716,2.0299999713897705,2.180000066757202,2779100
2024-06-24 00:00:00+00:00,2.1700000762939453,2.200000047683716,2.0299999713897705,2.0399999618530273,3063500
2024-06-25 00:00:00+00:00,2.049999952316284,2.049999952316284,1.9900000095367432,2.0199999809265137,2618000
2024-06-26 00:00:00+00:00,2.0,2.0799999237060547,1.9700000286102295,2.069999933242798,2185200
2024-06-27 00:00:00+00:00,2.0799999237060547,2.0799999237060547,2.009999990463257,2.059999942779541,1064100
2024-06-28 00:00:00+00:00,2.069999933242798,2.0999999046325684,2.009999990463257,2.0399999618530273,1260500
2024-07-01 00:00:00+00:00,1.9700000286102295,2.075000047683716,1.9700000286102295,2.0399999618530273,2805700
2024-07-02 00:00:00+00:00,2.0,2.0350000858306885,1.899999976158142,2.0199999809265137,3877000
2024-07-03 00:00:00+00:00,2.0199999809265137,2.0850000381469727,2.0,2.059999942779541,1082700
2024-07-05 00:00:00+00:00,2.0899999141693115,2.0899999141693115,2.0199999809265137,2.0199999809265137,818500
2024-07-08 00:00:00+00:00,2.049999952316284,2.059999942779541,1.940000057220459,1.940000057220459,3099200
2024-07-09 00:00:00+00:00,1.9199999570846558,1.9500000476837158,1.8849999904632568,1.899999976158142,2107900
2024-07-10 00:00:00+00:00,1.940000057220459,1.940000057220459,1.840000033378601,1.8700000047683716,7126400
2024-07-11 00:00:00+00:00,1.8799999952316284,1.9450000524520874,1.8200000524520874,1.8899999856948853,4547000
2024-07-12 00:00:00+00:00,1.9199999570846558,2.069999933242798,1.909999966621399,2.0399999618530273,21563600
2024-07-15 00:00:00+00:00,2.0899999141693115,2.0899999141693115,1.8849999904632568,1.8899999856948853,2944000
2024-07-16 00:00:00+00:00,1.899999976158142,1.940000057220459,1.7899999618530273,1.8600000143051147,10029600
2024-07-17 00:00:00+00:00,1.8799999952316284,1.9500000476837158,1.809999942779541,1.8300000429153442,5283600
2024-07-18 00:00:00+00:00,1.8600000143051147,1.909999966621399,1.8200000524520874,1.8200000524520874,2512500
2024-07-19 00:00:00+00:00,1.8300000429153442,1.850000023841858,1.7799999713897705,1.7799999713897705,1943100
2024-07-22 00:00:00+00:00,1.8200000524520874,1.8200000524520874,1.7000000476837158,1.7300000190734863,2575500
2024-07-23 00:00:00+00:00,1.7200000286102295,1.7999999523162842,1.684999942779541,1.7799999713897705,2147400
2024-07-24 00:00:00+00:00,1.7699999809265137,1.7949999570846558,1.6100000143051147,1.6100000143051147,4204900
2024-07-25 00:00:00+00:00,1.6399999856948853,1.649999976158142,1.5499999523162842,1.5700000524520874,4575300
2024-07-26 00:00:00+00:00,1.600000023841858,1.7999999523162842,1.600000023841858,1.7699999809265137,5115700
2024-07-29 00:00:00+00:00,1.75,1.9049999713897705,1.7109999656677246,1.8899999856948853,2935600
2024-07-30 00:00:00+00:00,1.8700000047683716,2.119999885559082,1.8450000286102295,2.109999895095825,4359400
2024-07-31 00:00:00+00:00,2.109999895095825,2.1649999618530273,2.015000104904175,2.0899999141693115,2986800
2024-08-01 00:00:00+00:00,1.7599999904632568,2.0899999141693115,1.7599999904632568,1.8799999952316284,4691100
2024-08-02 00:00:00+00:00,1.7799999713897705,1.8250000476837158,1.7100000381469727,1.7899999618530273,1771500
2024-08-05 00:00:00+00:00,1.649999976158142,1.75,1.6100000143051147,1.7200000286102295,1482400
2024-08-06 00:00:00+00:00,1.7000000476837158,1.7400000095367432,1.690000057220459,1.7000000476837158,1137200
2024-08-07 00:00:00+00:00,1.7000000476837158,1.7300000190734863,1.5700000524520874,1.590000033378601,1715600
2024-08-08 00:00:00+00:00,1.6200000047683716,1.649999976158142,1.5499999523162842,1.6299999952316284,1948100
2024-08-09 00:00:00+00:00,1.649999976158142,1.649999976158142,1.5199999809265137,1.600000023841858,2245200
2024-08-12 00:00:00+00:00,1.5800000429153442,1.6100000143051147,1.5199999809265137,1.600000023841858,2896200
2024-08-13 00:00:00+00:00,1.6100000143051147,1.715000033378601,1.5950000286102295,1.7000000476837158,1658800
2024-08-14 00:00:00+00:00,1.7200000286102295,1.7200000286102295,1.600000023841858,1.6200000047683716,2268400
2024-08-15 00:00:00+00:00,1.6299999952316284,1.6549999713897705,1.5850000381469727,1.6200000047683716,1771800
2024-08-16 00:00:00+00:00,1.6299999952316284,1.6699999570846558,1.565000057220459,1.5700000524520874,1546400
2024-08-19 00:00:00+00:00,1.5800000429153442,1.7300000190734863,1.5750000476837158,1.600000023841858,7305400
2024-08-20 00:00:00+00:00,1.600000023841858,1.6699999570846558,1.5499999523162842,1.6299999952316284,3897800
2024-08-21 00:00:00+00:00,1.6100000143051147,1.8899999856948853,1.6100000143051147,1.8200000524520874,14287000
2024-08-22 00:00:00+00:00,1.850000023841858,1.9149999618530273,1.7699999809265137,1.850000023841858,2767700
2024-08-23 00:00:00+00:00,1.8300000429153442,1.9149999618530273,1.8200000524520874,1.840000033378601,1004200
2024-08-26 00:00:00+00:00,1.8300000429153442,1.909999966621399,1.809999942779541,1.8799999952316284,4737900
2024-08-27 00:00:00+00:00,1.899999976158142,2.0299999713897705,1.8799999952316284,1.909999966621399,3722400
2024-08-28 00:00:00+00:00,1.899999976158142,1.9500000476837158,1.8300000429153442,1.850000023841858,1250100
2024-08-29 00:00:00+00:00,1.840000033378601,1.9049999713897705,1.8240000009536743,1.8600000143051147,701200
2024-08-30 00:00:00+00:00,1.8600000143051147,1.909999966621399,1.809999942779541,1.840000033378601,1199000
2024-09-03 00:00:00+00:00,1.840000033378601,1.8799999952316284,1.7699999809265137,1.7999999523162842,1665500
2024-09-04 00:00:00+00:00,1.75,2.25,1.7000000476837158,2.0399999618530273,10701600
2024-09-05 00:00:00+00:00,2.049999952316284,2.25,1.9800000190734863,2.140000104904175,7845300
2024-09-06 00:00:00+00:00,2.140000104904175,2.2200000286102295,2.0950000286102295,2.200000047683716,3189000
2024-09-09 00:00:00+00:00,2.200000047683716,2.200000047683716,1.9700000286102295,2.049999952316284,3761700
2024-09-10 00:00:00+00:00,2.069999933242798,2.069999933242798,1.875,1.9600000381469727,3504200
2024-09-11 00:00:00+00:00,1.9199999570846558,2.0,1.8899999856948853,1.940000057220459,2344700
2024-09-12 00:00:00+00:00,1.9600000381469727,2.1700000762939453,1.9600000381469727,2.069999933242798,2602000
2024-09-13 00:00:00+00:00,2.0999999046325684,2.2300000190734863,2.0950000286102295,2.1700000762939453,3233900
2024-09-16 00:00:00+00:00,2.190000057220459,2.234999895095825,2.134999990463257,2.1700000762939453,1445300
2024-09-17 00:00:00+00:00,2.2100000381469727,2.309999942779541,2.1449999809265137,2.2200000286102295,4476500
2024-09-18 00:00:00+00:00,2.2200000286102295,2.4600000381469727,2.1700000762939453,2.319999933242798,4203000
2024-09-19 00:00:00+00:00,2.359999895095825,2.509999990463257,2.25,2.2799999713897705,4872400
2024-09-20 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.1600000858306885,2.190000057220459,3612600
2024-09-23 00:00:00+00:00,2.1700000762939453,2.190000057220459,2.0799999237060547,2.109999895095825,2685300
2024-09-24 00:00:00+00:00,2.140000104904175,2.4700000286102295,2.130000114440918,2.440000057220459,6449300
2024-09-25 00:00:00+00:00,2.4100000858306885,2.4800000190734863,2.3299999237060547,2.4600000381469727,2582300
2024-09-26 00:00:00+00:00,2.5,2.569999933242798,2.359999895095825,2.4700000286102295,3200700
2024-09-27 00:00:00+00:00,2.490000009536743,2.5899999141693115,2.4700000286102295,2.5,2853500
2024-09-30 00:00:00+00:00,2.5,2.515000104904175,2.433000087738037,2.4600000381469727,1341400
2024-10-01 00:00:00+00:00,2.4600000381469727,2.4700000286102295,2.380000114440918,2.4200000762939453,1350500
2024-10-02 00:00:00+00:00,2.3499999046325684,2.515000104904175,2.3399999141693115,2.4700000286102295,1841400
2024-10-03 00:00:00+00:00,2.4600000381469727,2.4700000286102295,2.3550000190734863,2.440000057220459,1704500
2024-10-04 00:00:00+00:00,2.5199999809265137,2.5299999713897705,2.4000000953674316,2.4100000858306885,1378200
2024-10-07 00:00:00+00:00,2.4000000953674316,2.424999952316284,2.3399999141693115,2.390000104904175,2233900
2024-10-08 00:00:00+00:00,2.3399999141693115,2.4100000858306885,2.3299999237060547,2.369999885559082,1863400
2024-10-09 00:00:00+00:00,2.3499999046325684,2.4700000286102295,2.3499999046325684,2.4600000381469727,1457200
2024-10-10 00:00:00+00:00,2.4100000858306885,2.5199999809265137,2.4049999713897705,2.509999990463257,1922400
2024-10-11 00:00:00+00:00,2.5199999809265137,2.555000066757202,2.450000047683716,2.450000047683716,1379400
2024-10-14 00:00:00+00:00,2.440000057220459,2.4649999141693115,2.380000114440918,2.4100000858306885,755700
2024-10-15 00:00:00+00:00,2.4000000953674316,2.5350000858306885,2.390000104904175,2.4000000953674316,2206900
2024-10-16 00:00:00+00:00,2.430000066757202,2.490000009536743,2.3499999046325684,2.359999895095825,3776900
2024-10-17 00:00:00+00:00,2.3399999141693115,2.4149999618530273,2.2799999713897705,2.390000104904175,1226300
2024-10-18 00:00:00+00:00,2.3399999141693115,2.4000000953674316,2.2899999618530273,2.309999942779541,2297200
2024-10-21 00:00:00+00:00,2.319999933242798,2.319999933242798,2.26200008392334,2.2799999713897705,1089900
2024-10-22 00:00:00+00:00,2.2799999713897705,2.309999942779541,2.184999942779541,2.259999990463257,1758400
2024-10-23 00:00:00+00:00,2.2799999713897705,2.390000104904175,2.24399995803833,2.359999895095825,2761000
2024-10-24 00:00:00+00:00,2.359999895095825,2.5,2.3399999141693115,2.440000057220459,3195000
2024-10-25 00:00:00+00:00,2.450000047683716,2.559999942779541,2.441999912261963,2.5399999618530273,2545500
2024-10-28 00:00:00+00:00,2.5799999237060547,2.6500000953674316,2.549999952316284,2.569999933242798,3612500
2024-10-29 00:00:00+00:00,2.559999942779541,2.609999895095825,2.4600000381469727,2.5799999237060547,3074200
2024-10-30 00:00:00+00:00,2.5399999618530273,2.5899999141693115,2.4809999465942383,2.5199999809265137,3201900
2024-10-31 00:00:00+00:00,2.549999952316284,2.569999933242798,2.4000000953674316,2.430000066757202,1751700
2024-11-01 00:00:00+00:00,2.5999999046325684,2.759000062942505,2.5199999809265137,2.640000104904175,9316000
2024-11-04 00:00:00+00:00,2.630000114440918,2.755000114440918,2.571000099182129,2.5899999141693115,9157800
2024-11-05 00:00:00+00:00,2.450000047683716,2.7200000286102295,2.3299999237060547,2.5299999713897705,7237400
2024-11-06 00:00:00+00:00,2.5999999046325684,2.7899999618530273,2.5399999618530273,2.5999999046325684,6109900
2024-11-07 00:00:00+00:00,2.5999999046325684,2.690000057220459,2.5299999713897705,2.630000114440918,5341700
2024-11-08 00:00:00+00:00,2.5999999046325684,2.6600000858306885,2.4800000190734863,2.5799999237060547,3488000
2024-11-11 00:00:00+00:00,2.5899999141693115,2.75,2.5299999713897705,2.690000057220459,5408300
2024-11-12 00:00:00+00:00,2.6600000858306885,2.8299999237060547,2.6549999713897705,2.7899999618530273,9248100
2024-11-13 00:00:00+00:00,2.799999952316284,2.799999952316284,2.6700000762939453,2.6700000762939453,3681000
2024-11-14 00:00:00+00:00,2.690000057220459,2.7300000190734863,2.609999895095825,2.609999895095825,2300600
2024-11-15 00:00:00+00:00,2.630000114440918,2.630000114440918,2.4600000381469727,2.4700000286102295,2795900
2024-11-18 00:00:00+00:00,2.4600000381469727,2.5,2.359999895095825,2.369999885559082,2646400
2024-11-19 00:00:00+00:00,2.3499999046325684,2.4149999618530273,2.319999933242798,2.380000114440918,1172700
2024-11-20 00:00:00+00:00,2.380000114440918,2.509000062942505,2.3510000705718994,2.4200000762939453,2174900
2024-11-21 00:00:00+00:00,2.4100000858306885,2.609999895095825,2.4049999713897705,2.5899999141693115,4747000
2024-11-22 00:00:00+00:00,2.5999999046325684,2.640000104904175,2.559999942779541,2.5899999141693115,3966500
2024-11-25 00:00:00+00:00,2.6500000953674316,2.6600000858306885,2.559999942779541,2.559999942779541,4710400
2024-11-26 00:00:00+00:00,2.559999942779541,2.609999895095825,2.509999990463257,2.509999990463257,2105000
2024-11-27 00:00:00+00:00,2.549999952316284,2.630000114440918,2.5250000953674316,2.5999999046325684,1728800
2024-11-29 00:00:00+00:00,2.5999999046325684,2.6600000858306885,2.4100000858306885,2.4100000858306885,2859200
2024-12-02 00:00:00+00:00,2.4100000858306885,2.5350000858306885,2.309999942779541,2.490000009536743,3673000
2024-12-03 00:00:00+00:00,2.440000057220459,2.569999933242798,2.430000066757202,2.5299999713897705,2372100
2024-12-04 00:00:00+00:00,2.5399999618530273,2.569999933242798,2.4800000190734863,2.490000009536743,3341800
2024-12-05 00:00:00+00:00,2.490000009536743,2.6050000190734863,2.4809999465942383,2.559999942779541,2790700
2024-12-06 00:00:00+00:00,2.559999942779541,2.6549999713897705,2.5329999923706055,2.5799999237060547,4866600
2024-12-09 00:00:00+00:00,2.569999933242798,2.640000104904175,2.3350000381469727,2.359999895095825,7048400
2024-12-10 00:00:00+00:00,2.359999895095825,2.497999906539917,2.2899999618530273,2.4000000953674316,4369600
2024-12-11 00:00:00+00:00,2.490000009536743,2.609999895095825,2.4100000858306885,2.5799999237060547,3095700
2024-12-12 00:00:00+00:00,2.5799999237060547,2.700000047683716,2.565000057220459,2.609999895095825,2739400
2024-12-13 00:00:00+00:00,2.549999952316284,2.680000066757202,2.5399999618530273,2.680000066757202,2337000
2024-12-16 00:00:00+00:00,2.5999999046325684,2.7200000286102295,2.569999933242798,2.619999885559082,2638800
2024-12-17 00:00:00+00:00,2.559999942779541,2.6080000400543213,2.450000047683716,2.549999952316284,3550600
2024-12-18 00:00:00+00:00,2.5799999237060547,2.680000066757202,2.5,2.5,4321900
2024-12-19 00:00:00+00:00,2.559999942779541,2.5999999046325684,2.515000104904175,2.559999942779541,3480800
2024-12-20 00:00:00+00:00,2.5399999618530273,2.700000047683716,2.5,2.640000104904175,3859800
2024-12-23 00:00:00+00:00,2.619999885559082,2.640000104904175,2.4800000190734863,2.5,2475500
2024-12-24 00:00:00+00:00,2.5,2.515000104904175,2.440000057220459,2.5,1570300
2024-12-26 00:00:00+00:00,2.490000009536743,2.490000009536743,2.380000114440918,2.450000047683716,1679600
2024-12-27 00:00:00+00:00,2.450000047683716,2.4790000915527344,2.359999895095825,2.4100000858306885,1167300
2024-12-30 00:00:00+00:00,2.359999895095825,2.430000066757202,2.3399999141693115,2.3399999141693115,1483000
2024-12-31 00:00:00+00:00,2.359999895095825,2.430000066757202,2.3499999046325684,2.4100000858306885,2224100
2025-01-02 00:00:00+00:00,2.4100000858306885,2.490000009536743,2.319999933242798,2.369999885559082,1599700
2025-01-03 00:00:00+00:00,2.359999895095825,2.490000009536743,2.3499999046325684,2.450000047683716,2131600
