"('date', '')","('open', 'AGYS')","('high', 'AGYS')","('low', 'AGYS')","('close', 'AGYS')","('volume', 'AGYS')"
2024-01-29 00:00:00+00:00,87.66999816894531,88.5999984741211,85.02999877929688,86.52999877929688,183000
2024-01-30 00:00:00+00:00,86.08000183105469,86.87999725341797,85.36000061035156,86.12000274658203,123300
2024-01-31 00:00:00+00:00,85.91000366210938,86.43000030517578,83.4800033569336,83.70999908447266,212700
2024-02-01 00:00:00+00:00,83.86000061035156,84.93000030517578,81.48999786376953,81.5999984741211,267700
2024-02-02 00:00:00+00:00,81.19000244140625,83.4800033569336,80.30999755859375,82.54000091552734,376500
2024-02-05 00:00:00+00:00,81.5199966430664,82.76000213623047,81.1500015258789,82.38999938964844,178700
2024-02-06 00:00:00+00:00,82.86000061035156,83.91000366210938,82.30000305175781,83.44000244140625,161900
2024-02-07 00:00:00+00:00,83.68000030517578,87.51000213623047,83.55999755859375,87.31999969482422,156600
2024-02-08 00:00:00+00:00,87.18000030517578,88.76000213623047,86.75,88.44000244140625,129600
2024-02-09 00:00:00+00:00,89.37000274658203,91.48999786376953,89.37000274658203,90.51000213623047,162700
2024-02-12 00:00:00+00:00,90.2699966430664,91.55000305175781,89.87000274658203,91.4000015258789,116700
2024-02-13 00:00:00+00:00,88.23999786376953,90.47000122070312,87.2699966430664,87.87999725341797,193900
2024-02-14 00:00:00+00:00,89.0,90.55000305175781,88.22000122070312,89.66999816894531,200700
2024-02-15 00:00:00+00:00,84.47000122070312,86.41999816894531,83.23999786376953,85.25,1103600
2024-02-16 00:00:00+00:00,85.44999694824219,86.0999984741211,78.9000015258789,78.9800033569336,303900
2024-02-20 00:00:00+00:00,78.5199966430664,78.98999786376953,77.0,78.7300033569336,271600
2024-02-21 00:00:00+00:00,77.9000015258789,80.19000244140625,77.87000274658203,79.58000183105469,159500
2024-02-22 00:00:00+00:00,80.73999786376953,82.06999969482422,80.48999786376953,82.02999877929688,210000
2024-02-23 00:00:00+00:00,82.11000061035156,82.80000305175781,79.91999816894531,80.33999633789062,188800
2024-02-26 00:00:00+00:00,79.93000030517578,81.76000213623047,79.45999908447266,79.66999816894531,128300
2024-02-27 00:00:00+00:00,79.72000122070312,81.7699966430664,79.30000305175781,81.06999969482422,135400
2024-02-28 00:00:00+00:00,80.4800033569336,80.9000015258789,77.69000244140625,77.9000015258789,106500
2024-02-29 00:00:00+00:00,78.58999633789062,78.66999816894531,76.52999877929688,77.80000305175781,280000
2024-03-01 00:00:00+00:00,77.73999786376953,77.83000183105469,76.66000366210938,77.41000366210938,195500
2024-03-04 00:00:00+00:00,78.02999877929688,79.0199966430664,77.94000244140625,77.98999786376953,182800
2024-03-05 00:00:00+00:00,77.43000030517578,77.52999877929688,75.13999938964844,75.95999908447266,221000
2024-03-06 00:00:00+00:00,77.02999877929688,78.54000091552734,76.16000366210938,78.2699966430664,273200
2024-03-07 00:00:00+00:00,77.94000244140625,79.5199966430664,77.6500015258789,78.20999908447266,215900
2024-03-08 00:00:00+00:00,78.77999877929688,79.58000183105469,76.37000274658203,76.52999877929688,110800
2024-03-11 00:00:00+00:00,76.08000183105469,76.4000015258789,74.41999816894531,74.73999786376953,131300
2024-03-12 00:00:00+00:00,74.6500015258789,75.43000030517578,74.02999877929688,75.30000305175781,151400
2024-03-13 00:00:00+00:00,75.30000305175781,75.7699966430664,74.58999633789062,75.43000030517578,127900
2024-03-14 00:00:00+00:00,75.12999725341797,75.66000366210938,74.81999969482422,75.56999969482422,135900
2024-03-15 00:00:00+00:00,75.0,76.61000061035156,75.0,76.41999816894531,282200
2024-03-18 00:00:00+00:00,76.86000061035156,78.79000091552734,76.45999908447266,78.33000183105469,156900
2024-03-19 00:00:00+00:00,77.6500015258789,78.98999786376953,77.0,77.91999816894531,136100
2024-03-20 00:00:00+00:00,77.94000244140625,80.02999877929688,77.75,79.12000274658203,118600
2024-03-21 00:00:00+00:00,79.94999694824219,83.5999984741211,79.11000061035156,81.19000244140625,254200
2024-03-22 00:00:00+00:00,80.54000091552734,80.54000091552734,78.08999633789062,78.63999938964844,108300
2024-03-25 00:00:00+00:00,78.69999694824219,79.0199966430664,78.0,78.0199966430664,50400
2024-03-26 00:00:00+00:00,78.68000030517578,79.69000244140625,76.73999786376953,79.4800033569336,231700
2024-03-27 00:00:00+00:00,80.19999694824219,82.55000305175781,78.69999694824219,82.44999694824219,137200
2024-03-28 00:00:00+00:00,82.5999984741211,84.79000091552734,81.8499984741211,84.26000213623047,272400
2024-04-01 00:00:00+00:00,83.77999877929688,84.87999725341797,83.05999755859375,84.8499984741211,133300
2024-04-02 00:00:00+00:00,84.0,84.18000030517578,81.55999755859375,82.05000305175781,203300
2024-04-03 00:00:00+00:00,81.54000091552734,82.37000274658203,81.19999694824219,82.08000183105469,218800
2024-04-04 00:00:00+00:00,83.01000213623047,83.69999694824219,81.76000213623047,82.16000366210938,157700
2024-04-05 00:00:00+00:00,82.27999877929688,83.2699966430664,80.91999816894531,81.54000091552734,104200
2024-04-08 00:00:00+00:00,81.76000213623047,83.5999984741211,81.76000213623047,83.5199966430664,207900
2024-04-09 00:00:00+00:00,83.93000030517578,85.0199966430664,83.52999877929688,84.55000305175781,101900
2024-04-10 00:00:00+00:00,82.5199966430664,83.80000305175781,82.5199966430664,83.06999969482422,124800
2024-04-11 00:00:00+00:00,83.75,83.87000274658203,81.41000366210938,81.87999725341797,92200
2024-04-12 00:00:00+00:00,81.26000213623047,82.72000122070312,81.2300033569336,82.38999938964844,115800
2024-04-15 00:00:00+00:00,83.1500015258789,83.37999725341797,82.16999816894531,82.80000305175781,149400
2024-04-16 00:00:00+00:00,82.0999984741211,83.2699966430664,80.5199966430664,81.62000274658203,148300
2024-04-17 00:00:00+00:00,81.77999877929688,82.9000015258789,81.77999877929688,82.37999725341797,140600
2024-04-18 00:00:00+00:00,82.43000030517578,82.43000030517578,80.9000015258789,81.75,195400
2024-04-19 00:00:00+00:00,81.30000305175781,82.41000366210938,80.66999816894531,81.77999877929688,220400
2024-04-22 00:00:00+00:00,81.87000274658203,84.30000305175781,81.87000274658203,83.51000213623047,140800
2024-04-23 00:00:00+00:00,83.5,85.66999816894531,82.23999786376953,83.87999725341797,155000
2024-04-24 00:00:00+00:00,83.72000122070312,84.62999725341797,83.33000183105469,83.86000061035156,127600
2024-04-25 00:00:00+00:00,82.9800033569336,84.37999725341797,82.23999786376953,83.44999694824219,83800
2024-04-26 00:00:00+00:00,83.87000274658203,84.95999908447266,82.83999633789062,83.0,82600
2024-04-29 00:00:00+00:00,83.20999908447266,83.87000274658203,82.62000274658203,83.0199966430664,111900
2024-04-30 00:00:00+00:00,82.33000183105469,84.30000305175781,82.19000244140625,83.05000305175781,258600
2024-05-01 00:00:00+00:00,82.52999877929688,84.06999969482422,81.6500015258789,82.69999694824219,138500
2024-05-02 00:00:00+00:00,83.61000061035156,83.61000061035156,82.19999694824219,82.93000030517578,116300
2024-05-03 00:00:00+00:00,83.69999694824219,84.16000366210938,78.95999908447266,79.20999908447266,124000
2024-05-06 00:00:00+00:00,79.33000183105469,80.38999938964844,79.05999755859375,79.51000213623047,127800
2024-05-07 00:00:00+00:00,79.30000305175781,81.48999786376953,78.73999786376953,80.69000244140625,250400
2024-05-08 00:00:00+00:00,80.4000015258789,80.86000061035156,79.68000030517578,80.58999633789062,190100
2024-05-09 00:00:00+00:00,80.98999786376953,81.44000244140625,80.80999755859375,81.02999877929688,102900
2024-05-10 00:00:00+00:00,81.19000244140625,81.97000122070312,80.54000091552734,81.80999755859375,131400
2024-05-13 00:00:00+00:00,82.80999755859375,83.55999755859375,79.41999816894531,80.20999908447266,380300
2024-05-14 00:00:00+00:00,86.05000305175781,92.3499984741211,85.06999969482422,92.16000366210938,485000
2024-05-15 00:00:00+00:00,93.0,96.80000305175781,91.05999755859375,96.18000030517578,284800
2024-05-16 00:00:00+00:00,94.77999877929688,99.58999633789062,94.77999877929688,99.0,231600
2024-05-17 00:00:00+00:00,99.20999908447266,100.19999694824219,98.33999633789062,99.94000244140625,282700
2024-05-20 00:00:00+00:00,99.7300033569336,102.87000274658203,99.5,102.45999908447266,184900
2024-05-21 00:00:00+00:00,102.05000305175781,104.0,100.6500015258789,103.30000305175781,286100
2024-05-22 00:00:00+00:00,102.98999786376953,104.97000122070312,101.58000183105469,104.2300033569336,192700
2024-05-23 00:00:00+00:00,105.0,105.0,101.0,101.5999984741211,159500
2024-05-24 00:00:00+00:00,101.47000122070312,104.87999725341797,100.70999908447266,104.05000305175781,245400
2024-05-28 00:00:00+00:00,104.18000030517578,104.18000030517578,99.55000305175781,99.8499984741211,542100
2024-05-29 00:00:00+00:00,99.12999725341797,100.37999725341797,95.62999725341797,96.66999816894531,387600
2024-05-30 00:00:00+00:00,96.62999725341797,96.62999725341797,93.81999969482422,94.51000213623047,247200
2024-05-31 00:00:00+00:00,94.9800033569336,95.83999633789062,92.72000122070312,95.47000122070312,289300
2024-06-03 00:00:00+00:00,95.66999816894531,96.9800033569336,90.9000015258789,94.0,377100
2024-06-04 00:00:00+00:00,93.37999725341797,94.47000122070312,91.62000274658203,92.44000244140625,256700
2024-06-05 00:00:00+00:00,93.16999816894531,96.62000274658203,92.75,96.61000061035156,174800
2024-06-06 00:00:00+00:00,96.19000244140625,96.5,91.25,92.47000122070312,179400
2024-06-07 00:00:00+00:00,92.3499984741211,95.79000091552734,89.5999984741211,95.02999877929688,381600
2024-06-10 00:00:00+00:00,93.69999694824219,94.62999725341797,91.37999725341797,91.88999938964844,291200
2024-06-11 00:00:00+00:00,91.08000183105469,92.4000015258789,89.68000030517578,91.11000061035156,140700
2024-06-12 00:00:00+00:00,93.66999816894531,94.18000030517578,90.79000091552734,91.83999633789062,204800
2024-06-13 00:00:00+00:00,91.91999816894531,91.91999816894531,89.5199966430664,90.5199966430664,201700
2024-06-14 00:00:00+00:00,89.51000213623047,91.3499984741211,89.19000244140625,91.06999969482422,222600
2024-06-17 00:00:00+00:00,91.41000366210938,94.22000122070312,90.16999816894531,94.12999725341797,270400
2024-06-18 00:00:00+00:00,93.36000061035156,95.48999786376953,92.68000030517578,92.91000366210938,186700
2024-06-20 00:00:00+00:00,92.56999969482422,94.91000366210938,92.33999633789062,94.80999755859375,233300
2024-06-21 00:00:00+00:00,94.43000030517578,99.45999908447266,93.69999694824219,98.44000244140625,556500
2024-06-24 00:00:00+00:00,98.88999938964844,99.44000244140625,96.79000091552734,98.43000030517578,421500
2024-06-25 00:00:00+00:00,99.12000274658203,101.63999938964844,97.55000305175781,101.47000122070312,239300
2024-06-26 00:00:00+00:00,100.5199966430664,101.66999816894531,99.80999755859375,100.05000305175781,203800
2024-06-27 00:00:00+00:00,100.47000122070312,102.44000244140625,100.41999816894531,101.88999938964844,142100
2024-06-28 00:00:00+00:00,102.5,104.80000305175781,102.30999755859375,104.13999938964844,562800
2024-07-01 00:00:00+00:00,104.0,104.83999633789062,100.55999755859375,103.43000030517578,221700
2024-07-02 00:00:00+00:00,102.98999786376953,103.81999969482422,102.16000366210938,103.6500015258789,123300
2024-07-03 00:00:00+00:00,103.33999633789062,104.54000091552734,103.05999755859375,104.0199966430664,53700
2024-07-05 00:00:00+00:00,103.1500015258789,103.87000274658203,100.54000091552734,102.95999908447266,91300
2024-07-08 00:00:00+00:00,103.1500015258789,105.68000030517578,102.7699966430664,105.5,182300
2024-07-09 00:00:00+00:00,105.16000366210938,105.54000091552734,103.23999786376953,104.66999816894531,166100
2024-07-10 00:00:00+00:00,104.51000213623047,105.0,98.70999908447266,102.66999816894531,270000
2024-07-11 00:00:00+00:00,104.51000213623047,105.19999694824219,102.83000183105469,104.3499984741211,198900
2024-07-12 00:00:00+00:00,105.26000213623047,107.41000366210938,104.30000305175781,106.83999633789062,228200
2024-07-15 00:00:00+00:00,108.0199966430664,109.43000030517578,107.13999938964844,107.7699966430664,185100
2024-07-16 00:00:00+00:00,108.91999816894531,109.62000274658203,107.06999969482422,108.94999694824219,161000
2024-07-17 00:00:00+00:00,108.19999694824219,110.5,106.16000366210938,107.43000030517578,274200
2024-07-18 00:00:00+00:00,108.13999938964844,110.9800033569336,107.47000122070312,109.93000030517578,349400
2024-07-19 00:00:00+00:00,110.58000183105469,110.69000244140625,106.30999755859375,107.91000366210938,312800
2024-07-22 00:00:00+00:00,108.19000244140625,112.61000061035156,108.19000244140625,111.80000305175781,417400
2024-07-23 00:00:00+00:00,105.0,111.19000244140625,101.5999984741211,106.76000213623047,616700
2024-07-24 00:00:00+00:00,106.2300033569336,109.0,104.11000061035156,105.5199966430664,323800
2024-07-25 00:00:00+00:00,105.81999969482422,109.7300033569336,105.81999969482422,108.11000061035156,332000
2024-07-26 00:00:00+00:00,110.2300033569336,112.16000366210938,109.05000305175781,110.69999694824219,246000
2024-07-29 00:00:00+00:00,110.69999694824219,112.91000366210938,108.37999725341797,110.2699966430664,133600
2024-07-30 00:00:00+00:00,111.41999816894531,112.55999755859375,109.51000213623047,110.62000274658203,229000
2024-07-31 00:00:00+00:00,112.62000274658203,114.12000274658203,110.2699966430664,112.08999633789062,227200
2024-08-01 00:00:00+00:00,112.58000183105469,113.58999633789062,108.0,109.05999755859375,246600
2024-08-02 00:00:00+00:00,105.19999694824219,106.12000274658203,103.0,105.6500015258789,164500
2024-08-05 00:00:00+00:00,98.68000030517578,103.80999755859375,97.52999877929688,101.47000122070312,181100
2024-08-06 00:00:00+00:00,101.95999908447266,105.93000030517578,101.58000183105469,104.5999984741211,196700
2024-08-07 00:00:00+00:00,106.75,107.68000030517578,104.33999633789062,105.2699966430664,167600
2024-08-08 00:00:00+00:00,106.52999877929688,109.13999938964844,105.44000244140625,108.73999786376953,166500
2024-08-09 00:00:00+00:00,108.58000183105469,110.52999877929688,107.81999969482422,109.98999786376953,145900
2024-08-12 00:00:00+00:00,109.43000030517578,110.93000030517578,108.69000244140625,109.62000274658203,193800
2024-08-13 00:00:00+00:00,110.29000091552734,110.94000244140625,108.19999694824219,110.2699966430664,161100
2024-08-14 00:00:00+00:00,110.11000061035156,110.61000061035156,107.37000274658203,107.55000305175781,217900
2024-08-15 00:00:00+00:00,109.9800033569336,110.52999877929688,107.9800033569336,109.80000305175781,217000
2024-08-16 00:00:00+00:00,109.30999755859375,110.98999786376953,107.5,107.75,143400
2024-08-19 00:00:00+00:00,108.04000091552734,109.4800033569336,107.55000305175781,108.95999908447266,104800
2024-08-20 00:00:00+00:00,109.58000183105469,109.9800033569336,107.16000366210938,108.81999969482422,107300
2024-08-21 00:00:00+00:00,108.54000091552734,110.4800033569336,107.37999725341797,108.87000274658203,189300
2024-08-22 00:00:00+00:00,109.05000305175781,112.02999877929688,108.4800033569336,108.72000122070312,148200
2024-08-23 00:00:00+00:00,109.3499984741211,111.70999908447266,108.97000122070312,110.4000015258789,147400
2024-08-26 00:00:00+00:00,110.5999984741211,113.36000061035156,109.6500015258789,112.69000244140625,175800
2024-08-27 00:00:00+00:00,112.29000091552734,112.95999908447266,110.58000183105469,110.83999633789062,88100
2024-08-28 00:00:00+00:00,110.56999969482422,110.83999633789062,108.27999877929688,109.19999694824219,116200
2024-08-29 00:00:00+00:00,110.27999877929688,114.69999694824219,110.0999984741211,112.31999969482422,163400
2024-08-30 00:00:00+00:00,112.23999786376953,113.80999755859375,110.97000122070312,113.0999984741211,199000
2024-09-03 00:00:00+00:00,111.93000030517578,112.36000061035156,106.55000305175781,106.83000183105469,123400
2024-09-04 00:00:00+00:00,106.30999755859375,108.22000122070312,103.75,107.01000213623047,162500
2024-09-05 00:00:00+00:00,107.0199966430664,108.13999938964844,106.04000091552734,107.20999908447266,158500
2024-09-06 00:00:00+00:00,107.69999694824219,107.72000122070312,102.7699966430664,103.08999633789062,168000
2024-09-09 00:00:00+00:00,104.0199966430664,104.0199966430664,100.80000305175781,101.19999694824219,386000
2024-09-10 00:00:00+00:00,101.87000274658203,103.5,99.80000305175781,100.4000015258789,283200
2024-09-11 00:00:00+00:00,99.36000061035156,101.69000244140625,98.80999755859375,101.47000122070312,221500
2024-09-12 00:00:00+00:00,102.51000213623047,103.29000091552734,100.95999908447266,101.0999984741211,151100
2024-09-13 00:00:00+00:00,102.19999694824219,104.25,101.33999633789062,102.16999816894531,223900
2024-09-16 00:00:00+00:00,103.19999694824219,105.75,102.6500015258789,102.91999816894531,231000
2024-09-17 00:00:00+00:00,103.68000030517578,105.19000244140625,102.5199966430664,103.4800033569336,157000
2024-09-18 00:00:00+00:00,103.37000274658203,104.76000213623047,101.18000030517578,101.30999755859375,258900
2024-09-19 00:00:00+00:00,104.33000183105469,105.43000030517578,103.0,104.61000061035156,285500
2024-09-20 00:00:00+00:00,104.88999938964844,107.19999694824219,104.37000274658203,104.79000091552734,804100
2024-09-23 00:00:00+00:00,105.08999633789062,107.91999816894531,103.86000061035156,107.54000091552734,180200
2024-09-24 00:00:00+00:00,107.62000274658203,108.52999877929688,105.91999816894531,107.91000366210938,145300
2024-09-25 00:00:00+00:00,108.37000274658203,108.4000015258789,106.88999938964844,107.4000015258789,185800
2024-09-26 00:00:00+00:00,108.95999908447266,109.9800033569336,107.55999755859375,109.88999938964844,155200
2024-09-27 00:00:00+00:00,110.86000061035156,111.5,107.44000244140625,107.97000122070312,143600
2024-09-30 00:00:00+00:00,107.58999633789062,109.98999786376953,107.58999633789062,108.97000122070312,129700
2024-10-01 00:00:00+00:00,108.97000122070312,109.22000122070312,105.81999969482422,106.51000213623047,87500
2024-10-02 00:00:00+00:00,106.11000061035156,107.3499984741211,104.94000244140625,105.41000366210938,108000
2024-10-03 00:00:00+00:00,104.94000244140625,107.33999633789062,104.69000244140625,105.04000091552734,154500
2024-10-04 00:00:00+00:00,106.98999786376953,107.83000183105469,105.9000015258789,106.7300033569336,101000
2024-10-07 00:00:00+00:00,106.29000091552734,106.43000030517578,104.95999908447266,105.47000122070312,137900
2024-10-08 00:00:00+00:00,106.18000030517578,108.94999694824219,105.02999877929688,108.81999969482422,94100
2024-10-09 00:00:00+00:00,108.83999633789062,111.7699966430664,108.62999725341797,111.5999984741211,127100
2024-10-10 00:00:00+00:00,110.37999725341797,112.70999908447266,109.91000366210938,112.51000213623047,168500
2024-10-11 00:00:00+00:00,112.98999786376953,115.5199966430664,112.7699966430664,114.9000015258789,175800
2024-10-14 00:00:00+00:00,115.66000366210938,117.33999633789062,115.66000366210938,116.95999908447266,101500
2024-10-15 00:00:00+00:00,117.44000244140625,119.26000213623047,117.0,118.83000183105469,167700
2024-10-16 00:00:00+00:00,119.9800033569336,124.11000061035156,119.4000015258789,124.05999755859375,315200
2024-10-17 00:00:00+00:00,124.98999786376953,125.7300033569336,123.62000274658203,124.62000274658203,228900
2024-10-18 00:00:00+00:00,125.43000030517578,125.58000183105469,123.19999694824219,123.94000244140625,275900
2024-10-21 00:00:00+00:00,123.55000305175781,123.94999694824219,116.58000183105469,117.44000244140625,244500
2024-10-22 00:00:00+00:00,117.1500015258789,117.2300033569336,108.55000305175781,108.83000183105469,228000
2024-10-23 00:00:00+00:00,108.27999877929688,109.93000030517578,107.0999984741211,108.7699966430664,141100
2024-10-24 00:00:00+00:00,109.43000030517578,111.25,108.91999816894531,110.97000122070312,150700
2024-10-25 00:00:00+00:00,112.01000213623047,114.11000061035156,109.73999786376953,110.19000244140625,149200
2024-10-28 00:00:00+00:00,111.75,115.51000213623047,111.26000213623047,111.48999786376953,264300
2024-10-29 00:00:00+00:00,119.83000183105469,119.83000183105469,100.0199966430664,102.51000213623047,504800
2024-10-30 00:00:00+00:00,102.18000030517578,102.68000030517578,97.58000183105469,98.37999725341797,343600
2024-10-31 00:00:00+00:00,97.9000015258789,101.16000366210938,97.58000183105469,100.04000091552734,335400
2024-11-01 00:00:00+00:00,100.1500015258789,102.44000244140625,99.94999694824219,102.38999938964844,321100
2024-11-04 00:00:00+00:00,101.8499984741211,105.33999633789062,101.0199966430664,102.94999694824219,267300
2024-11-05 00:00:00+00:00,102.0,105.5199966430664,101.83999633789062,104.13999938964844,208400
2024-11-06 00:00:00+00:00,109.73999786376953,115.87999725341797,109.69000244140625,115.7300033569336,288600
2024-11-07 00:00:00+00:00,115.83000183105469,118.18000030517578,114.18000030517578,117.25,198800
2024-11-08 00:00:00+00:00,116.83999633789062,119.13999938964844,115.41999816894531,118.80999755859375,193900
2024-11-11 00:00:00+00:00,120.05999755859375,123.77999877929688,120.05000305175781,122.88999938964844,150800
2024-11-12 00:00:00+00:00,122.69999694824219,125.95999908447266,122.55000305175781,123.75,269900
2024-11-13 00:00:00+00:00,124.69000244140625,128.61000061035156,123.33999633789062,125.0199966430664,483000
2024-11-14 00:00:00+00:00,124.73999786376953,124.98999786376953,117.68000030517578,120.83999633789062,249000
2024-11-15 00:00:00+00:00,121.76000213623047,122.51000213623047,118.0199966430664,121.19000244140625,187000
2024-11-18 00:00:00+00:00,121.58999633789062,123.58999633789062,120.66999816894531,122.19000244140625,133100
2024-11-19 00:00:00+00:00,120.93000030517578,123.3499984741211,120.01000213623047,123.13999938964844,164500
2024-11-20 00:00:00+00:00,123.44999694824219,125.86000061035156,121.62000274658203,125.77999877929688,147800
2024-11-21 00:00:00+00:00,127.0,132.33999633789062,126.87000274658203,131.97999572753906,270900
2024-11-22 00:00:00+00:00,133.22999572753906,138.19000244140625,132.88999938964844,137.47999572753906,210000
2024-11-25 00:00:00+00:00,138.52000427246094,139.99000549316406,136.5,137.8000030517578,331700
2024-11-26 00:00:00+00:00,136.52999877929688,138.42999267578125,136.0,137.72000122070312,233800
2024-11-27 00:00:00+00:00,138.2100067138672,138.4600067138672,131.97000122070312,133.88999938964844,153300
2024-11-29 00:00:00+00:00,133.97000122070312,135.61000061035156,133.1699981689453,134.3000030517578,83300
2024-12-02 00:00:00+00:00,134.39999389648438,135.4199981689453,132.1300048828125,132.24000549316406,250200
2024-12-03 00:00:00+00:00,133.02000427246094,134.3699951171875,130.39999389648438,132.99000549316406,197400
2024-12-04 00:00:00+00:00,134.0399932861328,135.92999267578125,132.49000549316406,133.63999938964844,172000
2024-12-05 00:00:00+00:00,134.1199951171875,135.08999633789062,130.5,131.94000244140625,190500
2024-12-06 00:00:00+00:00,133.36000061035156,135.49000549316406,132.8300018310547,133.66000366210938,168700
2024-12-09 00:00:00+00:00,134.1199951171875,134.97000122070312,128.17999267578125,129.05999755859375,192500
2024-12-10 00:00:00+00:00,128.97999572753906,131.8000030517578,128.07000732421875,129.75999450683594,187700
2024-12-11 00:00:00+00:00,131.49000549316406,133.92999267578125,130.3699951171875,132.8300018310547,171800
2024-12-12 00:00:00+00:00,132.8300018310547,136.17999267578125,131.60000610351562,136.0,217900
2024-12-13 00:00:00+00:00,136.0,137.5800018310547,130.8300018310547,132.92999267578125,245100
2024-12-16 00:00:00+00:00,132.92999267578125,139.97999572753906,131.67999267578125,139.22000122070312,336800
2024-12-17 00:00:00+00:00,139.22000122070312,142.63999938964844,135.94000244140625,141.74000549316406,421900
2024-12-18 00:00:00+00:00,141.91000366210938,141.91000366210938,126.26000213623047,129.19000244140625,302600
2024-12-19 00:00:00+00:00,130.42999267578125,135.5500030517578,129.77000427246094,134.86000061035156,238800
2024-12-20 00:00:00+00:00,132.67999267578125,138.97000122070312,132.44000244140625,138.6699981689453,405200
2024-12-23 00:00:00+00:00,138.3699951171875,138.3699951171875,135.5399932861328,136.47000122070312,196800
2024-12-24 00:00:00+00:00,136.64999389648438,139.64999389648438,135.64999389648438,138.92999267578125,84300
2024-12-26 00:00:00+00:00,136.72999572753906,138.57000732421875,136.1199951171875,138.08999633789062,116100
2024-12-27 00:00:00+00:00,136.69000244140625,137.0399932861328,132.08999633789062,135.5800018310547,93900
2024-12-30 00:00:00+00:00,133.24000549316406,135.3800048828125,130.58999633789062,133.44000244140625,127100
2024-12-31 00:00:00+00:00,134.82000732421875,134.82000732421875,129.72999572753906,131.7100067138672,179000
2025-01-02 00:00:00+00:00,132.82000732421875,133.41000366210938,128.7899932861328,129.61000061035156,145100
2025-01-03 00:00:00+00:00,130.5,133.67999267578125,129.8699951171875,133.25999450683594,122500
2025-01-06 00:00:00+00:00,134.5,134.5,128.8800048828125,130.14999389648438,122900
2025-01-07 00:00:00+00:00,131.6199951171875,131.6199951171875,126.25,130.0399932861328,123000
2025-01-08 00:00:00+00:00,129.75999450683594,134.89999389648438,128.52999877929688,134.55999755859375,157000
2025-01-10 00:00:00+00:00,131.41000366210938,132.7100067138672,127.97000122070312,128.0800018310547,167200
2025-01-13 00:00:00+00:00,125.9000015258789,128.19000244140625,124.72000122070312,127.52999877929688,268000
2025-01-14 00:00:00+00:00,128.13999938964844,131.05999755859375,126.86000061035156,130.9499969482422,290300
2025-01-15 00:00:00+00:00,134.7899932861328,135.4499969482422,131.10000610351562,132.75,174300
2025-01-16 00:00:00+00:00,132.8000030517578,135.58999633789062,132.52000427246094,132.97000122070312,198100
2025-01-17 00:00:00+00:00,134.9600067138672,134.9600067138672,121.55000305175781,121.80999755859375,606200
2025-01-21 00:00:00+00:00,123.06999969482422,127.66000366210938,122.5,125.9000015258789,696000
2025-01-22 00:00:00+00:00,95.0,105.0,94.7699966430664,100.66999816894531,1650600
2025-01-23 00:00:00+00:00,100.51000213623047,101.88999938964844,94.68000030517578,95.66999816894531,707000
2025-01-24 00:00:00+00:00,95.16999816894531,96.25,91.3499984741211,92.23999786376953,534500
2025-01-27 00:00:00+00:00,90.01000213623047,92.2300033569336,88.16999816894531,89.7300033569336,533300
2025-01-28 00:00:00+00:00,89.7300033569336,92.5999984741211,88.0,92.02999877929688,424800
2025-01-29 00:00:00+00:00,91.62999725341797,93.12000274658203,90.25,92.44000244140625,648700
2025-01-30 00:00:00+00:00,93.22000122070312,94.37999725341797,91.18000030517578,91.76000213623047,336200
2025-01-31 00:00:00+00:00,92.43000030517578,92.68000030517578,89.76000213623047,90.22000122070312,311800
