"('date', '')","('open', 'CTDD')","('high', 'CTDD')","('low', 'CTDD')","('close', 'CTDD')","('volume', 'CTDD')"
2017-08-10 00:00:00+00:00,12.528824738966339,12.553401262335326,12.489503239074468,12.533740043640137,314700
2017-08-11 00:00:00+00:00,12.54357133713771,12.553401947021484,12.494419225217394,12.553401947021484,127800
2017-08-14 00:00:00+00:00,12.582892152879603,12.622213652771475,12.533740043640137,12.533740043640137,157100
2017-08-15 00:00:00+00:00,12.582892152879603,12.593705260662853,12.509164457769657,12.533740043640137,242100
2017-08-16 00:00:00+00:00,12.52882194519043,12.55339846307915,12.51899133803494,12.52882194519043,99200
2017-08-17 00:00:00+00:00,12.538656032195822,12.568146924348587,12.509165140043056,12.553401947021484,51100
2017-08-18 00:00:00+00:00,12.568146238858212,12.568146238858212,12.48458793440067,12.533740043640137,105700
2017-08-21 00:00:00+00:00,12.553401795933773,12.568146773083413,12.504740933843742,12.563231468200684,52300
2017-08-22 00:00:00+00:00,12.577977779923822,12.607468672652647,12.56323186481012,12.602553367614746,202900
2017-08-23 00:00:00+00:00,12.6172977749261,12.641873359680176,12.602551861574579,12.641873359680176,52600
2017-08-24 00:00:00+00:00,12.641874464436846,12.647281956053883,12.602552962894995,12.632044792175293,65100
2017-08-25 00:00:00+00:00,12.67628180190305,12.67628180190305,12.59763786005949,12.61729907989502,109700
2017-08-28 00:00:00+00:00,12.622213498021015,12.631551920537785,12.573061389384161,12.612382888793945,151600
2017-08-29 00:00:00+00:00,12.612383376607946,12.617298681411594,12.568146570873663,12.577977180480957,393300
2017-08-30 00:00:00+00:00,12.60255267801713,12.656620092976947,12.587807701208835,12.651704788208008,371800
2017-08-31 00:00:00+00:00,12.681193160447613,12.681193160447613,12.592720504675658,12.627126693725586,304300
2017-09-01 00:00:00+00:00,12.64187397703557,12.676281109869366,12.636958672345028,12.666450500488281,154300
2017-09-05 00:00:00+00:00,12.681194589274487,12.69594050231378,12.636957787655051,12.661534309387207,118400
2017-09-06 00:00:00+00:00,12.691025532799687,12.705771446228027,12.651704034489248,12.705771446228027,63700
2017-09-07 00:00:00+00:00,12.681194038595015,12.700855255126953,12.666449063694465,12.700855255126953,56700
2017-09-08 00:00:00+00:00,12.705771933067686,12.720516909562532,12.671365737915039,12.671365737915039,92600
2017-09-11 00:00:00+00:00,12.735261029985388,12.754922245874202,12.70577014365054,12.730345726013184,103400
2017-09-12 00:00:00+00:00,12.754920877278577,12.764750546669893,12.715599387218495,12.759835243225098,312000
2017-09-13 00:00:00+00:00,12.813777195350047,12.828900016484166,12.77849157416484,12.79361343383789,168900
2017-09-14 00:00:00+00:00,12.803691644353332,12.838977255423746,12.793609766487274,12.82385540008545,164500
2017-09-15 00:00:00+00:00,12.838977255423746,12.844018194356776,12.808732583286362,12.82385540008545,181800
2017-09-18 00:00:00+00:00,12.82889615537066,12.849058949353353,12.808732399927191,12.818814277648926,112500
2017-09-19 00:00:00+00:00,12.82889615537066,12.838977071631618,12.818814277648926,12.818814277648926,87700
2017-09-20 00:00:00+00:00,12.828896926378192,12.833936904081181,12.80369223055907,12.813774108886719,119300
2017-09-21 00:00:00+00:00,12.813776422822476,12.833939221657975,12.75832704346809,12.798653602600098,291300
2017-09-22 00:00:00+00:00,12.813777195350047,12.818818135728087,12.773450633786801,12.79361343383789,66100
2017-09-25 00:00:00+00:00,12.803694942103666,12.818817762797824,12.783532142639162,12.78353214263916,68400
2017-09-26 00:00:00+00:00,12.80873548274835,12.80873548274835,12.783531743838726,12.798653602600098,132100
2017-09-27 00:00:00+00:00,12.818818135728087,12.818818135728087,12.77849157416484,12.79361343383789,117400
2017-09-28 00:00:00+00:00,12.803690910339355,12.803690910339355,12.773446239935845,12.803690910339355,116000
2017-09-29 00:00:00+00:00,12.823855371770726,12.849059104919432,12.80369161608313,12.849059104919434,56500
2017-10-02 00:00:00+00:00,12.854100043841331,12.866701910415685,12.83141629942318,12.849059104919434,39100
2017-10-03 00:00:00+00:00,12.854100043841331,12.86418192168513,12.849059104919432,12.849059104919434,52900
2017-10-04 00:00:00+00:00,12.854105177229025,12.863682291982776,12.828901434015007,12.859146118164062,38400
2017-10-05 00:00:00+00:00,12.85914098276323,12.85914098276323,12.828896310692626,12.849059104919434,47700
2017-10-06 00:00:00+00:00,12.849058396674987,12.849058396674987,12.778487178579887,12.803690910339355,63400
2017-10-09 00:00:00+00:00,12.803696670649758,12.823860434297485,12.743207302628917,12.77849292755127,54900
2017-10-10 00:00:00+00:00,12.798650155343132,12.833935764896996,12.778991167371801,12.808732032775879,37800
2017-10-11 00:00:00+00:00,12.79361343383789,12.818818135728087,12.78353251454288,12.79361343383789,49400
2017-10-12 00:00:00+00:00,12.81881446115242,12.838977255423746,12.804195449808397,12.82385540008545,45800
2017-10-13 00:00:00+00:00,12.844023295358948,12.864187059099102,12.844023295358948,12.859146118164062,42500
2017-10-16 00:00:00+00:00,12.874267396018586,12.88938925554786,12.859144575028255,12.869226455688477,74100
2017-10-17 00:00:00+00:00,12.869222429836771,12.88938522338867,12.864685296520696,12.889385223388672,78200
2017-10-18 00:00:00+00:00,12.899470329284666,12.924674067897547,12.895437961857246,12.899470329284668,77700
2017-10-19 00:00:00+00:00,12.924676123087458,12.934758004720159,12.90451332128321,12.929717063903809,61300
2017-10-20 00:00:00+00:00,12.934754554607819,12.94483643355136,12.919631736192507,12.93979549407959,39800
2017-10-23 00:00:00+00:00,12.954918312494902,12.959958290505778,12.909550818709862,12.93979549407959,86800
2017-10-24 00:00:00+00:00,12.939795525204188,12.944836464688084,12.904509910277815,12.914591789245605,142400
2017-10-25 00:00:00+00:00,12.894427734512325,12.894427734512325,12.81377462754822,12.854101181030273,135100
2017-10-26 00:00:00+00:00,12.854099613577278,12.899467100895,12.854099613577278,12.889385223388672,92100
2017-10-27 00:00:00+00:00,12.87930380542719,12.899467561159309,12.778487911148977,12.82385540008545,91900
2017-10-30 00:00:00+00:00,12.849060241662407,12.864183059766004,12.808733688180354,12.854101181030273,49400
2017-10-31 00:00:00+00:00,12.859142120398138,12.889386795144459,12.833937423558808,12.854101181030273,91500
2017-11-01 00:00:00+00:00,12.86922151611643,12.894425246632018,12.828894970415075,12.851578712463379,50800
2017-11-02 00:00:00+00:00,12.86922363655811,12.871239819956276,11.904409213162554,12.400426864624023,647800
2017-11-03 00:00:00+00:00,12.561734231681053,12.642387343805735,12.355060511678936,12.536530494689941,671500
2017-11-06 00:00:00+00:00,12.62222263609146,12.627262613558116,12.284487419638799,12.38026237487793,323800
2017-11-07 00:00:00+00:00,12.350019631926546,12.455876481556095,12.183672467179443,12.2239990234375,180700
2017-11-08 00:00:00+00:00,12.259285267955713,12.259285267955713,11.634223133206898,11.664467811584473,351200
2017-11-09 00:00:00+00:00,11.44771125441318,11.674548727159653,10.953710715388539,11.533405303955078,398600
2017-11-10 00:00:00+00:00,11.609018224927166,11.810650996226846,11.493078540151568,11.684630393981934,209700
2017-11-13 00:00:00+00:00,11.750164309414169,11.835858383838552,11.704796801691778,11.810654640197754,239900
2017-11-14 00:00:00+00:00,11.871141425593395,11.87618236551656,11.684631455741236,11.740080833435059,269000
2017-11-15 00:00:00+00:00,11.7451200886977,11.892312064131287,11.684630736266294,11.850977897644043,296400
2017-11-16 00:00:00+00:00,11.951794368045073,12.022366564484523,11.926590630255891,11.997161865234375,202900
2017-11-17 00:00:00+00:00,12.027403748441696,12.138301506128528,11.99715811878656,12.103015899658203,186300
2017-11-20 00:00:00+00:00,12.138302242879995,12.198792544401146,11.866098289686635,11.966914176940918,339400
2017-11-21 00:00:00+00:00,11.966917214718487,12.183672821456215,11.493079443812356,11.578773498535156,358800
2017-11-22 00:00:00+00:00,11.57877327554943,11.722941460719923,11.462834545351633,11.598937034606934,365600
2017-11-24 00:00:00+00:00,11.659425778010707,11.770324524095003,11.63422204197022,11.765283584594727,75700
2017-11-27 00:00:00+00:00,11.881222023286165,11.91650763747951,11.795527976761953,11.835854530334473,205000
2017-11-28 00:00:00+00:00,11.946753867325059,11.946753867325059,11.724957330925877,11.825773239135742,227500
2017-11-29 00:00:00+00:00,11.88626065814822,12.017322172213824,11.850975050796077,12.007240295410156,251600
2017-11-30 00:00:00+00:00,12.047568416042026,12.120660590232307,11.906425968183076,11.971956253051758,321200
2017-12-01 00:00:00+00:00,11.976998329162598,11.997161125859133,11.881222400836558,11.976998329162598,130700
2017-12-04 00:00:00+00:00,11.997162932286034,12.067735135002318,11.868622319791,11.921550750732422,158600
2017-12-05 00:00:00+00:00,11.921549280868495,11.956834897145582,11.800569613006658,11.88122272491455,145600
2017-12-06 00:00:00+00:00,11.871140359188827,11.897352667557994,11.755201635753972,11.815691947937012,129600
2017-12-07 00:00:00+00:00,11.84593699765427,11.896345432489664,11.790487623189243,11.825773239135742,178300
2017-12-08 00:00:00+00:00,11.84593640909282,11.956834191052028,11.790487037382778,11.835854530334473,131600
2017-12-11 00:00:00+00:00,11.87114172279973,11.99716233965094,11.87114172279973,11.931632041931152,204800
2017-12-12 00:00:00+00:00,11.951793957468722,11.98203959552988,11.850978048314325,11.88122272491455,158800
2017-12-13 00:00:00+00:00,11.92331011625156,11.92331011625156,11.805257773474128,11.8976469039917,181100
2017-12-14 00:00:00+00:00,11.86171929510239,11.89764818773841,11.764197315812543,11.856586456298828,151100
2017-12-15 00:00:00+00:00,11.841189548790528,11.871985606807353,11.805260651272727,11.83605670928955,167400
2017-12-18 00:00:00+00:00,11.856588348205323,11.933578984566001,11.836056989714978,11.918180465698242,241900
2017-12-19 00:00:00+00:00,11.933576745408242,11.995169830333197,11.887382176461745,11.959239959716797,148300
2017-12-20 00:00:00+00:00,11.95923837370097,11.964371211679746,11.861717389070447,11.887380599975586,187900
2017-12-21 00:00:00+00:00,11.85658980106901,11.8976515440922,11.83092559981128,11.871987342834473,186100
2017-12-22 00:00:00+00:00,11.89251422891406,11.923310279846191,11.836053986381145,11.923310279846191,123000
2017-12-26 00:00:00+00:00,11.923312685871018,11.98490577915306,11.856587732222062,11.877118110656738,119700
2017-12-27 00:00:00+00:00,11.902779930741143,11.902779930741143,11.779594747763145,11.830921173095703,216500
2017-12-28 00:00:00+00:00,11.815525833100663,11.92331252111862,11.784728797390683,11.882250785827637,195900
2017-12-29 00:00:00+00:00,11.87711752861183,11.886357226393093,11.738534788749321,11.743666648864746,158700
2018-01-02 00:00:00+00:00,11.79499041546515,11.852476629284757,11.061011293200158,11.245789527893066,235500
2018-01-03 00:00:00+00:00,11.291986299840904,11.471631732227051,11.184199627802524,11.358711242675781,140200
2018-01-04 00:00:00+00:00,11.456232211654402,11.52295812762458,11.374108760451692,11.51269245147705,72000
2018-01-05 00:00:00+00:00,11.553754458434849,11.68720531463623,11.548621620236089,11.68720531463623,56300
2018-01-08 00:00:00+00:00,11.728267505650955,11.794992446899414,11.651276887598481,11.794992446899414,102400
2018-01-09 00:00:00+00:00,11.794990074602653,11.800122911972307,11.445964965375232,11.65640640258789,160300
2018-01-10 00:00:00+00:00,11.59994713591508,11.733397970403916,11.538354066539993,11.717999458312988,82300
2018-01-11 00:00:00+00:00,11.743665205282829,11.794992611028313,11.728267668851368,11.759063720703125,82100
2018-01-12 00:00:00+00:00,11.764198637909695,11.784729016442304,11.677455316662174,11.723136901855469,50400
2018-01-16 00:00:00+00:00,11.723133572937275,11.753929621485801,11.670266223421505,11.676939010620117,57300
2018-01-17 00:00:00+00:00,11.707736508150605,11.712869346708734,11.569153783036485,11.630745887756348,120000
2018-01-18 00:00:00+00:00,11.57428613897223,11.594817494085246,11.445968106482566,11.52295970916748,121300
2018-01-19 00:00:00+00:00,11.522957984106833,11.522957984106833,11.35871010475835,11.425436019897461,75600
2018-01-22 00:00:00+00:00,11.445966392948053,11.487028118037987,11.35871010475835,11.425436019897461,57800
2018-01-23 00:00:00+00:00,11.394638061523438,11.448531383113133,11.358708201475055,11.394638061523438,145300
2018-01-24 00:00:00+00:00,11.39464190809668,11.39464190809668,11.291987088424529,11.333048820495605,91700
2018-01-25 00:00:00+00:00,11.368974691358787,11.394638878948722,11.245789527893066,11.245789527893066,77800
2018-01-26 00:00:00+00:00,11.297121896956092,11.312520416288315,11.179069519042969,11.179069519042969,78500
2018-01-29 00:00:00+00:00,11.179068620362564,11.189333320103119,10.706858167681773,10.72225570678711,180700
2018-01-30 00:00:00+00:00,10.686324633938614,10.819775493278462,10.527210561990216,10.547740936279297,136800
2018-01-31 00:00:00+00:00,10.624736085616924,10.778717370746216,10.60933756550834,10.768451690673828,94800
2018-02-01 00:00:00+00:00,10.804378015737607,11.035350867347416,10.783847639477237,10.85057258605957,118100
2018-02-02 00:00:00+00:00,10.83004155770591,10.94809390631441,10.818235931249522,10.871103286743164,137900
2018-02-05 00:00:00+00:00,10.871105245624616,10.989157615505158,10.732521518031447,10.747920036315918,93300
2018-02-06 00:00:00+00:00,10.701724507081444,10.881369955107013,10.701724507081444,10.778715133666992,96900
2018-02-07 00:00:00+00:00,10.780256373441086,10.850574219881237,10.717123327633345,10.737654685974121,87900
2018-02-08 00:00:00+00:00,10.773581836991045,10.855705299058554,10.686325536170706,10.7017240524292,70700
2018-02-09 00:00:00+00:00,10.660660580969417,10.72738551588513,10.53747540797898,10.665793418884277,108500
2018-02-12 00:00:00+00:00,10.676058265921672,10.865969355488323,10.676058265921672,10.845438003540039,88400
2018-02-13 00:00:00+00:00,10.83004257767074,10.865971471588487,10.706857378957492,10.717122077941895,87800
2018-02-14 00:00:00+00:00,10.691458377431056,10.778714678271859,10.624733431606389,10.670928001403809,87800
2018-02-15 00:00:00+00:00,10.845439037815208,11.091810389746097,10.830554491525358,11.086677551269531,100500
2018-02-16 00:00:00+00:00,11.086676879087218,11.295065409454757,11.047668092221492,11.261189460754395,72300
2018-02-20 00:00:00+00:00,11.261188207547926,11.34228469196271,11.181630693321583,11.271452903747559,114700
2018-02-21 00:00:00+00:00,11.22526152164061,11.456233384677036,11.22526152164061,11.291986465454102,120900
2018-02-22 00:00:00+00:00,11.291986299840904,11.379242596771956,11.281720622792816,11.358711242675781,605600
2018-02-23 00:00:00+00:00,11.415172052801935,11.52295970916748,11.368977482786544,11.52295970916748,56300
2018-02-26 00:00:00+00:00,11.5640174750942,11.594813518214842,11.476761203761914,11.528087615966797,46000
2018-02-27 00:00:00+00:00,11.584551816528737,11.615347870209368,11.517826870389227,11.52295970916748,58000
2018-02-28 00:00:00+00:00,11.522959081171532,11.543489456176758,11.425437107677398,11.543489456176758,51800
2018-03-01 00:00:00+00:00,11.54348959290899,11.579418483835342,11.538356754349676,11.569153785705566,23100
2018-03-02 00:00:00+00:00,11.5486189640396,11.594813518214842,11.471628366743714,11.528087615966797,65600
2018-03-05 00:00:00+00:00,11.589680995665042,11.615344202463815,11.553752114551324,11.579415321350098,78800
2018-03-06 00:00:00+00:00,11.599951410395372,11.646145984701825,11.574287214120126,11.641013145446777,39900
2018-03-07 00:00:00+00:00,11.641011566211874,11.641011566211874,11.569153784367481,11.599949836730957,68400
2018-03-08 00:00:00+00:00,11.635881415498336,11.697474513441914,11.615350056520784,11.666677474975586,69100
2018-03-09 00:00:00+00:00,11.69233673663484,11.738531295839707,11.687203899057781,11.702601432800293,57900
2018-03-12 00:00:00+00:00,11.712867736816406,11.73031918971764,11.675911891670626,11.712867736816406,43100
2018-03-13 00:00:00+00:00,11.771437529865784,11.771437529865784,11.674693432386604,11.74528980255127,29700
2018-03-14 00:00:00+00:00,11.719146839976533,11.818506240844727,11.719146839976533,11.818506240844727,50800
2018-03-15 00:00:00+00:00,11.792355221961447,11.808043859025574,11.71914357719656,11.74006175994873,42500
2018-03-16 00:00:00+00:00,11.76620798440288,11.791832058967438,11.713913527207662,11.74528980255127,34200
2018-03-19 00:00:00+00:00,11.745292499225465,11.792357421763707,11.640704558255846,11.645934104919434,64100
2018-03-20 00:00:00+00:00,11.635473919802447,11.656392104493982,11.504738257782195,11.509967803955078,115500
2018-03-21 00:00:00+00:00,11.52042894816295,11.52042894816295,11.421069548049509,11.426299095153809,39200
2018-03-22 00:00:00+00:00,11.468134751492162,11.489051942980355,11.400151634928704,11.414793968200684,59700
2018-03-23 00:00:00+00:00,11.415838380210834,11.452444207309789,11.337397179651077,11.368773460388184,24700
2018-03-26 00:00:00+00:00,11.40538090673661,11.462904927449781,11.400151359632313,11.426299095153809,25400
2018-03-27 00:00:00+00:00,11.462903982124214,11.499509811401369,11.431527699520089,11.499509811401367,58100
2018-03-28 00:00:00+00:00,11.499507196097609,11.499507196097609,11.405377372258897,11.47859001159668,42700
2018-03-29 00:00:00+00:00,11.478592616451735,11.499509805699434,11.455060155151799,11.46290397644043,64100
2018-04-02 00:00:00+00:00,11.46290412890743,11.499509958653325,11.426298299161537,11.48905086517334,33300
2018-04-03 00:00:00+00:00,11.415835389280522,11.4890470242971,11.363540936797087,11.434138298034668,44200
2018-04-04 00:00:00+00:00,11.415836334228516,11.431524970502293,11.374000968265582,11.415836334228516,26100
2018-04-05 00:00:00+00:00,11.400151359632313,11.431528642258108,11.384463715753537,11.426299095153809,23500
2018-04-06 00:00:00+00:00,11.374005020992215,11.410610854573758,11.368775473704256,11.394923210144043,35200
2018-04-09 00:00:00+00:00,11.394921752917456,11.441985677622043,11.394921752917456,11.418453216552734,43100
2018-04-10 00:00:00+00:00,11.452444626814637,11.48382090870106,11.421068344928212,11.44721508026123,61100
2018-04-11 00:00:00+00:00,11.478593024504912,11.528794878944442,11.478593024504912,11.504739761352539,52000
2018-04-12 00:00:00+00:00,11.504736741581294,11.504736741581294,11.426295554193638,11.47859001159668,42100
2018-04-13 00:00:00+00:00,11.462901375145623,11.47859001159668,11.43675464516101,11.47859001159668,28500
2018-04-16 00:00:00+00:00,11.483818849785838,11.541342854125912,11.457672119140625,11.457672119140625,24100
2018-04-17 00:00:00+00:00,11.489048105130237,11.489048105130237,11.462901375145623,11.47859001159668,20900
2018-04-18 00:00:00+00:00,11.494280259028999,11.494280259028999,11.431527693851862,11.46290397644043,42900
2018-04-19 00:00:00+00:00,11.452444883099561,11.468133523110865,11.436757240522297,11.46290397644043,44900
2018-04-20 00:00:00+00:00,11.462902360368377,11.473361452234695,11.441984176635742,11.441984176635742,20600
2018-04-23 00:00:00+00:00,11.44198498393382,11.483820356916917,11.410608703554988,11.452444076538086,37200
2018-04-24 00:00:00+00:00,11.462904405963824,11.462904405963824,11.311250539140756,11.321709632873535,58700
2018-04-25 00:00:00+00:00,11.269415813859625,11.306022644042969,11.19620414836121,11.306022644042969,34400
2018-04-26 00:00:00+00:00,11.353084564208984,11.361974693079407,11.295561550399244,11.353084564208984,22500
2018-04-27 00:00:00+00:00,11.358316125280517,11.415840146728282,11.312297506582786,11.379234313964844,37200
2018-04-30 00:00:00+00:00,11.37922994538816,11.405376673771496,11.274641036987303,11.274641036987305,34100
2018-05-01 00:00:00+00:00,11.23803777800004,11.306020883175444,11.222349138936336,11.295561790466309,48500
2018-05-02 00:00:00+00:00,11.238036181924407,11.311247825622559,11.238036181924407,11.311247825622559,13900
2018-05-03 00:00:00+00:00,11.274645251951412,11.305498881746411,11.232809872437894,11.243268966674805,49300
2018-05-04 00:00:00+00:00,11.238036818199332,11.295560825752679,11.238036818199332,11.258955001831055,24300
2018-05-07 00:00:00+00:00,11.285104053143824,11.332691634021682,11.258957315664635,11.300792694091797,42700
2018-05-08 00:00:00+00:00,11.311250539140756,11.321709632873535,11.253727518478623,11.321709632873535,16600
2018-05-09 00:00:00+00:00,11.321707918234592,11.332167010383374,11.300790731370958,11.329029083251953,41500
2018-05-10 00:00:00+00:00,11.384460187757968,11.498984540779384,11.384460187757968,11.47859001159668,65800
2018-05-11 00:00:00+00:00,11.546574458834003,11.64593384838541,11.515198176977671,11.630245208740234,58300
2018-05-14 00:00:00+00:00,11.656392381892882,11.66162093075625,11.551803450814095,11.598868370056152,43300
2018-05-15 00:00:00+00:00,11.557033975359188,11.557033975359188,11.457674582167439,11.48905086517334,53300
2018-05-16 00:00:00+00:00,11.489051232546608,11.567493438720705,11.483821685639395,11.567493438720703,35300
2018-05-17 00:00:00+00:00,11.5727243457589,11.5727243457589,11.525660408874419,11.536118507385254,45600
