"('date', '')","('open', 'APOG')","('high', 'APOG')","('low', 'APOG')","('close', 'APOG')","('volume', 'APOG')"
2024-04-09 00:00:00+00:00,57.9553047865551,58.169123610786826,56.90563458417973,57.197208404541016,83700
2024-04-10 00:00:00+00:00,56.19613666444551,56.876478047132906,55.21450394207763,55.525516510009766,112600
2024-04-11 00:00:00+00:00,55.535234780008096,56.50714999480015,55.535234780008096,56.215576171875,69700
2024-04-12 00:00:00+00:00,56.0406353511929,56.12810787540512,55.23394759018022,55.38945388793945,79800
2024-04-15 00:00:00+00:00,55.778209036305505,56.06978283545968,54.495281353977546,54.854888916015625,106000
2024-04-16 00:00:00+00:00,54.64107800213613,54.97152934427256,54.00933158972272,54.621639251708984,116800
2024-04-17 00:00:00+00:00,55.18535032648401,55.20478907766589,53.70803860472524,54.34950256347656,154300
2024-04-18 00:00:00+00:00,57.82895344380019,61.22093906704121,57.090299535341195,58.15940475463867,287800
2024-04-19 00:00:00+00:00,57.430469618052996,57.97474346763512,56.283609379422195,56.322486877441406,226000
2024-04-22 00:00:00+00:00,56.45856298764692,56.83760938199659,55.71990895090947,55.904571533203125,231500
2024-04-23 00:00:00+00:00,56.546029561843795,60.67666937582222,55.89484441617825,59.90885543823242,304200
2024-04-24 00:00:00+00:00,59.43262123839057,60.69611036902809,59.18964241682325,60.511444091796875,185800
2024-04-25 00:00:00+00:00,59.81166571279425,60.02548454786002,58.80087295726755,59.597843170166016,148000
2024-04-26 00:00:00+00:00,59.76306856374212,60.608633767797386,59.29654599506093,60.30733871459961,116200
2024-04-29 00:00:00+00:00,60.307336629251154,60.80301545099911,60.103235329737146,60.57947540283203,407200
2024-04-30 00:00:00+00:00,60.287896852981284,60.56003562192352,59.79222174724439,60.044918060302734,245500
2024-05-01 00:00:00+00:00,60.093523205259224,62.35808757459838,60.05464570446208,60.773860931396484,307500
2024-05-02 00:00:00+00:00,61.17234599625217,62.144261270020436,60.637793337192136,61.80409240722656,289300
2024-05-03 00:00:00+00:00,62.20258095425065,62.49415851852389,61.3861719309236,61.75550079345703,178600
2024-05-06 00:00:00+00:00,62.3775225183224,63.30083906163092,62.3775225183224,62.83432388305664,174200
2024-05-07 00:00:00+00:00,62.83431925154681,63.39803184797086,62.71768675793767,63.09673309326172,87500
2024-05-08 00:00:00+00:00,63.11617812705824,64.12697086757213,63.096735669767206,63.98118209838867,109600
2024-05-09 00:00:00+00:00,64.16584805891199,64.2047255626753,63.26196648801043,64.01034545898438,160300
2024-05-10 00:00:00+00:00,64.36023347228965,65.11832623306044,63.952030818816986,65.00169372558594,171700
2024-05-13 00:00:00+00:00,65.11833110000148,65.16692983552947,63.922871908196775,64.14641571044922,253200
2024-05-14 00:00:00+00:00,64.52545406784142,64.69067788381886,64.1075302058764,64.61293029785156,79100
2024-05-15 00:00:00+00:00,65.0600106552728,66.01248346899315,64.6809642925499,65.1766357421875,126900
2024-05-16 00:00:00+00:00,65.17664872304121,65.19609118481594,63.82568681963225,63.93259811401367,107200
2024-05-17 00:00:00+00:00,64.30192421974992,64.67124938964844,63.84512281098351,64.67124938964844,103400
2024-05-20 00:00:00+00:00,64.86636102864445,65.53951411802501,64.29077196730015,64.3883285522461,83800
2024-05-21 00:00:00+00:00,63.900523384526316,64.47611231255937,63.8029668221753,64.43709564208984,110700
2024-05-22 00:00:00+00:00,64.43709929303418,64.80781722820802,63.71516431593755,63.74443054199219,109500
2024-05-23 00:00:00+00:00,63.7249248217437,64.48587650275977,63.159086284494556,64.19320678710938,201100
2024-05-24 00:00:00+00:00,64.58343944934627,65.50048769036451,64.35906005617589,65.39317321777344,89800
2024-05-28 00:00:00+00:00,65.51023839246831,65.74437565102319,63.8224806894575,64.07613372802734,157800
2024-05-29 00:00:00+00:00,63.52981497293177,63.87126671377784,63.04202464512603,63.412742614746094,100900
2024-05-30 00:00:00+00:00,63.9298010926945,64.34930108493883,63.41274452057497,63.763954162597656,155700
2024-05-31 00:00:00+00:00,63.715170106875824,64.28100867232355,62.32009319600424,63.38347625732422,124100
2024-06-03 00:00:00+00:00,63.99808438031754,65.83218062916285,61.46157636803244,61.78351974487305,104900
2024-06-04 00:00:00+00:00,61.68596637258887,62.65179288988809,59.81285324049278,60.251861572265625,251100
2024-06-05 00:00:00+00:00,60.69087233139844,61.754255406072495,60.16405787865095,61.42255783081055,134000
2024-06-06 00:00:00+00:00,61.10062027214907,61.5298744403164,60.32991062611555,60.38844680786133,116700
2024-06-07 00:00:00+00:00,59.764070385540464,60.378687251512034,59.764070385540464,60.08601379394531,124800
2024-06-10 00:00:00+00:00,59.832362339007396,60.6811164523771,59.31530207000845,60.398197174072266,120200
2024-06-11 00:00:00+00:00,60.14454271976235,60.78842573736538,59.783575234807934,60.1640510559082,111100
2024-06-12 00:00:00+00:00,61.45182789806671,62.895686839728164,61.41280377818656,61.44207000732422,137800
2024-06-13 00:00:00+00:00,61.01281666175952,61.08110701168225,60.52502632142862,60.87623596191406,91000
2024-06-14 00:00:00+00:00,60.154301418022044,60.72989413782872,59.529930411088316,60.2908821105957,88700
2024-06-17 00:00:00+00:00,60.03723398489224,60.51526641845703,59.607976117884874,60.51526641845703,124700
2024-06-18 00:00:00+00:00,60.32991016223854,60.45673669427339,59.744563235461555,60.31039810180664,101200
2024-06-20 00:00:00+00:00,59.92992040512797,60.72014208164138,59.168968679144996,59.256771087646484,144800
2024-06-21 00:00:00+00:00,59.20798729570352,59.539684859890016,58.33972112750661,58.944580078125,457200
2024-06-24 00:00:00+00:00,59.24700940765189,59.76406593489931,58.661662536109326,59.276275634765625,134700
2024-06-25 00:00:00+00:00,59.2275017187186,59.29579206805204,56.895864507504356,57.95924758911133,157400
2024-06-26 00:00:00+00:00,57.812908160800355,58.183629852906265,57.25682748341392,57.80315399169922,173700
2024-06-27 00:00:00+00:00,62.16399936298375,63.73468478355747,61.05183803256491,62.49569320678711,501900
2024-06-28 00:00:00+00:00,62.710319489530185,63.207867677313544,60.925008934920434,61.305484771728516,584500
2024-07-01 00:00:00+00:00,61.59815991702268,61.59815991702268,60.1445468733782,60.21283721923828,335000
2024-07-02 00:00:00+00:00,60.23235238350114,60.954279997396064,59.54944516814882,60.08601379394531,385200
2024-07-03 00:00:00+00:00,60.3884442081202,60.89574287523085,59.72504906307413,60.622581481933594,81500
2024-07-05 00:00:00+00:00,60.53477783710366,61.071346443637196,59.31530203973435,59.695777893066406,138000
2024-07-08 00:00:00+00:00,60.04699158234157,60.70063258917547,58.91531811464911,59.01287841796875,195400
2024-07-09 00:00:00+00:00,58.749464977332146,59.2177432191807,57.14951338729676,57.188533782958984,171400
2024-07-10 00:00:00+00:00,57.7861917749347,58.3936413757522,57.46287321259863,57.69801330566406,246300
2024-07-11 00:00:00+00:00,58.80514310621539,60.02004232771209,58.21728538897246,59.040283203125,240200
2024-07-12 00:00:00+00:00,60.02004203507453,60.51972127916898,59.39299679639357,59.677127838134766,124900
2024-07-15 00:00:00+00:00,59.89267553082507,61.9501681699241,59.628140122229304,61.117374420166016,281400
2024-07-16 00:00:00+00:00,61.812996747952944,63.6843363274605,61.812996747952944,63.468788146972656,417000
2024-07-17 00:00:00+00:00,63.21405284458371,64.01745499489569,62.410654431756036,62.508628845214844,156900
2024-07-18 00:00:00+00:00,62.312675945844454,63.97827086556497,62.06773617602984,62.332271575927734,154700
2024-07-19 00:00:00+00:00,62.704584790890166,62.704584790890166,60.80385340991073,60.86263656616211,82800
2024-07-22 00:00:00+00:00,61.10757372157079,61.92077556458516,59.93186205982541,61.724822998046875,87800
2024-07-23 00:00:00+00:00,61.33291090217774,64.21340470706974,61.33291090217774,64.01744842529297,122700
2024-07-24 00:00:00+00:00,63.605954274506374,64.5269301523925,61.78360562275136,62.02854537963867,163600
2024-07-25 00:00:00+00:00,62.37145433992265,65.60465811355522,62.37145433992265,64.71308135986328,153900
2024-07-26 00:00:00+00:00,65.64386366577165,67.60338198415289,65.64386366577165,66.78038787841797,112900
2024-07-29 00:00:00+00:00,67.025319094428,67.025319094428,65.56547275199772,66.26110076904297,102300
2024-07-30 00:00:00+00:00,66.55503241416189,67.75033964843887,66.01616194789987,66.30029296875,162200
2024-07-31 00:00:00+00:00,67.04491524414247,68.9260509146345,65.49689407833459,67.25066375732422,199400
2024-08-01 00:00:00+00:00,67.38783116153634,69.21018372500359,65.52628733622403,66.18273162841797,238400
2024-08-02 00:00:00+00:00,63.62555987072059,63.62555987072059,61.636646308568665,62.44984817504883,127800
2024-08-05 00:00:00+00:00,59.255830978735844,60.6176955540825,58.33485875376728,59.83388900756836,138200
2024-08-06 00:00:00+00:00,59.98085249408723,60.676480548767664,59.22643754870034,60.40214920043945,110600
2024-08-07 00:00:00+00:00,61.22514841786219,61.695432342083166,59.06967762873605,59.814292907714844,105300
2024-08-08 00:00:00+00:00,60.715671196125314,60.9214197052938,59.686921175314325,60.21599197387695,96500
2024-08-09 00:00:00+00:00,60.09842246504771,60.852837409518635,59.85348269362797,60.725467681884766,74100
2024-08-12 00:00:00+00:00,60.57850817185198,60.94101799968608,59.53996215935886,59.677127838134766,75700
2024-08-13 00:00:00+00:00,60.490327332413095,61.53866925055193,60.03963531446402,61.36231231689453,76600
2024-08-14 00:00:00+00:00,61.65624084988028,61.705228057691585,60.441337913744164,60.941017150878906,50500
2024-08-15 00:00:00+00:00,62.263690617784924,62.63600012563078,61.6268494395449,62.08733367919922,65700
2024-08-16 00:00:00+00:00,62.018745767490564,62.59680374390687,61.77380601032237,62.19510269165039,87500
2024-08-19 00:00:00+00:00,62.136317553634505,62.70457960025422,61.95016467844056,62.43024826049805,51700
2024-08-20 00:00:00+00:00,62.51843077766004,62.55761830196245,61.6170504439849,61.62685012817383,47600
2024-08-21 00:00:00+00:00,62.302873941625265,63.58635955615053,62.21469548356652,63.204254150390625,84300
2024-08-22 00:00:00+00:00,62.91032690053589,63.92927719652653,62.400851752540575,62.7045783996582,43700
2024-08-23 00:00:00+00:00,63.40020173681235,66.09453889093031,63.214045141447265,65.89859008789062,96400
2024-08-26 00:00:00+00:00,66.53543918228645,67.75033828406688,66.055351876569,66.24150848388672,76900
2024-08-27 00:00:00+00:00,65.79082326013716,66.3884768927845,62.89073730047181,64.75227355957031,62900
2024-08-28 00:00:00+00:00,64.38976762551647,65.28134449706698,63.90968777160465,64.10563659667969,84300
2024-08-29 00:00:00+00:00,64.75226844131706,66.57462077141467,63.86069164216534,65.01680755615234,74100
2024-08-30 00:00:00+00:00,65.04620874217295,65.56547989066186,64.29179749294677,65.42831420898438,140800
2024-09-03 00:00:00+00:00,64.73268365111154,64.86984932756562,62.63599976820642,62.72417449951172,87600
2024-09-04 00:00:00+00:00,62.508629784557606,62.91033086575012,61.8717886125367,62.2244987487793,100600
2024-09-05 00:00:00+00:00,62.54782341375181,62.596810623072145,61.71502964285252,61.9991569519043,71900
2024-09-06 00:00:00+00:00,62.09712802056766,63.12587424881675,60.55890665107012,61.04878616333008,70500
2024-09-09 00:00:00+00:00,60.9214166943936,62.116723905222564,59.55955224270306,60.73526382446289,112600
2024-09-10 00:00:00+00:00,60.83324164304075,62.02854892088659,60.039635439924105,62.01874923706055,113600
2024-09-11 00:00:00+00:00,61.49947818696237,61.538669447341405,59.83388699569637,61.372108459472656,84200
2024-09-12 00:00:00+00:00,61.70522995849775,62.42045367953132,61.26433759964569,61.9991569519043,64800
2024-09-13 00:00:00+00:00,62.910333340190206,64.35058046872946,62.55761945259002,64.11544036865234,82000
2024-09-16 00:00:00+00:00,64.65430194527093,65.67325232248832,64.40936216637162,65.51649475097656,173400
2024-09-17 00:00:00+00:00,65.94758099714285,67.58378433463136,65.60466681562197,67.02532196044922,118600
2024-09-18 00:00:00+00:00,67.37802956546797,68.46556275716102,65.85940745564905,66.1043472290039,105400
2024-09-19 00:00:00+00:00,67.74054468920262,68.19123298561267,66.76078557310196,68.12265014648438,95200
2024-09-20 00:00:00+00:00,67.69155676222096,68.32840171108126,66.09455202274474,66.13374328613281,622600
2024-09-23 00:00:00+00:00,66.81956623152129,67.33884482262684,65.81041557563717,66.06515502929688,91600
2024-09-24 00:00:00+00:00,66.66280729507449,66.67260697865912,65.33033437636293,65.35972595214844,77900
2024-09-25 00:00:00+00:00,66.77058982017776,67.632775210277,65.8790053756126,66.52565002441406,165200
2024-09-26 00:00:00+00:00,66.95673006740309,68.38718486218627,66.90774659975358,68.25981140136719,137900
2024-09-27 00:00:00+00:00,68.62232816732316,70.0429758703964,67.76014285148882,68.39698028564453,121100
2024-09-30 00:00:00+00:00,68.03447519284855,69.03382619903616,67.63277036856812,68.60272979736328,125500
2024-10-01 00:00:00+00:00,68.27941379909028,68.29900569202601,66.39827065360507,67.89730834960938,104300
2024-10-02 00:00:00+00:00,67.28005221591293,68.13244528098946,66.73138953952437,67.92669677734375,116400
2024-10-03 00:00:00+00:00,67.75034198027583,68.55374412810183,66.7411913223324,67.04491424560547,233000
2024-10-04 00:00:00+00:00,74.21674886620362,84.47482743024018,73.51132114633188,82.2311782836914,882800
2024-10-07 00:00:00+00:00,80.96728442558098,80.96728442558098,75.76476644638004,77.21480560302734,359700
2024-10-08 00:00:00+00:00,76.61715440066043,77.14622518245137,74.85359260299224,75.20630645751953,266000
2024-10-09 00:00:00+00:00,75.44144545228043,77.60671201566788,74.76540932831563,76.29383850097656,188700
2024-10-10 00:00:00+00:00,75.29447645739386,75.51982431279545,74.33431683864794,75.49043273925781,137500
2024-10-11 00:00:00+00:00,75.49044807570968,76.70534737021073,75.49044807570968,76.63676452636719,319100
2024-10-14 00:00:00+00:00,76.81311581756994,77.95943218374852,76.48979351686249,77.69490051269531,110300
2024-10-15 00:00:00+00:00,77.69489290249653,78.66485223464272,76.91108270027718,77.21480560302734,221400
2024-10-16 00:00:00+00:00,78.00842263899939,78.89019985361381,77.63610939508163,77.84185791015625,119800
2024-10-17 00:00:00+00:00,78.01821189252357,78.21416819110132,76.65634738602422,77.39116668701172,82300
2024-10-18 00:00:00+00:00,77.57732773704028,77.67530215444614,76.79351744785554,77.2540054321289,83100
2024-10-21 00:00:00+00:00,77.25400304177623,77.9888223620372,76.20566111053598,76.82291412353516,125600
2024-10-22 00:00:00+00:00,76.56736350480286,76.56736350480286,74.03149785432791,74.15927124023438,102100
2024-10-23 00:00:00+00:00,73.86440688133392,74.40499350589072,72.74390951537622,73.6678237915039,112800
2024-10-24 00:00:00+00:00,73.78577292753432,74.62123042926886,72.60630439554183,73.36312866210938,206400
2024-10-25 00:00:00+00:00,73.71697594185453,74.2575700983129,73.21569840576392,73.65800476074219,87000
2024-10-28 00:00:00+00:00,74.13961222552709,76.22334788657359,74.13961222552709,75.37805938720703,155200
2024-10-29 00:00:00+00:00,74.50328579216719,75.15199121521941,74.35585035546693,74.54259490966797,106200
2024-10-30 00:00:00+00:00,74.34601822194473,75.79087198215817,73.81525515703709,74.562255859375,102900
2024-10-31 00:00:00+00:00,74.55243165942585,74.6114103379585,73.44176528229303,73.55970764160156,135800
2024-11-01 00:00:00+00:00,73.52039532353515,74.57209047527338,73.52039532353515,74.50328826904297,104600
2024-11-04 00:00:00+00:00,73.9725210162779,76.39043662630915,73.63833353419288,75.39771270751953,141700
2024-11-05 00:00:00+00:00,75.59429485440315,78.25793365419838,75.59429485440315,78.20878601074219,155600
2024-11-06 00:00:00+00:00,81.69805353447114,83.50657271576293,79.76175348786659,82.68094635009766,233100
2024-11-07 00:00:00+00:00,82.74975033063453,83.3493155609985,81.99291864691993,82.26812744140625,143800
2024-11-08 00:00:00+00:00,82.49419976601277,84.67622316069375,82.24847654587082,84.55827331542969,190300
2024-11-11 00:00:00+00:00,85.60013965505884,86.42577359619989,84.62707777699774,85.72792053222656,118500
2024-11-12 00:00:00+00:00,85.09887543082499,85.77706648318693,83.40829831687324,83.7916259765625,145300
2024-11-13 00:00:00+00:00,84.67622447517826,85.25612768425425,83.0839352843443,83.32965850830078,105900
2024-11-14 00:00:00+00:00,83.62453450826617,83.62453450826617,81.39336329845275,81.53096771240234,160300
2024-11-15 00:00:00+00:00,81.89463406388751,81.90446509232547,80.30234490642523,80.62670135498047,202100
2024-11-18 00:00:00+00:00,81.36387600918341,81.6292613011672,79.87970557674093,80.03697204589844,121100
2024-11-19 00:00:00+00:00,79.3882498815808,80.5677257665367,78.66091129346147,79.68312072753906,159700
2024-11-20 00:00:00+00:00,79.75193609882739,80.49893686613768,79.08356856994519,79.9092025756836,103700
2024-11-21 00:00:00+00:00,80.48909988416747,81.95360822191331,79.96816784114311,80.70533752441406,88500
2024-11-22 00:00:00+00:00,81.31473314908557,82.21899281994132,81.16729771388833,81.79634857177734,98000
2024-11-25 00:00:00+00:00,83.20188370469653,85.17750049111457,82.91684386992955,83.41812133789062,186100
2024-11-26 00:00:00+00:00,82.730095773049,84.30272295470918,81.97327151961433,83.73265075683594,150200
2024-11-27 00:00:00+00:00,84.15529819156917,84.93178453220375,82.1993357960089,82.34677124023438,135300
2024-11-29 00:00:00+00:00,83.29034121038796,83.30017223895145,82.26813170723639,82.7694091796875,54800
2024-12-02 00:00:00+00:00,83.28051140381649,83.8309289798446,81.62925117685513,82.93649291992188,134100
2024-12-03 00:00:00+00:00,83.01513310292972,83.32965852971975,81.96343800408077,82.37625122070312,166700
2024-12-04 00:00:00+00:00,82.3762485106435,83.22153697337251,81.92411869318711,82.73992156982422,132400
2024-12-05 00:00:00+00:00,82.73992696620196,82.73992696620196,81.11815213547713,81.57028198242188,136900
2024-12-06 00:00:00+00:00,81.99292748680826,81.99292748680826,80.9314013088773,81.55062866210938,98900
2024-12-09 00:00:00+00:00,81.88481223100291,82.01259311841355,79.06391416160245,79.3980941772461,99800
2024-12-10 00:00:00+00:00,79.39808683767042,79.72244329266687,77.55025089514602,78.63143157958984,129200
2024-12-11 00:00:00+00:00,79.14252930282719,80.10576759923197,78.57245714666657,78.62159729003906,172100
2024-12-12 00:00:00+00:00,78.62160287272879,80.0074854947068,77.15709451599632,77.1964111328125,273900
2024-12-13 00:00:00+00:00,76.51820855294481,77.38315907921927,74.70968926869367,75.48617553710938,145000
2024-12-16 00:00:00+00:00,75.48617919734332,76.39043888331534,74.60157407024987,75.8695068359375,141700
2024-12-17 00:00:00+00:00,75.14216068950984,75.47634818152646,73.37295793389463,73.52039337158203,145700
2024-12-18 00:00:00+00:00,74.18876099549489,75.40754611815973,70.04095166799728,70.66017150878906,188400
2024-12-19 00:00:00+00:00,71.63322756760316,71.75117740814387,70.18838139008511,70.5029067993164,173400
2024-12-20 00:00:00+00:00,69.63795606053937,72.24262358056654,69.4020638791456,70.06060028076172,817300
2024-12-23 00:00:00+00:00,70.55205030812586,70.55205030812586,69.22514640896397,70.00163269042969,133600
2024-12-24 00:00:00+00:00,69.97214650405185,70.83708953857422,69.90334430242936,70.83708953857422,61800
2024-12-26 00:00:00+00:00,70.5618855970316,72.01656295988033,70.24736015380392,71.89862060546875,134300
2024-12-27 00:00:00+00:00,72.08536332022473,72.17382758264603,70.65034055356783,71.10247039794922,168300
2024-12-30 00:00:00+00:00,70.51273448301117,71.22041857019629,69.49052496806354,70.05077362060547,146700
2024-12-31 00:00:00+00:00,70.39479161719849,71.42682465436287,69.84436649849985,70.18838500976562,127200
2025-01-02 00:00:00+00:00,70.81743321591377,71.70203078648191,69.19565850507655,70.04094696044922,122100
2025-01-03 00:00:00+00:00,70.11957306783475,70.84691918378846,68.98925227737416,70.66999816894531,215700
2025-01-06 00:00:00+00:00,70.82726056542317,71.58409230411057,69.79522751113734,69.91316986083984,376800
2025-01-07 00:00:00+00:00,63.71111556260294,64.37948301446393,56.23130021856953,56.614627838134766,965400
2025-01-08 00:00:00+00:00,54.94371535157893,55.47447467517126,50.39292011329508,51.62153625488281,771400
2025-01-10 00:00:00+00:00,51.552731674747754,53.70526570579716,49.803179820148465,49.881813049316406,489400
2025-01-13 00:00:00+00:00,49.20362195602058,52.840322836673586,48.731833794467306,52.48648452758789,380000
2025-01-14 00:00:00+00:00,52.97792934100936,53.361256975942936,51.375812848101326,52.13264083862305,373500
2025-01-15 00:00:00+00:00,53.67578411914817,55.248411325301525,53.184337648545366,53.75441360473633,412200
2025-01-16 00:00:00+00:00,53.67578222083956,54.432610208734424,53.37108407004379,53.46937561035156,267100
2025-01-17 00:00:00+00:00,53.862530599437605,55.641568112415875,53.862530599437605,54.7373046875,315500
2025-01-21 00:00:00+00:00,55.41550108580432,56.79154885477084,55.41550108580432,56.614627838134766,311700
2025-01-22 00:00:00+00:00,56.30993522964628,57.351799305648065,55.73002826775441,55.75951385498047,285900
2025-01-23 00:00:00+00:00,55.76934673542983,56.231303864878434,54.688162258162556,54.7766227722168,292400
2025-01-24 00:00:00+00:00,54.8159381952387,55.14029090674529,53.78390138671566,54.098426818847656,173000
