"('date', '')","('open', 'ADX')","('high', 'ADX')","('low', 'ADX')","('close', 'ADX')","('volume', 'ADX')"
2024-02-01 00:00:00+00:00,15.103153237955624,15.269303585188785,15.086537727869633,15.24438190460205,177600
2024-02-02 00:00:00+00:00,15.27761259300001,15.385611832872673,15.244383154645458,15.377304077148438,128500
2024-02-05 00:00:00+00:00,15.402227790297536,15.460380497508622,15.319151815192084,15.435457229614258,176400
2024-02-06 00:00:00+00:00,15.485302270478199,15.501917782503934,15.460380586982037,15.476994514465332,138700
2024-02-07 00:00:00+00:00,15.543453072551465,15.626529037953404,15.460378691691773,15.618221282958984,176000
2024-02-08 00:00:00+00:00,15.634882009011292,15.659870147705076,15.618222190703621,15.659870147705078,165000
2024-02-09 00:00:00+00:00,15.618225182521964,15.618225182521964,15.593235450273442,15.60156536102295,334000
2024-02-12 00:00:00+00:00,15.609892281549786,15.751497559629541,15.609892281549786,15.659870147705078,190100
2024-02-13 00:00:00+00:00,15.451626592061091,15.47661631856338,15.268373364013943,15.326681137084961,254400
2024-02-14 00:00:00+00:00,15.44329855934564,15.601562063835281,15.44329855934564,15.593232154846191,231400
2024-02-15 00:00:00+00:00,15.593233026244626,15.643212482972173,15.551585067739447,15.609892845153809,282900
2024-02-16 00:00:00+00:00,15.65154164516992,15.65154164516992,15.534924507141113,15.534924507141113,190300
2024-02-20 00:00:00+00:00,15.534923634010928,15.543253542599645,15.476615862657527,15.518263816833496,177700
2024-02-21 00:00:00+00:00,15.518265253261138,15.543254981340429,15.434969337199021,15.484947204589844,113700
2024-02-22 00:00:00+00:00,15.651539957317576,15.843123078662817,15.651539957317576,15.818133354187012,190300
2024-02-23 00:00:00+00:00,15.926421807956551,15.926421807956551,15.801474764644581,15.859784126281738,130800
2024-02-26 00:00:00+00:00,15.876443391952204,15.91809293869871,15.81813561527485,15.843125343322754,179000
2024-02-27 00:00:00+00:00,15.826463657347658,15.893101335512103,15.818133748981156,15.868111610412598,105000
2024-02-28 00:00:00+00:00,15.868111610412598,15.901431243878605,15.818133748981156,15.868111610412598,159400
2024-02-29 00:00:00+00:00,15.926423674046106,15.96807163418486,15.82646634543812,15.901433944702148,118800
2024-03-01 00:00:00+00:00,15.993058679477365,16.059696357776538,15.926421001178191,16.026376724243164,169300
2024-03-04 00:00:00+00:00,16.034707713001442,16.0680273487798,15.951410212323223,15.968070030212402,198600
2024-03-05 00:00:00+00:00,15.943081291357569,15.984730838661505,15.726508411680438,15.768157958984375,182600
2024-03-06 00:00:00+00:00,15.90143394470215,16.009719594323613,15.843126165000758,15.901433944702148,300300
2024-03-07 00:00:00+00:00,15.909761184411504,16.06802626615988,15.909761184411504,16.026376724243164,430000
2024-03-08 00:00:00+00:00,16.043040581125773,16.12633809716843,15.901435280483645,15.95141315460205,166500
2024-03-11 00:00:00+00:00,15.94308169036349,15.984731238709786,15.851455861537278,15.976401329040527,173800
2024-03-12 00:00:00+00:00,16.076353827984047,16.15965131912351,16.001386244835277,16.151321411132812,195000
2024-03-13 00:00:00+00:00,16.192974608969045,16.20130451884141,16.101347189140878,16.18464469909668,186600
2024-03-14 00:00:00+00:00,16.24295239144973,16.24295239144973,15.993061451703797,16.043039321899414,116800
2024-03-15 00:00:00+00:00,15.943080511426064,16.034707922244554,15.876442827767443,15.893102645874023,108100
2024-03-18 00:00:00+00:00,16.009716949619623,16.09301444490475,15.9180911346968,15.984728813171387,99300
2024-03-19 00:00:00+00:00,15.934752082913088,16.059699141553903,15.918093852026447,16.043039321899414,108400
2024-03-20 00:00:00+00:00,16.093017279268512,16.18464469909668,16.00138985944034,16.18464469909668,169000
2024-03-21 00:00:00+00:00,16.242952513093663,16.301260293553195,16.184644732634133,16.209632873535156,156000
2024-03-22 00:00:00+00:00,16.21796210012657,16.292929697206805,16.2096321905879,16.25128173828125,86500
2024-03-25 00:00:00+00:00,16.251281349323722,16.251281349323722,16.18464366337706,16.201303482055664,130000
2024-03-26 00:00:00+00:00,16.16798361913428,16.209631576481993,16.118005752563477,16.118005752563477,159100
2024-03-27 00:00:00+00:00,16.184644050739685,16.26794155735859,16.134666182275456,16.25128173828125,178400
2024-03-28 00:00:00+00:00,16.301257175125137,16.301257175125137,16.20962977263541,16.25960922241211,133200
2024-04-01 00:00:00+00:00,16.31791959172716,16.32624950135052,16.20963235539129,16.21796226501465,118700
2024-04-02 00:00:00+00:00,16.15132497211789,16.18464461142687,16.001389772763194,16.043039321899414,170300
2024-04-03 00:00:00+00:00,16.0430378053053,16.126335306935545,16.018048078185917,16.093015670776367,103600
2024-04-04 00:00:00+00:00,16.209633549464364,16.25961301088623,15.918094635009766,15.918094635009766,159500
2024-04-05 00:00:00+00:00,15.934750702570973,16.1096756162546,15.926422382233016,16.03470802307129,111600
2024-04-08 00:00:00+00:00,16.08468763493841,16.126337184987833,16.05136958366675,16.068029403686523,201600
2024-04-09 00:00:00+00:00,16.109676526121937,16.14299457565869,16.00138929039994,16.076356887817383,194200
2024-04-10 00:00:00+00:00,15.843126515600582,15.993061717446626,15.843126515600582,15.926424026489258,106800
2024-04-11 00:00:00+00:00,15.976399095197596,16.13466417924903,15.909761415928717,16.10967445373535,102000
2024-04-12 00:00:00+00:00,16.026380459730735,16.026380459730735,15.834797288561651,15.884775161743164,118800
2024-04-15 00:00:00+00:00,16.001388479173713,16.03470811578905,15.659870147705076,15.659870147705078,228400
2024-04-16 00:00:00+00:00,15.618222977253753,15.759828262464898,15.618222977253753,15.693190574645996,103400
2024-04-17 00:00:00+00:00,15.80147599630607,15.80147599630607,15.551585067739447,15.609892845153809,103100
2024-04-18 00:00:00+00:00,15.643210819094367,15.659869047463932,15.49327564239502,15.49327564239502,96800
2024-04-19 00:00:00+00:00,15.468287895156555,15.69319068897171,15.29336455914553,15.318352699279785,232700
2024-04-22 00:00:00+00:00,15.368331651088674,15.518265253261138,15.360001741728912,15.484947204589844,218400
2024-04-23 00:00:00+00:00,15.559915795464509,15.67653135642585,15.559915795464509,15.668201446533203,152600
2024-04-24 00:00:00+00:00,15.70984900232447,15.743167048898943,15.643211320407863,15.684859275817871,250000
2024-04-25 00:00:00+00:00,15.44329855934564,15.609891972824371,15.42663874136746,15.593232154846191,226000
2024-04-26 00:00:00+00:00,15.726508364466135,15.851455417235046,15.726508364466135,15.809805870056152,112900
2024-04-29 00:00:00+00:00,15.943079196943545,15.959739013676549,15.809803840614654,15.868111610412598,227000
2024-04-30 00:00:00+00:00,15.82646630578325,15.893103995098992,15.70985074667266,15.718180656433105,219100
2024-05-01 00:00:00+00:00,15.709847967063457,15.909760999639234,15.668198425630449,15.701518058776855,334000
2024-05-02 00:00:00+00:00,15.801477647262013,15.9180948030428,15.709851811223896,15.884775161743164,298200
2024-05-03 00:00:00+00:00,16.059696197509766,16.09301424194307,15.943079070074306,16.059696197509766,212800
2024-05-06 00:00:00+00:00,16.159655002965252,16.22629269331441,16.118007042284976,16.209632873535156,320900
2024-05-07 00:00:00+00:00,16.22628958922764,16.284597358532903,16.217959680931525,16.25960922241211,253300
2024-05-08 00:00:00+00:00,16.259611165092867,16.28459930419922,16.17631366094696,16.28459930419922,175300
2024-05-09 00:00:00+00:00,16.284598498865012,16.40954554328865,16.27627017875326,16.38455581665039,207000
2024-05-10 00:00:00+00:00,16.417875289916992,16.517832616387462,16.39288714987523,16.417875289916992,160200
2024-05-13 00:00:00+00:00,16.476182224287086,16.492840452265927,16.367895004202982,16.42620277404785,159900
2024-05-14 00:00:00+00:00,16.417876026903546,16.534493177815254,16.417876026903546,16.492843627929688,172900
2024-05-15 00:00:00+00:00,16.576140576430536,16.709415954005966,16.576140576430536,16.701086044311523,156700
2024-05-16 00:00:00+00:00,16.809640270528842,16.809640270528842,16.70943465890805,16.742835998535156,135000
2024-05-17 00:00:00+00:00,16.742837544335607,16.77624047978615,16.701085467762052,16.751188278198242,245300
2024-05-20 00:00:00+00:00,16.701087824482936,16.817994929577566,16.701087824482936,16.78459358215332,164700
2024-05-21 00:00:00+00:00,16.784591098598646,16.834693908691406,16.77624036479325,16.834693908691406,179900
2024-05-22 00:00:00+00:00,16.784591820144655,16.926551115459787,16.784591820144655,16.8179931640625,93300
2024-05-23 00:00:00+00:00,16.868095146033756,16.909847218118514,16.659331600131058,16.667680740356445,105800
2024-05-24 00:00:00+00:00,16.926550466951888,17.47768615876796,16.901498265418567,17.3106746673584,441600
2024-05-28 00:00:00+00:00,17.38583194278222,17.527791251140975,17.026758304419506,17.1854190826416,242700
2024-05-29 00:00:00+00:00,17.001706229124522,17.076861244301572,16.851396198770427,16.8597469329834,284100
2024-05-30 00:00:00+00:00,16.826342202338466,16.943250876117176,16.75953792849614,16.7762393951416,192300
2024-05-31 00:00:00+00:00,16.884797093228418,17.068510055541992,16.8096420800528,17.068510055541992,204100
2024-06-03 00:00:00+00:00,17.110264187141674,17.118614922134913,16.95995414274309,17.101913452148438,149900
2024-06-04 00:00:00+00:00,17.043459396219347,17.110263681451013,17.00170731522698,17.076862335205078,83000
2024-06-05 00:00:00+00:00,17.11861149614869,17.335725784301758,17.085208562860746,17.335725784301758,128700
2024-06-06 00:00:00+00:00,17.360781568633747,17.360781568633747,17.23552213568199,17.260574340820312,79600
2024-06-07 00:00:00+00:00,17.185416699330887,17.37747879790425,17.10191095433476,17.277273178100586,77700
2024-06-10 00:00:00+00:00,17.21046796995101,17.38582859149415,17.21046796995101,17.335725784301758,74500
2024-06-11 00:00:00+00:00,17.36912727355957,17.394179473740017,17.293972265757763,17.36912727355957,59700
2024-06-12 00:00:00+00:00,17.536139144521563,17.753253439344387,17.494387069368532,17.602943420410156,134400
2024-06-13 00:00:00+00:00,17.686451320534495,17.703152789728485,17.477687733828922,17.6781005859375,96800
2024-06-14 00:00:00+00:00,17.619643637177028,17.820056450620378,17.586240705233408,17.786653518676758,149700
2024-06-17 00:00:00+00:00,17.79500758342724,17.895214805280474,17.71150183067284,17.87851333618164,95800
2024-06-18 00:00:00+00:00,17.895214805280474,17.945317619837212,17.828410521624903,17.87851333618164,92200
2024-06-20 00:00:00+00:00,17.936965942382812,17.936965942382812,17.853460194018115,17.936965942382812,121500
2024-06-21 00:00:00+00:00,17.9369675817249,17.995421133100628,17.895215500096477,17.987071990966797,81700
2024-06-24 00:00:00+00:00,17.995416957732203,18.02881988947652,17.828407077228977,17.870159149169922,125400
2024-06-25 00:00:00+00:00,17.861809814014755,17.962017024349993,17.836759205985626,17.845109939575195,101800
2024-06-26 00:00:00+00:00,17.8284073300645,17.97036660651215,17.8284073300645,17.945314407348633,132200
2024-06-27 00:00:00+00:00,18.01212083882016,18.053874509099238,17.962018027224936,18.020471572875977,102700
2024-06-28 00:00:00+00:00,18.037170878208723,18.078922950741777,17.945314407348633,17.945314407348633,95000
2024-07-01 00:00:00+00:00,17.84510936627371,17.970367180613977,17.836758632952424,17.895212173461914,144600
2024-07-02 00:00:00+00:00,17.836758523840636,17.978717803955078,17.82840779057043,17.978717803955078,120700
2024-07-03 00:00:00+00:00,17.97871916511166,18.145729064941406,17.953666963404363,18.145729064941406,49200
2024-07-05 00:00:00+00:00,18.129027967815663,18.387895945865168,18.087275890189442,18.379545211791992,155200
2024-07-08 00:00:00+00:00,18.412946917925925,18.43799912063878,18.296039824078683,18.37119483947754,127800
2024-07-09 00:00:00+00:00,18.421299106448632,18.43800057624238,18.31274273826893,18.337793350219727,176500
2024-07-10 00:00:00+00:00,18.371192961378974,18.646760792090078,18.35449149461114,18.613359451293945,155500
2024-07-11 00:00:00+00:00,18.705214444691165,18.721915911558693,18.45469881263646,18.52985382080078,176500
2024-07-12 00:00:00+00:00,18.44635045985329,18.630061840886874,18.42129825631881,18.437999725341797,234000
2024-07-15 00:00:00+00:00,18.4630519508366,18.65511406661012,18.4630519508366,18.554906845092773,134900
2024-07-16 00:00:00+00:00,18.53820565302328,18.780370565997718,18.53820565302328,18.74696922302246,144900
2024-07-17 00:00:00+00:00,18.646762025417143,18.688514102358738,18.571607012730553,18.6217098236084,130300
2024-07-18 00:00:00+00:00,18.613360153955167,18.62170929491473,18.296038644345476,18.3544921875,164900
2024-07-19 00:00:00+00:00,18.437997897942576,18.488100707306067,18.170780791017837,18.237585067749023,78000
2024-07-22 00:00:00+00:00,18.371194477718813,18.421297289418213,18.296039463799882,18.379545211791992,283800
2024-07-23 00:00:00+00:00,18.39624488028567,18.49645049388164,18.287686940693945,18.296037673950195,293500
2024-07-24 00:00:00+00:00,18.22923270172406,18.22923270172406,17.81170561135682,17.870159149169922,271800
2024-07-25 00:00:00+00:00,17.878513583009852,17.987071540911234,17.70315293327039,17.711502075195312,255000
2024-07-26 00:00:00+00:00,17.886863829631746,17.91191603294231,17.74490452968468,17.80335807800293,238100
2024-07-29 00:00:00+00:00,17.886861440140624,17.970367180613977,17.820057166309848,17.895212173461914,225800
2024-07-30 00:00:00+00:00,18.00377138942368,18.00377138942368,17.711502047573926,17.836761474609375,249300
2024-07-31 00:00:00+00:00,18.070574502670457,18.078925236780893,17.928615208272376,17.936965942382812,274500
2024-08-01 00:00:00+00:00,17.995420654771998,18.103978612504083,17.736554251528972,17.836761474609375,213100
2024-08-02 00:00:00+00:00,17.53613950458542,17.627995983095637,17.24387019429441,17.594593048095703,151200
2024-08-05 00:00:00+00:00,17.048760942768926,17.398435253180875,16.869660180869598,17.270505905151367,494600
2024-08-06 00:00:00+00:00,17.398434592224515,17.620179546182996,17.210804997356504,17.551950454711914,274000
2024-08-07 00:00:00+00:00,17.44960597075338,17.526363901850175,16.997588850638778,17.014646530151367,671900
2024-08-08 00:00:00+00:00,17.219335257678974,17.35579345187858,17.074348223003142,17.17669105529785,615700
2024-08-09 00:00:00+00:00,17.125519285193402,17.227863742082807,16.852602902434935,17.006118774414062,719600
2024-08-12 00:00:00+00:00,17.082875664073693,17.27903409882785,17.06581798451859,17.099931716918945,210000
2024-08-13 00:00:00+00:00,17.253447015678944,17.526363372802734,17.2449181761801,17.526363372802734,150900
2024-08-14 00:00:00+00:00,17.603123271730635,17.67135236864781,17.500780439709867,17.62870979309082,200800
2024-08-15 00:00:00+00:00,17.799282176197156,18.029554346429517,17.68840888431687,17.98691177368164,200700
2024-08-16 00:00:00+00:00,17.94426944148638,17.986912014805903,17.884567561445188,17.92721176147461,109700
2024-08-19 00:00:00+00:00,17.952795679487547,18.15748457508915,17.952795679487547,18.123369216918945,114200
2024-08-20 00:00:00+00:00,18.148955735546597,18.200127146092093,18.080726645916002,18.123369216918945,118700
2024-08-21 00:00:00+00:00,18.16601152729296,18.22571340323427,18.072197547090475,18.140426635742188,144100
2024-08-22 00:00:00+00:00,18.225713840004858,18.293942930291646,17.92721095998398,17.96132469177246,198900
2024-08-23 00:00:00+00:00,18.055142009588668,18.191600203076018,18.003970593708406,18.08072853088379,288300
2024-08-26 00:00:00+00:00,18.13189994676405,18.251300459387988,18.012499434140114,18.08072853088379,205100
2024-08-27 00:00:00+00:00,18.097782958430557,18.140427156756285,18.06366922647981,18.106311798095703,120700
2024-08-28 00:00:00+00:00,18.10631144969158,18.10631144969158,17.85045277149983,17.978382110595703,220100
2024-08-29 00:00:00+00:00,17.98691047782703,18.140426331395247,17.98691047782703,18.097782135009766,241000
2024-08-30 00:00:00+00:00,18.276885684730484,18.28541452455744,18.114840981438057,18.234241485595703,183700
2024-09-03 00:00:00+00:00,18.25129837749677,18.25982721695561,17.782223594229226,17.83339500427246,234900
2024-09-04 00:00:00+00:00,17.841923279119047,17.944267722676596,17.722522783893357,17.80780792236328,342900
2024-09-05 00:00:00+00:00,17.80780792236328,17.90162352673189,17.722522783893357,17.80780792236328,158100
2024-09-06 00:00:00+00:00,17.816338717638896,17.867511758390922,17.355792737840144,17.37285041809082,224700
2024-09-09 00:00:00+00:00,17.51783812061666,17.67135236864781,17.466665077896288,17.62870979309082,174500
2024-09-10 00:00:00+00:00,17.756636963408642,17.7736946422183,17.492249448698068,17.64576530456543,142200
2024-09-11 00:00:00+00:00,17.705465665809477,17.867510362107815,17.466663041091387,17.83339500427246,215200
2024-09-12 00:00:00+00:00,17.935738200950894,18.02102333617533,17.78222235481142,18.00396728515625,199700
2024-09-13 00:00:00+00:00,18.063670047574576,18.140427981340128,17.978383273756197,18.11484146118164,197000
2024-09-16 00:00:00+00:00,18.157485661445783,18.157485661445783,18.003969793914685,18.11484146118164,241800
2024-09-17 00:00:00+00:00,18.191597455036405,18.225712811609736,18.012496713155624,18.07219696044922,213700
2024-09-18 00:00:00+00:00,18.148956821392957,18.217185915105677,18.055141207521746,18.11484146118164,197700
2024-09-19 00:00:00+00:00,18.413344756818304,18.413344756818304,18.27688656642388,18.345115661621094,186900
2024-09-20 00:00:00+00:00,18.234241225008805,18.285414263239222,18.157484921082865,18.251298904418945,229400
2024-09-23 00:00:00+00:00,18.33658515212751,18.379227722727606,18.251298384217513,18.28541374206543,315000
2024-09-24 00:00:00+00:00,18.293943081274985,18.32805681334501,18.191598631645224,18.208656311035156,404500
2024-09-25 00:00:00+00:00,18.19159939494719,18.225714755158506,18.080727727680234,18.11484146118164,346100
2024-09-26 00:00:00+00:00,18.25130053189381,18.293944734221757,18.191600275344676,18.22571563720703,292000
2024-09-27 00:00:00+00:00,18.217184350082405,18.310998329184223,18.208655510762284,18.242769241333008,215500
2024-09-30 00:00:00+00:00,18.259827010638734,18.38775634765625,18.131897673621214,18.38775634765625,260000
2024-10-01 00:00:00+00:00,18.41334360539558,18.41334360539558,18.12336956226259,18.251298904418945,168800
2024-10-02 00:00:00+00:00,18.208656592824703,18.293943364384393,18.131898661091967,18.234241485595703,150700
2024-10-03 00:00:00+00:00,18.166013117724262,18.234242212349415,18.01249887485011,18.05514144897461,182600
2024-10-04 00:00:00+00:00,18.293941497802734,18.31952638796324,18.08072540401347,18.293941497802734,184500
2024-10-07 00:00:00+00:00,18.25982550147772,18.302468068055923,18.10630965906076,18.1660099029541,158300
2024-10-08 00:00:00+00:00,18.217184350082405,18.336584847144593,18.191597832122035,18.242769241333008,165000
2024-10-09 00:00:00+00:00,18.319525948982108,18.473041793105313,18.276883381929956,18.455984115600586,192000
2024-10-10 00:00:00+00:00,18.421871185302734,18.447456075958453,18.336584420794303,18.421871185302734,107000
2024-10-11 00:00:00+00:00,18.421872613522524,18.58391731598065,18.421872613522524,18.54127311706543,101300
2024-10-14 00:00:00+00:00,18.652147312200995,18.69478988647461,18.59244543082403,18.69478988647461,166200
2024-10-15 00:00:00+00:00,18.694789222068714,18.711846901855907,18.464515425071202,18.4815731048584,164500
2024-10-16 00:00:00+00:00,18.549803376582553,18.669203889263937,18.49863196067767,18.660675048828125,203300
2024-10-17 00:00:00+00:00,18.763018133946478,18.81418954610575,18.600973430947267,18.643617630004883,121000
2024-10-18 00:00:00+00:00,18.643618472004288,18.720376407064737,18.609503111217446,18.69478988647461,119600
2024-10-21 00:00:00+00:00,18.686259637816732,18.745959887983908,18.54980145837467,18.618030548095703,166800
2024-10-22 00:00:00+00:00,18.583917378034084,18.73743161451191,18.575388538222562,18.643617630004883,367600
2024-10-23 00:00:00+00:00,18.583915875197782,18.643616122340763,18.36217093815975,18.421871185302734,153900
2024-10-24 00:00:00+00:00,18.473045349121094,18.532745605170124,18.413345093072067,18.473045349121094,136800
2024-10-25 00:00:00+00:00,18.618030786821343,18.745960128349896,18.507159124619218,18.558330535888672,224400
2024-10-28 00:00:00+00:00,18.583918160074656,18.76301892352389,18.57538931990423,18.592445373535156,321000
2024-10-29 00:00:00+00:00,18.609502551693378,18.71184700426681,18.5242157790005,18.66920280456543,164300
2024-10-30 00:00:00+00:00,18.814191504403638,18.83977802650141,18.67773330663558,18.728904724121094,331200
2024-10-31 00:00:00+00:00,18.67773263845061,18.694790319238898,18.455987668332806,18.473045349121094,287700
2024-11-01 00:00:00+00:00,18.51568577517118,18.677730470430593,18.51568577517118,18.532743453979492,223900
2024-11-04 00:00:00+00:00,18.54980272212081,18.609502976355195,18.40481569324733,18.447458267211914,258300
2024-11-05 00:00:00+00:00,18.464515485605904,18.600973670931086,18.464515485605904,18.58391761779785,186400
2024-11-06 00:00:00+00:00,18.959178678156807,19.03593661828781,18.8568358424555,19.018878936767578,245700
2024-11-07 00:00:00+00:00,19.12974932089586,19.257678659356547,19.07004907139486,19.172391891479492,242800
2024-11-08 00:00:00+00:00,19.14680780099721,19.232092945733164,19.06152102955139,19.13827896118164,317300
2024-11-11 00:00:00+00:00,19.18945013367963,19.24915038493306,19.18092129397059,19.197978973388672,210100
2024-11-12 00:00:00+00:00,19.189449547525548,19.257678636403917,19.06152020921734,19.129749298095703,142800
2024-11-13 00:00:00+00:00,19.078579529519196,19.21503771901596,19.04446416879004,19.146808624267578,131000
2024-11-14 00:00:00+00:00,19.146806625136563,19.163862677010375,18.950646574844978,19.001819610595703,166000
2024-11-15 00:00:00+00:00,19.1894496077982,19.24062101794025,18.72037482362483,18.780075073242188,407100
2024-11-18 00:00:00+00:00,19.06152102955139,19.22356573262746,18.959176578474437,19.13827896118164,615000
2024-11-19 00:00:00+00:00,19.14680730217477,19.300321534725978,19.10416310420792,19.215036392211914,549900
2024-11-20 00:00:00+00:00,19.249152757160587,19.291796960961168,18.933593782586502,19.018878936767578,620800
2024-11-21 00:00:00+00:00,19.197978386974068,19.215036065871107,19.03593369087178,19.129749298095703,923100
2024-11-22 00:00:00+00:00,19.157785088139214,19.24189257990402,19.008261054438908,19.083023071289062,679200
2024-11-25 00:00:00+00:00,19.204511752758535,19.3166556755302,19.083024137017482,19.101715087890625,421600
2024-11-26 00:00:00+00:00,19.101713510052445,19.195166474231577,19.101713510052445,19.176475524902344,316500
2024-11-27 00:00:00+00:00,19.213857439678705,19.241893866297012,18.914809352285605,19.036298751831055,425000
2024-11-29 00:00:00+00:00,19.06433224208878,19.25123817663035,19.06433224208878,19.223201751708984,100400
2024-12-02 00:00:00+00:00,19.326000213623047,19.335345688606346,19.22320177127385,19.326000213623047,216100
2024-12-03 00:00:00+00:00,19.32600105515059,19.354035698854126,19.22320260832516,19.307310104370117,231500
2024-12-04 00:00:00+00:00,19.391417391008318,19.438142984987742,19.344691797028894,19.372726440429688,340600
2024-12-05 00:00:00+00:00,19.419453816876263,19.475524886145003,19.354035489851057,19.372726440429688,229800
2024-12-06 00:00:00+00:00,19.372727727424742,19.5689791566037,19.344693082161516,19.428800582885742,187400
2024-12-09 00:00:00+00:00,19.522250917296304,19.615703889815048,19.307310328230233,19.34469223022461,211200
2024-12-10 00:00:00+00:00,19.3446906069425,19.428798096904888,19.213855743408203,19.213855743408203,208700
2024-12-11 00:00:00+00:00,19.344691797028894,19.447488460277057,19.26058430189221,19.372726440429688,230000
2024-12-12 00:00:00+00:00,19.354034299189834,19.438141789152223,19.213855743408203,19.213855743408203,206000
2024-12-13 00:00:00+00:00,19.279274410193697,19.419454763902433,19.083024766949052,19.148441314697266,319200
2024-12-16 00:00:00+00:00,19.232548083715397,19.33534653054083,19.17647701384115,19.307310104370117,312000
2024-12-17 00:00:00+00:00,19.27927526568988,19.27927526568988,19.157787640547635,19.2325496673584,168200
2024-12-18 00:00:00+00:00,19.204510513924504,19.307308954628333,18.737247467041016,18.737247467041016,336500
2024-12-19 00:00:00+00:00,18.942845864413144,18.961536815576387,18.709214322274256,18.7279052734375,309300
2024-12-20 00:00:00+00:00,18.709215276406706,19.120405528164635,18.671833372173822,18.952192306518555,249700
2024-12-23 00:00:00+00:00,19.16713173285155,19.279273873737434,19.045642334013454,19.139095306396484,471300
2024-12-24 00:00:00+00:00,19.092368462819167,19.34469093701159,18.998915496547855,19.288618087768555,179300
2024-12-26 00:00:00+00:00,19.326000213623047,19.363380331089147,19.24189272124045,19.326000213623047,202500
2024-12-27 00:00:00+00:00,19.260583859000914,19.297963976831475,18.980224954169678,19.157785415649414,273600
2024-12-30 00:00:00+00:00,18.89611658640616,19.026951448925537,18.840045521021867,18.97087860107422,205000
2024-12-31 00:00:00+00:00,19.026954011633464,19.064334132768646,18.877429962158203,18.877429962158203,219500
2025-01-02 00:00:00+00:00,19.064331461913074,19.064331461913074,18.812008995347963,18.93349838256836,326600
2025-01-03 00:00:00+00:00,19.06433222247697,19.13909423972327,18.9802247302665,19.120403289794922,209200
2025-01-06 00:00:00+00:00,19.16713068433335,19.410107686250548,19.16713068433335,19.223201751708984,271200
2025-01-07 00:00:00+00:00,19.28861988593876,19.35403643368698,19.10171571843918,19.148441314697266,430900
2025-01-08 00:00:00+00:00,19.08302317240532,19.13909423972327,19.017606630123193,19.120403289794922,409500
2025-01-10 00:00:00+00:00,18.98956921903517,19.120402296804794,18.840045192307887,18.896116256713867,451000
2025-01-13 00:00:00+00:00,18.877428274895696,19.05498695373535,18.868082799830383,19.05498695373535,530700
2025-01-14 00:00:00+00:00,19.148438950768114,19.23254643962315,18.896116484203002,18.93349838256836,383500
2025-01-15 00:00:00+00:00,19.15778596422713,19.316655480107215,19.15778596422713,19.269929885864258,260100
2025-01-16 00:00:00+00:00,19.32600127922742,19.391417825250382,19.241893782207274,19.34469223022461,261600
2025-01-17 00:00:00+00:00,19.494215338022226,19.60635747369088,19.41945332008742,19.56897735595703,644600
2025-01-21 00:00:00+00:00,19.681119611056104,19.802609004979338,19.58766664245372,19.709156036376953,462000
2025-01-22 00:00:00+00:00,19.75588395560777,19.83999145900647,19.70915835703842,19.821300506591797,455900
2025-01-23 00:00:00+00:00,19.802609123449702,19.858680191959735,19.71850162945109,19.849334716796875,305100
