"('date', '')","('open', 'APH')","('high', 'APH')","('low', 'APH')","('close', 'APH')","('volume', 'APH')"
2024-02-07 00:00:00+00:00,50.79117299716833,51.44683012507294,50.60384400109463,51.39753341674805,4974400
2024-02-08 00:00:00+00:00,51.42710688008023,51.747541102102645,51.41724904358457,51.69331359863281,4077600
2024-02-09 00:00:00+00:00,51.762329435499446,51.9644508129077,51.535561586447045,51.90529251098633,3286400
2024-02-12 00:00:00+00:00,51.900362325831516,52.087695070248614,51.6982447071311,51.77711868286133,3726400
2024-02-13 00:00:00+00:00,50.86018850993091,51.16090331640836,50.41651061831683,50.81582260131836,5044600
2024-02-14 00:00:00+00:00,51.136256517696786,51.382743815791905,50.96371240015205,51.323585510253906,4316400
2024-02-15 00:00:00+00:00,51.535564724740006,52.141921371694345,51.535564724740006,52.09262466430664,3979800
2024-02-16 00:00:00+00:00,52.22572511287559,52.50672045637464,51.92501033601378,52.018672943115234,3635800
2024-02-20 00:00:00+00:00,51.61444189983589,51.8806486495278,51.333446513121864,51.57007598876953,4331600
2024-02-21 00:00:00+00:00,51.48133754515826,51.84613769546073,51.3679517324587,51.762332916259766,4639600
2024-02-22 00:00:00+00:00,52.260239876097835,52.70884481900559,52.15178485925702,52.47714614868164,6201200
2024-02-23 00:00:00+00:00,52.71870833035845,53.09336634255096,52.49686748938078,52.979984283447266,3990600
2024-02-26 00:00:00+00:00,52.994773829383725,53.33985457313585,52.91589608161294,53.290557861328125,5116800
2024-02-27 00:00:00+00:00,53.300420768535076,53.31520940633056,52.999705929699864,53.21168518066406,3976400
2024-02-28 00:00:00+00:00,53.11307688057806,53.73422586571096,53.09828824587683,53.41379165649414,4034200
2024-02-29 00:00:00+00:00,53.67507552696239,54.08917616550335,53.47295788757171,53.85254669189453,9286200
2024-03-01 00:00:00+00:00,53.79832071001315,54.66102632361174,53.70958512502766,54.62651824951172,4298600
2024-03-04 00:00:00+00:00,54.720181759829764,55.41034696667781,54.65609641446661,55.1737174987793,4498200
2024-03-05 00:00:00+00:00,54.882864318686615,54.99131933482969,53.67507426566347,54.04973602294922,3877600
2024-03-06 00:00:00+00:00,54.40467930607998,54.971600870695084,54.35538259635211,54.4786262512207,4311400
2024-03-07 00:00:00+00:00,54.675813009019215,55.104698490720395,54.67088221006357,54.89271926879883,4007000
2024-03-08 00:00:00+00:00,54.951880805567065,55.26738425753136,54.29129286726206,54.42932891845703,4578000
2024-03-11 00:00:00+00:00,54.50819486620323,54.50819486620323,53.64548941916396,54.16804122924805,4348200
2024-03-12 00:00:00+00:00,54.15818723250739,54.66595044412672,53.887049711207,54.522987365722656,3670000
2024-03-13 00:00:00+00:00,54.48355262971264,54.66595459070478,54.099033032954225,54.48848342895508,4571000
2024-03-14 00:00:00+00:00,54.73497106420919,54.86807631686923,53.60605874117516,53.92156219482422,4011000
2024-03-15 00:00:00+00:00,53.522245159363266,54.039869925985975,53.50252572661507,53.882118225097656,9351000
2024-03-18 00:00:00+00:00,54.24272221993211,54.49464740727546,54.08465232700136,54.13404846191406,5218800
2024-03-19 00:00:00+00:00,54.18344767027655,54.85524564878322,54.06489242558704,54.81572723388672,4702000
2024-03-20 00:00:00+00:00,54.845357979912784,55.41836362528672,54.746565722488405,55.37884521484375,3560200
2024-03-21 00:00:00+00:00,55.81848239937882,56.707627874275914,55.80366393624443,56.51498031616211,6028600
2024-03-22 00:00:00+00:00,56.55943113067736,56.895330086392896,56.24329138043721,56.51991271972656,4978600
2024-03-25 00:00:00+00:00,58.288325182933136,59.0737338573623,56.35196816608579,56.42112350463867,8547000
2024-03-26 00:00:00+00:00,56.63353291815843,56.93485423683843,55.95185345092929,55.98643112182617,6849200
2024-03-27 00:00:00+00:00,56.30257396840263,57.00894960961813,56.2778740172066,56.954612731933594,9178400
2024-03-28 00:00:00+00:00,57.30038576891368,57.794354611749135,56.80147618241857,56.979305267333984,8712000
2024-04-01 00:00:00+00:00,56.72244184474375,57.30038447330956,56.32726527193734,56.3371467590332,4594600
2024-04-02 00:00:00+00:00,55.788843977420726,55.951850836212174,55.39366738390921,55.84811782836914,4972000
2024-04-03 00:00:00+00:00,56.56931259895955,57.3448435640328,55.976551470136904,56.98918914794922,7640800
2024-04-04 00:00:00+00:00,58.31302239511189,58.594584479908434,56.68292373448991,56.855812072753906,6825600
2024-04-05 00:00:00+00:00,57.12255853431352,58.08579630157062,57.087980864942324,57.98206329345703,6759200
2024-04-08 00:00:00+00:00,58.36735995748099,58.569885222214715,57.36460004634467,57.60664749145508,8695000
2024-04-09 00:00:00+00:00,57.7943547126904,57.99194300390632,56.41124044286214,56.796539306640625,8140200
2024-04-10 00:00:00+00:00,55.86293536826116,57.12255744167251,55.57643629981569,56.6878662109375,8224400
2024-04-11 00:00:00+00:00,56.64835061411719,57.38930392502628,56.26305549543381,57.241111755371094,6338800
2024-04-12 00:00:00+00:00,56.29268698852368,56.75207814769424,55.75426277686647,55.97654724121094,6096600
2024-04-15 00:00:00+00:00,56.5841291406122,56.94966500767274,55.334384875731764,55.517154693603516,5015400
2024-04-16 00:00:00+00:00,55.59619756773181,55.7888451246423,55.1911432469606,55.606075286865234,7816000
2024-04-17 00:00:00+00:00,55.606077173978626,55.843183896744705,54.855246127805806,55.07258987426758,5283400
2024-04-18 00:00:00+00:00,55.102225106537,55.67028625240558,54.761385404069344,54.771263122558594,5748600
2024-04-19 00:00:00+00:00,54.82066481791882,55.26523376948625,54.059952334086134,54.42054748535156,7538000
2024-04-22 00:00:00+00:00,54.90464219436227,55.65053626421663,54.43043251810226,55.2553596496582,6549600
2024-04-23 00:00:00+00:00,55.68017113123843,56.53473515823024,55.38872754083051,56.44088363647461,10201800
2024-04-24 00:00:00+00:00,58.87614675850919,58.974939018218635,56.55449096850584,57.453514099121094,15251800
2024-04-25 00:00:00+00:00,56.915092822757174,59.01940122789487,56.07534349703055,58.787235260009766,8510000
2024-04-26 00:00:00+00:00,58.78229418791334,59.89372412003775,58.78229418791334,59.518306732177734,8345800
2024-04-29 00:00:00+00:00,60.01721589500333,60.35805561100299,59.45903244546303,60.32841491699219,5599800
2024-04-30 00:00:00+00:00,60.26419955317787,61.054548957515685,59.622038542269074,59.6566162109375,7167200
2024-05-01 00:00:00+00:00,59.21698674184094,59.918425401001656,58.68844020201882,58.910728454589844,8706600
2024-05-02 00:00:00+00:00,59.3750565515885,59.78505161737885,58.48591484851974,59.770233154296875,5003000
2024-05-03 00:00:00+00:00,60.46673061055461,60.7779296389687,59.775173445395495,60.58034133911133,6558800
2024-05-06 00:00:00+00:00,60.76310819720411,61.66706831219204,60.654434449175916,61.642372131347656,4055400
2024-05-07 00:00:00+00:00,61.74611021391912,62.07213148481669,61.41515196765655,61.6077995300293,7431400
2024-05-08 00:00:00+00:00,61.16816427946153,62.76368157222248,61.069368247154124,62.54139709472656,5986800
2024-05-09 00:00:00+00:00,62.61055632939613,63.119343679221586,62.309235007302384,63.035369873046875,5285200
2024-05-10 00:00:00+00:00,63.32680494470873,63.53921546924411,62.72910308956272,63.01560592651367,4718600
2024-05-13 00:00:00+00:00,63.065005060255174,63.11934193773576,62.58585465084461,62.81308364868164,4538400
2024-05-14 00:00:00+00:00,62.84272217471113,63.563912526138324,62.61549693977353,63.504638671875,4795000
2024-05-15 00:00:00+00:00,64.0677609662912,65.24340928948651,64.00355013856579,65.18413543701172,7264000
2024-05-16 00:00:00+00:00,65.83123632237842,66.14737611164404,64.92232783304352,65.0606460571289,8066200
2024-05-17 00:00:00+00:00,65.69784799141777,65.83615864735785,64.89762097671235,65.159423828125,9012600
2024-05-20 00:00:00+00:00,65.27303648127163,66.39434776001676,65.05568900478899,65.87567901611328,6235600
2024-05-21 00:00:00+00:00,65.93990233112562,67.02168774565682,65.83122858471069,66.88337707519531,6137400
2024-05-22 00:00:00+00:00,66.78954375104009,67.32302357381324,66.27581183207413,66.47340393066406,6951000
2024-05-23 00:00:00+00:00,67.35759441545008,67.8614447658382,66.57218573276958,67.37734985351562,8454000
2024-05-24 00:00:00+00:00,67.86637810223493,68.45913919818605,67.2736170062838,67.2983169555664,7864800
2024-05-28 00:00:00+00:00,68.26649499449643,68.45420557339115,65.97447978391338,66.18194580078125,9672800
2024-05-29 00:00:00+00:00,65.3619605039184,66.04363237747133,64.5864258074533,65.73243713378906,10132600
2024-05-30 00:00:00+00:00,65.75219257094098,66.01399545306028,65.39159742832943,65.73243713378906,7249400
2024-05-31 00:00:00+00:00,65.35701316232115,65.79170813450882,63.81088834863492,65.38665008544922,16472800
2024-06-03 00:00:00+00:00,65.58423903494909,65.86579732872192,64.44317232426296,65.09520721435547,7883200
2024-06-04 00:00:00+00:00,64.43330155232563,64.73955984425304,63.84054040711873,64.24065399169922,8143600
2024-06-05 00:00:00+00:00,64.798836312236,65.92014781926454,64.54197791261433,65.83617401123047,7151400
2024-06-06 00:00:00+00:00,65.83616601048654,66.09796889117928,64.47281473344326,64.64076232910156,6470800
2024-06-07 00:00:00+00:00,64.70004448000255,65.01124729928938,64.37896770960968,64.53209686279297,4583600
2024-06-10 00:00:00+00:00,64.27522813553716,66.21652974980084,64.24559120877034,66.11279296875,5420600
2024-06-11 00:00:00+00:00,65.77689320424993,66.42399118517292,65.70773786744977,66.40422821044922,4798600
2024-06-12 00:00:00+00:00,67.18963707910065,68.13805625357419,66.44868389241519,67.86143493652344,6658100
2024-06-13 00:00:00+00:00,67.97012622099143,68.19734770264395,66.92290698804652,68.15782928466797,6152700
2024-06-14 00:00:00+00:00,67.50578407227314,67.90096065519384,66.5573647956833,67.44650268554688,3996500
2024-06-17 00:00:00+00:00,67.4563851440689,68.55299659721278,66.83398710473043,68.32577514648438,5090400
2024-06-18 00:00:00+00:00,68.26639800364153,69.21632816182404,67.18783406496904,68.99864196777344,5635500
2024-06-20 00:00:00+00:00,69.2559218343575,70.09700527027408,67.60343910565224,67.72218322753906,10981900
2024-06-21 00:00:00+00:00,67.38573527502767,68.05860343329829,66.75244848481698,68.0091323852539,9840200
2024-06-24 00:00:00+00:00,67.47479421905994,67.68259073619835,66.49517236049815,66.56443786621094,7135300
2024-06-25 00:00:00+00:00,66.54465530931661,67.4253200321368,66.35664568892543,67.24720764160156,5575000
2024-06-26 00:00:00+00:00,67.32637206799663,67.32637206799663,65.96084873927445,66.45560455322266,7418100
2024-06-27 00:00:00+00:00,66.64360399129295,66.81181914952772,66.09937714711438,66.78213500976562,4523600
2024-06-28 00:00:00+00:00,66.97014492072665,68.07840062273608,66.42591052479025,66.66339874267578,27676600
2024-07-01 00:00:00+00:00,67.02951474728478,67.18784022952865,66.36654377648124,66.81182098388672,4698900
2024-07-02 00:00:00+00:00,66.38632303952227,67.17793526080068,65.8420962430953,66.85139465332031,5245500
2024-07-03 00:00:00+00:00,66.59413616286793,67.15815749375442,66.14885139677354,67.07899475097656,2697600
2024-07-05 00:00:00+00:00,67.07899051094529,67.53416492908455,66.54465335503203,67.29668426513672,4371000
2024-07-08 00:00:00+00:00,67.72217837888613,67.92997491527925,67.0987812203322,67.27689361572266,4936000
2024-07-09 00:00:00+00:00,67.51436733522132,68.22680921432132,67.51436733522132,67.90027618408203,5365400
2024-07-10 00:00:00+00:00,68.27629272861572,69.51318208964136,68.16744586089557,69.28559112548828,5865300
2024-07-11 00:00:00+00:00,69.4538090053228,69.57254554415778,68.66219684934879,68.80072784423828,4624500
2024-07-12 00:00:00+00:00,68.80073295477254,69.9980409563241,68.62262058391681,69.12727355957031,4594500
2024-07-15 00:00:00+00:00,69.38455468975599,69.90899461912294,68.66220791481474,68.97885131835938,5887500
2024-07-16 00:00:00+00:00,69.55276469052042,69.96835771135719,68.8699993353074,69.6715087890625,6164900
2024-07-17 00:00:00+00:00,68.57315294507133,68.78094946316259,63.467269759832725,63.54643249511719,14803700
2024-07-18 00:00:00+00:00,64.1401329313793,65.80251249642173,64.13023570289364,65.13954162597656,10698500
2024-07-19 00:00:00+00:00,65.89157170047855,66.42590885321312,63.55633134503085,63.67506790161133,7745800
2024-07-22 00:00:00+00:00,64.31825011353678,65.9410484355284,64.18961633108431,65.54524230957031,7449800
2024-07-23 00:00:00+00:00,65.42650956862772,66.61392046631632,65.20881580919746,65.5650405883789,8759800
2024-07-24 00:00:00+00:00,61.92363281032869,63.62559383474151,60.74611168426718,61.339820861816406,14011300
2024-07-25 00:00:00+00:00,62.151222364701226,62.507443355118276,59.895133443937674,61.11223220825195,12628800
2024-07-26 00:00:00+00:00,62.537127185209876,64.10055338312955,62.39859617997878,63.19020462036133,11995400
2024-07-29 00:00:00+00:00,63.62559105723415,63.97191856467081,62.68555062347928,62.72513198852539,5599000
2024-07-30 00:00:00+00:00,63.03188668550954,63.447483500636274,60.24146440782652,61.29034423828125,8008600
2024-07-31 00:00:00+00:00,65.21870934789416,66.36653881078087,63.061570109970745,63.58601379394531,8849000
2024-08-01 00:00:00+00:00,63.25947745386005,63.25947745386005,60.20188643161767,61.46846008300781,9122500
2024-08-02 00:00:00+00:00,59.66754573285419,59.80607674595718,57.39166992192225,58.50981903076172,11962600
2024-08-05 00:00:00+00:00,54.977260836962984,58.024954323954354,54.19554583838731,57.7775764465332,16551400
2024-08-06 00:00:00+00:00,58.18327883096027,59.934714740845145,57.80726338216625,59.251953125,10484000
2024-08-07 00:00:00+00:00,60.31072986721467,60.953910111393114,59.12331524952529,59.410274505615234,10106600
2024-08-08 00:00:00+00:00,60.330517908867336,61.85436276389555,60.03366143643145,61.7158317565918,7596700
2024-08-09 00:00:00+00:00,61.4783563076983,62.21059277242784,61.29034668929672,61.96321487426758,5207000
2024-08-12 00:00:00+00:00,62.19079552529777,62.92303568744917,61.95331488194748,62.38869857788086,4112900
2024-08-13 00:00:00+00:00,62.92304368234084,64.15003974450654,62.79440611561435,64.11045837402344,6823200
2024-08-14 00:00:00+00:00,64.31824335332679,64.49635571381863,63.64537527473245,64.13023376464844,4743900
2024-08-15 00:00:00+00:00,64.8822699192694,65.54524082433647,64.2489831518361,65.35723876953125,6094900
2024-08-16 00:00:00+00:00,65.18902610672554,65.26818885218147,64.50626818794916,65.10987091064453,5913800
2024-08-19 00:00:00+00:00,65.08017236133044,65.72335638897911,64.338038686976,65.65409088134766,3737800
2024-08-20 00:00:00+00:00,65.77282797498633,66.44569606997493,65.22859365206418,66.31705474853516,4972400
2024-08-21 00:00:00+00:00,66.36653681446347,66.69307742530563,66.0301065240494,66.49517059326172,4671000
2024-08-22 00:00:00+00:00,66.78212303818349,67.0393981189589,65.85198744508814,66.05978393554688,4184600
2024-08-23 00:00:00+00:00,66.37642807196556,66.98003064399339,65.78272272799298,66.64359283447266,3981200
2024-08-26 00:00:00+00:00,66.53476462540442,66.92067358463554,65.75304947611248,65.96085357666016,3809600
2024-08-27 00:00:00+00:00,65.5056603837795,66.05979197514793,64.86248392762461,65.82230377197266,6842300
2024-08-28 00:00:00+00:00,65.92126721077575,66.33686028164966,65.26818591422425,65.5947265625,3791400
2024-08-29 00:00:00+00:00,65.88168862423781,66.98993686007366,65.72336313376132,66.08948516845703,4727400
2024-08-30 00:00:00+00:00,66.2477903432087,66.82170881152608,65.76293183346569,66.74254608154297,5853700
2024-09-03 00:00:00+00:00,65.49576607278233,65.60461293753093,60.93411762990376,61.26065444946289,10899200
2024-09-04 00:00:00+00:00,57.39166766805064,60.904432779002576,57.07502428633979,60.65705490112305,10666700
2024-09-05 00:00:00+00:00,60.360204913251096,61.43877266022946,60.360204913251096,61.211185455322266,5158600
2024-09-06 00:00:00+00:00,61.23097035717121,61.626772677364116,59.08372852068253,59.222259521484375,5743200
2024-09-09 00:00:00+00:00,60.053451471058466,60.26125175445693,59.251949573260134,60.09303283691406,6339000
2024-09-10 00:00:00+00:00,60.23156374204832,60.61747262177832,59.71701731084606,60.15240478515625,3989700
2024-09-11 00:00:00+00:00,60.469047651287596,61.50803395901928,59.33110792991823,61.40908432006836,9784100
2024-09-12 00:00:00+00:00,61.48824627964687,63.061569773809744,61.37939940667225,62.784507751464844,6219300
2024-09-13 00:00:00+00:00,63.06157144225926,63.65528064473245,62.62618771352856,62.91314697265625,6036300
2024-09-16 00:00:00+00:00,62.89335497456853,63.101151492484014,62.1017427211414,62.60639572143555,5707100
2024-09-17 00:00:00+00:00,63.19669594985042,63.77211130074915,62.62127681439501,63.484405517578125,4313000
2024-09-18 00:00:00+00:00,64.30784493261525,64.53603099064215,62.74033077173712,62.79985427856445,5860400
2024-09-19 00:00:00+00:00,64.72453143064419,65.06184899943145,64.1094349443898,64.77413940429688,3841800
2024-09-20 00:00:00+00:00,64.67493163925805,65.46860624142683,64.47650731188024,65.38924407958984,8004600
2024-09-23 00:00:00+00:00,65.4586788061402,65.82575049913173,65.05191468577223,65.151123046875,4984200
2024-09-24 00:00:00+00:00,65.2801015419835,65.70670431224293,64.72452108848175,65.62733459472656,8311700
2024-09-25 00:00:00+00:00,65.59757940694877,66.03409775874324,64.5757112221763,64.84358215332031,4934000
2024-09-26 00:00:00+00:00,65.89519544946153,66.45077588204958,64.94278158245532,65.20072937011719,4677900
2024-09-27 00:00:00+00:00,65.30986122192839,65.45867754527242,64.11933820428871,64.50625610351562,6312800
2024-09-30 00:00:00+00:00,64.24832343720902,64.67492624409151,63.53401105646498,64.6451644897461,9220600
2024-10-01 00:00:00+00:00,64.60547681914646,64.7840549065696,62.63119853466041,63.11732482910156,6527300
2024-10-02 00:00:00+00:00,62.72048582863191,63.514160307949616,61.629174904317956,61.649017333984375,8607300
2024-10-03 00:00:00+00:00,61.57957077026367,62.383172141873544,61.4307544399282,61.57957077026367,6565200
2024-10-04 00:00:00+00:00,62.23435396704446,62.264115718406885,61.470437477439106,61.90696334838867,5287900
2024-10-07 00:00:00+00:00,61.48036458389395,62.38317435133177,61.46052215350935,62.35340881347656,5020000
2024-10-08 00:00:00+00:00,62.80977885346198,64.03005997116728,62.80977885346198,63.821720123291016,6678900
2024-10-09 00:00:00+00:00,63.821714299563666,64.63523497046683,63.41495017955571,64.42689514160156,4693700
2024-10-10 00:00:00+00:00,63.82171015224439,64.58562280844242,63.692732479104784,64.04988861083984,3863800
2024-10-11 00:00:00+00:00,63.89116156353699,65.20073162203991,63.79195320150596,65.0419921875,5249300
2024-10-14 00:00:00+00:00,65.5876484024082,66.87737979393081,65.52812490003762,66.84761047363281,6682500
2024-10-15 00:00:00+00:00,67.10555932586448,67.38334576679918,64.66499729165021,65.1808853149414,15083600
2024-10-16 00:00:00+00:00,65.29001921461895,66.96666859868748,65.21065706362054,66.47061920166016,6848400
2024-10-17 00:00:00+00:00,67.3535883592082,67.93893059959838,66.68888396565585,67.00635528564453,6552100
2024-10-18 00:00:00+00:00,67.15517275745567,67.43295922100079,66.61943847671292,66.92698669433594,10159200
2024-10-21 00:00:00+00:00,66.6988004326773,66.99642550790885,66.1531431077506,66.34164428710938,8212700
2024-10-22 00:00:00+00:00,65.73647316194715,66.77817243265407,65.50828709172733,66.32180786132812,7896000
2024-10-23 00:00:00+00:00,67.46271324307762,70.63742613275387,66.6789543426954,67.92900085449219,12309500
2024-10-24 00:00:00+00:00,68.91117949233927,69.60565317115864,68.1175050196909,69.24849700927734,9833400
2024-10-25 00:00:00+00:00,69.85368641349689,70.12154978313917,68.36553807987265,68.86158752441406,7041100
2024-10-28 00:00:00+00:00,69.75446264324414,69.77430885750292,67.94884317045816,68.13734436035156,7116400
2024-10-29 00:00:00+00:00,68.13734529329922,68.58378672176552,67.81987398282887,68.33576202392578,8117000
2024-10-30 00:00:00+00:00,67.95876321221168,68.31591936162968,67.28413577099018,67.81986999511719,6133300
2024-10-31 00:00:00+00:00,67.56192410583809,67.56192410583809,66.31187754770863,66.4904556274414,6512800
2024-11-01 00:00:00+00:00,67.18493641517091,67.84964083878971,66.57975550139449,67.3238296508789,5399600
2024-11-04 00:00:00+00:00,67.46272914464446,67.96870173258131,67.0262031810037,67.68099212646484,4818100
2024-11-05 00:00:00+00:00,67.76035475685632,69.21873371420267,67.66113881616398,69.15921020507812,5580300
2024-11-06 00:00:00+00:00,71.78827078906797,71.78827078906797,70.23067595379827,71.59976959228516,11720500
2024-11-07 00:00:00+00:00,71.92715960363876,73.59388581170137,71.33190186556912,73.3656997680664,10873100
2024-11-08 00:00:00+00:00,73.45499378033031,74.01056666896973,72.94902128868347,73.28633880615234,6026900
2024-11-11 00:00:00+00:00,73.60380711087292,74.10977201279354,72.36368369988834,72.82997131347656,4420700
2024-11-12 00:00:00+00:00,73.01847578022307,73.4053937364423,71.07396289101224,71.42119598388672,7945500
2024-11-13 00:00:00+00:00,71.71882191529767,72.25455616629122,71.29221913593871,71.75850677490234,5083800
2024-11-14 00:00:00+00:00,72.39344815874303,73.05815251530858,71.82795216494485,71.97676849365234,6585500
2024-11-15 00:00:00+00:00,71.08388323245316,71.60969440535696,69.68502023817237,69.96280670166016,7410300
2024-11-18 00:00:00+00:00,70.00248542440424,70.1513017508257,68.633391873375,69.3278579711914,7200200
2024-11-19 00:00:00+00:00,68.62347770416464,70.51839019789493,68.56395419348873,70.41918182373047,4862100
2024-11-20 00:00:00+00:00,70.83585224244104,70.865613993874,69.44691247903774,70.32987976074219,4044300
2024-11-21 00:00:00+00:00,71.59976295867241,73.32602018491886,71.43110799249936,72.66130828857422,6144000
2024-11-22 00:00:00+00:00,73.0581600397971,73.81215729888886,72.82005843081001,73.7030258178711,4894800
2024-11-25 00:00:00+00:00,74.11970850328107,74.33797147408428,72.60179838520386,72.71092987060547,10999300
2024-11-26 00:00:00+00:00,73.01846226608106,73.21688654608081,72.33391931514086,72.68115234375,4606700
2024-11-27 00:00:00+00:00,72.50257782288524,72.96886544230343,71.63944919316778,72.1652603149414,4745400
2024-11-29 00:00:00+00:00,72.49265315649112,72.81012444407781,72.07597351074219,72.07597351074219,3449200
2024-12-02 00:00:00+00:00,72.35376240847735,73.36569980681894,71.73865845631659,72.50257873535156,4549300
2024-12-03 00:00:00+00:00,72.3240065653104,72.6117161356744,71.68906391661517,72.55218505859375,3633600
2024-12-04 00:00:00+00:00,73.00855145387285,74.00065031359628,72.79029606278914,73.8121566772461,4002800
2024-12-05 00:00:00+00:00,73.56412923680068,74.03041689465314,73.26649656226535,73.80223083496094,6688900
2024-12-06 00:00:00+00:00,73.8121507875908,74.23875356599672,73.3359400425116,73.62364959716797,5231900
2024-12-09 00:00:00+00:00,73.63357854279776,73.84191839494154,72.84981953571574,73.08792114257812,6798400
2024-12-10 00:00:00+00:00,72.91926033855977,73.03831491705442,71.79819144190884,72.03629302978516,9140200
2024-12-11 00:00:00+00:00,72.75060366200204,73.1970450749738,72.18510767331848,72.94902038574219,3326200
2024-12-12 00:00:00+00:00,72.51249825266483,73.3458651874285,72.51249825266483,73.01847076416016,4127800
2024-12-13 00:00:00+00:00,73.24664968659944,74.18914043487902,72.50257565297477,73.04822540283203,5437400
2024-12-16 00:00:00+00:00,73.32602163085035,75.18124143356253,73.25656745258443,74.754638671875,10221500
2024-12-17 00:00:00+00:00,74.57070016696106,75.01812133367328,73.74544926453963,73.8349380493164,7238100
2024-12-18 00:00:00+00:00,74.07356162238153,74.32213062111435,69.44023184485425,69.69874572753906,10600300
2024-12-19 00:00:00+00:00,70.57371716797647,71.41885029095164,69.30103745555208,69.60926818847656,9952900
2024-12-20 00:00:00+00:00,68.91326772360613,70.77256659041309,68.55532775367833,70.1760025024414,12193100
2024-12-23 00:00:00+00:00,70.38479652278838,70.79244572415257,69.70868856267768,70.58364868164062,2970600
2024-12-24 00:00:00+00:00,70.60354358208369,71.3094786587738,70.40468382305004,71.24982452392578,1660900
2024-12-26 00:00:00+00:00,70.84216748163445,71.38902233508057,70.67314237628715,71.150390625,2882700
2024-12-27 00:00:00+00:00,70.59359689509301,71.02113588394296,69.86777206817139,70.3350830078125,4072300
2024-12-30 00:00:00+00:00,69.23143362725511,69.68879966691418,68.73429563818348,69.10218048095703,5513400
2024-12-31 00:00:00+00:00,69.10219181693846,69.50984867599931,68.62493593141905,69.05247497558594,3936400
2025-01-02 00:00:00+00:00,69.74845653439728,70.04673475566723,68.28686973443266,68.61498260498047,4249200
2025-01-03 00:00:00+00:00,69.05246481368896,69.86777082610367,68.83373046681209,69.69874572753906,5048300
2025-01-06 00:00:00+00:00,70.7129173152111,71.88616338930281,70.62342852371943,70.72285461425781,4822800
2025-01-07 00:00:00+00:00,71.58787432317949,71.58787432317949,70.44445536892833,71.05096435546875,5338800
2025-01-08 00:00:00+00:00,70.37485330734027,71.97563825693483,70.23565527569934,71.4188461303711,7296500
2025-01-10 00:00:00+00:00,70.46434268061093,70.59359582943803,69.37063301467434,69.79817199707031,4530700
2025-01-13 00:00:00+00:00,68.3067620084791,68.3067620084791,67.00426280263538,67.94882202148438,6787200
2025-01-14 00:00:00+00:00,68.52550380788279,70.01691788859499,68.29682456351252,69.8677749633789,6159900
2025-01-15 00:00:00+00:00,71.4486714168039,71.93586451541296,70.37485155455558,70.54387664794922,6061100
2025-01-16 00:00:00+00:00,71.05096121904154,71.12056023479889,68.9629831605973,69.46012115478516,6867000
