"('date', '')","('open', 'AGX')","('high', 'AGX')","('low', 'AGX')","('close', 'AGX')","('volume', 'AGX')"
2024-02-13 00:00:00+00:00,45.15502208360016,45.15502208360016,43.8690842370675,44.33045196533203,67700
2024-02-14 00:00:00+00:00,44.82126523061163,45.47895985860629,44.7329183028101,45.380794525146484,47800
2024-02-15 00:00:00+00:00,45.42987720362695,46.62746810913086,45.42987720362695,46.62746810913086,63600
2024-02-16 00:00:00+00:00,46.34279988523015,46.7452684565088,45.69492355720536,46.1464729309082,50200
2024-02-20 00:00:00+00:00,45.65565471050799,45.95996165889601,45.361166168797794,45.45933151245117,32600
2024-02-21 00:00:00+00:00,45.321895337864916,45.989404627081704,45.08630602674404,45.63602066040039,37400
2024-02-22 00:00:00+00:00,45.478958685166816,45.665467196991315,45.31207949490322,45.488773345947266,34800
2024-02-23 00:00:00+00:00,45.33171601649744,45.96977760997322,45.33171601649744,45.930511474609375,23700
2024-02-26 00:00:00+00:00,45.930504133468844,46.04829877610832,45.51821726729443,45.99921798706055,37200
2024-02-27 00:00:00+00:00,46.00903797636496,46.34279262302326,45.69491639652475,45.704734802246094,48800
2024-02-28 00:00:00+00:00,45.832343172990996,46.254444739300176,45.832343172990996,46.13665008544922,23000
2024-02-29 00:00:00+00:00,46.3035211259312,46.32315419047514,45.577116460926256,45.99921798706055,96100
2024-03-01 00:00:00+00:00,46.20536784114712,46.22500090921496,45.58693930319706,45.881431579589844,38400
2024-03-04 00:00:00+00:00,45.95996165889601,46.29371633806757,45.42006537498982,45.45933151245117,48000
2024-03-05 00:00:00+00:00,45.52804033734927,46.519485858359204,45.302265688894025,45.95014190673828,83500
2024-03-06 00:00:00+00:00,46.22499632635106,47.59928099785115,46.10720167424732,47.147727966308594,79300
2024-03-07 00:00:00+00:00,47.29497523888926,48.384586095037164,47.23607603909425,47.805423736572266,40600
2024-03-08 00:00:00+00:00,47.8937697320838,48.58091207115753,47.26552659165906,48.364952087402344,52700
2024-03-11 00:00:00+00:00,48.247159784981,48.46311603463152,47.43240434812435,48.276607513427734,37200
2024-03-12 00:00:00+00:00,48.26678859951231,48.26678859951231,47.43240384888968,47.62873077392578,57400
2024-03-13 00:00:00+00:00,47.63854764697761,48.61036391148467,47.63854764697761,48.30605697631836,28400
2024-03-14 00:00:00+00:00,47.8446913845301,48.1489945648771,46.54893516038836,47.25571060180664,54100
2024-03-15 00:00:00+00:00,47.304794213923984,48.394405169440965,47.304794213923984,48.07046890258789,110800
2024-03-18 00:00:00+00:00,48.29623672128962,49.03245983062444,47.962482095272854,48.53182601928711,49800
2024-03-19 00:00:00+00:00,48.63981409282202,49.33677118679901,48.28642634246045,49.30732345581055,44200
2024-03-20 00:00:00+00:00,49.052094634297994,49.65089005024742,48.83613464962784,49.32695007324219,46500
2024-03-21 00:00:00+00:00,49.650894287845254,51.01536068280752,49.23860734961664,50.612892150878906,76300
2024-03-22 00:00:00+00:00,50.69141956267097,50.69141956267097,49.92574865161292,49.955196380615234,51900
2024-03-25 00:00:00+00:00,49.95519616974515,50.27913616590214,49.60180844471015,49.63125991821289,37500
2024-03-26 00:00:00+00:00,49.31713867018745,49.49382878930583,48.8754040108296,48.93429946899414,73700
2024-03-27 00:00:00+00:00,49.287689756986104,49.78832364514128,48.94412041776192,49.42511749267578,52900
2024-03-28 00:00:00+00:00,49.38585101789808,50.338030427024165,49.189524092587405,49.61162567138672,74400
2024-04-01 00:00:00+00:00,49.81776844069125,50.161337759673714,49.003012991926084,49.50364685058594,70400
2024-04-02 00:00:00+00:00,49.071726547716686,49.64107047852855,48.60054045684729,48.79686737060547,44900
2024-04-03 00:00:00+00:00,48.54164818430453,49.150258286667764,48.45330125455626,49.04227828979492,47400
2024-04-04 00:00:00+00:00,49.53309666655402,50.318400674906314,49.24842279333104,49.346588134765625,88100
2024-04-05 00:00:00+00:00,49.18952906771654,49.59199762022881,49.179710660914395,49.2484245300293,44600
2024-04-08 00:00:00+00:00,49.4152995137902,50.51472507013609,49.30731951596053,50.07299041748047,57700
2024-04-09 00:00:00+00:00,50.38711700726947,50.38711700726947,48.8361383535947,49.96501541137695,86600
2024-04-10 00:00:00+00:00,49.25823595313475,49.47419593666338,47.95266513580186,48.620174407958984,70800
2024-04-11 00:00:00+00:00,48.49257362113922,48.89504218735723,48.06065357813688,48.44348907470703,101500
2024-04-12 00:00:00+00:00,54.18602443093808,60.654971973195295,53.79337058756642,58.67207717895508,557500
2024-04-15 00:00:00+00:00,58.966570437659726,59.87948751408378,56.934594685522285,58.367774963378906,247200
2024-04-16 00:00:00+00:00,58.40704111971893,60.28195607142408,57.65118484410876,60.0954475402832,146200
2024-04-17 00:00:00+00:00,60.694239263566374,60.900380850185435,58.07328286003597,58.94693374633789,128900
2024-04-18 00:00:00+00:00,59.035278585842114,59.92856250752926,58.789870873899226,59.869667053222656,97900
2024-04-19 00:00:00+00:00,60.16560865286569,61.349385416034124,60.11628148512155,61.08303451538086,119600
2024-04-22 00:00:00+00:00,61.092904761078024,61.428309198966716,59.92885428623696,60.80682373046875,126000
2024-04-23 00:00:00+00:00,60.767369494938755,61.84263643751303,60.63912937598655,60.796966552734375,107600
2024-04-24 00:00:00+00:00,60.95479909812309,61.665064457954614,59.524397675764654,60.38263702392578,94000
2024-04-25 00:00:00+00:00,60.18533962719792,60.639124768612454,59.83020882884958,60.38263702392578,82700
2024-04-26 00:00:00+00:00,60.39250537818243,61.5072287340078,60.31358491238863,61.14223098754883,51700
2024-04-29 00:00:00+00:00,60.846285892425016,61.53682490565449,60.846285892425016,61.2507438659668,54300
2024-04-30 00:00:00+00:00,61.3000699527077,61.3000699527077,59.43561716973384,59.44548034667969,64200
2024-05-01 00:00:00+00:00,59.82034521824734,59.978182391786184,59.2185898181508,59.5145378112793,54300
2024-05-02 00:00:00+00:00,59.41588305249643,60.51088001338134,59.41588305249643,60.19520568847656,52400
2024-05-03 00:00:00+00:00,60.68844804974334,60.944932030757315,59.563857782828165,60.01763916015625,70000
2024-05-06 00:00:00+00:00,60.155743506276735,63.312490416088465,60.155743506276735,62.86857223510742,154400
2024-05-07 00:00:00+00:00,63.312496077657066,64.81194732484619,63.312496077657066,64.13127899169922,142800
2024-05-08 00:00:00+00:00,63.97343408096739,65.53207934488549,63.10533157352581,65.47289276123047,95700
2024-05-09 00:00:00+00:00,65.81817115176943,66.67640686035156,65.4926298358317,66.67640686035156,129200
2024-05-10 00:00:00+00:00,66.88355424380961,66.88355424380961,64.61464020326396,65.620849609375,114100
2024-05-13 00:00:00+00:00,65.95627228297755,66.8046485004778,65.69978452445488,66.32127380371094,160800
2024-05-14 00:00:00+00:00,66.80464810326967,66.86383469093448,66.30153952930856,66.70600128173828,85200
2024-05-15 00:00:00+00:00,66.70600128173828,67.52477667409178,66.41005329087409,66.70600128173828,84900
2024-05-16 00:00:00+00:00,66.9526129632389,66.9526129632389,65.26572770853105,65.4235610961914,66300
2024-05-17 00:00:00+00:00,65.6011265563085,65.6011265563085,64.3976159626514,65.04869842529297,61300
2024-05-20 00:00:00+00:00,65.22627245665093,65.4926196113921,64.8908642520947,65.15721893310547,53700
2024-05-21 00:00:00+00:00,65.13748880312953,65.45316314697266,64.61465387672715,65.45316314697266,63000
2024-05-22 00:00:00+00:00,65.33479345024811,67.1203258470813,64.95992497266647,66.79478454589844,97600
2024-05-23 00:00:00+00:00,66.73559824986745,68.11667640615568,66.39033059236301,67.59383392333984,117600
2024-05-24 00:00:00+00:00,67.83059025126292,69.5667953491211,67.54450920614234,69.5667953491211,161100
2024-05-28 00:00:00+00:00,69.5470722210835,69.62599269090164,67.41626469361505,68.33369445800781,180200
2024-05-29 00:00:00+00:00,67.73193998063827,68.49152873146511,67.37680542729159,68.22518157958984,63700
2024-05-30 00:00:00+00:00,68.58030999431195,68.97490478671128,67.13018598611912,68.39288330078125,105700
2024-05-31 00:00:00+00:00,68.5112652103024,70.01072410745645,68.5112652103024,69.6753158569336,160300
2024-06-03 00:00:00+00:00,69.97125781512136,70.53355297132448,68.93544738335616,69.91207122802734,177600
2024-06-04 00:00:00+00:00,69.65557164350558,70.06989273533719,65.93652617647825,67.84043884277344,253300
2024-06-05 00:00:00+00:00,67.85031253693732,68.76774220378137,67.26829106802191,67.94895935058594,127400
2024-06-06 00:00:00+00:00,68.08707126472511,68.27450549245191,66.88356801010302,68.20545196533203,168800
2024-06-07 00:00:00+00:00,73.14774047643198,77.01475332645904,72.70381846185605,75.31800079345703,616700
2024-06-10 00:00:00+00:00,75.70272210711752,77.88284917521854,74.3216440589881,76.46231842041016,397200
2024-06-11 00:00:00+00:00,76.2551472065618,76.80757533825656,74.47947460287318,76.05784606933594,265200
2024-06-12 00:00:00+00:00,76.89636303821807,77.24163818196695,74.72610299154569,75.53501892089844,184200
2024-06-13 00:00:00+00:00,76.16636883640138,76.69907068061525,75.170018672616,75.6336669921875,192900
2024-06-14 00:00:00+00:00,75.68298902598121,76.51163126543526,72.16124445576311,75.76190948486328,227400
2024-06-17 00:00:00+00:00,75.3278604317368,77.23177337646484,75.0713726832641,77.23177337646484,175300
2024-06-18 00:00:00+00:00,77.7250192063259,77.7250192063259,76.05786004030598,76.55110168457031,131800
2024-06-20 00:00:00+00:00,76.66946373010231,76.87662426712559,74.19338917112586,74.37095642089844,114600
2024-06-21 00:00:00+00:00,73.82839755138659,74.60772016645176,72.33881336904942,74.4301528930664,426600
2024-06-24 00:00:00+00:00,74.43016429057568,75.96908340432687,73.82840885674891,75.31800079345703,165800
2024-06-25 00:00:00+00:00,75.26866615682053,76.30446893206343,74.96285126732775,75.45609283447266,135100
2024-06-26 00:00:00+00:00,75.10095678437068,75.31798427372595,73.20691101116452,74.1046142578125,206600
2024-06-27 00:00:00+00:00,74.40056002633142,74.40056002633142,72.10205239836085,72.33881378173828,182500
2024-06-28 00:00:00+00:00,72.83206167494075,73.71989812373766,71.35233676903592,72.1711196899414,672200
2024-07-01 00:00:00+00:00,72.85179277925377,72.97017348890265,70.4151777377758,70.51383209228516,166600
2024-07-02 00:00:00+00:00,70.38556947479739,71.07611217816965,69.34976670914246,70.65192413330078,121900
2024-07-03 00:00:00+00:00,70.70124668381031,71.45097599714433,69.68517022727923,71.05638122558594,91500
2024-07-05 00:00:00+00:00,71.00706355217943,71.4608449178613,68.64936179645991,69.79368591308594,111900
2024-07-08 00:00:00+00:00,70.04030734744566,71.54962544241988,69.53719880703106,71.2536849975586,212000
2024-07-09 00:00:00+00:00,71.02678581010612,71.57921395800085,69.42868041992188,69.42868041992188,135000
2024-07-10 00:00:00+00:00,69.92192637239197,69.92192637239197,66.88356384218616,68.81707000732422,218600
2024-07-11 00:00:00+00:00,69.98112396636147,71.56936259649108,68.83679978697396,71.2734146118164,120400
2024-07-12 00:00:00+00:00,71.42138430466147,76.23541955184962,70.632194743884,74.18353271484375,446100
2024-07-15 00:00:00+00:00,75.45609536057881,76.94568705058006,74.48934607132078,76.17623138427734,244700
2024-07-16 00:00:00+00:00,77.03447562130634,79.10609652759871,76.65961468485645,78.50434112548828,430800
2024-07-17 00:00:00+00:00,78.3464944266693,79.11595012326848,75.28839799283709,75.4659652709961,267800
2024-07-18 00:00:00+00:00,75.40678482190222,76.58069481487131,72.16125390644733,75.22921752929688,226000
2024-07-19 00:00:00+00:00,75.30812800692313,75.39691541345431,73.9862440590117,74.50907897949219,110800
2024-07-22 00:00:00+00:00,74.91354404449413,77.24164522943967,74.50908227978016,76.96542358398438,155400
2024-07-23 00:00:00+00:00,76.88619620264447,79.01532346248767,75.52949474978598,77.69823455810547,199800
2024-07-24 00:00:00+00:00,77.14367386920603,78.58949788737992,75.28192187034347,75.46017456054688,131800
2024-07-25 00:00:00+00:00,75.76716426603137,75.9454169429285,73.73706475444283,74.94522094726562,125700
2024-07-26 00:00:00+00:00,76.12368191325112,78.09435914724376,75.83649657879845,76.83668518066406,91800
2024-07-29 00:00:00+00:00,77.24269910045432,78.04483240417945,75.73746008335074,76.30192565917969,122600
2024-07-30 00:00:00+00:00,76.58910559666042,77.23279628531823,75.47998446451999,76.79707336425781,120300
2024-07-31 00:00:00+00:00,77.64872537578013,80.26309316081951,77.24270241601359,78.1636734008789,437000
2024-08-01 00:00:00+00:00,78.23299313999458,78.75784618891785,71.49901096151216,73.7964859008789,389000
2024-08-02 00:00:00+00:00,71.19202816737271,71.45941100133498,68.30037990395425,68.64698028564453,199100
2024-08-05 00:00:00+00:00,65.02251649999145,69.04309590175487,62.91319164599877,68.87474822998047,287700
2024-08-06 00:00:00+00:00,68.87473971742209,69.8155131131304,67.89434622110907,69.63726043701172,162600
2024-08-07 00:00:00+00:00,70.34038152251561,70.77611206075652,68.4984393176345,68.62718200683594,155300
2024-08-08 00:00:00+00:00,69.08269774814885,70.00366862000577,68.52812968687441,69.75609588623047,73600
2024-08-09 00:00:00+00:00,69.66698089846597,69.89475118733058,68.02310151806746,68.74600982666016,80500
2024-08-12 00:00:00+00:00,69.24115540171012,69.46892569057474,67.86465130749697,68.74600982666016,113300
2024-08-13 00:00:00+00:00,69.24115208807834,71.2712518707587,68.83513666473517,70.85533142089844,108500
2024-08-14 00:00:00+00:00,71.30095343338816,71.59804376148897,70.20172979686441,70.55823516845703,103700
2024-08-15 00:00:00+00:00,71.7762975939756,73.54891189924793,71.15240940606091,71.92483520507812,128300
2024-08-16 00:00:00+00:00,71.80601160039515,72.41008979116474,70.63746777050076,72.29125213623047,107000
2024-08-19 00:00:00+00:00,72.56852611914205,72.9349365234375,71.79610031767908,72.9349365234375,71600
2024-08-20 00:00:00+00:00,73.28154072143158,73.28154072143158,71.23163846562602,71.50891876220703,66100
2024-08-21 00:00:00+00:00,72.00406614551908,73.0339698129092,71.77630341979452,72.8359146118164,54700
2024-08-22 00:00:00+00:00,71.57823517361255,72.84580649616066,71.57823517361255,71.70697784423828,86800
2024-08-23 00:00:00+00:00,72.47940383764399,75.75726477149207,72.1526059802546,75.56910705566406,142600
2024-08-26 00:00:00+00:00,75.73746911646441,76.86640040276853,75.56911388194263,76.22270965576172,96800
2024-08-27 00:00:00+00:00,77.14367101447863,77.14367101447863,75.31163416121267,76.12367248535156,148700
2024-08-28 00:00:00+00:00,76.26232031777455,77.01493611977833,75.37105680980002,75.50969696044922,180200
2024-08-29 00:00:00+00:00,75.9355175601707,77.7378469581337,75.83648996682965,76.68814086914062,117800
2024-08-30 00:00:00+00:00,76.5891035178148,78.58949560025071,76.49998095296729,78.53997802734375,204800
2024-09-03 00:00:00+00:00,77.59920927077856,77.59920927077856,71.38018252627755,71.87532806396484,267200
2024-09-04 00:00:00+00:00,71.3009564980652,72.40018018183608,70.52853067818756,70.90483856201172,287300
2024-09-05 00:00:00+00:00,70.558230837612,71.01376377217076,69.13220943877036,70.68696594238281,252400
2024-09-06 00:00:00+00:00,88.22502797391076,94.8005676425871,85.9572680678167,89.09648895263672,1332700
2024-09-09 00:00:00+00:00,89.34405569411676,94.3054157454432,87.17531597512026,92.4832763671875,451700
2024-09-10 00:00:00+00:00,91.37415737877011,91.37415737877011,87.59124564146974,88.61125183105469,282800
2024-09-11 00:00:00+00:00,88.12599555006496,89.0667765500771,86.13551604430924,87.92794036865234,260500
2024-09-12 00:00:00+00:00,87.54172351000517,90.05706348765393,87.1852181553576,87.72987365722656,188900
2024-09-13 00:00:00+00:00,89.24503411726148,90.68095314935125,87.91804015218236,90.21551513671875,233100
2024-09-16 00:00:00+00:00,90.11648088703893,90.16599845910515,88.18541646158782,89.9580307006836,193000
2024-09-17 00:00:00+00:00,90.11648286204851,91.45337422860813,88.32405853271484,88.32405853271484,159200
2024-09-18 00:00:00+00:00,88.69046087877237,89.9184271771075,86.9376491067004,87.53182220458984,169500
2024-09-19 00:00:00+00:00,90.1164849979861,94.68172731494712,88.78949862566877,94.12716674804688,280000
2024-09-20 00:00:00+00:00,93.6122183649495,96.22658631732938,92.4634845945143,94.95901489257812,365800
2024-09-23 00:00:00+00:00,95.36503118549341,96.71182761860213,94.06774477171712,95.31551361083984,161000
2024-09-24 00:00:00+00:00,95.16697309125111,95.21649066832367,92.35454999698777,94.35493469238281,120400
2024-09-25 00:00:00+00:00,94.65202125751253,97.44464174241774,94.49357106147649,96.89997863769531,319500
2024-09-26 00:00:00+00:00,97.54365612274414,101.99996528571215,97.45453356603846,97.50404357910156,353400
2024-09-27 00:00:00+00:00,98.2467693069838,100.49473411033438,97.55356862838096,99.45492553710938,252200
2024-09-30 00:00:00+00:00,100.01939549591178,100.71259620494313,97.98929583252969,100.44522094726562,291300
2024-10-01 00:00:00+00:00,100.67299326188865,101.96036711277948,97.80114766325339,99.9302749633789,211300
2024-10-02 00:00:00+00:00,99.83123474341613,102.65357017869741,99.22715662020977,102.44560241699219,142400
2024-10-03 00:00:00+00:00,102.1782367870595,104.56483442767086,101.21765320381087,102.54464721679688,252500
2024-10-04 00:00:00+00:00,104.60444660921678,107.28813459476743,103.1586225038272,107.2386245727539,228500
2024-10-07 00:00:00+00:00,107.31784183168257,111.60579625715685,106.82269631580286,108.57550811767578,359400
2024-10-08 00:00:00+00:00,108.55570707559866,108.59531962403821,106.55531493366757,106.76327514648438,197000
2024-10-09 00:00:00+00:00,106.41667004763126,111.74443291243541,105.96113709386621,110.9026870727539,250200
2024-10-10 00:00:00+00:00,110.12035442669449,112.17025646188331,109.47667133118718,111.92268371582031,214800
2024-10-11 00:00:00+00:00,111.75434259225663,115.4283214518859,110.77395657604704,114.02210998535156,241100
2024-10-14 00:00:00+00:00,113.68540989000414,114.82423849642748,112.49705615610219,112.74462890625,183500
2024-10-15 00:00:00+00:00,112.89318271696486,121.49881458914508,107.84269973805964,119.31027221679688,680000
2024-10-16 00:00:00+00:00,124.55882221197356,128.71804210578898,124.12309167926684,128.02484130859375,711000
2024-10-17 00:00:00+00:00,130.51045073497536,134.53104508796227,126.94541202397875,127.8465805053711,655100
2024-10-18 00:00:00+00:00,127.74754907391029,129.7380287010445,125.04405110637686,127.53958129882812,276800
2024-10-21 00:00:00+00:00,128.29220471310427,131.1244376358332,127.67821400522867,128.0446319580078,296900
2024-10-22 00:00:00+00:00,127.47026557992132,128.14365624300575,122.20191747897933,123.94483184814453,329000
2024-10-23 00:00:00+00:00,123.95972195451424,123.95972195451424,118.99338706175367,119.71846771240234,413500
2024-10-24 00:00:00+00:00,121.32756879469913,123.94979313824672,119.96679024039315,121.2083740234375,248300
2024-10-25 00:00:00+00:00,123.04591365287587,126.40316097429822,122.3307677759709,125.26090240478516,226700
2024-10-28 00:00:00+00:00,126.28397329657594,131.3396989902964,124.38683715413573,130.31663513183594,351800
2024-10-29 00:00:00+00:00,129.0353145144788,132.6408632760541,127.65467404521422,132.17404174804688,245800
2024-10-30 00:00:00+00:00,131.82638709979653,137.0708352354515,131.82638709979653,135.22335815429688,382600
2024-10-31 00:00:00+00:00,134.6770714060017,136.8324590175011,128.34996534785657,131.15097045898438,349400
2024-11-01 00:00:00+00:00,131.90587298281233,137.1105828503058,131.2105890489166,135.95840454101562,324800
2024-11-04 00:00:00+00:00,136.6338203964133,140.5075711955075,132.6210279650594,135.7200164794922,393100
2024-11-05 00:00:00+00:00,136.5543519581819,142.81193750373504,136.5543519581819,140.69627380371094,328300
2024-11-06 00:00:00+00:00,151.84072900754205,156.89646980811065,149.59595093184478,156.7772674560547,386700
2024-11-07 00:00:00+00:00,157.92946222881275,158.62474613823224,151.96985988055565,153.98619079589844,414200
2024-11-08 00:00:00+00:00,152.56582199104872,155.95285104742715,149.84426487051815,154.2444305419922,278300
2024-11-11 00:00:00+00:00,156.5190163795828,161.6840017715001,155.11850626585925,156.09190368652344,232300
2024-11-12 00:00:00+00:00,154.69140609403036,159.7769282202452,149.94359110612325,153.1021728515625,241200
2024-11-13 00:00:00+00:00,153.7179991681147,156.98585616425234,147.39089307558072,149.42709350585938,219600
2024-11-14 00:00:00+00:00,150.47993990145335,151.44341003607872,147.88751260780015,148.2252197265625,162600
2024-11-15 00:00:00+00:00,143.7257402861035,143.7257402861035,126.10518479600096,135.7100830078125,713700
2024-11-18 00:00:00+00:00,136.51461428908104,143.56680065699868,135.09423464596063,138.69979858398438,279700
2024-11-19 00:00:00+00:00,135.72000545462618,147.91732328801044,134.0910481426904,147.83786010742188,246100
2024-11-20 00:00:00+00:00,149.52640682905457,151.47321680883408,141.78886360302337,145.88111877441406,193900
2024-11-21 00:00:00+00:00,146.61613370352364,155.13836587232544,146.61613370352364,153.04257202148438,253400
2024-11-22 00:00:00+00:00,155.078783158005,158.3267553691178,153.9563865865023,157.56195068359375,209300
2024-11-25 00:00:00+00:00,162.00184880749424,162.89578301773204,154.69140330484666,155.96278381347656,307200
2024-11-26 00:00:00+00:00,155.8336595693901,161.13770173050915,154.75100217305172,159.72726440429688,219500
2024-11-27 00:00:00+00:00,161.06817104855682,164.2168254378549,152.78432838477187,154.00604248046875,221400
2024-11-29 00:00:00+00:00,155.97271783147065,158.8432588926617,153.98618380556533,154.8900604248047,122900
2024-12-02 00:00:00+00:00,155.28735596360485,158.92271674663647,152.71479812372098,155.0986328125,247900
2024-12-03 00:00:00+00:00,150.33095683732978,152.22808516663397,145.15602943171817,148.90065002441406,458300
2024-12-04 00:00:00+00:00,148.9801228222645,150.26143058391213,144.7388684875427,147.97691345214844,302100
2024-12-05 00:00:00+00:00,147.95704992930604,152.12876804266293,147.12269418179412,147.8179931640625,386400
2024-12-06 00:00:00+00:00,155.19797312308177,162.00185832721849,135.58094932032424,146.1294403076172,813900
2024-12-09 00:00:00+00:00,147.8776100791269,155.3072437123419,144.12306166932248,145.37457275390625,511800
2024-12-10 00:00:00+00:00,144.63954528303262,146.64594899979835,137.8555294043682,141.4908905029297,310900
2024-12-11 00:00:00+00:00,144.14290484534695,148.36428967310985,142.5040203275774,147.16244506835938,301400
2024-12-12 00:00:00+00:00,147.2021773457144,148.79141072664484,141.13331491691486,143.29864501953125,253100
2024-12-13 00:00:00+00:00,143.0304581254809,146.9041936372916,141.34190713715452,141.99746704101562,193600
2024-12-16 00:00:00+00:00,142.0371688222363,147.35115287905478,142.0371688222363,145.74205017089844,172300
2024-12-17 00:00:00+00:00,143.98399546542848,146.626074248977,139.12692029065383,145.67254638671875,310800
2024-12-18 00:00:00+00:00,148.18550736465855,149.81446465171425,136.5444168171441,137.57740783691406,280500
2024-12-19 00:00:00+00:00,140.29896514709995,142.78213267182738,137.8455944201851,138.54087829589844,243900
2024-12-20 00:00:00+00:00,134.78632745731298,141.82858677611435,132.1045096166072,138.3918914794922,478600
2024-12-23 00:00:00+00:00,138.70973192867942,139.94138847765407,135.90872684072573,139.3354949951172,216300
2024-12-24 00:00:00+00:00,140.4777418885562,143.0205180917348,138.92824782271626,142.6033477783203,81000
2024-12-26 00:00:00+00:00,142.63314579311069,144.61967977264675,140.35855589915306,144.4110870361328,148200
2024-12-27 00:00:00+00:00,144.02371874469958,144.02371874469958,139.06731082965155,141.98751831054688,178000
2024-12-30 00:00:00+00:00,139.04745262185187,140.3287603816749,136.57421233859617,137.98464965820312,203600
2024-12-31 00:00:00+00:00,138.33229049231113,139.6533373366038,134.93531938815167,136.11729431152344,272700
2025-01-02 00:00:00+00:00,137.6072110405597,142.35504150390625,136.9814631024368,142.35504150390625,223800
2025-01-03 00:00:00+00:00,142.58347582890227,149.0595806831222,142.58347582890227,148.0166473388672,267100
2025-01-06 00:00:00+00:00,150.97659062053907,158.45589024603288,149.1986492812365,155.1383819580078,423600
2025-01-07 00:00:00+00:00,157.67121626996735,157.91953303135986,140.070523009982,149.1191864013672,356900
2025-01-08 00:00:00+00:00,148.20537562073667,155.118505447847,144.02371488540126,154.6218719482422,493900
2025-01-10 00:00:00+00:00,156.46934468393817,159.35975520616535,151.8804561291804,158.34661865234375,479700
2025-01-13 00:00:00+00:00,156.63819778892156,157.1745704389156,150.1521657017515,154.9993133544922,378100
2025-01-14 00:00:00+00:00,158.28703407287946,175.6592798361082,158.28703407287946,166.90858459472656,761000
2025-01-15 00:00:00+00:00,174.56667974815392,177.17897687540292,170.1863685278317,174.34815979003906,512100
2025-01-16 00:00:00+00:00,175.25202993899615,176.69226404162933,171.51733636101878,174.16937255859375,290700
2025-01-17 00:00:00+00:00,175.79832653132905,180.14882555517164,174.8249139880685,176.6922607421875,360200
2025-01-21 00:00:00+00:00,182.76113422317002,184.48942431819833,172.70927669083235,184.10205078125,478900
2025-01-22 00:00:00+00:00,185.79058828312077,190.17089922322432,181.83739001784633,182.78099060058594,448300
2025-01-23 00:00:00+00:00,181.13379071041706,181.5617603845259,171.19078554762714,174.0970458984375,607300
2025-01-24 00:00:00+00:00,173.1813580576305,174.42547700919394,161.48663991293418,167.74703979492188,682400
