"('date', '')","('open', 'CCM')","('high', 'CCM')","('low', 'CCM')","('close', 'CCM')","('volume', 'CCM')"
2010-02-25 00:00:00+00:00,44.78406003997618,45.310931173056964,44.78406003997618,45.20555877685547,342
2010-02-26 00:00:00+00:00,45.310930946977955,45.310930946977955,44.784059816526,45.100181579589844,1935
2010-03-01 00:00:00+00:00,45.46899023003595,48.94633865356445,45.46899023003595,48.94633865356445,7900
2010-03-02 00:00:00+00:00,49.525898365359495,49.57858684948667,47.20766455223837,48.999027252197266,16586
2010-03-03 00:00:00+00:00,48.999027252197266,48.999027252197266,48.47215613903503,48.999027252197266,3392
2010-03-04 00:00:00+00:00,48.47215568399505,48.57753265126015,46.68079300085286,47.734535217285156,4838
2010-03-05 00:00:00+00:00,47.73453560221087,48.05066193051892,46.89154273747452,47.207664489746094,4827
2010-03-08 00:00:00+00:00,46.944231448896474,47.41841407960043,46.470044242156014,47.31304168701172,3859
2010-03-09 00:00:00+00:00,47.15498219530614,47.418415472534626,46.891544342041016,46.891544342041016,1856
2010-03-10 00:00:00+00:00,46.470046011101815,47.418415884647224,46.20661273158383,46.36467361450195,1935
2010-03-11 00:00:00+00:00,46.6807953803382,46.94423323589286,45.46899222727481,46.36467361450195,1913
2010-03-12 00:00:00+00:00,46.47004583542001,47.049605454619865,45.10018180461732,45.20555877685547,11874
2010-03-15 00:00:00+00:00,45.20555595510247,46.838853162476006,44.78405724453334,45.31092834472656,4952
2010-03-16 00:00:00+00:00,45.310928871916,45.627050620502715,43.62493858605947,44.15180969238281,11714
2010-03-17 00:00:00+00:00,44.94211872376229,46.31198268755228,44.73136936563235,45.943172454833984,7331
2010-03-18 00:00:00+00:00,45.416304144742654,47.68185416413049,45.416304144742654,45.83780288696289,7422
2010-03-19 00:00:00+00:00,44.73137283325195,46.36467476532864,44.57331194641057,44.73137283325195,5931
2010-03-22 00:00:00+00:00,43.78300369645044,44.25718631564888,41.148643609250975,41.201332092285156,10507
2010-03-23 00:00:00+00:00,41.93895266681101,41.93895266681101,36.09068204301528,37.407859802246094,191729
2010-03-24 00:00:00+00:00,38.198170135127164,38.725041289541444,37.51323809199229,37.67129898071289,41073
2010-03-25 00:00:00+00:00,37.67129562076027,37.82935649538321,35.82724674478345,36.82830047607422,36554
2010-03-26 00:00:00+00:00,38.09279351125224,38.09279351125224,36.617554811448706,36.77561569213867,21630
2010-03-29 00:00:00+00:00,36.880988885296524,37.776670223712294,36.564864848669544,37.14442443847656,31420
2010-03-30 00:00:00+00:00,36.19605727909256,36.986363946808666,36.14336879510054,36.6175537109375,52287
2010-03-31 00:00:00+00:00,36.512182062532844,37.03905321808904,35.40575126305377,35.87993621826172,11486
2010-04-01 00:00:00+00:00,36.09068592379816,36.09068592379816,35.40575158493351,35.669189453125,3859
2010-04-05 00:00:00+00:00,35.61649955156728,35.93262360804708,35.51112486607401,35.72187423706055,5350
2010-04-06 00:00:00+00:00,35.93262107398079,36.19605662512658,35.61649703979492,35.61649703979492,4337
2010-04-07 00:00:00+00:00,35.72187293796779,36.03799469493287,35.563812059485244,35.827247619628906,9164
2010-04-08 00:00:00+00:00,36.09068028410153,36.30142734249658,35.82724474509415,36.248741149902344,4360
2010-04-09 00:00:00+00:00,36.24874317311737,37.40786006704929,36.24874317311737,36.82830047607422,9449
2010-04-12 00:00:00+00:00,37.03905205914097,37.56592319821142,37.03905205914097,37.51323699951172,6170
2010-04-13 00:00:00+00:00,37.249801318691354,37.56592308598186,37.197112832130706,37.460548400878906,2504
2010-04-14 00:00:00+00:00,37.30248531278094,37.6186070613897,37.14442443847656,37.14442443847656,10405
2010-04-15 00:00:00+00:00,37.46055046819284,38.30354570752,37.197114884906576,38.092796325683594,15038
2010-04-16 00:00:00+00:00,37.93473345316441,38.09279433728187,36.98636586044127,37.51323699951172,3631
2010-04-19 00:00:00+00:00,37.67129898071289,38.040109246406566,37.19711402653267,37.67129898071289,4451
2010-04-20 00:00:00+00:00,36.775616489605746,37.56592319821142,36.61755560548828,37.51323699951172,7673
2010-04-21 00:00:00+00:00,37.8293578587036,37.8293578587036,36.98636497165542,37.091739654541016,2288
2010-04-22 00:00:00+00:00,36.88098760182396,37.30248401464014,36.88098760182396,37.24979782104492,4451
2010-04-23 00:00:00+00:00,37.09173934369102,37.46054729867234,37.03905085868063,37.302486419677734,5168
2010-04-26 00:00:00+00:00,37.40786199907563,37.72398376464844,37.14442643175884,37.72398376464844,2061
2010-04-27 00:00:00+00:00,37.934734683309266,39.199224085272114,37.934734683309266,38.830413818359375,18419
2010-04-28 00:00:00+00:00,38.566978171594336,39.25191017513916,38.46160577721689,39.14653778076172,4576
2010-04-29 00:00:00+00:00,39.3572825695166,39.515348025137634,38.61966665680134,39.14653778076172,4576
2010-04-30 00:00:00+00:00,39.14653815715404,39.14653815715404,37.56592248205708,38.2508544921875,2356
2010-05-03 00:00:00+00:00,38.198168294492206,38.93578879033623,37.67129716546599,38.2508544921875,7274
2010-05-04 00:00:00+00:00,37.88204129626013,38.040104453082066,36.88098760182396,37.24979782104492,10963
2010-05-05 00:00:00+00:00,37.56592308598186,37.67129777108481,36.8809910648402,37.460548400878906,8367
2010-05-06 00:00:00+00:00,37.24979911735222,37.46054618708532,34.984251529589315,37.14442443847656,18613
2010-05-07 00:00:00+00:00,36.98636505840417,37.460547700474066,36.354119247625995,36.77561569213867,4485
2010-05-10 00:00:00+00:00,37.61861148398536,38.19817114192775,36.30143356323242,36.30143356323242,6170
2010-05-11 00:00:00+00:00,36.24874425841125,36.56486601712187,35.40574908848578,35.563812255859375,4736
2010-05-12 00:00:00+00:00,36.196058470045834,36.196058470045834,34.878878359161774,35.03694152832031,3984
2010-05-13 00:00:00+00:00,35.247686997404934,35.66918571188676,35.03693992818223,35.35306167602539,729
2010-05-14 00:00:00+00:00,35.35306062814984,35.458435303646965,34.826189538682385,34.878875732421875,1969
2010-05-17 00:00:00+00:00,34.82619094848633,35.353062059282124,34.246631353800005,34.82619094848633,7650
2010-05-18 00:00:00+00:00,34.82619236256233,35.03694173064517,34.61544299447949,34.77350616455078,3666
2010-05-19 00:00:00+00:00,36.0379970841808,36.0379970841808,34.29932272956564,34.40469741821289,2231
2010-05-20 00:00:00+00:00,34.24663139955269,34.35200607945628,32.13914695355394,33.08751678466797,4235
2010-05-21 00:00:00+00:00,32.50795586736285,33.71975891693393,31.506899881011275,32.82407760620117,4724
2010-05-24 00:00:00+00:00,32.824080736982566,32.824080736982566,30.347785919831377,32.1391487121582,3996
2010-05-25 00:00:00+00:00,32.086460185194206,32.13914638019696,31.348839727046368,31.770336151123047,2846
2010-05-26 00:00:00+00:00,32.929451634898186,33.35095032909283,32.08645882254508,32.19183349609375,2504
2010-05-27 00:00:00+00:00,32.92945559530413,34.14126105482971,32.77139470998029,33.667076110839844,8288
2010-05-28 00:00:00+00:00,34.45738282547738,34.45738282547738,32.77139470998029,33.667076110839844,3131
2010-06-01 00:00:00+00:00,33.29826366477988,33.772448577607314,32.92945343124946,33.3509521484375,2208
2010-06-02 00:00:00+00:00,33.35095727606451,33.66707907454026,33.245582580566406,33.245582580566406,1639
2010-06-03 00:00:00+00:00,33.772450100435435,33.772450100435435,32.139148217730394,32.98214340209961,6614
2010-06-04 00:00:00+00:00,32.82408011977868,33.403639736054195,31.928401028475427,32.9294548034668,3404
2010-06-07 00:00:00+00:00,32.87676789517433,32.9294540918707,30.084349133864876,32.24452209472656,6307
2010-06-08 00:00:00+00:00,32.876770234020846,33.087519611835525,31.82302792098432,32.61333465576172,3040
2010-06-09 00:00:00+00:00,32.82407816342276,32.82407816342276,31.770335965382518,32.03377151489258,990
2010-06-10 00:00:00+00:00,32.24452310797531,32.402583991049575,31.401527918215333,31.823026657104492,3814
2010-06-11 00:00:00+00:00,31.612278411402222,31.612278411402222,30.295100525596865,31.085407257080078,2243
2010-06-14 00:00:00+00:00,31.981087633324353,32.24452320188817,30.92734535906909,31.50690269470215,4030
2010-06-15 00:00:00+00:00,31.08540417599617,32.45527041426812,30.24240903982462,31.770336151123047,8800
2010-06-16 00:00:00+00:00,31.823025438645796,31.823025438645796,31.085404961850553,31.612276077270508,2914
2010-06-17 00:00:00+00:00,32.24452187337811,32.24452187337811,31.61227607727051,31.612276077270508,319
2010-06-18 00:00:00+00:00,32.08646170027186,32.87676839073963,31.401527404785156,31.401527404785156,501
2010-06-21 00:00:00+00:00,32.50795814425101,33.14020395422889,31.1380918412959,31.401527404785156,8185
2010-06-22 00:00:00+00:00,31.770335908972182,32.40258168427737,31.138090133666992,31.138090133666992,5373
2010-06-23 00:00:00+00:00,31.243464810887552,31.454214165328676,30.558532840981172,31.138090133666992,5931
2010-06-24 00:00:00+00:00,31.348839429149123,31.348839429149123,30.242408752441403,30.242408752441406,2903
2010-06-25 00:00:00+00:00,30.347784545463025,30.347784545463025,29.188667631628228,29.87360191345215,1901
2010-06-28 00:00:00+00:00,30.400470637531072,30.66390617503415,29.241353814913918,29.504789352416992,1787
2010-06-29 00:00:00+00:00,29.13598140942375,29.504791648229357,28.50373561261675,28.977920532226562,8151
2010-06-30 00:00:00+00:00,28.556424691912177,32.34989726376112,28.24030064291409,31.401527404785156,17543
2010-07-01 00:00:00+00:00,31.7703365350188,35.35306190300779,31.6122756600824,33.3509521484375,17156
2010-07-02 00:00:00+00:00,33.772449232237456,33.877823913577004,31.138091350821885,31.348840713500977,6090
2010-07-06 00:00:00+00:00,31.71764983234412,32.13914625477593,31.190778732299805,31.190778732299805,3939
2010-07-07 00:00:00+00:00,31.612275093280118,32.455270224523225,30.189722668322148,32.03377151489258,3336
2010-07-08 00:00:00+00:00,31.612275093280118,32.19183467501316,30.29509734572981,32.03377151489258,5009
2010-07-09 00:00:00+00:00,31.61227490666344,32.03377132578768,30.295097166888826,30.55853271484375,5328
2010-07-12 00:00:00+00:00,30.927346368387123,31.981088677031405,29.978976460192527,31.085407257080078,8618
2010-07-13 00:00:00+00:00,31.190777348650375,31.50689907944626,30.400470733642575,30.400470733642578,5817
2010-07-14 00:00:00+00:00,30.76928329467773,31.559589970038967,30.295098374253687,30.769283294677734,5305
2010-07-15 00:00:00+00:00,30.769282639552678,31.348839940603952,29.08329464374232,29.768226623535156,14628
2010-07-16 00:00:00+00:00,28.872543604805994,30.242407484614763,28.872543604805994,29.504789352416992,13217
2010-07-19 00:00:00+00:00,29.610165704359492,29.978973647366242,28.87254524230957,28.87254524230957,7764
2010-07-20 00:00:00+00:00,28.92523204781533,29.873601887034962,28.872545851422355,28.977920532226562,9403
2010-07-21 00:00:00+00:00,28.977920532226566,29.715541009837775,28.92523204781533,28.977920532226562,47073
2010-07-22 00:00:00+00:00,29.34673077103217,29.820913402623727,28.977920532226566,28.977920532226562,8754
2010-07-23 00:00:00+00:00,28.97792102621961,29.50479215120409,28.97792102621961,29.030607223510742,8902
2010-07-26 00:00:00+00:00,29.083297405153903,29.768229449979916,29.03060891677133,29.294044494628906,10451
2010-07-27 00:00:00+00:00,29.715540812456197,29.715540812456197,29.241355895996094,29.241355895996094,8720
2010-07-28 00:00:00+00:00,29.452104383802656,30.400471900612988,29.34672970681969,29.715539932250977,15539
2010-07-29 00:00:00+00:00,29.92628700939244,31.243464752126744,29.92628700939244,30.242408752441406,14685
2010-07-30 00:00:00+00:00,30.18972347332128,30.82196926660769,29.768227040469753,30.13703727722168,7149
2010-08-02 00:00:00+00:00,30.3477867647502,31.03272109666232,30.18972587585449,30.189725875854492,6307
2010-08-03 00:00:00+00:00,30.611221197245634,30.927342939584275,30.031661618933903,30.55853271484375,11760
2010-08-04 00:00:00+00:00,30.980032568611968,31.401529034465995,30.66391079122605,31.085407257080078,6523
2010-08-05 00:00:00+00:00,31.085404961850553,31.61227607727051,30.137037411698277,31.612276077270508,8834
2010-08-06 00:00:00+00:00,31.823025438645796,32.139147192690466,31.61227607727051,31.612276077270508,9449
2010-08-09 00:00:00+00:00,31.98108543573704,32.297207181083905,31.770336080160337,32.08646011352539,6443
2010-08-10 00:00:00+00:00,32.34989886645032,33.19289179617245,32.34989886645032,32.87677001953125,4667
2010-08-11 00:00:00+00:00,32.50795846789078,33.08751808614805,32.45527226987572,32.98214340209961,3631
2010-08-12 00:00:00+00:00,32.03377373178852,33.03482980441207,32.03377373178852,32.71870803833008,3597
2010-08-13 00:00:00+00:00,32.71870410502524,32.77139029703241,32.666015625,32.666015625,3609
2010-08-16 00:00:00+00:00,32.666020063999795,32.87676943670344,30.98003194642573,31.875713348388672,5920
2010-08-17 00:00:00+00:00,31.71764878406456,32.876765623456464,31.71764878406456,31.92839813232422,9870
2010-08-18 00:00:00+00:00,32.34989896804573,32.929456323047496,32.34989896804573,32.560646057128906,11293
2010-08-19 00:00:00+00:00,32.87676693640444,34.72081579925596,32.560642901390395,33.56169891357422,29154
2010-08-20 00:00:00+00:00,34.2466309825379,36.8809887959765,34.19394478723678,35.35306167602539,23872
2010-08-23 00:00:00+00:00,36.35411987161368,37.24980126158818,33.7724503866316,34.193946838378906,19763
2010-08-24 00:00:00+00:00,33.403639736054195,34.510070482752006,32.876768605631895,32.9294548034668,8140
2010-08-25 00:00:00+00:00,32.87677117032416,36.143372891371214,32.87677117032416,36.03799819946289,1969
2010-08-26 00:00:00+00:00,36.14336833365151,36.14336833365151,35.35306167602539,35.35306167602539,4383
2010-08-27 00:00:00+00:00,35.61649635908114,35.61649635908114,34.510067980622495,34.615440368652344,3768
2010-08-30 00:00:00+00:00,34.457384707436795,34.72082029337071,34.03588822754624,34.56275939941406,3575
2010-08-31 00:00:00+00:00,34.87887714435861,35.51112293491722,34.82619094848633,34.82619094848633,2470
2010-09-01 00:00:00+00:00,34.826189655205,35.61649629205042,34.826189655205,34.93156433105469,4463
2010-09-02 00:00:00+00:00,34.668127053873015,35.616494513115846,34.615438574570724,35.5111198425293,4337
2010-09-03 00:00:00+00:00,36.406804082052105,36.406804082052105,34.56275520433736,35.08962631225586,3916
2010-09-07 00:00:00+00:00,34.615442374607106,34.773505541847896,33.7724494934082,33.7724494934082,7946
2010-09-08 00:00:00+00:00,34.72081301189802,35.08962321246418,33.45632154939058,33.719757080078125,3734
2010-09-09 00:00:00+00:00,33.719761308610046,35.24768849341044,33.719761308610046,34.9842529296875,1776
2010-09-10 00:00:00+00:00,34.51006828237222,36.301428638778965,34.51006828237222,36.143367767333984,3415
2010-09-13 00:00:00+00:00,36.56486400174686,36.72292716040837,35.56381029566025,36.406803131103516,9062
2010-09-14 00:00:00+00:00,36.354116936895124,36.45949161333007,36.354116936895124,36.406803131103516,1776
2010-09-15 00:00:00+00:00,36.35411804105209,36.82830066738412,36.35411804105209,36.56486511230469,6238
2010-09-16 00:00:00+00:00,36.617553412638316,39.251908950231645,36.459492537986364,38.935787200927734,17474
2010-09-17 00:00:00+00:00,38.40891706883198,39.51534779553074,38.40891706883198,39.041160583496094,5066
2010-09-20 00:00:00+00:00,38.883101743732524,39.09385111835042,38.04010882129773,38.19816970825195,7946
2010-09-21 00:00:00+00:00,37.88204477677986,37.88204477677986,35.98530960083008,35.98530960083008,5794
2010-09-22 00:00:00+00:00,36.35411902762781,37.35517507930352,34.826191851495054,35.24768829345703,8777
2010-09-23 00:00:00+00:00,34.93156345486544,36.35411582310891,34.773502589064634,36.248741149902344,3005
2010-09-24 00:00:00+00:00,36.722928199590896,37.0917384335407,36.354117965641095,36.88098907470703,3552
2010-09-27 00:00:00+00:00,36.61755205781159,37.30248401464014,36.61755205781159,37.24979782104492,1207
2010-09-28 00:00:00+00:00,36.775616787940145,37.249801732157614,36.56486741539496,36.933677673339844,2300
2010-09-29 00:00:00+00:00,36.61755297620439,36.82830004388909,35.87993251926245,35.932621002197266,3779
2010-09-30 00:00:00+00:00,36.14336860680743,36.88098907470703,36.14336860680743,36.88098907470703,3836
2010-10-01 00:00:00+00:00,36.88098869855377,37.67129535409226,35.87993268633107,37.407859802246094,21038
2010-10-04 00:00:00+00:00,37.67129486334455,37.67129486334455,35.985306895889,36.143367767333984,7673
2010-10-05 00:00:00+00:00,36.617554811448706,37.82935794742953,36.617554811448706,36.77561569213867,3165
2010-10-06 00:00:00+00:00,36.88099027053753,36.88099027053753,35.08962752642283,35.300376892089844,11259
2010-10-07 00:00:00+00:00,35.56381023086944,36.880987963861244,35.56381023086944,36.72292709350586,7069
2010-10-08 00:00:00+00:00,36.880993221174805,36.880993221174805,36.30143356323242,36.30143356323242,3859
2010-10-11 00:00:00+00:00,36.35411985393652,36.88099099036905,35.61649934772363,35.98530960083008,8083
2010-10-12 00:00:00+00:00,36.5648676227003,37.14442725647619,36.40680673640447,36.67024230957031,3836
2010-10-13 00:00:00+00:00,36.88099222332033,37.407863377366446,35.721875226815186,36.19606018066406,3984
2010-10-14 00:00:00+00:00,36.56486492236325,36.880988959627345,35.82724674478345,36.82830047607422,4007
2010-10-15 00:00:00+00:00,37.407863193032554,37.93473434448242,36.880992041582694,37.93473434448242,17748
2010-10-18 00:00:00+00:00,37.93473434448242,38.198169920207356,37.618610280801455,37.93473434448242,6682
2010-10-19 00:00:00+00:00,37.24980337437491,39.409974242114956,36.77561840925223,38.092796325683594,11099
2010-10-20 00:00:00+00:00,38.092792056086935,39.093848075579686,38.092792056086935,38.935787200927734,4850
2010-10-21 00:00:00+00:00,39.14653918044461,39.14653918044461,38.408918665319185,38.725040435791016,14685
2010-10-22 00:00:00+00:00,38.988475569108665,39.093847959885984,38.72503772811073,38.88309860229492,3336
2010-10-25 00:00:00+00:00,39.25190922132731,39.25190922132731,37.77667056768987,38.35622787475586,12215
2010-10-26 00:00:00+00:00,38.04010477504165,38.98847457192743,37.671294552699194,38.77772521972656,9847
2010-10-27 00:00:00+00:00,38.7777264407238,38.98847579956055,38.46160469048689,38.98847579956055,3529
2010-10-28 00:00:00+00:00,38.9357889051193,38.9357889051193,38.25085460495138,38.30354309082031,3506
2010-10-29 00:00:00+00:00,38.19816532188587,38.56697554110683,36.98636227703254,37.24979782104492,8652
2010-11-01 00:00:00+00:00,37.039053029132276,38.25085622312576,37.039053029132276,37.61861038208008,3620
2010-11-02 00:00:00+00:00,38.040106905676936,38.19816778467155,37.09173934369102,37.302486419677734,3358
2010-11-03 00:00:00+00:00,37.0917384335407,37.61860725458842,36.722928199590896,36.88098907470703,3381
2010-11-04 00:00:00+00:00,36.98636693757801,37.67129898071289,36.30143260642471,37.67129898071289,14014
2010-11-05 00:00:00+00:00,38.51429036826274,40.779840359835646,38.51429036826274,39.83147048950195,59106
2010-11-08 00:00:00+00:00,42.09701228709903,42.09701228709903,40.14758880386757,41.043270111083984,24157
2010-11-09 00:00:00+00:00,41.51745616820012,41.51745616820012,39.56803252294246,39.77878189086914,24191
2010-11-10 00:00:00+00:00,40.04222106933594,41.14864727948615,39.51534992010929,40.04222106933594,15744
2010-11-11 00:00:00+00:00,40.14759346876655,41.14864727948615,39.989532581602234,40.04222106933594,13171
2010-11-12 00:00:00+00:00,40.30565089506121,40.30565089506121,39.51534652709961,39.51534652709961,10155
2010-11-15 00:00:00+00:00,39.515348025137634,40.04221914909801,38.83041144555623,39.14653778076172,8094
2010-11-16 00:00:00+00:00,39.30459714834939,39.673407378537654,37.407859802246094,37.407859802246094,20229
2010-11-17 00:00:00+00:00,36.8809911750235,39.14653890344114,36.8809911750235,37.51323699951172,13536
2010-11-18 00:00:00+00:00,38.461603153916386,39.04115814751823,37.09173695224112,37.24979782104492,23371
2010-11-19 00:00:00+00:00,36.98636612215922,39.409972463825554,36.93367763506833,38.725040435791016,14822
2010-11-22 00:00:00+00:00,39.515347402694594,40.04221851835573,39.251909556845774,39.568031311035156,10359
2010-11-23 00:00:00+00:00,38.46160701000927,40.621775484260084,38.46160701000927,40.463714599609375,22461
2010-11-24 00:00:00+00:00,39.56803043427278,39.88415675749383,39.40996956068046,39.51534652709961,5032
2010-11-26 00:00:00+00:00,39.40996956068046,40.042217631086146,39.40996956068046,39.51534652709961,6284
2010-11-29 00:00:00+00:00,39.46265804389003,39.83146827428425,38.777726066311175,39.51534652709961,7764
2010-11-30 00:00:00+00:00,39.3045993562136,39.88415897564179,38.40891797201974,39.83147048950195,11805
2010-12-01 00:00:00+00:00,39.831471694437916,40.46371524309518,39.40997294464187,40.04222106933594,14628
2010-12-02 00:00:00+00:00,40.20028011049774,40.62177426490191,39.726092894742735,40.25296401977539,2835
2010-12-03 00:00:00+00:00,39.46266001510242,40.30565290838222,39.46266001510242,39.72609329223633,4838
2010-12-06 00:00:00+00:00,40.30565250508963,40.569090355624255,39.936842259963115,40.25296401977539,9790
2010-12-07 00:00:00+00:00,40.51640187031001,40.83252363012229,40.042219230591606,40.25296401977539,6090
2010-12-08 00:00:00+00:00,40.51640261944936,40.51640261944936,39.56803274644079,39.884159088134766,3814
2010-12-09 00:00:00+00:00,39.989529147876574,39.989529147876574,39.30459717029771,39.51534652709961,1332
2010-12-10 00:00:00+00:00,39.40997215929368,39.51534913266117,39.30459976196289,39.30459976196289,3552
2010-12-13 00:00:00+00:00,39.56803323493615,40.042220465312944,38.35623006759816,38.6723518371582,9483
2010-12-14 00:00:00+00:00,39.25191057805029,39.25191057805029,38.4089176862679,38.619667053222656,1594
2010-12-15 00:00:00+00:00,38.51428905997836,38.619666028678495,37.40786063286421,38.14548110961914,13547
2010-12-16 00:00:00+00:00,38.408918665319185,39.14653918044461,38.408918665319185,38.725040435791016,5396
2010-12-17 00:00:00+00:00,40.04222058080595,40.04222058080595,38.2508554920649,38.725040435791016,10815
2010-12-20 00:00:00+00:00,38.51429280014851,38.51429280014851,38.19817101542214,38.46160888671875,8140
2010-12-21 00:00:00+00:00,38.8830971308147,40.042216265681986,38.51428691299658,39.25190734863281,3757
2010-12-22 00:00:00+00:00,39.25190868708813,39.67340740069193,39.19922020387856,39.51534652709961,3244
2010-12-23 00:00:00+00:00,39.56803043427278,39.56803043427278,39.19922020387856,39.51534652709961,1002
2010-12-27 00:00:00+00:00,39.251912366606284,39.515350231312716,38.98847907793669,39.46266174316406,877
2010-12-28 00:00:00+00:00,39.93684235451687,39.98953083995586,37.61860848367726,38.51428985595703,4531
2010-12-29 00:00:00+00:00,38.72503795700549,39.0411597072424,38.67234947328719,38.98847579956055,706
2010-12-30 00:00:00+00:00,39.25191017513916,39.77878129909953,38.35622880680287,39.14653778076172,7627
2010-12-31 00:00:00+00:00,39.19922046666885,39.19922046666885,38.72503784271298,38.935787200927734,899
2011-01-03 00:00:00+00:00,38.72503944868172,38.88310032988863,38.250854517042676,38.619667053222656,2561
