"('date', '')","('open', 'ALRM')","('high', 'ALRM')","('low', 'ALRM')","('close', 'ALRM')","('volume', 'ALRM')"
2024-01-29 00:00:00+00:00,61.7400016784668,63.025001525878906,61.34000015258789,62.900001525878906,173600
2024-01-30 00:00:00+00:00,62.59000015258789,62.72999954223633,61.709999084472656,62.369998931884766,149000
2024-01-31 00:00:00+00:00,62.20000076293945,62.26499938964844,60.75,60.81999969482422,298000
2024-02-01 00:00:00+00:00,61.119998931884766,61.91999816894531,60.70500183105469,61.869998931884766,139700
2024-02-02 00:00:00+00:00,61.13999938964844,62.57500076293945,61.130001068115234,62.349998474121094,112500
2024-02-05 00:00:00+00:00,61.58000183105469,62.17499923706055,60.959999084472656,61.56999969482422,148800
2024-02-06 00:00:00+00:00,61.41999816894531,62.810001373291016,61.41999816894531,62.65999984741211,185200
2024-02-07 00:00:00+00:00,62.75,64.19000244140625,62.4379997253418,63.349998474121094,206400
2024-02-08 00:00:00+00:00,63.2599983215332,64.70999908447266,62.847999572753906,64.58000183105469,187000
2024-02-09 00:00:00+00:00,65.0,66.4000015258789,64.91999816894531,66.36000061035156,192700
2024-02-12 00:00:00+00:00,66.62000274658203,68.62000274658203,66.4520034790039,68.5199966430664,331600
2024-02-13 00:00:00+00:00,66.30000305175781,67.33999633789062,65.11000061035156,65.54000091552734,543300
2024-02-14 00:00:00+00:00,66.5199966430664,70.04499816894531,66.04000091552734,69.76000213623047,348000
2024-02-15 00:00:00+00:00,69.30999755859375,71.55000305175781,69.30999755859375,71.0,272500
2024-02-16 00:00:00+00:00,70.63999938964844,70.63999938964844,69.31999969482422,69.76000213623047,280400
2024-02-20 00:00:00+00:00,68.43000030517578,69.45500183105469,68.30999755859375,69.0199966430664,212000
2024-02-21 00:00:00+00:00,68.33000183105469,69.16000366210938,67.01000213623047,68.94000244140625,295200
2024-02-22 00:00:00+00:00,69.55000305175781,70.01000213623047,68.58499908447266,69.9800033569336,389000
2024-02-23 00:00:00+00:00,72.79000091552734,74.72000122070312,71.55999755859375,71.87999725341797,812900
2024-02-26 00:00:00+00:00,72.16000366210938,74.62000274658203,72.16000366210938,74.44999694824219,334900
2024-02-27 00:00:00+00:00,74.72000122070312,75.51499938964844,73.54000091552734,75.37999725341797,366300
2024-02-28 00:00:00+00:00,74.61000061035156,75.78500366210938,74.61000061035156,75.12999725341797,206300
2024-02-29 00:00:00+00:00,76.0999984741211,77.29100036621094,74.83699798583984,75.69000244140625,572000
2024-03-01 00:00:00+00:00,75.2699966430664,76.27999877929688,74.63999938964844,75.52999877929688,315900
2024-03-04 00:00:00+00:00,75.31999969482422,75.5,74.87999725341797,75.0199966430664,232300
2024-03-05 00:00:00+00:00,73.75,74.375,72.62200164794922,73.0,294500
2024-03-06 00:00:00+00:00,73.83000183105469,74.11000061035156,73.24500274658203,73.5,230200
2024-03-07 00:00:00+00:00,73.88999938964844,74.9000015258789,73.4000015258789,74.48999786376953,269800
2024-03-08 00:00:00+00:00,74.76000213623047,76.33999633789062,74.76000213623047,74.95999908447266,280700
2024-03-11 00:00:00+00:00,74.62999725341797,75.0199966430664,73.83000183105469,74.2699966430664,302100
2024-03-12 00:00:00+00:00,74.2699966430664,75.05000305175781,73.44000244140625,74.9000015258789,163800
2024-03-13 00:00:00+00:00,74.69999694824219,75.38999938964844,74.5,75.05000305175781,173300
2024-03-14 00:00:00+00:00,74.56999969482422,74.73999786376953,73.44999694824219,74.05000305175781,201300
2024-03-15 00:00:00+00:00,73.55000305175781,74.06500244140625,72.51000213623047,73.18000030517578,541900
2024-03-18 00:00:00+00:00,73.20999908447266,74.26000213623047,72.70500183105469,72.76000213623047,210700
2024-03-19 00:00:00+00:00,72.0999984741211,73.61000061035156,71.98999786376953,73.05000305175781,202700
2024-03-20 00:00:00+00:00,73.1500015258789,74.02999877929688,72.56999969482422,73.44000244140625,186000
2024-03-21 00:00:00+00:00,73.95999908447266,74.96499633789062,73.54000091552734,73.56999969482422,207400
2024-03-22 00:00:00+00:00,73.80999755859375,73.92500305175781,72.66000366210938,72.98999786376953,175600
2024-03-25 00:00:00+00:00,73.29000091552734,73.55999755859375,72.75,73.20999908447266,146600
2024-03-26 00:00:00+00:00,73.61000061035156,74.04000091552734,72.87000274658203,73.26000213623047,247700
2024-03-27 00:00:00+00:00,74.0,74.24500274658203,72.69999694824219,72.94000244140625,221700
2024-03-28 00:00:00+00:00,72.87000274658203,73.57499694824219,72.11000061035156,72.47000122070312,370200
2024-04-01 00:00:00+00:00,72.37000274658203,72.37000274658203,70.55999755859375,71.16000366210938,243900
2024-04-02 00:00:00+00:00,70.44000244140625,70.44999694824219,69.4800033569336,70.25,398200
2024-04-03 00:00:00+00:00,69.68000030517578,71.04000091552734,69.68000030517578,70.5199966430664,185500
2024-04-04 00:00:00+00:00,71.0,71.55000305175781,69.7699966430664,69.8499984741211,268100
2024-04-05 00:00:00+00:00,69.43000030517578,70.16999816894531,69.08999633789062,69.19999694824219,300800
2024-04-08 00:00:00+00:00,69.44000244140625,70.33999633789062,69.19999694824219,69.72000122070312,299000
2024-04-09 00:00:00+00:00,69.86000061035156,70.68000030517578,69.69000244140625,70.68000030517578,201100
2024-04-10 00:00:00+00:00,69.0,69.41000366210938,67.97000122070312,68.76000213623047,256400
2024-04-11 00:00:00+00:00,68.9000015258789,69.05999755859375,67.66000366210938,68.33999633789062,184200
2024-04-12 00:00:00+00:00,67.95999908447266,68.1510009765625,67.45999908447266,67.81999969482422,173800
2024-04-15 00:00:00+00:00,68.08999633789062,68.22000122070312,65.68000030517578,65.7699966430664,246400
2024-04-16 00:00:00+00:00,65.62000274658203,66.1449966430664,64.62000274658203,64.68000030517578,221400
2024-04-17 00:00:00+00:00,65.06999969482422,65.54000091552734,64.20999908447266,64.25,197200
2024-04-18 00:00:00+00:00,64.29000091552734,65.0,63.79999923706055,64.30000305175781,199000
2024-04-19 00:00:00+00:00,64.1500015258789,64.91000366210938,63.72999954223633,64.11000061035156,213700
2024-04-22 00:00:00+00:00,64.45999908447266,65.16999816894531,64.19999694824219,64.81999969482422,170200
2024-04-23 00:00:00+00:00,64.70999908447266,66.69999694824219,64.51000213623047,66.1500015258789,190800
2024-04-24 00:00:00+00:00,66.44999694824219,66.70999908447266,65.23999786376953,65.79000091552734,153600
2024-04-25 00:00:00+00:00,64.98999786376953,65.48999786376953,64.25499725341797,65.2300033569336,153100
2024-04-26 00:00:00+00:00,65.70999908447266,66.62000274658203,65.5,65.97000122070312,195900
2024-04-29 00:00:00+00:00,66.38999938964844,67.18000030517578,66.12899780273438,66.44999694824219,297900
2024-04-30 00:00:00+00:00,66.0199966430664,67.20999908447266,66.01000213623047,66.5,481300
2024-05-01 00:00:00+00:00,66.62999725341797,68.08499908447266,66.03500366210938,66.9000015258789,277000
2024-05-02 00:00:00+00:00,67.61000061035156,67.94000244140625,66.61000061035156,67.75,254900
2024-05-03 00:00:00+00:00,68.98999786376953,69.5,67.7300033569336,68.2699966430664,244800
2024-05-06 00:00:00+00:00,68.81999969482422,70.31999969482422,68.81999969482422,70.25,228800
2024-05-07 00:00:00+00:00,70.44000244140625,70.79000091552734,69.54000091552734,69.80000305175781,197900
2024-05-08 00:00:00+00:00,69.5999984741211,70.13500213623047,68.38999938964844,68.61000061035156,234700
2024-05-09 00:00:00+00:00,68.8499984741211,70.08999633789062,68.62000274658203,68.79000091552734,496000
2024-05-10 00:00:00+00:00,68.30999755859375,70.19499969482422,65.75,67.93000030517578,459300
2024-05-13 00:00:00+00:00,68.66999816894531,69.37000274658203,67.54000091552734,68.01000213623047,209600
2024-05-14 00:00:00+00:00,68.76000213623047,69.19999694824219,67.73999786376953,68.26000213623047,268600
2024-05-15 00:00:00+00:00,68.91999816894531,70.09500122070312,68.53500366210938,70.05000305175781,246200
2024-05-16 00:00:00+00:00,69.80999755859375,71.26000213623047,69.04399871826172,69.66000366210938,255800
2024-05-17 00:00:00+00:00,69.81999969482422,69.83000183105469,68.20500183105469,69.04000091552734,261900
2024-05-20 00:00:00+00:00,68.8499984741211,69.52999877929688,68.33000183105469,68.88999938964844,248000
2024-05-21 00:00:00+00:00,68.69000244140625,69.19999694824219,68.40499877929688,68.66999816894531,335500
2024-05-22 00:00:00+00:00,68.52999877929688,68.90299987792969,66.82499694824219,67.0199966430664,225300
2024-05-23 00:00:00+00:00,67.06999969482422,68.06999969482422,66.29000091552734,67.41000366210938,248800
2024-05-24 00:00:00+00:00,67.77999877929688,67.77999877929688,66.77999877929688,67.11000061035156,236200
2024-05-28 00:00:00+00:00,66.0999984741211,67.86499786376953,65.0999984741211,67.13999938964844,612400
2024-05-29 00:00:00+00:00,67.26000213623047,67.4800033569336,66.16000366210938,66.36000061035156,3652800
2024-05-30 00:00:00+00:00,66.36000061035156,66.90499877929688,65.61000061035156,66.08999633789062,654000
2024-05-31 00:00:00+00:00,66.30999755859375,66.94000244140625,64.45999908447266,65.41000366210938,649200
2024-06-03 00:00:00+00:00,65.52999877929688,65.91000366210938,64.58999633789062,64.76000213623047,669500
2024-06-04 00:00:00+00:00,64.19999694824219,64.33100128173828,62.5099983215332,62.650001525878906,550000
2024-06-05 00:00:00+00:00,62.75,64.0,62.60499954223633,63.5,517900
2024-06-06 00:00:00+00:00,63.439998626708984,63.709999084472656,62.7400016784668,62.93000030517578,454200
2024-06-07 00:00:00+00:00,62.5,63.06999969482422,62.23500061035156,62.290000915527344,372200
2024-06-10 00:00:00+00:00,61.720001220703125,62.689998626708984,61.11399841308594,62.619998931884766,417800
2024-06-11 00:00:00+00:00,62.33000183105469,62.974998474121094,62.099998474121094,62.650001525878906,461700
2024-06-12 00:00:00+00:00,63.83000183105469,64.43000030517578,63.220001220703125,63.310001373291016,632500
2024-06-13 00:00:00+00:00,63.20000076293945,63.20000076293945,61.95000076293945,62.38999938964844,363000
2024-06-14 00:00:00+00:00,61.880001068115234,62.25,61.029998779296875,61.84000015258789,869600
2024-06-17 00:00:00+00:00,61.83000183105469,62.20000076293945,61.130001068115234,61.75,309800
2024-06-18 00:00:00+00:00,61.900001525878906,62.16999816894531,61.209999084472656,61.31999969482422,250600
2024-06-20 00:00:00+00:00,60.970001220703125,61.38999938964844,60.599998474121094,60.90999984741211,263300
2024-06-21 00:00:00+00:00,61.16999816894531,62.400001525878906,60.529998779296875,62.38999938964844,730600
2024-06-24 00:00:00+00:00,62.400001525878906,63.060001373291016,61.4900016784668,61.959999084472656,910000
2024-06-25 00:00:00+00:00,61.90999984741211,62.38999938964844,61.064998626708984,61.41999816894531,1157400
2024-06-26 00:00:00+00:00,61.2599983215332,61.70000076293945,60.689998626708984,61.59000015258789,1131400
2024-06-27 00:00:00+00:00,62.16999816894531,63.40999984741211,61.54999923706055,63.04999923706055,1136300
2024-06-28 00:00:00+00:00,63.56999969482422,64.2300033569336,63.0,63.540000915527344,1406500
2024-07-01 00:00:00+00:00,63.619998931884766,63.869998931884766,61.5,62.790000915527344,1014600
2024-07-02 00:00:00+00:00,62.790000915527344,63.29999923706055,62.310001373291016,63.099998474121094,293000
2024-07-03 00:00:00+00:00,63.36000061035156,64.572998046875,63.15999984741211,64.31999969482422,216200
2024-07-05 00:00:00+00:00,64.0199966430664,64.70999908447266,64.0,64.4000015258789,241600
2024-07-08 00:00:00+00:00,64.70999908447266,65.11000061035156,64.3499984741211,64.36000061035156,228300
2024-07-09 00:00:00+00:00,64.19000244140625,64.59500122070312,63.2599983215332,64.13999938964844,230200
2024-07-10 00:00:00+00:00,64.31999969482422,64.73999786376953,63.79499816894531,64.63999938964844,213400
2024-07-11 00:00:00+00:00,66.05999755859375,66.91999816894531,65.66000366210938,66.44000244140625,392400
2024-07-12 00:00:00+00:00,66.95999908447266,67.1500015258789,65.6500015258789,65.7300033569336,418200
2024-07-15 00:00:00+00:00,66.2699966430664,67.43000030517578,65.95999908447266,66.94999694824219,355300
2024-07-16 00:00:00+00:00,67.58000183105469,69.98999786376953,67.58000183105469,69.69999694824219,592300
2024-07-17 00:00:00+00:00,69.66999816894531,70.18000030517578,68.77999877929688,69.12000274658203,352300
2024-07-18 00:00:00+00:00,68.62999725341797,69.56500244140625,67.4000015258789,67.83999633789062,210400
2024-07-19 00:00:00+00:00,68.0,68.41000366210938,66.86000061035156,67.20999908447266,223900
2024-07-22 00:00:00+00:00,67.41000366210938,67.93000030517578,66.79000091552734,67.69999694824219,269900
2024-07-23 00:00:00+00:00,67.9800033569336,69.33000183105469,67.80000305175781,69.0199966430664,233000
2024-07-24 00:00:00+00:00,68.68000030517578,69.4800033569336,67.0250015258789,67.08999633789062,215000
2024-07-25 00:00:00+00:00,67.30999755859375,69.9000015258789,67.16999816894531,68.73999786376953,428700
2024-07-26 00:00:00+00:00,69.69999694824219,70.66000366210938,68.79000091552734,69.41000366210938,228900
2024-07-29 00:00:00+00:00,69.62000274658203,70.38500213623047,69.3550033569336,70.19000244140625,263100
2024-07-30 00:00:00+00:00,70.81999969482422,71.39800262451172,70.48999786376953,71.19000244140625,229000
2024-07-31 00:00:00+00:00,71.9000015258789,71.9800033569336,70.11000061035156,70.55000305175781,413900
2024-08-01 00:00:00+00:00,70.38999938964844,71.26300048828125,67.61000061035156,68.33999633789062,307000
2024-08-02 00:00:00+00:00,65.4800033569336,66.86000061035156,65.45999908447266,65.94999694824219,305100
2024-08-05 00:00:00+00:00,62.060001373291016,65.26000213623047,61.75,63.959999084472656,337500
2024-08-06 00:00:00+00:00,64.19000244140625,66.15299987792969,63.67499923706055,64.95999908447266,322600
2024-08-07 00:00:00+00:00,65.97000122070312,66.86000061035156,63.849998474121094,64.37000274658203,241600
2024-08-08 00:00:00+00:00,65.29000091552734,65.95800018310547,64.47000122070312,65.5999984741211,505900
2024-08-09 00:00:00+00:00,63.099998474121094,65.26000213623047,60.93299865722656,61.150001525878906,752700
2024-08-12 00:00:00+00:00,61.22999954223633,61.7599983215332,59.220001220703125,59.369998931884766,339400
2024-08-13 00:00:00+00:00,59.810001373291016,60.790000915527344,59.650001525878906,60.459999084472656,362200
2024-08-14 00:00:00+00:00,60.529998779296875,60.84000015258789,59.69499969482422,60.029998779296875,360700
2024-08-15 00:00:00+00:00,61.290000915527344,61.560001373291016,59.96500015258789,60.31999969482422,419700
2024-08-16 00:00:00+00:00,60.13999938964844,60.369998931884766,59.54999923706055,59.63999938964844,454900
2024-08-19 00:00:00+00:00,59.63999938964844,59.75,58.849998474121094,59.13999938964844,397000
2024-08-20 00:00:00+00:00,58.939998626708984,59.04499816894531,58.310001373291016,58.47999954223633,308900
2024-08-21 00:00:00+00:00,58.91999816894531,59.86000061035156,58.70500183105469,59.599998474121094,344100
2024-08-22 00:00:00+00:00,59.63999938964844,60.720001220703125,59.630001068115234,60.06999969482422,363200
2024-08-23 00:00:00+00:00,60.31999969482422,62.13999938964844,60.18000030517578,61.66999816894531,549400
2024-08-26 00:00:00+00:00,61.66999816894531,61.90999984741211,59.790000915527344,59.86000061035156,404700
2024-08-27 00:00:00+00:00,59.56999969482422,60.119998931884766,59.310001373291016,59.349998474121094,257400
2024-08-28 00:00:00+00:00,59.099998474121094,59.470001220703125,58.459999084472656,58.529998779296875,311800
2024-08-29 00:00:00+00:00,59.119998931884766,60.564998626708984,58.560001373291016,59.790000915527344,300000
2024-08-30 00:00:00+00:00,60.029998779296875,60.58000183105469,59.42499923706055,59.540000915527344,687300
2024-09-03 00:00:00+00:00,58.97999954223633,59.709999084472656,57.720001220703125,58.189998626708984,498600
2024-09-04 00:00:00+00:00,57.93000030517578,58.79999923706055,57.599998474121094,58.25,265600
2024-09-05 00:00:00+00:00,58.2599983215332,58.65999984741211,57.58000183105469,57.880001068115234,292000
2024-09-06 00:00:00+00:00,57.439998626708984,57.70000076293945,54.66999816894531,54.75,825900
2024-09-09 00:00:00+00:00,55.04999923706055,55.810001373291016,54.0099983215332,55.40999984741211,720000
2024-09-10 00:00:00+00:00,55.7599983215332,55.7599983215332,53.7400016784668,54.2400016784668,430500
2024-09-11 00:00:00+00:00,53.900001525878906,54.86000061035156,53.095001220703125,54.220001220703125,1025600
2024-09-12 00:00:00+00:00,54.4900016784668,54.72999954223633,53.59400177001953,54.0099983215332,624300
2024-09-13 00:00:00+00:00,54.75,55.56999969482422,54.36000061035156,55.25,463100
2024-09-16 00:00:00+00:00,55.22999954223633,55.2400016784668,53.65999984741211,54.31999969482422,473400
2024-09-17 00:00:00+00:00,54.900001525878906,55.439998626708984,53.849998474121094,54.08000183105469,351800
2024-09-18 00:00:00+00:00,53.810001373291016,54.66999816894531,53.060001373291016,53.5,603700
2024-09-19 00:00:00+00:00,54.93000030517578,55.310001373291016,54.189998626708984,54.91999816894531,374200
2024-09-20 00:00:00+00:00,55.529998779296875,56.04999923706055,54.72999954223633,55.95000076293945,1306600
2024-09-23 00:00:00+00:00,55.81999969482422,56.380001068115234,55.31999969482422,56.18000030517578,329300
2024-09-24 00:00:00+00:00,56.40999984741211,56.599998474121094,55.189998626708984,55.20000076293945,251400
2024-09-25 00:00:00+00:00,55.0,55.48500061035156,53.724998474121094,53.81999969482422,371300
2024-09-26 00:00:00+00:00,54.5,54.52799987792969,53.72999954223633,54.209999084472656,492200
2024-09-27 00:00:00+00:00,54.599998474121094,56.05500030517578,54.09000015258789,55.33000183105469,445800
2024-09-30 00:00:00+00:00,54.970001220703125,55.68000030517578,54.2599983215332,54.66999816894531,332000
2024-10-01 00:00:00+00:00,54.599998474121094,54.63999938964844,53.16999816894531,53.849998474121094,392200
2024-10-02 00:00:00+00:00,53.68000030517578,53.7400016784668,52.24800109863281,52.540000915527344,409800
2024-10-03 00:00:00+00:00,52.2400016784668,52.65999984741211,51.8650016784668,52.2599983215332,230200
2024-10-04 00:00:00+00:00,53.2400016784668,53.2400016784668,52.209999084472656,52.869998931884766,292900
2024-10-07 00:00:00+00:00,52.47999954223633,52.755001068115234,51.87699890136719,52.400001525878906,386100
2024-10-08 00:00:00+00:00,52.45000076293945,53.5,52.189998626708984,52.790000915527344,348800
2024-10-09 00:00:00+00:00,52.790000915527344,53.540000915527344,52.720001220703125,53.41999816894531,211400
2024-10-10 00:00:00+00:00,52.79999923706055,53.4900016784668,52.459999084472656,53.33000183105469,258500
2024-10-11 00:00:00+00:00,53.33000183105469,54.20000076293945,53.084999084472656,53.849998474121094,368600
2024-10-14 00:00:00+00:00,54.040000915527344,54.2599983215332,53.20000076293945,53.709999084472656,225900
2024-10-15 00:00:00+00:00,53.970001220703125,54.51100158691406,53.599998474121094,53.97999954223633,285800
2024-10-16 00:00:00+00:00,54.22999954223633,54.790000915527344,53.630001068115234,53.9900016784668,220500
2024-10-17 00:00:00+00:00,54.0,54.0,52.88999938964844,53.900001525878906,230000
2024-10-18 00:00:00+00:00,54.0,54.150001525878906,53.470001220703125,53.86000061035156,369200
2024-10-21 00:00:00+00:00,53.61000061035156,53.970001220703125,53.209999084472656,53.650001525878906,221000
2024-10-22 00:00:00+00:00,53.310001373291016,54.63999938964844,53.310001373291016,54.540000915527344,272500
2024-10-23 00:00:00+00:00,54.2400016784668,54.61199951171875,53.650001525878906,53.79999923706055,334700
2024-10-24 00:00:00+00:00,54.119998931884766,54.630001068115234,53.54999923706055,53.939998626708984,325200
2024-10-25 00:00:00+00:00,54.150001525878906,55.16999816894531,53.81999969482422,54.5,379000
2024-10-28 00:00:00+00:00,54.97999954223633,55.43000030517578,54.599998474121094,54.630001068115234,351300
2024-10-29 00:00:00+00:00,54.25,55.40999984741211,54.040000915527344,55.31999969482422,310100
2024-10-30 00:00:00+00:00,55.08000183105469,55.56999969482422,54.290000915527344,54.349998474121094,325700
2024-10-31 00:00:00+00:00,54.220001220703125,54.5099983215332,53.310001373291016,53.33000183105469,282600
2024-11-01 00:00:00+00:00,53.47999954223633,54.560001373291016,53.28499984741211,53.41999816894531,310500
2024-11-04 00:00:00+00:00,53.220001220703125,54.7400016784668,53.13999938964844,53.90999984741211,339000
2024-11-05 00:00:00+00:00,54.65999984741211,56.13999938964844,54.5,56.0,455000
2024-11-06 00:00:00+00:00,57.88999938964844,59.31999969482422,57.77000045776367,58.0,619200
2024-11-07 00:00:00+00:00,58.0,58.57500076293945,57.08000183105469,57.13999938964844,661500
2024-11-08 00:00:00+00:00,65.9000015258789,67.30000305175781,62.56999969482422,63.5099983215332,903700
2024-11-11 00:00:00+00:00,61.650001525878906,62.90999984741211,60.9900016784668,61.369998931884766,656300
2024-11-12 00:00:00+00:00,61.06999969482422,61.827999114990234,59.81999969482422,60.5,506000
2024-11-13 00:00:00+00:00,60.41999816894531,61.58000183105469,60.154998779296875,60.95000076293945,599600
2024-11-14 00:00:00+00:00,60.59000015258789,60.59000015258789,59.34000015258789,59.93000030517578,341100
2024-11-15 00:00:00+00:00,60.040000915527344,60.220001220703125,59.060001373291016,59.849998474121094,487100
2024-11-18 00:00:00+00:00,59.70000076293945,59.939998626708984,58.56999969482422,59.349998474121094,416000
2024-11-19 00:00:00+00:00,58.91999816894531,59.880001068115234,58.880001068115234,59.7599983215332,365600
2024-11-20 00:00:00+00:00,59.66999816894531,60.31999969482422,59.099998474121094,60.20000076293945,450100
2024-11-21 00:00:00+00:00,60.540000915527344,60.83000183105469,59.9900016784668,60.779998779296875,316900
2024-11-22 00:00:00+00:00,61.060001373291016,62.40999984741211,60.834999084472656,62.31999969482422,284900
2024-11-25 00:00:00+00:00,62.790000915527344,65.55000305175781,62.790000915527344,64.86000061035156,564900
2024-11-26 00:00:00+00:00,64.20999908447266,65.08000183105469,64.01000213623047,64.52999877929688,343200
2024-11-27 00:00:00+00:00,64.5999984741211,64.91999816894531,63.54999923706055,64.16999816894531,319700
2024-11-29 00:00:00+00:00,64.33999633789062,65.19000244140625,64.23500061035156,65.13999938964844,247300
2024-12-02 00:00:00+00:00,65.12000274658203,65.3499984741211,64.08000183105469,64.66000366210938,375000
2024-12-03 00:00:00+00:00,64.91999816894531,66.08000183105469,64.55000305175781,66.05000305175781,313100
2024-12-04 00:00:00+00:00,66.2300033569336,70.05999755859375,66.19999694824219,68.80999755859375,870700
2024-12-05 00:00:00+00:00,68.72000122070312,68.90699768066406,67.75,67.94999694824219,478700
2024-12-06 00:00:00+00:00,68.58000183105469,68.97000122070312,68.06999969482422,68.41000366210938,343400
2024-12-09 00:00:00+00:00,68.69999694824219,69.12100219726562,68.1500015258789,68.2699966430664,460500
2024-12-10 00:00:00+00:00,68.22000122070312,69.01499938964844,67.69000244140625,68.05999755859375,483400
2024-12-11 00:00:00+00:00,68.52999877929688,68.76000213623047,67.73500061035156,68.16999816894531,647300
2024-12-12 00:00:00+00:00,67.66000366210938,68.52999877929688,66.4000015258789,67.0999984741211,418900
2024-12-13 00:00:00+00:00,67.22000122070312,67.5,65.9000015258789,67.11000061035156,338100
2024-12-16 00:00:00+00:00,66.91999816894531,68.0,66.80000305175781,67.70999908447266,283900
2024-12-17 00:00:00+00:00,67.43000030517578,67.94999694824219,66.6969985961914,67.86000061035156,399900
2024-12-18 00:00:00+00:00,68.05000305175781,68.54000091552734,64.17500305175781,64.54000091552734,497000
2024-12-19 00:00:00+00:00,65.43000030517578,65.76000213623047,63.63999938964844,64.3499984741211,410300
2024-12-20 00:00:00+00:00,63.5,64.58000183105469,62.4900016784668,62.95000076293945,1583800
2024-12-23 00:00:00+00:00,62.95000076293945,63.54999923706055,61.2599983215332,61.310001373291016,455100
2024-12-24 00:00:00+00:00,61.459999084472656,62.58000183105469,61.310001373291016,62.29999923706055,154400
2024-12-26 00:00:00+00:00,61.720001220703125,63.189998626708984,61.5099983215332,62.97999954223633,233900
2024-12-27 00:00:00+00:00,62.650001525878906,63.040000915527344,61.310001373291016,62.06999969482422,192200
2024-12-30 00:00:00+00:00,61.65999984741211,61.86000061035156,60.630001068115234,61.060001373291016,213400
2024-12-31 00:00:00+00:00,61.439998626708984,61.71500015258789,60.63999938964844,60.79999923706055,249100
2025-01-02 00:00:00+00:00,61.04999923706055,61.29999923706055,59.41999816894531,59.83000183105469,378400
2025-01-03 00:00:00+00:00,59.779998779296875,60.45000076293945,59.290000915527344,60.369998931884766,274400
2025-01-06 00:00:00+00:00,60.529998779296875,61.314998626708984,60.29499816894531,60.70000076293945,327700
2025-01-07 00:00:00+00:00,60.81999969482422,61.1150016784668,59.369998931884766,59.86000061035156,259700
2025-01-08 00:00:00+00:00,59.2400016784668,60.625999450683594,59.220001220703125,60.47999954223633,329200
2025-01-10 00:00:00+00:00,59.470001220703125,59.849998474121094,58.880001068115234,59.45000076293945,290000
2025-01-13 00:00:00+00:00,58.66999816894531,59.709999084472656,58.66999816894531,59.61000061035156,325300
2025-01-14 00:00:00+00:00,59.790000915527344,60.7400016784668,59.52000045776367,60.61000061035156,238400
2025-01-15 00:00:00+00:00,61.95000076293945,62.01499938964844,60.65999984741211,60.91999816894531,278600
2025-01-16 00:00:00+00:00,60.90999984741211,61.77199935913086,60.900001525878906,61.380001068115234,209300
2025-01-17 00:00:00+00:00,62.119998931884766,62.119998931884766,61.09000015258789,61.36000061035156,175400
2025-01-21 00:00:00+00:00,61.79999923706055,62.59000015258789,61.43000030517578,62.130001068115234,303300
2025-01-22 00:00:00+00:00,62.060001373291016,62.25,61.14500045776367,61.720001220703125,234100
2025-01-23 00:00:00+00:00,61.13999938964844,62.220001220703125,61.099998474121094,62.13999938964844,270700
2025-01-24 00:00:00+00:00,61.84000015258789,62.47999954223633,61.36000061035156,61.459999084472656,169100
2025-01-27 00:00:00+00:00,61.16999816894531,63.040000915527344,61.16999816894531,61.9900016784668,232200
2025-01-28 00:00:00+00:00,61.95000076293945,62.63999938964844,61.66999816894531,62.369998931884766,229200
2025-01-29 00:00:00+00:00,62.060001373291016,62.06999969482422,60.974998474121094,61.20000076293945,319600
2025-01-30 00:00:00+00:00,61.47999954223633,62.209999084472656,60.880001068115234,61.25,180600
