"('date', '')","('open', 'BBU')","('high', 'BBU')","('low', 'BBU')","('close', 'BBU')","('volume', 'BBU')"
2024-02-23 00:00:00+00:00,21.697747557535664,21.83538559363918,21.491290503380384,21.530614852905273,10600
2024-02-26 00:00:00+00:00,21.62892920684285,21.633844047493508,21.19635009765625,21.19635009765625,4600
2024-02-27 00:00:00+00:00,21.166858173536173,21.451965822436176,21.166858173536173,21.343820571899414,3100
2024-02-28 00:00:00+00:00,21.346777785312185,21.474958106873665,21.179158666786797,21.356637954711914,11400
2024-02-29 00:00:00+00:00,21.277759524775846,21.307340034427288,20.87547474894585,21.070701599121094,12800
2024-03-01 00:00:00+00:00,20.991822958651777,21.450308652423036,20.991822958651777,21.287620544433594,5200
2024-03-04 00:00:00+00:00,21.376360711494627,21.455240194979893,20.95238278252311,21.041122436523438,13600
2024-03-05 00:00:00+00:00,21.100278030795472,21.238318514158482,20.869556097573525,21.090417861938477,38100
2024-03-06 00:00:00+00:00,21.09042139906655,21.10028156957722,20.617144498365825,20.90308380126953,14900
2024-03-07 00:00:00+00:00,21.129860755872098,21.366499191380807,21.021400767692437,21.208740234375,43700
2024-03-08 00:00:00+00:00,21.046049857342805,21.139720529244652,20.676301956176758,20.676301956176758,15700
2024-03-11 00:00:00+00:00,20.643766725180754,20.784763589965618,20.57573286525175,20.627004623413086,4200
2024-03-12 00:00:00+00:00,20.53826497445062,20.76504325384351,20.45938549115591,20.69602394104004,15900
2024-03-13 00:00:00+00:00,20.62700411057843,20.80448341369629,20.43966463721678,20.80448341369629,16800
2024-03-14 00:00:00+00:00,20.627002478683746,20.863640903907637,20.548123003609113,20.784761428833008,30400
2024-03-15 00:00:00+00:00,20.755182763120573,20.84392241553736,20.321346552010937,20.37064552307129,12300
2024-03-18 00:00:00+00:00,20.55798422514279,20.764056699765607,20.4298038961899,20.602354049682617,22100
2024-03-19 00:00:00+00:00,20.705882862454796,21.356639030538282,20.587562704332747,21.277759552001953,24100
2024-03-20 00:00:00+00:00,21.10028193733296,21.815128326416016,20.873503653540755,21.815128326416016,24500
2024-03-21 00:00:00+00:00,21.810196543489617,22.184873580932617,21.810196543489617,22.184873580932617,7400
2024-03-22 00:00:00+00:00,22.244035412916187,22.244035412916187,21.8496379886976,21.918657302856445,33700
2024-03-25 00:00:00+00:00,22.066555773419545,22.066555773419545,21.317201618875277,21.386220932006836,8400
2024-03-26 00:00:00+00:00,21.622857443758754,21.70173692035408,21.197894099045868,21.31719970703125,14200
2024-03-27 00:00:00+00:00,21.484818388381832,21.98767386594688,21.179158777300295,21.83977508544922,49600
2024-03-28 00:00:00+00:00,21.79047828200234,22.066555531501916,21.543979663157597,21.785547256469727,29000
2024-04-01 00:00:00+00:00,21.6918764573942,21.90879454493953,21.203808409623413,21.336917877197266,10000
2024-04-02 00:00:00+00:00,21.317202700831597,21.34185218811035,20.725605602964883,21.34185218811035,7500
2024-04-03 00:00:00+00:00,21.346780213984513,21.815127970264122,21.070702961922184,21.248180389404297,25300
2024-04-04 00:00:00+00:00,21.18902256345032,21.18902256345032,20.360786994532006,20.39036750793457,10600
2024-04-05 00:00:00+00:00,20.262185787001314,20.34106527007958,20.045267678694902,20.281906127929688,6800
2024-04-08 00:00:00+00:00,20.242467052199004,20.242467052199004,20.064987747520913,20.16358757019043,1900
2024-04-09 00:00:00+00:00,20.11428725279998,20.43966535980721,20.11428725279998,20.26218605041504,2900
2024-04-10 00:00:00+00:00,19.995970830837344,19.995970830837344,19.18252454717824,19.22689437866211,8800
2024-04-11 00:00:00+00:00,19.19731197313511,19.798769211641,18.881794038389476,19.433950424194336,14000
2024-04-12 00:00:00+00:00,19.286050272148724,19.491137291449157,18.783192893744978,19.325490951538086,8100
2024-04-15 00:00:00+00:00,19.16477375623313,19.897367638238112,19.039551667870523,19.325490951538086,6600
2024-04-16 00:00:00+00:00,19.44380915327778,19.57198948016263,18.783192821140343,18.980392456054688,25000
2024-04-17 00:00:00+00:00,19.266333107870928,19.473391046674966,18.842355179117632,18.95081329345703,8100
2024-04-18 00:00:00+00:00,18.871932218893186,19.710027835228768,18.871932218893186,19.06913185119629,16700
2024-04-19 00:00:00+00:00,19.33534944300552,19.33534944300552,19.148009993438016,19.1677303314209,3100
2024-04-22 00:00:00+00:00,19.320561016774537,19.511844185211988,19.22689221889067,19.38465118408203,4900
2024-04-23 00:00:00+00:00,19.58185057159472,19.71002902387722,19.276190935028055,19.473390579223633,9200
2024-04-24 00:00:00+00:00,19.49311226825402,19.581851926217297,19.217033123408797,19.30577278137207,3500
2024-04-25 00:00:00+00:00,19.42409120796181,19.42409120796181,18.44795505802061,18.73389434814453,6200
2024-04-26 00:00:00+00:00,18.891654146337615,19.286051563462937,18.881793975830078,18.881793975830078,10100
2024-04-29 00:00:00+00:00,18.76347650221614,18.802915305316127,18.447956674239705,18.68459701538086,4300
2024-04-30 00:00:00+00:00,18.57613727734036,18.76347676645058,18.447956934030874,18.526838302612305,16700
2024-05-01 00:00:00+00:00,18.53669382361727,18.645153808577184,18.3109010175024,18.447954177856445,10100
2024-05-02 00:00:00+00:00,18.684595370649323,18.852214500498853,18.487395730602174,18.664875030517578,18900
2024-05-03 00:00:00+00:00,18.931094514244425,18.931094514244425,18.250757805595043,18.62543487548828,22200
2024-05-06 00:00:00+00:00,18.221176788316562,19.088852948123147,18.221176788316562,18.73389434814453,20600
2024-05-07 00:00:00+00:00,18.743756691967054,18.802915838612584,18.610647201538086,18.610647201538086,3500
2024-05-08 00:00:00+00:00,18.615574488996234,18.98039326494478,18.615574488996234,18.852214813232422,6600
2024-05-09 00:00:00+00:00,18.85221354619327,19.41718828598601,18.85221354619327,19.36492919921875,2000
2024-05-10 00:00:00+00:00,19.22689276880612,19.472405941169217,18.99025431425089,19.345212936401367,4300
2024-05-13 00:00:00+00:00,19.542412344487204,19.542412344487204,19.1697061361498,19.22689437866211,2000
2024-05-14 00:00:00+00:00,19.236750985028948,19.345210970918732,19.059271691985693,19.138151168823242,2700
2024-05-15 00:00:00+00:00,19.32549234043282,19.532550280202614,19.098714059551078,19.502971649169922,3100
2024-05-16 00:00:00+00:00,19.57198958386483,19.57198958386483,18.81277343024751,19.532548904418945,5900
2024-05-17 00:00:00+00:00,19.502972442367952,19.739610903429906,19.124349776287637,19.443811416625977,8600
2024-05-20 00:00:00+00:00,19.581850068127096,19.71988868713379,18.297097936012868,19.71988868713379,2300
2024-05-21 00:00:00+00:00,19.710028431478996,19.710028431478996,19.148011907239123,19.236751556396484,27800
2024-05-22 00:00:00+00:00,19.335351241295438,19.335351241295438,18.438096466609178,18.61557388305664,7300
2024-05-23 00:00:00+00:00,18.763475630147358,18.763475630147358,18.280338560656578,18.398656845092773,5400
2024-05-24 00:00:00+00:00,18.460773980078613,18.73389486863628,18.460773980078613,18.62543487548828,3100
2024-05-28 00:00:00+00:00,18.47753768560554,18.733896494896154,18.00426075182381,18.093000411987305,4800
2024-05-29 00:00:00+00:00,17.99439919204292,17.99439919204292,17.816919885411547,17.846500396728516,3300
2024-05-30 00:00:00+00:00,17.934252452189472,18.00425909708377,17.75776048164829,17.866220474243164,3700
2024-05-31 00:00:00+00:00,17.948342596900257,17.968131741338823,17.611934690231408,17.88897705078125,6500
2024-06-03 00:00:00+00:00,18.07696989935267,18.086864471435547,17.851378185134994,18.086864471435547,3800
2024-06-04 00:00:00+00:00,17.908763994092805,18.136333465576172,17.8197147422608,18.136333465576172,10300
2024-06-05 00:00:00+00:00,18.284747901434297,18.561790222557754,18.086862146800183,18.433162689208984,10900
2024-06-06 00:00:00+00:00,18.304539756470877,18.482638283079904,18.294645184192966,18.39358901977539,11700
2024-06-07 00:00:00+00:00,18.284749066215102,18.62115694643911,18.225383524762787,18.42327117919922,4300
2024-06-10 00:00:00+00:00,18.42327064478265,18.84872588124539,18.04728448969923,18.542001724243164,20500
2024-06-11 00:00:00+00:00,18.255068434413257,18.42327238553911,18.106651740269466,18.36390495300293,3200
2024-06-12 00:00:00+00:00,18.542002800940747,19.29397326757655,18.542002800940747,18.90809440612793,15100
2024-06-13 00:00:00+00:00,19.076298472595457,19.23460784687454,18.73197379070168,18.80915069580078,12900
2024-06-14 00:00:00+00:00,18.591476106615822,19.16534807032123,18.581581534648894,19.090150833129883,17700
2024-06-17 00:00:00+00:00,19.0861910025747,19.511646220937283,18.949648568527206,19.23460578918457,4300
2024-06-18 00:00:00+00:00,19.42259783809488,19.472070693969727,19.270225593832613,19.472070693969727,9500
2024-06-20 00:00:00+00:00,19.3236563678136,19.32959160090486,18.057179534752535,18.146228790283203,25900
2024-06-21 00:00:00+00:00,17.82961110624918,18.081916087014573,17.166689879944126,17.30521011352539,46900
2024-06-24 00:00:00+00:00,17.226054460536947,17.671300739550006,17.156794347623034,17.166688919067383,17200
2024-06-25 00:00:00+00:00,17.06774439367678,17.06774439367678,16.67197098807429,16.780807495117188,13900
2024-06-26 00:00:00+00:00,16.840177964761583,18.05223577181299,16.840177964761583,17.928556442260742,18100
2024-06-27 00:00:00+00:00,18.03739039192427,18.314432729930402,17.888975595105336,18.146228790283203,11900
2024-06-28 00:00:00+00:00,18.680522586562013,18.799255557290326,18.581580646017724,18.650840759277344,13600
2024-07-01 00:00:00+00:00,18.799256032497645,18.799256032497645,18.46284814199301,18.581581115722656,2000
2024-07-02 00:00:00+00:00,18.462848541275502,18.77946729513971,18.452953969317665,18.561792373657227,14300
2024-07-03 00:00:00+00:00,18.749784636037,18.79925560643848,18.50242600963649,18.601367950439453,15700
2024-07-05 00:00:00+00:00,17.809821422122127,18.655787486745744,17.681195764439963,18.027496337890625,27900
2024-07-08 00:00:00+00:00,18.02749601267814,18.838833892516902,17.691088129797727,18.601367950439453,32500
2024-07-09 00:00:00+00:00,18.551896680572458,18.936786636648446,18.551896680572458,18.848726272583008,8300
2024-07-10 00:00:00+00:00,18.967458040968967,19.838159506357552,18.917987074497812,19.23460578918457,23600
2024-07-11 00:00:00+00:00,19.491860336424146,19.778795359074245,19.432492907851135,19.679851531982422,16400
2024-07-12 00:00:00+00:00,19.74911031150604,20.471398879476364,19.74911031150604,19.838159561157227,24900
2024-07-15 00:00:00+00:00,19.98657619018343,20.184461943363658,19.491858976438262,19.887632369995117,12100
2024-07-16 00:00:00+00:00,19.887632486259708,20.768228527971292,19.709533986318846,20.441715240478516,27300
2024-07-17 00:00:00+00:00,20.48129417237041,20.768229185766053,19.719429181691147,20.224040985107422,21300
2024-07-18 00:00:00+00:00,19.98657875733384,20.00636601415593,19.650170857801932,19.669958114624023,7600
2024-07-19 00:00:00+00:00,19.6303821354634,19.778796944398717,19.615541220728876,19.650171279907227,15700
2024-07-22 00:00:00+00:00,19.53143457043079,19.877736983275984,19.53143457043079,19.763952255249023,8100
2024-07-23 00:00:00+00:00,19.768900933874257,20.184463500976562,19.69964082055663,20.184463500976562,3500
2024-07-24 00:00:00+00:00,19.986577483168357,20.124108817096495,19.452281951904297,19.452281951904297,8400
2024-07-25 00:00:00+00:00,20.313090420468875,20.313090420468875,19.47800786070796,20.075626373291016,10400
2024-07-26 00:00:00+00:00,20.39224572812599,20.43973891645709,20.14488710216501,20.184463500976562,4100
2024-07-29 00:00:00+00:00,20.392247934511996,20.392247934511996,19.96679074987435,19.98657989501953,10000
2024-07-30 00:00:00+00:00,19.986578863411065,20.03604983652382,19.521543412485887,19.89752960205078,9500
2024-07-31 00:00:00+00:00,20.009333946353415,20.40214070528822,20.009333946353415,20.164674758911133,9100
2024-08-01 00:00:00+00:00,20.48129456414889,20.649498501838487,19.92720989458521,20.530765533447266,11400
2024-08-02 00:00:00+00:00,19.54132994293422,20.283405763551972,19.54132994293422,19.887632369995117,54200
2024-08-05 00:00:00+00:00,18.334223384786,19.40380154314826,18.334223384786,19.046615600585938,14100
2024-08-06 00:00:00+00:00,18.937776444685205,19.452282857135163,18.79925621333199,19.036720275878906,16000
2024-08-07 00:00:00+00:00,19.39291712675268,19.39291712675268,18.255067796961878,18.581581115722656,13900
2024-08-08 00:00:00+00:00,18.769571640352716,19.219764258880843,18.621156843940597,19.125768661499023,23100
2024-08-09 00:00:00+00:00,19.36323293053221,19.36323293053221,18.927881220599915,19.25439453125,7100
2024-08-12 00:00:00+00:00,19.19502783879857,19.590801239013672,18.934806096868524,19.590801239013672,35800
2024-08-13 00:00:00+00:00,19.709533915659073,19.986576235373473,19.37312605857602,19.838159561157227,18300
2024-08-14 00:00:00+00:00,19.798586016055168,19.813426930735133,19.590803774552263,19.699642181396484,7200
2024-08-15 00:00:00+00:00,20.095416473378574,20.27351500577431,19.709537577985646,19.93710708618164,8600
2024-08-16 00:00:00+00:00,20.055837595621878,20.055837595621878,19.30386715561868,19.452281951904297,28100
2024-08-19 00:00:00+00:00,19.54133114368959,20.020216696239984,19.54133114368959,19.82826805114746,12300
2024-08-20 00:00:00+00:00,19.80847830937297,20.105307892003566,19.620485233868816,19.996469497680664,15100
2024-08-21 00:00:00+00:00,20.15478289843881,20.214148443861955,19.93710608655951,20.125099182128906,15500
2024-08-22 00:00:00+00:00,20.115201880871624,20.115201880871624,19.788688594549416,19.838159561157227,9300
2024-08-23 00:00:00+00:00,19.857950754239468,21.06506209102152,19.848056182456396,20.94632911682129,24000
2024-08-26 00:00:00+00:00,21.17389690189345,21.421255514969765,21.005692969513696,21.074953079223633,7100
2024-08-27 00:00:00+00:00,20.817704580414688,20.926541101503137,20.609922336160917,20.659393310546875,6100
2024-08-28 00:00:00+00:00,21.757665868954334,21.757665868954334,20.303197737055257,20.402141571044922,4300
2024-08-29 00:00:00+00:00,20.80781013135466,20.80781013135466,20.283409118652344,20.283409118652344,4800
2024-08-30 00:00:00+00:00,20.34593386455487,20.941424990412955,20.077962573966616,20.246685028076172,19000
2024-09-03 00:00:00+00:00,19.99856599302618,20.613907329694904,19.551949021279768,19.829843521118164,47400
2024-09-04 00:00:00+00:00,19.929089711237555,20.142474041174495,19.631345103100177,19.86954116821289,31600
2024-09-05 00:00:00+00:00,19.641272247781245,19.96680633653916,19.403074264526367,19.403074264526367,13500
2024-09-06 00:00:00+00:00,19.869540746568482,19.869540746568482,18.71825884311428,19.075551986694336,20000
2024-09-09 00:00:00+00:00,19.154952386501204,19.561870928786487,19.035855292327756,19.49239730834961,18700
2024-09-10 00:00:00+00:00,19.700819498405124,19.958865719075565,19.234350529379505,19.92909049987793,8400
2024-09-11 00:00:00+00:00,19.671042034657933,20.23675788376349,19.671042034657933,19.948938369750977,38600
2024-09-12 00:00:00+00:00,20.15736077587975,20.678414788493573,20.15736077587975,20.40052032470703,6900
2024-09-13 00:00:00+00:00,20.510685126193103,21.139919181159033,20.47991797026749,20.941423416137695,12300
2024-09-16 00:00:00+00:00,21.169694825048683,21.169694825048683,20.88187529740363,21.020822525024414,12900
2024-09-17 00:00:00+00:00,20.842174590759203,21.6560115814209,20.842174590759203,21.6560115814209,13500
2024-09-18 00:00:00+00:00,21.4773656114568,21.963682826367126,21.388041848206527,21.725486755371094,10100
2024-09-19 00:00:00+00:00,22.082780817984478,22.13240428733614,21.626238842304332,22.033157348632812,20200
2024-09-20 00:00:00+00:00,21.9339104919019,22.569100043264577,21.9339104919019,22.23165512084961,5200
2024-09-23 00:00:00+00:00,22.48970017987112,22.48970017987112,22.132405129302008,22.19195556640625,6300
2024-09-24 00:00:00+00:00,21.983530870434954,23.42263412475586,21.983530870434954,23.42263412475586,14700
2024-09-25 00:00:00+00:00,23.492110975994866,23.492110975994866,22.866846499788327,22.946245193481445,3400
2024-09-26 00:00:00+00:00,23.025642138756698,23.46233397440222,22.849972329335806,23.293611526489258,7700
2024-09-27 00:00:00+00:00,23.44248671153244,23.75015640258789,23.229102374490108,23.75015640258789,13400
2024-09-30 00:00:00+00:00,23.819629319469446,24.00323843209642,22.941280261152322,23.124889373779297,13200
2024-10-01 00:00:00+00:00,23.134816808827694,23.56158551392854,23.134816808827694,23.303539276123047,5800
2024-10-02 00:00:00+00:00,23.482185380574816,23.67869728507228,22.974034130839463,23.531808853149414,6000
2024-10-03 00:00:00+00:00,23.521884202574622,23.650906359011238,22.976016573308282,23.611207962036133,7700
2024-10-04 00:00:00+00:00,24.018127218837005,24.018127218837005,23.571508407592773,23.571508407592773,10000
2024-10-07 00:00:00+00:00,23.561583516439637,23.72038089654763,22.886693704473604,23.154664993286133,9300
2024-10-08 00:00:00+00:00,22.82714517787087,23.611208899148853,22.80729503208847,23.204288482666016,10700
2024-10-09 00:00:00+00:00,23.04548966527244,23.04548966527244,22.32097642652375,22.618722915649414,4200
2024-10-10 00:00:00+00:00,22.42022591315471,22.62864675793692,22.251503465610718,22.430150985717773,17600
2024-10-11 00:00:00+00:00,22.729882458242574,23.134815216064453,22.554212640735535,23.134815216064453,11600
2024-10-14 00:00:00+00:00,23.1745149603835,23.571508407592773,23.1745149603835,23.571508407592773,2300
2024-10-15 00:00:00+00:00,23.3829356544948,24.41512050337586,23.144739587756266,24.037975311279297,16800
2024-10-16 00:00:00+00:00,24.04789893683688,24.683090302928402,24.04789893683688,24.1669979095459,16000
2024-10-17 00:00:00+00:00,24.464746600222078,24.772416316159248,23.640984404444687,23.799781799316406,20600
2024-10-18 00:00:00+00:00,23.899027830994008,24.00026054307807,23.541732788085938,23.541732788085938,15400
2024-10-21 00:00:00+00:00,23.68068017242465,23.83947753693767,23.17451286315918,23.17451286315918,10200
2024-10-22 00:00:00+00:00,22.827144675198763,22.926393508911133,22.279293157561657,22.926393508911133,13500
2024-10-23 00:00:00+00:00,23.343236802993136,23.343236802993136,22.380525588989258,22.380525588989258,13900
2024-10-24 00:00:00+00:00,22.688196987747634,22.717970312153028,21.874359975090677,22.033157348632812,9000
2024-10-25 00:00:00+00:00,22.003382243805834,22.12248122107888,21.487289830646006,21.517065048217773,19700
2024-10-28 00:00:00+00:00,21.586537810438266,21.755260250654203,20.96127341023447,21.358266830444336,20000
2024-10-29 00:00:00+00:00,21.407892275806432,21.556764585511598,21.060522291151635,21.50714111328125,11600
2024-10-30 00:00:00+00:00,21.512101348195177,22.46984906742,21.507139758490336,21.834659576416016,11000
2024-10-31 00:00:00+00:00,21.90413597366305,22.52940236470814,21.52699263871042,22.092708587646484,8500
2024-11-01 00:00:00+00:00,22.618723877953993,22.69216714427651,22.033157840076218,22.261428833007812,4100
2024-11-04 00:00:00+00:00,22.1820298700026,22.797369225336123,22.1820298700026,22.479774475097656,8100
2024-11-05 00:00:00+00:00,22.574062154551182,23.402785853666877,22.53932345337143,23.373010635375977,12000
2024-11-06 00:00:00+00:00,23.56158279805088,24.474668652339073,23.56158279805088,24.008201599121094,14100
2024-11-07 00:00:00+00:00,24.07767575573917,24.335721969604492,23.263838715940732,24.335721969604492,7600
2024-11-08 00:00:00+00:00,24.315872060056936,25.44730386851548,23.908953536207314,24.83196449279785,25200
2024-11-11 00:00:00+00:00,24.891513808108265,25.159485105678623,23.84245836852053,24.841890335083008,33600
2024-11-12 00:00:00+00:00,25.060235608645463,25.14955937215701,24.082637692999135,24.26624870300293,22000
2024-11-13 00:00:00+00:00,24.613616791087722,24.831964609899998,24.139210419497307,24.26624870300293,5300
2024-11-14 00:00:00+00:00,24.633467662202744,25.09993663938813,24.241435787806477,25.040386199951172,7200
2024-11-15 00:00:00+00:00,25.308357076601016,25.308357076601016,24.361526307091264,24.960987091064453,18800
2024-11-18 00:00:00+00:00,25.209108684077126,25.222011468602723,23.968502923118468,24.22654914855957,19800
2024-11-19 00:00:00+00:00,24.226549038022533,24.355573096661477,23.7600819555155,23.97842788696289,40100
2024-11-20 00:00:00+00:00,23.760081683034613,24.014156360691654,23.36308822449474,23.382936477661133,10300
2024-11-21 00:00:00+00:00,23.561583040578373,24.504444122314453,23.134814380277078,24.504444122314453,9800
2024-11-22 00:00:00+00:00,24.71286646805296,25.030461241111652,24.556054853386254,24.85677719116211,13100
2024-11-25 00:00:00+00:00,25.13963347454209,25.874071811422823,24.673166419405614,24.970911026000977,35900
2024-11-26 00:00:00+00:00,25.0106133914803,25.690464831852125,25.0106133914803,25.36790657043457,23300
2024-11-27 00:00:00+00:00,25.655727862070595,26.285955824319416,25.367906412990298,25.88399887084961,21600
2024-11-29 00:00:00+00:00,26.15560460023016,26.61325213735248,25.999405707445398,26.299861907958984,21800
2024-12-02 00:00:00+00:00,26.165550122068026,26.165550122068026,25.548720707677802,25.916828155517578,13600
2024-12-03 00:00:00+00:00,26.14565290975936,26.14565290975936,25.419383350178695,25.638259887695312,8800
2024-12-04 00:00:00+00:00,25.867083159063633,26.18544695586721,25.302982330322266,25.302982330322266,8700
2024-12-05 00:00:00+00:00,25.578565964178125,25.767595188864366,25.429333164730252,25.543745040893555,6800
2024-12-06 00:00:00+00:00,25.737751334167594,25.76660241590295,24.374754048357108,24.623476028442383,57200
2024-12-09 00:00:00+00:00,24.85229788898244,24.902043419743798,24.454343130881444,24.6732177734375,32400
2024-12-10 00:00:00+00:00,24.374752179261243,24.713014198046583,24.066337478932716,24.6732177734375,9900
2024-12-11 00:00:00+00:00,24.504089056462337,25.270153223472665,24.504089056462337,24.713016510009766,21200
2024-12-12 00:00:00+00:00,24.8522980480028,25.108980434138683,23.996695787010477,24.16582679748535,23600
2024-12-13 00:00:00+00:00,23.8375120869927,24.381716623981436,23.558944702148438,23.558944702148438,30600
2024-12-16 00:00:00+00:00,23.98674787249926,24.076287935293177,23.190836414064254,23.379865646362305,13200
2024-12-17 00:00:00+00:00,23.280376208723727,23.399763590273245,22.613801247600872,22.73318862915039,30000
2024-12-18 00:00:00+00:00,22.79288134428301,23.52909815311019,22.61380122096866,22.683443069458008,16500
2024-12-19 00:00:00+00:00,22.991858317143034,22.991858317143034,22.209875284888806,22.265588760375977,18000
2024-12-20 00:00:00+00:00,22.195948172530183,22.962012299041586,22.076562689041527,22.534210205078125,13100
2024-12-23 00:00:00+00:00,22.763034283424837,22.822728923607254,22.12531229420669,22.375028610229492,17800
2024-12-24 00:00:00+00:00,22.235744911666668,22.756070098496696,22.21584669827253,22.375028610229492,14200
2024-12-26 00:00:00+00:00,22.86252249611988,22.935149264131166,22.54316434417914,22.65658187866211,2200
2024-12-27 00:00:00+00:00,21.419936761895112,22.524261019481226,21.419936761895112,22.335233688354492,14700
2024-12-30 00:00:00+00:00,22.086510782860735,22.464567326703765,21.668657814614246,21.95717430114746,12000
2024-12-31 00:00:00+00:00,22.53420978309775,23.489303121111966,21.608963764195792,23.300273895263672,16300
2025-01-02 00:00:00+00:00,23.379864211916814,23.845472130358697,23.379864211916814,23.568893432617188,13900
2025-01-03 00:00:00+00:00,23.75294965016722,24.374754614831286,23.548003356226143,24.10613441467285,14500
2025-01-06 00:00:00+00:00,24.165828416757297,24.334957540966972,22.464569091796875,22.464569091796875,23900
2025-01-07 00:00:00+00:00,22.583955613505957,22.583955613505957,21.758198749797216,22.23574447631836,14300
2025-01-08 00:00:00+00:00,22.14620299121779,22.464566788425213,22.14620299121779,22.424772262573242,4400
2025-01-10 00:00:00+00:00,21.628863293479583,22.34020831270472,21.628863293479583,22.006921768188477,24300
2025-01-13 00:00:00+00:00,21.6587105503161,22.026818019361208,21.6587105503161,21.85768699645996,12400
2025-01-14 00:00:00+00:00,21.43983286889765,22.166102457169313,21.43983286889765,21.83778953552246,40400
2025-01-15 00:00:00+00:00,22.35512991409714,22.55112332684116,21.947226036315964,22.136255264282227,17400
2025-01-16 00:00:00+00:00,22.185999477584083,22.185999477584083,21.52937361342012,21.668659210205078,16600
2025-01-17 00:00:00+00:00,21.807942031609883,21.92732941010614,21.330396312820866,21.43983268737793,10300
2025-01-21 00:00:00+00:00,21.449782572727777,21.788044610221096,21.300549767386155,21.469680786132812,12400
2025-01-22 00:00:00+00:00,21.887533796358472,21.967124752441308,21.277666648455217,21.519424438476562,34000
2025-01-23 00:00:00+00:00,21.181162770912522,21.688553893352942,20.96228623426974,21.45973014831543,21400
2025-01-24 00:00:00+00:00,21.270703193463927,21.6069765599722,21.141368596990226,21.449783325195312,22200
