"('date', '')","('open', 'AIG')","('high', 'AIG')","('low', 'AIG')","('close', 'AIG')","('volume', 'AIG')"
2024-04-12 00:00:00+00:00,71.64486783948243,72.27418234511832,70.8606493525128,71.33505249023438,4176500
2024-04-15 00:00:00+00:00,72.18704253431308,72.45813004038195,70.64764960203041,70.72510528564453,3584500
2024-04-16 00:00:00+00:00,71.16079065792444,72.18705275812853,70.289432560307,71.46092224121094,4653000
2024-04-17 00:00:00+00:00,70.32816101516084,71.20920292885796,69.23412701938973,70.27007293701172,6222900
2024-04-18 00:00:00+00:00,70.84128668346231,71.2576017805681,70.45401562322282,70.6670150756836,3162100
2024-04-19 00:00:00+00:00,71.0930191633878,72.23546481176065,70.58957191898118,71.86756134033203,3510500
2024-04-22 00:00:00+00:00,72.2838853786947,72.98096455998007,71.77074687592678,72.57433319091797,2769900
2024-04-23 00:00:00+00:00,72.6517801909063,73.27141097997564,72.30323694873208,72.54528045654297,3011200
2024-04-24 00:00:00+00:00,72.0708686403782,72.74858742666032,72.00309676174999,72.58399963378906,2684600
2024-04-25 00:00:00+00:00,72.30322579667704,72.65176898509193,71.82882266278254,72.25481414794922,2987100
2024-04-26 00:00:00+00:00,72.06119646027213,72.64209942604165,71.87724102292202,72.15801239013672,5027200
2024-04-29 00:00:00+00:00,72.23546430632493,73.37790994670402,72.16769242031013,73.32949829101562,3582200
2024-04-30 00:00:00+00:00,73.08744909593143,73.2617207016285,72.70017804031785,72.91317749023438,3377300
2024-05-01 00:00:00+00:00,72.94222723070081,74.18149618288903,72.82605107553869,73.39727020263672,4548300
2024-05-02 00:00:00+00:00,75.73056340962833,77.1634566407871,74.46225796818985,75.6143798828125,6490300
2024-05-03 00:00:00+00:00,75.28521333334278,76.35020327052764,73.79422446665139,75.9822998046875,6715500
2024-05-06 00:00:00+00:00,76.5922506965379,77.57978499046567,76.2921191007859,77.42488098144531,4669100
2024-05-07 00:00:00+00:00,77.65722659748768,78.18972519002206,77.33772744196705,77.7249984741211,3644100
2024-05-08 00:00:00+00:00,77.69596296730639,78.06386642561468,77.31837570082169,77.34741973876953,3137200
2024-05-09 00:00:00+00:00,77.0472902631384,77.75405316105787,76.77620271946618,77.33773803710938,3193300
2024-05-10 00:00:00+00:00,77.6184976145644,78.25749591621192,77.45390982895718,77.56040954589844,4034000
2024-05-13 00:00:00+00:00,77.56042419087852,77.89928363304765,76.3889344699042,76.47606658935547,3745800
2024-05-14 00:00:00+00:00,76.37924452161283,77.07633096751739,76.31147263862663,76.9117431640625,3141000
2024-05-15 00:00:00+00:00,76.49542336697827,77.06664243331994,75.87579265008053,76.38892364501953,2911300
2024-05-16 00:00:00+00:00,77.28933762301874,77.60883683824584,76.17593596747643,76.23402404785156,5725900
2024-05-17 00:00:00+00:00,76.51477813644456,78.19939856616283,76.32114632119612,77.97672271728516,6778800
2024-05-20 00:00:00+00:00,78.08322902974272,78.16068471701928,76.24369708311954,76.28242492675781,4312300
2024-05-21 00:00:00+00:00,76.28243357332234,76.86333652057967,76.08879433318208,76.17593383789062,2944300
2024-05-22 00:00:00+00:00,76.03069454038804,76.98918462501722,75.99196669832678,76.39860534667969,2949700
2024-05-23 00:00:00+00:00,76.13720107939751,76.1468848874254,74.60748442056624,75.1109390258789,2887800
2024-05-24 00:00:00+00:00,75.47883609389143,75.72087956804573,75.09156505792839,75.5466079711914,2045600
2024-05-28 00:00:00+00:00,75.44980047653317,75.44980047653317,74.32671508559949,74.89794158935547,3665300
2024-05-29 00:00:00+00:00,74.65590575215249,75.28522039708399,74.0072308752367,75.10126495361328,3747900
2024-05-30 00:00:00+00:00,75.01412233144056,76.15656790976374,74.82048310578679,75.75961303710938,2868200
2024-05-31 00:00:00+00:00,76.0113384725638,76.34051406822859,75.13029663725926,76.31147003173828,6188900
2024-06-03 00:00:00+00:00,76.26306795333282,76.54383931895325,74.71399092454934,75.827392578125,3435700
2024-06-04 00:00:00+00:00,75.391706517433,75.67247784325889,73.96848965981727,74.21053314208984,4187600
2024-06-05 00:00:00+00:00,74.33640366658179,74.65590288140343,73.28109747933577,73.48441314697266,4693400
2024-06-06 00:00:00+00:00,73.64899320058409,74.14276399083265,73.01000222489284,73.21331787109375,4163500
2024-06-07 00:00:00+00:00,73.3585272232755,74.25892917295852,73.3585272232755,73.60057067871094,4543600
2024-06-10 00:00:00+00:00,73.30043915767662,73.89102577986549,73.02935166944175,73.60057067871094,4630500
2024-06-11 00:00:00+00:00,73.16491528309022,73.30045906401755,71.4125225535428,71.84819793701172,4068900
2024-06-12 00:00:00+00:00,72.4581342753459,72.67113372444362,71.56741602146535,72.30323028564453,4089200
2024-06-13 00:00:00+00:00,72.13863668458927,72.29354066182832,71.19950685453006,71.7513656616211,4322200
2024-06-14 00:00:00+00:00,71.16731777702239,71.90712509597721,71.11864340902129,71.46907806396484,3298200
2024-06-17 00:00:00+00:00,71.47880999503934,72.04339995154804,70.95315804518629,72.01419830322266,3451200
2024-06-18 00:00:00+00:00,71.8973797812306,72.38409369395126,71.58588317415595,72.16020202636719,3919300
2024-06-20 00:00:00+00:00,72.2672808238527,72.91948312147514,71.94605528064379,72.89027404785156,4748000
2024-06-21 00:00:00+00:00,72.74427217837273,73.41593239718614,72.21862020712807,72.90001678466797,14037800
2024-06-24 00:00:00+00:00,73.04602347344411,74.40882388755028,72.86106981372073,73.99024963378906,4085800
2024-06-25 00:00:00+00:00,74.0875963386289,74.36015495601819,72.30622154069346,72.53011322021484,5295900
2024-06-26 00:00:00+00:00,71.69296712499319,72.72479833404118,71.02129948992163,72.5106430053711,6713300
2024-06-27 00:00:00+00:00,72.3159587531702,73.05576602815539,71.96552411905434,72.97789001464844,3531400
2024-06-28 00:00:00+00:00,72.52038155195085,73.0947004719251,71.66376763809124,72.26728820800781,9261700
2024-07-01 00:00:00+00:00,73.05576768562194,73.33805524432462,71.97526211036144,72.5106430053711,5714800
2024-07-02 00:00:00+00:00,72.13101131904499,73.43540866482317,71.91685597670335,73.32833099365234,3778700
2024-07-03 00:00:00+00:00,73.41593660620504,73.72743326331968,72.8026796512604,73.15311431884766,2341200
2024-07-05 00:00:00+00:00,73.00708909982745,73.06549239457446,71.6540249759772,71.9168472290039,3485200
2024-07-08 00:00:00+00:00,72.07259973984553,73.11416725434093,72.07259973984553,72.82213592529297,5067800
2024-07-09 00:00:00+00:00,72.77346823577425,74.50616862265802,72.69559222527798,73.7371597290039,4763000
2024-07-10 00:00:00+00:00,73.65930194695368,74.10707797812054,73.43541764470373,73.94159698486328,3280600
2024-07-11 00:00:00+00:00,74.05839468650753,74.99288455750462,73.99025503216394,74.91500854492188,4117800
2024-07-12 00:00:00+00:00,75.05129483920545,75.6742881445236,74.68139488500594,75.0902328491211,3491200
2024-07-15 00:00:00+00:00,75.01235515838822,75.80083684495087,75.01235515838822,75.55747985839844,4072700
2024-07-16 00:00:00+00:00,75.56719747799458,76.36540797732509,75.54773218971738,76.20966339111328,3874200
2024-07-17 00:00:00+00:00,76.23888051796781,77.45566551565415,76.23888051796781,76.49197387695312,5191500
2024-07-18 00:00:00+00:00,76.35570149337673,77.73796759401998,75.83004943538558,75.98579406738281,2988900
2024-07-19 00:00:00+00:00,75.84950264320275,75.84950264320275,72.19914789992748,72.4425048828125,7045200
2024-07-22 00:00:00+00:00,72.69558737033745,74.40882235351212,72.69558737033745,74.05838775634766,5171400
2024-07-23 00:00:00+00:00,74.05839744015469,75.05129064417407,73.92211812640038,74.8371353149414,3613900
2024-07-24 00:00:00+00:00,74.80793202539769,75.19730466758558,73.2017745180385,73.26018524169922,4129700
2024-07-25 00:00:00+00:00,73.76637342078395,74.44777748388768,73.08497678434657,73.25045776367188,5303700
2024-07-26 00:00:00+00:00,73.63982934587968,75.63535228068127,73.62035662703634,75.18757629394531,3681500
2024-07-29 00:00:00+00:00,75.50881178140516,76.25834809470095,75.16811345717979,75.90792083740234,3973800
2024-07-30 00:00:00+00:00,76.21940482653727,77.8255548630108,76.0733891614037,76.91053771972656,4736200
2024-07-31 00:00:00+00:00,76.83266348718952,77.8158277334115,76.72558582538983,77.12469482421875,4025100
2024-08-01 00:00:00+00:00,74.44776849382806,75.13890140637466,71.84871037631868,72.91948699951172,11090600
2024-08-02 00:00:00+00:00,72.03365923013612,72.59824915244758,69.78504332529573,70.05760192871094,7453100
2024-08-05 00:00:00+00:00,68.93815857875914,69.3372675535991,67.16652022637639,68.29570007324219,6335200
2024-08-06 00:00:00+00:00,68.31517646122671,69.93106305864366,68.24703679916696,69.34700775146484,4514600
2024-08-07 00:00:00+00:00,70.086809925174,70.70006683841964,68.62666805173286,68.70454406738281,4821200
2024-08-08 00:00:00+00:00,68.92843018052822,70.70980509637559,68.64613518621368,70.22309112548828,4444600
2024-08-09 00:00:00+00:00,70.15495425477894,70.38857489062315,69.60010060298265,70.14521789550781,3541200
2024-08-12 00:00:00+00:00,70.42750310498204,70.7876740812548,69.49301326492127,69.70716857910156,3998000
2024-08-13 00:00:00+00:00,70.00894144043836,70.00894144043836,69.05498613943855,69.72664642333984,3076700
2024-08-14 00:00:00+00:00,69.9310583556187,71.26465728243345,69.67797244308373,70.9726333618164,2362600
2024-08-15 00:00:00+00:00,71.91685402824474,72.38410271039145,71.12837976795467,71.46907806396484,3019300
2024-08-16 00:00:00+00:00,71.66376503350955,72.00446331489701,71.23545437881357,71.60535430908203,6155400
2024-08-19 00:00:00+00:00,71.43013770910426,72.549581296374,71.32306004435098,72.45223999023438,2307800
2024-08-20 00:00:00+00:00,72.27701820882918,72.48143716710888,71.80976957085761,71.9168472290039,2672300
2024-08-21 00:00:00+00:00,71.97525757439787,72.44249878326329,71.54694694405032,72.37435913085938,2823300
2024-08-22 00:00:00+00:00,72.52038230041751,73.06549957607548,72.43277734968642,72.77347564697266,2726400
2024-08-23 00:00:00+00:00,73.39646427030723,73.57168158728493,72.65665699566081,73.31858825683594,2387700
2024-08-26 00:00:00+00:00,73.54247354774917,73.94157508544146,72.55930938644514,72.62744903564453,2552800
2024-08-27 00:00:00+00:00,72.98762831400074,73.06549690291308,72.39383669188372,72.45223999023438,2628400
2024-08-28 00:00:00+00:00,72.27701742284255,73.75662447810952,72.23807941787959,73.51326751708984,2386200
2024-08-29 00:00:00+00:00,73.86370776783579,74.51591011737003,73.07523353053692,74.09733581542969,2435100
2024-08-30 00:00:00+00:00,74.34070078842166,75.0610354459587,73.88318842935541,75.00263214111328,4385400
2024-09-03 00:00:00+00:00,74.71059680570903,75.29465210322176,73.58141679407386,74.00972747802734,3440600
2024-09-04 00:00:00+00:00,74.36015220963189,74.7397884736407,74.01945395047848,74.65218353271484,3128500
2024-09-05 00:00:00+00:00,75.1875788402681,75.1875788402681,71.57616174581018,71.87792205810547,5059400
2024-09-06 00:00:00+00:00,71.75137237428265,72.75400196153433,69.37620583050258,69.99920654296875,7205400
2024-09-09 00:00:00+00:00,70.58326472792251,71.28413405998839,70.0186747185732,70.88502502441406,5544500
2024-09-10 00:00:00+00:00,71.12838001438908,71.15758166462459,69.12312081378245,70.3885726928711,4717000
2024-09-11 00:00:00+00:00,70.25229027220372,70.35936793611674,69.16205576933015,70.24256134033203,3441500
2024-09-12 00:00:00+00:00,70.49563594500847,71.25490840252205,69.93104606702913,71.23544311523438,2814300
2024-09-13 00:00:00+00:00,71.53721254142137,71.85844552296233,70.40804006691191,71.16731262207031,3661600
2024-09-16 00:00:00+00:00,71.74480215417164,72.17546162787387,71.22604085336845,71.45116424560547,4081500
2024-09-17 00:00:00+00:00,71.49031315499535,72.44951633919781,71.4511609378309,72.0384292602539,2675900
2024-09-18 00:00:00+00:00,72.14610157113722,72.53761630554385,71.52947090502445,71.74480438232422,3648100
2024-09-19 00:00:00+00:00,72.72359320106386,73.06616582027686,71.57841120609031,72.3222885131836,5346600
2024-09-20 00:00:00+00:00,71.89161002685957,72.3712190845753,71.51967516655927,72.19503784179688,15499800
2024-09-23 00:00:00+00:00,72.40058682217494,72.93891304458234,72.07758660821706,72.72358703613281,3770500
2024-09-24 00:00:00+00:00,72.27333837935939,72.66485310126994,71.74480209243066,71.86225128173828,4821100
2024-09-25 00:00:00+00:00,72.43973421994718,72.85082130078877,71.43158889275485,71.47073364257812,2789800
2024-09-26 00:00:00+00:00,71.4805167974514,72.05800261422571,71.30433556983633,71.56861114501953,2578900
2024-09-27 00:00:00+00:00,71.67629153203102,72.50825569480632,71.27498686635576,71.78395080566406,2851700
2024-09-30 00:00:00+00:00,71.75458175735993,71.76437167859577,70.6485596184127,71.67628479003906,3475400
2024-10-01 00:00:00+00:00,71.41201461951721,71.61755817596769,70.6583549125321,71.17710876464844,3619800
2024-10-02 00:00:00+00:00,71.1281676490196,71.47074024804884,70.63877608825707,70.91283416748047,3004400
2024-10-03 00:00:00+00:00,70.78559577493446,71.02050163559991,69.95363160662221,70.80516815185547,3303800
2024-10-04 00:00:00+00:00,71.56862010563813,74.55390396105014,71.24561990331631,74.43645477294922,4192600
2024-10-07 00:00:00+00:00,73.76109135632346,74.0645117126727,71.8524673929621,72.07758331298828,5018900
2024-10-08 00:00:00+00:00,72.3516423735567,73.41851979753241,72.19504096626615,73.04657745361328,3551700
2024-10-09 00:00:00+00:00,72.84103781979344,74.25048789874866,72.80188559898662,73.99600219726562,2499100
2024-10-10 00:00:00+00:00,75.74802699024201,75.80675158933168,74.45603353760954,74.9062728881836,3434200
2024-10-11 00:00:00+00:00,74.93563267423106,76.23741600555486,74.93563267423106,75.59142303466797,4322900
2024-10-14 00:00:00+00:00,75.82632557734307,76.27656489314138,75.60120218568282,75.97314453125,2624000
2024-10-15 00:00:00+00:00,75.64035591000287,76.33529100696971,74.99436295448649,75.34672546386719,3340300
2024-10-16 00:00:00+00:00,75.56205101138133,76.05144255282168,75.05308709399317,75.50332641601562,3144900
2024-10-17 00:00:00+00:00,76.8344715765321,77.56855888458814,76.06123204927707,77.50983428955078,5200600
2024-10-18 00:00:00+00:00,77.80345853432935,78.07751657936821,76.5016828203948,76.88340759277344,2658700
2024-10-21 00:00:00+00:00,76.88340794285854,77.13788614725529,75.7186537786181,75.90462493896484,2291200
2024-10-22 00:00:00+00:00,75.1803269252944,75.72845053486363,74.6713630030398,75.39566040039062,2872500
2024-10-23 00:00:00+00:00,75.36629340800806,75.93398935835155,75.08244543283631,75.78717041015625,2485500
2024-10-24 00:00:00+00:00,76.17868693265324,76.2472014477752,75.3271429868329,76.03186798095703,2025200
2024-10-25 00:00:00+00:00,76.35487115224144,76.36465360655231,74.6713630379981,75.19011688232422,3148000
2024-10-28 00:00:00+00:00,75.79696075850005,76.36464924452063,75.68929402705156,75.83611297607422,3389900
2024-10-29 00:00:00+00:00,75.76760325419514,76.09059600144661,75.00414616449618,75.03351593017578,2772500
2024-10-30 00:00:00+00:00,75.35650523089026,76.3352882848167,75.1215993888541,75.20968627929688,2763500
2024-10-31 00:00:00+00:00,75.04328950136636,75.71865214912592,74.26026759561533,74.27005004882812,3509200
2024-11-01 00:00:00+00:00,74.25048576119195,75.3565079639343,74.03515228671485,74.11345672607422,3416300
2024-11-04 00:00:00+00:00,74.23090119399123,74.98456830670233,73.89811854917366,74.71051025390625,4528400
2024-11-05 00:00:00+00:00,74.13302361222979,75.3858646791112,72.6061244954083,73.79045104980469,6643000
2024-11-06 00:00:00+00:00,77.10852444890814,77.6077058756646,73.71214620429913,75.3858642578125,7202900
2024-11-07 00:00:00+00:00,74.90627173970132,75.48375766947922,74.25048883484524,74.96499633789062,5037500
2024-11-08 00:00:00+00:00,75.55226648859255,75.55226648859255,73.53596831514818,73.97642517089844,6826100
2024-11-11 00:00:00+00:00,74.60284416965212,75.66971409406584,73.721937944091,73.7806625366211,4795400
2024-11-12 00:00:00+00:00,73.64363285999609,74.09387215630993,73.12487905049365,73.27169799804688,3900000
2024-11-13 00:00:00+00:00,73.23254996666849,74.60284777628519,73.12488323014361,74.47560119628906,4302300
2024-11-14 00:00:00+00:00,74.63220615198117,74.80838739635229,73.81981444362975,74.14281463623047,3285900
2024-11-15 00:00:00+00:00,74.27984832205256,75.22926911695986,73.78066685377217,74.16239166259766,5524200
2024-11-18 00:00:00+00:00,73.97641821618953,74.91604896558874,73.81980935752895,74.69092559814453,3277400
2024-11-19 00:00:00+00:00,73.79045658366167,74.07430457596422,73.1933983011498,73.7023696899414,3145100
2024-11-20 00:00:00+00:00,73.93727707158735,74.04494381115626,72.95849396097728,73.0759506225586,3998300
2024-11-21 00:00:00+00:00,73.07594192709671,74.62241338252556,72.94869535864433,74.36793518066406,4108000
2024-11-22 00:00:00+00:00,74.19175744287224,75.28798966881078,74.02535865070203,74.44623565673828,2853100
2024-11-25 00:00:00+00:00,75.11180143776198,75.63055520608333,74.1819606229431,74.33856201171875,6513200
2024-11-26 00:00:00+00:00,74.309217583776,74.75945695259621,73.80025361348629,74.68115997314453,3640900
2024-11-27 00:00:00+00:00,74.8475435426909,75.94377581630302,74.77902902559015,75.50332641601562,2461600
2024-11-29 00:00:00+00:00,75.38586936551978,76.06123207880061,75.20968811281706,75.24884033203125,1939700
2024-12-02 00:00:00+00:00,75.30756924316591,75.57183737739986,74.33856866009023,74.39730072021484,3544000
2024-12-03 00:00:00+00:00,74.75944819032703,74.77902803353737,73.48703467997592,73.50660705566406,3456600
2024-12-04 00:00:00+00:00,73.59470605803433,74.38751800505995,73.21298123409439,74.3483657836914,3234100
2024-12-05 00:00:00+00:00,74.54411597439086,75.28798566889382,74.27005046494486,74.5245361328125,4392700
2024-12-06 00:00:00+00:00,74.50497175472701,74.81818204590071,73.05636949084716,73.95684814453125,4292800
2024-12-09 00:00:00+00:00,73.94706737979759,74.55390813233073,72.36143604402002,72.50825500488281,4950500
2024-12-10 00:00:00+00:00,72.50825175541702,72.68443300705228,71.18689610191369,71.45116424560547,4323400
2024-12-11 00:00:00+00:00,71.81331517480058,72.1265254525707,71.00092344987361,72.07758331298828,4579300
2024-12-12 00:00:00+00:00,72.40058725571218,72.5865584347147,70.83453578588757,70.92262268066406,4692600
2024-12-13 00:00:00+00:00,71.31413128252805,71.95034173767573,70.92261658185858,71.32392120361328,3613000
2024-12-16 00:00:00+00:00,71.26487484849852,71.89475296063398,70.83183083062812,70.9499282836914,5695100
2024-12-17 00:00:00+00:00,70.14289373211044,70.63498645721185,69.79843032628726,70.09368896484375,6070700
2024-12-18 00:00:00+00:00,70.09368995043916,70.5168900003266,68.86345812038718,68.89298248291016,5767800
2024-12-19 00:00:00+00:00,69.41459496868633,70.8219803891723,69.39491456455742,69.96573638916016,6352400
2024-12-20 00:00:00+00:00,69.82795531538846,72.26873855765275,69.53270418291997,71.54044342041016,12134100
2024-12-23 00:00:00+00:00,70.97945779573263,71.42233824747359,70.80230411328843,71.32392120361328,2768900
2024-12-24 00:00:00+00:00,71.46171373188918,71.98333087451407,71.10740633147606,71.68807220458984,1295000
2024-12-26 00:00:00+00:00,71.46170931676791,72.38684608388218,71.20581898589258,72.18016052246094,1653000
2024-12-27 00:00:00+00:00,71.60934048553383,72.6033624537179,71.47155511353327,71.84554290771484,2488700
2024-12-30 00:00:00+00:00,70.87119551742266,71.84553699893388,70.83182719884032,71.40265655517578,3059500
2024-12-31 00:00:00+00:00,71.5994922522873,71.94395566171886,71.40265816368046,71.6487045288086,2063300
2025-01-02 00:00:00+00:00,72.1407981205998,72.2884199344483,71.43218337916994,71.82585906982422,2422000
2025-01-03 00:00:00+00:00,71.91443678946959,72.14080276651417,71.31408301202497,71.6585464477539,2964600
2025-01-06 00:00:00+00:00,71.91443097551425,72.78051147371976,71.16644792644547,71.32392120361328,3789200
2025-01-07 00:00:00+00:00,71.62901423564554,72.27858022220418,70.95976784437555,71.4420166015625,3235400
2025-01-08 00:00:00+00:00,70.72356932020307,70.72356932020307,68.40089098254275,70.30036926269531,6850300
2025-01-10 00:00:00+00:00,68.14500258557237,69.60160044369664,68.14500258557237,69.38507843017578,7175200
2025-01-13 00:00:00+00:00,68.94219612067006,69.75906436530946,68.8634594798949,69.71969604492188,4117800
2025-01-14 00:00:00+00:00,69.71969210287018,71.54044115133605,69.52285802080092,71.4420166015625,4827300
2025-01-15 00:00:00+00:00,72.54431447851388,72.83957314086024,71.58965331349897,71.91443634033203,3856500
2025-01-16 00:00:00+00:00,71.79632515740617,73.55801800373264,71.77664475236557,73.4300765991211,4627400
