"('date', '')","('open', 'BLE')","('high', 'BLE')","('low', 'BLE')","('close', 'BLE')","('volume', 'BLE')"
2024-01-30 00:00:00+00:00,9.590621664698787,9.599661100596009,9.545426209308786,9.563504219055176,61900
2024-01-31 00:00:00+00:00,9.599661598030902,9.662935928494095,9.590622161665275,9.635818481445312,84200
2024-02-01 00:00:00+00:00,9.74428691709805,9.798522660917522,9.726208910523495,9.771405220031738,93300
2024-02-02 00:00:00+00:00,9.717170429691652,9.771406178832907,9.69005298614502,9.69005298614502,155100
2024-02-05 00:00:00+00:00,9.644857406616211,9.653896842502732,9.617739961004702,9.644857406616211,122700
2024-02-06 00:00:00+00:00,9.671973450821815,9.717169761657715,9.644856009139446,9.717169761657715,93500
2024-02-07 00:00:00+00:00,9.708132462295039,9.744289346506546,9.671975578083531,9.681015014648438,76000
2024-02-08 00:00:00+00:00,9.681015014648438,9.699093025730132,9.635818693872023,9.681015014648438,95000
2024-02-09 00:00:00+00:00,9.699093307008395,9.735251054316612,9.699093307008395,9.70813274383545,139200
2024-02-12 00:00:00+00:00,9.735248344834725,9.789483226606293,9.708130041901038,9.771405220031738,106700
2024-02-13 00:00:00+00:00,9.699092137859656,9.699092137859656,9.608700366629554,9.662935256958008,149200
2024-02-14 00:00:00+00:00,9.664751892600519,9.746501883198814,9.646584650515265,9.737419128417969,90100
2024-02-15 00:00:00+00:00,9.80100237527928,9.819169616682565,9.782836000137744,9.791918754577637,58600
2024-02-16 00:00:00+00:00,9.77375424530106,9.79192062391066,9.737420621819945,9.782837867736816,80800
2024-02-20 00:00:00+00:00,9.73742012057544,9.78283736415441,9.73742012057544,9.746502876281738,125400
2024-02-21 00:00:00+00:00,9.782837198854757,9.801003576222268,9.728336334228516,9.728336334228516,136800
2024-02-22 00:00:00+00:00,9.7646702462309,9.791920246225194,9.737420246236605,9.755586624145508,83800
2024-02-23 00:00:00+00:00,9.782835175157512,9.80100154876709,9.773751555221885,9.80100154876709,42300
2024-02-26 00:00:00+00:00,9.782835705516803,9.810085700539318,9.737418469638131,9.764668464660645,136900
2024-02-27 00:00:00+00:00,9.773753742186242,9.773753742186242,9.73742012057544,9.746502876281738,112300
2024-02-28 00:00:00+00:00,9.764668464660645,9.801002080111239,9.746501223804486,9.764668464660645,104300
2024-02-29 00:00:00+00:00,9.78283638021252,9.828252752961713,9.764669138103416,9.819169998168945,70500
2024-03-01 00:00:00+00:00,9.837337744983067,9.873671368003077,9.782837743584004,9.855504989624023,107600
2024-03-04 00:00:00+00:00,9.864583798172406,9.882751035543379,9.828250189692016,9.846417427062988,88900
2024-03-05 00:00:00+00:00,9.864586956409239,9.88275419959662,9.855504201077384,9.87367057800293,68900
2024-03-06 00:00:00+00:00,9.846418804953215,9.900918792169653,9.846418804953215,9.882752418518066,42200
2024-03-07 00:00:00+00:00,9.891836038474699,9.910002412126286,9.882752418518066,9.882752418518066,47100
2024-03-08 00:00:00+00:00,9.864587745682599,9.910004991023087,9.837337744983067,9.855504989624023,177300
2024-03-11 00:00:00+00:00,9.891838650880247,9.891838650880247,9.855505027719794,9.864587783813477,49800
2024-03-12 00:00:00+00:00,9.864583798172406,9.864583798172406,9.837333808377501,9.846417427062988,119600
2024-03-13 00:00:00+00:00,9.846421367303545,9.882754990323555,9.846421367303545,9.855504989624023,67900
2024-03-14 00:00:00+00:00,9.848200825317056,9.875582048305997,9.802564873379895,9.811692237854004,133900
2024-03-15 00:00:00+00:00,9.839074888079313,9.875583480838229,9.793438929522292,9.866456985473633,69300
2024-03-18 00:00:00+00:00,9.86645572372897,9.939472899909198,9.86645572372897,9.93034553527832,125200
2024-03-19 00:00:00+00:00,9.948599394106678,9.948599394106678,9.921218170647442,9.93034553527832,67000
2024-03-20 00:00:00+00:00,9.948599675558617,9.948599675558617,9.893837227090883,9.90296459197998,81700
2024-03-21 00:00:00+00:00,9.921218933503603,9.930346298836298,9.848201751708984,9.848201751708984,76000
2024-03-22 00:00:00+00:00,9.866457153161933,9.912092242061048,9.8573297872087,9.87558364868164,109500
2024-03-25 00:00:00+00:00,9.8755829772736,9.8755829772736,9.820820526144368,9.848201751708984,67300
2024-03-26 00:00:00+00:00,9.866455779599555,9.866455779599555,9.829947191302706,9.857328414916992,56400
2024-03-27 00:00:00+00:00,9.857329619675527,9.866456985473633,9.820821026916612,9.866456985473633,93100
2024-03-28 00:00:00+00:00,9.839072182400754,9.912089347839355,9.793436236393312,9.912089347839355,136600
2024-04-01 00:00:00+00:00,9.87558235930296,9.87558235930296,9.729548004851912,9.747802734375,113000
2024-04-02 00:00:00+00:00,9.702166781000694,9.747802734375,9.665658192387932,9.747802734375,125600
2024-04-03 00:00:00+00:00,9.7204216553955,9.738676386825306,9.647404470543277,9.674786567687988,122800
2024-04-04 00:00:00+00:00,9.693039924450266,9.729548514977193,9.647403968683243,9.65653133392334,69200
2024-04-05 00:00:00+00:00,9.647403968683243,9.65653133392334,9.620022743396413,9.65653133392334,61600
2024-04-08 00:00:00+00:00,9.683913731969733,9.747804425954358,9.665659869712385,9.702168464660645,99400
2024-04-09 00:00:00+00:00,9.720422326917992,9.729549693263447,9.693041098315188,9.702168464660645,63600
2024-04-10 00:00:00+00:00,9.656530434137883,9.656530434137883,9.583513259887695,9.583513259887695,54800
2024-04-11 00:00:00+00:00,9.665657346853038,9.665657346853038,9.583512812051833,9.601767539978027,84300
2024-04-12 00:00:00+00:00,9.631121140459438,9.640293846725465,9.576085777620692,9.585258483886719,52200
2024-04-15 00:00:00+00:00,9.557740322646222,9.566913028031998,9.475187723688896,9.49353313446045,95500
2024-04-16 00:00:00+00:00,9.447672035860116,9.521051941498225,9.447672035860116,9.502706527709961,89500
2024-04-17 00:00:00+00:00,9.54856865124009,9.54856865124009,9.493534162480612,9.521051406860352,56700
2024-04-18 00:00:00+00:00,9.521051406860352,9.54856865124009,9.521051406860352,9.521051406860352,28100
2024-04-19 00:00:00+00:00,9.557740322646222,9.557740322646222,9.49353313446045,9.49353313446045,42100
2024-04-22 00:00:00+00:00,9.493534162480612,9.539395944861036,9.493534162480612,9.521051406860352,115900
2024-04-23 00:00:00+00:00,9.521050078507782,9.594429969787598,9.521050078507782,9.594429969787598,84200
2024-04-24 00:00:00+00:00,9.612774848937988,9.612774848937988,9.585257607413492,9.612774848937988,82800
2024-04-25 00:00:00+00:00,9.557740133617003,9.557740133617003,9.511877482352505,9.53022289276123,35400
2024-04-26 00:00:00+00:00,9.557740477445963,9.566913182980302,9.548567771911621,9.548567771911621,26300
2024-04-29 00:00:00+00:00,9.594430424825976,9.594430424825976,9.539395066377281,9.548567771911621,35900
2024-04-30 00:00:00+00:00,9.54856742841264,9.566912838821365,9.511877482352505,9.53022289276123,58400
2024-05-01 00:00:00+00:00,9.594431115181127,9.612775652812418,9.53022392133549,9.557741165161133,104500
2024-05-02 00:00:00+00:00,9.557741165161133,9.576085702792424,9.539395752772432,9.557741165161133,44400
2024-05-03 00:00:00+00:00,9.5944308086937,9.667810706389616,9.5944308086937,9.658638000488281,87600
2024-05-06 00:00:00+00:00,9.676983981632977,9.73201847076416,9.676983981632977,9.73201847076416,73700
2024-05-07 00:00:00+00:00,9.768708574991496,9.805398526573573,9.750364036579182,9.759536743164062,67400
2024-05-08 00:00:00+00:00,9.75953396370625,9.814568438027147,9.75953396370625,9.7870512008667,75300
2024-05-09 00:00:00+00:00,9.814568438027147,9.814568438027147,9.77787849689415,9.7870512008667,43900
2024-05-10 00:00:00+00:00,9.777879903074504,9.777879903074504,9.722845420838969,9.741189956665039,51200
2024-05-13 00:00:00+00:00,9.750364036579182,9.787053988161258,9.750364036579182,9.759536743164062,93500
2024-05-14 00:00:00+00:00,9.770598941518765,9.770598941518765,9.733728793322808,9.742945671081543,64300
2024-05-15 00:00:00+00:00,9.761380655247624,9.825903191327418,9.761380655247624,9.770598411560059,105600
2024-05-16 00:00:00+00:00,9.789030075073242,9.807465582104655,9.752159940063777,9.789030075073242,110800
2024-05-17 00:00:00+00:00,9.807465582104655,9.825900210082708,9.779812321557538,9.789030075073242,105500
2024-05-20 00:00:00+00:00,9.816682456567001,9.816682456567001,9.779812321557538,9.789030075073242,43400
2024-05-21 00:00:00+00:00,9.807467633283046,9.807467633283046,9.742944224231744,9.752161979675293,72300
2024-05-22 00:00:00+00:00,9.733725547790527,9.77981255837835,9.724507794051611,9.733725547790527,96200
2024-05-23 00:00:00+00:00,9.752160369734565,9.752160369734565,9.650767713754613,9.659984588623047,69500
2024-05-24 00:00:00+00:00,9.696858645126852,9.742945671081543,9.678423131502038,9.742945671081543,50700
2024-05-28 00:00:00+00:00,9.733729197702994,9.770599347430691,9.632335626661543,9.650771141052246,107300
2024-05-29 00:00:00+00:00,9.641550334728876,9.641550334728876,9.558592304313501,9.56781005859375,43500
2024-05-30 00:00:00+00:00,9.595462904931843,9.604680659656434,9.55859276508695,9.577028274536133,100000
2024-05-31 00:00:00+00:00,9.58624691536565,9.641552574843407,9.56781228157549,9.613900184631348,103400
2024-06-03 00:00:00+00:00,9.650767713754613,9.67842009646671,9.604679823198854,9.659984588623047,101000
2024-06-04 00:00:00+00:00,9.724509271264628,9.724509271264628,9.67842137462239,9.706073760986328,72800
2024-06-05 00:00:00+00:00,9.715292752739076,9.770598411560059,9.715292752739076,9.770598411560059,106100
2024-06-06 00:00:00+00:00,9.761380655247624,9.789033045131303,9.761380655247624,9.770598411560059,79800
2024-06-07 00:00:00+00:00,9.715293135208226,9.789033430503443,9.696858500911251,9.779815673828125,91500
2024-06-10 00:00:00+00:00,9.798249598679192,9.825901985168457,9.789031843498263,9.825901985168457,71900
2024-06-11 00:00:00+00:00,9.835119141786246,9.853553771972656,9.835119141786246,9.853553771972656,57200
2024-06-12 00:00:00+00:00,9.862773050087215,9.927296463340191,9.835120661009425,9.844338417053223,140700
2024-06-13 00:00:00+00:00,9.881205917578438,9.918076052832138,9.881205917578438,9.908858299255371,50600
2024-06-14 00:00:00+00:00,9.901449745620193,9.938499102744702,9.85513871170932,9.873662948608398,78000
2024-06-17 00:00:00+00:00,9.845875678226088,9.882925033569336,9.845875678226088,9.882925033569336,51100
2024-06-18 00:00:00+00:00,9.88292496760638,9.901449203491211,9.864399848395246,9.901449203491211,101300
2024-06-20 00:00:00+00:00,9.845877238923196,9.873664039003616,9.799565316571528,9.818090438842773,141200
2024-06-21 00:00:00+00:00,9.771777153015137,9.818089068904808,9.771777153015137,9.771777153015137,136700
2024-06-24 00:00:00+00:00,9.799565316571528,9.818090438842773,9.771778516491105,9.818090438842773,79700
2024-06-25 00:00:00+00:00,9.7995623975616,9.8366117477417,9.77177560575807,9.8366117477417,89600
2024-06-26 00:00:00+00:00,9.790302755435905,9.827352116651948,9.781041077626728,9.818090438842773,64600
2024-06-27 00:00:00+00:00,9.827352318427677,9.947762965683713,9.827352318427677,9.93850040435791,136100
2024-06-28 00:00:00+00:00,9.910711649875065,10.012598037719727,9.892187414201857,10.012598037719727,108400
2024-07-01 00:00:00+00:00,9.97554868304702,10.012598037719727,9.901449090375314,10.012598037719727,136600
2024-07-02 00:00:00+00:00,9.994072018265754,10.012597135596161,9.957022666931152,9.957022666931152,148600
2024-07-03 00:00:00+00:00,9.966285231856322,10.003334583214196,9.966285231856322,9.975547790527344,31500
2024-07-05 00:00:00+00:00,9.947761949227429,10.031123225988914,9.947761949227429,9.994073867797852,28200
2024-07-08 00:00:00+00:00,9.97554778426156,10.012597135596161,9.957022666931152,9.957022666931152,78700
2024-07-09 00:00:00+00:00,9.975547790527344,10.003334583214196,9.938497555843256,9.975547790527344,83400
2024-07-10 00:00:00+00:00,10.021859233870414,10.021859233870414,9.966285646186341,10.003334999084473,81700
2024-07-11 00:00:00+00:00,10.02186243500247,10.086699485778809,10.02186243500247,10.086699485778809,60900
2024-07-12 00:00:00+00:00,10.068173341050136,10.13300950192693,10.068173341050136,10.105222702026367,68000
2024-07-15 00:00:00+00:00,10.079163654651268,10.125697367368785,10.03262994193375,10.051243782043457,98200
2024-07-16 00:00:00+00:00,10.06055070209831,10.125697367368785,10.041936861988605,10.051243782043457,100900
2024-07-17 00:00:00+00:00,10.032628157742671,10.069854943784966,10.004708290100098,10.004708290100098,90300
2024-07-18 00:00:00+00:00,9.976787567138672,10.03262729763663,9.967480649536842,9.976787567138672,86200
2024-07-19 00:00:00+00:00,9.958176600225276,9.967483520507812,9.930256726934433,9.967483520507812,45300
2024-07-22 00:00:00+00:00,9.97679044079035,9.995403393798656,9.93956364721697,9.967483520507812,82600
2024-07-23 00:00:00+00:00,10.014017966041887,10.032630920410156,9.939564373455147,10.032630920410156,35400
2024-07-24 00:00:00+00:00,9.98609359718399,10.051241132840293,9.95817373193501,9.976787567138672,85600
2024-07-25 00:00:00+00:00,9.995401371700376,10.014015208499819,9.967481504057803,10.004708290100098,67500
2024-07-26 00:00:00+00:00,10.00471006932594,10.069856734596415,9.97679019671813,10.051243782043457,84700
2024-07-29 00:00:00+00:00,10.051243782043457,10.06055070209831,10.041936861988605,10.051243782043457,83200
2024-07-30 00:00:00+00:00,10.023323909435646,10.06055070209831,9.986096229216235,10.051243782043457,97500
2024-07-31 00:00:00+00:00,10.051243576543708,10.125697160346817,10.041936656679137,10.107083320617676,83100
2024-08-01 00:00:00+00:00,10.079164152325257,10.190844535827637,10.079164152325257,10.190844535827637,122400
2024-08-02 00:00:00+00:00,10.190843433061396,10.27460393351353,10.107082932609261,10.255990982055664,109300
2024-08-05 00:00:00+00:00,10.079163310347287,10.209457523994137,10.079163310347287,10.162923812866211,133600
2024-08-06 00:00:00+00:00,10.162923562096248,10.27460393351353,10.162923562096248,10.255990982055664,82300
2024-08-07 00:00:00+00:00,10.26529692426305,10.404898052981725,10.25599089239382,10.274603843688965,92100
2024-08-08 00:00:00+00:00,10.28391085302081,10.293217772528092,10.246684062548383,10.255990982055664,71600
2024-08-09 00:00:00+00:00,10.302522769092036,10.302522769092036,10.255989951345496,10.26529598236084,102300
2024-08-12 00:00:00+00:00,10.265294998607825,10.29321575164795,10.228068215444178,10.29321575164795,98500
2024-08-13 00:00:00+00:00,10.293219367631586,10.349059118215166,10.274605525732504,10.339752197265625,106400
2024-08-14 00:00:00+00:00,10.349058999235737,10.386285795049085,10.293219249294127,10.376978874206543,107200
2024-08-15 00:00:00+00:00,10.360146083988724,10.369496610414947,10.294694182435736,10.341445922851562,77000
2024-08-16 00:00:00+00:00,10.416249481187528,10.425599116913078,10.350796680816414,10.388197898864746,107400
2024-08-19 00:00:00+00:00,10.38819721127271,10.397547738094728,10.341446360593253,10.360146522521973,67400
2024-08-20 00:00:00+00:00,10.388197711423548,10.388197711423548,10.350796494050071,10.3788480758667,37500
2024-08-21 00:00:00+00:00,10.38819744447131,10.41624902556708,10.369497282122802,10.406898498535156,80800
2024-08-22 00:00:00+00:00,10.350796530279018,10.350796530279018,10.29469514988012,10.304045677185059,103500
2024-08-23 00:00:00+00:00,10.341448511956758,10.378849735310206,10.322747454422283,10.369499206542969,45900
2024-08-26 00:00:00+00:00,10.397548238695757,10.397548238695757,10.36014702132228,10.3788480758667,49300
2024-08-27 00:00:00+00:00,10.378847809154724,10.406898498535156,10.360146755090879,10.406898498535156,64400
2024-08-28 00:00:00+00:00,10.42560009632205,10.42560009632205,10.294696266713116,10.350797653198242,64500
2024-08-29 00:00:00+00:00,10.38819744447131,10.425598660883665,10.360146755090879,10.406898498535156,72400
2024-08-30 00:00:00+00:00,10.41625068625683,10.425600323064051,10.388199100688723,10.397549629211426,41800
2024-09-03 00:00:00+00:00,10.434949187915587,10.453650241979433,10.369497282122802,10.406898498535156,134100
2024-09-04 00:00:00+00:00,10.416249691869218,10.47235107421875,10.378848473064398,10.47235107421875,86800
2024-09-05 00:00:00+00:00,10.463000297546387,10.491051879768857,10.44430013444678,10.463000297546387,61700
2024-09-06 00:00:00+00:00,10.425600300050185,10.472352050845013,10.406900134761539,10.434950828552246,121300
2024-09-09 00:00:00+00:00,10.43494960703929,10.472350824953876,10.425599079631798,10.463000297546387,78500
2024-09-10 00:00:00+00:00,10.463001043341508,10.491052627563477,10.444300878908967,10.491052627563477,66600
2024-09-11 00:00:00+00:00,10.472349638842646,10.565853118896484,10.472349638842646,10.565853118896484,50100
2024-09-12 00:00:00+00:00,10.547154381478979,10.631307353657386,10.547154381478979,10.621956825256348,99500
2024-09-13 00:00:00+00:00,10.650007266455097,10.668707429532967,10.603255521187362,10.612606048583984,128900
2024-09-16 00:00:00+00:00,10.633273056539416,10.652060188552692,10.57691345213911,10.623880386352539,89700
2024-09-17 00:00:00+00:00,10.652058849764904,10.652058849764904,10.576912122796022,10.595698356628418,41100
2024-09-18 00:00:00+00:00,10.576911425978235,10.652058147996375,10.576911425978235,10.614484786987305,76500
2024-09-19 00:00:00+00:00,10.642665036772412,10.661452165986377,10.586305440769772,10.652058601379395,72300
2024-09-20 00:00:00+00:00,10.642665036772412,10.652058601379395,10.623878803378075,10.652058601379395,20100
2024-09-23 00:00:00+00:00,10.652057820400604,10.652057820400604,10.576911100693543,10.586304664611816,75500
2024-09-24 00:00:00+00:00,10.60509192145444,10.614485486280463,10.567518557969999,10.595698356628418,57700
2024-09-25 00:00:00+00:00,10.60509204864502,10.623879178522385,10.595698483706338,10.60509204864502,62700
2024-09-26 00:00:00+00:00,10.623879178522385,10.633271847641408,10.57691224964863,10.60509204864502,100600
2024-09-27 00:00:00+00:00,10.642664127587658,10.642664127587658,10.567517408790708,10.576910972595215,62700
2024-09-30 00:00:00+00:00,10.576910972595215,10.605090768189184,10.548730281181697,10.576910972595215,83200
2024-10-01 00:00:00+00:00,10.576911126114162,10.670844078063965,10.567517562173313,10.670844078063965,250300
2024-10-02 00:00:00+00:00,10.6144868203459,10.66145375455933,10.595699688332624,10.623880386352539,180800
2024-10-03 00:00:00+00:00,10.614484904578738,10.614484904578738,10.529944617416865,10.548730850219727,145200
2024-10-04 00:00:00+00:00,10.520552313306984,10.529945878743419,10.454799146891347,10.492372512817383,121000
2024-10-07 00:00:00+00:00,10.492373340652675,10.50176690683025,10.454799971762146,10.482979774475098,86100
2024-10-08 00:00:00+00:00,10.454797744750977,10.482977541461258,10.426617948040697,10.454797744750977,90900
2024-10-09 00:00:00+00:00,10.43601031621536,10.529944163640486,10.43601031621536,10.511157035827637,170800
2024-10-10 00:00:00+00:00,10.5299431369632,10.548729367124817,10.482976217829945,10.501763343811035,131500
2024-10-11 00:00:00+00:00,10.49237130381796,10.511157536706452,10.464191506575418,10.473584175109863,101900
2024-10-14 00:00:00+00:00,10.501764367740773,10.511157035827637,10.445403880121784,10.511157035827637,113200
2024-10-15 00:00:00+00:00,10.524372100830078,10.543250331044723,10.496055655671672,10.524372100830078,112800
2024-10-16 00:00:00+00:00,10.524371555034566,10.571566227960094,10.524371555034566,10.562127113342285,138200
2024-10-17 00:00:00+00:00,10.552690203993631,10.57156753540039,10.543251088208438,10.57156753540039,50000
2024-10-18 00:00:00+00:00,10.60932219450983,10.637639539452895,10.599883079528809,10.599883079528809,60800
2024-10-21 00:00:00+00:00,10.599883931709705,10.656517725985376,10.543251037597656,10.543251037597656,55400
2024-10-22 00:00:00+00:00,10.533811714621386,10.543250830175568,10.448861474960955,10.458300590515137,87000
2024-10-23 00:00:00+00:00,10.401667990995442,10.486617332889073,10.288400401476672,10.307278633117676,121400
2024-10-24 00:00:00+00:00,10.307277410477655,10.316716525178498,10.127937831815727,10.194010734558105,130000
2024-10-25 00:00:00+00:00,10.194011543658126,10.326155559304125,10.194011543658126,10.269522666931152,79100
2024-10-28 00:00:00+00:00,10.269521550355991,10.269521550355991,10.203449549716808,10.21288776397705,113000
2024-10-29 00:00:00+00:00,10.156254357783519,10.175131685501023,10.118498802185059,10.118498802185059,146200
2024-10-30 00:00:00+00:00,10.127937425405362,10.165693882693656,10.099620982602627,10.156254768371582,219500
2024-10-31 00:00:00+00:00,10.118500020313498,10.231766700744629,10.10906090523668,10.231766700744629,117600
2024-11-01 00:00:00+00:00,10.23176648725382,10.260082931729876,10.118499809186053,10.14681625366211,151700
2024-11-04 00:00:00+00:00,10.156255175918256,10.222327178497112,10.156255175918256,10.194010734558105,99200
2024-11-05 00:00:00+00:00,10.194010380547365,10.241205052249112,10.17513215180127,10.184571266174316,88900
2024-11-06 00:00:00+00:00,10.184572311618092,10.184572311618092,10.052427397321255,10.080744743347168,205300
2024-11-07 00:00:00+00:00,10.137376892802884,10.194010680544341,10.118499563664743,10.165694236755371,163700
2024-11-08 00:00:00+00:00,10.212887220965232,10.260081890411126,10.212887220965232,10.250642776489258,111600
2024-11-11 00:00:00+00:00,10.278960881976706,10.363910213094872,10.260082652730325,10.29783821105957,96700
2024-11-12 00:00:00+00:00,10.269521851837805,10.269521851837805,10.156255175918256,10.194010734558105,82500
2024-11-13 00:00:00+00:00,10.260083551481125,10.269522666931152,10.212888874394585,10.269522666931152,98900
2024-11-14 00:00:00+00:00,10.269521522326444,10.326154408387314,10.222326850500055,10.316716194152832,80500
2024-11-15 00:00:00+00:00,10.311023968848122,10.34896698354562,10.225651959620544,10.235137939453125,90100
2024-11-18 00:00:00+00:00,10.21616796845317,10.235139025498516,10.178224045096634,10.197196006774902,138800
2024-11-19 00:00:00+00:00,10.197196006774902,10.235139025498516,10.187710025935768,10.197196006774902,112400
2024-11-20 00:00:00+00:00,10.197196006774902,10.235139025498516,10.178224045096634,10.197196006774902,193900
2024-11-21 00:00:00+00:00,10.235137457937626,10.244623437323936,10.159251432112713,10.168737411499023,120400
2024-11-22 00:00:00+00:00,10.168739703607873,10.225653783489019,10.168739703607873,10.187710762023926,125300
2024-11-25 00:00:00+00:00,10.216167921601693,10.329996977250511,10.216167921601693,10.282567977905273,219100
2024-11-26 00:00:00+00:00,10.244625044082207,10.358454100672429,10.244625044082207,10.329997062683105,136500
2024-11-27 00:00:00+00:00,10.367941717884985,10.415369820474972,10.311026728290702,10.405884742736816,158100
2024-11-29 00:00:00+00:00,10.424854230496344,10.510226249694824,10.424854230496344,10.510226249694824,47000
2024-12-02 00:00:00+00:00,10.434339827602248,10.519711843660257,10.434339827602248,10.491254806518555,152300
2024-12-03 00:00:00+00:00,10.519712448120117,10.519712448120117,10.500740485846924,10.519712448120117,126100
2024-12-04 00:00:00+00:00,10.519712230635307,10.548169268823822,10.48176921150631,10.510226249694824,107000
2024-12-05 00:00:00+00:00,10.510225863068722,10.510225863068722,10.472282845335485,10.491254806518555,148000
2024-12-06 00:00:00+00:00,10.548169268823822,10.548169268823822,10.491255192446792,10.510226249694824,131800
2024-12-09 00:00:00+00:00,10.510225556568912,10.510225556568912,10.415367562685622,10.43433952331543,82300
2024-12-10 00:00:00+00:00,10.415367562685622,10.453311483945237,10.405882487003593,10.43433952331543,132100
2024-12-11 00:00:00+00:00,10.49125341465974,10.49125341465974,10.453310401960346,10.472281455993652,104500
2024-12-12 00:00:00+00:00,10.50074185254986,10.529199799663536,10.39639876036559,10.405884742736816,144600
2024-12-13 00:00:00+00:00,10.39639619990682,10.43433921541392,10.225652177808444,10.244624137878418,211100
2024-12-16 00:00:00+00:00,10.219836893264624,10.334237940566476,10.219836893264624,10.24843692779541,150100
2024-12-17 00:00:00+00:00,10.219836353454216,10.229369091675157,10.134035345215148,10.143568992614746,301800
2024-12-18 00:00:00+00:00,10.105435371398926,10.172169085229765,10.105435371398926,10.105435371398926,191300
2024-12-19 00:00:00+00:00,10.134038677182641,10.134038677182641,9.991036646707046,10.000570297241211,257100
2024-12-20 00:00:00+00:00,10.010101804737724,10.029169101723982,9.981501768437097,9.991034507751465,160500
2024-12-23 00:00:00+00:00,9.933834075927734,10.010101442757302,9.914766779630979,9.933834075927734,228200
2024-12-24 00:00:00+00:00,9.952901840209961,10.010102827836292,9.914768151518691,9.952901840209961,137400
2024-12-26 00:00:00+00:00,9.952900697262827,9.981501642381014,9.91476701295066,9.943367958068848,299500
2024-12-27 00:00:00+00:00,9.895700454711914,9.933834138366386,9.895700454711914,9.895700454711914,153100
2024-12-30 00:00:00+00:00,9.895700392512952,9.971967759342517,9.895700392512952,9.933834075927734,322300
2024-12-31 00:00:00+00:00,9.933834184584052,10.057768884332377,9.933834184584052,10.019635200500488,340000
2025-01-02 00:00:00+00:00,10.038703847258136,10.143572183282812,10.038703847258136,10.076837539672852,79900
2025-01-03 00:00:00+00:00,10.105436029098858,10.143569712223888,10.076835084871044,10.13403606414795,35200
2025-01-06 00:00:00+00:00,10.105437111698212,10.143570798908518,10.000568789985756,10.057769775390625,141300
2025-01-07 00:00:00+00:00,10.057768526230074,10.086368560791016,10.000567547929485,10.086368560791016,101800
2025-01-08 00:00:00+00:00,10.095902993857479,10.12450303064263,10.029169271632533,10.038702011108398,97700
2025-01-10 00:00:00+00:00,10.019635090905679,10.019635090905679,9.924300427779356,9.933834075927734,35400
2025-01-13 00:00:00+00:00,9.98150285654217,9.98150285654217,9.886168179575762,9.91476821899414,100400
2025-01-14 00:00:00+00:00,9.876633096216194,9.952900463045761,9.867100357246546,9.933834075927734,73800
2025-01-15 00:00:00+00:00,10.023916683419452,10.071832337745791,9.995167656389684,10.052665710449219,59800
2025-01-16 00:00:00+00:00,10.033499014808873,10.129329400164865,10.023915702098774,10.110163688659668,71300
2025-01-17 00:00:00+00:00,10.11016412913423,10.177245493197491,10.11016412913423,10.13891315460205,88000
2025-01-21 00:00:00+00:00,10.16766226709454,10.21557791922771,10.16766226709454,10.205994606018066,50600
2025-01-22 00:00:00+00:00,10.177245580304184,10.21557791922771,10.129329928171014,10.205994606018066,79000
2025-01-23 00:00:00+00:00,10.16766154595383,10.16766154595383,10.081414474929252,10.158079147338867,125600
2025-01-24 00:00:00+00:00,10.14849497913496,10.244325354609513,10.119745957884083,10.225159645080566,47800
