"('date', '')","('open', 'BGX')","('high', 'BGX')","('low', 'BGX')","('close', 'BGX')","('volume', 'BGX')"
2024-03-01 00:00:00+00:00,10.524212968221974,10.584746385758727,10.498270192807075,10.567451477050781,43500
2024-03-04 00:00:00+00:00,10.558805465698242,10.602043982124762,10.558805465698242,10.558805465698242,51800
2024-03-05 00:00:00+00:00,10.558803506270154,10.619336923210254,10.524212864489245,10.550155639648438,52700
2024-03-06 00:00:00+00:00,10.550155743636875,10.593394252465682,10.54150787692992,10.567451477050781,29400
2024-03-07 00:00:00+00:00,10.558805465698242,10.584748245671712,10.558805465698242,10.558805465698242,52100
2024-03-08 00:00:00+00:00,10.558804307148836,10.602042818831073,10.472327283784361,10.480975151062012,37300
2024-03-11 00:00:00+00:00,10.489622326100122,10.567451477050781,10.480974459393167,10.567451477050781,51100
2024-03-12 00:00:00+00:00,10.602043227248734,10.63663387298584,10.55880471390084,10.63663387298584,89100
2024-03-13 00:00:00+00:00,10.662574768066406,10.688517541611144,10.619336262354572,10.662574768066406,48500
2024-03-14 00:00:00+00:00,10.71446292897477,10.757700617200578,10.602043125234381,10.619338035583496,47100
2024-03-15 00:00:00+00:00,10.627985104257576,10.671223613939397,10.627985104257576,10.645280838012695,53500
2024-03-18 00:00:00+00:00,10.671221870307969,10.723107413683499,10.645279098620202,10.714460372924805,31400
2024-03-19 00:00:00+00:00,10.749051010077107,10.757698050835799,10.688516776531197,10.714460372924805,39000
2024-03-20 00:00:00+00:00,10.797317893598619,10.797317893598619,10.701380797447422,10.73626708984375,79600
2024-03-21 00:00:00+00:00,10.81475920690064,10.81475920690064,10.753708411145036,10.762430191040039,30800
2024-03-22 00:00:00+00:00,10.814759998763606,10.814759998763606,10.701380178845666,10.710101127624512,28700
2024-03-25 00:00:00+00:00,10.736265610707768,10.779872846379291,10.683935763445353,10.727543830871582,45400
2024-03-26 00:00:00+00:00,10.779872846379291,10.779872846379291,10.718822051035396,10.727543830871582,31800
2024-03-27 00:00:00+00:00,10.771154741557021,10.771154741557021,10.718824880481105,10.744989395141602,36500
2024-03-28 00:00:00+00:00,10.771153382240078,10.771153382240078,10.727545308805963,10.73626708984375,57300
2024-04-01 00:00:00+00:00,10.753709820164504,10.779874331523045,10.718823527768176,10.73626708984375,45100
2024-04-02 00:00:00+00:00,10.727543830871582,10.762430118461623,10.701379323117727,10.727543830871582,43300
2024-04-03 00:00:00+00:00,10.727542372850081,10.744985098397041,10.683934311350791,10.701377868652344,38500
2024-04-04 00:00:00+00:00,10.788593922967209,10.788593922967209,10.64032700243555,10.666491508483887,46400
2024-04-05 00:00:00+00:00,10.744987444197164,10.744987444197164,10.666493082712806,10.692658424377441,51000
2024-04-08 00:00:00+00:00,10.666493056711197,10.832203559830841,10.666493056711197,10.710101127624512,90000
2024-04-09 00:00:00+00:00,10.762430191040039,10.823480986795643,10.744986631250033,10.762430191040039,37900
2024-04-10 00:00:00+00:00,10.762430979071445,10.779873708383908,10.692658398312048,10.710101127624512,55500
2024-04-11 00:00:00+00:00,10.753707736679793,10.753707736679793,10.683935165405273,10.683935165405273,39800
2024-04-12 00:00:00+00:00,10.692658328409253,10.744987347759315,10.649050257781024,10.675214767456055,50200
2024-04-15 00:00:00+00:00,10.72754387215934,10.72754387215934,10.561833381652832,10.561833381652832,45600
2024-04-16 00:00:00+00:00,10.587999746536077,10.614164256924237,10.553113455433603,10.596720695495605,97400
2024-04-17 00:00:00+00:00,10.596720362719267,10.640328433166603,10.579277633593192,10.622885704040527,55400
2024-04-18 00:00:00+00:00,10.657770659115993,10.692656944753253,10.657770659115993,10.683935165405273,28400
2024-04-19 00:00:00+00:00,10.640328433166603,10.70138006449478,10.605442143159687,10.622885704040527,105100
2024-04-22 00:00:00+00:00,10.67127223216428,10.732853913334123,10.644880202946846,10.653676986694336,46900
2024-04-23 00:00:00+00:00,10.706460905482729,10.706460905482729,10.671271256746865,10.688865661621094,32100
2024-04-24 00:00:00+00:00,10.732852932287777,10.750448176149412,10.671271256746865,10.688865661621094,43600
2024-04-25 00:00:00+00:00,10.67127223216428,10.680069854899253,10.636082580211873,10.653676986694336,33600
2024-04-26 00:00:00+00:00,10.680068878677682,10.750448176149412,10.662473634816047,10.688865661621094,42400
2024-04-29 00:00:00+00:00,10.706460996756606,10.706460996756606,10.653676103709108,10.680068969726562,35600
2024-04-30 00:00:00+00:00,10.71525764465332,10.724054426872023,10.688864781035203,10.71525764465332,50800
2024-05-01 00:00:00+00:00,10.750447239119211,10.820826530456543,10.732851996791211,10.820826530456543,58300
2024-05-02 00:00:00+00:00,10.838421865335013,10.838421865335013,10.759244946028604,10.812029838562012,62000
2024-05-03 00:00:00+00:00,10.873611517590565,10.90880116629523,10.829625085950285,10.856017112731934,31200
2024-05-06 00:00:00+00:00,10.86481281187341,10.943988878206307,10.847217571141261,10.891204833984375,50400
2024-05-07 00:00:00+00:00,10.987977969846064,11.137534185011853,10.952788321512195,11.1111421585083,81800
2024-05-08 00:00:00+00:00,11.128736523902255,11.269495955728308,11.093546875692589,11.18152141571045,113400
2024-05-09 00:00:00+00:00,11.199116867233366,11.216712112476728,11.005574203481217,11.040763854980469,56700
2024-05-10 00:00:00+00:00,11.137532326184745,11.137532326184745,11.023165778440323,11.049558639526367,69600
2024-05-13 00:00:00+00:00,11.040761019164352,11.102342683723943,10.943988873156703,11.049558639526367,23300
2024-05-14 00:00:00+00:00,11.093547912784638,11.102345535406359,11.040763855029263,11.08475112915039,54600
2024-05-15 00:00:00+00:00,11.146330857922557,11.163925261097932,11.111141212584487,11.155128479003906,51700
2024-05-16 00:00:00+00:00,11.20791244506836,11.20791244506836,11.163925178972523,11.20791244506836,44200
2024-05-17 00:00:00+00:00,11.243102065498913,11.269494928490944,11.199114799499512,11.199114799499512,53600
2024-05-20 00:00:00+00:00,11.199114840568784,11.269494969818314,11.146330792365786,11.172722816467285,44300
2024-05-21 00:00:00+00:00,11.207912420496855,11.207912420496855,11.155128372487427,11.199114799499512,32300
2024-05-22 00:00:00+00:00,11.230160035608439,11.265642340382682,11.114842333600935,11.141454696655273,56000
2024-05-23 00:00:00+00:00,11.176939866881506,11.176939866881506,11.017269031479884,11.079362869262695,67100
2024-05-24 00:00:00+00:00,11.150325869122753,11.150325869122753,11.052749731714576,11.088232040405273,48400
2024-05-28 00:00:00+00:00,11.088234142741362,11.097104933087186,10.990657986832684,10.999527931213379,40900
2024-05-29 00:00:00+00:00,10.99952802211818,11.043881128248726,10.955175761952773,11.03501033782959,44600
2024-05-30 00:00:00+00:00,11.070491221810169,11.11484432220459,11.008397388836995,11.11484432220459,45100
2024-05-31 00:00:00+00:00,11.185809330080085,11.185809330080085,11.141457074121648,11.159197807312012,35700
2024-06-03 00:00:00+00:00,11.239034652709961,11.309999286437849,11.185810754431463,11.239034652709961,31900
2024-06-04 00:00:00+00:00,11.292256267117434,11.301127056695144,11.150327017734302,11.159197807312012,45200
2024-06-05 00:00:00+00:00,11.185810754431463,11.239034652709961,11.17694080968935,11.239034652709961,31900
2024-06-06 00:00:00+00:00,11.2833868956794,11.345480733942,11.239033791506783,11.274516105651855,33200
2024-06-07 00:00:00+00:00,11.203550910457325,11.345480159855937,11.203550910457325,11.318868637084961,36200
2024-06-10 00:00:00+00:00,11.354354116785274,11.372094854926436,11.265647888183594,11.265647888183594,20300
2024-06-11 00:00:00+00:00,11.30999870894093,11.318869499195257,11.239034078836548,11.283387184143066,21800
2024-06-12 00:00:00+00:00,11.354349018159148,11.380960536403737,11.150325122377533,11.2567720413208,66800
2024-06-13 00:00:00+00:00,11.28338555474507,11.28338555474507,11.194679356941815,11.230161666870117,25100
2024-06-14 00:00:00+00:00,11.256775388159351,11.380963920165735,11.185810754431463,11.239034652709961,37800
2024-06-17 00:00:00+00:00,11.239032063831981,11.27451437252268,11.070490463077439,11.088232040405273,67600
2024-06-18 00:00:00+00:00,11.18580817781345,11.2124205438052,11.070490463077439,11.088232040405273,82600
2024-06-20 00:00:00+00:00,11.141454696655273,11.247901610977998,11.088230816511473,11.141454696655273,68400
2024-06-21 00:00:00+00:00,11.190656770600182,11.190656770600182,11.092257166085474,11.181711196899414,40700
2024-06-24 00:00:00+00:00,11.16381931670987,11.16381931670987,11.065420571750872,11.101202011108398,46300
2024-06-25 00:00:00+00:00,11.163819099789423,11.163819099789423,11.065420356742381,11.11909294128418,41800
2024-06-26 00:00:00+00:00,11.154874705328613,11.154874705328613,11.020693666608517,11.092256546020508,66100
2024-06-27 00:00:00+00:00,11.128037877352343,11.136983450465925,11.065420571750872,11.101202011108398,64200
2024-06-28 00:00:00+00:00,11.154874379946449,11.208546111391458,11.092256222464886,11.11909294128418,86800
2024-07-01 00:00:00+00:00,11.092255800374126,11.20854568487555,11.092255800374126,11.145928382873535,55000
2024-07-02 00:00:00+00:00,11.145928382812782,11.226436830013078,11.13698281021347,11.208545684814453,20900
2024-07-03 00:00:00+00:00,11.21749051472895,11.271163093674527,11.181709079797466,11.26221752166748,27400
2024-07-05 00:00:00+00:00,11.20854768152498,11.27116584777832,11.20854768152498,11.27116584777832,36300
2024-07-08 00:00:00+00:00,11.298001180687523,11.306946754455566,11.244328591176131,11.306946754455566,22300
2024-07-09 00:00:00+00:00,11.315890096401997,11.396398544311523,11.297999804142528,11.396398544311523,63000
2024-07-10 00:00:00+00:00,11.369563318908995,11.432180624984495,11.298000439652192,11.351672172546387,70000
2024-07-11 00:00:00+00:00,11.324835777282715,11.396398653197867,11.306945484852312,11.324835777282715,53600
2024-07-12 00:00:00+00:00,11.378509210104689,11.387453930439174,11.217492300728264,11.333782196044922,45400
2024-07-15 00:00:00+00:00,11.369563636673368,11.387453930439174,11.25327374135671,11.333782196044922,75200
2024-07-16 00:00:00+00:00,11.369563947808253,11.387454242063637,11.306946638269121,11.378509521484375,66300
2024-07-17 00:00:00+00:00,11.378509210104689,11.387453930439174,11.280109608553834,11.333782196044922,39700
2024-07-18 00:00:00+00:00,11.333781141914555,11.351671434016422,11.181709820113275,11.208545684814453,50500
2024-07-19 00:00:00+00:00,11.253272376646237,11.289053812935386,11.092255486796704,11.163818359375,71100
2024-07-22 00:00:00+00:00,11.136982490503962,11.262217944008928,11.074365190299845,11.235382080078125,58600
2024-07-23 00:00:00+00:00,11.154873955412095,11.208545684814453,11.154873955412095,11.208545684814453,100700
2024-07-24 00:00:00+00:00,11.222077601747555,11.276203758322174,11.158931135998893,11.195014953613281,65800
2024-07-25 00:00:00+00:00,11.240119940707785,11.2491411101879,11.176973474959125,11.195014953613281,52900
2024-07-26 00:00:00+00:00,11.204036471717554,11.276204109191895,11.176973822741202,11.276204109191895,50000
2024-07-29 00:00:00+00:00,11.285226338752041,11.384456634521484,11.222079004802232,11.384456634521484,141700
2024-07-30 00:00:00+00:00,11.393476023786109,11.447601318359375,11.393476023786109,11.447601318359375,83600
2024-07-31 00:00:00+00:00,11.501729728693084,11.582918546779911,11.4927085577265,11.528792381286621,46200
2024-08-01 00:00:00+00:00,11.54683316984798,11.60095846775369,11.501728181389156,11.564874649047852,141900
2024-08-02 00:00:00+00:00,11.510749704681597,11.519770874711655,11.366414425425145,11.402498245239258,56700
2024-08-05 00:00:00+00:00,11.276203402326098,11.366413373667125,11.104805489145402,11.113825798034668,166400
2024-08-06 00:00:00+00:00,11.158932438743506,11.267183904224439,11.158932438743506,11.231100082397461,42900
2024-08-07 00:00:00+00:00,11.26718352776136,11.402498500320965,11.26718352776136,11.285225868225098,38500
2024-08-08 00:00:00+00:00,11.375435099242772,11.411518920211819,11.330330968261077,11.393477439880371,37900
2024-08-09 00:00:00+00:00,11.42956233155577,11.53781380460377,11.420541160391878,11.456624984741211,33400
2024-08-12 00:00:00+00:00,11.546834960664187,11.591939956118413,11.474667312059918,11.501729965209961,57800
2024-08-13 00:00:00+00:00,11.528792618360004,11.57389761381423,11.501729965209961,11.501729965209961,27600
2024-08-14 00:00:00+00:00,11.564875107167488,11.573896277277829,11.510749807117712,11.555854797363281,24700
2024-08-15 00:00:00+00:00,11.628021961069601,11.745294586779314,11.628021961069601,11.655084609985352,33100
2024-08-16 00:00:00+00:00,11.682147142823807,11.943755040559568,11.65508449417696,11.790398597717285,72600
2024-08-19 00:00:00+00:00,11.790397754427218,11.817461261444478,11.591937198136806,11.609978675842285,57000
2024-08-20 00:00:00+00:00,11.609980452940167,11.700190436193765,11.546833980846346,11.591938972473145,32300
2024-08-21 00:00:00+00:00,11.591939818330033,11.655086295031616,11.555855994456811,11.637043952941895,54500
2024-08-22 00:00:00+00:00,11.655085799260206,11.673127280276278,11.600959635599622,11.628023147583008,58700
2024-08-23 00:00:00+00:00,11.696234569731619,11.750805254090453,11.650760011366128,11.714425086975098,51300
2024-08-26 00:00:00+00:00,11.741712100803852,11.750807361056408,11.57800088574489,11.59619140625,98300
2024-08-27 00:00:00+00:00,11.659855466497602,11.759901585722046,11.596190385079632,11.60528564453125,102900
2024-08-28 00:00:00+00:00,11.668949968862126,11.687140486585154,11.550714205777318,11.577999114990234,79500
2024-08-29 00:00:00+00:00,11.623474586818922,11.705330182145447,11.587094418603982,11.678045272827148,53300
2024-08-30 00:00:00+00:00,11.714425114863023,11.805375099182129,11.67804494766106,11.805375099182129,150600
2024-09-03 00:00:00+00:00,11.823567220669455,11.887232305067954,11.659856012362772,11.741711616516113,51100
2024-09-04 00:00:00+00:00,11.732614234356493,11.741709492588697,11.487048333687973,11.568903923034668,47400
2024-09-05 00:00:00+00:00,11.605286666502556,11.659856493274372,11.53252631922563,11.59619140625,58100
2024-09-06 00:00:00+00:00,11.650759544356102,11.687139710013192,11.56890395478476,11.6598539352417,41400
2024-09-09 00:00:00+00:00,11.741709576484235,11.787185000598608,11.69623415236986,11.759900093078613,43600
2024-09-10 00:00:00+00:00,11.796281282859184,11.796281282859184,11.668950257760416,11.750805854797363,50200
2024-09-11 00:00:00+00:00,11.80537563106574,11.869041577066307,11.723520901702113,11.850851058959961,45500
2024-09-12 00:00:00+00:00,11.850851944856766,11.878137724056002,11.823567033029239,11.859947204589844,39700
2024-09-13 00:00:00+00:00,11.959989927040553,11.99637009089775,11.805374013804585,11.823564529418945,76900
2024-09-16 00:00:00+00:00,11.850850258071318,11.88723042445377,11.823565350127376,11.841755867004395,54300
2024-09-17 00:00:00+00:00,11.923610907006799,11.969086333033601,11.869041089671923,11.905421257019043,67100
2024-09-18 00:00:00+00:00,11.950896110531406,11.978181017891746,11.850850004590884,11.959990501403809,50200
2024-09-19 00:00:00+00:00,12.005466145298548,12.005466145298548,11.896325646485202,11.941801071166992,67500
2024-09-20 00:00:00+00:00,11.914516163306551,11.959990720616759,11.905420904895877,11.941801071166992,75300
2024-09-23 00:00:00+00:00,11.896889602494406,11.97937973479847,11.878558947590953,11.96104907989502,41500
2024-09-24 00:00:00+00:00,11.92438793182373,12.006878071293434,11.878559979441063,11.92438793182373,58400
2024-09-25 00:00:00+00:00,11.92438681491667,11.988545417785645,11.887724631263625,11.988545417785645,75600
2024-09-26 00:00:00+00:00,11.924387145670872,11.979379985628105,11.777738406991007,11.832731246948242,112300
2024-09-27 00:00:00+00:00,11.814400674714204,11.832731330130333,11.686082590419552,11.796069145202637,80000
2024-09-30 00:00:00+00:00,11.796068352967968,11.823564771293196,11.72274398803711,11.72274398803711,179900
2024-10-01 00:00:00+00:00,11.74107664137769,11.750241532300716,11.621924318423718,11.640254974365234,181500
2024-10-02 00:00:00+00:00,11.585262298583984,11.649420906442552,11.521102816629943,11.585262298583984,116100
2024-10-03 00:00:00+00:00,11.585262215317915,11.621924401558664,11.548600029077164,11.61275863647461,81200
2024-10-04 00:00:00+00:00,11.631089124352215,11.68608283996582,11.603592703593142,11.68608283996582,104500
2024-10-07 00:00:00+00:00,11.704415150239013,11.887726091013853,11.695249384676393,11.768573760986328,63500
2024-10-08 00:00:00+00:00,11.796069062278276,11.832731246948242,11.777738406991007,11.832731246948242,30800
2024-10-09 00:00:00+00:00,11.832733065737234,11.887726788242889,11.786905109331782,11.86939525604248,63800
2024-10-10 00:00:00+00:00,11.896891680247526,11.924388978548135,11.860229489942277,11.86939525604248,26300
2024-10-11 00:00:00+00:00,11.86939542947486,11.924389152784068,11.777740389420284,11.81440258026123,50900
2024-10-14 00:00:00+00:00,11.887725920691157,11.887725920691157,11.7685735923708,11.823566436767578,66100
2024-10-15 00:00:00+00:00,11.869395700528408,11.869395700528408,11.69525050858097,11.704416275024414,70600
2024-10-16 00:00:00+00:00,11.704413415047883,11.731909833563858,11.667750358232736,11.676916122436523,55400
2024-10-17 00:00:00+00:00,11.69524868921262,11.72274511016988,11.64025497320264,11.649420738220215,74300
2024-10-18 00:00:00+00:00,11.64025522672395,11.731911130705,11.530268666403977,11.548600196838379,106000
2024-10-21 00:00:00+00:00,11.603592871390555,11.61275863647461,11.548600029077164,11.61275863647461,84000
2024-10-22 00:00:00+00:00,11.612758470727373,11.70441437206879,11.612758470727373,11.66775131225586,88900
2024-10-23 00:00:00+00:00,11.667751478787999,11.695248774040163,11.576096450233859,11.61275863647461,32000
2024-10-24 00:00:00+00:00,11.659878726401814,11.6968355178833,11.65063930825159,11.6968355178833,59700
2024-10-25 00:00:00+00:00,11.71531266324519,11.743030032575845,11.641399090950587,11.65063762664795,47300
2024-10-28 00:00:00+00:00,11.632160919413467,11.733791871918813,11.632160919413467,11.641400337219238,57200
2024-10-29 00:00:00+00:00,11.669118148927616,11.70607494042296,11.650639312620237,11.659878730773926,43700
2024-10-30 00:00:00+00:00,11.687594706616906,11.74303032779113,11.687594706616906,11.715312957763672,40600
2024-10-31 00:00:00+00:00,11.72455267318292,11.761509463977154,11.650639091594455,11.66911792755127,55100
2024-11-01 00:00:00+00:00,11.715313914422843,11.743031286713672,11.65987828872181,11.678357124328613,48600
2024-11-04 00:00:00+00:00,11.68759514954505,11.715313401742263,11.622920989990234,11.622920989990234,44300
2024-11-05 00:00:00+00:00,11.687596321105957,11.696835739431183,11.632161573393452,11.687596321105957,57200
2024-11-06 00:00:00+00:00,11.70607354071475,11.789226531916434,11.696834123665829,11.715312957763672,48400
2024-11-07 00:00:00+00:00,11.779989751548806,11.826185966014075,11.715315579969133,11.798468589782715,57800
2024-11-08 00:00:00+00:00,11.80770521443374,11.946293835372343,11.779987842693764,11.872380256652832,83400
2024-11-11 00:00:00+00:00,11.918575801444481,12.001728799311202,11.863141056946253,11.900097846984863,43200
2024-11-12 00:00:00+00:00,11.863141074799763,11.872380492603167,11.641400334234383,11.678357124328613,86200
2024-11-13 00:00:00+00:00,11.715314132636143,11.743031505443245,11.678357341853545,11.706074714660645,58400
2024-11-14 00:00:00+00:00,11.74303032779113,11.779987114867511,11.696834123665829,11.715312957763672,24300
2024-11-15 00:00:00+00:00,11.743031714470519,11.807705879211426,11.659878713449688,11.807705879211426,40200
2024-11-18 00:00:00+00:00,11.853901639156755,11.900097846984863,11.761509223500537,11.900097846984863,58300
2024-11-19 00:00:00+00:00,11.872379963483572,11.900097334539112,11.816944340253151,11.88161849975586,61600
2024-11-20 00:00:00+00:00,11.890857697187359,11.890857697187359,11.826183538881011,11.853900909423828,37500
2024-11-21 00:00:00+00:00,11.873456099316273,11.947956144969018,11.836206076489901,11.864143371582031,38900
2024-11-22 00:00:00+00:00,11.901394547245317,11.93864457367994,11.8362072230124,11.929332733154297,42700
2024-11-25 00:00:00+00:00,11.985207458640676,12.087644810418382,11.864144649388464,11.99452018737793,97600
2024-11-26 00:00:00+00:00,11.994521484560192,11.994521484560192,11.836208631348459,11.892084121704102,61800
2024-11-27 00:00:00+00:00,11.854831920651211,12.003832916115183,11.854831920651211,11.99452018737793,46100
2024-11-29 00:00:00+00:00,11.994519332077092,12.078332108514493,11.892081987603952,11.985206604003906,85100
2024-12-02 00:00:00+00:00,12.003833143554758,12.05970774081556,11.98520768572735,12.050395011901855,114100
2024-12-03 00:00:00+00:00,12.05039464726253,12.218020210194087,12.041082806741308,12.162145614624023,51300
2024-12-04 00:00:00+00:00,12.171457455145244,12.180770183777149,12.096957402311372,12.162145614624023,38500
2024-12-05 00:00:00+00:00,12.171458609333179,12.180771338848187,12.12489673797968,12.143521308898926,67400
2024-12-06 00:00:00+00:00,12.1900816555759,12.218018950480516,12.096956155079729,12.106268882751465,69800
2024-12-09 00:00:00+00:00,12.143520454384591,12.152833183244281,12.106270427056538,12.134207725524902,35000
2024-12-10 00:00:00+00:00,12.180771338848187,12.180771338848187,12.08764581991965,12.143521308898926,40100
2024-12-11 00:00:00+00:00,12.180770900727888,12.31114644491631,12.087645385148909,12.255270957946777,100600
2024-12-12 00:00:00+00:00,12.245957044926062,12.292519798214238,12.180769723189004,12.199395179748535,45800
2024-12-13 00:00:00+00:00,12.227332346832405,12.283206939697266,12.19008232221895,12.283206939697266,85100
2024-12-16 00:00:00+00:00,12.301834158210976,12.301834158210976,12.059708519485397,12.143521308898926,110400
2024-12-17 00:00:00+00:00,12.134208262983408,12.134208262983408,11.985208147071557,12.013145446777344,67100
2024-12-18 00:00:00+00:00,12.013144626549183,12.078332838892784,11.901394547245317,11.929332733154297,47600
2024-12-19 00:00:00+00:00,11.975896104031596,11.975896104031596,11.780333218663634,11.808271408081055,41000
2024-12-20 00:00:00+00:00,11.87345866221529,11.966584183437766,11.817583171859647,11.892084121704102,43600
2024-12-23 00:00:00+00:00,11.933689539558488,12.084988154670025,11.933689539558488,12.066076278686523,54100
2024-12-24 00:00:00+00:00,12.066075786666728,12.160636966350067,11.933689052937043,12.047163009643555,49200
2024-12-26 00:00:00+00:00,12.047163745939386,12.217375142307517,11.971514436844862,12.075532913208008,29000
2024-12-27 00:00:00+00:00,12.103901941681283,12.113358331366943,11.924234144897566,11.99042797088623,34500
2024-12-30 00:00:00+00:00,11.980970559426991,12.103900909423828,11.924233127962728,12.103900909423828,69200
2024-12-31 00:00:00+00:00,12.160638585031489,12.17955136457211,11.763479232788086,11.763479232788086,447700
2025-01-02 00:00:00+00:00,11.8485834239891,11.93368911743164,11.810758771549176,11.93368911743164,52700
2025-01-03 00:00:00+00:00,11.924233436584473,11.999882745954185,11.905321560147495,11.924233436584473,51900
2025-01-06 00:00:00+00:00,11.96205836211316,11.96205836211316,11.858040784827374,11.895865440368652,37900
2025-01-07 00:00:00+00:00,11.971514016414575,11.999882280876026,11.895864709976795,11.943145751953125,54800
2025-01-08 00:00:00+00:00,11.980972505034739,12.028253555297852,11.876954915904713,12.028253555297852,110100
2025-01-10 00:00:00+00:00,12.009339848446594,12.084989162309961,11.914778657022863,11.99042797088623,64600
2025-01-13 00:00:00+00:00,12.009339848446594,12.028252627817913,11.914778657022863,11.99042797088623,72400
2025-01-14 00:00:00+00:00,11.990428408005075,12.066077724626288,11.952603749694468,12.009340286254883,52400
2025-01-15 00:00:00+00:00,12.028250909388754,12.113356600779065,11.924232441329119,11.999881744384766,60600
2025-01-16 00:00:00+00:00,12.028252356574464,12.113358058204314,11.990427700495747,12.01879596710205,60900
2025-01-17 00:00:00+00:00,12.047163300246563,12.094444342134173,11.943145729542515,11.98097038269043,82200
2025-01-21 00:00:00+00:00,12.018794969027041,12.141725316527122,11.99042670477652,12.094444274902344,214500
2025-01-22 00:00:00+00:00,12.151183925257532,12.151183925257532,11.980972505034739,12.028253555297852,66200
2025-01-23 00:00:00+00:00,12.047164208386818,12.084988864386034,11.99042767529346,12.056620597839355,37700
2025-01-24 00:00:00+00:00,12.075533106625082,12.113357761778193,12.028252062230967,12.084988594055176,59600
