"('date', '')","('open', 'ACT')","('high', 'ACT')","('low', 'ACT')","('close', 'ACT')","('volume', 'ACT')"
2024-02-20 00:00:00+00:00,25.99683285205049,26.073718053655732,25.80462076458128,25.881505966186523,254700
2024-02-21 00:00:00+00:00,25.910336771108614,26.04488724873364,25.81423164391791,25.881505966186523,261500
2024-02-22 00:00:00+00:00,25.871897196513235,25.939171524267575,25.48266480053575,25.660463333129883,366000
2024-02-23 00:00:00+00:00,25.689292294101534,26.064109259504228,25.583576286551693,25.891117095947266,260500
2024-02-26 00:00:00+00:00,25.72773642635146,25.92955939993011,25.556665334741528,25.689292907714844,148400
2024-02-27 00:00:00+00:00,25.776310991812725,26.095372533800973,25.621614598371544,25.931007385253906,325900
2024-02-28 00:00:00+00:00,26.714156424491364,26.73349393348481,26.21622755473152,26.46277618408203,446600
2024-02-29 00:00:00+00:00,26.58847087539804,26.917201208296735,26.39509944047175,26.801177978515625,401100
2024-03-01 00:00:00+00:00,26.81084379189426,26.907529498745102,26.549792936634926,26.78183937072754,239400
2024-03-04 00:00:00+00:00,26.791506718151698,27.342614702941507,26.791506718151698,26.99454689025879,226800
2024-03-05 00:00:00+00:00,27.004215570965428,27.332945872230162,26.965540550051227,27.129905700683594,180200
2024-03-06 00:00:00+00:00,27.216922999635255,27.613332748413086,27.187918577707354,27.613332748413086,508500
2024-03-07 00:00:00+00:00,27.64233611937356,28.01940831795614,27.627833909928487,27.68100929260254,174900
2024-03-08 00:00:00+00:00,27.835708506852562,27.961398629470203,27.73902280415555,27.74869155883789,170600
2024-03-11 00:00:00+00:00,27.73902383016464,28.541512057217346,27.73902383016464,28.48349952697754,237700
2024-03-12 00:00:00+00:00,28.483501719432383,28.879913330078125,28.338474070922608,28.879913330078125,277600
2024-03-13 00:00:00+00:00,28.8315656950645,29.024937096632716,28.454493490545477,28.522172927856445,271800
2024-03-14 00:00:00+00:00,28.512503601406497,28.560847372891956,28.029076951309825,28.222448348999023,228800
2024-03-15 00:00:00+00:00,28.058086927747425,28.444827930185475,28.058086927747425,28.357810974121094,353500
2024-03-18 00:00:00+00:00,28.24178625496987,28.464163933200084,28.10642737232002,28.348140716552734,243900
2024-03-19 00:00:00+00:00,28.299798304865476,28.705876790046847,28.29012954996515,28.628528594970703,159100
2024-03-20 00:00:00+00:00,28.54151275594759,29.56154338605498,28.54151275594759,29.450353622436523,298900
2024-03-21 00:00:00+00:00,29.402012184833954,29.70173622694721,29.402012184833954,29.663063049316406,208400
2024-03-22 00:00:00+00:00,29.740410112580694,29.740410112580694,29.402011061637392,29.421348571777344,158100
2024-03-25 00:00:00+00:00,29.33433394424858,29.750081224562265,29.33433394424858,29.634057998657227,143900
2024-03-26 00:00:00+00:00,29.788752152651483,29.788752152651483,29.42134867928224,29.508365631103516,243100
2024-03-27 00:00:00+00:00,29.585712811614062,29.933778762817383,29.585712811614062,29.933778762817383,138700
2024-03-28 00:00:00+00:00,29.953118674328014,30.22383829730774,29.822593240612427,30.1464900970459,250700
2024-04-01 00:00:00+00:00,30.204499436808703,30.204499436808703,29.581846729137204,29.730741500854492,155400
2024-04-02 00:00:00+00:00,29.663061546697598,29.85643111330933,29.469690135959425,29.653392791748047,212800
2024-04-03 00:00:00+00:00,29.547039931956412,29.9531184412022,29.45035422134998,29.750080108642578,198900
2024-04-04 00:00:00+00:00,30.059469640059316,30.07880714890408,29.421346601192855,29.556705474853516,201100
2024-04-05 00:00:00+00:00,29.595383827816313,29.99179358317594,29.5277043833588,29.701736450195312,204000
2024-04-08 00:00:00+00:00,29.653392502942047,29.827426402086132,29.498696113508736,29.614717483520508,217500
2024-04-09 00:00:00+00:00,29.66305992937337,29.822589767026816,29.36333591878491,29.556705474853516,290800
2024-04-10 00:00:00+00:00,29.305324475061216,29.421347688290428,28.551180043513767,28.72521209716797,241600
2024-04-11 00:00:00+00:00,28.725212719041256,29.005601081341588,28.715545808178756,28.889577865600586,211800
2024-04-12 00:00:00+00:00,28.918582755613063,28.918582755613063,28.48349802242877,28.609189987182617,157200
2024-04-15 00:00:00+00:00,28.763889182332676,28.966927514909575,28.338473162104087,28.454496383666992,136000
2024-04-16 00:00:00+00:00,28.328803611130397,28.406151808624806,28.019410821152753,28.338472366333008,211800
2024-04-17 00:00:00+00:00,28.3964842664369,28.657533274599665,28.275627595280017,28.309467315673828,173400
2024-04-18 00:00:00+00:00,28.415819278655512,28.744549564170786,28.38681485848596,28.502836227416992,183000
2024-04-19 00:00:00+00:00,28.53184390917581,28.831567945285418,28.502837643438813,28.783226013183594,207300
2024-04-22 00:00:00+00:00,28.928254270712372,29.0781172140273,28.792895382638594,28.94759178161621,162600
2024-04-23 00:00:00+00:00,28.918583028129067,29.03460623944702,28.85090358991292,29.005599975585938,251500
2024-04-24 00:00:00+00:00,28.928251782749427,29.03460623944702,28.773555397076414,29.005599975585938,169400
2024-04-25 00:00:00+00:00,28.87991233757932,28.971762748182737,28.715547183149784,28.94759178161621,147100
2024-04-26 00:00:00+00:00,28.908916355252877,29.10712122892715,28.908916355252877,28.957260131835938,121200
2024-04-29 00:00:00+00:00,28.995930298449373,29.1554619784202,28.90891335376098,28.93791961669922,163300
2024-04-30 00:00:00+00:00,28.889578343938762,28.947590874833033,28.551181134354607,28.744550704956055,186400
2024-05-01 00:00:00+00:00,28.70587595886027,29.14095885201823,28.647863431138102,29.005599975585938,248100
2024-05-02 00:00:00+00:00,29.30532440102728,29.6678944057788,28.290129125373596,28.99593162536621,326800
2024-05-03 00:00:00+00:00,29.32466428370825,29.750080306733263,28.908917016220915,29.566377639770508,331000
2024-05-06 00:00:00+00:00,29.750076911981335,30.320520514725636,29.750076911981335,30.27217674255371,199900
2024-05-07 00:00:00+00:00,30.339856808763415,30.755604037433482,30.339856808763415,30.436542510986328,169800
2024-05-08 00:00:00+00:00,30.339858306446807,30.523560965325924,30.29634983050508,30.446212768554688,208000
2024-05-09 00:00:00+00:00,30.533230846844344,30.70726475703156,30.426876380812924,30.68792724609375,136900
2024-05-10 00:00:00+00:00,30.610576918678948,30.726600132114314,30.426874265792293,30.64925193786621,87200
2024-05-13 00:00:00+00:00,30.745936093739992,30.794279868189737,30.542897773430365,30.552566528320312,111200
2024-05-14 00:00:00+00:00,30.55256902430301,30.562237779982848,30.281849397647385,30.494558334350586,160300
2024-05-15 00:00:00+00:00,30.60090794240996,30.6105766971368,30.335023641864318,30.475217819213867,232300
2024-05-16 00:00:00+00:00,30.50422374306271,30.60090945097109,30.30118541616895,30.484888076782227,149400
2024-05-17 00:00:00+00:00,30.504222644288575,30.542897663709436,30.33985750000277,30.46554946899414,225200
2024-05-20 00:00:00+00:00,30.465550436438214,30.56223614393423,30.04013442993164,30.04013442993164,147800
2024-05-21 00:00:00+00:00,30.049800872802734,30.117480309604158,29.85642947269037,30.049800872802734,164500
2024-05-22 00:00:00+00:00,30.088476340600188,30.42687352966974,30.001459393660483,30.397869110107422,211700
2024-05-23 00:00:00+00:00,30.320522544225906,30.33985821026256,29.576045000083855,29.64372444152832,187600
2024-05-24 00:00:00+00:00,29.8177579758538,30.156157023016096,29.788751710967965,29.875768661499023,167700
2024-05-28 00:00:00+00:00,29.991792356623083,29.991792356623083,29.653393304048222,29.730741500854492,169700
2024-05-29 00:00:00+00:00,29.521610813249495,29.531338090395536,29.22979806473353,29.453521728515625,125800
2024-05-30 00:00:00+00:00,29.64805949840536,29.774512236601623,29.5848349845955,29.725875854492188,118600
2024-05-31 00:00:00+00:00,29.823149678629896,29.920420597068713,29.716151482818354,29.871784210205078,159200
2024-06-03 00:00:00+00:00,30.1149586146043,30.235574619813573,29.842602287084446,30.153867721557617,166100
2024-06-04 00:00:00+00:00,29.959327299216653,30.290047302641444,29.7161509352448,29.84260368347168,186400
2024-06-05 00:00:00+00:00,29.852328795085302,30.77639779797047,29.356248825935285,29.73560333251953,295700
2024-06-06 00:00:00+00:00,29.560517002789368,29.86497353087953,29.03525704282394,29.210344314575195,224600
2024-06-07 00:00:00+00:00,29.02553006258216,29.258979142206208,28.845580078238523,29.03525733947754,176300
2024-06-10 00:00:00+00:00,29.03525754054214,29.161708430481017,28.686055162146744,29.044984817504883,181000
2024-06-11 00:00:00+00:00,28.86989617053086,28.86989617053086,28.568358020171882,28.597537994384766,201800
2024-06-12 00:00:00+00:00,28.91853143015409,29.453520519495367,28.91853143015409,29.297887802124023,218700
2024-06-13 00:00:00+00:00,29.132528051269578,29.15198074963718,28.7628989529599,29.025529861450195,220800
2024-06-14 00:00:00+00:00,28.889350286090558,28.947712088920905,28.597537561362294,28.86016845703125,121100
2024-06-17 00:00:00+00:00,28.81153648141843,29.103347376694263,28.772627372561157,29.083892822265625,163100
2024-06-18 00:00:00+00:00,29.09362039575469,29.29788950875869,28.928260392004198,29.288162231445312,153600
2024-06-20 00:00:00+00:00,29.151980560312982,29.521609656222147,29.151980560312982,29.492427825927734,151100
2024-06-21 00:00:00+00:00,29.453520627128427,29.74533150944398,29.453520627128427,29.589698791503906,363700
2024-06-24 00:00:00+00:00,29.667517349548795,30.05659917323928,29.570246429804055,29.891239166259766,133100
2024-06-25 00:00:00+00:00,29.87178401376968,29.900965845695964,29.65778947884227,29.764787673950195,94100
2024-06-26 00:00:00+00:00,29.648060596909346,30.236546927575777,29.375704268158387,29.589698791503906,116900
2024-06-27 00:00:00+00:00,29.65778772558529,29.686969555786455,29.424338649840987,29.677242279052734,104000
2024-06-28 00:00:00+00:00,29.755057740274093,30.105232270974067,29.628605001837645,29.82314682006836,726700
2024-07-01 00:00:00+00:00,30.0079624813098,30.2316842819193,29.706424321562718,30.16359519958496,177300
2024-07-02 00:00:00+00:00,30.183049404250056,30.435953032345502,30.11495846741456,30.241411209106445,101600
2024-07-03 00:00:00+00:00,30.13441407135393,30.212230432304754,29.978781349452287,30.007963180541992,83100
2024-07-05 00:00:00+00:00,30.017690659861074,30.134414274429712,29.618881575389487,29.638334274291992,161700
2024-07-08 00:00:00+00:00,29.745330843189027,29.9787799148702,29.346521780489326,29.365976333618164,254600
2024-07-09 00:00:00+00:00,29.41461141384595,29.599425961465947,29.17143506103113,29.395156860351562,175300
2024-07-10 00:00:00+00:00,29.45352202253912,29.842603835822715,29.45352202253912,29.75506019592285,149100
2024-07-11 00:00:00+00:00,29.900964198670327,30.52349506983281,29.900964198670327,30.4456787109375,247600
2024-07-12 00:00:00+00:00,30.708311883080114,31.019577341621236,30.513771899136152,30.747220993041992,125800
2024-07-15 00:00:00+00:00,30.980669164965146,31.46215918232766,30.893125525444688,31.3697509765625,166900
2024-07-16 00:00:00+00:00,31.476746758111904,32.31327398040121,31.41157419138895,32.293819427490234,275300
2024-07-17 00:00:00+00:00,32.138193422011526,32.72181528883639,32.04092063715582,32.53700256347656,242700
2024-07-18 00:00:00+00:00,32.21600511023878,32.89689970212593,32.20141512143599,32.488365173339844,196600
2024-07-19 00:00:00+00:00,32.4980905956827,32.72181241533846,32.20141512143599,32.488365173339844,149800
2024-07-22 00:00:00+00:00,32.59535433424637,32.750987040335524,32.36190713040085,32.60508346557617,144000
2024-07-23 00:00:00+00:00,32.62454098343539,33.10602913189143,32.502952804794596,32.848262786865234,164400
2024-07-24 00:00:00+00:00,32.76072175558824,33.178985420227136,32.731541777778055,32.78990173339844,238800
2024-07-25 00:00:00+00:00,32.887166986801674,33.7431449650796,32.887166986801674,33.26652145385742,221900
2024-07-26 00:00:00+00:00,33.451335223886865,33.75287520765739,33.09143529592458,33.60696792602539,213700
2024-07-29 00:00:00+00:00,33.6750581184757,33.79178543188427,33.15952547127201,33.18870544433594,133400
2024-07-30 00:00:00+00:00,33.39297786229144,33.548610576466515,33.227616016281075,33.354068756103516,142100
2024-07-31 00:00:00+00:00,33.37352582475256,33.63615674545213,33.052531240371906,33.101165771484375,249400
2024-08-01 00:00:00+00:00,33.752877466802055,34.44349739685525,32.32786393504568,32.575904846191406,216300
2024-08-02 00:00:00+00:00,31.80746906037778,32.37163629370939,31.37947628621914,32.12845993041992,245300
2024-08-05 00:00:00+00:00,31.69074459477162,31.69074459477162,30.825035503089946,31.418384552001953,259400
2024-08-06 00:00:00+00:00,31.42811497606424,31.8950131549771,31.31138764840336,31.865829467773438,211100
2024-08-07 00:00:00+00:00,32.12845709489076,32.33272804206417,31.622649858619972,31.79773712158203,189700
2024-08-08 00:00:00+00:00,32.06037109425065,32.29382203747332,31.982556586894333,32.23545837402344,133000
2024-08-09 00:00:00+00:00,32.31327508438243,32.3619096130332,32.09927870562704,32.35218048095703,143000
2024-08-12 00:00:00+00:00,32.303544735321665,32.42027205237801,31.992279310991183,32.09927749633789,257200
2024-08-13 00:00:00+00:00,32.284093001403555,32.439725727158056,32.1381894082082,32.43000030517578,208700
2024-08-14 00:00:00+00:00,32.49808994722641,32.51754450210094,32.14791538063875,32.36191177368164,144200
2024-08-15 00:00:00+00:00,32.76071292368562,33.04279833506067,32.648850187941704,33.013614654541016,185400
2024-08-16 00:00:00+00:00,33.01362033408641,33.31516034749175,32.809353088187635,33.19843673706055,159800
2024-08-19 00:00:00+00:00,33.140074673429474,33.5291583410506,33.140074673429474,33.470794677734375,173100
2024-08-20 00:00:00+00:00,33.548611428805025,33.548611428805025,33.05252958874705,33.11089324951172,143800
2024-08-21 00:00:00+00:00,33.30543499300328,33.918236731931884,32.99416584693302,33.86960220336914,287500
2024-08-22 00:00:00+00:00,33.8696030074739,33.99119118705575,33.538883010588194,33.908512115478516,211000
2024-08-23 00:00:00+00:00,34.04469307889303,34.53591040370721,33.89878576718123,34.239234924316406,252400
2024-08-26 00:00:00+00:00,34.5504984642742,34.72558574432477,34.31704752068116,34.33650207519531,231900
2024-08-27 00:00:00+00:00,34.33650097282048,34.42210026781924,34.07387006117641,34.278141021728516,228700
2024-08-28 00:00:00+00:00,34.41014742054408,34.6106061731261,34.06301508012659,34.273250579833984,314600
2024-08-29 00:00:00+00:00,34.527493108007214,34.732838382995,34.341701328595924,34.43948745727539,193000
2024-08-30 00:00:00+00:00,34.429699762080965,34.81105625859141,34.429699762080965,34.76216506958008,222300
2024-09-03 00:00:00+00:00,34.625273459329556,35.03596771518248,34.400370971903094,34.48837661743164,200400
2024-09-04 00:00:00+00:00,34.49814817272855,34.97729077742028,34.49814817272855,34.76216506958008,279900
2024-09-05 00:00:00+00:00,34.90884909318551,34.90884909318551,34.312366773901644,34.52749252319336,251900
2024-09-06 00:00:00+00:00,34.64483087082782,35.20219871879602,34.581272688220636,34.90884780883789,469500
2024-09-09 00:00:00+00:00,34.81106168541238,35.15330752216286,34.693722067460975,34.90884780883789,234800
2024-09-10 00:00:00+00:00,35.0261867400089,35.38798606419126,34.918623871429496,35.20219802856445,334100
2024-09-11 00:00:00+00:00,35.026186015392106,35.026186015392106,33.92611734975753,34.351478576660156,298400
2024-09-12 00:00:00+00:00,34.53726536055959,34.845283232950855,34.40036852838569,34.73283386230469,220000
2024-09-13 00:00:00+00:00,34.94796131917851,35.427100255532146,34.94796131917851,35.29998016357422,211100
2024-09-16 00:00:00+00:00,35.456433378863274,35.828013168692536,35.456433378863274,35.69111633300781,298200
2024-09-17 00:00:00+00:00,35.72045219371938,36.140923199949505,35.515106929325846,35.534664154052734,209300
2024-09-18 00:00:00+00:00,35.475988018585056,36.21914754411395,35.2902000022822,35.82801055908203,331300
2024-09-19 00:00:00+00:00,36.05291803313504,36.2631535390455,35.544441373952566,36.17026138305664,405700
2024-09-20 00:00:00+00:00,36.04313858708976,36.067582318873825,35.38798465463777,35.475990295410156,563400
2024-09-23 00:00:00+00:00,35.56399576832254,35.7888982425329,35.3684272641782,35.57377624511719,191900
2024-09-24 00:00:00+00:00,35.70089197229614,35.70089197229614,35.050632022965424,35.143524169921875,350100
2024-09-25 00:00:00+00:00,35.18264048233177,35.33909454515409,35.00662919538677,35.192420959472656,339800
2024-09-26 00:00:00+00:00,35.30975682706836,35.65199888749962,35.260865637029426,35.50532531738281,394800
2024-09-27 00:00:00+00:00,35.720455158352074,35.89646646534301,35.32932182182963,35.40754699707031,357100
2024-09-30 00:00:00+00:00,35.36842549066644,35.65199962094826,35.2608663624315,35.52488327026367,266700
2024-10-01 00:00:00+00:00,35.66177936360263,35.66177936360263,35.045739924667664,35.50532531738281,312000
2024-10-02 00:00:00+00:00,35.280427977828786,35.485773243880594,35.031078023246316,35.23153305053711,300700
2024-10-03 00:00:00+00:00,35.23153137295353,35.28042629791703,34.850174831256204,34.977294921875,288800
2024-10-04 00:00:00+00:00,35.270644318124454,35.51999425021012,35.133747486441,35.4564323425293,309200
2024-10-07 00:00:00+00:00,35.38798437006687,35.38798437006687,34.7621681430108,34.947959899902344,300500
2024-10-08 00:00:00+00:00,35.1533105148387,35.64222998311139,34.95774198149772,35.40754699707031,250500
2024-10-09 00:00:00+00:00,35.466214703851364,35.75956560592734,35.11419212929656,35.29998016357422,249500
2024-10-10 00:00:00+00:00,35.29998067768079,35.363542589665016,34.8599561832379,35.10441589355469,264100
2024-10-11 00:00:00+00:00,35.06530004212333,35.65200183135306,35.06530004212333,35.37820816040039,141200
2024-10-14 00:00:00+00:00,35.35865620113742,35.475995830421766,35.216869106095714,35.417327880859375,123800
2024-10-15 00:00:00+00:00,35.427099981175516,35.984467809851196,35.343007275083615,35.603111267089844,174900
2024-10-16 00:00:00+00:00,35.808455523876766,36.04313847526132,35.730230360187896,35.88668441772461,187500
2024-10-17 00:00:00+00:00,35.974690687942996,36.1604787188453,35.769345433236396,36.11158752441406,213200
2024-10-18 00:00:00+00:00,36.170259879500605,36.590727143683914,35.74978888515819,35.8182373046875,199000
2024-10-21 00:00:00+00:00,35.818238279426645,35.911130434082004,35.17286478475946,35.22175598144531,197100
2024-10-22 00:00:00+00:00,35.16308154952468,35.358650051089064,35.055518687156315,35.2510871887207,126500
2024-10-23 00:00:00+00:00,35.192419028493504,35.299978160027905,34.60571352748252,34.83061599731445,302300
2024-10-24 00:00:00+00:00,34.88928424243507,34.9479559058258,34.51281426345524,34.63504409790039,172900
2024-10-25 00:00:00+00:00,34.781724276053154,34.781724276053154,33.852776711192526,33.88211441040039,564500
2024-10-28 00:00:00+00:00,33.97990252448004,34.52749366341539,33.62787991589013,33.72566604614258,2207000
2024-10-29 00:00:00+00:00,33.65720894841709,34.195023260446355,33.00205875763078,33.69632339477539,2358700
2024-10-30 00:00:00+00:00,33.76476937389839,34.38080880402355,33.76476937389839,33.94078063964844,654200
2024-10-31 00:00:00+00:00,34.08746241320547,34.08746241320547,33.32474931492362,33.33452606201172,336400
2024-11-01 00:00:00+00:00,33.28563447955848,33.28563447955848,31.62330773195955,31.66242218017578,591100
2024-11-04 00:00:00+00:00,31.486412257052113,31.916660015587606,31.486412257052113,31.701534271240234,763500
2024-11-05 00:00:00+00:00,31.701528198771065,32.13666984289246,31.701528198771065,32.053550720214844,810200
2024-11-06 00:00:00+00:00,33.29541324335918,33.65525798239563,32.728268630506136,33.275856018066406,646300
2024-11-07 00:00:00+00:00,33.44208568829272,33.56920576906741,32.386018057534585,32.72826385498047,366100
2024-11-08 00:00:00+00:00,32.88472064440752,33.190783927271944,32.620703714719156,33.011837005615234,390500
2024-11-11 00:00:00+00:00,33.27585690691073,33.794114065614195,33.23185594644617,33.715885162353516,393000
2024-11-12 00:00:00+00:00,33.70610580142411,34.12168655983974,33.58876245563026,33.852779388427734,456700
2024-11-13 00:00:00+00:00,33.92122776375061,34.07768182777737,33.48120327315973,33.53987121582031,409000
2024-11-14 00:00:00+00:00,33.588760469928914,33.75499500156318,33.25629513681928,33.38341522216797,285900
2024-11-15 00:00:00+00:00,33.598544640158124,33.647435838310386,33.15851639646911,33.275856018066406,287400
2024-11-18 00:00:00+00:00,34.49991691739953,34.49991691739953,33.329929639692104,33.339759826660156,248100
2024-11-19 00:00:00+00:00,32.975980047201574,33.42824361957014,32.975980047201574,33.3692512512207,211600
2024-11-20 00:00:00+00:00,33.25127157588138,33.37416953520991,33.02415713718696,33.29059982299805,230300
2024-11-21 00:00:00+00:00,33.477404855265846,33.86084590528375,33.28273639933908,33.81168746948242,256000
2024-11-22 00:00:00+00:00,33.73303495432375,34.22462681681466,33.71337082975832,34.17546463012695,195700
2024-11-25 00:00:00+00:00,34.322943903348026,35.12915426282188,34.322943903348026,34.77520751953125,250400
2024-11-26 00:00:00+00:00,34.55891349336796,34.681811473428944,34.10664607632653,34.657230377197266,209400
2024-11-27 00:00:00+00:00,34.75554372401423,34.99150947195892,34.48517044572472,34.667057037353516,184800
2024-11-29 00:00:00+00:00,34.85386277095667,34.90302120564371,34.54415750638675,34.617897033691406,166500
2024-12-02 00:00:00+00:00,34.52941450618563,34.93743668922962,34.19513185931986,34.62773513793945,373900
2024-12-03 00:00:00+00:00,34.88335804128188,34.96201453938349,34.40160011732847,34.765377044677734,549700
2024-12-04 00:00:00+00:00,34.8342008657609,34.99151011710828,34.53924648830312,34.68672180175781,488800
2024-12-05 00:00:00+00:00,34.5884065491936,34.97184763293665,34.558912235228306,34.73588562011719,283100
2024-12-06 00:00:00+00:00,34.853862516492704,34.986590664233525,34.37210085876133,34.49008560180664,179600
2024-12-09 00:00:00+00:00,34.21479796028663,34.28362053121191,33.093968947447664,33.379093170166016,248900
2024-12-10 00:00:00+00:00,33.28076927493916,33.7133725361785,32.87766407731517,33.63471603393555,249000
2024-12-11 00:00:00+00:00,33.811690309858044,34.10664469999212,33.54131701496371,33.900177001953125,384500
2024-12-12 00:00:00+00:00,33.92967161725122,34.36227489380333,33.900177303140346,34.027992248535156,177300
2024-12-13 00:00:00+00:00,33.821523657733955,34.229542077531306,33.46757689553267,33.76253128051758,163800
2024-12-16 00:00:00+00:00,33.782193485788355,34.0476535423483,33.684859256880856,33.70353698730469,162200
2024-12-17 00:00:00+00:00,33.47740523649122,33.79202372986035,33.2021149924303,33.34959030151367,212400
2024-12-18 00:00:00+00:00,33.35942847104626,33.52165470711122,31.963305447880753,32.05179214477539,340500
2024-12-19 00:00:00+00:00,32.21893535026471,32.52863691412155,32.02229782932677,32.05179214477539,285800
2024-12-20 00:00:00+00:00,31.727339669675764,32.47455766018144,31.727339669675764,32.16977310180664,404600
2024-12-23 00:00:00+00:00,31.884652113907784,32.21893476829957,31.825659733527345,31.9731388092041,128700
2024-12-24 00:00:00+00:00,31.933808907501685,32.31724998381329,31.923978719886634,32.21893310546875,90000
2024-12-26 00:00:00+00:00,32.071450842642285,32.40082022843858,31.933805726451894,32.35657501220703,128400
2024-12-27 00:00:00+00:00,32.130446838878115,32.346748474749596,31.80599438507089,31.815828323364258,135400
2024-12-30 00:00:00+00:00,31.717508614933642,32.02229695156031,31.511040911355252,31.84532356262207,183400
2024-12-31 00:00:00+00:00,31.88464961828162,32.09111730762981,31.78633274255822,31.835491180419922,235100
2025-01-02 00:00:00+00:00,31.97313629648836,32.159939860522805,31.59854277419093,31.776498794555664,267600
2025-01-03 00:00:00+00:00,31.717506099793095,31.99280009994929,31.648683537391136,31.943641662597656,426300
2025-01-06 00:00:00+00:00,31.79616304553597,31.864985608902302,31.10301856762989,31.186588287353516,369700
2025-01-07 00:00:00+00:00,31.22591587806481,31.452047688710515,31.137429191242724,31.402889251708984,173100
2025-01-08 00:00:00+00:00,31.28490575974511,31.363560382558884,31.06860601582577,31.324234008789062,192900
2025-01-10 00:00:00+00:00,30.94079151507088,30.94079151507088,30.272228149426837,30.62617301940918,281100
2025-01-13 00:00:00+00:00,30.419705590406483,31.048942587015937,30.419705590406483,30.989952087402344,158800
2025-01-14 00:00:00+00:00,31.029279670749148,31.45204899754224,31.029279670749148,31.206253051757812,405800
2025-01-15 00:00:00+00:00,31.747006438669175,31.835493132465302,31.432386041130545,31.658519744873047,657200
2025-01-16 00:00:00+00:00,31.530705332722523,32.03213118958454,31.47171295234208,31.9731388092041,565000
2025-01-17 00:00:00+00:00,32.19926708968022,32.20418405847338,31.75683366200244,31.98296546936035,594400
2025-01-21 00:00:00+00:00,32.05178703162803,32.612201439042856,32.05178703162803,32.48439025878906,437600
2025-01-22 00:00:00+00:00,32.3467431954154,32.769512459864536,32.21401130395805,32.54337692260742,267900
2025-01-23 00:00:00+00:00,32.49422324180062,32.916992568063,32.48439305422292,32.690860748291016,238000
2025-01-24 00:00:00+00:00,32.74001761788705,32.90716080308386,32.56304424558375,32.641700744628906,218300
