"('date', '')","('open', 'ACHR')","('high', 'ACHR')","('low', 'ACHR')","('close', 'ACHR')","('volume', 'ACHR')"
2024-03-28 00:00:00+00:00,4.699999809265137,4.761000156402588,4.59499979019165,4.619999885559082,5985900
2024-04-01 00:00:00+00:00,4.639999866485596,4.710000038146973,4.489999771118164,4.5,4194200
2024-04-02 00:00:00+00:00,4.400000095367432,4.449999809265137,4.309999942779541,4.329999923706055,4191700
2024-04-03 00:00:00+00:00,4.309999942779541,4.53000020980835,4.309999942779541,4.409999847412109,3571800
2024-04-04 00:00:00+00:00,4.5,4.565000057220459,4.25,4.300000190734863,4080800
2024-04-05 00:00:00+00:00,4.25,4.420000076293945,4.210000038146973,4.300000190734863,2702400
2024-04-08 00:00:00+00:00,4.320000171661377,4.400000095367432,4.224999904632568,4.28000020980835,2704300
2024-04-09 00:00:00+00:00,4.28000020980835,4.340000152587891,4.21999979019165,4.28000020980835,2435300
2024-04-10 00:00:00+00:00,4.179999828338623,4.224999904632568,4.110000133514404,4.159999847412109,3807900
2024-04-11 00:00:00+00:00,4.199999809265137,4.320000171661377,4.125,4.190000057220459,3817200
2024-04-12 00:00:00+00:00,4.150000095367432,4.190000057220459,3.950000047683716,4.010000228881836,5012900
2024-04-15 00:00:00+00:00,4.059999942779541,4.070000171661377,3.8499999046325684,3.890000104904175,3887500
2024-04-16 00:00:00+00:00,3.8299999237060547,3.940000057220459,3.799999952316284,3.859999895095825,3074600
2024-04-17 00:00:00+00:00,3.9100000858306885,3.940000057220459,3.7799999713897705,3.7799999713897705,3270600
2024-04-18 00:00:00+00:00,3.799999952316284,3.859999895095825,3.7149999141693115,3.7799999713897705,4264000
2024-04-19 00:00:00+00:00,3.7300000190734863,3.7899999618530273,3.630000114440918,3.6500000953674316,3502700
2024-04-22 00:00:00+00:00,3.700000047683716,3.9600000381469727,3.609999895095825,3.930000066757202,4348200
2024-04-23 00:00:00+00:00,3.940000057220459,4.150000095367432,3.9100000858306885,4.010000228881836,4081900
2024-04-24 00:00:00+00:00,4.050000190734863,4.110000133514404,3.859999895095825,3.9700000286102295,4023100
2024-04-25 00:00:00+00:00,4.010000228881836,4.01800012588501,3.869999885559082,3.9800000190734863,3712200
2024-04-26 00:00:00+00:00,3.990000009536743,4.050000190734863,3.930000066757202,4.019999980926514,3109500
2024-04-29 00:00:00+00:00,4.059999942779541,4.099999904632568,3.990000009536743,4.070000171661377,3324600
2024-04-30 00:00:00+00:00,4.010000228881836,4.050000190734863,3.869999885559082,3.880000114440918,3777300
2024-05-01 00:00:00+00:00,3.890000104904175,4.190000057220459,3.859999895095825,4.0,4841100
2024-05-02 00:00:00+00:00,4.070000171661377,4.110000133514404,3.9619998931884766,4.010000228881836,2666700
2024-05-03 00:00:00+00:00,4.099999904632568,4.159999847412109,3.884999990463257,3.9600000381469727,3776500
2024-05-06 00:00:00+00:00,4.010000228881836,4.039999961853027,3.9200000762939453,3.9600000381469727,3120100
2024-05-07 00:00:00+00:00,3.9700000286102295,3.9700000286102295,3.819999933242798,3.859999895095825,3385700
2024-05-08 00:00:00+00:00,3.819999933242798,3.8399999141693115,3.700000047683716,3.7300000190734863,3530000
2024-05-09 00:00:00+00:00,3.740000009536743,3.799999952316284,3.6700000762939453,3.7699999809265137,5543800
2024-05-10 00:00:00+00:00,3.880000114440918,4.130000114440918,3.5739998817443848,3.6500000953674316,5874400
2024-05-13 00:00:00+00:00,3.740000009536743,4.0,3.7300000190734863,3.75,5425400
2024-05-14 00:00:00+00:00,3.8299999237060547,4.079999923706055,3.8299999237060547,4.0,5607000
2024-05-15 00:00:00+00:00,4.059999942779541,4.090000152587891,3.799999952316284,3.890000104904175,3564400
2024-05-16 00:00:00+00:00,3.880000114440918,3.9149999618530273,3.799999952316284,3.809999942779541,2777400
2024-05-17 00:00:00+00:00,3.799999952316284,3.8499999046325684,3.5999999046325684,3.700000047683716,5976400
2024-05-20 00:00:00+00:00,3.7100000381469727,3.740000009536743,3.6500000953674316,3.6700000762939453,3799300
2024-05-21 00:00:00+00:00,3.6500000953674316,3.680000066757202,3.4600000381469727,3.4800000190734863,6298100
2024-05-22 00:00:00+00:00,3.5,3.5,3.390000104904175,3.4200000762939453,3987600
2024-05-23 00:00:00+00:00,3.4200000762939453,3.440000057220459,3.234999895095825,3.2799999713897705,8695500
2024-05-24 00:00:00+00:00,3.2799999713897705,3.325000047683716,3.2200000286102295,3.299999952316284,4064200
2024-05-28 00:00:00+00:00,3.309999942779541,3.3399999141693115,3.1600000858306885,3.200000047683716,4953200
2024-05-29 00:00:00+00:00,3.1600000858306885,3.1649999618530273,3.0,3.009999990463257,7919200
2024-05-30 00:00:00+00:00,3.049999952316284,3.240000009536743,3.0380001068115234,3.200000047683716,9234900
2024-05-31 00:00:00+00:00,3.240000009536743,3.369999885559082,3.200000047683716,3.2699999809265137,7511200
2024-06-03 00:00:00+00:00,3.3499999046325684,3.4000000953674316,3.240000009536743,3.299999952316284,4285500
2024-06-04 00:00:00+00:00,3.25,3.299999952316284,3.240000009536743,3.25,3919100
2024-06-05 00:00:00+00:00,3.4000000953674316,3.549999952316284,3.2799999713897705,3.450000047683716,10349400
2024-06-06 00:00:00+00:00,3.6600000858306885,3.7200000286102295,3.4100000858306885,3.430000066757202,9510700
2024-06-07 00:00:00+00:00,3.3399999141693115,3.369999885559082,3.25,3.359999895095825,5954900
2024-06-10 00:00:00+00:00,3.309999942779541,3.390000104904175,3.2699999809265137,3.299999952316284,3757300
2024-06-11 00:00:00+00:00,3.2699999809265137,3.319999933242798,3.240000009536743,3.299999952316284,3539800
2024-06-12 00:00:00+00:00,3.430000066757202,3.619999885559082,3.359999895095825,3.359999895095825,8273500
2024-06-13 00:00:00+00:00,3.4100000858306885,3.4100000858306885,3.200000047683716,3.2699999809265137,5410000
2024-06-14 00:00:00+00:00,3.2300000190734863,3.25,3.119999885559082,3.2200000286102295,4323200
2024-06-17 00:00:00+00:00,3.190000057220459,3.2179999351501465,3.1500000953674316,3.1700000762939453,6049900
2024-06-18 00:00:00+00:00,3.1700000762939453,3.190000057220459,3.0399999618530273,3.059999942779541,5733300
2024-06-20 00:00:00+00:00,3.0999999046325684,3.200000047683716,3.0399999618530273,3.119999885559082,6309600
2024-06-21 00:00:00+00:00,3.1500000953674316,3.700000047683716,3.119999885559082,3.6600000858306885,31348400
2024-06-24 00:00:00+00:00,3.680000066757202,4.03000020980835,3.6600000858306885,3.740000009536743,15921500
2024-06-25 00:00:00+00:00,3.759999990463257,3.880000114440918,3.630000114440918,3.6600000858306885,6676400
2024-06-26 00:00:00+00:00,3.630000114440918,3.680000066757202,3.4700000286102295,3.6500000953674316,5475000
2024-06-27 00:00:00+00:00,3.6600000858306885,3.694999933242798,3.4700000286102295,3.490000009536743,5778100
2024-06-28 00:00:00+00:00,3.490000009536743,3.5299999713897705,3.3299999237060547,3.5199999809265137,22851900
2024-07-01 00:00:00+00:00,3.5299999713897705,3.5399999618530273,3.369999885559082,3.4200000762939453,4709200
2024-07-02 00:00:00+00:00,3.490000009536743,3.7899999618530273,3.4700000286102295,3.7200000286102295,10171000
2024-07-03 00:00:00+00:00,3.809999942779541,4.329999923706055,3.809999942779541,4.210000038146973,16275300
2024-07-05 00:00:00+00:00,4.760000228881836,4.789999961853027,4.21999979019165,4.400000095367432,18777000
2024-07-08 00:00:00+00:00,4.610000133514404,4.619999885559082,4.409999847412109,4.480000019073486,10655900
2024-07-09 00:00:00+00:00,4.429999828338623,4.46999979019165,4.050000190734863,4.28000020980835,8898100
2024-07-10 00:00:00+00:00,4.260000228881836,4.420000076293945,4.230000019073486,4.389999866485596,7286200
2024-07-11 00:00:00+00:00,4.46999979019165,4.570000171661377,4.300000190734863,4.570000171661377,10201500
2024-07-12 00:00:00+00:00,4.699999809265137,5.179999828338623,4.670000076293945,5.050000190734863,20940100
2024-07-15 00:00:00+00:00,5.320000171661377,5.320000171661377,4.945000171661377,5.050000190734863,11903600
2024-07-16 00:00:00+00:00,5.110000133514404,5.465000152587891,5.019999980926514,5.389999866485596,13513300
2024-07-17 00:00:00+00:00,5.210000038146973,5.389999866485596,5.019999980926514,5.070000171661377,9587800
2024-07-18 00:00:00+00:00,5.110000133514404,5.210000038146973,4.769999980926514,4.829999923706055,10183700
2024-07-19 00:00:00+00:00,4.800000190734863,4.809999942779541,4.590000152587891,4.639999866485596,7029200
2024-07-22 00:00:00+00:00,4.679999828338623,4.710000038146973,4.510000228881836,4.599999904632568,4819900
2024-07-23 00:00:00+00:00,4.579999923706055,4.710000038146973,4.5,4.559999942779541,5930700
2024-07-24 00:00:00+00:00,4.480000019073486,4.590000152587891,4.360000133514404,4.380000114440918,6372100
2024-07-25 00:00:00+00:00,4.269999980926514,4.599999904632568,4.25,4.400000095367432,7546000
2024-07-26 00:00:00+00:00,4.5,4.769999980926514,4.5,4.690000057220459,7157900
2024-07-29 00:00:00+00:00,4.769999980926514,4.815000057220459,4.380000114440918,4.460000038146973,5969500
2024-07-30 00:00:00+00:00,4.420000076293945,4.420000076293945,4.090000152587891,4.230000019073486,12117900
2024-07-31 00:00:00+00:00,4.199999809265137,4.4070000648498535,4.139999866485596,4.170000076293945,6342600
2024-08-01 00:00:00+00:00,4.159999847412109,4.199999809265137,3.950000047683716,4.010000228881836,6030400
2024-08-02 00:00:00+00:00,3.799999952316284,4.070000171661377,3.640000104904175,4.019999980926514,7738700
2024-08-05 00:00:00+00:00,3.5799999237060547,3.950000047683716,3.509999990463257,3.9100000858306885,7551900
2024-08-06 00:00:00+00:00,4.079999923706055,4.0980000495910645,3.809999942779541,3.9200000762939453,4827000
2024-08-07 00:00:00+00:00,4.0,4.139999866485596,3.8299999237060547,3.8399999141693115,6449900
2024-08-08 00:00:00+00:00,3.940000057220459,4.090000152587891,3.890000104904175,3.990000009536743,9117400
2024-08-09 00:00:00+00:00,3.549999952316284,3.809999942779541,3.430000066757202,3.640000104904175,21316300
2024-08-12 00:00:00+00:00,3.680000066757202,3.75,3.5199999809265137,3.549999952316284,6659700
2024-08-13 00:00:00+00:00,3.569999933242798,3.609999895095825,3.450000047683716,3.5999999046325684,9489900
2024-08-14 00:00:00+00:00,3.609999895095825,3.630000114440918,3.4600000381469727,3.5399999618530273,6846400
2024-08-15 00:00:00+00:00,3.5999999046325684,3.740000009536743,3.569999933242798,3.7300000190734863,10071200
2024-08-16 00:00:00+00:00,3.7300000190734863,3.865000009536743,3.694999933242798,3.8399999141693115,10761000
2024-08-19 00:00:00+00:00,3.869999885559082,3.880000114440918,3.6500000953674316,3.7799999713897705,9796000
2024-08-20 00:00:00+00:00,3.7899999618530273,3.8299999237060547,3.619999885559082,3.619999885559082,7468300
2024-08-21 00:00:00+00:00,3.6600000858306885,3.8550000190734863,3.619999885559082,3.819999933242798,8851500
2024-08-22 00:00:00+00:00,3.8499999046325684,3.880000114440918,3.619999885559082,3.680000066757202,8268800
2024-08-23 00:00:00+00:00,3.7200000286102295,3.8299999237060547,3.700000047683716,3.819999933242798,6400400
2024-08-26 00:00:00+00:00,3.8399999141693115,3.9600000381469727,3.815000057220459,3.930000066757202,7842300
2024-08-27 00:00:00+00:00,3.940000057220459,3.940000057220459,3.7300000190734863,3.7699999809265137,7533000
2024-08-28 00:00:00+00:00,3.75,3.7699999809265137,3.559999942779541,3.559999942779541,6803800
2024-08-29 00:00:00+00:00,3.609999895095825,3.700000047683716,3.5299999713897705,3.5399999618530273,12301500
2024-08-30 00:00:00+00:00,3.5999999046325684,3.619999885559082,3.3499999046325684,3.4000000953674316,12155100
2024-09-03 00:00:00+00:00,3.430000066757202,3.5,3.3499999046325684,3.380000114440918,14996500
2024-09-04 00:00:00+00:00,3.359999895095825,3.549999952316284,3.3299999237060547,3.359999895095825,10688100
2024-09-05 00:00:00+00:00,3.359999895095825,3.4049999713897705,3.240000009536743,3.25,11111000
2024-09-06 00:00:00+00:00,3.2300000190734863,3.2699999809265137,3.009999990463257,3.0999999046325684,15583700
2024-09-09 00:00:00+00:00,3.109999895095825,3.3550000190734863,3.109999895095825,3.2799999713897705,10216200
2024-09-10 00:00:00+00:00,3.2799999713897705,3.3399999141693115,3.1500000953674316,3.299999952316284,10321600
2024-09-11 00:00:00+00:00,3.2699999809265137,3.3589999675750732,3.2100000381469727,3.299999952316284,7260200
2024-09-12 00:00:00+00:00,3.2699999809265137,3.3399999141693115,3.2100000381469727,3.299999952316284,8333200
2024-09-13 00:00:00+00:00,3.319999933242798,3.430000066757202,3.2899999618530273,3.309999942779541,8676200
2024-09-16 00:00:00+00:00,3.2899999618530273,3.309999942779541,3.069999933242798,3.109999895095825,15204000
2024-09-17 00:00:00+00:00,3.140000104904175,3.240000009536743,3.109999895095825,3.130000114440918,9603700
2024-09-18 00:00:00+00:00,3.109999895095825,3.2149999141693115,3.0299999713897705,3.059999942779541,13639900
2024-09-19 00:00:00+00:00,3.1600000858306885,3.180000066757202,3.0399999618530273,3.049999952316284,12169200
2024-09-20 00:00:00+00:00,3.049999952316284,3.119999885559082,3.049999952316284,3.059999942779541,11570700
2024-09-23 00:00:00+00:00,3.0799999237060547,3.0999999046325684,3.009999990463257,3.0399999618530273,8324000
2024-09-24 00:00:00+00:00,3.049999952316284,3.0999999046325684,3.0199999809265137,3.0399999618530273,8170300
2024-09-25 00:00:00+00:00,3.0399999618530273,3.0799999237060547,2.9000000953674316,2.9100000858306885,13058200
2024-09-26 00:00:00+00:00,2.9600000381469727,3.0,2.821000099182129,2.9200000762939453,13513000
2024-09-27 00:00:00+00:00,2.990000009536743,3.180000066757202,2.9800000190734863,3.069999933242798,13719800
2024-09-30 00:00:00+00:00,3.059999942779541,3.134999990463257,2.9800000190734863,3.0299999713897705,12772300
2024-10-01 00:00:00+00:00,3.049999952316284,3.069999933242798,2.9600000381469727,2.9700000286102295,14104100
2024-10-02 00:00:00+00:00,3.075000047683716,3.2200000286102295,2.9800000190734863,3.200000047683716,19335700
2024-10-03 00:00:00+00:00,3.200000047683716,3.2049999237060547,2.930000066757202,2.940000057220459,13489400
2024-10-04 00:00:00+00:00,3.009999990463257,3.0399999618530273,2.869999885559082,2.9800000190734863,13736300
2024-10-07 00:00:00+00:00,3.009999990463257,3.190000057220459,2.9200000762939453,3.180000066757202,12152600
2024-10-08 00:00:00+00:00,3.119999885559082,3.130000114440918,3.009999990463257,3.0299999713897705,9004100
2024-10-09 00:00:00+00:00,3.009999990463257,3.069999933242798,2.9600000381469727,2.9700000286102295,7785900
2024-10-10 00:00:00+00:00,2.930000066757202,2.9600000381469727,2.8499999046325684,2.940000057220459,11858500
2024-10-11 00:00:00+00:00,2.940000057220459,3.0999999046325684,2.930000066757202,3.0799999237060547,10986300
2024-10-14 00:00:00+00:00,3.0899999141693115,3.0999999046325684,3.0199999809265137,3.0799999237060547,6647200
2024-10-15 00:00:00+00:00,3.0799999237060547,3.1500000953674316,3.0399999618530273,3.109999895095825,8497500
2024-10-16 00:00:00+00:00,3.140000104904175,3.2200000286102295,3.122999906539917,3.190000057220459,10353700
2024-10-17 00:00:00+00:00,3.1600000858306885,3.200000047683716,3.109999895095825,3.190000057220459,5879300
2024-10-18 00:00:00+00:00,3.200000047683716,3.2799999713897705,3.183000087738037,3.190000057220459,6503900
2024-10-21 00:00:00+00:00,3.1600000858306885,3.240000009536743,3.0299999713897705,3.059999942779541,7877800
2024-10-22 00:00:00+00:00,3.049999952316284,3.309999942779541,2.984999895095825,3.299999952316284,25027500
2024-10-23 00:00:00+00:00,3.390000104904175,3.490000009536743,3.0899999141693115,3.119999885559082,17429700
2024-10-24 00:00:00+00:00,3.1500000953674316,3.2850000858306885,3.049999952316284,3.0899999141693115,14628500
2024-10-25 00:00:00+00:00,3.059999942779541,3.140000104904175,3.049999952316284,3.0999999046325684,10065000
2024-10-28 00:00:00+00:00,3.130000114440918,3.430000066757202,3.130000114440918,3.4100000858306885,21890400
2024-10-29 00:00:00+00:00,3.4100000858306885,3.4200000762939453,3.25,3.359999895095825,11536600
2024-10-30 00:00:00+00:00,3.4100000858306885,3.4800000190734863,3.259999990463257,3.2799999713897705,16623600
2024-10-31 00:00:00+00:00,3.2699999809265137,3.2799999713897705,3.0799999237060547,3.1500000953674316,13328900
2024-11-01 00:00:00+00:00,3.2300000190734863,3.3350000381469727,3.1700000762939453,3.2799999713897705,9928800
2024-11-04 00:00:00+00:00,3.2699999809265137,3.3299999237060547,3.2200000286102295,3.240000009536743,8620100
2024-11-05 00:00:00+00:00,3.2200000286102295,3.25,3.1500000953674316,3.25,8216500
2024-11-06 00:00:00+00:00,3.3299999237060547,3.380000114440918,3.140000104904175,3.2100000381469727,16040400
2024-11-07 00:00:00+00:00,3.4000000953674316,3.6500000953674316,3.3499999046325684,3.5,29726500
2024-11-08 00:00:00+00:00,3.5899999141693115,4.099999904632568,3.490000009536743,3.890000104904175,41549000
2024-11-11 00:00:00+00:00,4.28000020980835,4.59499979019165,4.059999942779541,4.510000228881836,49078700
2024-11-12 00:00:00+00:00,4.409999847412109,4.860000133514404,4.34499979019165,4.659999847412109,37569300
2024-11-13 00:00:00+00:00,4.769999980926514,4.78000020980835,4.150000095367432,4.28000020980835,33046800
2024-11-14 00:00:00+00:00,4.320000171661377,4.539999961853027,4.28000020980835,4.289999961853027,16100000
2024-11-15 00:00:00+00:00,4.28000020980835,4.289999961853027,4.050000190734863,4.110000133514404,16516000
2024-11-18 00:00:00+00:00,4.130000114440918,4.480000019073486,4.050000190734863,4.409999847412109,19439500
2024-11-19 00:00:00+00:00,4.349999904632568,5.150000095367432,4.328999996185303,5.130000114440918,34883300
2024-11-20 00:00:00+00:00,5.139999866485596,5.159999847412109,4.875,5.059999942779541,28598800
2024-11-21 00:00:00+00:00,5.099999904632568,5.909999847412109,4.940000057220459,5.78000020980835,42379800
2024-11-22 00:00:00+00:00,6.079999923706055,6.21999979019165,5.739999771118164,6.039999961853027,46572300
2024-11-25 00:00:00+00:00,6.644999980926514,7.900000095367432,6.414999961853027,7.480000019073486,79913300
2024-11-26 00:00:00+00:00,7.25,7.61899995803833,6.820000171661377,7.21999979019165,39613100
2024-11-27 00:00:00+00:00,7.510000228881836,8.539999961853027,7.449999809265137,8.079999923706055,62743000
2024-11-29 00:00:00+00:00,8.8100004196167,9.84000015258789,8.3100004196167,9.569999694824219,60496800
2024-12-02 00:00:00+00:00,9.6899995803833,9.720000267028809,6.820000171661377,7.300000190734863,115890600
2024-12-03 00:00:00+00:00,6.409999847412109,7.159999847412109,6.260000228881836,6.75,51919400
2024-12-04 00:00:00+00:00,6.739999771118164,7.300000190734863,6.650000095367432,6.960000038146973,40378400
2024-12-05 00:00:00+00:00,7.150000095367432,8.369999885559082,7.039999961853027,7.659999847412109,57415800
2024-12-06 00:00:00+00:00,8.020000457763672,8.630000114440918,7.71999979019165,8.279999732971191,43482000
2024-12-09 00:00:00+00:00,8.25,8.260000228881836,7.429999828338623,7.820000171661377,31789600
2024-12-10 00:00:00+00:00,7.639999866485596,8.25,7.570000171661377,7.71999979019165,18811700
2024-12-11 00:00:00+00:00,7.599999904632568,7.599999904632568,7.039999961853027,7.389999866485596,26294600
2024-12-12 00:00:00+00:00,7.0,7.449999809265137,6.849999904632568,7.170000076293945,56677500
2024-12-13 00:00:00+00:00,7.5,8.529999732971191,7.329999923706055,8.390000343322754,84219600
2024-12-16 00:00:00+00:00,8.59000015258789,9.289999961853027,8.130000114440918,8.869999885559082,70257000
2024-12-17 00:00:00+00:00,8.836000442504883,9.520000457763672,8.569999694824219,9.09000015258789,42851200
2024-12-18 00:00:00+00:00,9.279999732971191,10.579999923706055,8.760000228881836,8.949999809265137,81992300
2024-12-19 00:00:00+00:00,9.140000343322754,9.680000305175781,8.1899995803833,8.420000076293945,52338900
2024-12-20 00:00:00+00:00,8.25,10.0,8.180000305175781,9.489999771118164,70232700
2024-12-23 00:00:00+00:00,9.699999809265137,10.140000343322754,9.149999618530273,9.380000114440918,36494600
2024-12-24 00:00:00+00:00,9.5,11.0600004196167,9.100000381469727,10.800000190734863,48487000
2024-12-26 00:00:00+00:00,11.119999885559082,11.359999656677246,10.600000381469727,11.329999923706055,54655400
2024-12-27 00:00:00+00:00,11.15999984741211,11.6899995803833,10.8100004196167,11.180000305175781,36379300
2024-12-30 00:00:00+00:00,10.619999885559082,10.890000343322754,9.819999694824219,10.0600004196167,43126000
2024-12-31 00:00:00+00:00,10.079999923706055,10.418000221252441,9.569999694824219,9.75,31132900
2025-01-02 00:00:00+00:00,9.920000076293945,10.09000015258789,9.329999923706055,9.569999694824219,36285000
2025-01-03 00:00:00+00:00,9.649999618530273,11.510000228881836,9.520000457763672,11.510000228881836,55752700
2025-01-06 00:00:00+00:00,11.600000381469727,11.800000190734863,11.270000457763672,11.449999809265137,44928800
2025-01-07 00:00:00+00:00,11.470000267028809,12.475000381469727,10.930000305175781,11.140000343322754,37191700
2025-01-08 00:00:00+00:00,10.680000305175781,11.170000076293945,10.0600004196167,10.479999542236328,35098100
2025-01-10 00:00:00+00:00,9.770000457763672,10.050000190734863,8.9399995803833,8.970000267028809,37740100
2025-01-13 00:00:00+00:00,8.529999732971191,8.680000305175781,8.0600004196167,8.229999542236328,25967500
2025-01-14 00:00:00+00:00,8.680000305175781,8.89900016784668,8.0,8.220000267028809,27182500
2025-01-15 00:00:00+00:00,8.680000305175781,9.069999694824219,8.574999809265137,8.789999961853027,26587900
