"('date', '')","('open', 'BSM')","('high', 'BSM')","('low', 'BSM')","('close', 'BSM')","('volume', 'BSM')"
2015-06-25 00:00:00+00:00,7.057738946092059,7.147026538848877,7.02527094166184,7.147026538848877,286200
2015-06-26 00:00:00+00:00,7.09426679811963,7.195729426607949,7.09426679811963,7.1713786125183105,23100
2015-06-29 00:00:00+00:00,7.187612327941419,7.203846720286778,7.025272274979995,7.102384090423584,62000
2015-06-30 00:00:00+00:00,7.102383629299135,7.102383629299135,6.956277204070642,6.988745212554932,114300
2015-07-01 00:00:00+00:00,6.952217832014898,7.102382838343117,6.927867021888102,6.98062801361084,89700
2015-07-02 00:00:00+00:00,6.960334712135546,6.996861312723812,6.903515899708579,6.948159694671631,76200
2015-07-06 00:00:00+00:00,6.915692900199224,6.9359851155851935,6.797995883485087,6.84669828414917,96000
2015-07-07 00:00:00+00:00,6.789879995257213,6.9075770346369385,6.619422721254588,6.891342639923096,203800
2015-07-08 00:00:00+00:00,6.7014033433304565,6.91975096351014,6.7014033433304565,6.842639923095703,109300
2015-07-09 00:00:00+00:00,6.8345232356961825,6.976571081182085,6.5991299506989805,6.737119197845459,231400
2015-07-10 00:00:00+00:00,6.729000413076145,6.834521622701983,6.61942060606874,6.655947208404541,64100
2015-07-13 00:00:00+00:00,6.700590615157979,6.708707809448242,6.584923305865617,6.708707809448242,122600
2015-07-14 00:00:00+00:00,6.680299899344733,6.781762540154453,6.623481068202815,6.77770471572876,140600
2015-07-15 00:00:00+00:00,6.826404350134056,6.826404350134056,6.607245512715435,6.741176128387451,84800
2015-07-16 00:00:00+00:00,6.737117699140575,6.797995112492488,6.567066104810398,6.595069885253906,79900
2015-07-17 00:00:00+00:00,6.570718854508495,6.5991282615139975,6.3353252427159745,6.39620304107666,130200
2015-07-20 00:00:00+00:00,6.37591301588082,6.530136292126326,6.294742972343527,6.302859783172607,402200
2015-07-21 00:00:00+00:00,6.323150634765625,6.323150634765625,6.2379220159586755,6.323150634765625,94500
2015-07-22 00:00:00+00:00,6.30285911602602,6.392146347990795,6.254157095058668,6.388087749481201,76300
2015-07-23 00:00:00+00:00,6.408379636029784,6.55448568254034,6.371853027639842,6.384028434753418,147200
2015-07-24 00:00:00+00:00,6.493607403823262,6.505783196380827,6.146605443965054,6.172985553741455,137400
2015-07-27 00:00:00+00:00,6.164867479961624,6.290681275778808,5.990352069052767,5.99846887588501,272900
2015-07-28 00:00:00+00:00,5.990353792187544,6.189220454895658,5.892949759887556,6.0836992263793945,150700
2015-07-29 00:00:00+00:00,6.087757382132795,6.189220005168341,5.9254173400955965,5.941651344299316,96800
2015-07-30 00:00:00+00:00,5.90512427993733,6.047171708937017,5.783369064331055,5.783369064331055,112300
2015-07-31 00:00:00+00:00,5.787427428545128,5.85236343770454,5.714374224716218,5.73466682434082,98300
2015-08-03 00:00:00+00:00,5.754958712203909,5.9217629393111695,5.68596411424286,5.79148530960083,108600
2015-08-04 00:00:00+00:00,5.783370628298868,5.872657862162188,5.742785416438467,5.856423854827881,164000
2015-08-05 00:00:00+00:00,5.844247242710279,5.944086586747709,5.60073716670939,5.637263774871826,86900
2015-08-06 00:00:00+00:00,5.63726323702262,5.6413214476152005,5.438396210117543,5.49521541595459,106200
2015-08-07 00:00:00+00:00,5.499273937721148,5.730608581420946,5.397811320372232,5.458688735961914,113700
2015-08-10 00:00:00+00:00,5.462750153082577,5.681909504190819,5.462750153082577,5.645382881164551,42100
2015-08-11 00:00:00+00:00,5.568268385752926,5.677847808021794,5.450571768549765,5.499273777008057,50800
2015-08-12 00:00:00+00:00,5.385637138304067,5.681907862493287,5.385637138304067,5.543918609619141,110100
2015-08-13 00:00:00+00:00,5.4018707466210305,5.6575562409599485,5.397812148412672,5.572327613830566,84800
2015-08-14 00:00:00+00:00,5.572327738825831,5.974120068333825,5.450572886237775,5.929476261138916,211000
2015-08-17 00:00:00+00:00,6.047172334114252,6.063000711174531,5.8970076945933405,5.953826904296875,120400
2015-08-18 00:00:00+00:00,6.069555655595595,6.0818670179614704,5.8602605385199515,5.930025577545166,44000
2015-08-19 00:00:00+00:00,5.975165736979249,5.975165736979249,5.5873542442869795,5.720728397369385,198000
2015-08-20 00:00:00+00:00,5.823324488047755,5.983373721083537,5.626341177884681,5.847947597503662,53700
2015-08-21 00:00:00+00:00,5.847947332426646,5.909504516219567,5.7125212149853954,5.802805423736572,159300
2015-08-24 00:00:00+00:00,5.62223750307262,5.8397400152488546,5.581199507374478,5.79459810256958,240200
2015-08-25 00:00:00+00:00,5.917712688446045,5.991581626325873,5.82332455766948,5.917712688446045,220900
2015-08-26 00:00:00+00:00,6.02030988095478,6.02030988095478,5.839741404537864,5.901298999786377,115200
2015-08-27 00:00:00+00:00,5.880779429146516,6.24191596775107,5.778183834930602,6.139320373535156,118400
2015-08-28 00:00:00+00:00,6.1680461348850475,6.482398906188097,6.155734774919111,6.406067848205566,189600
2015-08-31 00:00:00+00:00,6.3732364101747105,6.45941670072648,6.270640844821224,6.426586151123047,204200
2015-09-01 00:00:00+00:00,6.406067271638636,6.533285951073475,6.330967473823248,6.393755912780762,139500
2015-09-02 00:00:00+00:00,6.451211459335045,6.52097649887996,6.168047383212473,6.401965618133545,173600
2015-09-03 00:00:00+00:00,6.422484335466717,6.717960161294053,6.319888736552737,6.627675533294678,167800
2015-09-04 00:00:00+00:00,6.639987468719482,6.639987468719482,6.397861786034978,6.639987468719482,59400
2015-09-08 00:00:00+00:00,6.648193373450145,6.845176683676584,6.570220519623893,6.660504341125488,64800
2015-09-09 00:00:00+00:00,6.701541372461732,6.8328635527470185,6.639984198295747,6.7302680015563965,69200
2015-09-10 00:00:00+00:00,6.763100844105513,6.853385460778484,6.660505258062376,6.668713092803955,125100
2015-09-11 00:00:00+00:00,6.5743262580243735,6.594845064996632,6.401965618133545,6.401965618133545,38800
2015-09-14 00:00:00+00:00,6.414276386905052,6.582533484650753,6.196773843887016,6.262434959411621,41400
2015-09-15 00:00:00+00:00,6.3650292060601075,6.397859756889076,6.282952828987686,6.323990821838379,43600
2015-09-16 00:00:00+00:00,6.319886850230696,6.430690251844011,6.1315215371333025,6.147526264190674,118500
2015-09-17 00:00:00+00:00,6.2213965665231825,6.447106944667355,6.2213965665231825,6.262434959411621,98200
2015-09-18 00:00:00+00:00,6.196772738651107,6.274745201586885,6.0494454119311944,6.229603290557861,37200
2015-09-21 00:00:00+00:00,6.258331285337896,6.307577123897329,6.085970654694308,6.131112575531006,52900
2015-09-22 00:00:00+00:00,6.13111212388023,6.176254432762637,6.032620454016789,6.061347484588623,30100
2015-09-23 00:00:00+00:00,6.073657370299826,6.157785700129689,5.765870683203933,5.827427864074707,94000
2015-09-24 00:00:00+00:00,5.749455982792462,6.11879988762713,5.749455982792462,5.975166320800781,98700
2015-09-25 00:00:00+00:00,6.053139436799854,6.053139436799854,5.794598518975397,5.823325157165527,53300
2015-09-28 00:00:00+00:00,5.901297814357396,5.975166757268653,5.67148354272853,5.7002105712890625,68200
2015-09-29 00:00:00+00:00,5.7613568913412525,5.777362010714014,5.6427565889941995,5.683794975280762,82200
2015-09-30 00:00:00+00:00,5.7781831375966055,5.784339013400253,5.4888636281336405,5.663276195526123,106100
2015-10-01 00:00:00+00:00,5.704315842642027,5.92387077999577,5.655069996088379,5.716627597808838,232200
2015-10-02 00:00:00+00:00,5.6468606089785816,5.786390655254698,5.642756692000798,5.745352268218994,137300
2015-10-05 00:00:00+00:00,5.8028077440269925,6.143425132137431,5.8028077440269925,6.098282814025879,96800
2015-10-06 00:00:00+00:00,6.110592215326534,6.508662740268735,5.914019068040114,6.381444454193115,229100
2015-10-07 00:00:00+00:00,6.373237284530108,6.414275672850039,6.209084513992537,6.258330345153809,217300
2015-10-08 00:00:00+00:00,6.225499472930552,6.30757585400533,6.131111341166265,6.241914749145508,118600
2015-10-09 00:00:00+00:00,6.200876551045558,6.278849408960439,6.1229040845017435,6.168045997619629,124200
2015-10-12 00:00:00+00:00,6.2090845441007705,6.217291986981909,6.061347049900569,6.151630878448486,72000
2015-10-13 00:00:00+00:00,6.085969960018953,6.246019210596845,5.958751656104371,6.0285162925720215,64600
2015-10-14 00:00:00+00:00,5.995686443090249,6.061347952775434,5.813066408857909,5.884883403778076,193300
2015-10-15 00:00:00+00:00,5.93412856743203,6.1434236517764695,5.831532983895079,6.007997512817383,205500
2015-10-16 00:00:00+00:00,5.934128148959601,6.044931167852754,5.79459810256958,5.79459810256958,219300
2015-10-19 00:00:00+00:00,5.790494499895251,5.856156001044285,5.6755875577838415,5.712522029876709,62200
2015-10-20 00:00:00+00:00,5.741247588159988,5.765460147191278,5.692001765085147,5.720728397369385,197500
2015-10-21 00:00:00+00:00,5.745352942313054,5.819221891095834,5.642757354057464,5.671483993530273,61400
2015-10-22 00:00:00+00:00,5.716627597808838,5.782288726547034,5.540163020796535,5.716627597808838,214500
2015-10-23 00:00:00+00:00,5.737144434263428,5.7987020148169846,5.5729916688627394,5.745352268218994,91400
2015-10-26 00:00:00+00:00,5.745352542088117,5.745352542088117,5.306243580181557,5.33907413482666,265500
2015-10-27 00:00:00+00:00,5.355489937537512,5.359593855113526,4.934847778902972,5.133883476257324,820900
2015-10-28 00:00:00+00:00,5.15440189806925,5.433461597986997,5.060013764862892,5.363696575164795,202000
2015-10-29 00:00:00+00:00,5.363697137056856,5.511435032096445,5.312399343806133,5.462189197540283,199000
2015-10-30 00:00:00+00:00,5.44166972974354,5.634549140930176,5.314451036642639,5.634549140930176,226700
2015-11-02 00:00:00+00:00,5.630445763890174,5.81511773695982,5.527850179810249,5.753560543060303,125400
2015-11-03 00:00:00+00:00,5.7494559988677665,5.87667429008763,5.7494559988677665,5.819221019744873,151100
2015-11-04 00:00:00+00:00,5.827428404852247,5.90950478408686,5.747403984019879,5.847947597503662,116200
2015-11-05 00:00:00+00:00,5.868468496520486,5.946440981622545,5.712523134945207,5.921818256378174,65500
2015-11-06 00:00:00+00:00,5.888987637285137,5.901298999786377,5.724834441326926,5.901298999786377,97200
2015-11-09 00:00:00+00:00,5.901297574146218,5.9833739566116675,5.778182804762513,5.950543403625488,51700
2015-11-10 00:00:00+00:00,6.18035853336604,6.18035853336604,5.769976172067053,5.860260009765625,158100
2015-11-11 00:00:00+00:00,5.860259184014324,5.897193653946288,5.4991227099933235,5.54836893081665,186500
2015-11-12 00:00:00+00:00,5.527849965410183,5.835226157450574,5.458084939632013,5.7002105712890625,134500
2015-11-13 00:00:00+00:00,5.700209596947558,5.934127354354679,5.675586489728961,5.876673698425293,65300
2015-11-16 00:00:00+00:00,5.884882509398734,5.946439700619961,5.815117483950101,5.856155872344971,71100
2015-11-17 00:00:00+00:00,5.941028465484155,5.941028465484155,5.70689909006582,5.853229999542236,260100
2015-11-18 00:00:00+00:00,5.840686996916407,6.020464489614426,5.786335532098991,5.970293998718262,118600
2015-11-19 00:00:00+00:00,5.936846801930264,6.041368754072415,5.903399809142344,6.0037407875061035,79100
2015-11-20 00:00:00+00:00,6.016283708841278,6.020464283900064,5.886676312748384,6.0037407875061035,84500
2015-11-23 00:00:00+00:00,6.007922040959716,6.09990147476804,5.961932523415366,6.0873589515686035,207700
2015-11-24 00:00:00+00:00,6.074816418376646,6.267136847526282,6.041369421891462,6.229508876800537,109800
2015-11-25 00:00:00+00:00,6.233688587091487,6.475761603693639,6.1291666445883575,6.459455966949463,151100
2015-11-27 00:00:00+00:00,6.455276607138619,6.639235495210047,6.3469919210025845,6.614150047302246,69000
2015-11-30 00:00:00+00:00,6.62669222119295,6.88590622751386,6.614149299297714,6.7228522300720215,353900
2015-12-01 00:00:00+00:00,6.873362198835515,6.873362198835515,6.5890624274876215,6.647594451904297,380900
2015-12-02 00:00:00+00:00,6.589063351089953,6.898448205206519,6.137528591374001,6.459455966949463,3222700
2015-12-03 00:00:00+00:00,6.480360831453468,6.488722778750425,6.212784498744723,6.250412464141846,346400
2015-12-04 00:00:00+00:00,6.196060560728188,6.196060560728188,5.80305823636592,5.987016677856445,327700
2015-12-07 00:00:00+00:00,5.911761960653427,5.978655948537093,5.5856531716411295,5.782154560089111,461500
2015-12-08 00:00:00+00:00,5.773791833791531,5.846956868922498,5.625370479555416,5.652546405792236,251400
2015-12-09 00:00:00+00:00,5.610736592954654,6.0915372565082695,5.610736592954654,6.033005237579346,398200
2015-12-10 00:00:00+00:00,6.083177220189821,6.179755474111903,6.020463814561727,6.074815273284912,208500
2015-12-11 00:00:00+00:00,6.074815410087287,6.0999008526473535,5.966112888912554,6.045549392700195,298700
2015-12-14 00:00:00+00:00,6.066452219458581,6.204421119390296,5.915940402282547,6.033005237579346,351200
2015-12-15 00:00:00+00:00,6.033005615798909,6.229506546978532,6.016282123810866,6.179336071014404,239900
2015-12-16 00:00:00+00:00,6.137528211515152,6.206512673348905,5.982835794030964,6.145889759063721,242700
2015-12-17 00:00:00+00:00,6.145890227098341,6.164704208914812,5.991197797833694,6.074815273284912,241100
2015-12-18 00:00:00+00:00,6.045550396132022,6.346573763218332,6.007922425406277,6.229508876800537,607700
2015-12-21 00:00:00+00:00,6.20442265927398,6.2713166396349544,6.028825761466636,6.074815273284912,325300
2015-12-22 00:00:00+00:00,6.091539043562832,6.375838871659904,6.016283511616825,6.062273025512695,592500
2015-12-23 00:00:00+00:00,6.116622033815261,6.589061100400137,6.02046167222464,6.547252178192139,632500
2015-12-24 00:00:00+00:00,6.555617693225679,6.614149737738277,6.179338384537776,6.254594326019287,108900
2015-12-28 00:00:00+00:00,6.267136298457427,6.267136298457427,5.964440727682154,6.09153938293457,287300
2015-12-29 00:00:00+00:00,6.124986166555334,6.296402501048242,5.844867306094699,5.890857219696045,248200
2015-12-30 00:00:00+00:00,5.861592008536432,6.016284469416598,5.752889068873725,5.920124053955078,206500
2015-12-31 00:00:00+00:00,5.853227410938849,6.04554775610419,5.819780429059613,6.033005237579346,158800
2016-01-04 00:00:00+00:00,5.974475940339005,6.357026344264488,5.945209915589196,6.346574306488037,143900
2016-01-05 00:00:00+00:00,6.292223389402001,6.5890658339127315,6.283861439465496,6.526352405548096,272200
2016-01-06 00:00:00+00:00,6.4218285243860045,6.584882911446595,6.020464216691904,6.053911209106445,174000
2016-01-07 00:00:00+00:00,6.020464623226992,6.283860005317122,5.886676644534721,6.271317481994629,215900
2016-01-08 00:00:00+00:00,6.275499219826642,6.417230906908512,6.154253749699557,6.1877007484436035,117600
2016-01-11 00:00:00+00:00,6.191881971377314,6.26713752221074,5.895039546575194,5.915943622589111,177500
2016-01-12 00:00:00+00:00,5.96611321502529,5.96611321502529,5.715260370591132,5.815601348876953,225700
2016-01-13 00:00:00+00:00,5.853230430456632,5.924305403295466,5.606558512806525,5.715261459350586,129600
2016-01-14 00:00:00+00:00,5.736165716089465,5.924305178765472,5.58983480138609,5.8197832107543945,86700
2016-01-15 00:00:00+00:00,5.4393236834019785,5.853230609371986,5.435142708702558,5.8448686599731445,113100
2016-01-19 00:00:00+00:00,5.861590561771444,5.861590561771444,5.489492313407611,5.685993671417236,187600
2016-01-20 00:00:00+00:00,5.602375989653972,5.660908421318379,5.351523565491306,5.581471920013428,153200
2016-01-21 00:00:00+00:00,5.5856524947097945,5.92012279231292,5.493673471876602,5.581471920013428,104200
2016-01-22 00:00:00+00:00,5.70271946037203,5.828145519332464,5.368249039464865,5.502037048339844,196000
2016-01-25 00:00:00+00:00,5.460226397670549,5.706897844608139,5.40169396691001,5.443502902984619,169900
2016-01-26 00:00:00+00:00,5.510398443895492,5.59401594103024,5.387062486101861,5.552206993103027,85600
2016-01-27 00:00:00+00:00,5.560567653520211,5.6818130959470015,5.364066281752798,5.594014644622803,82400
2016-01-28 00:00:00+00:00,5.719442274170309,6.21278569697108,5.614920305117311,5.886677265167236,35900
2016-01-29 00:00:00+00:00,5.8657712147267995,6.166794516317326,5.719440736622193,5.752887725830078,35000
2016-02-01 00:00:00+00:00,5.673451134121562,5.673451134121562,5.36824724142077,5.405875205993652,64800
2016-02-02 00:00:00+00:00,5.35570497745542,5.51039741803584,5.125756604104136,5.272087097167969,77500
2016-02-03 00:00:00+00:00,5.351524553792168,5.364067077636719,5.109033632959429,5.364067077636719,93700
2016-02-04 00:00:00+00:00,5.418417180853391,5.621607850055364,5.37242767252981,5.430959701538086,99300
2016-02-05 00:00:00+00:00,5.4351414852649755,5.4351414852649755,5.226097581985553,5.272087097167969,108400
2016-02-08 00:00:00+00:00,5.25536491124906,5.25536491124906,4.833096424361337,4.883266925811768,265600
2016-02-09 00:00:00+00:00,4.870722701333955,4.870722701333955,4.674221722782344,4.757839202880859,210100
2016-02-10 00:00:00+00:00,4.841457397238636,4.841457397238636,4.477721006108441,4.511168003082275,229500
2016-02-11 00:00:00+00:00,4.791286815061741,4.879085280208932,4.5237104453941965,4.703488349914551,798600
2016-02-12 00:00:00+00:00,4.787105424943194,5.04631982363885,4.6742219216865175,4.958521366119385,233400
2016-02-16 00:00:00+00:00,5.0212354907925265,5.1801089316562,4.728574057083516,4.808010578155518,202300
2016-02-17 00:00:00+00:00,5.036067234276466,5.322741872950167,4.877753807713342,4.920541286468506,156200
2016-02-18 00:00:00+00:00,4.920541628418635,5.10880565031105,4.864918065392051,4.946214199066162,49800
2016-02-19 00:00:00+00:00,4.9077046036445005,4.962044425679293,4.685210394311313,4.813572406768799,112400
2016-02-22 00:00:00+00:00,4.847800738483381,5.155869392474048,4.847800738483381,5.113081932067871,68100
2016-02-23 00:00:00+00:00,5.147313695140383,5.16442860420284,5.048903070044162,5.134477615356445,138400
2016-02-24 00:00:00+00:00,5.0531810978215255,5.168706613656334,4.9376551739351635,5.1430344581604,70400
2016-02-25 00:00:00+00:00,5.151590932186538,5.271395258595111,4.93337560304659,5.237165451049805,47300
2016-02-26 00:00:00+00:00,5.288511335985033,5.47677572731502,5.143034825659333,5.254281520843506,94600
2016-02-29 00:00:00+00:00,5.36552922457468,5.498170079131591,5.271397018374667,5.318463325500488,251300
2016-03-01 00:00:00+00:00,5.369808641934453,5.4724981100958985,5.292791336787531,5.46821928024292,270400
2016-03-02 00:00:00+00:00,5.47677583676822,5.47677583676822,5.21149456009395,5.416873455047607,204200
2016-03-03 00:00:00+00:00,5.433988154784079,5.543095841567636,5.3484136184984195,5.5323991775512695,102100
2016-03-04 00:00:00+00:00,5.536678013803798,5.665040031890468,5.356971678144388,5.566629409790039,208400
2016-03-07 00:00:00+00:00,5.626531044451592,5.7805656200351745,5.605137716110833,5.716384410858154,140700
2016-03-08 00:00:00+00:00,5.810515022565179,5.88325346164417,5.55806989965003,5.7976789474487305,225500
2016-03-09 00:00:00+00:00,5.831910069720704,5.930320681249463,5.675736495050335,5.733499050140381,139000
2016-03-10 00:00:00+00:00,5.797681428925115,5.874698320639418,5.73350020976961,5.750615119934082,189100
2016-03-11 00:00:00+00:00,5.780565372585665,6.011616818018804,5.7506139796978895,5.810516357421875,359100
2016-03-14 00:00:00+00:00,5.806238554998177,5.938879411956384,5.6094168883176465,5.853304862976074,342800
2016-03-15 00:00:00+00:00,5.823353203153929,6.157094541259761,5.823353203153929,6.122864723205566,231100
2016-03-16 00:00:00+00:00,6.11858547484955,6.169930198414039,5.7805657386779785,5.7805657386779785,217600
2016-03-17 00:00:00+00:00,5.883253882999965,6.0116158675120825,5.840466418812093,5.887532711029053,184000
2016-03-18 00:00:00+00:00,5.900368902211259,6.204158761329451,5.78912181959299,5.917483806610107,1716800
2016-03-21 00:00:00+00:00,5.9474357666798845,6.187044875772527,5.9474357666798845,5.994502067565918,198600
2016-03-22 00:00:00+00:00,5.998781196181586,6.084355736544402,5.8575826945184435,5.964550971984863,41500
2016-03-23 00:00:00+00:00,6.14853542210736,6.152814250360583,5.887533019433544,5.891811847686768,123400
2016-03-24 00:00:00+00:00,5.896090604734166,6.028731431801262,5.757031942972102,5.981665134429932,212700
2016-03-28 00:00:00+00:00,5.964551323360976,5.977387811210303,5.814795970916748,5.814795970916748,51700
2016-03-29 00:00:00+00:00,5.80195859374547,6.011616285116892,5.763449954911632,5.977386474609375,70600
2016-03-30 00:00:00+00:00,6.003058755698397,6.092912112197943,5.93459913323237,5.951714038848877,133500
2016-03-31 00:00:00+00:00,5.951714595497083,6.101470339686431,5.951714595497083,5.994502067565918,92200
2016-04-01 00:00:00+00:00,5.943158489358988,6.028733041909354,5.823353707736822,5.934600830078125,79700
2016-04-04 00:00:00+00:00,5.904646826771866,6.2982899757600865,5.86956133933087,5.88325309753418,130000
2016-04-05 00:00:00+00:00,5.857582341489184,5.938878455972941,5.840467434448116,5.896090984344482,36200
2016-04-06 00:00:00+00:00,5.943156664101858,6.1100268883131195,5.8960903686153765,5.977386474609375,59800
2016-04-07 00:00:00+00:00,5.990223069993163,6.088633681706871,5.990223069993163,5.998780727386475,50300
2016-04-08 00:00:00+00:00,6.024453057579716,6.289734323665997,6.0201742287593945,6.268340587615967,192400
2016-04-11 00:00:00+00:00,6.507950374270626,6.5379013630272045,6.234111422040875,6.298292636871338,25900
2016-04-12 00:00:00+00:00,6.272619132420668,6.443768605019922,6.255504225965898,6.341078758239746,65900
2016-04-13 00:00:00+00:00,6.371029642792098,6.394134744261942,6.306848442663397,6.353914737701416,63200
2016-04-14 00:00:00+00:00,6.332521228174929,6.362472211129485,6.289733759909957,6.315406322479248,26600
2016-04-15 00:00:00+00:00,6.268340241205038,6.268340241205038,6.0715186149146625,6.144257068634033,69800
2016-04-18 00:00:00+00:00,6.054403554305525,6.460883282276782,6.0330102280346525,6.379587173461914,106900
2016-04-19 00:00:00+00:00,6.41381676035926,6.563572487315833,6.358193216291148,6.418095588684082,150800
2016-04-20 00:00:00+00:00,6.426653976913737,6.824575671234642,6.426653976913737,6.730443477630615,80300
2016-04-21 00:00:00+00:00,6.751837544102994,6.882338564840776,6.679099082946777,6.679099082946777,36900
2016-04-22 00:00:00+00:00,6.760395155039703,7.102693721380623,6.72616533921077,6.92298698425293,172800
2016-04-25 00:00:00+00:00,6.944380295213136,7.0218252227226685,6.8459696769714355,6.8459696769714355,41600
2016-04-26 00:00:00+00:00,6.845969339073952,6.952937609996983,6.824575603279032,6.854526996612549,61900
2016-04-27 00:00:00+00:00,6.863085074657375,7.08129964253976,6.863085074657375,7.06418514251709,88400
2016-04-28 00:00:00+00:00,7.051348115938903,7.273842311933381,7.021397131113325,7.19682502746582,64100
2016-04-29 00:00:00+00:00,7.196826044103576,7.316630816432873,7.145481724607622,7.162596225738525,78800
2016-05-02 00:00:00+00:00,7.2139394554654315,7.2139394554654315,6.875919374322761,6.95293664932251,47700
2016-05-03 00:00:00+00:00,6.9401012140752645,6.9401012140752645,6.6534266196754075,6.807460784912109,51700
2016-05-04 00:00:00+00:00,6.807460993259158,6.935822597525884,6.747559020081776,6.824575901031494,31400
2016-05-05 00:00:00+00:00,6.995724537702407,7.252448531179235,6.995724537702407,7.175431251525879,41500
2016-05-06 00:00:00+00:00,7.213942560661981,7.333746536805551,7.111253088494616,7.278123378753662,162200
2016-05-09 00:00:00+00:00,7.273843567040924,7.338880468800422,6.9786108643403475,7.038513660430908,66100
2016-05-10 00:00:00+00:00,7.201103549156457,7.201103549156457,6.9614948646642345,7.094135284423828,90000
2016-05-11 00:00:00+00:00,7.042789484584629,7.124085586513867,7.021396160125732,7.021396160125732,71400
2016-05-12 00:00:00+00:00,7.064185344127041,7.114246747510412,6.867363283578352,6.871642112731934,201100
2016-05-13 00:00:00+00:00,6.893032702348491,6.931541328760713,6.713325643074327,6.721883296966553,306300
2016-05-16 00:00:00+00:00,6.756115063064319,6.952936671312772,6.756115063064319,6.841689586639404,221200
