"('date', '')","('open', 'BFS')","('high', 'BFS')","('low', 'BFS')","('close', 'BFS')","('volume', 'BFS')"
2024-03-28 00:00:00+00:00,35.01274060414438,35.01274060414438,34.577010772788334,34.940120697021484,59100
2024-04-01 00:00:00+00:00,34.95826870424347,34.95826870424347,34.195740729025324,34.5043830871582,39000
2024-04-02 00:00:00+00:00,34.250210543242765,34.250210543242765,33.551226230579935,33.92341232299805,49200
2024-04-03 00:00:00+00:00,33.7237037355647,34.51346376313028,33.7237037355647,34.49530792236328,104600
2024-04-04 00:00:00+00:00,34.767644466611245,34.95827563247806,33.96880465261816,34.07773971557617,42000
2024-04-05 00:00:00+00:00,33.95972351536961,34.050499258405225,33.78724821845289,33.850791931152344,34400
2024-04-08 00:00:00+00:00,33.85986860938076,34.1049672745643,33.82355692649298,33.92341232299805,52900
2024-04-09 00:00:00+00:00,33.92340758375608,34.259285409235545,33.705544442611114,33.814476013183594,114500
2024-04-10 00:00:00+00:00,33.169960120277416,33.42413494540877,32.56175162216303,32.8885498046875,79800
2024-04-11 00:00:00+00:00,33.13365065489411,33.84171112241374,32.94301952331152,33.62384796142578,81000
2024-04-12 00:00:00+00:00,33.62385062892784,33.62385062892784,33.23641349130753,33.43013381958008,47600
2024-04-15 00:00:00+00:00,33.448577526963376,33.71609320691161,32.75672881470558,33.079593658447266,42900
2024-04-16 00:00:00+00:00,32.7659595619305,32.95967638122095,32.544566397795,32.75673294067383,42800
2024-04-17 00:00:00+00:00,32.73828540349435,32.73828540349435,32.26782626845195,32.41542053222656,48600
2024-04-18 00:00:00+00:00,32.452315735987504,32.8213031066553,32.3785168542842,32.70138168334961,37700
2024-04-19 00:00:00+00:00,32.701381957800486,33.59617053295433,32.701381957800486,33.54082489013672,53600
2024-04-22 00:00:00+00:00,33.45780813362372,33.669974675058576,33.20874214526325,33.300987243652344,69700
2024-04-23 00:00:00+00:00,33.25485584578813,33.6238431790118,33.25485584578813,33.577720642089844,55500
2024-04-24 00:00:00+00:00,33.300983751155734,33.614621979280216,33.245638105496724,33.485477447509766,38000
2024-04-25 00:00:00+00:00,33.23640915780638,33.37478030011325,32.978120112352826,33.09804153442383,32200
2024-04-26 00:00:00+00:00,33.19951353332647,33.39323031914999,32.68293191887269,32.775177001953125,46900
2024-04-29 00:00:00+00:00,32.81207536223077,33.300980620520946,32.81207536223077,33.27330780029297,32300
2024-04-30 00:00:00+00:00,32.9688985727686,33.80834152916445,32.9688985727686,33.58694839477539,58800
2024-05-01 00:00:00+00:00,33.67919608094711,34.26035002451618,33.67919608094711,33.974388122558594,56700
2024-05-02 00:00:00+00:00,34.26957392407283,34.26957392407283,33.734542569859286,34.24189758300781,54700
2024-05-03 00:00:00+00:00,34.31570085500518,34.31570085500518,33.015025264224,33.19029235839844,58500
2024-05-06 00:00:00+00:00,33.31943504985732,33.49470565320613,33.19029051197382,33.208740234375,74400
2024-05-07 00:00:00+00:00,33.411684044047284,34.03896053716354,33.411684044047284,33.503929138183594,45000
2024-05-08 00:00:00+00:00,33.22719186872606,33.57772957666949,33.22719186872606,33.300987243652344,62500
2024-05-09 00:00:00+00:00,33.494706652101506,33.9467125481737,33.494706652101506,33.87291717529297,35800
2024-05-10 00:00:00+00:00,34.094304016058786,34.232675167381046,33.706870422635745,34.02973175048828,39100
2024-05-13 00:00:00+00:00,34.168102749100974,34.168102749100974,33.58694884263925,33.80834197998047,33200
2024-05-14 00:00:00+00:00,34.10352748071293,34.112750581116224,33.559273064888394,33.817562103271484,76900
2024-05-15 00:00:00+00:00,34.168105498319086,34.90607681729389,34.131206052639136,34.417171478271484,101800
2024-05-16 00:00:00+00:00,34.55553597573939,35.090567332622484,34.40794172537931,34.970645904541016,61700
2024-05-17 00:00:00+00:00,35.053667085649266,35.17358851097796,34.84150057555969,35.145912170410156,52400
2024-05-20 00:00:00+00:00,35.05366837734961,35.090567820183445,34.42639192487254,34.61088562011719,64300
2024-05-21 00:00:00+00:00,34.57397988047894,34.85994523197277,34.47250819062874,34.841495513916016,40400
2024-05-22 00:00:00+00:00,34.58321406024521,34.823053409573696,34.03895957480879,34.149654388427734,51000
2024-05-23 00:00:00+00:00,34.09430162161043,34.09430162161043,33.42090267157909,33.71609115600586,68300
2024-05-24 00:00:00+00:00,33.826787527056474,33.826787527056474,33.328659135807335,33.439353942871094,59000
2024-05-28 00:00:00+00:00,33.60539750159449,33.66996976483501,32.95044824934093,33.1441650390625,60500
2024-05-29 00:00:00+00:00,32.9596683394906,32.968894958496094,32.60913071468809,32.968894958496094,73500
2024-05-30 00:00:00+00:00,33.16261488487112,33.46702648144928,33.12571544318757,33.18106460571289,43800
2024-05-31 00:00:00+00:00,33.300984826394036,33.70687167526329,33.29176172479459,33.56850051879883,48500
2024-06-03 00:00:00+00:00,33.577730417663425,33.7437744140625,33.35633724948964,33.7437744140625,41900
2024-06-04 00:00:00+00:00,33.55004669737656,34.02050575673313,33.531596977507256,33.891361236572266,50100
2024-06-05 00:00:00+00:00,33.98361073577489,33.98361073577489,33.53160133751428,33.82678985595703,38700
2024-06-06 00:00:00+00:00,33.62385102028759,33.95593899384892,33.41168448582892,33.909812927246094,28400
2024-06-07 00:00:00+00:00,33.485478406470214,33.66997210810779,33.374783593057536,33.53160095214844,31200
2024-06-10 00:00:00+00:00,33.43013362904115,33.43013362904115,32.98734732602028,33.28253936767578,44300
2024-06-11 00:00:00+00:00,33.098043974228595,33.522377014160156,32.89510055559847,33.522377014160156,59100
2024-06-12 00:00:00+00:00,34.241899809681115,34.4817426802438,33.80834365261348,33.82678985595703,56500
2024-06-13 00:00:00+00:00,33.771446592551044,34.19577967790746,33.31021406005278,34.06663513183594,40600
2024-06-14 00:00:00+00:00,33.78988953675323,34.08507801681356,33.513150776562206,33.891361236572266,63400
2024-06-17 00:00:00+00:00,33.70686918792929,33.83601371433965,33.50392577847049,33.725318908691406,31200
2024-06-18 00:00:00+00:00,33.780663669704374,33.78989028930664,33.55927406419056,33.78989028930664,39500
2024-06-20 00:00:00+00:00,33.531604111763926,33.983613547421704,33.531604111763926,33.66997528076172,42100
2024-06-21 00:00:00+00:00,33.80834217093644,33.88213753785063,33.430131678324244,33.448577880859375,150800
2024-06-24 00:00:00+00:00,33.623851073845955,34.06663386632475,33.43013426193489,33.83601760864258,32500
2024-06-25 00:00:00+00:00,33.836018846373314,33.836018846373314,33.088820877337426,33.26409149169922,32400
2024-06-26 00:00:00+00:00,33.0150242456475,33.2733133278148,32.848980258847156,33.03347396850586,34600
2024-06-27 00:00:00+00:00,33.19028930649417,33.227188749956326,32.87665107491506,33.08881759643555,41800
2024-06-28 00:00:00+00:00,33.328659856233564,34.11275366151441,33.12571643979283,33.919036865234375,211300
2024-07-01 00:00:00+00:00,33.92825584381612,33.92825584381612,33.190284672236686,33.660743713378906,42300
2024-07-02 00:00:00+00:00,33.79911941844495,34.131207404871695,33.63307542523158,34.06663513183594,58000
2024-07-03 00:00:00+00:00,34.25112171963529,34.32491707963437,33.76221294407901,33.817562103271484,21200
2024-07-05 00:00:00+00:00,33.81756508119594,33.86368762512237,33.669970829276636,33.80834197998047,26700
2024-07-08 00:00:00+00:00,33.85446858915773,34.186556575584476,33.8360188655868,34.06663513183594,31100
2024-07-09 00:00:00+00:00,34.02050537329455,34.02050537329455,33.59616885893172,33.780662536621094,48300
2024-07-10 00:00:00+00:00,33.992831826917026,34.38949203491211,33.937486182310415,34.38949203491211,25300
2024-07-11 00:00:00+00:00,35.02599837309943,35.48723088886245,34.84150466300926,35.33041000366211,55100
2024-07-12 00:00:00+00:00,35.70861725029279,35.97613292943819,35.52412355712615,35.58869934082031,51000
2024-07-15 00:00:00+00:00,35.62617009232548,36.057096783222775,35.242085822786066,35.944679260253906,60600
2024-07-16 00:00:00+00:00,36.29129347240103,36.53485761747792,36.12267076674206,36.45054626464844,61700
2024-07-17 00:00:00+00:00,36.46928231447031,37.20934823255936,36.34749845582372,36.82526397705078,43500
2024-07-18 00:00:00+00:00,36.67537618003757,37.22808311998844,36.41307221922333,36.43180847167969,48900
2024-07-19 00:00:00+00:00,36.5067531000776,36.581694535545275,35.99151509684796,36.000885009765625,73400
2024-07-22 00:00:00+00:00,36.075826261103174,36.60043060099819,35.935309730227964,36.37560272216797,62700
2024-07-23 00:00:00+00:00,36.34749702832903,36.853365122616964,36.24444942687319,36.61916732788086,62600
2024-07-24 00:00:00+00:00,36.60979942223015,37.13440017290781,35.97278116191476,36.010250091552734,51900
2024-07-25 00:00:00+00:00,36.19761029813982,36.69410847553414,35.8603649045985,36.000885009765625,64700
2024-07-26 00:00:00+00:00,36.34749610849553,36.722214000020344,36.14140448437407,36.44117736816406,37400
2024-07-29 00:00:00+00:00,36.441176644480436,36.478645574029095,36.09456135095227,36.197608947753906,27200
2024-07-30 00:00:00+00:00,36.42243980994173,38.09929320175966,36.02898568059441,38.03371810913086,104600
2024-07-31 00:00:00+00:00,38.0524531576845,38.211709501588416,37.04072063655009,37.050086975097656,65000
2024-08-01 00:00:00+00:00,37.22808414092428,37.63090107227107,36.394336964838296,37.01261901855469,62400
2024-08-02 00:00:00+00:00,36.42244286647796,37.359234066732,35.65427436815563,36.39433670043945,59700
2024-08-05 00:00:00+00:00,35.495017633394134,35.495017633394134,34.867369251125936,35.06409454345703,69200
2024-08-06 00:00:00+00:00,34.92357407961034,35.560592368493765,34.92357407961034,35.53248977661133,39400
2024-08-07 00:00:00+00:00,35.626168372553785,35.65427453872675,35.26082037447885,35.40134048461914,41800
2024-08-08 00:00:00+00:00,35.51375289217508,35.98214847427898,35.42944154445338,35.972782135009766,66900
2024-08-09 00:00:00+00:00,36.16013979586706,36.25382106235734,35.65427525111922,35.95404815673828,37600
2024-08-12 00:00:00+00:00,36.16013604354608,36.16013604354608,35.026619638450065,35.766685485839844,78500
2024-08-13 00:00:00+00:00,36.01962142952529,36.07582661299373,35.64490352972025,35.90720748901367,37500
2024-08-14 00:00:00+00:00,36.13203376883176,36.4037040554725,35.89783598522587,36.38496780395508,54800
2024-08-15 00:00:00+00:00,36.769051124870856,36.8814650576454,36.094560381074615,36.516117095947266,37500
2024-08-16 00:00:00+00:00,36.47864759903726,36.51612010424069,36.375603570090014,36.45991134643555,18600
2024-08-19 00:00:00+00:00,36.6566417242813,36.84400068445338,36.263187550562435,36.75968933105469,20000
2024-08-20 00:00:00+00:00,36.72221637154789,36.890839076266275,36.49738490739841,36.82526397705078,23500
2024-08-21 00:00:00+00:00,36.90020280766586,37.096928091406326,36.60042992570669,37.03135299682617,19900
2024-08-22 00:00:00+00:00,37.31239403802704,37.574694422235055,37.08756258472394,37.39670181274414,30400
2024-08-23 00:00:00+00:00,37.668372747859806,38.62390018682626,37.64027015581146,38.13676834106445,30200
2024-08-26 00:00:00+00:00,38.43653869628906,38.998615515157155,38.31475842307267,38.43653869628906,42900
2024-08-27 00:00:00+00:00,38.35223115023007,38.35223115023007,37.836996695423935,38.127403259277344,33200
2024-08-28 00:00:00+00:00,37.893204752068435,38.12740255205208,37.64027069925712,37.88383483886719,33800
2024-08-29 00:00:00+00:00,38.16487186796298,38.22107704817365,37.509117368100476,38.03371810913086,28800
2024-08-30 00:00:00+00:00,38.33349626865105,38.361602436206965,37.7058478459109,38.23981857299805,32000
2024-09-03 00:00:00+00:00,38.202342435929594,38.71758043379646,37.72458051576858,37.86509704589844,41500
2024-09-04 00:00:00+00:00,37.85573123070165,38.305390565776406,37.63089977637691,37.89320373535156,22100
2024-09-05 00:00:00+00:00,38.10866428522609,38.57705986043922,38.01498659961332,38.21171188354492,24800
2024-09-06 00:00:00+00:00,38.221078763635575,38.68010800621412,37.92130587714233,37.958778381347656,33400
2024-09-09 00:00:00+00:00,37.883836835897355,38.20234600360818,36.62853641886941,37.52785873413086,61600
2024-09-10 00:00:00+00:00,37.6121702613563,37.81826190711665,37.3123973460912,37.74332046508789,41000
2024-09-11 00:00:00+00:00,37.43417585872425,37.546593376792394,36.890838815694345,37.41543960571289,41400
2024-09-12 00:00:00+00:00,37.65900989868302,38.14614178959321,37.43417842073404,38.10866928100586,36300
2024-09-13 00:00:00+00:00,38.27728644355891,38.57705932162232,37.73394586858485,38.46464538574219,40700
2024-09-16 00:00:00+00:00,38.689475283988926,38.86746789649455,37.78079026320276,38.13676834106445,62900
2024-09-17 00:00:00+00:00,38.25855597124753,38.27729222565358,37.62153761574235,37.733951568603516,56700
2024-09-18 00:00:00+00:00,37.555957094564214,38.31475920746198,37.040722680234694,37.90256881713867,69000
2024-09-19 00:00:00+00:00,38.361601803958365,38.361601803958365,37.37797172151327,38.08993148803711,52100
2024-09-20 00:00:00+00:00,37.76205299319043,38.02435337477372,37.51848529008479,37.55595779418945,425400
2024-09-23 00:00:00+00:00,37.7339480997908,38.53022275775977,37.7339480997908,38.4459114074707,84100
2024-09-24 00:00:00+00:00,38.380340895598884,38.94241424896676,38.19298191995118,38.81126403808594,44700
2024-09-25 00:00:00+00:00,38.76441826380561,38.92367104183791,38.21171134983095,38.46464538574219,42000
2024-09-26 00:00:00+00:00,38.511484885273696,38.84873027224536,38.26791718420542,38.333492279052734,50200
2024-09-27 00:00:00+00:00,38.548958485015554,38.70821127029383,38.03372047717466,38.41780471801758,69000
2024-09-30 00:00:00+00:00,38.492747243236614,39.52321604525784,38.492747243236614,39.30775451660156,65800
2024-10-01 00:00:00+00:00,39.31713046288934,39.31713046288934,38.67074220414658,38.88620376586914,57000
2024-10-02 00:00:00+00:00,38.96114593741186,39.1110323856474,38.66137304094079,38.848731994628906,58300
2024-10-03 00:00:00+00:00,38.586432331559436,38.792527560948855,38.40844327118006,38.50212097167969,41800
2024-10-04 00:00:00+00:00,38.577057693168264,38.62389653334323,38.19297348601445,38.35222625732422,68900
2024-10-07 00:00:00+00:00,38.17423910647456,38.33349188559066,37.74331603802257,37.90256881713867,60600
2024-10-08 00:00:00+00:00,37.874466226371034,37.9868801630162,37.41543699357679,37.90256881713867,38900
2024-10-09 00:00:00+00:00,37.790155611210785,38.11803108842181,37.57469407281859,37.86509704589844,37000
2024-10-10 00:00:00+00:00,37.53722609196981,37.68711255298131,37.23745316994682,37.518489837646484,42800
2024-10-11 00:00:00+00:00,37.67774210149178,38.080562591552734,37.65900584921282,38.080562591552734,38300
2024-10-14 00:00:00+00:00,37.98687926776379,38.27728580195885,37.76205139977207,38.03371810913086,52200
2024-10-15 00:00:00+00:00,38.03372045825845,38.87976231032273,37.586938386125425,38.59457778930664,55600
2024-10-16 00:00:00+00:00,38.79420731017389,39.15543474781964,38.604085506729305,38.67062759399414,62700
2024-10-17 00:00:00+00:00,38.83223082576612,38.83223082576612,38.25236455265398,38.32841110229492,31300
2024-10-18 00:00:00+00:00,38.41396582991533,38.68013419370999,38.328411194942476,38.642112731933594,43200
2024-10-21 00:00:00+00:00,38.556558005411965,38.556558005411965,37.61545702294513,37.701011657714844,25700
2024-10-22 00:00:00+00:00,37.68199605826794,38.06223965447259,37.463357259645356,37.881622314453125,29200
2024-10-23 00:00:00+00:00,37.59643940704208,37.97668298278249,37.59643940704208,37.92915344238281,22900
2024-10-24 00:00:00+00:00,38.09076384960569,38.19533103962629,37.786570365694345,37.97669219970703,36700
2024-10-25 00:00:00+00:00,37.89113130662044,37.9481653090274,37.41582861311295,37.43484115600586,40400
2024-10-28 00:00:00+00:00,37.72952866054742,37.99570064998207,37.672494654882264,37.701011657714844,24000
2024-10-29 00:00:00+00:00,37.472860475834274,37.482368559873706,37.32076376764741,37.463356018066406,26400
2024-10-30 00:00:00+00:00,37.558419483510804,37.91965056745837,37.558419483510804,37.68199920654297,25600
2024-10-31 00:00:00+00:00,37.520397085834645,38.033721256641016,37.206695556640625,37.206695556640625,41200
2024-11-01 00:00:00+00:00,37.51088548814052,38.185814402794705,36.1800402006033,36.83595657348633,46200
2024-11-04 00:00:00+00:00,36.9595392853521,37.701010343324654,36.845464025454895,37.3017578125,53400
2024-11-05 00:00:00+00:00,37.102129759737345,38.03372267077331,37.102129759737345,37.91965103149414,34200
2024-11-06 00:00:00+00:00,38.77519320270753,39.3360505057902,38.062239188260314,38.917781829833984,96500
2024-11-07 00:00:00+00:00,39.050871403140526,39.28852275210919,38.594577622001516,38.96531677246094,54000
2024-11-08 00:00:00+00:00,39.15543773489814,39.99197155810849,39.11741627232608,39.76382827758789,50000
2024-11-11 00:00:00+00:00,39.77333274389252,40.296165023642,39.383584648849585,39.431114196777344,45800
2024-11-12 00:00:00+00:00,39.89690932396206,39.94443886814249,38.68013196056686,38.689640045166016,60000
2024-11-13 00:00:00+00:00,39.012846756818426,39.183956020106635,38.23335061351518,38.242855072021484,43200
2024-11-14 00:00:00+00:00,38.33791643137149,38.45198806076848,37.396815516599105,37.510887145996094,40300
2024-11-15 00:00:00+00:00,37.68199855333876,37.786565730532416,37.225708383443454,37.48237228393555,46000
2024-11-18 00:00:00+00:00,37.491875158412824,37.87211876372752,37.083114551894646,37.43484115600586,31300
2024-11-19 00:00:00+00:00,37.36829700399862,38.11927246227408,37.14965821222004,38.090755462646484,23200
2024-11-20 00:00:00+00:00,37.88162519979216,37.88162519979216,37.558419206282004,37.739036560058594,28700
2024-11-21 00:00:00+00:00,37.796073819223814,37.9481705571298,37.63447262169282,37.815086364746094,23900
2024-11-22 00:00:00+00:00,38.05273530339335,38.309399212071504,37.95767620815197,38.23335266113281,33400
2024-11-25 00:00:00+00:00,38.38544743790662,38.85124205769091,38.271372177889695,38.556556701660156,44800
2024-11-26 00:00:00+00:00,38.528037467788465,38.97482318667692,38.41396582991533,38.642112731933594,57800
2024-11-27 00:00:00+00:00,38.90827746292244,39.11741180138998,38.53754195474574,38.89876937866211,31300
2024-11-29 00:00:00+00:00,39.193459294784276,39.45962764018334,38.96531603480557,39.07938766479492,25500
2024-12-02 00:00:00+00:00,39.0698818128838,39.240991080781434,38.27137310478548,39.0318603515625,42400
2024-12-03 00:00:00+00:00,39.174449080611794,39.174449080611794,38.461495004824656,38.68013381958008,28500
2024-12-04 00:00:00+00:00,38.78470006893107,38.95580933312482,38.44248154054359,38.83222961425781,30200
2024-12-05 00:00:00+00:00,38.66111939848561,38.98432537553286,38.27137133436438,38.35692596435547,35500
2024-12-06 00:00:00+00:00,38.299892410263425,38.394951499690066,37.624963447027575,37.96717834472656,34600
2024-12-09 00:00:00+00:00,37.929160863722196,38.41396807269222,37.929160863722196,38.261871337890625,41700
2024-12-10 00:00:00+00:00,37.77706155800785,38.604087270566396,37.75804901416752,38.38544845581055,46100
2024-12-11 00:00:00+00:00,38.66112155623402,38.756184276125175,38.100267827100105,38.32841110229492,42900
2024-12-12 00:00:00+00:00,38.451990172076066,38.65161644104973,38.34742299510741,38.42346954345703,31800
2024-12-13 00:00:00+00:00,38.375938415527344,38.5280351322288,37.74853900584988,38.375938415527344,44100
2024-12-16 00:00:00+00:00,38.261871337890625,38.46149762239168,38.07174951282058,38.261871337890625,25200
2024-12-17 00:00:00+00:00,38.2428591691672,38.47100608675126,37.91014869172402,38.185821533203125,51300
2024-12-18 00:00:00+00:00,38.375939581331046,38.471002298577176,36.52225829715817,36.6173210144043,60600
2024-12-19 00:00:00+00:00,36.69336727246571,37.14015297431824,36.284606657211654,36.341644287109375,70300
2024-12-20 00:00:00+00:00,36.1039961479995,37.14015627924407,36.1039961479995,36.75040817260742,138000
2024-12-23 00:00:00+00:00,36.58880382814672,36.7599094657845,36.25608975886827,36.65534591674805,34200
2024-12-24 00:00:00+00:00,36.579292698983,36.85496911525749,36.25608674141638,36.83595657348633,19900
2024-12-26 00:00:00+00:00,36.588801628178516,37.14965893143269,36.588801628178516,36.99755859375,25100
2024-12-27 00:00:00+00:00,36.83595878515366,37.102127133387796,36.360656091151675,36.45571517944336,40200
2024-12-30 00:00:00+00:00,36.41769216911508,36.94052438499914,36.10399066382167,36.74089813232422,33600
2024-12-31 00:00:00+00:00,36.81694942330537,37.21620560642495,36.664852693134115,36.88349151611328,34100
2025-01-02 00:00:00+00:00,36.88348719276,36.96904182009492,36.303617343742395,36.35115051269531,49500
2025-01-03 00:00:00+00:00,36.3226319388619,36.80744272991634,36.3226319388619,36.63633346557617,41100
2025-01-06 00:00:00+00:00,36.61732279561526,36.66485234341441,35.88535615543779,35.999427795410156,50100
2025-01-07 00:00:00+00:00,35.989919775760114,36.53176454486248,35.36252037857465,35.647701263427734,47800
2025-01-08 00:00:00+00:00,35.50510900786535,36.08497886195391,35.36252037857465,35.647701263427734,40200
2025-01-10 00:00:00+00:00,35.191412937519836,35.495606380555785,34.36438724090785,34.71611022949219,62000
2025-01-13 00:00:00+00:00,34.716111158645724,35.400548236931044,34.716111158645724,35.19141387939453,82600
2025-01-14 00:00:00+00:00,35.276968235569534,35.71424586489963,35.21993060407224,35.54313659667969,59600
2025-01-15 00:00:00+00:00,36.22888834982842,36.827715630223494,35.38860321044922,35.38860321044922,57400
2025-01-16 00:00:00+00:00,35.25338167347553,35.977766228409955,34.95396806438156,35.697669982910156,50200
2025-01-17 00:00:00+00:00,35.83289075245596,36.122647545479545,35.504502913518486,35.62040710449219,59300
2025-01-21 00:00:00+00:00,35.929475587727836,36.34478970468131,35.70733142728466,35.91981506347656,32500
2025-01-22 00:00:00+00:00,35.73630348483737,35.832886615086345,34.83806637276296,35.002262115478516,53500
2025-01-23 00:00:00+00:00,34.857384914580265,35.060211705608914,34.63524075996645,34.9539680480957,41900
2025-01-24 00:00:00+00:00,34.96362819116117,35.4948427885292,34.57728829248787,35.36928176879883,49300
