"('date', '')","('open', 'BEDU')","('high', 'BEDU')","('low', 'BEDU')","('close', 'BEDU')","('volume', 'BEDU')"
2024-02-16 00:00:00+00:00,1.6399999856948853,1.7130000591278076,1.6399999856948853,1.690000057220459,1400
2024-02-20 00:00:00+00:00,1.8079999685287476,1.9600000381469727,1.8079999685287476,1.843000054359436,6800
2024-02-21 00:00:00+00:00,1.850000023841858,1.9800000190734863,1.840000033378601,1.909999966621399,8100
2024-02-22 00:00:00+00:00,2.0399999618530273,2.059999942779541,1.8200000524520874,1.9299999475479126,56900
2024-02-23 00:00:00+00:00,1.8799999952316284,2.0450000762939453,1.8799999952316284,1.9500000476837158,5800
2024-02-26 00:00:00+00:00,2.0,2.049999952316284,1.9500000476837158,2.0,55900
2024-02-27 00:00:00+00:00,2.0,2.2149999141693115,2.0,2.1700000762939453,21300
2024-02-28 00:00:00+00:00,2.2699999809265137,2.6740000247955322,1.850000023841858,1.850000023841858,110900
2024-02-29 00:00:00+00:00,2.049999952316284,2.549999952316284,2.049999952316284,2.5,71100
2024-03-01 00:00:00+00:00,2.5799999237060547,3.2300000190734863,2.5,2.5199999809265137,40400
2024-03-04 00:00:00+00:00,2.4600000381469727,2.6579999923706055,2.2799999713897705,2.3399999141693115,13500
2024-03-05 00:00:00+00:00,2.25,2.4030001163482666,2.0999999046325684,2.109999895095825,48400
2024-03-06 00:00:00+00:00,2.200000047683716,2.25,2.109999895095825,2.200000047683716,2800
2024-03-07 00:00:00+00:00,2.1500000953674316,2.190000057220459,1.899999976158142,2.0899999141693115,21900
2024-03-08 00:00:00+00:00,2.180000066757202,2.190000057220459,1.9900000095367432,2.0399999618530273,14300
2024-03-11 00:00:00+00:00,2.359999895095825,2.359999895095825,2.0199999809265137,2.059999942779541,12400
2024-03-12 00:00:00+00:00,2.0199999809265137,2.190000057220459,2.0199999809265137,2.190000057220459,6700
2024-03-13 00:00:00+00:00,2.052000045776367,2.2300000190734863,2.052000045776367,2.200000047683716,1700
2024-03-14 00:00:00+00:00,2.200000047683716,2.2100000381469727,2.109999895095825,2.1600000858306885,2100
2024-03-15 00:00:00+00:00,2.140000104904175,2.244999885559082,2.140000104904175,2.1700000762939453,2200
2024-03-18 00:00:00+00:00,2.2799999713897705,2.2799999713897705,2.119999885559082,2.119999885559082,6700
2024-03-19 00:00:00+00:00,2.049999952316284,2.130000114440918,1.899999976158142,2.119999885559082,34400
2024-03-20 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.0799999237060547,2.0999999046325684,8300
2024-03-21 00:00:00+00:00,2.109999895095825,2.1449999809265137,2.009999990463257,2.0899999141693115,3500
2024-03-22 00:00:00+00:00,2.0199999809265137,2.1600000858306885,2.0,2.1600000858306885,5500
2024-03-25 00:00:00+00:00,2.2100000381469727,2.2100000381469727,2.0999999046325684,2.0999999046325684,2200
2024-03-26 00:00:00+00:00,2.1700000762939453,2.1700000762939453,1.9900000095367432,2.0199999809265137,2900
2024-03-27 00:00:00+00:00,1.9800000190734863,2.130000114440918,1.9579999446868896,2.130000114440918,7800
2024-03-28 00:00:00+00:00,1.9800000190734863,1.9800000190734863,1.899999976158142,1.9800000190734863,3900
2024-04-01 00:00:00+00:00,1.899999976158142,1.9199999570846558,1.809999942779541,1.9199999570846558,47600
2024-04-02 00:00:00+00:00,1.909999966621399,1.909999966621399,1.899999976158142,1.899999976158142,3800
2024-04-03 00:00:00+00:00,1.940000057220459,1.9500000476837158,1.940000057220459,1.9500000476837158,3300
2024-04-04 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.9199999570846558,1.9199999570846558,1600
2024-04-05 00:00:00+00:00,1.899999976158142,1.9199999570846558,1.8700000047683716,1.8799999952316284,4400
2024-04-08 00:00:00+00:00,1.840000033378601,1.909999966621399,1.8300000429153442,1.909999966621399,35200
2024-04-09 00:00:00+00:00,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0
2024-04-10 00:00:00+00:00,1.8200000524520874,1.8200000524520874,1.8200000524520874,1.8200000524520874,500
2024-04-11 00:00:00+00:00,1.8200000524520874,1.8899999856948853,1.8200000524520874,1.8209999799728394,400
2024-04-12 00:00:00+00:00,1.8899999856948853,1.8899999856948853,1.840000033378601,1.840000033378601,800
2024-04-15 00:00:00+00:00,1.8250000476837158,1.850000023841858,1.809999942779541,1.8300000429153442,16100
2024-04-16 00:00:00+00:00,1.809999942779541,1.940000057220459,1.809999942779541,1.940000057220459,600
2024-04-17 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.940000057220459,1.940000057220459,600
2024-04-18 00:00:00+00:00,1.840000033378601,1.8799999952316284,1.840000033378601,1.8799999952316284,2600
2024-04-19 00:00:00+00:00,2.1500000953674316,2.200000047683716,1.899999976158142,1.909999966621399,18100
2024-04-22 00:00:00+00:00,1.9500000476837158,2.0399999618530273,1.9500000476837158,2.0199999809265137,68100
2024-04-23 00:00:00+00:00,2.109999895095825,2.109999895095825,2.049999952316284,2.059999942779541,400
2024-04-24 00:00:00+00:00,1.9900000095367432,2.009999990463257,1.899999976158142,1.899999976158142,6100
2024-04-25 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.8969999551773071,1.9500000476837158,2500
2024-04-26 00:00:00+00:00,1.8700000047683716,1.934999942779541,1.8550000190734863,1.934999942779541,13200
2024-04-29 00:00:00+00:00,1.840000033378601,1.909999966621399,1.840000033378601,1.909999966621399,900
2024-04-30 00:00:00+00:00,1.934000015258789,2.0,1.899999976158142,2.0,3100
2024-05-01 00:00:00+00:00,2.0,2.0,1.909999966621399,1.909999966621399,1400
2024-05-02 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,2300
2024-05-03 00:00:00+00:00,1.899999976158142,1.909999966621399,1.899999976158142,1.899999976158142,2100
2024-05-06 00:00:00+00:00,1.8899999856948853,1.9600000381469727,1.809999942779541,1.9500000476837158,7200
2024-05-07 00:00:00+00:00,1.8899999856948853,2.0,1.8899999856948853,1.9759999513626099,2600
2024-05-08 00:00:00+00:00,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,100
2024-05-09 00:00:00+00:00,1.9500000476837158,2.0,1.940000057220459,1.940000057220459,5500
2024-05-10 00:00:00+00:00,1.940000057220459,1.940000057220459,1.940000057220459,1.940000057220459,0
2024-05-13 00:00:00+00:00,1.899999976158142,1.9800000190734863,1.840000033378601,1.9800000190734863,67900
2024-05-14 00:00:00+00:00,1.9800000190734863,1.9800000190734863,1.9299999475479126,1.9579999446868896,1600
2024-05-15 00:00:00+00:00,1.9579999446868896,1.9579999446868896,1.9579999446868896,1.9579999446868896,0
2024-05-16 00:00:00+00:00,1.909999966621399,2.0,1.899999976158142,2.0,10700
2024-05-17 00:00:00+00:00,1.9600000381469727,2.009999990463257,1.940000057220459,2.0,4200
2024-05-20 00:00:00+00:00,2.0,2.0,2.0,2.0,300
2024-05-21 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.9800000190734863,1.9900000095367432,800
2024-05-22 00:00:00+00:00,1.9910000562667847,1.9910000562667847,1.9249999523162842,1.9500000476837158,3600
2024-05-23 00:00:00+00:00,1.9700000286102295,2.0940001010894775,1.9500000476837158,2.0940001010894775,3200
2024-05-24 00:00:00+00:00,2.009999990463257,2.009999990463257,2.009999990463257,2.009999990463257,100
2024-05-28 00:00:00+00:00,2.0239999294281006,2.1500000953674316,2.0239999294281006,2.1500000953674316,2600
2024-05-29 00:00:00+00:00,2.4000000953674316,2.4000000953674316,2.069999933242798,2.190000057220459,5600
2024-05-30 00:00:00+00:00,2.200000047683716,2.3299999237060547,2.0,2.2300000190734863,8100
2024-05-31 00:00:00+00:00,2.200000047683716,2.4179999828338623,2.180000066757202,2.299999952316284,3900
2024-06-03 00:00:00+00:00,2.2200000286102295,2.2899999618530273,2.2200000286102295,2.2899999618530273,500
2024-06-04 00:00:00+00:00,2.1700000762939453,2.1700000762939453,2.1700000762939453,2.1700000762939453,300
2024-06-05 00:00:00+00:00,2.1500000953674316,2.249000072479248,2.130000114440918,2.2300000190734863,11600
2024-06-06 00:00:00+00:00,2.1500000953674316,2.1500000953674316,2.0199999809265137,2.1500000953674316,8000
2024-06-07 00:00:00+00:00,2.2049999237060547,2.2049999237060547,2.0380001068115234,2.0380001068115234,3000
2024-06-10 00:00:00+00:00,2.009999990463257,2.0899999141693115,1.940000057220459,1.996000051498413,6700
2024-06-11 00:00:00+00:00,1.9199999570846558,1.9199999570846558,1.9199999570846558,1.9199999570846558,100
2024-06-12 00:00:00+00:00,1.899999976158142,2.25,1.899999976158142,2.0299999713897705,20700
2024-06-13 00:00:00+00:00,2.130000114440918,2.130000114440918,2.0399999618530273,2.0399999618530273,1300
2024-06-14 00:00:00+00:00,2.0,2.009999990463257,2.0,2.0,1300
2024-06-17 00:00:00+00:00,2.0,2.0,2.0,2.0,200
2024-06-18 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,200
2024-06-20 00:00:00+00:00,2.140000104904175,2.200000047683716,1.9600000381469727,2.1500000953674316,3700
2024-06-21 00:00:00+00:00,2.1540000438690186,2.200000047683716,2.0399999618530273,2.0399999618530273,1300
2024-06-24 00:00:00+00:00,2.0,2.119999885559082,1.9900000095367432,2.0510001182556152,3100
2024-06-25 00:00:00+00:00,2.0299999713897705,2.0299999713897705,2.0199999809265137,2.0199999809265137,1700
2024-06-26 00:00:00+00:00,1.9700000286102295,2.0799999237060547,1.9700000286102295,2.0,2600
2024-06-27 00:00:00+00:00,2.0899999141693115,2.1600000858306885,2.0,2.1600000858306885,7500
2024-06-28 00:00:00+00:00,2.119999885559082,2.2100000381469727,2.0799999237060547,2.0999999046325684,12400
2024-07-01 00:00:00+00:00,2.1500000953674316,2.1500000953674316,2.0999999046325684,2.1500000953674316,1000
2024-07-02 00:00:00+00:00,2.049999952316284,2.059999942779541,2.049999952316284,2.059999942779541,300
2024-07-03 00:00:00+00:00,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0
2024-07-05 00:00:00+00:00,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,0
2024-07-08 00:00:00+00:00,2.0360000133514404,2.0360000133514404,2.0360000133514404,2.0360000133514404,200
2024-07-09 00:00:00+00:00,2.0,2.130000114440918,1.899999976158142,2.0,3900
2024-07-10 00:00:00+00:00,2.059999942779541,2.109999895095825,2.049999952316284,2.049999952316284,7100
2024-07-11 00:00:00+00:00,1.9500000476837158,2.059999942779541,1.9500000476837158,2.0399999618530273,2800
2024-07-12 00:00:00+00:00,2.049999952316284,2.0999999046325684,2.049999952316284,2.0999999046325684,1100
2024-07-15 00:00:00+00:00,2.0999999046325684,2.1050000190734863,2.055000066757202,2.055000066757202,3200
2024-07-16 00:00:00+00:00,2.055000066757202,2.055000066757202,2.055000066757202,2.055000066757202,0
2024-07-17 00:00:00+00:00,2.0250000953674316,2.0399999618530273,1.9589999914169312,2.0299999713897705,5700
2024-07-18 00:00:00+00:00,2.0399999618530273,2.072000026702881,2.0,2.0199999809265137,5100
2024-07-19 00:00:00+00:00,1.9500000476837158,2.1050000190734863,1.9500000476837158,2.1050000190734863,1100
2024-07-22 00:00:00+00:00,1.9800000190734863,1.9800000190734863,1.9800000190734863,1.9800000190734863,400
2024-07-23 00:00:00+00:00,1.9800000190734863,1.9800000190734863,1.9800000190734863,1.9800000190734863,0
2024-07-24 00:00:00+00:00,2.0199999809265137,2.109999895095825,2.0199999809265137,2.049999952316284,5000
2024-07-25 00:00:00+00:00,2.109999895095825,2.109999895095825,2.109999895095825,2.109999895095825,300
2024-07-26 00:00:00+00:00,2.0980000495910645,2.109999895095825,1.9900000095367432,1.9900000095367432,3500
2024-07-29 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,300
2024-07-30 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.649999976158142,1.649999976158142,19500
2024-07-31 00:00:00+00:00,1.9299999475479126,2.4100000858306885,1.8799999952316284,2.200000047683716,79100
2024-08-01 00:00:00+00:00,2.3299999237060547,2.3299999237060547,1.899999976158142,2.1500000953674316,19700
2024-08-02 00:00:00+00:00,2.240000009536743,2.309999942779541,2.0899999141693115,2.1500000953674316,15300
2024-08-05 00:00:00+00:00,2.0,2.1510000228881836,1.8619999885559082,2.1510000228881836,5500
2024-08-06 00:00:00+00:00,2.140000104904175,2.190000057220459,1.9299999475479126,1.9730000495910645,8000
2024-08-07 00:00:00+00:00,2.0399999618530273,2.0899999141693115,1.7389999628067017,1.840000033378601,9600
2024-08-08 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,200
2024-08-09 00:00:00+00:00,1.9600000381469727,1.9600000381469727,1.909999966621399,1.909999966621399,1200
2024-08-12 00:00:00+00:00,1.7599999904632568,2.0999999046325684,1.7599999904632568,1.9600000381469727,4200
2024-08-13 00:00:00+00:00,2.069999933242798,2.069999933242798,2.0399999618530273,2.049999952316284,2800
2024-08-14 00:00:00+00:00,2.0299999713897705,2.0299999713897705,2.0299999713897705,2.0299999713897705,200
2024-08-15 00:00:00+00:00,2.059999942779541,2.059999942779541,2.059999942779541,2.059999942779541,100
2024-08-16 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.7599999904632568,1.7660000324249268,6500
2024-08-19 00:00:00+00:00,1.7660000324249268,1.7660000324249268,1.7660000324249268,1.7660000324249268,200
2024-08-20 00:00:00+00:00,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,300
2024-08-21 00:00:00+00:00,1.8300000429153442,1.8519999980926514,1.809999942779541,1.840000033378601,6000
2024-08-22 00:00:00+00:00,2.0,2.0,2.0,2.0,2200
2024-08-23 00:00:00+00:00,2.0,2.0,2.0,2.0,300
2024-08-26 00:00:00+00:00,2.069999933242798,2.069999933242798,2.069999933242798,2.069999933242798,700
2024-08-27 00:00:00+00:00,2.046999931335449,2.046999931335449,2.046999931335449,2.046999931335449,300
2024-08-28 00:00:00+00:00,1.9299999475479126,1.9299999475479126,1.9299999475479126,1.9299999475479126,200
2024-08-29 00:00:00+00:00,1.9800000190734863,1.9800000190734863,1.850000023841858,1.850000023841858,1500
2024-08-30 00:00:00+00:00,1.8300000429153442,1.9019999504089355,1.809999942779541,1.899999976158142,4800
2024-09-03 00:00:00+00:00,1.7999999523162842,2.049999952316284,1.7999999523162842,1.940000057220459,6200
2024-09-04 00:00:00+00:00,1.8700000047683716,2.059999942779541,1.8300000429153442,2.0,9600
2024-09-05 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,200
2024-09-06 00:00:00+00:00,1.850000023841858,1.899999976158142,1.850000023841858,1.899999976158142,2200
2024-09-09 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,200
2024-09-10 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,300
2024-09-11 00:00:00+00:00,1.7999999523162842,1.9199999570846558,1.7899999618530273,1.8700000047683716,7700
2024-09-12 00:00:00+00:00,1.9199999570846558,1.9199999570846558,1.7799999713897705,1.7999999523162842,3400
2024-09-13 00:00:00+00:00,1.7200000286102295,1.850000023841858,1.7100000381469727,1.840000033378601,4500
2024-09-16 00:00:00+00:00,1.7899999618530273,2.0,1.7860000133514404,1.8849999904632568,6700
2024-09-17 00:00:00+00:00,1.8200000524520874,2.049999952316284,1.8200000524520874,1.9500000476837158,6400
2024-09-18 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0
2024-09-19 00:00:00+00:00,1.75,2.0899999141693115,1.75,1.975000023841858,2300
2024-09-20 00:00:00+00:00,2.0399999618530273,2.0929999351501465,2.0399999618530273,2.0899999141693115,10400
2024-09-23 00:00:00+00:00,2.059999942779541,2.0999999046325684,1.9800000190734863,2.0999999046325684,3600
2024-09-24 00:00:00+00:00,2.0999999046325684,2.0999999046325684,1.975000023841858,1.975000023841858,7100
2024-09-25 00:00:00+00:00,2.0799999237060547,2.0799999237060547,1.8600000143051147,1.8600000143051147,5600
2024-09-26 00:00:00+00:00,1.9500000476837158,2.049999952316284,1.9500000476837158,1.9600000381469727,6200
2024-09-27 00:00:00+00:00,2.0,2.0350000858306885,2.0,2.0350000858306885,2200
2024-09-30 00:00:00+00:00,2.0390000343322754,2.190000057220459,2.0,2.0299999713897705,12800
2024-10-01 00:00:00+00:00,2.0199999809265137,2.0199999809265137,2.0,2.0,2900
2024-10-02 00:00:00+00:00,2.009999990463257,2.1500000953674316,1.9700000286102295,2.0899999141693115,24700
2024-10-03 00:00:00+00:00,2.180000066757202,2.180000066757202,2.0,2.009999990463257,20600
2024-10-04 00:00:00+00:00,2.059999942779541,2.059999942779541,2.0,2.0299999713897705,4600
2024-10-07 00:00:00+00:00,2.0299999713897705,2.0999999046325684,2.0,2.0,6300
2024-10-08 00:00:00+00:00,1.9500000476837158,2.1700000762939453,1.9299999475479126,1.9950000047683716,6400
2024-10-09 00:00:00+00:00,1.965999960899353,1.965999960899353,1.902999997138977,1.9479999542236328,4800
2024-10-10 00:00:00+00:00,2.0299999713897705,2.0299999713897705,1.899999976158142,1.968999981880188,7800
2024-10-11 00:00:00+00:00,1.909999966621399,2.049999952316284,1.809999942779541,1.975000023841858,3100
2024-10-14 00:00:00+00:00,1.8799999952316284,1.8799999952316284,1.8799999952316284,1.8799999952316284,200
2024-10-15 00:00:00+00:00,1.8899999856948853,2.0,1.850000023841858,1.9500000476837158,7200
2024-10-16 00:00:00+00:00,2.0999999046325684,2.1610000133514404,1.940000057220459,2.0,7300
2024-10-17 00:00:00+00:00,2.109999895095825,2.109999895095825,2.0,2.0,4900
2024-10-18 00:00:00+00:00,2.0,2.0,2.0,2.0,100
2024-10-21 00:00:00+00:00,2.130000114440918,2.130000114440918,2.0,2.0,1100
2024-10-22 00:00:00+00:00,2.000999927520752,2.000999927520752,1.9500000476837158,1.9500000476837158,3100
2024-10-23 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.9500000476837158,1.9500000476837158,300
2024-10-24 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.899999976158142,1.899999976158142,3900
2024-10-25 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2024-10-28 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2024-10-29 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2024-10-30 00:00:00+00:00,1.9880000352859497,2.0299999713897705,1.8600000143051147,1.8600000143051147,2900
2024-10-31 00:00:00+00:00,1.9299999475479126,2.075000047683716,1.8669999837875366,2.0,5600
2024-11-01 00:00:00+00:00,1.9900000095367432,1.9900000095367432,1.9429999589920044,1.9429999589920044,800
2024-11-04 00:00:00+00:00,2.0299999713897705,2.1389999389648438,1.909999966621399,1.9600000381469727,4700
2024-11-05 00:00:00+00:00,2.0,2.0,1.899999976158142,1.899999976158142,1000
2024-11-06 00:00:00+00:00,1.8300000429153442,1.899999976158142,1.8300000429153442,1.899999976158142,400
2024-11-07 00:00:00+00:00,2.0,2.0,2.0,2.0,200
2024-11-08 00:00:00+00:00,1.8799999952316284,1.8799999952316284,1.8799999952316284,1.8799999952316284,500
2024-11-11 00:00:00+00:00,1.9600000381469727,2.0,1.8799999952316284,1.899999976158142,4200
2024-11-12 00:00:00+00:00,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0
2024-11-13 00:00:00+00:00,1.7899999618530273,1.9299999475479126,1.7899999618530273,1.9299999475479126,2300
2024-11-14 00:00:00+00:00,1.8200000524520874,1.9500000476837158,1.8200000524520874,1.9500000476837158,8600
2024-11-15 00:00:00+00:00,1.8200000524520874,1.9299999475479126,1.7799999713897705,1.9299999475479126,2700
2024-11-18 00:00:00+00:00,1.899999976158142,1.9600000381469727,1.850000023841858,1.9500000476837158,4200
2024-11-19 00:00:00+00:00,2.0199999809265137,2.0199999809265137,1.909999966621399,1.909999966621399,1300
2024-11-20 00:00:00+00:00,1.9249999523162842,1.9800000190734863,1.8300000429153442,1.8600000143051147,8100
2024-11-21 00:00:00+00:00,1.8600000143051147,1.8600000143051147,1.8300000429153442,1.8300000429153442,1300
2024-11-22 00:00:00+00:00,1.7799999713897705,1.9199999570846558,1.7799999713897705,1.8300000429153442,15100
2024-11-25 00:00:00+00:00,1.75,1.9900000095367432,1.75,1.8530000448226929,10500
2024-11-26 00:00:00+00:00,1.8300000429153442,1.8300000429153442,1.8300000429153442,1.8300000429153442,200
2024-11-27 00:00:00+00:00,1.7799999713897705,1.9249999523162842,1.7799999713897705,1.850000023841858,2200
2024-11-29 00:00:00+00:00,1.75,1.75,1.75,1.75,100
2024-12-02 00:00:00+00:00,1.8300000429153442,1.8769999742507935,1.8200000524520874,1.840000033378601,4200
2024-12-03 00:00:00+00:00,1.8530000448226929,1.8530000448226929,1.8530000448226929,1.8530000448226929,100
2024-12-04 00:00:00+00:00,1.8300000429153442,1.8730000257492065,1.8300000429153442,1.8730000257492065,1200
2024-12-05 00:00:00+00:00,1.8730000257492065,1.8730000257492065,1.8730000257492065,1.8730000257492065,0
2024-12-06 00:00:00+00:00,1.8600000143051147,1.8600000143051147,1.8200000524520874,1.8600000143051147,8900
2024-12-09 00:00:00+00:00,1.7799999713897705,1.8600000143051147,1.7799999713897705,1.8459999561309814,13600
2024-12-10 00:00:00+00:00,1.7699999809265137,1.7699999809265137,1.7699999809265137,1.7699999809265137,100
2024-12-11 00:00:00+00:00,1.75,2.1500000953674316,1.75,1.899999976158142,40900
2024-12-12 00:00:00+00:00,2.0399999618530273,2.1600000858306885,1.7599999904632568,1.909999966621399,43400
2024-12-13 00:00:00+00:00,1.875,1.9700000286102295,1.8300000429153442,1.9700000286102295,2500
2024-12-16 00:00:00+00:00,1.9149999618530273,2.1600000858306885,1.8700000047683716,1.9800000190734863,21700
2024-12-17 00:00:00+00:00,1.909999966621399,2.1500000953674316,1.899999976158142,2.0399999618530273,9600
2024-12-18 00:00:00+00:00,1.9299999475479126,2.069999933242798,1.9299999475479126,2.0,3400
2024-12-19 00:00:00+00:00,1.9199999570846558,1.9199999570846558,1.9199999570846558,1.9199999570846558,700
2024-12-20 00:00:00+00:00,2.0199999809265137,2.0199999809265137,1.8200000524520874,1.850000023841858,8400
2024-12-23 00:00:00+00:00,1.9199999570846558,1.9450000524520874,1.350000023841858,1.4299999475479126,150000
2024-12-24 00:00:00+00:00,1.3600000143051147,1.6050000190734863,1.3600000143051147,1.5499999523162842,19600
2024-12-26 00:00:00+00:00,1.6629999876022339,1.7899999618530273,1.590000033378601,1.7400000095367432,56500
2024-12-27 00:00:00+00:00,1.6699999570846558,1.809999942779541,1.6699999570846558,1.7599999904632568,19500
2024-12-30 00:00:00+00:00,1.7899999618530273,1.8200000524520874,1.6150000095367432,1.7100000381469727,9700
2024-12-31 00:00:00+00:00,1.7000000476837158,1.75,1.5399999618530273,1.7200000286102295,33100
2025-01-02 00:00:00+00:00,1.6200000047683716,1.649999976158142,1.6200000047683716,1.649999976158142,500
2025-01-03 00:00:00+00:00,1.6799999475479126,1.75,1.6699999570846558,1.6799999475479126,2600
2025-01-06 00:00:00+00:00,1.7799999713897705,1.7899999618530273,1.684999942779541,1.684999942779541,1500
2025-01-07 00:00:00+00:00,1.7400000095367432,1.8200000524520874,1.7029999494552612,1.7029999494552612,24600
2025-01-08 00:00:00+00:00,1.7100000381469727,1.7999999523162842,1.6729999780654907,1.7000000476837158,10300
2025-01-10 00:00:00+00:00,1.7000000476837158,1.7410000562667847,1.6799999475479126,1.7400000095367432,5800
2025-01-13 00:00:00+00:00,1.649999976158142,1.649999976158142,1.4700000286102295,1.4700000286102295,5100
2025-01-14 00:00:00+00:00,1.7970000505447388,1.7970000505447388,1.5800000429153442,1.7899999618530273,6500
2025-01-15 00:00:00+00:00,1.940000057220459,1.940000057220459,1.6799999475479126,1.7949999570846558,2900
2025-01-16 00:00:00+00:00,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,200
2025-01-17 00:00:00+00:00,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,1100
2025-01-21 00:00:00+00:00,1.6100000143051147,1.7599999904632568,1.6100000143051147,1.6740000247955322,4200
