"('date', '')","('open', 'BNL')","('high', 'BNL')","('low', 'BNL')","('close', 'BNL')","('volume', 'BNL')"
2020-12-29 00:00:00+00:00,14.686291565423616,14.686291565423616,14.432952468860703,14.619232177734375,285200
2020-12-30 00:00:00+00:00,14.596590416477461,14.777726834854967,14.596590416477461,14.649421691894531,426900
2020-12-31 00:00:00+00:00,14.64187256090535,14.819235914315726,14.453188632441249,14.777725219726562,221500
2021-01-04 00:00:00+00:00,14.853200092831603,14.909804411507903,14.513568422596887,14.536211013793945,309200
2021-01-05 00:00:00+00:00,14.430548467296134,14.58149475664383,14.430548467296134,14.536211013793945,234000
2021-01-06 00:00:00+00:00,14.634325755334968,14.67206340662206,14.423000666304064,14.573946952819824,419400
2021-01-07 00:00:00+00:00,14.566398310485802,14.596588429210602,14.000346540292664,14.17393684387207,200100
2021-01-08 00:00:00+00:00,14.098462718917652,14.309787787802456,13.977705125399458,14.21167278289795,172000
2021-01-11 00:00:00+00:00,14.06827396504289,14.475831962347948,14.034310798600801,14.166390419006348,231100
2021-01-12 00:00:00+00:00,14.166391524999693,14.28714913965615,14.075822594235191,14.158843994140625,204000
2021-01-13 00:00:00+00:00,14.158841633609827,14.272051698533085,13.9777052418238,14.18148422241211,259300
2021-01-14 00:00:00+00:00,14.302241332857088,14.302241332857088,13.894683385474828,13.917325973510742,178600
2021-01-15 00:00:00+00:00,13.811660879859009,14.138461820188486,13.736188471627054,14.022987365722656,305900
2021-01-19 00:00:00+00:00,14.022990950782516,14.02676399634115,13.622980462986131,13.653170585632324,215200
2021-01-20 00:00:00+00:00,13.675816002476257,13.958841982796551,13.645625873594028,13.796573638916016,164400
2021-01-21 00:00:00+00:00,13.758835113447994,13.939971556728178,13.65317254808734,13.887140274047852,136100
2021-01-22 00:00:00+00:00,13.75883542664417,13.766382958562378,13.622982731205457,13.70600414276123,303000
2021-01-25 00:00:00+00:00,13.932423475888791,14.339981536865235,13.932423475888791,14.151297569274902,477200
2021-01-26 00:00:00+00:00,14.370167741982485,14.468282744960744,13.841852201054527,13.985252380371094,252900
2021-01-27 00:00:00+00:00,13.85695190203636,13.977709533638656,13.585246511158935,13.70600414276123,391900
2021-01-28 00:00:00+00:00,13.789020805178211,13.977704719514387,13.638073097891661,13.872040748596191,297900
2021-01-29 00:00:00+00:00,13.7890217582551,13.841853027593803,13.577695241356157,13.607885360717773,228500
2021-02-01 00:00:00+00:00,13.607885247215327,13.87958912148299,13.547506448539833,13.781474113464355,264600
2021-02-02 00:00:00+00:00,13.879590155814428,13.917327807513956,13.607886261298914,13.849401473999023,219100
2021-02-03 00:00:00+00:00,13.766381786862656,13.849403191352218,13.668266759365862,13.811665534973145,267200
2021-02-04 00:00:00+00:00,13.69090621594944,14.053180474543824,13.675812594813847,13.849401473999023,288100
2021-02-05 00:00:00+00:00,13.819213714097893,13.906008168522115,13.743739837345908,13.826761245727539,252300
2021-02-08 00:00:00+00:00,13.81166513472933,13.875818428942477,13.622981176934971,13.73619270324707,224100
2021-02-09 00:00:00+00:00,13.743736766554422,13.811663096499844,13.683357966552286,13.766379356384277,163400
2021-02-10 00:00:00+00:00,13.826760358151603,14.01544431814722,13.728645332353407,13.894686698913574,370000
2021-02-11 00:00:00+00:00,13.90978329407789,14.14375102718354,13.81921434989967,14.007898330688477,480500
2021-02-12 00:00:00+00:00,13.924870855469647,14.3512953858276,13.807886332174487,14.29469108581543,401100
2021-02-16 00:00:00+00:00,14.2720525050066,14.294695095088352,13.879589580854528,14.045632362365723,471700
2021-02-17 00:00:00+00:00,13.970159521007371,14.204127210747577,13.789023105768733,14.11355972290039,231800
2021-02-18 00:00:00+00:00,14.113558800461998,14.249410023353771,14.02298987898998,14.136199951171875,576100
2021-02-19 00:00:00+00:00,14.06827246278405,14.377713973082415,14.00789366661715,14.36262035369873,397600
2021-02-22 00:00:00+00:00,14.279598065023267,14.36261944432525,13.947513987359295,14.143745422363281,353300
2021-02-23 00:00:00+00:00,14.219221223686693,14.513567696807723,14.007894701714783,14.4531888961792,216300
2021-02-24 00:00:00+00:00,14.551308852410784,14.890939147936086,14.158845834006677,14.25696086883545,442100
2021-02-25 00:00:00+00:00,14.400358853880961,14.709800413439627,13.781475734763632,13.96261215209961,357500
2021-02-26 00:00:00+00:00,13.96261214503441,13.96261214503441,13.653170585632324,13.653170585632324,221000
2021-03-01 00:00:00+00:00,13.819210513708162,14.377714769057764,13.819210513708162,14.083368301391602,389400
2021-03-02 00:00:00+00:00,14.007895292504388,14.181485611233786,13.630527412774411,13.849401473999023,382200
2021-03-03 00:00:00+00:00,13.864498903875765,14.083371562957613,13.81166618246825,13.826761245727539,147700
2021-03-04 00:00:00+00:00,13.773926886327562,13.890911441132262,13.65316928632329,13.766379356384277,437600
2021-03-05 00:00:00+00:00,13.924873252161534,13.924873252161534,13.441841459566458,13.713546752929688,358800
2021-03-08 00:00:00+00:00,13.721096706420147,13.924875712446804,13.41920268242376,13.44939136505127,428100
2021-03-09 00:00:00+00:00,13.502222639307606,13.713549175877205,13.37391749916611,13.44939136505127,258600
2021-03-10 00:00:00+00:00,13.434293930357034,13.781473076270496,13.419200311482191,13.713546752929688,142300
2021-03-11 00:00:00+00:00,13.713549309799419,13.773928115188337,13.4644865576271,13.728644371032715,455200
2021-03-12 00:00:00+00:00,13.796567414021212,13.841851147368338,13.58524092582807,13.773924827575684,614500
2021-03-15 00:00:00+00:00,13.698452201936998,14.060724980144828,13.570147079712052,14.000346183776855,504100
2021-03-16 00:00:00+00:00,14.113558997834,14.317336554793485,13.955063742927521,14.030537605285645,478000
2021-03-17 00:00:00+00:00,14.007895292504388,14.007895292504388,13.789022670823996,13.849401473999023,696500
2021-03-18 00:00:00+00:00,13.826761459621123,14.08337178082084,13.724871940361428,13.887140274047852,910200
2021-03-19 00:00:00+00:00,13.841855277816187,14.222996239680551,13.751286344551986,14.068275451660156,1313800
2021-03-22 00:00:00+00:00,14.090914421406513,14.098461950533057,13.547505280191151,13.721094131469727,1110900
2021-03-23 00:00:00+00:00,13.660715017289277,13.804115188239058,13.509767317390143,13.592788696289062,957900
2021-03-24 00:00:00+00:00,13.50977145950204,14.000349475270095,13.50977145950204,13.955065727233887,970000
2021-03-25 00:00:00+00:00,13.955062779189522,13.955062779189522,13.638073730812051,13.743736267089844,872200
2021-03-26 00:00:00+00:00,13.706002953718142,13.970160789760754,13.6758142682088,13.955065727233887,695900
2021-03-29 00:00:00+00:00,13.917330588574256,13.97770940381461,13.819214114093365,13.924878120422363,515000
2021-03-30 00:00:00+00:00,13.848362521493254,14.00903342699977,13.79480555299108,13.909570693969727,706000
2021-03-31 00:00:00+00:00,13.924877497199393,14.039642674402788,13.810110860677593,14.001386642456055,499100
2021-04-01 00:00:00+00:00,14.031992243956513,14.077898025512695,13.86367007203819,14.077898025512695,620700
2021-04-05 00:00:00+00:00,14.077893200441398,14.345679509821666,14.054941047189194,14.246216773986816,637800
2021-04-06 00:00:00+00:00,14.246220502185908,14.422193866655178,14.169709899580635,14.38393783569336,1092400
2021-04-07 00:00:00+00:00,14.38393504971065,14.437493482683621,14.185009564511954,14.360982894897461,426800
2021-04-08 00:00:00+00:00,14.414541658202877,14.475749844167545,14.162057708683838,14.238568305969238,458800
2021-04-09 00:00:00+00:00,14.246218060537963,14.345680805355121,14.14675385640269,14.207962036132812,556900
2021-04-12 00:00:00+00:00,14.154408440155938,14.269173622131348,14.085549039107,14.269173622131348,405000
2021-04-13 00:00:00+00:00,14.307425936281776,14.491050471570722,14.230915348415193,14.475748062133789,432400
2021-04-14 00:00:00+00:00,14.4757473880593,14.536955563638742,14.330377423813868,14.406888008117676,881400
2021-04-15 00:00:00+00:00,14.322730297157936,14.46810030279046,14.238569943849363,14.452797889709473,964500
2021-04-16 00:00:00+00:00,14.42984325857817,14.888903897855217,14.338030255131851,14.705279350280762,1243600
2021-04-19 00:00:00+00:00,14.682327856028367,14.858301206308216,14.544609074307354,14.774139404296875,1137800
2021-04-20 00:00:00+00:00,14.712931095994476,15.003671068156407,14.712931095994476,14.766488075256348,817400
2021-04-21 00:00:00+00:00,14.728233831516954,14.927160801242648,14.62877107631324,14.873603820800781,650500
2021-04-22 00:00:00+00:00,14.896556731274169,14.98071853868897,14.827697335992667,14.88890552520752,629200
2021-04-23 00:00:00+00:00,14.957766654984598,14.999847563571679,14.865955090175063,14.965417861938477,685800
2021-04-26 00:00:00+00:00,14.919508152818144,15.087830283546696,14.919508152818144,14.957762718200684,683400
2021-04-27 00:00:00+00:00,14.934810562698411,15.049575718164157,14.881253587435605,14.957762718200684,652600
2021-04-28 00:00:00+00:00,15.003673896707875,15.07253329997428,14.957766654984598,14.965417861938477,788200
2021-04-29 00:00:00+00:00,15.041923879910513,15.661656860787279,14.996018111520621,15.577496528625488,3280400
2021-04-30 00:00:00+00:00,15.56219661013515,15.726693887454791,15.263806878866172,15.439780235290527,1832100
2021-05-03 00:00:00+00:00,15.569850617840084,15.745824005931617,15.30206420243378,15.462735176086426,1052600
2021-05-04 00:00:00+00:00,15.447432343809307,15.822332696093186,15.363270533941241,15.523942947387695,1052200
2021-05-05 00:00:00+00:00,15.569847271738466,15.654007614428407,15.340315482439289,15.378571510314941,1225600
2021-05-06 00:00:00+00:00,15.355617275646765,15.409174253199184,15.202597548256735,15.340314865112305,705300
2021-05-07 00:00:00+00:00,15.248505934119123,15.646359920297678,15.248505934119123,15.50098991394043,943100
2021-05-10 00:00:00+00:00,15.516288227005063,15.627227044784256,15.508637022448212,15.569845199584961,494400
2021-05-11 00:00:00+00:00,15.43977709534822,15.585147058157105,15.225547753278175,15.508636474609375,679800
2021-05-12 00:00:00+00:00,15.462732224360668,15.833807677415958,15.41682644912565,15.516290664672852,2241500
2021-05-13 00:00:00+00:00,15.51629243600143,15.745822797697821,15.393876048520896,15.623406410217285,1520700
2021-05-14 00:00:00+00:00,15.684608187611218,15.906488711225606,15.665480908514288,15.753467559814453,1125100
2021-05-17 00:00:00+00:00,15.722862687871004,16.028904989565635,15.654003315921496,15.975346565246582,1176500
2021-05-18 00:00:00+00:00,16.02891045934842,16.396159595522427,15.852935638028153,16.220186233520508,1484700
2021-05-19 00:00:00+00:00,16.128372192382812,16.174277966650614,16.00213094831679,16.128372192382812,956700
2021-05-20 00:00:00+00:00,16.15897992561425,16.587437301037635,16.082469315173302,16.33495330810547,2288600
2021-05-21 00:00:00+00:00,16.380855853731234,16.51857463344755,16.266090690407047,16.426761627197266,1592700
2021-05-24 00:00:00+00:00,16.533875897980995,16.893473773948525,16.503271078246843,16.702198028564453,2591700
2021-05-25 00:00:00+00:00,16.74045178030657,17.077097484430197,16.679243603131187,16.824613571166992,2702000
2021-05-26 00:00:00+00:00,16.901124157465734,16.977634743764472,16.625686630517485,16.824613571166992,2264700
2021-05-27 00:00:00+00:00,16.90112299620976,16.90112299620976,16.36555038823518,16.671592712402344,12416900
2021-05-28 00:00:00+00:00,16.62568471541615,16.83226283683174,16.556825341610953,16.70984649658203,1527000
2021-06-01 00:00:00+00:00,16.755754671353767,17.53998492000603,16.755754671353767,17.482603073120117,2263100
2021-06-02 00:00:00+00:00,17.444350792303727,17.84220477041454,17.031195860664354,17.681533813476562,2366200
2021-06-03 00:00:00+00:00,17.71213421598614,18.41985536888853,17.56676423690226,18.01817512512207,4165500
2021-06-04 00:00:00+00:00,18.064085811497353,18.293616172427097,17.773345797713336,18.285964965820312,2115900
2021-06-07 00:00:00+00:00,18.36247336506875,18.745024893507683,18.349466461332728,18.469587326049805,2608600
2021-06-08 00:00:00+00:00,18.477237620089802,18.867440334963522,18.362472459084167,18.64556121826172,2042800
2021-06-09 00:00:00+00:00,18.63791162189422,19.08167135292416,18.515495245011362,18.829187393188477,1937400
2021-06-10 00:00:00+00:00,18.852140080347322,19.27294766458408,18.829187921112215,19.00516128540039,2443100
2021-06-11 00:00:00+00:00,19.043413378641464,19.556032451741693,18.898044858009914,19.25764274597168,2597900
2021-06-14 00:00:00+00:00,19.341805544153207,20.543017093870905,19.272946153211073,19.77791404724121,4819600
2021-06-15 00:00:00+00:00,19.479521285201024,19.666972158506425,18.92864766170696,18.966903686523438,3896800
2021-06-16 00:00:00+00:00,19.02811465235912,19.823821113886293,18.783280435647796,19.104623794555664,5632400
2021-06-17 00:00:00+00:00,18.852139354765317,19.494826056343072,18.599655397668222,18.614957809448242,6423300
2021-06-18 00:00:00+00:00,18.63025825519756,19.42596461265057,18.438982506087356,19.01280975341797,22823300
2021-06-21 00:00:00+00:00,19.11227030390548,19.303546031028596,18.959250597797777,19.081666946411133,4126500
2021-06-22 00:00:00+00:00,18.592000685801498,18.94394879378199,18.056429508360626,18.14824104309082,4305500
2021-06-23 00:00:00+00:00,18.23240607588273,18.530795805810637,17.956968504061095,18.400728225708008,2032900
2021-06-24 00:00:00+00:00,17.55146380806656,17.979921093602893,17.536161397324996,17.964618682861328,7391500
2021-06-25 00:00:00+00:00,18.018174580122295,18.240055144608426,17.842201245106608,17.956966400146484,18697100
2021-06-28 00:00:00+00:00,17.972270964017564,18.117640956127573,17.61649791923046,18.0870361328125,2481600
2021-06-29 00:00:00+00:00,18.183717627308422,18.38481378634694,17.920745840506612,17.998090744018555,1551800
2021-06-30 00:00:00+00:00,18.06770111887787,18.957163826563814,17.634570246685186,18.106372833251953,1684500
2021-07-01 00:00:00+00:00,18.20692052560929,18.350007630226663,18.021292177439793,18.27652931213379,1443700
2021-07-02 00:00:00+00:00,18.361607067315436,18.72125955974924,18.29586486827518,18.616844177246094,1358500
2021-07-06 00:00:00+00:00,18.616845189485492,18.787004255511928,18.423483687350856,18.74833106994629,1306200
2021-07-07 00:00:00+00:00,18.740598678588867,18.887553850886103,18.62458205845162,18.740598678588867,837300
2021-07-08 00:00:00+00:00,18.655515250123564,18.872079152090446,18.253323038998015,18.732858657836914,807200
2021-07-09 00:00:00+00:00,18.86434733562972,18.91848831921304,18.547234595872137,18.910755157470703,1171700
2021-07-12 00:00:00+00:00,18.879816851623378,19.15438982916244,18.825675867345947,19.04997444152832,922400
2021-07-13 00:00:00+00:00,19.003570481978986,19.096384663281107,18.5936449922423,18.663253784179688,638900
2021-07-14 00:00:00+00:00,18.6091093370406,18.94169133502875,18.508562011598904,18.887550354003906,786200
2021-07-15 00:00:00+00:00,18.918490675336724,19.04997656979921,18.85274846572115,19.01130485534668,508800
2021-07-16 00:00:00+00:00,19.127320791888835,19.235604243911144,18.97263246436328,19.02677345275879,709500
2021-07-19 00:00:00+00:00,18.81794301363172,18.988100619662337,18.624581494184113,18.864349365234375,1067300
2021-07-20 00:00:00+00:00,19.0113035023619,19.583653391868516,18.837277849247773,19.529512405395508,1498000
2021-07-21 00:00:00+00:00,19.529511390764675,19.862093404941415,19.382556238521918,19.475370407104492,919500
2021-07-22 00:00:00+00:00,19.467640870939245,19.49471136986222,19.142793408631984,19.25881004333496,571700
2021-07-23 00:00:00+00:00,19.3593541376628,19.544981002807617,19.220133619996396,19.544981002807617,682000
2021-07-26 00:00:00+00:00,19.653261860642044,19.838888715289972,19.413494024459023,19.637792587280273,548100
2021-07-27 00:00:00+00:00,19.62232646963362,19.947173861895664,19.57978670186114,19.83115577697754,1189700
2021-07-28 00:00:00+00:00,19.885301156653956,19.970380710996594,19.676471803170795,19.784753799438477,653100
2021-07-29 00:00:00+00:00,19.954907364891092,20.101862526461538,19.76928049117481,19.823421478271484,614300
2021-07-30 00:00:00+00:00,19.869831500559904,20.372571190210852,19.869831500559904,20.12506866455078,1882800
2021-08-02 00:00:00+00:00,20.233344952269892,20.43444106654054,19.660995154067745,19.746074676513672,796200
2021-08-03 00:00:00+00:00,19.815688970813113,20.039987564086914,19.69967088007941,20.039987564086914,973800
2021-08-04 00:00:00+00:00,19.82342135251283,20.446045650637217,19.82342135251283,20.357099533081055,889900
2021-08-05 00:00:00+00:00,20.48858463497472,20.767025670745223,20.442178287423367,20.751556396484375,815700
2021-08-06 00:00:00+00:00,20.80570154667591,21.045469444798226,20.697419555633214,20.743825912475586,781000
2021-08-09 00:00:00+00:00,20.712890014623596,20.983595007673554,20.60460654217204,20.913986206054688,635300
2021-08-10 00:00:00+00:00,20.88304408547923,21.13054659415901,20.63554157679945,20.64327621459961,1000200
2021-08-11 00:00:00+00:00,20.643276239968,20.743823581030977,20.376436398844245,20.41124153137207,906200
2021-08-12 00:00:00+00:00,20.469254083236898,20.469254083236898,20.13280539466297,20.34163475036621,683300
2021-08-13 00:00:00+00:00,20.372568357985628,20.883042615000477,20.372568357985628,20.8211669921875,565200
2021-08-16 00:00:00+00:00,20.782495627583195,20.898512237887605,20.56593020651205,20.658742904663086,620600
2021-08-17 00:00:00+00:00,20.534993007907023,20.565931559480212,20.260420001235996,20.372570037841797,742400
2021-08-18 00:00:00+00:00,20.349367861429354,20.442182048841318,19.947176983261404,20.001317977905273,1110600
2021-08-19 00:00:00+00:00,19.84662604650581,20.310693983746717,19.74607870646541,20.039987564086914,601800
2021-08-20 00:00:00+00:00,20.109594818444386,20.620069030432564,19.95490503744084,20.364831924438477,751800
2021-08-23 00:00:00+00:00,20.504058612130066,20.883047067060037,20.500190555062066,20.5427303314209,1238500
2021-08-24 00:00:00+00:00,20.03225146720298,20.573664267085977,19.985845119428525,20.527257919311523,1210700
2021-08-25 00:00:00+00:00,20.596865931322743,20.867572321117322,20.403504435073923,20.612335205078125,1045800
2021-08-26 00:00:00+00:00,20.70514924909783,20.87530683370044,20.55045946292736,20.581398010253906,529700
2021-08-27 00:00:00+00:00,20.55045869832475,20.883040693555383,20.55045869832475,20.666475296020508,795700
2021-08-30 00:00:00+00:00,20.767026677068685,20.88304328918457,20.55046125261611,20.88304328918457,614600
2021-08-31 00:00:00+00:00,20.88304660105248,21.223363329097413,20.76702997053738,21.192424774169922,1006800
2021-09-01 00:00:00+00:00,21.238827861496407,21.385783024314453,21.11507661130161,21.223360061645508,536700
2021-09-02 00:00:00+00:00,21.238826531479223,21.63328416998515,21.04546503075462,21.586877822875977,739800
2021-09-03 00:00:00+00:00,21.57914476025863,21.656489661237877,21.281367850388854,21.517269134521484,644900
2021-09-07 00:00:00+00:00,21.401253986909957,21.52113866540289,21.23882953620239,21.339378356933594,677100
2021-09-08 00:00:00+00:00,21.238825861705024,21.57140786850023,21.200154152872102,21.370311737060547,874800
2021-09-09 00:00:00+00:00,21.32390892450831,21.362582114980004,20.705152629274917,20.7360897064209,992000
2021-09-10 00:00:00+00:00,20.736084589749492,20.828898748748102,20.287486017590055,20.31068992614746,936400
2021-09-13 00:00:00+00:00,20.341633203790245,20.99132808937004,20.31069612483626,20.82890510559082,692200
2021-09-14 00:00:00+00:00,21.07640261415052,21.200153850930715,20.31919894116499,20.4344425201416,974300
2021-09-15 00:00:00+00:00,20.480849881346188,20.681946019899776,20.411239622799517,20.488584518432617,705100
2021-09-16 00:00:00+00:00,20.465382393487264,20.65874391183192,20.395773604095993,20.45764923095703,585900
2021-09-17 00:00:00+00:00,20.573666943576114,20.62007329738771,19.715141284288983,19.7924861907959,3141800
2021-09-20 00:00:00+00:00,19.691936373995226,20.070926249191402,19.36709043850933,19.660999298095703,1012800
2021-09-21 00:00:00+00:00,19.83888995831962,19.947173403405536,19.58365283278264,19.653263092041016,594800
2021-09-22 00:00:00+00:00,19.769280589713674,20.024517726749682,19.521778090191635,19.753812789916992,822400
2021-09-23 00:00:00+00:00,19.823418754565136,19.881427790044796,19.55271385627618,19.575916290283203,636700
2021-09-24 00:00:00+00:00,19.56819005269761,19.645534974790547,19.05771563220857,19.227874755859375,846600
2021-09-27 00:00:00+00:00,19.266540309826713,19.730608218550483,19.189195412500883,19.305212020874023,656200
2021-09-28 00:00:00+00:00,19.251072599088104,19.340018721907015,18.957163735653065,19.31294822692871,767000
2021-09-29 00:00:00+00:00,19.434069969903238,19.856039336790758,19.410626647678086,19.480955123901367,680100
2021-09-30 00:00:00+00:00,19.62942734491922,19.762269862226418,19.371556751376094,19.387184143066406,1031900
2021-10-01 00:00:00+00:00,19.50439790308759,20.14516866096386,19.434070913900392,19.91073989868164,923300
2021-10-04 00:00:00+00:00,19.89510900869328,20.207680660192587,19.754453554061104,20.090465545654297,665700
2021-10-05 00:00:00+00:00,20.246757861994254,20.246757861994254,19.840415777144,19.879487991333008,551500
