"('date', '')","('open', 'CMSD')","('high', 'CMSD')","('low', 'CMSD')","('close', 'CMSD')","('volume', 'CMSD')"
2019-02-21 00:00:00+00:00,17.434223585288773,17.434223585288773,17.336980004532524,17.41338539123535,279100
2019-02-22 00:00:00+00:00,17.4272771105278,17.448115304090884,17.40643891696472,17.434223175048828,206600
2019-02-25 00:00:00+00:00,17.441173972166897,17.441173972166897,17.343930367312172,17.38560676574707,393000
2019-02-26 00:00:00+00:00,17.399496162655392,17.42728042602539,17.38560535579699,17.42728042602539,258100
2019-02-27 00:00:00+00:00,17.40643702254713,17.475896335371502,17.38560015607816,17.468950271606445,323900
2019-02-28 00:00:00+00:00,17.475898831181738,17.538412089168848,17.44116983222285,17.50368309020996,1670700
2019-03-01 00:00:00+00:00,17.50368309020996,17.507155460175294,17.420331637951683,17.50368309020996,121300
2019-03-04 00:00:00+00:00,17.545358153925903,17.545358153925903,17.448115896979907,17.50368309020996,193300
2019-03-05 00:00:00+00:00,17.503681599449436,17.52451846711957,17.482843406953027,17.5175724029541,161300
2019-03-06 00:00:00+00:00,17.503678273762734,17.517569074628156,17.475894022379844,17.48978614807129,147000
2019-03-07 00:00:00+00:00,17.496735922557484,17.524518855008036,17.378655478783443,17.392547607421875,184400
2019-03-08 00:00:00+00:00,17.378660777643084,17.455064858797904,17.36476864476886,17.4481201171875,108500
2019-03-11 00:00:00+00:00,17.455060043785565,17.503682495432756,17.399492852443693,17.434223175048828,134100
2019-03-12 00:00:00+00:00,17.44116834678648,17.531464531285042,17.44116834678648,17.5175724029541,202000
2019-03-13 00:00:00+00:00,17.531461837323562,17.642596197241136,17.517569711127344,17.628704071044922,377600
2019-03-14 00:00:00+00:00,17.628709879078645,17.68427707734485,17.607873007745383,17.656494140625,187200
2019-03-15 00:00:00+00:00,17.656495549222868,17.705116685981373,17.60787441246436,17.68427848815918,135100
2019-03-18 00:00:00+00:00,17.691218422859883,17.73984086759394,17.677327620619167,17.705110549926758,89400
2019-03-19 00:00:00+00:00,17.70511486051025,17.70511486051025,17.663439793989347,17.677331924438477,29200
2019-03-20 00:00:00+00:00,17.677334741432887,17.705117681932048,17.621767535607873,17.698171615600586,340600
2019-03-21 00:00:00+00:00,17.69122455409991,17.712062751922105,17.67038768110433,17.68427848815918,91000
2019-03-22 00:00:00+00:00,17.698170620040642,17.705116685981373,17.6426034173414,17.68427848815918,100700
2019-03-25 00:00:00+00:00,17.68427235932645,17.71275082236569,17.64954336648542,17.705110549926758,138600
2019-03-26 00:00:00+00:00,17.705114949581365,17.74679001631193,17.67733201336982,17.739845275878906,101800
2019-03-27 00:00:00+00:00,17.7676281279308,17.83014139014378,17.71900699617103,17.746789932250977,152200
2019-03-28 00:00:00+00:00,17.760682151688037,17.809303283691406,17.760682151688037,17.809303283691406,147700
2019-03-29 00:00:00+00:00,17.823198396934067,17.913495935617213,17.795415456065438,17.885711669921875,347200
2019-04-01 00:00:00+00:00,17.89959716796875,17.913489295667056,17.83708391815258,17.89959716796875,158700
2019-04-02 00:00:00+00:00,17.89959716796875,17.913489295667056,17.83708391815258,17.89959716796875,165100
2019-04-03 00:00:00+00:00,17.90655177167996,17.92252653380799,17.885713570194497,17.920442581176758,69400
2019-04-04 00:00:00+00:00,17.9204378559117,17.941276051902545,17.885708854086793,17.934329986572266,177900
2019-04-05 00:00:00+00:00,17.92043934819089,17.955169677734375,17.88571034347401,17.955169677734375,132900
2019-04-08 00:00:00+00:00,17.92043885114951,17.955169179729715,17.898906444877753,17.948223114013672,47700
2019-04-09 00:00:00+00:00,17.955169677734375,17.955169677734375,17.906548541200102,17.955169677734375,19000
2019-04-10 00:00:00+00:00,17.955167275480235,17.98295021057129,17.916270371456903,17.98295021057129,33600
2019-04-11 00:00:00+00:00,17.982947803551593,17.989199658644143,17.93918879238249,17.976001739501953,111100
2019-04-12 00:00:00+00:00,17.982952117767308,17.982952117767308,17.934330982581592,17.948223114013672,21100
2019-04-15 00:00:00+00:00,17.976001739501953,18.00378599570051,17.93918879238249,17.976001739501953,43200
2019-04-16 00:00:00+00:00,17.981560883377842,18.04546255823509,17.974614818749643,17.996841430664062,50800
2019-04-17 00:00:00+00:00,18.00379081426865,18.00379081426865,17.934331480008282,17.955169677734375,26000
2019-04-18 00:00:00+00:00,17.99683993165087,17.99683993165087,17.93432668003037,17.976001739501953,31500
2019-04-22 00:00:00+00:00,18.010734969807814,18.010734969807814,17.948221708086823,17.989896774291992,39600
2019-04-23 00:00:00+00:00,17.989894956597094,18.01767921447754,17.959333862720207,18.01767921447754,40500
2019-04-24 00:00:00+00:00,18.03157093346848,18.038516998291016,17.920436545960694,18.038516998291016,57400
2019-04-25 00:00:00+00:00,17.96211062032853,18.02462387084961,17.96211062032853,18.02462387084961,24200
2019-04-26 00:00:00+00:00,18.038516083061538,18.087138534352313,18.003092876538204,18.01767921447754,103500
2019-04-29 00:00:00+00:00,18.024626188847026,18.024626188847026,17.976003735101745,18.003787994384766,32500
2019-04-30 00:00:00+00:00,18.031569224356787,18.191326050479873,17.99684022836227,18.163541793823242,238600
2019-05-01 00:00:00+00:00,18.128820765836014,18.128820765836014,17.98990207114764,18.045469284057617,55700
2019-05-02 00:00:00+00:00,18.10103316983693,18.10103316983693,18.017683028205887,18.052412033081055,91600
2019-05-03 00:00:00+00:00,18.094089513650733,18.094089513650733,18.03852230355411,18.05936050415039,15800
2019-05-06 00:00:00+00:00,18.024623722214507,18.052406652869088,17.97600127512311,18.030874252319336,10500
2019-05-07 00:00:00+00:00,18.01073487967123,18.1774364684841,17.920437357714388,17.927383422851562,108900
2019-05-08 00:00:00+00:00,17.94821880812965,18.02462418784943,17.92738061598073,17.976001739501953,23600
2019-05-09 00:00:00+00:00,17.982947386248313,17.989893450136766,17.892651205350877,17.96211051940918,124600
2019-05-10 00:00:00+00:00,17.955167773258765,18.02462710015169,17.955167773258765,17.989896774291992,116800
2019-05-13 00:00:00+00:00,17.94821929176792,17.96905748447835,17.878759974226107,17.913490295410156,43800
2019-05-14 00:00:00+00:00,17.92043604458024,18.01767962454866,17.92043604458024,17.996841430664062,83400
2019-05-15 00:00:00+00:00,18.003785679067175,18.07324499351573,17.989893551212216,18.02462387084961,118300
2019-05-16 00:00:00+00:00,18.047213644912542,20.17236636882438,18.047213644912542,18.082504272460938,139400
2019-05-17 00:00:00+00:00,18.082505653794573,18.096620559692383,18.047215023550304,18.096620559692383,74300
2019-05-20 00:00:00+00:00,18.061332120507274,18.08250649964431,17.983694076538086,17.983694076538086,74300
2019-05-21 00:00:00+00:00,18.004863777155162,18.033094929135462,17.97663127897526,18.018980026245117,191200
2019-05-22 00:00:00+00:00,18.011921456197577,18.06132698059082,18.011921456197577,18.06132698059082,116500
2019-05-23 00:00:00+00:00,18.03309400045268,18.089557647705078,18.011920974107746,18.089557647705078,65600
2019-05-24 00:00:00+00:00,18.061331275648012,18.096620559692383,17.997809487408226,18.096620559692383,54300
2019-05-28 00:00:00+00:00,18.096616783074804,18.131907405954202,18.068385630970898,18.110733032226562,57100
2019-05-29 00:00:00+00:00,18.110731203887465,18.13896369934082,18.08250005463359,18.13896369934082,101800
2019-05-30 00:00:00+00:00,18.160137743247656,18.230717639640055,18.160137743247656,18.22365951538086,76700
2019-05-31 00:00:00+00:00,18.223660118259463,18.35070366672875,18.174254593010204,18.301298141479492,311400
2019-06-03 00:00:00+00:00,18.287181980521254,18.30129822957459,18.181312805020436,18.198957443237305,100400
2019-06-04 00:00:00+00:00,18.22366246746964,18.28718424989287,18.195431312059192,18.258953094482422,66500
2019-06-05 00:00:00+00:00,18.32247023348619,18.38599200447836,18.237775436296314,18.3083553314209,55600
2019-06-06 00:00:00+00:00,18.336589398018386,18.34364752327333,18.29424199268848,18.338706970214844,22200
2019-06-07 00:00:00+00:00,18.343651754812807,18.40011542367772,18.329535501046568,18.336593627929688,45700
2019-06-10 00:00:00+00:00,18.414228822209783,18.414228822209783,18.34364891052246,18.34364891052246,35400
2019-06-11 00:00:00+00:00,18.35070602760395,18.35070602760395,18.294242370597775,18.322473526000977,38800
2019-06-12 00:00:00+00:00,18.350709881695927,18.350709881695927,18.322477374163448,18.336593627929688,9400
2019-06-13 00:00:00+00:00,18.350702936456802,18.378935433304054,18.301297413173653,18.3118839263916,25800
2019-06-14 00:00:00+00:00,18.3365883168171,18.340118052336315,18.19825283933636,18.28012466430664,77900
2019-06-17 00:00:00+00:00,18.32247550316298,18.3507080078125,18.280128092388622,18.3507080078125,27700
2019-06-18 00:00:00+00:00,18.3507080078125,18.378940512462016,18.32247550316298,18.3507080078125,153900
2019-06-19 00:00:00+00:00,18.393051067485313,18.400109191978007,18.301298141479492,18.301298141479492,60600
2019-06-20 00:00:00+00:00,18.33658842954411,18.400110207283845,18.28718290156869,18.38599395751953,55200
2019-06-21 00:00:00+00:00,18.38599729242448,18.414229797073997,18.32953362932536,18.3507080078125,38000
2019-06-24 00:00:00+00:00,18.35070661890223,18.40011215209961,18.343648493274056,18.40011215209961,33600
2019-06-25 00:00:00+00:00,18.357763884431343,18.435401916503906,18.357763884431343,18.435401916503906,36600
2019-06-26 00:00:00+00:00,18.449514952859346,18.534211101653785,18.42834192531045,18.513036727905273,67800
2019-06-27 00:00:00+00:00,18.5200954895276,18.611849766060967,18.43187094850687,18.60479164123535,73500
2019-06-28 00:00:00+00:00,18.63301914840267,18.724773406982422,18.527149989133218,18.724773406982422,344000
2019-07-01 00:00:00+00:00,18.668310981098205,18.668310981098205,18.59067296435263,18.61890411376953,56300
2019-07-02 00:00:00+00:00,18.625964631861,18.625964631861,18.491864299044323,18.590675354003906,38300
2019-07-03 00:00:00+00:00,18.590675354003906,18.590675354003906,18.46363179979892,18.590675354003906,17800
2019-07-05 00:00:00+00:00,18.597735350686357,18.597735350686357,18.520097316146856,18.576560974121094,28100
2019-07-08 00:00:00+00:00,18.597731088256726,18.61890411376953,18.527151195415247,18.61890411376953,52100
2019-07-09 00:00:00+00:00,18.618909390155576,18.625967516059866,18.541272697608136,18.597736358642578,52800
2019-07-10 00:00:00+00:00,18.63302376790887,18.675371172875554,18.520096457197884,18.61185073852539,101600
2019-07-11 00:00:00+00:00,18.661255817894997,18.675370721743104,18.64925713997433,18.654197692871094,23300
2019-07-12 00:00:00+00:00,18.67536930095289,18.724776172361423,18.59773262399582,18.689485549926758,19500
2019-07-15 00:00:00+00:00,18.76006507873535,18.76006507873535,18.696543305804905,18.76006507873535,22300
2019-07-16 00:00:00+00:00,18.760064105426903,18.760064105426903,18.734655936052775,18.753005981445312,23700
2019-07-17 00:00:00+00:00,18.753007596624332,19.042383973795758,18.724776444465945,18.915340423583984,49700
2019-07-18 00:00:00+00:00,18.79535703413544,19.064265821468975,18.79535703413544,19.035327911376953,38800
2019-07-19 00:00:00+00:00,19.077673448155057,19.18354261822438,19.02826657900314,19.11296272277832,37500
2019-07-22 00:00:00+00:00,19.148257377829605,19.335294355246717,19.09179371484706,19.197664260864258,71200
2019-07-23 00:00:00+00:00,19.197661307071844,19.197661307071844,19.10590702746777,19.162370681762695,37300
2019-07-24 00:00:00+00:00,19.211773235889282,19.211773235889282,19.042382299236124,19.063556671142578,69300
2019-07-25 00:00:00+00:00,19.105902421656403,19.16801336874769,18.823584218239485,18.901222229003906,114700
2019-07-26 00:00:00+00:00,18.92239591769329,19.07061382106918,18.92239591769329,19.05649757385254,67100
2019-07-29 00:00:00+00:00,19.084733998481987,19.180015321317416,19.070617748358327,19.162370681762695,61600
2019-07-30 00:00:00+00:00,19.1764827538809,19.232946395874023,19.105902864839646,19.232946395874023,84900
2019-07-31 00:00:00+00:00,19.23295170192656,19.338820891596292,19.148255542470906,19.28941535949707,354100
2019-08-01 00:00:00+00:00,19.197663190027384,19.289416132431114,19.03532899008257,19.084735870361328,85300
2019-08-02 00:00:00+00:00,19.127080137434305,19.25412368774414,19.070616486874336,19.25412368774414,36600
2019-08-05 00:00:00+00:00,19.204715072306367,19.204715072306367,18.95204015802164,19.049440383911133,270100
2019-08-06 00:00:00+00:00,19.162372829780868,19.22589461625814,19.02827113097331,19.180017471313477,254400
2019-08-07 00:00:00+00:00,19.162366735578498,19.162366735578498,19.007092054793716,19.05649757385254,54000
2019-08-08 00:00:00+00:00,19.141198246331072,19.268240462784366,19.073441320596185,19.240009307861328,36200
2019-08-09 00:00:00+00:00,19.240007438554244,19.36705098886408,19.148253165019533,19.25412368774414,52800
2019-08-12 00:00:00+00:00,19.303530565252164,19.316234651932707,19.124258495827462,19.190603256225586,36900
2019-08-13 00:00:00+00:00,19.261178889970292,19.374106173956534,19.204713901777755,19.232946395874023,29600
2019-08-14 00:00:00+00:00,19.25412525270934,19.402341842651367,19.19766159756003,19.402341842651367,49500
2019-08-15 00:00:00+00:00,19.414503274655267,19.657721190066074,19.328662460048598,19.37873649597168,132800
2019-08-16 00:00:00+00:00,19.400194028768333,19.421653546503435,19.303622105715625,19.35011863708496,57700
2019-08-19 00:00:00+00:00,19.393040401384994,19.45026805603679,19.31435186458318,19.35011863708496,105000
2019-08-20 00:00:00+00:00,19.314354981366968,19.52180611571573,19.314354981366968,19.50034523010254,57500
2019-08-21 00:00:00+00:00,19.493188654238946,19.657717992484866,19.493188654238946,19.614797592163086,59000
2019-08-22 00:00:00+00:00,19.636259139766835,19.707792687921565,19.557570599498668,19.657718658447266,33800
2019-08-23 00:00:00+00:00,19.643416525834837,19.643416525834837,19.5218089164919,19.528961181640625,28200
2019-08-26 00:00:00+00:00,19.62195545077736,19.629109079776043,19.529675956200236,19.564727783203125,34800
2019-08-27 00:00:00+00:00,19.629107225259197,19.629107225259197,19.528957793154778,19.586185455322266,36400
2019-08-28 00:00:00+00:00,19.61480224599433,19.765024364969893,19.60550239165339,19.729257583618164,42200
2019-08-29 00:00:00+00:00,19.729252902631114,19.77217330295289,19.579030819297426,19.614797592163086,76600
2019-08-30 00:00:00+00:00,19.636262244378408,19.707795803843023,19.5790345781576,19.70064353942871,153700
2019-09-03 00:00:00+00:00,19.686336567550573,19.772177385920312,19.571881233447446,19.600494384765625,41100
2019-09-04 00:00:00+00:00,19.657724325892737,19.672031585414544,19.438113486335993,19.63626480102539,33500
2019-09-05 00:00:00+00:00,19.63626318299865,19.657722706097733,19.521807845086034,19.536113739013672,32700
2019-09-06 00:00:00+00:00,19.60049432762012,19.60049432762012,19.5432666607354,19.57903480529785,35300
2019-09-09 00:00:00+00:00,19.53610915622004,19.5804608280298,19.514649638154946,19.564008712768555,21300
2019-09-10 00:00:00+00:00,19.586181122227842,19.586181122227842,19.28573562121299,19.314350128173828,66800
2019-09-11 00:00:00+00:00,19.385890917906238,19.593340698707628,19.221361546164584,19.57903480529785,85800
2019-09-12 00:00:00+00:00,19.593340755832276,19.67202930968388,19.45742589934432,19.600494384765625,62200
2019-09-13 00:00:00+00:00,19.621951044111658,19.621951044111658,19.250685559625012,19.310775756835938,49000
2019-09-16 00:00:00+00:00,19.435961572676305,19.44311520034357,19.322221212272257,19.34225082397461,22000
2019-09-17 00:00:00+00:00,19.37873649597168,19.450271417754,19.306486620651924,19.37873649597168,28800
2019-09-18 00:00:00+00:00,19.385889319943608,19.593339083645088,19.385889319943608,19.586185455322266,31500
2019-09-19 00:00:00+00:00,19.636258040450805,19.772172865867713,19.636258040450805,19.750713348388672,26700
2019-09-20 00:00:00+00:00,19.757869137540286,19.84370994567871,19.672026964986813,19.84370994567871,31900
2019-09-23 00:00:00+00:00,19.843710797064603,20.015393785122484,19.83655716867697,19.958166122436523,55300
2019-09-24 00:00:00+00:00,20.001083374023438,20.01539062854234,19.95100934762217,20.001083374023438,33300
2019-09-25 00:00:00+00:00,20.001087544275276,20.01539480177726,19.850865433749963,19.929553985595703,53100
2019-09-26 00:00:00+00:00,19.951012084582306,20.00823974609375,19.793636356529607,20.00823974609375,56600
2019-09-27 00:00:00+00:00,19.986777483919425,20.079771909462515,19.87947580385743,20.001083374023438,105300
2019-09-30 00:00:00+00:00,20.044008692516844,20.208538055419922,19.979627400178224,20.208538055419922,317800
2019-10-01 00:00:00+00:00,20.194230416716433,20.20138404510943,20.029701056922764,20.065467834472656,51700
2019-10-02 00:00:00+00:00,20.02970205927924,20.02970205927924,19.888778438156564,19.929553985595703,33600
2019-10-03 00:00:00+00:00,20.001085883717256,20.036139071011434,19.96317288245832,20.022546768188477,16200
2019-10-04 00:00:00+00:00,20.02970249028162,20.094083786010742,19.900939898823378,20.094083786010742,31500
2019-10-07 00:00:00+00:00,20.094085332692572,20.094085332692572,19.900941430638536,19.95101547241211,45600
2019-10-08 00:00:00+00:00,19.993937431161743,19.993937431161743,19.865174828620187,19.91524887084961,20800
2019-10-09 00:00:00+00:00,20.065465640590425,20.065465640590425,19.858730850972233,19.865169525146484,29900
2019-10-10 00:00:00+00:00,19.90094077690737,19.922401664569055,19.81152245827323,19.90809440612793,31000
2019-10-11 00:00:00+00:00,19.95816458481651,19.993932723999023,19.848716671306526,19.993932723999023,21900
2019-10-14 00:00:00+00:00,20.001081652385228,20.158458709716797,19.920248263699634,20.158458709716797,38800
2019-10-15 00:00:00+00:00,20.172773678444976,20.172773678444976,19.97247614905866,20.039718627929688,69200
2019-10-16 00:00:00+00:00,20.0797756926818,20.097659081992383,19.979627621010415,20.086929321289062,34800
2019-10-17 00:00:00+00:00,20.129845066107826,20.129845066107826,19.98677662034506,20.079771041870117,36600
2019-10-18 00:00:00+00:00,20.129845066107826,20.129845066107826,20.058311525433858,20.079771041870117,14600
2019-10-21 00:00:00+00:00,20.065469868998786,20.129851166648578,19.95101453193588,20.11554527282715,199500
2019-10-22 00:00:00+00:00,20.07977652820089,20.13700419502509,20.02970249028162,20.094083786010742,50800
2019-10-23 00:00:00+00:00,20.13700419502509,20.13700419502509,20.06475431682511,20.094083786010742,33900
2019-10-24 00:00:00+00:00,20.101230410571716,20.122689925393647,20.02254188445204,20.029695510864258,91000
2019-10-25 00:00:00+00:00,20.029700630816194,20.07691348567351,19.968180519477247,20.00823974609375,35200
2019-10-28 00:00:00+00:00,20.01538825803982,20.085491886698946,19.936701096334865,20.029695510864258,34000
2019-10-29 00:00:00+00:00,20.065465640590425,20.065465640590425,19.865169525146484,19.865169525146484,15100
2019-10-30 00:00:00+00:00,19.850858688354492,19.850858688354492,19.629101730088273,19.850858688354492,38300
2019-10-31 00:00:00+00:00,19.893781693961444,20.029697883061242,19.81008712029713,20.001083374023438,230700
2019-11-01 00:00:00+00:00,20.00108951418568,20.041150112019842,19.87304323085259,19.95101547241211,36600
2019-11-04 00:00:00+00:00,19.97963058889842,19.993937848238225,19.915249286284638,19.972476959228516,28600
2019-11-05 00:00:00+00:00,19.96531549671591,19.97962275044266,19.88591201227171,19.90093421936035,30500
2019-11-06 00:00:00+00:00,20.008237140675178,20.008237140675178,19.81509466098397,19.858015060424805,29000
2019-11-07 00:00:00+00:00,19.786482955116014,19.793636583438836,19.54326504980042,19.586185455322266,37900
2019-11-08 00:00:00+00:00,19.68633037920371,19.68633037920371,19.536106947656197,19.54326057434082,31700
2019-11-11 00:00:00+00:00,19.593337606283516,19.674172372262785,19.57473926557859,19.64341163635254,21400
2019-11-12 00:00:00+00:00,19.65056842288384,19.65056842288384,19.58618712689893,19.600494384765625,28700
2019-11-13 00:00:00+00:00,19.64341140305033,19.757868081810834,19.64341140305033,19.657718658447266,34000
2019-11-14 00:00:00+00:00,19.76430132433357,19.786052703857422,19.662797652323217,19.786052703857422,26000
2019-11-15 00:00:00+00:00,19.78604540479403,19.85854721069336,19.778794947627436,19.85854721069336,111000
2019-11-18 00:00:00+00:00,19.865809582976638,19.93106235372999,19.793306350708008,19.793306350708008,45400
2019-11-19 00:00:00+00:00,19.9093069567324,19.916557416786446,19.679473042843014,19.735300064086914,52900
2019-11-20 00:00:00+00:00,19.757050864492285,19.822303620180026,19.684547648963257,19.786052703857422,31000
2019-11-21 00:00:00+00:00,19.80780338787793,19.80780338787793,19.39453684277004,19.55404281616211,52300
2019-11-22 00:00:00+00:00,19.52504493242096,19.680200373632754,19.52504493242096,19.59029769897461,47800
2019-11-25 00:00:00+00:00,19.641043989854,19.68454536096158,19.561290323753727,19.64829444885254,20000
2019-11-26 00:00:00+00:00,19.677295165206797,19.677295165206797,19.525039672851562,19.525039672851562,33600
2019-11-27 00:00:00+00:00,19.525038908219038,19.600442020399292,19.235027470173293,19.271278381347656,63600
2019-11-29 00:00:00+00:00,19.271281871860996,19.28578279211067,19.14077635538168,19.17702865600586,109300
2019-12-02 00:00:00+00:00,19.22052646859508,19.242277844934854,19.039269147747763,19.053770065307617,42800
2019-12-03 00:00:00+00:00,19.10452398500654,19.126273980843393,18.992143935942327,19.111774444580078,47000
2019-12-04 00:00:00+00:00,19.13352268752808,19.20602589373744,19.061020864202362,19.14802360534668,77700
2019-12-05 00:00:00+00:00,19.155272782693157,19.198774150354904,19.08276958133455,19.140771865844727,59300
2019-12-06 00:00:00+00:00,19.133524795108226,19.242280307843625,19.097273879452285,19.227779388427734,78300
2019-12-09 00:00:00+00:00,19.249526407204314,19.30752869301246,19.184999676686854,19.30027961730957,31600
2019-12-10 00:00:00+00:00,19.300280400632186,19.351032229913685,19.300280400632186,19.329280853271484,27900
2019-12-11 00:00:00+00:00,19.35103069755193,19.451083703262366,19.28505332471057,19.445283889770508,31600
2019-12-12 00:00:00+00:00,19.488787377373882,19.525039672851562,19.394534174899263,19.525039672851562,60300
2019-12-13 00:00:00+00:00,19.532289870643226,19.688171281902676,19.49966349659163,19.64829444885254,38800
2019-12-16 00:00:00+00:00,19.677298609584167,19.90205873223749,19.677298609584167,19.82955551147461,27100
2019-12-17 00:00:00+00:00,19.90205876860781,20.105066127654165,19.86653109789078,20.04706382751465,23800
2019-12-18 00:00:00+00:00,20.08330852347344,20.26819035299867,20.065181687951636,20.24643898010254,27000
2019-12-19 00:00:00+00:00,20.25731617650741,20.25731617650741,20.11956024169922,20.11956024169922,47900
2019-12-20 00:00:00+00:00,20.148564267953134,20.224692010132237,20.01805877685547,20.01805877685547,65600
2019-12-23 00:00:00+00:00,20.126813418275784,20.19931662443583,20.097811582658313,20.17031478881836,33400
2019-12-24 00:00:00+00:00,20.170314074174243,20.170314074174243,19.952805846284157,19.96005630493164,47800
2019-12-26 00:00:00+00:00,19.96731017981983,20.003561096375876,19.79330190827609,19.800552368164062,38700
2019-12-27 00:00:00+00:00,19.87304921346138,19.952802863778665,19.764295115772683,19.807796478271484,28100
2019-12-30 00:00:00+00:00,19.86580467224121,19.912931968998787,19.74980008244086,19.86580467224121,27400
2019-12-31 00:00:00+00:00,19.865805124272008,19.90930650071603,19.79330190827609,19.800552368164062,51300
2020-01-02 00:00:00+00:00,19.931055929921357,20.025310516357422,19.865803180199062,20.025310516357422,59100
2020-01-03 00:00:00+00:00,19.931052433688432,20.409571592456036,19.931052433688432,20.300817489624023,51100
2020-01-06 00:00:00+00:00,20.293571563736577,20.322573401839726,20.112314224243164,20.112314224243164,46400
2020-01-07 00:00:00+00:00,20.184816126768013,20.184816126768013,19.836802389416345,19.883928298950195,100800
2020-01-08 00:00:00+00:00,19.945558848692247,19.945558848692247,19.786052879420133,19.84405517578125,186300
2020-01-09 00:00:00+00:00,19.86580229491273,19.909303665161133,19.82810073859515,19.909303665161133,284700
2020-01-10 00:00:00+00:00,19.902054589189422,19.909303665161133,19.836801842375007,19.909303665161133,104600
2020-01-13 00:00:00+00:00,19.931054470341714,19.96005630493164,19.844051732339118,19.96005630493164,28100
2020-01-14 00:00:00+00:00,19.96005502361173,19.96005502361173,19.851299533764575,19.952804565429688,47000
