"('date', '')","('open', 'BOND')","('high', 'BOND')","('low', 'BOND')","('close', 'BOND')","('volume', 'BOND')"
2012-06-12 00:00:00+00:00,66.44501976838573,66.44501976838573,66.26218347768777,66.3126220703125,553200
2012-06-13 00:00:00+00:00,66.39459576644747,66.45134039814258,66.30002939710563,66.4009017944336,314200
2012-06-14 00:00:00+00:00,66.37570957131528,66.38832163243276,66.23070453910799,66.3189697265625,363400
2012-06-15 00:00:00+00:00,66.413523596409,66.54592616268673,66.38830909911815,66.48918151855469,399400
2012-06-18 00:00:00+00:00,66.57740368500998,66.57740368500998,66.4576180649329,66.54588317871094,266700
2012-06-19 00:00:00+00:00,66.53330162906836,66.60895953702831,66.48286302376171,66.583740234375,351900
2012-06-20 00:00:00+00:00,66.5458991045089,66.56481237483226,66.41980261887142,66.4954605102539,394200
2012-06-21 00:00:00+00:00,66.55850153416729,66.71611852224764,66.53328223886378,66.66567993164062,418800
2012-06-22 00:00:00+00:00,66.62154388535339,66.65937523137573,66.58371734941954,66.64045715332031,1598700
2012-06-25 00:00:00+00:00,66.74765080945029,66.76656408037947,66.70351824058584,66.75395202636719,785000
2012-06-26 00:00:00+00:00,66.64676666259766,66.70351127955266,66.60894012468682,66.64676666259766,459200
2012-06-27 00:00:00+00:00,66.67195478875216,66.69717407226562,66.6026029616118,66.69717407226562,394500
2012-06-28 00:00:00+00:00,66.79809503630152,66.83592639416244,66.76657451652243,66.81070709228516,404600
2012-06-29 00:00:00+00:00,66.62119351846309,66.72227103628587,66.53907164996306,66.64014434814453,776400
2012-07-02 00:00:00+00:00,66.73489133813013,66.92440924021113,66.69698968557012,66.81069946289062,560900
2012-07-03 00:00:00+00:00,66.93706761476521,66.93706761476521,66.83599489531956,66.86125946044922,197700
2012-07-05 00:00:00+00:00,66.89916180248548,67.01918534816313,66.89916180248548,66.98760223388672,392800
2012-07-06 00:00:00+00:00,67.12655839638089,67.15182777091574,67.02548089824147,67.13919067382812,549000
2012-07-09 00:00:00+00:00,67.29714027531433,67.29714027531433,67.15816108466333,67.24028778076172,550800
2012-07-10 00:00:00+00:00,67.21499751866087,67.27816854397598,67.20236042181367,67.25289916992188,380100
2012-07-11 00:00:00+00:00,67.27821150890689,67.32875028928997,67.26557922363281,67.26557922363281,616200
2012-07-12 00:00:00+00:00,67.31609320073034,67.37295051669331,67.31609320073034,67.36031341552734,653000
2012-07-13 00:00:00+00:00,67.4550602808103,67.4550602808103,67.38557069580358,67.42347717285156,509100
2012-07-16 00:00:00+00:00,67.55615234375,67.58773545851115,67.49929502575256,67.55615234375,545600
2012-07-17 00:00:00+00:00,67.54977979385049,67.58768142912226,67.49924106706263,67.53714752197266,434300
2012-07-18 00:00:00+00:00,67.61299015831553,67.61930870775237,67.5245497447639,67.57508850097656,630900
2012-07-19 00:00:00+00:00,67.58771150917666,67.65720108452687,67.55612840560681,67.62561798095703,831800
2012-07-20 00:00:00+00:00,67.75830791234903,67.85938063501854,67.7267199754659,67.84674835205078,461300
2012-07-23 00:00:00+00:00,67.979399465958,67.979399465958,67.90990987028682,67.94149780273438,597400
2012-07-24 00:00:00+00:00,67.90358569081378,67.97307528072443,67.88463486077296,67.9541244506836,440600
2012-07-25 00:00:00+00:00,67.90990506572504,67.954125276238,67.84673402494103,67.9288558959961,532600
2012-07-26 00:00:00+00:00,67.87830352783203,67.89725917394449,67.84040187488813,67.87830352783203,475000
2012-07-27 00:00:00+00:00,67.72038057565582,67.74564995345435,67.53086747162835,67.60035705566406,650600
2012-07-30 00:00:00+00:00,67.62563509794231,67.80251594555374,67.59404716673671,67.78987884521484,477400
2012-07-31 00:00:00+00:00,67.89745007677739,67.89745007677739,67.80253189574164,67.89112091064453,455500
2012-08-01 00:00:00+00:00,67.71391005241695,67.88475883326062,67.71391005241695,67.78984069824219,700900
2012-08-02 00:00:00+00:00,67.8974631146498,67.96706947225941,67.865822105649,67.94808197021484,377900
2012-08-03 00:00:00+00:00,67.8657769006863,67.89741788861123,67.7075816165355,67.77085876464844,665900
2012-08-06 00:00:00+00:00,67.8658023212045,67.87213148670759,67.75823064634567,67.79619598388672,319600
2012-08-07 00:00:00+00:00,67.71391202691026,67.74554818768097,67.53040491458685,67.57469940185547,1031200
2012-08-08 00:00:00+00:00,67.58735394879498,67.73289573935588,67.56837128649076,67.63797760009766,401100
2012-08-09 00:00:00+00:00,67.62537898486592,67.62537898486592,67.53046076857352,67.60006713867188,356900
2012-08-10 00:00:00+00:00,67.70128616749523,67.80253351708492,67.66332082526877,67.7772216796875,249400
2012-08-13 00:00:00+00:00,67.74561365951247,67.84686105839678,67.74561365951247,67.80256652832031,433900
2012-08-14 00:00:00+00:00,67.7392387169764,67.74556305387614,67.61267956291013,67.67595672607422,381600
2012-08-15 00:00:00+00:00,67.69500157817706,67.7266377726955,67.49883593009709,67.50516510009766,449600
2012-08-16 00:00:00+00:00,67.45446934211321,67.5304048177807,67.27096223005286,67.34056854248047,778400
2012-08-17 00:00:00+00:00,67.39756377844897,67.46084096746549,67.37225193729435,67.41021728515625,170500
2012-08-20 00:00:00+00:00,67.44814728131689,67.53041192888693,67.40385278944747,67.51775360107422,288400
2012-08-21 00:00:00+00:00,67.5114622701839,67.54309844970703,67.45450942265842,67.54309844970703,456000
2012-08-22 00:00:00+00:00,67.69496035652642,67.82151471302153,67.64433668283267,67.815185546875,357900
2012-08-23 00:00:00+00:00,67.89741809996744,67.94803692197318,67.87210627509609,67.9290542602539,322000
2012-08-24 00:00:00+00:00,68.005023521337,68.0429888636376,67.92908800899642,67.93541717529297,287700
2012-08-27 00:00:00+00:00,68.01138521798973,68.06833325867932,67.96076151888231,68.06200408935547,218100
2012-08-28 00:00:00+00:00,68.06194482763142,68.1378803101753,68.0049968365266,68.10623931884766,285600
2012-08-29 00:00:00+00:00,68.15057744177395,68.20753029707888,67.99238203932997,68.0556640625,252300
2012-08-30 00:00:00+00:00,68.10623931884766,68.1378803101753,68.08725665514605,68.10623931884766,374500
2012-08-31 00:00:00+00:00,68.09359593223799,68.29012184020897,68.06189602081739,68.26476287841797,457900
2012-09-04 00:00:00+00:00,68.21402996763186,68.27108882830714,68.15697594368292,68.18233489990234,306000
2012-09-05 00:00:00+00:00,68.20770263671875,68.29012047006775,68.18868462493892,68.20770263671875,279200
2012-09-06 00:00:00+00:00,68.13163735289622,68.13797830302805,68.08091942529713,68.09993743896484,392000
2012-09-07 00:00:00+00:00,68.23306159800096,68.29646141957014,68.13797153910181,68.20770263671875,396100
2012-09-10 00:00:00+00:00,68.2584327641678,68.34085061225345,68.2584327641678,68.30915069580078,405100
2012-09-11 00:00:00+00:00,68.2964694989501,68.30280561247473,68.25209252063833,68.27111053466797,390200
2012-09-12 00:00:00+00:00,68.27743857106299,68.27743857106299,68.1633256636567,68.20770263671875,450000
2012-09-13 00:00:00+00:00,68.2837969131567,68.52469985160721,68.21406096105,68.48666381835938,623300
2012-09-14 00:00:00+00:00,68.55000860102045,68.5753675501844,68.27106983366693,68.30276489257812,1295100
2012-09-17 00:00:00+00:00,68.44223809320053,68.46759704288267,68.35982513427734,68.35982513427734,710800
2012-09-18 00:00:00+00:00,68.44863973898819,68.57542976310928,68.42962171904297,68.55641174316406,392000
2012-09-19 00:00:00+00:00,68.62611917445373,68.74023208340923,68.61977822486527,68.68951416015625,421800
2012-09-20 00:00:00+00:00,68.73389806418355,68.78461599255036,68.68318013581676,68.7275619506836,452500
2012-09-21 00:00:00+00:00,68.77821145582489,68.89866521515275,68.73383451871305,68.87330627441406,742400
2012-09-24 00:00:00+00:00,68.96843187615882,69.03816778513503,68.9557499817674,69.01914978027344,639700
2012-09-25 00:00:00+00:00,69.08888220966821,69.08888220966821,68.97476934952026,69.05718231201172,658900
2012-09-26 00:00:00+00:00,69.12058836788307,69.1649653296917,69.06353434701175,69.13327026367188,515400
2012-09-27 00:00:00+00:00,69.11419285665445,69.13321568531975,69.06347982371375,69.10785675048828,597900
2012-09-28 00:00:00+00:00,69.14288204813812,69.1492295175039,69.03491207876581,69.0793685913086,824600
2012-10-01 00:00:00+00:00,69.11743331800432,69.18094188871716,69.07297683396598,69.14918518066406,647700
2012-10-02 00:00:00+00:00,69.26984851749877,69.26984851749877,69.16823578273608,69.25714874267578,645200
2012-10-03 00:00:00+00:00,69.27621608276529,69.3206725725248,69.22540728149899,69.30162048339844,415100
2012-10-04 00:00:00+00:00,69.28890525782462,69.33971405131618,69.27620548214836,69.29525756835938,612100
2012-10-05 00:00:00+00:00,69.21906429872529,69.21906429872529,69.15555571128029,69.20001220703125,587800
2012-10-08 00:00:00+00:00,69.18735052937923,69.28261104030967,69.11113727523758,69.2445068359375,326600
2012-10-09 00:00:00+00:00,69.27623767595169,69.33339396114621,69.2698853624649,69.28258514404297,375700
2012-10-10 00:00:00+00:00,69.21905515988549,69.32067276269686,69.19365075918265,69.30796813964844,600300
2012-10-11 00:00:00+00:00,69.26986396129118,69.30796813964844,69.2254074714097,69.30796813964844,542300
2012-10-12 00:00:00+00:00,69.37150124798451,69.46041425297618,69.35879662133121,69.42865753173828,597200
2012-10-15 00:00:00+00:00,69.4286698193337,69.44136960283927,69.36516121101344,69.42231750488281,426100
2012-10-16 00:00:00+00:00,69.39051967466484,69.40957176000546,69.31430648790935,69.32701110839844,580800
2012-10-17 00:00:00+00:00,69.33340760321396,69.33975991795062,69.17463365257251,69.20639038085938,411900
2012-10-18 00:00:00+00:00,69.26984851749877,69.32700961768454,69.22539203752892,69.25714874267578,279600
2012-10-19 00:00:00+00:00,69.34609536541089,69.42230374212866,69.2889342374773,69.40325164794922,360100
2012-10-22 00:00:00+00:00,69.39054275948128,69.40324253880232,69.35878604308677,69.37783813476562,227800
2012-10-23 00:00:00+00:00,69.42230519786443,69.48581864032141,69.38420100870653,69.47311401367188,246300
2012-10-24 00:00:00+00:00,69.46042654619195,69.47947864414841,69.41597003582815,69.42231750488281,420600
2012-10-25 00:00:00+00:00,69.32698690022347,69.32698690022347,69.21266958270502,69.26347351074219,410800
2012-10-26 00:00:00+00:00,69.32704327123146,69.4667602436791,69.29528655066888,69.40325164794922,307800
2012-10-31 00:00:00+00:00,69.38416736844454,69.50483703613281,69.36511528310281,69.50483703613281,580600
2012-11-01 00:00:00+00:00,69.47945572334343,69.49850781501473,69.3841904195923,69.46675109863281,935700
2012-11-02 00:00:00+00:00,69.46038055520445,69.50483703613281,69.41592407427609,69.50483703613281,613100
2012-11-05 00:00:00+00:00,69.53026582269543,69.54296560224728,69.46040492167346,69.48580932617188,556700
2012-11-06 00:00:00+00:00,69.47312936357581,69.48583399303241,69.33975982666016,69.33975982666016,541400
2012-11-07 00:00:00+00:00,69.54932551216005,69.63823851491983,69.52392110488651,69.5747299194336,353500
2012-11-08 00:00:00+00:00,69.65092001181546,69.78428948094435,69.60646352210581,69.74618530273438,593400
2012-11-09 00:00:00+00:00,69.81608897193726,69.87959758966595,69.74622803881661,69.82878875732422,667200
2012-11-12 00:00:00+00:00,69.82873683806945,69.87319332196482,69.7969849755118,69.85414123535156,339300
2012-11-13 00:00:00+00:00,69.87956239055264,69.92401888510919,69.79064940143955,69.8351058959961,537000
2012-11-14 00:00:00+00:00,69.7970000208294,69.898612786468,69.7779479301093,69.89226531982422,561500
2012-11-15 00:00:00+00:00,69.89226533137631,69.89226533137631,69.83510421381222,69.84780883789062,484200
2012-11-16 00:00:00+00:00,69.84778297865665,69.92399131333555,69.83507835928178,69.8858871459961,312900
2012-11-19 00:00:00+00:00,69.87953483630866,69.8858871459961,69.81602627561205,69.8858871459961,346200
2012-11-20 00:00:00+00:00,69.77794349815812,69.87955625734278,69.76523887488875,69.77159118652344,505800
2012-11-21 00:00:00+00:00,69.72705395997409,69.77151039915333,69.71434935141518,69.73975372314453,469600
2012-11-23 00:00:00+00:00,69.79700175155239,69.79700175155239,69.70173645019531,69.70173645019531,192700
2012-11-26 00:00:00+00:00,69.79064940143955,69.84781052038053,69.78429708924733,69.8351058959961,292700
2012-11-27 00:00:00+00:00,69.86683506232637,69.89858691997838,69.83507835928178,69.8858871459961,393700
2012-11-28 00:00:00+00:00,69.98754122008702,70.01929794189232,69.91133284038703,69.94308471679688,712700
2012-11-29 00:00:00+00:00,69.9176436654538,70.05736541553793,69.9176436654538,70.01290893554688,578200
2012-11-30 00:00:00+00:00,70.14020120876964,70.14020120876964,70.0256760104086,70.0702133178711,459600
2012-12-03 00:00:00+00:00,70.03201199761533,70.06382642779911,69.98747470787833,70.03837585449219,610700
2012-12-04 00:00:00+00:00,70.08294413309588,70.12111758283532,70.05749354853536,70.11475372314453,306300
2012-12-05 00:00:00+00:00,70.15288935043107,70.19106277694817,70.13380263717251,70.15924835205078,307300
2012-12-06 00:00:00+00:00,70.20378281102289,70.24196109020431,70.17833709716797,70.17833709716797,864500
2012-12-07 00:00:00+00:00,70.19747148868375,70.20383049436683,70.12111973266134,70.16565704345703,432100
2012-12-10 00:00:00+00:00,70.17199052675066,70.20380010400457,70.14017609529603,70.19744110107422,264000
2012-12-11 00:00:00+00:00,70.15292560597885,70.17201232910156,70.11474730553121,70.17201232910156,226700
2012-12-12 00:00:00+00:00,70.17326809445217,70.19250867860028,69.99367789129352,70.03857421875,726800
2012-12-13 00:00:00+00:00,70.01937650108846,70.01937650108846,69.85262140749408,69.8590316772461,767900
2012-12-14 00:00:00+00:00,69.89105301940243,70.01932683014603,69.89105301940243,70.0129165649414,1204800
2012-12-17 00:00:00+00:00,69.9937207420734,70.04503226010353,69.85262140749408,69.8590316772461,1011600
2012-12-18 00:00:00+00:00,69.83977139422049,69.89108289778645,69.58963393100436,69.64094543457031,976700
2012-12-19 00:00:00+00:00,69.75639185626356,69.81411362610744,69.71790578303347,69.76280212402344,535300
2012-12-20 00:00:00+00:00,69.81408311262774,69.8782200155335,69.78201710784089,69.86539459228516,272400
2012-12-21 00:00:00+00:00,69.98725850002427,70.01932450497922,69.94877244341345,70.00008392333984,590000
2012-12-24 00:00:00+00:00,69.97443356113027,69.97443356113027,69.92953723607727,69.94236755371094,142500
2012-12-26 00:00:00+00:00,69.98089026334263,70.032201777673,69.95523450617745,70.00654602050781,169300
2012-12-27 00:00:00+00:00,70.02580867108797,70.1221754431207,69.99368477993785,70.08362579345703,357900
2012-12-28 00:00:00+00:00,70.06433985264387,70.17355812055557,70.0450674822526,70.12216186523438,603000
2012-12-31 00:00:00+00:00,70.10286232632659,70.13498129739205,69.98722324737844,70.05789184570312,503400
2013-01-02 00:00:00+00:00,69.9229863110784,69.99365492032702,69.85232260324533,69.89729309082031,823300
2013-01-03 00:00:00+00:00,69.89730328829786,69.89730328829786,69.65317354748946,69.65959930419922,770800
2013-01-04 00:00:00+00:00,69.7045727781718,69.76238988678254,69.58893365953384,69.71099853515625,892200
2013-01-07 00:00:00+00:00,69.78811602293825,69.91018094755174,69.78811602293825,69.90375518798828,518800
2013-01-08 00:00:00+00:00,70.00005974105262,70.00648549490315,69.94224266064006,69.98721313476562,560800
2013-01-09 00:00:00+00:00,70.02576694958334,70.1157079095155,70.00649458694284,70.096435546875,349600
2013-01-10 00:00:00+00:00,70.0707110305845,70.08355763370001,70.01289396444542,70.06428527832031,468100
2013-01-11 00:00:00+00:00,70.064321259757,70.18638610839844,70.03220228476714,70.18638610839844,355700
2013-01-14 00:00:00+00:00,70.23782010235611,70.33418688195283,70.23782010235611,70.30206298828125,467000
2013-01-15 00:00:00+00:00,70.34699300663235,70.38553773571736,70.30844827754733,70.32772064208984,417100
2013-01-16 00:00:00+00:00,70.37272242699912,70.37272242699912,70.30847954947829,70.35987091064453,814000
2013-01-17 00:00:00+00:00,70.23136551867074,70.26991025412252,70.13499877862529,70.1992416381836,335700
2013-01-18 00:00:00+00:00,70.25708071880588,70.37271985468338,70.25065496086346,70.33417510986328,319200
2013-01-22 00:00:00+00:00,70.33415881635521,70.3855501637377,70.28276256755665,70.3727035522461,458200
2013-01-23 00:00:00+00:00,70.43051317196522,70.47548365953126,70.4112408060677,70.46906280517578,210200
2013-01-24 00:00:00+00:00,70.44336298584169,70.44978874145785,70.32772389182793,70.43051147460938,400900
2013-01-25 00:00:00+00:00,70.28277756591979,70.29562418015286,70.10289555815403,70.17998504638672,632100
2013-01-28 00:00:00+00:00,70.09644601158207,70.14784225390618,69.95510879589851,70.05147552490234,1095100
2013-01-29 00:00:00+00:00,70.14140705217105,70.16710516987227,70.02576797322288,70.05789184570312,1019200
2013-01-30 00:00:00+00:00,70.06432213477565,70.0900202559377,70.00650503822261,70.05147552490234,811600
2013-01-31 00:00:00+00:00,70.07336740527964,70.1634521484375,70.05406423306728,70.1634521484375,581000
2013-02-01 00:00:00+00:00,70.32430077904681,70.36290711376371,70.11839214514154,70.1376953125,593400
2013-02-04 00:00:00+00:00,70.13771368257626,70.33075522521928,70.13771368257626,70.31144714355469,713600
2013-02-05 00:00:00+00:00,70.20208133202894,70.24712371826172,70.15060291654808,70.24712371826172,550800
2013-02-06 00:00:00+00:00,70.35006031405335,70.35006031405335,70.26640668564572,70.33075714111328,401900
2013-02-07 00:00:00+00:00,70.35646136781654,70.38220055715472,70.29855187374193,70.337158203125,502700
2013-02-08 00:00:00+00:00,70.37577023893996,70.37577023893996,70.23420715060061,70.31785583496094,337600
2013-02-11 00:00:00+00:00,70.3500776565282,70.3500776565282,70.24712082979991,70.29859924316406,486800
2013-02-12 00:00:00+00:00,70.2985819133795,70.33075714111328,70.27284271304256,70.33075714111328,303700
2013-02-13 00:00:00+00:00,70.26642689675407,70.29860213374259,70.19564530278086,70.24712371826172,533600
2013-02-14 00:00:00+00:00,70.31148483235592,70.32435689369875,70.21496891854972,70.3050537109375,451100
2013-02-15 00:00:00+00:00,70.32429185968049,70.33072788440003,70.18916479606068,70.31785583496094,359200
2013-02-19 00:00:00+00:00,70.36934505041664,70.38864821829934,70.24065399169922,70.24065399169922,501900
2013-02-20 00:00:00+00:00,70.2664063427528,70.36936314359808,70.2664063427528,70.35649108886719,492200
2013-02-21 00:00:00+00:00,70.35006315178931,70.3951055268832,70.33719109647637,70.36293029785156,510800
2013-02-22 00:00:00+00:00,70.38868505438532,70.42729141035433,70.36938187640081,70.42086029052734,460200
2013-02-25 00:00:00+00:00,70.41444643272422,70.67183367514824,70.38870721755649,70.66539764404297,616400
2013-02-26 00:00:00+00:00,70.61387871951453,70.67822426590764,70.53023000012853,70.63961791992188,430700
2013-02-27 00:00:00+00:00,70.60103376716742,70.67824648341055,70.49164581298828,70.49164581298828,550300
2013-02-28 00:00:00+00:00,70.53932261475542,70.59732918453119,70.52643499761697,70.57799530029297,323500
2013-03-01 00:00:00+00:00,70.62954078269287,70.6746597290039,70.58442675344224,70.6746597290039,560000
2013-03-04 00:00:00+00:00,70.71977161693243,70.73265923187364,70.67465758904781,70.68109893798828,403000
2013-03-05 00:00:00+00:00,70.66820568199417,70.66820568199417,70.59731151282597,70.64242553710938,482800
2013-03-06 00:00:00+00:00,70.62309249962232,70.62309249962232,70.53930579848296,70.59086608886719,400900
2013-03-07 00:00:00+00:00,70.52642949827629,70.52642949827629,70.4233089009652,70.44908905029297,404300
2013-03-08 00:00:00+00:00,70.31375899115591,70.35887303093743,70.29442510511548,70.34598541259766,593900
2013-03-11 00:00:00+00:00,70.33951484460776,70.41040901363846,70.33951484460776,70.39107513427734,289100
2013-03-12 00:00:00+00:00,70.48132124504016,70.54576916511338,70.42976094215715,70.51998901367188,288100
2013-03-13 00:00:00+00:00,70.53931484200898,70.54576110839844,70.47486692929607,70.54576110839844,226000
2013-03-14 00:00:00+00:00,70.49423949853207,70.56513371654107,70.44268409030455,70.55224609375,268700
2013-03-15 00:00:00+00:00,70.53287264470254,70.616654438516,70.48131234832788,70.59732055664062,337900
2013-03-18 00:00:00+00:00,70.72621154785156,70.75843796014885,70.64242975976283,70.72621154785156,442500
2013-03-19 00:00:00+00:00,70.79711856928743,70.82934498743306,70.7197830330356,70.7906723022461,481900
2013-03-20 00:00:00+00:00,70.7133274920586,70.74554898891739,70.66821346280798,70.6746597290039,226200
2013-03-21 00:00:00+00:00,70.75843796014885,70.79710572125747,70.69399005261444,70.72621154785156,276900
2013-03-22 00:00:00+00:00,70.77130168313283,70.79063555716021,70.63595964788266,70.74552154541016,364400
2013-03-25 00:00:00+00:00,70.75840800416397,70.822855884414,70.72618160550992,70.73262786865234,680500
