"('date', '')","('open', 'CIX')","('high', 'CIX')","('low', 'CIX')","('close', 'CIX')","('volume', 'CIX')"
1998-04-21 00:00:00+00:00,9.24173214238718,9.756404876708984,9.24173214238718,9.756404876708984,134600
1998-04-22 00:00:00+00:00,9.756407468969172,10.024932445179331,9.666899143565784,9.845915794372559,122300
1998-04-23 00:00:00+00:00,9.845915303219273,9.845915303219273,9.66689866134256,9.689275741577148,100300
1998-04-24 00:00:00+00:00,9.666897787976621,9.666897787976621,8.995585441589355,8.995585441589355,27600
1998-04-27 00:00:00+00:00,8.99558401833936,8.99558401833936,8.816567420959473,8.816567420959473,12700
1998-04-28 00:00:00+00:00,8.727060317993164,8.727060317993164,8.413781229654948,8.727060317993164,27400
1998-04-29 00:00:00+00:00,8.704687965714902,9.04034431400725,8.682310875828746,9.017967224121094,16000
1998-04-30 00:00:00+00:00,9.062716676228082,9.08509375444099,8.995585441589355,8.995585441589355,3300
1998-05-01 00:00:00+00:00,8.995587626893318,8.995587626893318,8.794193874052421,8.906079292297363,27600
1998-05-04 00:00:00+00:00,8.883699231147766,8.950830459594727,8.838945078849791,8.950830459594727,89900
1998-05-05 00:00:00+00:00,8.906076307296752,9.040338764190674,8.816568002700805,8.950830459594727,51300
1998-05-06 00:00:00+00:00,8.95083345959534,8.95083345959534,8.906079292297363,8.906079292297363,29300
1998-05-07 00:00:00+00:00,8.861321570304444,8.906075719649417,8.704682047597043,8.816567420959473,11900
1998-05-08 00:00:00+00:00,8.906075719649417,8.950829868994388,8.816567420959473,8.816567420959473,12300
1998-05-11 00:00:00+00:00,8.83894664175967,8.83894664175967,8.391405039645257,8.413782119750977,19400
1998-05-12 00:00:00+00:00,8.369027959539535,8.413782119750977,8.369027959539535,8.413782119750977,18200
1998-05-13 00:00:00+00:00,8.413784169895765,8.413784169895765,8.32427582766283,8.369029998779297,25200
1998-05-14 00:00:00+00:00,8.346652913221064,8.413784169895765,8.32427582766283,8.369029998779297,25800
1998-05-15 00:00:00+00:00,8.413780192939603,8.77181339263916,8.413780192939603,8.77181339263916,186200
1998-05-18 00:00:00+00:00,8.771816050855419,8.838947296142578,8.6375535602811,8.838947296142578,28800
1998-05-19 00:00:00+00:00,8.906075719649417,8.906075719649417,8.816567420959473,8.816567420959473,30100
1998-05-20 00:00:00+00:00,8.816567420959473,8.816567420959473,8.816567420959473,8.816567420959473,8900
1998-05-21 00:00:00+00:00,8.861325124999388,8.906079292297363,8.861325124999388,8.906079292297363,1900
1998-05-22 00:00:00+00:00,8.950829868994388,8.950829868994388,8.816567420959473,8.816567420959473,51400
1998-05-26 00:00:00+00:00,8.81656862894694,8.906076939900716,8.727060317993164,8.727060317993164,14900
1998-05-27 00:00:00+00:00,8.637550294861313,8.77181273467781,8.592796148255815,8.659927368164062,30400
1998-05-28 00:00:00+00:00,8.615175182955253,8.682306418147112,8.592798104557968,8.637552261352539,58200
1998-05-29 00:00:00+00:00,8.682309345532488,8.682309345532488,8.234767626690608,8.324275970458984,65600
1998-06-01 00:00:00+00:00,8.391407602711727,8.50329303741455,8.391407602711727,8.50329303741455,4200
1998-06-02 00:00:00+00:00,8.458534735602301,8.458534735602301,8.279518127441406,8.279518127441406,45000
1998-06-03 00:00:00+00:00,8.23476820725661,8.23476820725661,8.100505682138296,8.145259857177734,118900
1998-06-04 00:00:00+00:00,8.10050553702266,8.190013885498047,8.10050553702266,8.190013885498047,33500
1998-06-05 00:00:00+00:00,8.190014032217173,8.190014032217173,8.145259857177734,8.145259857177734,500
1998-06-08 00:00:00+00:00,8.078129986470396,8.078129986470396,7.8096048899672255,7.876736164093018,86900
1998-06-09 00:00:00+00:00,7.8767340141430235,7.8767340141430235,7.608208990933602,7.652963161468506,56400
1998-06-10 00:00:00+00:00,7.630582809448243,7.675336960823306,7.58582865807318,7.630582809448242,4100
1998-06-11 00:00:00+00:00,7.652963595730918,7.652963595730918,7.5187010765075675,7.518701076507568,30200
1998-06-12 00:00:00+00:00,7.160664329045936,7.160664329045936,7.071156024932861,7.071156024932861,15900
1998-06-15 00:00:00+00:00,7.071156024932861,7.071156024932861,7.071156024932861,7.071156024932861,1600
1998-06-16 00:00:00+00:00,7.026400983901251,7.0711551302955264,7.026400983901251,7.048778057098389,5400
1998-06-17 00:00:00+00:00,7.093533707272475,7.115910785213398,6.981648317567862,7.026402473449707,185100
1998-06-18 00:00:00+00:00,7.115915461356596,7.205423831939697,7.115915461356596,7.205423831939697,10900
1998-06-19 00:00:00+00:00,7.160663604736328,7.160663604736328,7.115909457206726,7.160663604736328,14800
1998-06-22 00:00:00+00:00,7.2054189370002275,7.250173091888428,7.2054189370002275,7.250173091888428,5800
1998-06-23 00:00:00+00:00,7.294927469113978,7.339681625366211,7.250173312861745,7.339681625366211,48700
1998-06-24 00:00:00+00:00,7.317307545363538,7.384438807247607,7.294930458068848,7.294930458068848,170600
1998-06-25 00:00:00+00:00,7.294927469113978,7.429189937870677,7.294927469113978,7.339681625366211,4700
1998-06-26 00:00:00+00:00,7.429193496704102,7.429193496704102,7.384439319013113,7.429193496704102,4100
1998-06-29 00:00:00+00:00,7.473947231586163,7.6305868442241955,7.473947231586163,7.563455581665039,34700
1998-06-30 00:00:00+00:00,7.652961466353752,7.742469787597656,7.652961466353752,7.742469787597656,5600
1998-07-01 00:00:00+00:00,7.787224633353096,7.831978797912598,7.6977163042340955,7.831978797912598,3600
1998-07-02 00:00:00+00:00,7.787223948219608,7.809601028530584,7.742469787597656,7.742469787597656,8000
1998-07-06 00:00:00+00:00,7.787225246429443,7.787225246429443,7.787225246429443,7.787225246429443,500
1998-07-07 00:00:00+00:00,7.831978797912598,7.831978797912598,7.831978797912598,7.831978797912598,100
1998-07-08 00:00:00+00:00,7.787227798591961,7.876736164093018,7.787227798591961,7.876736164093018,47000
1998-07-09 00:00:00+00:00,7.921486311899105,7.966240471853337,7.921486311899105,7.943863391876221,31700
1998-07-10 00:00:00+00:00,7.966241425572179,8.100503921508789,7.966241425572179,8.100503921508789,7600
1998-07-13 00:00:00+00:00,8.145259282922233,8.324275970458984,8.145259282922233,8.324275970458984,21200
1998-07-14 00:00:00+00:00,8.324275970458984,8.324275970458984,8.30189888451689,8.324275970458984,26600
1998-07-15 00:00:00+00:00,8.369029303391775,8.59280014038086,8.30189805229505,8.59280014038086,55100
1998-07-16 00:00:00+00:00,8.59280014038086,8.637554307778677,8.548045972983044,8.59280014038086,16300
1998-07-17 00:00:00+00:00,8.6823091506958,8.704686236135737,8.637554979815924,8.6823091506958,55900
1998-07-20 00:00:00+00:00,8.637550294861313,8.659927368164062,8.615173221558564,8.659927368164062,34100
1998-07-21 00:00:00+00:00,8.659927368164062,8.659927368164062,8.659927368164062,8.659927368164062,600
1998-07-22 00:00:00+00:00,8.637552261352539,8.637552261352539,8.637552261352539,8.637552261352539,4400
1998-07-23 00:00:00+00:00,8.6375535602811,8.838947296142578,8.6375535602811,8.838947296142578,35800
1998-07-24 00:00:00+00:00,8.816570349928684,8.861324514141518,8.794193267822266,8.794193267822266,37500
1998-07-27 00:00:00+00:00,8.749436317657938,8.794190467620382,8.749436317657938,8.77181339263916,1700
1998-07-28 00:00:00+00:00,8.77181339263916,8.77181339263916,8.749436317657938,8.77181339263916,16200
1998-07-29 00:00:00+00:00,8.771814473470052,8.771814473470052,8.727060317993164,8.727060317993164,69800
1998-07-30 00:00:00+00:00,8.727063321575676,8.727063321575676,8.6823091506958,8.6823091506958,600
1998-07-31 00:00:00+00:00,8.637552455573418,8.637552455573418,8.57042121887207,8.57042121887207,2700
1998-08-03 00:00:00+00:00,8.50329303741455,8.525670124355115,8.50329303741455,8.50329303741455,800
1998-08-04 00:00:00+00:00,8.45853834101223,8.480915426570464,8.369029998779297,8.369029998779297,1000
1998-08-05 00:00:00+00:00,8.324273368586665,8.324273368586665,8.145256737004155,8.23476505279541,4600
1998-08-06 00:00:00+00:00,8.190012759175794,8.190012759175794,7.787225246429443,7.787225246429443,47500
1998-08-07 00:00:00+00:00,7.742472281822791,7.742472281822791,7.563455581665039,7.563455581665039,39100
1998-08-10 00:00:00+00:00,7.563455581665039,7.608209756704476,7.518701406625601,7.563455581665039,2600
1998-08-11 00:00:00+00:00,7.5187010765075675,7.5187010765075675,7.5187010765075675,7.518701076507568,1000
1998-08-12 00:00:00+00:00,7.518701261632583,7.697717958338121,7.518701261632583,7.608209609985352,57200
1998-08-13 00:00:00+00:00,7.6082079049312705,7.6082079049312705,7.339682920051343,7.384437084197998,78000
1998-08-14 00:00:00+00:00,7.339682920051343,7.473945412491307,7.339682920051343,7.384437084197998,2200
1998-08-17 00:00:00+00:00,7.339685855694672,7.518702583882346,7.339685855694672,7.496325492858887,6200
1998-08-18 00:00:00+00:00,7.4515684698229645,7.473945552314925,7.183043479919434,7.183043479919434,19900
1998-08-19 00:00:00+00:00,7.160668728035244,7.160668728035244,6.914520740509033,6.914520740509033,114700
1998-08-20 00:00:00+00:00,6.847384696104088,6.847384696104088,6.578859806060791,6.578859806060791,12500
1998-08-21 00:00:00+00:00,6.511729752638314,6.511729752638314,6.31033604894847,6.3327131271362305,4200
1998-08-24 00:00:00+00:00,6.2432068070368985,6.2432068070368985,5.213860881862356,5.997058868408203,180400
1998-08-25 00:00:00+00:00,6.041811743935385,6.265582549266326,6.019434663402292,6.108942985534668,153800
1998-08-26 00:00:00+00:00,6.131319485657603,6.332713191390883,6.108942407242795,6.310336112976074,8600
1998-08-27 00:00:00+00:00,6.265582444346075,6.466976165771484,6.176074123712559,6.466976165771484,24200
1998-08-28 00:00:00+00:00,6.444598583464926,6.444598583464926,6.287959034561265,6.310336112976074,67300
1998-08-31 00:00:00+00:00,6.265582549266326,6.265582549266326,6.0865659050015735,6.108942985534668,17700
1998-09-01 00:00:00+00:00,6.108941314022464,6.220826686074157,6.108941314022464,6.198449611663818,16400
1998-09-02 00:00:00+00:00,6.198453022086102,6.220830108808434,6.0865675884744395,6.1760759353637695,80000
1998-09-03 00:00:00+00:00,6.1313217619191045,6.1760759353637695,6.1089446751967715,6.1760759353637695,3100
1998-09-04 00:00:00+00:00,6.0865659050015735,6.108942985534668,6.0865659050015735,6.108942985534668,25000
1998-09-08 00:00:00+00:00,6.108941314022464,6.198449611663818,6.108941314022464,6.198449611663818,15100
1998-09-09 00:00:00+00:00,6.153698705083174,6.220829963684082,6.086567446482267,6.220829963684082,26000
1998-09-10 00:00:00+00:00,6.220827736197427,6.3327131271362305,6.220827736197427,6.3327131271362305,3100
1998-09-11 00:00:00+00:00,6.332710687543305,6.355087757110595,6.310333617976013,6.355087757110596,7100
1998-09-14 00:00:00+00:00,6.422220230102539,6.422220230102539,6.422220230102539,6.422220230102539,2000
1998-09-15 00:00:00+00:00,6.377469794576587,6.377469794576587,6.220830185586987,6.299149990081787,20400
1998-09-16 00:00:00+00:00,6.310338163375855,6.310338163375855,6.2655839920043945,6.2655839920043945,2600
1998-09-17 00:00:00+00:00,6.17607422713395,6.17607422713395,6.0865659050015735,6.108942985534668,11100
1998-09-18 00:00:00+00:00,6.198453022086102,6.198453022086102,6.1760759353637695,6.1760759353637695,3500
1998-09-21 00:00:00+00:00,6.198449611663818,6.198449611663818,6.198449611663818,6.198449611663818,10800
1998-09-22 00:00:00+00:00,6.153698444366455,6.198452614870939,6.153698444366455,6.153698444366455,22900
1998-09-23 00:00:00+00:00,6.1536962495130645,6.1536962495130645,6.086565017700195,6.086565017700195,80300
1998-09-24 00:00:00+00:00,6.153698515718001,6.153698515718001,6.131321430206299,6.131321430206299,5900
1998-09-25 00:00:00+00:00,6.108942985534668,6.108942985534668,6.108942985534668,6.108942985534668,2000
1998-09-28 00:00:00+00:00,6.108942985534668,6.108942985534668,6.108942985534668,6.108942985534668,0
1998-09-29 00:00:00+00:00,6.153698444366455,6.153698444366455,6.153698444366455,6.153698444366455,400
1998-09-30 00:00:00+00:00,6.1760759353637695,6.1760759353637695,6.153698848641437,6.1760759353637695,11600
1998-10-01 00:00:00+00:00,6.153698444366455,6.176075529618697,6.153698444366455,6.153698444366455,600
1998-10-02 00:00:00+00:00,6.153698444366455,6.153698444366455,6.153698444366455,6.153698444366455,100
1998-10-05 00:00:00+00:00,6.108940776189168,6.108940776189168,5.997055413987901,6.041809558868408,2100
1998-10-06 00:00:00+00:00,5.997057705214529,5.997057705214529,5.9075493812561035,5.9075493812561035,7300
1998-10-07 00:00:00+00:00,5.997055413987901,6.041809558868408,5.997055413987901,6.041809558868408,7000
1998-10-08 00:00:00+00:00,6.019435953738085,6.019435953738085,5.997058868408203,5.997058868408203,8700
1998-10-09 00:00:00+00:00,5.997055168438674,6.030620775724712,5.952301025390625,5.952301025390625,19000
1998-10-12 00:00:00+00:00,5.997058868408203,5.997058868408203,5.997058868408203,5.997058868408203,600
1998-10-13 00:00:00+00:00,5.952301025390625,5.952301025390625,5.907546882342575,5.952301025390625,2200
1998-10-14 00:00:00+00:00,5.9075493812561035,5.9075493812561035,5.9075493812561035,5.9075493812561035,500
1998-10-15 00:00:00+00:00,5.818041392735072,5.818041392735072,5.773287228175572,5.795664310455322,2600
1998-10-16 00:00:00+00:00,5.840416310018279,6.131318271819955,5.840416310018279,6.064187049865723,29300
1998-10-19 00:00:00+00:00,6.0865659050015735,6.131320066067762,6.0865659050015735,6.108942985534668,600
1998-10-20 00:00:00+00:00,6.0865659050015735,6.131320066067762,6.0865659050015735,6.108942985534668,1100
1998-10-21 00:00:00+00:00,6.108942985534668,6.108942985534668,6.108942985534668,6.108942985534668,200
1998-10-22 00:00:00+00:00,6.108944392204285,6.2655839920043945,6.086567306518555,6.2655839920043945,12900
1998-10-23 00:00:00+00:00,6.265584282253099,6.265584282253099,6.1760759353637695,6.1760759353637695,7300
1998-10-26 00:00:00+00:00,6.19844827013956,6.355087757110595,6.19844827013956,6.355087757110596,7300
1998-10-27 00:00:00+00:00,6.422223660459487,6.713125777483785,6.422223660459487,6.690748691558838,12800
1998-10-28 00:00:00+00:00,6.735503533790851,6.735503533790851,6.444601387813173,6.489355564117432,7900
1998-10-29 00:00:00+00:00,6.534105657720241,6.601236880231065,6.534105657720241,6.578859806060791,1300
1998-10-30 00:00:00+00:00,6.623611313956125,6.892136096954346,6.623611313956125,6.892136096954346,2700
1998-11-02 00:00:00+00:00,6.892141410504568,6.892141410504568,6.86976432800293,6.86976432800293,500
1998-11-03 00:00:00+00:00,7.004023910704113,7.0711551302955264,7.004023910704113,7.048778057098389,9200
1998-11-04 00:00:00+00:00,7.093532383441925,7.160663604736328,7.093532383441925,7.160663604736328,14000
1998-11-05 00:00:00+00:00,7.16066793430071,7.294930458068848,7.16066793430071,7.294930458068848,9900
1998-11-06 00:00:00+00:00,7.339681625366211,7.339681625366211,7.339681625366211,7.339681625366211,1000
1998-11-09 00:00:00+00:00,7.294930458068848,7.294930458068848,7.294930458068848,7.294930458068848,300
1998-11-10 00:00:00+00:00,7.272553443908691,7.272553443908691,7.272553443908691,7.272553443908691,900
1998-11-11 00:00:00+00:00,7.250176283479468,7.294930458068848,7.250176283479468,7.294930458068848,3100
1998-11-12 00:00:00+00:00,7.294930458068848,7.317307545363538,7.250176283479468,7.294930458068848,2700
1998-11-13 00:00:00+00:00,7.3173089027404785,7.3173089027404785,7.3173089027404785,7.3173089027404785,1500
1998-11-16 00:00:00+00:00,7.496322496001021,7.541076660156251,7.496322496001021,7.54107666015625,5100
1998-11-17 00:00:00+00:00,7.563456737388999,7.92149019241333,7.563456737388999,7.92149019241333,4800
1998-11-18 00:00:00+00:00,7.899109231921988,7.966240471853337,7.899109231921988,7.943863391876221,5600
1998-11-19 00:00:00+00:00,7.943864342916077,8.145258086820993,7.943864342916077,8.100503921508789,6400
1998-11-20 00:00:00+00:00,8.19001131869377,8.548044600385301,8.100502998270887,8.413782119750977,14000
1998-11-23 00:00:00+00:00,8.41378340287642,8.615177154541016,8.41378340287642,8.615177154541016,31800
1998-11-24 00:00:00+00:00,8.615173867770604,8.77181339263916,8.615173867770604,8.77181339263916,8300
1998-11-25 00:00:00+00:00,8.77181385040283,8.950830459594727,8.77181385040283,8.950830459594727,5100
1998-11-27 00:00:00+00:00,8.950830459594727,8.950830459594727,8.950830459594727,8.950830459594727,100
1998-11-30 00:00:00+00:00,8.995585505801841,9.040339662547124,8.9732084274292,8.9732084274292,56200
1998-12-01 00:00:00+00:00,8.950831285163538,8.995585441589355,8.950831285163538,8.995585441589355,1600
1998-12-02 00:00:00+00:00,8.995585505801841,8.995585505801841,8.9732084274292,8.9732084274292,2700
1998-12-03 00:00:00+00:00,8.995583126189365,9.152222633361816,8.995583126189365,9.152222633361816,95100
1998-12-04 00:00:00+00:00,9.19697945789226,9.219356536865234,9.152225299946313,9.219356536865234,32200
1998-12-07 00:00:00+00:00,9.17460682300421,9.308869361877441,9.129852643379799,9.308869361877441,27600
1998-12-08 00:00:00+00:00,9.308869361877441,9.308869361877441,9.308869361877441,9.308869361877441,25800
1998-12-09 00:00:00+00:00,9.308869361877441,9.308869361877441,9.308869361877441,9.308869361877441,4000
1998-12-10 00:00:00+00:00,9.308868481739458,9.308868481739458,9.286491394042969,9.286491394042969,12700
1998-12-11 00:00:00+00:00,9.26411430634648,9.308868481739458,9.241737218649991,9.286491394042969,6000
1998-12-14 00:00:00+00:00,9.264111788679914,9.264111788679914,9.174603462219238,9.174603462219238,2600
1998-12-15 00:00:00+00:00,9.152224144935607,9.152224144935607,8.906076307296752,8.950830459594727,39200
1998-12-16 00:00:00+00:00,8.995585187902591,9.08509349822998,8.973208110320744,9.08509349822998,9000
1998-12-17 00:00:00+00:00,9.062718054143394,9.264111788679914,9.062718054143394,9.174603462219238,11100
1998-12-18 00:00:00+00:00,9.241738092440826,9.353623541501852,9.196983912816416,9.308869361877441,31300
1998-12-21 00:00:00+00:00,9.30886596103884,9.487882614135742,9.264111797764617,9.487882614135742,31600
1998-12-22 00:00:00+00:00,9.487882886614118,9.487882886614118,9.398374557495117,9.398374557495117,11200
1998-12-23 00:00:00+00:00,9.398372460764351,9.465503692626953,9.375995383476816,9.465503692626953,15100
1998-12-24 00:00:00+00:00,9.465504711838129,9.465504711838129,9.398373472747078,9.443127632141113,13400
1998-12-28 00:00:00+00:00,9.443125008395985,9.443125008395985,9.353616714477539,9.353616714477539,10000
1998-12-29 00:00:00+00:00,9.375995635986328,9.375995635986328,9.353618558096146,9.375995635986328,600
1998-12-30 00:00:00+00:00,9.465505804334368,9.465505804334368,9.398374557495117,9.398374557495117,8400
1998-12-31 00:00:00+00:00,9.420750552444096,9.443127632141113,9.420750552444096,9.443127632141113,1400
1999-01-04 00:00:00+00:00,9.510257847202022,9.55501200177709,9.465503692626953,9.465503692626953,7900
1999-01-05 00:00:00+00:00,9.398377721126263,9.51026317018729,9.26411518225303,9.308869361877441,12700
1999-01-06 00:00:00+00:00,9.264110694811182,9.264110694811182,9.219356536865234,9.219356536865234,1100
1999-01-07 00:00:00+00:00,9.129847653393675,9.152224730975522,9.08509349822998,9.08509349822998,12800
1999-01-08 00:00:00+00:00,9.085094517837337,9.085094517837337,9.040340357650946,9.06271743774414,4900
1999-01-11 00:00:00+00:00,9.152230652252046,9.152230652252046,9.040345191955566,9.040345191955566,6700
1999-01-12 00:00:00+00:00,8.973209122393994,8.973209122393994,8.369027959539535,8.413782119750977,35400
1999-01-13 00:00:00+00:00,8.32427227948163,8.369026431521853,8.234763975401183,8.279518127441406,8900
1999-01-14 00:00:00+00:00,8.190012252133196,8.2347664174454,8.100503921508789,8.100503921508789,49000
1999-01-15 00:00:00+00:00,8.145258295170775,8.145258295170775,8.010995795799829,8.03337287902832,11600
1999-01-19 00:00:00+00:00,8.010991096496582,8.010991096496582,8.010991096496582,8.010991096496582,35300
1999-01-20 00:00:00+00:00,8.01099456562085,8.01099456562085,7.966240406036377,7.966240406036377,37800
1999-01-21 00:00:00+00:00,7.876734655043658,7.876734655043658,7.518701261632583,7.608209609985352,26300
1999-01-22 00:00:00+00:00,7.5186967849731445,7.5186967849731445,7.160663604736328,7.160663604736328,32100
1999-01-25 00:00:00+00:00,7.160663604736328,7.160663604736328,7.160663604736328,7.160663604736328,30000
1999-01-26 00:00:00+00:00,7.2054189370002275,7.250173091888428,7.2054189370002275,7.250173091888428,27000
1999-01-27 00:00:00+00:00,7.227794826030731,7.227794826030731,7.160663604736328,7.160663604736328,8200
1999-01-28 00:00:00+00:00,7.160668117390823,7.160668117390823,7.093536853790284,7.093536853790283,23000
1999-01-29 00:00:00+00:00,7.093535153019311,7.093535153019311,6.847387245501291,6.86976432800293,8700
1999-02-01 00:00:00+00:00,6.802634342296703,6.802634342296703,6.623617649078369,6.623617649078369,1200
1999-02-02 00:00:00+00:00,6.578859747909918,6.578859747909918,6.399843156130056,6.422220230102539,68100
1999-02-03 00:00:00+00:00,6.444601058959961,6.444601058959961,6.444601058959961,6.444601058959961,57600
1999-02-04 00:00:00+00:00,6.399846884939406,6.444601058959961,6.399846884939406,6.444601058959961,31700
1999-02-05 00:00:00+00:00,6.3998440994935875,6.3998440994935875,6.086565017700195,6.086565017700195,44800
1999-02-08 00:00:00+00:00,6.086563703748915,6.086563703748915,6.041809558868408,6.041809558868408,33500
1999-02-09 00:00:00+00:00,6.041809558868408,6.041809558868408,5.997055413987901,6.041809558868408,4900
1999-02-10 00:00:00+00:00,5.952303543235317,5.952303543235317,5.773286895318465,5.9075493812561035,195000
1999-02-11 00:00:00+00:00,5.9075471242268875,6.086563703748915,5.9075471242268875,6.041809558868408,151700
1999-02-12 00:00:00+00:00,6.086567306518555,6.377469420433044,6.086567306518555,6.2655839920043945,15100
1999-02-16 00:00:00+00:00,6.332715623908573,6.534109407001072,6.332715623908573,6.444601058959961,38000
1999-02-17 00:00:00+00:00,6.444597304075021,6.444597304075021,6.422220230102539,6.422220230102539,4700
1999-02-18 00:00:00+00:00,6.399843156130056,6.422220230102539,6.399843156130056,6.422220230102539,3000
1999-02-19 00:00:00+00:00,6.422219811619579,6.444596884133933,6.399842739105225,6.399842739105225,30400
1999-02-22 00:00:00+00:00,6.399842739105225,6.422219811619579,6.399842739105225,6.399842739105225,14800
1999-02-23 00:00:00+00:00,6.355092334747314,6.355092334747314,6.2655839920043945,6.2655839920043945,13800
1999-02-24 00:00:00+00:00,6.243207195530767,6.243207195530767,6.1760759353637695,6.1760759353637695,7000
1999-02-25 00:00:00+00:00,6.220827516261822,6.243204593658447,6.220827516261822,6.243204593658447,4000
1999-02-26 00:00:00+00:00,6.220829963684082,6.243207049884385,6.220829963684082,6.220829963684082,22500
1999-03-01 00:00:00+00:00,6.1760756012297024,6.1760756012297024,5.997058917136088,6.131321430206299,21900
1999-03-02 00:00:00+00:00,6.064187049865723,6.086564123850467,6.064187049865723,6.064187049865723,4200
1999-03-03 00:00:00+00:00,6.064187049865723,6.086564123850467,6.064187049865723,6.064187049865723,6700
1999-03-04 00:00:00+00:00,5.974683171138167,5.974683171138167,5.728535175323486,5.728535175323486,9800
1999-03-05 00:00:00+00:00,5.683777557787044,5.795662942782853,5.683777557787044,5.773285865783691,6200
1999-03-08 00:00:00+00:00,5.773285618265167,5.907548074503891,5.639023162026442,5.862793922424316,48100
1999-03-09 00:00:00+00:00,5.818043537437916,5.818043537437916,5.728535175323486,5.728535175323486,3700
1999-03-10 00:00:00+00:00,5.773286876678466,5.773286876678466,5.5942702293396,5.5942702293396,5700
1999-03-11 00:00:00+00:00,5.616646702327425,5.639023780822754,5.616646702327425,5.639023780822754,3100
1999-03-12 00:00:00+00:00,5.6166486740112305,5.6166486740112305,5.6166486740112305,5.6166486740112305,900
1999-03-15 00:00:00+00:00,5.661400700387684,5.661400700387684,5.5271382331848145,5.5271382331848145,7600
1999-03-16 00:00:00+00:00,5.460010171973187,5.460010171973187,5.012468354598336,5.146730899810791,156700
1999-03-17 00:00:00+00:00,5.124352899648375,5.28099250793457,5.101975812750347,5.28099250793457,30200
1999-03-18 00:00:00+00:00,5.236237595521329,5.280991763004417,5.146729260555152,5.213860511779785,49000
1999-03-19 00:00:00+00:00,5.236236894452894,5.258613975198419,4.967711925506592,4.967711925506592,302100
1999-03-22 00:00:00+00:00,4.990089141238819,4.990089141238819,4.855826653133739,4.922957897186279,13800
1999-03-23 00:00:00+00:00,4.878205579060775,4.878205579060775,4.654434680938721,4.654434680938721,45400
1999-03-24 00:00:00+00:00,4.654432426378565,4.7439407422704605,4.609678268432617,4.609678268432617,208400
