"('date', '')","('open', 'BEN')","('high', 'BEN')","('low', 'BEN')","('close', 'BEN')","('volume', 'BEN')"
2024-05-01 00:00:00+00:00,21.209331139695273,21.561891411712747,21.088717157693825,21.125829696655273,4111400
2024-05-02 00:00:00+00:00,21.339220511347147,21.422721950570097,21.162939498585008,21.311386108398438,4712800
2024-05-03 00:00:00+00:00,21.682505632461417,22.15567812206721,21.571169783974405,21.691781997680664,5865200
2024-05-06 00:00:00+00:00,21.886619945174854,21.97939952675363,21.63611560579915,21.72889518737793,5717900
2024-05-07 00:00:00+00:00,21.76600605632912,21.812396732139245,21.608283067444713,21.6175594329834,3240000
2024-05-08 00:00:00+00:00,21.43200088811225,21.79383929189052,21.367055715087762,21.784561157226562,5095800
2024-05-09 00:00:00+00:00,21.775284977733946,22.46185107790367,21.738174205369223,22.39690589904785,4444900
2024-05-10 00:00:00+00:00,22.3969019525376,22.434014487986207,21.93300587716857,22.025785446166992,3856700
2024-05-13 00:00:00+00:00,22.137123480281197,22.369071540989516,22.11856721071495,22.220624923706055,3239600
2024-05-14 00:00:00+00:00,22.378349816090992,22.712353822261445,22.378349816090992,22.656686782836914,2928700
2024-05-15 00:00:00+00:00,22.990692934574355,23.064916244895187,22.64740901832595,22.740188598632812,2723000
2024-05-16 00:00:00+00:00,22.647408648717942,22.777298997253745,22.406182451706254,22.41546058654785,3156000
2024-05-17 00:00:00+00:00,22.41546049293148,22.53607447574523,22.322680914526273,22.526796340942383,2401500
2024-05-20 00:00:00+00:00,22.461848220668763,22.5360732952033,22.14640050201288,22.211345672607422,3197700
2024-05-21 00:00:00+00:00,22.211347535049043,22.304127116373685,22.109289818629602,22.14640235900879,2608000
2024-05-22 00:00:00+00:00,22.016507639016126,22.276290082142108,21.942284336640576,22.044342041015625,2978900
2024-05-23 00:00:00+00:00,22.0350650968299,22.0350650968299,21.33922093587738,21.4598331451416,3725600
2024-05-24 00:00:00+00:00,21.61755706180042,21.673225866666378,21.47838858888181,21.6453914642334,2491000
2024-05-28 00:00:00+00:00,21.691782280670317,21.775283725719113,21.34850013513487,21.40416717529297,2668800
2024-05-29 00:00:00+00:00,21.10727198481435,21.153660885722932,20.99593614516137,21.097993850708008,3415500
2024-05-30 00:00:00+00:00,21.21860867795267,21.40416605867388,21.15366173659588,21.394887924194336,3324000
2024-05-31 00:00:00+00:00,21.441278932735575,21.923729545872856,21.432000798110575,21.895896911621094,5772600
2024-06-03 00:00:00+00:00,22.062898705009797,22.13712200871754,21.534055675266096,21.710336685180664,2636700
2024-06-04 00:00:00+00:00,21.55261180750318,21.96084086012954,21.55261180750318,21.75672721862793,3780800
2024-06-05 00:00:00+00:00,21.803117001935814,21.83095140538562,21.367055298961454,21.6361141204834,2849300
2024-06-06 00:00:00+00:00,21.608281903573484,21.793839287949424,21.459833518600192,21.5433349609375,3394200
2024-06-07 00:00:00+00:00,21.22788540906155,21.404166427967866,21.153662101567825,21.237163543701172,1710500
2024-06-10 00:00:00+00:00,21.11655082124139,21.302108200670343,21.070160149166757,21.20005226135254,2361400
2024-06-11 00:00:00+00:00,21.014493988909642,21.07016102809813,20.791824062532413,20.838212966918945,2922100
2024-06-12 00:00:00+00:00,21.441281197998773,21.812397774090865,20.828938405040965,20.94955062866211,5667900
2024-06-13 00:00:00+00:00,20.828938883520717,20.847493385533987,20.355764574524816,20.374319076538086,4201300
2024-06-14 00:00:00+00:00,20.179480764305964,20.26298220559019,20.01247788173751,20.253704071044922,3330800
2024-06-17 00:00:00+00:00,20.20731522272127,20.643376929791838,20.105257512069834,20.55987548828125,3162800
2024-06-18 00:00:00+00:00,20.55987517232311,20.8103794930052,20.50420813537927,20.78254508972168,3730300
2024-06-20 00:00:00+00:00,20.912438276358657,21.060884895583392,20.81965869693737,20.96810531616211,2784500
2024-06-21 00:00:00+00:00,20.96810388711463,21.264997105329826,20.79182287519067,21.181495666503906,6392900
2024-06-24 00:00:00+00:00,21.274276408938462,21.626836682541622,21.153662426394533,21.496946334838867,2651000
2024-06-25 00:00:00+00:00,21.404165909611343,21.441278447271053,21.08871641799661,21.20005226135254,2056600
2024-06-26 00:00:00+00:00,21.051606340988524,21.17221855309533,20.995937532671608,21.060884475708008,1782300
2024-06-27 00:00:00+00:00,21.051608635005135,21.107275679764893,20.87532759537187,20.903162002563477,2804400
2024-06-28 00:00:00+00:00,21.025455474853516,21.194788286367523,20.827899929983175,21.025455474853516,5196900
2024-07-01 00:00:00+00:00,21.05367695717318,21.185381255255944,20.771456793575336,20.818492889404297,3763300
2024-07-02 00:00:00+00:00,20.893751982378586,20.9596050294051,20.762049476949674,20.912567138671875,4133700
2024-07-03 00:00:00+00:00,21.04427142798225,21.317084016851492,20.90315955016457,21.110122680664062,1828100
2024-07-05 00:00:00+00:00,21.081901975192093,21.081901975192093,20.611533788696395,20.780866622924805,4466800
2024-07-08 00:00:00+00:00,20.856120756288384,20.978415667692715,20.733825844884052,20.827898025512695,3207100
2024-07-09 00:00:00+00:00,20.724420738029032,20.874938398148718,20.583308861643783,20.752641677856445,5784400
2024-07-10 00:00:00+00:00,20.818492614135224,21.157158241424316,20.752641363120567,21.119529724121094,3162600
2024-07-11 00:00:00+00:00,21.68396980200374,21.909748080552955,21.232416833529303,21.71219253540039,3760900
2024-07-12 00:00:00+00:00,21.91915114191548,21.97559660169886,21.636931020245683,21.8250789642334,3330600
2024-07-15 00:00:00+00:00,21.937968405460754,21.97559871560279,21.778043175981004,21.853302001953125,2585000
2024-07-16 00:00:00+00:00,21.890931841437105,22.587076415290007,21.84389395477088,22.54944610595703,2641900
2024-07-17 00:00:00+00:00,22.455374527340116,22.859889597716414,22.351892968193273,22.408336639404297,3149300
2024-07-18 00:00:00+00:00,22.239004478435096,22.92574330778096,22.173153227721166,22.20137596130371,2748700
2024-07-19 00:00:00+00:00,22.13552498048131,22.27663506149053,21.98500732149654,22.0978946685791,2989700
2024-07-22 00:00:00+00:00,22.14493179321289,22.210783042454157,21.74982250345332,22.14493179321289,5083300
2024-07-23 00:00:00+00:00,22.03204346432539,22.32367120494498,21.825082131355362,21.834487915039062,3088600
2024-07-24 00:00:00+00:00,21.909747539852887,22.003819726896168,21.486415520910313,21.524044036865234,3350600
2024-07-25 00:00:00+00:00,21.56167653767161,22.530635593740737,21.458194968236537,22.23900604248047,4379100
2024-07-26 00:00:00+00:00,22.577669955465723,22.671743939142562,21.60871097392467,21.71219253540039,6473100
2024-07-29 00:00:00+00:00,21.627526834526947,21.712193243164823,21.00664103405724,21.241825103759766,4257000
2024-07-30 00:00:00+00:00,21.36411884379947,21.561674384418286,21.157157519909624,21.458192825317383,4568300
2024-07-31 00:00:00+00:00,21.486416167207757,21.778043903300198,21.232416948202083,21.514638900756836,8542700
2024-08-01 00:00:00+00:00,21.61811682756862,21.7780420487708,20.90315712068311,20.921972274780273,4566300
2024-08-02 00:00:00+00:00,20.620939486340216,20.724421052107783,20.18819986120391,20.583309173583984,4108200
2024-08-05 00:00:00+00:00,19.962423501828955,20.301089141663926,19.680203331507872,20.188199996948242,6351700
2024-08-06 00:00:00+00:00,20.178791527018245,20.790269677528403,20.094125128329406,20.498641967773438,3857000
2024-08-07 00:00:00+00:00,20.837307793140113,20.940789355885208,20.14116317629133,20.16938591003418,4072300
2024-08-08 00:00:00+00:00,20.319904758447954,20.715014082434603,20.319904758447954,20.639755249023438,2294100
2024-08-09 00:00:00+00:00,20.63975459042532,20.87493866161969,20.451606615744996,20.846715927124023,2979500
2024-08-12 00:00:00+00:00,20.88434761043585,20.91256855247161,20.18820113501743,20.235239028930664,2425300
2024-08-13 00:00:00+00:00,20.573904037475586,20.658568655218627,20.36694089942423,20.573904037475586,2680800
2024-08-14 00:00:00+00:00,20.696198347622857,20.77145717893264,20.52686552859783,20.71501350402832,2210900
2024-08-15 00:00:00+00:00,20.98782649095473,21.22301056752759,20.969013128506102,21.10071563720703,2391900
2024-08-16 00:00:00+00:00,21.06308440046356,21.411157608032227,21.05367682249554,21.411157608032227,3197700
2024-08-19 00:00:00+00:00,21.43938003731863,21.486416132178405,21.251232069255533,21.3829345703125,2336700
2024-08-20 00:00:00+00:00,21.307676124634433,21.448786206060085,21.223009716916636,21.279455184936523,3516900
2024-08-21 00:00:00+00:00,21.307677451971983,21.307677451971983,18.447839950359263,18.607765197753906,24063000
2024-08-22 00:00:00+00:00,18.824132456555347,19.4826467507261,18.805317301041672,19.454425811767578,8884800
2024-08-23 00:00:00+00:00,19.520278080311034,20.009461383319994,19.463834405136794,19.699018478393555,6321300
2024-08-26 00:00:00+00:00,19.783684358804212,19.887164128135353,19.303908646884082,19.5108699798584,5758000
2024-08-27 00:00:00+00:00,19.463832926546164,19.49205386483341,19.125167312603654,19.13457489013672,5908900
2024-08-28 00:00:00+00:00,19.125167261347652,19.134574838855503,18.38198658134683,18.447837829589844,8386500
2024-08-29 00:00:00+00:00,18.457248449986643,18.795912324542197,18.3443592955933,18.7865047454834,5736400
2024-08-30 00:00:00+00:00,18.96524371578656,19.10635380230607,18.701836905121265,19.040502548217773,5400600
2024-09-03 00:00:00+00:00,18.908799549647554,19.332129798227154,18.908799549647554,18.984058380126953,6186200
2024-09-04 00:00:00+00:00,18.908799100319953,18.993465506886366,18.50428222323865,18.664207458496094,5755500
2024-09-05 00:00:00+00:00,18.720651216491127,18.8429479351147,18.156209101587915,18.334949493408203,4535400
2024-09-06 00:00:00+00:00,18.316133026589345,18.38198606730275,17.92102375386836,17.99628257751465,4615900
2024-09-09 00:00:00+00:00,18.109171615529235,18.579539709439086,18.109171615529235,18.39139175415039,4709300
2024-09-10 00:00:00+00:00,18.410207786061502,18.410207786061502,17.94924724737566,18.344356536865234,3463200
2024-09-11 00:00:00+00:00,18.193840286737398,18.29732185449282,17.82695370187668,18.287914276123047,3145900
2024-09-12 00:00:00+00:00,18.523095243914053,18.64539015357358,17.977468350218068,18.50428009033203,3828500
2024-09-13 00:00:00+00:00,18.645392795905327,18.861761709825878,18.61717185584477,18.720651626586914,4376800
2024-09-16 00:00:00+00:00,18.814725603579557,19.0499096736243,18.664207942295885,18.9182071685791,2834900
2024-09-17 00:00:00+00:00,19.04990795519952,19.27568442675853,19.01227764611707,19.14398193359375,3609100
2024-09-18 00:00:00+00:00,19.09694750566259,19.586130846453262,19.06872656305189,19.18161392211914,3622200
2024-09-19 00:00:00+00:00,19.482647808873228,19.670795785604756,19.313316782989357,19.633167266845703,4449800
2024-09-20 00:00:00+00:00,19.53909267381167,19.61435150331286,19.256870717448187,19.57672119140625,13472600
2024-09-23 00:00:00+00:00,19.604942892308095,19.821311791434052,19.463832818717773,19.52968406677246,5613700
2024-09-24 00:00:00+00:00,19.717832100686564,19.849536403579954,19.557908651301922,19.793092727661133,2891000
2024-09-25 00:00:00+00:00,19.79308952586284,19.84012561580112,19.369757539171054,19.388572692871094,4132500
2024-09-26 00:00:00+00:00,19.63316589283076,19.802496906864107,19.238056604795702,19.42620277404785,6605900
2024-09-27 00:00:00+00:00,19.64257171451835,19.821312100822396,19.454425544898484,19.557907104492188,2791500
2024-09-30 00:00:00+00:00,19.471957510738246,19.58655541719978,19.15681554480894,19.24276351928711,3089900
2024-10-01 00:00:00+00:00,19.204566442819203,19.252314510500774,18.813026459119822,18.822574615478516,4181200
2024-10-02 00:00:00+00:00,18.82257449163894,19.128168315795296,18.803476357575178,18.975372314453125,3195600
2024-10-03 00:00:00+00:00,18.803475009238078,18.87032302734782,18.53608111532723,18.68887710571289,3929500
2024-10-04 00:00:00+00:00,18.908522733381286,19.032670624620586,18.631580660144156,19.00402069091797,3169100
2024-10-07 00:00:00+00:00,18.93717116447949,18.984919228723154,18.4787831904415,18.698427200317383,4423200
2024-10-08 00:00:00+00:00,18.69842858732582,18.75572663296284,18.411936537668698,18.478784561157227,2633900
2024-10-09 00:00:00+00:00,18.52653160329567,18.793925503918615,18.459683583507914,18.72707748413086,4711600
2024-10-10 00:00:00+00:00,18.62203013081956,19.357362014164174,18.62203013081956,19.29051399230957,6491500
2024-10-11 00:00:00+00:00,19.386009149409222,19.68205297624728,19.18546509394334,19.204565048217773,4449200
2024-10-14 00:00:00+00:00,19.089967260751344,19.233213275741566,18.908521336978716,19.214115142822266,2797100
2024-10-15 00:00:00+00:00,19.319162602254323,19.682054475218596,19.30006264652525,19.3382625579834,3389700
2024-10-16 00:00:00+00:00,19.557905899589763,19.71070189712781,19.452859789702334,19.615205764770508,2400900
2024-10-17 00:00:00+00:00,19.70115136354069,19.768001204364747,19.500607305484266,19.739351272583008,2600700
2024-10-18 00:00:00+00:00,19.748902616819027,20.274138652203177,19.701152727210985,20.0353946685791,5399500
2024-10-21 00:00:00+00:00,19.939895893434883,20.02584386973403,19.57700585465001,19.615205764770508,4943600
2024-10-22 00:00:00+00:00,19.51970984429416,19.61520780807138,19.347813873789594,19.46240997314453,2708800
2024-10-23 00:00:00+00:00,19.37646075647052,19.45285875116084,18.96582085195811,19.18546485900879,2425400
2024-10-24 00:00:00+00:00,19.32871043823205,19.4242083848229,19.166364475469152,19.31916046142578,2055300
2024-10-25 00:00:00+00:00,19.48150798978927,19.72025196471677,19.30006205883222,19.45285987854004,2344400
2024-10-28 00:00:00+00:00,19.61520451680989,20.006744463274536,19.605654539887354,19.844398498535156,3709400
2024-10-29 00:00:00+00:00,19.739352965229937,20.01629504364683,19.691604896304565,19.892148971557617,3858200
2024-10-30 00:00:00+00:00,19.863497748819224,20.340985692987687,19.863497748819224,19.949445724487305,3467500
2024-10-31 00:00:00+00:00,19.930348267649414,19.987646312882678,19.557906419953156,19.834850311279297,9834100
2024-11-01 00:00:00+00:00,19.806199208083896,20.102241216020882,19.74890116623491,19.901697158813477,6586000
2024-11-04 00:00:00+00:00,19.634303601970416,20.608379437675342,18.364185753188398,19.2523136138916,12310000
2024-11-05 00:00:00+00:00,19.35736237379581,20.12134238271633,19.16636646082967,20.006746292114258,5602900
2024-11-06 00:00:00+00:00,20.770726757389603,21.009470743106725,20.407836700547286,20.560632705688477,5473500
2024-11-07 00:00:00+00:00,20.493780298613437,20.67522621509595,20.30278622679085,20.331436157226562,2656800
2024-11-08 00:00:00+00:00,20.29323931513133,20.331439228148778,19.96854734037146,20.092695236206055,2606400
2024-11-11 00:00:00+00:00,20.360085301388263,20.713427175506865,20.197739330275162,20.59882926940918,2353000
2024-11-12 00:00:00+00:00,20.484234004174567,20.665678115668634,20.293238093529023,20.503332138061523,3379500
2024-11-13 00:00:00+00:00,20.531982655181686,20.808926551348858,20.407836584760847,20.551082611083984,3072800
2024-11-14 00:00:00+00:00,20.6274812278337,20.90442331078054,20.54153324518452,20.608381271362305,2577300
2024-11-15 00:00:00+00:00,20.70387637767582,20.808924302312793,20.43648248835982,20.694326400756836,3345100
2024-11-18 00:00:00+00:00,20.589279819325725,20.942621702492083,20.503331842919636,20.81847381591797,4017700
2024-11-19 00:00:00+00:00,20.551082143601665,20.78027614479954,20.3314381201377,20.512882232666016,3496300
2024-11-20 00:00:00+00:00,20.522430108549546,20.703876023966682,20.331436037848405,20.66567611694336,4115600
2024-11-21 00:00:00+00:00,20.808926719979073,20.856674788649705,20.58928086826679,20.742076873779297,2499900
2024-11-22 00:00:00+00:00,20.694327547435382,21.028569472232853,20.694327547435382,20.971269607543945,2585200
2024-11-25 00:00:00+00:00,21.200465913472758,21.77345000183257,21.05721806991081,21.697052001953125,7134000
2024-11-26 00:00:00+00:00,21.439208239368998,21.477406325630415,20.98081845392903,21.210012435913086,3406200
2024-11-27 00:00:00+00:00,21.553803701751878,21.706599685361116,21.410557694802193,21.658851623535156,3085100
2024-11-29 00:00:00+00:00,21.840298398950978,21.888046462661098,21.53470459820183,21.73525047302246,1683500
2024-12-02 00:00:00+00:00,21.73525247577471,21.849848567826985,21.515608448114488,21.572906494140625,4832500
2024-12-03 00:00:00+00:00,21.63020247201824,21.725700420578896,21.181364481696594,21.39145851135254,2923800
2024-12-04 00:00:00+00:00,21.429659419370516,22.222289332909472,21.295961556557906,21.649303436279297,8167400
2024-12-05 00:00:00+00:00,21.639752449021493,21.716150443575643,21.381908534349286,21.39145851135254,4582300
2024-12-06 00:00:00+00:00,21.55380508747905,21.63020308419541,20.875773094305316,20.93307113647461,2988100
2024-12-09 00:00:00+00:00,21.028569299540365,21.486957284455485,20.904421415205892,21.295961380004883,4161200
2024-12-10 00:00:00+00:00,21.334159968900128,21.48695595441377,20.923520074780285,21.34370994567871,3091900
2024-12-11 00:00:00+00:00,21.55380628159983,21.792550262249314,21.295962345345103,21.38191032409668,7179300
2024-12-12 00:00:00+00:00,21.45830910890237,21.639755050836232,21.095419046506727,21.104969024658203,3403100
2024-12-13 00:00:00+00:00,21.200465541738502,21.257763585275406,20.81847372756724,20.980819702148438,2497000
2024-12-16 00:00:00+00:00,20.95217085593115,21.038118828956684,20.74207500121456,20.913970947265625,2820700
2024-12-17 00:00:00+00:00,20.722976610728548,20.780274651542616,20.29323675094335,20.37918472290039,2836000
2024-12-18 00:00:00+00:00,20.41738328402885,20.54153116706117,19.21411529161542,19.233213424682617,4782800
2024-12-19 00:00:00+00:00,19.39556142098878,19.748903330977637,19.061319467533828,19.07086944580078,4590600
2024-12-20 00:00:00+00:00,19.080419240987897,19.978097153274994,19.042221149758706,19.56745719909668,9415800
2024-12-23 00:00:00+00:00,19.500608824736865,19.691604741884728,19.357362797611998,19.538806915283203,3446200
2024-12-24 00:00:00+00:00,19.615207381800406,19.97809745050105,19.500609463463714,19.939897537231445,1350900
2024-12-26 00:00:00+00:00,19.768002342191263,20.121342413811032,19.758452364380997,20.016294479370117,2262400
2024-12-27 00:00:00+00:00,19.901697124702757,20.073593071427002,19.691603090635297,19.729801177978516,2362500
2024-12-30 00:00:00+00:00,19.516402646021625,19.710401554155005,19.380601375187073,19.506702423095703,3626600
2024-12-31 00:00:00+00:00,19.661902578155484,19.894702381408454,19.47760204011541,19.681303024291992,4187500
2025-01-02 00:00:00+00:00,19.788001175551823,19.923802444245986,19.42910218359115,19.53580093383789,2949600
2025-01-03 00:00:00+00:00,19.526102082964037,19.81710323621578,19.361201984493253,19.79770278930664,2949900
2025-01-06 00:00:00+00:00,19.768600740814147,20.28270144729613,19.30300114822385,19.400001525878906,5230500
2025-01-07 00:00:00+00:00,19.5358020350563,19.613401971486507,19.02170315000435,19.147802352905273,2914900
2025-01-08 00:00:00+00:00,18.85680250306576,19.215701504774792,18.81800161091972,19.20600128173828,3175300
2025-01-10 00:00:00+00:00,18.88590051873449,19.070201048332216,18.468802046676064,18.546401977539062,5529500
2025-01-13 00:00:00+00:00,18.430001660267155,18.808301102305254,18.265101571407,18.42030143737793,6380600
2025-01-14 00:00:00+00:00,18.478500944724168,18.88590105587396,18.430001680353524,18.827701568603516,4294300
2025-01-15 00:00:00+00:00,19.3030019309384,19.380601866183373,18.837402319468573,19.041101455688477,3828100
