"('date', '')","('open', 'DGX')","('high', 'DGX')","('low', 'DGX')","('close', 'DGX')","('volume', 'DGX')"
1997-03-04 00:00:00+00:00,3.052783316153067,3.052783316153067,3.0078894438566985,3.030336380004883,803600
1997-03-05 00:00:00+00:00,3.007889815739223,3.03033675466265,2.9405489989689415,2.985442876815796,1542000
1997-03-06 00:00:00+00:00,2.985443185676228,2.985443185676228,2.940549303184856,2.962996244430542,408800
1997-03-07 00:00:00+00:00,2.940549925657419,2.962996871654804,2.8507621416678797,2.918102979660034,968400
1997-03-10 00:00:00+00:00,2.9181024318432986,2.962996315410119,2.9181024318432986,2.940549373626709,331200
1997-03-11 00:00:00+00:00,2.940549373626709,2.9854432571935288,2.940549373626709,2.940549373626709,1434000
1997-03-12 00:00:00+00:00,2.940549303184856,2.962996244430542,2.940549303184856,2.962996244430542,558000
1997-03-13 00:00:00+00:00,2.918102979660034,2.940549925657419,2.918102979660034,2.918102979660034,362800
1997-03-14 00:00:00+00:00,2.9181024318432986,2.962996315410119,2.9181024318432986,2.940549373626709,964800
1997-03-17 00:00:00+00:00,2.940549835562706,2.940549835562706,2.873208999633789,2.873208999633789,387600
1997-03-18 00:00:00+00:00,2.9181025749029113,2.9181025749029113,2.8732086891351742,2.895655632019043,303600
1997-03-19 00:00:00+00:00,2.8956554900598888,2.940549373626709,2.8956554900598888,2.940549373626709,2478000
1997-03-20 00:00:00+00:00,2.940549925657419,2.940549925657419,2.8956560336626493,2.918102979660034,196000
1997-03-21 00:00:00+00:00,2.895655944943428,2.940549835562706,2.85076205432415,2.873208999633789,806000
1997-03-24 00:00:00+00:00,2.8507615547180176,2.87320849609375,2.8058676719665527,2.8058676719665527,227600
1997-03-25 00:00:00+00:00,2.7609740026661607,2.828314831999482,2.7160801164439468,2.7385270595550537,256400
1997-03-26 00:00:00+00:00,2.6936334814907106,2.7160804271698,2.6262926444534425,2.7160804271698,317600
1997-03-27 00:00:00+00:00,2.69363317333284,2.7609740026661607,2.69363317333284,2.7385270595550537,231200
1997-03-31 00:00:00+00:00,2.7160805794371274,2.7609744733121215,2.671186685562134,2.671186685562134,335200
1997-04-01 00:00:00+00:00,2.6711862814628473,2.6936332250045516,2.6487393379211426,2.6487393379211426,514400
1997-04-02 00:00:00+00:00,2.6487394112807054,2.671186355444101,2.6262924671173096,2.6262924671173096,270000
1997-04-03 00:00:00+00:00,2.6487393379211426,2.6711862814628473,2.626292394379438,2.6487393379211426,285600
1997-04-04 00:00:00+00:00,2.6487393379211426,2.6711862814628473,2.6487393379211426,2.6487393379211426,2198000
1997-04-07 00:00:00+00:00,2.6487394112807054,2.6487394112807054,2.6038455229539137,2.6262924671173096,146800
1997-04-08 00:00:00+00:00,2.603845844749643,2.671186685562134,2.558951950874649,2.671186685562134,271200
1997-04-09 00:00:00+00:00,2.6487395901325317,2.7160804271698,2.6262926444534425,2.7160804271698,386400
1997-04-10 00:00:00+00:00,2.6936338005996334,2.828315490629615,2.6936338005996334,2.760974645614624,167200
1997-04-11 00:00:00+00:00,2.6936332996074968,2.7160802437708926,2.6262924671173096,2.6262924671173096,537600
1997-04-14 00:00:00+00:00,2.6262918886931046,2.648738827912704,2.5813980102539062,2.5813980102539062,390000
1997-04-15 00:00:00+00:00,2.581398578790518,2.6262924671173096,2.581398578790518,2.6262924671173096,276800
1997-04-16 00:00:00+00:00,2.6038450797398887,2.6936328411102295,2.6038450797398887,2.6936328411102295,248400
1997-04-17 00:00:00+00:00,2.8058682370373584,2.895656020622554,2.8058682370373584,2.850762128829956,2013600
1997-04-18 00:00:00+00:00,2.85076205432415,2.873208999633789,2.85076205432415,2.873208999633789,385200
1997-04-21 00:00:00+00:00,2.873208999633789,2.918102890253067,2.85076205432415,2.873208999633789,569200
1997-04-22 00:00:00+00:00,2.873208999633789,2.873208999633789,2.873208999633789,2.873208999633789,246400
1997-04-23 00:00:00+00:00,2.873208999633789,2.895655944943428,2.873208999633789,2.873208999633789,145200
1997-04-24 00:00:00+00:00,2.873208999633789,2.895655944943428,2.873208999633789,2.873208999633789,533600
1997-04-25 00:00:00+00:00,2.873208999633789,2.895655944943428,2.873208999633789,2.873208999633789,140400
1997-04-28 00:00:00+00:00,2.873208999633789,2.895655944943428,2.873208999633789,2.873208999633789,106800
1997-04-29 00:00:00+00:00,2.89565643267845,3.0078911781311035,2.89565643267845,3.0078911781311035,478400
1997-04-30 00:00:00+00:00,3.0303385156266236,3.232361083335065,3.007891563659019,3.165020227432251,1580000
1997-05-01 00:00:00+00:00,3.120125930649894,3.165019828932626,3.120125930649894,3.1425728797912598,648800
1997-05-02 00:00:00+00:00,3.1201258630168685,3.322148400910047,3.1201258630168685,3.299701452255249,362400
1997-05-05 00:00:00+00:00,3.277254660376187,3.2997016101047913,3.2323607609189793,3.254807710647583,490400
1997-05-06 00:00:00+00:00,3.2099132668482113,3.299701050536273,3.187466320926196,3.277254104614258,332000
1997-05-07 00:00:00+00:00,3.277254660376187,3.2997016101047913,3.254807710647583,3.254807710647583,290400
1997-05-08 00:00:00+00:00,3.232358999185629,3.2548059366799738,3.18746512419694,3.209912061691284,226000
1997-05-09 00:00:00+00:00,3.209912061691284,3.277252874174318,3.209912061691284,3.209912061691284,116400
1997-05-12 00:00:00+00:00,3.322147093321148,3.434381792419835,3.2997001535014103,3.4119348526000977,253600
1997-05-13 00:00:00+00:00,3.3670419888780603,3.4119358820631014,3.34459504228554,3.389488935470581,128800
1997-05-14 00:00:00+00:00,3.3445955095619992,3.3445955095619992,3.2323607609189793,3.254807710647583,277600
1997-05-15 00:00:00+00:00,3.2323607609189793,3.2997016101047913,3.2323607609189793,3.254807710647583,274800
1997-05-16 00:00:00+00:00,3.2548059366799738,3.2548059366799738,3.18746512419694,3.209912061691284,292400
1997-05-19 00:00:00+00:00,3.18746512419694,3.232358999185629,3.165018186702595,3.209912061691284,132000
1997-05-20 00:00:00+00:00,3.2099141313674604,3.2099141313674604,3.165020227432251,3.165020227432251,115600
1997-05-21 00:00:00+00:00,3.165018186702595,3.232358999185629,3.165018186702595,3.209912061691284,106800
1997-05-22 00:00:00+00:00,3.165019989013672,3.5017242431640625,3.165019989013672,3.5017242431640625,452800
1997-05-23 00:00:00+00:00,3.45682887395223,3.45682887395223,3.3670411109924316,3.3670411109924316,63200
1997-05-27 00:00:00+00:00,3.3221472295125327,3.3670411109924316,3.3221472295125327,3.3670411109924316,138800
1997-05-28 00:00:00+00:00,3.3670419888780603,3.4119358820631014,3.34459504228554,3.389488935470581,121200
1997-05-29 00:00:00+00:00,3.38948791278036,3.434381792419835,3.367040972960623,3.4119348526000977,132400
1997-05-30 00:00:00+00:00,3.3221495151519775,3.3445964713354366,3.299702558968518,3.3221495151519775,279200
1997-06-02 00:00:00+00:00,3.2996996521149704,3.3894873977507523,3.2996996521149704,3.3445935249328613,411600
1997-06-03 00:00:00+00:00,3.344594170252482,3.3670411109924316,3.344594170252482,3.3670411109924316,122400
1997-06-04 00:00:00+00:00,3.34459504228554,3.389488935470581,3.34459504228554,3.389488935470581,71600
1997-06-05 00:00:00+00:00,3.367040972960623,3.434381792419835,3.367040972960623,3.4119348526000977,309600
1997-06-06 00:00:00+00:00,3.4119367478769034,3.5466184616088863,3.4119367478769034,3.5466184616088867,172000
1997-06-09 00:00:00+00:00,3.524171349406242,3.6364061057567594,3.5017243981361386,3.5915122032165527,220000
1997-06-10 00:00:00+00:00,3.5915122032165527,3.6364061057567594,3.5915122032165527,3.5915122032165527,97200
1997-06-11 00:00:00+00:00,3.5915116340883317,3.5915116340883317,3.4792768955230713,3.4792768955230713,638000
1997-06-12 00:00:00+00:00,3.4792774468660355,3.5915122032165527,3.4792774468660355,3.5915122032165527,259600
1997-06-13 00:00:00+00:00,3.569063186645508,3.6139570632070863,3.569063186645508,3.569063186645508,91600
1997-06-16 00:00:00+00:00,3.524170269200831,3.6364049911499023,3.524170269200831,3.6364049911499023,184800
1997-06-17 00:00:00+00:00,3.569063186645508,3.569063186645508,3.50172237180314,3.569063186645508,427200
1997-06-18 00:00:00+00:00,3.5466183006763456,3.5915122032165527,3.5466183006763456,3.5915122032165527,391600
1997-06-19 00:00:00+00:00,3.569063186645508,3.5915101249262973,3.5466162483647183,3.569063186645508,142400
1997-06-20 00:00:00+00:00,3.569063186645508,3.5915101249262973,3.569063186645508,3.569063186645508,437200
1997-06-23 00:00:00+00:00,3.5466162483647183,3.5915101249262973,3.5466162483647183,3.569063186645508,172400
1997-06-24 00:00:00+00:00,3.5241707909491757,3.5241707909491757,3.4456064739534935,3.4792768955230713,323600
1997-06-25 00:00:00+00:00,3.4568287322395728,3.490499141969179,3.4119348526000977,3.4119348526000977,246000
1997-06-26 00:00:00+00:00,3.38948791278036,3.4119348526000977,3.367040972960623,3.4119348526000977,452400
1997-06-27 00:00:00+00:00,3.38948791278036,3.4119348526000977,3.38948791278036,3.4119348526000977,236000
1997-06-30 00:00:00+00:00,3.4007122349956482,3.7486398894011432,3.38948876227289,3.6925225257873535,705600
1997-07-01 00:00:00+00:00,3.591512692202428,3.591512692202428,3.5017248748973673,3.524171829223633,201200
1997-07-02 00:00:00+00:00,3.524171193440755,3.5466181437174478,3.5017242431640625,3.5017242431640625,384400
1997-07-03 00:00:00+00:00,3.4792762630622103,3.5466170939601884,3.4792762630622103,3.49049973487854,210400
1997-07-07 00:00:00+00:00,3.49049973487854,3.50172320669487,3.4792762630622103,3.49049973487854,710800
1997-07-08 00:00:00+00:00,3.4905000750520894,3.613958277063578,3.4680531292318184,3.6027348041534424,148000
1997-07-09 00:00:00+00:00,3.5802892150392958,3.591512692202428,3.479277920571102,3.524171829223633,171600
1997-07-10 00:00:00+00:00,3.4792756720593103,3.490499141969179,3.400711382690229,3.4119348526000977,964000
1997-07-11 00:00:00+00:00,3.4119348526000977,3.4119348526000977,3.38948791278036,3.4119348526000977,105600
1997-07-14 00:00:00+00:00,3.4119370757556355,3.434384030201396,3.367043166864114,3.4231605529785156,654000
1997-07-15 00:00:00+00:00,3.423158894111584,3.4568293094635014,3.423158894111584,3.456829309463501,167200
1997-07-16 00:00:00+00:00,3.4680538940133516,3.647629500175855,3.4680538940133516,3.6139590740203857,280000
1997-07-17 00:00:00+00:00,3.5241706150257035,3.5241706150257035,3.389488935470581,3.389488935470581,255200
1997-07-18 00:00:00+00:00,3.3782659349994852,3.3782659349994852,3.2884781360626216,3.288478136062622,116400
1997-07-21 00:00:00+00:00,3.2997016101047913,3.2997016101047913,3.2323607609189793,3.254807710647583,226800
1997-07-22 00:00:00+00:00,3.2323607600939814,3.243584234955419,3.2099138103711065,3.221137285232544,314000
1997-07-23 00:00:00+00:00,3.2099131792783737,3.2323601245880127,3.2099131792783737,3.2323601245880127,258800
1997-07-24 00:00:00+00:00,3.2323606763567243,3.2323606763567243,3.1425728797912598,3.1425728797912598,148400
1997-07-25 00:00:00+00:00,3.142571060745804,3.142571060745804,3.0191129119307907,3.030336380004883,276000
1997-07-28 00:00:00+00:00,3.007890472552873,3.052784360202916,2.985443528727852,3.0415608882904053,248400
1997-07-29 00:00:00+00:00,3.0415605919948523,3.1089014169098674,3.0415605919948523,3.0976779460906982,306000
1997-07-30 00:00:00+00:00,3.0864555069378445,3.1537963543619427,3.0864555069378445,3.1425728797912598,42000
1997-07-31 00:00:00+00:00,3.1313480481827,3.1874653967164406,3.1089011087692042,3.120124578475952,500000
1997-08-01 00:00:00+00:00,3.0976780898430767,3.0976780898430767,3.041560733143021,3.0527842044830322,714400
1997-08-04 00:00:00+00:00,3.041560733143021,3.086454618503066,3.041560733143021,3.0527842044830322,394400
1997-08-05 00:00:00+00:00,3.0527850798446767,3.086455503519434,3.030338130728172,3.0752320289611816,155600
1997-08-06 00:00:00+00:00,3.075232266519044,3.1201261682200516,3.075232266519044,3.1089026927948,249600
1997-08-07 00:00:00+00:00,3.0976779460906982,3.1201248877290366,3.07523100445236,3.0976779460906982,170400
1997-08-08 00:00:00+00:00,3.086454475271529,3.0976779460906982,3.07523100445236,3.0976779460906982,89200
1997-08-11 00:00:00+00:00,3.0976779460906982,3.0976779460906982,3.0640075336331907,3.0976779460906982,86000
1997-08-12 00:00:00+00:00,3.1425732754646463,3.165020227432251,3.1425732754646463,3.165020227432251,114800
1997-08-13 00:00:00+00:00,3.1537967514484486,3.1762437034160533,3.1537967514484486,3.165020227432251,63200
1997-08-14 00:00:00+00:00,3.187466320926196,3.2884775775752653,3.187466320926196,3.277254104614258,396000
1997-08-15 00:00:00+00:00,3.277254512886596,3.4456066282746063,3.277254512886596,3.4343831539154053,313600
1997-08-18 00:00:00+00:00,3.4343831539154057,3.4343831539154057,3.4231596795562047,3.4343831539154053,54800
1997-08-19 00:00:00+00:00,3.4231596795562047,3.4456066282746063,3.4231596795562047,3.4343831539154053,53600
1997-08-20 00:00:00+00:00,3.4343823658955563,3.4568293094635014,3.4119354223276117,3.456829309463501,226400
1997-08-21 00:00:00+00:00,3.4456074237823486,3.45683090073278,3.4343839468319177,3.4456074237823486,100800
1997-08-22 00:00:00+00:00,3.434384030201396,3.4456075074242767,3.4119370757556355,3.4231605529785156,136000
1997-08-25 00:00:00+00:00,3.4343819332122805,3.4343819332122805,3.3670411109924316,3.3670411109924316,210000
1997-08-26 00:00:00+00:00,3.3670419888780603,3.4119358820631014,3.3558185155818,3.389488935470581,342400
1997-08-27 00:00:00+00:00,3.3894880659902844,3.4007115364074707,3.3670411251559114,3.4007115364074707,158000
1997-08-28 00:00:00+00:00,3.4119358820631014,3.4119358820631014,3.378265462174321,3.389488935470581,152800
1997-08-29 00:00:00+00:00,3.3221483262486284,3.355818748474121,3.3221483262486284,3.355818748474121,109600
1997-09-02 00:00:00+00:00,3.2323602127702267,3.2884775775752653,3.2323602127702267,3.277254104614258,202800
1997-09-03 00:00:00+00:00,3.28847797792785,3.322148400910047,3.28847797792785,3.299701452255249,95200
1997-09-04 00:00:00+00:00,3.288476183910498,3.3445935249328613,3.288476183910498,3.3445935249328613,32000
1997-09-05 00:00:00+00:00,3.3670424592906034,3.3670424592906034,3.2323607609189793,3.254807710647583,1124000
1997-09-08 00:00:00+00:00,3.243584080618255,3.299701452255249,3.243584080618255,3.299701452255249,80800
1997-09-09 00:00:00+00:00,3.28847797792785,3.322148400910047,3.28847797792785,3.299701452255249,33200
1997-09-10 00:00:00+00:00,3.2884777354210923,3.299701208920823,3.2435838414221694,3.266030788421631,68800
1997-09-11 00:00:00+00:00,3.2548073149219,3.266030788421631,3.2323603679224386,3.266030788421631,147600
1997-09-12 00:00:00+00:00,3.2660311855118853,3.2660311855118853,3.243584235783281,3.254807710647583,473600
1997-09-15 00:00:00+00:00,3.232358999185629,3.232358999185629,3.165018186702595,3.209912061691284,448800
1997-09-16 00:00:00+00:00,3.2099144517743543,3.2099144517743543,3.16502054335793,3.176244020462036,519200
1997-09-17 00:00:00+00:00,3.1762427386417182,3.187466211216424,3.108901903193484,3.1313488483428955,492800
1997-09-18 00:00:00+00:00,3.1313483453058932,3.1313483453058932,3.0527840499039534,3.064007520675659,3142800
1997-09-19 00:00:00+00:00,3.0640085508574297,3.0752320254026952,2.985444229040573,3.0078911781311035,202000
1997-09-22 00:00:00+00:00,2.962995937892369,2.985442876815796,2.9181020600455145,2.985442876815796,707200
1997-09-23 00:00:00+00:00,2.985443185676228,2.996666656299071,2.929325832562013,2.962996244430542,1128800
1997-09-24 00:00:00+00:00,2.951772773807699,2.962996244430542,2.940549303184856,2.962996244430542,148400
1997-09-25 00:00:00+00:00,2.962995853064195,2.9966662604853793,2.962995853064195,2.97421932220459,122000
1997-09-26 00:00:00+00:00,2.9742200568153407,3.0415608882904053,2.9517731129903195,3.0415608882904053,734800
1997-09-29 00:00:00+00:00,3.0303371083605417,3.0864544622190704,3.0303371083605417,3.064007520675659,1160400
1997-09-30 00:00:00+00:00,3.052784360202916,3.0752313040279375,3.007890472552873,3.0415608882904053,423600
1997-10-01 00:00:00+00:00,3.0303370110607504,3.0415604814720862,3.007890070238078,3.019113540649414,787200
1997-10-02 00:00:00+00:00,3.007890070238078,3.0415604814720862,3.007890070238078,3.019113540649414,652800
1997-10-03 00:00:00+00:00,3.0191139444653836,3.0640078321154265,3.0191139444653836,3.0415608882904053,346400
1997-10-06 00:00:00+00:00,3.0078903191229878,3.0527842044830322,3.0078903191229878,3.0527842044830322,1374400
1997-10-07 00:00:00+00:00,3.052784687389027,3.0864551067352295,3.041561214273626,3.0864551067352295,706000
1997-10-08 00:00:00+00:00,3.07523100445236,3.0976779460906982,3.0640075336331907,3.0976779460906982,156000
1997-10-09 00:00:00+00:00,3.0527842044830322,3.086454618503066,3.041560733143021,3.0527842044830322,220000
1997-10-10 00:00:00+00:00,3.041559848078975,3.052783316153067,3.030336380004883,3.030336380004883,756800
1997-10-13 00:00:00+00:00,3.03033675466265,3.03033675466265,2.962995937892369,2.985442876815796,280800
1997-10-14 00:00:00+00:00,2.962996315410119,2.974219786301824,2.940549373626709,2.940549373626709,344400
1997-10-15 00:00:00+00:00,2.9405490502543836,2.9405490502543836,2.929325580596924,2.929325580596924,330000
1997-10-16 00:00:00+00:00,2.929325832562013,2.996666656299071,2.929325832562013,2.962996244430542,266400
1997-10-17 00:00:00+00:00,2.929325902735004,2.940549373626709,2.9181024318432986,2.940549373626709,171200
1997-10-20 00:00:00+00:00,2.929325580596924,2.9405490502543836,2.9181021109394645,2.929325580596924,147200
1997-10-21 00:00:00+00:00,2.940549247770061,3.0303370110607504,2.940549247770061,3.019113540649414,433600
1997-10-22 00:00:00+00:00,2.996667703585838,3.0191146526763686,2.996667703585838,3.0078911781311035,74400
1997-10-23 00:00:00+00:00,2.895655038221827,2.97421932220459,2.895655038221827,2.97421932220459,271600
1997-10-24 00:00:00+00:00,2.9629961885927334,3.019113540649414,2.9517727181813975,3.019113540649414,115200
1997-10-27 00:00:00+00:00,2.9966662604853793,3.0191131987661683,2.962995853064195,2.97421932220459,332400
1997-10-28 00:00:00+00:00,2.929325445643011,2.9966662604853793,2.906878507362222,2.97421932220459,239600
1997-10-29 00:00:00+00:00,3.019113650356514,3.0976779460906982,3.019113650356514,3.0976779460906982,264400
1997-10-30 00:00:00+00:00,3.0752311471630547,3.0752311471630547,3.0527842044830322,3.0527842044830322,115600
1997-10-31 00:00:00+00:00,3.0527825659133967,3.0527825659133967,2.9854417740182484,2.9966652393341064,210400
1997-11-03 00:00:00+00:00,3.0078901668171305,3.0752309914473646,3.0078901668171305,3.064007520675659,99600
1997-11-04 00:00:00+00:00,3.0527850763121647,3.0752320254026952,3.0078911781311035,3.0078911781311035,202400
1997-11-05 00:00:00+00:00,3.0078897296257736,3.0191131987661683,2.97421932220459,2.97421932220459,298400
1997-11-06 00:00:00+00:00,2.985442876815796,3.007889815739223,2.974219407354082,2.985442876815796,263600
1997-11-07 00:00:00+00:00,2.985442876815796,3.007889815739223,2.974219407354082,2.985442876815796,65600
1997-11-10 00:00:00+00:00,2.985443129415406,3.019113540649414,2.985443129415406,3.019113540649414,66000
1997-11-11 00:00:00+00:00,3.0078887046499645,3.0078887046499645,2.9966652393341064,2.9966652393341064,128800
1997-11-12 00:00:00+00:00,2.985442876815796,2.996666346277509,2.974219407354082,2.985442876815796,232400
1997-11-13 00:00:00+00:00,2.9966652393341064,3.0191121699658225,2.9966652393341064,2.9966652393341064,62800
1997-11-14 00:00:00+00:00,3.0078887046499645,3.0078887046499645,2.9966652393341064,2.9966652393341064,63600
1997-11-17 00:00:00+00:00,2.985443129415406,3.0303370110607504,2.985443129415406,3.019113540649414,143600
1997-11-18 00:00:00+00:00,3.0191129119307907,3.052783316153067,3.0191129119307907,3.030336380004883,270000
1997-11-19 00:00:00+00:00,3.0415608882904053,3.052784360202916,3.0303374163778947,3.0415608882904053,92800
1997-11-20 00:00:00+00:00,3.052784687389027,3.108902052966031,3.0303377411582253,3.0864551067352295,308400
1997-11-21 00:00:00+00:00,3.1089013625275004,3.1201248331503435,2.962996244430542,2.962996244430542,157200
1997-11-24 00:00:00+00:00,2.962995853064195,2.9966662604853793,2.962995853064195,2.97421932220459,152400
1997-11-25 00:00:00+00:00,2.974221071816216,2.974221071816216,2.929327168845405,2.9517741203308105,36400
1997-11-26 00:00:00+00:00,2.940549303184856,2.962996244430542,2.929325832562013,2.962996244430542,48000
1997-11-28 00:00:00+00:00,2.951772519911843,2.974219459226762,2.929325580596924,2.929325580596924,58000
1997-12-01 00:00:00+00:00,2.9293257773587253,3.019113540649414,2.9293257773587253,3.019113540649414,69600
1997-12-02 00:00:00+00:00,3.0078903191229878,3.0752311471630547,3.0078903191229878,3.0527842044830322,87600
1997-12-03 00:00:00+00:00,3.0415619262724323,3.0415619262724323,2.9517741203308105,2.9517741203308105,129200
1997-12-04 00:00:00+00:00,2.9517733986561114,2.962996871654804,2.918102979660034,2.918102979660034,99200
1997-12-05 00:00:00+00:00,2.9068788913163273,2.962996244430542,2.9068788913163273,2.962996244430542,126800
1997-12-08 00:00:00+00:00,2.951771378070674,3.0078887046499645,2.951771378070674,2.9966652393341064,83600
1997-12-09 00:00:00+00:00,2.9966652393341064,3.0191121699658225,2.9854417740182484,2.9966652393341064,408400
1997-12-10 00:00:00+00:00,2.996666346277509,2.996666346277509,2.985442876815796,2.985442876815796,138000
1997-12-11 00:00:00+00:00,2.97421932220459,2.97421932220459,2.9405489147834056,2.97421932220459,862400
1997-12-12 00:00:00+00:00,2.974219407354082,2.985442876815796,2.9293255295072282,2.985442876815796,142800
1997-12-15 00:00:00+00:00,2.9966662604853793,2.9966662604853793,2.9517723839238004,2.97421932220459,506800
1997-12-16 00:00:00+00:00,2.9629955715603296,3.030336380004883,2.9517721034862374,3.030336380004883,302000
1997-12-17 00:00:00+00:00,3.0191129119307907,3.030336380004883,3.0191129119307907,3.030336380004883,74400
1997-12-18 00:00:00+00:00,3.019113540649414,3.0415604814720862,3.019113540649414,3.019113540649414,137600
1997-12-19 00:00:00+00:00,2.9293268563142463,3.0078911781311035,2.9181033817689808,3.0078911781311035,166400
